,Frontal_Mid_2_R,LC_L,Pallidum_L,Supp_Motor_Area_L,Cerebellum_3_R,Red_N_R,Occipital_Mid_R,Frontal_Inf_Oper_L,Vermis_7,Frontal_Inf_Tri_R,Thal_MDm_R,SN_pc_L,N_Acc_R,Thal_MDm_L,Thal_VPL_L,ParaHippocampal_R,Vermis_6,Thal_LP_R,Occipital_Inf_R,Postcentral_L,Vermis_1_2,Cerebellum_Crus2_L,ACC_pre_L,VTA_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Temporal_Inf_L,Angular_L,Cerebellum_9_R,Heschl_R,Occipital_Sup_R,Parietal_Inf_R,SupraMarginal_R,Occipital_Mid_L,Pallidum_R,Frontal_Sup_2_L,Amygdala_R,Temporal_Pole_Mid_L,Temporal_Sup_R,Frontal_Sup_Medial_R,Paracentral_Lobule_R,ACC_sub_R,Lingual_L,Red_N_L,OFCpost_R,Thal_LP_L,Hippocampus_L,Cingulate_Mid_L,Fusiform_L,Cerebellum_4_5_L,SN_pr_R,Hippocampus_R,OFCmed_R,Frontal_Sup_Medial_L,Insula_R,Cuneus_L,Thal_PuL_R,Rectus_R,Cerebellum_10_R,SN_pc_R,Vermis_4_5,ACC_sup_L,Thal_PuM_R,Frontal_Inf_Orb_2_L,Cingulate_Post_L,Insula_L,Thal_PuA_R,Parietal_Sup_R,Fusiform_R,Calcarine_L,OFCpost_L,Temporal_Sup_L,Paracentral_Lobule_L,SN_pr_L,Thal_MDl_R,Occipital_Sup_L,ParaHippocampal_L,Amygdala_L,Thal_IL_L,Precentral_L,SupraMarginal_L,Parietal_Sup_L,Raphe_M,Cingulate_Post_R,Cerebellum_7b_R,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,OFClat_R,Vermis_9,Precentral_R,Olfactory_L,Cerebellum_6_R,Temporal_Inf_R,Thal_VA_R,Lingual_R,Cerebellum_10_L,Cerebellum_Crus1_L,ACC_pre_R,Temporal_Mid_L,Thal_VL_R,Cerebellum_6_L,Rolandic_Oper_L,Angular_R,Frontal_Inf_Oper_R,OFCant_L,Putamen_L,Thal_IL_R,Calcarine_R,Thal_PuA_L,OFCant_R,Cerebellum_3_L,Putamen_R,Thal_AV_L,Cerebellum_4_5_R,Vermis_8,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Thal_PuI_R,Raphe_D,Postcentral_R,Thal_MGN_R,Thal_VA_L,Cerebellum_9_L,VTA_L,Thal_LGN_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Thal_MDl_L,Thal_MGN_L,Temporal_Mid_R,Cerebellum_Crus2_R,Rolandic_Oper_R,Precuneus_R,Vermis_3
Thal_IL_L,0.3740793418438197,0.023168454502163285,0.3213114656091513,0.4511208649982913,0.1866581706061391,0.04953759377417972,0.14626152233290823,0.3849465952553794,0.07504379372568665,0.2575683384219834,0.5630466444600006,0.057744246201000354,-0.08919444982591836,0.10649487012338202,0.48581416943116773,0.24562763942876972,0.12912582376707724,0.12855110186917118,0.08888343113514181,0.2965820853228845,0.19713024812111593,-0.11346953478519743,0.254413381258265,0.19928791742023297,0.34663164001068986,0.05572246100287265,0.062414507489890414,0.14182337261264924,-0.09582611056262308,0.35708876731152805,0.14804793967520471,0.2145695921180674,0.31022728593409205,0.08453476717072832,0.3257315184170359,0.20442492150122488,0.11859091016015645,-0.019979978195968678,0.17582038748901668,0.31836742509421656,0.2965305223089671,-0.08633532672675968,0.3052844199412511,-0.061874994927510266,0.10673897388292655,0.19737212839893553,0.2363648582750818,0.42347068226286055,0.13061189134049642,0.43397710183584165,-0.21517716687879848,0.09755088721163001,0.0865902744588653,0.31670990746487004,0.44551876020083936,0.14533652550132295,0.36091870533040293,0.127819806415224,-0.07724147083067881,0.17691737701123367,0.3678696027756934,0.3280985258214998,0.5530351623929128,-0.05126409572223351,0.1276211614670458,0.22211294643285528,-0.010538989224393829,0.036266806624757855,0.1972912235015058,0.21706213302696997,0.09703052052245463,0.16281188765270416,0.3923171987156818,0.30828987290757665,0.015663225546241378,0.04747681502382556,0.04477178579454867,0.24833192627588607,1.0,0.41232006864497145,0.24614682305304306,0.1378967852519302,0.1963114761808961,0.40669391129941324,0.4891793626929156,0.0770907255751363,0.057320971272252205,0.11569056952656494,-0.08087449789800895,-0.18516735437557288,0.41398914452862096,-0.08056070854104581,0.08882600539059134,0.170224097613894,-0.19230132294510213,0.2586336955565097,-0.03760492554975471,0.02205388517392712,0.2522016219261878,0.20422639584907903,0.22492720707733627,0.16206631309779926,0.1671585776549533,0.21698981763166147,0.34099603147445895,0.19046048184724226,0.3029871156521732,0.12743792155340833,0.17013942302289561,0.3664749441962014,-0.029568341678476693,0.24039414851679577,0.40047354447241135,-0.05220693844542865,0.38362741277164714,0.18485890790679302,0.03919455469188759,0.47007544971259674,0.06757427715155784,0.32645141912982545,0.17388125182463213,-0.11513790366491178,0.052017285958947425,-0.030862678720162722,0.081162169898884,0.11981143272391073,0.009876298576230933,0.3000226962928973,0.057450788497190014,0.12227220714683304,0.13687093289709668,-0.07814789901952258,0.36712432123780336,0.23855632033698387,0.3262416535987452
Precentral_L,0.6467695633369156,0.08954301142024448,0.5020633919597022,0.9203524857469101,0.6065116027436304,0.46838631912162837,-0.23378857835292854,0.9294770294515201,-0.008157131993472315,0.28450726102763174,0.5161845370354533,0.45360673249150113,0.25786122819723317,0.5229210504056767,0.3580631312652295,0.4966109582581201,-0.2410409171069389,0.5956038627407627,-0.37556505404177987,0.7628827515811998,0.5596877682301666,-0.3066048807630334,0.45899276843229503,0.16847563716132696,0.5449092454968423,0.23065557025978084,0.5355611696568715,0.24252448989978945,0.32325163794512746,0.11927696609739727,0.014200328587535645,0.3661046028403209,0.24835330534474737,-0.03212428064658695,0.3742448000701568,0.5739762276383285,-0.215266889704508,-0.15103101310828235,-0.2772638754935955,0.46151687021122356,0.7671477353433492,0.1849525549812947,0.21991635969142356,0.4491524643607212,0.12221105020748131,0.6334664803462232,0.7597107274689081,0.773530625031735,0.42200736411881135,0.814472351283626,0.06678923640083889,0.4060297298324905,0.1639744647856018,0.630103883726965,0.19885789817782384,-0.02774063266553424,0.658772660235493,0.07635178620158285,-0.18317528589983326,0.2637664945319664,0.2719487454097107,0.6832703478391741,0.6444824494191576,0.517090776630266,0.7052089410633978,0.6102684419319068,0.28470871352472205,0.32072054001705724,-0.17297892129320755,0.2926332027227837,0.3290312619048047,0.6831773783409988,0.8812438332092243,0.5814339764689435,0.3231833306830833,0.006305490181319971,0.5732293940532498,0.3068935738985822,0.41232006864497145,1.0,0.4884800274734882,0.1262427460441861,-0.23749398166215033,0.7396898287459477,0.13408999532427388,-0.22039769765792294,0.4208886334812342,-0.21393067346527248,-0.3715507479793662,-0.2516514510882303,0.9406606833833226,0.2856946152627977,-0.28836471378269307,-0.24563385201951146,0.3801353749615642,0.0005054149671979492,-0.194131163001824,-0.1915923717005174,0.5531390790110537,0.48101611383957704,0.5342536418415683,0.04925159577180718,0.539150122581237,0.10624820858172992,0.42861598137833107,0.05447886370404918,0.6136602704080503,0.041008450819754794,0.021905175705731323,0.6929620711207635,0.1652127150548569,0.7625304583495653,0.48477874362154855,0.13444595021429095,0.5426991487186462,-0.16132509408022422,0.20419985370203897,0.9367992625359729,0.4090801191049686,0.19709801813834021,0.7028315426456757,-0.028090206792625885,0.010177577390601033,-0.31751296500768766,0.2295164749376185,0.15846722377536712,0.2954649347509358,0.6287532657545709,0.2851310784336714,0.04586582499063787,-0.37221487231420847,-0.3758404252849189,0.44610910327711095,0.6045726303249639,0.17142583423132177
SupraMarginal_L,0.23090955272736374,-0.16424168300634726,0.6198142506844764,0.5798558909929561,0.1796961234226635,0.08674771516523236,0.2899893226590075,0.5286502941798548,0.05042405734705302,-0.09327739549215151,0.06866931851339671,-0.0327715196273698,-0.04763344589260816,-0.09743621648226286,0.3007798496049772,-0.19241402601407065,0.18724521707470654,0.16506127437543527,-0.20098883203284765,0.7409379779476565,0.28755863500913975,0.24233074865495813,0.24376898087602403,-0.13992947853954754,0.4086340213733513,0.13055941890166325,0.40143080685636584,0.7847066929196187,-0.1632606814879615,0.04505643643626575,0.5604468313190533,0.4743462635484363,0.30638573967895694,0.6492441896805731,0.4277543408493334,0.5238005458947875,0.24515074748651342,-0.027386609463677183,-0.23806163488023543,0.3707748039469191,0.6433094576726814,-0.31506396047486873,0.37478111678191495,-0.17842098560996264,-0.20969874011093392,0.020641679120899627,0.2320563237305944,0.3792441576545923,0.6698538895452428,0.5682224490896923,-0.506418529308939,-0.18615680761240258,-0.039224734244116016,0.5676893210133148,0.012655636231658204,0.6119204172403535,0.363005457858162,-0.22425655183167967,-0.056518266128436974,-0.09506807095129383,0.3839745652130321,0.47328872206080697,0.1765776264292754,0.27346826363067894,0.4104008404556315,0.6607371672218264,0.02207830963862251,0.5654577541104864,-0.05425649429567574,0.6384015038236093,0.08893461756481201,0.6803475649460545,0.6306793344068384,0.26619963075701186,-0.17797481844230645,0.6417539145287388,0.26281410236332703,-0.10052776054880898,0.24614682305304306,0.4884800274734882,1.0,0.6060584606026859,0.0958371073090103,0.4422823051867793,0.03597924620551678,-0.264896054225094,0.2791925899505894,-0.2363318291253551,-0.34465991298843635,0.26311200250977657,0.4072630553546043,-0.16349871922776113,0.045075572996661276,0.19151604868047237,0.1399787149772247,0.27498590316643917,-0.1717984518510413,0.11015498334462652,0.3261772479890987,0.8187804144981152,-0.05666802562748128,0.5364319527196657,0.6762112866548324,0.4799325291772137,-0.2634112763872129,-0.16381933300985146,0.5429376909372088,0.04299506579468214,0.2668668529343867,0.1843646332906195,-0.016555423187734376,0.32914324098039316,0.2816987538106829,-0.061153393092424756,-0.006211056339891525,-0.04895657318326509,0.18881108714396155,0.4417936896477756,0.12159380801549469,-0.0867181884110051,0.5411618634390216,-0.3459213017801535,-0.3146792581362559,-0.4030508055956855,0.03914450825683537,0.04830822050221042,-0.11029474803267411,0.35600923992852346,0.26551539463504253,0.3083134195685948,-0.2074754163376344,0.10801609360549835,0.002557172317622023,0.6834259325686425,0.1674518419246431
Parietal_Sup_L,0.21150964725693902,-0.11281118382546743,0.33747034621405175,0.2310510229737622,-0.0856039894032783,-0.14519449253893846,0.4713400221079885,0.1232286042428515,-0.16975591005022336,0.11102177067132414,-0.0793412480332903,-0.17577898745521517,-0.12825868185759995,-0.30856520423319395,0.3320365235673645,-0.1649457840550659,0.32140182236412934,-0.09338965465241628,-0.0659819338664986,0.6269246008727548,0.1004702613129904,0.6931674325460626,0.09653379950000748,-0.32607008698751705,0.36791285425194115,0.08455628268717252,0.1456104972232502,0.7932510757399497,-0.21646078134930197,0.13395604159828856,0.6704626614685433,0.7176360520309134,0.4543795783643382,0.6723604207230928,0.3454227238662469,0.40938736903935935,0.28247343817344284,0.09718816225060206,-0.03758128508576787,0.4511325937933417,0.6063082995355203,-0.2159132274605066,0.2617140120837516,-0.2750698820167561,-0.08939912792965087,-0.2962611165603486,-0.01399558254424722,0.30994834393688825,0.4038873772310217,0.33106100868857136,-0.38582082663765804,-0.17412331328335207,-0.03619999357956009,0.3847810015705898,0.05398233772491287,0.6828210331449199,0.12489143246896496,-0.23978598385763722,0.12333693599154041,-0.17691750707729834,0.36614253057385726,0.35360277299208137,0.0680479983042393,0.023136892529366817,0.284344005391803,0.2883009740533694,-0.10864967791472507,0.7913862227815379,0.08388751415607708,0.4906530752115607,-0.008796924632190657,0.2271016419852794,0.4460169360131714,0.05113556601841055,-0.161457868610997,0.7474559316516558,0.037065717693656006,-0.11637022401270819,0.1378967852519302,0.1262427460441861,0.6060584606026859,1.0,0.18163359005646065,0.3320130845855603,-0.11435867314345102,-0.12149454150081283,0.059531742299813194,-0.03392103611603555,-0.1184548318615846,0.3425133567555548,0.22471881376109526,-0.17481349300972757,0.18525925757297085,0.17685598622983775,-0.05444275726350337,0.2879997330090805,-0.04739696294744824,0.32966873375643,0.17610293350168904,0.46774128103319157,-0.22088689499267006,0.43937919520510677,0.2169199334761794,0.7119788645290723,-0.14146160380888712,-0.06048285199930434,0.2695893885123962,0.12551031115307226,0.2077065475128951,-0.022114174027100152,-0.07500511184067113,-0.009264352574567546,0.04852037415449476,-0.12797138192005755,-0.23512375201578878,-0.02483977819024222,0.09274064618320303,0.2055245632076974,0.022289243304598545,0.034145867371868296,0.5703472065638224,-0.051364633994848294,-0.16807870466702104,-0.10740740550896045,-0.004732720417086707,0.21976512127495776,-0.14222182834396407,0.12787686292952377,0.14572079750161882,0.180910682058094,0.01165242975325291,0.44451036872849975,-0.07327685300127164,0.6608694513434415,0.10470547824404147
Raphe_M,-0.1599965833883488,-0.1669250546124398,0.19372333307199663,-0.17258658116150202,-0.5025927128007053,-0.4600904410447887,0.6972424826458082,-0.3745901195450713,0.40205886392593815,-0.11540799646851489,-0.36603807270845534,-0.38863720921896916,-0.4747033515551601,-0.7096785376572183,0.2485933394148825,-0.5692233372892476,0.6074192738964797,-0.3276394012371524,0.5394094308595937,-0.12492774914848782,-0.009834581698114719,0.20821059758824637,-0.15718535109306878,-0.0007591936613990421,-0.16198712226579604,-0.32525164905517706,-0.45347812205901067,0.32337558769011143,-0.6759798058956772,0.36750293865395645,0.5385824915384048,0.15383662417897345,0.34399524812389487,0.5401462834788774,0.5562289731848922,-0.2303050784517543,0.7414073144416564,0.05524141240942366,0.5667864679511556,0.01437654740266748,-0.15527852120854777,-0.39882339043800663,0.30294943465392477,-0.75486433523882,-0.263563367692111,-0.5340909708128458,-0.634383615469911,0.060282361880692685,0.08186459672082759,-0.1066421894875721,-0.4549065250515157,-0.577436686440857,-0.3089486445215091,-0.18173074954865595,0.3769246159953467,0.5628993667636083,-0.1994925562020625,-0.022186735740241242,0.1198347070884339,-0.2011040138772862,0.5121018677547106,0.016139113405573696,-0.08659437079954106,-0.5549012876952865,-0.11377290882161026,-0.08137810853618489,-0.421733239514118,-0.12491449198461205,0.5962303488374229,0.23442719492810374,-0.2159939912181081,-0.3620601685997425,-0.13823807205703387,-0.3563194198223381,-0.6453180408233465,0.43986157243693275,-0.4997331807266923,-0.44062081223687094,0.1963114761808961,-0.23749398166215033,0.0958371073090103,0.18163359005646065,1.0,0.1470448002346168,0.2729687594483008,0.0971814289246587,-0.46978083841334595,0.3339036262502609,0.32430499926625245,0.6242608802095297,-0.20431262006357565,-0.6205281252073852,0.6734836162884048,0.5337980365102261,-0.7141443555940805,0.4501720135045333,0.3230174816803596,0.32469615521593287,-0.2887971081448332,-0.013151568065821576,-0.6484106548922626,0.5680581056648956,-0.01945082848480651,0.5118775712713005,-0.21183102405608842,-0.1256672106798938,0.07287489821247259,0.23318090303487438,0.3825935054143983,-0.37592706220641964,-0.11048683863754977,-0.3244357086276538,-0.0276598752566574,-0.41850512041090093,-0.20001239580575586,0.36788818914843685,0.10571884839095597,-0.17740602396129307,-0.1490987256231965,0.3230962433147044,-0.25521543477318437,0.023957282892716113,-0.3424557785437814,0.01627949078895834,-0.2811422790887886,0.1063957106958504,-0.5247218400000804,-0.16139448308398527,-0.15993348517355085,0.4210017836158767,0.6262718738983288,0.36511094463004257,-0.09110864641623205,-0.08568154289031217,0.474100154501192
Cingulate_Post_R,0.5395257038343649,0.08827848239557726,0.4714304939810938,0.7177509779096013,0.2998822861963613,0.2879909135139274,0.2605506257000685,0.5986890623838028,0.0555884703645246,0.3298122580540373,0.27553969143446194,0.2130578910663882,-0.011966667011449772,0.07636685108788632,0.6108420276075678,0.19986968964445273,0.17071460457085874,0.43962499292389406,-0.011474759591363041,0.652440204971334,0.6723980958728047,-0.03848000348874522,0.27747287164815976,0.12252317773327012,0.4059453287550987,0.03316581052255392,0.2167824736245384,0.4570813328766948,0.03521801758800791,0.325980045611354,0.4447870267373557,0.4418851717583944,0.5426694986241967,0.2811130921566128,0.6108477572474824,0.3642595765135855,0.15505516244784245,-0.04910501770372741,0.1117901698015248,0.4698509030283494,0.7150683239587609,-0.046541065947666604,0.42886607018938666,0.08265642874850118,0.022745000034664193,0.29434896567291824,0.3869219702965557,0.7500818182073256,0.4307232148677987,0.7630907761331169,-0.04971645411508615,0.2519107498829163,0.008747666909854438,0.47351611718961256,0.40176315219671344,0.34531033320668747,0.5697525573286398,-0.00503318185650308,-0.08684484781885723,0.19683296428278982,0.5835198801486681,0.6280284871279156,0.5966083674890292,0.1673565864648701,0.7155018653015701,0.42476049483567496,0.06522903023230353,0.2843428980410074,0.2541633271088954,0.5194119157088765,0.08483303476073341,0.325484188455731,0.7731671873783795,0.28095067042770644,0.04301914427548315,0.37246953931007426,0.20490376897194124,-0.02033609681564578,0.40669391129941324,0.7396898287459477,0.4422823051867793,0.3320130845855603,0.1470448002346168,1.0,0.19073297361116956,-0.10866667806549467,0.09079314790072161,0.05485556759288718,-0.13960497294837254,0.14813415603065225,0.7765548111562369,0.03057204388930189,0.13014300554970187,0.01836564183710473,0.014310043836824786,0.34050688005268337,0.03352609875212512,0.10047283666657822,0.32689024281017276,0.38296059905251517,0.20659278149880198,0.32050398785934103,0.37727980924745985,0.46541830819116997,0.37140557333732294,-0.030885284152675625,0.5788570587428973,0.2527327590434783,0.3489838427581952,0.38797306500131207,0.07393156181407105,0.5311395320360048,0.4413979646074329,-0.1693523586708812,0.3658615061189356,0.03113273205744457,0.23553442127272847,0.7600554868077573,0.4968851307751233,0.3220275119353108,0.58576787504699,0.017062855315127304,-0.05907711745132169,-0.10017570666265428,-0.11629436122529022,0.28281238014476345,0.0033086281228439877,0.44596989317096414,0.1404385648783001,0.3355544710055905,0.06037368824665439,0.019252345416256682,0.4241499669500851,0.6733795221213664,0.45040402767097915
Cerebellum_7b_R,0.31934355184810653,0.021366152127628307,0.2740752658896494,0.20723290711230696,0.14066493638324742,0.14364105182243625,0.12275236313450379,0.12847763882875526,0.10603620233009012,0.2710805259482757,0.20944478519495774,-0.051385672335317496,-0.002715028925275107,-0.042338308413097346,0.1571760575462986,0.09075180359785523,-0.015105437608587095,0.16562326471423625,0.14323507652563156,0.0004989942498765756,0.13077556865663081,-0.25533668554783223,0.31553793739696956,0.2243589425150869,0.1861842634531798,0.14520745073831776,-0.1051234531267257,-0.01729197724389259,-0.2641318164511917,0.15046347124480167,0.10525400572709732,-0.08815162942647874,0.16120759469306933,-0.09421626832289173,0.16361918118320112,0.08753940835717104,0.24601046895763734,-0.07399603403855765,0.205036961977457,0.24027906946103603,-0.006487393786371023,-0.15144121738578212,0.043835412866879704,-0.13906655926366393,0.1766265142300819,0.1649662008267607,0.04566206071854574,0.030661385599219656,-0.017569152258162687,0.06042962757870176,-0.11173381909835926,0.0395718718358434,0.17621334908140704,0.19395639560383773,0.35797421695684206,0.04521553173801371,0.1612846586993724,0.15235220310153677,0.0540996131872175,0.27123917714142554,0.1053674498560206,0.15740087484220042,0.2680662304082542,0.00040799267061290785,-0.1288260545888708,0.18438898760695863,-0.10679663593614644,-0.1383861202772471,0.20885688595599455,0.1300461379714185,0.2619167554148507,0.049141076704572136,0.09662705495211991,0.12260926078631526,-0.17218084091900937,-0.07556391080451615,-0.11490611646086948,0.023567391248370005,0.4891793626929156,0.13408999532427388,0.03597924620551678,-0.11435867314345102,0.2729687594483008,0.19073297361116956,1.0,-0.15110819092126979,0.10256801725681142,0.3288411456736108,-0.03847728588536281,-0.08502706412393307,0.08626776662616038,-0.0286525855472814,0.08217486723436727,0.10930243560308886,-0.21351262854029968,0.15455381498445137,-0.02176471138250829,0.0611007018188958,0.2513914526543489,0.06230185061051378,0.19489212298976438,0.017534401857406276,0.18971379433980787,0.13831866673465187,0.2139865384801139,0.34540102743821416,0.28598858935354254,0.07280501977697224,0.06651403982515047,-0.0068009019059679585,0.09769468341866464,0.1537772258324327,0.40144557535366887,-0.18092424402869514,0.32151490410988315,-0.12631875797356634,0.30505386474930474,0.18106599525319553,0.14090270983393507,0.32841385783019167,-0.05346691032787073,-0.3164575001232827,-0.057196497627494965,-0.18690628028183198,-0.16313618958557188,-0.16130960258014837,0.0419438805081452,0.10026707108377661,-0.00883143562562426,0.22355845531903076,0.16422952971363775,-0.1481459401770518,0.2666413855208629,0.03619881099552165,0.35790762129668785
Frontal_Med_Orb_L,-0.17680049233686543,-0.018806217644714962,-0.28574329266066145,-0.23383706828161813,-0.10195184196176406,-0.12069434247090428,0.07128010189010506,-0.23653083411899167,0.07452352221635844,0.06081560616176663,-0.064559050588795,0.026590918576932243,0.015585421916060471,-0.07507396408095439,0.07305200843080858,0.015427007513423492,0.18573219280184064,-0.04687801326586148,0.22636666697245733,-0.19884789196526217,-0.04449507388653441,-0.027248250729706602,-0.26967273618649357,0.1754289735860707,-0.17072687972507297,-0.11539758490768941,-0.20751853929884037,-0.22467209487868658,0.05411040167267769,0.18417407481236556,-0.05487694259963557,-0.014840530268754698,0.0018479570982091317,-0.05909344417664067,-0.05445514963157923,-0.1481101878671895,-0.004913102247178771,0.11643817535858506,0.30109590192272934,-0.08110487991173178,-0.1563134216096579,0.06163137422449648,0.234800116760166,-0.039533182274899395,0.028450974718777937,-0.15082412161368136,-0.12951115746142403,-0.03621085401567775,-0.16586868807270855,-0.07280802441917411,0.08614870644561322,0.0657726648250894,0.01142029379857434,-0.2411253848879775,0.1622561489620519,-0.028404483287681363,-0.17921023085120702,0.30902822846279615,-0.06111028257106303,-0.10841493661706117,0.11854313682311866,-0.21168370619074234,-0.09078319317120945,-0.2893845561785598,-0.07726635257038823,-0.34743286108301863,-0.016779012228098904,-0.28251978716870163,0.21237778375650052,-0.04399321728037579,-0.22139192381181483,-0.31497363516857185,-0.19847459046002436,-0.08174142808973894,-0.014438036186999317,-0.08108448859753123,-0.058884339431577656,0.026453203095041504,0.0770907255751363,-0.22039769765792294,-0.264896054225094,-0.12149454150081283,0.0971814289246587,-0.10866667806549467,-0.15110819092126979,1.0,-0.2655481515180442,0.15674422452073455,0.39749215430447377,-0.016108394513908626,-0.17150473261314744,-0.08846499155230916,0.17438449338394157,0.1566437083120313,-0.24862961329816535,0.20717944372272828,0.2053669708793694,0.045750872662273456,-0.2572340120999406,-0.2809509868575353,-0.017269088446809404,-0.06417266345549398,-0.33187473497013764,-0.10175545242873434,0.12934618812628798,0.157077034182293,-0.15915973165331035,0.08453102421553785,0.21943594120827536,-0.006595226097034636,-0.38529732196512406,-0.19136426948073618,-0.07100183050852431,-0.009216404456417415,0.09868003980771364,0.2999933285504571,-0.23513126687336774,-0.12797464163986272,-0.11183976597006434,-0.04173727227166166,-0.3004948578047575,0.2849638788585371,0.07482197975918405,0.3405704566502008,0.005061909078852035,0.06273235508467709,-0.08686543270068722,0.008933245587238133,-0.10753838345308836,-0.02437500759327424,0.2834888536699713,0.07805386007778242,0.09977333041688097,-0.20286232912626073,0.11778345093186715
Temporal_Pole_Sup_L,0.35414269616732424,0.0603509440419476,0.4680388085841987,0.5181486960830705,0.5847321180408456,0.4236203413785088,-0.5043174877406812,0.5005388616011355,-0.36266334512346937,0.13092615334376156,0.3531432255852022,0.39101647286146946,0.5972703402643963,0.5722898187426896,-0.0027249891197439007,0.39249078342924815,-0.5597227195191553,0.25772318736231903,-0.6574351625248317,0.24126953115305702,0.062405880022356135,-0.1971610661066489,0.7072414935512304,-0.11474415932905668,0.5664297757157124,0.5366113282449466,0.6569849983963246,0.0880766041927176,0.4461924666552333,-0.25089409600995094,-0.20662819981552275,0.17548582823946512,-0.08296513107879402,-0.20624194901425824,-0.12695750122351684,0.6913743035796659,-0.3132798060246762,-0.1493278810166321,-0.6472561678703475,0.5448801829644992,0.37041774032827485,0.3070072684095535,-0.3320042011054983,0.5289029932129884,0.3477764060289711,0.49369507056288464,0.6983315337526468,0.12672322349519297,0.25665513530308487,0.2760719303192863,0.03863244522997902,0.17078105281178077,0.499251728959537,0.6788230959780179,-0.24865651610490141,-0.2330278432046098,0.1886180355896636,0.04921406421136441,0.03756197890892951,0.1130011290343529,-0.3949288455680649,0.512738128973532,0.21906564498315165,0.8809968543903348,0.2696597959394812,0.7074600230866261,0.28541705938376577,0.4908398810231427,-0.6431557147471737,-0.07008503085659455,0.8263116736322426,0.7307867062067022,0.40355485827712334,0.5047322805428408,0.3015478900876115,-0.10978157522848364,0.6626927813606344,0.465394429739074,0.057320971272252205,0.4208886334812342,0.2791925899505894,0.059531742299813194,-0.46978083841334595,0.09079314790072161,0.10256801725681142,-0.2655481515180442,1.0,-0.19514340029991614,-0.5493060497143684,-0.463889140299341,0.3123910363084721,0.5492169726261504,-0.6897214485496788,-0.3905889172924982,0.43495533368659783,-0.4908795909852147,-0.42260376182795106,-0.14972737294379931,0.7478688091399547,0.4691288593217341,0.4842696843495502,-0.28309444214148966,0.6247525326657156,-0.06810478577746523,0.04236667070613946,0.32851881725760407,0.4727677180634625,-0.21036732656203108,-0.46448038884916065,0.4032334196947289,0.35915215192427674,0.492052518436403,0.07478240377412106,0.22842370947480747,0.1337217888570994,-0.5696188302848656,0.26682953088135464,0.4121985329066576,0.11128035185074894,-0.14286090486081127,0.5326754991460393,-0.15611185353764678,-0.19890325042381551,-0.4869561310909194,0.39455034589814564,-0.02055841067591602,0.581590859081318,0.5025892936579365,0.42850551999488196,-0.15058965327052973,-0.7163784295503579,-0.37792382932935864,0.04785890154077282,0.41288346578941654,-0.2949474400148601
Temporal_Pole_Sup_R,0.28185554961054365,0.24164489025441982,0.02585451922657693,-0.05522042270856073,-0.3450241951501664,0.03126540732929008,0.37869220528996,-0.25514449002982575,0.09228602919589338,0.5132984018097666,-0.14232231897492884,-0.2451584991557379,0.1605592666530596,-0.2865619164364727,0.2505876549674135,-0.027624446396157253,0.25088801914907477,0.07571261364947314,0.5158257835345619,-0.2418080949908301,0.15349487952321508,-0.010602036695366529,0.18075087067701595,0.22950260129576544,0.22018714881154505,-0.12765511913729768,-0.5236157983386746,-0.1411260657202492,-0.2320094430982829,0.41506769474346455,0.15442843271365542,-0.05278315755638439,0.3193671264044238,-0.03369973015189221,0.3033778216315097,-0.09524487431374833,0.5550069556414122,0.006104238943649669,0.7447799445620338,0.29051764370509225,-0.2759582538191115,-0.0910475660414731,0.05369085253182389,-0.252053545384262,0.5601258608991192,-0.1414891446451742,-0.3076994914443314,-0.05253761023233998,-0.2140822227837051,-0.1970102998111838,-0.03094885660223956,-0.01588174604253979,0.2298532330652198,0.0517132245248992,0.7586836228671417,0.09388653825979018,-0.04508662446096203,0.0705889508324077,0.020205420953577708,0.14267438155134343,0.26166354888491333,0.209405027885672,-0.03590096898820084,-0.22188728529058513,-0.23707898040730638,-0.20557370737479172,0.003580040840219326,-0.36775490559822144,0.615594773596351,-0.019728010651001073,0.08016300271906958,-0.4944974857460157,-0.22873829773700202,-0.10200171096240558,-0.2790959012961871,-0.03273155308627461,-0.42328079238143124,-0.336305340969314,0.11569056952656494,-0.21393067346527248,-0.2363318291253551,-0.03392103611603555,0.3339036262502609,0.05485556759288718,0.3288411456736108,0.15674422452073455,-0.19514340029991614,1.0,0.47028339674768094,0.12625372218981423,-0.1886666560379833,-0.06960144893523985,0.49060315013380457,0.21852689359428734,-0.5767763390228674,0.2996444565770835,0.21830575442612327,0.3870928109237949,0.1107786304516472,-0.4087189528586223,-0.14808450221663755,0.05050171238088348,-0.1622948664908476,0.21439668023966946,0.3466926703270695,0.3326097794195537,0.21017147843173156,0.15618220953434434,0.17422764776690694,-0.1772093019024912,-0.0065481916582253025,-0.17089806835827992,0.34427599628265076,-0.4331844357495364,0.15044099274145786,0.17688587754940988,0.29954768888271693,-0.09376352868446335,-0.027836107178781745,0.3662022757927083,-0.42404726196087644,0.1148372403895528,-0.10468069634889539,0.32274321491309765,-0.1844582609965356,0.15022271824574387,0.0246465965553878,-0.052528898624197774,-0.0631508876511286,0.262234230328493,0.6636716494473389,0.24184825372186267,0.39126202071834654,-0.24518026711367383,0.45762789894085065
