,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Thal_AV_L,0.24268009867184298,0.5573036834071363,-0.031604225290462126,-0.5101855783212237,-0.08704346384384858,-0.08960214851793967,-0.4185194241558782,-0.3624403314014062,-0.39302922219157144,0.4430709934080168,-0.2291908751600921,1.0,-0.44576919055262737,0.10534997934813957,-0.4289184926879972,-0.5139904554217822,0.24968980503790128,-0.2764602843227955,0.5330595736672122,0.13444595021429095,-0.10630568475096318,0.19448516283889458,0.05142337888811968,0.04967382534201001,-0.06819344590217087,0.1526925393841805,-0.008778489485901408,-0.12797138192005755,0.01931398070860414,-0.4396447814221474
Thal_MGN_L,-0.33144220148742637,-0.36365618543502154,-0.15752665431081128,0.34554046825612833,-0.009038668054045181,0.24838787763911344,0.5885421512005985,0.36579781655377575,0.44684344631730155,-0.4762676197917625,0.20258737814050803,-0.44576919055262737,1.0,0.11461201018652767,0.6000907465962778,0.6667875664528671,0.06377737030717072,0.30213167554052833,-0.5245123977569863,0.04586582499063787,0.136492971617093,-0.32879067000355533,0.29272789117487097,0.09836545783218063,0.21267165294931709,-0.269423235188957,0.055885430565079997,0.180910682058094,0.1880355488136688,0.3449120950655697
Paracentral_Lobule_R,0.4250395597719763,0.24848092651059842,-0.02575943489950974,-0.3091250678503322,-0.23898988451369846,0.14658902851699934,0.309010646346337,-0.39353792387233977,-0.09981419490699805,0.2513942292277551,-0.23304325869383935,0.10534997934813957,0.11461201018652767,1.0,0.0002947734064523442,-0.09812804604878965,0.6593063376013459,0.5201289038759188,0.25219594415689683,0.7671477353433492,0.08687245024969548,0.18954715011906442,0.6024845233411844,0.8779212124871825,-0.07329851564036081,0.2524960030081213,-0.040923428332735476,0.6063082995355203,0.8715715505347683,0.4395850049591039
Vermis_9,-0.5181303817409526,-0.4810461097012997,-0.49524261067434977,0.4116449557177385,0.10074889563330482,0.26699847938020077,0.7274796300369967,0.5129925271161223,0.5893385731335733,-0.6706545645704364,0.35857047971624906,-0.4289184926879972,0.6000907465962778,0.0002947734064523442,1.0,0.6915348153868989,-0.21639611985197116,0.07200253448121127,-0.7802290484808864,-0.2516514510882303,0.13707524560604625,-0.5966358901935952,-0.05844957206650905,0.04443836949601234,0.18582198437162736,-0.5261317187019428,0.17301320998624373,0.3425133567555548,0.04215194540214373,0.33860942743544137
Amygdala_R,-0.3612711743582329,-0.5768467794449962,-0.06356351793119366,0.6337873497301449,0.1031251944111382,0.4413744868516923,0.6947896599096984,0.5843124042361425,0.5948728507385667,-0.7441573895580026,0.3065067216428792,-0.5139904554217822,0.6667875664528671,-0.09812804604878965,0.6915348153868989,1.0,-0.21995166255333265,0.3445980559908226,-0.7395112623863832,-0.215266889704508,0.2771708852965628,-0.42452453271801605,0.12579140146366236,-0.06025146960760368,0.37530778283069255,-0.5684069344070369,0.05905044532198269,0.28247343817344284,0.03365544286497587,0.42281657034562514
Temporal_Sup_L,0.46805607625932627,0.24397746569571313,-0.0644154374004361,-0.6634747079337265,-0.45630701189021916,-0.16092383299515256,0.08590920538666827,-0.6152142063915814,-0.1870372934075203,0.3348126175818154,-0.35340465937286997,0.24968980503790128,0.06377737030717072,0.6593063376013459,-0.21639611985197116,-0.21995166255333265,1.0,0.23679563926702676,0.42866817533006546,0.6831773783409988,-0.17432131247156094,0.290041055921961,0.8535442877508267,0.6366418224093858,-0.09810030211030481,0.10131093135662686,-0.07961054112781372,0.2271016419852794,0.611821366195999,0.00779678077435249
ACC_sup_R,0.3167883617326265,-0.04460627509410716,0.49012901978159845,0.20737361013605218,-0.04780597279472783,0.34183898561014653,0.24143991327476186,-0.019714426233089617,-0.04225282935595918,0.09540875589679142,-0.09864577798496335,-0.2764602843227955,0.30213167554052833,0.5201289038759188,0.07200253448121127,0.3445980559908226,0.23679563926702676,1.0,0.0795934905201232,0.5669199736513955,0.3740715341746393,0.24837667061774746,0.4958992289608586,0.46325242016436535,-0.05173875820801853,0.09488866587895615,0.035102251518903504,0.36913437706235624,0.5431591029720433,0.5555703680280937
Thal_MDm_L,0.5690902670639305,0.7419747987143819,0.4120930863555241,-0.5646064810524181,-0.20890908236002967,-0.2076368883624014,-0.7162094345194608,-0.642957455439229,-0.6355255811289773,0.8952116160112572,-0.4553413898294752,0.5330595736672122,-0.5245123977569863,0.25219594415689683,-0.7802290484808864,-0.7395112623863832,0.42866817533006546,0.0795934905201232,1.0,0.5229210504056767,-0.05461047334231878,0.665307956917508,0.25243957934578826,0.19504400377270092,-0.2420729492864526,0.5643505572901252,-0.19908699595285687,-0.30856520423319395,0.11869614308929578,-0.3140899960237132
Precentral_L,0.5814339764689435,0.3231833306830833,0.12221105020748131,-0.2772638754935955,-0.17617745797971607,0.11927696609739727,-0.02774063266553424,-0.37556505404177987,-0.24563385201951146,0.4491524643607212,-0.16132509408022422,0.13444595021429095,0.04586582499063787,0.7671477353433492,-0.2516514510882303,-0.215266889704508,0.6831773783409988,0.5669199736513955,0.5229210504056767,1.0,0.19709801813834021,0.2954649347509358,0.6102684419319068,0.7628827515811998,-0.008157131993472315,0.4060297298324905,-0.18317528589983326,0.1262427460441861,0.5741898987906443,0.24835330534474737
Raphe_D,-0.04387169467559984,0.11633840917389904,0.059622500615564254,0.3702502201980694,0.31140481726629393,0.592947006048121,0.07148706430986515,0.3476765142712952,0.18403142582123838,-0.02520827133813879,0.1714080059689504,-0.10630568475096318,0.136492971617093,0.08687245024969548,0.13707524560604625,0.2771708852965628,-0.17432131247156094,0.3740715341746393,-0.05461047334231878,0.19709801813834021,1.0,-0.16745839470404134,-0.008323741068243103,0.10416709421411653,0.07131310351373256,-0.07902422823347757,0.04872224810882816,0.034145867371868296,0.02385554605991919,0.37568461811456855
Frontal_Inf_Orb_2_R,0.41926095622895215,0.4303010879896068,0.7038932231850072,-0.3117376098485287,-0.40007915464014343,-0.18208291421256165,-0.5420989001493757,-0.5720125260304091,-0.5075554847564467,0.6818613934023624,-0.5115808337500226,0.19448516283889458,-0.32879067000355533,0.18954715011906442,-0.5966358901935952,-0.42452453271801605,0.290041055921961,0.24837667061774746,0.665307956917508,0.2954649347509358,-0.16745839470404134,1.0,0.2721154174235846,0.10688876053725033,-0.28604835578229737,0.5324130812065722,-0.07322077103225023,-0.14222182834396407,0.17346348383100046,-0.12939203264489652
Insula_L,0.3757389503354118,0.13485285139085335,0.09620247531192556,-0.4604195910900244,-0.4556484505816811,0.01961892473981098,0.24064019453417004,-0.47886122275719206,-0.05842007028905514,0.1642383956365662,-0.42595868255261166,0.05142337888811968,0.29272789117487097,0.6024845233411844,-0.05844957206650905,0.12579140146366236,0.8535442877508267,0.4958992289608586,0.25243957934578826,0.6102684419319068,-0.008323741068243103,0.2721154174235846,1.0,0.5170845308328387,0.0022484456919325893,-0.10465909999521872,-0.02637814123976573,0.2883009740533694,0.6688789620055462,0.19400410739597207
Postcentral_L,0.41570035032725744,0.1574090484137802,-0.06024228552639348,-0.2342119441055477,-0.18549261758287888,0.12372264232454501,0.366619467686828,-0.30216685413429833,-0.046268715369060645,0.17307487924627324,-0.10388880606973042,0.04967382534201001,0.09836545783218063,0.8779212124871825,0.04443836949601234,-0.06025146960760368,0.6366418224093858,0.46325242016436535,0.19504400377270092,0.7628827515811998,0.10416709421411653,0.10688876053725033,0.5170845308328387,1.0,-0.04983552955842851,0.2490091243410279,-0.1113449867386298,0.6269246008727548,0.7391707776887066,0.3593012376288871
Vermis_7,-0.15590161861531857,-0.24587017547078294,-0.20921449305200945,0.2755888644699518,-0.05480810723736254,0.24944693961371378,0.18600618504357785,0.2181296146152962,0.2852732334555508,-0.3474356207099683,0.1400140473472252,-0.06819344590217087,0.21267165294931709,-0.07329851564036081,0.18582198437162736,0.37530778283069255,-0.09810030211030481,-0.05173875820801853,-0.2420729492864526,-0.008157131993472315,0.07131310351373256,-0.28604835578229737,0.0022484456919325893,-0.04983552955842851,1.0,-0.2998476721132588,-0.22426863345632922,-0.16975591005022336,-0.2235813684832441,-0.013500990164454853
Hippocampus_R,0.3746408506901429,0.37940190049312617,0.42111474314284014,-0.06058665966007271,0.07521910405218961,-0.17758903774865553,-0.45878466385913186,-0.22287740371482168,-0.4869669346275464,0.6564072115554825,-0.10985578380121466,0.1526925393841805,-0.269423235188957,0.2524960030081213,-0.5261317187019428,-0.5684069344070369,0.10131093135662686,0.09488866587895615,0.5643505572901252,0.4060297298324905,-0.07902422823347757,0.5324130812065722,-0.10465909999521872,0.2490091243410279,-0.2998476721132588,1.0,-0.17575661724574776,-0.17412331328335207,0.08927588409611345,0.01897118091149199
Cerebellum_10_R,-0.11346181456631056,-0.053510662892375445,-0.02946159976689268,0.00561470024795508,-0.0019388222941012889,0.013193423308382083,0.09792874984018171,0.08568314892566624,-0.004578524657313353,-0.1494380662868028,-0.05644544757441566,-0.008778489485901408,0.055885430565079997,-0.040923428332735476,0.17301320998624373,0.05905044532198269,-0.07961054112781372,0.035102251518903504,-0.19908699595285687,-0.18317528589983326,0.04872224810882816,-0.07322077103225023,-0.02637814123976573,-0.1113449867386298,-0.22426863345632922,-0.17575661724574776,1.0,0.12333693599154041,0.06261919127919137,0.1612671878502456
Parietal_Sup_L,0.05113556601841055,-0.161457868610997,-0.08939912792965087,-0.03758128508576787,-0.11222002851030069,0.13395604159828856,0.6828210331449199,-0.0659819338664986,0.17685598622983775,-0.2750698820167561,-0.02483977819024222,-0.12797138192005755,0.180910682058094,0.6063082995355203,0.3425133567555548,0.28247343817344284,0.2271016419852794,0.36913437706235624,-0.30856520423319395,0.1262427460441861,0.034145867371868296,-0.14222182834396407,0.2883009740533694,0.6269246008727548,-0.16975591005022336,-0.17412331328335207,0.12333693599154041,1.0,0.7496251099118029,0.4543795783643382
Precuneus_L,0.33641820743435114,0.12192311414276251,0.047750908770134784,-0.30553962989996264,-0.2792786722582674,0.07704175722795602,0.4326598427254702,-0.3875169093174993,-0.08337495627343747,0.13180472358771994,-0.2736894347090729,0.01931398070860414,0.1880355488136688,0.8715715505347683,0.04215194540214373,0.03365544286497587,0.611821366195999,0.5431591029720433,0.11869614308929578,0.5741898987906443,0.02385554605991919,0.17346348383100046,0.6688789620055462,0.7391707776887066,-0.2235813684832441,0.08927588409611345,0.06261919127919137,0.7496251099118029,1.0,0.4819214698439316
SupraMarginal_R,0.07813191218066644,-0.1976933228737822,0.07786790392682316,0.48785413370450725,0.17885921490897866,0.49237205638167714,0.515380003345654,0.29835345473965913,0.22197831665786663,-0.23776617740041905,0.2575830381514336,-0.4396447814221474,0.3449120950655697,0.4395850049591039,0.33860942743544137,0.42281657034562514,0.00779678077435249,0.5555703680280937,-0.3140899960237132,0.24835330534474737,0.37568461811456855,-0.12939203264489652,0.19400410739597207,0.3593012376288871,-0.013500990164454853,0.01897118091149199,0.1612671878502456,0.4543795783643382,0.4819214698439316,1.0
