,Frontal_Sup_Medial_R,Thal_AV_R,Temporal_Mid_L,Angular_L,ACC_sup_L,Cingulate_Post_R,Thal_MGN_R,Frontal_Sup_Medial_L,OFCant_L,Frontal_Inf_Oper_R,Thal_PuA_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Thal_PuI_R,Frontal_Med_Orb_L,SupraMarginal_L,Rolandic_Oper_L,VTA_R,Lingual_R,VTA_L,Cingulate_Post_L,Cerebellum_10_R,Thal_PuM_L,Temporal_Inf_R,Cerebellum_4_5_L,Cerebellum_7b_L,Occipital_Inf_L,Parietal_Inf_L,Cerebellum_6_R,Thal_VA_L,Occipital_Sup_L,Thal_LP_L,Precentral_R,Supp_Motor_Area_R,Thal_IL_L,Temporal_Pole_Mid_R,Cerebellum_9_L,Caudate_R,Red_N_R,Frontal_Inf_Orb_2_R,OFCant_R,N_Acc_R,Frontal_Sup_2_R,OFCmed_R,Frontal_Inf_Tri_L,Hippocampus_L,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_8_R,Thal_AV_L,SN_pc_L,Vermis_9,OFCpost_L,ACC_pre_R,Precuneus_L,Amygdala_L,Temporal_Inf_L,Thal_MDm_R,Olfactory_R,ParaHippocampal_L,OFClat_R,ACC_sub_R,Cerebellum_3_L,Angular_R,Frontal_Mid_2_R,Thal_VPL_L,Temporal_Pole_Mid_L,Cuneus_L,Cerebellum_3_R,OFCpost_R
Occipital_Sup_L,0.24596428656331878,-0.2687057495820436,0.5902897373018026,0.8625411138165721,0.1985789526851654,0.37246953931007426,-0.2509008101949275,0.16796459418104986,-0.27949800818609294,-0.4332177504427365,-0.2042532040140769,-0.3499201327906618,-0.11325278734349913,0.005430544434382034,-0.08108448859753123,0.6417539145287388,0.35841056343887895,-0.2838478776839454,0.5052896930756094,-0.28261809582494485,0.23247065807216316,0.07614873788682319,0.528269247630969,0.45053172423853943,0.3009767014447232,0.5717384576235437,0.27122709987590965,0.6075886251774517,0.44210380647148917,-0.2900848433710041,1.0,-0.4277576694806909,0.04682916066900425,0.04917575575299361,0.04747681502382556,0.20207304764351963,-0.1862712527915257,-0.2974347098207591,-0.20851564138390216,-0.43433907456379395,-0.20272501967560924,-0.3336997236572844,0.08151176348219004,-0.2550270215561121,-0.22932001705428107,-0.30033587087379093,-0.1906566882313784,0.547045686578534,-0.1743365735205953,-0.3218589163336302,-0.39351094115499735,0.700407964856282,-0.18671927973059052,-0.07138112995933578,0.5498207276892543,-0.47103707746121504,0.08271973421853515,-0.2691505577686492,-0.27039026731910326,-0.17017844346133834,-0.06310421366238454,-0.48937464111557843,-0.07276015930690297,0.7539884956718654,-0.08948595093448795,0.41214143796474156,0.050170942235647165,0.9131181827157244,-0.209655084393523,-0.3686590590375861
Thal_LP_L,0.3187434743473244,0.4709508331075436,0.12776769562004017,-0.2693154113223018,0.40506768309413393,0.29434896567291824,-0.1647529046168158,0.4779029531671751,0.18189212135221014,0.4792051812725811,0.45670585736439356,0.5246587642841448,0.20991746626624047,0.2646198479951154,-0.15082412161368136,0.020641679120899627,0.27165267970609697,0.14983454073266106,-0.2320358436218447,0.19013469261740423,0.34865733596926884,-0.10024801907601985,0.016402007596402996,-0.4575391361988492,0.3994040854764916,-0.2945463759788976,-0.5126072457774646,-0.056120715762396786,-0.4813424177884744,0.2640642112498586,-0.4277576694806909,1.0,0.5683020602767824,0.6225396048902271,0.19737212839893553,0.19211895029506476,-0.21705883142453633,0.6873963076981237,0.5754718490862729,0.585094776754274,0.19314425071332725,0.4488669496912566,0.40922465097631916,0.30595282209701535,0.7101848358588966,0.7552759574427165,0.35059462980806977,-0.06941715161874462,0.0645743367174667,0.28915974524604865,0.3665929932911316,-0.4652133492270315,0.3772049247716165,0.5415140649587398,0.17712231041275717,0.37806078066260357,0.4375602861962674,0.6305931066619739,0.4399944333519427,0.5153091646710182,-0.2837407877554831,0.2518319743777491,0.6505108945089311,-0.34250031927324387,0.5154392152658067,0.11607114926875046,-0.1421700112961454,-0.5075226594096445,0.604552780731525,0.385736686500115
Precentral_R,0.47012923619134883,0.2926126993403945,0.379469526527064,0.24536840923286637,0.6613198530039978,0.7765548111562369,0.054752935291446675,0.5706803655202544,0.044600961541985784,0.5430510851629977,0.21886456498764031,0.503836958499198,0.2036970863879195,0.43475574040789206,-0.17150473261314744,0.4072630553546043,0.3560163773302999,0.1122758622683745,0.06256746211541162,0.20213310449354172,0.7607864348876536,-0.14150505077555206,0.4494546307085107,-0.2564788420283785,0.8210081108188673,-0.09415890955689216,-0.4456942755705289,0.41023103130388755,-0.21907539080312358,0.07602506908691277,0.04682916066900425,0.5683020602767824,1.0,0.9298469873207168,0.41398914452862096,0.10055962480543065,-0.17984850316763618,0.623887164866833,0.40364832169226833,0.2437685273537144,0.14237818964484777,0.19089347157233164,0.5172412163873908,0.15671328913015292,0.5925513727326133,0.7254662559732076,0.3947521949552037,0.38167387531818364,-0.0949599084150925,0.06351258508746914,0.4404370398783515,-0.22111798368553343,0.24226545721630113,0.4726762512975129,0.5985944441144576,0.32065886798374443,0.4281309966392792,0.4526806844473675,0.3049977376820835,0.5103588408398523,-0.2747910890531311,0.20551404430747625,0.6521527816718897,0.18781795186268058,0.6538292983395991,0.3612403561756968,-0.07899229920132621,0.015051785316226538,0.5069642844900394,0.11779681330225704
Supp_Motor_Area_R,0.6107892801332373,0.3016721404058095,0.43005730981857,0.2588427287985428,0.7202465248532809,0.7600554868077573,-0.02931386918493624,0.6761539146662746,0.15441518743645985,0.5400186398993458,0.30592476405658103,0.5752282364159108,0.21869480140847808,0.41514411304019716,-0.12797464163986272,0.4417936896477756,0.4748742733906262,0.1753657736793859,0.05980454982368429,0.20402906973135937,0.6793983194753689,-0.1656557535675624,0.43842216098324105,-0.20869536918282497,0.7914838859487896,-0.056875855802034796,-0.4810770946507686,0.4880513928240855,-0.24650275043196385,0.05975314487038214,0.04917575575299361,0.6225396048902271,0.9298469873207168,1.0,0.47007544971259674,0.21722737069219664,-0.29592157686745285,0.6951627568960468,0.45030024873363556,0.36382100601706363,0.16574769663748182,0.26757812516163704,0.6369648710134841,0.20232783595044332,0.6721615483934931,0.7359407690172777,0.4545290535888528,0.41837154243212193,-0.023683649241473398,0.04942621159263595,0.4233609977602443,-0.24850736227185632,0.3509197254423697,0.5996159981351141,0.645104548085881,0.31075549747605646,0.4693840048016236,0.5158462451611482,0.3768867334967309,0.5318082506952162,-0.3250608653601296,0.1563655822536374,0.7438126544260447,0.19056277946455946,0.725176589856853,0.44505614669944027,-0.10492797793036657,0.022005621771807617,0.5844526245663731,0.22990038052821637
Thal_IL_L,0.31836742509421656,-0.022152688938699764,0.20422639584907903,0.14182337261264924,0.3280985258214998,0.40669391129941324,-0.11513790366491178,0.31670990746487004,0.19046048184724226,0.34099603147445895,-0.010538989224393829,0.38362741277164714,0.05572246100287265,0.06757427715155784,0.0770907255751363,0.24614682305304306,0.1671585776549533,0.19928791742023297,0.2586336955565097,0.081162169898884,0.1276211614670458,-0.07724147083067881,0.22261795698297113,0.170224097613894,0.43397710183584165,0.03797217122511298,-0.03616526819316158,0.31084850563851785,0.08882600539059134,0.052017285958947425,0.04747681502382556,0.19737212839893553,0.41398914452862096,0.47007544971259674,1.0,0.03919455469188759,-0.030862678720162722,0.33818002197575375,0.04953759377417972,0.009876298576230933,-0.029568341678476693,-0.08919444982591836,0.34663164001068986,0.0865902744588653,0.17818351875915783,0.2363648582750818,0.2575683384219834,0.3257315184170359,0.04857207172627853,-0.05220693844542865,0.057744246201000354,-0.18516735437557288,0.09703052052245463,0.2522016219261878,0.2531987039051358,0.24833192627588607,0.062414507489890414,0.5630466444600006,0.10532540287504569,0.04477178579454867,-0.08087449789800895,-0.08633532672675968,0.24039414851679577,0.21698981763166147,0.3740793418438197,0.48581416943116773,-0.019979978195968678,0.14533652550132295,0.1866581706061391,0.10673897388292655
Temporal_Pole_Mid_R,0.3407229881834601,-0.008486936571061138,0.2536214922255,0.2070134760774722,0.36763685673290514,0.23553442127272847,-0.2099618789304224,0.3015621984414247,-0.026101342954847437,-0.03618809390345291,0.23256387603195425,0.07779885140548967,-0.0027570332561828955,0.07201374969236614,-0.23513126687336774,0.18881108714396155,0.4460712461957143,0.016091045575054693,0.0916954893543265,-0.041535575165221446,0.05132837224221937,0.010573105098784235,0.3156781759679685,0.09337467491760089,0.08671939256687747,0.07402966621399487,-0.16729423303749394,0.22327901189813282,0.06904839622753013,-0.11190117759629051,0.20207304764351963,0.19211895029506476,0.10055962480543065,0.21722737069219664,0.03919455469188759,1.0,-0.3757313256188537,0.1270120900335563,0.22809693671786602,0.15272948641825398,0.2052736860077088,0.2004478575043678,0.25339715229775533,0.051075991611169345,0.2627284201580429,0.05556741252971679,0.1512577275676218,0.3666245425163778,0.24473381193230226,0.00019293724304874371,-0.15571701681588487,0.1831046948607192,0.27877100149395695,0.30322582830706996,0.2238712025758897,-0.2291440573591327,0.17686158630408966,0.1694312986297462,0.09314661020031156,0.017469346454020648,-0.11502339706223559,-0.10562851407693799,0.34945246629515686,0.24261593004237342,0.26807736886245936,0.37904116026815665,-0.1956586312614014,0.16880177977834265,0.12169695060041404,0.18509207069691333
Cerebellum_9_L,-0.30743465540911513,-0.3878590069448444,-0.5393143908295591,-0.3750190976559108,-0.29452080519162865,-0.10017570666265428,0.3262291693669422,-0.41674141814626,0.08590781061732883,0.3195034787328835,-0.12198707745067183,0.12059718061811305,-0.14536532424139123,-0.012837581042255521,0.3405704566502008,-0.4030508055956855,-0.6531063545684269,0.24953922308792628,0.3292287555362792,-0.214710445969822,-0.15056964147302507,0.05079502393915928,-0.14085555688531684,0.09536039645499668,-0.08738565219165466,-0.01585016352388123,0.35490392122641545,-0.2046364925638892,0.4282786586037266,0.3127368219992028,-0.1862712527915257,-0.21705883142453633,-0.17984850316763618,-0.29592157686745285,-0.030862678720162722,-0.3757313256188537,1.0,-0.21489515465594886,-0.11506073934527064,-0.25271299455671664,-0.17703788455072797,-0.12901496138233284,-0.25635340945089874,-0.0272155975365223,-0.51842310347453,-0.24971858164817431,0.21878489333129786,-0.10867868971072149,0.21229023038745037,-0.1343321384102981,-0.016276789225832877,0.08284624638049157,-0.4499418195606321,-0.430911710490036,-0.3869329149253909,-0.017033677798821947,-0.485235058840356,-0.21043419268131067,-0.2233694419392046,-0.3399005368852791,0.4838097059613778,0.011450523482934726,-0.3555989121854442,-0.12136893937475594,-0.18361157795112576,-0.09346908598857243,0.3221874668241704,-0.09885501322747192,-0.28791087709787644,0.05586401763727976
Caudate_R,0.48308726533341706,0.4169267885058743,0.21706893907695704,-0.07607520039514039,0.5376757925598058,0.31371587825137415,-0.13133869293831293,0.6270464946981497,0.26937987219652476,0.5654505012247413,0.31873374701349044,0.5941841691317059,0.33450154405935956,0.3756393103397024,-0.22293258562530738,0.22099094655602586,0.3426890901419619,0.17875842786372267,-0.11427173763000786,0.3008566144601013,0.29572923619791774,-0.11507483452637507,0.011017409220638718,-0.3574665611841877,0.48111340986360673,-0.2013205228854183,-0.3936694480422413,0.22685574961760463,-0.38324167147923105,0.185755213076542,-0.2974347098207591,0.6873963076981237,0.623887164866833,0.6951627568960468,0.33818002197575375,0.1270120900335563,-0.21489515465594886,1.0,0.49447821792739566,0.5471320920855977,0.20473697472133906,0.41244360968542354,0.6063678781364296,0.4144198743630321,0.696577091607925,0.7285032216699401,0.4940230840779073,0.04560256783411095,0.13170408907263326,0.09991811055644854,0.4350546880606682,-0.4989586176739933,0.4500893791532775,0.6658124557600454,0.3481858348092346,0.4412229893916219,0.28933670557898167,0.4946818520035626,0.45348287513329955,0.4780950369130681,-0.28009264532592815,0.17078359808974775,0.5865127471971837,-0.12825099490824773,0.6821043532293375,0.08012814192105246,-0.024338318743246174,-0.2623948519408698,0.5655955126038348,0.45886892911199
Red_N_R,0.29204346856040336,0.3498411403488735,0.10399566359398253,-0.14263415794111425,0.335730690002649,0.2879909135139274,-0.0916439476818689,0.4225681947942499,0.22818677261565848,0.38033291648354334,0.2791413586342569,0.45466007467614794,0.3939212549599962,0.37688538699371854,-0.12069434247090428,0.08674771516523236,0.3059181072642178,0.18636390377986334,-0.1716062596316055,-0.016343547924703508,0.2786749757786262,-0.11115778846580675,0.04761432719783889,-0.4051951378783379,0.32216386389049223,-0.17307348545795506,-0.39928341005796986,0.026739351207003163,-0.36535331909156976,0.09186025508756154,-0.20851564138390216,0.5754718490862729,0.40364832169226833,0.45030024873363556,0.04953759377417972,0.22809693671786602,-0.11506073934527064,0.49447821792739566,1.0,0.49121935348782875,0.0906753162467208,0.5095498331092909,0.3652568741111664,0.32469544577559445,0.5479776389840256,0.5688318660171796,0.31749586655779916,-0.04276672623154424,0.1913974672561706,0.02799534875042311,0.31376982618535676,-0.3332259643664956,0.3579707366843769,0.4657149959109767,0.2357235288040767,0.21237790639799645,0.265088176893711,0.3246742342721442,0.3530119583911901,0.3935086180045398,-0.21946271696072284,0.130782741439591,0.5774053266463537,-0.13829161323469152,0.4120428334795492,0.03577120964887975,-0.12839748875229565,-0.28310352856275584,0.5480336982069067,0.3897941206314902
Frontal_Inf_Orb_2_R,0.42855221822931566,0.47162253550761496,-0.08825392786563814,-0.27404968672122787,0.3526233962562956,0.0033086281228439877,0.07665120931736628,0.5156880110360738,0.39209995602775705,0.44067272812021624,0.318371014281225,0.31891424276765207,0.34692390776889726,0.22254876314249128,-0.08686543270068722,-0.11029474803267411,0.13976448300897737,0.1257680261570777,-0.5398147198426945,0.3412180030679211,0.03412941437542193,-0.07322077103225023,-0.18358072778223924,-0.5075554847564467,0.05532854898100892,-0.03723615044811235,-0.2628960238975174,-0.029872090235050202,-0.655647388755729,0.02167948049085715,-0.43433907456379395,0.585094776754274,0.2437685273537144,0.36382100601706363,0.009876298576230933,0.15272948641825398,-0.25271299455671664,0.5471320920855977,0.49121935348782875,1.0,0.2713421927368001,0.6650213865021306,0.5283910199305285,0.48730809398365427,0.6886236704629431,0.5773324346888709,0.45531890788526025,-0.3148479485497257,0.2101295294125003,0.19448516283889458,0.5091046599114196,-0.5966358901935952,0.5753614800104977,0.6673503759078571,0.17346348383100046,0.4689890868538891,0.26062697064955737,0.39692959318170706,0.599862553582568,0.49768304020569476,-0.3379442086583483,0.32493646357604405,0.39480125116808407,-0.33514571770659324,0.4775208907460423,-0.08732594057648006,-0.16331577730894892,-0.5420989001493757,0.46414936705487886,0.7038932231850072
OFCant_R,0.19925867038539394,0.12309720743980868,0.009389372701411533,-0.04421486017066715,0.1698636361124559,0.07393156181407105,0.10498710636761573,0.22056154622250615,-0.010520102368667414,0.13417069786174943,0.19254207143985297,0.014524091890811424,0.13641501828395663,0.19187670044769156,-0.38529732196512406,-0.016555423187734376,0.16271252886433585,0.098426655211846,-0.28274037125541707,0.14001752788084823,0.021584256014818982,0.05591747556525389,-0.10496590365505123,-0.18529502152149135,0.013524187063463278,-0.09136479081351732,-0.22136511237031722,-0.05145499069383254,-0.24894565378010347,-0.01998421612380965,-0.20272501967560924,0.19314425071332725,0.14237818964484777,0.16574769663748182,-0.029568341678476693,0.2052736860077088,-0.17703788455072797,0.20473697472133906,0.0906753162467208,0.2713421927368001,1.0,0.17799476182638682,0.20754748839993734,0.10158401701213553,0.32189708982683246,0.20812020849273186,0.13472966375891623,-0.05065061911666011,0.17383164927660683,0.09755942517412615,0.1929684131290326,-0.1988109912458218,0.36435532203562965,0.28756248919570326,0.11965003097615409,0.18338115976576255,0.12159199917226593,0.13616587151397908,0.18590991533460421,0.1040245981002998,-0.2853863826607356,0.17023362840580264,0.2444146236887552,0.021934178528157586,0.19859699274849882,0.06345251799504478,-0.10635553094501576,-0.2076314059881472,0.12353026291379542,0.17675553648798303
N_Acc_R,0.4146122341908072,0.3922752251697795,-0.009388647679245788,-0.23486504762744065,0.40611012926353784,-0.011966667011449772,0.19910638907443778,0.5061314315580602,0.37865390027055906,0.2968683931275312,0.3913581035572556,0.339435147239566,0.39716475190104317,0.15421928592495804,0.015585421916060471,-0.04763344589260816,0.2519639711086563,0.0018720471420883035,-0.43956024006318456,0.29440343526448876,0.1744222585296375,-0.0567500514246951,-0.016348005035126643,-0.49109650212257644,0.08250406638980687,-0.2658475180462069,-0.3149443022224506,-0.010871335578805088,-0.5461336238669057,-0.10170449921452195,-0.3336997236572844,0.4488669496912566,0.19089347157233164,0.26757812516163704,-0.08919444982591836,0.2004478575043678,-0.12901496138233284,0.41244360968542354,0.5095498331092909,0.6650213865021306,0.17799476182638682,1.0,0.5107287013363647,0.6505313658273627,0.5822807271432315,0.5705165968734053,0.2854786004975495,-0.19347827198313264,0.19484416384767891,0.22083915499980988,0.494270129361,-0.5154510425184244,0.622283895254363,0.6201638665968696,0.12574429767795953,0.3645081305760948,0.3115347763203282,0.20888608976905534,0.734495100380484,0.5571242177326733,-0.10922737684430946,0.38317256715107934,0.3779386017595608,-0.3027172290963224,0.3520005688999236,-0.07726222197911257,-0.1621627415962161,-0.4290696783788233,0.45456211490961373,0.7139018655067909
Frontal_Sup_2_R,0.8391763368132577,0.21672789325694042,0.3107778229707006,0.26126952080333915,0.803019481928163,0.4059453287550987,-0.10780162853717964,0.8613518446605541,0.4381159523667948,0.3906073399738252,0.2230943696668365,0.32834338844344757,0.35842506189605977,0.24204200287863736,-0.17072687972507297,0.4086340213733513,0.4769573477440192,-0.01047308057668441,-0.10334243522371248,0.20287483103574844,0.3367635062507178,0.0056208970438465615,0.17324295285401053,-0.21473829343110906,0.42973929538343375,0.16922156302506733,-0.15729651809216322,0.5169393217496067,-0.2668155501564511,-0.2470916467184782,0.08151176348219004,0.40922465097631916,0.5172412163873908,0.6369648710134841,0.34663164001068986,0.25339715229775533,-0.25635340945089874,0.6063678781364296,0.3652568741111664,0.5283910199305285,0.20754748839993734,0.5107287013363647,1.0,0.5706777654580852,0.6153632088643264,0.5550939995487042,0.5065240971651515,0.2701051877460399,0.2082799112623093,-0.07947765081339832,0.3020610193605824,-0.2406693200719855,0.5948754158239623,0.8449605791219414,0.5968198812080002,0.2730095944204385,0.3291093338477029,0.31839131141278215,0.5418817921056561,0.42047680088533884,-0.24503939183851117,0.12191829426221429,0.4372448308176453,0.21280290120017298,0.662296241084675,0.25988782594395865,-0.1716808451784802,0.037707800465253814,0.3557683834751417,0.6086392774525703
OFCmed_R,0.448634951247844,0.2668263070734443,-0.01720909100076037,-0.18475821021565278,0.42823643975361425,0.008747666909854438,-0.014511852603149805,0.4857806456300877,0.5418903681166632,0.29301322569573746,0.1608477662067854,0.30993605872230606,0.4305059912336163,0.17966096478082458,0.01142029379857434,-0.039224734244116016,0.205925662050926,-0.061147113706825414,-0.3312670107365166,0.14438766097655864,0.11343638967980045,0.05974947472687942,-0.13332749127698482,-0.35221750569805,0.07295606595196517,-0.16529091486475989,-0.06889177974118262,-0.03449077445477359,-0.4329465105604217,-0.20915743402569378,-0.2550270215561121,0.30595282209701535,0.15671328913015292,0.20232783595044332,0.0865902744588653,0.051075991611169345,-0.0272155975365223,0.4144198743630321,0.32469544577559445,0.48730809398365427,0.10158401701213553,0.6505313658273627,0.5706777654580852,1.0,0.45287705330054806,0.45706383958162683,0.31753833251036756,-0.1605006558923086,0.23611920928594407,0.005322482875254813,0.41034427241357874,-0.451419518974836,0.6398506394138042,0.591863769049386,0.16125625673601718,0.3735582732292345,0.1723361767850804,0.11123501476086957,0.645566604260631,0.3677749669057924,-0.09708304172164321,0.29432726701415046,0.19879587543312865,-0.1844394103000585,0.3528221166527483,-0.14582262708827562,-0.18513931468854378,-0.3015169409718107,0.3515726693240515,0.6772135596098693
Frontal_Inf_Tri_L,0.49089397950630453,0.6772934744641785,0.40766879299685466,0.03173784813377276,0.6033045928456188,0.3147704959532605,-0.09958910913523884,0.753296261740126,0.27553317976323866,0.24251109707430743,0.3516214562626423,0.3532519094517873,0.45481747368790093,0.295797785285399,-0.31197734743216204,0.35527427372946735,0.6267694948556651,0.035483898718425166,-0.4766684284232742,0.3918788492503843,0.39679304199962356,-0.10626582717694454,0.12961930246756279,-0.48947950352685177,0.4438911569650172,-0.12535150435870387,-0.5455775297034344,0.21531961279962028,-0.7111951953185257,-0.11274170912142917,-0.22932001705428107,0.7101848358588966,0.5925513727326133,0.6721615483934931,0.17818351875915783,0.2627284201580429,-0.51842310347453,0.696577091607925,0.5479776389840256,0.6886236704629431,0.32189708982683246,0.5822807271432315,0.6153632088643264,0.45287705330054806,1.0,0.841254257141569,0.22196243626332945,-0.07097100335860324,0.025258767999480028,0.31161499113467545,0.5103610853863202,-0.5132595558804728,0.6982390745283376,0.7964104618796843,0.4506329675251579,0.4718605346156286,0.6589150535059763,0.5460868297062978,0.639831107177731,0.7121587760070666,-0.5541735989842907,0.3244080106995552,0.6662717909427653,-0.19597411200165338,0.5760182427375836,0.05868426572245421,-0.22376865927124528,-0.3446505397793504,0.6699441058739448,0.3719010121987091
Hippocampus_L,0.4274093822317016,0.6052015690630602,0.3504829848452916,-0.04910918245207646,0.5272850247166051,0.3869219702965557,0.012081645964111869,0.6077758461459931,0.2617654774393874,0.4568273377768028,0.40800220667679254,0.5591908083252959,0.43225525175278207,0.35195522921728717,-0.12951115746142403,0.2320563237305944,0.38081583363596794,0.060406763752115275,-0.3117335348174833,0.38059019527991533,0.5775298666259463,-0.16062408567060524,0.09792709224176827,-0.5525063864727023,0.6263334952849241,-0.2576334413529392,-0.5631585291646201,0.1402994878612393,-0.669695065697686,0.07562279102464434,-0.30033587087379093,0.7552759574427165,0.7254662559732076,0.7359407690172777,0.2363648582750818,0.05556741252971679,-0.24971858164817431,0.7285032216699401,0.5688318660171796,0.5773324346888709,0.20812020849273186,0.5705165968734053,0.5550939995487042,0.45706383958162683,0.841254257141569,1.0,0.3410026853055652,-0.10662658368854903,-0.07626389635034994,0.33063050169759767,0.6387932591610369,-0.6118052582670781,0.5412453582536839,0.6381658920299204,0.4585277839942794,0.6326988725851656,0.6444213234569562,0.5392314191557165,0.602078369774064,0.8141204833987131,-0.4503581652826918,0.40838177130755693,0.7086150173316509,-0.21400385755456866,0.5774841500085302,0.060158531511647274,-0.10948831895062093,-0.38300885062861484,0.7855220013792088,0.3347986279465291
Frontal_Inf_Tri_R,0.5531254484890333,-0.10045685011430783,-0.22732090966676993,-0.12607330073608392,0.3823163902696726,0.3298122580540373,0.11278543474158217,0.35371668718690163,0.4271837425952374,0.8462985722619109,0.17332791349910864,0.4213059236776518,0.170003958942858,0.19642021748390112,0.06081560616176663,-0.09327739549215151,-0.14843919340529646,0.2826806768163193,0.14082030103402232,0.08642430949244445,0.10063371370034178,-0.009863105808664032,0.04513496326565633,-0.15994593607526633,0.254679205850122,0.07840949225436723,0.0571716664993755,0.16181709487182983,0.03420147346537966,0.19610486688306467,-0.1906566882313784,0.35059462980806977,0.3947521949552037,0.4545290535888528,0.2575683384219834,0.1512577275676218,0.21878489333129786,0.4940230840779073,0.31749586655779916,0.45531890788526025,0.13472966375891623,0.2854786004975495,0.5065240971651515,0.31753833251036756,0.22196243626332945,0.3410026853055652,1.0,0.10026805615844193,0.4767357201147605,-0.21556487637244226,0.1869533854260059,-0.24285996891333325,0.24028851411871455,0.38984912650359865,0.17413921242958805,0.1764588339703936,-0.18163995724116716,0.28413396357984405,0.18971866575187155,0.08480871335472816,0.14935637825777223,0.10284818785210958,0.2055727515669948,0.0874808524336499,0.7208097920822961,0.1893975952605891,0.07912014552743964,-0.11777570016702292,0.12828269223375985,0.6032468720031234
Pallidum_R,0.41138390801016533,-0.39930855024989775,0.36259579581974005,0.48599303378084285,0.5454748122341442,0.6108477572474824,-0.12342004184846664,0.2822892943403998,-0.14938493749888598,0.018645874737840976,-0.0935860579812446,0.11166283938350828,-0.2359968714538951,0.1809997364486349,-0.05445514963157923,0.4277543408493334,0.3702190810101676,0.033923928815041846,0.5504643699124194,-0.3068223433497559,0.40282694399909247,0.0026569930943748325,0.6091322749825281,0.42756825078873584,0.44583841801192164,0.22857095321259235,-0.029914366204655537,0.5343392504642752,0.5710957875163354,-0.20797615856573026,0.547045686578534,-0.06941715161874462,0.38167387531818364,0.41837154243212193,0.3257315184170359,0.3666245425163778,-0.10867868971072149,0.04560256783411095,-0.04276672623154424,-0.3148479485497257,-0.05065061911666011,-0.19347827198313264,0.2701051877460399,-0.1605006558923086,-0.07097100335860324,-0.10662658368854903,0.10026805615844193,1.0,-0.005361423121559,-0.3809986432157928,-0.2002610201483344,0.560657496698162,-0.0652132013119092,0.11191887421284369,0.3656381481471228,-0.4202240321419785,0.03736826136735768,-0.07139458298455108,-0.11386782552247629,-0.14880813044062513,0.05970135689200008,-0.3330326626940502,0.21745182456856002,0.6152261354052435,0.2281752734580699,0.6031409081971583,-0.001882968064871157,0.6283673044845799,-0.12712183646517847,-0.11427616828519546
Cerebellum_8_R,0.270001352746944,-0.18620925787090636,-0.37987686962863904,-0.1869071465294856,0.1625762261673942,0.06219104433398783,0.08625174225258932,0.16515545810628246,0.356865342070242,0.3428698875210192,0.03866924504819784,0.07370192296743941,0.15083231946678946,0.029462377933559297,0.015816458744958704,-0.2094527473982083,-0.07221941498888829,0.1460335344565801,0.040122639590432656,-0.01730850003378244,-0.21064978966634404,0.1708562661066737,-0.00753732805771692,-0.0005527579944532509,-0.2014334283123739,0.05455253121991581,0.1822452172204205,0.05923193969031401,0.13137753246524053,0.15681736588664458,-0.1743365735205953,0.0645743367174667,-0.0949599084150925,-0.023683649241473398,0.04857207172627853,0.24473381193230226,0.21229023038745037,0.13170408907263326,0.1913974672561706,0.2101295294125003,0.17383164927660683,0.19484416384767891,0.2082799112623093,0.23611920928594407,0.025258767999480028,-0.07626389635034994,0.4767357201147605,-0.005361423121559,1.0,-0.13618468047830834,-0.2134520371341492,-0.11076053874785043,0.19921836281310157,0.2328493938410809,-0.015008376880921962,-0.12385194234149216,-0.3078730069387621,0.1366951584214173,0.038904348485769076,-0.21322505771709488,0.24898884162926035,0.14065203660399225,0.0023060723215551785,0.10385525215218022,0.3207873191223105,0.1553383078951878,0.06260216107031447,-0.08454619794510468,-0.15771602760866693,0.48888676008641596
Thal_AV_L,-0.21937530687647144,0.4988709030740391,0.028909525338133044,-0.1825612941991129,-0.09362346253916505,-0.1693523586708812,0.16503038752206556,-0.017805091112189163,-0.039566732752543,-0.09658076435579982,0.5177083885270909,0.0773153490368325,-0.03490445818322835,-0.08585265673463302,-0.009216404456417415,-0.061153393092424756,0.048476964730235717,-0.13828243044700575,-0.3362433434441265,0.4428246170040719,0.12632646789506713,-0.008778489485901408,-0.10891570723770884,-0.39302922219157144,0.029703968159093857,-0.3261784618546256,-0.35909726388153645,-0.07292301058673115,-0.4660547851420712,0.3686274967277137,-0.3218589163336302,0.28915974524604865,0.06351258508746914,0.04942621159263595,-0.05220693844542865,0.00019293724304874371,-0.1343321384102981,0.09991811055644854,0.02799534875042311,0.19448516283889458,0.09755942517412615,0.22083915499980988,-0.07947765081339832,0.005322482875254813,0.31161499113467545,0.33063050169759767,-0.21556487637244226,-0.3809986432157928,-0.13618468047830834,1.0,0.2556020527676907,-0.4289184926879972,0.115385594659763,0.04449383376345264,0.01931398070860414,0.32821786016390575,0.4174297218644033,0.39473349718936973,0.14221739653890383,0.383854741523702,-0.28742979585641076,0.4416463811775309,0.2648339416388494,-0.3679579542181893,-0.03626241608532151,-0.04385032363573711,-0.08787212296382489,-0.4185194241558782,0.2824520788167177,-0.031604225290462126
