,Occipital_Mid_L,OFCpost_L,SupraMarginal_L,Postcentral_L,Pallidum_L,Cerebellum_Crus1_R,Frontal_Mid_2_L,Thal_LP_R,Frontal_Mid_2_R,Postcentral_R,OFClat_R,Occipital_Inf_R,Temporal_Pole_Mid_R,VTA_R,Vermis_4_5,Rectus_L,Angular_R,Frontal_Inf_Tri_R,Amygdala_R,LC_L,Insula_L,Cerebellum_9_R,Precuneus_L,Precentral_L,Thal_PuI_L,Temporal_Sup_R,Cerebellum_6_R,Thal_AV_L,Parietal_Inf_R,Cerebellum_9_L,Paracentral_Lobule_L,Thal_PuL_R,Pallidum_R,Thal_VL_R,Thal_PuL_L,OFClat_L,Thal_MDm_R,Thal_PuA_R,Thal_MDl_L,Rolandic_Oper_R,Parietal_Sup_R,Cerebellum_10_L,SN_pr_R,Frontal_Sup_2_R,Heschl_L,Occipital_Sup_L,Thal_VPL_R,Olfactory_R,Heschl_R,Cerebellum_8_L,Raphe_D,Thal_LGN_R,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,ACC_pre_R,Caudate_L,Cerebellum_6_L,Raphe_M,ParaHippocampal_R,Thal_VA_L,Thal_MGN_L,Lingual_R,Thal_PuM_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_R,LC_R,Temporal_Pole_Mid_L,Temporal_Inf_R,Cerebellum_3_R,Thal_MDl_R,Precuneus_R,Thal_PuI_R,Thal_MDm_L,Thal_VPL_L,ACC_sup_L,ACC_sup_R,Angular_L,Cerebellum_4_5_L,Cingulate_Post_L,Insula_R,Thal_IL_R,N_Acc_L,Putamen_R,Parietal_Inf_L,Cerebellum_Crus2_L,Cerebellum_7b_R,Cingulate_Mid_L,Thal_VA_R,Vermis_8,Cerebellum_10_R,Paracentral_Lobule_R,Frontal_Sup_Medial_L,OFCmed_R,Thal_AV_R,Putamen_L,Fusiform_L,Calcarine_L,Parietal_Sup_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Red_N_L,Cerebellum_Crus2_R,Thal_Re_L,Cerebellum_4_5_R,Cerebellum_Crus1_L,SN_pr_L,Caudate_R,Temporal_Pole_Sup_R,SupraMarginal_R,OFCmed_L,Cerebellum_3_L,Vermis_6,Rectus_R,Calcarine_R,Cuneus_R,Thal_LGN_L,ParaHippocampal_L,Hippocampus_R,ACC_sub_R,N_Acc_R,Frontal_Sup_Medial_R,Cerebellum_7b_L,Thal_VL_L
Cerebellum_6_L,0.7508932635302399,0.3308260149381036,0.35051656942673043,-0.10006346567500263,0.20082303555208586,0.6523095700858468,0.34289366871125004,0.09998515023160585,0.5123039920669747,-0.17743068502722553,0.19910423930788806,0.8412947874325585,0.5834093850470935,-0.027518544573557215,0.670875489643167,-0.07779969343604021,0.3642930739890762,0.4026219337268261,0.5927072578678542,-0.5397316341026621,0.46722077978503174,0.9107289594210137,0.37280129370779985,0.27947034418953887,0.36125841315907753,0.7099727773831747,0.9038707582096682,0.10656697662443132,0.1152148760809172,0.8922785858185976,0.22979727186025245,-0.09748771810594348,0.46267850780367253,0.21237436209820915,0.512268741460245,-0.3780572980599215,0.3600122255116098,0.5249058124192164,0.4896112637612271,0.38852630089035806,-0.5514355848798008,0.6290195168471602,0.18353190642272785,0.17163967395044832,-0.03035102127589001,0.5430748066913318,0.3233982336494919,-0.007731328936191389,0.5734060964277131,0.8766612746629792,0.37423475907092474,0.35547149877381223,-0.04819516175273622,0.59450962524781,-0.09856787304593288,0.3993711250555511,1.0,0.33169947590123494,0.07989030035377703,-0.37879769488187337,0.49574154460246245,0.8903814605250209,0.7245099657827196,0.13114270410416765,0.1933033387479282,0.06411289160105516,0.20470196861397383,0.5242081539006123,0.7120148097542418,-0.17803849183537965,0.14559049838620225,0.8825258973663941,0.39545510715471066,0.22387228051859434,0.33195994506727844,0.35129321106686195,0.2174241429321581,0.7081540600805681,0.40700076253117773,0.6552176324152061,0.0895176548421421,0.17004646700822618,0.3824428347392153,0.11141279694146927,0.48036656782833703,0.614676655507482,0.41890745843244453,0.29102488768325274,0.7642234567877392,0.7077092367970942,-0.16163743694172475,0.09587654406446332,-0.06853658063199851,0.3463312158104841,0.08439046915296898,0.8285821031644992,0.6981043161139971,-0.28931690086946443,0.07276258671741323,0.01256510796524746,0.4231939794073491,0.1723588203245808,0.03909925070198847,0.5600006913650186,-0.37005660646095573,0.6918875963721351,0.8618512122143095,0.13401813119306388,0.3603900190787534,0.3467930978333487,0.2679739057118849,0.14013071202874428,0.3435763902058882,0.9365121114056212,-0.1277645108886456,0.7787493360190493,0.5602816991119006,0.6486903641256571,-0.16455526611142848,-0.4445508011669197,-0.41002046244474194,0.1916460108780408,-0.17648578481859126,0.32111677556963103,0.26764254542386623
Raphe_M,0.2643971543021146,0.30678214211409516,0.34200804582644306,0.09846033839630741,0.2742363046788271,0.32463247964440806,0.2536856363640243,0.11984759055860576,0.4857113751935627,-0.0569064889960568,0.09836472447684529,0.37771554377119915,0.25651994276084294,0.3364791447623055,0.22117976612134274,0.2233111341113582,0.23740862090962406,0.4500840932190963,0.2938083305876261,0.09666357288483605,0.2652016901896229,0.415305556493297,0.06570521887816475,0.3141937483594993,0.2485119969514617,0.46083332725038073,0.4666553052120972,0.1509004360848661,0.08285647868947159,0.45774962661521873,0.14439871555742265,0.21184168681137366,0.2910793637411164,0.22375582840600583,0.09279381074456733,-0.2866188067226604,0.22339946163298502,0.13051789016627433,0.29660496968223193,0.3286431689806958,-0.39244079385496705,0.4190707080362797,0.08320885972786621,0.15657855947258495,0.14048865687678463,0.14184013458841307,0.3100287252902464,0.02059820361486296,0.31207762603301886,0.2780241238283678,0.4693534041027296,-0.07057205613570838,0.29746603044201486,0.04574645471534229,0.08933181812252393,0.24886036175367146,0.33169947590123494,1.0,0.20704229150801629,0.10235156532694757,0.1381378457012424,0.4480908792594692,0.27673487850942874,0.15276054932554792,0.13789020483118922,0.36193555439070363,-0.23875438931252374,0.5355018385322352,0.5886021554124325,0.30762918868289596,0.05607786388954185,0.26609753401441755,0.1438964883408606,0.2918277857586585,0.3110873773614833,0.38538455076825845,0.1835772465708337,0.3044273417338208,0.29394650247874266,0.35293427844162756,0.3288984695120284,-0.08686770986191347,0.25104492624077523,0.24965134889026847,-0.2433192037982411,0.33615310312767843,0.4018026636946254,0.2576068575861769,0.3382499025072167,0.4059198048807313,-0.11823789661751088,0.09364358075465669,0.14935011368314793,0.4172244139873243,0.27382129601649635,0.3040433571650277,0.2696016200050526,-0.11759693951730806,0.08630263840636943,-0.1299681825087188,0.28361038186565335,0.25044189426093993,0.21414748338905817,0.35849277859712525,-0.03558282275123455,0.38190904848733054,0.1656636746216559,-0.13944673491275594,0.3713808512283688,0.40577730916560634,0.3807402370440103,0.2432597643861219,0.3525333092337964,0.3535609871138103,0.31558421781559504,0.33097866660272224,0.12215596159283104,0.21033811278924006,0.07549918221787343,-0.012613824197793989,-0.056751790614257974,-0.1963849015746764,-0.06575194386946906,0.024456159426051536,0.27353405816961823
ParaHippocampal_R,0.04975673922975063,0.7146276597604596,0.4727053434668211,0.6838556782402164,0.651362717226833,0.20375120429740115,0.6451701196271324,0.6237031476048075,0.6646815767352798,0.412399769046466,0.0326576616363329,-0.03705014930058518,-0.19520993983509377,0.2266236878406136,0.6370183662018399,0.6075268777923124,0.2687881829804584,0.768287240854412,-0.10780594898734489,0.5551606159593101,0.6021657800346709,0.30764113692250006,0.616146838370569,0.7396490765123116,0.7052322007259421,0.47689466529206836,0.13551821778371967,0.6391085330656469,0.5073380692243225,0.318012599943786,0.6236399581671334,0.6614832758382155,0.6389362241390623,0.8302793944684494,0.18160165296758682,0.3176563425457362,0.6030734471219134,0.44731021765606654,0.6421780752333276,0.6506865169780742,0.1417311079171333,0.5747521655108796,0.7334074026366708,0.7145745320619638,0.6728729626651543,0.13363086419097067,0.6495136692138536,0.595223766843126,0.557157262108416,-0.11120838385125188,0.5286202315543336,0.3395192600964891,-0.03901310191370526,0.08617811028579608,0.7925880973775528,0.6962177328866265,0.07989030035377703,0.20704229150801629,1.0,0.5368603380805506,0.4803123965416976,0.2964827785228311,0.40099446569145625,0.6975683336764038,0.6616051463065913,0.5315406142613567,0.04772750197637706,0.5063623408416209,0.5264153877929119,0.658343956443153,0.6581531712319598,0.2146287426954264,0.663198984415108,0.7737575068573899,0.7150953715080037,0.7134393239917931,0.2763665922807552,0.6348090870025827,0.5299585967183492,0.5401412916402424,0.3857455236596101,0.24982514521681165,0.730651619122486,0.6325013870720947,-0.21901623946573875,0.051728039601750424,0.6213840618233534,0.5566082849195978,-0.010591130769157154,0.6447998264953546,0.5423157723415649,0.6097007581836612,0.2792682364231247,0.5663227319188586,0.7868284448034438,0.4379579042525357,0.35171417087174306,0.42356343550474357,0.7046490179818438,0.6271517377603499,0.4991926018990005,0.723490513644731,0.563116175487548,0.23462514246951086,0.2785506425375141,0.6919220428805442,-0.11319850760912654,0.5655499613345347,0.68994606314804,0.30726286520354446,0.39557839875508244,0.5519267898788303,0.8579114451556579,0.005057457206464995,0.41313017733084073,0.26648763188596286,0.08320553843041856,0.3022111087111504,0.8081810959956058,0.7484769773467119,0.4803519849893665,0.31021726861549825,0.4654558911032423,-0.3225291940195175,0.7383457745288979
Thal_VA_L,-0.5739274829955937,0.31332911001238023,-0.04890164562799095,0.24803392721337703,0.19160878088168615,-0.2698597212841771,0.04891808082615686,0.533849831929907,0.12323542830773361,0.01256016650870907,-0.020302823353350947,-0.4429095434764874,-0.4469438954792065,0.09349738039843702,-0.032792021401827846,0.5685723622395408,-0.2969369099020807,0.3422431633889429,-0.6127443038884643,0.7577426190029986,-0.05334889986586565,-0.20801323162346388,0.03765314556046411,0.20980898225790534,0.18326036667029597,-0.11014066140767456,-0.3437711060575287,0.552071136823231,-0.07933858332842225,-0.1703096865042435,0.19188923646764236,0.5731132357203291,0.19228269196453127,0.4894809014862624,-0.5311023633676846,0.5853318780860407,0.2778929252701891,-0.23113536938492332,0.0946718199869732,0.17961668644178144,-0.06437141141156966,0.030101536713737293,0.4799292454960266,0.08989850497987775,0.36361043666743664,-0.5625768324535351,0.26775555483963015,0.5028078227953993,-0.08310608007528031,-0.5192018635237233,0.0813356181534845,0.07670371204706523,-0.1342260552529484,-0.35994869877080743,0.4482269897905713,0.19700885867855664,-0.37879769488187337,0.10235156532694757,0.5368603380805506,1.0,0.11093822494951433,-0.2902617770902289,-0.2509841074349308,0.12292070812693735,0.369254611504862,0.2798997942974819,-0.12078413883310378,0.058561070691985136,0.09170945860766133,0.6857499725496681,0.0006869551475506146,-0.38946378277526994,0.16860718167324645,0.47205373637229936,0.21504948961461154,0.07067745801334979,-0.13890951209645588,-0.06075475394314064,0.19166053715378195,-0.12019394442609764,0.04040294929215425,-0.1822652089310351,0.29275220051117495,0.0884885829533355,-0.5532184573891602,-0.3859924137068562,0.2029061171863668,0.38315006783411093,-0.4216864740737338,0.11284593663857063,0.09529112529632748,0.07459457146934137,0.5340843900851951,0.30473405394962405,0.46865354069791426,-0.14485516451533317,-0.32802672909382663,0.033163305398978604,0.24480263617277795,0.35187627771913876,-0.04330785581545932,0.20874750208393061,0.27204231503814796,-0.2075982095328991,0.6006486650581673,0.014782659828425316,-0.4661832359354938,0.3134002707492181,0.36466441991985776,-0.01207564075429405,-0.16354438828298937,0.5074823293547939,0.4292514926914701,-0.42674833844636634,0.53053054122348,-0.4434278878976006,-0.5812961535727045,-0.1653810813243487,0.5910031588134405,0.7958511735107462,0.6973756061392193,0.05889443643235337,0.059087643216718964,-0.3369757265258938,0.5745954903704885
Thal_MGN_L,0.3676293536220969,0.5451211063895164,0.3965878177179492,0.34818199711205033,0.5269137273601879,0.4467314713491837,0.5715320254360023,0.4335343290022534,0.5476586964583887,0.008215516661342955,0.2238657352701239,0.3471246219563214,0.020571042478407714,-0.022220313282414597,0.6604113640196093,0.3077236022944275,0.3989994214797775,0.6009181805366177,0.15999773890567753,-0.0039139229722667075,0.5169040714669157,0.516824106179122,0.6238263081536066,0.5107168129208064,0.6462432400480141,0.5960257960818167,0.48221285215478793,0.5645022777025042,0.2822233772504586,0.5276145179503777,0.4099622509651646,0.16600012976410664,0.6743537463070982,0.6024466149053118,0.21327443972586801,0.07089953869334405,0.5533792139431821,0.3614345405556016,0.6404026627895694,0.5824522103157065,-0.244377278838272,0.5006241405573524,0.5472194367707602,0.4044175651866278,0.4441992792287818,0.2802868218095257,0.5776398531677862,0.2300052598619371,0.5563067620722284,0.28146397499589304,0.32595181310695215,0.48434009659562965,-0.21859610628622123,0.34004630984796763,0.2898402206549825,0.6242203807695488,0.49574154460246245,0.1381378457012424,0.4803123965416976,0.11093822494951433,1.0,0.5278899547584012,0.4635189320259338,0.42931122580329173,0.5619203505536927,0.3143950158000228,0.14579718822706578,0.4631258148049836,0.4830282313486619,0.28113451026292174,0.41980569353531294,0.5065485928806401,0.5096217123022757,0.3908965407858721,0.40946637051928664,0.38780972975390543,0.4234316731818335,0.657529316488579,0.6414993003789644,0.6328983840315362,0.2823462054032012,0.10981632775061687,0.7264956745259545,0.41447489975062807,0.15938136574817158,0.389129076139329,0.6515243026603712,0.4134173209271139,0.3277470837871909,0.6242061915583964,0.2880797835645705,0.40075957410692703,0.006217460456815863,0.5440131449414247,0.4750302323781706,0.5377251530411058,0.47284135491120804,0.1348269955652356,0.43371426707600036,0.44796304263598585,0.3816176802071361,0.45503465905373797,0.30526710286790476,0.3386722547566852,0.0669598669567331,0.6452758739165767,0.3189556281949184,0.4428264197300197,0.6023905929275514,0.26059603713531915,0.1288030758320867,0.4420015725606598,0.61824661083553,0.36299638318289745,0.06289358631096144,0.40522368967456546,0.18530580651234665,0.7672016150370236,0.21479338598425088,0.21068194560135067,0.12798884145034903,0.23465278276598167,0.17549508605194633,0.0035667864306852697,0.5839532424750394
Lingual_R,0.8010735609058471,0.5276895644874924,0.5616077647989477,0.1841008415955649,0.4155982505722938,0.7603083163264905,0.5218437222745564,0.2012654393774687,0.7342317080456723,0.05126946969961617,0.20786347532101063,0.8604145836048734,0.6023046191158818,0.09093799737076787,0.7762063572714174,0.0977802584175293,0.4888335872326394,0.633532607688559,0.5960408783089659,-0.38862626821810314,0.6847708288844397,0.9129488093136847,0.482709632647493,0.54030510320187,0.5568617371210764,0.805492597260432,0.9393991575040387,0.13783530783408451,0.32078070701930544,0.9417153310185132,0.34850697165211186,0.11719042043081271,0.5850544802504628,0.3902959355189645,0.6601835854935603,-0.3817553446282371,0.44251727286273035,0.6536765194342115,0.6077287747045564,0.5572878670802561,-0.4053510269957864,0.8003134454011827,0.2073342204634844,0.38980618800714023,0.2262298041568605,0.6560105605692792,0.5222825205696078,0.10267471669546956,0.7119880306635491,0.8175135817791968,0.5467235437308934,0.3679856998854249,0.10415565158114509,0.5745678068205502,0.15689550734455796,0.5564425663074488,0.8903814605250209,0.4480908792594692,0.2964827785228311,-0.2902617770902289,0.5278899547584012,1.0,0.8386208887389651,0.3543463566468011,0.3499161091646337,0.22768948241766054,0.0881438814130347,0.6586550779385673,0.7912758781289136,-0.036342783557676075,0.38072797756743026,0.9064022889136709,0.5094078726318622,0.4434218757927328,0.611772536313778,0.6455322189435165,0.34140604348609427,0.8408498269386989,0.514380569019761,0.8098479571188119,0.29576404117350763,0.28681930022463326,0.521339788631437,0.3591744913567313,0.4147338542416814,0.6742926456300966,0.5921257620893499,0.3420435856576543,0.8465136245037205,0.7884932881401452,0.06659463010297699,0.2948828715809785,0.00013202388951952693,0.4790489503460423,0.35443553969042313,0.861487929582503,0.8358920500580099,-0.11271137969633668,0.3023459068574018,0.18975879826733463,0.5890299811139399,0.46291674666193217,0.2413829313586329,0.692739073019562,-0.34101893591518473,0.8313935009036472,0.7595044539719763,0.19445942573561503,0.5113807734995964,0.46572923234081715,0.4927577359090564,0.2891103596149355,0.5151387730625542,0.9036019896019672,0.06944658380841436,0.8927655762686025,0.6558788343525597,0.6833398368072979,0.04374284462589391,-0.28437283439860805,-0.3771878840990192,0.2416069715826921,-0.022454004390548905,0.2947282140843474,0.38423962956862
Thal_PuM_L,0.7218630377227032,0.6024588541954056,0.5693020237429076,0.39007628318282833,0.506761281509048,0.785388796040004,0.601924232459948,0.35027368157003486,0.6639307228931287,0.10729030282731312,0.20089905166284483,0.7345212889370263,0.41910349939332386,0.063124864311677,0.772495526636081,0.16392688843847444,0.5716608918355196,0.5857955622783212,0.549253826202226,-0.26752773484181325,0.6987621972770457,0.8258229535536892,0.642368122509014,0.6363322374889236,0.5756288035919181,0.739113760029894,0.8130566140628197,0.06986685845135468,0.40654717572568994,0.7731398967346162,0.4975034639974739,0.18324010037706082,0.6209038369702347,0.44650111506196277,0.7460502859568294,-0.33214077434817846,0.44040878898933516,0.7197781280818254,0.6445820676906125,0.5334288008010757,-0.18833266986402283,0.6844667581805222,0.32377567970997706,0.596084268181934,0.41576356595111885,0.6852569911347882,0.4277578810421513,0.33010033282104,0.7351104071773708,0.580417826181081,0.4040655468408278,0.47933793220750304,0.04914454631710828,0.5445247511298994,0.35526535616487015,0.5218466280716919,0.7245099657827196,0.27673487850942874,0.40099446569145625,-0.2509841074349308,0.4635189320259338,0.8386208887389651,1.0,0.5149429181094796,0.5516966352988035,0.3344029146166221,0.07579610918130972,0.7041783390140579,0.6722015615702464,-0.06430578624343686,0.516303216530449,0.8425984258302771,0.6861008636390307,0.5339654044837724,0.6374414926340547,0.7319826604421245,0.4857706726564326,0.8190539833434491,0.5609265452611123,0.7715812664077554,0.19704773128485661,0.4323997192028396,0.6050197800721935,0.5287573463380946,0.3741898177943934,0.675510517630684,0.585290364782817,0.340085308686811,0.719987322121003,0.6893812597035889,0.2093518634438819,0.46470109962935624,-0.02725780563264385,0.4561425771661194,0.4671501774424246,0.6690443232555668,0.7584594157915956,0.16775421540965602,0.37179380808286955,0.2791978054902488,0.4692029277888782,0.5317386682210602,0.14645742486036015,0.7571533375377026,-0.4015270454303345,0.7856181896185159,0.5497060676201654,0.4010510110008396,0.552708492475069,0.6268213787947772,0.46677835583838917,0.33055573111455844,0.5577284407215449,0.7395409848263016,0.05252914449595336,0.7819432858912462,0.634809918968472,0.6660623717258556,0.11125240198954771,-0.13861066539793765,-0.20878848397646704,0.5141753905188274,0.24107043581842968,0.061959417881593676,0.4565808308827769
Frontal_Sup_2_L,0.3845043083339031,0.7598594933955598,0.7779267295818971,0.8415937578407522,0.6949612972793722,0.35976541210464424,0.9097125780510636,0.2963593011831282,0.7380843181119134,0.6700469380921799,-0.0166085212039417,0.02227972264483821,-0.04543026522508667,0.25288067060321767,0.6112246235481835,0.4512989777181647,0.6745810775837069,0.6651874285056342,0.17498869106947104,0.20821155837937505,0.8293982448800047,0.2254612358709761,0.7911163833030532,0.8660194745115968,0.6788233935467074,0.5547772638671464,0.18982593844169246,0.43183261604742224,0.8176894429515521,0.23574839984340035,0.7827134417117404,0.3756028468933705,0.7235590905650092,0.6659472450814576,0.5629789300660377,0.2433604388119878,0.48864135607801445,0.5080255995520563,0.7215141704508031,0.7903194075093292,0.45697964523148144,0.4299533652505446,0.5945651531364563,0.9447330007028477,0.674238384140576,0.5067136120173151,0.5094084979789498,0.40209899387718084,0.7437864778625296,0.06326198096416435,0.5157745182630312,0.18059316191162827,0.12054343764983962,0.46022549092813636,0.7996394742135866,0.7520119705374182,0.13114270410416765,0.15276054932554792,0.6975683336764038,0.12292070812693735,0.42931122580329173,0.3543463566468011,0.5149429181094796,1.0,0.5429794023216948,0.412763526500244,0.21147737468576386,0.42386248793098175,0.3472220165117141,0.4640960862801401,0.8836433280915914,0.35962035924592,0.6238404107800081,0.6147579882745875,0.6300515155129142,0.7793049263150594,0.6739561248543186,0.6588337071016248,0.684561769839414,0.7287443379473101,0.43767573639874874,0.47587600373382677,0.7355511990718728,0.8576635902873526,0.024439168483135956,0.17770142662125585,0.7295615492471542,0.40194060701084605,0.15906304524200257,0.5028069421948352,0.806052441038366,0.9629656868770496,0.05292691865369373,0.5754183388948704,0.6886610342603129,0.39266594166891833,0.43702401126531565,0.6949311312262983,0.8704065830775874,0.6280553376642648,0.5948064962510011,0.8272439943640214,0.48326402880755726,0.3167632069968718,-0.05910356047593136,0.643032000805366,0.02437586353522554,0.4284033943153922,0.6485627558696393,0.3367132379752917,0.6280840787571854,0.3630863485684222,0.6333165668815679,0.04394208031126454,0.31434169868341283,0.4559382385767723,0.4321605430432944,0.45165939529710747,0.6104422706855204,0.5001673431061437,0.33638347888604514,0.2687507708694424,0.8551886350974248,-0.10350106909483232,0.5586354279903082
Frontal_Inf_Orb_2_R,0.10920479872166075,0.6933397295016542,0.4053224432856169,0.6311438494334344,0.6885928194775899,0.5068264518152246,0.4974881651083637,0.6964676946416982,0.49955860421261133,0.010050665617955628,0.461555717148158,0.23331708353055527,-0.2061529007657336,-0.0689016429008128,0.5414170371615706,0.48912953103263107,0.36511798050030286,0.678639177884595,0.012328706267814063,0.2688458232101896,0.5598363992952509,0.40478684986018576,0.6454510412564064,0.669654664688134,0.5599809785947714,0.5621803325710869,0.33207770476284165,0.41712712543577735,0.24286985196715355,0.3309077012317167,0.4574220256596538,0.4875768034186699,0.6501062106347236,0.6623444250126543,0.1808839740887849,0.07508339684402345,0.5064132220379461,0.38882293738506335,0.5875927034582531,0.5570288984959921,-0.14309678153362104,0.3710684089172278,0.6023742271210591,0.5865562763138843,0.6940989845642824,0.13885416694273234,0.5315912644352156,0.6562493010373655,0.568027649704407,-0.06141858334748795,0.20307763992213523,0.5184699475844732,-0.16118938067499047,0.061184443388363596,0.5943571331311124,0.48079471619594805,0.1933033387479282,0.13789020483118922,0.6616051463065913,0.369254611504862,0.5619203505536927,0.3499161091646337,0.5516966352988035,0.5429794023216948,1.0,0.5407616471206088,-0.16228876558964242,0.6258941701637856,0.4450622321163489,0.36916878379407314,0.430122971514407,0.3257513104155494,0.6341039663559738,0.6129333090842427,0.5364308730100552,0.5978281357513205,0.40626790386589057,0.5265638305963704,0.6312592706858554,0.5912273976475779,0.17757548900698938,0.20070689735171782,0.8033594447733096,0.5775396679916244,-0.010865356054369495,0.3784106906165639,0.603366959717388,0.4735193587323664,0.13460281343790062,0.5026483220533292,0.34027984351061413,0.514933126736245,0.16488276147337916,0.5816063367366962,0.7634846493895924,0.25536934539138817,0.34067732230418196,0.3459319644036275,0.4559255001265371,0.6301614997515814,0.30310137337911086,0.5717061507478101,0.3022722954143353,0.5159524551935046,0.11975264892719902,0.5264360641750156,0.00635944405370646,0.7068189423044967,0.7367705672318531,0.6154322024012657,0.20414100900160126,0.6737014611789583,0.6905347959421534,0.17751759398626388,0.26938910435851277,0.19670934320685118,0.022106826508668152,0.4825058638657356,0.3689440998459846,0.4287526559696866,0.3470065934689107,0.6189255351871817,0.41515141548185397,-0.3961126799881581,0.7447070903024555
LC_R,-0.0032387371368521028,0.5047997436721123,0.31059197295025587,0.44213382769721077,0.4146534040911884,0.3257470091977936,0.3924613089295029,0.5338916152996858,0.38516889081931677,0.0240036554235392,0.2626734402504457,0.10127536529232432,-0.2438352765959214,0.11841673152546789,0.35890619226737547,0.5244012291032463,0.2619029831267003,0.472719502751151,0.019452913668136947,0.3959551199011732,0.3294489087770473,0.30385596466787124,0.2946233398485053,0.5009242339015483,0.5479488319897379,0.4344612855651775,0.24598663837993964,0.343503260597065,0.2118070139200811,0.2729415678507173,0.18182203393265362,0.39732218144288806,0.3883364826103614,0.4957785095555768,0.07035044400076094,-0.04445150004952541,0.4193749393022814,0.2377577463291652,0.4167059255660869,0.36089372546554066,-0.10042562856387335,0.24656520421681463,0.3508169373805558,0.46720022678183915,0.5355041379991171,0.04505272259254016,0.5502106906173873,0.3767158817544561,0.42703766628068046,-0.14022376685527996,0.43906917485352864,0.09099240072309661,-0.03148686953224408,0.01185186361853247,0.5215235667883813,0.4542532653313289,0.06411289160105516,0.36193555439070363,0.5315406142613567,0.2798997942974819,0.3143950158000228,0.22768948241766054,0.3344029146166221,0.412763526500244,0.5407616471206088,1.0,-0.11147830255885546,0.5867106709173081,0.4997149627532281,0.4493151198369992,0.31710571420166384,0.15781383831026785,0.36486613735141205,0.4842790714905596,0.4540687172537466,0.5177010881743828,0.2721179344005177,0.36142790481793524,0.4002503092149413,0.38659547913151476,0.4332332875070728,0.02037671630202997,0.5148140140594576,0.42529366460751705,-0.30368981618298224,0.30055821721725456,0.4365487578658362,0.27550933334795535,0.05684721141358996,0.3576796736542451,0.1664766146944812,0.3698669460180805,0.20252603981442455,0.44719247737714873,0.5234372247186989,0.13960109030609627,0.3127591555330336,0.22984827271336306,0.3752523947080227,0.23186886052111616,0.15320546022563167,0.45010789735162327,0.4656686544043902,0.38570633524265524,0.11158795162575688,0.4113265141011744,-0.16512200784443934,0.23474734230736086,0.44395631736444247,0.509164527079752,0.2721279893703963,0.445703758862828,0.6316377862591971,0.07648580445755854,0.41194900287065855,0.18314389037596904,-0.014936349356581965,0.2894399234644677,0.321686775112194,0.36250963401289,0.3245534760571859,0.054047743834910775,0.30464474430466004,-0.327066335214774,0.5082289324204071
Temporal_Pole_Mid_L,0.12324233373116264,0.21890420999644253,0.10572959147987274,-0.175006179203901,-0.24623294789835315,-0.16366938092358713,0.29280172236054985,-0.004828477480089714,0.052839813725751805,0.2504433449083132,-0.11059921599775441,-0.014613350820565382,0.18760435795695504,-0.11328991512061477,0.21454521458684522,0.06542829335525635,-0.06953488728694328,-0.033513390466189806,0.1968548053824816,-0.15615395521530925,0.19439995529438572,0.08627361421181708,0.057977251664995844,-0.007546993605815193,0.07502487311206746,-0.01834699894608151,-0.025475145101918353,0.14346451941694802,0.25185617464156207,0.17188306917126844,0.03506643138559874,0.07774759746066263,0.06510132772552887,0.1092186676421036,0.31085926056463187,0.4316345084382912,0.18526218625777327,0.2531779644818697,0.2514071017434011,0.14318133654176743,0.20700008298533776,0.07609532830400662,0.09099771014007212,0.1128563620403327,-0.09013998374312339,0.12107430785350987,0.07973432722634421,0.03548699204796406,0.1390860567870914,0.31951766050298824,0.10699896455138729,0.1673204782587273,-0.1357820040331861,0.7348758921087898,0.1895521585244441,0.44539534315081275,0.20470196861397383,-0.23875438931252374,0.04772750197637706,-0.12078413883310378,0.14579718822706578,0.0881438814130347,0.07579610918130972,0.21147737468576386,-0.16228876558964242,-0.11147830255885546,1.0,-0.31271693363795244,0.028499940497063034,-0.11240915133777422,0.086502509445733,0.22091210485614782,0.10481998914671457,0.1997893038969942,0.12531710131634963,0.0838725055129663,-0.03790997236463185,0.1744137163762541,0.060895564808772944,0.20091318192691368,0.04874059763436782,0.32087350684830607,0.06832681435126403,-0.1562901588261333,0.37562270298375705,-0.2520803295405914,0.0018514057392312701,-0.0585396242074114,0.07984795510235597,0.1522837220930593,0.10119537818774087,0.21999182716974075,0.16990661954025138,-0.11947754023949224,-0.17625670954255923,0.33518699170716276,0.13055132286350807,-0.14224673480357852,0.3929652526661754,0.32487706882790907,0.23399655899877822,0.063868485780604,0.2502505900774577,-0.21507158049137842,-0.06871737082234566,0.15284596172242965,0.4113445594568455,0.019872374223687636,-0.12302935575691819,-0.3285110800834058,-0.022253323298579663,-0.06446111495919905,0.02118890162952067,0.07787901142063675,-0.03115769980162178,0.18464345782241373,0.11886486473888494,0.22655134498015664,0.28036703021712,-0.045621771765061055,0.06083290754716959,0.020167922764591246,0.11520829879242354,0.3536912688561987,0.08370072267291359
