,Vermis_6,Cingulate_Mid_L,OFClat_L,Hippocampus_R,OFCant_R,Cerebellum_Crus2_L,Temporal_Sup_R,Occipital_Mid_L,Thal_AV_R,Cuneus_L,Cerebellum_8_R,Cerebellum_7b_R,Cerebellum_4_5_R,ACC_sub_L,Precentral_L,Frontal_Sup_2_R,Cerebellum_7b_L,ParaHippocampal_L,Thal_MGN_R,Parietal_Sup_L,Frontal_Med_Orb_L,ACC_pre_L,Occipital_Sup_L,Frontal_Inf_Orb_2_R,Vermis_8,Supp_Motor_Area_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Precentral_R,SupraMarginal_L,Vermis_7,Frontal_Mid_2_L,Cuneus_R,Thal_LP_R,Cerebellum_9_L,Raphe_D,Thal_LGN_L,Occipital_Mid_R,Rectus_L,Thal_IL_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Pallidum_L,OFCant_L,Thal_VA_L,Postcentral_L,Rectus_R,Cingulate_Post_R,Temporal_Pole_Sup_R,Thal_VL_L,Cerebellum_10_L,Thal_PuM_R,Thal_VPL_R,Postcentral_R,Supp_Motor_Area_R,Cerebellum_3_R,Vermis_1_2,Fusiform_L,Cerebellum_Crus1_L,Pallidum_R,Occipital_Sup_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Thal_Re_L,Olfactory_R,ACC_pre_R,Temporal_Inf_R,Vermis_10,SN_pr_L,ACC_sup_R,Thal_VL_R,Cerebellum_6_R,LC_R,Parietal_Inf_R,Thal_MDm_R,OFCpost_L,ACC_sub_R,Hippocampus_L,Vermis_9,Thal_LP_L,Caudate_R,SupraMarginal_R,Caudate_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_8_L,Parietal_Sup_R,Thal_PuL_R,Angular_L
Supp_Motor_Area_L,0.31484981638004755,0.8336125992651111,0.15994468711859952,0.3733989074798038,0.1573715809183952,0.06214576736358254,0.6797764567578938,0.5341106597558151,0.6656181413345227,0.5168779776496922,0.46533087994839284,0.27471832478434627,0.7373984312703781,0.19686729336141712,0.896015295691056,0.8128701841179339,0.03818978863123821,0.5075332786749257,0.032606370384267364,0.45979906482398486,0.1236727341331239,0.279596452684839,0.519718248913294,0.47077049331563114,0.363865891295935,1.0,0.44911300380026814,0.8172036898780202,0.7317572188070757,0.8212385555007783,-0.14317048608525385,0.8656525049291245,0.47523882918086063,0.2052383218338264,0.484470906620736,0.6101871727344177,0.5188455008772902,0.46195236091792813,0.332323367227172,0.4062456904103794,0.3970294823337722,0.5014519928775343,0.665134170044411,0.5325186540201395,0.10193789120969148,0.7225074973597453,0.28302396557319703,0.5573411957846487,0.29355831894933687,0.5476966178564677,0.5948656147522499,0.6423827570613002,0.5018307622881637,0.5648755719660405,0.9296990122601281,0.5431384755047549,0.676783233617933,0.5665344910745025,0.25607228033190654,0.8090551775482708,0.6200976423443444,0.8409058560456358,0.8370091390805491,0.4633086257629815,-0.12150094612634987,0.267755336672569,0.5744986137478667,0.49862989321886886,0.13625896645811922,0.3135869453156149,0.7358151799226802,0.6737508358981366,0.4176944139655683,0.33380994710926115,0.7573271031490495,0.5136496829690033,0.7055902396426117,0.15402555323266268,0.6289703948340027,0.3757617790222238,0.4938183170083452,0.7354346967405001,0.6669690294125813,0.7622551084994755,0.5136737116014873,0.6425164094716379,0.3199209629788979,0.16710918085983154,0.2944619764619179,0.6275601006444932
Cerebellum_9_R,0.901548248673913,0.4900209520958706,-0.39347725095090696,-0.2801559304627997,-0.11697934188456617,0.35066892441699815,0.7640361772781034,0.6581269270869731,0.44371751117251423,0.538500567812603,0.8611926890409293,0.6987722538101329,0.7766718196589261,-0.28603139453881987,0.44613170470809216,0.29785379136787293,0.13457969596892208,-0.00701525579392931,0.26592100309405964,-0.21502788534414582,-0.014330462590759974,0.025354286154427454,0.4958767379637964,0.40478684986018576,0.7389754999949746,0.44911300380026814,1.0,0.1653822479535867,0.14630198867664404,0.39505726879566727,-0.5241351840422394,0.4022167911945505,0.4966540893819608,0.31077960612034383,0.9548343874330397,0.4371514920646379,0.6511582617258987,0.5965786159999833,0.15864398236944136,0.1212704825848036,0.9107289594210137,0.09697188371147075,0.3196415814795213,0.1387638735751062,-0.20801323162346388,0.08272474725435475,0.0454868222024777,0.38746277683935654,0.5438366998967764,0.4118711874216879,0.7087002900299114,0.8099317407848592,0.4854510589744073,-0.18594902770858315,0.6413335773650064,0.840717897352792,0.5077562719278854,0.790657877464799,0.7037768907283184,0.4947256294287395,0.6120053474416431,0.2753851193907029,0.34355287346136426,0.49259802131663255,-0.3099045782928961,0.19727012573182925,0.11056035029239739,0.7254390551951613,-0.4649561294187932,0.2434029102445535,0.5673648192059347,0.3551472097692751,0.9280510539907236,0.30385596466787124,0.12767990315596542,0.425383661452946,0.49245593945245525,-0.24663961702129156,0.5851728012475373,0.8776246800550531,0.7003251647753755,0.4612926269624309,0.3094055046472266,0.4808908516127476,0.7872305070093769,0.7165423527607137,0.7438929650773114,-0.5768303749713165,0.144528879573012,0.21741859220866538
Frontal_Sup_Medial_L,0.004921514973263992,0.7259765398228866,0.252698379789075,0.468516269341523,0.2139723415001891,0.04470638732044332,0.4861242553928663,0.3641458077549831,0.5348987837794988,0.3637307809243563,0.22227004905739503,0.1615048384237895,0.54798023286796,0.37689072709808746,0.8220463947066737,0.9017557692982362,-0.13641887311429715,0.5383564600810863,0.09680201875551273,0.7082607855220426,0.08570414169424032,0.5163201236641105,0.4888525467276937,0.514933126736245,0.11249755763536592,0.8172036898780202,0.1653822479535867,1.0,0.6350281651156102,0.8019606600356607,0.12697368796585287,0.8725967287798925,0.41074207765831217,0.22204199374386901,0.1725135649395398,0.4363357240196923,0.44675509869179086,0.3610100631544401,0.4090248233838746,0.4700043296636772,0.09587654406446332,0.6339055932155649,0.6752892190723229,0.522488606371803,0.07459457146934137,0.8224095875117475,0.2733236778210402,0.5547420159334191,0.2781411349323022,0.5066745106554895,0.29860308907717054,0.5341414248805453,0.4510426715550687,0.6343267179942798,0.7282102577337569,0.2500732769597744,0.500066484930596,0.31994268454571134,0.0250766861310734,0.7019145324611236,0.5145827035475056,0.7368818128043295,0.7821671750189875,0.47127985001264505,-0.06717709527438841,0.36941534357620154,0.7297988426791565,0.34847464906579734,0.33823828062419103,0.41428244043999435,0.707290435572565,0.6229414054723417,0.14440596817240678,0.3698669460180805,0.815415914669181,0.46012636487421127,0.7092176031617534,0.3125844315069468,0.5830898291388359,0.08955046702724577,0.34356720351257164,0.5892701913979348,0.5458882905761373,0.7213016085370171,0.3314027799718057,0.5144092132717344,0.029711052223703918,0.4911912964276171,0.2953237933525282,0.7377564323470189
Precentral_R,0.08386654187057738,0.5760241020304869,0.3739191832606337,0.3824324923384646,0.02780308082273577,0.11149908150360092,0.4106948523193711,0.3396457448498101,0.30155090020957737,0.31287136451625575,0.1019521625984153,-0.16197125078326757,0.5285349875909918,0.09259953849306522,0.611318688667854,0.5321093060532217,0.35421590745031944,0.6090268171613379,0.026074087394068437,0.2836591558267711,0.16351422326378323,0.20443212412077538,0.3562796782420304,0.12296427392763223,0.2277591549425997,0.7317572188070757,0.14630198867664404,0.6350281651156102,1.0,0.5945954729061502,0.05668156834346988,0.6806727717743961,0.3464649314513019,0.044440394778018075,0.2849893138825938,0.5558131764725649,0.3074933269476396,0.18855306169905608,0.11472549775691075,0.5428456186158085,0.16468374621720575,0.4997028910505424,0.4511109320678632,0.2926487738495477,0.041667199020932605,0.46666490204162275,0.12859315230856505,0.30188510152275333,-0.21382393781928588,0.2783831086266195,0.49595411039424164,0.37543534439852355,0.4221632933760878,0.8933012381822112,0.669087072648087,0.2721021868492074,0.6013096160419401,0.49614451721551506,0.2429263906430048,0.5606922694749017,0.34463717611476996,0.6308888713283404,0.6311010942876774,0.4540389353846859,0.05757902635903212,0.06736486661174923,0.5093065609906209,0.04872926410061914,0.25742876015012534,0.0935957334369935,0.6027091824181413,0.5434649813510306,0.09407392565159849,0.06791639699429236,0.8162479107709006,0.33012790133250536,0.4099757508063086,-0.021512524108495187,0.5188191663962908,0.1934438298295248,0.3518025111131978,0.40852797811843866,0.713811970439555,0.5992735331222182,0.11067768918461784,0.3413722908825687,0.3000802839481037,0.4318998140339456,0.35539201789020475,0.3039460200205503
SupraMarginal_L,0.318607263590724,0.788655727184043,0.06084531843975751,0.20662684035989226,0.03891439432578496,0.14843095675726747,0.5692372002558852,0.5817147797065116,0.6039135220399168,0.45102279200057127,0.4874326462086879,0.33612121376881426,0.6280817347419775,0.1771614279382291,0.8281271692908595,0.7343017640099291,0.1188072737713228,0.42237766302622315,0.21875972299459864,0.4781308009247872,0.2033489555909539,0.24770202810495942,0.5824493693639536,0.4053224432856169,0.42769067488455664,0.8212385555007783,0.39505726879566727,0.8019606600356607,0.5945954729061502,1.0,-0.12597613553922787,0.8101562493224103,0.4904054950856247,0.14545261218024835,0.44682398421323893,0.5558315494733629,0.5142187731456833,0.5237903200157985,0.2702974254814568,0.5190622188423303,0.35051656942673043,0.5402380960067273,0.6633514100395941,0.38987049024618314,-0.04890164562799095,0.7017803048627556,0.31173181618292284,0.5504145177733645,0.30212490870727937,0.49558501071302213,0.4913133177304097,0.6867055092154197,0.535426763668349,0.4829985501759888,0.7910820985980596,0.42603092246249186,0.49747561825292386,0.5132525460406415,0.3028320957403488,0.7208695048255569,0.6089500379369001,0.6354575685014757,0.8126897789566061,0.4830026231024964,-0.15866880498927513,0.23047265309444417,0.5022862836500009,0.44025266679965896,0.04929218303279539,0.2586148816721258,0.7171315144504352,0.5808315924120341,0.4420378318428102,0.31059197295025587,0.7433256925394697,0.4651037054920283,0.6477472849622418,0.024789236395549304,0.5924288160549408,0.40967945457297816,0.41793526707697193,0.6245009258740833,0.633683474965555,0.7315907706901792,0.4903585196214275,0.5200668970590813,0.33924653765793183,0.20590835985097364,0.26225559942563026,0.7374669132071342
Vermis_7,-0.6345979911352507,-0.22467917094201043,0.3323482321776107,0.3581996882652853,0.12397819755798084,-0.164362747042616,-0.25863748844894313,-0.4224095756208634,-0.21353662099301543,-0.40330057784240714,-0.5602059711550286,-0.4370779303925571,-0.29591304808660235,0.36372550044870233,-0.16054760748400335,0.034798841286694915,-0.21864603612128777,0.27586163633458016,-0.016862514375033052,0.3205641182212491,-0.12361916559779748,0.21595062137549412,-0.3038589502098601,-0.08157805597186325,-0.6764843958629603,-0.14317048608525385,-0.5241351840422394,0.12697368796585287,0.05668156834346988,-0.12597613553922787,1.0,0.007135122706620108,-0.3049428566645844,0.039262272352117454,-0.5368676711927355,-0.1450176565922969,-0.2535860955393408,-0.33923938684616217,-0.009881985661984699,0.1602502493639227,-0.5321798142022719,0.21277155837871398,0.022409409164549497,-0.054923367638589016,0.16407494596569414,0.1139948335342556,-0.14418711750958663,-0.2401616369814501,-0.36339675061382376,-0.079082690450495,-0.3537474590944043,-0.3375556324529354,-0.009524798840614565,0.2695014963545127,-0.2644884879726959,-0.3651711007733639,-0.13976547767083972,-0.29677301686639124,-0.4308247531722308,-0.16571033226018567,-0.3137563062922128,-0.06754259260246578,-0.04695858471953727,-0.240069239937265,0.4146960552681136,0.017616582973371625,0.1529307100112476,-0.3266160531313005,0.48430897405209367,0.08644901440320112,-0.1406909338320869,0.012119596031147761,-0.6355806686556273,-0.054071999883380996,0.12738161706919626,-0.02641488721363657,-0.17477502311579118,0.3904193600120416,-0.06450117476079595,-0.6303112836462587,-0.30908919276161834,-0.09668441446945475,-0.0323671292938494,-0.04349163379597536,-0.43060919077739607,-0.39178879208287287,-0.4838749958162497,0.4792457871801044,0.10878906319526724,-0.12490001442594248
Frontal_Mid_2_L,0.25035603595496103,0.799944766442571,0.173181598306849,0.36685035955123546,0.1463891004631281,0.08019775484633201,0.6865845267304446,0.5234738165230858,0.5919784220924253,0.4330650931202166,0.3930839160009817,0.26324187198244325,0.7259864624709933,0.2512648679030337,0.813641885282282,0.8535968576187425,0.04516232022751235,0.5566184917132769,0.13824702164720382,0.5352627247410493,0.042956835670642006,0.4294336267151678,0.5263000997472597,0.4974881651083637,0.311029182753888,0.8656525049291245,0.4022167911945505,0.8725967287798925,0.6806727717743961,0.8101562493224103,0.007135122706620108,1.0,0.4540056360820026,0.30839907526030863,0.4351156033267109,0.5574006124089373,0.6279858430987825,0.48099147782131857,0.39726983385274434,0.4383350464723446,0.34289366871125004,0.6000393953196319,0.6740012004405365,0.4780613313719834,0.04891808082615686,0.6914901853910812,0.23056697113513483,0.5983450367817421,0.30150632288635976,0.590803064169921,0.5543557029732773,0.6543976424957562,0.5789025705764539,0.5842469738113188,0.8355421672344259,0.48258484789933687,0.6828838201570022,0.5359240170192793,0.21211519060739376,0.7645286536833603,0.623357974531338,0.729179909914926,0.7763087185393697,0.5507921675644752,-0.11063182719477116,0.3106051846283035,0.648343305789106,0.4656543930600449,0.1819193284327029,0.38683259658718805,0.7672196817159059,0.6905827568201602,0.37691928979616357,0.3924613089295029,0.8267635209392566,0.5447845596473865,0.757055955634789,0.2092791328144307,0.7154621417483437,0.3165681148200138,0.47092337479838503,0.6814695467079586,0.6540514133323961,0.8091993056302794,0.5011756421011971,0.6075187932804523,0.24292817056187127,0.2798150391750481,0.32787815033364204,0.6952363098654456
Cuneus_R,0.5820835231978749,0.30752565299220863,-0.4633311561149143,-0.34835032869545424,-0.4758363132170889,0.47209085628457775,0.49098247443351944,0.8933498856580261,0.17195117235865726,0.7985064626302542,0.5216225167527975,0.5424050072278992,0.5708575421003802,-0.3320594497545751,0.3821869679555486,0.5065317396311588,0.26721871227069255,-0.08897920541707403,0.20707617712401352,0.3542274839410002,0.24975114897991574,-0.19675361019089804,0.9482920326723338,0.022106826508668152,0.6507578991098971,0.47523882918086063,0.4966540893819608,0.41074207765831217,0.3464649314513019,0.4904054950856247,-0.3049428566645844,0.4540056360820026,1.0,-0.21517808727672635,0.4658058684763625,0.3413769774053962,0.3794399056533831,0.8040586882029012,-0.0680332747470918,0.2469043036030086,0.5602816991119006,0.0010960850961657216,0.26624820470390004,-0.114246163451028,-0.5812961535727045,0.28616578834382955,-0.07777937589317453,0.12980638333808114,0.3278664044299739,-0.05090718779900131,0.46686699067979,0.6692245740387083,0.12079364714232137,0.3061788202415135,0.5003984867529507,0.3083661661040189,0.35138123083519385,0.56659309788835,0.4799698722445985,0.3359606456701384,0.906120416065814,0.4196672761522189,0.3218046230558862,0.5609802072488773,-0.592544909463883,-0.06525296789999065,0.06586726912698054,0.37289586930629154,-0.45461515078822434,0.03469443922138229,0.4364074658399623,0.0777022635551348,0.5995769184428115,-0.014936349356581965,0.4639497955169508,0.20546566700885371,0.2963213977605713,-0.36839793633531376,0.19681744318900932,0.6059889731491153,0.30300819567725196,0.1940811222827907,0.4765522774997044,0.2905823274755936,0.6371347221391432,0.4197305257209497,0.5969953174177475,0.2028038505393719,-0.3242677374817113,0.5102001012233524
Thal_LP_R,0.05193848636863775,0.3432626722792485,0.18353915473559745,0.47232370777770244,0.6160013024798727,-0.15965747534856,0.3848828650867187,-0.14693331464716128,0.3985134915469612,-0.2504243100585557,0.32299759146437873,0.09229573908985322,0.42506061951625973,0.4150322651640723,0.38372037791707414,0.33752981211745947,-0.29438830734384935,0.4632908251223923,0.2752053215105989,0.06537908908075522,-0.17111101576641047,0.7119961215168765,-0.13676898924808453,0.6964676946416982,0.01937335753848433,0.2052383218338264,0.31077960612034383,0.22204199374386901,0.044440394778018075,0.14545261218024835,0.039262272352117454,0.30839907526030863,-0.21517808727672635,1.0,0.2716377998697817,0.2431327029240321,0.26790765887191403,-0.12389731457461993,0.5183730792117138,0.0006544186712710689,0.09998515023160585,0.5262059099735632,0.4437390328135797,0.5619995162619694,0.533849831929907,0.3114851554783249,0.33290826823882547,0.4856517488351855,0.42226472465484655,0.7579035643179453,0.35715245267380696,0.29596380562491426,0.5854955038264363,-0.05167021628742834,0.33674569140120897,0.4519387607686321,0.3337805920757034,0.2528940835022497,-0.04632353232166131,0.4540597238877265,-0.042590278981642055,0.2015314464544083,0.3493692689782572,-0.013747110579526356,0.2780689842650619,0.5708921779494897,0.5415624747832498,0.49319061040389384,0.4285153528701605,0.5892321008484405,0.42821051667416027,0.6352858908129494,0.19226585158819554,0.5338916152996858,0.030999891060951818,0.5222928533172921,0.5684022175256164,0.41576681683863825,0.5685810982605999,0.015645867978164044,0.2341016843635411,0.5940644239837247,0.09469478278176058,0.41818818926971324,0.2747818434588471,0.4139026505295178,-0.13556250769772987,-0.22499491821269957,0.6071700770726042,0.010722754637043327
Cerebellum_9_L,0.8888674223807586,0.5377937453762361,-0.2873322552370591,-0.24758766095925797,-0.12482925220083523,0.3785947188781386,0.7289748374540987,0.6499916164569063,0.4510032303114175,0.50327218261518,0.8108634439097366,0.6122682562294836,0.7771004070829983,-0.28297496087371554,0.469702875092583,0.2618154207264227,0.2785409465458962,0.0820963064583923,0.2749790374274166,-0.30287517863697505,0.023589031546424388,0.01311299102787796,0.4602431704869723,0.3309077012317167,0.7865926083131768,0.484470906620736,0.9548343874330397,0.1725135649395398,0.2849893138825938,0.44682398421323893,-0.5368676711927355,0.4351156033267109,0.4658058684763625,0.2716377998697817,1.0,0.5154704079948434,0.6800408264783615,0.5410989057536032,0.15946405807208985,0.23318698778944566,0.8922785858185976,0.17562635959409933,0.2931153707986704,0.13362246177587422,-0.1703096865042435,0.05937969977006242,0.10129897830755301,0.409394096573038,0.3896005956825348,0.41880858543204336,0.7743293855968378,0.7964801267068369,0.5414506121182387,-0.07050582545485812,0.676614856080819,0.8411182435520195,0.5454269895225532,0.8416815581768332,0.7611559922411795,0.5086471601730638,0.5674822461973923,0.24782646925683954,0.4049111669991759,0.5592527386899986,-0.24657240179913614,0.13963583339485638,0.13401209629570043,0.6194114636798033,-0.4486153122082602,0.1755439375839125,0.5918027544808717,0.4160641935572748,0.9025265795156902,0.2729415678507173,0.20608286207789409,0.43324330547227285,0.4935911136413434,-0.30396522388996833,0.6389113109054202,0.9089504337402683,0.7005618212420363,0.4437710528587987,0.3540122655600293,0.5701218407697255,0.7147712124601228,0.6893134453624121,0.8030760707014465,-0.5463565424186425,0.2234647236409839,0.18196810287446138
Raphe_D,0.3516268381647704,0.634281866152226,0.008006645256923694,0.22637269922783046,0.007665552521648846,-0.06427805569881845,0.5905895074460173,0.4025734528708805,0.47553787469625297,0.3615741873159203,0.44559175823274466,0.16857969405924117,0.6595263731073423,0.2845616232294087,0.5725714858958341,0.46521230741611796,0.19728383093325402,0.44982127664068966,0.00671843020760582,0.11918690718693117,0.2310250143536811,0.2188558008124529,0.33515953939669396,0.20307763992213523,0.3823831889800124,0.6101871727344177,0.4371514920646379,0.4363357240196923,0.5558131764725649,0.5558315494733629,-0.1450176565922969,0.5574006124089373,0.3413769774053962,0.2431327029240321,0.5154704079948434,1.0,0.35768644652952625,0.3378415354081923,0.35972607466038664,0.29572592246918855,0.37423475907092474,0.24043367062012097,0.42937309914904426,0.3183251232928808,0.0813356181534845,0.34062188604965343,0.41650860216609487,0.4115475670333268,0.2099780899453294,0.4543855300521412,0.5901683198393737,0.5918759491219285,0.6062891734803646,0.3660699630541936,0.6839903738270534,0.6555619890663481,0.6683965709836542,0.5899191282828327,0.24239281508592217,0.5154377596901918,0.4315333709648139,0.37061598293473874,0.53711749838318,0.32134456883637513,0.007214608264919157,0.07380008538506776,0.4262906241759881,0.47116186759367884,0.06429200153746789,-0.03529205320087069,0.5966723808315677,0.5214367192928527,0.4277174419610894,0.43906917485352864,0.4548636027674567,0.5498778154826413,0.5425686322388961,-0.0031512805385321262,0.47470667852957404,0.37825689945484103,0.3155671863615252,0.48340021756018187,0.5693183203826521,0.6432540906302859,0.4677718388329559,0.42914317731922264,0.33011054383620253,-0.0249443089097437,0.27046689878358277,0.33971170987727206
Thal_LGN_L,0.5805402242252827,0.6884307315820295,-0.13112124984363216,-0.05817142726008759,-0.0628060471059371,0.37916689733381154,0.6609211325337021,0.5864815847282154,0.468189324175855,0.3674501454608194,0.4899273334496417,0.556962912515041,0.6316027024094495,-0.12319020126994429,0.526349826303051,0.4199887650105987,0.19159886923524566,0.07466644581585234,0.4122266044323997,0.058692571202564624,-0.10658035848662421,0.1849026403970875,0.45342352236127276,0.4825058638657356,0.5599824884952771,0.5188455008772902,0.6511582617258987,0.44675509869179086,0.3074933269476396,0.5142187731456833,-0.2535860955393408,0.6279858430987825,0.3794399056533831,0.26790765887191403,0.6800408264783615,0.35768644652952625,1.0,0.5885662950071551,0.17878895588298474,0.2597249207335587,0.6486903641256571,0.37340533110124075,0.4442709862135951,0.22377645189011122,-0.1653810813243487,0.286972323879398,0.00227397611951271,0.6932107335611127,0.2820112076898296,0.45373113013056837,0.5106837489882045,0.6784305164587779,0.518926722090465,0.06660956511232746,0.580489905227916,0.5267466314502058,0.4974989019566211,0.5818533652521096,0.5125959074438955,0.6326852506735746,0.5870637790647562,0.3575872479663008,0.45270123599186984,0.5806202747029872,-0.22166356592724829,0.1331973067847688,0.24101000793871075,0.4764156768547384,-0.27908638561388655,0.2915361490878343,0.5020847173331813,0.5098649330091943,0.6489880223778071,0.2894399234644677,0.3941226133159416,0.43805163539069086,0.49906092184741063,-0.11663380898728407,0.6571567881909198,0.636870716338477,0.42274599617928754,0.49187239089745094,0.27708160512698865,0.6085912734895318,0.6080379270496573,0.5864943674280396,0.5122507217321256,-0.22748292335246925,0.09285179473734684,0.5490025321307883
Occipital_Mid_R,0.6447123548079268,0.4569276599417694,-0.6315410482999874,-0.395645590902525,-0.49026485094495564,0.3343994465248179,0.6659750140766036,0.8784496936310852,0.3381278101462038,0.7236537893297219,0.6251377155725205,0.7410226135544491,0.5344070525281128,-0.30874180359474995,0.3824531289864093,0.4243185892053843,0.1399930646304754,-0.2496182803903256,0.2815279184379116,0.31306621589654265,0.20267715691851523,-0.22822134576434552,0.8159979482175588,0.17291556435406766,0.645461337868397,0.46195236091792813,0.5965786159999833,0.3610100631544401,0.18855306169905608,0.5237903200157985,-0.33923938684616217,0.48099147782131857,0.8040586882029012,-0.12389731457461993,0.5410989057536032,0.3378415354081923,0.5885662950071551,1.0,-0.04337306193871745,0.10280531342540833,0.6316176273091919,-0.06290919092046963,0.41249482199186094,-0.086209269210085,-0.567270528766562,0.2830729291277773,-0.11893144717278777,0.33799524824703386,0.4910036701225637,0.03772059083394943,0.43952358085313287,0.6790428319702335,0.2282417899314223,0.09732393699059073,0.4878287209415702,0.3986937175690036,0.3444543433735641,0.47446500735774594,0.4467430984607821,0.4050942886114246,0.9181549164091664,0.36589275419271305,0.28925223469045264,0.41092986222137956,-0.522874714875384,-0.07351731582391,-0.04202424930081699,0.5727357906038796,-0.5577405421833956,0.060451118902837275,0.43698778101814906,0.09919651664921682,0.7331001477599426,0.11757012091690314,0.38302622704762623,0.18264820586910036,0.3304792308360523,-0.39125588926547805,0.18346442476435879,0.6751224519324577,0.3108730353070301,0.3403926243866784,0.5014411385926207,0.24708416966833044,0.8132214919379253,0.4593970277100945,0.5578569026797541,-0.03796163519059424,-0.3244657916797038,0.6281091332014355
Rectus_L,-0.10623561714967308,0.403505205004576,0.24579614138570305,0.5601250192331778,0.5978468511789385,-0.28931376787718815,0.22441858392944397,-0.10809306018902644,0.4176431494672148,-0.024031856005539032,0.23357507885310333,0.10882490663588303,0.341204623479441,0.6768251695460203,0.4882633208305488,0.46016714225817695,-0.3259629865521794,0.4922725312323629,-0.17597395038421965,0.2549029529642726,0.015207612849876253,0.6091956953170374,-0.01837376878794531,0.48912953103263107,-0.017970989437274713,0.332323367227172,0.15864398236944136,0.4090248233838746,0.11472549775691075,0.2702974254814568,-0.009881985661984699,0.39726983385274434,-0.0680332747470918,0.5183730792117138,0.15946405807208985,0.35972607466038664,0.17878895588298474,-0.04337306193871745,1.0,0.13154116305152036,-0.07779969343604021,0.3647480103423175,0.2872956151363559,0.6742042864075055,0.5685723622395408,0.48131938483452,0.6832293294651012,0.44608012039173034,0.3841833190912048,0.5522869118836593,0.2043650677909176,0.23414008597804126,0.46135066758561094,0.0714449680314609,0.41950548338016297,0.3263125643769297,0.33028141538138867,0.07019957170294366,-0.25951212017604014,0.2999923024055588,0.07165674623288452,0.26848245273024407,0.4774783766073394,0.0675497175954215,0.2133703888223,0.5743571993044738,0.611078840860741,0.43989061180135025,0.42966661776760345,0.25556622908171994,0.4628456372265584,0.4820741972285395,0.07200358814061572,0.5244012291032463,0.1808797432072058,0.34699147994516916,0.6930460010779521,0.6074177435411638,0.4180274221404558,-0.03704226534567795,0.26272851782485146,0.383618015780032,0.07463220670197053,0.4975135442736991,0.19716466032056132,0.45355275549308893,-0.2199727997314032,0.013279512521870481,0.46466954455931864,0.23415860864952412
Thal_IL_L,0.08530198024752365,0.33566571653240146,0.30208110043343295,0.16582965334285354,-0.06071722797437005,0.269152498211756,0.18500850262858928,0.24517073919101584,0.2036762794213475,0.11902125316062762,0.034937045289500646,-0.10338844528669708,0.3058731460756276,0.14034838448228662,0.3752384143557714,0.317706477017451,0.3088146018613041,0.40371628444256563,0.17113156751030445,0.13226628813728367,0.1796514272324109,0.17827957890526805,0.2557169344458981,0.05762303300680925,0.17130117034983078,0.4062456904103794,0.1212704825848036,0.4700043296636772,0.5428456186158085,0.5190622188423303,0.1602502493639227,0.4383350464723446,0.2469043036030086,0.0006544186712710689,0.23318698778944566,0.29572592246918855,0.2597249207335587,0.10280531342540833,0.13154116305152036,1.0,0.1355363218864691,0.46574049088538283,0.2731185188945408,0.17573123289536488,-0.02016231752385595,0.2660000044774358,0.24715422604752477,0.2180049192153873,-0.18028903549151482,0.22490188365357605,0.1761512806518933,0.3291037463517348,0.49741976426976797,0.45977583785614456,0.37977030078095586,0.15295404353493777,0.3126082356019035,0.37801735031168276,0.2701528656319155,0.33810532114291425,0.1907934930498104,0.2686471361900096,0.4411514143530037,0.5184771557738276,0.01882840732827322,0.14419224602680233,0.32494604090787815,-0.04812322623742276,0.11685941914519303,0.1090642280477835,0.3914408977555478,0.4127063337887305,0.06622348297974115,-0.0026628189852074473,0.5130699808958461,0.36117710149760884,0.31173096762488617,0.03988313237554492,0.44259194056871526,0.16180900594478695,0.20089407444335333,0.1760423739618847,0.29454568755170035,0.5576563685355228,-0.01825811224791443,0.19038806571531927,0.2834669365535697,0.27271106129122974,0.16123676974152387,0.27597554741387803
