,Olfactory_R,Temporal_Inf_R,Occipital_Inf_R,Frontal_Med_Orb_R,Cerebellum_9_L,Temporal_Inf_L,Paracentral_Lobule_L,Frontal_Mid_2_R,Cingulate_Post_L,Temporal_Mid_R,Supp_Motor_Area_R,Vermis_1_2,Frontal_Inf_Orb_2_R,Calcarine_R,Thal_PuI_R,ACC_pre_R,Frontal_Sup_Medial_R,ACC_sub_R,Occipital_Inf_L,Olfactory_L,Thal_LGN_R,Postcentral_R,N_Acc_L,Putamen_L,Cerebellum_8_R,Cerebellum_6_L,Lingual_R,SupraMarginal_L,Thal_PuA_R,Thal_MDm_L,Temporal_Mid_L,Thal_MDm_R,Thal_PuL_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Mid_2_L,ACC_sup_L,Occipital_Mid_L,Precentral_L,VTA_R,Rolandic_Oper_L,Thal_MGN_R,Thal_LP_L,Supp_Motor_Area_L,Caudate_R,Heschl_L,Cerebellum_Crus2_L,Vermis_4_5,Angular_R,ACC_pre_L,Amygdala_L,Thal_AV_L,Thal_MDl_R,Vermis_10,Cerebellum_3_R,ACC_sub_L,Temporal_Pole_Mid_L,Pallidum_R,Lingual_L,Frontal_Sup_2_R,Vermis_9,Red_N_R,Thal_IL_R,Thal_MGN_L,OFCmed_R,Cingulate_Mid_R,OFCpost_R,Frontal_Inf_Oper_L,LC_R
Temporal_Mid_L,-0.10785659547985009,0.24646266255806973,0.6352730545613856,-0.22303150236836358,0.7642004726357121,0.8422357293312699,0.32344000791272853,0.5858847367939253,0.4745542620996127,0.5238716973512624,0.6076159802168346,0.5293526912536354,0.0908201799742331,0.7705954796108057,0.8123005676051557,0.05440232288824723,0.06898087356017063,-0.36324366161752025,0.8404049101438201,0.21423732881885035,0.3308834255578685,0.18232547212412015,0.35429315350578866,0.12813452305669615,0.46266237070966826,0.8109007085758052,0.7903250138970623,0.5974638664940001,0.5473959779194353,0.35679675116838055,1.0,0.3923718295065817,-0.08105952639062719,0.8266364030729004,0.3778145010205905,0.5823874060909956,0.5778899993944335,0.4200224337670275,0.7872712036385069,0.41564228538534004,0.011965652128085365,0.6403576526838978,0.29418472341147234,0.48887826181764027,0.5673366746029418,0.3014257764552269,0.06544951504507358,0.5690704325167066,0.6224798257342915,0.4824680180725569,-0.11069023174117112,0.6308161340018109,0.19264985500967027,-0.11366362380569212,-0.5086472609134044,0.532116333347943,-0.32858267478478376,0.48608915798123187,0.5264444981282018,0.8154327814332113,0.3276138622050965,0.7865131967954234,0.36303627241563097,0.21235427058442344,0.5346203414850423,-0.06929385701571823,0.4849903256040955,0.21995567420902798,0.39181325627377145,0.020866507015572088
Thal_MDm_R,0.41664366511079715,0.4542050139831336,0.20411104710611638,0.10780754003343511,0.43324330547227285,0.4386017667472529,0.3985390206241563,0.5485616622866897,0.5416368961349015,0.4113172470376809,0.5642483481408241,0.569852766380117,0.5064132220379461,0.36722426852033957,0.36927644172653495,0.4505147957004029,0.28237054836680436,0.2662689992759187,0.1425723684064348,0.5004788677240484,0.22107962659644528,0.1715950456790195,0.18425152556190652,0.6074496519874829,0.36128372287602023,0.3600122255116098,0.44251727286273035,0.4651037054920283,0.41845700360818366,0.828489271261928,0.3923718295065817,1.0,0.30731849780158543,0.24091043776868537,0.48864135607801445,0.46118395154793623,0.5447845596473865,0.5154364649363811,0.2771890334042072,0.5376793871382092,-0.07400707625305034,0.5317667803218256,0.28394678470905566,0.2322037469088083,0.5136496829690033,0.6308038114485522,0.44915291595192536,0.0032134218300932348,0.7182542846053297,0.33927940641622667,0.4746275504611612,0.24648379005541107,0.7063964822055266,0.4917996002406755,0.2187092532209788,0.5317202197220372,0.3474818995998096,0.18526218625777327,0.6239145520690299,0.46949191558734926,0.5000276382416254,0.24133724182670216,0.5316751374203311,0.5379053087978086,0.5533792139431821,0.20334396106509753,0.4502983715159111,0.41027598888093214,0.48469630583972045,0.4193749393022814
Thal_PuL_R,0.5230018485132727,0.23255330982319963,-0.1099114004208291,0.23559349729740348,0.2234647236409839,0.03546514662818961,0.22466274022889107,0.44799175782643785,0.2582671003094808,-0.028173464762969277,0.4240783601469482,0.27049795565162427,0.4875768034186699,6.521815999719321e-05,0.037585715755611204,0.70135879835831,0.1585265370612818,0.40536476250954945,-0.20681533976018632,0.5378356874904321,0.35734404170239736,0.2725685303597182,0.23962388973217535,0.605300139682018,0.2043126562425158,-0.09748771810594348,0.11719042043081271,0.26225559942563026,0.2997773267099142,0.33099997167441586,-0.08105952639062719,0.30731849780158543,1.0,-0.09615196475683711,0.3756028468933705,0.38887546109791354,0.32787815033364204,0.6788615595753859,-0.28753623492047087,0.46766474811298936,0.06294129578044069,0.33975157353866,0.05506290582262695,0.45298639764148607,0.2944619764619179,0.4330251305672815,0.4707500170215927,-0.2290934404304411,0.2797614856948451,-0.16210221418210372,0.6770547840708762,0.14745067727581876,0.36659413945123004,0.4937167951287092,0.5655664634456531,0.35111728015353555,0.44184967239352435,0.07774759746066263,0.3445000695077242,0.06758228076526937,0.329577297143311,-0.04787895879472737,0.4905808334768045,0.22986258102709983,0.16600012976410664,0.4515812214828349,0.4295516884251531,0.21847998331421192,0.5227477479487642,0.39732218144288806
Cerebellum_Crus1_L,-0.1392452178585824,0.16914664317318717,0.7599439074796641,-0.3842714477790381,0.7611559922411795,0.772198097806734,0.05268936571443038,0.35607396719948403,0.2308956662146149,0.4452618937286466,0.36935245096255503,0.31353410795152864,0.00635944405370646,0.6609266687861011,0.7681543586181517,-0.19324913343032477,-0.25238744760074816,-0.5447064254098095,0.9327105577976619,0.10546287714906279,0.3219341152935123,-0.06121591779164705,0.22036304904341827,-0.09534954853481456,0.5008124641835033,0.8618512122143095,0.7595044539719763,0.3028320957403488,0.47480866475011063,0.21935428807159316,0.8266364030729004,0.24091043776868537,-0.09615196475683711,1.0,0.02437586353522554,0.48681301634317975,0.21211519060739376,0.25754972024708356,0.6642492569604282,0.1160960215494584,-0.17485545861670526,0.2868345098078011,0.3649834880294712,0.4422225598220065,0.25607228033190654,0.1525225004164744,-0.18031139578192595,0.637758011942518,0.5018864490194631,0.19037710572104963,-0.20657571854962142,0.5578815231236471,-0.03656980209624196,-0.3559511945879307,-0.6591169215507571,0.49232173602603596,-0.5408412243817369,0.4113445594568455,0.2956648352004111,0.8003036801530675,-0.0011816379089834154,0.8264936052701695,0.12476969415927841,0.018988450106959265,0.3189556281949184,-0.04992002012589887,0.1791019276494046,0.08495022377227893,0.08036342073966396,-0.16512200784443934
Frontal_Sup_2_L,0.40209899387718084,0.42386248793098175,0.02227972264483821,0.35734765172451427,0.23574839984340035,0.27155113492330996,0.7827134417117404,0.7380843181119134,0.684561769839414,0.3902026858427932,0.8104091798745433,0.5877124414876366,0.5429794023216948,0.4559382385767723,0.35962035924592,0.7996394742135866,0.8551886350974248,0.33638347888604514,-0.0024558874567336486,0.4860067243066519,0.18059316191162827,0.6700469380921799,0.47587600373382677,0.6886610342603129,0.29856168019537804,0.13114270410416765,0.3543463566468011,0.7779267295818971,0.5080255995520563,0.6238404107800081,0.3778145010205905,0.48864135607801445,0.3756028468933705,0.02437586353522554,1.0,0.4299533652505446,0.9097125780510636,0.6300515155129142,0.3845043083339031,0.8660194745115968,0.25288067060321767,0.8342727121162363,0.09050497065831631,0.3960103621984525,0.8600675153048272,0.6485627558696393,0.674238384140576,0.024439168483135956,0.6112246235481835,0.6745810775837069,0.5560516107729992,0.29769057049685205,0.43183261604742224,0.4640960862801401,0.358239704742088,0.3472220165117141,0.3904562043165019,0.21147737468576386,0.7235590905650092,0.2984653093972984,0.9447330007028477,0.12703666125182625,0.6310314771655735,0.43767573639874874,0.42931122580329173,0.05292691865369373,0.6457000979673456,0.6350985109009506,0.8272439943640214,0.412763526500244
Cerebellum_10_L,0.20213319671773722,0.5774652653989907,0.5838809642930953,-0.20619619866482225,0.7743293855968378,0.6395416197912356,0.4767226555585965,0.7842552130013488,0.40579555102213744,0.6513115021547122,0.7455138355520405,0.6292363234660412,0.3710684089172278,0.7403956050606464,0.7073321452751732,0.37974907421528714,0.015765028159208307,-0.14671868246676634,0.5131252705748612,0.380354934224639,0.40704025188770177,0.24282366562801228,0.21177795674055297,0.5227652653625575,0.673332533636627,0.6290195168471602,0.8003134454011827,0.4913133177304097,0.5888314373997163,0.5356836096363476,0.5823874060909956,0.46118395154793623,0.38887546109791354,0.48681301634317975,0.4299533652505446,1.0,0.5543557029732773,0.6836286502759408,0.5642972399809115,0.5981836818708403,0.10437089497015598,0.47573638086706926,0.24454424854624685,0.5669015013578123,0.5948656147522499,0.5913953325326736,0.3546587746386437,0.18880183953192378,0.7728934180192191,0.29316941879126207,0.18800223091095236,0.36524832085293046,0.3185207575388091,0.18819585636132002,-0.10236774093097653,0.731954134013606,-0.09453577455280049,0.07609532830400662,0.6111642650044542,0.757400758216939,0.4704453587014661,0.6368795829606302,0.5914847629028367,0.2618400343796638,0.5006241405573524,0.1531957547352922,0.5971336564052607,0.31578723694220484,0.5849838742725259,0.24656520421681463
Frontal_Mid_2_L,0.3106051846283035,0.4656543930600449,0.18413005733398224,0.2143707286513462,0.4351156033267109,0.4740500284870326,0.729179909914926,0.8368492609790165,0.7070682187698354,0.5011756421011971,0.8355421672344259,0.6828838201570022,0.4974881651083637,0.5411759528028874,0.5131927234945457,0.648343305789106,0.6797125122639913,0.2092791328144307,0.1917343786859532,0.4990444021329718,0.31218117675679713,0.5842469738113188,0.45336481044273064,0.6400424554071208,0.3930839160009817,0.34289366871125004,0.5218437222745564,0.8101562493224103,0.5773485366361891,0.65420589255815,0.5778899993944335,0.5447845596473865,0.32787815033364204,0.21211519060739376,0.9097125780510636,0.5543557029732773,1.0,0.6402892081493626,0.5234738165230858,0.813641885282282,0.19566240501596352,0.8484367717069323,0.13824702164720382,0.47092337479838503,0.8656525049291245,0.6814695467079586,0.5836080976702777,0.08019775484633201,0.6746042162683089,0.7278912828786742,0.4294336267151678,0.41876198187314173,0.47639203463178714,0.37004207112212223,0.1819193284327029,0.48258484789933687,0.2512648679030337,0.29280172236054985,0.7645286536833603,0.47415062161312593,0.8535968576187425,0.3165681148200138,0.6538600041864359,0.4139164808660628,0.5715320254360023,0.050489970769089246,0.6554729039357503,0.5657917042529922,0.7763087185393697,0.3924613089295029
ACC_sup_L,0.4751504035665494,0.5052156116829468,0.3209558806826386,-0.03308951048097327,0.6346239286483015,0.40126805422349376,0.501238330341903,0.7735835208840356,0.5567641224944606,0.40129930397759866,0.7916172229713766,0.522835223822566,0.5364308730100552,0.5310534321276061,0.47925686878556306,0.7176629501576147,0.2593989656989493,0.08922569330700736,0.2432259285214614,0.5907152654953316,0.39881930313760544,0.4452879065248041,0.5345472774196466,0.7201199580267706,0.5906313316453021,0.33195994506727844,0.611772536313778,0.6541785391157822,0.6131219757781476,0.5971633359316365,0.4200224337670275,0.5154364649363811,0.6788615595753859,0.25754972024708356,0.6300515155129142,0.6836286502759408,0.6402892081493626,1.0,0.31741379142387166,0.8045551450430908,0.27712836298948484,0.6394484424289222,0.18482469878003913,0.6628538583809631,0.6580169795853146,0.5501857466410632,0.6005673420609986,0.10732144328381671,0.6527455392799469,0.3087896904533463,0.49393948559080975,0.3053055361317822,0.3467532190678481,0.389392710197325,0.2440794661554802,0.5848595682820327,0.18601394937961344,0.12531710131634963,0.6304006513264444,0.5499720423761343,0.6007104733955264,0.45270202322338365,0.6145823800355928,0.48866919689033556,0.40946637051928664,0.2681320737799454,0.8388798650069245,0.43254940573968353,0.8101086283213493,0.4540687172537466
Occipital_Mid_L,-0.0783062992576507,0.45868316453810537,0.7288315510337585,-0.32027696150102647,0.6499916164569063,0.6223789813772157,0.4295355310387561,0.5541388990531413,0.39822829044690605,0.7453094354484058,0.5717986009484001,0.41859253733723134,0.10920479872166075,0.8523375287118694,0.801848470433228,-0.011559472614621981,0.16716352345886826,-0.4280931161508052,0.7640274748621921,0.08115702212412164,0.2044917189180008,0.18530203000709017,0.3308157661243544,0.15703366853513268,0.6406069351516505,0.7508932635302399,0.8010735609058471,0.5817147797065116,0.5669940080866834,0.4151507798559397,0.7872712036385069,0.2771890334042072,-0.28753623492047087,0.6642492569604282,0.3845043083339031,0.5642972399809115,0.5234738165230858,0.31741379142387166,1.0,0.42432711629024567,0.11214969661040904,0.4256105018869086,0.31587776443444915,0.3790830131829909,0.5341106597558151,0.32562961206953955,0.0985009494803016,0.5230119985233455,0.6190145240580198,0.6984051335088235,-0.23099323258073615,0.38651444700629395,-0.02814042812314516,-0.23444049920981896,-0.5949804756827813,0.44646538789001766,-0.3976160237200297,0.12324233373116264,0.4634688387921839,0.7792316029656169,0.43517334017024745,0.7920723354501317,0.24602524078202517,0.20089037526881195,0.3676293536220969,-0.15879854784818986,0.3684357505779885,0.39133698746655754,0.35218387030173237,-0.0032387371368521028
Precentral_L,0.4374706970110888,0.6110339167861524,0.24819116229331592,0.18890386236307902,0.469702875092583,0.2952776479526289,0.7552816810251769,0.8282222854171124,0.7254010297511723,0.5383599273378242,0.9061971892427042,0.5705974776853051,0.669654664688134,0.5062185216361893,0.47598742306759445,0.7365815411701407,0.5871370894163526,0.24202420297473942,0.10616801774325382,0.5002660406475098,0.30519632973796523,0.47183659050251403,0.42911757794220895,0.8374621861458336,0.549103185162159,0.27947034418953887,0.54030510320187,0.8281271692908595,0.5016464056241929,0.6559138509190635,0.41564228538534004,0.5376793871382092,0.46766474811298936,0.1160960215494584,0.8660194745115968,0.5981836818708403,0.813641885282282,0.8045551450430908,0.42432711629024567,1.0,0.2585972555630548,0.8085916157192886,0.17695432477540124,0.48823810253442934,0.896015295691056,0.7621744521443965,0.7436542570831035,0.03797284239903698,0.6682978319116156,0.5911663773870467,0.4827361689923136,0.19479176500251325,0.4297353358090304,0.48889112069823104,0.268028400581456,0.5297173168772428,0.2995458613821372,-0.007546993605815193,0.8121248433059375,0.46296123176838194,0.8489927201640496,0.3354660646255181,0.6755971166728159,0.42349919682263454,0.5107168129208064,0.18043235059097432,0.7908412831025666,0.6401835330229156,0.9446345884793349,0.5009242339015483
VTA_R,0.10560047178852106,0.20746402598819869,-0.05092989152091907,-0.019253593912224434,0.10095622988432311,0.09950138500575421,0.33017732525365373,0.26723126944886405,0.19987809745405336,0.03572180013170856,0.283108563631972,0.2637949293205111,-0.0689016429008128,0.1782930370404309,-0.04129286889456384,0.20577919592747024,0.155815831248769,0.12830030787020225,-0.0038078712668581714,0.08773718878763523,-0.16225194040446503,0.26439200547343233,0.17880662507911088,0.0896213630034166,0.12317722790521442,-0.027518544573557215,0.09093799737076787,0.16456842097046676,0.022720095613503962,0.0168102189570053,0.011965652128085365,-0.07400707625305034,0.06294129578044069,-0.17485545861670526,0.25288067060321767,0.10437089497015598,0.19566240501596352,0.27712836298948484,0.11214969661040904,0.2585972555630548,1.0,0.10929213473962546,-0.38662218927352726,0.3044531322206793,0.30565548293404604,0.02032839300059953,0.12394066871593358,-0.1966664248051917,0.010938729649424364,0.2307952081075125,-0.14611161954866528,0.10217042599914246,0.08335336903769923,0.33056176672603416,0.05300297771545921,0.15256612572491118,0.18913933992394133,-0.11328991512061477,0.0653330570602896,0.03341863129299552,0.23287192586189484,0.10202027141120419,0.267686366068738,0.27399759020013914,-0.022220313282414597,0.07567308140362423,0.36253174388893916,0.10026144266355215,0.2354323271640376,0.11841673152546789
Rolandic_Oper_L,0.2770540679295595,0.38107698954907104,0.1990098833471081,0.2892013849310483,0.4651318328697127,0.4460467388789778,0.5677920794476736,0.7153954798324957,0.67964921808768,0.4165106413596745,0.8026196009074752,0.5612207281106221,0.5136976798581835,0.5146292102944215,0.5261391447457081,0.6522090737961025,0.5998442480124077,0.20892932505374592,0.2565668017466248,0.47703630952885134,0.2721109804741152,0.45027766567244215,0.44549507779690695,0.5887241719178905,0.3227483486833892,0.3423157156276673,0.498848545685763,0.7571736740888539,0.5023168486074703,0.5253677715557326,0.6403576526838978,0.5317667803218256,0.33975157353866,0.2868345098078011,0.8342727121162363,0.47573638086706926,0.8484367717069323,0.6394484424289222,0.4256105018869086,0.8085916157192886,0.10929213473962546,1.0,0.23181015154568024,0.44966081658131996,0.80268552359386,0.5782194623393674,0.5822789707804393,0.24864389307225493,0.610672549015325,0.5512043522931368,0.47266392236548327,0.49315234278110937,0.439251157461963,0.35039171184451173,0.11206451515105675,0.47114635128111354,0.24766636110735,0.4123703925058683,0.7186514366115132,0.49868686292829484,0.7557437304010215,0.35589368462109006,0.6284547281859556,0.43508737850278867,0.5778641166944013,0.11838891123425135,0.6734566137546738,0.5592468045788661,0.8076582499031328,0.4086360540076126
Thal_MGN_R,0.11537291453360941,0.18057343912552104,0.3820371520446582,-0.10860116909288058,0.2749790374274166,0.09581277759188153,-0.05126510389782166,0.15119866595431258,0.15001887041042433,0.3630964601686709,0.12919065760020368,-0.019057518424725254,0.3678705203849286,0.2935292058386546,0.38318530923483624,0.03319978138888846,0.003377071408569188,-0.32216305637438597,0.27650011916145417,0.10080012385388532,0.3946639235480682,-0.021095204954305887,0.17931390007607828,0.2748290696121985,0.2473806672513457,0.2855570948763941,0.3452068340334604,0.21875972299459864,0.4646758859527903,0.305585309274332,0.29418472341147234,0.28394678470905566,0.05506290582262695,0.3649834880294712,0.09050497065831631,0.24454424854624685,0.13824702164720382,0.18482469878003913,0.31587776443444915,0.17695432477540124,-0.38662218927352726,0.23181015154568024,1.0,-0.012348045149247469,0.032606370384267364,0.2935210816444159,0.0979962012789042,0.47280186443150446,0.3654115901655349,0.1867612626923352,0.15601771849655144,0.04168781960620774,0.01562130727201675,-0.1560862923485039,-0.18846576505450469,0.13368027283904657,-0.25747512296034053,0.05037198433757499,0.30200956264356804,0.3931161346344064,0.11170229550533863,0.2972743598968354,-0.08582044390226272,0.19345150538981012,0.33992626263987125,-0.19300531074802127,0.15391949576738598,0.26546259661611704,0.19384295264629764,0.05395869596923256
Thal_LP_L,0.31955816602250176,0.44900559041438276,0.47690253257922394,-0.13285044759771952,0.7005618212420363,0.5951698775095159,0.40567919851859313,0.5395662526775189,0.34575189011871205,0.39127035683051176,0.6349028471090049,0.37362138268025274,0.30738882775000664,0.5359375666233586,0.5996680899906608,0.37928427465371084,0.08942069088953536,-0.012923408445015461,0.439250922545493,0.3491890724121266,0.4973821157459965,0.13612984222912383,0.446738749415539,0.27693492811908405,0.5935324791231126,0.5400848014719889,0.6091971059494342,0.41793526707697193,0.6187058400063098,0.4599323745143705,0.48887826181764027,0.2322037469088083,0.45298639764148607,0.4422225598220065,0.3960103621984525,0.5669015013578123,0.47092337479838503,0.6628538583809631,0.3790830131829909,0.48823810253442934,0.3044531322206793,0.44966081658131996,-0.012348045149247469,1.0,0.4938183170083452,0.2983337412965401,0.23044850840933714,0.23022465307942575,0.5052920878521967,0.20929121999058226,0.17825575662893361,0.6886102506670462,0.059624876441024315,0.029512263692982755,-0.12771972924515373,0.5985329318087433,-0.12404750114486239,0.28279452216493367,0.367764965784742,0.5641799951782267,0.3987602672065579,0.5964687044314618,0.4584234115041365,0.07189445267672159,0.25109280248355953,0.1646841137551666,0.38942702598531187,0.40438666374827875,0.44649225494231903,0.24742416935165176
Supp_Motor_Area_L,0.267755336672569,0.49862989321886886,0.24087912059397643,0.14360530608157998,0.484470906620736,0.4972340586444266,0.8409058560456358,0.8725756034793752,0.695597413563456,0.5136737116014873,0.9296990122601281,0.676783233617933,0.47077049331563114,0.5625567564857129,0.5278151443066597,0.5744986137478667,0.5762287959418768,0.15402555323266268,0.25986817647630434,0.42582259794052485,0.24700102610577623,0.5648755719660405,0.40697271885428615,0.6559383605330051,0.46533087994839284,0.3970294823337722,0.5671296165294358,0.8212385555007783,0.4754030550876202,0.6259061731465789,0.5673366746029418,0.5136496829690033,0.2944619764619179,0.25607228033190654,0.8600675153048272,0.5948656147522499,0.8656525049291245,0.6580169795853146,0.5341106597558151,0.896015295691056,0.30565548293404604,0.80268552359386,0.032606370384267364,0.4938183170083452,1.0,0.7354346967405001,0.5421425027546178,0.06214576736358254,0.648892799266111,0.6526303210850292,0.279596452684839,0.3046509149941923,0.44605294981023447,0.413863831719654,0.13625896645811922,0.5431384755047549,0.19686729336141712,0.12416352455660484,0.8090551775482708,0.4953159529452664,0.8128701841179339,0.3757617790222238,0.6802141286145542,0.33902480520543943,0.49217475972854446,0.09820741522492141,0.7217717714532744,0.49662043038426956,0.8370091390805491,0.33380994710926115
Caudate_R,0.442820780939365,0.6679329588885237,0.26850248833350643,0.12835863592924499,0.4437710528587987,0.3294362845008564,0.6665969247991925,0.7736840171417719,0.7182425565394658,0.5882258107952163,0.7419000124008979,0.6095112700955891,0.7367705672318531,0.3833338684938333,0.4246899046362527,0.5461319906265518,0.4026766928547953,0.25731312891103814,0.06573153149179488,0.45932223685940415,0.35127276510902833,0.22296181263916134,0.09330723818757206,0.8189290434096602,0.5176300999230388,0.3603900190787534,0.5113807734995964,0.6245009258740833,0.44543158898251756,0.6871778398542797,0.3014257764552269,0.6308038114485522,0.4330251305672815,0.1525225004164744,0.6485627558696393,0.5913953325326736,0.6814695467079586,0.5501857466410632,0.32562961206953955,0.7621744521443965,0.02032839300059953,0.5782194623393674,0.2935210816444159,0.2983337412965401,0.7354346967405001,1.0,0.5855987313361591,-0.11271280094348879,0.6921382926284879,0.5030037746128183,0.4935479381035269,0.11599032745310403,0.6030105663899601,0.544799619651453,0.23005480619806684,0.6164262046994341,0.3364104601269696,-0.12302935575691819,0.8628052703791533,0.45152529606775255,0.6462350240586987,0.2579350889160588,0.6229833717220938,0.3166421160278978,0.6023905929275514,0.18313486077561608,0.514439279100792,0.53472111566665,0.66413300632589,0.44395631736444247
Heschl_L,0.5880826445083248,0.4828457535183156,0.061593604278396566,0.24884683598180968,0.1618912491976212,-0.06044581038377388,0.4944850951175538,0.5025926850782435,0.5485892584892073,0.3748382525846143,0.5656977041118961,0.31193237775595567,0.6940989845642824,0.20784194824199942,0.16959564217293105,0.7135215311498934,0.5696005527135151,0.4366997197030169,-0.2315407691813564,0.46415223945570994,0.1728046317817373,0.26070648602276114,0.21650950459891738,0.7992407868497526,0.34610768448508583,-0.03035102127589001,0.2262298041568605,0.538433694316565,0.2622732019006912,0.5043906407972139,0.06544951504507358,0.44915291595192536,0.4707500170215927,-0.18031139578192595,0.674238384140576,0.3546587746386437,0.5836080976702777,0.6005673420609986,0.0985009494803016,0.7436542570831035,0.12394066871593358,0.5822789707804393,0.0979962012789042,0.23044850840933714,0.5421425027546178,0.5855987313361591,1.0,-0.15741689746646692,0.4728779601160715,0.3884601343297751,0.6396879128070064,0.024625468675787222,0.4007856494702398,0.48921444236574974,0.42531061854612806,0.2632890956041291,0.4910122654804615,-0.09013998374312339,0.5550608509740194,0.1499777302448374,0.7123626572745538,0.04775415253438134,0.4770350620564116,0.34232235380281334,0.4441992792287818,0.25561146811780316,0.5323632971717688,0.6205250696210132,0.714245591021512,0.5355041379991171
Cerebellum_Crus2_L,-0.11660517265179557,-0.05422919207803784,0.47609233547361873,-0.16538543454759502,0.3785947188781386,0.38885942152512987,-0.013835634153681437,0.060605637633692415,0.019994520692744815,0.22528468900273727,0.1178126090380402,-0.0711786533450038,-0.010865356054369495,0.46909019126203017,0.5462468635549759,-0.15657999185334778,-0.07337057994132828,-0.46123740848717704,0.6164557971243679,0.027797254335965912,0.27942169526733424,0.006190421631993081,0.3639007483147586,-0.1482843857707128,0.20118680285752502,0.48036656782833703,0.4147338542416814,0.14843095675726747,0.40281747491469877,0.10601596429916461,0.5690704325167066,0.0032134218300932348,-0.2290934404304411,0.637758011942518,0.024439168483135956,0.18880183953192378,0.08019775484633201,0.10732144328381671,0.5230119985233455,0.03797284239903698,-0.1966664248051917,0.24864389307225493,0.47280186443150446,0.23022465307942575,0.06214576736358254,-0.11271280094348879,-0.15741689746646692,1.0,0.26904689564147416,0.12762299981834233,-0.17589668585286558,0.3869395388942855,-0.25561122462310215,-0.47984680395860874,-0.5225062340809744,0.022827451429781667,-0.55570554191105,0.37562270298375705,0.08519240178529146,0.4526114101011819,0.013608128984785204,0.5323879823895299,-0.20932815600204532,-0.05843818367952383,0.15938136574817158,-0.1859745406437345,0.07587347081105184,0.0834835791027153,0.0735141155976389,-0.30368981618298224
Vermis_4_5,0.3384498099581539,0.6507614886960124,0.5370110531102973,-0.08026688369515261,0.7003993323887057,0.6710783297367503,0.5785345925946082,0.7276490027813919,0.6390539437798262,0.707420749179553,0.7557367698683634,0.7048317664741077,0.5414170371615706,0.7842851196857232,0.7342599559177281,0.5010467315435878,0.3083634591785377,-0.004995558497637524,0.4405857770072939,0.49162002414771755,0.4023006922224536,0.23119303339076794,0.2777334398701633,0.5777425067870188,0.6327000420164185,0.670875489643167,0.7762063572714174,0.587524996139015,0.7100310596469933,0.7807312905604856,0.6224798257342915,0.7182542846053297,0.2797614856948451,0.5018864490194631,0.6112246235481835,0.7728934180192191,0.6746042162683089,0.6527455392799469,0.6190145240580198,0.6682978319116156,0.010938729649424364,0.610672549015325,0.3654115901655349,0.5052920878521967,0.648892799266111,0.6921382926284879,0.4728779601160715,0.26904689564147416,1.0,0.4893566177386263,0.40014374383957063,0.43461849738070607,0.5045623377092465,0.24805464490726226,-0.04109773294872534,0.6884881688916685,0.04122526089889785,0.21454521458684522,0.7647755397858399,0.7698705792066126,0.6609032736297393,0.5799864840146928,0.5993155611241839,0.40480952627765776,0.6604113640196093,0.07817416757319227,0.5369081334792459,0.5428603521817158,0.5965692276356256,0.35890619226737547
Angular_R,0.0848294262766636,0.4978170349761668,0.32386957651265597,-0.011837434924310754,0.30034728179006037,0.2852743007769571,0.5848849110030683,0.6033026883510945,0.6502361433641055,0.6386710705602031,0.5745859985699094,0.4556885607764807,0.36511798050030286,0.5508044111812903,0.47937221237078276,0.26000792405346296,0.6252260266308766,-0.07690818197378631,0.25342703023577884,0.1184880234412542,0.11608444626122948,0.38936988697841957,0.3232940815437739,0.40481557588668776,0.4160656676859043,0.3642930739890762,0.4888335872326394,0.7006817746970129,0.435328119379611,0.47461331088620634,0.4824680180725569,0.33927940641622667,-0.16210221418210372,0.19037710572104963,0.6745810775837069,0.29316941879126207,0.7278912828786742,0.3087896904533463,0.6984051335088235,0.5911663773870467,0.2307952081075125,0.5512043522931368,0.1867612626923352,0.20929121999058226,0.6526303210850292,0.5030037746128183,0.3884601343297751,0.12762299981834233,0.4893566177386263,1.0,0.04044967179614981,0.15451107244262235,0.18610125596548027,0.13577185663357413,-0.15647444599615556,0.3019502597641186,0.015093576812630896,-0.06953488728694328,0.5859662976135284,0.4408987109527792,0.6810770924542452,0.3688173196497276,0.36161411158336326,0.36248218702766055,0.3989994214797775,-0.2701600249177583,0.45243882732607,0.529074193249706,0.46752895952715595,0.2619029831267003
