,Parietal_Inf_R,Frontal_Inf_Tri_R,Cerebellum_10_L,Amygdala_R,Cerebellum_7b_R,Vermis_7,LC_L,Temporal_Mid_R,Precentral_L,Thal_PuM_R,Raphe_M,Cerebellum_8_L,Cerebellum_3_R,Cerebellum_Crus2_L,SupraMarginal_R,OFCpost_L,Thal_LGN_L,Thal_PuL_R,Cerebellum_3_L,Supp_Motor_Area_R,Temporal_Sup_R,SN_pr_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_VA_R,N_Acc_L,Cingulate_Mid_L,SN_pr_R,Red_N_L,Temporal_Pole_Mid_R,Thal_MDl_R,Rolandic_Oper_R,Cerebellum_9_R,OFCpost_R,VTA_L,Temporal_Inf_L,Vermis_8,Frontal_Mid_2_R,Frontal_Sup_2_L,Hippocampus_L,Supp_Motor_Area_L,Occipital_Sup_R,Vermis_6,Cingulate_Post_R,Cerebellum_10_R,Cerebellum_6_R,Lingual_L,Thal_Re_L,Heschl_L,Thal_LGN_R,Precuneus_L,Insula_R,Angular_R,Postcentral_L,Thal_VA_L,Parietal_Sup_L,Frontal_Med_Orb_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Pallidum_L,Cerebellum_9_L,Occipital_Inf_L,Frontal_Mid_2_L,Occipital_Mid_L,Thal_MDm_L,Parietal_Inf_L,OFCant_R,Temporal_Pole_Sup_R,Insula_L,Raphe_D,Cerebellum_Crus1_L,Thal_VL_R,Red_N_R,Calcarine_L,Thal_PuA_R,Thal_MGN_L,ParaHippocampal_L,Rectus_L,Cuneus_L,Frontal_Sup_Medial_R,OFCmed_R,Angular_L,ACC_sub_L,Calcarine_R,ParaHippocampal_R,Caudate_R,Thal_PuI_R,SN_pc_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Vermis_1_2,Temporal_Pole_Sup_L,OFClat_L,ACC_pre_R,Fusiform_R,Frontal_Inf_Oper_L,Thal_LP_R,OFClat_R,Occipital_Mid_R,Vermis_4_5,Thal_PuL_L,Putamen_L,Frontal_Sup_Medial_L,Thal_MDl_L,SN_pc_L,Frontal_Inf_Orb_2_L,Occipital_Sup_L,Cerebellum_Crus1_R,Pallidum_R,Rolandic_Oper_L,Cerebellum_8_R,Temporal_Sup_L,N_Acc_R,Precentral_R,SupraMarginal_L,Vermis_3,Thal_PuA_L,Thal_MDm_R,VTA_R,ACC_sub_R,Thal_VL_L,ACC_pre_L,Parietal_Sup_R,Cingulate_Post_L,Fusiform_L,Thal_AV_R,Paracentral_Lobule_R,Frontal_Med_Orb_R
Temporal_Inf_L,0.3013976725235407,0.4185850512480944,0.6395416197912356,0.4448884650354958,0.27374689588392537,-0.32229433351876347,-0.34193987966740874,0.4442736699890059,0.2952776479526289,0.6359130978485608,0.26020701986753353,0.785564576350397,0.6659210171841793,0.38885942152512987,0.29951186569866906,0.35176895484995646,0.5545832033024186,0.03546514662818961,0.42057535967721543,0.5628707806225259,0.5931416862579334,0.11893435383156874,0.2608330698638702,-0.16756334500677955,0.2733286674594931,0.24812683345930553,0.38326427390493145,0.2524648569031742,0.44901774093489116,0.3429514936472188,0.20292312069611906,0.5191389593402695,0.0029423670078208633,0.47795368099132624,0.7488029769708863,0.12457244861363417,0.3437031274881053,1.0,0.5376945350908838,0.5727480377393241,0.27155113492330996,0.5803918065920105,0.4972340586444266,0.5232020861351511,0.7365860124294018,0.21096455168862027,0.7415099457317945,0.6473240897427256,0.769566280901274,-0.20503719242945032,-0.06044581038377388,0.3572380430630218,0.3793248332831405,0.6178449141041223,0.2852743007769571,-0.07595393897306284,-0.19358355845042433,-0.22807999200381,-0.11465191206168479,0.46325840386637945,0.06312307408308926,0.1732576433815322,0.7840485817917549,0.7499477575507388,0.4740500284870326,0.6223789813772157,0.4265989722244659,0.11441126429177188,-0.24297548776578967,0.04269534491281216,0.5057579384394805,0.4694984887995786,0.772198097806734,0.33415501759211785,0.44561731614800676,0.5485330258357817,0.5168685192998587,0.4831007888158654,0.17616995909432848,-0.006992047888348517,0.4998002536308682,-0.05432852355739834,0.0031282785757802945,0.16962007328665704,-0.2709381550271043,0.7135485673229728,0.2579574633610872,0.3294362845008564,0.734877456486872,0.2439675569440121,0.718006480902057,0.6945317612931903,0.6397347088471288,0.6715828267953542,-0.031749747415267475,0.07179453810945431,0.6435780007242504,0.2338715677615437,0.07205988635946957,-0.02410753490055394,0.42458611528264645,0.6710783297367503,0.4688463352372955,0.07870647213031852,0.21989887050892998,0.5372712055603543,0.40522373475921714,0.13273939859041464,0.43661540328011533,0.3263484433835696,0.4911202011397238,0.4460467388789778,0.4558263951914218,0.5911242531697323,0.0798825376729079,0.431845047580436,0.37511548488887886,0.5312204530326248,0.43975760979522505,0.4386017667472529,0.09950138500575421,-0.2144118205315387,0.3277570745765919,-0.06927716888424769,-0.3087375027704853,0.41559125075939685,0.8940156496218301,0.30315791518003554,0.008849826970906022,-0.2136115461494405
Vermis_8,0.1944967082208455,0.3668035521725151,0.6224196321101254,0.5814801872408702,0.6313996788890125,-0.6764843958629603,-0.5330524444957195,0.685239038423435,0.36341516620046505,0.6679427769463984,0.3382499025072167,0.8011542221541113,0.5052907305271503,0.48274499073537536,0.3400360747295612,0.3336657077253636,0.5599824884952771,-0.07084070725318274,0.20116565308824116,0.5232594832576569,0.5490092615845632,-0.03232522687478734,0.1743652849379047,-0.47262827764425713,0.14089398798057864,0.2042626687718708,0.0665902455520176,0.28196913352910463,0.37318941876133965,-0.07514499318663821,0.06751079001493432,0.6561618367724137,-0.27016416268665316,0.28310182897657515,0.7389754999949746,0.2931012511990642,0.27312581423673377,0.5376945350908838,1.0,0.5035882785691956,0.15906304524200257,0.34019223547468147,0.363865891295935,0.6501513481872004,0.8260727554550873,0.31576745407510715,0.5176599518883644,0.8636547465945797,0.820901052209102,-0.4939531902421038,0.12468264681895765,0.2485580989652917,0.26771561224605467,0.5755543807834475,0.3788431859100647,0.06265019230213344,-0.4216864740737338,-0.16774716165033435,0.20073677207208693,0.07984795510235597,0.13460281343790062,0.1609134400156549,0.7865926083131768,0.8149832251144375,0.311029182753888,0.7986141711740906,0.32985863497879,0.20710940728365423,-0.2909052858213135,0.38795653240614386,0.4674234324165516,0.3823831889800124,0.7151733135754436,0.15332860827851005,0.22551944851261363,0.7412065340008599,0.4608599953811735,0.3277470837871909,-0.15951440660380908,-0.017970989437274713,0.6086277360868576,-0.16248059354678,0.07080652404012604,0.2908431196036942,-0.42442404132509404,0.7699786088007391,-0.010591130769157154,0.23375431741529457,0.7848951908652427,0.362908539878545,0.5747106714544103,0.6415421944306654,0.3387387517370806,0.5540501826369525,-0.41165830636102874,-0.019311263238388193,0.6773542502127408,0.30145511479914955,0.01937335753848433,0.09502399287812034,0.645461337868397,0.5450441645293062,0.6506202987287225,0.1636375009309897,0.11249755763536592,0.37078072856616284,0.21293393921916678,0.03655999699928701,0.6856055180716201,0.738290426901911,0.3421767326601722,0.30312376802591356,0.7517109988386448,0.3177976189976707,0.17109461688196775,0.2277591549425997,0.42769067488455664,0.40175968927466277,0.5106913640266378,0.24445834045143242,0.08342434291032795,-0.4812652979463614,0.1257322490026759,-0.15146336334698332,-0.339346730149589,0.3090458209103806,0.6200337447648461,0.24929372193207372,-0.03255172679884859,-0.3908254660319989
Frontal_Mid_2_R,0.6971420392440508,0.9071054255472316,0.7842552130013488,0.2628333935970205,0.34748046276891914,-0.21756098106396582,0.07622000621573453,0.6228607278833339,0.8282222854171124,0.7233101272510551,0.4857113751935627,0.4416593306977163,0.7073163693965261,0.060605637633692415,0.7582988082945789,0.7059980666364267,0.5985144801209752,0.44799175782643785,0.7143155985147045,0.9223851976787738,0.8062779546493075,0.2996763404303201,0.466861275737436,0.29898913393237747,0.6817855214446001,0.7014426022635476,0.6051908969811116,0.3550619117329901,0.8336668869019924,0.5493033888470803,0.47665992219379333,0.2694807774395013,0.4213953244290941,0.880664171436193,0.5931805651935007,0.4307220685972853,0.3963650638475806,0.5727480377393241,0.5035882785691956,1.0,0.7380843181119134,0.6830329699588448,0.8725756034793752,0.6119683149411789,0.46206004946019713,0.5985490629128711,0.7935406824446684,0.569009533282052,0.664201035701157,-0.04269182210754561,0.5025926850782435,0.3244311703552899,0.65899102999395,0.8513478087866077,0.6033026883510945,0.5827742715654334,0.12323542830773361,0.24887073164707968,0.14001085038712016,0.052839813725751805,0.49955860421261133,0.6838758950769408,0.666254504385513,0.3681616827980139,0.8368492609790165,0.5541388990531413,0.6269983827480704,0.695287975811045,0.12956571923498839,0.3462933130221436,0.8632153181103154,0.6815195428412347,0.35607396719948403,0.7205687742115902,0.7392906786920267,0.6272184918224324,0.5771745302085524,0.5476586964583887,0.5194975266299063,0.33748454330799765,0.4652322702346401,0.3731055304128533,0.11556417299095968,0.4804384915748896,0.13444452678458432,0.6654129316516235,0.6646815767352798,0.7736840171417719,0.616267671126064,0.6196504669467829,0.8378977219995482,0.8127638993494757,0.7475797610155062,0.41749626751073343,0.03195396922792022,0.5596221765338127,0.7500142398395127,0.7768828388001684,0.3460537252521735,0.07893787250347464,0.48460303592374715,0.7276490027813919,0.5584637937008677,0.6893870428039105,0.650361633035772,0.7661409224195401,0.6686439506185246,0.4890076489848415,0.4743085658099508,0.4943471507628458,0.7971534108051588,0.7153954798324957,0.6139507668354279,0.6399550461386649,0.20570761244253394,0.7271020329321591,0.7537583419774184,0.7193369855608251,0.6574642184006587,0.5485616622866897,0.26723126944886405,0.03274721745050223,0.6206694626629721,0.30654400010305183,-0.0354712526531242,0.6705904678605108,0.7081029175973168,0.677908643611675,0.5083602647126703,-0.0006126855085299418
Frontal_Sup_2_L,0.8176894429515521,0.6651874285056342,0.4299533652505446,0.17498869106947104,0.17770142662125585,0.09480227911945278,0.20821155837937505,0.3902026858427932,0.8660194745115968,0.5681029702357794,0.15276054932554792,0.06326198096416435,0.3472220165117141,0.024439168483135956,0.6280840787571854,0.7598594933955598,0.45165939529710747,0.3756028468933705,0.6333165668815679,0.8104091798745433,0.5547772638671464,0.4284033943153922,0.4860067243066519,0.5001673431061437,0.8704065830775874,0.9447330007028477,0.40194060701084605,0.47587600373382677,0.7295615492471542,0.5945651531364563,0.48326402880755726,-0.04543026522508667,0.4640960862801401,0.7903194075093292,0.2254612358709761,0.6350985109009506,0.31991421807151843,0.27155113492330996,0.15906304524200257,0.7380843181119134,1.0,0.6278860507347026,0.8600675153048272,0.5392906601544524,0.04394208031126454,0.5689654958032011,0.5028069421948352,0.18982593844169246,0.2984653093972984,-0.05910356047593136,0.674238384140576,0.18059316191162827,0.7911163833030532,0.7287443379473101,0.6745810775837069,0.8415937578407522,0.12292070812693735,0.6949311312262983,0.12054343764983962,0.21147737468576386,0.5429794023216948,0.6949612972793722,0.23574839984340035,-0.0024558874567336486,0.9097125780510636,0.3845043083339031,0.6238404107800081,0.8576635902873526,0.2502440266023933,0.3367132379752917,0.8293982448800047,0.5157745182630312,0.02437586353522554,0.6659472450814576,0.6310314771655735,0.43702401126531565,0.5080255995520563,0.42931122580329173,0.6104422706855204,0.4512989777181647,0.38638869647764473,0.8551886350974248,0.05292691865369373,0.6739561248543186,0.3904562043165019,0.4559382385767723,0.6975683336764038,0.6485627558696393,0.35962035924592,0.6915539351852239,0.643032000805366,0.6588337071016248,0.5877124414876366,0.46022549092813636,0.2433604388119878,0.7996394742135866,0.5041680129046338,0.8272439943640214,0.2963593011831282,-0.0166085212039417,0.36348958379727875,0.6112246235481835,0.5629789300660377,0.6886610342603129,0.9629656868770496,0.7215141704508031,0.6990740276617313,0.6280553376642648,0.5067136120173151,0.35976541210464424,0.7235590905650092,0.8342727121162363,0.29856168019537804,0.6837248447843526,0.2687507708694424,0.6862398868414474,0.7779267295818971,0.5879621443336329,0.5603023830233328,0.48864135607801445,0.25288067060321767,0.33638347888604514,0.5586354279903082,0.5560516107729992,0.45697964523148144,0.684561769839414,0.39266594166891833,0.5754183388948704,0.806052441038366,0.35734765172451427
Hippocampus_L,0.49978009834563253,0.689104538727872,0.6260327623478082,0.16790429353392677,0.17135537591596461,-0.06450117476079595,0.11888844735985707,0.3698786475121207,0.6828169614641331,0.6493132910736992,0.12247439597473284,0.35383224267865854,0.605044399671157,0.24132313296550545,0.32462090671973776,0.7334659920226899,0.6571567881909198,0.5950213453849919,0.7338315166156416,0.7305512707597379,0.5680018378646303,0.580564085309078,0.7097964732951519,0.33222380592642525,0.7356434515165764,0.5834444439445158,0.5134363427566324,0.49903793634536575,0.6618588030730391,0.592195350139552,0.5760402818424813,0.18346982338075982,0.2698783617676634,0.6861441164586393,0.5851728012475373,0.4760864550919237,0.05918084282538205,0.5803918065920105,0.34019223547468147,0.6830329699588448,0.6278860507347026,1.0,0.6289703948340027,0.3343810627397354,0.3963792176836638,0.5872402380787546,0.7277237772452246,0.42744221746120065,0.5666196217752609,0.05646489199039844,0.49073833971977215,0.6043197698152993,0.6178725555651091,0.7622081334628,0.2942280833012816,0.4291288830390627,0.2183688821031613,0.08575789174446882,-0.14886396301468036,0.4425664418452797,0.6214243649292441,0.4909663147749582,0.6389113109054202,0.3041217936679745,0.7154621417483437,0.31382832658374427,0.6654294935796112,0.42985566183413004,0.37086507878444164,0.20726950745155273,0.7416574100801987,0.47470667852957404,0.43576007195229555,0.7634185986234676,0.5902082452985358,0.5035304887109958,0.6452398625343178,0.62627994926398,0.6461556188748914,0.4180274221404558,0.1730453045502844,0.29847971662056666,0.2558704958487256,0.312799943781461,0.16887772868822892,0.4608688712074087,0.694609704000064,0.6169577881124418,0.5967344082591283,0.5514394936000728,0.725257966347875,0.7275323748635935,0.5847860677394068,0.5760174692296057,0.3239201510592634,0.6326921842594665,0.6043489340429966,0.6756101684634856,0.5685810982605999,0.14634648238336737,0.18346442476435879,0.725754325597073,0.5020370585138526,0.6209775111482058,0.5830898291388359,0.7368785703470505,0.6339707821628883,0.7626309771503358,0.2631564405084835,0.3687703966755705,0.7043716182821547,0.7505152806609543,0.4504967381671939,0.7623041891610376,0.4944106389386389,0.5188191663962908,0.5924288160549408,0.717068509567763,0.643197782011825,0.6131399467369759,-0.08133598147030287,0.16879233960621065,0.7398146295075629,0.5894550104414039,-0.06499034703959637,0.6319944408660375,0.6890322938527128,0.49442334495658674,0.4027573470211181,0.16019144235187338
Supp_Motor_Area_L,0.7573271031490495,0.7598636223086639,0.5948656147522499,0.21562744863201105,0.27471832478434627,-0.14317048608525385,0.045703079856821725,0.5136737116014873,0.896015295691056,0.6423827570613002,0.33561632365807165,0.3199209629788979,0.5431384755047549,0.06214576736358254,0.6669690294125813,0.7055902396426117,0.5188455008772902,0.2944619764619179,0.661731334771405,0.9296990122601281,0.6797764567578938,0.3135869453156149,0.42582259794052485,0.3733989074798038,0.7679093858117549,0.8128701841179339,0.5173294164328845,0.40697271885428615,0.8336125992651111,0.6020756168027933,0.39738205082212585,0.17251250636824406,0.413863831719654,0.8767352630420516,0.44911300380026814,0.49662043038426956,0.4382964826717451,0.4972340586444266,0.363865891295935,0.8725756034793752,0.8600675153048272,0.6289703948340027,1.0,0.6200976423443444,0.31484981638004755,0.5573411957846487,0.6819914057407378,0.4176944139655683,0.4953159529452664,-0.12150094612634987,0.5421425027546178,0.24700102610577623,0.738474003453486,0.8187431519025438,0.6526303210850292,0.7225074973597453,0.10193789120969148,0.45979906482398486,0.1236727341331239,0.12416352455660484,0.47077049331563114,0.665134170044411,0.484470906620736,0.25986817647630434,0.8656525049291245,0.5341106597558151,0.6259061731465789,0.7936207919637834,0.1573715809183952,0.29355831894933687,0.8649179150102222,0.6101871727344177,0.25607228033190654,0.6737508358981366,0.6802141286145542,0.4852991837922044,0.4754030550876202,0.49217475972854446,0.5075332786749257,0.332323367227172,0.5168779776496922,0.5762287959418768,0.09820741522492141,0.6275601006444932,0.19686729336141712,0.5625567564857129,0.6334136627864968,0.7354346967405001,0.5278151443066597,0.6419780640418993,0.7373984312703781,0.7267711445891721,0.676783233617933,0.4633086257629815,0.15994468711859952,0.5744986137478667,0.6402741842277214,0.8370091390805491,0.2052383218338264,-0.03385100831867478,0.46195236091792813,0.648892799266111,0.5731248530085529,0.6559383605330051,0.8172036898780202,0.7162760318540728,0.6455192505043785,0.5014519928775343,0.519718248913294,0.4576622772187873,0.8090551775482708,0.80268552359386,0.46533087994839284,0.7193228630688039,0.2045894962647129,0.7317572188070757,0.8212385555007783,0.5921554965796474,0.6425164094716379,0.5136496829690033,0.30565548293404604,0.15402555323266268,0.5476966178564677,0.279596452684839,0.16710918085983154,0.695597413563456,0.5665344910745025,0.6656181413345227,0.6747085337938525,0.14360530608157998
Occipital_Sup_R,0.5362742292643179,0.4069910120851182,0.5544818456476329,0.5733686155123864,0.6722842110109697,-0.3137563062922128,-0.43514909830934373,0.8166413490688411,0.5386443206959735,0.7680163545164419,0.24414667032958282,0.5531280115894044,0.4566430696585096,0.3594018254227705,0.5475741408228997,0.46472124083200117,0.5870637790647562,-0.23292404287983268,0.32179328463282586,0.6321843429889612,0.6984416775712546,0.18298257112877814,0.1191594341352575,-0.2179237350902269,0.3165161724984763,0.6162093511407374,0.2239067273682893,0.3048442117746348,0.5432166615878155,0.2234551963911788,0.06086913409329081,0.3520312141001758,-0.06922466600295404,0.48565316189273233,0.6120053474416431,0.5228362165875564,0.3145023579197928,0.5232020861351511,0.6501513481872004,0.6119683149411789,0.5392906601544524,0.3343810627397354,0.6200976423443444,1.0,0.6342357536084029,0.36673670101238215,0.5294590132244935,0.710807209589506,0.700129572199094,-0.5074273947648095,0.272648585942842,0.1869162999516179,0.6925683225594279,0.7030381858957264,0.8282001490076282,0.4275786036828477,-0.45390632588312146,0.4309443517670646,0.16314891799162273,0.012886613597627711,0.25994335212467395,0.47179498611069975,0.5674822461973923,0.551162011885274,0.623357974531338,0.9127200771669921,0.5173769182157678,0.6416838348735222,-0.3507646287880097,0.4739995231478336,0.6463041133963112,0.4315333709648139,0.4535903677930476,0.2706520878949154,0.34343183143047695,0.747276184279445,0.5655178937348808,0.4199657155143683,-0.04171620642283778,0.07165674623288452,0.7910389123233181,0.37700329796489385,-0.22685040189688074,0.6677835959622419,-0.23519072157492624,0.8213637821092095,0.24042006091694731,0.4368405786996682,0.7469717916541786,0.5149939101033891,0.6904299922548829,0.7344094156668545,0.47340272242978176,0.501332233489734,-0.4756502107765064,0.14255345935388683,0.764008366652633,0.4360267862214062,-0.042590278981642055,0.0051578950638924165,0.9181549164091664,0.6648024631843119,0.7147172220568392,0.30682538474365734,0.5145827035475056,0.5101539903364903,0.38639433569272924,0.09296200895656168,0.9001063794482632,0.736375528811582,0.5374232306859856,0.4889501557834785,0.6325376725066008,0.45753404959624383,0.22296794715660972,0.34463717611476996,0.6089500379369001,0.4538968517450535,0.5706682296018031,0.34344096730016843,0.16851684293194863,-0.2728952298356445,0.17727694738987695,-0.08841675125049483,0.08420255270765797,0.4682617563307061,0.6035744555620002,0.40124097061628017,0.3861515455824081,-0.21617329078746653
Vermis_6,0.04568678110100827,0.34456825413334374,0.6192942327068096,0.6067866178669002,0.65468083381676,-0.6345979911352507,-0.5634074499647221,0.732927016283244,0.2430175395668539,0.7114330863962947,0.3535609871138103,0.8487815873219169,0.6974846045246211,0.4694745134809331,0.26629729453176115,0.2704403854922168,0.5805402242252827,-0.11196928296267607,0.28109923500157347,0.47917093572194297,0.6564279069713846,0.08550042518331896,0.07378852907079653,-0.545515131604684,-0.007812005569569908,0.11341915368424922,0.22069001421589396,0.16839179490310274,0.34044146542018244,0.037572680226518475,0.04812321828089121,0.6275136863113442,-0.29109646368623887,0.2759877187684964,0.901548248673913,0.29023194895641247,0.15633193638948698,0.7365860124294018,0.8260727554550873,0.46206004946019713,0.04394208031126454,0.3963792176836638,0.31484981638004755,0.6342357536084029,1.0,0.22329078859802123,0.64270015301004,0.9269420246592533,0.9111213462023223,-0.46008830833773684,-0.0580502785436184,0.340411667983967,0.2673523766237425,0.6086987895812637,0.32372918812278284,-0.12155775327387934,-0.42674833844636634,-0.3313909752302868,0.010066441572327686,0.07787901142063675,0.17751759398626388,0.13608655967567174,0.8888674223807586,0.867458650443015,0.25035603595496103,0.7526305661018025,0.3514912537904805,0.07229893268186796,-0.3637650508061172,0.40267780120851226,0.42418713903731353,0.3516268381647704,0.8226135029500109,0.12135982287807436,0.27501367261455584,0.6959472194708995,0.49418056451314113,0.36299638318289745,-0.22216437246591184,-0.10623561714967308,0.5721887352396521,-0.2515128828643655,-0.06722443663919488,0.17478880832491242,-0.510515939031628,0.7675255980691451,0.005057457206464995,0.28226480462062187,0.8773229902923653,0.24193923104092013,0.6141008336080068,0.6356220422782031,0.3759485502877366,0.5174002764066571,-0.5052584235349514,-0.15351412443858053,0.74668215861898,0.1524942908304245,0.05193848636863775,0.20193705219616614,0.6447123548079268,0.5767175679051515,0.5286916268791323,0.07184599532292218,0.004921514973263992,0.38129150318343197,0.16552617716125534,-0.042388931261608066,0.5460996808424458,0.67730717469589,0.3577411297126232,0.2643952414907418,0.7750140588521506,0.3263369486264007,0.21340095092337685,0.08386654187057738,0.318607263590724,0.4258658414851475,0.5098380301040859,0.3022843485947181,-0.05798572634599349,-0.5026628982833639,0.18672072631908496,-0.21964687613340503,-0.5754200324110317,0.3009462345348944,0.751517441231038,0.26937228642951344,-0.23516967831373412,-0.44213133183755926
Cingulate_Post_R,0.34385766790688566,0.6624741021998564,0.43207283779249456,0.06875566265745459,0.3789333670058651,-0.2401616369814501,0.1509700809261796,0.4827408829743286,0.6960258139348887,0.5528887545348988,0.2682925307847941,0.09949111626619372,0.43926150520743246,-0.01153513479138611,0.22175286296125302,0.6666960005909537,0.6932107335611127,0.3317816876296831,0.6504963761903976,0.5809125204970623,0.5316312634552753,0.422152771579362,0.4127524177858872,0.3898338686944649,0.514427339877207,0.5273038767018748,0.3945758632297384,0.18424456751230528,0.8262639338975233,0.5169115677817259,0.36818330868612836,0.0005994067150302976,0.442445093301719,0.6535215353937015,0.38746277683935654,0.4819138384339645,0.12574313739454734,0.21096455168862027,0.31576745407510715,0.5985490629128711,0.5689654958032011,0.5872402380787546,0.5573411957846487,0.36673670101238215,0.22329078859802123,1.0,0.5119531549511022,0.4163910094906027,0.4021183447625584,0.08142927175763762,0.6136264422179447,0.38821398532825424,0.6556412974375723,0.6085353839169003,0.5125379067791554,0.5703695054319199,0.28213682168634385,0.28850984579698896,-0.003424190346330664,-0.07724098931300379,0.6860142016407874,0.6765395566665053,0.409394096573038,0.05904362860222529,0.5983450367817421,0.30157659066253845,0.5091523209496407,0.6010278688593514,0.3139288636424944,0.4063450867133448,0.569386658680939,0.4115475670333268,0.10134931928343431,0.6820494340901961,0.4797568790850883,0.4269932225799839,0.33148681842982936,0.7012739331473662,0.30862261577021893,0.44608012039173034,0.17802618754216112,0.3454104094503049,0.1169297101136458,0.635790918489095,0.28142056761296447,0.3440036598724911,0.526013422077141,0.6976158960465264,0.3730858449578274,0.6651294414942976,0.5824694450149102,0.5931315540219628,0.4732916310910566,0.250840325561817,0.09744239688580228,0.5135735561974469,0.6049268321761231,0.6075490124665148,0.4856517488351855,0.2433235392592673,0.33799524824703386,0.5666063953536886,0.2329475194889567,0.6837992863944132,0.5547420159334191,0.6244278261373836,0.5412840720261185,0.4927023100538834,0.26206201550258984,0.5022749476217897,0.7410445590663092,0.5955390634305426,0.4033812568782299,0.5410332787129242,0.32488205115121993,0.30188510152275333,0.5504145177733645,0.5666577206112167,0.5835819380161422,0.4751751553089736,0.13266524882992842,0.17358147824948342,0.6899717435770798,0.47602568713493176,-0.11515219852389443,0.870254667214883,0.34912942208286024,0.6746572299139229,0.40708270708284505,0.112356645075833
Cerebellum_10_R,0.36267843561495006,0.7984986774355125,0.8135261591543574,0.2980274807301313,0.3507100674749413,-0.2845161037537713,0.03711387397175485,0.6569355636045808,0.6417946823663125,0.7548834696182348,0.4059198048807313,0.5304353279209211,0.8813326053803943,0.10802070139510231,0.4836061702660077,0.6734828059914786,0.5809309744674211,0.37042207914883846,0.7755600423549622,0.802704337836658,0.8311965690284941,0.36443558100872686,0.4774410262565019,0.1533817282524903,0.47103180947004714,0.5074889074144847,0.5876822984525424,0.22089700242470758,0.6798963819100375,0.5533807133880944,0.4149461522091532,0.33171555343033043,0.3302299553729726,0.7271855034999618,0.7926254861974518,0.45684329909394,0.2695536139638515,0.7415099457317945,0.5176599518883644,0.7935406824446684,0.5028069421948352,0.7277237772452246,0.6819914057407378,0.5294590132244935,0.64270015301004,0.5119531549511022,1.0,0.6912704898509567,0.7633139265214437,-0.04505164202372349,0.3494178871662135,0.4078581978687266,0.5796576722979541,0.7829125675676109,0.3723462529652976,0.31196599202257796,0.11284593663857063,0.0005520033308990504,-0.01636895561018376,0.1522837220930593,0.5026483220533292,0.5581013836232184,0.806514375159793,0.48710574900811726,0.629952131405684,0.5128211021239052,0.6473951489412101,0.4281076659374935,0.11430531780685871,0.40733616802701433,0.6994624850157347,0.6635529176764207,0.5216308298475649,0.6568093376397699,0.7030991808507858,0.6572883334003014,0.5865892555431607,0.6242061915583964,0.4107307007961724,0.2948813432098917,0.4056914945691368,0.11344264629026728,0.1598511233099734,0.27191899076676035,0.040335468257633844,0.6669649655769428,0.6447998264953546,0.7024209173998481,0.7011908500433834,0.5391629176741703,0.8915201229532778,0.837942447573949,0.7733649097876145,0.42627621556800194,-0.013398123065241522,0.3991955163001725,0.8308312800456837,0.553350662695986,0.44417657153649726,0.17838215489737638,0.4089452235376294,0.8187779216771449,0.41429543159287496,0.5449776652577951,0.39813311621827907,0.7252134659412265,0.6059347896731528,0.37566909705204227,0.3846018451902278,0.48573655468398663,0.7133252504010226,0.5788604181465888,0.6763055365268464,0.5682324618912515,0.24132833501572165,0.4716266027029584,0.5113458868370383,0.8057964774102956,0.6729897301100082,0.6374064249864632,0.11566710818799866,0.011544194640660218,0.6484746868512331,0.27069819133715906,-0.3320044560839845,0.6004983299606136,0.8347860501503886,0.6391789794714234,0.1983615279092945,-0.10372344064310537
