,Thal_MDm_R,Cingulate_Mid_L,Thal_MDm_L,SupraMarginal_R,Frontal_Inf_Oper_R,Cerebellum_3_L,Thal_PuI_L,Hippocampus_R,Putamen_L,Occipital_Sup_L,Thal_PuM_L,Rectus_L,Frontal_Sup_Medial_L,Thal_VPL_L,Frontal_Mid_2_L,Thal_VL_L,SN_pr_R,Thal_PuL_L,Cingulate_Post_L,Thal_AV_R,Raphe_D,Thal_PuI_R,Vermis_4_5,SupraMarginal_L,Angular_R,Cerebellum_4_5_R,Thal_LGN_L,Thal_PuM_R,Vermis_1_2,OFCant_R,Frontal_Sup_2_R,Rolandic_Oper_L,ParaHippocampal_R,ACC_pre_R,Vermis_9,Pallidum_L,Supp_Motor_Area_R,Cerebellum_10_R,Temporal_Mid_R,Temporal_Sup_L,Cuneus_R,Pallidum_R,ACC_sub_L,Vermis_3,Thal_MDl_L,ACC_sup_L,Caudate_R,Cuneus_L,Thal_VL_R,Raphe_M,Vermis_10,SN_pr_L,Frontal_Inf_Tri_R,ACC_pre_L,Occipital_Sup_R,Cerebellum_Crus2_R,Precuneus_L,Cerebellum_8_L,SN_pc_R,Thal_VA_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Caudate_L,Heschl_L,Thal_Re_L,LC_L,Amygdala_L,Thal_VPL_R,Thal_MGN_L,Supp_Motor_Area_L,Thal_MGN_R,Fusiform_R,Red_N_L,Occipital_Mid_R,Frontal_Sup_Medial_R,Vermis_7,Occipital_Inf_R,ACC_sup_R,Thal_LP_L,Parietal_Sup_L,Occipital_Inf_L,Temporal_Pole_Mid_L,OFCpost_L,Olfactory_R,Frontal_Inf_Tri_L,Temporal_Pole_Sup_L,Insula_R,ACC_sub_R,LC_R,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Lingual_R,Occipital_Mid_L,SN_pc_L,Thal_PuA_L,Thal_AV_L,OFCpost_R,N_Acc_L,Thal_PuA_R,Rectus_R
SN_pr_L,0.4388727519947806,0.316590953950393,0.5936603285338773,0.06250174148505756,0.1791819875991039,0.527444182184578,0.34194994394272915,0.38532908862396653,0.588513385772751,0.0875525435332478,0.4010510110008396,0.25556622908171994,0.41428244043999435,0.514412846391098,0.38683259658718805,0.6184195747284607,0.6459895211538254,0.15049610558835153,0.38530081194939325,0.38398928590266956,-0.03529205320087069,0.2701477368271721,0.4885467535065614,0.2586148816721258,0.17894847787441068,0.3945931200399384,0.2915361490878343,0.3506907923460431,0.20074823410230208,0.4452620284099252,0.47985622059385497,0.33751390696357536,0.5655499613345347,0.45479029662423304,-0.02106236820568557,0.5287764285576634,0.32322588815816483,0.36443558100872686,0.27993059052824276,0.2831683262894869,0.03469443922138229,0.5122278952122998,0.14637088734593023,0.42879798104013656,0.4382455967668503,0.34431133715091067,0.5641823228813817,-0.0975559747651375,0.5420347396422245,-0.13944673491275594,0.3649943151776861,1.0,0.4456800691690292,0.5851839900255509,0.18298257112877814,0.29657014049824804,0.6225243833183186,-0.1315924291176276,0.4293927004239456,0.42657622982045884,0.20492724470741133,0.6283360803983223,0.36787887743912956,0.4801267731938039,0.14533669479313288,0.2572816238525257,0.16900573075808067,0.32605288119284054,0.4428264197300197,0.3135869453156149,0.38070683203420375,0.3860042376764941,0.19799228586947765,0.060451118902837275,0.3765890951250765,0.08644901440320112,0.09638767667997665,0.3714180291284146,0.23739952608147505,0.3281967143731896,-0.16503457722924997,0.019872374223687636,0.5030876431336879,0.6566840328696537,0.3896569079423524,0.0844853717638533,0.38718826937742007,0.25741497226484467,0.23474734230736086,0.7068189423044967,0.3072688711870325,0.19445942573561503,0.0285209159508971,0.3539091252158583,0.4095167933437577,0.30669794915928006,0.48759017837607427,0.2954415569246505,0.37553369824134647,0.021861953808073167
Frontal_Inf_Tri_R,0.5991803873189562,0.785643183959706,0.6396775897238257,0.6315024276430936,0.7341986840804744,0.8027594738724673,0.733863714128301,0.43875195310175014,0.7742195315973641,0.2718554474199329,0.5857955622783212,0.4632416153850118,0.5734296356048355,0.7630606329045083,0.7200571646634679,0.7366447309853695,0.6196790531386632,0.34637775658424136,0.6596409147273122,0.708666187761365,0.6233911068290862,0.4864851729219977,0.7142936552120184,0.6192645425978484,0.42785660069497944,0.7933222251436458,0.5138630157765713,0.6478519117249576,0.6856859335082195,0.33679490815435675,0.6236082531576184,0.6305865128516613,0.768287240854412,0.6071417954237334,0.3888798450021065,0.7409671694092383,0.8401975896226654,0.7984986774355125,0.5844129175330609,0.5304898510139953,0.2023386797710722,0.77690607892911,0.2917689674167013,0.7788903300867444,0.7569291218573377,0.7628594120643442,0.8506585470202496,0.2252366107265537,0.7830342786880463,0.4500840932190963,0.2222426954752481,0.4456800691690292,1.0,0.4827243088381487,0.4069910120851182,0.44293644675165994,0.6173377364729421,0.26489939085296427,0.6261188057113978,0.607042839755449,0.5758374782582512,0.5769951650472536,0.7006952949347541,0.6022210033004063,0.16589323018491944,0.265284992061678,0.19829338192121992,0.7299730170228166,0.6009181805366177,0.7598636223086639,0.2205889559539518,0.7214220953101578,0.507786501173808,0.29159570927491607,0.3110103229376233,-0.15894113363076764,0.3272226820201748,0.802034177054754,0.45338882450904383,0.20092753549282547,0.18234414676451588,-0.033513390466189806,0.7694638338383609,0.4243172357439125,0.6453625087093066,0.23172357672910301,0.7683171236304486,0.16638565721568727,0.472719502751151,0.678639177884595,0.7763623353759497,0.633532607688559,0.32245742002928285,0.6679543919980037,0.6588619099580179,0.5561713661362826,0.4785272706914196,0.22055130860120284,0.5164258940488151,0.3653759311852554
ACC_pre_L,0.4746275504611612,0.3323331210391002,0.47084756643793824,0.08937654660996251,0.21893913897849338,0.5640788171692682,0.42385601814577684,0.6242604987104595,0.6546231936214961,-0.0909838649238557,0.20781337176855919,0.6091956953170374,0.5163201236641105,0.6701610313101444,0.4294336267151678,0.7039621765215038,0.5440328693824663,0.027267823711902235,0.43288256581691875,0.3560900076951147,0.2188558008124529,-0.003704486929333121,0.40014374383957063,0.24770202810495942,0.04044967179614981,0.31311203025175605,0.1849026403970875,0.19420069521407596,0.26973780019464383,0.6935743097570631,0.5450034067517427,0.47266392236548327,0.6414685565568268,0.8416049109688067,-0.20390004252329816,0.427067760469197,0.36244488563079713,0.27069819133715906,0.06075139787392739,0.3138037763755837,-0.19675361019089804,0.4332389512308386,0.6203197901512647,0.5115911337532597,0.5268415359462042,0.49393948559080975,0.4935479381035269,-0.22118324729830693,0.5809530861077403,-0.06493623245515535,0.6253067004795775,0.5851839900255509,0.4827243088381487,1.0,-0.08841675125049483,0.1562330260655813,0.43107389340541696,-0.3027271130884983,0.4708980430668458,0.3012846300629872,0.10127840144438097,0.6937014530505015,0.5211274597713741,0.6396879128070064,0.30856390828717595,0.5701971335655605,0.16182250947435098,0.4708952623529966,0.31530549799436824,0.279596452684839,0.15601771849655144,0.20975434872424692,0.49204999368505187,-0.22822134576434552,0.5186473291637028,0.21595062137549412,-0.17836011852983133,0.5032712406355588,0.17825575662893361,0.31860229251721817,-0.36748536238337054,0.21208701493296547,0.6736819089106929,0.6506095637064112,0.5999403034970711,0.1274059022439304,0.29685059311891643,0.5906129714838557,0.4554759059940561,0.6605418634291561,0.20271487339605823,0.0003799342525656304,-0.23099323258073615,0.5152190374455939,0.31170520964870085,0.45976297822338197,0.5009171785030985,0.2127908229318679,0.24678830906439353,0.44530656722457457
Occipital_Sup_R,0.34344096730016843,0.5432166615878155,0.5173769182157678,0.5475741408228997,0.44186317720073137,0.32179328463282586,0.4978695515192775,-0.2179237350902269,0.30682538474365734,0.9001063794482632,0.7303765286788075,0.07165674623288452,0.5145827035475056,0.1461323790980544,0.623357974531338,0.17727694738987695,0.2234551963911788,0.7147172220568392,0.4682617563307061,0.40124097061628017,0.4315333709648139,0.7469717916541786,0.6648024631843119,0.6089500379369001,0.8282001490076282,0.6904299922548829,0.5870637790647562,0.7680163545164419,0.47340272242978176,-0.3507646287880097,0.6162093511407374,0.4889501557834785,0.24042006091694731,0.14255345935388683,0.6457217893766684,0.47179498611069975,0.6321843429889612,0.5294590132244935,0.8166413490688411,0.45753404959624383,0.906120416065814,0.5374232306859856,-0.23519072157492624,0.4538968517450535,0.5101539903364903,0.34670925767171545,0.4368405786996682,0.7910389123233181,0.2706520878949154,0.24414667032958282,-0.40387081284801535,0.18298257112877814,0.4069910120851182,-0.08841675125049483,1.0,0.6357573152285795,0.6925683225594279,0.5531280115894044,0.5149939101033891,0.2239067273682893,0.6325376725066008,0.09296200895656168,0.4145736538817056,0.272648585942842,-0.5074273947648095,-0.43514909830934373,0.34654176125495806,0.2820363656062725,0.4199657155143683,0.6200976423443444,0.24771909648677506,0.764008366652633,0.06086913409329081,0.9181549164091664,0.37700329796489385,-0.3137563062922128,0.6273549996632466,0.5453153688742757,0.3576100739515003,0.4309443517670646,0.551162011885274,0.012886613597627711,0.46472124083200117,0.035641558518780335,0.3165161724984763,0.501332233489734,0.7030381858957264,-0.2728952298356445,0.15318911430476873,0.25994335212467395,0.6984416775712546,0.7392212638434624,0.9127200771669921,0.38639433569272924,0.5706682296018031,0.0646010662942145,0.5228362165875564,0.3048442117746348,0.5655178937348808,-0.032621410614651083
Cerebellum_Crus2_R,0.2795789048112489,0.426181021215546,0.45221306971430647,0.25985931573854065,0.11720717230378201,0.42701877328325416,0.43710012259482633,-0.22631195790532754,0.442486770452972,0.5842576182606527,0.7571533375377026,0.2621227334377936,0.2942531570486675,0.3499917061449494,0.3517110340301998,0.329077054729953,0.10558189793026053,0.5197455271283468,0.39124192273741565,0.44328879869338483,0.24688599501368888,0.6401303981811846,0.5365661892254163,0.4396275246453826,0.46996373922325546,0.5593164244559115,0.4580954893610113,0.6905711481250971,0.2009684991784874,0.00043292566024921757,0.44568583834244296,0.30039549028186113,0.23462514246951086,0.20056727725485743,0.668804558317402,0.4380802223904194,0.5427390327311965,0.4583283454192668,0.8255168972771861,0.18842178760048092,0.5083167932759317,0.39447807987397665,-0.1368202599240732,0.4104532193564318,0.44436530279705366,0.4607647151826528,0.4386258290786208,0.517794066431945,0.21751843997200884,0.35849277859712525,-0.3544443623867148,0.29657014049824804,0.44293644675165994,0.1562330260655813,0.6357573152285795,1.0,0.46658494149992535,0.3994614848581241,0.5565031725124278,0.13470542796399773,0.8779623369268278,0.09161995252055738,0.28729295455822285,0.45685329227665883,-0.35243414995320294,-0.26588969856276484,0.2592272496913645,0.3201573301850163,0.3386722547566852,0.3841408903323268,0.28839425298839766,0.768723531225114,0.00500188079578118,0.6434962595774033,0.14042399263555022,-0.5423591221864462,0.7730177798721388,0.5742143187067249,0.4803637576733211,0.16557030550223809,0.3869793742960244,-0.21507158049137842,0.5564947794907363,0.30933816262845315,0.17524561549993847,0.25112114269209973,0.5548213354789422,-0.15479272490430832,0.38570633524265524,0.5159524551935046,0.6003017241264904,0.692739073019562,0.587324882403589,0.2838982514733082,0.6969475305039705,-0.09984918324819973,0.6972755376377109,0.16720398064973407,0.4391314431617535,0.1448609805906586
Precuneus_L,0.572401522276215,0.7378093988641109,0.7615655241090304,0.43403692915377945,0.45697092387907917,0.6258087174996132,0.6410504984064734,0.3361529235345613,0.6609824799381864,0.5968136973060071,0.642368122509014,0.2657296304908179,0.7828792032305077,0.4682111129511363,0.7961761289215414,0.613202340717574,0.6894645279581088,0.49522992436337027,0.7345855457287851,0.5986750189508085,0.3662056991963258,0.5231017657562745,0.7690278266858801,0.6789025935804256,0.7357853362228496,0.7178944783342642,0.582744500722922,0.666474723881308,0.5499188454679068,0.17701744984549536,0.8239180673344996,0.6376564920537516,0.616146838370569,0.5246543620111614,0.2492304689141465,0.7649224629086148,0.676533830252779,0.5796576722979541,0.5952240370431211,0.6228832051185016,0.5094195262210933,0.8162969037303641,0.14101165048945755,0.611676877897095,0.7183223852879218,0.4634647426409982,0.747732426486319,0.43295062236628845,0.6494345037518721,0.06570521887816475,0.1758991353398707,0.6225243833183186,0.6173377364729421,0.43107389340541696,0.6925683225594279,0.46658494149992535,1.0,0.14326975367299094,0.6601687385760243,0.4691170068445633,0.4068340816331294,0.5597319940921917,0.6008088271682038,0.5942458295646237,-0.11113111008287817,0.0262536739048164,0.22739258441473378,0.428480837120425,0.6238263081536066,0.738474003453486,0.2965096130546648,0.6883390755197634,0.220827376453572,0.5322322777790607,0.672432950246537,-0.021356521058221285,0.2638902479499838,0.6049122371537555,0.30860124900366037,0.6519222750857845,0.10041324909853523,0.057977251664995844,0.6823395161243908,0.37896299640395636,0.6180007075265526,0.3575133414785247,0.7126517477670428,0.17235710850803926,0.2946233398485053,0.6454510412564064,0.6423918484755797,0.482709632647493,0.5408218245815527,0.5574518370867146,0.6003894909397088,0.4615964429240249,0.6273847778770558,0.324249466783635,0.5305653162367624,0.04674178390405141
Cerebellum_8_L,0.17166200961892747,0.2674101289152648,0.1777319322348728,0.3341646859641057,0.46901857146589265,0.08304684635024427,0.18022030183471208,-0.5764518586625302,-0.09147106993294794,0.5739735658534945,0.580417826181081,-0.2199727997314032,0.029711052223703918,0.12534763567197113,0.24292817056187127,0.016621628946679127,-0.09020998721322852,0.6188572840909936,0.221928337569474,0.14796177641225947,0.33011054383620253,0.796242684117112,0.4943057377180865,0.33924653765793183,0.26848687485922174,0.533379110145915,0.5122507217321256,0.5943343402250532,0.36261228673110835,-0.4876427040421289,0.05065520707815249,0.29843637525073546,-0.11120838385125188,-0.16523469646798244,0.903640377949533,0.02232814662045954,0.448838343043823,0.5304353279209211,0.5180907554133121,0.3917273059118544,0.5969953174177475,0.2761471910099762,-0.5300954041072589,0.3369333140436694,0.3261308238015666,0.31435278410509215,0.13760030014200994,0.554094329692175,0.035749197759703144,0.2780241238283678,-0.7262112775714628,-0.1315924291176276,0.26489939085296427,-0.3027271130884983,0.5531280115894044,0.3994614848581241,0.14326975367299094,1.0,0.11736063605821391,0.08711942897918347,0.5861606908814883,-0.012168459475257423,0.32301582969830844,-0.18224488440364167,-0.3943271964427002,-0.6587104475130678,0.5401624434971528,0.22272403741545516,0.28146397499589304,0.3199209629788979,0.28211335374398294,0.5615206276569901,0.031788655362427753,0.5578569026797541,-0.24870819963842838,-0.4838749958162497,0.7791429756775262,0.29800146522332277,0.4956539273313125,-0.3770542625483429,0.9679865451639872,0.31951766050298824,0.16446848565567423,-0.1886915484347513,0.07725748715525199,0.6877931800969309,0.5704489824526242,-0.5532255405434973,-0.14022376685527996,-0.06141858334748795,0.5329182652439802,0.8175135817791968,0.762029241590291,0.1639726397211252,0.33531806782846896,-0.080333308928688,0.09344937258458999,0.24518524186732446,0.49429967553512305,-0.13960646978232683
SN_pc_R,0.5094009795796763,0.6657854296035218,0.6214758364604207,0.353380340092462,0.3158673669847853,0.6919794958239576,0.6538433776258556,0.3461258513287198,0.7018274387002482,0.4451574509279814,0.5907874952757185,0.49752457650328624,0.6431813493541326,0.5497760194566008,0.6482940850698593,0.6034904163632212,0.4483174458294012,0.3828921705578952,0.6646744146934458,0.6103758434122079,0.4555577599875969,0.4211472990549941,0.6403439760940893,0.5831375769564511,0.5326911986120274,0.6682871960876536,0.5283564066281868,0.6323292738875462,0.51369090938432,0.24862496448055788,0.7340518051166877,0.6382245837521547,0.6195459444376039,0.6100584608143643,0.3209879942353536,0.6470594526527758,0.688861107447996,0.5391629176741703,0.5694896644851544,0.47898016026495877,0.3640676273410526,0.6748504489758911,0.2918793968841669,0.6093870994835979,0.6282329364822776,0.6092953302958873,0.6201718115056866,0.3682555622088733,0.666718709209219,0.28380095290498714,0.16996767509348593,0.4293927004239456,0.6261188057113978,0.4708980430668458,0.5149939101033891,0.5565031725124278,0.6601687385760243,0.11736063605821391,1.0,0.3174981381439771,0.518099176695368,0.4234371187244525,0.6426041627011245,0.6580634897534564,-0.1396345437309379,0.15508925680822797,0.21793522145385885,0.5686627246653096,0.5439215504659451,0.6419780640418993,0.21476663273530192,0.6593967742399202,0.4415655404142583,0.3807473508447671,0.5145238203369042,-0.18510860882899347,0.295009416672186,0.6703235233407676,0.35921961799927477,0.44381963592999635,0.07793648735406622,-0.011759604415844763,0.7236745060534863,0.4622594010750771,0.5793820995856054,0.3186029296504243,0.6502530962128921,0.24297812827963827,0.5259794798800396,0.6140850222793346,0.5436723463789025,0.4795209566528396,0.3798787441383705,0.7484877641778768,0.6668922701001501,0.36864111566183205,0.669844734149642,0.35642870887268424,0.44085014754589813,0.3951723664352932
Thal_VA_R,0.3612670805377038,0.5207303324467933,0.46108634358710565,0.36349650725025484,0.5237368488973283,0.552326487310483,0.39688513620418553,0.3776152771371888,0.5269032648982864,0.01628421535132321,0.340085308686811,0.22835661510041427,0.3284135406525846,0.5464919578093522,0.4911414767447193,0.6167253810269443,0.6003307227603706,0.10553958788554037,0.44832141166409484,0.5557274323127692,0.3052740055620676,0.30480871301861107,0.42763967858031826,0.3269309173293994,0.23821514733081145,0.5272893612095945,0.37823636827505996,0.32456624313136584,0.5396812821722884,0.32424102232404767,0.38030783817734787,0.34656646544847325,0.5566082849195978,0.39105772252944754,0.1465719811459292,0.5070834106597487,0.5209112789829987,0.5876822984525424,0.31521030578301007,0.32967263865808677,0.021950789873231357,0.5906228684242778,0.22632059841123564,0.39963198607774325,0.5256538535814904,0.4036105114512028,0.6985419626443373,0.09659286525834622,0.5991485642169072,0.2576068575861769,0.22512913265241294,0.42657622982045884,0.607042839755449,0.3012846300629872,0.2239067273682893,0.13470542796399773,0.4691170068445633,0.08711942897918347,0.3174981381439771,1.0,0.3246423400102055,0.34719769486778657,0.41642888479361356,0.240243300732191,0.16915306826581353,0.26739799342026593,0.19821084425267693,0.4456720991891875,0.4134173209271139,0.5173294164328845,0.015413470030514196,0.4777862611067651,0.23348652170423767,0.1784245651903079,0.18607166601940625,0.00860783326401303,0.09413734922140098,0.4155234570923129,0.39291011783790025,0.10724340486156649,0.031000317333490138,-0.0585396242074114,0.46533424524685735,0.29547352962732637,0.3315189898958633,0.07114079009867767,0.4794591827478239,0.2942748817467141,0.27550933334795535,0.4735193587323664,0.533422467179,0.3420435856576543,0.1312958400418888,0.41527896641961154,0.37456047161732264,0.4958649345395599,0.23199264389010932,0.05555748638776603,0.3410659697785103,0.11322469836086592
Cerebellum_8_R,0.36128372287602023,0.4830996922674771,0.4926718952378133,0.4276887517147006,0.34737951489486507,0.5129290738401717,0.47244887087605136,-0.22464479729198875,0.46395792649929085,0.5587672531686588,0.8202531083898711,0.23357507885310333,0.22227004905739503,0.4558282534337205,0.3930839160009817,0.407087819423914,0.14510607537942904,0.543538673763686,0.4028297122619867,0.4870442648448784,0.44559175823274466,0.7427376744952143,0.6327000420164185,0.4874326462086879,0.4160656676859043,0.709408393993436,0.4899273334496417,0.7713931528065636,0.3846695363904228,-0.02629095849300836,0.4182288060226673,0.3227483486833892,0.32094966951174436,0.22096836331167335,0.7841297641975912,0.44107609474360593,0.67463782755931,0.6763055365268464,0.8436370049047296,0.2217665434069666,0.5216225167527975,0.46102064757614786,-0.15391552937608496,0.5402179613047655,0.5147238313065841,0.5906313316453021,0.5176300999230388,0.5617009584423306,0.3180925314258183,0.5114299702938979,-0.3643578960312535,0.20492724470741133,0.5758374782582512,0.10127840144438097,0.6325376725066008,0.8779623369268278,0.4068340816331294,0.5861606908814883,0.518099176695368,0.3246423400102055,1.0,0.08116127758019528,0.3823812165598242,0.34610768448508583,-0.32896772643822075,-0.21458943001476674,0.31025850060759125,0.4597471766795,0.3420408318753096,0.46533087994839284,0.2473806672513457,0.8526776567250975,0.14812731650886954,0.6251377155725205,0.004879569082372126,-0.5602059711550286,0.8024828339690737,0.6680477570277867,0.5935324791231126,-0.006151544397181091,0.5471414955145416,-0.18639161173722357,0.5436183892630373,0.2688467976803452,0.1922336529318444,0.2983029643505274,0.65870478633498,-0.1986341199090456,0.3890165884386314,0.46412806844134935,0.7326315299468334,0.8426165608211642,0.6406069351516505,0.36062665592353194,0.705174174078093,0.005004434800306181,0.5990649095514415,0.19672086293300825,0.5376435022205819,0.22022294107974524
Frontal_Inf_Orb_2_L,0.4979597839323221,0.5137363185004211,0.5089962876889262,0.2667053339637537,0.4619453248852711,0.49919186155513495,0.45910578582410333,0.51446152705549,0.672922498548815,0.10238207270011343,0.2791978054902488,0.3647480103423175,0.6339055932155649,0.629313552930509,0.6000393953196319,0.6346450207892997,0.5712856451098947,0.31022306271195005,0.48275924467893316,0.39145892026981194,0.24043367062012097,0.2106188936036724,0.4637237797950935,0.5402380960067273,0.20825756295928807,0.39373436712967613,0.37340533110124075,0.32532928969914515,0.33011604719229437,0.5055218986817643,0.5462592530339779,0.6508838884265485,0.6271517377603499,0.6508700532918916,-0.014506590725538516,0.5238845721249696,0.4954179431889382,0.37566909705204227,0.07968479957248041,0.6414677432084227,0.0010960850961657216,0.5939316198704767,0.3516350186329788,0.5161855179623719,0.5440196485665015,0.5842974867272525,0.5624917846383655,-0.17882595929933703,0.6976462355186677,-0.1299681825087188,0.47333464001277376,0.6283360803983223,0.5769951650472536,0.6937014530505015,0.09296200895656168,0.09161995252055738,0.5597319940921917,-0.012168459475257423,0.4234371187244525,0.34719769486778657,0.08116127758019528,1.0,0.6689043171605554,0.557997693594815,0.2312884364928033,0.2750324686477867,0.1814449967689361,0.5499242412304791,0.44796304263598585,0.5014519928775343,0.4167364881841584,0.23969570397503442,0.5784752658517742,-0.06290919092046963,0.46828142934731215,0.21277155837871398,-0.04054066572427463,0.5257677981172199,0.18485454809576757,0.31211326559541763,-0.0572923307075543,0.32487706882790907,0.620477623740503,0.5110062162774153,0.7936666111730132,0.33176217746095804,0.5566357922861848,0.29794917202444476,0.23186886052111616,0.6301614997515814,0.293237539634687,0.18975879826733463,0.04757294620810023,0.485040876319975,0.3160809879473105,0.46431730163261326,0.3846981343950227,0.40557253211442523,0.435891433031681,0.2382401434325306
Caudate_L,0.6877200672373099,0.7527988254984311,0.5979870091231945,0.42303430636249995,0.597095364045755,0.7441028895175205,0.7494916384263551,0.39807222411462356,0.6471297470283245,0.34922073715054097,0.5218466280716919,0.4975135442736991,0.7213016085370171,0.7230000205678464,0.8091993056302794,0.6983902069293918,0.5847005087599558,0.4700637122915683,0.6756685774995211,0.6088637004862497,0.6432540906302859,0.5122361560919014,0.7177011956778067,0.7315907706901792,0.41896506882405804,0.746235021372488,0.6085912734895318,0.6797757172204819,0.6741564598763263,0.26500844711795896,0.7010760568213353,0.8825952924011995,0.6962177328866265,0.6803083600424833,0.37485161652242055,0.5131393605960212,0.8138274180442451,0.6917961008082099,0.38713902604837197,0.8441493879750543,0.2905823274755936,0.7297339895527267,0.33372903710726537,0.7586016065327084,0.7868224741527058,0.7505051499365367,0.6241991310060416,0.24392867898042542,0.7625590506088525,0.24886036175367146,0.20354243926555415,0.36787887743912956,0.7006952949347541,0.5211274597713741,0.4145736538817056,0.28729295455822285,0.6008088271682038,0.32301582969830844,0.6426041627011245,0.41642888479361356,0.3823812165598242,0.6689043171605554,1.0,0.5707120427805508,0.015964262998252148,0.15620019179103448,0.5205561997908151,0.7344819421587646,0.6242203807695488,0.7622551084994755,0.18879043299903314,0.596978419315891,0.7045409914758278,0.24708416966833044,0.44007786968477697,-0.04349163379597536,0.2137710198067133,0.7263977483712755,0.4989490957336586,0.22979682485364114,0.2791748495353139,0.44539534315081275,0.7711439328709004,0.371938109117235,0.8619107534629178,0.6113238502578063,0.8013567574121125,0.25036832600172687,0.4542532653313289,0.48079471619594805,0.5652570116995524,0.5564425663074488,0.37070943319670796,0.7505975783512704,0.5894894605109845,0.5886661790858521,0.4840691253381251,0.4109772810413901,0.5458071704036778,0.39955082071493436
Heschl_L,0.44915291595192536,0.5969348249671508,0.5043906407972139,0.2666325027720457,0.17358696585537592,0.6728398069577256,0.6444801705365437,0.5591045126682528,0.7992407868497526,0.24732266552271903,0.41576356595111885,0.622844029201859,0.649523831252483,0.6120905653147793,0.5836080976702777,0.6294509292644321,0.48885857241980235,0.23795914353009195,0.5485892584892073,0.5659351113686633,0.3448108642555327,0.16959564217293105,0.4728779601160715,0.538433694316565,0.3884601343297751,0.4819877629294518,0.30904936628459656,0.44869017536473027,0.31193237775595567,0.5374980151201848,0.7123626572745538,0.5822789707804393,0.6728729626651543,0.7135215311498934,0.04775415253438134,0.6247690095310784,0.5656977041118961,0.3494178871662135,0.3748382525846143,0.4284972041777426,0.11602624411407264,0.5550608509740194,0.4910122654804615,0.5098974321579414,0.5736420192240571,0.6005673420609986,0.5855987313361591,0.1057468590878056,0.6009238811103093,0.14048865687678463,0.42531061854612806,0.4801267731938039,0.6022210033004063,0.6396879128070064,0.272648585942842,0.45685329227665883,0.5942458295646237,-0.18224488440364167,0.6580634897534564,0.240243300732191,0.34610768448508583,0.557997693594815,0.5707120427805508,1.0,0.1267111253705794,0.41768494354844,0.024625468675787222,0.47162362595822976,0.4441992792287818,0.5421425027546178,0.0979962012789042,0.45268512735403227,0.39367940834519033,0.12844169955675952,0.5696005527135151,-0.012978825499189446,0.061593604278396566,0.631274183285851,0.23044850840933714,0.5592306309541286,-0.2315407691813564,-0.09013998374312339,0.7077598212396823,0.5880826445083248,0.6551253180225927,0.06127658524391111,0.4788668138570393,0.4366997197030169,0.5355041379991171,0.6940989845642824,0.35416704116097636,0.2262298041568605,0.0985009494803016,0.4988437444076715,0.5698207637889441,0.4007856494702398,0.6205250696210132,0.21650950459891738,0.2622732019006912,0.4523987184200188
Thal_Re_L,0.13243279850811154,0.019885838218095718,-0.05639557592498914,-0.11202095538442894,0.013379601189043092,0.1599849665907364,0.032098971509185725,0.5385881883226926,0.18310366533044012,-0.5451534677320131,-0.4015270454303345,0.2133703888223,-0.06717709527438841,0.25029379232195925,-0.11063182719477116,0.2865370530122457,0.24275597788086536,-0.4563473777951629,-0.011328826769611465,0.07224819441119491,0.007214608264919157,-0.43618655036301573,-0.11462917538187882,-0.15866880498927513,-0.3376509412476886,-0.11512152366258249,-0.22166356592724829,-0.2625980324242474,-0.010601334637321139,0.4913580743859824,-0.14565595047346103,-0.0996862407687097,0.2785506425375141,0.19701060912330998,-0.4330917358935617,0.11929078846144624,-0.14590527866937944,-0.04505164202372349,-0.3478980889711531,-0.08118102669748954,-0.592544909463883,0.003308961818083238,0.45768361141558106,0.1105961912851896,-0.0026439978256145875,0.07421453031837265,0.09012852365005106,-0.5407585110742998,0.20455976788938138,-0.03558282275123455,0.5368052111966761,0.14533669479313288,0.16589323018491944,0.30856390828717595,-0.5074273947648095,-0.35243414995320294,-0.11113111008287817,-0.3943271964427002,-0.1396345437309379,0.16915306826581353,-0.32896772643822075,0.2312884364928033,0.015964262998252148,0.1267111253705794,1.0,0.5507022378518583,-0.2581094942420623,0.1858668661027759,0.0669598669567331,-0.12150094612634987,-0.10122236414977588,-0.24043473201784202,0.1860550077387473,-0.522874714875384,-0.06341692754973133,0.4146960552681136,-0.44721381622010575,-0.08996018735732275,-0.16047384854597935,-0.05585848556830307,-0.4528776109145182,-0.06871737082234566,0.0087716055591013,0.20208365261454583,0.11283812014236472,-0.4012109002758089,-0.21251278156828152,0.42128670344009894,0.11158795162575688,0.11975264892719902,-0.1531892378245761,-0.34101893591518473,-0.5596677611988687,0.04119957372767637,-0.2279986058073207,0.4480103079601013,-0.260999055622187,-0.20012545539243193,-0.20318565902916091,0.1513324806750887
