,Precuneus_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Putamen_L,Thal_VL_R,Temporal_Mid_L,Insula_R,Thal_PuI_R,SupraMarginal_R,Thal_LP_R,Vermis_4_5,Calcarine_R,Cerebellum_7b_L,Raphe_D,Olfactory_L,Frontal_Med_Orb_R,Heschl_L,Temporal_Inf_R,Lingual_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_VA_L,Thal_MDm_R,Calcarine_L,Cerebellum_9_R,Thal_PuA_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Thal_IL_L,Vermis_7,Cingulate_Post_R,Thal_LP_L,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,OFCpost_R,Cerebellum_8_L,Temporal_Inf_L,Precuneus_L,OFCmed_L,Cerebellum_7b_R,ACC_sub_L,ACC_sup_R,Temporal_Pole_Mid_R,Thal_MGN_L,Postcentral_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_Crus1_R,Thal_VA_R,SN_pc_L,Parietal_Inf_L,OFClat_R,Hippocampus_R,OFCant_R,ACC_sub_R,Cerebellum_8_R,Angular_R,Insula_L,ACC_pre_R,Occipital_Inf_R,Thal_MDm_L,Temporal_Mid_R,Thal_IL_R,Thal_PuM_R,Amygdala_R,Thal_VPL_R,Temporal_Pole_Sup_L,VTA_R,Thal_AV_R,Parietal_Sup_R,Rectus_R,Thal_PuL_L,Heschl_R,Occipital_Sup_L,ACC_sup_L,Frontal_Sup_2_L,OFCant_L,Thal_Re_L,Amygdala_L
Thal_IL_L,0.34457534606543566,0.4700043296636772,0.5672747364138084,0.2575159478758763,0.4127063337887305,0.4568683230038469,0.4454491779984016,0.18411066463390538,0.29454568755170035,0.0006544186712710689,0.3110295050431906,0.28011077798187095,0.3088146018613041,0.29572592246918855,0.40801770872552057,0.13075440825138068,0.13439468896519588,-0.04812322623742276,0.27020602463425253,0.269152498211756,0.26820839394928075,-0.02016231752385595,0.36117710149760884,0.27555665073860397,0.1212704825848036,0.19038806571531927,0.2788290277792446,0.24517073919101584,1.0,0.1602502493639227,0.2180049192153873,0.20089407444335333,0.2686471361900096,0.45977583785614456,0.44259194056871526,0.12126537587551314,0.2834669365535697,0.34774155028540804,0.2294683552559853,0.05016482491019125,-0.10338844528669708,0.14034838448228662,0.3914408977555478,0.22149365177880084,0.2888077379776373,0.2660000044774358,0.2848773158095398,0.5038404522939558,0.026631937932956234,0.05664759096335996,0.41897626545054667,0.2616898113737769,-0.05334565995130346,0.16582965334285354,-0.06071722797437005,0.03988313237554492,0.034937045289500646,0.25542646508263067,0.4962880611929081,0.32494604090787815,-0.02426861338993406,0.2714839975612661,-0.01825811224791443,0.5254425611451927,0.3291037463517348,0.14382379453260188,0.49741976426976797,0.5184771557738276,0.2074649486941075,0.2036762794213475,0.27271106129122974,0.24715422604752477,0.4254533940993858,0.38009074330720555,0.2557169344458981,0.45277323539549547,0.43455441180092746,0.17573123289536488,0.01882840732827322,0.263212231705364
Vermis_7,0.07016116163988713,0.12697368796585287,-0.03927550640325413,-0.0323656486500524,0.012119596031147761,-0.34538452363894195,-0.2120750864409463,-0.4484321438124277,-0.0323671292938494,0.039262272352117454,-0.20147278106380984,-0.4206894639842113,-0.21864603612128777,-0.1450176565922969,0.07147069865275515,0.34194777343594734,-0.012978825499189446,-0.3266160531313005,-0.5169764209513096,-0.164362747042616,0.12176781569843959,0.16407494596569414,-0.02641488721363657,-0.36547273357345617,-0.5241351840422394,-0.39178879208287287,-0.15894113363076764,-0.4224095756208634,0.1602502493639227,1.0,-0.2401616369814501,-0.30908919276161834,-0.06754259260246578,0.2695014963545127,-0.06450117476079595,-0.13609729373865587,-0.4838749958162497,-0.32229433351876347,-0.021356521058221285,-0.15802121552092133,-0.4370779303925571,0.36372550044870233,-0.1406909338320869,-0.5167843877017125,-0.08055508466383521,0.1139948335342556,0.2945670741548458,0.015789105285759907,-0.5174700008862939,0.00860783326401303,0.010068901136750522,0.01929277948303862,-0.03687958519432957,0.3581996882652853,0.12397819755798084,0.3904193600120416,-0.5602059711550286,-0.10767904892747604,-0.10495213712237793,0.1529307100112476,-0.6775839187295,-0.1125633441609372,-0.43060919077739607,0.13511681778638274,-0.3375556324529354,-0.3704632309466336,-0.009524798840614565,-0.240069239937265,-0.14174884349780345,-0.21353662099301543,0.4792457871801044,-0.14418711750958663,-0.22588708569464305,-0.21182876775106285,-0.3038589502098601,-0.19430350530412602,0.09480227911945278,-0.054923367638589016,0.4146960552681136,-0.19069148775928063
Cingulate_Post_R,0.5182974333394472,0.5547420159334191,0.5410332787129242,0.6837992863944132,0.6820494340901961,0.3275011784286537,0.6085353839169003,0.3730858449578274,0.22175286296125302,0.4856517488351855,0.5666063953536886,0.3440036598724911,-0.05903932843619048,0.4115475670333268,0.4127524177858872,0.112356645075833,0.6136264422179447,0.546338423801749,0.4021183447625584,-0.01153513479138611,0.526013422077141,0.28213682168634385,0.4751751553089736,0.4269932225799839,0.38746277683935654,0.5835819380161422,0.6624741021998564,0.30157659066253845,0.2180049192153873,-0.2401616369814501,1.0,0.2560575613441958,0.5185012908450042,0.11966418320254321,0.5872402380787546,0.4819138384339645,0.09949111626619372,0.21096455168862027,0.6556412974375723,0.5418971337854335,0.3789333670058651,0.28142056761296447,0.5461310676345646,0.0005994067150302976,0.7012739331473662,0.5703695054319199,0.3454104094503049,0.18424456751230528,0.5022749476217897,0.3945758632297384,0.5412840720261185,0.6010278688593514,0.2433235392592673,0.3898338686944649,0.3139288636424944,0.17358147824948342,0.4033812568782299,0.5125379067791554,0.569386658680939,0.5135735561974469,0.2835169085150616,0.5091523209496407,0.4827408829743286,0.3481261712486797,0.5528887545348988,0.06875566265745459,0.5921374071721427,0.250840325561817,0.13266524882992842,0.6746572299139229,-0.11515219852389443,0.32647158442019325,0.2329475194889567,0.5395772898520437,0.26206201550258984,0.5637085610159343,0.5689654958032011,0.6174323322989312,0.08142927175763762,0.1212563564783678
Thal_LP_L,0.26109672609426116,0.34356720351257164,0.42442889242097087,0.27693492811908405,0.35608078905843826,0.48887826181764027,0.5625364727361526,0.5996680899906608,0.3298285961516899,0.2341016843635411,0.5052920878521967,0.5359375666233586,0.04009024253057372,0.3155671863615252,0.3491890724121266,-0.13285044759771952,0.23044850840933714,0.44900559041438276,0.5641799951782267,0.23022465307942575,0.4117790594811365,-0.041298604886309834,0.2322037469088083,0.3621772987148492,0.7003251647753755,0.7248266423154685,0.45338882450904383,0.3790830131829909,0.20089407444335333,-0.30908919276161834,0.2560575613441958,1.0,0.40567919851859313,0.13612984222912383,0.6243571706154082,0.40438666374827875,0.4956539273313125,0.5951698775095159,0.30860124900366037,0.21033644950825367,0.3807916976725586,-0.12404750114486239,0.6549049926212764,0.4349467520767227,0.25109280248355953,0.21638257204422323,0.08942069088953536,0.446738749415539,0.44031444966185823,0.39291011783790025,0.40513433596692155,0.2845456635092034,0.0027529878690731482,-0.01643029412777921,0.09280212215555508,-0.012923408445015461,0.5935324791231126,0.20929121999058226,0.555808583065952,0.37928427465371084,0.47690253257922394,0.4599323745143705,0.39127035683051176,0.07189445267672159,0.586164913899607,0.4310501927449462,0.3192756831485263,0.5081233867833436,0.3044531322206793,0.32098379083944767,-0.20178111727228626,0.08282237538102483,0.5986573983934261,0.5397316113370104,0.3221702148727413,0.6628538583809631,0.3960103621984525,0.16622301430839567,-0.16047384854597935,0.6886102506670462
Paracentral_Lobule_L,0.7812322514367219,0.7368818128043295,0.5098990809483144,0.5888269344023116,0.6119506204323639,0.32344000791272853,0.5752644532758647,0.3369048145903372,0.48498324905033524,0.2015314464544083,0.5785345925946082,0.39628017114413466,-0.06749731714859267,0.37061598293473874,0.3561528543492677,0.20500963751009652,0.4944850951175538,0.38858632658300346,0.24716601796815557,-0.013835634153681437,0.6236399581671334,0.19188923646764236,0.3985390206241563,0.27936333507911426,0.2753851193907029,0.5793877958297653,0.5971864548663898,0.4295355310387561,0.2686471361900096,-0.06754259260246578,0.5185012908450042,0.40567919851859313,1.0,0.5543433822664287,0.48651717414357715,0.4444584159646032,0.10154368484814766,0.38107680933963106,0.7958285267917465,0.26320887122388953,0.1572637880216172,0.19031925910564695,0.5758893062835925,0.034677581001846376,0.4099622509651646,0.7293734129016898,0.6073711708367581,0.39610720638842517,0.3376498955201094,0.5019795051669569,0.5551320757399523,0.7852621447359858,-0.16073594112755502,0.49455133578046856,0.2493574734359945,0.26568346079617466,0.29654414131329654,0.5848849110030683,0.6633659419789455,0.548716438704401,0.0646963428526895,0.6418082819095575,0.36383160017581145,0.12484833305740108,0.4635014991812342,0.08952546392965322,0.27399889649407216,0.2931619175339491,0.33017732525365373,0.5439025515022843,0.315210789462268,0.16023627946883376,0.44110694990729665,0.6137177780671698,0.4851974046922848,0.501238330341903,0.7827134417117404,0.5686288256071497,-0.05736827087915854,0.19624579558068192
Postcentral_R,0.6699776406510926,0.6343267179942798,0.38237375157007586,0.3060822901717428,0.37831672935274957,0.18232547212412015,0.3156670883618325,0.01700859898958032,0.6776041259929111,-0.05167021628742834,0.23119303339076794,0.22420510184869902,0.2180299942766424,0.3660699630541936,0.25762759630807375,0.1604918190751658,0.26070648602276114,-0.13273331655869522,-0.006931078238551125,0.006190421631993081,0.412399769046466,0.01256016650870907,0.1715950456790195,0.1492525463423913,-0.18594902770858315,0.14472735229848807,0.36817386217980536,0.18530203000709017,0.45977583785614456,0.2695014963545127,0.11966418320254321,0.13612984222912383,0.5543433822664287,1.0,0.2965835787258925,0.012483884715275307,-0.0025608625987843447,0.11008814990217249,0.3730288361532745,-0.09599611927111393,-0.2976756604967476,0.17846315473884594,0.4843287547571902,0.0932403105026473,0.008215516661342955,0.5265140960913653,0.5634175802763831,0.48615272149462324,-0.12712488787711868,0.170924445069107,0.4203044715190044,0.4953074196254154,-0.2661658502107157,0.44195705412013075,0.04338064889325312,0.06575496310608617,-0.12341131599010109,0.38936988697841957,0.5486582818252855,0.5068985704760204,-0.2753101674438416,0.2921204861022942,-0.06996999611911306,0.336260888965548,0.16072777018526807,-0.051546667393001254,0.23479712266205882,0.27054221557533326,0.26439200547343233,0.10339180704344601,0.7598686470661935,0.0908934483597767,0.4836193296186772,0.32607155713557384,0.32024055691974246,0.4452879065248041,0.6700469380921799,0.18405435321909686,0.08213219403998202,0.0064353510461991476
Hippocampus_L,0.4904232988218766,0.5830898291388359,0.7623041891610376,0.6209775111482058,0.7634185986234676,0.585515462840938,0.7622081334628,0.5967344082591283,0.32462090671973776,0.5685810982605999,0.725754325597073,0.4608688712074087,0.06584125714640915,0.47470667852957404,0.7097964732951519,0.16019144235187338,0.49073833971977215,0.37950467165266877,0.5666196217752609,0.24132313296550545,0.694609704000064,0.2183688821031613,0.6131399467369759,0.5035304887109958,0.5851728012475373,0.643197782011825,0.689104538727872,0.31382832658374427,0.44259194056871526,-0.06450117476079595,0.5872402380787546,0.6243571706154082,0.48651717414357715,0.2965835787258925,1.0,0.4760864550919237,0.35383224267865854,0.5803918065920105,0.6178725555651091,0.4619635575089536,0.17135537591596461,0.16887772868822892,0.711400737667583,0.18346982338075982,0.62627994926398,0.4291288830390627,0.29847971662056666,0.49903793634536575,0.3687703966755705,0.5134363427566324,0.6339707821628883,0.42985566183413004,0.14634648238336737,0.33222380592642525,0.37086507878444164,0.16879233960621065,0.4504967381671939,0.2942280833012816,0.7416574100801987,0.6326921842594665,0.3101621979361802,0.6654294935796112,0.3698786475121207,0.2784497655409281,0.6493132910736992,0.16790429353392677,0.6686013090442996,0.5760174692296057,-0.08133598147030287,0.49442334495658674,-0.06499034703959637,0.23808448658892367,0.5020370585138526,0.6942524694908332,0.2631564405084835,0.7712154718810124,0.6278860507347026,0.5230936680388362,0.05646489199039844,0.5585738285188304
OFCpost_R,0.5396015358431053,0.6131103046206591,0.36809193743763363,0.5671992973663981,0.4108334354943325,0.21995567420902798,0.6349144504755946,0.45554898698734153,0.2894801150006103,0.42098011035615923,0.5428603521817158,0.41545717715051594,-0.3372412273915796,0.2275065429922921,0.4124693009178788,0.2595739461384523,0.6205250696210132,0.6988606222718807,0.3909188760389767,0.0834835791027153,0.5029111916455845,0.006752175226807057,0.41027598888093214,0.4920822477625801,0.47604591107913236,0.6623844479378934,0.4785272706914196,0.39133698746655754,0.12126537587551314,-0.13609729373865587,0.4819138384339645,0.40438666374827875,0.4444584159646032,0.012483884715275307,0.4760864550919237,1.0,0.09344937258458999,0.12457244861363417,0.6273847778770558,0.5527730430831208,0.5618356474728056,0.23659149804888727,0.6558021667226703,-0.11037434253658425,0.38936638285733516,0.622903832232261,0.5917454434519445,0.28803171939494016,0.6460576358561891,0.23199264389010932,0.46798141708435786,0.6561050067418462,0.2878747575520787,0.12516846444848584,0.25731974352571935,0.3053742369824723,0.5990649095514415,0.529074193249706,0.5648489207835325,0.5481466392942186,0.3490550261860715,0.5720621666888358,0.627522671300689,0.25020838704768644,0.6000806055698367,0.39123864826724397,0.4044371924364919,0.32656840136607934,0.10026144266355215,0.48568944101659295,0.011628028705275077,0.2607745486028693,0.44609979406182,0.6552899074702853,0.4969070576257429,0.43254940573968353,0.6350985109009506,0.39125565746091207,-0.260999055622187,0.33946092900530256
Cerebellum_8_L,0.060938631953253566,0.029711052223703918,0.3917273059118544,-0.09147106993294794,0.035749197759703144,0.8378625471839899,0.5704489824526242,0.796242684117112,0.3341646859641057,-0.13556250769772987,0.4943057377180865,0.7691211556062962,0.6158484750828028,0.33011054383620253,0.08927351583820888,-0.4175875606384934,-0.18224488440364167,0.2751557610658093,0.8452766212711486,0.6321087836520602,-0.11120838385125188,-0.5192018635237233,0.17166200961892747,0.6233906823475243,0.7438929650773114,0.33531806782846896,0.26489939085296427,0.762029241590291,0.2834669365535697,-0.4838749958162497,0.09949111626619372,0.4956539273313125,0.10154368484814766,-0.0025608625987843447,0.35383224267865854,0.09344937258458999,1.0,0.785564576350397,0.14326975367299094,-0.08403975447877636,0.4749222942636036,-0.5300954041072589,0.29800146522332277,0.727802892655515,0.28146397499589304,-0.20051408881300994,-0.24870819963842838,0.24518524186732446,0.5101124112308046,0.08711942897918347,0.1639726397211252,-0.018697824900532768,0.12102144680706338,-0.5764518586625302,-0.4876427040421289,-0.5532255405434973,0.5861606908814883,0.26848687485922174,0.4403085886343895,-0.16523469646798244,0.7791429756775262,0.1777319322348728,0.5180907554133121,0.12618658136580718,0.5943343402250532,0.6326117977673537,0.22272403741545516,0.6877931800969309,0.05385531825645463,0.14796177641225947,-0.39461298475859596,-0.13960646978232683,0.6188572840909936,0.4551983771683134,0.5739735658534945,0.31435278410509215,0.06326198096416435,-0.2195904429594354,-0.3943271964427002,0.5401624434971528
Temporal_Inf_L,0.26064325869693306,0.21989887050892998,0.5911242531697323,0.07870647213031852,0.33415501759211785,0.8422357293312699,0.6178449141041223,0.734877456486872,0.29951186569866906,0.07205988635946957,0.6710783297367503,0.7135485673229728,0.40066863168498873,0.4694984887995786,0.2608330698638702,-0.2136115461494405,-0.06044581038377388,0.29771792865546576,0.769566280901274,0.38885942152512987,0.2579574633610872,-0.19358355845042433,0.4386017667472529,0.5485330258357817,0.7488029769708863,0.43975760979522505,0.4185850512480944,0.6223789813772157,0.34774155028540804,-0.32229433351876347,0.21096455168862027,0.5951698775095159,0.38107680933963106,0.11008814990217249,0.5803918065920105,0.12457244861363417,0.785564576350397,1.0,0.3793248332831405,0.03283422669574796,0.27374689588392537,-0.2709381550271043,0.37092154423734414,0.5191389593402695,0.4831007888158654,-0.07595393897306284,-0.05432852355739834,0.2524648569031742,0.3263484433835696,0.38326427390493145,0.40522373475921714,0.11441126429177188,-0.02410753490055394,-0.16756334500677955,-0.24297548776578967,-0.2144118205315387,0.4558263951914218,0.2852743007769571,0.5057579384394805,0.07179453810945431,0.5363751174936772,0.4265989722244659,0.4442736699890059,0.12775185988795276,0.6359130978485608,0.4448884650354958,0.36223664377673376,0.6715828267953542,0.09950138500575421,0.30315791518003554,-0.3087375027704853,-0.07223665720118047,0.4688463352372955,0.5575168390996814,0.43661540328011533,0.40126805422349376,0.27155113492330996,0.0870207450868031,-0.20503719242945032,0.6753168620034378
Precuneus_L,0.8320371273101235,0.7828792032305077,0.6228832051185016,0.6609824799381864,0.6494345037518721,0.4336402305813036,0.7126517477670428,0.5231017657562745,0.43403692915377945,0.378377143981668,0.7690278266858801,0.5036410082280253,-0.16751897552273448,0.3662056991963258,0.3735213352371748,0.1811390094175347,0.5942458295646237,0.5176053467981442,0.4219655554958616,0.139567140953656,0.616146838370569,0.03765314556046411,0.572401522276215,0.5493453508471886,0.4018271339259817,0.6003894909397088,0.6173377364729421,0.5408218245815527,0.2294683552559853,-0.021356521058221285,0.6556412974375723,0.30860124900366037,0.7958285267917465,0.3730288361532745,0.6178725555651091,0.6273847778770558,0.14326975367299094,0.3793248332831405,1.0,0.39376554667637503,0.350857562805993,0.14101165048945755,0.6049122371537555,-0.008152861226380407,0.6238263081536066,0.7195863967846998,0.672432950246537,0.324249466783635,0.5468554764008784,0.4691170068445633,0.5574518370867146,0.8122318870945108,0.06691142800938962,0.3361529235345613,0.17701744984549536,0.17235710850803926,0.4068340816331294,0.7357853362228496,0.7061645341920751,0.5246543620111614,0.2638902479499838,0.7615655241090304,0.5952240370431211,0.1967935977688076,0.666474723881308,0.2195012813198297,0.428480837120425,0.3575133414785247,-0.031003610237734472,0.5986750189508085,0.21984167012476935,0.04674178390405141,0.49522992436337027,0.7274143916627936,0.5968136973060071,0.4634647426409982,0.7911163833030532,0.5528223517990901,-0.11113111008287817,0.22739258441473378
OFCmed_L,0.27485577915601667,0.30604575572828124,0.21272160153696218,0.6213272428461726,0.5132488449715583,0.0021916917667314166,0.3829776669114113,0.19492168261935763,0.07716295274423718,0.6645056136445591,0.43214030128145964,0.11605199771319934,-0.331693589143336,0.305232238895309,0.5774859891867508,0.19540471875123536,0.5878337422291509,0.5614809051954073,0.23814297781482824,-0.1859847500813006,0.5519267898788303,0.5074823293547939,0.4751264468294844,0.3141883584950846,0.3390371267332099,0.48332834093710014,0.6078359483711631,0.013991908458605321,0.05016482491019125,-0.15802121552092133,0.5418971337854335,0.21033644950825367,0.26320887122388953,-0.09599611927111393,0.4619635575089536,0.5527730430831208,-0.08403975447877636,0.03283422669574796,0.39376554667637503,1.0,0.2400522058382142,0.4997619042336605,0.462188571925053,-0.12854618886639588,0.4420015725606598,0.43397370585893885,0.19097229869513954,-0.06169566295221875,0.42069663556816245,0.3414328568204757,0.4165670240131891,0.3876534293442348,0.23667266465853057,0.3748541974025164,0.5479044264291439,0.4069547957713427,0.4361405821707281,0.12346131502264748,0.346066930427331,0.4644517215025918,0.22895339966111716,0.48653197876598225,0.42541302490855853,0.2539610201524575,0.3438172019272083,-0.05469852473040268,0.5359962726671704,0.025814899927963222,-0.007260643521398921,0.48464755395498654,-0.22043095282892292,0.5041340435118452,-0.006641933181290149,0.344111578529179,0.03750076853285748,0.41442608909421486,0.3630863485684222,0.7196581187878385,0.16276255173702833,0.11671329454517
Cerebellum_7b_R,0.2526535706227349,0.1615048384237895,0.1608547995856689,0.2382738048957857,0.060803942684511524,0.4175290508805327,0.5167929878481742,0.655118002926699,0.19404068539890648,0.09229573908985322,0.4563442490236496,0.6245427263424205,-0.09252189602396821,0.16857969405924117,-0.019677973262287107,-0.27544873135280595,0.2718357738104093,0.7401381943557303,0.6537726207128906,0.3362460121580288,0.051728039601750424,-0.3859924137068562,0.1578384500485289,0.5892525265891522,0.6987722538101329,0.5429615750215365,0.28462694786411075,0.6408123709492124,-0.10338844528669708,-0.4370779303925571,0.3789333670058651,0.3807916976725586,0.1572637880216172,-0.2976756604967476,0.17135537591596461,0.5618356474728056,0.4749222942636036,0.27374689588392537,0.350857562805993,0.2400522058382142,1.0,-0.27033596960713685,0.3868712369498401,0.24841796676600592,0.389129076139329,0.2515284807618705,0.03624036423178087,0.09978316431825121,0.8733402939128638,0.11570522811005632,0.15794371484575667,0.3896472445853526,0.2988726551001906,-0.38490698155097713,-0.22032887956428257,-0.2386918503088684,0.7643881654280628,0.5015401364948907,0.37019436898827357,0.012946069909725265,0.7499431239017721,0.2742615392239555,0.8307650985061465,0.16210946511676078,0.6519298870621276,0.5287597158636257,0.25377636227002265,0.2518273842357492,0.1320227947303805,0.3690186691353798,-0.3881858792562359,-0.01812656228663535,0.45435713953622014,0.45254009771852144,0.5861403994801454,0.28333456748965474,0.17770142662125585,-0.04164217541391605,-0.39355566284411464,0.2578848275017123
ACC_sub_L,0.2595967783671521,0.37689072709808746,0.11665500545636158,0.4690593697604319,0.41607056855621644,-0.32858267478478376,0.036748888254452466,-0.3936541195867692,0.05801466197107225,0.4150322651640723,0.04122526089889785,-0.2886414472762142,-0.3459727064590044,0.2845616232294087,0.4833425753563939,0.4971660993667122,0.4910122654804615,0.15362896931110695,-0.31196762824473284,-0.55570554191105,0.5200229710289501,0.6846545536750719,0.3474818995998096,-0.16956929064902657,-0.28603139453881987,0.0021571250228351753,0.2917689674167013,-0.3976160237200297,0.14034838448228662,0.36372550044870233,0.28142056761296447,-0.12404750114486239,0.19031925910564695,0.17846315473884594,0.16887772868822892,0.23659149804888727,-0.5300954041072589,-0.2709381550271043,0.14101165048945755,0.4997619042336605,-0.27033596960713685,1.0,0.2205310455235662,-0.5584983834299523,0.10472451962846374,0.4390919786320725,0.4366683143258902,-0.10276008363126696,-0.19621543191065693,0.22632059841123564,0.40268846392168484,0.33796357733279525,-0.0010742542687370103,0.7315473308256993,0.6118212792798724,0.8085806367669056,-0.15391552937608496,0.015093576812630896,0.08970562807765026,0.5873446082470074,-0.497720151090956,0.152818260206305,-0.1590923131951664,0.45082590431530317,-0.08660234799756815,-0.3598864471289294,0.3611251323727302,-0.2012328279825217,0.18913933992394133,0.31922627504915563,0.23841652751678555,0.6445747684965623,-0.3296844896774679,0.07302285845197777,-0.2676463608764449,0.18601394937961344,0.3904562043165019,0.6097543035016643,0.45768361141558106,-0.12032481407896203
ACC_sup_R,0.7007231138080009,0.707290435572565,0.5343709050551154,0.7234672869645948,0.6530688148830299,0.40735362114438484,0.7906377698081969,0.5424588656417993,0.6960238733177638,0.42821051667416027,0.6955226068533316,0.6184040363041678,-0.03533818963950941,0.5966723808315677,0.5406766809082334,0.022274113679680643,0.631274183285851,0.6550539426998812,0.5824339031811617,0.06779836981846321,0.7134393239917931,0.07067745801334979,0.5086603801969848,0.625101761751265,0.5673648192059347,0.7627116014148202,0.802034177054754,0.446526659527042,0.3914408977555478,-0.1406909338320869,0.5461310676345646,0.6549049926212764,0.5758893062835925,0.4843287547571902,0.711400737667583,0.6558021667226703,0.29800146522332277,0.37092154423734414,0.6049122371537555,0.462188571925053,0.3868712369498401,0.2205310455235662,1.0,0.19871322854062512,0.38780972975390543,0.6799882389513141,0.4932368647972473,0.5139379906059539,0.5479018551344909,0.4155234570923129,0.6802322064517456,0.7203716462188657,0.09859844701956623,0.29951732792728164,0.21156955158653554,0.10841009947701989,0.6680477570277867,0.5393189943842686,0.8392484573315635,0.7301676536677947,0.35365359416843445,0.6514737212107092,0.580461861858495,0.5408953503234515,0.7496508588759624,0.33283889302471736,0.6777452388425724,0.41011939876740455,0.27903505696124137,0.5674745591571035,0.11343101653259777,0.38215822103851455,0.6723416317614651,0.7738578097468948,0.5001784941972927,0.8829904619395571,0.7793049263150594,0.4411180612294177,-0.08996018735732275,0.3593838875352613
Temporal_Pole_Mid_R,-0.031033890610357582,-0.05200355595350642,0.1917322635886977,-0.15834036498147105,-0.04742769494341349,0.5665098671950419,0.3096052699128132,0.5148066260581333,0.2673845987525724,-0.20336704429447505,0.23538811983341137,0.5488859863233162,0.4805253525734362,0.18962011773061974,-0.06846874754119846,-0.5446400492032785,-0.2199558935027633,0.045174203255740376,0.5892524601568098,0.3992197154099107,-0.19520993983509377,-0.4469438954792065,-0.014855176210944239,0.3790383801363844,0.487657344451543,0.2638508179903836,0.10436083402691568,0.5279213598981956,0.22149365177880084,-0.5167843877017125,0.0005994067150302976,0.4349467520767227,0.034677581001846376,0.0932403105026473,0.18346982338075982,-0.11037434253658425,0.727802892655515,0.5191389593402695,-0.008152861226380407,-0.12854618886639588,0.24841796676600592,-0.5584983834299523,0.19871322854062512,1.0,0.020571042478407714,-0.25320649116458405,-0.3009242470003538,0.2337834922632414,0.34072297455621514,-0.017059148755963482,0.040644928955417464,-0.11943776690192232,0.01740661130617364,-0.5085751578140603,-0.4411356802549107,-0.6299517981334797,0.4186848062325162,0.14376339666122578,0.2724484652021583,-0.2264308099547424,0.6335111015164692,0.06488142145607242,0.27763974942538266,-0.027035522645471533,0.3574836456015399,0.5409489522793733,0.04232978737119012,0.48346254314239984,0.12627130039915102,0.055136431857788895,-0.22591370754497103,-0.195495403396211,0.5248055422666013,0.25846146223046146,0.39133235964508406,0.2600859304725449,-0.04543026522508667,-0.2432221010637999,-0.34814462488867753,0.37336679161670744
Thal_MGN_L,0.41980569353531294,0.40075957410692703,0.623801822399434,0.4750302323781706,0.6024466149053118,0.5346203414850423,0.6328983840315362,0.5065485928806401,0.1288030758320867,0.4335343290022534,0.6604113640196093,0.40522368967456546,0.0035667864306852697,0.32595181310695215,0.3954827864272415,0.08684048095793336,0.4441992792287818,0.4631258148049836,0.5175141273022843,0.15938136574817158,0.4803123965416976,0.11093822494951433,0.5533792139431821,0.47284135491120804,0.516824106179122,0.5132272855785148,0.6009181805366177,0.3676293536220969,0.2888077379776373,-0.08055508466383521,0.7012739331473662,0.25109280248355953,0.4099622509651646,0.008215516661342955,0.62627994926398,0.38936638285733516,0.28146397499589304,0.4831007888158654,0.6238263081536066,0.4420015725606598,0.389129076139329,0.10472451962846374,0.38780972975390543,0.020571042478407714,1.0,0.34818199711205033,0.17549508605194633,0.10981632775061687,0.4467314713491837,0.4134173209271139,0.491087792903141,0.41447489975062807,0.2238657352701239,0.21068194560135067,0.14248320748000948,0.12798884145034903,0.3420408318753096,0.3989994214797775,0.5169040714669157,0.2898402206549825,0.3471246219563214,0.5096217123022757,0.5221938293756347,0.2823462054032012,0.5724641285437317,0.15999773890567753,0.5776398531677862,0.34004630984796763,-0.022220313282414597,0.5440131449414247,-0.244377278838272,0.06289358631096144,0.21327443972586801,0.5563067620722284,0.2802868218095257,0.40946637051928664,0.42931122580329173,0.44127779429885505,0.0669598669567331,0.31055634651480757
Postcentral_L,0.8233159349898179,0.8224095875117475,0.43099780330871984,0.7961118076043745,0.5964096671697638,0.07631008080631002,0.544875295145948,0.1610194318299459,0.46845343176303045,0.3114851554783249,0.4515316731084932,0.2370671283869381,-0.3104240202381299,0.34062188604965343,0.39188162581747893,0.3236675058456948,0.7894679147247654,0.4612641654159849,0.08872266380643651,-0.10368987145195874,0.6838556782402164,0.24803392721337703,0.38549826272386756,0.302316009836242,0.08272474725435475,0.5122177073216013,0.5844965387547085,0.22568386760754158,0.2660000044774358,0.1139948335342556,0.5703695054319199,0.21638257204422323,0.7293734129016898,0.5265140960913653,0.4291288830390627,0.622903832232261,-0.20051408881300994,-0.07595393897306284,0.7195863967846998,0.43397370585893885,0.2515284807618705,0.4390919786320725,0.6799882389513141,-0.25320649116458405,0.34818199711205033,1.0,0.7566337548459275,0.3732317543032757,0.4088393370686422,0.3166017143199467,0.5234682508119416,0.9223393122416502,-0.003027587076362284,0.5949599899241408,0.41807016265401253,0.40417397177265274,0.2939094557956951,0.5718767035390387,0.6577978770440956,0.733105661278267,-0.056986311076304995,0.5468757317047424,0.36302629657037383,0.36253112814478544,0.4437561288085808,-0.04644399070196975,0.4410922374470093,0.06760427833895817,0.231497947594088,0.5555505148660241,0.4436205610280555,0.37045375261152036,0.39371064894564584,0.5918897608315199,0.4044393235640362,0.590427754792687,0.8415937578407522,0.5935688335191683,0.0498274299277594,-0.07896856897418761
