,Cerebellum_7b_R,Cerebellum_6_L,Postcentral_L,ACC_sup_R,Raphe_D,Thal_PuA_R,LC_L,Thal_VA_L,Thal_MDm_L,Cingulate_Post_L,Thal_VPL_R,Rectus_L,Frontal_Inf_Oper_L,Vermis_4_5,Olfactory_R,Temporal_Inf_L,Vermis_6,ACC_pre_L,Frontal_Inf_Orb_2_R,Fusiform_R,Cerebellum_4_5_R,Olfactory_L,Fusiform_L,Thal_VPL_L,Pallidum_L,Thal_MDm_R,Putamen_L,Parietal_Inf_R,Parietal_Sup_L,OFClat_R,Occipital_Sup_R,Temporal_Inf_R,Cerebellum_3_R,Cerebellum_6_R,Temporal_Pole_Sup_L,OFCpost_R,Amygdala_L,Calcarine_L,Cerebellum_10_L,Hippocampus_L,SupraMarginal_L,Temporal_Sup_R,Vermis_9,Thal_PuM_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_R,Insula_L,Thal_PuL_R,Thal_IL_R,Red_N_L,Raphe_M,Rolandic_Oper_L,Cerebellum_8_L,Thal_PuI_L,Thal_Re_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_L,Occipital_Inf_R,Angular_R,Precuneus_R,Precuneus_L,Thal_AV_L,Parietal_Inf_L,Precentral_L,Cerebellum_3_L,ACC_sup_L,Vermis_1_2,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,Cuneus_L,Thal_VL_L,Supp_Motor_Area_L,Frontal_Sup_2_L,Angular_L,N_Acc_L,Thal_MDl_L,Temporal_Sup_L,N_Acc_R,Rectus_R,ParaHippocampal_L,Thal_LP_L,Paracentral_Lobule_R,Vermis_7,Thal_PuI_R,Temporal_Pole_Sup_R,SN_pr_R,Thal_VA_R,Thal_LGN_L,OFCant_R,Thal_MGN_L,Caudate_R,SN_pr_L,Thal_MDl_R,Cerebellum_9_R,LC_R,Calcarine_R,Precentral_R,SupraMarginal_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Lingual_L,Vermis_8,Thal_IL_L,Caudate_L,Thal_LGN_R,Cerebellum_4_5_L,OFCpost_L,Cingulate_Mid_R,Cuneus_R,Thal_PuA_L,Thal_PuM_L,Hippocampus_R,Rolandic_Oper_R,Cingulate_Mid_L,Pallidum_R,OFCant_L,Cerebellum_Crus2_L,Amygdala_R,SN_pc_L,Heschl_R,Frontal_Med_Orb_L,ParaHippocampal_R,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,VTA_L,Putamen_R,Thal_LP_R,Cerebellum_9_L,Thal_VL_R,OFClat_L,Insula_R,OFCmed_L,Thal_AV_R,Occipital_Inf_L,Cerebellum_8_R
Cerebellum_4_5_R,0.4884289058745889,0.6918875963721351,0.47615087941998047,0.7697360558875276,0.6595263731073423,0.6722891999576898,-0.007701633824592585,0.014782659828425316,0.7124906732965413,0.6680179770408124,0.6615776954434599,0.341204623479441,0.6637117257082918,0.9334773541352461,0.33069913402203993,0.718006480902057,0.6141008336080068,0.31311203025175605,0.5264360641750156,0.9149749254784411,1.0,0.48265350926730466,0.8616424162762352,0.6420099885935124,0.6410656928069819,0.6335901360126022,0.6063464418413256,0.4968600387008133,0.21127840304609302,0.10767481475747372,0.6904299922548829,0.7098100194226145,0.8023852707223615,0.7203162548449715,0.4986256895256471,0.5390225980177917,0.45302012446898177,0.7878793102755426,0.8503488214335337,0.725257966347875,0.6280817347419775,0.8135334152518633,0.6287029240615756,0.8764800000509405,0.15284596172242965,0.6622195922573871,0.7641274847093926,0.3366252689456606,0.4029539941377418,0.4062384205026962,0.38190904848733054,0.6424974400578894,0.533379110145915,0.7449133998186785,-0.11512152366258249,-0.0873122291083046,0.54798023286796,0.5485569562587015,0.5202240633785983,0.6720413646611304,0.7178944783342642,0.4838722979127492,0.5985388103375489,0.7424766165416116,0.7960504235921703,0.7256272445208541,0.768136620579303,0.39373436712967613,0.07264289594370169,0.5338310394169804,0.6350322111172676,0.7373984312703781,0.643032000805366,0.43030046550603396,0.2951769007136019,0.7901848557087499,0.6015005415991944,0.28434467803189856,0.20478239809268758,0.42116565289223645,0.6040939072976221,0.35350795184945144,-0.29591304808660235,0.7485343320873586,0.4709586075501407,0.5624970396921716,0.5272893612095945,0.6316027024094495,0.08528184172179723,0.6452758739165767,0.716168275856135,0.3945931200399384,0.31838343977089106,0.7766718196589261,0.4113265141011744,0.8165132338384073,0.5285349875909918,0.5437712313349663,0.7259864624709933,0.5707377547131164,0.7963603635272807,0.5747106714544103,0.3058731460756276,0.746235021372488,0.3844223223263235,0.9632140083632494,0.7334863988263373,0.6452468622561904,0.5708575421003802,0.7450390661594442,0.7856181896185159,0.18413571398177542,0.7371582690048923,0.7307300596544685,0.784152278861258,0.42954352270367246,0.19627116420943094,0.3733930890372596,0.6569594781540854,0.8103210791633481,0.02096958905838015,0.6919220428805442,0.4799787224307169,0.3042589312939915,0.32507216689682666,0.7280010557227221,0.42506061951625973,0.7771004070829983,0.673152920504741,-0.08104407206284685,0.8272393337344376,0.4213228307883609,0.621190641987378,0.4686580205116771,0.709408393993436
Olfactory_L,-0.019677973262287107,0.1554991050680426,0.39188162581747893,0.5406766809082334,0.3790612666191112,0.4013350259453473,0.26535437117649097,0.41585677326504933,0.48813877237802533,0.3993559414365958,0.5412260709027001,0.5681829401092723,0.5159115306236437,0.49162002414771755,0.6972676701392494,0.2608330698638702,0.07378852907079653,0.5928291180404519,0.4992560628756558,0.3627677000322392,0.48265350926730466,1.0,0.38220983422305244,0.6400115737158937,0.3340973942363487,0.5004788677240484,0.5379822084658724,0.3475537131891165,0.15269173343742815,0.01606299675183281,0.1191594341352575,0.2914210389658435,0.37922322259493274,0.15835403709442422,0.3007508593806341,0.4124693009178788,0.299651663200082,0.28381489839010554,0.380354934224639,0.7097964732951519,0.3810156284805185,0.3207051023543935,0.1285006676943818,0.36414341095665076,0.332928705997608,0.3689613110047881,0.46759746741161184,0.5378356874904321,0.4152331461759514,0.5873548401234274,0.0673138671830827,0.47703630952885134,0.08927351583820888,0.48959657827643366,0.12374638971992652,0.29151404295237715,0.42387457022998937,0.04856534540262969,0.1184880234412542,0.3751480741596998,0.3735213352371748,0.45886077929204044,0.35384671333109174,0.5002660406475098,0.5453047675874323,0.5907152654953316,0.42785105713303573,0.6530700274311269,0.015078671898592496,0.008354526889986927,0.5861840473470882,0.42582259794052485,0.4860067243066519,0.16045952547892192,0.46693257992566056,0.47882390819527837,0.44300614883488115,0.30645566150072995,0.5206749942874147,0.6821215731533682,0.3491890724121266,0.30044871617959257,0.07147069865275515,0.24347220509407907,0.19897004286993464,0.4808112499876747,0.33955729358175735,0.32933350766864655,0.5007606446189488,0.3954827864272415,0.45932223685940415,0.4441243666881804,0.39655710093835717,0.30437723563306246,0.316203094563178,0.19265583275607584,0.3520956252527807,0.22665706552032214,0.4990444021329718,0.6085192174402624,0.250451360290674,0.1743652849379047,0.40801770872552057,0.6300658233151201,0.2270921538982003,0.480524113890455,0.6463024942846207,0.40504961521088945,0.0547610294101893,0.44423422654849,0.33053310088114307,0.45829256628970105,0.4189725438069187,0.40966013695664294,0.3835371615919695,0.5562808769668628,0.027797254335965912,-0.016709763351829533,0.5125680261658081,0.4061543868568637,0.06808918705345929,0.6608431242033741,0.10546287714906279,-0.06846874754119846,0.10653593694577045,0.5066807072114508,0.5563090083914862,0.3365359460264862,0.6460444085962725,0.37779117836792325,0.46897653632612907,0.5774859891867508,0.3437317723504965,0.02413549370570567,0.27064799675660056
Fusiform_L,0.3601096230615486,0.8285821031644992,0.11684062443739729,0.5613891667383428,0.5899191282828327,0.6799877162610842,-0.22504886897946833,-0.14485516451533317,0.5389202264716494,0.48357259491837995,0.5515014183228896,0.07019957170294366,0.4318180168257742,0.8447668911295662,0.0972586427512949,0.8940156496218301,0.751517441231038,0.10249435871137687,0.25536934539138817,0.7723146238086054,0.8616424162762352,0.38220983422305244,1.0,0.4915771597444837,0.3821098891753111,0.5492843916223803,0.3281267038351694,0.3646471303407929,-0.11795762156791972,0.10967870321514439,0.6035744555620002,0.4529699749753175,0.7608456485537859,0.723996396386722,0.6213847699978827,0.2685481484780202,0.5647397064246341,0.7661049088654631,0.8051328756066642,0.6890322938527128,0.5132525460406415,0.7035428270898431,0.7208861481998029,0.7932089165264251,0.33518699170716276,0.6685183873836559,0.6623263161246878,0.2153781398495071,0.29144075466996583,0.37458547494778177,0.3040433571650277,0.5216266255215453,0.769217501351216,0.5191947902113229,-0.156358908250832,-0.23332396621985962,0.31994268454571134,0.6204721841424827,0.33995432618365096,0.42342451352747007,0.5081162770173653,0.3640633532743438,0.2677995720648689,0.4733734221340372,0.5614060196941745,0.5818150110899036,0.6913159683750406,0.32821245895400636,0.32872083058837503,0.48435727708680454,0.46856593952860665,0.5665344910745025,0.39266594166891833,0.20566265830681243,0.27628037985542986,0.64582988035304,0.5970362300883517,0.19306614805145356,0.021141208230513207,0.3019538097137052,0.560115065439437,0.15196336998858717,-0.29677301686639124,0.8123814562323689,0.1955756426986706,0.38623324649722335,0.42531067435199965,0.5818533652521096,-0.1627189476751177,0.5377251530411058,0.5126639833810299,0.2688162177913533,0.10523098683485595,0.790657877464799,0.13960109030609627,0.832217975842001,0.49614451721551506,0.44315498293349925,0.5359240170192793,0.41488633074049563,0.874314077344448,0.6200337447648461,0.37801735031168276,0.6639769843710982,0.3853833006156596,0.8596810901436581,0.49476450516938947,0.5159164755406892,0.56659309788835,0.5172699216322334,0.6690443232555668,-0.08776443580098334,0.6070596843289982,0.5456464906446297,0.6302986750271313,0.17598566143291794,0.4021251059938209,0.47811204406816066,0.5193833744595167,0.6656784845030647,-0.022799974118762903,0.4379579042525357,0.7645374463188462,0.5085854293201674,0.25804810942098555,0.5294449561016829,0.2528940835022497,0.8416815581768332,0.4992244800354481,-0.08855816660393227,0.7584656996978536,0.186666239627208,0.4345582104176011,0.7329869449550446,0.6044452347426233
Thal_VPL_L,0.10963763328854959,0.22387228051859434,0.5226133011816353,0.7902762534374336,0.46868088082490506,0.5370076815267276,0.4138708941788767,0.47205373637229936,0.6210411903203449,0.5475392684482144,0.6390461067124781,0.5816613314002147,0.7135200612045145,0.5910027861460951,0.6087283282978128,0.3483808205943542,0.17749676532775313,0.6701610313101444,0.6129333090842427,0.5208866701772009,0.6420099885935124,0.6400115737158937,0.4915771597444837,1.0,0.5380526524807674,0.5347955692367556,0.7247196508850348,0.4595236318944289,0.11431593217124464,0.1160385732660758,0.1461323790980544,0.45584870449396303,0.5733879438074435,0.2906682022232008,0.3069581825403783,0.4328397398190183,0.3885502716332006,0.34689640603183436,0.5932275628138358,0.811043587092249,0.5367403548929585,0.4608524847733727,0.2498598174321951,0.5244246241964382,0.1997893038969942,0.5264984726404118,0.6463635040755221,0.8220726558970077,0.33477404551310663,0.4992155893063153,0.2918277857586585,0.5962227209797952,0.12534763567197113,0.6127839904181588,0.25029379232195925,0.11715495564862015,0.5505594978252224,0.16874038548194187,0.16354085390551076,0.4528244596633256,0.4682111129511363,0.4582641961942442,0.4727139756583355,0.7136769030079901,0.7726581112294258,0.8638949255864493,0.49195221730501393,0.629313552930509,-0.12818285833877271,0.0896065495580443,0.7703888459323164,0.5989736215755117,0.6147579882745875,0.18586939471581113,0.3933043076719455,0.6779816143688591,0.5122323620209701,0.4015053396094907,0.42548000008580883,0.7148078951183271,0.6938071914650743,0.37165444752586413,-0.07898375433182109,0.35281079937175014,0.29947842580134987,0.5669765573514329,0.5464919578093522,0.3820401062649484,0.5460282966930455,0.3908965407858721,0.6286108701758412,0.514412846391098,0.5043368971557961,0.45071171553506467,0.4842790714905596,0.31999528812892375,0.5229446417112289,0.39056961897287684,0.6117901142865961,0.6932342664953534,0.3855213625298052,0.19512015352577344,0.330459666591941,0.7230000205678464,0.43610584167455935,0.6032646830925691,0.7524418240396945,0.627291492250929,0.01955606795678853,0.692068284747445,0.5339654044837724,0.5306109566644928,0.6525741786204334,0.6202824809632445,0.6088502217563089,0.6332798026873259,-0.0628053089149445,0.04395510884571699,0.6421927523951296,0.5649922071070455,-0.012085803484918108,0.7737575068573899,0.1520640913956894,0.12077132030943881,0.15618897730629475,0.6704135393857776,0.6254581798661858,0.512104102958908,0.7488142618231238,0.341978253134471,0.588094084497417,0.5442803132253845,0.5506389234724973,0.04985919808283132,0.4558282534337205
Pallidum_L,0.3203515171558181,0.20082303555208586,0.7416306429056618,0.6651834337463416,0.42937309914904426,0.48933016051091727,0.25035120854186754,0.19160878088168615,0.6687725129940353,0.6915484196185525,0.610942723838405,0.2872956151363559,0.6707938122685909,0.6294267861504617,0.3943303652781966,0.1732576433815322,0.13608655967567174,0.427067760469197,0.6885928194775899,0.6006472757534258,0.6410656928069819,0.3340973942363487,0.3821098891753111,0.5380526524807674,1.0,0.5515039148295733,0.8137832220170638,0.5487565154484959,0.5697289391144307,0.23521664422871083,0.47179498611069975,0.5807179658707161,0.42365223094327426,0.33836978833992515,0.05352052724126772,0.5240779039158467,-0.04853422797986483,0.45942435110099755,0.4754756144438125,0.4909663147749582,0.6633514100395941,0.6368954670056997,0.1618956073786988,0.594825586859994,-0.24623294789835315,0.5295055986492498,0.6986977809344227,0.35280493048437733,0.4501626585486676,0.3340576835434951,0.2742363046788271,0.5172965862137058,0.02232814662045954,0.5915188257875353,0.11929078846144624,0.06908039730807365,0.6752892190723229,0.1767122915276373,0.6290906445845817,0.6813829192364987,0.7649224629086148,0.4823489909779642,0.8013501936855554,0.7544230192214328,0.6538595909754616,0.5739009860120459,0.5087837791844777,0.5238845721249696,-0.24485651178320725,0.21283816566803,0.637796036128841,0.665134170044411,0.6949612972793722,0.6142711258919709,0.2411941916154043,0.6700245312369513,0.4172637435476531,0.4074399593253318,0.15602910235449974,0.4193325942127097,0.24086401329957674,0.6205821559028252,0.022409409164549497,0.3075332578782936,0.45360312338756226,0.6255254947427141,0.5070834106597487,0.4442709862135951,0.2042553055385098,0.5269137273601879,0.8177206465773189,0.5287764285576634,0.5001248597821963,0.3196415814795213,0.4146534040911884,0.36686795308851544,0.4511109320678632,0.5416997911375051,0.6740012004405365,0.5615000571502616,0.3486656273983693,0.1609134400156549,0.2731185188945408,0.5131393605960212,0.29088864283950927,0.6365472900049364,0.6294250052135743,0.5951213842293376,0.26624820470390004,0.5351271978261222,0.506761281509048,0.4434513776825066,0.746160513796956,0.7575313257489407,0.7947722406340414,0.563540537270086,-0.08370336681005802,0.10810307670831644,0.5809501893104787,0.6260224071066711,0.07209802563212107,0.651362717226833,0.017493586511586615,-0.03143437338569804,0.12958720331855061,0.7198633498345174,0.4437390328135797,0.2931153707986704,0.6921023700204612,0.015095215766521695,0.6539760695223928,0.4713287458942145,0.6535255943519108,-0.043208573457064935,0.44107609474360593
Thal_MDm_R,0.1578384500485289,0.3600122255116098,0.38549826272386756,0.5086603801969848,0.5498778154826413,0.41845700360818366,0.18760455896370745,0.2778929252701891,0.828489271261928,0.5416368961349015,0.647426256139041,0.34699147994516916,0.48469630583972045,0.7182542846053297,0.41664366511079715,0.4386017667472529,0.3022843485947181,0.4746275504611612,0.5064132220379461,0.5632636632613658,0.6335901360126022,0.5004788677240484,0.5492843916223803,0.5347955692367556,0.5515039148295733,1.0,0.6074496519874829,0.34300719922131623,0.20934700891953073,0.23318066747170663,0.34344096730016843,0.4542050139831336,0.5317202197220372,0.35370380212138613,0.29741570716768995,0.41027598888093214,0.24648379005541107,0.5138644657905044,0.46118395154793623,0.6131399467369759,0.4651037054920283,0.5336723686127918,0.24133724182670216,0.6078156459384723,0.18526218625777327,0.40882296624338765,0.49270481047278636,0.30731849780158543,0.5379053087978086,0.5129129299295375,0.22339946163298502,0.5317667803218256,0.17166200961892747,0.60092205961352,0.13243279850811154,0.10780754003343511,0.46012636487421127,0.20411104710611638,0.33927940641622667,0.4688731954743118,0.572401522276215,0.7063964822055266,0.44299830474915114,0.5376793871382092,0.6406940004208554,0.5154364649363811,0.569852766380117,0.4979597839323221,-0.022717389943807658,0.10411087968983793,0.7022948052381042,0.5136496829690033,0.48864135607801445,0.3440066550188901,0.18425152556190652,0.6997985687275329,0.5215950052309334,0.24308580787215664,0.29690212313113756,0.4585907728445717,0.2322037469088083,0.3154487576759347,-0.02641488721363657,0.36927644172653495,0.2771718225145728,0.6653786490956402,0.3612670805377038,0.43805163539069086,0.27368139151835036,0.5533792139431821,0.6308038114485522,0.4388727519947806,0.4917996002406755,0.425383661452946,0.4193749393022814,0.36722426852033957,0.33012790133250536,0.2876226700819318,0.5447845596473865,0.5220661475875181,0.46949191558734926,0.24445834045143242,0.36117710149760884,0.6877200672373099,0.22107962659644528,0.6544630060494702,0.6230748953691203,0.4502983715159111,0.20546566700885371,0.4870492910090243,0.44040878898933516,0.3580294193839308,0.5525038278907606,0.5854450042646074,0.6239145520690299,0.5340656963901448,0.0032134218300932348,0.08396676444153657,0.5710120775253845,0.5294632316629102,-0.1230225679420409,0.6030734471219134,0.24091043776868537,-0.014855176210944239,0.04388641755463923,0.6265206052389369,0.5222928533172921,0.43324330547227285,0.694084912222557,0.16474794562895229,0.5628877759921787,0.4751264468294844,0.5093404554734247,0.1425723684064348,0.36128372287602023
Putamen_L,0.2382738048957857,0.08439046915296898,0.7961118076043745,0.7234672869645948,0.46529012741806286,0.3979820285828484,0.4596342379198234,0.46865354069791426,0.6672575026046103,0.6224303206444298,0.665912687680145,0.5333176353814644,0.8074421656453981,0.5777425067870188,0.5900728345944356,0.07870647213031852,0.07184599532292218,0.6546231936214961,0.7634846493895924,0.5580218050629985,0.6063464418413256,0.5379822084658724,0.3281267038351694,0.7247196508850348,0.8137832220170638,0.6074496519874829,1.0,0.46093001120158,0.47125660742501685,0.16552361568084434,0.30682538474365734,0.5898892083960938,0.4462630050936398,0.26600664418007025,0.04091922918733669,0.5671992973663981,-0.01930611142827577,0.4132153794612751,0.5227652653625575,0.6209775111482058,0.643391460966035,0.49704063624717093,0.09911443418268595,0.5247664657200056,-0.17625670954255923,0.40388914282157135,0.6567094742004097,0.605300139682018,0.43182436627935056,0.5274380663901765,0.27382129601649635,0.5887241719178905,-0.09147106993294794,0.638167110164436,0.18310366533044012,0.21037163943054038,0.6377552438972395,0.11014739476401184,0.40481557588668776,0.6257516216510162,0.6609824799381864,0.5171950576369536,0.7536537929249033,0.8374621861458336,0.7518471210462654,0.7201199580267706,0.44071093850016,0.672922498548815,-0.2745292396083766,0.07286956139241865,0.8060860052303546,0.6559383605330051,0.6886610342603129,0.4721760718943294,0.2760561642430656,0.6602981607753992,0.43299145631410024,0.4273159327134204,0.48149682030822455,0.6222527250246703,0.27693492811908405,0.5634735773260982,-0.0323656486500524,0.2483471284349581,0.481493288368053,0.6433851450057717,0.5269032648982864,0.3728729038650048,0.5323410211680588,0.4750302323781706,0.8189290434096602,0.588513385772751,0.6204912025703964,0.29110555980149894,0.5234372247186989,0.25789746658734475,0.38414941391181934,0.4175463024426237,0.6400424554071208,0.6912553336303318,0.2820371691346377,0.1636375009309897,0.2575159478758763,0.6471297470283245,0.30576743395725253,0.6067505502946959,0.744971958334066,0.6442555607819063,0.10120906898545787,0.5767174053222213,0.4671501774424246,0.6087162809560118,0.6829608337535669,0.721365971100904,0.7456313150549827,0.7250016898359536,-0.1482843857707128,-0.04718695097628458,0.6131965835763602,0.6065059937516944,0.08661392083162424,0.7868284448034438,-0.09534954853481456,-0.15834036498147105,0.05633458547490076,0.806072956038371,0.6115048259876058,0.3053472476602905,0.8072859256304248,0.17559014761675873,0.6108266831390639,0.6213272428461726,0.7186984360447537,-0.15466085587956235,0.46395792649929085
Parietal_Inf_R,0.04637714528403322,0.1152148760809172,0.6487267063801384,0.665881653816054,0.4548636027674567,0.4712821438443801,0.03703959206397264,-0.07933858332842225,0.4696773470822253,0.4920361069037579,0.3844825950962566,0.1808797432072058,0.6771265791682363,0.43612107993907634,0.15991859538686415,0.3013976725235407,0.04568678110100827,0.22885647150024074,0.24286985196715355,0.32356617818871874,0.4968600387008133,0.3475537131891165,0.3646471303407929,0.4595236318944289,0.5487565154484959,0.34300719922131623,0.46093001120158,1.0,0.5894840812909011,-0.15163181440971263,0.5362742292643179,0.16398628184242395,0.19078451248509565,0.12085497984951543,0.4389858721018685,0.3095165120613267,0.2120397942254765,0.3768715273917446,0.3587492087433444,0.49978009834563253,0.7433256925394697,0.4456437423913652,0.15940334255508057,0.45801059517560583,0.25185617464156207,0.6318972477028402,0.7342616223540206,0.24049665536610856,0.39894693148267163,0.39229372843857235,0.08285647868947159,0.6699336331959722,0.1689667935504842,0.5385789307640954,-0.07113755449244831,0.13839602023520794,0.815415914669181,-0.010283141200369404,0.7116525246420846,0.7855635095971886,0.61784156702562,0.2687859599030593,0.7153280661014358,0.6786301056618927,0.39864879710378726,0.5879449040911796,0.5004873865867174,0.5067674532093317,0.16018429031584766,0.43147461110241225,0.28944553971559894,0.7573271031490495,0.8176894429515521,0.6044604817188463,0.5779556086604449,0.5392473425333691,0.6641454986499209,0.18689892327663107,0.11669290957721885,0.5451555059486711,0.33935940879218474,0.8142209491678793,0.12738161706919626,0.3046777509432573,-0.007366295800290481,0.40499356225768995,0.2578962291340665,0.3941226133159416,0.022496245738837708,0.2822233772504586,0.4005341071330395,0.1851787030378414,0.26228583011464995,0.12767990315596542,0.2118070139200811,0.42145937667488237,0.8162479107709006,0.7249959194539803,0.8267635209392566,0.7630225956006178,0.2626549391767414,0.1944967082208455,0.5130699808958461,0.6140592033142472,0.1653537019606452,0.521405212786446,0.4614100128268952,0.6961486768436093,0.4639497955169508,0.4429839738124439,0.40654717572568994,0.3617748671134211,0.6748227823891357,0.6298734869960537,0.5547653230087211,0.2826384080295211,0.09152016091940308,0.16565683363882533,0.5356414457936034,0.6295481374040347,0.16859728008660918,0.5073380692243225,0.1150667664682645,0.15007557009916608,0.39193659761761734,0.48193870584580056,0.030999891060951818,0.20608286207789409,0.5395430617510157,0.23699287270591418,0.608013986000524,0.017363105231351778,0.35465773782097987,0.12719649047652914,0.16810584329207834
Parietal_Sup_L,0.09788064948974007,-0.28931690086946443,0.8109387668791224,0.3662736168421838,0.11918690718693117,0.18065482369395242,0.2270761080152697,0.033163305398978604,0.3916313163576531,0.31436811858819114,0.10248882191322897,0.2549029529642726,0.4810220039591694,0.24951971821762686,0.30934243940420453,-0.22807999200381,-0.3313909752302868,0.31860229251721817,0.3459319644036275,0.154432941344847,0.21127840304609302,0.15269173343742815,-0.11795762156791972,0.11431593217124464,0.5697289391144307,0.20934700891953073,0.47125660742501685,0.5894840812909011,1.0,-0.13704555045947095,0.4309443517670646,0.21518190903265608,-0.16471667935092535,-0.16332597015493833,-0.040910774835424005,0.49121285751150107,-0.1655184690788932,0.12576164487760025,-0.00017829740951686002,0.08575789174446882,0.4781308009247872,0.16351631100123212,-0.28234346158664264,0.21422157046944248,-0.14224673480357852,0.11473886076794222,0.3629087378852647,-0.007836822022498652,0.23502991235814602,0.10842451426049658,-0.11759693951730806,0.3562213597083097,-0.3770542625483429,0.33368550627151145,-0.05585848556830307,0.31522519658890114,0.7082607855220426,-0.2683217329539292,0.6230547429172772,0.7950658975804927,0.6519222750857845,0.2026629709824243,0.8184441156882214,0.5090795095071048,0.2303382158141519,0.1571788331941078,0.15441016842557215,0.31211326559541763,-0.3363965871244556,0.2411328675313992,0.18224212364840484,0.45979906482398486,0.6949311312262983,0.6718978297509595,0.254219770958958,0.28819626933760994,0.20746934255023777,0.23085430181356312,0.135350706624387,0.32206358812466096,-0.07502996790829608,0.7839509136559782,0.3205641182212491,-0.061902811556317404,0.28523259682266205,0.37656321067744647,0.10724340486156649,0.058692571202564624,0.17581596524306112,0.1348269955652356,0.35313661170394417,0.3281967143731896,0.2904381256360903,-0.21502788534414582,0.22984827271336306,0.08335720507984871,0.2836591558267711,0.364530707315133,0.5352627247410493,0.4872076249075495,-0.1842855195190142,-0.16774716165033435,0.13226628813728367,0.22979682485364114,-0.04948147086901321,0.25803685211178046,0.366916735178385,0.2652180085372662,0.3542274839410002,0.2190033029475526,0.16775421540965602,0.4596251888474843,0.3316778784567074,0.34598662600697677,0.36121300059079053,0.3283568184373565,-0.15634084319320252,-0.02444885031961458,0.33819065563054806,0.34121264107734567,0.1127616787146836,0.42356343550474357,-0.4231405255497673,-0.36923159811346296,0.11019523027616962,0.3593019939642654,0.06537908908075522,-0.30287517863697505,0.2901317332677909,0.06476810729748582,0.2430452807427937,0.1585475096658422,0.25834020244274064,-0.40550143706557834,-0.006151544397181091
OFClat_R,0.2988726551001906,0.19910423930788806,-0.003027587076362284,0.09859844701956623,0.0062741595132784,0.17758693451820204,-0.02387610917894235,-0.020302823353350947,0.14703414239402596,0.2059063165695731,0.2797887041432733,0.05919349500377393,0.0315833485398533,0.1891796304926573,0.15997131964574743,-0.02410753490055394,0.20193705219616614,0.18879687614541465,0.461555717148158,0.21154034514197112,0.10767481475747372,0.01606299675183281,0.10967870321514439,0.1160385732660758,0.23521664422871083,0.23318066747170663,0.16552361568084434,-0.15163181440971263,-0.13704555045947095,1.0,0.0051578950638924165,0.2963948031423003,0.2672112441107262,0.2526931550354448,0.032298592241069395,0.2878747575520787,0.03453432885728128,0.20058084869687803,0.0910387719423737,0.14634648238336737,0.012670707514023076,0.32143778155249175,0.1988476272604207,0.17768948565177797,-0.11059921599775441,0.1112970940635485,0.16309144931550784,0.12061001667822724,0.16681452916556083,0.05569611130917148,0.09836472447684529,0.1472354476995561,0.12102144680706338,0.010790102305689005,0.08614577923092236,-0.051247296773982494,-0.023474689580472555,0.2883264074069156,0.09046102772290732,-0.13110640022171896,0.06691142800938962,0.12960485306415348,-0.013324718217389672,0.0712490665280501,0.11603394699621125,0.062035776380218954,0.020433249513975772,0.1781110495824375,-0.10083588169610516,-0.22676099281235193,0.24346449195835954,-0.03385100831867478,-0.0166085212039417,0.031902455170981336,-0.11849788270221208,0.1750378376746869,0.04395442211608098,0.16120857091466215,-0.0719762456922771,-0.14389609744692447,0.0027529878690731482,-0.1289266373446188,-0.03687958519432957,0.14487586369912728,0.32461739809812057,0.09585557196238381,0.03971550461139709,0.23085331740266388,0.05329328354618174,0.2238657352701239,0.28224059288641773,0.2301844746939904,0.06847238481798064,0.22261340155112763,0.2626734402504457,0.09522572887599724,-0.15296151746576045,0.058425608768131784,0.004733958557294588,-0.060313866523391685,0.2559117000284314,0.09502399287812034,-0.05334565995130346,0.11045099046350931,0.18628407618463494,0.11484202691537614,0.15961462196518955,-0.005607577902112769,-0.10994836827127985,0.14333539205032336,0.20089905166284483,-0.11470208484089046,0.1862015514281908,0.12334733986898436,0.15864575605617517,0.012692148376199136,0.12209781260150933,0.18327970391313297,0.08469508802030612,0.12624103165239817,-0.231790341348214,0.0326576616363329,0.20299295576953713,0.01740661130617364,-0.18639408210828,0.27369020821118495,0.35127783459051765,0.20663923187131455,0.15580044950074176,-0.15096652079564907,0.26277410308163013,0.23667266465853057,0.22081134098949606,0.09885580103559118,0.20585466013734638
