,Thal_MDl_L,SN_pr_L,Rolandic_Oper_L,Thal_VA_L,Precentral_R,OFCmed_R,Putamen_R,Rolandic_Oper_R,Paracentral_Lobule_R,Heschl_R,Occipital_Mid_L,Vermis_3,Postcentral_R,Angular_R,Fusiform_R,Frontal_Inf_Tri_L,Red_N_R,Vermis_4_5,Frontal_Inf_Tri_R,SN_pc_R,Frontal_Med_Orb_L,Cerebellum_10_R,Frontal_Sup_Medial_L,Temporal_Inf_L,ParaHippocampal_R,SupraMarginal_L,Thal_IL_R,VTA_R,Cerebellum_4_5_L,Vermis_8,Cerebellum_Crus2_L,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Cingulate_Post_L,LC_R,Cingulate_Post_R,Putamen_L,Temporal_Inf_R,Parietal_Sup_L,Temporal_Mid_R,Precuneus_L,ParaHippocampal_L,Thal_Re_L,Cuneus_L,Parietal_Inf_L,Cerebellum_6_L,Precuneus_R,OFClat_L,Frontal_Sup_Medial_R,Thal_PuM_R,Thal_PuL_R,Frontal_Mid_2_R,Postcentral_L,Thal_MGN_L,Heschl_L,Thal_VA_R,Thal_PuM_L,Red_N_L,OFCant_L,Vermis_1_2,Temporal_Pole_Mid_L,Thal_VPL_R,Thal_PuI_R,Calcarine_R,VTA_L,Vermis_6,SN_pr_R,Pallidum_L,Occipital_Inf_L,N_Acc_L,Cerebellum_8_R,Temporal_Sup_R,Cerebellum_9_L,Vermis_9,Temporal_Pole_Sup_L,Thal_VL_L,Amygdala_R,SN_pc_L,Paracentral_Lobule_L,Rectus_R,Raphe_D,OFCpost_L,Temporal_Pole_Mid_R,ACC_sub_R,Cerebellum_10_L
Occipital_Mid_L,0.43475699131487217,0.0285209159508971,0.4256105018869086,-0.5739274829955937,0.3396457448498101,-0.15879854784818986,0.3259082813466426,0.41668341111055596,0.23697439573243517,0.6133958541160102,1.0,0.390629201625327,0.18530203000709017,0.6984051335088235,0.7061740174317965,0.23372192210729914,0.24602524078202517,0.6190145240580198,0.32245742002928285,0.3798787441383705,0.16098377871426908,0.5128211021239052,0.3641458077549831,0.6223789813772157,0.04975673922975063,0.5817147797065116,0.20089037526881195,0.11214969661040904,0.6981480853525646,0.7986141711740906,0.5230119985233455,0.47067586849346277,0.04757294620810023,0.39822829044690605,-0.0032387371368521028,0.30157659066253845,0.15703366853513268,0.45868316453810537,0.20428415452365167,0.7453094354484058,0.5408218245815527,-0.1301730011179444,-0.5596677611988687,0.7836828188810157,0.46219574356002335,0.7508932635302399,0.5050775177687373,-0.4581034379536546,0.16716352345886826,0.7357787129215895,-0.28753623492047087,0.5541388990531413,0.22568386760754158,0.3676293536220969,0.0985009494803016,0.1312958400418888,0.7218630377227032,0.02522101067654701,-0.08004852814460875,0.41859253733723134,0.12324233373116264,0.22741338621911827,0.801848470433228,0.8523375287118694,0.33717981768734706,0.7526305661018025,0.07811979464155898,0.33160271400837776,0.7640274748621921,0.3308157661243544,0.6406069351516505,0.643117997891414,0.6499916164569063,0.7920723354501317,0.6203819570981238,0.07621796996897397,0.6600455706647097,0.2871324306681715,0.4295355310387561,-0.09247373003858494,0.4025734528708805,0.340932411490344,0.5279213598981956,-0.4280931161508052,0.5642972399809115
Vermis_3,0.771632401812682,0.42879798104013656,0.6008148056336756,0.1508592915167593,0.4826229403183243,0.15762116999413642,0.6640193236093053,0.6801714846490541,0.35304880226218904,0.6674252060743803,0.390629201625327,1.0,0.28206901595953465,0.3754205033638399,0.7311419396347124,0.6073898385927867,0.7234521698129592,0.8688922733029992,0.7788903300867444,0.6093870994835979,0.0695137240101662,0.8057964774102956,0.5087630814301887,0.5312204530326248,0.7079997137438191,0.5591704733335113,0.6290621703134611,-0.01144042180627367,0.8387118928687012,0.40175968927466277,0.03653324039178019,0.6490804531311427,0.5161855179623719,0.6015038987149237,0.5045059516546258,0.5666577206112167,0.6503876711544357,0.6018663086655434,0.17102832677962526,0.5958277489521094,0.611676877897095,0.5118316246873506,0.1105961912851896,0.2571583674748512,0.4944650651853153,0.5011090409250327,0.5811124862513246,0.03567235036475674,0.28060005934561727,0.7732215469221276,0.44020036934899115,0.7193369855608251,0.4271500063947723,0.5824501711955761,0.5098974321579414,0.39963198607774325,0.5969618057790782,0.6400991774368954,0.4767704568653126,0.7225538402335498,0.18180743053280965,0.7443584413164087,0.5418291249002573,0.6138112038606043,0.11694444398200489,0.4258658414851475,0.580056682405096,0.6257314844667303,0.29657326576933823,0.24727713868471107,0.5402179613047655,0.709262383165677,0.6165029312937156,0.4164199036352572,0.37846142669904975,0.7003792598547435,0.2550073479506576,0.6971934585682139,0.43447138963423976,0.3138030928011067,0.730284783395235,0.7235015199073168,0.14436774928852475,0.08858353170093441,0.7142792512681972
Postcentral_R,0.29974976931732494,0.07957850622911229,0.45027766567244215,0.01256016650870907,0.8933012381822112,-0.03439112762269789,0.20767849608047179,0.5391749695399117,0.8123366036510257,0.32607155713557384,0.18530203000709017,0.28206901595953465,1.0,0.38936988697841957,0.007589566386699658,0.6491992340338029,0.24481913433991034,0.23119303339076794,0.36817386217980536,0.23534610731226807,0.214013556844763,0.15672110365689576,0.6343267179942798,0.11008814990217249,0.412399769046466,0.4829985501759888,0.336260888965548,0.26439200547343233,0.2764155794551764,-0.009304510394341504,0.006190421631993081,0.35207529443220076,0.44759176409625906,0.22646888264792678,0.0240036554235392,0.11966418320254321,0.3060822901717428,-0.13273331655869522,0.5212507780784478,-0.06996999611911306,0.3730288361532745,0.5991512094927868,0.08213219403998202,0.20639984542374976,0.4953074196254154,-0.17743068502722553,0.6699776406510926,0.3813892826345593,0.5634175802763831,0.16072777018526807,0.2725685303597182,0.5032640521234353,0.5265140960913653,0.008215516661342955,0.26070648602276114,0.170924445069107,0.10729030282731312,0.362585911017316,0.18405435321909686,0.3619492196172964,0.2504433449083132,0.23479712266205882,0.01700859898958032,0.22420510184869902,0.33693050308863437,-0.2264152826344028,0.2765239347412485,0.3757770380706691,-0.03830014980198481,0.48615272149462324,-0.12341131599010109,0.16872194543564606,-0.07050582545485812,-0.11068030492229124,0.27054221557533326,0.09049694748666202,-0.051546667393001254,0.4203044715190044,0.5543433822664287,0.0908934483597767,0.3660699630541936,0.2663284170603577,0.0932403105026473,0.06575496310608617,0.24282366562801228
Angular_R,0.5264739837592164,0.17894847787441068,0.5512043522931368,-0.2969369099020807,0.411228186761544,-0.2701600249177583,0.49478091380601247,0.5777826274076117,0.561832986642739,0.6719637405429102,0.6984051335088235,0.3754205033638399,0.38936988697841957,1.0,0.5722067623792837,0.42062951377150326,0.36161411158336326,0.4893566177386263,0.42785660069497944,0.5326911986120274,0.16786963233284083,0.3723462529652976,0.7031329927145054,0.2852743007769571,0.2687881829804584,0.7006817746970129,0.36248218702766055,0.2307952081075125,0.5623116317991679,0.3788431859100647,0.12762299981834233,0.6807035032294156,0.20825756295928807,0.6502361433641055,0.2619029831267003,0.5125379067791554,0.40481557588668776,0.4978170349761668,0.6230547429172772,0.6386710705602031,0.7357853362228496,0.06326347533422616,-0.3376509412476886,0.6078567120310508,0.7691935368318819,0.3642930739890762,0.7165302327000588,-0.27039782201355334,0.6252260266308766,0.6037626579476444,-0.16210221418210372,0.6033026883510945,0.5718767035390387,0.3989994214797775,0.3884601343297751,0.23821514733081145,0.5716608918355196,0.14088159420585256,0.2120208719352384,0.4556885607764807,-0.06953488728694328,0.32667361838586595,0.47937221237078276,0.5508044111812903,0.31600368829065284,0.32372918812278284,0.30591864857970624,0.6290906445845817,0.25342703023577884,0.3232940815437739,0.4160656676859043,0.6578014778868837,0.30034728179006037,0.3688173196497276,0.37435291775325263,0.248677354148636,0.40714852418252784,0.4305841133317365,0.5848849110030683,0.03436342550557065,0.3946048635744709,0.4602764742209959,0.14376339666122578,-0.07690818197378631,0.29316941879126207
Fusiform_R,0.7219563724397646,0.3860042376764941,0.5368916268361663,-0.07711924280564864,0.27225585153179893,0.06440871740717062,0.6962288913254867,0.6190386084576808,0.17834002191196738,0.7700760675857291,0.7061740174317965,0.7311419396347124,0.007589566386699658,0.5722067623792837,1.0,0.3740766350873484,0.6164971891370092,0.8688846268713952,0.7214220953101578,0.6593967742399202,0.02679267719883396,0.8308312800456837,0.4325843877478237,0.6435780007242504,0.5348205168928462,0.5684548739581337,0.30954595792180745,0.1358171232802728,0.9098281652563175,0.6773542502127408,0.2243235600846486,0.6887145953402044,0.23969570397503442,0.6439011487016534,0.42645378157320424,0.6049268321761231,0.5580218050629985,0.8595498142441966,0.154432941344847,0.9045891965492667,0.6883390755197634,0.1466973357211689,-0.24043473201784202,0.58463631287593,0.5737679004769561,0.7869215736092063,0.5448645006993076,-0.3412419443561124,0.18403924000119723,0.8944373949247474,0.1855515864036897,0.7500142398395127,0.4174854134412992,0.6386596611912616,0.45268512735403227,0.4777862611067651,0.8544037783197839,0.23061097209725295,0.3751842587368981,0.6278994934662235,-0.03258597671914126,0.5945270970354999,0.8093703777053426,0.8068831726391749,0.22926362071649023,0.74668215861898,0.4538678907425948,0.6006472757534258,0.514486376304419,0.1770905191883529,0.8526776567250975,0.8598135397376538,0.8335237190112516,0.7462003596725086,0.4219548642523481,0.57881748924338,0.46113743803391083,0.5356313232322791,0.5288014792769629,0.1652227245161704,0.5540313818324318,0.6983739641779668,0.3040611863661881,-0.07104782076231318,0.7794165050145677
Frontal_Inf_Tri_L,0.6714550617152392,0.3896569079423524,0.8522675796334925,0.24480263617277795,0.6992624191069995,0.2563870073183688,0.7041179964004273,0.7466858947131785,0.7631346738405261,0.6549690030066191,0.23372192210729914,0.6073898385927867,0.6491992340338029,0.42062951377150326,0.3740766350873484,1.0,0.5849138336352685,0.5509746403556841,0.6453625087093066,0.5793820995856054,0.09719964158014596,0.47103180947004714,0.8629150479184098,0.2733286674594931,0.7046490179818438,0.7873470323752634,0.4699387683583308,0.13420223859151678,0.5989379019968746,0.14089398798057864,0.05778570728178034,0.6819925299693893,0.7936666111730132,0.5778036955715913,0.3752523947080227,0.514427339877207,0.6912553336303318,0.2359734856066824,0.4872076249075495,0.19382848217102439,0.6180007075265526,0.7483460094908099,0.11283812014236472,0.16576797397504975,0.6931331684561467,0.07276258671741323,0.7312113663965,0.4737092720783301,0.6556614801060128,0.4990384096084706,0.5245590465905082,0.6817855214446001,0.7405023951259351,0.43371426707600036,0.6551253180225927,0.3315189898958633,0.37179380808286955,0.6617053185538307,0.5607838038206356,0.5198436808332356,0.3929652526661754,0.5992481401866815,0.2921347190132497,0.3389334241592787,0.23892320187900876,-0.007812005569569908,0.549937316399506,0.5615000571502616,0.02177723217364526,0.4797234277210023,0.1922336529318444,0.390413678609564,0.2626378753602794,0.09924770685528157,0.48921419577894826,0.5933085093825379,0.04817307507843199,0.6691707999295541,0.6042559651027896,0.4131813235032861,0.5151637417461793,0.7341646549683923,-0.025929020241335962,0.3382948177895153,0.4353232314097333
Red_N_R,0.7118567006125224,0.1905487964015522,0.6284547281859556,0.27764154663620516,0.4404204868036868,0.23480557265952,0.6714241398990946,0.656327928340025,0.253463151798934,0.6505335047307966,0.24602524078202517,0.7234521698129592,0.24481913433991034,0.36161411158336326,0.6164971891370092,0.5849138336352685,1.0,0.5993155611241839,0.7301341859150144,0.6070935639528601,0.1467566113576088,0.7030991808507858,0.5382770158968669,0.44561731614800676,0.6859547675664431,0.5538133530233145,0.545153895534767,0.267686366068738,0.6330788878198542,0.22551944851261363,-0.20932815600204532,0.655296182762257,0.3140133917187592,0.577692097229618,0.5986859181731838,0.4797568790850883,0.5965935321787111,0.6501727804777274,0.17211593519254773,0.48710526041167107,0.44139120225141865,0.5471239040008535,0.053678674915750034,0.30076326465168773,0.532630882606934,0.35601732781783996,0.49129633250297744,0.06644156776976169,0.36403848102877523,0.5830858416256837,0.4905808334768045,0.7392906786920267,0.46020908205258554,0.43035463955697695,0.4770350620564116,0.5177145656702864,0.4489618761361147,0.6558781385295752,0.4641728263315031,0.6991424672260411,0.0816562491036897,0.6474991653198391,0.4007830753697276,0.4655857144838998,0.3664431930298915,0.27501367261455584,0.5070037629351414,0.49965107747643156,0.14152784586350414,0.14254742508125473,0.5135679695717995,0.6555579980818774,0.5181832632453673,0.3040259733523875,0.2751911827754096,0.6389548282296594,0.1750400852856784,0.7095416917791805,0.4599688169382901,0.48084251121269556,0.7698881532596463,0.6709302234083209,-0.006530642816005054,0.3022231916659668,0.5914847629028367
Vermis_4_5,0.8002700412737984,0.4885467535065614,0.610672549015325,-0.032792021401827846,0.4534896744109671,0.07817416757319227,0.7055525097851246,0.6711021585651309,0.3735336928244271,0.7366282636236828,0.6190145240580198,0.8688922733029992,0.23119303339076794,0.4893566177386263,0.8688846268713952,0.5509746403556841,0.5993155611241839,1.0,0.7142936552120184,0.6403439760940893,-0.04697322259225199,0.8187779216771449,0.5400805027619395,0.6710783297367503,0.6370183662018399,0.587524996139015,0.40480952627765776,0.010938729649424364,0.9628351722363484,0.5450441645293062,0.26904689564147416,0.654829303080556,0.4637237797950935,0.6390539437798262,0.35890619226737547,0.5666063953536886,0.5777425067870188,0.6507614886960124,0.24951971821762686,0.707420749179553,0.7690278266858801,0.3667071375543472,-0.11462917538187882,0.45487335281690267,0.564460201186553,0.670875489643167,0.6733324617841666,-0.06935146896611663,0.3083634591785377,0.8699281825554173,0.2797614856948451,0.7276490027813919,0.4515316731084932,0.6604113640196093,0.4728779601160715,0.42763967858031826,0.772495526636081,0.3674743959290834,0.4100938034969567,0.7048317664741077,0.21454521458684522,0.6223378489784037,0.7342599559177281,0.7842851196857232,0.15392169740226094,0.5767175679051515,0.588694438976991,0.6294267861504617,0.4405857770072939,0.2777334398701633,0.6327000420164185,0.7519045402023652,0.7003993323887057,0.5799864840146928,0.5050089786506265,0.633169753614383,0.3775352737486791,0.6313906335512116,0.5785345925946082,0.12251995620309197,0.589104143907309,0.7087170922345849,0.23538811983341137,-0.004995558497637524,0.7728934180192191
Frontal_Inf_Tri_R,0.7569291218573377,0.4456800691690292,0.6305865128516613,0.3422431633889429,0.5926561700378964,0.22080338371442967,0.787149333467257,0.8526710054647034,0.44016892013712877,0.6951847313335152,0.32245742002928285,0.7788903300867444,0.36817386217980536,0.42785660069497944,0.7214220953101578,0.6453625087093066,0.7301341859150144,0.7142936552120184,1.0,0.6261188057113978,0.07137925876995786,0.7984986774355125,0.5734296356048355,0.4185850512480944,0.768287240854412,0.6192645425978484,0.4522979728733067,0.18958262831927206,0.7575853506322042,0.3668035521725151,-0.0688902688746205,0.785643183959706,0.5769951650472536,0.6596409147273122,0.472719502751151,0.6624741021998564,0.7742195315973641,0.6607924281967784,0.20092753549282547,0.5844129175330609,0.6173377364729421,0.5583789930887615,0.16589323018491944,0.2252366107265537,0.631592063645184,0.4026219337268261,0.5661385008885211,0.11547142828123802,0.3110103229376233,0.6478519117249576,0.5877936685051987,0.9071054255472316,0.5844965387547085,0.6009181805366177,0.6022210033004063,0.607042839755449,0.5857955622783212,0.507786501173808,0.6369299062749169,0.6856859335082195,-0.033513390466189806,0.7299730170228166,0.4864851729219977,0.48875352190915455,0.23245194952190212,0.34456825413334374,0.6196790531386632,0.7409671694092383,0.18234414676451588,0.22055130860120284,0.5758374782582512,0.7763623353759497,0.5997306599061514,0.3888798450021065,0.23172357672910301,0.7366447309853695,0.11721564390371986,0.6679543919980037,0.5971864548663898,0.3653759311852554,0.6233911068290862,0.7694638338383609,0.10436083402691568,0.16638565721568727,0.7309522905363468
SN_pc_R,0.6282329364822776,0.4293927004239456,0.6382245837521547,0.15541968571622466,0.3355454267053126,0.05524046656629914,0.7011974021245658,0.5891245013673424,0.4518150657788219,0.6227577208018014,0.3798787441383705,0.6093870994835979,0.23534610731226807,0.5326911986120274,0.6593967742399202,0.5793820995856054,0.6070935639528601,0.6403439760940893,0.6261188057113978,1.0,0.07078877803146288,0.5391629176741703,0.6431813493541326,0.2439675569440121,0.6195459444376039,0.5831375769564511,0.4534992754797947,0.31865090562518905,0.6868555981811292,0.362908539878545,0.03647782565732144,0.6657854296035218,0.4234371187244525,0.6646744146934458,0.5259794798800396,0.6651294414942976,0.7018274387002482,0.6372792545223497,0.44381963592999635,0.5694896644851544,0.6601687385760243,0.37771318258533393,-0.1396345437309379,0.3682555622088733,0.6911975442686513,0.30263149397765354,0.6539258433055093,-0.025647467391008746,0.5145238203369042,0.6323292738875462,0.2994158134524829,0.6196504669467829,0.6708079224815031,0.5439215504659451,0.6580634897534564,0.3174981381439771,0.5907874952757185,0.4415655404142583,0.5252867303079518,0.51369090938432,-0.011759604415844763,0.5686627246653096,0.4211472990549941,0.4671665002283157,0.3840537776516836,0.24193923104092013,0.4483174458294012,0.6470594526527758,0.07793648735406622,0.35642870887268424,0.518099176695368,0.5436723463789025,0.4268827888756611,0.3209879942353536,0.3186029296504243,0.6034904163632212,0.20298721616422508,0.7484877641778768,0.576824388738848,0.3951723664352932,0.4555577599875969,0.7236745060534863,-0.01815284206566662,0.24297812827963827,0.4695588269253125
Frontal_Med_Orb_L,-0.01603801137056217,-0.20825499773241596,-0.007504717517750943,-0.1342260552529484,0.16351422326378323,-0.05403390689776389,-0.11470480129062814,0.02482612123429396,0.05289787298258351,0.0851178909593108,0.16098377871426908,0.0695137240101662,0.214013556844763,0.16786963233284083,0.02679267719883396,0.09719964158014596,0.1467566113576088,-0.04697322259225199,0.07137925876995786,0.07078877803146288,1.0,-0.01636895561018376,0.08570414169424032,-0.11465191206168479,-0.03901310191370526,0.2033489555909539,0.36471822459408776,0.2972892520074257,0.03547533526197766,0.20073677207208693,-0.06982821705543346,0.03298062107572634,-0.08400656080695844,-0.014267523239975871,-0.03148686953224408,-0.003424190346330664,0.08661392083162424,0.12726231679819017,0.1127616787146836,0.10325025887850282,-0.11030404368323186,-0.008425694949005228,-0.178022170785095,0.2125375779181834,0.16923806629635843,-0.04819516175273622,0.14330132611245755,-0.19896251019373482,0.08764742857450007,0.09909166038556204,-0.020349046554864553,0.14001085038712016,0.13146432902790817,-0.21859610628622123,0.07196487325868646,-0.19424064914798128,0.04914454631710828,0.1488991842306733,-0.03837735221804974,0.04321420914207569,-0.1357820040331861,0.04743936422077738,0.002803376195249685,0.18438590822762926,0.2989079978526118,0.010066441572327686,-0.19330074289537227,0.07209802563212107,0.08970660472915915,0.12832562321213098,0.2048250449584607,0.04839970172448184,0.023589031546424388,0.10648246702335094,0.01623550539520922,-0.13823497979115132,0.1716132559350969,0.0807956435876892,-0.0018183610394915868,0.32900155772639683,0.2310250143536811,0.061284318245159196,0.19779969271180703,-0.17587183266506823,0.07052989014509488
Cerebellum_10_R,0.7252134659412265,0.36443558100872686,0.5788604181465888,0.11284593663857063,0.4716266027029584,0.1598511233099734,0.692988974919352,0.7271855034999618,0.1983615279092945,0.75933661930275,0.5128211021239052,0.8057964774102956,0.15672110365689576,0.3723462529652976,0.8308312800456837,0.47103180947004714,0.7030991808507858,0.8187779216771449,0.7984986774355125,0.5391629176741703,-0.01636895561018376,1.0,0.39813311621827907,0.7415099457317945,0.6447998264953546,0.5113458868370383,0.3324494494763175,0.11566710818799866,0.837942447573949,0.5176599518883644,0.10802070139510231,0.6798963819100375,0.37566909705204227,0.6004983299606136,0.3576796736542451,0.5119531549511022,0.5449776652577951,0.6465659751666799,0.0005520033308990504,0.6569355636045808,0.5796576722979541,0.4107307007961724,-0.04505164202372349,0.4056914945691368,0.4281076659374935,0.7077092367970942,0.45370340348366844,-0.013398123065241522,0.11344264629026728,0.7548834696182348,0.37042207914883846,0.7935406824446684,0.31196599202257796,0.6242061915583964,0.3494178871662135,0.5876822984525424,0.6893812597035889,0.4149461522091532,0.44758944010864415,0.7733649097876145,0.1522837220930593,0.6627001126737433,0.7011908500433834,0.6669649655769428,0.2695536139638515,0.64270015301004,0.5533807133880944,0.5581013836232184,0.48710574900811726,0.22089700242470758,0.6763055365268464,0.8311965690284941,0.806514375159793,0.5980622662148317,0.42627621556800194,0.6484746868512331,0.2980274807301313,0.6059347896731528,0.520974335551854,0.18655043317013092,0.6635529176764207,0.6734828059914786,0.33171555343033043,0.011544194640660218,0.8135261591543574
Frontal_Sup_Medial_L,0.6827816704314494,0.41428244043999435,0.8173923381644843,0.07459457146934137,0.6350281651156102,-0.00928180364892214,0.6994688859452365,0.7408421435482856,0.8136996349566884,0.7088137416448211,0.3641458077549831,0.5087630814301887,0.6343267179942798,0.7031329927145054,0.4325843877478237,0.8629150479184098,0.5382770158968669,0.5400805027619395,0.5734296356048355,0.6431813493541326,0.08570414169424032,0.39813311621827907,1.0,0.21989887050892998,0.6097007581836612,0.8019606600356607,0.40488413073197543,0.20986268191063379,0.5856578504819697,0.11249755763536592,0.04470638732044332,0.7259765398228866,0.6339055932155649,0.7057462133915863,0.3698669460180805,0.5547420159334191,0.6377552438972395,0.34847464906579734,0.7082607855220426,0.3314027799718057,0.7828792032305077,0.5383564600810863,-0.06717709527438841,0.3637307809243563,0.8392647727314443,0.09587654406446332,0.8388816028932732,0.252698379789075,0.8870728255284748,0.5341414248805453,0.2953237933525282,0.650361633035772,0.8224095875117475,0.40075957410692703,0.649523831252483,0.3284135406525846,0.46470109962935624,0.44677656563684026,0.522488606371803,0.500066484930596,0.21999182716974075,0.4510426715550687,0.31433990483309876,0.388362826350743,0.26940508407118213,0.004921514973263992,0.5559723409231417,0.6752892190723229,-0.01997867998737729,0.4783266267834714,0.22227004905739503,0.4861242553928663,0.1725135649395398,0.08955046702724577,0.47127985001264505,0.5066745106554895,0.1818633605807021,0.6362851747583937,0.7368818128043295,0.2733236778210402,0.4363357240196923,0.7092176031617534,-0.05200355595350642,0.3125844315069468,0.29860308907717054
Temporal_Inf_L,0.5372712055603543,0.11893435383156874,0.4460467388789778,-0.19358355845042433,0.431845047580436,0.0031282785757802945,0.38734567659619484,0.47795368099132624,0.008849826970906022,0.5575168390996814,0.6223789813772157,0.5312204530326248,0.11008814990217249,0.2852743007769571,0.6435780007242504,0.2733286674594931,0.44561731614800676,0.6710783297367503,0.4185850512480944,0.2439675569440121,-0.11465191206168479,0.7415099457317945,0.21989887050892998,1.0,0.2579574633610872,0.37511548488887886,0.12775185988795276,0.09950138500575421,0.6945317612931903,0.5376945350908838,0.38885942152512987,0.44901774093489116,0.13273939859041464,0.41559125075939685,-0.006409471610198156,0.21096455168862027,0.07870647213031852,0.29771792865546576,-0.22807999200381,0.4442736699890059,0.3793248332831405,0.17616995909432848,-0.20503719242945032,0.4998002536308682,0.11441126429177188,0.8486310694378357,0.26064325869693306,-0.031749747415267475,-0.05432852355739834,0.6359130978485608,0.03546514662818961,0.5727480377393241,-0.07595393897306284,0.4831007888158654,-0.06044581038377388,0.38326427390493145,0.5569122515372501,0.20292312069611906,0.0870207450868031,0.6397347088471288,0.46325840386637945,0.36223664377673376,0.734877456486872,0.7135485673229728,0.3437031274881053,0.7365860124294018,0.3429514936472188,0.1732576433815322,0.7499477575507388,0.2524648569031742,0.4558263951914218,0.5931416862579334,0.7840485817917549,0.6933459530804356,0.6715828267953542,0.3277570745765919,0.4448884650354958,0.40522373475921714,0.38107680933963106,-0.07223665720118047,0.4694984887995786,0.35176895484995646,0.5191389593402695,-0.2144118205315387,0.6395416197912356
ParaHippocampal_R,0.6421780752333276,0.5655499613345347,0.5603031661778691,0.5368603380805506,0.4952641172546898,0.2792682364231247,0.730651619122486,0.6506865169780742,0.5423157723415649,0.557157262108416,0.04975673922975063,0.7079997137438191,0.412399769046466,0.2687881829804584,0.5348205168928462,0.7046490179818438,0.6859547675664431,0.6370183662018399,0.768287240854412,0.6195459444376039,-0.03901310191370526,0.6447998264953546,0.6097007581836612,0.2579574633610872,1.0,0.4727053434668211,0.3857455236596101,0.2266236878406136,0.6348090870025827,-0.010591130769157154,-0.21901623946573875,0.6213840618233534,0.6271517377603499,0.5299585967183492,0.5315406142613567,0.526013422077141,0.7868284448034438,0.5063623408416209,0.42356343550474357,0.3087082786014535,0.616146838370569,0.8081810959956058,0.2785506425375141,0.08719954437684825,0.6325013870720947,0.07989030035377703,0.6581531712319598,0.3176563425457362,0.4654558911032423,0.49657084525545747,0.6614832758382155,0.6646815767352798,0.6838556782402164,0.4803123965416976,0.6728729626651543,0.5566082849195978,0.40099446569145625,0.563116175487548,0.6919540951270371,0.586670171788313,0.04772750197637706,0.6495136692138536,0.2146287426954264,0.26648763188596286,0.1601221318704317,0.005057457206464995,0.7334074026366708,0.651362717226833,-0.1883760932044507,0.24982514521681165,0.32094966951174436,0.47689466529206836,0.318012599943786,0.005458056774819391,0.08617811028579608,0.7383457745288979,-0.10780594898734489,0.6467340197686725,0.6236399581671334,0.41313017733084073,0.5286202315543336,0.7146276597604596,-0.19520993983509377,0.4803519849893665,0.5747521655108796
SupraMarginal_L,0.6509010772500439,0.2586148816721258,0.7571736740888539,-0.04890164562799095,0.5945954729061502,0.08460462741680726,0.6552748988963932,0.7423683756864542,0.6525047572651231,0.7796152446066117,0.5817147797065116,0.5591704733335113,0.4829985501759888,0.7006817746970129,0.5684548739581337,0.7873470323752634,0.5538133530233145,0.587524996139015,0.6192645425978484,0.5831375769564511,0.2033489555909539,0.5113458868370383,0.8019606600356607,0.37511548488887886,0.4727053434668211,1.0,0.46516609272503506,0.16456842097046676,0.6800417031540175,0.42769067488455664,0.14843095675726747,0.788655727184043,0.5402380960067273,0.649602993475876,0.31059197295025587,0.5504145177733645,0.643391460966035,0.44025266679965896,0.4781308009247872,0.4903585196214275,0.6789025935804256,0.42237766302622315,-0.15866880498927513,0.45102279200057127,0.8024728652503753,0.35051656942673043,0.6900698921275061,0.06084531843975751,0.5526970085480563,0.6867055092154197,0.26225559942563026,0.7537583419774184,0.7017803048627556,0.3965878177179492,0.538433694316565,0.3269309173293994,0.5693020237429076,0.4720159495510726,0.38987049024618314,0.49747561825292386,0.10572959147987274,0.535426763668349,0.5080803934120132,0.5449294693571484,0.32967641913421153,0.318607263590724,0.4061822246228374,0.6633514100395941,0.3044089406588371,0.4524214620358331,0.4874326462086879,0.5692372002558852,0.44682398421323893,0.40967945457297816,0.4830026231024964,0.49558501071302213,0.3455229922246883,0.589773261422936,0.6354575685014757,0.31173181618292284,0.5558315494733629,0.6477472849622418,0.2274179147636603,0.024789236395549304,0.4913133177304097
Thal_IL_R,0.4422675271183377,-0.014509826134752522,0.43508737850278867,0.04040294929215425,0.37279698567862946,0.06748583358209362,0.30057693632103816,0.4043791245608403,0.2906849320416041,0.3621506142139909,0.20089037526881195,0.6290621703134611,0.336260888965548,0.36248218702766055,0.30954595792180745,0.4699387683583308,0.545153895534767,0.40480952627765776,0.4522979728733067,0.4534992754797947,0.36471822459408776,0.3324494494763175,0.40488413073197543,0.12775185988795276,0.3857455236596101,0.46516609272503506,1.0,0.27399759020013914,0.4026750912271699,0.19211318802199925,-0.05843818367952383,0.39911108191301287,0.2452108488897282,0.34315926511808587,0.4332332875070728,0.3481261712486797,0.43182436627935056,0.3973737564214269,0.23502991235814602,0.3019446428121819,0.1967935977688076,0.3326484511733084,0.12551318322952695,0.11428905912744541,0.4086570041871708,0.0895176548421421,0.4077669350103286,-0.0333950863427187,0.28743972257566647,0.4610871762307783,0.22986258102709983,0.4421604308606997,0.36253112814478544,0.2823462054032012,0.34232235380281334,0.04650736638485328,0.19704773128485661,0.650322267974876,0.17621746528224486,0.40951135580106107,0.04874059763436782,0.6646056676571611,0.11123961506951684,0.34375342816980575,0.3778787122697791,0.04686490519367371,0.18292313647120073,0.4501626585486676,0.07381444201682424,0.2620018969900422,0.25791390921226154,0.38270864859796255,0.24312394396835552,0.16883100214539518,0.20602880432309617,0.2984136266563509,0.16982423567341512,0.5604791188394327,0.12484833305740108,0.4756687511895612,0.6040800724470199,0.4211115734197504,-0.027035522645471533,0.12948708522513327,0.2618400343796638
