,SN_pr_R,ParaHippocampal_L,Thal_AV_L,Precentral_L,Cingulate_Mid_R,Cingulate_Post_R,Vermis_10,Occipital_Inf_R,ACC_pre_R,Frontal_Inf_Tri_R,N_Acc_R,Calcarine_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Raphe_M,Parietal_Inf_R,Vermis_6,Thal_LGN_L,Insula_R,OFCpost_L,Rolandic_Oper_L,Olfactory_L,Frontal_Inf_Tri_L,Precuneus_L,Precentral_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_Crus1_R,OFCpost_R,SupraMarginal_L,Thal_MDm_L,Vermis_9,Rolandic_Oper_R,Cerebellum_6_R,Vermis_3,Cerebellum_4_5_L,Caudate_L,Cingulate_Mid_L,Thal_MDl_L,Supp_Motor_Area_L,Thal_MGN_L,Cerebellum_6_L,LC_R,Thal_PuA_L,Thal_IL_L,Thal_VPL_L,OFCant_R,Precuneus_R,Temporal_Sup_L,Putamen_L,SN_pc_R,Vermis_8,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Temporal_Inf_R,Parietal_Inf_L,Cerebellum_8_R,Vermis_7,Thal_MDl_R,Cerebellum_10_L,Cerebellum_9_R,Thal_PuI_L,Thal_PuA_R,Rectus_L,Pallidum_L,Thal_MDm_R,Cingulate_Post_L,Occipital_Inf_L,Frontal_Inf_Oper_L,Caudate_R,ACC_sup_L,Thal_VL_L,OFCmed_R,Temporal_Sup_R,Olfactory_R,VTA_R,Fusiform_R,Occipital_Sup_L,Temporal_Mid_R,SN_pr_L,Occipital_Sup_R,Parietal_Sup_R,Cerebellum_8_L,Thal_PuI_R,Thal_MGN_R,Thal_LP_L,ACC_pre_L,Frontal_Mid_2_L,Cerebellum_7b_R,Cerebellum_Crus2_R,Amygdala_L,Angular_R,OFCmed_L,Vermis_4_5,Cuneus_L,Thal_Re_L,Frontal_Mid_2_R,Red_N_L,Frontal_Med_Orb_L,OFClat_L,Raphe_D,Fusiform_L,Insula_L,Frontal_Sup_2_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Thal_VA_L,Thal_LP_R,Calcarine_L,Cerebellum_9_L,Paracentral_Lobule_R,OFClat_R,LC_L,Thal_IL_R,Thal_PuM_L,Thal_PuM_R,ParaHippocampal_R,Temporal_Inf_L,SupraMarginal_R,Parietal_Sup_L
SupraMarginal_L,0.4061822246228374,0.42237766302622315,0.2934673021793577,0.8281271692908595,0.7201418187308811,0.5504145177733645,0.04929218303279539,0.3032754601779685,0.5022862836500009,0.6192645425978484,0.21241008404825445,0.5449294693571484,0.4830026231024964,0.010232996662379808,0.34200804582644306,0.7433256925394697,0.318607263590724,0.5142187731456833,0.7980722239405383,0.6477472849622418,0.7571736740888539,0.3810156284805185,0.7873470323752634,0.6789025935804256,0.5945954729061502,0.4053224432856169,0.5924288160549408,0.5225455975800878,0.4782546407441286,1.0,0.5111395418033067,0.40967945457297816,0.7423683756864542,0.4420378318428102,0.5591704733335113,0.6800417031540175,0.7315907706901792,0.788655727184043,0.6509010772500439,0.8212385555007783,0.3965878177179492,0.35051656942673043,0.31059197295025587,0.5200668970590813,0.5190622188423303,0.5367403548929585,0.03891439432578496,0.6900698921275061,0.7213988819179344,0.643391460966035,0.5831375769564511,0.42769067488455664,0.3028320957403488,0.10572959147987274,0.44025266679965896,0.8024728652503753,0.4874326462086879,-0.12597613553922787,0.3131764871912643,0.4913133177304097,0.39505726879566727,0.5985371820960014,0.5221512333432123,0.2702974254814568,0.6633514100395941,0.4651037054920283,0.649602993475876,0.3044089406588371,0.8126897789566061,0.6245009258740833,0.6541785391157822,0.49558501071302213,0.08460462741680726,0.5692372002558852,0.23047265309444417,0.16456842097046676,0.5684548739581337,0.5824493693639536,0.4903585196214275,0.2586148816721258,0.6089500379369001,0.20590835985097364,0.33924653765793183,0.5080803934120132,0.21875972299459864,0.41793526707697193,0.24770202810495942,0.8101562493224103,0.33612121376881426,0.4396275246453826,0.247235522706417,0.7006817746970129,0.25448703536644945,0.587524996139015,0.45102279200057127,-0.15866880498927513,0.7537583419774184,0.4720159495510726,0.2033489555909539,0.06084531843975751,0.5558315494733629,0.5132525460406415,0.806911223545703,0.7779267295818971,0.1188072737713228,0.5526970085480563,-0.04890164562799095,0.14545261218024835,0.5545446419609588,0.44682398421323893,0.6525047572651231,0.012670707514023076,-0.01595976394817372,0.46516609272503506,0.5693020237429076,0.6867055092154197,0.4727053434668211,0.37511548488887886,0.633683474965555,0.4781308009247872
Thal_MDm_L,0.67775577920897,0.4457733198619175,0.4989985472410892,0.6559138509190635,0.44093198007905715,0.5091523209496407,0.21532773245683917,0.300635570240916,0.5174151913754607,0.6396775897238257,0.5612526121567921,0.46512058790617894,0.32768667543156227,0.105026805352782,0.1438964883408606,0.4696773470822253,0.3514912537904805,0.47884321685258685,0.6274065520460516,0.6748021201790493,0.5253677715557326,0.48813877237802533,0.5234818507248318,0.7615655241090304,0.4149511941139342,0.6341039663559738,0.6654294935796112,0.4715580699404065,0.5720621666888358,0.5111395418033067,1.0,0.3014483849975741,0.601241556733348,0.4293560976963238,0.693446367229255,0.7448335105347765,0.5979870091231945,0.6083902054701633,0.7332559025392115,0.6259061731465789,0.5096217123022757,0.39545510715471066,0.36486613735141205,0.7018460237240745,0.2714839975612661,0.6210411903203449,0.2731701206254072,0.6275888661348847,0.47967267631143035,0.6672575026046103,0.6214758364604207,0.32985863497879,0.21935428807159316,0.10481998914671457,0.5506725689922325,0.614993513973193,0.4926718952378133,-0.1125633441609372,0.30888708902053735,0.5356836096363476,0.5123888836728253,0.6030938113614642,0.6157613558767165,0.3276678375790342,0.6687725129940353,0.828489271261928,0.5717842248707345,0.13512741543424128,0.5721165544481939,0.6871778398542797,0.5971633359316365,0.6657424051487513,0.0821953877431918,0.5924656547748307,0.49698391193193336,0.0168102189570053,0.6759419683927214,0.44334629126315056,0.5221080150748175,0.5936603285338773,0.5173769182157678,0.05487451519336417,0.1777319322348728,0.49227449468990014,0.305585309274332,0.4599323745143705,0.47084756643793824,0.65420589255815,0.2742615392239555,0.45221306971430647,0.29965078319203375,0.47461331088620634,0.48653197876598225,0.7807312905604856,0.31243215816049735,-0.05639557592498914,0.6269983827480704,0.27758758928850846,-0.143841270401842,0.053789976412841445,0.41150949219003297,0.5389202264716494,0.6316642979252489,0.6238404107800081,-0.12616994238308332,0.41765497756915076,0.16860718167324645,0.5345094780317698,0.5477398723175148,0.4581946349864414,0.449893492230186,0.14703414239402596,0.092842106059021,0.31302580416427983,0.6861008636390307,0.6779797682558002,0.663198984415108,0.4265989722244659,0.39244833511228866,0.3916313163576531
Vermis_9,-0.04391568839118615,-0.20793401353372976,-0.07299092035169606,0.3354660646255181,0.3498906966470813,0.30103006043826447,-0.7180725980723369,0.9190343625815316,-0.07136740235664459,0.3888798450021065,0.13667661995440572,0.8139024998473333,0.5966863409880768,-0.4619936467935709,0.40078141109278964,0.15940334255508057,0.9163975082227371,0.636870716338477,0.6485937323642507,0.3235687575059403,0.35589368462109006,0.1285006676943818,0.09924770685528157,0.2492304689141465,0.1934438298295248,0.15558297196142623,0.40433443853816,0.7400929288181164,0.29994824934582837,0.40967945457297816,0.3014483849975741,1.0,0.3378834428823652,0.9343066509131166,0.4164199036352572,0.6528321523687253,0.37485161652242055,0.40116107265918133,0.42374190968356423,0.3757617790222238,0.4021220981467282,0.8986325620234497,0.09524577706078236,0.5720983682518285,0.16180900594478695,0.2498598174321951,-0.3641199356402541,0.1411994748263287,0.38438461230768844,0.09911443418268595,0.3209879942353536,0.9130723381383616,0.8264936052701695,0.13866448522651803,0.5288528610554656,0.15255402884141103,0.7841297641975912,-0.6303112836462587,-0.2539230563417455,0.6368795829606302,0.8776246800550531,0.3488018469140513,0.5300964079479824,-0.03704226534567795,0.1618956073786988,0.24133724182670216,0.3382309767004465,0.8943209766821242,0.2684183323460354,0.2579350889160588,0.45270202322338365,0.1501309147819433,0.0028785750458819033,0.6385203109863379,-0.04394580252236898,0.10202027141120419,0.7462003596725086,0.6213257122425623,0.7297428878523252,-0.02106236820568557,0.6457217893766684,-0.48645378409836554,0.903640377949533,0.858265214039425,0.2972743598968354,0.5964687044314618,-0.20390004252329816,0.3165681148200138,0.7184434674450209,0.668804558317402,0.5117629646989769,0.3688173196497276,0.12362481950469552,0.5799864840146928,0.6053257632938891,-0.4330917358935617,0.5207789513168254,0.044575643440863524,0.10648246702335094,-0.45756823597347474,0.37825689945484103,0.7208861481998029,0.49483596052662404,0.12703666125182625,0.4339654519518172,-0.21701242126285117,-0.46384023056413154,0.015645867978164044,0.7220725622545199,0.9089504337402683,-0.13729181578824132,0.1988476272604207,-0.580004088411894,0.16883100214539518,0.7517298118774948,0.7319594420298737,0.005458056774819391,0.6933459530804356,0.3304358442370401,-0.28234346158664264
Rolandic_Oper_R,0.6279983644393736,0.5304408902762129,0.5681453028573785,0.8212021589871483,0.7149296462677639,0.6535215353937015,0.17942841917375063,0.21588856210499185,0.5846657476257948,0.8526710054647034,0.24413903466131345,0.5006798150323196,0.42753532381007825,0.11879884696825638,0.3286431689806958,0.6748227823891357,0.2759877187684964,0.5764177899199996,0.8298423232229685,0.7139320854404243,0.7947507784319007,0.4189725438069187,0.7466858947131785,0.7089387575198142,0.748038234632712,0.5570288984959921,0.6861441164586393,0.36369960376405225,0.4165027702369675,0.7423683756864542,0.601241556733348,0.3378834428823652,1.0,0.39155103935523095,0.6801714846490541,0.7095724137882586,0.7646902816706763,0.8573819105927841,0.7514789877724238,0.8767352630420516,0.5824522103157065,0.38852630089035806,0.36089372546554066,0.548214095841514,0.4003610439194318,0.6525741786204334,0.18253692006792707,0.6583480207920889,0.7192983126229385,0.6829608337535669,0.5891245013673424,0.28310182897657515,0.29354015226652475,0.14318133654176743,0.4826942933480125,0.6835777049592268,0.39773901885784346,-0.04394774657198043,0.499220606253305,0.6123461958336421,0.43241234400349265,0.6680223037865208,0.5370020150766419,0.30915824443495504,0.746160513796956,0.5525038278907606,0.7450716936461758,0.23079611197077682,0.7656364334983824,0.8329674973979331,0.6575657872214924,0.650528022954141,0.08282950103974969,0.7501499777994747,0.25579942240252296,0.157649645668065,0.6190386084576808,0.35543692121790854,0.4852256461262704,0.37031982372931,0.48565316189273233,0.07182483729589466,0.307257264090371,0.47991173054714387,0.2388691629924327,0.4170360953382186,0.391241637743851,0.8289887376432358,0.20011327263771933,0.2800149607813487,0.2732102659718803,0.5777826274076117,0.3795198359793419,0.6711021585651309,0.29288453743871823,0.0702137600067686,0.880664171436193,0.4736105058373353,0.02482612123429396,0.21965933893110276,0.6080439068026771,0.6070596843289982,0.8686551759264298,0.7903194075093292,0.06810475903390739,0.48655152347222536,0.17961668644178144,0.36853656454394207,0.4936259955085582,0.4947267428113831,0.6352051431631429,0.1862015514281908,0.13528525712025746,0.4043791245608403,0.5334288008010757,0.6032017084901882,0.6506865169780742,0.47795368099132624,0.6929977158655428,0.3316778784567074
Cerebellum_6_R,0.10216529299538099,-0.18136443182148976,0.036510981836840976,0.4136785217608527,0.32127189318163213,0.4163910094906027,-0.6207792116694343,0.9354195426866135,-0.003140781756150643,0.491745484335407,0.2217951115080372,0.8044473289238369,0.478351486935676,-0.42095306492009243,0.4666553052120972,0.12085497984951543,0.9269420246592533,0.6489880223778071,0.6910444844196241,0.4510247345839838,0.34351293843326464,0.15835403709442422,0.10113574172472087,0.4003830442523029,0.09407392565159849,0.33207770476284165,0.42744221746120065,0.8465363729867462,0.45179940239097505,0.4420378318428102,0.4293560976963238,0.9343066509131166,0.39155103935523095,1.0,0.5261324483578329,0.7369409999696253,0.3838580036335702,0.49239978838764215,0.5116318035168986,0.4176944139655683,0.48221285215478793,0.9038707582096682,0.24598663837993964,0.6434659446559318,0.06622348297974115,0.2906682022232008,-0.2637495580250989,0.2198737683858122,0.355079696348768,0.26600664418007025,0.43365862383246606,0.8636547465945797,0.722312550317104,-0.025475145101918353,0.72157499924227,0.282128443487619,0.8907689666427989,-0.6355806686556273,-0.1370162884335842,0.6775061321057871,0.9280510539907236,0.43562808446980955,0.5504081538305768,0.07200358814061572,0.33836978833992515,0.35370380212138613,0.44924978340060406,0.7743905256601138,0.3019829906845546,0.4443723682502288,0.4429434255368253,0.31677601422937895,-0.0044515046638418645,0.7621441628555706,0.0667886248685497,0.053542703985716276,0.8776109377979713,0.6175734940964677,0.8741403670741543,0.1330373301899439,0.710807209589506,-0.5500033445067917,0.7806638951743347,0.8655208291977926,0.32813077684009234,0.5420949063446331,-0.08941484682143326,0.37691928979616357,0.7960907636579972,0.7957045360719635,0.4310798188607275,0.459095865011569,0.30845346814892655,0.6725394915146621,0.6046674153418525,-0.4213349048754012,0.569009533282052,0.06874559306960266,0.08737730617704663,-0.5308000807285362,0.4277174419610894,0.723996396386722,0.5125179811807117,0.18982593844169246,0.21920105927862107,-0.1290549591612748,-0.3437711060575287,0.19226585158819554,0.7777286838264528,0.9025265795156902,-0.12332826288088782,0.2526931550354448,-0.45537747566103043,0.1922413285029191,0.8130566140628197,0.7979158031387794,0.13551821778371967,0.6473240897427256,0.3383928572725807,-0.16332597015493833
Vermis_3,0.580056682405096,0.5118316246873506,0.5960585015020855,0.6500396211738136,0.594295999178398,0.5666577206112167,0.16412244895761388,0.38088143785232126,0.5766075397034924,0.7788903300867444,0.22393200705178226,0.6138112038606043,0.37846142669904975,-0.0307993557867766,0.3541967484838916,0.4206626583441407,0.4258658414851475,0.5065915943513305,0.7153043827310519,0.7235015199073168,0.6008148056336756,0.5712190205558506,0.6073898385927867,0.611676877897095,0.4826229403183243,0.5237397472796382,0.717068509567763,0.4375600654916411,0.4594070324032582,0.5591704733335113,0.693446367229255,0.4164199036352572,0.6801714846490541,0.5261324483578329,1.0,0.8387118928687012,0.7586016065327084,0.6490804531311427,0.771632401812682,0.5921554965796474,0.5824501711955761,0.5011090409250327,0.5045059516546258,0.5697258509933812,0.34286023049328923,0.6580083329585807,0.1647674212304636,0.5811124862513246,0.5261697099190624,0.6503876711544357,0.6093870994835979,0.40175968927466277,0.3583529907981341,0.18180743053280965,0.6018663086655434,0.4944650651853153,0.5402179613047655,-0.10528967546952707,0.46082974243780217,0.7142792512681972,0.5865813759426496,0.6885007325021579,0.5949110195256953,0.3874127652702925,0.6257314844667303,0.789527879124094,0.6015038987149237,0.29657326576933823,0.609800839231411,0.6795097111652004,0.68536011353552,0.7003792598547435,0.15762116999413642,0.709262383165677,0.3971215585994141,-0.01144042180627367,0.7311419396347124,0.38689094624835274,0.5958277489521094,0.42879798104013656,0.4538968517450535,-0.1057302693598458,0.3369333140436694,0.5418291249002573,0.3357122188352189,0.3775326722034694,0.5115911337532597,0.6290332174026392,0.26251296110917366,0.4104532193564318,0.3168346598193023,0.3754205033638399,0.4990646530287688,0.8688922733029992,0.2571583674748512,0.1105961912851896,0.7193369855608251,0.6400991774368954,0.0695137240101662,0.03567235036475674,0.730284783395235,0.7465330120930215,0.6545467512782337,0.5879621443336329,0.012720037048004378,0.28060005934561727,0.1508592915167593,0.5648551228213969,0.7290560686146047,0.6165029312937156,0.35304880226218904,0.22592953173584607,0.2089602364038505,0.6290621703134611,0.5969618057790782,0.7732215469221276,0.7079997137438191,0.5312204530326248,0.5032240668498761,0.17102832677962526
Cerebellum_4_5_L,0.5549278779075858,0.36900925727653594,0.4334221561086196,0.7438070615200183,0.6219020712406061,0.5931315540219628,-0.08277435398784586,0.5883486179740474,0.5086711017817889,0.7575853506322042,0.339723713197204,0.8334301914079745,0.5528013047612051,-0.0796873616312305,0.3044273417338208,0.521405212786446,0.6356220422782031,0.6611000517873015,0.8426246091088674,0.7257018068324181,0.6526688583937511,0.480524113890455,0.5989379019968746,0.772808851148854,0.507093473821185,0.5265638305963704,0.7275323748635935,0.679486248728562,0.5725898920463784,0.6800417031540175,0.7448335105347765,0.6528321523687253,0.7095724137882586,0.7369409999696253,0.8387118928687012,1.0,0.7450186105439001,0.7169775729688499,0.797484073157906,0.7267711445891721,0.657529316488579,0.7081540600805681,0.36142790481793524,0.7245972836576713,0.3410332917552563,0.6032646830925691,0.043201849079800764,0.7053741695408224,0.6294586792432563,0.6067505502946959,0.6868555981811292,0.6415421944306654,0.5230677486457589,0.1744137163762541,0.6821916511547371,0.6258255977839186,0.7103577949819961,-0.30777751876539455,0.24032848158826878,0.82161004459197,0.7635811154212883,0.7272731465024902,0.7048385146265477,0.29200157475214417,0.6365472900049364,0.6544630060494702,0.6649177246215657,0.4990354381567147,0.672415845595117,0.699942924591357,0.7153664124303388,0.6164369029282128,0.07249909180444021,0.7919072020934961,0.3216547180850818,0.10922384442327468,0.9098281652563175,0.6819375000179299,0.7519377032052542,0.44436777381038417,0.7344094156668545,-0.10635504076687347,0.5536429955402133,0.7842571247612969,0.3241138220922515,0.5524761256825793,0.33625239533437545,0.7382722301464228,0.5164112260436425,0.6040521306218503,0.4450343133240889,0.5623116317991679,0.4172054472258283,0.9628351722363484,0.5564567859943971,-0.1880925452041339,0.8127638993494757,0.3899806196040401,0.03547533526197766,-0.10414246565529636,0.6036865986320841,0.8596810901436581,0.7742836406051558,0.6588337071016248,0.10071937744805881,0.3272014537871497,-0.06075475394314064,0.4205296622070312,0.8514937234792639,0.7601260003337069,0.4004553007334166,0.11484202691537614,-0.08293457787127906,0.4026750912271699,0.8190539833434491,0.9026432826269432,0.6348090870025827,0.6945317612931903,0.5202467190886174,0.25803685211178046
Caudate_L,0.5847005087599558,0.6475691227444561,0.5886661790858521,0.7770888289937289,0.7350485538723229,0.6032592463217565,0.20354243926555415,0.2137710198067133,0.6803083600424833,0.7006952949347541,0.1536623077341793,0.5272538694985621,0.6113238502578063,0.18348242754007663,0.24886036175367146,0.6140592033142472,0.30831141562417425,0.6085912734895318,0.8013567574121125,0.7711439328709004,0.8825952924011995,0.6300658233151201,0.8619107534629178,0.6008088271682038,0.5992735331222182,0.48079471619594805,0.8470090337468063,0.34416785633523383,0.4840691253381251,0.7315907706901792,0.5979870091231945,0.37485161652242055,0.7646902816706763,0.3838580036335702,0.7586016065327084,0.7450186105439001,1.0,0.7527988254984311,0.7868224741527058,0.7622551084994755,0.6242203807695488,0.3993711250555511,0.4542532653313289,0.5894894605109845,0.5576563685355228,0.7230000205678464,0.26500844711795896,0.6210667549947609,0.8441493879750543,0.6471297470283245,0.6426041627011245,0.3252230688497642,0.3306981706395297,0.44539534315081275,0.41172583538335783,0.5689135748504882,0.3823812165598242,-0.04349163379597536,0.47580678210400495,0.6018324595036746,0.4808908516127476,0.7494916384263551,0.5458071704036778,0.4975135442736991,0.5131393605960212,0.6877200672373099,0.6756685774995211,0.2791748495353139,0.7917821034575852,0.6241991310060416,0.7505051499365367,0.6983902069293918,0.2554608605832855,0.5652570116995524,0.371938109117235,0.12678806148581337,0.596978419315891,0.34922073715054097,0.38713902604837197,0.36787887743912956,0.4145736538817056,0.05745687303704001,0.32301582969830844,0.5122361560919014,0.18879043299903314,0.4989490957336586,0.5211274597713741,0.8091993056302794,0.18981409265213292,0.28729295455822285,0.5205561997908151,0.41896506882405804,0.40497701321179375,0.7177011956778067,0.24392867898042542,0.015964262998252148,0.7498949810045831,0.7045409914758278,-0.010141926291223817,0.30812685117912103,0.6432540906302859,0.6639769843710982,0.7736255522907936,0.7520119705374182,0.10482597776651996,0.44007786968477697,0.19700885867855664,0.41818818926971324,0.5553794236322985,0.5701218407697255,0.5119420662218103,0.11045099046350931,0.15620019179103448,0.519448524860941,0.5218466280716919,0.6797757172204819,0.6962177328866265,0.5616056045180514,0.42303430636249995,0.22979682485364114
Cingulate_Mid_L,0.6057678536464778,0.4380245328856022,0.5768256269676793,0.8463296654506755,0.7859960382634685,0.8262639338975233,0.13192252408824046,0.30503513349315087,0.5240190018753602,0.785643183959706,0.24869264298772847,0.4944030106687456,0.36515715421933903,0.03338131671503906,0.4018026636946254,0.6298734869960537,0.34044146542018244,0.6884307315820295,0.7910054462861665,0.7103416048920916,0.7427739555911659,0.40966013695664294,0.6819925299693893,0.7378093988641109,0.5760241020304869,0.603366959717388,0.6618588030730391,0.5122620254235547,0.44869904068767297,0.788655727184043,0.6083902054701633,0.40116107265918133,0.8573819105927841,0.49239978838764215,0.6490804531311427,0.7169775729688499,0.7527988254984311,1.0,0.7437242832855446,0.8336125992651111,0.6515243026603712,0.41890745843244453,0.4365487578658362,0.6566638216129336,0.33566571653240146,0.6202824809632445,0.21585152183668377,0.6434833011298281,0.7483089916504291,0.721365971100904,0.6657854296035218,0.37318941876133965,0.24403867682240954,0.0018514057392312701,0.561654000481596,0.7381371815831023,0.4830996922674771,-0.22467917094201043,0.50010332231417,0.559495492603904,0.4900209520958706,0.7661211229970681,0.44490061764843714,0.403505205004576,0.7575313257489407,0.5854450042646074,0.8994739720363246,0.21699035797806132,0.7510060778162028,0.7816671375847917,0.6808570339498746,0.6966204600123708,0.09511987078585347,0.6979364022900065,0.28561025675951446,0.2362642364481206,0.6887145953402044,0.3897672454970258,0.5399953227875648,0.316590953950393,0.5432166615878155,-0.026767746804758744,0.2674101289152648,0.48821860512500437,0.14892748438329645,0.40803473789905775,0.3323331210391002,0.799944766442571,0.34866862032760726,0.426181021215546,0.21959815531577384,0.6807035032294156,0.4196723381820405,0.654829303080556,0.38007825047883353,0.019885838218095718,0.8336668869019924,0.45858818573340066,0.03298062107572634,0.1343900106158377,0.634281866152226,0.5456464906446297,0.7675516284406608,0.7295615492471542,0.03449179727971181,0.4399854629963559,0.2029061171863668,0.3432626722792485,0.5137787281216308,0.5377937453762361,0.5541265989724785,0.12334733986898436,0.11080704168611094,0.39911108191301287,0.585290364782817,0.6643730280531654,0.6213840618233534,0.44901774093489116,0.49952604048940674,0.34598662600697677
Thal_MDl_L,0.613078067325981,0.44543409303368553,0.5967558620044378,0.7230224360645163,0.5531139379149145,0.6244278261373836,0.09295820568956006,0.33987091313289175,0.6048796671237389,0.7569291218573377,0.27415506573392395,0.5752383341516285,0.4804600224018949,0.12151967692820781,0.29660496968223193,0.5392473425333691,0.38129150318343197,0.6332688600231261,0.8048601206779455,0.7766460823471618,0.7328055388146602,0.47882390819527837,0.6714550617152392,0.7183223852879218,0.5017221719087599,0.5875927034582531,0.7368785703470505,0.49468941931677324,0.5610963523518697,0.6509010772500439,0.7332559025392115,0.42374190968356423,0.7514789877724238,0.5116318035168986,0.771632401812682,0.797484073157906,0.7868224741527058,0.7437242832855446,1.0,0.7162760318540728,0.6404026627895694,0.4896112637612271,0.4167059255660869,0.6227271247166161,0.36150891685859776,0.6779816143688591,0.1668221583627618,0.6297031876193543,0.6770677337417,0.6602981607753992,0.6282329364822776,0.37078072856616284,0.3430573690156256,0.2514071017434011,0.5888756371858904,0.6271477044692344,0.5147238313065841,-0.0944325578429239,0.43314112818481343,0.6218998139897618,0.5571227576005829,0.7441873020366175,0.6285352922880952,0.37517518876024064,0.6700245312369513,0.6997985687275329,0.7135358786530025,0.2663975660673937,0.6586720911077849,0.7294120835578356,0.6583291546790899,0.7492844238510407,0.07765019862374019,0.7349265485242624,0.3023582775725011,0.05364230523074047,0.7219563724397646,0.4154791585286649,0.5686349616057905,0.4382455967668503,0.5101539903364903,-0.03696758866734399,0.3261308238015666,0.5678087924553463,0.2253666235115236,0.5057214037962695,0.5268415359462042,0.7895988868342259,0.33322506003115865,0.44436530279705366,0.4509206018646327,0.5264739837592164,0.5009799847607282,0.8002700412737984,0.32697701522844685,-0.0026439978256145875,0.7661409224195401,0.48085289943126214,-0.01603801137056217,0.08780060053642366,0.5801765496418173,0.64582988035304,0.7544595064213084,0.7215141704508031,-0.01684810163908695,0.47185116312141195,0.0946718199869732,0.49332858949555175,0.6375474780089678,0.5654687515265387,0.4286111975558724,0.1750378376746869,0.09499184055039386,0.4422675271183377,0.6445820676906125,0.7347173170715122,0.6421780752333276,0.5372712055603543,0.4756019349345812,0.28819626933760994
Supp_Motor_Area_L,0.6020756168027933,0.5075332786749257,0.44605294981023447,0.896015295691056,0.7217717714532744,0.5573411957846487,0.13625896645811922,0.24087912059397643,0.5744986137478667,0.7598636223086639,0.2045894962647129,0.5625567564857129,0.4633086257629815,0.14360530608157998,0.33561632365807165,0.7573271031490495,0.31484981638004755,0.5188455008772902,0.8187431519025438,0.7055902396426117,0.80268552359386,0.42582259794052485,0.7679093858117549,0.738474003453486,0.7317572188070757,0.47077049331563114,0.6289703948340027,0.4576622772187873,0.49662043038426956,0.8212385555007783,0.6259061731465789,0.3757617790222238,0.8767352630420516,0.4176944139655683,0.5921554965796474,0.7267711445891721,0.7622551084994755,0.8336125992651111,0.7162760318540728,1.0,0.49217475972854446,0.3970294823337722,0.33380994710926115,0.6425164094716379,0.4062456904103794,0.5989736215755117,0.1573715809183952,0.7536414151354278,0.7193228630688039,0.6559383605330051,0.6419780640418993,0.363865891295935,0.25607228033190654,0.12416352455660484,0.49862989321886886,0.7936207919637834,0.46533087994839284,-0.14317048608525385,0.413863831719654,0.5948656147522499,0.44911300380026814,0.6973997766661406,0.4754030550876202,0.332323367227172,0.665134170044411,0.5136496829690033,0.695597413563456,0.25986817647630434,0.8370091390805491,0.7354346967405001,0.6580169795853146,0.5476966178564677,0.09820741522492141,0.6797764567578938,0.267755336672569,0.30565548293404604,0.6402741842277214,0.519718248913294,0.5136737116014873,0.3135869453156149,0.6200976423443444,0.16710918085983154,0.3199209629788979,0.5278151443066597,0.032606370384267364,0.4938183170083452,0.279596452684839,0.8656525049291245,0.27471832478434627,0.3841408903323268,0.3046509149941923,0.6526303210850292,0.33604511657269703,0.648892799266111,0.5168779776496922,-0.12150094612634987,0.8725756034793752,0.39738205082212585,0.1236727341331239,0.15994468711859952,0.6101871727344177,0.5665344910745025,0.8649179150102222,0.8600675153048272,0.03818978863123821,0.5762287959418768,0.10193789120969148,0.2052383218338264,0.4852991837922044,0.484470906620736,0.6747085337938525,-0.03385100831867478,0.045703079856821725,0.33902480520543943,0.5925544707283469,0.6423827570613002,0.6334136627864968,0.4972340586444266,0.6669690294125813,0.45979906482398486
