,Frontal_Sup_Medial_L,Thal_MDl_L,Temporal_Sup_L,Thal_PuI_R,Cerebellum_6_L,Temporal_Sup_R,SN_pr_L,SN_pc_L,Thal_AV_R,OFCmed_R,Thal_VPL_L,Caudate_R,Vermis_6,ACC_pre_L,Hippocampus_R,SN_pc_R,LC_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R,ParaHippocampal_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_7,Occipital_Inf_L,Precentral_R,Occipital_Sup_R,N_Acc_R,Caudate_L,Frontal_Sup_2_L,Thal_MDl_R,Olfactory_L,Thal_PuM_L,Raphe_M,Paracentral_Lobule_L,Calcarine_L,Cuneus_L,Rolandic_Oper_R,ACC_sup_R,Parietal_Sup_R,Thal_VA_R,N_Acc_L,Thal_MDm_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Sup_L,OFCmed_L,Temporal_Inf_L,Frontal_Mid_2_L,Lingual_L,Putamen_R,Cingulate_Mid_R,Temporal_Mid_R,Occipital_Mid_R,Amygdala_R,Vermis_4_5,Frontal_Inf_Oper_L,Pallidum_L,Paracentral_Lobule_R,Frontal_Med_Orb_R,Cerebellum_3_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_R,Red_N_L,Calcarine_R,OFCpost_R,Heschl_L,Occipital_Sup_L,Rolandic_Oper_L,OFCpost_L,Precuneus_L,Temporal_Mid_L,ACC_sub_L,Cingulate_Post_R,Vermis_9,Temporal_Pole_Sup_L,OFCant_R,Thal_IL_L,OFClat_R,Supp_Motor_Area_R,Thal_PuM_R,Frontal_Sup_Medial_R,Fusiform_R,Cerebellum_9_R,Hippocampus_L,VTA_L,Amygdala_L,Thal_VPL_R,Rectus_L,Parietal_Inf_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Tri_L,Olfactory_R,Thal_VL_R,Cerebellum_9_L,Supp_Motor_Area_L,Vermis_1_2,SN_pr_R,Frontal_Sup_2_R,Insula_L,Temporal_Pole_Mid_L,OFCant_L,Angular_L,Lingual_R,Vermis_8,Rectus_R
Frontal_Inf_Oper_L,0.7821671750189875,0.6586720911077849,0.6345095540737453,0.4035293422253193,0.1723588203245808,0.5017649715647269,0.3835715281173699,0.612752174976956,0.6236064774129629,0.23169525080325723,0.7135200612045145,0.66413300632589,0.1524942908304245,0.48304925204178834,0.4826568053600288,0.6788186245539466,0.22915633560507506,0.15600939423674093,0.08036342073966396,0.4369785689106723,0.723490513644731,0.7419114416709004,0.5308633838660637,-0.04695858471953727,0.07327053766361291,0.6311010942876774,0.4360267862214062,0.2710240119094937,0.7917821034575852,0.8272439943640214,0.4529103854520444,0.5159115306236437,0.5317386682210602,0.25044189426093993,0.6769765179943571,0.4846520741783266,0.2917162447893496,0.7656364334983824,0.8078224294724942,0.2152031663024498,0.3890106965695237,0.4497664326833839,0.5721165544481939,0.45021178362275766,0.7768828388001684,0.4810220039591694,0.4263157936394338,0.2338715677615437,0.7763087185393697,0.3972389245232725,0.7843222780546253,0.814165000518974,0.42196498992135434,0.28925223469045264,0.11331783547645638,0.5965692276356256,1.0,0.6707938122685909,0.7099826983883504,0.18620110274550505,0.6818071905700703,0.6637117257082918,0.5444704524994499,0.3221927116528829,0.8101086283213493,0.025274537846159212,0.5502066512568811,0.45679028740549105,0.5496668183493956,0.714245591021512,0.42058261980108747,0.8076582499031328,0.7242732142104457,0.6381364666807933,0.39181325627377145,0.31894901824227523,0.6075490124665148,0.2684183323460354,0.34616128264607,0.3552055731149259,0.4411514143530037,0.0315833485398533,0.8513871575955682,0.6220094100365336,0.542646505749869,0.5494248211572957,0.34355287346136426,0.6756101684634856,0.31777724691804493,0.1792105945258748,0.6199951578428647,0.4774783766073394,0.6771265791682363,0.27017805494329344,0.14033960999804826,0.8709946881989451,0.4048100789878804,0.7093382855975047,0.4049111669991759,0.8370091390805491,0.4698380300288507,0.5073980259897218,0.8027565320498484,0.8248925901767807,0.063868485780604,0.5436518199008418,0.5413803390458005,0.46291674666193217,0.30145511479914955,0.41464716903553034
Pallidum_L,0.6752892190723229,0.6700245312369513,0.4172637435476531,0.3075332578782936,0.20082303555208586,0.6368954670056997,0.5287764285576634,0.5809501893104787,0.6535255943519108,-0.09542394546457215,0.5380526524807674,0.8177206465773189,0.13608655967567174,0.427067760469197,0.4434513776825066,0.6470594526527758,0.25035120854186754,0.1767122915276373,0.017493586511586615,0.42365223094327426,0.651362717226833,0.7409671694092383,0.3757770380706691,0.022409409164549497,-0.043208573457064935,0.4511109320678632,0.47179498611069975,0.4074399593253318,0.5131393605960212,0.6949612972793722,0.5001248597821963,0.3340973942363487,0.506761281509048,0.2742363046788271,0.6534398110882086,0.45942435110099755,0.21283816566803,0.746160513796956,0.6651834337463416,0.13182976996057005,0.5070834106597487,0.2411941916154043,0.6687725129940353,0.47466889255132816,0.6838758950769408,0.5697289391144307,0.4713287458942145,0.1732576433815322,0.6740012004405365,0.3486656273983693,0.7198633498345174,0.5951213842293376,0.5404345401422949,0.41249482199186094,0.10810307670831644,0.6294267861504617,0.6707938122685909,1.0,0.6205821559028252,0.06908039730807365,0.6538595909754616,0.6410656928069819,0.3516071521789745,0.2881313302412746,0.5739009860120459,-0.03143437338569804,0.3340576835434951,0.36686795308851544,0.5240779039158467,0.6247690095310784,0.3738121716491115,0.5172965862137058,0.6294250052135743,0.7649224629086148,0.21670868167615012,0.29447253215983793,0.6765395566665053,0.1618956073786988,0.05352052724126772,0.2042553055385098,0.2731185188945408,0.23521664422871083,0.6362535524941803,0.594825586859994,0.5396078815828476,0.6006472757534258,0.3196415814795213,0.4909663147749582,0.12958720331855061,-0.04853422797986483,0.610942723838405,0.2872956151363559,0.5487565154484959,0.3203515171558181,0.02232814662045954,0.5615000571502616,0.3943303652781966,0.6921023700204612,0.2931153707986704,0.665134170044411,0.5087837791844777,0.6255254947427141,0.6813116351755953,0.6986977809344227,-0.24623294789835315,0.563540537270086,0.6142711258919709,0.4155982505722938,0.1609134400156549,0.15602910235449974
Paracentral_Lobule_R,0.8136996349566884,0.4286111975558724,0.524921490258288,0.08506434819505165,-0.16163743694172475,0.23674557667467358,0.3680104808009775,0.4698595257829329,0.34042381718051096,-0.04558640279255707,0.37165444752586413,0.46585544829775755,-0.23516967831373412,0.37033218948737284,0.5510067423787655,0.4518150657788219,0.2120551759389315,-0.21163218920483443,-0.14714065962216172,-0.056523011565728455,0.5423157723415649,0.44016892013712877,0.8123366036510257,0.3014013147692927,-0.18046381036244127,0.7058303774181691,0.3861515455824081,0.2891140344662067,0.5119420662218103,0.806052441038366,0.33705654050540385,0.30044871617959257,0.2093518634438819,-0.11823789661751088,0.7119348975281423,0.22494387074969135,0.18632441816034892,0.6352051431631429,0.5015483652558431,0.7169138153063832,0.24402418335584283,0.43046569253726186,0.449893492230186,0.12455465963273962,0.5083602647126703,0.7839509136559782,0.13213579056576769,0.008849826970906022,0.6948766289239998,-0.008061601188451251,0.5056943875614502,0.6018787673515096,0.11898494395030518,0.22158673287277209,-0.08362442714855244,0.3735336928244271,0.7099826983883504,0.6205821559028252,1.0,0.27697584060184677,0.3616758442616043,0.35350795184945144,0.44737067613092446,0.47034883729745797,0.44392715706276864,-0.12985228636625804,0.3391325977786392,0.1911353695667609,0.2906279707183999,0.5509064773954123,0.39921116820287916,0.6023938064169806,0.4520485716647745,0.6929003934251159,0.19012786734890536,0.2805660866733963,0.40708270708284505,-0.13729181578824132,0.203866961885944,0.20786677912509272,0.4007601549900658,-0.1289266373446188,0.5159992642142138,0.2918042428510403,0.7452476569503553,0.17834002191196738,-0.13529171369049137,0.4027573470211181,0.15041682471405846,-0.06316069297260501,0.30808323502457596,0.20553545088405442,0.8142209491678793,-0.07666300519844534,-0.15134872404788013,0.7631346738405261,0.232635398281175,0.5349207319605561,-0.08409732822522144,0.6747085337938525,0.33304025903528056,0.48044178683872574,0.7255153600510731,0.6278570134427112,0.10119537818774087,0.42013217245988604,0.5841922987422199,0.06659463010297699,-0.03255172679884859,0.10782137128335463
Frontal_Med_Orb_R,0.3528411782970544,0.12151967692820781,0.18064215588091304,-0.2478859882084524,-0.35559079321377346,-0.10255571762672828,0.27765865592056577,0.17828908005920852,0.1225017340286107,0.19480371256209592,0.11715495564862015,0.12835863592924499,-0.44213133183755926,0.5137789380141519,0.48283109109492356,0.20558230849732306,0.34356183284970715,-0.5054962591318373,-0.3842714477790381,-0.19256217826072072,0.2678965972426166,0.052839549443344506,0.1604918190751658,0.34194777343594734,-0.48005947764779894,0.07258015681124806,-0.21617329078746653,0.07820432849543066,0.18348242754007663,0.35734765172451427,0.3383768501683049,0.29151404295237715,-0.17026108122692613,-0.222871903861151,0.20500963751009652,-0.26577259754215027,-0.2110161906922033,0.11879884696825638,0.022274113679680643,0.282816643829025,0.18190351675315278,0.1408488755485965,0.105026805352782,-0.2339693007018442,-0.0006126855085299418,0.31522519658890114,0.19540471875123536,-0.2136115461494405,0.2143707286513462,-0.35711395039544747,0.29133544652830534,-0.06399347960628658,-0.26380337744929266,-0.3478275332511261,-0.3591633820712802,-0.08026688369515261,0.18620110274550505,0.06908039730807365,0.27697584060184677,1.0,0.13118154775990065,-0.0873122291083046,-0.18063561132106498,0.4948056556878289,-0.03308951048097327,-0.5446400492032785,0.2193852394270031,-0.30645845250719544,0.2595739461384523,0.24884683598180968,-0.19661219880644967,0.2892013849310483,0.2192890871073598,0.1811390094175347,-0.22303150236836358,0.4971660993667122,0.112356645075833,-0.4619936467935709,0.04585207454640925,0.5046645470082383,0.13075440825138068,-0.051247296773982494,0.0612294412892616,-0.21021170651559393,0.503358978751868,-0.18416076823766003,-0.319201306133058,0.16019144235187338,-0.065787897521977,0.022561799741244785,0.05411293202868719,0.2905762930850716,0.13839602023520794,-0.27544873135280595,-0.4175875606384934,0.3272761397604431,0.3151521333053076,0.2507867059467838,-0.35505117854769747,0.14360530608157998,0.0698921790584812,0.33848655415098594,0.33202663276993116,0.08492737832890457,0.1956047066247587,0.3560616440614355,0.08742888697304174,-0.3731425677148031,-0.3908254660319989,0.23067333272893648
Cerebellum_3_L,0.5570975162602354,0.7099058364396356,0.5402507553995357,0.41783111230850795,0.3435763902058882,0.6168781836170333,0.527444182184578,0.6742360126280068,0.6672468392522235,0.19701796905019614,0.7726581112294258,0.7222243629850829,0.28109923500157347,0.5640788171692682,0.5567288887792844,0.6919794958239576,0.4169904027165058,0.22384604191364263,0.09550929610608165,0.7198911095677989,0.8579114451556579,0.8027594738724673,0.20113079133963652,-0.16894136085472639,0.03274528676313361,0.4028867918751741,0.32179328463282586,0.28757557110164855,0.7441028895175205,0.6333165668815679,0.5723767220622761,0.5453047675874323,0.5577284407215449,0.3525333092337964,0.572959469266699,0.4810297235658461,0.19364011947021573,0.6760772482335152,0.7141911249913431,-0.1462046057552617,0.552326487310483,0.19349946904209225,0.6533158913502218,0.40485719170996837,0.7143155985147045,0.2303382158141519,0.5799909951502458,0.42057535967721543,0.645337918544939,0.469415175617116,0.7885064660769633,0.6237895685868562,0.4839364297087409,0.14964379282819798,0.04366697438175326,0.7195405872165602,0.6818071905700703,0.6538595909754616,0.3616758442616043,0.13118154775990065,1.0,0.7960504235921703,0.20039257895774412,0.36954024687734793,0.7265981468247955,-0.01608575901555431,0.5506684195427056,0.4175311538383646,0.5412774316096073,0.6728398069577256,0.17297774532630306,0.6145821868649796,0.7457968519510128,0.6258087174996132,0.3035150592691334,0.3684066974721901,0.6504963761903976,0.26231651990947336,0.19180279817626403,0.46121125023936327,0.19440756516431204,0.11603394699621125,0.7480217441501217,0.6480251687560208,0.35109650424456607,0.7026549216756754,0.5418032310953955,0.7338315166156416,0.18769354587518722,0.2853188000274274,0.6718806906453987,0.5826327359599963,0.39864879710378726,0.25052707774370864,0.08304684635024427,0.6199646819688563,0.5069308260654832,0.7842722158969437,0.5468603005863321,0.661731334771405,0.6920419921524061,0.6974838373940804,0.6630074287697901,0.6089444757016905,0.02118890162952067,0.6853865388676973,0.33788122425815076,0.5151387730625542,0.20116565308824116,0.3930867979784254
Cerebellum_4_5_R,0.54798023286796,0.7901848557087499,0.6015005415991944,0.7485343320873586,0.6918875963721351,0.8135334152518633,0.3945931200399384,0.6569594781540854,0.621190641987378,0.11632138858022341,0.6420099885935124,0.716168275856135,0.6141008336080068,0.31311203025175605,0.18413571398177542,0.6682871960876536,-0.007701633824592585,0.5485569562587015,0.4799787224307169,0.8023852707223615,0.6919220428805442,0.7933222251436458,0.274153901315649,-0.29591304808660235,0.4686580205116771,0.5285349875909918,0.6904299922548829,0.28434467803189856,0.746235021372488,0.643032000805366,0.31838343977089106,0.48265350926730466,0.7856181896185159,0.38190904848733054,0.6340975456183073,0.7878793102755426,0.5338310394169804,0.7371582690048923,0.7697360558875276,-0.15352580852457592,0.5272893612095945,0.2951769007136019,0.7124906732965413,0.6232918568695545,0.8378977219995482,0.21127840304609302,0.4213228307883609,0.718006480902057,0.7259864624709933,0.7963603635272807,0.7280010557227221,0.6452468622561904,0.7347322228140856,0.5344070525281128,0.3733930890372596,0.9334773541352461,0.6637117257082918,0.6410656928069819,0.35350795184945144,-0.0873122291083046,0.7960504235921703,1.0,0.5543552784511019,-0.04468366694359599,0.7256272445208541,0.3042589312939915,0.4062384205026962,0.8165132338384073,0.5390225980177917,0.4819877629294518,0.601625872206341,0.6424974400578894,0.7334863988263373,0.7178944783342642,0.645964955356071,0.05657748849304418,0.5824694450149102,0.6287029240615756,0.4986256895256471,0.08528184172179723,0.3058731460756276,0.10767481475747372,0.8511850591290137,0.8764800000509405,0.2832581446901144,0.9149749254784411,0.7766718196589261,0.725257966347875,0.32507216689682666,0.45302012446898177,0.6615776954434599,0.341204623479441,0.4968600387008133,0.4884289058745889,0.533379110145915,0.5707377547131164,0.33069913402203993,0.673152920504741,0.7771004070829983,0.7373984312703781,0.768136620579303,0.5624970396921716,0.6820356629189044,0.7641274847093926,0.15284596172242965,0.42954352270367246,0.43030046550603396,0.8313935009036472,0.5747106714544103,0.20478239809268758
Thal_PuL_L,0.5522716787437537,0.4715810985042004,0.5175390408667117,0.690545626746466,0.512268741460245,0.5117522673020282,0.15049610558835153,0.3491640390978776,0.20617828002469568,-0.12901691064561113,0.3669569016315221,0.24371517702042028,0.5286916268791323,0.027267823711902235,-0.24780259415208994,0.3828921705578952,-0.4397991022201971,0.5280990712784154,0.5531096171502077,0.31680722429175057,0.18160165296758682,0.34637775658424136,0.4836193296186772,-0.22588708569464305,0.5977807991229735,0.5502325126204582,0.7147172220568392,0.34954255096978987,0.4700637122915683,0.5629789300660377,-0.23401414081108096,0.22977107134416788,0.7460502859568294,0.09279381074456733,0.44110694990729665,0.6324758788273546,0.6429883103573231,0.4607542028628117,0.6723416317614651,0.2538274967529673,0.10553958788554037,0.6586311431086518,0.4573567373476324,0.5817488793674321,0.5584637937008677,0.2859395218158366,-0.006641933181290149,0.4688463352372955,0.6102005365428597,0.6316467141456585,0.34635854479644923,0.5055967508489082,0.5149456187483087,0.6599107862681818,0.5867758852001436,0.5470129930343876,0.5444704524994499,0.3516071521789745,0.44737067613092446,-0.18063561132106498,0.20039257895774412,0.5543552784511019,1.0,-0.3116814545538346,0.5798345518527861,0.5248055422666013,0.15233126664639599,0.735274556589944,0.44609979406182,0.23795914353009195,0.8034486328971167,0.565778266996642,0.4034299743039577,0.49522992436337027,0.6690728248095544,-0.3296844896774679,0.2329475194889567,0.6486698289547435,0.6942191803835168,-0.28131078604718807,0.4254533940993858,-0.014355818061419329,0.6304854268358838,0.678322053803886,0.346624053568144,0.5245765252104103,0.5257699119293797,0.5020370585138526,0.3214670497911066,0.4636621253512981,0.2778340502415333,-0.042104024659541744,0.6665524186015879,0.45435713953622014,0.6188572840909936,0.4856498751878888,0.10232784211545919,0.22689348326105913,0.5507176599751675,0.5731248530085529,0.31125751451332845,0.0788446227641209,0.5578183758234232,0.7223969289837995,0.31085926056463187,-0.060366818705318175,0.4841327759375127,0.6601835854935603,0.6506202987287225,-0.07828590837281059
Vermis_10,0.33823828062419103,0.09295820568956006,0.03250960165698642,-0.5184280769989004,-0.638974874805658,-0.22845434240721618,0.3649943151776861,0.2692827784209997,0.1432837254630341,0.23754307066088134,0.42656477992084746,0.23005480619806684,-0.6914783120927689,0.6253067004795775,0.9081276772260659,0.16996767509348593,0.8251041787953155,-0.7126383866510788,-0.6591169215507571,-0.1628447434390151,0.6100286773879935,0.2222426954752481,0.41606584376093625,0.48430897405209367,-0.772151919042948,0.25742876015012534,-0.40387081284801535,0.14674357405146554,0.20354243926555415,0.358239704742088,0.6191613411238602,0.3745558514233092,-0.27905282316109425,-0.16586265282396637,0.29102100291737326,-0.33063773177746075,-0.41740374906111627,0.17942841917375063,0.17793234154211457,0.46740779923726866,0.22512913265241294,0.09140686575586345,0.21532773245683917,-0.4256654332962791,0.06726478697674627,0.4174269724860314,0.2529187687786257,-0.3644071185594528,0.1819193284327029,-0.5273342563560036,0.22150937624495254,0.22079964010572006,-0.4222402985304238,-0.5577405421833956,-0.5951856010181719,-0.04109773294872534,0.3221927116528829,0.2881313302412746,0.47034883729745797,0.4948056556878289,0.36954024687734793,-0.04468366694359599,-0.3116814545538346,1.0,0.2440794661554802,-0.5470879401288706,0.37681876233848033,-0.4603016089284143,0.04019782527658726,0.42531061854612806,-0.41760303708332946,0.11206451515105675,0.22989301800269432,0.1758991353398707,-0.5086472609134044,0.6775992133195501,0.16056360366941247,-0.7180725980723369,-0.3411169466773944,0.7096119176152,0.11685941914519303,-0.15935277304161907,0.0546305772205413,-0.23384644573248256,0.4260055502142088,-0.25529034363768827,-0.4649561294187932,0.20891969770798213,-0.13530351227815238,-0.27231864810147244,0.20551310182818527,0.42966661776760345,0.248511507433986,-0.5716804806094739,-0.7262112775714628,0.43889751522735226,0.4699192850947258,0.47582443548678943,-0.4486153122082602,0.13625896645811922,0.07766435587055244,0.49182685368967893,0.3159006972156363,0.03208567128840922,-0.037583865639947686,0.5596127984220419,-0.020765299052116284,-0.48632378008752175,-0.626590237498059,0.36184652572374576
ACC_sup_L,0.5693853818124259,0.6583291546790899,0.5622409361753123,0.47925686878556306,0.33195994506727844,0.5253843270994362,0.34431133715091067,0.6231861425062615,0.516077702107419,0.2681320737799454,0.8638949255864493,0.5501857466410632,0.33363388352828655,0.49393948559080975,0.38530309373611077,0.6092953302958873,0.19870383984631673,0.3209558806826386,0.25754972024708356,0.5848595682820327,0.7150953715080037,0.7628594120643442,0.4452879065248041,-0.19430350530412602,0.2432259285214614,0.625348800350285,0.34670925767171545,0.32158080620588636,0.7505051499365367,0.6300515155129142,0.389392710197325,0.5907152654953316,0.6374414926340547,0.3110873773614833,0.501238330341903,0.5581939166226229,0.2900494317264951,0.6575657872214924,0.8829904619395571,0.016520979481653753,0.4036105114512028,0.5345472774196466,0.5971633359316365,0.4641724267729444,0.7735835208840356,0.1571788331941078,0.41442608909421486,0.40126805422349376,0.6402892081493626,0.5499720423761343,0.64614159393275,0.8388798650069245,0.40129930397759866,0.21823440776423547,0.1396996958816131,0.6527455392799469,0.8101086283213493,0.5739009860120459,0.44392715706276864,-0.03308951048097327,0.7265981468247955,0.7256272445208541,0.5798345518527861,0.2440794661554802,1.0,0.2600859304725449,0.5605356124864038,0.5310534321276061,0.43254940573968353,0.6005673420609986,0.3354682369186347,0.6394484424289222,0.6825648421470786,0.4634647426409982,0.4200224337670275,0.18601394937961344,0.5637085610159343,0.45270202322338365,0.38019347895561817,0.3436847161916576,0.45277323539549547,0.062035776380218954,0.7916172229713766,0.6769073404623418,0.2593989656989493,0.6129672193159267,0.5464949069852965,0.7712154718810124,0.32260455696573354,0.3053055361317822,0.7057520230645963,0.45349288803351506,0.5879449040911796,0.28333456748965474,0.31435278410509215,0.7226583334828522,0.4751504035665494,0.7196395299682715,0.6346239286483015,0.6580169795853146,0.522835223822566,0.41940021378130676,0.6007104733955264,0.7495124133611563,0.12531710131634963,0.47767875943711635,0.3086824995950064,0.611772536313778,0.45626548133421424,0.4167498893063041
Temporal_Pole_Mid_R,-0.05200355595350642,0.1269642426951744,0.1917322635886977,0.5148066260581333,0.5834093850470935,0.2945367754230003,-0.15768640347995966,0.040644928955417464,0.055136431857788895,-0.10220611766753727,0.12077132030943881,-0.03501807496663792,0.6275136863113442,-0.370490936599752,-0.5085751578140603,-0.01815284206566662,-0.48142129944774603,0.6335111015164692,0.7147251276164793,0.3282903192946902,-0.19520993983509377,0.10436083402691568,0.0932403105026473,-0.5167843877017125,0.7709268996485069,0.2901409220417164,0.3520312141001758,0.0877244315005261,0.10845002416062842,-0.04543026522508667,-0.33905934061356124,-0.06846874754119846,0.41910349939332386,0.25651994276084294,0.034677581001846376,0.3790383801363844,0.4205737165729262,0.15504702852942254,0.19871322854062512,-0.22591370754497103,-0.017059148755963482,0.2337834922632414,0.06488142145607242,0.34072297455621514,0.2694807774395013,-0.36923159811346296,-0.12854618886639588,0.5191389593402695,0.08984028208137003,0.5892524601568098,-0.09250560946452194,0.22898935515748192,0.27763974942538266,0.39102447824612785,0.5409489522793733,0.23538811983341137,0.025274537846159212,-0.03143437338569804,-0.12985228636625804,-0.5446400492032785,-0.01608575901555431,0.3042589312939915,0.5248055422666013,-0.5470879401288706,0.2600859304725449,1.0,-0.0775711842016037,0.5488859863233162,-0.11037434253658425,-0.2199558935027633,0.39133235964508406,0.06755943058858536,0.02184018687121273,-0.008152861226380407,0.5665098671950419,-0.5584983834299523,0.0005994067150302976,0.6792988630065694,0.48346254314239984,-0.4411356802549107,0.22149365177880084,0.01740661130617364,0.26208126576255913,0.3574836456015399,-0.3009242470003538,0.3040611863661881,0.487657344451543,0.18346982338075982,0.28960521991334104,0.37336679161670744,0.04232978737119012,-0.25820731316774104,0.15007557009916608,0.24841796676600592,0.727802892655515,-0.025929020241335962,-0.1923569552554093,-0.04742769494341349,0.5811950677673487,0.17251250636824406,0.2174605589161841,-0.239745440097255,-0.08661081825404948,0.2724484652021583,0.18760435795695504,-0.2432221010637999,0.01671129562067908,0.6023046191158818,0.6561618367724137,-0.195495403396211
Red_N_L,0.44677656563684026,0.48085289943126214,0.4932685388799804,0.1471671665693489,0.03909925070198847,0.310618435668404,0.19799228586947765,0.6290413386922824,0.3715497959123449,0.23832381420575363,0.4992155893063153,0.358172498266827,0.04812321828089121,0.49204999368505187,0.4143095626400592,0.4415655404142583,0.38103463879998756,-0.0648574487322678,0.03841655037848122,0.42304752139580504,0.563116175487548,0.507786501173808,0.362585911017316,0.11528993901227168,0.029919421531241993,0.43870173872758667,0.06086913409329081,-0.052496610398957526,0.7045409914758278,0.48326402880755726,0.4963193626160614,0.5873548401234274,0.14645742486036015,0.21414748338905817,0.14756490447826537,0.33846463475213007,-0.08876870846549359,0.4736105058373353,0.5249647735617541,0.10699351079796195,0.23348652170423767,0.2999448220465112,0.27758758928850846,-0.001500554460800739,0.47665992219379333,0.10842451426049658,0.31527673945380985,0.20292312069611906,0.47800920720877077,0.2767768366794014,0.4612416420515366,0.5804775794379728,0.10789856287887103,-0.03201233635484821,0.005912101760867075,0.3674743959290834,0.5502066512568811,0.3340576835434951,0.3391325977786392,0.2193852394270031,0.5506684195427056,0.4062384205026962,0.15233126664639599,0.37681876233848033,0.5605356124864038,-0.0775711842016037,1.0,0.21036490727956403,0.23578374580304814,0.39367940834519033,0.036456488410155405,0.5823356982262021,0.49886664618289894,0.220827376453572,0.27223517317813933,0.5193730577049713,0.36818330868612836,0.044575643440863524,0.26059772547901866,0.2586214156642758,0.44481703384832166,0.05569611130917148,0.4822979256437567,0.37120227269296224,0.2908493422259524,0.23061097209725295,0.16091436733809716,0.5760402818424813,0.1885584698653053,0.15611706721074134,0.6837137385922976,0.42700321215549625,0.39229372843857235,-0.10081033890974526,0.031788655362427753,0.6617053185538307,0.28083786833025665,0.5945497402059366,0.26738422119462024,0.39738205082212585,0.4757077866235125,0.3194562210687748,0.41535702703869964,0.48050832982227426,0.2502505900774577,0.33497045499810973,0.1698530825304352,0.2413829313586329,0.06751079001493432,0.5001436939616062
Calcarine_R,0.388362826350743,0.5752383341516285,0.4722094523828106,0.8429117880658069,0.7787493360190493,0.7064190250978221,0.10623287061414052,0.41212905982756365,0.37303183041514554,-0.09992978314942004,0.31999528812892375,0.3833338684938333,0.7675255980691451,-0.021780855450736603,-0.28323276901707095,0.4671665002283157,-0.4066778301876657,0.7324189823439279,0.6609266687861011,0.6420410376459801,0.26648763188596286,0.48875352190915455,0.22420510184869902,-0.4206894639842113,0.7473822501959108,0.4343436046387404,0.8213637821092095,0.12573782534348146,0.5272538694985621,0.4559382385767723,-0.05933911637559125,0.19265583275607584,0.7819432858912462,0.33097866660272224,0.39628017114413466,0.8708330352901474,0.7282306666417043,0.5006798150323196,0.6184040363041678,-0.12669132996780796,0.21730448220796716,0.3086589405752438,0.46512058790617894,0.6704576009714593,0.6654129316516235,0.08335720507984871,0.11605199771319934,0.7135485673229728,0.5411759528028874,0.8863817826379613,0.4326135730750308,0.508828000848315,0.7588654513644597,0.7382099762961468,0.6337119028523296,0.7842851196857232,0.45679028740549105,0.36686795308851544,0.1911353695667609,-0.30645845250719544,0.4175311538383646,0.8165132338384073,0.735274556589944,-0.4603016089284143,0.5310534321276061,0.5488859863233162,0.21036490727956403,1.0,0.41545717715051594,0.20784194824199942,0.8123327510959157,0.5146292102944215,0.46407475606298854,0.5036410082280253,0.7705954796108057,-0.2886414472762142,0.3440036598724911,0.8139024998473333,0.644154999161202,-0.36026212778837724,0.28011077798187095,0.09522572887599724,0.6894773246108429,0.8553156752257025,0.16559150697866798,0.8068831726391749,0.7606651471048548,0.4608688712074087,0.3793663948363614,0.49770436635976684,0.41021501482861045,0.04617933056311087,0.42145937667488237,0.6245427263424205,0.7691211556062962,0.3389334241592787,0.007543980128494971,0.28764801580991933,0.7750313567406316,0.5625567564857129,0.5573662733093601,0.16311546670795665,0.5081598499693943,0.6767450464885163,0.18464345782241373,-0.008052432500731326,0.393897843236049,0.8927655762686025,0.7699786088007391,0.001244644384678741
