,Thal_PuA_R,Heschl_R,Angular_R,SupraMarginal_L,Hippocampus_L,Cerebellum_Crus2_R,Cerebellum_7b_R,Occipital_Inf_R,Thal_LP_L,Vermis_3,Raphe_M,Cerebellum_6_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_LGN_L,Postcentral_L,Cerebellum_9_L,Occipital_Inf_L,Precentral_R,Cerebellum_3_R,Parietal_Inf_R,Thal_PuL_R,Cerebellum_10_L,ParaHippocampal_R,Thal_LP_R,Temporal_Pole_Mid_R,Fusiform_R,Frontal_Med_Orb_R,Thal_VA_R,Putamen_L,SupraMarginal_R,Thal_MDm_L,Cerebellum_3_L,Vermis_4_5,Red_N_L,Vermis_8,Thal_PuA_L,Thal_PuM_R,Frontal_Mid_2_R,Supp_Motor_Area_R,Pallidum_R,Cerebellum_Crus1_R,Temporal_Mid_R,Precuneus_L,Cerebellum_6_L,Cerebellum_7b_L,ACC_pre_R,Insula_L,Cingulate_Mid_R,OFCant_R,Temporal_Inf_R,Temporal_Pole_Mid_L,Thal_IL_L,Temporal_Sup_R,Cerebellum_9_R,Calcarine_R,Frontal_Sup_Medial_L,Vermis_1_2,Fusiform_L,Frontal_Mid_2_L,Parietal_Sup_R,Cerebellum_8_L,Temporal_Pole_Sup_L,Thal_MDl_R,Frontal_Inf_Tri_R
Precuneus_L,0.5305653162367624,0.7274143916627936,0.7357853362228496,0.6789025935804256,0.6178725555651091,0.46658494149992535,0.350857562805993,0.2638902479499838,0.30860124900366037,0.611676877897095,0.06570521887816475,0.4003830442523029,0.572401522276215,0.8239180673344996,0.582744500722922,0.7195863967846998,0.33711014986019916,0.10041324909853523,0.4465587785053292,0.37681214573907684,0.61784156702562,0.1585726803972098,0.4948033083901117,0.616146838370569,0.378377143981668,-0.008152861226380407,0.6883390755197634,0.1811390094175347,0.4691170068445633,0.6609824799381864,0.43403692915377945,0.7615655241090304,0.6258087174996132,0.7690278266858801,0.220827376453572,0.26771561224605467,0.6003894909397088,0.666474723881308,0.65899102999395,0.676533830252779,0.8162969037303641,0.5468554764008784,0.5952240370431211,1.0,0.37280129370779985,-0.16751897552273448,0.5246543620111614,0.7061645341920751,0.4562021430069472,0.17701744984549536,0.5176053467981442,0.057977251664995844,0.2294683552559853,0.6423918484755797,0.4018271339259817,0.5036410082280253,0.7828792032305077,0.5499188454679068,0.5081162770173653,0.7961761289215414,0.21984167012476935,0.14326975367299094,0.3575133414785247,0.27164905238436615,0.6173377364729421
Cerebellum_6_L,0.5249058124192164,0.5734060964277131,0.3642930739890762,0.35051656942673043,0.4696944121429594,0.5600006913650186,0.614676655507482,0.8412947874325585,0.5400848014719889,0.5011090409250327,0.33169947590123494,0.9038707582096682,0.3600122255116098,0.17163967395044832,0.6486903641256571,-0.10006346567500263,0.8922785858185976,0.8550933056260933,0.16468374621720575,0.7120148097542418,0.1152148760809172,-0.09748771810594348,0.6290195168471602,0.07989030035377703,0.09998515023160585,0.5834093850470935,0.7869215736092063,-0.35559079321377346,0.29102488768325274,0.08439046915296898,0.2679739057118849,0.39545510715471066,0.3435763902058882,0.670875489643167,0.03909925070198847,0.7642234567877392,0.5149951625127404,0.7298419613123792,0.5123039920669747,0.5250410917655786,0.46267850780367253,0.6523095700858468,0.7218103853700113,0.37280129370779985,1.0,0.32111677556963103,-0.09856787304593288,0.46722077978503174,0.23479860873378142,-0.3399219380047431,0.5242081539006123,0.20470196861397383,0.1355363218864691,0.7099727773831747,0.9107289594210137,0.7787493360190493,0.09587654406446332,0.49820134249103776,0.8285821031644992,0.34289366871125004,-0.5514355848798008,0.8766612746629792,0.59450962524781,-0.17803849183537965,0.4026219337268261
Cerebellum_7b_L,0.09950562668776351,0.06359479710300593,0.03726780854475473,0.1188072737713228,0.06584125714640915,-0.1710961534800746,-0.09252189602396821,0.22725944090478478,0.04009024253057372,0.012720037048004378,0.024456159426051536,0.21920105927862107,-0.022717389943807658,-0.20844024653354193,0.19159886923524566,-0.3104240202381299,0.2785409465458962,0.6212478278818935,0.35421590745031944,0.051657935454106955,0.16018429031584766,-0.1759541575908155,0.16630374705823014,-0.3225291940195175,-0.29438830734384935,0.4805253525734362,-0.011776566044108119,-0.25999798583234535,-0.12382441230848702,-0.2745292396083766,0.20033863488609718,-0.12616994238308332,-0.2558743413155432,0.04925352852452692,0.09323629293460649,0.48428724918295935,-0.12342217630409905,0.07586773375366775,0.15131777334411872,0.06695557834517403,-0.02997578448432443,-0.039420546291557286,-0.05158138055215281,-0.16751897552273448,0.32111677556963103,1.0,-0.22821183968593653,0.08859892222566959,0.1829443025098991,-0.37057619203477715,-0.26013599469102605,0.3536912688561987,0.3088146018613041,0.04926170241275693,0.13457969596892208,0.3033773925942782,-0.13641887311429715,0.15058435382385701,0.32872083058837503,0.04516232022751235,-0.023598979693238806,0.6158484750828028,0.4505749316022696,-0.2713428403482711,-0.04689188883804228
ACC_pre_R,0.3845216547571171,0.5172304582351884,0.26000792405346296,0.5022862836500009,0.6326921842594665,0.20056727725485743,0.012946069909725265,-0.1541920908872027,0.37928427465371084,0.5766075397034924,0.08933181812252393,-0.003140781756150643,0.4505147957004029,0.7820731111736948,0.24101000793871075,0.733105661278267,0.13401209629570043,-0.253382669105305,0.5093065609906209,0.3039787376433215,0.5484962287730932,0.70135879835831,0.37974907421528714,0.7925880973775528,0.5415624747832498,-0.2264308099547424,0.34462188172111285,0.4678182313195799,0.39105772252944754,0.7360130981670217,0.37864442899980294,0.5174151913754607,0.6801394546685973,0.5010467315435878,0.5631101529989139,-0.019311263238388193,0.4775879978591631,0.3736839348865608,0.5596221765338127,0.631761947741697,0.5657823743059843,0.17490206489603044,0.15435625177605453,0.5246543620111614,-0.09856787304593288,-0.22821183968593653,1.0,0.5945541662768696,0.5786163183623054,0.5946336739447988,0.3730992589976912,0.1895521585244441,0.32494604090787815,0.31884114549501047,0.11056035029239739,0.22969025561499307,0.7297988426791565,0.4564285832095477,0.2517612933174674,0.648343305789106,0.33623032088139954,-0.16523469646798244,0.24801030156179946,0.5836359218642967,0.6071417954237334
Insula_L,0.7146741108763083,0.8258415049903904,0.6451164801669208,0.806911223545703,0.7416574100801987,0.44386888387444956,0.37019436898827357,0.3855683360879992,0.555808583065952,0.6545467512782337,0.2652016901896229,0.5125179811807117,0.49270481047278636,0.7662307588203229,0.6395234337743757,0.6577978770440956,0.5984089855125452,0.38791736628177664,0.7212133399535421,0.5711385461063732,0.7342616223540206,0.3762935759943407,0.6635885628642336,0.6021657800346709,0.2794459727153801,0.2724484652021583,0.6802587462173166,0.08492737832890457,0.5035819919706235,0.6567094742004097,0.7054071558753358,0.6316642979252489,0.6089444757016905,0.7095722005544348,0.48050832982227426,0.4674234324165516,0.6546501460330892,0.747521426323314,0.8632153181103154,0.889438908505252,0.7846202348002027,0.5266481689934218,0.5862428921935106,0.7061645341920751,0.46722077978503174,0.08859892222566959,0.5945541662768696,1.0,0.7368723458565527,0.05358136916082644,0.5146303259134307,0.19439995529438572,0.4962880611929081,0.7474857889733734,0.5467233479033409,0.6767450464885163,0.791388977669206,0.6137425531988812,0.6623263161246878,0.854733995078566,0.1312466569718328,0.4403085886343895,0.579415513388606,0.28123843849872276,0.7725273588940539
Cingulate_Mid_R,0.4651473250378425,0.6200865644100565,0.45243882732607,0.7201418187308811,0.6041175680898717,0.2648148390429728,0.20647036811286568,0.1838480673875145,0.38942702598531187,0.594295999178398,0.30694417201895385,0.32127189318163213,0.4502983715159111,0.5653827812115211,0.49490994018679646,0.614262920330419,0.4832335127753824,0.2216777406179037,0.7329656729737558,0.4476857059647156,0.6961486768436093,0.4295516884251531,0.5971336564052607,0.6205754445150146,0.20224954923425964,0.22898935515748192,0.4920445503860614,-0.06399347960628658,0.327736429141998,0.6442555607819063,0.5454034501224951,0.44093198007905715,0.6237895685868562,0.5369081334792459,0.5804775794379728,0.3711882058938987,0.5523862548282544,0.5939840285459212,0.7663911989004675,0.7373473539484818,0.6623494960852069,0.34183034473679036,0.32726106817514095,0.4562021430069472,0.23479860873378142,0.1829443025098991,0.5786163183623054,0.7368723458565527,1.0,0.1682203392736643,0.3436491209500855,0.05231616843653924,0.5243636393712029,0.4581126485286447,0.34415468467567784,0.508828000848315,0.6102398405640815,0.5554209089355089,0.5159164755406892,0.6554729039357503,0.1718745326754454,0.27170984392782904,0.33853574892250377,0.4568864359909659,0.68280812673538
OFCant_R,-0.09984134085362957,0.09176134454162435,-0.22348278367886126,0.03891439432578496,0.37086507878444164,0.00043292566024921757,-0.22032887956428257,-0.34469076474698507,0.09280212215555508,0.1647674212304636,-0.050489145806963204,-0.2637495580250989,0.27368139151835036,0.2705138839044984,-0.0628060471059371,0.41807016265401253,-0.12482925220083523,-0.5515830474169224,0.02780308082273577,0.04432277701146372,0.022496245738837708,0.6568874086263017,0.043828239091007686,0.5803974826303276,0.6160013024798727,-0.4411356802549107,0.011457741134958729,0.5046645470082383,0.32424102232404767,0.5323410211680588,-0.14160276072331207,0.2731701206254072,0.46121125023936327,0.0659372465177857,0.2586214156642758,-0.2909052858213135,0.20920335833055523,-0.12207703084842508,0.12956571923498839,0.17512528858121407,0.24028062780004703,-0.07240657220657375,-0.17663282091682336,0.17701744984549536,-0.3399219380047431,-0.37057619203477715,0.5946336739447988,0.05358136916082644,0.1682203392736643,1.0,0.12535164909349758,-0.028549353062072298,-0.06071722797437005,-0.04413667601896977,-0.11697934188456617,-0.36026212778837724,0.2139723415001891,0.07589604115835119,-0.1627189476751177,0.1463891004631281,0.029514444577215096,-0.4876427040421289,-0.2291387070331491,0.48232101428007823,0.33679490815435675
Temporal_Inf_R,0.47704903352673833,0.6155396301310843,0.4978170349761668,0.44025266679965896,0.37950467165266877,0.769235441948841,0.7401381943557303,0.560366955435487,0.44900559041438276,0.6018663086655434,0.5355018385322352,0.72157499924227,0.4542050139831336,0.5419529264744257,0.4764156768547384,0.4612641654159849,0.6194114636798033,0.20239890566792865,0.04872926410061914,0.7452997788824322,0.16398628184242395,0.23255330982319963,0.5774652653989907,0.5063623408416209,0.49319061040389384,0.045174203255740376,0.8595498142441966,-0.08765402228351718,0.42544388696957386,0.5898892083960938,0.42357587704797206,0.5506725689922325,0.625030406495673,0.6507614886960124,0.20119355084002108,0.46209916026188325,0.7007898754238501,0.7112278062569917,0.6142462558899071,0.6513558836122446,0.5471499689754993,0.7498888634590337,0.8559755045615058,0.5176053467981442,0.5242081539006123,-0.26013599469102605,0.3730992589976912,0.5146303259134307,0.3436491209500855,0.12535164909349758,1.0,-0.31271693363795244,-0.04812322623742276,0.7722508633423293,0.7254390551951613,0.5677437675594807,0.34847464906579734,0.46354002033060177,0.4529699749753175,0.4656543930600449,-0.3863689159896661,0.2751557610658093,0.11665814246011885,0.3166019952146308,0.6607924281967784
Temporal_Pole_Mid_L,0.2531779644818697,0.1390860567870914,-0.06953488728694328,0.10572959147987274,0.4425664418452797,-0.21507158049137842,-0.2520803295405914,-0.014613350820565382,0.28279452216493367,0.18180743053280965,-0.23875438931252374,-0.025475145101918353,0.18526218625777327,0.1128563620403327,0.22655134498015664,-0.175006179203901,0.17188306917126844,0.3207725993203577,0.31557304369829814,0.028499940497063034,0.25185617464156207,0.07774759746066263,0.07609532830400662,0.04772750197637706,-0.004828477480089714,0.18760435795695504,-0.03258597671914126,0.1956047066247587,-0.0585396242074114,-0.17625670954255923,-0.022253323298579663,0.10481998914671457,0.02118890162952067,0.21454521458684522,0.2502505900774577,0.07984795510235597,0.03716210084865537,0.09119308579768354,0.052839813725751805,0.13981637344120798,0.06510132772552887,-0.16366938092358713,-0.19276968098112668,0.057977251664995844,0.20470196861397383,0.3536912688561987,0.1895521585244441,0.19439995529438572,0.05231616843653924,-0.028549353062072298,-0.31271693363795244,1.0,0.41548823599990287,-0.01834699894608151,0.08627361421181708,0.18464345782241373,0.21999182716974075,0.20745357089968217,0.33518699170716276,0.29280172236054985,0.20700008298533776,0.31951766050298824,0.7348758921087898,-0.11240915133777422,-0.033513390466189806
Thal_IL_L,0.3783226668448303,0.38009074330720555,0.25542646508263067,0.5190622188423303,0.44259194056871526,-0.08051357759873935,-0.10338844528669708,-0.02426861338993406,0.20089407444335333,0.34286023049328923,-0.021852357313706095,0.06622348297974115,0.36117710149760884,0.317706477017451,0.2597249207335587,0.2660000044774358,0.23318698778944566,0.25082496730409826,0.5428456186158085,0.15295404353493777,0.5130699808958461,0.16123676974152387,0.1761512806518933,0.26820839394928075,0.0006544186712710689,0.22149365177880084,0.1298308459529459,0.13075440825138068,0.05664759096335996,0.2575159478758763,0.29454568755170035,0.2714839975612661,0.19440756516431204,0.3110295050431906,0.44481703384832166,0.17130117034983078,0.19038806571531927,0.3291037463517348,0.36414726203356457,0.37977030078095586,0.33810532114291425,0.026631937932956234,-0.01825811224791443,0.2294683552559853,0.1355363218864691,0.3088146018613041,0.32494604090787815,0.4962880611929081,0.5243636393712029,-0.06071722797437005,-0.04812322623742276,0.41548823599990287,1.0,0.18500850262858928,0.1212704825848036,0.28011077798187095,0.4700043296636772,0.3126082356019035,0.37801735031168276,0.4383350464723446,0.27271106129122974,0.2834669365535697,0.5184771557738276,0.29625441953461856,0.2788290277792446
Temporal_Sup_R,0.6229746435274167,0.8043779213738083,0.6578014778868837,0.5692372002558852,0.5680018378646303,0.6003017241264904,0.5690036831892583,0.5910549185565122,0.46974720894298017,0.709262383165677,0.46083332725038073,0.7621441628555706,0.5336723686127918,0.5667798610911255,0.6609211325337021,0.3789166252030961,0.7289748374540987,0.48336310474343025,0.4106948523193711,0.8039681730753798,0.4456437423913652,0.193776562062116,0.6777885166081355,0.47689466529206836,0.3848828650867187,0.2945367754230003,0.8598135397376538,-0.10255571762672828,0.533422467179,0.49704063624717093,0.6653948936880857,0.5924656547748307,0.6168781836170333,0.7519045402023652,0.310618435668404,0.5490092615845632,0.6342772700100788,0.7679263176862954,0.8062779546493075,0.7772736500259197,0.7078244645247627,0.648447124310785,0.8407795396503637,0.6423918484755797,0.7099727773831747,0.04926170241275693,0.31884114549501047,0.7474857889733734,0.4581126485286447,-0.04413667601896977,0.7722508633423293,-0.01834699894608151,0.18500850262858928,1.0,0.7640361772781034,0.7064190250978221,0.4861242553928663,0.7029671837014698,0.7035428270898431,0.6865845267304446,-0.266392483025998,0.5329182652439802,0.3972111116393118,0.22125527077215562,0.7763623353759497
Cerebellum_9_R,0.6220700134368415,0.6553607207915222,0.34052395422232,0.39505726879566727,0.5851728012475373,0.7062901146022165,0.6987722538101329,0.8327569026221219,0.7003251647753755,0.5865813759426496,0.415305556493297,0.9280510539907236,0.425383661452946,0.29785379136787293,0.6511582617258987,0.08272474725435475,0.9548343874330397,0.7099523987950167,0.14630198867664404,0.840717897352792,0.12767990315596542,0.144528879573012,0.7087002900299114,0.30764113692250006,0.31077960612034383,0.487657344451543,0.8841311403148345,-0.319201306133058,0.39378631849118256,0.29110555980149894,0.3094055046472266,0.5123888836728253,0.5418032310953955,0.7224658894207535,0.16091436733809716,0.7389754999949746,0.7165423527607137,0.8099317407848592,0.5931805651935007,0.6413335773650064,0.4947256294287395,0.7345782103198144,0.7872305070093769,0.4018271339259817,0.9107289594210137,0.13457969596892208,0.11056035029239739,0.5467233479033409,0.34415468467567784,-0.11697934188456617,0.7254390551951613,0.08627361421181708,0.1212704825848036,0.7640361772781034,1.0,0.7606651471048548,0.1653822479535867,0.5077562719278854,0.790657877464799,0.4022167911945505,-0.5768303749713165,0.7438929650773114,0.49259802131663255,-0.043411447487314125,0.5460490847358859
Calcarine_R,0.6761016448982908,0.6813181393372156,0.5508044111812903,0.5449294693571484,0.4608688712074087,0.5782279846978242,0.6245427263424205,0.7324189823439279,0.5359375666233586,0.6138112038606043,0.33097866660272224,0.8044473289238369,0.36722426852033957,0.5081598499693943,0.5839274554186358,0.2370671283869381,0.7750313567406316,0.7473822501959108,0.4343436046387404,0.6420410376459801,0.42145937667488237,6.521815999719321e-05,0.7403956050606464,0.26648763188596286,0.04351331107892735,0.5488859863233162,0.8068831726391749,-0.30645845250719544,0.21730448220796716,0.25789746658734475,0.5406083813951166,0.46512058790617894,0.4175311538383646,0.7842851196857232,0.21036490727956403,0.7699786088007391,0.5797412719877918,0.8553156752257025,0.6654129316516235,0.6894773246108429,0.5275981475879864,0.6704576009714593,0.7588654513644597,0.5036410082280253,0.7787493360190493,0.3033773925942782,0.22969025561499307,0.6767450464885163,0.508828000848315,-0.36026212778837724,0.5677437675594807,0.18464345782241373,0.28011077798187095,0.7064190250978221,0.7606651471048548,1.0,0.388362826350743,0.5573662733093601,0.832217975842001,0.5411759528028874,-0.12669132996780796,0.7691211556062962,0.644154999161202,-0.05933911637559125,0.48875352190915455
Frontal_Sup_Medial_L,0.47025590263025463,0.7088137416448211,0.7031329927145054,0.8019606600356607,0.5830898291388359,0.2942531570486675,0.1615048384237895,-0.003459707041563786,0.34356720351257164,0.5087630814301887,0.09364358075465669,0.14440596817240678,0.46012636487421127,0.9017557692982362,0.44675509869179086,0.8224095875117475,0.1725135649395398,-0.01997867998737729,0.6350281651156102,0.2500732769597744,0.815415914669181,0.2953237933525282,0.29860308907717054,0.6097007581836612,0.22204199374386901,-0.05200355595350642,0.4325843877478237,0.3528411782970544,0.3284135406525846,0.6377552438972395,0.5458882905761373,0.5767881019174339,0.5570975162602354,0.5400805027619395,0.44677656563684026,0.11249755763536592,0.5144092132717344,0.5341414248805453,0.650361633035772,0.7282102577337569,0.7019145324611236,0.3540001178379157,0.3314027799718057,0.7828792032305077,0.09587654406446332,-0.13641887311429715,0.7297988426791565,0.791388977669206,0.6102398405640815,0.2139723415001891,0.34847464906579734,0.21999182716974075,0.4700043296636772,0.4861242553928663,0.1653822479535867,0.388362826350743,1.0,0.500066484930596,0.31994268454571134,0.8725967287798925,0.4911912964276171,0.029711052223703918,0.47127985001264505,0.4231051314237684,0.5734296356048355
Vermis_1_2,0.4644346505176237,0.6504839556784286,0.4556885607764807,0.49747561825292386,0.5847860677394068,0.2009684991784874,0.1486254515795364,0.2366339230050444,0.37362138268025274,0.7225538402335498,0.3978266399226028,0.4459583615768055,0.569852766380117,0.5414066634006177,0.4974989019566211,0.3173277702417799,0.5454269895225532,0.31994642251056354,0.6013096160419401,0.6766252455538987,0.5004873865867174,0.27049795565162427,0.6292363234660412,0.586670171788313,0.3337805920757034,0.2174605589161841,0.6278994934662235,0.0698921790584812,0.5396812821722884,0.44071093850016,0.500375547649925,0.541211218631777,0.6920419921524061,0.7048317664741077,0.4757077866235125,0.3387387517370806,0.4649926455218354,0.5760970780315566,0.7475797610155062,0.7095366379740277,0.6865121082174351,0.26772580614058195,0.4407579098528456,0.5499188454679068,0.49820134249103776,0.15058435382385701,0.4564285832095477,0.6137425531988812,0.5554209089355089,0.07589604115835119,0.46354002033060177,0.20745357089968217,0.3126082356019035,0.7029671837014698,0.5077562719278854,0.5573662733093601,0.500066484930596,1.0,0.6913159683750406,0.6828838201570022,-0.06467694447287431,0.36261228673110835,0.4188739894247209,0.45832940882539247,0.6856859335082195
Fusiform_L,0.6799877162610842,0.6656784845030647,0.33995432618365096,0.5132525460406415,0.6890322938527128,0.3773652598556554,0.3601096230615486,0.6204721841424827,0.560115065439437,0.7465330120930215,0.3040433571650277,0.723996396386722,0.5492843916223803,0.39795101403535776,0.5818533652521096,0.11684062443739729,0.8416815581768332,0.7329869449550446,0.49614451721551506,0.7608456485537859,0.3646471303407929,0.2153781398495071,0.8051328756066642,0.4379579042525357,0.2528940835022497,0.5085854293201674,0.7723146238086054,-0.23332396621985962,0.42531067435199965,0.3281267038351694,0.44315498293349925,0.5389202264716494,0.5614060196941745,0.8447668911295662,0.37458547494778177,0.6200337447648461,0.5172699216322334,0.7932089165264251,0.7081029175973168,0.6885186620904307,0.6302986750271313,0.467785445008348,0.5929954363606409,0.5081162770173653,0.8285821031644992,0.32872083058837503,0.2517612933174674,0.6623263161246878,0.5159164755406892,-0.1627189476751177,0.4529699749753175,0.33518699170716276,0.37801735031168276,0.7035428270898431,0.790657877464799,0.832217975842001,0.31994268454571134,0.6913159683750406,1.0,0.5359240170192793,-0.2777566695880529,0.769217501351216,0.6213847699978827,0.10523098683485595,0.6094743997647795
Frontal_Mid_2_L,0.5773485366361891,0.7857818169642462,0.7278912828786742,0.8101562493224103,0.7154621417483437,0.3517110340301998,0.26324187198244325,0.18413005733398224,0.47092337479838503,0.6290332174026392,0.2536856363640243,0.37691928979616357,0.5447845596473865,0.8535968576187425,0.6279858430987825,0.6914901853910812,0.4351156033267109,0.1917343786859532,0.6806727717743961,0.48258484789933687,0.8267635209392566,0.32787815033364204,0.5543557029732773,0.6451701196271324,0.30839907526030863,0.08984028208137003,0.6177061197424892,0.2143707286513462,0.4911414767447193,0.6400424554071208,0.6540514133323961,0.65420589255815,0.645337918544939,0.6746042162683089,0.47800920720877077,0.311029182753888,0.6075187932804523,0.6543976424957562,0.8368492609790165,0.8355421672344259,0.7645286536833603,0.41820346033183703,0.5011756421011971,0.7961761289215414,0.34289366871125004,0.04516232022751235,0.648343305789106,0.854733995078566,0.6554729039357503,0.1463891004631281,0.4656543930600449,0.29280172236054985,0.4383350464723446,0.6865845267304446,0.4022167911945505,0.5411759528028874,0.8725967287798925,0.6828838201570022,0.5359240170192793,1.0,0.2798150391750481,0.24292817056187127,0.5507921675644752,0.37004207112212223,0.7200571646634679
Parietal_Sup_R,0.03798559194032536,-0.01928047361500268,0.27660871682157256,0.20590835985097364,-0.06499034703959637,-0.31167555332903735,-0.3881858792562359,-0.5484437680932611,-0.20178111727228626,-0.1057302693598458,-0.39244079385496705,-0.5500033445067917,-0.0656542944937508,0.39504751077495076,-0.22748292335246925,0.4436205610280555,-0.5463565424186425,-0.3843100624780904,0.4318998140339456,-0.5194350060462928,0.5904929516888549,-0.03919800954488716,-0.24564142335038386,0.1417311079171333,-0.22499491821269957,-0.22591370754497103,-0.35025483294778115,0.282816643829025,-0.1888983077079867,0.06661666481448092,0.25981059516375093,0.05487451519336417,-0.1462046057552617,-0.10802714701906992,0.10699351079796195,-0.339346730149589,-0.14299719331862454,-0.15909340422315296,-0.0354712526531242,-0.011979245941426717,-0.023716778854266794,-0.2914512476143737,-0.33126095994365173,0.21984167012476935,-0.5514355848798008,-0.023598979693238806,0.33623032088139954,0.1312466569718328,0.1718745326754454,0.029514444577215096,-0.3863689159896661,0.20700008298533776,0.27271106129122974,-0.266392483025998,-0.5768303749713165,-0.12669132996780796,0.4911912964276171,-0.06467694447287431,-0.2777566695880529,0.2798150391750481,1.0,-0.39461298475859596,0.05114974875486448,0.08718933164754836,-0.14206396052364542
Cerebellum_8_L,0.49429967553512305,0.4551983771683134,0.26848687485922174,0.33924653765793183,0.35383224267865854,0.3994614848581241,0.4749222942636036,0.7791429756775262,0.4956539273313125,0.3369333140436694,0.2780241238283678,0.7806638951743347,0.17166200961892747,0.05065520707815249,0.5122507217321256,-0.20051408881300994,0.8030760707014465,0.9679865451639872,0.3000802839481037,0.533525399318882,0.1689667935504842,-0.13584146858853535,0.5542346646240505,-0.11120838385125188,-0.13556250769772987,0.727802892655515,0.5615206276569901,-0.4175875606384934,0.08711942897918347,-0.09147106993294794,0.3341646859641057,0.1777319322348728,0.08304684635024427,0.4943057377180865,0.031788655362427753,0.8011542221541113,0.33531806782846896,0.5943343402250532,0.4416593306977163,0.448838343043823,0.2761471910099762,0.5101124112308046,0.5180907554133121,0.14326975367299094,0.8766612746629792,0.6158484750828028,-0.16523469646798244,0.4403085886343895,0.27170984392782904,-0.4876427040421289,0.2751557610658093,0.31951766050298824,0.2834669365535697,0.5329182652439802,0.7438929650773114,0.7691211556062962,0.029711052223703918,0.36261228673110835,0.769217501351216,0.24292817056187127,-0.39461298475859596,1.0,0.6877931800969309,-0.3121124844954626,0.26489939085296427
Temporal_Pole_Sup_L,0.5355081489886963,0.5308336177064755,0.37435291775325263,0.4830026231024964,0.5760174692296057,0.25112114269209973,0.2518273842357492,0.44525023345519266,0.5081233867833436,0.37846142669904975,0.04574645471534229,0.478351486935676,0.29741570716768995,0.39249687580463966,0.5806202747029872,0.06760427833895817,0.5592527386899986,0.673928116831819,0.4540389353846859,0.34929611900747387,0.4389858721018685,-0.012279048846620991,0.37996913047243785,0.08617811028579608,-0.013747110579526356,0.48346254314239984,0.4219548642523481,0.04585207454640925,0.07114079009867767,0.04091922918733669,0.27109394903863,0.32768667543156227,0.19180279817626403,0.5050089786506265,0.26059772547901866,0.5540501826369525,0.39448542940334685,0.5325943331312938,0.41749626751073343,0.5145599324112923,0.39245296215073033,0.3709510818617027,0.30315265790797646,0.3575133414785247,0.59450962524781,0.4505749316022696,0.24801030156179946,0.579415513388606,0.33853574892250377,-0.2291387070331491,0.11665814246011885,0.7348758921087898,0.5184771557738276,0.3972111116393118,0.49259802131663255,0.644154999161202,0.47127985001264505,0.4188739894247209,0.6213847699978827,0.5507921675644752,0.05114974875486448,0.6877931800969309,1.0,-0.1322843414378225,0.23172357672910301
Thal_MDl_R,0.03631395834570334,0.26035838082426943,0.13577185663357413,0.3131764871912643,0.2698783617676634,-0.0768217199979504,-0.1338354721644999,-0.33911214893055946,0.029512263692982755,0.46082974243780217,0.30762918868289596,-0.1370162884335842,0.4917996002406755,0.4028214534744293,0.05493621503616044,0.4766924353087058,-4.1796458860730646e-05,-0.3915025978042952,0.31534914390488544,0.30270414707980037,0.26228583011464995,0.4937167951287092,0.18819585636132002,0.658343956443153,0.39189565879182986,-0.33905934061356124,0.19352601524500504,0.3383768501683049,0.4416159570128639,0.6204912025703964,0.22011979901859904,0.30888708902053735,0.5723767220622761,0.24805464490726226,0.4963193626160614,-0.27016416268665316,0.20562453552609788,0.15687758463591606,0.4213953244290941,0.3837905545848891,0.43565531132134144,-0.08178741848919709,0.015582469202606515,0.27164905238436615,-0.17803849183537965,-0.2713428403482711,0.5836359218642967,0.28123843849872276,0.4568864359909659,0.48232101428007823,0.3166019952146308,-0.11240915133777422,0.29625441953461856,0.22125527077215562,-0.043411447487314125,-0.05933911637559125,0.4231051314237684,0.45832940882539247,0.10523098683485595,0.37004207112212223,0.08718933164754836,-0.3121124844954626,-0.1322843414378225,1.0,0.5415977069959562
Frontal_Inf_Tri_R,0.5164258940488151,0.6951847313335152,0.42785660069497944,0.6192645425978484,0.689104538727872,0.44293644675165994,0.28462694786411075,0.3272226820201748,0.45338882450904383,0.7788903300867444,0.4500840932190963,0.491745484335407,0.5991803873189562,0.6236082531576184,0.5138630157765713,0.5844965387547085,0.5997306599061514,0.18234414676451588,0.5926561700378964,0.7126830504783553,0.5195227427223506,0.5877936685051987,0.7309522905363468,0.768287240854412,0.5587974434461356,0.10436083402691568,0.7214220953101578,0.052839549443344506,0.607042839755449,0.7742195315973641,0.6315024276430936,0.6396775897238257,0.8027594738724673,0.7142936552120184,0.507786501173808,0.3668035521725151,0.6588619099580179,0.6478519117249576,0.9071054255472316,0.8401975896226654,0.77690607892911,0.45931513457886824,0.5844129175330609,0.6173377364729421,0.4026219337268261,-0.04689188883804228,0.6071417954237334,0.7725273588940539,0.68280812673538,0.33679490815435675,0.6607924281967784,-0.033513390466189806,0.2788290277792446,0.7763623353759497,0.5460490847358859,0.48875352190915455,0.5734296356048355,0.6856859335082195,0.6094743997647795,0.7200571646634679,-0.14206396052364542,0.26489939085296427,0.23172357672910301,0.5415977069959562,1.0
