,VTA_L,Putamen_R,OFCpost_L,Cerebellum_Crus2_R,Cerebellum_4_5_R,Thal_LP_R,Temporal_Pole_Sup_L,Cerebellum_3_R,Thal_PuA_L,Thal_AV_R,Insula_L,LC_L,OFClat_R,Amygdala_L,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Thal_VPL_L,Raphe_D,Rectus_L,Red_N_R,Frontal_Inf_Orb_2_L,N_Acc_L,Temporal_Pole_Mid_R,ParaHippocampal_R,Temporal_Inf_R,Precentral_R,SN_pc_L,SN_pc_R,Thal_MGN_L,Temporal_Mid_R,Cerebellum_8_R,Lingual_L,Cingulate_Mid_L,Cerebellum_10_R,ACC_sup_R,Postcentral_L,Thal_PuM_L,OFClat_L,Amygdala_R,ParaHippocampal_L,Precentral_L,Pallidum_R,ACC_pre_R,SupraMarginal_L,Vermis_7,Thal_AV_L,Cingulate_Post_L,Frontal_Med_Orb_L,Cerebellum_9_R,OFCpost_R,Frontal_Inf_Oper_L,OFCant_R,Postcentral_R,Precuneus_R,Occipital_Sup_L,Hippocampus_L,Thal_PuL_R,Thal_IL_L,Occipital_Mid_R,ACC_sup_L,Lingual_R,Thal_LGN_L,Vermis_9,Thal_IL_R,OFCant_L,Cerebellum_Crus1_L,Olfactory_L,Occipital_Inf_L,Cingulate_Post_R,Caudate_L,Thal_MDl_R,Vermis_8,Parietal_Sup_R,SN_pr_L,ACC_pre_L
Temporal_Mid_R,0.13303758061080695,0.5636501967487605,0.5538503887070308,0.8255168972771861,0.7347322228140856,0.2747818434588471,0.30315265790797646,0.6889700418850595,0.6511871196744189,0.5290673940790436,0.5862428921935106,-0.28354941552720336,0.2987074359114283,0.26062518684263264,0.3955326439006472,0.7524717823621173,0.27318297335704544,0.4677718388329559,0.19716466032056132,0.48710526041167107,0.07968479957248041,0.08840485428525917,0.27763974942538266,0.3087082786014535,0.8559755045615058,0.11067768918461784,0.3780934839832888,0.5694896644851544,0.5221938293756347,1.0,0.8436370049047296,0.7980908076507992,0.5399953227875648,0.6569355636045808,0.580461861858495,0.36302629657037383,0.7926843956360956,-0.5948794651411001,0.5367095816268228,-0.11115130889350658,0.5383599273378242,0.5554370633341451,0.15435625177605453,0.4903585196214275,-0.43060919077739607,0.12187520014401113,0.47488571344957253,0.10325025887850282,0.7872305070093769,0.627522671300689,0.42196498992135434,-0.17663282091682336,-0.06996999611911306,0.4640932169984833,0.673592938744763,0.3698786475121207,-0.028173464762969277,-0.01825811224791443,0.8132214919379253,0.40129930397759866,0.8243402065530657,0.6080379270496573,0.7297428878523252,0.3019446428121819,0.17711788729756076,0.4452618937286466,0.1646649211926887,0.502094627877113,0.4827408829743286,0.38713902604837197,0.015582469202606515,0.685239038423435,-0.33126095994365173,0.27993059052824276,0.06075139787392739
Cerebellum_8_R,0.20206748465944657,0.4766236843775761,0.5436183892630373,0.8779623369268278,0.709408393993436,0.32299759146437873,0.2983029643505274,0.7636136161755549,0.705174174078093,0.4870442648448784,0.5317159710031755,-0.21458943001476674,0.20585466013734638,0.31025850060759125,0.34737951489486507,0.7589726588446066,0.4558282534337205,0.44559175823274466,0.23357507885310333,0.5135679695717995,0.08116127758019528,0.19672086293300825,0.4186848062325162,0.32094966951174436,0.8261619967879085,0.1019521625984153,0.36062665592353194,0.518099176695368,0.3420408318753096,0.8436370049047296,1.0,0.7940228415481844,0.4830996922674771,0.6763055365268464,0.6680477570277867,0.2939094557956951,0.8202531083898711,-0.4715555158333186,0.5270542601101664,0.016509466542087417,0.549103185162159,0.46102064757614786,0.22096836331167335,0.4874326462086879,-0.5602059711550286,0.005004434800306181,0.4028297122619867,0.2048250449584607,0.8611926890409293,0.5990649095514415,0.44872514595018015,-0.02629095849300836,-0.12341131599010109,0.30310070936464834,0.5587672531686588,0.4504967381671939,0.2043126562425158,0.034937045289500646,0.6251377155725205,0.5906313316453021,0.8426165608211642,0.4899273334496417,0.7841297641975912,0.25791390921226154,0.1952544875454583,0.5008124641835033,0.27064799675660056,0.5471414955145416,0.4033812568782299,0.3823812165598242,0.0042841686325672665,0.7517109988386448,-0.44702051907829193,0.20492724470741133,0.10127840144438097
Lingual_L,0.26981174114110307,0.4782120902522477,0.4834469117559288,0.6454703068706721,0.7963603635272807,0.20021558777792303,0.6256801572396856,0.7838188769785472,0.6145173624772784,0.4215847474048228,0.6399365015830915,-0.41078396262280337,0.2559117000284314,0.5349508770922603,0.5614557575005106,0.4255446622301909,0.3855213625298052,0.5453128975445989,0.06855498197080881,0.4870715727826346,0.16500036442903482,0.2430651697425254,0.5892524601568098,0.24075092117119065,0.6255738939486459,0.31072810121773686,0.4168164587834234,0.44252309094031106,0.5175141273022843,0.7980908076507992,0.7940228415481844,1.0,0.5265655834549741,0.7633139265214437,0.5824339031811617,0.08872266380643651,0.7985058688839156,-0.3967209628567693,0.6322958765657585,-0.007921785635264189,0.46296123176838194,0.5424029645571591,0.11711271453556026,0.5106121215795603,-0.5169764209513096,0.13943977185281872,0.47022608956791573,0.0831357435387085,0.906748035968392,0.3909188760389767,0.3972389245232725,-0.2987182490917992,-0.006931078238551125,0.3137048233572435,0.6267839948521794,0.5666196217752609,0.06758228076526937,0.27020602463425253,0.668843537429485,0.5499720423761343,0.9722864615192865,0.6794440478413473,0.913445794065656,0.3403809993836216,0.04546727107651166,0.8003036801530675,0.250451360290674,0.8319589482634262,0.4021183447625584,0.5564820375757109,-0.07082393330905688,0.820901052209102,-0.4410546724321068,0.15574434861678668,-0.006229842288298673
Cingulate_Mid_L,0.307998752467462,0.7981936270916173,0.7103416048920916,0.426181021215546,0.7307300596544685,0.3432626722792485,0.36515715421933903,0.5886962104949799,0.6566638216129336,0.7536046179871977,0.7675516284406608,0.11080704168611094,0.12334733986898436,0.21959815531577384,0.5889956530049301,0.3150706535022122,0.6202824809632445,0.634281866152226,0.403505205004576,0.655296182762257,0.5137363185004211,0.27429511610609614,0.1530079649361441,0.6213840618233534,0.561654000481596,0.5760241020304869,0.6348031862624368,0.6657854296035218,0.6515243026603712,0.5399953227875648,0.4830996922674771,0.5265655834549741,1.0,0.6798963819100375,0.6833558679050237,0.6404915742255185,0.585290364782817,0.1343900106158377,0.16032626254539722,0.4380245328856022,0.8463296654506755,0.8622625374512766,0.5240190018753602,0.788655727184043,-0.22467917094201043,0.5768256269676793,0.8994739720363246,0.03298062107572634,0.4900209520958706,0.44869904068767297,0.7510060778162028,0.21585152183668377,0.35207529443220076,0.6434833011298281,0.3897672454970258,0.6618588030730391,0.32339450628044425,0.33566571653240146,0.4569276599417694,0.6808570339498746,0.5921257620893499,0.6884307315820295,0.40116107265918133,0.39911108191301287,0.6246715625839695,0.24403867682240954,0.40966013695664294,0.21699035797806132,0.8262639338975233,0.7527988254984311,0.50010332231417,0.37318941876133965,-0.026767746804758744,0.316590953950393,0.3323331210391002
Cerebellum_10_R,0.2695536139638515,0.692988974919352,0.6734828059914786,0.4583283454192668,0.8915201229532778,0.44417657153649726,0.42627621556800194,0.8813326053803943,0.6729897301100082,0.6391789794714234,0.6994624850157347,0.03711387397175485,0.17838215489737638,0.44911585978672025,0.6872167585611959,0.40733616802701433,0.6215848740581146,0.6635529176764207,0.2948813432098917,0.7030991808507858,0.37566909705204227,0.22089700242470758,0.33171555343033043,0.6447998264953546,0.6465659751666799,0.4716266027029584,0.6059347896731528,0.5391629176741703,0.6242061915583964,0.6569355636045808,0.6763055365268464,0.7633139265214437,0.6798963819100375,1.0,0.6840336185812173,0.31196599202257796,0.6893812597035889,-0.013398123065241522,0.2980274807301313,0.4107307007961724,0.6417946823663125,0.7133252504010226,0.3991955163001725,0.5113458868370383,-0.2845161037537713,0.5268876985890086,0.6004983299606136,-0.01636895561018376,0.7926254861974518,0.45684329909394,0.553350662695986,0.11430531780685871,0.15672110365689576,0.45370340348366844,0.3846018451902278,0.7277237772452246,0.37042207914883846,0.2977959508491201,0.4089452235376294,0.6578098196418799,0.7884932881401452,0.5809309744674211,0.5980622662148317,0.3324494494763175,0.44758944010864415,0.5216308298475649,0.4774410262565019,0.48710574900811726,0.5119531549511022,0.6917961008082099,0.3302299553729726,0.5176599518883644,-0.3320044560839845,0.36443558100872686,0.27069819133715906
ACC_sup_R,0.3422826586211473,0.6831442433463619,0.7760711011142464,0.5742143187067249,0.7697360558875276,0.42821051667416027,0.41011939876740455,0.6384265920525164,0.7627116014148202,0.5674745591571035,0.8392484573315635,0.15464075283372106,0.09859844701956623,0.3593838875352613,0.6850953748875012,0.5241338239243155,0.7902762534374336,0.5966723808315677,0.4628456372265584,0.685681411990641,0.5257677981172199,0.5139379906059539,0.19871322854062512,0.7134393239917931,0.6550539426998812,0.6027091824181413,0.6802322064517456,0.6703235233407676,0.38780972975390543,0.580461861858495,0.6680477570277867,0.5824339031811617,0.6833558679050237,0.6840336185812173,1.0,0.6799882389513141,0.7319826604421245,-0.019526162949692064,0.33283889302471736,0.5523864640231019,0.8384466508175766,0.647724993502055,0.7301676536677947,0.7171315144504352,-0.1406909338320869,0.28160686037174,0.5774626260657197,0.23249602382663623,0.5673648192059347,0.6558021667226703,0.8078224294724942,0.21156955158653554,0.4843287547571902,0.7007231138080009,0.5001784941972927,0.711400737667583,0.5586064101609103,0.3914408977555478,0.43698778101814906,0.8829904619395571,0.6455322189435165,0.5020847173331813,0.4491776274516248,0.5408953503234515,0.4411180612294177,0.2239106250118587,0.5406766809082334,0.23092295092713797,0.5461310676345646,0.7263977483712755,0.3620040253312891,0.4393735982134325,0.11343101653259777,0.3714180291284146,0.5032712406355588
Postcentral_L,0.18418721909297275,0.6950094899886369,0.6511734412870566,0.3910794253210092,0.47615087941998047,0.3114851554783249,0.06760427833895817,0.1643285759430647,0.5122177073216013,0.5555505148660241,0.6577978770440956,0.3206351788795293,-0.003027587076362284,-0.07896856897418761,0.33438518750774415,0.4099137549403216,0.5226133011816353,0.34062188604965343,0.48131938483452,0.46020908205258554,0.5727670009680498,0.3732317543032757,-0.25320649116458405,0.6838556782402164,0.4612641654159849,0.46666490204162275,0.5234682508119416,0.6708079224815031,0.34818199711205033,0.36302629657037383,0.2939094557956951,0.08872266380643651,0.6404915742255185,0.31196599202257796,0.6799882389513141,1.0,0.39007628318282833,0.16363175246635292,-0.04644399070196975,0.5165399791954586,0.8675644393760764,0.6268384310466363,0.733105661278267,0.7017803048627556,0.1139948335342556,0.3453033025884862,0.5415334611683156,0.13146432902790817,0.08272474725435475,0.622903832232261,0.8484925969051896,0.41807016265401253,0.5265140960913653,0.8233159349898179,0.4044393235640362,0.4291288830390627,0.37721300148372167,0.2660000044774358,0.2830729291277773,0.590427754792687,0.1841008415955649,0.286972323879398,-0.027018867649860175,0.36253112814478544,0.5935688335191683,-0.26021247855631596,0.39188162581747893,-0.26511790711120065,0.5703695054319199,0.5456531006162545,0.4766924353087058,0.06265019230213344,0.4436205610280555,0.4612824450579211,0.5237811368986329
Thal_PuM_L,0.17038660361242225,0.6050197800721935,0.6024588541954056,0.7571533375377026,0.7856181896185159,0.35027368157003486,0.5445247511298994,0.6722015615702464,0.8205768232659577,0.4561425771661194,0.6987621972770457,-0.26752773484181325,0.20089905166284483,0.4898501319317091,0.4692029277888782,0.6268213787947772,0.5339654044837724,0.4040655468408278,0.16392688843847444,0.4489618761361147,0.2791978054902488,0.4323997192028396,0.41910349939332386,0.40099446569145625,0.7041783390140579,0.3062713478319458,0.4282891679945479,0.5907874952757185,0.4635189320259338,0.7926843956360956,0.8202531083898711,0.7985058688839156,0.585290364782817,0.6893812597035889,0.7319826604421245,0.39007628318282833,1.0,-0.33214077434817846,0.549253826202226,0.11125240198954771,0.6363322374889236,0.6209038369702347,0.35526535616487015,0.5693020237429076,-0.46820152079900534,0.06986685845135468,0.5609265452611123,0.04914454631710828,0.8258229535536892,0.6544734367538816,0.5317386682210602,-0.0363112123516013,0.10729030282731312,0.516303216530449,0.6852569911347882,0.640491814483252,0.18324010037706082,0.14993775368833326,0.6579721278416245,0.6374414926340547,0.8386208887389651,0.6660623717258556,0.7517298118774948,0.19704773128485661,0.2038265928852219,0.5497060676201654,0.33053310088114307,0.5491402267005732,0.5278247632124001,0.5218466280716919,-0.06430578624343686,0.719987322121003,-0.18833266986402283,0.4010510110008396,0.20781337176855919
OFClat_L,-0.05086395366601154,0.14671310427329753,0.16454175955859854,-0.49160523627718283,-0.08104407206284685,0.18353915473559745,0.06709787771356174,-0.21641289486670412,-0.12635182206837092,0.03486390928466563,0.024501205582473387,0.45310700124486336,-0.15096652079564907,0.018779599263536617,0.08037780982326576,-0.48801857616422634,0.341978253134471,0.008006645256923694,0.24579614138570305,0.06644156776976169,0.5376218928495033,0.14677311023898668,-0.23329855352489207,0.3176563425457362,-0.4461148976537526,0.3739191832606337,0.1914693182619212,-0.025647467391008746,0.07089953869334405,-0.5948794651411001,-0.4715555158333186,-0.3967209628567693,0.1343900106158377,-0.013398123065241522,-0.019526162949692064,0.16363175246635292,-0.33214077434817846,1.0,-0.5209917202454553,0.6437372595825939,0.1487546254579849,0.15448277563270227,0.41864702026667033,0.06084531843975751,0.3323482321776107,0.4447754803130054,0.1592585012292237,-0.19896251019373482,-0.39347725095090696,-0.1931843336342301,0.21357847492400364,0.6009332425724164,0.3813892826345593,0.072674185676872,-0.4108995807854253,0.3239201510592634,0.4430842637852726,0.30208110043343295,-0.6315410482999874,0.18436258807273098,-0.3817553446282371,-0.13112124984363216,-0.45756823597347474,-0.0333950863427187,0.47735587460969436,-0.19624295419858304,0.37779117836792325,-0.3611492218327092,0.09744239688580228,0.30812685117912103,0.37445284001917556,-0.41165830636102874,0.3294330775750152,0.15643443491249612,0.4544687398948164
Amygdala_R,0.2651491802182753,0.09601646233948471,0.2002396030194822,0.516966028555009,0.3733930890372596,-0.116896386918065,0.5393744536677652,0.3844109315803868,0.3304906484021305,0.13155530431885654,0.3635117063602457,-0.4795971032238536,0.18327970391313297,0.5457902552149819,0.23144066512971326,0.420797258503342,0.04395510884571699,0.17913733955692415,-0.14433297738651188,0.1750400852856784,-0.10110320443190335,0.2096438749645959,0.5409489522793733,-0.10780594898734489,0.33501509327208967,0.054156237455001366,0.20905392987581387,0.20298721616422508,0.15999773890567753,0.5367095816268228,0.5270542601101664,0.6322958765657585,0.16032626254539722,0.2980274807301313,0.33283889302471736,-0.04644399070196975,0.549253826202226,-0.5209917202454553,1.0,-0.23904660020297436,0.14329450577920932,0.14359417553438725,-0.09749834138473741,0.3455229922246883,-0.3704632309466336,-0.2700411857851962,0.14922461199712703,0.1716132559350969,0.540804723740966,0.39123864826724397,0.11331783547645638,-0.5535659156596507,-0.051546667393001254,0.164541078294267,0.615111210536093,0.16790429353392677,-0.18893165807364862,0.14382379453260188,0.6356397618125174,0.1396996958816131,0.5960408783089659,0.3674377847448596,0.6633773034728264,0.16982423567341512,-0.30153753785419357,0.5953930949928289,-0.016709763351829533,0.6568612378862189,0.06875566265745459,0.21835122992153952,-0.30741943872826133,0.5814801872408702,-0.15653810108200242,-0.028379483570505244,-0.19903783166672095
ParaHippocampal_L,0.17590411073270806,0.4933758023565329,0.5406975947152004,-0.1340095685733823,0.42116565289223645,0.4632908251223923,0.12420666869839395,0.27304694040959937,0.2792283255670215,0.3279731933035447,0.4725543627585204,0.6042633182244987,-0.14389609744692447,0.14902813789539152,0.4706785770028474,-0.0672539826786093,0.7148078951183271,0.44982127664068966,0.4922725312323629,0.5471239040008535,0.6941564290990658,0.36416363594654544,-0.15845690959733316,0.8081810959956058,0.0665522408674094,0.6090268171613379,0.5853947794937718,0.37771318258533393,0.21479338598425088,-0.11115130889350658,0.016509466542087417,-0.007921785635264189,0.4380245328856022,0.4107307007961724,0.5523864640231019,0.5165399791954586,0.11125240198954771,0.6437372595825939,-0.23904660020297436,1.0,0.5466074108333755,0.45382523839239197,0.7634299992196737,0.42237766302622315,0.27586163633458016,0.5663931447758631,0.3530979196317229,-0.008425694949005228,-0.00701525579392931,0.20552817296441092,0.6142451420425799,0.6099832101054543,0.5991512094927868,0.5114099955133486,-0.0464738717414826,0.6461556188748914,0.7296547773361435,0.40371628444256563,-0.2496182803903256,0.6281445975347667,0.04374284462589391,0.07466644581585234,-0.20793401353372976,0.3326484511733084,0.5831088089369906,-0.15428495412222523,0.6821215731533682,-0.23344457732233126,0.30862261577021893,0.6475691227444561,0.5902778768140043,-0.15951440660380908,0.360321669531733,0.3883993453465475,0.6233301379612334
Precentral_L,0.3103965686542377,0.8378226672010335,0.7916535997622519,0.5264353334625621,0.7424766165416116,0.38372037791707414,0.3536365517328384,0.5297173168772428,0.7200132365097215,0.7232372695489624,0.8477380524738628,0.1910632204156457,0.0712490665280501,0.19479176500251325,0.5600074564632672,0.4480542602882649,0.7136769030079901,0.5725714858958341,0.4882633208305488,0.6755971166728159,0.6123148301250965,0.42911757794220895,0.05132139460699845,0.7396490765123116,0.6110339167861524,0.611318688667854,0.6522856483173762,0.7560112524848086,0.5107168129208064,0.5383599273378242,0.549103185162159,0.46296123176838194,0.8463296654506755,0.6417946823663125,0.8384466508175766,0.8675644393760764,0.6363322374889236,0.1487546254579849,0.14329450577920932,0.5466074108333755,1.0,0.8121248433059375,0.7365815411701407,0.8281271692908595,-0.16054760748400335,0.4297353358090304,0.7254010297511723,0.1349743215612133,0.44613170470809216,0.6401835330229156,0.9446345884793349,0.3460161118795072,0.47183659050251403,0.7674841059180887,0.4756686239465088,0.6828169614641331,0.46766474811298936,0.3752384143557714,0.3824531289864093,0.8045551450430908,0.54030510320187,0.526349826303051,0.3354660646255181,0.42349919682263454,0.6300972753977495,0.1160960215494584,0.5002660406475098,0.10616801774325382,0.6960258139348887,0.7770888289937289,0.48889112069823104,0.36341516620046505,0.1399804856033975,0.41714778467288327,0.4827361689923136
Pallidum_R,0.1660859969588284,0.8587316142449474,0.7162315522679414,0.39447807987397665,0.784152278861258,0.4540597238877265,0.39245296215073033,0.5720661543267009,0.591853922058767,0.7123807799301052,0.7846202348002027,0.10575716793854785,0.15864575605617517,0.23946182078390385,0.6106277747913916,0.34292597092828914,0.6088502217563089,0.5154377596901918,0.2999923024055588,0.6104850091559592,0.5939316198704767,0.24616003572508696,0.11234419598603806,0.6389362241390623,0.5471499689754993,0.5606922694749017,0.6535335558611917,0.6748504489758911,0.6743537463070982,0.5554370633341451,0.46102064757614786,0.5424029645571591,0.8622625374512766,0.7133252504010226,0.647724993502055,0.6268384310466363,0.6209038369702347,0.15448277563270227,0.14359417553438725,0.45382523839239197,0.8121248433059375,1.0,0.5657823743059843,0.7208695048255569,-0.16571033226018567,0.5783398952339377,0.8206793864181428,-0.04927694608146574,0.4947256294287395,0.48755838438817317,0.720433293564002,0.24028062780004703,0.3426836063884534,0.6701554696189865,0.41056268698843146,0.7043716182821547,0.3445000695077242,0.33810532114291425,0.4050942886114246,0.6304006513264444,0.5850544802504628,0.6326852506735746,0.3602269181170112,0.3029856256028748,0.6226916369778394,0.2956648352004111,0.3835371615919695,0.2158921728765375,0.7410445590663092,0.7297339895527267,0.43565531132134144,0.3421767326601722,-0.023716778854266794,0.5122278952122998,0.4332389512308386
ACC_pre_R,0.14865324768108978,0.6555333788523963,0.7231963509425926,0.20056727725485743,0.5211352339266008,0.5415624747832498,0.24801030156179946,0.3039787376433215,0.4775879978591631,0.4765158174090733,0.5945541662768696,0.5364075591395425,0.024770736431673265,0.21818754847867158,0.4245934076694795,0.31212687390131605,0.7612062096714574,0.4262906241759881,0.611078840860741,0.6159324605884651,0.6508700532918916,0.39129768723367,-0.2264308099547424,0.7925880973775528,0.3730992589976912,0.5093065609906209,0.6470050217442914,0.6100584608143643,0.2898402206549825,0.15435625177605453,0.22096836331167335,0.11711271453556026,0.5240190018753602,0.3991955163001725,0.7301676536677947,0.733105661278267,0.35526535616487015,0.41864702026667033,-0.09749834138473741,0.7634299992196737,0.7365815411701407,0.5657823743059843,1.0,0.5022862836500009,0.1529307100112476,0.4647659410973109,0.5303436941189902,0.08399130180433848,0.11056035029239739,0.5481466392942186,0.7383516237496182,0.5946336739447988,0.5068985704760204,0.6721185935945747,0.15246739179767282,0.6326921842594665,0.70135879835831,0.32494604090787815,-0.04202424930081699,0.7176629501576147,0.15689550734455796,0.24101000793871075,-0.07136740235664459,0.4383030762799681,0.6152891397585852,-0.19324913343032477,0.5898359116092293,-0.253382669105305,0.5135735561974469,0.6803083600424833,0.5836359218642967,-0.019311263238388193,0.33623032088139954,0.45479029662423304,0.8416049109688067
SupraMarginal_L,0.32967641913421153,0.6552748988963932,0.6477472849622418,0.4396275246453826,0.6280817347419775,0.14545261218024835,0.4830026231024964,0.42603092246249186,0.5200668970590813,0.6039135220399168,0.806911223545703,-0.01595976394817372,0.012670707514023076,0.247235522706417,0.5290890954190884,0.30212490870727937,0.5367403548929585,0.5558315494733629,0.2702974254814568,0.5538133530233145,0.5402380960067273,0.4524214620358331,0.2274179147636603,0.4727053434668211,0.44025266679965896,0.5945954729061502,0.589773261422936,0.5831375769564511,0.3965878177179492,0.4903585196214275,0.4874326462086879,0.5106121215795603,0.788655727184043,0.5113458868370383,0.7171315144504352,0.7017803048627556,0.5693020237429076,0.06084531843975751,0.3455229922246883,0.42237766302622315,0.8281271692908595,0.7208695048255569,0.5022862836500009,1.0,-0.12597613553922787,0.2934673021793577,0.649602993475876,0.2033489555909539,0.39505726879566727,0.4782546407441286,0.8126897789566061,0.03891439432578496,0.4829985501759888,0.6900698921275061,0.5824493693639536,0.5924288160549408,0.26225559942563026,0.5190622188423303,0.5237903200157985,0.6541785391157822,0.5616077647989477,0.5142187731456833,0.40967945457297816,0.46516609272503506,0.38987049024618314,0.3028320957403488,0.3810156284805185,0.3044089406588371,0.5504145177733645,0.7315907706901792,0.3131764871912643,0.42769067488455664,0.20590835985097364,0.2586148816721258,0.24770202810495942
Vermis_7,-0.2025238222770431,-0.04257487873541062,-0.17477502311579118,-0.5423591221864462,-0.29591304808660235,0.039262272352117454,-0.240069239937265,-0.3651711007733639,-0.39178879208287287,-0.21353662099301543,-0.10495213712237793,0.3484093313686998,-0.03687958519432957,-0.19069148775928063,0.011740047703412236,-0.36339675061382376,-0.07898375433182109,-0.1450176565922969,-0.009881985661984699,-0.10351172491970337,0.21277155837871398,0.015789105285759907,-0.5167843877017125,0.12176781569843959,-0.3266160531313005,0.05668156834346988,0.010068901136750522,-0.18510860882899347,-0.08055508466383521,-0.43060919077739607,-0.5602059711550286,-0.5169764209513096,-0.22467917094201043,-0.2845161037537713,-0.1406909338320869,0.1139948335342556,-0.46820152079900534,0.3323482321776107,-0.3704632309466336,0.27586163633458016,-0.16054760748400335,-0.16571033226018567,0.1529307100112476,-0.12597613553922787,1.0,0.20496251193275017,-0.21449312518804114,-0.12361916559779748,-0.5241351840422394,-0.13609729373865587,-0.04695858471953727,0.12397819755798084,0.2695014963545127,0.07016116163988713,-0.3038589502098601,-0.06450117476079595,0.10878906319526724,0.1602502493639227,-0.33923938684616217,-0.19430350530412602,-0.5451527330200836,-0.2535860955393408,-0.6303112836462587,0.13511681778638274,-0.054923367638589016,-0.4308247531722308,0.07147069865275515,-0.5266012022803802,-0.2401616369814501,-0.04349163379597536,0.23460881328561106,-0.6764843958629603,0.4792457871801044,0.08644901440320112,0.21595062137549412
Thal_AV_L,0.09704517041258762,0.5773489546042803,0.5086514704497626,-0.09984918324819973,0.4838722979127492,0.5001856626242075,0.06318801339030146,0.3894968852867623,0.24248312532114663,0.5481574256278694,0.33625999718915484,0.4388925268390179,0.12960485306415348,0.07446666135058147,0.40317367503637125,0.003594887087957208,0.4582641961942442,0.49278446838917245,0.43801818578680823,0.5326932988518959,0.46431730163261326,-0.09134990349104856,-0.23783478317642662,0.6391085330656469,0.2701140280201465,0.3616076676542649,0.5343451254767342,0.36864111566183205,0.5645022777025042,0.12187520014401113,0.005004434800306181,0.13943977185281872,0.5768256269676793,0.5268876985890086,0.28160686037174,0.3453033025884862,0.06986685845135468,0.4447754803130054,-0.2700411857851962,0.5663931447758631,0.4297353358090304,0.5783398952339377,0.4647659410973109,0.2934673021793577,0.20496251193275017,1.0,0.5703555628520754,-0.19091899358963135,0.14376070765074359,0.15124829415381635,0.3854420484723163,0.44055099510303974,0.2063446260162734,0.38591759714619805,-0.0766541878870829,0.4790626351326491,0.36659413945123004,0.2872813864399615,-0.07041067664639711,0.3467532190678481,0.13783530783408451,0.3085075235993458,-0.07299092035169606,0.377989112316469,0.6437240746574624,-0.03656980209624196,0.45886077929204044,-0.13678684228141472,0.509424761961682,0.5886661790858521,0.7359437458606463,-0.11893442446015146,-0.02067730226964034,0.30669794915928006,0.45976297822338197
Cingulate_Post_L,0.2451147349686749,0.7343699987647786,0.6912795816429127,0.39124192273741565,0.6680179770408124,0.38698048088238357,0.4232027616464178,0.5206632364451279,0.6005519641245215,0.6952222480066017,0.6623845212938687,0.08396865101984863,0.2059063165695731,0.25907770571446875,0.4700739327807864,0.3640668610640058,0.5475392684482144,0.5138949978820241,0.4087580717288102,0.577692097229618,0.48275924467893316,0.24677474959372472,0.10461524522783258,0.5299585967183492,0.5276339470305461,0.44618278626213836,0.6008563304298812,0.6646744146934458,0.6414993003789644,0.47488571344957253,0.4028297122619867,0.47022608956791573,0.8994739720363246,0.6004983299606136,0.5774626260657197,0.5415334611683156,0.5609265452611123,0.1592585012292237,0.14922461199712703,0.3530979196317229,0.7254010297511723,0.8206793864181428,0.5303436941189902,0.649602993475876,-0.21449312518804114,0.5703555628520754,1.0,-0.014267523239975871,0.4494649065508042,0.49763960698879744,0.5863817012061671,0.22266794234774914,0.22646888264792678,0.5768146145125406,0.3474633751697319,0.6319944408660375,0.2582671003094808,0.33066312525935315,0.3888839399947643,0.5567641224944606,0.514380569019761,0.6831605165286292,0.3382309767004465,0.34315926511808587,0.6335570396924405,0.2308956662146149,0.3993559414365958,0.1725024798704783,0.870254667214883,0.6756685774995211,0.45878780870614844,0.3090458209103806,-0.05504760600023417,0.38530081194939325,0.43288256581691875
Frontal_Med_Orb_L,0.2989079978526118,-0.11470480129062814,0.061284318245159196,0.15418432868271184,0.02096958905838015,-0.17111101576641047,0.01623550539520922,0.002503698717829981,0.015711583403163278,0.09770548329718702,0.10555474744587758,-0.02900941439761169,-0.231790341348214,-0.11566464174001384,0.12924014587404783,0.1555306505141772,-0.012085803484918108,0.2310250143536811,0.015207612849876253,0.1467566113576088,-0.08400656080695844,0.12832562321213098,0.19779969271180703,-0.03901310191370526,0.12726231679819017,0.16351422326378323,0.0807956435876892,0.07078877803146288,-0.21859610628622123,0.10325025887850282,0.2048250449584607,0.0831357435387085,0.03298062107572634,-0.01636895561018376,0.23249602382663623,0.13146432902790817,0.04914454631710828,-0.19896251019373482,0.1716132559350969,-0.008425694949005228,0.1349743215612133,-0.04927694608146574,0.08399130180433848,0.2033489555909539,-0.12361916559779748,-0.19091899358963135,-0.014267523239975871,1.0,-0.014330462590759974,0.03854442465615961,0.15021134015948892,-0.22730626471610696,0.214013556844763,0.14330132611245755,0.23329729700819865,-0.14886396301468036,-0.020349046554864553,0.1796514272324109,0.20267715691851523,0.15643443071070212,0.10415565158114509,-0.10658035848662421,0.10648246702335094,0.36471822459408776,-0.03837735221804974,-0.04726843554131657,0.06808918705345929,0.08970660472915915,-0.003424190346330664,-0.010141926291223817,0.1117461703412183,0.20073677207208693,0.1557358285643818,-0.20825499773241596,-0.08813087140336774
