,Fusiform_L,Rectus_R,Cerebellum_9_L,Thal_IL_R,Heschl_L,Frontal_Med_Orb_R,Fusiform_R,ACC_sup_L,Frontal_Sup_Medial_L,Frontal_Sup_2_R,Angular_L,Supp_Motor_Area_R,Cerebellum_Crus2_R,Cerebellum_3_L,ACC_sub_L,Occipital_Sup_L,Thal_PuL_L,Temporal_Pole_Mid_L,Temporal_Inf_L,OFCant_R,Parietal_Sup_L,Cerebellum_3_R,Caudate_L,Amygdala_R,SupraMarginal_L,OFCmed_R,Red_N_L,Precuneus_R,Cerebellum_10_L,Temporal_Sup_R,Parietal_Inf_R,Putamen_R,Frontal_Sup_Medial_R,SupraMarginal_R,ParaHippocampal_L,Cerebellum_8_L,Thal_LP_R,Postcentral_R,Raphe_D,Heschl_R,Thal_PuM_R,Precentral_R,Putamen_L,Frontal_Inf_Orb_2_L,Cuneus_R,Thal_LP_L,SN_pc_L,Vermis_7,Paracentral_Lobule_R,Occipital_Mid_R
Cerebellum_10_L,0.8051328756066642,0.1439562873979231,0.7743293855968378,0.2618400343796638,0.3546587746386437,-0.20619619866482225,0.7794165050145677,0.6836286502759408,0.29860308907717054,0.4704453587014661,0.17753217962599932,0.7455138355520405,0.4759001045653473,0.6427258680799236,-0.09453577455280049,0.47927724730051285,0.4940567954678656,0.07609532830400662,0.6395416197912356,0.043828239091007686,-0.00017829740951686002,0.731954134013606,0.6018324595036746,0.3235375154506252,0.4913133177304097,0.1531957547352922,0.3420556891028772,0.4859804422217193,1.0,0.6777885166081355,0.3587492087433444,0.5823760138882909,0.015765028159208307,0.5032932051196993,0.36990694579666555,0.5542346646240505,0.35715245267380696,0.24282366562801228,0.5901683198393737,0.6306950996329204,0.7331021071346566,0.49595411039424164,0.5227652653625575,0.32968267478899127,0.46686699067979,0.5669015013578123,0.4746929284486411,-0.3537474590944043,0.23249175508413536,0.43952358085313287
Temporal_Sup_R,0.7035428270898431,0.089934830689405,0.7289748374540987,0.38270864859796255,0.35416704116097636,-0.10255571762672828,0.8598135397376538,0.5253843270994362,0.4861242553928663,0.5667798610911255,0.45399102350957843,0.7772736500259197,0.6003017241264904,0.6168781836170333,0.0022994417555571873,0.5256648461040425,0.5117522673020282,-0.01834699894608151,0.5931416862579334,-0.04413667601896977,0.16351631100123212,0.8039681730753798,0.5652570116995524,0.43014967757498185,0.5692372002558852,-0.001984186727580594,0.310618435668404,0.5055731118974663,0.6777885166081355,1.0,0.4456437423913652,0.6886423418376961,0.2722422060101208,0.6653948936880857,0.1795464228812249,0.5329182652439802,0.3848828650867187,0.16872194543564606,0.5905895074460173,0.8043779213738083,0.7679263176862954,0.4106948523193711,0.49704063624717093,0.293237539634687,0.49098247443351944,0.46974720894298017,0.5489153934551368,-0.25863748844894313,0.23674557667467358,0.6659750140766036
Parietal_Inf_R,0.3646471303407929,0.11669290957721885,0.20608286207789409,0.39894693148267163,0.44138452117846544,0.13839602023520794,0.32356617818871874,0.5879449040911796,0.815415914669181,0.7350110640592937,0.6044604817188463,0.6600939173254271,0.13729091171488472,0.39864879710378726,0.13794157087745637,0.5127827434054483,0.6665524186015879,0.25185617464156207,0.3013976725235407,0.022496245738837708,0.5894840812909011,0.19078451248509565,0.6140592033142472,0.16565683363882533,0.7433256925394697,-0.08863280179941248,0.39229372843857235,0.7855635095971886,0.3587492087433444,0.4456437423913652,1.0,0.48193870584580056,0.6703386460859956,0.7249959194539803,0.5451555059486711,0.1689667935504842,0.030999891060951818,0.8389923675631705,0.4548636027674567,0.6295481374040347,0.45801059517560583,0.8162479107709006,0.46093001120158,0.5067674532093317,0.4639497955169508,0.33935940879218474,0.5356414457936034,0.12738161706919626,0.8142209491678793,0.38302622704762623
Putamen_R,0.5294449561016829,0.27191792254345126,0.5011353765465487,0.30057693632103816,0.6911086559972761,0.29133544652830534,0.6962288913254867,0.64614159393275,0.6994688859452365,0.7494001741636451,0.5316155528479029,0.788939362497676,0.4398007037456809,0.7885064660769633,0.2833735894873685,0.29715793007839514,0.34635854479644923,0.06832681435126403,0.38734567659619484,0.4026469756522186,0.3593019939642654,0.5927734329851333,0.7903496922317055,0.09601646233948471,0.6552748988963932,0.1351779884535964,0.4612416420515366,0.613126895316898,0.5823760138882909,0.6886423418376961,0.48193870584580056,1.0,0.5030261456786901,0.3703047075813111,0.4933758023565329,0.1609812960046038,0.5585150671574278,0.20767849608047179,0.4503232025319601,0.7654827490139375,0.6454418448140645,0.4034244367549091,0.806072956038371,0.6722682150774782,0.20858124695377026,0.41833738239253443,0.6239235508108039,-0.04257487873541062,0.5056943875614502,0.31221218906208026
Frontal_Sup_Medial_R,0.026811947210538912,0.1981783515553357,-0.1816837433250142,0.28743972257566647,0.5696005527135151,0.503358978751868,0.18403924000119723,0.2593989656989493,0.8870728255284748,0.8416902858254799,0.6448377246569751,0.45503946875845913,0.14042399263555022,0.35109650424456607,0.4366683143258902,0.377754911001821,0.346624053568144,0.11520829879242354,-0.05432852355739834,0.19202965496345806,0.835470915289807,-0.013634040005551537,0.44007786968477697,0.08909782891188261,0.5526970085480563,-0.13784078277824474,0.2908493422259524,0.7672833744446843,0.015765028159208307,0.2722422060101208,0.6703386460859956,0.5030261456786901,1.0,0.4181183671397495,0.425452778055072,-0.24870819963842838,0.135210706135052,0.5634175802763831,0.2147833220536775,0.4900199363479415,0.2773360961073047,0.41343972353322417,0.48651897730901245,0.46828142934731215,0.3123596153650147,0.08942069088953536,0.4756996102433832,0.2945670741548458,0.7452476569503553,0.23202401609193143
SupraMarginal_R,0.44315498293349925,0.12227497844914811,0.3540122655600293,0.49086275228025905,0.2666325027720457,-0.09512760028859513,0.4474356167055639,0.5044559041100473,0.5458882905761373,0.5730437839096083,0.34448729451341126,0.6842005235667838,0.25985931573854065,0.3316289325673744,0.05801466197107225,0.4947034259343571,0.5954854313305205,-0.022253323298579663,0.29951186569866906,-0.14160276072331207,0.364530707315133,0.4496271679167963,0.42303430636249995,0.3149206952485527,0.633683474965555,-0.04246688566533341,0.36468871293236105,0.5916704854789928,0.5032932051196993,0.6653948936880857,0.7249959194539803,0.3703047075813111,0.4181183671397495,1.0,0.3579332899958161,0.3341646859641057,0.09469478278176058,0.6776041259929111,0.5693183203826521,0.6185001245104654,0.5047616864695917,0.713811970439555,0.4175463024426237,0.2667053339637537,0.4765522774997044,0.3298285961516899,0.48405580662167763,-0.0323671292938494,0.5133943871627668,0.5014411385926207
ParaHippocampal_L,0.3019538097137052,0.4552696861231408,0.0820963064583923,0.3326484511733084,0.4951891569252662,0.3490699452353196,0.1466973357211689,0.6281445975347667,0.5383564600810863,0.5516213887561525,0.12300671622859746,0.5103362231878096,-0.1340095685733823,0.612465207759298,0.5909683062325632,-0.0464738717414826,0.12681267035753807,0.28036703021712,0.17616995909432848,0.6099832101054543,0.32206358812466096,0.27304694040959937,0.6475691227444561,-0.23904660020297436,0.42237766302622315,0.4139778251567281,0.659545349891631,0.5114099955133486,0.36990694579666555,0.1795464228812249,0.5451555059486711,0.4933758023565329,0.425452778055072,0.3579332899958161,1.0,-0.18162947000147717,0.4632908251223923,0.5991512094927868,0.44982127664068966,0.36906182537106713,0.2033305464778067,0.6090268171613379,0.6222527250246703,0.6941564290990658,-0.08897920541707403,0.29184425826523985,0.5853947794937718,0.27586163633458016,0.5555863493954863,-0.2496182803903256
Cerebellum_8_L,0.769217501351216,-0.13960646978232683,0.8030760707014465,0.12618658136580718,-0.18224488440364167,-0.4175875606384934,0.5615206276569901,0.31435278410509215,0.029711052223703918,0.05065520707815249,0.1114859079099747,0.448838343043823,0.3994614848581241,0.08304684635024427,-0.5300954041072589,0.5739735658534945,0.6188572840909936,0.31951766050298824,0.785564576350397,-0.4876427040421289,-0.3770542625483429,0.533525399318882,0.32301582969830844,0.6326117977673537,0.33924653765793183,-0.03986966472671539,0.031788655362427753,0.060938631953253566,0.5542346646240505,0.5329182652439802,0.1689667935504842,0.1609812960046038,-0.24870819963842838,0.3341646859641057,-0.18162947000147717,1.0,-0.13556250769772987,-0.0025608625987843447,0.33011054383620253,0.4551983771683134,0.5943343402250532,0.3000802839481037,-0.09147106993294794,-0.012168459475257423,0.5969953174177475,0.4956539273313125,0.1639726397211252,-0.4838749958162497,-0.15134872404788013,0.5578569026797541
Thal_LP_R,0.2528940835022497,0.33290826823882547,0.2716377998697817,0.24607101942364526,0.47646833140123424,0.22360055748170587,0.40659525038309824,0.45485575950627055,0.22204199374386901,0.33752981211745947,0.010722754637043327,0.33674569140120897,0.2649118275033666,0.6119612360263901,0.4150322651640723,-0.13676898924808453,-0.06573752503359742,-0.004828477480089714,0.07205988635946957,0.6160013024798727,0.06537908908075522,0.4519387607686321,0.41818818926971324,-0.116896386918065,0.14545261218024835,0.3418996477491436,0.40354392454144616,0.20138076627199483,0.35715245267380696,0.3848828650867187,0.030999891060951818,0.5585150671574278,0.135210706135052,0.09469478278176058,0.4632908251223923,-0.13556250769772987,1.0,-0.05167021628742834,0.2431327029240321,0.2893328372092369,0.29596380562491426,0.044440394778018075,0.6115048259876058,0.5262059099735632,-0.21517808727672635,0.2341016843635411,0.4678284919378565,0.039262272352117454,0.0994690265113955,-0.12389731457461993
Postcentral_R,0.18769040781379612,0.0908934483597767,-0.07050582545485812,0.336260888965548,0.26070648602276114,0.1604918190751658,0.007589566386699658,0.4452879065248041,0.6343267179942798,0.5366437729842587,0.28947346768032106,0.45100831286742515,-0.18386655834223373,0.20113079133963652,0.17846315473884594,0.32024055691974246,0.4836193296186772,0.2504433449083132,0.11008814990217249,0.04338064889325312,0.5212507780784478,-0.053250223073615245,0.3990293861343584,-0.051546667393001254,0.4829985501759888,-0.03439112762269789,0.362585911017316,0.6699776406510926,0.24282366562801228,0.16872194543564606,0.8389923675631705,0.20767849608047179,0.5634175802763831,0.6776041259929111,0.5991512094927868,-0.0025608625987843447,-0.05167021628742834,1.0,0.3660699630541936,0.32607155713557384,0.16072777018526807,0.8933012381822112,0.3060822901717428,0.44759176409625906,0.3061788202415135,0.13612984222912383,0.4203044715190044,0.2695014963545127,0.8123366036510257,0.09732393699059073
Raphe_D,0.5899191282828327,0.41650860216609487,0.5154704079948434,0.6040800724470199,0.3448108642555327,-0.15385389707220978,0.5540313818324318,0.5732900818335284,0.4363357240196923,0.46521230741611796,0.33971170987727206,0.6839903738270534,0.24688599501368888,0.5892921861509268,0.2845616232294087,0.33515953939669396,0.3144052870793783,0.10699896455138729,0.4694984887995786,0.007665552521648846,0.11918690718693117,0.6555619890663481,0.6432540906302859,0.17913733955692415,0.5558315494733629,0.18476568441326063,0.6216204904729045,0.49055690009044894,0.5901683198393737,0.5905895074460173,0.4548636027674567,0.4503232025319601,0.2147833220536775,0.5693183203826521,0.44982127664068966,0.33011054383620253,0.2431327029240321,0.3660699630541936,1.0,0.5631040280448979,0.5918759491219285,0.5558131764725649,0.46529012741806286,0.24043367062012097,0.3413769774053962,0.3155671863615252,0.5660947386144916,-0.1450176565922969,0.3127550761603221,0.3378415354081923
Heschl_R,0.6656784845030647,0.21817700401928308,0.6381635969054333,0.3621506142139909,0.5278142658948409,0.04866508307414907,0.7700760675857291,0.6603767536136235,0.7088137416448211,0.7573416962710847,0.5864709151355856,0.8569594419841737,0.5456028039256338,0.673361877063201,0.07302285845197777,0.5926396451179102,0.647221779933495,0.1390860567870914,0.5575168390996814,0.09176134454162435,0.34121264107734567,0.6808273321321275,0.7347541513011897,0.39081204489972665,0.7796152446066117,0.07239366450269527,0.4340250336641945,0.654458793255572,0.6306950996329204,0.8043779213738083,0.6295481374040347,0.7654827490139375,0.4900199363479415,0.6185001245104654,0.36906182537106713,0.4551983771683134,0.2893328372092369,0.32607155713557384,0.5631040280448979,1.0,0.7898711002155637,0.5227187937854784,0.6065059937516944,0.47056193425955944,0.5328658005624275,0.5397316113370104,0.5920003850863371,-0.21182876775106285,0.4589494548319166,0.5643572164947015
Thal_PuM_R,0.7932089165264251,0.14076198858558553,0.7964801267068369,0.4610871762307783,0.44869017536473027,-0.21021170651559393,0.8944373949247474,0.6769073404623418,0.5341414248805453,0.6302582387050805,0.5185924399470908,0.7758668875354067,0.6905711481250971,0.6480251687560208,-0.08660234799756815,0.711459406676375,0.678322053803886,0.09119308579768354,0.6359130978485608,-0.12207703084842508,0.21422157046944248,0.7246539608434408,0.6797757172204819,0.5672244219008277,0.6867055092154197,-0.04849623396268787,0.37120227269296224,0.6177315002090455,0.7331021071346566,0.7679263176862954,0.45801059517560583,0.6454418448140645,0.2773360961073047,0.5047616864695917,0.2033305464778067,0.5943343402250532,0.29596380562491426,0.16072777018526807,0.5918759491219285,0.7898711002155637,1.0,0.37543534439852355,0.5247664657200056,0.32532928969914515,0.6692245740387083,0.586164913899607,0.565909613938165,-0.3375556324529354,0.2918042428510403,0.6790428319702335
Precentral_R,0.49614451721551506,0.12859315230856505,0.2849893138825938,0.37279698567862946,0.25836587196889804,0.07258015681124806,0.27225585153179893,0.625348800350285,0.6350281651156102,0.5321093060532217,0.3039460200205503,0.669087072648087,-0.06021521493425346,0.4028867918751741,0.09259953849306522,0.3562796782420304,0.5502325126204582,0.31557304369829814,0.431845047580436,0.02780308082273577,0.2836591558267711,0.2721021868492074,0.5992735331222182,0.054156237455001366,0.5945954729061502,0.0343795033740198,0.43870173872758667,0.6270299680289887,0.49595411039424164,0.4106948523193711,0.8162479107709006,0.4034244367549091,0.41343972353322417,0.713811970439555,0.6090268171613379,0.3000802839481037,0.044440394778018075,0.8933012381822112,0.5558131764725649,0.5227187937854784,0.37543534439852355,1.0,0.38414941391181934,0.4997028910505424,0.3464649314513019,0.3518025111131978,0.5317396840474207,0.05668156834346988,0.7058303774181691,0.18855306169905608
Putamen_L,0.3281267038351694,0.48149682030822455,0.3053472476602905,0.43182436627935056,0.7992407868497526,0.21037163943054038,0.5580218050629985,0.7201199580267706,0.6377552438972395,0.7134524774849803,0.4721760718943294,0.6887757902870844,0.442486770452972,0.7518471210462654,0.4690593697604319,0.20745114992086477,0.2554986763379649,-0.17625670954255923,0.07870647213031852,0.5323410211680588,0.47125660742501685,0.4462630050936398,0.6471297470283245,-0.04718695097628458,0.643391460966035,0.2300604041896392,0.5274380663901765,0.6257516216510162,0.5227652653625575,0.49704063624717093,0.46093001120158,0.806072956038371,0.48651897730901245,0.4175463024426237,0.6222527250246703,-0.09147106993294794,0.6115048259876058,0.3060822901717428,0.46529012741806286,0.6065059937516944,0.5247664657200056,0.38414941391181934,1.0,0.672922498548815,0.10120906898545787,0.27693492811908405,0.6131965835763602,-0.0323656486500524,0.5634735773260982,0.17474814488114837
Frontal_Inf_Orb_2_L,0.32821245895400636,0.2382401434325306,0.17562635959409933,0.2452108488897282,0.557997693594815,0.3883790550682374,0.23969570397503442,0.5842974867272525,0.6339055932155649,0.5462592530339779,0.28174034435495116,0.4954179431889382,0.09161995252055738,0.49919186155513495,0.3516350186329788,0.10238207270011343,0.31022306271195005,0.32487706882790907,0.13273939859041464,0.5055218986817643,0.31211326559541763,0.16878783068708614,0.6689043171605554,-0.10110320443190335,0.5402380960067273,0.2399262554661673,0.5784752658517742,0.4835130774946811,0.32968267478899127,0.293237539634687,0.5067674532093317,0.6722682150774782,0.46828142934731215,0.2667053339637537,0.6941564290990658,-0.012168459475257423,0.5262059099735632,0.44759176409625906,0.24043367062012097,0.47056193425955944,0.32532928969914515,0.4997028910505424,0.672922498548815,1.0,0.0010960850961657216,0.18485454809576757,0.485040876319975,0.21277155837871398,0.6255024302974199,-0.06290919092046963
Cuneus_R,0.56659309788835,-0.07777937589317453,0.4658058684763625,0.20344457288889556,0.11602624411407264,-0.2475498271426369,0.5913808256135988,0.2647304892303259,0.41074207765831217,0.5065317396311588,0.5102001012233524,0.5003984867529507,0.5083167932759317,0.12992981986035315,-0.3320594497545751,0.9482920326723338,0.7563829147260995,0.11886486473888494,0.4875724217412937,-0.4758363132170889,0.3542274839410002,0.3083661661040189,0.2905823274755936,0.597441996048714,0.4904054950856247,-0.2253309739601608,0.004110865093753481,0.6140250188701294,0.46686699067979,0.49098247443351944,0.4639497955169508,0.20858124695377026,0.3123596153650147,0.4765522774997044,-0.08897920541707403,0.5969953174177475,-0.21517808727672635,0.3061788202415135,0.3413769774053962,0.5328658005624275,0.6692245740387083,0.3464649314513019,0.10120906898545787,0.0010960850961657216,1.0,0.30300819567725196,0.24021529562903143,-0.3049428566645844,0.31561612230353453,0.8040586882029012
Thal_LP_L,0.560115065439437,0.08282237538102483,0.7005618212420363,0.07189445267672159,0.23044850840933714,-0.13285044759771952,0.5809805294935614,0.6628538583809631,0.34356720351257164,0.3987602672065579,0.15006624576094996,0.6349028471090049,0.4803637576733211,0.48594834039525686,-0.12404750114486239,0.3221702148727413,0.5986573983934261,0.28279452216493367,0.5951698775095159,0.09280212215555508,-0.07502996790829608,0.5985329318087433,0.4989490957336586,0.4310501927449462,0.41793526707697193,0.1646841137551666,0.1044739050862688,0.26109672609426116,0.5669015013578123,0.46974720894298017,0.33935940879218474,0.41833738239253443,0.08942069088953536,0.3298285961516899,0.29184425826523985,0.4956539273313125,0.2341016843635411,0.13612984222912383,0.3155671863615252,0.5397316113370104,0.586164913899607,0.3518025111131978,0.27693492811908405,0.18485454809576757,0.30300819567725196,1.0,0.40513433596692155,-0.30908919276161834,0.061994445072381166,0.3108730353070301
SN_pc_L,0.5193833744595167,0.39295629949970073,0.41777230982667396,0.5604791188394327,0.4988437444076715,0.17828908005920852,0.5356313232322791,0.6231861425062615,0.6362851747583937,0.658910721529272,0.4182930522060828,0.6841141818191019,0.2838982514733082,0.6742360126280068,0.40268846392168484,0.3089938139856239,0.3491640390978776,0.24511724847831096,0.40522373475921714,0.21553765443429782,0.33819065563054806,0.5414299528511165,0.7505975783512704,0.20905392987581387,0.589773261422936,0.13747113311151554,0.6290413386922824,0.6182174678475497,0.4746929284486411,0.5489153934551368,0.5356414457936034,0.6239235508108039,0.4756996102433832,0.48405580662167763,0.5853947794937718,0.1639726397211252,0.4678284919378565,0.4203044715190044,0.5660947386144916,0.5920003850863371,0.565909613938165,0.5317396840474207,0.6131965835763602,0.485040876319975,0.24021529562903143,0.40513433596692155,1.0,0.010068901136750522,0.4698595257829329,0.2468847148151958
Vermis_7,-0.29677301686639124,-0.14418711750958663,-0.5368676711927355,0.13511681778638274,-0.012978825499189446,0.34194777343594734,-0.4439376480584053,-0.19430350530412602,0.12697368796585287,0.034798841286694915,-0.12490001442594248,-0.2644884879726959,-0.5423591221864462,-0.16894136085472639,0.36372550044870233,-0.3038589502098601,-0.22588708569464305,0.12702886173751785,-0.32229433351876347,0.12397819755798084,0.3205641182212491,-0.3651711007733639,-0.04349163379597536,-0.3704632309466336,-0.12597613553922787,-0.08938766306142154,0.11528993901227168,0.07016116163988713,-0.3537474590944043,-0.25863748844894313,0.12738161706919626,-0.04257487873541062,0.2945670741548458,-0.0323671292938494,0.27586163633458016,-0.4838749958162497,0.039262272352117454,0.2695014963545127,-0.1450176565922969,-0.21182876775106285,-0.3375556324529354,0.05668156834346988,-0.0323656486500524,0.21277155837871398,-0.3049428566645844,-0.30908919276161834,0.010068901136750522,1.0,0.3014013147692927,-0.33923938684616217
Paracentral_Lobule_R,0.15196336998858717,0.10782137128335463,-0.08409732822522144,0.2906849320416041,0.5509064773954123,0.27697584060184677,0.17834002191196738,0.44392715706276864,0.8136996349566884,0.7255153600510731,0.5841922987422199,0.5159992642142138,0.045239791822313725,0.3616758442616043,0.2805660866733963,0.39921116820287916,0.44737067613092446,0.10119537818774087,0.008849826970906022,0.20786677912509272,0.7839509136559782,-0.056523011565728455,0.5119420662218103,-0.08362442714855244,0.6525047572651231,-0.04558640279255707,0.3391325977786392,0.8299016720468515,0.23249175508413536,0.23674557667467358,0.8142209491678793,0.5056943875614502,0.7452476569503553,0.5133943871627668,0.5555863493954863,-0.15134872404788013,0.0994690265113955,0.8123366036510257,0.3127550761603221,0.4589494548319166,0.2918042428510403,0.7058303774181691,0.5634735773260982,0.6255024302974199,0.31561612230353453,0.061994445072381166,0.4698595257829329,0.3014013147692927,1.0,0.22158673287277209
Occipital_Mid_R,0.47446500735774594,-0.11893144717278777,0.5410989057536032,0.2481479329910288,0.12844169955675952,-0.3478275332511261,0.6849971166318708,0.21823440776423547,0.3610100631544401,0.4243185892053843,0.6281091332014355,0.4878287209415702,0.6434962595774033,0.14964379282819798,-0.30874180359474995,0.8159979482175588,0.6599107862681818,-0.10419498431258482,0.42458611528264645,-0.49026485094495564,0.31306621589654265,0.3986937175690036,0.24708416966833044,0.6356397618125174,0.5237903200157985,-0.3074565059410643,-0.03201233635484821,0.4972304730332486,0.43952358085313287,0.6659750140766036,0.38302622704762623,0.31221218906208026,0.23202401609193143,0.5014411385926207,-0.2496182803903256,0.5578569026797541,-0.12389731457461993,0.09732393699059073,0.3378415354081923,0.5643572164947015,0.6790428319702335,0.18855306169905608,0.17474814488114837,-0.06290919092046963,0.8040586882029012,0.3108730353070301,0.2468847148151958,-0.33923938684616217,0.22158673287277209,1.0
