,Raphe_D,Rectus_L,Vermis_9,OFCpost_R,Occipital_Mid_R,Calcarine_R,Temporal_Pole_Sup_L,OFCant_R,Cerebellum_9_L,Thal_VL_L,Postcentral_R,OFClat_R,Occipital_Sup_R,Thal_AV_R,Thal_IL_L,Temporal_Inf_L,Angular_L,Postcentral_L,Pallidum_L,Vermis_4_5,ParaHippocampal_L,VTA_R,Rectus_R,Heschl_R,Caudate_L,Thal_PuM_L,SN_pr_R,Temporal_Sup_L,Thal_PuI_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Precentral_R,Occipital_Mid_L,SN_pc_L,Insula_L,Supp_Motor_Area_R,Thal_VL_R,OFCmed_L,Thal_MGN_R,Vermis_7,Vermis_1_2,ACC_sub_R,Olfactory_L,ACC_sub_L,Frontal_Sup_2_L,OFCmed_R,Cingulate_Mid_L,VTA_L,Supp_Motor_Area_L,Frontal_Med_Orb_R,Thal_PuI_R,Vermis_6,Frontal_Inf_Orb_2_R,ACC_sup_L,Vermis_3,Thal_VPL_R,Lingual_L,Cerebellum_8_R,Fusiform_R,Thal_MDl_R
Heschl_R,0.5631040280448979,0.3033958748708198,0.5444801854031565,0.6552899074702853,0.5643572164947015,0.6813181393372156,0.5308336177064755,0.09176134454162435,0.6381635969054333,0.568917300426246,0.32607155713557384,0.12624103165239817,0.6808351428452792,0.6613519502744967,0.38009074330720555,0.5575168390996814,0.5864709151355856,0.5918897608315199,0.6260224071066711,0.7366282636236828,0.36906182537106713,0.13443473068638465,0.21817700401928308,1.0,0.7347541513011897,0.7351104071773708,0.49239799457993993,0.7240011566953541,0.6766434013613876,0.25846146223046146,0.8103210791633481,0.5227187937854784,0.6133958541160102,0.5920003850863371,0.8258415049903904,0.8569594419841737,0.6054538761564826,0.344111578529179,0.21480639768062676,-0.21182876775106285,0.6504839556784286,0.06065522597504577,0.4061543868568637,0.07302285845197777,0.7437864778625296,0.07239366450269527,0.759311835769837,0.2793420485873493,0.8087385387801846,0.04866508307414907,0.6897245007137088,0.5344015459014507,0.568027649704407,0.6603767536136235,0.6674252060743803,0.6064529843463882,0.668144205247232,0.6485867098763902,0.7700760675857291,0.26035838082426943
Caudate_L,0.6432540906302859,0.4975135442736991,0.37485161652242055,0.4840691253381251,0.24708416966833044,0.5272538694985621,0.6113238502578063,0.26500844711795896,0.5701218407697255,0.6983902069293918,0.3990293861343584,0.11045099046350931,0.4145736538817056,0.6088637004862497,0.5576563685355228,0.5616056045180514,0.4654070502839806,0.5456531006162545,0.5131393605960212,0.7177011956778067,0.6475691227444561,0.12678806148581337,0.39955082071493436,0.7347541513011897,1.0,0.5218466280716919,0.5847005087599558,0.8441493879750543,0.7494916384263551,0.10845002416062842,0.746235021372488,0.5992735331222182,0.37070943319670796,0.7505975783512704,0.7736255522907936,0.8138274180442451,0.7625590506088525,0.40497701321179375,0.18879043299903314,-0.04349163379597536,0.6741564598763263,0.25036832600172687,0.6300658233151201,0.33372903710726537,0.7520119705374182,0.2554608605832855,0.7527988254984311,0.31061515778694,0.7622551084994755,0.18348242754007663,0.5122361560919014,0.30831141562417425,0.48079471619594805,0.7505051499365367,0.7586016065327084,0.7344819421587646,0.5564820375757109,0.3823812165598242,0.596978419315891,0.47580678210400495
Thal_PuM_L,0.4040655468408278,0.16392688843847444,0.7517298118774948,0.6544734367538816,0.6579721278416245,0.7819432858912462,0.5445247511298994,-0.0363112123516013,0.7731398967346162,0.4565808308827769,0.10729030282731312,0.20089905166284483,0.7303765286788075,0.4561425771661194,0.14993775368833326,0.5569122515372501,0.4857706726564326,0.39007628318282833,0.506761281509048,0.772495526636081,0.11125240198954771,0.063124864311677,0.05252914449595336,0.7351104071773708,0.5218466280716919,1.0,0.32377567970997706,0.46692384349747545,0.5756288035919181,0.41910349939332386,0.7856181896185159,0.3062713478319458,0.7218630377227032,0.4282891679945479,0.6987621972770457,0.7305336990230594,0.44650111506196277,0.33055573111455844,0.3732478981682713,-0.46820152079900534,0.45997392988792263,-0.20878848397646704,0.33053310088114307,-0.2571010171087093,0.5149429181094796,-0.02725780563264385,0.585290364782817,0.17038660361242225,0.5925544707283469,-0.17026108122692613,0.8425984258302771,0.7395409848263016,0.5516966352988035,0.6374414926340547,0.5969618057790782,0.4277578810421513,0.7985058688839156,0.8202531083898711,0.8544037783197839,-0.06430578624343686
SN_pr_R,0.35048572262505606,0.34584385193661743,-0.04391568839118615,0.36746281901469097,0.044562389577624366,0.16311546670795665,0.1282709605197422,0.4851393974595833,0.2031173230667781,0.7211058820089126,0.2765239347412485,0.09585557196238381,0.2234551963911788,0.5682002101501584,0.20486782403463039,0.3429514936472188,0.34638689091217345,0.526301682298018,0.6255254947427141,0.588694438976991,0.5783025312757987,-0.052948056806526055,0.17262208067788815,0.49239799457993993,0.5847005087599558,0.32377567970997706,1.0,0.49022612450517705,0.5442340831211251,-0.239745440097255,0.5624970396921716,0.3924072260605317,0.07811979464155898,0.47502425081549243,0.4716220463851226,0.5327055065558883,0.7239236326338261,0.44674342220537056,0.09035113724664705,0.10483555722699422,0.5431240287497174,0.456830267654978,0.4808112499876747,0.3815909746945417,0.5945651531364563,0.13586756836653258,0.6057678536464778,-0.09240346428772075,0.6020756168027933,0.33848655415098594,0.19825858164016857,0.037572680226518475,0.6023742271210591,0.41940021378130676,0.580056682405096,0.4643285614022607,0.1729202572201489,0.14510607537942904,0.4538678907425948,0.5845609252830472
Temporal_Sup_L,0.48144039733109645,0.29488431850362734,0.38438461230768844,0.36809193743763363,0.3060403767567775,0.4722094523828106,0.7106059465352222,0.10186099996835911,0.4995114179774534,0.5285259679133958,0.38237375157007586,0.04395442211608098,0.45753404959624383,0.5033357301580844,0.5672747364138084,0.5911242531697323,0.5705721298750579,0.43099780330871984,0.4172637435476531,0.5869954479857225,0.4383920959298151,0.041548330036026954,0.15106084455565583,0.7240011566953541,0.8441493879750543,0.46692384349747545,0.49022612450517705,1.0,0.6485050929406264,0.1917322635886977,0.6015005415991944,0.5881496277797273,0.4480758747521715,0.5594983290181785,0.7424328119532825,0.6703704864381446,0.631018805842617,0.21272160153696218,0.17553389278470075,-0.03927550640325413,0.5931638589403364,0.10000217944119202,0.44300614883488115,0.11665500545636158,0.6837248447843526,0.07550374146108485,0.7483089916504291,0.2503883867323326,0.7193228630688039,0.18064215588091304,0.5389356163609862,0.3263369486264007,0.3908366757815374,0.5622409361753123,0.5261697099190624,0.5389463933621117,0.5051331794056122,0.2217665434069666,0.48932335356562656,0.2574619468750311
Thal_PuI_L,0.6326235970182225,0.5084540697264687,0.3488018469140513,0.5129004776134723,0.34988104520861973,0.5075880804041992,0.29812187158231457,0.2456625521613108,0.526596437925188,0.614296494273558,0.2939380949789,0.010790102305689005,0.4978695515192775,0.6060344265657315,0.30206378155402897,0.39632050100804617,0.515464511777747,0.6136535044136302,0.5915188257875353,0.6962894879083655,0.46219323456991634,0.21091791640320112,0.3842466771977999,0.6766434013613876,0.7494916384263551,0.5756288035919181,0.5442340831211251,0.6485050929406264,1.0,-0.00999405405877804,0.7449133998186785,0.4557935036901385,0.35900001257147773,0.5880763344122171,0.6692920525982289,0.7590305675254925,0.6875627475165837,0.4950052402645237,0.10828598240330865,-0.16194228913474742,0.6194558010431898,0.18428415746394855,0.48959657827643366,0.28261576805841115,0.6788233935467074,0.13895181202648388,0.7661211229970681,0.266586985068792,0.6973997766661406,0.08476477544063886,0.5228228330393503,0.3180950238846149,0.5599809785947714,0.6836925365274744,0.6885007325021579,0.666827741577148,0.5110877658022158,0.47244887087605136,0.6857550655744943,0.45735570417704596
Temporal_Pole_Mid_R,0.18962011773061974,-0.25820731316774104,0.6792988630065694,-0.11037434253658425,0.39102447824612785,0.5488859863233162,0.48346254314239984,-0.4411356802549107,0.5811950677673487,-0.07656820100693663,0.0932403105026473,0.01740661130617364,0.3520312141001758,0.055136431857788895,0.22149365177880084,0.5191389593402695,0.01671129562067908,-0.25320649116458405,-0.03143437338569804,0.23538811983341137,-0.15845690959733316,0.12627130039915102,-0.195495403396211,0.25846146223046146,0.10845002416062842,0.41910349939332386,-0.239745440097255,0.1917322635886977,-0.00999405405877804,1.0,0.3042589312939915,0.2901409220417164,0.5279213598981956,0.040644928955417464,0.2724484652021583,0.26208126576255913,-0.04742769494341349,-0.12854618886639588,0.11145247315758215,-0.5167843877017125,0.2174605589161841,-0.6299517981334797,-0.06846874754119846,-0.5584983834299523,-0.04543026522508667,-0.10220611766753727,0.1530079649361441,0.28960521991334104,0.17251250636824406,-0.5446400492032785,0.5148066260581333,0.6275136863113442,-0.2061529007657336,0.2600859304725449,0.14436774928852475,0.04232978737119012,0.5892524601568098,0.4186848062325162,0.3040611863661881,-0.33905934061356124
Cerebellum_4_5_R,0.6595263731073423,0.341204623479441,0.6287029240615756,0.5390225980177917,0.5344070525281128,0.8165132338384073,0.4986256895256471,0.08528184172179723,0.7771004070829983,0.6350322111172676,0.274153901315649,0.10767481475747372,0.6904299922548829,0.621190641987378,0.3058731460756276,0.718006480902057,0.43030046550603396,0.47615087941998047,0.6410656928069819,0.9334773541352461,0.42116565289223645,0.20543310418226482,0.20478239809268758,0.8103210791633481,0.746235021372488,0.7856181896185159,0.5624970396921716,0.6015005415991944,0.7449133998186785,0.3042589312939915,1.0,0.5285349875909918,0.6357962020408915,0.6569594781540854,0.7641274847093926,0.8511850591290137,0.673152920504741,0.4213228307883609,0.2419897611884503,-0.29591304808660235,0.768136620579303,0.007291184270401751,0.48265350926730466,0.05657748849304418,0.643032000805366,0.11632138858022341,0.7307300596544685,0.32507216689682666,0.7373984312703781,-0.0873122291083046,0.7485343320873586,0.6141008336080068,0.5264360641750156,0.7256272445208541,0.8410400526314928,0.6615776954434599,0.7963603635272807,0.709408393993436,0.9149749254784411,0.31838343977089106
Precentral_R,0.5558131764725649,0.11472549775691075,0.1934438298295248,0.04421840221670435,0.18855306169905608,0.4343436046387404,0.4540389353846859,0.02780308082273577,0.2849893138825938,0.2783831086266195,0.8933012381822112,-0.15296151746576045,0.34463717611476996,0.30155090020957737,0.5428456186158085,0.431845047580436,0.3039460200205503,0.46666490204162275,0.4511109320678632,0.4534896744109671,0.6090268171613379,0.2828119261782567,0.12859315230856505,0.5227187937854784,0.5992735331222182,0.3062713478319458,0.3924072260605317,0.5881496277797273,0.4557935036901385,0.2901409220417164,0.5285349875909918,1.0,0.3396457448498101,0.5317396840474207,0.7212133399535421,0.669087072648087,0.5434649813510306,0.0130736805970899,0.026074087394068437,0.05668156834346988,0.6013096160419401,-0.021512524108495187,0.3520956252527807,0.09259953849306522,0.6862398868414474,0.0343795033740198,0.5760241020304869,0.4266475053770399,0.7317572188070757,0.07258015681124806,0.2827098198060092,0.08386654187057738,0.12296427392763223,0.625348800350285,0.4826229403183243,0.4221632933760878,0.31072810121773686,0.1019521625984153,0.27225585153179893,0.31534914390488544
Occipital_Mid_L,0.4025734528708805,-0.10809306018902644,0.7920723354501317,0.39133698746655754,0.8784496936310852,0.8523375287118694,0.6203819570981238,-0.4670640962173329,0.6499916164569063,0.07621796996897397,0.18530203000709017,0.022322106758051356,0.9127200771669921,0.2954253007304132,0.24517073919101584,0.6223789813772157,0.5910361950163974,0.22568386760754158,0.33160271400837776,0.6190145240580198,-0.1301730011179444,0.11214969661040904,-0.09247373003858494,0.6133958541160102,0.37070943319670796,0.7218630377227032,0.07811979464155898,0.4480758747521715,0.35900001257147773,0.5279213598981956,0.6357962020408915,0.3396457448498101,1.0,0.2871324306681715,0.5889498370964011,0.5717986009484001,0.15871920371443113,0.013991908458605321,0.31587776443444915,-0.4224095756208634,0.41859253733723134,-0.4280931161508052,0.08115702212412164,-0.3976160237200297,0.3845043083339031,-0.15879854784818986,0.47067586849346277,0.33717981768734706,0.5341106597558151,-0.32027696150102647,0.801848470433228,0.7526305661018025,0.10920479872166075,0.31741379142387166,0.390629201625327,0.22741338621911827,0.7792316029656169,0.6406069351516505,0.7061740174317965,-0.23444049920981896
SN_pc_L,0.5660947386144916,0.48392122597477477,0.23791151964824708,0.46798141708435786,0.2468847148151958,0.41212905982756365,0.4005939720355461,0.21553765443429782,0.41777230982667396,0.6228674421447985,0.4203044715190044,0.08469508802030612,0.38639433569272924,0.5464383894787157,0.41897626545054667,0.40522373475921714,0.4182930522060828,0.5234682508119416,0.5809501893104787,0.6313906335512116,0.5853947794937718,0.3047381948804307,0.39295629949970073,0.5920003850863371,0.7505975783512704,0.4282891679945479,0.47502425081549243,0.5594983290181785,0.5880763344122171,0.040644928955417464,0.6569594781540854,0.5317396840474207,0.2871324306681715,1.0,0.6330939564204766,0.6841141818191019,0.698770555965068,0.4165670240131891,0.12570636635581972,0.010068901136750522,0.660926165664877,0.28074679903408467,0.5125680261658081,0.40268846392168484,0.6990740276617313,0.13747113311151554,0.6348031862624368,0.43756206595166064,0.6455192505043785,0.17828908005920852,0.336217518333557,0.16552617716125534,0.4304641833790563,0.6231861425062615,0.6971934585682139,0.6460448931655822,0.4168164587834234,0.36062665592353194,0.5356313232322791,0.5350653760453588
Insula_L,0.5668017834254888,0.2825714578474505,0.49483596052662404,0.5648489207835325,0.5364895163696983,0.6767450464885163,0.579415513388606,0.05358136916082644,0.5984089855125452,0.5352299790292113,0.5486582818252855,0.16309144931550784,0.6463041133963112,0.6031238016423707,0.4962880611929081,0.5057579384394805,0.5509610492643003,0.6577978770440956,0.6986977809344227,0.7095722005544348,0.4725543627585204,0.18019794675408105,0.16378765348804494,0.8258415049903904,0.7736255522907936,0.6987621972770457,0.4716220463851226,0.7424328119532825,0.6692920525982289,0.2724484652021583,0.7641274847093926,0.7212133399535421,0.5889498370964011,0.6330939564204766,1.0,0.889438908505252,0.6711223051182832,0.346066930427331,0.32211016757696703,-0.10495213712237793,0.6137425531988812,-0.004674242404649859,0.46759746741161184,0.08970562807765026,0.8293982448800047,0.004420914900589948,0.7675516284406608,0.3342325783952504,0.8649179150102222,0.08492737832890457,0.6578749289175091,0.42418713903731353,0.5598363992952509,0.7495124133611563,0.6545467512782337,0.6396910269592002,0.6399365015830915,0.5317159710031755,0.6802587462173166,0.28123843849872276
Supp_Motor_Area_R,0.6839903738270534,0.41950548338016297,0.5449824954662816,0.5917346366816907,0.4878287209415702,0.6894773246108429,0.5145599324112923,0.17512528858121407,0.676614856080819,0.6141187048969872,0.45100831286742515,0.07761174759322208,0.6321843429889612,0.6874407691669198,0.37977030078095586,0.5628707806225259,0.5205182016332012,0.6567724536605757,0.6362535524941803,0.7557367698683634,0.5103362231878096,0.283108563631972,0.3704973943431154,0.8569594419841737,0.8138274180442451,0.7305336990230594,0.5327055065558883,0.6703704864381446,0.7590305675254925,0.26208126576255913,0.8511850591290137,0.669087072648087,0.5717986009484001,0.6841141818191019,0.889438908505252,1.0,0.6892925176110629,0.44586040243919933,0.12919065760020368,-0.2644884879726959,0.7095366379740277,0.10453843291180534,0.516143917553988,0.17187770297345292,0.8104091798745433,0.19136178233771312,0.8061815404786598,0.421678888379773,0.9296990122601281,0.0612294412892616,0.6642906673337834,0.47917093572194297,0.5413017284385985,0.7916172229713766,0.7280052713508635,0.6286303418693834,0.670842919207284,0.67463782755931,0.774689781321957,0.3837905545848891
Thal_VL_R,0.5214367192928527,0.4820741972285395,0.13589341067493854,0.4108334354943325,0.09919651664921682,0.28764801580991933,0.2489885782892483,0.48548523880679784,0.4160641935572748,0.8367387289375088,0.37831672935274957,0.15580044950074176,0.2706520878949154,0.6822004811447967,0.4127063337887305,0.33415501759211785,0.40906577789545456,0.5964096671697638,0.6921023700204612,0.6413615314027535,0.7102465838638791,0.14013272550373124,0.3948123080422221,0.6054538761564826,0.7625590506088525,0.44650111506196277,0.7239236326338261,0.631018805842617,0.6875627475165837,-0.04742769494341349,0.673152920504741,0.5434649813510306,0.15871920371443113,0.698770555965068,0.6711223051182832,0.6892925176110629,1.0,0.5132488449715583,0.20896989962098475,0.012119596031147761,0.645668105763733,0.33836151357664657,0.6460444085962725,0.41607056855621644,0.6659472450814576,0.2345599719621193,0.770661223228109,0.15230334977002627,0.6737508358981366,0.2507867059467838,0.3024465605842081,0.12135982287807436,0.6623444250126543,0.7196395299682715,0.7051999979519031,0.7283998276492503,0.34213280158640885,0.3180925314258183,0.5423461233961417,0.6609414131802398
OFCmed_L,0.305232238895309,0.701671919583845,0.12362481950469552,0.5527730430831208,0.08255122475122408,0.11605199771319934,0.025814899927963222,0.5479044264291439,0.3018844634401004,0.6772988544024323,-0.09599611927111393,0.23667266465853057,0.14465940996409726,0.48464755395498654,0.05016482491019125,0.03283422669574796,0.18689235118239353,0.43397370585893885,0.4713287458942145,0.43214030128145964,0.3315682366547348,-0.007260643521398921,0.5041340435118452,0.344111578529179,0.40497701321179375,0.33055573111455844,0.44674342220537056,0.21272160153696218,0.4950052402645237,-0.12854618886639588,0.4213228307883609,0.0130736805970899,0.013991908458605321,0.4165670240131891,0.346066930427331,0.44586040243919933,0.5132488449715583,1.0,0.13321460024416704,-0.15802121552092133,0.3203102807974726,0.4069547957713427,0.5774859891867508,0.4997619042336605,0.3630863485684222,0.444835825044484,0.4196723381820405,-0.0844150876562518,0.33604511657269703,0.19540471875123536,0.19492168261935763,0.13076887149747743,0.6737014611789583,0.41442608909421486,0.4990646530287688,0.5359962726671704,0.23814297781482824,0.4361405821707281,0.4914572208035463,0.4300737656709251
Thal_MGN_R,0.00671843020760582,-0.17597395038421965,0.2972743598968354,0.26546259661611704,0.2815279184379116,0.2935292058386546,0.2316185568011453,-0.12802677659057654,0.2749790374274166,0.21780318453720815,-0.021095204954305887,0.49045567886658575,0.24771909648677506,0.12302360913073743,0.17113156751030445,0.09581277759188153,0.14613451888323967,0.11691827392903219,0.3588516133618384,0.3654115901655349,-0.06574922959041891,-0.38662218927352726,-0.20640772299340215,0.21480639768062676,0.18879043299903314,0.3732478981682713,0.09035113724664705,0.17553389278470075,0.10828598240330865,0.11145247315758215,0.2419897611884503,0.026074087394068437,0.31587776443444915,0.12570636635581972,0.32211016757696703,0.12919065760020368,0.20896989962098475,0.13321460024416704,1.0,-0.016862514375033052,-0.019057518424725254,-0.32216305637438597,0.10080012385388532,-0.25747512296034053,0.09050497065831631,-0.19300531074802127,0.14892748438329645,-0.26914548503981495,0.032606370384267364,-0.10860116909288058,0.38318530923483624,0.30852652568521394,0.3678705203849286,0.18482469878003913,0.3357122188352189,0.3780327616693291,0.3931161346344064,0.2473806672513457,0.29336973989463183,-0.1560862923485039
Vermis_7,-0.1450176565922969,-0.009881985661984699,-0.6303112836462587,-0.13609729373865587,-0.33923938684616217,-0.4206894639842113,-0.240069239937265,0.12397819755798084,-0.5368676711927355,-0.079082690450495,0.2695014963545127,-0.03687958519432957,-0.3137563062922128,-0.21353662099301543,0.1602502493639227,-0.32229433351876347,-0.12490001442594248,0.1139948335342556,0.022409409164549497,-0.20147278106380984,0.27586163633458016,-0.14174884349780345,-0.14418711750958663,-0.21182876775106285,-0.04349163379597536,-0.46820152079900534,0.10483555722699422,-0.03927550640325413,-0.16194228913474742,-0.5167843877017125,-0.29591304808660235,0.05668156834346988,-0.4224095756208634,0.010068901136750522,-0.10495213712237793,-0.2644884879726959,0.012119596031147761,-0.15802121552092133,-0.016862514375033052,1.0,-0.13976547767083972,0.3904193600120416,0.07147069865275515,0.36372550044870233,0.09480227911945278,-0.08938766306142154,-0.22467917094201043,-0.2025238222770431,-0.14317048608525385,0.34194777343594734,-0.4484321438124277,-0.6345979911352507,-0.08157805597186325,-0.19430350530412602,-0.10528967546952707,-0.009524798840614565,-0.5169764209513096,-0.5602059711550286,-0.4439376480584053,0.23460881328561106
Vermis_1_2,0.6683965709836542,0.33028141538138867,0.37214908438344774,0.2742473454747261,0.3444543433735641,0.5573662733093601,0.4188739894247209,0.07589604115835119,0.5454269895225532,0.5515692161474679,0.3619492196172964,0.020433249513975772,0.47340272242978176,0.5444482538511635,0.3126082356019035,0.6397347088471288,0.364621138335429,0.3173277702417799,0.5087837791844777,0.7048317664741077,0.47344223094857874,0.2637949293205111,0.25686673797414916,0.6504839556784286,0.6741564598763263,0.45997392988792263,0.5431240287497174,0.5931638589403364,0.6194558010431898,0.2174605589161841,0.768136620579303,0.6013096160419401,0.41859253733723134,0.660926165664877,0.6137425531988812,0.7095366379740277,0.645668105763733,0.3203102807974726,-0.019057518424725254,-0.13976547767083972,1.0,0.13180777955811973,0.42785105713303573,0.22442387814396933,0.5877124414876366,0.12149774295778852,0.6810712063704721,0.40639043005564257,0.676783233617933,0.0698921790584812,0.4734459719331197,0.3759485502877366,0.317121786131835,0.522835223822566,0.7225538402335498,0.5804148794935676,0.5612804590828057,0.3846695363904228,0.6278994934662235,0.45832940882539247
ACC_sub_R,-0.0031512805385321262,0.6074177435411638,-0.498751089514465,0.3053742369824723,-0.39125588926547805,-0.3644414365743441,-0.16938838855668437,0.7341538390248755,-0.30396522388996833,0.41920411517624745,0.06575496310608617,-0.056210067118777074,-0.2728952298356445,0.25583598831665283,0.03988313237554492,-0.2144118205315387,0.0726357928128429,0.40417397177265274,0.14057873819528657,-0.004995558497637524,0.5122387619523019,0.12830030787020225,0.4777426808834223,0.06065522597504577,0.25036832600172687,-0.20878848397646704,0.456830267654978,0.10000217944119202,0.18428415746394855,-0.6299517981334797,0.007291184270401751,-0.021512524108495187,-0.4280931161508052,0.28074679903408467,-0.004674242404649859,0.10453843291180534,0.33836151357664657,0.4069547957713427,-0.32216305637438597,0.3904193600120416,0.13180777955811973,1.0,0.4022417745800146,0.8085806367669056,0.33638347888604514,0.4965930414414316,0.11779348990491424,-0.017444399541333755,0.15402555323266268,0.6768456451350379,-0.36382690400307577,-0.5026628982833639,0.3470065934689107,0.08922569330700736,0.08858353170093441,0.20165792982189348,-0.3998395646559225,-0.1986341199090456,-0.07104782076231318,0.581166666320761
Olfactory_L,0.3790612666191112,0.5681829401092723,0.1285006676943818,0.4124693009178788,-0.018642042667001764,0.19265583275607584,0.3007508593806341,0.5007606446189488,0.3365359460264862,0.5861840473470882,0.25762759630807375,0.01606299675183281,0.1191594341352575,0.3437317723504965,0.40801770872552057,0.2608330698638702,0.16045952547892192,0.39188162581747893,0.3340973942363487,0.49162002414771755,0.6821215731533682,0.08773718878763523,0.5206749942874147,0.4061543868568637,0.6300658233151201,0.33053310088114307,0.4808112499876747,0.44300614883488115,0.48959657827643366,-0.06846874754119846,0.48265350926730466,0.3520956252527807,0.08115702212412164,0.5125680261658081,0.46759746741161184,0.516143917553988,0.6460444085962725,0.5774859891867508,0.10080012385388532,0.07147069865275515,0.42785105713303573,0.4022417745800146,1.0,0.4833425753563939,0.4860067243066519,0.4662874191196071,0.40966013695664294,0.10653593694577045,0.42582259794052485,0.29151404295237715,0.24347220509407907,0.07378852907079653,0.4992560628756558,0.5907152654953316,0.5712190205558506,0.5412260709027001,0.250451360290674,0.27064799675660056,0.3627677000322392,0.39655710093835717
ACC_sub_L,0.2845616232294087,0.6768251695460203,-0.4758230858550923,0.23659149804888727,-0.30874180359474995,-0.2886414472762142,-0.2012328279825217,0.6118212792798724,-0.28297496087371554,0.4525346979544511,0.17846315473884594,-0.0010742542687370103,-0.23519072157492624,0.31922627504915563,0.14034838448228662,-0.2709381550271043,0.15462491517567675,0.4390919786320725,0.29447253215983793,0.04122526089889785,0.5909683062325632,0.18913933992394133,0.6445747684965623,0.07302285845197777,0.33372903710726537,-0.2571010171087093,0.3815909746945417,0.11665500545636158,0.28261576805841115,-0.5584983834299523,0.05657748849304418,0.09259953849306522,-0.3976160237200297,0.40268846392168484,0.08970562807765026,0.17187770297345292,0.41607056855621644,0.4997619042336605,-0.25747512296034053,0.36372550044870233,0.22442387814396933,0.8085806367669056,0.4833425753563939,1.0,0.3904562043165019,0.47085975685296677,0.24858286459035187,0.07493207322816335,0.19686729336141712,0.4971660993667122,-0.3936541195867692,-0.510515939031628,0.3186433414815353,0.18601394937961344,0.27275366618268276,0.3611251323727302,-0.31196762824473284,-0.15391552937608496,-0.056881238029342106,0.7240555591584774
Frontal_Sup_2_L,0.5157745182630312,0.4512989777181647,0.12703666125182625,0.6350985109009506,0.36348958379727875,0.4559382385767723,0.46022549092813636,0.2502440266023933,0.23574839984340035,0.5586354279903082,0.6700469380921799,-0.0166085212039417,0.5392906601544524,0.5754183388948704,0.43455441180092746,0.27155113492330996,0.6739561248543186,0.8415937578407522,0.6949612972793722,0.6112246235481835,0.6104422706855204,0.25288067060321767,0.31434169868341283,0.7437864778625296,0.7520119705374182,0.5149429181094796,0.5945651531364563,0.6837248447843526,0.6788233935467074,-0.04543026522508667,0.643032000805366,0.6862398868414474,0.3845043083339031,0.6990740276617313,0.8293982448800047,0.8104091798745433,0.6659472450814576,0.3630863485684222,0.09050497065831631,0.09480227911945278,0.5877124414876366,0.33638347888604514,0.4860067243066519,0.3904562043165019,1.0,0.05292691865369373,0.7295615492471542,0.31991421807151843,0.8600675153048272,0.35734765172451427,0.35962035924592,0.04394208031126454,0.5429794023216948,0.6300515155129142,0.5879621443336329,0.5094084979789498,0.2984653093972984,0.29856168019537804,0.5041680129046338,0.4640960862801401
OFCmed_R,0.18476568441326063,0.5293729981435707,0.0028785750458819033,0.0769700940060702,-0.3074565059410643,-0.09992978314942004,0.017925494899176636,0.6579450645480178,0.1045181278444885,0.3494130177703153,-0.03439112762269789,0.010398667674422664,-0.22685040189688074,0.1676011313478863,0.003910918733822679,0.0031282785757802945,-0.12970968545996758,0.11231528668819268,-0.09542394546457215,0.07817416757319227,0.4139778251567281,0.07567308140362423,0.5861471523865652,0.07239366450269527,0.2554608605832855,-0.02725780563264385,0.13586756836653258,0.07550374146108485,0.13895181202648388,-0.10220611766753727,0.11632138858022341,0.0343795033740198,-0.15879854784818986,0.13747113311151554,0.004420914900589948,0.19136178233771312,0.2345599719621193,0.444835825044484,-0.19300531074802127,-0.08938766306142154,0.12149774295778852,0.4965930414414316,0.4662874191196071,0.47085975685296677,0.05292691865369373,1.0,0.09511987078585347,0.023030174356900152,0.09820741522492141,0.19480371256209592,-0.051830416973102006,-0.06722443663919488,0.16488276147337916,0.2681320737799454,0.15762116999413642,0.22119224189103015,-0.03821775488825706,0.10945393331526836,0.06440871740717062,0.2794133046180761
Cingulate_Mid_L,0.634281866152226,0.403505205004576,0.40116107265918133,0.44869904068767297,0.4569276599417694,0.4944030106687456,0.36515715421933903,0.21585152183668377,0.5377937453762361,0.6966204600123708,0.35207529443220076,0.12334733986898436,0.5432166615878155,0.7536046179871977,0.33566571653240146,0.44901774093489116,0.7301858758958243,0.6404915742255185,0.7575313257489407,0.654829303080556,0.4380245328856022,0.2362642364481206,0.3157512271436861,0.759311835769837,0.7527988254984311,0.585290364782817,0.6057678536464778,0.7483089916504291,0.7661211229970681,0.1530079649361441,0.7307300596544685,0.5760241020304869,0.47067586849346277,0.6348031862624368,0.7675516284406608,0.8061815404786598,0.770661223228109,0.4196723381820405,0.14892748438329645,-0.22467917094201043,0.6810712063704721,0.11779348990491424,0.40966013695664294,0.24858286459035187,0.7295615492471542,0.09511987078585347,1.0,0.307998752467462,0.8336125992651111,0.03338131671503906,0.48821860512500437,0.34044146542018244,0.603366959717388,0.6808570339498746,0.6490804531311427,0.6277125288638071,0.5265655834549741,0.4830996922674771,0.6887145953402044,0.50010332231417
