,ParaHippocampal_L,Pallidum_L,Insula_R,Vermis_9,Thal_MDl_R,OFClat_R,Precentral_R,SN_pc_L,Olfactory_R,ACC_sup_L,Vermis_7,ParaHippocampal_R,Thal_IL_L,OFClat_L,Supp_Motor_Area_R,OFCant_R,Angular_L,Cerebellum_6_R,Cerebellum_Crus1_L,VTA_R,ACC_sub_R,Frontal_Med_Orb_R,SN_pr_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Cerebellum_3_L,Temporal_Sup_L,Frontal_Mid_2_L,Heschl_L,Cerebellum_7b_L,Parietal_Sup_R,Frontal_Inf_Oper_L,Raphe_D,Cerebellum_6_L,Thal_LGN_R,Occipital_Mid_R,Vermis_8,Cerebellum_8_L,LC_L,Precuneus_R,Cerebellum_Crus2_R,Occipital_Inf_R,Vermis_3,Hippocampus_L,Putamen_L,Hippocampus_R,Thal_PuI_R,Parietal_Inf_L,Raphe_M,Vermis_4_5,OFCmed_L,Precentral_L,Fusiform_L,N_Acc_L,Putamen_R,Thal_MGN_R,ACC_pre_L,Cerebellum_4_5_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Thal_VL_L,ACC_sub_L,Frontal_Sup_2_R,Thal_PuA_R,OFCpost_L,OFCmed_R,Caudate_L,Rolandic_Oper_L,Rolandic_Oper_R,Vermis_1_2,OFCpost_R,Olfactory_L,Thal_MGN_L,Cerebellum_4_5_L,Amygdala_R,Frontal_Inf_Tri_L,Thal_PuL_L,Occipital_Inf_L,Thal_MDm_L,Postcentral_L,Frontal_Inf_Oper_R,Temporal_Sup_R,Thal_PuL_R,Cerebellum_10_R,Frontal_Mid_2_R,Temporal_Pole_Mid_L,Thal_LP_L,Thal_AV_R,Postcentral_R,Vermis_10,Frontal_Inf_Tri_R,Thal_MDl_L,Cingulate_Post_L,Cingulate_Mid_R,Cingulate_Post_R,Insula_L,Temporal_Mid_L,Frontal_Sup_2_L,Thal_AV_L,Thal_VA_R
OFCmed_L,0.2874819809817873,-0.2905331880701296,0.1880340902962504,-0.07554194122099776,-0.08109401625628775,-0.07905295852297894,0.20759964580238163,0.02966051953948774,0.4084748387482428,-0.2192770477278694,-0.18670967229458685,0.19850406508756807,0.08033922007140652,-0.15295585347905744,-0.004349569227645926,0.46100731485225027,-0.13047166438810412,-0.39686293021950053,-0.3796325253058087,-0.7033067751870136,0.328670208504171,0.5764714728550941,0.10925275450467098,0.10153866223076105,-0.12015621853056029,0.07474543678546068,-0.2714895714786505,-0.0651718617584461,0.23542539340160787,-0.00832344760060151,-0.39543409531744694,0.1751402515157617,0.17698256395944106,-0.30650815855564373,0.01791189103451246,-0.25760762909423635,0.3443524468630696,0.09611007231896493,-0.290086045430482,-0.3098829518028583,-0.20933490227083823,-0.2243682189144692,-0.44245144724470586,0.2722171915531305,-0.2534412498765914,0.3316101734129172,0.27726295009979135,-0.21379908262815042,-0.19760223488306786,-0.4140971233575966,1.0,0.15508274209726844,-0.2014414891728638,0.22987600596665925,-0.1857031347634868,0.18896501771313848,0.15454066962596133,-0.3982864176918873,-0.13893786872363437,-0.008365485947950543,-0.102336404856926,-0.362553624844723,-0.05260019797181677,0.25447756303210584,0.016750232640781557,0.48591810126364693,-0.35754681779808106,0.30609384467118256,0.14935454972916265,-0.12342599374094411,-0.45805042630176024,-0.03237794508906621,0.16459346916065415,-0.16655746269979255,0.36963033732655837,0.10674231348431973,0.3682578976056324,-0.45366091350507926,-0.019355500643796243,-0.05469282478090788,0.0753644166483083,-0.17610114984190706,-0.0026879639428347333,-0.39810622828093634,-0.06259583669362717,-0.08608959643079521,-0.011434120161896665,-0.17422017626361444,-0.11509060257179331,0.24532091447995225,-0.005616361499568712,-0.04894313837395905,0.2389986466548163,-0.16629125461228583,0.3169379289896503,0.35251249003830465,-0.366902675626352,-0.20904465247549775,-0.05798377795465477,-0.30439609240624466
Precentral_L,0.381538631339046,0.32690804674622614,0.11909500552195652,0.16655200391438704,0.5630448085515092,0.09513004105749163,0.8806861087188628,0.11914769285550814,0.21728950256112498,-0.01304007076288313,-0.11875124609243214,0.07187215377793713,0.4493879860741386,0.2840806602942926,0.5970658765165308,-0.0012151285447581533,-0.09770134967164898,0.14215507806895425,0.058690242144981565,0.16256568609223385,-0.32013256046633964,-0.16247896501756026,0.277853521105663,0.055731343067935535,0.4452816127217739,0.553889911349955,0.36598683040724017,0.5028579672212432,0.6379790969701644,0.05910002556415045,0.20908524888239843,0.752412620198489,0.04480260359039169,0.13805890378231375,0.4684821510928415,0.032374589383463534,-0.130548611747871,0.14380677139807185,0.2936357447329412,0.36983056517166024,-0.025738961127826362,0.1801724949399211,0.15822249741613037,0.6037799857084216,0.3950283549908412,0.4497582674412894,0.30153644865142026,0.48493386615102807,0.19097366725059078,0.29626880381281767,0.15508274209726844,1.0,0.49161746732382583,0.2174360733978955,0.11925025564520102,-0.03015473882923194,0.13792823494870757,0.22310625941180734,0.6915454673760169,0.2819676598408293,0.5081056465633362,-0.40389005967035596,0.35758386593062996,0.544420729694999,0.3469774004481974,-0.06809031129459735,-0.0684127229165832,0.7295850870773947,0.6292011176299178,0.4067551165275372,0.3124404136071912,0.4043216487478313,0.5807470670492408,0.46802297040861307,0.5141131219860058,0.5336654051914229,0.31351493110813794,0.006738319764598643,0.4131376500989195,0.7531900486411123,0.6839499307763571,0.5902532053810977,0.28906283903053037,0.17687176795791715,0.2678442645283001,0.06754890063809972,0.5071392364494572,0.510315788804893,0.7440886993317053,-0.12656523306393588,0.47832420858705066,0.4438587643056195,0.7199462454536614,0.30840261765980886,0.5370238212064096,0.2509808838117628,0.061058149192191234,0.28511474962032696,0.47487225901847835,0.3687373427835077
Fusiform_L,0.3913501381859938,0.3341887197615744,0.21754189709421595,0.4703660854107661,0.5088028746683905,0.42867105858795396,0.4264750514827276,0.20796730331999627,0.05071739931229583,0.36465463654331315,-0.2714244649223206,0.28765929040213006,0.3782276399278706,0.5151425825230731,0.4430607595585016,-0.05898143427492653,-0.07009145558034344,0.47561908872422975,0.5205429109066186,0.47572452091380896,-0.05702206405359398,-0.17398678283302682,0.41744682276450396,0.22787339705650883,0.6246845966837733,0.44981160240857043,0.7668791239690832,0.5252572204344684,0.3949553645149845,0.3962925870254088,0.4245363116453859,0.44778980279275876,0.01896597015089415,0.5452991242196896,0.6065688838301826,0.13151679699504296,-0.21216709726133526,0.44467233582900834,0.6260818505419731,0.6551106270511745,0.22564975769499937,0.1487027162616396,0.6388199736664166,0.4833186177983355,0.38834965674213784,0.39047408972192993,0.2000658683373991,0.5801493310370996,0.6538495226277682,0.590583607264816,-0.2014414891728638,0.49161746732382583,1.0,-0.01096653516835694,0.3100821023302638,-0.0982778865992669,0.11121850036920872,0.5911159011254452,0.7568275567491457,0.4032599355547621,0.36945256774632274,0.10780270679098106,0.431935917588699,0.500198587450898,0.5380560820628368,-0.04089646494390788,0.17916750730495035,0.4826316190331205,0.33262642512658874,0.6835264743640265,0.5563408359916128,0.2161238429151543,0.6268325210006319,0.7542504753057752,0.41285512019036436,0.4169554779409828,0.04512954881045768,0.4349776762727513,0.26681786382999695,0.6002057983632479,0.5278613251322151,0.5551673210098058,0.23038844352044374,0.5106259544857399,0.41014104610265506,0.35746759901211195,0.4821691315376831,0.4033660070104326,0.6742138043383521,-0.09835747487007213,0.48034907608525734,0.3931929325866466,0.5863382580084788,0.4628048526728323,0.4697614200299235,0.24989859631331174,0.6487913056648801,0.5515130824486819,0.554854667388892,0.44726233078778427
N_Acc_L,0.44719965114935994,0.4863388541200226,0.09496879717590366,-0.3570258359526626,0.4718053402195365,-0.28772300836759396,0.23815034256915488,0.2148594706316857,0.6620266658977434,0.3225057960365234,-0.03432628047857481,0.1856901082529593,0.549560046513134,-0.30004780242898327,0.4024937135285772,0.23416089758574862,-0.08868940235786779,-0.4523635710922688,-0.16401416175772646,-0.2985157128396883,-0.2737150732504267,-0.07946244288657005,0.27570921704729373,-0.028271824992749543,-0.19066430315679306,-0.2622975597322267,-0.10346001251722363,0.13267699902377286,0.25717500936171306,-0.005478610846252932,-0.4071715435499939,0.1173585431646033,0.42548118426463805,-0.4775576387900125,0.04272832334617081,-0.38837927489639956,0.3320260810974735,-0.08860182041363941,-0.32091888744808017,-0.29180223530794264,-0.29330952961238516,-0.3749661750452481,-0.32206385765744966,0.41250566800099714,0.5744328832723595,0.2879315976173107,0.3026117384689253,-0.2811273940082827,0.15938691837503913,-0.28938872311486186,0.22987600596665925,0.2174360733978955,-0.01096653516835694,1.0,0.12717585319308922,0.36060179819071436,-0.20153321100462207,-0.38443985152298493,0.11146038669505318,0.048506421942695464,0.5506384859268251,-0.40597552073007154,0.12277943212160139,0.4554631583279023,0.012562692277867542,0.35997163827996875,0.2987167944572056,0.2928312052880971,0.006394136502851646,-0.14017179980420116,-0.3176685831305834,0.6698347357003898,0.28251131851365285,-0.229786482922736,0.46271503772845396,-0.14629101478747827,0.24831354984392323,-0.3326655642969884,0.6801822957937887,-0.13894622968751827,-0.07152706609176994,-0.18726605541271202,0.43168678051628945,-0.18469242069234332,-0.22986269340992507,0.22135690638577832,0.23822907464935822,0.006528012335419582,-0.12017688600961841,0.218388382309227,-0.29342958015600623,0.616239306579152,0.15722842102141799,0.1505263240216211,0.3507164026609505,0.5221349340803569,0.006465963593015632,0.12268242787415694,0.25980848559062947,0.028703340605422234
Putamen_R,0.45091870384730165,0.5557269868362574,0.563473536375942,-0.2526964027461596,0.2976023157120033,0.08284713812477333,0.15945998658944327,0.2947519572577822,-0.1335123008168649,0.21569100206058373,0.04688901158509098,0.26822610729232654,0.2594155033995633,-0.0810522521624053,0.45266416731843484,0.22650436612262112,-0.16258469371190887,0.1199182644977071,0.056820670602418445,0.16007198768240422,-0.13039184748499363,0.19391438874988545,0.16287113962418173,-0.00010242574848508527,-0.08254479272831548,-0.21900900396744497,0.6298904119413476,0.6061704851386929,0.5077190236093692,-0.10364994080478378,-0.18066029748131582,0.3923379078945264,0.5228905253652454,-0.05938211985313426,0.46262621856954134,-0.27101894571600044,0.14004697041988287,-0.047224179737979335,-0.10914776997536664,-0.19748290663659784,-0.13730945109505796,-0.15868745458907615,-0.10859232147669726,0.4094028548203218,0.6278350723804775,0.30330071643496737,0.381374154100269,-0.2364963394535947,0.21258939599687546,0.08565034657394924,-0.1857031347634868,0.11925025564520102,0.3100821023302638,0.12717585319308922,1.0,0.4709344992204291,0.3140497867882651,-0.12558581995074009,0.21196877438154876,0.13263746075901203,0.5229608840194,0.21273774940241663,0.33340617977870984,0.33963233089571493,-0.009143109904527467,0.12496466690895519,0.703045624130941,0.44661266424502644,0.3678301212059298,0.044389116359365835,0.05628317321083887,0.20953029162157094,0.3529213604308123,0.037874845567870026,0.15094808160624415,0.41390006978605876,0.5043991962478135,0.20746128940320138,0.38028775765945877,-0.14583803143106724,0.34563920778011853,0.17181065215687225,0.23129498511238242,-0.047380225323968135,0.6850332138345746,0.1475002969441135,0.5734084492749086,0.15167088683850985,-0.05401712815729798,0.2148900809453615,0.47085994319349983,0.3347560552926343,0.2900557762642498,0.6233325035834876,-0.0502615747655168,0.6124576593238465,0.5395071633386164,0.5165869321925866,0.22480375740166167,0.5032510565267861
Thal_MGN_R,0.6837454734078109,0.2638402978568478,0.48718152452113805,-0.3611881467685006,0.05212690555661095,-0.2009381876259247,0.1072246324127302,0.4276789750723332,0.2587906359261639,-0.034000205941753465,0.17820421689381005,0.6176117705477234,0.4486328921778829,-0.4911769613311233,0.15040493316463743,0.660019706524211,-0.2341400601868628,-0.3030455873279065,0.03020252474062007,-0.35121409077262195,-0.026160969309294242,0.470046528445171,-0.045130172883594576,0.3904105762606451,-0.6187747339852396,-0.5816196377827102,0.1582461612755939,-0.014163390303087567,0.4463694316636899,0.011810821605251286,-0.4625025559043114,0.08945033088087422,0.7361321968192912,-0.48229033259914705,0.3470453682937576,-0.6532355817244092,0.7237738035449868,0.15173448215877963,-0.656591433618211,-0.5459811461351862,-0.2938187341875614,-0.612588072715304,-0.6065039382786318,0.5148352764992812,0.20394116102464105,0.606643479163256,0.7359449307287148,-0.5379381440544194,-0.16531528267128628,-0.4215792070073881,0.18896501771313848,-0.03015473882923194,-0.0982778865992669,0.36060179819071436,0.4709344992204291,1.0,0.4065278978142301,-0.7069012439930137,0.014284347655029903,-0.13514935236577696,0.283867084453036,-0.08079863825598191,0.10866311286010982,0.1996911961132006,-0.48212835010480076,0.41927853361040707,0.450171189831782,0.29903674811976905,0.02639036196609729,-0.5127955864641072,-0.5699952962003544,0.16944666236550904,0.10523551552165941,-0.5287801864035611,0.3360576142489165,-0.08898122414038025,0.4954415973603875,-0.31826656619293303,0.44699898336273036,-0.33135082716437186,0.035077734195168575,-0.36703774774122083,0.5195276871934574,-0.6648649678034406,0.17221038758926105,0.20302475379044832,0.11849454228152825,-0.35048532902727036,-0.3295217960939467,0.5432700338515503,0.048122070337434764,0.23157614116081912,0.20311212984436264,0.22073775961144754,0.13481859550910028,0.6670089719595722,0.22701560080954,-0.06496954208598224,-0.1933255397064128,0.10549859044969141
ACC_pre_L,0.3190897854990702,-0.07599215099648611,0.4636510141177513,0.04144098343135153,-0.10247183505352488,0.09499354554591259,0.19498812015681263,0.06549562565237906,-0.08457400942088451,-0.19863037951745255,0.18727476408948007,0.3922986082967137,0.004836504445953715,-0.10225903226506546,0.004198019809415925,0.399487169566725,-0.053990262461109356,0.1427546950637982,0.11597788670834078,-0.03209943840820818,0.21023099387878763,0.5010755977328006,-0.199332098158641,0.37997123175052133,-0.12739562991380513,0.02809727498500612,0.3156565029754401,0.08506795411370502,0.39054081019009335,0.018629405351775,-0.03385981716792733,0.2646585973911311,0.18871220799084304,0.05143064294465505,0.2961405985096193,-0.1955817921111739,0.29881231004006775,0.266395130381031,-0.19959841239327544,-0.0930872680269314,0.0936934250696499,-0.12837049024703812,-0.20453424914434384,0.32289088178579706,-0.12218127587208405,0.40233242764504584,0.4266622419576325,-0.015857892780821357,-0.3035388788597995,0.06494944222573976,0.15454066962596133,0.13792823494870757,0.11121850036920872,-0.20153321100462207,0.3140497867882651,0.4065278978142301,1.0,-0.1602299068896553,0.06575753298602499,0.22563565162942326,-0.02972295810384413,0.09694513321162747,0.20394935299842865,0.019924040627346193,-0.06310840563018427,0.1602477969058251,0.16187391844835208,0.2997237464671896,0.26938704109176786,-0.19535308675186566,0.016026785432842833,-0.10011207281454933,0.0976418792113302,-0.04372497085694704,0.1473769546000832,0.33805269194265614,0.4231759062928923,-0.0608817419997581,-0.05492711051432533,0.10737474057410816,0.3558817575943065,0.08715357122072896,0.1483580748415151,-0.2923915599579319,0.49681083966696143,-0.16339022224420288,0.16334439987741192,0.001321468631719575,0.07313247905900917,0.16900551268023445,0.46532571173938886,-0.08158272415123922,0.30931495891197497,0.15483266348723357,0.05453904863114041,0.30557452154652465,0.12525286429663549,0.036196232530084166,-0.1476655691088943,0.05775684734416144
Cerebellum_4_5_R,-0.35320993943994344,0.04049314111839798,-0.1808879536070985,0.570530893522083,0.19577515347781577,0.42211862318059995,0.052024593766989924,-0.17960900253982054,-0.2914753291638904,0.19294828210366477,-0.2024457135827741,-0.24951896459083195,-0.12391071833028346,0.6757158348388681,-0.00014166965592736744,-0.5577660609178325,0.20150516962216358,0.6426129921235122,0.35318084647027376,0.6665809704718492,0.013884436175898303,-0.4500731299956241,0.16280952104369717,-0.11959205703899656,0.7522958886682545,0.6721925198987277,0.32025679860531536,0.26726357574760323,-0.1423682929282702,0.21378970496287034,0.6618376356047073,0.11590426604842588,-0.5620456362887745,0.7955033201339192,0.15860562349682863,0.6549671490868604,-0.7312487166936017,0.13571132398324623,0.8303416493277042,0.8491254432489932,0.556236922281267,0.6320010099697662,0.903386477243338,-0.14297643544078267,0.07498530626706422,-0.2762013440316703,-0.4553452085806822,0.7802572627361937,0.4398963038682711,0.7060938020534377,-0.3982864176918873,0.22310625941180734,0.5911159011254452,-0.38443985152298493,-0.12558581995074009,-0.7069012439930137,-0.1602299068896553,1.0,0.37916564326013585,0.31796319134537315,-0.0456394284188824,0.26703174612633723,0.09114290029501428,-0.02480443045373357,0.5180884415441243,-0.38349358095627395,-0.16913875675519358,-0.08646154383090743,0.1069821653173284,0.6957668946033086,0.8114214685427443,-0.054989313978727056,0.2404008074940729,0.8262161518927895,-0.09572681505962562,0.24896883088367033,-0.3948551805312303,0.5691858742708961,-0.21976512572027512,0.6106022848925536,0.2665782001057703,0.6635388600718156,-0.27406990270278225,0.8875634622396703,0.13546280202786182,-0.0586893803587497,0.06928066064957121,0.46320591687544377,0.636374508121062,-0.5244120307015724,0.27500609429893524,-0.02339780999129662,0.10809935504023056,0.057139273171269274,0.07428159970539276,-0.4332985598240952,0.17250670432236553,0.32887058235670413,0.3552403178180183,0.2610837641507413
Paracentral_Lobule_R,0.47754381687393266,0.4089029592964728,0.09438623200847854,0.32808641728945453,0.6134972172758067,0.20722308619845745,0.658381981290034,0.2631753192077389,0.18795687666196756,0.2944964272214952,-0.057860411950024754,0.22758523467914962,0.5254401944956268,0.35284071510951565,0.5928716425033479,-0.005257964389671205,-0.1408891969890753,0.2873498659518197,0.3536012071162418,0.40213945286990116,-0.25146030474806846,-0.24996398468005535,0.3652690668236928,0.17785999287933393,0.48744780878784416,0.3549724457835988,0.5881233552006492,0.4310932721416111,0.4715472847075845,0.34817233744743636,0.4494659726497112,0.45845422594511526,0.066312976144785,0.3410310589856119,0.6309918392981436,0.04744077037766364,-0.1724821846779217,0.31690241097657007,0.4212724255500408,0.6437224011473842,0.0632525563902457,0.12252963921163491,0.48922258330831625,0.5563997364712423,0.4050260085420297,0.468970058510094,0.32017772039261927,0.5792427468813053,0.5289583462010697,0.37770445854127516,-0.13893786872363437,0.6915454673760169,0.7568275567491457,0.11146038669505318,0.21196877438154876,0.014284347655029903,0.06575753298602499,0.37916564326013585,1.0,0.20321978028666549,0.47878515772875013,-0.1036352047374935,0.44696317959095466,0.5413881965084382,0.3122353248879557,-0.05260722127880551,0.1595220272243308,0.5090072772057168,0.41522429077657497,0.5064565897451564,0.3845458941827216,0.35003946232277383,0.5403919403198537,0.6004784824738025,0.47388744603915833,0.26583914663168745,0.024602172022558887,0.2907101589326029,0.44325436033506677,0.7014627780147984,0.4981271759295243,0.545178078368846,0.37749611029165314,0.3374411616118288,0.2199369574267553,0.43028139369063356,0.48638352800465734,0.41948081817792005,0.7814881915127226,-0.00972131584987717,0.35883728291199357,0.5069201210512172,0.7306617508209733,0.5015298462063985,0.6177651914466856,0.16243026532926805,0.43021447091247816,0.4230608182157695,0.5727988120137507,0.5235458759263313
Temporal_Pole_Sup_R,0.06465893931693388,0.03361077364162977,0.3677712576223698,0.0531054023827201,0.2575546448162551,0.010542667168382867,0.19803148544160615,-0.1336774641818994,-0.0788172315436649,0.21671164199569834,-0.12452891644094148,-0.04801913441437309,0.00697708388313193,0.17094036327154682,0.2794932777541352,0.07940041491484987,0.06273190026718545,0.09239639037701375,0.11470438713478096,0.043713137226351007,-0.20281441525610905,0.1063702964771357,0.08416351561672912,-0.0006498994045890847,0.34449081104527757,0.30547165612573274,0.3139945358741326,0.31601327290934106,0.266236477622907,0.06012185798061464,0.06936936373982633,0.32414212822863064,-0.050718265259782985,0.1769271375887362,0.12896972620664265,0.08009527667743457,-0.08067682286308772,0.1241922125824898,0.2611729246215377,0.2245409302686687,0.1113224295884484,0.1720349824566556,0.1726131587176213,0.2991267314007387,0.20083937101855345,0.054677895234742084,-0.04341789355875117,0.2159159783608426,0.1763350263940603,0.33991226247186296,-0.008365485947950543,0.2819676598408293,0.4032599355547621,0.048506421942695464,0.13263746075901203,-0.13514935236577696,0.22563565162942326,0.31796319134537315,0.20321978028666549,1.0,0.25921481743074987,-0.17595901715539627,0.3247807868842414,0.2664207122649852,0.5523700252419841,0.1956901254828512,0.05516283880035603,0.30677156066362926,0.3192849553129602,0.32222887698868174,0.4609002673083502,0.07011199320507375,0.39325330321333596,0.3638236588378787,0.2351603739849461,0.40260756190930574,0.24510055840809572,0.1276662967811329,0.11670923221146676,0.2256082401338285,0.38293924794263795,0.5065082072687415,-0.002643111750750029,0.3883317745887049,0.2852015216998236,-0.08233488620136009,0.28476432005106317,0.27639606463350935,0.3008376508643632,-0.14697717171525532,0.313570908703964,0.10300545820119669,0.26660355781287753,0.19053169090330754,0.216574470205698,0.25166984472822945,0.16407715914778248,0.3707237762451442,0.27102453699905227,0.10705013556324608
Thal_VL_L,0.4766429068540211,0.7547188195745803,0.2725472249203824,-0.2118806624580012,0.7965675937665774,-0.16854337506689343,0.46592598350787784,0.26650288406797407,0.2674868977153898,0.2860080790515842,-0.006404495811826651,0.0817659081344181,0.6101992739786749,-0.05339053579174118,0.7665588810182621,0.11594090548280059,-0.10848958995141532,-0.06793896569171656,0.013526887708419644,0.1581234161080947,-0.4934534167337524,-0.18235963994163645,0.3069867927167221,-0.05827913529598181,0.0910201642376229,-0.02711702369241703,0.3481079299244801,0.5762901308479712,0.49181374738579037,-0.022302804175566175,-0.07262600760111583,0.483565944624649,0.36419575449312164,-0.1335304317982698,0.34707582153050837,-0.24812824331576544,0.0750953930950868,-0.05043283798724907,0.00957867237168877,0.025756424670564885,-0.18321025725105133,-0.10691903303449814,-0.009826166543574441,0.5702735022724217,0.8253891799669537,0.2935939070152706,0.3478136087981257,0.0015482972576699122,0.3487434255946595,0.0731660808585345,-0.102336404856926,0.5081056465633362,0.36945256774632274,0.5506384859268251,0.5229608840194,0.283867084453036,-0.02972295810384413,-0.0456394284188824,0.47878515772875013,0.25921481743074987,1.0,-0.25151829448830987,0.4326076155497619,0.6173045169477659,0.1962066784316155,0.13559521588365006,0.4605270002532466,0.5116653545540203,0.41746153929632224,0.14589695609006495,0.09633552276241958,0.5498767883044643,0.4857157343925781,0.1316479443819041,0.40162712890930785,0.31973959696853577,0.4750761771551453,0.00621309053578638,0.8178461034213294,0.13818708295670612,0.43384457560946743,0.2671802065120701,0.47982433079206727,0.12178919514994377,0.2506479100222879,0.2602315903433779,0.7405903138855999,0.4129644827079495,0.206631371520564,0.03749402647649564,0.2748823305165878,0.781794336673651,0.48150162248218564,0.5385994134137406,0.2727012446346763,0.5036567832907696,0.27566123554878935,0.49521295154042894,0.560995887375161,0.6056839605302256
ACC_sub_L,-0.12133872455541023,-0.0024594051913265132,0.01947286894191003,0.09543720182744421,-0.2427034825723447,0.25948992942316296,-0.3874835792317264,-0.016823808545066654,-0.2287612507355586,0.2398807175911808,0.07214881539528903,0.07071390177314615,-0.21005505496403334,0.10603504449869948,-0.2659877142437184,-0.2507217212463038,0.07991614447659558,0.3364591951317478,0.16999927462593106,0.33764547002257245,0.5382387888470049,0.0012542870163089774,-0.04338120056117451,-0.025889893578817776,-0.025260729313172338,-0.17414357968256688,0.1781154137781385,0.049800211668560954,-0.23821598863232596,0.05267788416372795,0.21040976532730304,-0.3709421440168042,-0.09365083572920045,0.29206685698018847,0.06943443474649016,0.1918343782946858,-0.21554392777623843,-0.010747400605825134,0.09406203796620126,0.15342687434167585,0.29658017425751765,0.17577671698043573,0.35039560842789186,-0.312655112319956,-0.06924110848818821,-0.19979316531451694,-0.2128371130128697,0.039040829669701134,0.17621077892880319,0.10341799369588088,-0.362553624844723,-0.40389005967035596,0.10780270679098106,-0.40597552073007154,0.21273774940241663,-0.08079863825598191,0.09694513321162747,0.26703174612633723,-0.1036352047374935,-0.17595901715539627,-0.25151829448830987,1.0,0.08261711836579137,-0.3221971616328662,-0.056593715500660426,-0.1523485284445238,0.34452245380908675,-0.34479835656241303,-0.33021227928710106,-0.007353720432276708,0.14650648737010707,-0.11024635861431868,-0.18222661617938418,0.08839335128317023,-0.28777672494826756,-0.17429722871068198,-0.24727090069175986,0.34282659850884767,-0.2498674629430805,-0.14482736104123276,-0.21568725717712706,-0.037816939647438284,-0.15017573871297998,0.201818607041375,0.30443760829272476,0.08759252410396123,-0.1669835557479,-0.03818807985957966,-0.11364588486078701,-0.013718431116182919,0.025292196772871398,-0.20834579019850075,-0.23739632989412118,0.18102014843060102,-0.23597800728855428,-0.22121611127717714,0.2739071691432807,0.2052377335613008,-0.11745161867750763,0.01994333943091327
Frontal_Sup_2_R,0.3378156748198223,0.26838090462926173,0.3359278277904114,0.016609601083866936,0.4312255412880782,0.073641782586548,0.4231976597162047,0.05016244337255075,0.18112595327271772,0.5604216382258599,-0.13117274860146874,0.1699067076461202,0.23412544024290338,0.07783746897372745,0.6738232714557887,0.16138119912002116,-0.21375146838444528,0.005110843905036473,0.1397496955288683,0.1253810951958586,-0.11332353764260823,0.06006573877479385,0.29006467834094307,0.08900659890840733,0.20372288525269358,-0.05321870933993317,0.4023944814591139,0.5255132097434486,0.366295626870646,0.14243978425650883,0.22216643581455245,0.2587088782294519,0.27312285594244484,0.10228151093411278,0.29914958342783565,-0.19219560425749072,0.042842103546474615,0.15252317354392628,0.1349758992362066,0.2242115381707191,-0.026072859575275397,-0.04590252682393707,0.16921369837431569,0.33515260545388403,0.3398259468585191,0.26529594517156563,0.1775527280338429,0.16345038943045365,0.4559640031783276,0.07640268480919207,-0.05260019797181677,0.35758386593062996,0.431935917588699,0.12277943212160139,0.33340617977870984,0.10866311286010982,0.20394935299842865,0.09114290029501428,0.44696317959095466,0.3247807868842414,0.4326076155497619,0.08261711836579137,1.0,0.46120149359182827,0.2832028463044924,0.20500411488642933,0.3586784005078087,0.33266567708129346,0.2296133524137462,0.24826340474777758,0.2315483620247643,0.22862591667395546,0.31678276910824343,0.25733356014598613,0.2714012753821372,0.18400613013098074,0.21576068381243926,0.13650992936022707,0.3438179677663165,0.1963199244758071,0.29009356360104277,0.2153673145742407,0.28886517905031395,0.14689349733443796,0.5038070630060002,0.2906631509364916,0.5019958311254968,0.3324059339116772,0.2189844125372804,0.05978969387284089,0.21390660087669525,0.41836891094912354,0.45695946499943535,0.696815710569259,0.3956313819128843,0.3196962596287675,0.4081598648253108,0.7471839429408229,0.449007737113594,0.1689765636496816
Thal_PuA_R,0.5427210940634948,0.3949659768782353,0.2634055983006465,0.0591429698077368,0.6392264601145856,0.09053923302595443,0.5990389776353938,0.24962135331283497,0.40451691747289636,0.32043563200064884,-0.2601129546762839,0.23111482377925396,0.5649935304111067,0.12523448854850827,0.6627265971291417,0.2021392824556368,-0.21017481369772079,-0.14463318070317063,0.06614223147921133,-0.11180301632671784,-0.17040972032439683,0.017470344850384227,0.5544297086181195,0.07073742798500988,0.29158832906709425,0.16565681783109398,0.4103807606129769,0.5141151111921387,0.5198679435634401,0.20565275875311673,-0.09999922117050253,0.5231172589517011,0.3756189502624544,-0.04393212768107712,0.45269372846821304,-0.3068125813429902,0.11476178009291212,0.1895146991543306,0.1825911199279105,0.08779647605787975,-0.22638276050392372,-0.18014114102328926,0.01367638314855986,0.5806656864250742,0.4929159185777289,0.4834976388517495,0.4113448602850867,0.06259404273809598,0.45950056140857304,0.11434133480847096,0.25447756303210584,0.544420729694999,0.500198587450898,0.4554631583279023,0.33963233089571493,0.1996911961132006,0.019924040627346193,-0.02480443045373357,0.5413881965084382,0.2664207122649852,0.6173045169477659,-0.3221971616328662,0.46120149359182827,1.0,0.31509869963575987,0.22803874753572775,0.20681358764704483,0.6552991210992899,0.39860894942285485,0.41563662892567965,0.08824779362885134,0.3841173590674453,0.6583080496274932,0.2974146773752582,0.5858291025910296,0.29544759420428907,0.43806396678862974,-0.04989219557451242,0.5976376149811263,0.23057327210486692,0.42367777506626936,0.21413543911248997,0.4058460814391586,0.03516402537032056,0.2853654240227811,0.30380454060830386,0.6911731396275415,0.3211967806048398,0.28941953333004955,0.11354582596151196,0.25575429294400964,0.6909483050700299,0.6568484681935907,0.5057071738026017,0.6614341795283503,0.5452069081694271,0.33290954607074513,0.40331055170283975,0.689247483398427,0.2767806813017682
