,Occipital_Inf_R,Insula_R,SN_pc_L,Temporal_Sup_R,Olfactory_R,Hippocampus_L,Cingulate_Mid_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Thal_PuL_R,Pallidum_L,Paracentral_Lobule_L,SupraMarginal_R,Thal_LP_L,Thal_MDl_L,ACC_pre_L,Cerebellum_9_R,Thal_VL_R,ACC_sub_R,Frontal_Sup_2_L,OFCant_R,Thal_PuA_R,Rectus_R,Thal_AV_R,Angular_L,Heschl_L,Postcentral_R,Thal_PuI_L,Thal_PuA_L,SN_pr_R,Thal_LP_R,Red_N_R,OFClat_L,Frontal_Inf_Oper_R,Calcarine_L,Cuneus_R,Frontal_Sup_Medial_L,Vermis_1_2,Cerebellum_7b_R,ACC_sup_R,Thal_MDl_R,Vermis_10,Supp_Motor_Area_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCpost_L,Thal_MDm_R,Calcarine_R,Caudate_L,Hippocampus_R,Vermis_9,Putamen_L,Temporal_Mid_L,Vermis_7,Cerebellum_Crus1_L,Thal_AV_L,Thal_PuM_R,Vermis_3,Thal_PuL_L,SupraMarginal_L,OFCmed_L,Parietal_Inf_R,Lingual_R,Temporal_Pole_Sup_R,Cerebellum_9_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFCpost_R,Occipital_Mid_R,Cerebellum_3_R,Thal_VPL_R,Thal_Re_R,Cerebellum_10_L,Caudate_R,LC_R
SN_pr_R,-0.2586631322655277,0.2101231097995295,0.24443664159757045,-0.10775852478050908,0.15286822713301,0.2963868156897008,0.08328522094533385,-0.16111678038987254,-0.08037126404098771,0.31651385842286817,0.33542159392738924,0.10328583459236026,-0.19851001734423782,0.04058718511351139,0.15207888038399126,0.1479598582164708,0.30351736631240545,0.2727189545453495,-0.0944997743504642,-0.036186293737624844,0.29818997130660957,0.07642221095657789,0.34797077272612975,-0.08656316461429227,0.023716877479866453,0.2460939372039374,-0.027048068457904265,0.2256994654193073,0.32414636464052965,1.0,-0.004544160240498438,0.3005557863614877,-0.14900005873032954,0.08918027604481932,-0.2358187069238627,-0.23925104325919785,0.05903931527374429,-0.25911421246217997,0.10871899624328545,0.005173744593082595,0.14915978471224658,0.250792678151652,0.07837504531192041,0.09927561775158714,0.07927285650173858,-0.24739448682917178,0.37483740384804803,-0.2500941104829617,0.1340236910092129,0.32077964167472,-0.07303118389541786,0.24179585516054067,0.04850991537621992,0.08404286895014264,0.05375510635737579,-0.14522791947712124,0.33600249764661355,-0.2266746099997269,0.24328807112587097,-0.17117890487168622,0.06677416727840463,-0.10553068801555877,-0.20667079770471378,-0.042559333013020964,0.29554455945956276,0.1545932632883589,-0.12312156338861596,-0.25602327092419574,-0.24229642223661957,0.11425413371166174,0.20615926324458336,0.03717855500676913,0.34587458550910977,0.35525435628382884,-0.13762215977710346
Thal_LP_R,-0.00475440385561788,0.12656587013215917,-0.11733387182928669,0.09799027904814854,-0.043334981775820285,0.011015456472915333,0.4103744747276938,0.0809214081348822,-0.10570490944593462,0.041043148995256865,0.2838956877912915,0.057324459098307114,-0.08811065452127462,0.47096308649747587,0.3194835807542549,0.10423424887056773,-0.0864554784064871,0.403386365017216,-0.13233243970227845,0.28002277053150176,-0.055368090156545674,0.2837376390991627,0.04124719349295598,0.2403776100992856,-0.08553422227989685,0.22151534618567018,-0.03083413444346471,0.10213813163138778,0.2201792113898193,-0.004544160240498438,1.0,0.039628404697141593,-0.0645321790908237,0.1185883642686236,-0.0466156105346058,-0.11082905661177497,0.050712032598150714,0.13243469249398818,-0.16438539035168456,0.14823221736990821,0.24281903235510324,-0.06561908466423955,0.2900622588835138,0.03763182702978932,0.24334346022445583,0.11369950692166393,0.26567180474184476,-0.058201029469173424,0.3981627378688739,-0.061994136353862375,-0.11195304835772783,0.3604202431710587,0.1579115669843179,-0.007252920886531261,-0.026215623147378006,0.35401068343285,0.10645220489098921,-0.029899592512297506,0.18909005639476162,-0.12036181425907473,-0.11420198186770587,-0.1532163978478715,0.013133336673109808,0.08221043343165571,-0.07473197686534519,-0.05826257142087231,0.0021969800479950553,0.17045485826010334,0.0017410148570337054,-0.038977643229124934,0.2098804728810929,0.2448954223274099,-0.08434448895283991,0.30375610256796287,0.05760615576676804
Red_N_R,-0.41143334272972365,0.36450818393202244,0.1140171487569189,-0.18010921107228686,0.47821625803917606,0.5135374694997872,0.045692387044950405,-0.37091091710971785,-0.38458472003788696,0.2805886003590716,0.14541113610939183,-0.1249100117571424,-0.48230729211365925,0.19611847646372352,0.2339958563283944,0.09108401071094956,0.20151638506498343,0.325764075868008,-0.09025299001571496,-0.03810617017839798,0.5016744900180626,0.39132935624464654,0.28767098197514906,-0.1775435653800486,-0.18764125021722283,0.3661493319405481,-0.24381884340861631,0.1427567632128878,0.42336768664844715,0.3005557863614877,0.039628404697141593,1.0,-0.4238969086664596,0.06273972398828868,-0.542687508121277,-0.563555731866067,-0.0751203674692022,-0.264095690698689,-0.09886959036012603,0.057543720938985486,0.18618474572402294,0.25077710584703944,0.2670154616253202,-0.1031493607431994,-0.1477041829957699,-0.09955366324833177,0.5060423325540205,-0.5848652962301988,0.058346415156281625,0.44823772266939416,-0.386440240726902,0.22452211355955456,-0.13592622143831698,-0.1626858532080558,-0.2874802271102586,-0.01889348798962392,0.42377146750970796,-0.6310027407698858,0.580109439291706,-0.4443405477869881,0.5250494863489702,-0.5618853231393476,-0.29623773999839775,0.19829495353936566,0.19718782444354002,0.3857743748955258,-0.5802030606390778,-0.43853210969593687,-0.5263343535674854,-0.20614274154160897,0.27119184833827475,0.3851237464475365,0.3182946066779594,0.3310098228745885,-0.35109160267056627
OFClat_L,0.32129631854795476,-0.045395150277229915,0.022269875985119012,0.4205754548960098,-0.2221939119261045,-0.013777023157014998,0.017822350106938868,0.700535095626918,0.40119827657277995,-0.2621274265226817,-0.03326709649900975,0.3636715701010258,0.6837723027759354,0.08705058363893176,0.041433626862719404,-0.10225903226506546,-0.03881674090470949,-0.10867710904603513,0.044203176212697454,0.24862211151410224,-0.3343896200874285,0.12523448854850827,-0.35371492168072505,0.31465058241413285,0.0927949507962921,-0.019485808665248027,0.5850348089452616,0.39068871174604,-0.19586743126817804,-0.14900005873032954,-0.0645321790908237,-0.4238969086664596,1.0,0.3023725962933636,0.7176546604554457,0.6274687937835597,-0.014117780910077184,0.5984281320355099,0.11654563458865978,0.2172906194604996,0.1748817560609317,-0.2044677285590589,0.0405917602643005,0.35284071510951565,0.34791689865957187,0.5221398893698547,-0.21975484670414921,0.7197295695554212,-0.2742533250131623,0.022654433036092818,0.6307873965376316,-0.024558231938400794,0.22669456937775323,-0.2497091677310881,0.34969792404828876,0.3699483992424069,-0.07279593938299697,0.6636245955325664,-0.2809868409740278,0.7613566954822405,-0.15295585347905744,0.7080491087590384,0.572213366700257,0.17094036327154682,-0.09339999342725122,-0.3151924629163443,0.7296068169876883,0.5750172718500534,0.4013567431942215,0.5982224266620817,0.11726634746325568,-0.12285018942660987,-0.3391510399630211,-0.17107115248366048,0.5242997396713642
Frontal_Inf_Oper_R,0.24348262269467003,0.44377768125558575,0.13395055874211811,0.6028289730553829,-0.051444624296402744,0.5540101413424816,0.24641444475451962,0.45478726448543333,0.09742659335365468,0.1692652264437377,0.2545942635777087,0.5220427773533466,0.41097025611269694,0.5856889727925707,0.25233533898560895,0.3558817575943065,0.08667247451317542,0.4304743979590851,-0.20623720888037503,0.3057451831803437,0.0818025974707512,0.42367777506626936,0.02647786919478753,0.46684506564230704,-0.009773805225965916,0.549207040544599,0.569041899661896,0.5349175950709745,0.5123997320890763,0.08918027604481932,0.1185883642686236,0.06273972398828868,0.3023725962933636,1.0,0.3493046524725005,0.1453286876394106,-0.2328385896611623,0.3552689987993683,0.11611063695580422,0.0533106448713209,0.3927067836151305,-0.11789788072883892,0.4796544014870922,0.4981271759295243,0.5172169330115781,0.2882859398594012,0.30068364762897415,0.2864773831805559,-0.07866238895822429,0.39616047980711755,0.265569889627377,0.2772179269053383,0.17604556279415567,-0.0475544524209046,0.17027656355869986,0.3489533519748633,0.5274444913099324,0.1543124443857096,0.47570609442751094,0.4336634595848434,0.0753644166483083,0.2971231058513411,0.4492672863299413,0.38293924794263795,-0.045463706103806005,0.06221384344964151,0.3238836010961397,0.3749742246245844,0.08652828002242915,0.36151458395935493,0.5679423582379782,-0.026964982066874744,-0.05916321012950124,0.3595627524272565,0.3428492048888029
Calcarine_L,0.5569302061978806,-0.1657592900927929,-0.16322627760225222,0.616440860059374,-0.26998470495232024,-0.08975705639890248,0.032123502772575294,0.851977317892085,0.42626031493810257,-0.22767303051410653,-0.08338971559559162,0.4654986227601374,0.8631568901249723,0.08991388869662957,-0.06370156826601507,-0.08639026633458108,-0.21896321129707622,-0.15206671926645207,0.0453181553550444,0.27441510057846435,-0.4588822105774497,0.02785947808992301,-0.4163728074050196,0.4667233157532453,0.1389310348709606,-0.10126865805550012,0.6761516263808871,0.27179671441488507,-0.2534601475909045,-0.2358187069238627,-0.0466156105346058,-0.542687508121277,0.7176546604554457,0.3493046524725005,1.0,0.7613271276459608,0.021613086890238588,0.6918369804579262,0.04483791995094936,0.19142752330300208,0.1357485589341391,-0.4434933486369799,0.026702590348455593,0.43781465335625674,0.3417448724466732,0.5551897971358073,-0.3564061998589298,0.950205486519193,-0.2789148341387862,-0.20323270721810244,0.6332212707370439,-0.04907779062880023,0.17605404053879176,-0.20484377372251136,0.38215248201195556,0.3424275122501753,-0.09354967558140638,0.8318179849062084,-0.3751070902262411,0.8485485944204649,-0.24845613606216146,0.8332348575000541,0.7806781701255597,0.27719088252628166,-0.27276230725072,-0.37677747489973284,0.80689481951509,0.7456343727559731,0.5667767230907719,0.5367482188507668,0.1234155420010693,-0.2034548182788132,-0.5635212111119274,-0.23702663150207506,0.640954186612436
Cuneus_R,0.4869769657893744,-0.17581336305722042,-0.0693601786290886,0.4227879371445798,-0.14006843169697533,-0.20240503549278593,-0.04829342498222212,0.6496024449976278,0.5896384883381681,-0.2369953862450636,-0.10274551307429791,0.3328853319038126,0.7461887880321515,-0.11118980419386307,-0.09727902117795692,-0.15409847743096663,-0.1214704353912905,-0.2842173620415889,0.15319731490015537,0.23257852337730905,-0.36620436058138617,-0.08303025682845537,-0.27908859014363685,0.2582477419629246,0.1908625208124087,-0.20412992275325906,0.5274709739971153,0.25673585310634156,-0.32726016611587205,-0.23925104325919785,-0.11082905661177497,-0.563555731866067,0.6274687937835597,0.1453286876394106,0.7613271276459608,1.0,0.13724712117980922,0.46454905376799716,0.2585939407941276,0.19841813567600208,0.08579727966725025,-0.2181439295132893,-0.1417253130564021,0.32410515672370566,0.09725528903776759,0.32671504656758354,-0.3808916705368458,0.7958876712852976,-0.3055211249945362,-0.19058323295803292,0.6240651773915984,-0.14574338962483602,0.02136589129838914,-0.055338836996117566,0.3217752288507032,0.2142551085989989,-0.20266544213426876,0.7419486162120154,-0.4953242375396705,0.7186626190284275,-0.14943653357867084,0.7922808115595653,0.5040898361666808,0.04406418358953624,-0.061806983155629075,-0.2831795147310953,0.7530653780681907,0.5006568801638074,0.5830175399625865,0.44393649748187863,-0.0001445516440385406,-0.1826739281968291,-0.40291691679101244,-0.3041233530504978,0.4690625149849149
Frontal_Sup_Medial_L,-0.0598784482341048,0.24065065663573368,0.0229953240849739,-0.16241389145585028,0.12275392996218398,-0.10881317156074351,0.3473421371092039,-0.010942525110225247,0.2023920045159595,0.1277745670820599,0.0791549145588971,0.06362426428146696,-0.1432218893741728,-0.0516368008281227,0.04092549417718165,0.10685388693829179,0.24153151419307217,0.02958719731301868,0.1912535673544287,0.5408866827200872,0.10959177866033831,-0.022163168529907205,0.24935739978272167,0.007702771841612701,-0.05570532008826579,-0.08249210333416954,-0.11000870478649187,0.1346580407369093,-0.02348823669376384,0.05903931527374429,0.050712032598150714,-0.0751203674692022,-0.014117780910077184,-0.2328385896611623,0.021613086890238588,0.13724712117980922,1.0,-0.06593282792494942,0.23594199214456055,0.4459409713052062,0.04844036257016647,0.2072832375707868,0.003630308023213993,0.050793254501571225,0.09067853491768371,0.030704345119554936,-0.04594109495211977,0.022902742642726782,0.27905386772323376,0.04560991298909052,0.12335063526832078,0.044693842848631864,0.3189598224399318,-0.023006005389487657,0.300470979877393,0.029421910042031606,-0.0268214853686728,0.17256197890332756,-0.17105637894522707,-0.10619117456598018,-0.21537221669555376,0.10725490298428804,-0.07061507335443035,0.11484182827797625,0.3052645137176222,0.09763885289291115,0.184009887929187,0.11848874688194097,-0.09790808938357493,0.25829718873603486,-0.016716800372975727,-0.01578853301442966,0.07833349542360032,0.20551713843030178,0.03926840225794903
Vermis_1_2,0.30903361888188224,-0.14077953305684282,-0.06771918681354971,0.4862098334198846,-0.14676924596304508,0.0839624707530499,0.24367792583409442,0.7767717784558072,0.12799506526270554,-0.1202645417933922,0.08536017055743875,0.4945577590057968,0.6055918354596466,0.3221195598671063,0.2592689155408587,-0.19535308675186566,-0.2082045222584323,0.08661730663811741,-0.09773646463304517,0.38074004697300823,-0.3244816807791868,0.41563662892567965,-0.42458965563965895,0.44603977015322466,-0.0500060244431773,0.10450323070630665,0.6246525148220776,0.33453295331590677,-0.11261022565417472,-0.25911421246217997,0.13243469249398818,-0.264095690698689,0.5984281320355099,0.3552689987993683,0.6918369804579262,0.46454905376799716,-0.06593282792494942,1.0,-0.21531750052302442,0.3656133590108554,0.315017325278607,-0.3779356653999128,0.321691051363544,0.5064565897451564,0.5183267374079257,0.6076450344722122,-0.16410017063406276,0.6466031890427641,-0.09941847751203023,-0.033096882775503794,0.5192555912030771,0.206072858350955,0.43177554915610117,-0.41191161478088767,0.31193435160974614,0.6228058352346765,0.05914411191241852,0.7034167023239326,-0.17986139158027437,0.682867024725593,-0.12342599374094411,0.5609969134555861,0.6957269703627607,0.32222887698868174,-0.4463051135769728,-0.34841425917851776,0.5650682383116852,0.6522591035116455,0.2806718052175103,0.4933996827409256,0.3030402356436079,0.1212638005128695,-0.5179205860389454,-0.01927179579572411,0.6797171246088383
Cerebellum_7b_R,0.03997083180774228,0.29112095799194254,0.2252095440466394,0.05773372073749382,0.0468215946812289,0.08347291741559838,-0.1366078190204582,-0.05176856227992295,0.7440359981735403,0.10926647349410076,-0.03399041478904127,0.010645620198974535,0.16260812498581906,-0.24178540283557098,-0.096927949956914,0.314299787697734,0.48445775690725923,-0.13891083586014852,0.16168544787910233,-0.003547720669222068,0.22631716964554552,-0.20660592662233315,0.3690255418186624,-0.1630781416948469,0.14530593931800662,0.047130472869949584,0.13517436537078006,0.20875220752777754,0.030867914814606955,0.10871899624328545,-0.16438539035168456,-0.09886959036012603,0.11654563458865978,0.11611063695580422,0.04483791995094936,0.2585939407941276,0.23594199214456055,-0.21531750052302442,1.0,0.01710603391275298,-0.018589964736633127,0.25375604810426816,-0.30829983572338404,0.03438568153548436,-0.006591348262211279,-0.20482607893112068,-0.0669175868629964,0.12347935954487055,-0.08648066398906785,0.2572103392662508,0.28674860283860704,-0.15861913482995488,-0.032154456129435106,0.15886437747747806,0.3526506133529152,-0.24662027098133088,0.07021896667893918,0.07386219005867618,-0.04744162564268745,0.14620771495624674,-0.09853673222347299,0.32045908210372065,-0.10294740661198667,0.08542037756980848,0.5639261198114167,0.2395218393770823,0.27948762892419543,-0.024534127540513134,0.18860318436129664,0.3722949086954095,-0.07942719203446012,-0.28019036779836737,0.32269577055003607,0.08377453225529011,0.10066578126373285
ACC_sup_R,-0.0867872190140207,0.23452553604141796,0.24254416592138672,0.16916176094920538,0.30322677635135464,0.2891409547827359,0.501108980941021,0.39454049740387226,0.06998579975488968,0.31559145341330086,0.3947316352122455,0.4251487165144472,0.0653478261891787,0.21835846838397868,0.49316543265277696,-0.10658948423211571,0.10265328371667586,0.3333454498810924,-0.019541115348436354,0.6029912278227415,0.016985171504946744,0.4448425427438417,0.02780986283090172,0.231260017339706,-0.16856840594296568,0.13102083669491948,0.24703004778723425,0.505804445591324,0.13827467161287876,0.005173744593082595,0.14823221736990821,0.057543720938985486,0.2172906194604996,0.0533106448713209,0.19142752330300208,0.19841813567600208,0.4459409713052062,0.3656133590108554,0.01710603391275298,1.0,0.502031318974942,0.11098096206124668,0.3515126041775426,0.480995698913057,0.4151747546373174,0.3502503736658893,0.29421614580861893,0.1884240326514088,0.47879168844136555,0.25855041339669943,0.11392370329352886,0.45419595531151896,0.5171358913917624,-0.16329147701927038,0.26261309261376137,0.5777386714370385,0.3079550838280601,0.3954416616813022,-0.10340260166050998,0.08240225245086573,-0.12522995020825273,0.22694551181149042,0.29419923143179927,0.31587818196880446,0.10343608024065698,-0.12340955604158327,0.19267636511091205,0.2529529587116217,-0.04088652007670973,0.3455049674784744,0.44203596061604467,0.3739426966518989,0.048067647085922434,0.5021673321069307,0.32604114103427917
Thal_MDl_R,0.06276866288153364,0.173535796588636,0.22836857397872506,0.39625937792490096,0.33216942426910273,0.45972449676296784,0.45838815315718695,0.37446996968994933,-0.0003251018523168313,0.3744701398348937,0.6408297739597832,0.6351119104789932,0.21070784209208038,0.6193906211938454,0.7435309036898359,-0.10247183505352488,-0.02715449684605064,0.7610011278737805,-0.4131872661267434,0.46891348704854685,-0.030007884423003877,0.6392264601145856,-0.05110940675339791,0.5346717842381652,-0.07433763102340131,0.3926740434606173,0.41856300334372654,0.5541878887544889,0.5492211596413134,0.14915978471224658,0.24281903235510324,0.18618474572402294,0.1748817560609317,0.3927067836151305,0.1357485589341391,0.08579727966725025,0.04844036257016647,0.315017325278607,-0.018589964736633127,0.502031318974942,1.0,-0.028134629756320976,0.6457005253639573,0.6134972172758067,0.3280777219333998,0.3288107606694152,0.6292524226401137,0.14496658335202825,0.29940155018416265,0.2784978903280794,0.029974799104759815,0.6692008291137597,0.23407793219154888,-0.059128678213474825,0.1390229469396833,0.647430745849749,0.5749881648614767,0.2221980912457612,0.21601487499885635,0.13941166720288795,-0.08109401625628775,0.21401515209913527,0.32472589227370274,0.2575546448162551,-0.022064528770188406,-0.3068409458364461,0.08784649915869505,0.24718150046244158,-0.036820185046921514,0.14009086306902804,0.7895314456837532,0.4720129278819485,-0.0172051437016938,0.5975094391621694,0.3005184090773015
Vermis_10,-0.4544256864436063,0.37984480944979787,0.3550748616115046,-0.35360413543538716,0.2152205074894462,0.21835673979892023,0.06323736055963285,-0.3213150545504961,-0.05555470803362279,0.24575789074413845,0.031106798590634917,-0.12982761502194134,-0.47724143534356034,-0.08563267336390687,0.08963177917291539,0.16900551268023445,0.5599570032507003,0.09886476828825727,0.13446927780126514,0.024841371009026017,0.5215257897845261,0.11354582596151196,0.4928438787628626,-0.39882974943090366,-0.10937045132094063,0.19544257139507457,-0.2622676620441557,0.22256487548136455,0.2251162367133939,0.250792678151652,-0.06561908466423955,0.25077710584703944,-0.2044677285590589,-0.11789788072883892,-0.4434933486369799,-0.2181439295132893,0.2072832375707868,-0.3779356653999128,0.25375604810426816,0.11098096206124668,-0.028134629756320976,1.0,-0.02207672094068399,-0.00972131584987717,0.033095896579900835,-0.2616109759234285,0.20661092294219122,-0.4905746617791794,0.1686639806746609,0.43053462385162766,-0.13400409285472278,-0.021466187365444984,0.1350100741396757,0.09299810392721398,0.06208820077004438,-0.13460148321372492,0.22299216545432946,-0.4037735928184438,0.16752119387920236,-0.3636911751300688,0.24532091447995225,-0.2724624646812607,-0.48264917826463527,-0.14697717171525532,0.540338659699414,0.4064166592896354,-0.23788339562676208,-0.4835996164774763,-0.42155807530253747,0.01714227931948127,0.08597505753285964,0.04303081486892582,0.5953472567215982,0.311031574659028,-0.36102389785883027
Supp_Motor_Area_R,-0.07649151409097805,0.19911573017840378,0.12778249571672162,0.3496430475871635,0.2293646259812573,0.5837335782263084,0.7046667854171533,0.2535672731905413,-0.30713176276404003,0.3663398063041074,0.5077127631268543,0.6507327232890829,-0.013230345848623032,0.7734235873668273,0.6279152767728513,0.004198019809415925,-0.07715860387629078,0.7594312754329307,-0.4586927175820158,0.6325614491647709,0.08461041733923902,0.6627265971291417,-0.08731797845569468,0.415449032399545,-0.17447794172895376,0.5350925029891574,0.3123358516862139,0.5248735419259081,0.6457404664137051,0.07837504531192041,0.2900622588835138,0.2670154616253202,0.0405917602643005,0.4796544014870922,0.026702590348455593,-0.1417253130564021,0.003630308023213993,0.321691051363544,-0.30829983572338404,0.3515126041775426,0.6457005253639573,-0.02207672094068399,1.0,0.5928716425033479,0.4322127057123778,0.3217898208118504,0.5673889692461407,-0.044228422717728366,0.36094634298669326,0.30018779775623566,-0.17593945771193323,0.645923616157871,0.3251722580975783,-0.09484813536812092,-0.036231779357444746,0.5916058060720648,0.5795255271414232,0.056531362132411396,0.4148300901566676,-0.04862572031926224,-0.004349569227645926,-0.05318289198997419,0.32465289518214585,0.2794932777541352,-0.24264763484499816,-0.14598116802595001,-0.1188855013756538,0.14983712665832957,-0.26630586560347924,-0.024919842761781774,0.7307321344716097,0.46676119472063815,-0.0032312746341756587,0.5690937504376161,0.2023300285552698
Paracentral_Lobule_R,0.12252963921163491,0.09438623200847854,0.2631753192077389,0.545178078368846,0.18795687666196756,0.5563997364712423,0.5015298462063985,0.6004784824738025,0.0632525563902457,0.37749611029165314,0.4089029592964728,0.9466993417925675,0.4167374651295216,0.48638352800465734,0.5069201210512172,0.06575753298602499,0.1636604368854746,0.48846395580984525,-0.25146030474806846,0.4230608182157695,-0.005257964389671205,0.5413881965084382,-0.08188149920719137,0.41948081817792005,-0.1408891969890753,0.4715472847075845,0.7814881915127226,0.6913939266185207,0.3980623108643015,0.09927561775158714,0.03763182702978932,-0.1031493607431994,0.35284071510951565,0.4981271759295243,0.43781465335625674,0.32410515672370566,0.050793254501571225,0.5064565897451564,0.03438568153548436,0.480995698913057,0.6134972172758067,-0.00972131584987717,0.5928716425033479,1.0,0.5881233552006492,0.3122353248879557,0.2521420998965808,0.38348277491025284,0.1595220272243308,0.468970058510094,0.32808641728945453,0.4050260085420297,0.43021447091247816,-0.057860411950024754,0.3536012071162418,0.5727988120137507,0.5814037029355011,0.48922258330831625,0.024602172022558887,0.444734527577498,-0.13893786872363437,0.5482829246685814,0.5602807378422884,0.20321978028666549,-0.08016887769154891,-0.24996398468005535,0.3410310589856119,0.3845458941827216,0.04744077037766364,0.3705891693753678,0.7419151040238237,0.20836821601656777,-0.0034644169857709134,0.46576625365066504,0.6135891738380598
Temporal_Sup_L,-0.01616684642522519,0.37466244843384494,0.22311283778803842,0.4423452094261186,-0.2667336056228505,0.4541906453619384,0.52238472518706,0.55772381036633,0.03032596168374058,0.23551740825004003,0.33281018856407035,0.5099377421588049,0.19424117208122596,0.5040130128738564,0.3453861733448132,0.3156565029754401,0.17646787946733405,0.44185707720859047,-0.1741117776793864,0.503611119367141,0.09091692014170993,0.4103807606129769,0.20438267010129782,0.3281066877449325,-0.16401148422953735,0.5274601062999087,0.4584312748296833,0.48808021303311727,0.319490241523672,0.07927285650173858,0.24334346022445583,-0.1477041829957699,0.34791689865957187,0.5172169330115781,0.3417448724466732,0.09725528903776759,0.09067853491768371,0.5183267374079257,-0.006591348262211279,0.4151747546373174,0.3280777219333998,0.033095896579900835,0.4322127057123778,0.5881233552006492,1.0,0.32887909426910855,0.2206535553827819,0.2575106767114184,0.4676167235063675,0.39654542160033923,0.2579851153830202,0.40272056935882067,0.823678791859712,-0.1676958475174483,0.4321439106982054,0.4538148674545915,0.4160962834191066,0.3989142997202681,0.19613755419436818,0.2819057404850287,-0.2714895714786505,0.29565250974705576,0.46356947329537246,0.3139945358741326,-0.09670111023510328,-0.008216346994128952,0.38817152177926834,0.4424985491773179,-0.050827082198873844,0.5824528679171638,0.5171294784958522,-0.008384914187556745,-0.018549544868187846,0.5793009699462702,0.5591070432680578
OFCpost_L,0.270557421326138,-0.03374990963955776,-0.20907394244254612,0.4654724980670783,-0.03936057739612458,0.102493582674086,0.18428515117005365,0.6514847140056957,0.05430275360566846,-0.1456128491115369,0.010956969707456077,0.34577534284801636,0.48208610671402236,0.3399633241683916,0.17098818576397717,-0.06310840563018427,-0.2759164510138916,0.09304280861470807,-0.05020065169726051,0.4511859403964762,-0.3400866547100558,0.31509869963575987,-0.4869385695228309,0.4804860541466373,0.039239867236907845,0.13615659235227914,0.44928562770769614,0.29173003113555035,-0.04351059502568776,-0.24739448682917178,0.11369950692166393,-0.09955366324833177,0.5221398893698547,0.2882859398594012,0.5551897971358073,0.32671504656758354,0.030704345119554936,0.6076450344722122,-0.20482607893112068,0.3502503736658893,0.3288107606694152,-0.2616109759234285,0.3217898208118504,0.3122353248879557,0.32887909426910855,1.0,-0.018322789314249598,0.5097814079085377,-0.07722158877543173,-0.1004856526788287,0.24931527954857097,0.22033702332917163,0.2297463164991732,-0.30205091536122886,0.08505694196101983,0.5288860486223128,0.051235188493483096,0.47814509363525803,-0.02071752536352155,0.47312984664480445,0.016750232640781557,0.38064663298967005,0.6338888658621445,0.5523700252419841,-0.3483761839108516,-0.31795457493475277,0.35937542841112874,0.6608392665086403,0.21968645028914074,0.2298312981690627,0.24863125183521537,0.11479755759641154,-0.40767426061973566,-0.05358011539615483,0.3472433016734787
Thal_MDm_R,-0.24889234043440844,0.41167720304034067,0.34849220974413614,0.11412451671312555,0.2948791651965792,0.5777306432268726,0.40716693959828787,-0.10369245752146702,-0.2482832458817378,0.4954462561924647,0.6900782161908516,0.2710468825983141,-0.28594292384224496,0.518668548576575,0.6452918608044512,0.07875082505566403,0.05700771708052453,0.7916228196944862,-0.3759372656038756,0.2941060232912771,0.2690525176348791,0.5159486017705857,0.31488413719542047,0.23987067546613516,-0.09499448196194757,0.5184978461878356,-0.011907494334991562,0.4000025223819214,0.7231630063040648,0.37483740384804803,0.26567180474184476,0.5060423325540205,-0.21975484670414921,0.30068364762897415,-0.3564061998589298,-0.3808916705368458,-0.04594109495211977,-0.16410017063406276,-0.0669175868629964,0.29421614580861893,0.6292524226401137,0.20661092294219122,0.5673889692461407,0.2521420998965808,0.2206535553827819,-0.018322789314249598,1.0,-0.3674458281492638,0.5266973399974244,0.380696580817542,-0.3965485999587918,0.73671758139622,0.1427698678516023,0.09306414152416488,-0.12795102639949238,0.3060478456380107,0.6888836218481341,-0.31503717021253363,0.5770203724938366,-0.37003587069053445,0.028923263639869766,-0.33282534374420336,-0.09585673832499633,0.13933707668377468,0.1203686693072794,0.012176304873112786,-0.33050144850350166,-0.1508746939229187,-0.3783612825452235,-0.10160588928835104,0.6564968342748364,0.4851765718364355,0.30744197331153955,0.7275934257836798,-0.13597379014024585
