,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R
Parietal_Sup_L,-0.0742554994484375,-0.28711794008105834,0.634439120241207,0.479196522560047,0.6084470242689042,0.0058055811252724085,0.7454538144213941,0.44431940930815417,0.00231516715189421,-0.462298131887529,-0.4514013727381623,0.30625640322939535,-0.11398154272794622,0.4820292311097009,0.651404758093195,-0.011343852199185732,0.36073698292055545,-0.398035955509718,0.14675862484177046,0.36085576835342115,-0.45608557547746886,0.34986311693933286,-0.35085474113667786,0.7176580024875978,-0.18040391342094217,-0.052023817566662085,0.5305521473901029,1.0,0.7947918809141946,0.7406131521519744,0.692790603223035,0.07341665512502346,0.5775131845088362,-0.16599137204810163,0.0799437238547121,0.14528981696470378,0.337828051112002,0.682903609207747,0.15474027094185633,0.22745536547963613,0.26127749782597937,0.612146912383203,-0.01352305954789668,-0.0631864432938938,0.17043851426799306,0.47200214803996027,0.15141923808146215,-0.2745096823602,0.7694662214375864,0.329728601876161
Precuneus_L,0.01636275577065073,-0.310092634731884,0.6810905047380627,0.5847092282454962,0.6890104870949302,-0.10746043882371246,0.9278883047217255,0.528070943822536,0.21064437161336041,-0.5885613514989978,-0.569766787774692,0.2866735107747164,-0.09866191554794199,0.5594941230538717,0.7034373231286902,-0.0028766337977669584,0.33921694768186056,-0.43609834916665335,0.16530334436390023,0.3158031067671458,-0.47092681092759864,0.48336861655592545,-0.40455384033996167,0.7665035063634217,-0.022479482995533515,-0.04158370936184736,0.6428234055634573,0.7947918809141946,1.0,0.8494946756304665,0.8339548025245798,0.2320291329692777,0.7300891592187699,-0.1582173979516785,0.024569950101113982,0.17633328153116565,0.5143589498528337,0.7081906552694918,0.16485061069028586,0.3138727401319494,0.19468516959673474,0.5406940045601493,-0.06921801692860811,-0.096567032058074,0.08893169042406691,0.5870562711868693,0.163985906382567,-0.2436834198540257,0.9444282842269962,0.40429027168382964
SupraMarginal_R,-0.17105912700994697,-0.28594292384224496,0.738300016024905,0.728444305283872,0.6837723027759354,-0.023446428629507975,0.8683658789257868,0.6893098540119497,0.3398100818029843,-0.48230729211365925,-0.6969340553084338,0.2859694365118379,-0.18463359911953148,0.4167374651295216,0.6045200091645849,-0.036046161586436073,0.19424117208122596,-0.3680159463988814,0.10947147319260776,0.4260023199921963,-0.6257910316326448,0.3436548088720586,-0.47550496360072364,0.7919640899030751,-0.10632028565233652,-0.17652861437399758,0.7168132291123502,0.7406131521519744,0.8494946756304665,1.0,0.8427251624695968,0.05102568969165563,0.8118222956767768,-0.3131795526980105,-0.056702194651266975,0.11818902171102648,0.5986810442455825,0.7534752815123806,0.059057091972969815,0.14559855540049607,-0.033648086187706164,0.6055918354596466,-0.0630435498771333,-0.08811065452127462,0.25506942039432173,0.499434972619418,0.1085566040755078,-0.41677414967511084,0.8809336260948306,0.2863062369642915
Vermis_6,-0.1747531809366697,-0.43622716178146526,0.6839329305014149,0.5091691243485286,0.6787958813929056,-0.22964151454517556,0.8727991310281539,0.625276082740546,0.20426502085934423,-0.6174862503273938,-0.6752478026429499,0.2638934734190271,-0.3010604942629336,0.2924771646091272,0.6738637398496314,-0.18299315787905304,0.19908750890443466,-0.4748527402131376,0.04287441012283228,0.16296247224499033,-0.6371580132193518,0.44693865198974514,-0.5067973420737628,0.587927190690409,-0.16683375027742708,-0.3058780578202455,0.7211729796037409,0.692790603223035,0.8339548025245798,0.8427251624695968,1.0,0.24522342572746889,0.7552656205093066,-0.4000233981833855,-0.12025008437904308,0.11950112404506574,0.4494930391520792,0.7214420604445599,0.08863243239007933,0.1982919954979615,0.062117361415562795,0.6209253147339969,-0.1977292745027774,-0.05652499610605243,-0.0029389472823274886,0.5047942405824604,-0.03471164732361755,-0.318303243374405,0.8207895516038466,0.38820841750607127
ACC_sub_L,-0.016823808545066654,-0.2510726352766123,0.14650648737010707,-0.037816939647438284,0.10603504449869948,-0.34047266352884265,0.17368232313512505,0.17577671698043573,0.05514149183964659,-0.4567062801253231,-0.21554392777623843,-0.11745161867750763,-0.3104186127589021,-0.1036352047374935,0.09543720182744421,-0.28777672494826756,0.1781154137781385,-0.40597552073007154,-0.2617709847158028,-0.40389005967035596,-0.09365083572920045,0.49580496993290396,-0.22121611127717714,-0.14482736104123276,0.07214881539528903,-0.19979316531451694,0.201818607041375,0.07341665512502346,0.2320291329692777,0.05102568969165563,0.24522342572746889,1.0,0.12759594612998723,-0.12133872455541023,-0.15044381954389682,-0.04338120056117451,0.0958074921868029,-0.025260729313172338,0.30443760829272476,0.2052377335613008,0.017976289414515068,-0.007353720432276708,-0.25151829448830987,0.09537468558519996,-0.33021227928710106,0.11705417277279859,-0.23192696688864103,0.34452245380908675,0.17647705230133726,0.34945178148388467
Occipital_Sup_R,-0.25541558447795387,-0.35192128644550225,0.6024456101057851,0.5554167114044717,0.546326574633852,-0.1919929535249472,0.7643037145556637,0.6165004532607649,0.3665553387671444,-0.5257333009116251,-0.6810766999677484,0.1858968987708639,-0.3243788902868177,0.22099914592103967,0.4742510361614358,-0.20342514070050127,0.04745655864840278,-0.397234263716547,0.04664652067182335,0.15929881853062672,-0.6565918129891133,0.29597782719687793,-0.5843221858318158,0.5121916638585682,-0.013023797754757573,-0.40408043946789474,0.6896440770382661,0.5775131845088362,0.7300891592187699,0.8118222956767768,0.7552656205093066,0.12759594612998723,1.0,-0.47702587395197266,-0.10199542587346153,0.045447582136296946,0.526858902025915,0.5955819257558853,-0.060733394563072786,0.09653827038210576,-0.17787789158110717,0.4839725469141342,-0.14933493879193763,-0.016050172713093572,0.05649442352424409,0.42748524929200205,-0.04540208396700596,-0.34414707133926264,0.7283425413565451,0.28318005308356675
ParaHippocampal_L,0.5297787920622616,0.553059073783234,-0.29421156539144405,-0.031098421887906003,-0.12646579099837127,0.4214700036495313,-0.266023387649682,-0.4287319715018372,-0.1839200265027569,0.4856782959819174,0.5011408053279609,0.21800982655844045,0.7595872346743515,0.47754381687393266,-0.0671056162176414,0.7205370718783394,0.40753460324886903,0.44719965114935994,0.3569207465014756,0.381538631339046,0.7084280233983024,-0.06967427080343412,0.7371603549984602,0.11111131515597066,0.01055178921668234,0.8698675372103992,-0.3684391083861458,-0.16599137204810163,-0.1582173979516785,-0.3131795526980105,-0.4000233981833855,-0.12133872455541023,-0.47702587395197266,1.0,0.33005365311697626,0.3038368738278897,0.003945669778974188,-0.1906439511316529,0.2939027564125576,0.2367459602486531,0.573626692157219,-0.07766870518999897,0.4766429068540211,0.009315308288615251,0.24744878246671514,-0.09888134513146617,0.6029326742867048,0.35958030216030307,-0.14518922138199747,-0.19761474208004998
Supp_Motor_Area_L,0.13937874380269522,0.5328558849234665,0.12776388147164322,0.2385457878342424,-0.013593363710025985,0.38855535724368234,-0.09813629851592756,-0.06468146432392761,-0.01951235353686197,0.192558607556964,-0.025457256956533975,0.5431627702079588,0.48015985496472974,0.48958067049492743,-0.2156654926789646,0.22775376973655564,0.32061090111285784,0.4211491007874152,0.388586083926414,0.40952219177955607,0.2780948429281071,0.02876614703650839,0.30159419255548975,0.11760369761815288,-0.03487947200937473,0.13971572261570284,0.21244121010324715,0.0799437238547121,0.024569950101113982,-0.056702194651266975,-0.12025008437904308,-0.15044381954389682,-0.10199542587346153,0.33005365311697626,1.0,0.3221937597839117,0.2259207038818547,0.18311859589681048,0.2433346349120018,0.7162255226597372,0.3171621514000807,0.23162215559606594,0.7613350466320713,0.23324601676779702,0.39324800988618713,-0.1246108278504785,0.6316745220754107,0.41241014304608636,-0.05176361247918658,-0.13563981220371069
SN_pr_L,0.44234105230761456,0.19097920048414263,0.13287621851536757,0.14875934200434984,0.3271907130635847,0.1031733570534584,0.2060554951834482,-0.06282100133890235,-0.14360588559820087,0.08769106489089765,-0.13984762303574105,0.5726676053054318,0.3479053168044069,0.3652690668236928,0.18721771931628656,0.37801663556214793,0.29267512086700226,0.27570921704729373,0.3919839731485515,0.277853521105663,0.23415662590025194,0.1338009956217569,0.22082189108880632,0.22048464742463933,-0.16607879473331655,0.2580172027709792,0.186077574543644,0.14528981696470378,0.17633328153116565,0.11818902171102648,0.11950112404506574,-0.04338120056117451,0.045447582136296946,0.3038368738278897,0.3221937597839117,1.0,0.1579468775753448,0.3631711513173426,0.1623746390945558,0.3529211247994219,0.41001841175483966,0.42435748496182,0.3069867927167221,0.09872941429485405,0.12752278165626327,0.19564732026544396,0.4296528101619824,0.08053758567406037,0.18786612923257873,-0.01766084691183619
Temporal_Mid_R,-0.09831623366308412,0.16119904093067436,0.6050244244554356,0.8838113865556746,0.35208940501814595,0.25063145506524864,0.4176043125745631,0.5148574381954268,0.6437393255556343,-0.15819368281729795,-0.5655255835826325,0.38165843133757216,0.13960616369308818,0.483871946600908,0.0951618285620524,0.12449351953844247,0.4438113850197963,-0.1075521718754207,0.02869299998822805,0.3774031046861158,-0.18883778926946096,0.3550442590479772,-0.0792323951267465,0.4392917935062639,-0.02662877286749612,0.0023297490465985613,0.6706389531037881,0.337828051112002,0.5143589498528337,0.5986810442455825,0.4494930391520792,0.0958074921868029,0.526858902025915,0.003945669778974188,0.2259207038818547,0.1579468775753448,1.0,0.4264671628242092,0.2673847683175987,0.39453204987165325,-0.03550156055511245,0.3934637660927671,0.2885612236560122,0.07825948757143893,0.4557264314025374,0.21546303302532746,0.4712483333490295,0.1530299551971826,0.45991470774215404,0.16017934243307355
Frontal_Inf_Orb_2_L,-0.1084982974942478,-0.19539198992099974,0.7632753585057959,0.560387826742833,0.7794808412305968,0.07670170826305944,0.7341580598486077,0.4119223734177495,0.0377620971349832,-0.3637721769405743,-0.539887998654887,0.5778558047232448,0.010467668154018056,0.48744780878784416,0.5719024796195445,0.06359321796006795,0.38826276755426287,-0.19066430315679306,0.22004917814437105,0.4452816127217739,-0.4552854054691372,0.445003666754904,-0.2066106745594414,0.6901520047135551,-0.27738919219316976,-0.09107341003779942,0.6603257000041871,0.682903609207747,0.7081906552694918,0.7534752815123806,0.7214420604445599,-0.025260729313172338,0.5955819257558853,-0.1906439511316529,0.18311859589681048,0.3631711513173426,0.4264671628242092,1.0,0.19811919306775527,0.3724969739262723,0.2916126177261662,0.7914337322237287,0.0910201642376229,0.09638585736798547,0.29034992361636064,0.35895477857247915,0.24927983146435334,-0.2440058767612264,0.711266746794069,0.23338701001755413
Frontal_Mid_2_R,0.11652719066423918,0.23525337859796885,0.29267559913079194,0.3205260041669098,0.22908662224018864,0.2573243862456202,0.07885166767408867,0.07708245944752096,-0.015587605161626543,-0.058091975448056825,-0.043309324908442866,0.22764520653377138,0.21876114461080012,0.2199369574267553,0.12143560157357979,0.09588048675510812,0.6281258024739832,-0.22986269340992507,-0.09368336331518425,0.2678442645283001,0.2536954981722625,0.6747619353435061,0.3971505332155306,0.16728316203649118,-0.07438532315819082,0.28585798173615556,0.06336430422313832,0.15474027094185633,0.16485061069028586,0.059057091972969815,0.08863243239007933,0.30443760829272476,-0.060733394563072786,0.2939027564125576,0.2433346349120018,0.1623746390945558,0.2673847683175987,0.19811919306775527,1.0,0.587527871418019,0.29117936988395343,0.21077083476994263,0.2506479100222879,0.3162770811106188,0.3825774798776205,0.023230945850571755,0.3089533472005438,0.3419325220093587,0.06160539415800992,0.2563436590525184
Frontal_Sup_2_L,0.08036132840396742,0.2941060232912771,0.4004787628680098,0.37081164674636574,0.24862211151410224,0.14419244533591152,0.2114004027878486,0.11589527997291865,0.14250242834772375,-0.03810617017839798,-0.20126600107356057,0.5265867916205772,0.34384419684109063,0.4230608182157695,0.05896611115851007,0.17489785879741168,0.503611119367141,0.12268242787415694,0.19230368132956283,0.28511474962032696,0.20264219858533034,0.5385728858960657,0.309558536205665,0.18505980641133332,-0.1478594042452745,0.09363269859442819,0.4323118519318027,0.22745536547963613,0.3138727401319494,0.14559855540049607,0.1982919954979615,0.2052377335613008,0.09653827038210576,0.2367459602486531,0.7162255226597372,0.3529211247994219,0.39453204987165325,0.3724969739262723,0.587527871418019,1.0,0.393949433942697,0.38074004697300823,0.49521295154042894,0.28002277053150176,0.21262089074121251,0.1216564537304283,0.4686757476219345,0.43982200967089025,0.20863257902147125,0.20078434591503475
Temporal_Inf_L,0.303307660651842,0.10129648723380408,0.09105407937967343,-0.042438772567705424,0.2617531228888107,0.21423451428212856,0.17960698923906873,-0.3364449255006066,-0.48972463396787524,0.11175264075637535,0.28355341624618735,0.3990100747367995,0.4930339872611449,0.559354635564331,0.3942750217011711,0.4438372086718297,0.622570960515627,0.18770976709896411,0.3241100962558988,0.27301182179580863,0.32416504457067774,0.24908933492667878,0.5052248491936516,0.2980485978681331,-0.3163726384757493,0.5760063057520198,0.04123988725401732,0.26127749782597937,0.19468516959673474,-0.033648086187706164,0.062117361415562795,0.017976289414515068,-0.17787789158110717,0.573626692157219,0.3171621514000807,0.41001841175483966,-0.03550156055511245,0.2916126177261662,0.29117936988395343,0.393949433942697,1.0,0.45843024513068387,0.27683595139125244,0.01298136171721265,0.029123692094387008,0.19672214577009817,0.43367522874551023,0.21004241521757996,0.2213181102249725,0.18324070752561006
Vermis_1_2,-0.06771918681354971,-0.16410017063406276,0.6522591035116455,0.4862098334198846,0.5984281320355099,0.17055335756425238,0.5800500153546015,0.30903361888188224,-0.1214795092834409,-0.264095690698689,-0.4416113705762843,0.6228058352346765,0.09823916652153376,0.5064565897451564,0.5192555912030771,0.12449681104669316,0.5183267374079257,-0.14017179980420116,0.1855325864259888,0.4067551165275372,-0.2819392485908775,0.38086975658774097,-0.060865159936059676,0.5483906076191568,-0.41191161478088767,-0.033096882775503794,0.6370291092294544,0.612146912383203,0.5406940045601493,0.6055918354596466,0.6209253147339969,-0.007353720432276708,0.4839725469141342,-0.07766870518999897,0.23162215559606594,0.42435748496182,0.3934637660927671,0.7914337322237287,0.21077083476994263,0.38074004697300823,0.45843024513068387,1.0,0.14589695609006495,0.13243469249398818,0.27383479353680057,0.29535298161220364,0.3030402356436079,-0.09941847751203023,0.5609969134555861,0.23997959920895048
Thal_VL_L,0.26650288406797407,0.7979053477253554,0.09633552276241958,0.2671802065120701,-0.05339053579174118,0.4695146605386959,-0.1514539810344213,-0.10691903303449814,0.03724950929601633,0.33603062575106435,0.0750953930950868,0.560995887375161,0.5951983100614712,0.47878515772875013,-0.2118806624580012,0.40162712890930785,0.3481079299244801,0.5506384859268251,0.4531287720658952,0.5081056465633362,0.36419575449312164,-0.056677101299780965,0.5036567832907696,0.13818708295670612,-0.006404495811826651,0.2935939070152706,0.12178919514994377,-0.01352305954789668,-0.06921801692860811,-0.0630435498771333,-0.1977292745027774,-0.25151829448830987,-0.14933493879193763,0.4766429068540211,0.7613350466320713,0.3069867927167221,0.2885612236560122,0.0910201642376229,0.2506479100222879,0.49521295154042894,0.27683595139125244,0.14589695609006495,1.0,0.3148404151663694,0.41746153929632224,-0.10961279761197187,0.7743713301178795,0.4605270002532466,-0.08261933298887682,-0.09372681787058695
Thal_LP_R,-0.11733387182928669,0.26567180474184476,0.17045485826010334,0.09799027904814854,-0.0645321790908237,0.17142698704655243,-0.14018651505275428,-0.00475440385561788,-0.041836363747465494,0.039628404697141593,-0.013413347117828036,0.35401068343285,0.10174243487699239,0.03763182702978932,-0.11195304835772783,-0.03411263314642977,0.24334346022445583,0.08698765361466985,0.06571086029691249,0.11169222860781722,0.1564340975733162,0.25660318936847665,0.19779975684166887,-0.08559569763651256,-0.007252920886531261,-0.061994136353862375,0.003225228708031854,-0.0631864432938938,-0.096567032058074,-0.08811065452127462,-0.05652499610605243,0.09537468558519996,-0.016050172713093572,0.009315308288615251,0.23324601676779702,0.09872941429485405,0.07825948757143893,0.09638585736798547,0.3162770811106188,0.28002277053150176,0.01298136171721265,0.13243469249398818,0.3148404151663694,1.0,0.1582592505359083,-0.2077738738584767,0.2098804728810929,0.3981627378688739,-0.1532163978478715,0.1546518043109464
Rolandic_Oper_R,0.010984211698340305,0.3289114690331943,0.28950910027899796,0.6540818729449489,0.12950994566923274,0.7524662558177325,-0.02116412163883467,0.18430840503126927,0.11683006917492077,0.13073595051864945,-0.18323331958984868,0.3028649170448823,0.3103968228393824,0.41522429077657497,-0.09728669686554248,0.20366085621924834,0.4265459844013933,0.006394136502851646,0.06761909440102543,0.6292011176299178,0.026723811558467512,0.09103933885190689,0.2217797637110621,0.3807179841259982,0.0029425548582987515,0.28760621778504725,0.10182543113455114,0.17043851426799306,0.08893169042406691,0.25506942039432173,-0.0029389472823274886,-0.33021227928710106,0.05649442352424409,0.24744878246671514,0.39324800988618713,0.12752278165626327,0.4557264314025374,0.29034992361636064,0.3825774798776205,0.21262089074121251,0.029123692094387008,0.27383479353680057,0.41746153929632224,0.1582592505359083,1.0,-0.12033118668850849,0.5608403267658755,0.003597438839194631,0.04201215131917817,-0.16494772087156648
Occipital_Sup_L,0.12617461605171837,-0.24624246100622263,0.3287863948400733,0.22625642530963763,0.4263776912633841,-0.23187490067970845,0.6980925361118652,0.319842928739541,0.10096890720759034,-0.27723709550327713,-0.28421198635672174,0.07961293934179973,-0.093254948024338,0.22044043580040387,0.5624696633896772,0.09465147275426605,0.10536804240578232,-0.29252280447525886,0.05510379788249598,0.06609617211799919,-0.25743922428859034,0.29752606373330875,-0.1963210065874694,0.39710932115362724,-0.07657114501473472,0.0023161343172889127,0.3278963304369018,0.47200214803996027,0.5870562711868693,0.499434972619418,0.5047942405824604,0.11705417277279859,0.42748524929200205,-0.09888134513146617,-0.1246108278504785,0.19564732026544396,0.21546303302532746,0.35895477857247915,0.023230945850571755,0.1216564537304283,0.19672214577009817,0.29535298161220364,-0.10961279761197187,-0.2077738738584767,-0.12033118668850849,1.0,0.032543887001459354,-0.31295061456031076,0.5917565090659814,0.2973871376834868
Thal_VPL_R,0.29601452111386817,0.6564968342748364,0.18773045539594152,0.49224519054598503,0.11726634746325568,0.5979242365956764,0.06163472046993936,-0.016096362848066276,0.07527840063995551,0.27119184833827475,-0.005091350382895609,0.6041090978926625,0.704525022112746,0.7419151040238237,0.000797614995590977,0.5570383937978511,0.5171294784958522,0.391307536158614,0.43730276885195507,0.6220271974609872,0.3167875158473125,0.037034222107327326,0.47907838019116156,0.351779675005687,-0.06754723323811838,0.511614717063089,0.18571346240441813,0.15141923808146215,0.163985906382567,0.1085566040755078,-0.03471164732361755,-0.23192696688864103,-0.04540208396700596,0.6029326742867048,0.6316745220754107,0.4296528101619824,0.4712483333490295,0.24927983146435334,0.3089533472005438,0.4686757476219345,0.43367522874551023,0.3030402356436079,0.7743713301178795,0.2098804728810929,0.5608403267658755,0.032543887001459354,1.0,0.33761453223461857,0.11340966402649585,-0.1241393807460821
Caudate_L,0.22135292981867105,0.5266973399974244,-0.04048982915091855,-0.026589102953872453,-0.2742533250131623,0.21481840250988796,-0.3839835774233055,-0.26577342466048326,-0.01576305157198274,0.058346415156281625,0.18072381307814586,0.23859885896600083,0.27838633922158634,0.1595220272243308,-0.424411151238069,0.013194022891087702,0.4676167235063675,0.2987167944572056,0.03188754792898036,-0.0684127229165832,0.4912987680875366,0.16334149702138925,0.4537845892950531,-0.31563440693671535,0.1538821099260153,0.11758597434064041,-0.02308036483683167,-0.2745096823602,-0.2436834198540257,-0.41677414967511084,-0.318303243374405,0.34452245380908675,-0.34414707133926264,0.35958030216030307,0.41241014304608636,0.08053758567406037,0.1530299551971826,-0.2440058767612264,0.3419325220093587,0.43982200967089025,0.21004241521757996,-0.09941847751203023,0.4605270002532466,0.3981627378688739,0.003597438839194631,-0.31295061456031076,0.33761453223461857,1.0,-0.30529639704016187,0.14705302493672903
Parietal_Inf_R,0.023546022762828838,-0.33282534374420336,0.6366767158073889,0.5408779940334061,0.7080491087590384,-0.11953807640396243,0.9299460994251372,0.5017518299258725,0.15398290708719586,-0.5618853231393476,-0.533019071727335,0.2652357583759184,-0.12092295971120315,0.5482829246685814,0.7394257718246963,0.03271276331029865,0.29565250974705576,-0.36385408414020276,0.20672104455291063,0.3213150418191294,-0.49486560228620824,0.38612769842828226,-0.4011894045372356,0.7976416884757316,-0.05923675421959211,-0.01440348543584234,0.6281045140684275,0.7694662214375864,0.9444282842269962,0.8809336260948306,0.8207895516038466,0.17647705230133726,0.7283425413565451,-0.14518922138199747,-0.05176361247918658,0.18786612923257873,0.45991470774215404,0.711266746794069,0.06160539415800992,0.20863257902147125,0.2213181102249725,0.5609969134555861,-0.08261933298887682,-0.1532163978478715,0.04201215131917817,0.5917565090659814,0.11340966402649585,-0.30529639704016187,1.0,0.3754902073475272
Cerebellum_Crus1_R,-0.041011437206592734,-0.13989649287398423,0.4770784932195271,0.1172048174950922,0.3158738886146023,-0.22233350810827202,0.39019624993986085,0.16920801497971855,0.009273686805229645,-0.42866577967136843,-0.16164037922832086,0.007910284784216494,-0.17959020016896046,0.01636377843710716,0.4152467359538191,-0.27443322142275434,0.3932794451013843,-0.310233111519978,-0.08888972300573363,-0.14841468915692066,-0.11755166790601443,0.5736613895973534,-0.08563302685931218,0.1728909494619694,-0.04450824977654552,-0.13348720897752267,0.30725533832472274,0.329728601876161,0.40429027168382964,0.2863062369642915,0.38820841750607127,0.34945178148388467,0.28318005308356675,-0.19761474208004998,-0.13563981220371069,-0.01766084691183619,0.16017934243307355,0.23338701001755413,0.2563436590525184,0.20078434591503475,0.18324070752561006,0.23997959920895048,-0.09372681787058695,0.1546518043109464,-0.16494772087156648,0.2973871376834868,-0.1241393807460821,0.14705302493672903,0.3754902073475272,1.0
