,Cerebellum_7b_R,Red_N_R,Heschl_R,Rectus_R,Thal_IL_R,Thal_IL_L,Thal_LGN_R,Fusiform_L,Vermis_9,Cingulate_Post_R,Postcentral_L,ACC_pre_L,Thal_MDm_R,Cerebellum_8_R,OFClat_L,Fusiform_R,Cerebellum_6_L,Rectus_L,SN_pc_R,Pallidum_L,Cerebellum_Crus2_R,Thal_MGN_L,OFCmed_L,Frontal_Sup_2_R,Amygdala_L,Pallidum_R,Thal_Re_L,Rolandic_Oper_L,Frontal_Med_Orb_R,Paracentral_Lobule_L,Supp_Motor_Area_R,Thal_VL_L,Insula_L,ParaHippocampal_L,Temporal_Sup_R,Frontal_Sup_2_L,Thal_PuM_R,Thal_AV_R,Olfactory_R,Vermis_6,Frontal_Sup_Medial_R,Thal_MDl_L,Vermis_3,Temporal_Inf_R,Hippocampus_L,Occipital_Mid_L,Cerebellum_3_R,Parietal_Sup_L,Putamen_R,Thal_MDl_R,Thal_VPL_L,ACC_sub_R,Angular_R,Vermis_4_5,Thal_PuI_L,Cuneus_L,Paracentral_Lobule_R,Temporal_Pole_Mid_R,VTA_L,LC_L,Lingual_L,Postcentral_R,SN_pr_R,Hippocampus_R,Thal_VPL_R,SupraMarginal_R,Thal_PuL_R,Thal_PuA_R,Cerebellum_6_R,Temporal_Mid_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Red_N_L,Cerebellum_4_5_L,Temporal_Inf_L,Frontal_Inf_Orb_2_L,ParaHippocampal_R,Thal_PuI_R,OFCpost_R,ACC_sub_L,Lingual_R,Cerebellum_7b_L,Parietal_Inf_R,Parietal_Sup_R,Precentral_L,SN_pr_L,Calcarine_L,Frontal_Inf_Orb_2_R,OFCant_R,ACC_sup_R,Thal_AV_L,Raphe_D,Angular_L,ACC_sup_L,VTA_R,Occipital_Inf_R,Precentral_R,Cuneus_R,Thal_MDm_L,Frontal_Sup_Medial_L,Thal_PuM_L,Temporal_Mid_R,Vermis_7,SN_pc_L,Cerebellum_10_R,Vermis_10,Cerebellum_Crus1_R,Thal_VA_R,Caudate_L,Supp_Motor_Area_L,Precuneus_L,OFCpost_L,Raphe_M,ACC_pre_R,Occipital_Sup_R,OFCant_L,N_Acc_L,Thal_VL_R,Cerebellum_10_L,Cerebellum_9_R,Thal_MGN_R
Cingulate_Mid_R,-0.1366078190204582,0.045692387044950405,0.38108137049726964,0.09616157368942746,0.4211370253834425,0.29130274127293243,0.42851793966655466,0.4628048526728323,-0.14138246234174884,0.34164919951544387,0.07839935632994827,0.15483266348723357,0.40716693959828787,-0.03231518634827628,0.017822350106938868,0.039850295087440674,0.012007777440186178,-0.07414964435897824,0.030069171203373813,0.49515745611748335,-0.1396174651365742,0.3744095511865608,-0.16629125461228583,0.696815710569259,0.19041912015231643,0.5437160108908198,0.21067780390203447,0.39770858710743445,0.028387113523928708,0.4994119566667129,0.7046667854171533,0.5385994134137406,0.36208876491742814,0.4148895761678469,0.24554382830052823,0.7084295952755487,0.4742845200482976,0.2977345546045872,0.13050046605187082,-0.08452325189459994,0.31928392547751716,0.46539075294933685,0.16653261285244988,-0.026850419336989874,0.4189814405435892,-0.17544792423722283,0.15417725713684907,0.08134186165978907,0.6233325035834876,0.45838815315718695,0.5155083320992603,-0.10684986497472014,0.0050125637187021016,0.07438848725462598,0.44895809754904276,-0.07881812868466358,0.5015298462063985,0.18109145458801482,0.23095551252842184,0.09288132536435591,0.18423001167557118,0.18325064816426387,0.08328522094533385,0.26991060363791297,0.5722221320785321,-0.11610084884929733,0.3186654325196176,0.5057071738026017,0.02337921401741911,0.4714122801973737,0.18412705354010056,0.015433631467467245,1.0,-0.11846452716685364,0.2259485096560646,0.09238436049133093,0.26285402524048856,0.22933954566121328,0.3857477084172565,0.150735430627417,0.14560983233908997,0.23302057105713259,0.1632357406315778,0.18102014843060102,0.24339711432143968,0.06680018560759982,-0.016737355534431425,0.06531874481536872,0.30840261765980886,0.31975184912294186,0.032123502772575294,0.31151436098106944,0.0823725168605554,0.501108980941021,0.4668405661725224,0.3753220378971311,-0.23104188574744616,0.6043355418914522,0.261083450443032,-0.09517476018017851,0.33674515952848727,-0.04829342498222212,0.4523162404890259,0.3473421371092039,0.4379029506391739,0.2547736709083344,-0.01881365522123091,0.23936066733640063,0.13100351191193513,0.06323736055963285,0.03749692172134802,0.3923099738952667,0.6206912789690202,0.6606587241042903,0.08159447822590711,0.18428515117005365,0.45037238270571794,-0.07997105188419382,-0.13169618870689534,0.2461533970010147,0.1505263240216211,0.6187502263290139,0.0519135586751639,0.024905900491719566,0.22073775961144754
Cerebellum_Crus2_L,0.29622696347720784,0.2263007005949478,0.1337974093004925,0.39848276902721935,-0.15611547312926796,0.192596543876395,0.1612996423823563,-0.023291641595147756,0.17932820940955851,0.04351555388905431,0.057572303743274454,0.4248581081818657,0.006186245198123791,0.6349858432197444,-0.12249451145790738,-0.11333973638266047,-0.0465540748001043,0.4485187162993246,0.0510146904876287,-0.12434564222887916,0.02790060056766851,0.13941307532525932,0.27407840641210646,-0.10102442684521085,-0.1683350983899763,-0.15788270192928752,0.037742007380709056,0.2364160794857106,0.3580363380094452,-0.08029834184185623,-0.11838700396244807,-0.08539438100241924,0.34470354519158175,0.31486548005804615,-0.24107155572129202,-0.23730395987921846,0.20000784818187883,-0.2163189496051306,0.08905159868602058,-0.20557659207817572,0.24789583875180368,-0.06880364411057492,-0.3032742658658157,-0.27641471357455194,0.2562400544169618,-0.03039622048575409,0.14729653669604414,-0.04615902433458019,0.026889632135470635,-0.12277888451566808,0.14526229350688755,0.12362798210960001,-0.36251563457306546,-0.11665938550266346,0.11591402190620981,-0.12884087811994221,-0.02954385946892831,-0.21714768718335395,0.23480397552983223,-0.24036604949349996,-0.20678609291680808,-0.016379108412750337,0.2567923847802655,0.40981275164309994,-0.05745484021958667,-0.1804020539705582,0.22208370042168948,0.007614827556559896,0.04265283730160766,0.04830182661212715,0.1024848827106812,-0.04549593435407349,-0.11846452716685364,1.0,0.16932447944557955,0.1907399108622457,0.058251579003107574,-0.19361005911399184,0.22628210669347998,-0.1926430830197474,0.43993326887755596,0.44387584884178233,-0.29603060590346447,-0.1692657874007003,-0.31572554744123976,0.09953210165657103,-0.07638354710561436,-0.2243719223924714,0.07688084902313767,-0.12041161504485055,-0.21288109724477422,-0.09063673526658635,0.42029712116248374,-0.17680450977324239,-0.25166442623815627,0.2295906758248615,-0.04831541950337805,-0.30509018339248584,-0.2652296927811955,-0.34886653324145356,0.1332953006473576,-0.21208127875040378,0.01034084371484008,-0.03247147065785504,0.2809819816611751,-0.3525101025740722,-0.024148768890671177,0.1180366389584197,-0.46530272851208465,0.3195141611314117,0.04789492461775948,-0.09018937714536851,-0.15503003534643647,-0.2323731127448496,-0.11824601020053091,-0.20451154710391262,-0.318791759484778,0.22161562727722095,-0.28263577999991285,-0.5234533984693851,-0.008034160920905819,-0.04327402978857996,0.526702206404009,0.6582712052229265,0.3977914588735765
Frontal_Inf_Tri_R,0.20061603199526792,-0.0776773232685823,0.3639544725859491,0.13722891387328562,0.22916798907162003,0.11921014396603777,0.49565578180439357,0.48034907608525734,0.29474445537669397,0.029835862852372587,0.46686720854655733,0.46532571173938886,0.18055181062720418,0.19694258851168606,0.34783406465403366,0.3843519575017029,0.4160155236938625,0.07692898490270257,0.13129391308404512,0.16592041888087747,0.1803980166422155,0.4699674689145653,-0.005616361499568712,0.21390660087669525,0.020879925038038816,0.3310231195754379,-0.0036084903046278032,0.503369115249404,0.16913420336914456,0.3561427948669778,0.2947976053919981,0.2748823305165878,0.2524103708480488,0.28254765204126675,0.5332726307561493,0.3326698786070426,0.4056903410152067,0.3652662567128701,-0.24604208651082105,0.2583955359286726,0.619088676400377,0.051868041867087294,0.16461971894982566,0.051720773195191236,0.42445739570584423,0.17228137998381,0.45291947211167616,0.34611893110143593,0.47085994319349983,0.20368877148452116,0.5470175661659471,-0.05226949412592372,-0.055690626558219346,0.37928782408941053,0.4509434162679121,0.2992964334119895,0.35883728291199357,0.08437758983819817,-0.024931648443366025,0.24919894499748707,0.4325754708130454,0.45056217824962197,0.06000669520604995,0.3499273934533179,0.40083576572895147,0.3634052589727103,0.0041107052853581435,0.25575429294400964,0.3830341756636111,0.2437011879041886,0.8490194027059311,0.3416231712724833,0.2259485096560646,0.16932447944557955,1.0,0.21287627510210455,-0.12012979185140077,0.4293547491485976,0.20651633506347206,0.3305483137798159,0.212124564025158,0.2827979091012506,0.40526409941755226,0.025292196772871398,0.38571291905546046,0.01817145094376934,0.2869512319354932,0.19771142751073956,0.47832420858705066,0.11568230622733425,0.33555137860374823,0.5253034517645496,0.07403178490229896,-0.008154110763966044,0.2161818753484264,0.029803115057495867,0.021503164289922494,-0.2870252337726119,0.20306632746133296,0.2511550704466255,0.4144103941939651,0.16540101799939785,0.023592574032304057,-0.11291631450247942,0.40678147853358976,0.3896196507809374,-0.026550211147589264,0.15767482046136116,0.14385665959760385,-0.019955855077893367,0.21447943083265134,0.5521688153474782,-0.03173804871679066,0.16666960751882898,0.37038181314225177,0.249860455151916,0.0779683749030045,0.0698779026957799,0.15949494593966865,0.21613732649711279,-0.29342958015600623,0.29874386855471124,-0.05047675823366994,0.11919094353998885,0.048122070337434764
Cerebellum_Crus1_L,0.3526506133529152,-0.2874802271102586,-0.09054147311805603,0.223521431258387,0.14397971338203458,0.25923583913160975,0.26962233603541735,0.5205429109066186,0.5832746312674439,0.08259684852888555,0.3569700991449949,0.11597788670834078,-0.12795102639949238,0.5789703688649651,0.34969792404828876,0.22628871667713177,0.5829892389062812,0.1838922629439832,0.27639014444379106,0.11622591508613993,0.3376816989726857,0.20952624353277557,-0.3796325253058087,0.1397496955288683,-0.2667568773693981,0.14821350790217402,0.11638785945608736,0.036803679872234665,-0.1617633939710163,0.2894122334091565,-0.036231779357444746,0.013526887708419644,0.045508432846910814,0.11013445534366835,0.0763547886709811,0.19251456123474828,0.09242623996254952,0.019016624648120036,-0.11682594703687606,0.35251153083557185,0.17816509732849523,0.112432187088435,0.44067515125544127,-0.19993220599817285,0.07213203204047484,0.3260994549440623,0.6141832150140634,0.4126074732840876,0.056820670602418445,0.1390229469396833,0.11472468920568725,-0.07818582101242519,0.19739182874944816,0.4190959301628283,0.27777292709090995,0.47339336718569847,0.3536012071162418,0.29875467249885346,0.07399455239807375,0.3965581123376122,0.3073099068680136,0.36607626232155166,0.05375510635737579,0.20066116314837398,0.11540166073120454,0.27303876869740934,0.21639778954208705,0.06614223147921133,0.5107125187509289,0.5643887423594283,0.026521971498349322,0.43326422165788825,0.09238436049133093,0.1907399108622457,0.21287627510210455,1.0,-0.14211613410118884,0.33553124352803904,0.5423209103913638,0.29026367911182827,0.3654879077471441,0.12009298542392989,0.319017457901846,0.16999927462593106,0.21989924686260284,0.6096695985430266,0.5067261075593424,0.35747171667066735,0.058690242144981565,0.10744664050910409,0.38215248201195556,0.3647410875201126,0.0901153562141493,0.26261309261376137,0.08650835302936354,-0.00824052377482253,-0.03130828837854432,0.18065751437477326,0.4004618175361599,-0.03209635667444811,0.04849383663546458,0.3217752288507032,0.03106283846628924,0.300470979877393,0.01858923844218465,0.08972830982771064,-0.13703209192809349,0.18223930987509981,0.23582936707964555,0.06208820077004438,0.6114501762517914,0.187926671122845,0.05352056039285825,-0.011428238968436047,0.4928308924737667,0.08505694196101983,0.35388531275216134,0.30912362840138374,0.21224901815304112,-0.2658488045248811,-0.16401416175772646,0.029329276402396545,0.08713569012902517,0.4923126090330915,0.03020252474062007
Red_N_L,-0.13772771209815135,0.8037614427302453,0.259644242396314,0.23223394490043067,0.4186908156081388,0.5254508350173585,0.1620358037397536,0.10115033466798701,-0.28818548459219234,0.35696929815596923,-0.17529948781567772,-0.060540546983175215,0.5780369939135822,0.08058125478664183,-0.32528990276781006,-0.12885614539580792,-0.4729832678098801,0.20215000927934962,-0.10951558197678825,0.39758409181086096,-0.3307617045447751,0.43447295977863576,0.3261398935041725,0.28734912832706877,0.24241921404145322,0.050400415391143746,0.380119601052783,0.37463158177119404,0.20210510615176705,0.08585927015396742,0.45378511148892536,0.5148440747086398,0.6702788969036333,0.5661752618859968,-0.17914727901184235,0.21733483721089944,0.44982164741766,-0.09179140852722664,0.5488311124463976,-0.5134672475127756,0.19917127096829096,0.4980412403520005,-0.3711438525901042,-0.07168650040102259,0.5377173651560412,-0.40577093626398486,-0.07700581779952524,-0.3422784406305151,0.2570974689309184,0.35813615422860823,0.4068534534302269,-0.18007002740737973,-0.4427589396801768,-0.3355478585289848,0.2776843585743514,-0.4451488799514478,0.09632244461905806,-0.10362887208160161,0.21305189259372104,-0.2951147624689623,-0.2322315330600593,-0.14038229544619013,0.2778977329920032,0.4456513895131331,0.4024840068819718,-0.4321063589412589,0.382038587201305,0.5268849887243593,-0.5113007338967137,0.13866814123537605,-0.02593171346204206,-0.34380841511174787,0.26285402524048856,0.058251579003107574,-0.12012979185140077,-0.14211613410118884,1.0,-0.25395043500824943,0.34315845561686814,-0.2170581464475204,0.3150784711009937,0.39058727022039164,-0.3118044490202663,-0.3610897292239977,-0.19855231327565373,0.06237522152177743,-0.4230641350561205,-0.40580312981058275,0.21324145882824425,0.27041667235207567,-0.4405033625405283,-0.2822141281439794,0.429716550172899,0.32043018908384885,0.228528473653065,0.6208436889041637,-0.12107527694019093,0.2812432339122304,-0.3560876987457628,-0.41638573124831857,0.25276232171903706,-0.4291704996604781,0.6170991144855915,0.07069951993480993,0.5431553860539559,-0.13072644889635915,-0.15871680719753614,0.24764998022066614,-0.22146791632078708,0.2312484942697569,-0.2995162602754182,0.007969151263635989,0.24377984328332925,0.4474523711034153,-0.4527788900295566,-0.04304691991067669,0.25854685272303246,-0.04258497169294949,-0.4682585169558601,-0.06234503560809895,0.6970183291180334,0.45861149672951346,0.2751653344502717,0.1925800077529241,0.45666023614559204
Cerebellum_4_5_L,-0.05176856227992295,-0.37091091710971785,0.11603186667403863,-0.32515951634460705,0.37914631838309815,0.04762097136080134,0.37324353869023297,0.7542504753057752,0.5575521417349716,0.3266547212236393,0.688412785378737,-0.04372497085694704,-0.10369245752146702,-0.06653684439139446,0.700535095626918,0.46418586634008124,0.7448505464158237,-0.3474033293052978,0.33133977201867,0.10541738911436552,0.29804750223747295,0.46868681283579033,-0.16655746269979255,0.25733356014598613,0.1331971967560201,0.18192963447508767,0.1734529775251226,0.2577349780408623,-0.33175074944845584,0.5760421727418008,0.2535672731905413,0.1316479443819041,-0.135197159499066,-0.07745534368008067,0.7144291633063626,0.4212271284817309,0.13432667135653825,0.546257025128967,-0.21613970701309085,0.7636727854631457,0.26543576368837685,0.1721892975149409,0.7909473426174576,0.20862270508305475,0.11853182670144406,0.4810754115101987,0.5585580889266513,0.685633468015889,0.037874845567870026,0.37446996968994933,0.2150271509899384,-0.04108363925509288,0.3481664464495723,0.7338488641224982,0.4407395765638777,0.7384905409029568,0.6004784824738025,0.3945362165647106,-0.3445238972443897,0.8312416406097402,0.8786661256165521,0.7159504852989004,-0.16111678038987254,-0.01896844966004868,0.3793724363773279,0.7724538064142598,-0.12665818147484023,0.2974146773752582,0.6276179764323522,0.3225529568023417,0.4316087748602114,0.7397649917642466,0.22933954566121328,-0.19361005911399184,0.4293547491485976,0.33553124352803904,-0.25395043500824943,1.0,0.28072821833540595,0.8279668473056243,-0.133689851990843,-0.20658049864260336,0.750253993982652,0.08839335128317023,0.832552694156654,0.22758912020169603,0.7298791108439818,0.5714390950617234,0.46802297040861307,0.33207429291994556,0.851977317892085,0.4522597965154403,-0.37578658882931615,0.39454049740387226,0.5690150039396857,-0.3759832114811228,0.04534144111494646,0.23680395769341406,0.5334251256820377,0.46684869357539327,0.3091134041641533,0.6496024449976278,-0.023795469696034795,-0.010942525110225247,-0.004622669473555813,0.6641086218509046,-0.31798084528502174,-0.0815986935580225,0.7414276774353018,-0.3213150545504961,0.30260790294815537,0.33094544606997406,-0.08331042433432621,0.16981966278688693,0.7549823396834922,0.6514847140056957,0.4913211092977517,0.024502797523265854,0.632167004323085,0.509548917771236,-0.229786482922736,0.08734717038374872,-0.5211729820370752,-0.2135477573097177,-0.5287801864035611
Temporal_Inf_L,0.01808343575142524,0.11175264075637535,0.21423451428212856,0.18154201176175042,0.3207960524585901,0.5347777238762331,0.446240236888717,0.6979105848056552,0.3942750217011711,0.4656111815259929,0.2980485978681331,0.09504336412762956,0.10129648723380408,0.46515518787431,0.2617531228888107,-0.04570014371167216,0.23394278443352312,0.1629270576675932,0.0798412494154973,0.24048560695928187,-0.04709874035456009,0.5291710569651189,0.0062744942344708605,0.4278361059902254,-0.033442511984053735,0.15962089133145213,0.3241100962558988,0.4518717690280485,0.04268145131479916,0.4481339300098689,0.3780138191499882,0.27683595139125244,0.5052248491936516,0.573626692157219,-0.042438772567705424,0.393949433942697,0.40619491147839565,0.03636900159041393,0.2645414465087947,0.062117361415562795,0.3903468825592619,0.4468970153816987,0.2973399864401771,-0.48972463396787524,0.46642574542401555,0.057839964065695484,0.5369486240658208,0.26127749782597937,0.27078015719895915,0.3079710290068741,0.37499697586319236,0.026747205862860533,-0.16996828437947026,0.2132468256401411,0.5259869989731949,0.17960698923906873,0.559354635564331,0.1717670050639197,0.12195200644903897,0.2921313674841597,0.26404122565472565,0.3549282400583113,0.10952421933778787,0.5760063057520198,0.43367522874551023,-0.033648086187706164,0.39303970040747627,0.5446649950139117,0.14589042267321928,0.780757755199929,0.13523093180049575,0.25134450710929845,0.3857477084172565,0.22628210669347998,0.20651633506347206,0.5423209103913638,0.34315845561686814,0.28072821833540595,1.0,0.2916126177261662,0.5230223044669464,0.40912585219916464,0.09105407937967343,0.017976289414515068,0.18802102293557357,0.5210944530887144,0.2213181102249725,0.1236665894132582,0.27301182179580863,0.41001841175483966,0.160533349322408,0.24908933492667878,0.3180810390758448,0.5165592396292725,0.3990100747367995,0.32416504457067774,-0.19837250319332114,0.4023514177078995,0.05215494975529508,-0.3364449255006066,0.3416674116380194,0.05571106981997648,0.36799262915116654,0.2749561865525683,0.36530385648479313,-0.03550156055511245,-0.3163726384757493,0.303307660651842,0.04123988725401732,0.21826806183960692,0.18324070752561006,0.1450095072214008,0.21004241521757996,0.3171621514000807,0.19468516959673474,0.23419099513880368,0.6405644161901475,0.17985210332235876,-0.17787789158110717,-0.1931879870361743,0.18770976709896411,0.29716276932266156,0.19579259953273417,0.5152247193847539,0.2435967465330107
Frontal_Inf_Orb_2_L,-0.12049477290195222,-0.3637721769405743,0.07670170826305944,-0.5546542228146271,0.278997898357742,0.030590621400218038,0.15902753297738834,0.6246845966837733,0.5719024796195445,0.26305722688626587,0.6901520047135551,-0.12739562991380513,-0.19539198992099974,-0.048500271894710435,0.7794808412305968,0.24813725123897765,0.6562675951387653,-0.5678033274810589,0.22420942202280617,0.029102307010315936,0.2384609478011575,0.4452546592196962,-0.12015621853056029,0.20372288525269358,0.22128265852254952,0.10665920760387643,0.22004917814437105,0.21032971374144296,-0.4317776648478685,0.5246581885194115,0.251214439944551,0.0910201642376229,-0.2066106745594414,-0.1906439511316529,0.560387826742833,0.3724969739262723,0.000692012528074542,0.5163364492758411,-0.13124837565154995,0.7214420604445599,0.187886570169863,0.1520757128709331,0.7250420444937422,0.0377620971349832,0.04441241829393223,0.5539942371760576,0.43833415857083197,0.682903609207747,-0.08254479272831548,0.3072641265913802,0.15581041452331526,-0.051623067806758474,0.33955369465864615,0.6247403147220528,0.39543876460983185,0.7341580598486077,0.48744780878784416,0.3855767999616187,-0.37836339758182064,0.8329796355818846,0.828064696860183,0.696102970965819,-0.22364812989247215,-0.09107341003779942,0.24927983146435334,0.7534752815123806,-0.16564456920817086,0.29158832906709425,0.49700951457951775,0.23421471997954296,0.45361893105002316,0.7890090329781705,0.150735430627417,-0.1926430830197474,0.3305483137798159,0.29026367911182827,-0.2170581464475204,0.8279668473056243,0.2916126177261662,1.0,-0.2665980726254426,-0.2653475844007605,0.7632753585057959,-0.025260729313172338,0.7362779833619642,0.2809681072608851,0.711266746794069,0.5611885791349469,0.4452816127217739,0.3631711513173426,0.8164677418064965,0.445003666754904,-0.41913595939647885,0.2917162185032719,0.5778558047232448,-0.4552854054691372,0.08805331107760746,0.24115532630146963,0.46232693709522094,0.4119223734177495,0.32714191090540257,0.6094503168177476,-0.06085500978417649,-0.040832649944983104,-0.029197002549518954,0.4264671628242092,-0.27738919219316976,-0.1084982974942478,0.6603257000041871,-0.39156319319057753,0.23338701001755413,0.18720912875523174,-0.2440058767612264,0.18311859589681048,0.7081906552694918,0.7773488515268202,0.4367645279252499,-0.06433490707343202,0.5955819257558853,0.5498845458976648,-0.19066430315679306,0.00039356177046979675,-0.485477122754983,-0.18966608050614236,-0.6187747339852396
ParaHippocampal_R,0.4869516265304311,0.3059185819584032,0.02265016427878791,0.6913717752611319,0.158271970231655,0.4833133891460889,0.5739719583664404,0.28765929040213006,0.19238563362031888,0.3140158592662652,0.08517134380878982,0.3922986082967137,0.23766631733248428,0.7109130481572571,-0.027140122625702312,0.27838649782382835,0.01853492377884044,0.6703504392465723,0.07348158700457105,0.17519142017603379,0.2095719352522944,0.3376806283462131,0.19850406508756807,0.1699067076461202,-0.2646175087103532,0.0897809627678224,0.23068623773270544,0.24594488425251182,0.3918819262020531,0.09334202257295715,-0.01757433281617692,0.0817659081344181,0.5720708233286685,0.7559068892788346,-0.1840801329531866,0.07192922970701103,0.4322622608827318,-0.2238429937466086,0.3976299881321172,-0.23227059158864768,0.38096412224960796,0.20898335143649996,-0.16966854636484768,-0.14566285213584787,0.5072844196999466,-0.08861404168916089,0.43276308387214835,-0.12972274162931058,0.26822610729232654,0.12265561214086446,0.29410751713232847,0.23562689347860005,-0.1617903722108586,-0.1921961751738414,0.4335143524498257,-0.06989453567936638,0.22758523467914962,-0.22729406587435053,0.34405989154558,-0.33440400712303225,-0.16693033781472102,0.05409192801015066,0.3432098695931705,0.806812298594967,0.26017595337085325,-0.24609583523309314,0.388147341315981,0.23111482377925396,-0.00823021756686788,0.3258424623341473,-0.06575438201047268,-0.04685117079005656,0.14560983233908997,0.43993326887755596,0.212124564025158,0.3654879077471441,0.3150784711009937,-0.133689851990843,0.5230223044669464,-0.2665980726254426,1.0,0.6958731420981099,-0.30087441883775345,0.07071390177314615,-0.1853531893112695,0.41991059996259467,-0.003344097560980022,-0.1371750839511356,0.07187215377793713,0.1415759604753221,-0.22649175781625114,0.13378562202517136,0.5472312848621508,0.24538594470804123,-0.09037155699982148,0.5638084532577595,-0.0954699428964788,0.05410820992458329,-0.19361967408231184,-0.3821906332778344,0.1938750973555236,-0.08870647624242485,0.2654262805708723,0.3067279471866583,0.4322173651353603,-0.10067783260749606,0.01663072878250784,0.4755327030674404,-0.39567734554898526,0.5439611822202148,0.15670853094563283,0.12258818476312205,0.18127143012996794,-0.06601161381393135,-0.011196640336668824,-0.2787502574916648,0.15345981579816498,0.48556991323340826,-0.35051875044636704,-0.5275409826762136,0.1856901082529593,0.18979022278180702,0.5765044580105892,0.7520373157496486,0.6176117705477234
Thal_PuI_R,0.24903164296338645,0.4401351026014623,0.4207712381950048,0.5334195411622891,0.2860734788632253,0.5731339888281936,0.584010311678925,0.2000658683373991,-0.06512942501747689,0.3556996529101372,0.0765149315724899,0.4266622419576325,0.49530846381002575,0.5021781967097797,-0.14412744603017694,-0.04106139293295072,-0.22494981167372635,0.49667460642619793,0.07394944653898919,0.24060249651280116,-0.12818848309888817,0.3945819641334892,0.27726295009979135,0.1775527280338429,0.07636567926796745,0.11862211198018312,0.22926570260552318,0.5114894508819272,0.40938642585302587,0.2202178451753143,0.275889397224508,0.3478136087981257,0.6428542262548383,0.7658914321963805,-0.09693863623845052,0.0013737566356102058,0.6626868664770084,-0.13865312356090745,0.3334123029012775,-0.4244449169511831,0.4264633194262709,0.32439843503993837,-0.38164453523869324,-0.2473564291518285,0.6839542309924806,-0.2864662456566079,0.11129683832905814,-0.18816978269452314,0.381374154100269,0.27526647522312614,0.49909815537615393,-0.03945779346961239,-0.48276440661826586,-0.23434655516086586,0.46984162707874383,-0.2856964284954664,0.32017772039261927,-0.13228588167378807,0.47529401886823586,-0.34477518588398093,-0.19621026519704232,0.06978752424309623,0.3619573300241195,0.8112217891288068,0.4692062321678743,-0.34839555265134414,0.5233641735198127,0.4113448602850867,-0.15473031356671132,0.23691593062208158,0.14295797231264917,-0.15960339294656,0.23302057105713259,0.44387584884178233,0.2827979091012506,0.12009298542392989,0.39058727022039164,-0.20658049864260336,0.40912585219916464,-0.2653475844007605,0.6958731420981099,1.0,-0.37324604134348927,-0.2128371130128697,-0.21616574579236478,0.2476703791185826,-0.18937392143539566,-0.2695016261750025,0.30153644865142026,0.1585788288147883,-0.3637891643206769,-0.12532171289385935,0.6319206351221919,0.0998542567653114,0.022857047486844834,0.5969347477970931,-0.2375321258100443,-0.08655401938636785,-0.2626535660050607,-0.49467862557775205,0.39108717821980754,-0.32617557518574347,0.45028604373085657,-0.014921349959103112,0.6715721006759751,-0.1231371261894874,0.06888138227899747,0.5324682764289115,-0.5169968756907549,0.47830377268689767,-0.16217776493659625,0.24030551319091012,0.23000117936257367,0.1414016191999081,-0.19245474046168398,-0.26258136345766886,-0.038483733848017704,0.10798589115977733,-0.4701266077426173,-0.32571177028129095,0.3026117384689253,0.46182604727743704,0.5933951617527973,0.6083392146059655,0.7359449307287148
OFCpost_R,-0.024534127540513134,-0.43853210969593687,0.047222332138183234,-0.4311370227006207,0.20961082199664038,-0.13759156668142283,0.10942638886024678,0.5563408359916128,0.44163899801007744,0.08726062352928768,0.5573437121548458,0.016026785432842833,-0.1508746939229187,-0.1655978657895938,0.5750172718500534,0.4166423597916083,0.6466897909706196,-0.5309894325120348,0.2665803193262873,0.08922819857216074,0.3064369077380413,0.25622865261167255,-0.45805042630176024,0.2315483620247643,0.12046220581689772,0.30819601687615245,0.03319859745067225,0.0881970798860634,-0.5017033533791033,0.4354324212483684,0.14983712665832957,0.09633552276241958,-0.2858836270674183,-0.29421156539144405,0.6656220572909655,0.4004787628680098,-0.06231486962323841,0.6096044396166448,-0.3650495131142171,0.6839329305014149,0.1839956869321933,0.0542175677950371,0.7075966464531434,0.26206011887370656,-0.078419084338273,0.46707719694652816,0.4241582369860977,0.634439120241207,0.05628317321083887,0.24718150046244158,0.11272344617412251,-0.16976231387101393,0.5028513117998447,0.7501223129815876,0.20579329165726176,0.6437168187169111,0.3845458941827216,0.5198383328765347,-0.3703299628200698,0.738815244541003,0.771234041322615,0.5947150337909217,-0.25602327092419574,-0.22857982163740526,0.18773045539594152,0.738300016024905,-0.21062652064220083,0.08824779362885134,0.6021053038580998,0.2775811707813824,0.4259704179460999,0.6793984578554406,0.1632357406315778,-0.29603060590346447,0.40526409941755226,0.319017457901846,-0.3118044490202663,0.750253993982652,0.09105407937967343,0.7632753585057959,-0.30087441883775345,-0.37324604134348927,1.0,0.14650648737010707,0.7582991154174477,0.061329598714318284,0.6366767158073889,0.5974510039155858,0.3124404136071912,0.13287621851536757,0.7456343727559731,0.5978178729258055,-0.5714127433633901,0.2529529587116217,0.45913428088046515,-0.4521814539851858,0.108506525038462,0.20168623909006106,0.6180774618475322,0.5664948623574132,0.17352832189559148,0.5006568801638074,-0.12553579497467846,0.11848874688194097,-0.14826270630928692,0.6050244244554356,-0.15162503820481835,-0.2312821991736143,0.7416837504581617,-0.4835996164774763,0.4770784932195271,0.305270811916746,-0.04048982915091855,0.12776388147164322,0.6810905047380627,0.6608392665086403,0.3509149260373128,0.09373952855034953,0.6024456101057851,0.4875310030472538,-0.3176685831305834,0.04948408818134388,-0.5657293097304191,-0.3074663340065527,-0.5699952962003544
