,Cerebellum_4_5_L,Thal_VA_R,Pallidum_R,OFClat_R,Pallidum_L,SN_pc_L,N_Acc_L,Vermis_1_2,OFCmed_R,Cerebellum_9_R,Cingulate_Post_L,OFCant_L,Occipital_Mid_R,Heschl_R,Cerebellum_3_L,Cerebellum_6_L,Frontal_Mid_2_R,Thal_PuM_R,Thal_PuL_R,OFClat_L,Rectus_R,Cuneus_R,Frontal_Sup_Medial_L,Amygdala_L,Frontal_Med_Orb_R,Frontal_Sup_2_L,SN_pr_R,Red_N_L,Cerebellum_3_R,SN_pr_L,Thal_PuL_L,Thal_PuA_R,Thal_Re_R,Frontal_Inf_Tri_L,Cuneus_L,OFCant_R,Thal_MGN_R,Cingulate_Post_R,ACC_sup_L,Thal_VL_L,Temporal_Sup_L,Postcentral_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Cerebellum_8_L,OFCmed_L,Occipital_Inf_R,SupraMarginal_L,Thal_MDl_R,Precuneus_R,Occipital_Sup_L,Amygdala_R,Parietal_Inf_R,Hippocampus_R,Cerebellum_Crus1_R,Thal_MGN_L,Thal_MDm_R,Temporal_Mid_L,Precentral_L,N_Acc_R,Frontal_Inf_Oper_R,Heschl_L,Insula_R,Caudate_L,Lingual_R,Cerebellum_4_5_R,Calcarine_R,Fusiform_R,Cerebellum_Crus2_R,Vermis_9,Insula_L,Olfactory_L,Paracentral_Lobule_L,Raphe_M,Temporal_Pole_Sup_L,Parietal_Sup_R,ParaHippocampal_R,Rectus_L,Angular_L,SupraMarginal_R
Red_N_L,-0.25395043500824943,0.007969151263635989,0.050400415391143746,-0.25549864323597654,0.39758409181086096,0.24764998022066614,0.6970183291180334,-0.054797187101096816,0.4595724433254418,0.1925800077529241,0.22775272241462485,-0.06234503560809895,-0.5217991553394656,0.259644242396314,-0.28622693016461587,-0.4729832678098801,-0.02683053638015281,0.44982164741766,0.382038587201305,-0.32528990276781006,0.23223394490043067,-0.4291704996604781,0.07069951993480993,0.24241921404145322,0.20210510615176705,0.21733483721089944,0.2778977329920032,1.0,-0.07700581779952524,0.27041667235207567,0.42404939110628703,0.5268849887243593,0.5950063848345154,-0.02593171346204206,-0.4451488799514478,0.429716550172899,0.45666023614559204,0.35696929815596923,0.2812432339122304,0.5148440747086398,0.0298995755546929,-0.14038229544619013,0.18919407806048907,-0.14211613410118884,0.023378426266309146,0.3261398935041725,-0.41638573124831857,-0.3656941091623528,0.35813615422860823,-0.3411638688899255,-0.20308365151402044,0.618720443287591,-0.4230641350561205,0.4456513895131331,-0.2995162602754182,0.43447295977863576,0.5780369939135822,0.13866814123537605,0.21324145882824425,0.5595982534129753,0.05019272911372475,0.35541151905982127,0.2937766789793649,0.24377984328332925,-0.19855231327565373,-0.38905732598166515,-0.4753283912785477,-0.12885614539580792,-0.3307617045447751,-0.28818548459219234,0.6702788969036333,0.42302645653911103,0.08585927015396742,0.25854685272303246,0.5202803517642586,-0.40580312981058275,0.3150784711009937,0.20215000927934962,-0.12107527694019093,-0.4321063589412589
Cerebellum_3_R,0.5585580889266513,0.2805160335094241,0.2203491686405056,0.69971720247651,0.1107743195115818,0.21509460073134118,-0.24975904281607175,0.4933996827409256,-0.09114717164900697,0.30246424179719167,0.25811424251096254,-0.02849466771793477,0.13582646509639257,-0.08413448386438817,0.3106715295213519,0.6974972015826059,0.3809657534255877,0.1448583451675352,-0.002358804177474627,0.5982224266620817,0.15660712353426742,0.44393649748187863,0.25829718873603486,-0.26364090516869554,0.02725296459077304,0.32156324646138695,0.11425413371166174,-0.07700581779952524,1.0,0.23353932235005645,-0.08538025269193718,0.1634478853622699,-0.17242098895427288,0.2801121654358028,0.5738488417281532,0.04422720965548358,-0.09768523195646917,0.14175459541107951,0.16266558635861017,0.015201730329406565,0.5824528679171638,0.4872195738406948,0.14560289504829668,0.6141832150140634,0.6331081495911105,-0.20337560835777213,0.11495096119510578,0.5525854019888303,0.14009086306902804,0.5453494185178257,0.43873321939605425,0.1924829596071765,0.5901644276565841,0.32466690073555426,0.5235289447254406,0.5185736392235136,-0.10160588928835104,0.5157889655777316,0.16618452687819,-0.0422441322850079,0.36151458395935493,0.1672036534114752,0.3196217274114122,-0.0049700982678605714,0.44105687279641376,0.580799080418142,0.5259560214618977,0.5164266010311909,0.48930988304971085,0.647671884999492,0.17160000373269582,-0.16022782220260695,0.3009696927580158,0.49611368153091184,-0.16329622855811565,0.34778864395998743,0.43276308387214835,0.1656975634690008,0.055152649852979685,0.4472401232716661
SN_pr_L,0.33207429291994556,0.2372472542430973,0.176290184487905,0.26706001945734664,0.2695051322861018,0.44234105230761456,0.27570921704729373,0.42435748496182,0.06177357614762819,0.06049413805286504,0.322643780980097,0.3027190441196161,-0.04182143453069807,0.1031733570534584,0.13644916154898296,0.152275201831721,0.1623746390945558,0.2605403980911,0.07552233528777416,0.3271907130635847,-0.1577430820309349,0.16827669461660402,0.02358870569193623,0.1954502332570932,-0.09501311159645248,0.3529211247994219,-0.1478063197944445,0.27041667235207567,0.23353932235005645,1.0,0.009705964271875119,0.5544297086181195,0.374750216008656,0.07329275844024245,0.2060554951834482,-0.020626041659466642,-0.045130172883594576,0.3533849864788291,0.377762105699938,0.3069867927167221,0.29267512086700226,0.25887099735915287,0.3039214949899146,0.10744664050910409,0.20007859121548452,0.10925275450467098,-0.06282100133890235,0.2318895048735716,0.3999244993634829,0.2342361006762946,0.19564732026544396,0.37801663556214793,0.18786612923257873,0.2580172027709792,-0.01766084691183619,0.5051553703040783,0.19097920048414263,0.26472305544836333,0.277853521105663,0.11985771240801985,0.20251780843820988,0.1701962005083572,0.12220782565088685,0.08053758567406037,0.19037307238110154,0.16280952104369717,0.1525798105591718,0.0951075744230259,0.06444633451449872,0.18721771931628656,0.22082189108880632,0.2719021298780029,0.31355036879211595,0.5682088564009528,-0.05997189842919294,0.09983133981616746,0.1415759604753221,-0.14203902102259625,-0.1127304322044867,0.11818902171102648
Thal_PuL_L,-0.17631199658332125,0.26628414085536034,0.15954695365202762,-0.17153850501419263,0.21431847839976387,0.12895165291936642,0.24831354984392323,-0.17986139158027437,0.28065442594833984,0.08860894361940533,0.5037093940816528,0.01905093378201665,-0.4358024894002425,0.48532421569464496,-0.022198427070470466,-0.3853643497246078,0.43646236307101055,0.6363504108773239,0.2215779442017001,-0.2809868409740278,0.33527288314737835,-0.4953242375396705,-0.17105637894522707,0.17298926532177478,0.43034344339639796,0.11155678712938284,0.24328807112587097,0.42404939110628703,-0.08538025269193718,0.009705964271875119,1.0,0.43806396678862974,0.12708372759000044,0.5077341798749959,-0.4811358865803539,0.39493359584563165,0.4954415973603875,0.16993203315675423,-0.250291899107898,0.4750761771551453,0.19613755419436818,-0.12026225290516816,0.16564746982892506,-0.272458601059709,-0.11420904227887846,0.3682578976056324,-0.22906084941521054,-0.3627131973008747,0.21601487499885635,-0.44995538364039916,-0.27993988182588925,0.37241000446335515,-0.49408490573722835,0.4658203485190795,-0.2601470357142624,0.35021390296171645,0.5770203724938366,0.009951708136795542,0.31351493110813794,0.2150427460348441,0.47570609442751094,0.5468563291223383,0.5286511902605028,0.19304332442005265,-0.07483406432066114,-0.3948551805312303,-0.45118637345626644,0.01808378713628409,-0.2990344279776988,-0.36639661360044634,0.6179988454373335,0.14469902356577477,0.011166330413568687,-0.1798297988721271,0.46702612180592196,-0.46755017054560327,0.2632270853555046,0.26627210294547016,-0.1274200422318999,-0.34351603220574156
Thal_PuA_R,0.2974146773752582,0.2767806813017682,0.20043962871577134,0.09053923302595443,0.3949659768782353,0.24962135331283497,0.4554631583279023,0.41563662892567965,0.22803874753572775,0.13185939156556237,0.6568484681935907,0.20790955524179439,-0.3068125813429902,0.46546522386123307,0.16565681783109398,-0.04393212768107712,0.2853654240227811,0.6865245488283476,0.4058460814391586,0.12523448854850827,-0.014868727476441315,-0.08303025682845537,-0.022163168529907205,0.3189036903120412,0.017470344850384227,0.40331055170283975,0.07642221095657789,0.5268849887243593,0.1634478853622699,0.5544297086181195,0.43806396678862974,1.0,0.5039179404053493,0.29544759420428907,-0.0221981988512525,0.2021392824556368,0.1996911961132006,0.6614341795283503,0.32043563200064884,0.6173045169477659,0.4103807606129769,0.28941953333004955,0.4148726508870316,0.06614223147921133,0.1895146991543306,0.25447756303210584,-0.18014114102328926,0.0849964156121872,0.6392264601145856,0.08779647605787975,-0.03161357104093551,0.5858291025910296,-0.041356736598239886,0.4834976388517495,-0.16742927742887048,0.6583080496274932,0.5159486017705857,0.33290954607074513,0.544420729694999,0.2942216661316825,0.42367777506626936,0.5198679435634401,0.2634055983006465,0.20681358764704483,0.22761081378508916,-0.02480443045373357,-0.06467026671520196,-0.025528348383109595,-0.22638276050392372,0.0591429698077368,0.5452069081694271,0.3841173590674453,0.4694892382481183,0.45950056140857304,0.13636264004506066,-0.09999922117050253,0.23111482377925396,-0.0571950013452114,-0.21017481369772079,-0.038832881011744584
Thal_Re_R,-0.03629865041852027,0.12053452328222626,0.18184642131404993,-0.1848719654616251,0.49611920049565505,0.14714382242841953,0.6403040628029769,0.1212638005128695,0.20299729200094663,-0.1041947869632723,0.18612083630757933,0.2163640561107799,-0.23983124373321726,0.1344923098756767,-0.1775499298637353,-0.31786709239377675,-0.1395238029218327,0.28252357568451886,0.23085058891599305,-0.12285018942660987,-0.08380391702325866,-0.1826739281968291,-0.01578853301442966,0.3056965913539593,-0.23272280150432947,0.24588309844094905,0.03717855500676913,0.5950063848345154,-0.17242098895427288,0.374750216008656,0.12708372759000044,0.5039179404053493,1.0,-0.10459012545484297,-0.2318380558035983,0.0002381249637605976,0.16564356119161425,0.39388298901650415,0.3862347106038171,0.5091253232574225,-0.008384914187556745,-0.04837983389252425,0.2813213585755277,-0.14116463918901925,-0.1661821361231713,0.12610927953593032,-0.21143621209057198,-0.19314181774317532,0.4720129278819485,-0.09760388413938802,-0.19714085401471618,0.3817550280124593,-0.2329963232252814,0.1425031710494033,-0.22813092817190747,0.3364440914085797,0.4851765718364355,0.10395752060165493,0.16868173312212062,0.41798536037302886,-0.026964982066874744,0.14305020596542126,-0.016419085517757802,0.25746757637167805,-0.012209685964917298,-0.14387310458973324,-0.2013526569075817,-0.166451891449319,-0.25944443588898297,-0.2604479136022551,0.3426428498715761,0.5181799138300393,0.20739942261822597,0.4127083189775459,0.19254726963588265,-0.16854271167102913,0.05859500965629134,-0.11378293732207338,-0.17451417438654035,-0.2188264437179396
Frontal_Inf_Tri_L,0.4316087748602114,0.42599286025049393,0.2568844054118026,0.27188458196963833,0.12583151152378858,-0.04114749888936917,-0.14629101478747827,0.3694166595550913,-0.12984085318175365,-0.11197582241067976,0.5134686956591945,0.41048062462437823,0.06977909065268706,0.4704404622666013,0.5539801215419179,0.2702169133902693,0.6063525263766473,0.34187922261037007,-0.0875774007982048,0.33108972335564524,-0.07496591938161876,0.07995092600969361,-0.22585452227217076,0.1975009696197364,0.09140564693234435,0.33763366300498876,0.03068263877137905,-0.02593171346204206,0.2801121654358028,0.07329275844024245,0.5077341798749959,0.29544759420428907,-0.10459012545484297,1.0,0.1838166760671062,0.0031849806821683756,-0.08898122414038025,0.010234269573498295,-0.27771456406005957,0.31973959696853577,0.46929443325901204,0.40529888326633434,0.21856948625242156,0.026521971498349322,0.08357398705283657,0.10674231348431973,0.25493692105814875,0.3604675624669122,0.20851715740124302,0.1832530491756676,0.05202956822024067,0.13871556246572347,0.16095206174676743,0.20128665806565454,0.07844490518225322,0.45801921912611465,0.190663347977393,0.14896389638303692,0.5336654051914229,-0.22297658009899404,0.8099854269489634,0.4734037263547974,0.34711734753830287,-0.11560657551801577,0.43971329987514796,0.24896883088367033,0.2555323358544727,0.20992758640193962,-0.034305097131476114,0.14652930198970274,0.26744738012548314,0.05867919692691391,0.3208846893755942,0.023970353540663177,-0.21087786103079728,0.1010686234056064,-0.06575438201047268,-0.1214578504342151,-0.02262265610653917,0.3475220991458956
Cuneus_L,0.7384905409029568,0.21247629997720263,-0.0033204080960991277,0.5761503543155326,-0.07090520069001381,-0.02075095305328983,-0.4231960439690582,0.5800500153546015,-0.33569638349793773,-0.030150649360409013,0.16785964004478035,0.22020752080190412,0.5824152331309852,-0.2311943627418891,0.638639626471066,0.8510290896418917,0.07885166767408867,-0.11557604548494561,-0.19185661561496356,0.7283880458369207,-0.33744304533451625,0.8590767899712765,0.10739179088256898,-0.07932167537290943,-0.34150111001582617,0.2114004027878486,-0.19192247102430188,-0.4451488799514478,0.5738488417281532,0.2060554951834482,-0.4811358865803539,-0.0221981988512525,-0.2318380558035983,0.1838166760671062,1.0,-0.37871124172410525,-0.6193526966683407,0.12344325023261575,0.08534638133850429,-0.1514539810344213,0.21455223651613492,0.6912934214492605,0.07135015161541783,0.47339336718569847,0.41549829683790523,-0.2400217183296575,0.5405887816293159,0.8839881881638689,0.15576464506778967,0.9089737766268272,0.6980925361118652,-0.03363007718585701,0.9299460994251372,-0.13321414889936967,0.39019624993986085,0.2593945088626709,-0.385458399626663,0.10561806291493435,0.23835428140525494,-0.4112096903343652,0.2845895949415952,-0.14808983242217452,-0.15281314697718354,-0.3839835774233055,0.5974620264766024,0.8403189203617843,0.8867696039420353,0.4982625761951164,0.6083035255067962,0.7743563273246591,-0.4411642361854494,-0.1821615130757697,0.4429827189080565,0.37928252582908795,-0.6948205621088749,0.7528750995457624,-0.06989453567936638,-0.32155689721273595,0.25902980088367317,0.8683658789257868
OFCant_R,-0.37578658882931615,-0.10882187067803825,-0.15923741391372126,-0.13995053315320347,0.0069922880530436365,0.30087859411979645,0.23416089758574862,-0.3244816807791868,0.6693741499363716,0.5774545478150491,0.21284799697480034,-0.44636809051380816,-0.5262479258232694,0.21253241929351294,-0.38269491203937817,-0.2566468375707891,0.1590209578450655,0.4033374215465261,0.3882272212128324,-0.3343896200874285,0.7162852174856843,-0.36620436058138617,0.10959177866033831,-0.19884205919516487,0.7570460077084319,-0.0494235675758871,0.29818997130660957,0.429716550172899,0.04422720965548358,-0.020626041659466642,0.39493359584563165,0.2021392824556368,0.0002381249637605976,0.0031849806821683756,-0.37871124172410525,1.0,0.660019706524211,0.14397390384090478,-0.04303346765157049,0.11594090548280059,0.09091692014170993,-0.20631614620543964,-0.0826750284480998,0.0901153562141493,0.3708045529149467,0.46100731485225027,-0.5379551745876846,-0.3668278852479752,-0.030007884423003877,-0.4052347842334994,-0.1521739138820882,0.3149627886534713,-0.37450890972848566,0.5442786726612687,-0.1788130123156697,0.17590571917071557,0.2690525176348791,0.1550994320479066,-0.0012151285447581533,0.3981812442970438,0.0818025974707512,0.37256874186151406,0.49674751344446255,0.14371718135654887,-0.4392062953886745,-0.5577660609178325,-0.5473705386931361,-0.06926867933190592,-0.17929134302387154,-0.12895711243739993,0.6511831997967272,-0.14692913901758678,-0.09125250390332733,-0.13607489025946912,0.6364692412899973,-0.4300388386176173,0.5472312848621508,0.7170421199027397,-0.202717777447128,-0.5324610037741256
Thal_MGN_R,-0.5287801864035611,0.10549859044969141,0.18381403519585152,-0.2009381876259247,0.2638402978568478,0.4276789750723332,0.36060179819071436,-0.5127955864641072,0.41927853361040707,0.5660304422723772,0.20311212984436264,-0.46898880891507283,-0.6532355817244092,0.2884715086989893,-0.5816196377827102,-0.48229033259914705,0.17221038758926105,0.5028708896152886,0.5195276871934574,-0.4911769613311233,0.7042486044966587,-0.5897394783244364,0.07177599186317728,-0.09007162599367138,0.470046528445171,-0.06496954208598224,0.42380031945428864,0.45666023614559204,-0.09768523195646917,-0.045130172883594576,0.4954415973603875,0.1996911961132006,0.16564356119161425,-0.08898122414038025,-0.6193526966683407,0.660019706524211,1.0,0.13481859550910028,-0.034000205941753465,0.283867084453036,0.1582461612755939,-0.3295217960939467,0.0022461187185890087,0.03020252474062007,0.15173448215877963,0.18896501771313848,-0.612588072715304,-0.6050782615319965,0.05212690555661095,-0.5459811461351862,-0.3161141355436621,0.3360576142489165,-0.539765382404633,0.606643479163256,-0.15281300486956614,0.10523551552165941,0.525540493653887,0.22701560080954,-0.03015473882923194,0.593508875186228,0.035077734195168575,0.4463694316636899,0.48718152452113805,0.450171189831782,-0.5091889645108867,-0.7069012439930137,-0.7224414774749769,-0.20116462670371424,-0.2938187341875614,-0.3611881467685006,0.6670089719595722,0.16944666236550904,-0.07505493587952439,-0.16531528267128628,0.7966168027889173,-0.4625025559043114,0.6176117705477234,0.6620914815918384,-0.2341400601868628,-0.6913791310729875
Cingulate_Post_R,0.3266547212236393,0.028018757243599125,-0.11424499439664476,0.052662143931459536,0.14747728890735837,0.1614995319829939,0.3507164026609505,0.32715495501953656,0.2708868119296695,0.20349288534884075,0.665334238882781,0.06925379703573341,-0.1571274462952559,0.3399778578461852,0.2076448578790931,0.006250240188837383,0.017015127686794626,0.5878042540843402,0.39939095896685856,0.11262269128449767,-0.04305395196724329,0.0855948786119362,0.08786536831424191,0.3057856358398348,-0.0007300051900856797,0.23884649271481745,0.06995038475307429,0.35696929815596923,0.14175459541107951,0.3533849864788291,0.16993203315675423,0.6614341795283503,0.39388298901650415,0.010234269573498295,0.12344325023261575,0.14397390384090478,0.13481859550910028,1.0,0.35157434053055003,0.2727012446346763,0.22758027151449373,0.4180636670644665,0.2842716392148447,0.08259684852888555,0.25439018236635424,0.3169379289896503,-0.11649578784048771,0.19146334002458093,0.4453720625074009,0.30989864613937723,0.05289879075116303,0.6105674902309677,0.14738153961127884,0.49452379967477067,-0.24630207128987025,0.5108900425897399,0.2620216813869576,0.1547991387810674,0.5370238212064096,0.21739999809146626,0.2144461204033409,0.4195362216327991,0.1016176317563958,0.061147128130962,0.3190625580090568,0.07428159970539276,0.05630130998837229,0.06720814413210249,-0.08479870270156309,0.17368578744318877,0.30798724692914287,0.3502914469926493,0.5308146973687371,0.3812280793909264,0.05629453305409726,0.09771042113824387,0.3140158592662652,-0.0683748898729527,-0.1952122151359876,0.10076218429153527
ACC_sup_L,0.23680395769341406,-0.008377545210441754,0.3085830203093475,0.02940273946915192,0.33120857145467913,0.11725631062768269,0.3225057960365234,0.27660432769295207,0.2447977773625208,-0.022995541230220004,0.02178655978748654,0.14784237583886878,-0.06975977221275648,-0.12460126073436548,-0.273256046048646,0.09216507904827774,0.1285605851756925,0.08622115648961216,0.23765387139457744,0.10414976876655131,-0.05259285956586374,0.15266057334270294,0.5851907658033549,0.023881413953344668,-0.16065001788653785,0.6351037329926132,-0.06303953044826174,0.2812432339122304,0.16266558635861017,0.377762105699938,-0.250291899107898,0.32043563200064884,0.3862347106038171,-0.27771456406005957,0.08534638133850429,-0.04303346765157049,-0.034000205941753465,0.35157434053055003,1.0,0.2860080790515842,0.25406216932575004,0.03181135602756254,0.6013853493329252,0.18065751437477326,0.08790991904187315,-0.2192770477278694,-0.12001854477909615,-0.0794058653110074,0.3744151610015088,0.24173510590863814,0.008516199525400907,0.16584207760742078,0.10490054717138146,-0.01711465682004616,0.11871376610185344,0.233285589262687,0.17910542265853968,0.46597934554846265,-0.01304007076288313,0.23886012791304695,-0.23702516304691199,0.0016855065550917235,0.040045298243931444,0.5599275444618725,0.17420215219936064,0.19294828210366477,0.1224614719787897,0.09935946941497069,0.01627913789548089,-0.014444685657261218,0.2155951370302182,0.342198938426648,0.27485308764818234,0.6454893539044728,0.01841724591836545,0.1598457134880273,0.05410820992458329,-0.1777489453361522,-0.12187831873728001,-0.08129127540023065
Thal_VL_L,0.1316479443819041,0.6056839605302256,0.43277640965751335,-0.16854337506689343,0.7547188195745803,0.26650288406797407,0.5506384859268251,0.14589695609006495,0.13559521588365006,-0.021889144585964065,0.48150162248218564,0.2851663309859114,-0.24812824331576544,0.4695146605386959,-0.02711702369241703,-0.1335304317982698,0.2506479100222879,0.6548048052465689,0.47982433079206727,-0.05339053579174118,0.07906228360494626,-0.2142130561438608,-0.00576810834621675,0.40803143340870285,-0.18235963994163645,0.49521295154042894,0.23824568429640536,0.5148440747086398,0.015201730329406565,0.3069867927167221,0.4750761771551453,0.6173045169477659,0.5091253232574225,0.31973959696853577,-0.1514539810344213,0.11594090548280059,0.283867084453036,0.2727012446346763,0.2860080790515842,1.0,0.3481079299244801,0.206631371520564,0.5236619205601266,0.013526887708419644,-0.05043283798724907,-0.102336404856926,-0.10691903303449814,-0.12379817748576082,0.7965675937665774,0.025756424670564885,-0.10961279761197187,0.40162712890930785,-0.08261933298887682,0.2935939070152706,-0.09372681787058695,0.4857157343925781,0.7979053477253554,0.27566123554878935,0.5081056465633362,0.3946219568745569,0.43384457560946743,0.49181374738579037,0.2725472249203824,0.4605270002532466,0.15742177483824737,-0.0456394284188824,-0.109014192857646,0.03126458432129199,-0.18321025725105133,-0.2118806624580012,0.5036567832907696,0.5498767883044643,0.5265664183723378,0.3487434255946595,0.12198070461348247,-0.07262600760111583,0.0817659081344181,-0.06655736388844258,-0.10848958995141532,-0.0630435498771333
Temporal_Sup_L,0.55772381036633,0.4688251345649587,0.5309599058718544,0.39441120593530377,0.33281018856407035,0.22311283778803842,-0.10346001251722363,0.5183267374079257,-0.0677757841712841,0.17646787946733405,0.4667950093062988,0.19691158237186712,-0.050827082198873844,0.44197660575266073,0.19159293237074865,0.38817152177926834,0.6281258024739832,0.4160962834191066,0.23551740825004003,0.34791689865957187,0.20438267010129782,0.09725528903776759,0.09067853491768371,0.014791994782080707,-0.008216346994128952,0.503611119367141,0.07927285650173858,0.0298995755546929,0.5824528679171638,0.29267512086700226,0.19613755419436818,0.4103807606129769,-0.008384914187556745,0.46929443325901204,0.21455223651613492,0.09091692014170993,0.1582461612755939,0.22758027151449373,0.25406216932575004,0.3481079299244801,1.0,0.4584312748296833,0.4512938733543331,0.4321439106982054,0.31554361615615445,-0.2714895714786505,-0.01616684642522519,0.2819057404850287,0.3280777219333998,0.3389642506292392,0.10536804240578232,0.14918004738913154,0.29565250974705576,0.39654542160033923,0.3932794451013843,0.49846649962400014,0.2206535553827819,0.823678791859712,0.36598683040724017,0.025351352292700077,0.5172169330115781,0.5274601062999087,0.37466244843384494,0.4676167235063675,0.46356947329537246,0.32025679860531536,0.2575106767114184,0.1919402010552874,0.03032596168374058,0.2579851153830202,0.42940387094233806,0.08294493502564299,0.5099377421588049,0.4487325279904675,-0.026702536998035986,0.23965125764628326,0.2752747248995417,0.11330317591773106,-0.16401148422953735,0.19424117208122596
Postcentral_R,0.7159504852989004,0.383036384251414,0.07944361209770762,0.3960989462484403,0.17784355963778645,0.06681363554267113,-0.12017688600961841,0.6246525148220776,-0.2601582570307945,0.026565196201838476,0.5607328534527081,0.34878044068579406,0.3340254792037932,0.34318006065798773,0.681245519561936,0.5767277360572899,0.19238454445226902,0.28283447110830684,0.07756235393180312,0.5850348089452616,-0.26777318533228217,0.5274709739971153,-0.11000870478649187,0.3280907803868336,-0.3403639224817806,0.24767648667292916,-0.027048068457904265,-0.14038229544619013,0.4872195738406948,0.25887099735915287,-0.12026225290516816,0.28941953333004955,-0.04837983389252425,0.40529888326633434,0.6912934214492605,-0.20631614620543964,-0.3295217960939467,0.4180636670644665,0.03181135602756254,0.206631371520564,0.4584312748296833,1.0,0.2693450758205461,0.36607626232155166,0.33621749608694923,-0.11509060257179331,0.4020449514258275,0.7835679152256962,0.41856300334372654,0.784084486349831,0.392341027424573,0.3264046954166539,0.7950792506749303,0.29576731542585005,0.16574582601664825,0.4829465928853836,-0.011907494334991562,0.19986674740607094,0.7440886993317053,-0.19341235878483518,0.569041899661896,0.34252913875437185,-0.03954832325497694,-0.2093727853285824,0.6725261961299334,0.636374508121062,0.6554800462240132,0.34605153479098216,0.3051852698353571,0.559212407051283,-0.10199212526006625,0.18664284046538457,0.8101776503781394,0.346821607255076,-0.5158945509657985,0.5977875820584648,0.05409192801015066,-0.29434965782080424,0.05748039747401038,0.7896326913799822
Cingulate_Mid_L,0.31848842642765557,0.41656449294938663,0.5057193016742141,-0.028438615718407563,0.48074431763838804,0.14022704639923417,0.11287653975335962,0.3305480551684375,0.030452611336712784,-0.1582227026475255,0.4414856875663892,0.3840031990347194,-0.07064133425461436,0.3292679013702944,-0.035651319659693065,0.09289389719258234,0.4555135626433172,0.3868528962148766,0.23848567780724284,0.12520509976790026,-0.09889076495231028,0.0813163713730645,0.35437734234432716,0.25866149212574846,-0.1471066765329182,0.7702137184189025,-0.006271810266531928,0.18919407806048907,0.14560289504829668,0.3039214949899146,0.16564746982892506,0.4148726508870316,0.2813213585755277,0.21856948625242156,0.07135015161541783,-0.0826750284480998,0.0022461187185890087,0.2842716392148447,0.6013853493329252,0.5236619205601266,0.4512938733543331,0.2693450758205461,1.0,0.06537339734349663,-0.07528650729212699,-0.24653549257938653,0.06655239248751851,-0.0051546134965842405,0.44596676868061824,0.28013779904131725,-0.03550504814495317,0.16714509876525072,0.12509146874205354,0.10583303999363419,0.060546854740274464,0.33646500308405947,0.32498434903114226,0.40483480527624605,0.3308529009985714,0.05328225253828695,0.24022963715392437,0.31829834291783443,0.14851494929845055,0.5022691704134448,0.3945340853702795,0.23743131101768855,0.1694182283528611,0.09016757610592728,-0.06767757322845512,-0.11027554602868966,0.18070086486503356,0.38400842673789903,0.5620296578915743,0.48714638666897403,-0.08552144525522931,0.20401102727749795,-0.03274399579630737,-0.27577034702671493,-0.11937993677653269,0.06713698502186917
Cerebellum_Crus1_L,0.33553124352803904,0.187926671122845,0.14821350790217402,0.5063955693304447,0.11622591508613993,0.18223930987509981,-0.16401416175772646,0.31193435160974614,-0.07567039620940552,0.4923126090330915,0.12140575152947994,-0.2658488045248811,0.040037809216094775,-0.09054147311805603,0.11371798386816215,0.5829892389062812,0.16254265653100974,0.09242623996254952,0.21639778954208705,0.34969792404828876,0.223521431258387,0.3217752288507032,0.300470979877393,-0.2667568773693981,-0.1617633939710163,0.19251456123474828,0.05375510635737579,-0.14211613410118884,0.6141832150140634,0.10744664050910409,-0.272458601059709,0.06614223147921133,-0.14116463918901925,0.026521971498349322,0.47339336718569847,0.0901153562141493,0.03020252474062007,0.08259684852888555,0.18065751437477326,0.013526887708419644,0.4321439106982054,0.36607626232155166,0.06537339734349663,1.0,0.6873380924883848,-0.3796325253058087,-0.03209635667444811,0.3961511092006782,0.1390229469396833,0.4677504384713855,0.3723662719960438,0.03639581082136478,0.5067261075593424,0.20066116314837398,0.6114501762517914,0.20952624353277557,-0.12795102639949238,0.5643887423594283,0.058690242144981565,0.14975699096848366,0.17027656355869986,0.043785969686234084,0.1402564680671758,0.05352056039285825,0.21989924686260284,0.35318084647027376,0.347807700901608,0.22628871667713177,0.3376816989726857,0.5832746312674439,0.045508432846910814,-0.11454290492046688,0.2894122334091565,0.35388531275216134,-0.07503662941338837,0.35747171667066735,0.3654879077471441,0.1838922629439832,-0.03130828837854432,0.27303876869740934
