,Supp_Motor_Area_L,Putamen_R,Fusiform_L,Paracentral_Lobule_R,Occipital_Inf_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,N_Acc_R,Parietal_Sup_L,Rectus_L,Occipital_Mid_L,Fusiform_R,N_Acc_L,Vermis_10,Occipital_Mid_R,Cerebellum_Crus2_R,Thal_VA_L,Thal_PuL_L,Thal_LP_L,Parietal_Sup_R,LC_L,Cuneus_L,Cuneus_R,Thal_MGN_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Angular_L,Thal_MGN_L,Frontal_Med_Orb_L,ParaHippocampal_R,Cingulate_Post_L,Frontal_Inf_Orb_2_R,OFClat_L,Cerebellum_4_5_R,Red_N_R,SN_pc_L,Frontal_Mid_2_L,Lingual_L,Pallidum_R,SN_pr_L,Temporal_Mid_L,Thal_MDm_L,Thal_LP_R,OFCmed_L,VTA_L,Pallidum_L,Cingulate_Post_R,Thal_IL_L,Postcentral_L,Cerebellum_9_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Heschl_R,Thal_LGN_L,Thal_AV_L,SupraMarginal_R,Amygdala_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Cerebellum_8_R,ACC_sup_R,Rolandic_Oper_R,Hippocampus_R
Temporal_Mid_L,0.30362461804732427,0.5395071633386164,0.6487913056648801,0.43021447091247816,-0.24186056254507535,0.3419500843616081,0.23421471997954296,0.5643887423594283,0.23595620273840348,0.2168755903064138,0.14988263101175597,-0.028242866581568236,-0.017265440711668523,0.006465963593015632,0.1350100741396757,-0.24183312131847728,-0.042155494725174825,0.19718813650675107,0.009951708136795542,0.2990895675731836,0.1451562521424615,0.3238874525211691,0.10561806291493435,0.02136589129838914,0.22701560080954,0.33178485317156836,0.425893104273494,-0.19324362268643266,0.34544023794161366,0.12922664786044738,0.3258424623341473,0.19410565871293334,0.44975206861482636,0.22669456937775323,0.17250670432236553,-0.13592622143831698,0.22207773073471512,0.33223560241836564,0.21436855104295774,0.4775823807091315,0.26472305544836333,1.0,0.3029303699421352,0.1579115669843179,-0.366902675626352,0.0985456139184877,0.32217261276050235,0.1547991387810674,0.3433443895214814,0.10561905768208851,-0.0018406515504899427,0.4081598648253108,0.2841678054927093,-0.1526734302115898,0.16885915385395125,0.2787750971152891,0.37327057198895613,-0.06281855034912599,-0.166725475156534,-0.0811516152785173,0.17604556279415567,0.25642391932230707,0.5171358913917624,0.030442219043986706,0.30914016489018964
Thal_MDm_L,0.6163371393331997,0.38028775765945877,0.26681786382999695,0.44325436033506677,-0.3263578471377757,-0.1374319096503101,-0.06085500978417649,0.03106283846628924,0.5731755371789115,-0.15744878769733675,0.11006826552792967,-0.2750256348958722,-0.10380976199619067,0.6801822957937887,0.20911186441381596,-0.38971725460453993,-0.202023997694464,0.8394025489356072,0.33356284100603406,0.4538473397590424,-0.139198235585113,-0.1584008206951011,-0.22916318801493085,-0.2877309384432122,0.44699898336273036,0.43751367523643586,0.3148201660154917,-0.08883118598344321,0.47020464678509605,-0.02597356676681,0.2654262805708723,0.36188070099445774,-0.23931550676519842,-0.15313996072331815,-0.21976512572027512,0.4177455384141325,0.4281414198105828,0.3100629110325693,-0.07630511536673666,0.2844502758914596,0.3347473901073126,0.3029303699421352,1.0,0.22185395679839207,-0.019355500643796243,0.3498511298069298,0.6991093157619207,0.4052853661888806,0.7933640666308073,0.0716158502709557,0.11727389310457907,0.3438179677663165,0.11236869417545457,-0.23920557138125237,0.3665237693174696,0.6575686523207073,0.4936037929540217,-0.2373045362331176,0.3481326241444028,-0.11780393478045989,0.21508949343843128,0.11157008719405212,0.48868667077736033,0.15294499690209276,0.4069574112466856
Thal_LP_R,0.23324601676779702,0.4152332463509571,0.06422682746597426,0.03763182702978932,-0.00475440385561788,0.06728188021740189,0.09638585736798547,-0.026215623147378006,0.09793224199902979,-0.0631864432938938,-0.033033767299645,-0.22595679969735855,-0.0521447448680842,0.08698765361466985,-0.06561908466423955,0.0017410148570337054,-0.10570490944593462,0.18605339424472056,0.18909005639476162,0.47096308649747587,-0.08935812952176785,0.0439128523032747,-0.14018651505275428,-0.11082905661177497,0.05697940785117596,0.057324459098307114,-0.0033972405790092548,-0.08553422227989685,0.156183091984564,0.02808127045454124,-0.06945071545112042,0.09019421495274711,0.25660318936847665,-0.0645321790908237,-0.004894613613028893,0.039628404697141593,-0.11733387182928669,0.3574153012225233,0.033309503018371774,0.45812337716264745,0.09872941429485405,0.1579115669843179,0.22185395679839207,1.0,-0.11420198186770587,0.028537558570782,0.2838956877912915,0.037688989846837224,0.06122050615628128,-0.08559569763651256,-0.07473197686534519,0.22895638718415978,0.15271841448521162,-0.04451292817274325,0.17142698704655243,0.10174243487699239,0.35401068343285,-0.08811065452127462,0.039000801811983565,-0.05826257142087231,0.1185883642686236,-0.12238925599635811,0.14823221736990821,0.1582592505359083,-0.061994136353862375
OFCmed_L,-0.1435904853587933,-0.1857031347634868,-0.2014414891728638,-0.13893786872363437,-0.2243682189144692,-0.45366091350507926,-0.12015621853056029,-0.3796325253058087,0.10730516482533474,-0.2708595375758912,0.2775571123168147,-0.19240871905877502,-0.11024722013522453,0.22987600596665925,0.24532091447995225,-0.25760762909423635,-0.20933490227083823,-0.036307547187891163,0.3682578976056324,-0.011434120161896665,-0.39543409531744694,-0.290086045430482,-0.2400217183296575,-0.14943653357867084,0.18896501771313848,-0.1817779980049432,-0.08608959643079521,-0.13047166438810412,0.16459346916065415,0.3735392069529381,0.19850406508756807,0.2389986466548163,-0.32979080718962134,-0.15295585347905744,-0.3982864176918873,0.5250494863489702,0.02966051953948774,-0.0651718617584461,-0.19132372571420644,-0.469953822847692,0.10925275450467098,-0.366902675626352,-0.019355500643796243,-0.11420198186770587,1.0,-0.05157788179848695,-0.2905331880701296,0.3169379289896503,0.08033922007140652,-0.05469282478090788,0.12535400674433533,-0.05260019797181677,0.2885301283771813,0.07474543678546068,0.16641032427029948,0.2709706597231587,-0.05798377795465477,-0.21716639350010553,0.0770771045818026,0.5764714728550941,0.0753644166483083,0.10153866223076105,-0.12522995020825273,0.14935454972916265,0.3316101734129172
VTA_L,0.22270326325712622,0.22471462051851437,-0.007627792260310371,0.16159060798941788,-0.37612747805128144,-0.07513929420077771,-0.37836339758182064,0.07399455239807375,0.3995677010435155,-0.1943684943898424,0.2854444372466137,-0.24159959481401652,-0.18216714381195778,0.20084565967346701,0.3033694259348983,-0.2960280172908304,-0.0588638799073038,0.30650099659149993,0.16352965127745783,0.08489867962569005,-0.12908358510091622,-0.3962066149774951,-0.2580678216526266,-0.20770869262724842,0.5520695682232079,0.14973073772925605,0.20614170128653475,-0.02380827506304616,-0.03522944196250518,0.20926812613317358,0.34405989154558,0.16890814102537896,-0.21055735134019352,-0.34920580219712083,-0.38087247677196234,0.1375175764738093,0.4241355816529753,0.0066412761443340055,-0.3464101004332734,0.1773007922745576,-0.09684173749218904,0.0985456139184877,0.3498511298069298,0.028537558570782,-0.05157788179848695,1.0,0.32585514640789187,0.07941302331827936,0.4214723888039204,-0.11383304504835005,0.29179231143626866,0.12559838732673279,-0.01430547953336129,-0.38560625276004923,0.2100717398310458,0.26928357123914776,-0.15348115420311248,-0.3467009610151753,0.14323947441928056,0.14962007872199823,-0.014592664679318489,0.31395410036561133,0.02754608352039909,-0.010657725328430213,0.34805097313791883
Pallidum_L,0.5802304444228844,0.5557269868362574,0.3341887197615744,0.4089029592964728,-0.06822593414314548,0.1445899692059109,0.029102307010315936,0.11622591508613993,0.47223279582636507,0.022785033863257444,0.03565831889864696,-0.14604383601900503,0.051772170947845496,0.4863388541200226,0.031106798590634917,-0.09638979065395495,-0.04141301410711861,0.7360763323418026,0.21431847839976387,0.49116493206961187,0.02458380113231285,-0.0037908500987658056,-0.07090520069001381,-0.10274551307429791,0.2638402978568478,0.4390759594307785,0.23599938815167348,-0.03389359726816321,0.37999281556191444,-0.180382601293806,0.17519142017603379,0.2903855333077226,-0.00046313358812242577,-0.03326709649900975,0.04049314111839798,0.14541113610939183,0.3691700407399366,0.482349176283318,0.060842149973252546,0.6043461048552514,0.2695051322861018,0.32217261276050235,0.6991093157619207,0.2838956877912915,-0.2905331880701296,0.32585514640789187,1.0,0.14747728890735837,0.6330536006674956,0.11797444399226284,-0.023893533515939373,0.26838090462926173,0.0450240710536367,-0.11894297397290775,0.28199237907566316,0.4666364808620159,0.37646130669123556,-0.044356798023148944,0.2761276974729176,-0.29354736948542365,0.2545942635777087,-0.024663782191438426,0.3947316352122455,0.18456906666334888,0.23048083990697668
Cingulate_Post_R,0.31208886514850426,-0.0502615747655168,0.4697614200299235,0.6177651914466856,-0.11649578784048771,-0.10904637748636563,0.26305722688626587,0.08259684852888555,0.21739999809146626,0.16345675911922883,-0.0683748898729527,-0.018413180782581043,0.06720814413210249,0.3507164026609505,0.06205328205917535,-0.1571274462952559,-0.08479870270156309,0.3547205944238822,0.16993203315675423,0.3050067532225134,0.09771042113824387,0.13848999805853573,0.12344325023261575,0.0855948786119362,0.13481859550910028,0.5308146973687371,0.31741749362218397,-0.1952122151359876,0.5108900425897399,-0.0863802379889047,0.3140158592662652,0.665334238882781,-0.10703138674677178,0.11262269128449767,0.07428159970539276,0.29430962848815356,0.1614995319829939,0.22008687471208388,0.36705352921590956,-0.11424499439664476,0.3533849864788291,0.1547991387810674,0.4052853661888806,0.037688989846837224,0.3169379289896503,0.07941302331827936,0.14747728890735837,1.0,0.46284375699606245,0.3983407276997288,0.03638189671599104,0.3956313819128843,0.3223680351790506,0.2076448578790931,0.3399778578461852,0.5947397115298108,0.46805130220489866,0.10076218429153527,0.3057856358398348,-0.0007300051900856797,0.2144461204033409,0.15428442940477752,0.488067054190458,0.1912233437246052,0.49452379967477067
Thal_IL_L,0.3933659947048281,0.2594155033995633,0.3782276399278706,0.5254401944956268,-0.3476723027034885,-0.07565830647103976,0.030590621400218038,0.25923583913160975,0.5617021836921982,-0.001979919956118851,0.22123259457803698,-0.06471058689425738,-0.049930135820289406,0.549560046513134,0.26837397967738,-0.3241211632925005,-0.025824004522474346,0.6913501952432395,0.21429137428134507,0.299645226514736,0.001010120412526008,-0.05857842223610625,-0.00960771269733032,-0.0817475526122714,0.4486328921778829,0.46736516592805616,0.31068267138198136,-0.0859137526044436,0.5434828502723568,-0.020090230528375774,0.4833133891460889,0.42302776901436734,-0.19191084441647352,0.01853754382208958,-0.12391071833028346,0.32872372244941,0.544384888025312,0.2259069745962843,0.0029971165139748607,0.205355411516165,0.3853391025934383,0.3433443895214814,0.7933640666308073,0.06122050615628128,0.08033922007140652,0.4214723888039204,0.6330536006674956,0.46284375699606245,1.0,0.27970638749003646,0.2276819079775308,0.23412544024290338,0.17564902460932663,-0.09779911899951188,0.29503468475766476,0.6548929220585349,0.3962392391765714,-0.09893650951129479,0.2745162032397064,-0.05069587809993998,0.25578938293980874,0.3849334044819917,0.4592570616470275,0.067464183674246,0.615875942838
Postcentral_L,0.11760369761815288,-0.14583803143106724,0.6002057983632479,0.7014627780147984,0.3884455754519319,0.290123261901837,0.6901520047135551,0.3569700991449949,-0.19144653706994405,0.7176580024875978,-0.24518962303820602,0.5588883062753818,0.3617349460609952,-0.13894622968751827,-0.25639382996487853,0.35016460537015776,0.32821510310742896,0.07963771719770808,-0.13571042491813678,0.1934780484611531,0.6164202765437089,0.5897744312545112,0.7105850460972626,0.5521275880489729,-0.33135082716437186,0.7492771752523818,-0.005376329337816765,0.05576531439974299,0.4635762365895739,-0.31144658975696593,0.08517134380878982,0.5410473405837319,0.20980647273485387,0.6277536650428759,0.6106022848925536,-0.24077464898303647,0.05061419333134365,0.28942815159767094,0.7640848771362285,-0.012996216508879149,0.22048464742463933,0.10561905768208851,0.0716158502709557,-0.08559569763651256,-0.05469282478090788,-0.11383304504835005,0.11797444399226284,0.3983407276997288,0.27970638749003646,1.0,-0.06760153559317943,0.1963199244758071,0.3270210699697004,0.7208500414026524,0.2532556301122358,0.19689042504006873,0.3554433885787143,0.7919640899030751,0.2679930355551354,-0.311134314035712,0.5781718108288981,0.22794735090686022,0.1866060190374983,0.3807179841259982,0.30555121225670634
Cerebellum_9_L,-0.20798608938020324,0.02602238886926545,-0.06277719872591918,-0.08016887769154891,-0.35061192481086406,-0.012941011791827038,-0.31640191897472125,0.26722316885736264,0.3791851250628202,-0.14410705084067207,0.5227980874364829,-0.0031214021781267812,0.24194504194778077,0.0864589080035695,0.540338659699414,-0.23269562722591267,0.28291478498567824,0.053507291622931615,0.04039667095908546,-0.2003383031179667,-0.10136364600146236,-0.43690294597502655,-0.06027347530184574,-0.061806983155629075,0.4696500385095555,-0.1420442406258277,0.03947286446315307,0.038934339535130195,0.07743659847000088,0.3052206116360763,0.6999751191615681,0.004782166342640741,0.029632201671775493,-0.09339999342725122,-0.3342845185498865,0.19718782444354002,0.30087325283868216,-0.14120184325011328,-0.3745438975069919,-0.07030516102380702,0.007386754716592864,-0.0018406515504899427,0.11727389310457907,-0.07473197686534519,0.12535400674433533,0.29179231143626866,-0.023893533515939373,0.03638189671599104,0.2276819079775308,-0.06760153559317943,1.0,0.01715830754031785,0.14906728733806396,-0.3266892762760718,-0.2709312670734592,0.22505551004039298,-0.2584257320447761,-0.25620461666502836,-0.35358118377810693,0.3525602769431903,-0.045463706103806005,0.7464841974708234,0.10343608024065698,-0.33635252924725495,0.44312079339839583
Frontal_Sup_2_R,0.6629762921465276,0.33340617977870984,0.431935917588699,0.44696317959095466,-0.04590252682393707,0.13650992936022707,0.20372288525269358,0.1397496955288683,0.1454101108182474,0.19496314265028,-0.08362135606991217,0.014862519605422661,0.1684484236999485,0.12277943212160139,0.05978969387284089,-0.19219560425749072,-0.026072859575275397,0.33692756496556964,0.21576068381243926,0.5019958311254968,0.22216643581455245,0.1349758992362066,0.040631758337224586,0.05044782681315717,0.10866311286010982,0.4959149076077065,0.2906631509364916,-0.21375146838444528,0.31678276910824343,0.12363127312366216,0.1699067076461202,0.45695946499943535,0.3345894311488177,0.07783746897372745,0.09114290029501428,0.12256610699221357,0.05016244337255075,0.5255132097434486,0.21507184146968897,0.24427869042846037,0.29006467834094307,0.4081598648253108,0.3438179677663165,0.22895638718415978,-0.05260019797181677,0.12559838732673279,0.26838090462926173,0.3956313819128843,0.23412544024290338,0.1963199244758071,0.01715830754031785,1.0,0.5362922274537394,-0.05321870933993317,0.2265550769726463,0.3819011901411546,0.449007737113594,-0.028001738448309253,0.058145379738663995,0.06006573877479385,0.29009356360104277,0.08900659890840733,0.5193535334107058,0.2296133524137462,0.26529594517156563
Frontal_Sup_Medial_R,0.18729037119089556,0.35612597023613285,0.4011139682709681,0.3713383332730154,-0.015194689509390178,-0.01526953975736233,0.187886570169863,0.17816509732849523,0.04161756445500772,0.13597107187113916,0.18904143626462974,0.0013496378545200822,0.28974805144500365,0.017839770865266655,0.17511605465613564,-0.18954783118538923,-0.02669325304897303,0.09166916293583571,0.5494997447640848,0.4847196420332503,-0.04929619319518028,0.05295964783101126,0.016348412893235367,-0.026558050478128026,0.2086551646098353,0.32743368536604484,0.03053658023399708,-0.2775382897583419,0.49560570890580297,0.43060477329070695,0.38096412224960796,0.6126666134008268,0.33916488468742706,0.15684969445738503,-0.02553647568065517,0.29043733398841387,0.06688323047782509,0.4973199944739196,0.24571543088357473,0.07502427374957707,0.19322707683540696,0.2841678054927093,0.11236869417545457,0.15271841448521162,0.2885301283771813,-0.01430547953336129,0.0450240710536367,0.3223680351790506,0.17564902460932663,0.3270210699697004,0.14906728733806396,0.5362922274537394,1.0,0.2719297671374556,0.4078279147606476,0.4634110668523643,0.25969081665331706,0.05196437982597323,-0.03272101032681506,0.34702664442402337,0.617837658519515,0.289524133600181,0.20350567973044037,0.49352274793395523,0.5601659334900799
Cerebellum_3_L,-0.08830749680916293,-0.21900900396744497,0.44981160240857043,0.3549724457835988,0.5678244991568864,0.2307611634638198,0.7088176379658526,0.11371798386816215,-0.46705969332346237,0.6121334233412933,-0.3840482286766171,0.4836854919905067,0.37209448124822697,-0.2622975597322267,-0.455747829539146,0.5157739406819617,0.2659107069141349,-0.13577855796587776,-0.022198427070470466,0.2146908022659294,0.4089141785856159,0.6720874208755174,0.638639626471066,0.5080682747358238,-0.5816196377827102,0.3942594299798271,-0.2943620690236876,0.11245153393367247,0.33835200293127154,-0.28452403137609256,-0.2652419368731547,0.3978951296126667,0.20451160686845,0.553257145574101,0.6721925198987277,-0.19738576041182335,-0.20745942381894283,0.22336867515759726,0.7994379762525877,-0.08414036442548328,0.13644916154898296,-0.1526734302115898,-0.23920557138125237,-0.04451292817274325,0.07474543678546068,-0.38560625276004923,-0.11894297397290775,0.2076448578790931,-0.09779911899951188,0.7208500414026524,-0.3266892762760718,-0.05321870933993317,0.2719297671374556,1.0,0.21181050968207543,-0.034293080418587224,0.2756931497536379,0.8206771063868142,0.2865539632265365,-0.25292948802815896,0.5468795522623422,-0.10242247827624396,-0.07519047102846532,0.46497972790213077,-0.04385143508905805
Heschl_R,0.38855535724368234,0.40141678546540205,0.30905415414835447,0.47730791052823046,-0.06666700005162832,-0.1503994398880409,0.07670170826305944,-0.09054147311805603,0.07874962422334215,0.0058055811252724085,-0.011307383849264701,-0.27931510739824694,-0.15682236655266005,0.22192120316880382,-0.00413266332784474,-0.20271439036019212,-0.3320260867807262,0.23724166889429552,0.48532421569464496,0.578132271677157,-0.1357093567733774,-0.005576639491167178,-0.2311943627418891,-0.2835759865639125,0.2884715086989893,0.47179267291605365,0.21989848214836408,-0.29674719416071305,0.30548109619982067,0.20761457143317785,0.02265016427878791,0.6046063079355165,-0.14716352054481738,-0.12244143207613883,-0.13669627606031973,0.2853350206704434,0.09621696285408206,0.35070978546735815,0.20729514898233967,0.21053362161070024,0.1031733570534584,0.16885915385395125,0.3665237693174696,0.17142698704655243,0.16641032427029948,0.2100717398310458,0.28199237907566316,0.3399778578461852,0.29503468475766476,0.2532556301122358,-0.2709312670734592,0.2265550769726463,0.4078279147606476,0.21181050968207543,1.0,0.4249766397055457,0.24932794823009322,-0.023446428629507975,0.5103854832639074,0.08918532555449217,0.5091425643820224,-0.10665065257310284,-0.0036816270428068703,0.7524662558177325,0.41181033361254044
Thal_LGN_L,0.48015985496472974,0.40763020713715825,0.41150381341674125,0.5142588047735086,-0.3462787026178256,-0.13277487285885667,0.010467668154018056,0.09321975495876421,0.494620198131403,-0.11398154272794622,0.2509149998989769,-0.2587397183639755,0.0963016040922612,0.5544806129227724,0.3632769773290191,-0.4570468994099822,-0.1874605372094853,0.5623748242445475,0.5116723795321987,0.476607284904318,-0.21631787283381085,-0.1430807944549162,-0.18578477819944147,-0.192983501938205,0.49464928360180643,0.4542764501447988,0.31910192443373453,-0.1928504487164517,0.7069114154222985,0.20950790141595513,0.5363658723535714,0.6396447917457615,-0.08320823440074006,-0.03299148831088419,-0.20500429407220316,0.5810197470181471,0.41117581103144973,0.41959067085488727,0.07775835970131367,0.16284114484804843,0.3479053168044069,0.2787750971152891,0.6575686523207073,0.10174243487699239,0.2709706597231587,0.26928357123914776,0.4666364808620159,0.5947397115298108,0.6548929220585349,0.19689042504006873,0.22505551004039298,0.3819011901411546,0.4634110668523643,-0.034293080418587224,0.4249766397055457,1.0,0.36655536303067615,-0.18463359911953148,0.2488347140000739,0.18449620524239008,0.36647727079065195,0.27441076418964705,0.4159936555390655,0.3103968228393824,0.7072561480230043
Thal_AV_L,0.5431627702079588,0.22480375740166167,0.554854667388892,0.5727988120137507,0.12168664169236357,0.19258419880624542,0.5778558047232448,0.08650835302936354,0.012613358745190538,0.30625640322939535,-0.38326587786007793,0.09796666361787848,0.1015085930334253,0.25980848559062947,-0.13460148321372492,0.0726256839210314,-0.03507109358372589,0.48873000294446994,0.030390397878270563,0.5984782540685175,0.2571408752875615,0.4774996511490302,0.27118698100131916,0.2142551085989989,-0.1933255397064128,0.5485879819505116,0.24756331148932026,-0.0984201688884044,0.5183800899090969,-0.320739960679457,-0.09037155699982148,0.4025584482539257,0.23385170903193656,0.3699483992424069,0.3552403178180183,-0.01889348798962392,0.06516721249256353,0.5207624410404216,0.530868516574234,0.3020933157433251,0.5726676053054318,0.37327057198895613,0.4936037929540217,0.35401068343285,-0.05798377795465477,-0.15348115420311248,0.37646130669123556,0.46805130220489866,0.3962392391765714,0.3554433885787143,-0.2584257320447761,0.449007737113594,0.25969081665331706,0.2756931497536379,0.24932794823009322,0.36655536303067615,1.0,0.2859694365118379,0.2921720425683085,-0.32359470975112375,0.3489533519748633,-0.13721461913104188,0.5777386714370385,0.3028649170448823,0.0957501982690859
SupraMarginal_R,-0.056702194651266975,-0.26669939916644314,0.46970948604214746,0.4167374651295216,0.6893098540119497,0.4448442752740229,0.7534752815123806,0.27303876869740934,-0.5084993347526041,0.7406131521519744,-0.44913372927198003,0.693183821536258,0.5216530899226998,-0.3680159463988814,-0.47724143534356034,0.688374282094038,0.5236858343101726,-0.13814840425964692,-0.34351603220574156,0.0460930333067025,0.6633080476943679,0.7415167865370252,0.8683658789257868,0.7461887880321515,-0.6913791310729875,0.4855179616682052,-0.2046152476603904,0.23647379479184596,0.241068890895602,-0.47832688763127423,-0.24609583523309314,0.2196585574870113,0.3436548088720586,0.6837723027759354,0.8744856054385549,-0.48230729211365925,-0.17105912700994697,0.19967485930132944,0.8220709821384908,0.01196170418635542,0.11818902171102648,-0.06281855034912599,-0.2373045362331176,-0.08811065452127462,-0.21716639350010553,-0.3467009610151753,-0.044356798023148944,0.10076218429153527,-0.09893650951129479,0.7919640899030751,-0.25620461666502836,-0.028001738448309253,0.05196437982597323,0.8206771063868142,-0.023446428629507975,-0.18463359911953148,0.2859694365118379,1.0,0.14952784812959452,-0.4573557725843511,0.41097025611269694,-0.041848841921293206,0.0653478261891787,0.25506942039432173,-0.17652861437399758
Amygdala_L,0.3823538080378123,-0.016542105708318478,0.1758442620832384,0.3433699869102537,0.10567750665707197,-0.13396192861859066,0.22128265852254952,-0.2667568773693981,0.019205422806518508,0.06101556254058018,-0.456013051814401,-0.06598504619980762,-0.17925914200971343,0.3678023719595372,-0.2830182094539545,0.02923627544271835,-0.20341984076826833,0.3276136601147708,0.17298926532177478,0.3351759053121184,0.007601277200922549,0.1156318248177065,-0.07932167537290943,-0.07495375485145855,-0.09007162599367138,0.3850526537602494,0.17470135072915305,-0.006645814109076251,0.18673039794479188,-0.27591418565825837,-0.2646175087103532,0.3308254718163255,-0.3596655707913598,-0.07001998141766973,0.06932782654344612,0.17511218461910547,0.08613086436895549,0.19886222708933662,0.2767738503469395,0.038364191106071144,0.1954502332570932,-0.166725475156534,0.3481326241444028,0.039000801811983565,0.0770771045818026,0.14323947441928056,0.2761276974729176,0.3057856358398348,0.2745162032397064,0.2679930355551354,-0.35358118377810693,0.058145379738663995,-0.03272101032681506,0.2865539632265365,0.5103854832639074,0.2488347140000739,0.2921720425683085,0.14952784812959452,1.0,-0.2540484722191471,0.23508800650753855,-0.31815679348040365,0.06606205004074811,0.4664494614981382,0.1160822648873114
Frontal_Med_Orb_R,-0.2238806401451847,0.19391438874988545,-0.17398678283302682,-0.24996398468005535,-0.32758770591651937,-0.2023379490566681,-0.4317776648478685,-0.1617633939710163,0.05738191514313722,-0.38697048991367866,0.6225228848405346,-0.2869752084216314,0.08167436407270637,-0.07946244288657005,0.4064166592896354,-0.3408717609590126,-0.06591294775517265,-0.24980214768711403,0.43034344339639796,-0.07013154151838992,-0.4370338063582385,-0.4336224761534644,-0.34150111001582617,-0.2831795147310953,0.470046528445171,-0.33549433856484145,0.0012423324418177361,-0.1595541577844871,0.055717956359704335,0.8740762092119058,0.3918819262020531,0.10379646609783322,0.02467182100728296,-0.3151924629163443,-0.4500731299956241,0.3857743748955258,0.1360946047798807,-0.030674937886526595,-0.42656355130962637,-0.17162137574587913,-0.09501311159645248,-0.0811516152785173,-0.11780393478045989,-0.05826257142087231,0.5764714728550941,0.14962007872199823,-0.29354736948542365,-0.0007300051900856797,-0.05069587809993998,-0.311134314035712,0.3525602769431903,0.06006573877479385,0.34702664442402337,-0.25292948802815896,0.08918532555449217,0.18449620524239008,-0.32359470975112375,-0.4573557725843511,-0.2540484722191471,1.0,0.06221384344964151,0.32587754794244234,-0.12340955604158327,0.0007564557650381956,0.35296954917001716
Frontal_Inf_Oper_R,0.32133386232992045,0.34563920778011853,0.5278613251322151,0.4981271759295243,0.24348262269467003,0.1590805359754369,0.37625652188401504,0.17027656355869986,-0.08565893803519384,0.382830246790493,-0.025510293556429503,0.16968698699140697,0.3207565571473966,-0.07152706609176994,-0.11789788072883892,0.08652828002242915,0.09742659335365468,0.16026997363271284,0.47570609442751094,0.5856889727925707,0.18842779570650556,0.2810605871306209,0.2845895949415952,0.1453286876394106,0.035077734195168575,0.5220427773533466,-0.01758213135171821,-0.009773805225965916,0.5406789726529024,0.13805364461418998,0.15697031146780874,0.6563397302569954,0.29901081289165593,0.3023725962933636,0.2665782001057703,0.06273972398828868,0.13395055874211811,0.5957174621566231,0.5176333004801537,0.21819309915233256,0.20251780843820988,0.17604556279415567,0.21508949343843128,0.1185883642686236,0.0753644166483083,-0.014592664679318489,0.2545942635777087,0.2144461204033409,0.25578938293980874,0.5781718108288981,-0.045463706103806005,0.29009356360104277,0.617837658519515,0.5468795522623422,0.5091425643820224,0.36647727079065195,0.3489533519748633,0.41097025611269694,0.23508800650753855,0.06221384344964151,1.0,0.15304360565576763,0.0533106448713209,0.7495028132960477,0.39616047980711755
Cerebellum_8_R,-0.16700472966684404,-0.00010242574848508527,0.22787339705650883,0.17785999287933393,-0.3252385994618212,0.06744457145830939,-0.048500271894710435,0.5789703688649651,0.34389087006989877,0.11926279803861095,0.49616588983546456,0.21532484812155553,0.18756798193478266,-0.028271824992749543,0.4617985544060761,-0.21421437427054935,0.37895761819124096,0.02521721970050695,-0.01121734414173296,-0.14236853381741824,0.067210513021066,-0.10044622073328555,0.20297580645036004,0.09523973577762447,0.3904105762606451,0.10125364589531528,0.08130239010936173,0.004911700118550356,0.25619676692205057,0.3170398882923268,0.7109130481572571,0.18760371190768946,0.13118653161147234,0.13822733840969845,-0.11959205703899656,0.07635257072141462,0.35781008749513,-0.03890230868303495,-0.11303372920610048,-0.10293998881109992,0.08244659901943212,0.25642391932230707,0.11157008719405212,-0.12238925599635811,0.10153866223076105,0.31395410036561133,-0.024663782191438426,0.15428442940477752,0.3849334044819917,0.22794735090686022,0.7464841974708234,0.08900659890840733,0.289524133600181,-0.10242247827624396,-0.10665065257310284,0.27441076418964705,-0.13721461913104188,-0.041848841921293206,-0.31815679348040365,0.32587754794244234,0.15304360565576763,1.0,0.12506497833795677,-0.2437088180247508,0.5429384175654357
