,Precentral_R,OFCmed_R,Amygdala_R,Occipital_Inf_R,Cerebellum_8_L,Raphe_M,Vermis_9,Hippocampus_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_L,Amygdala_L,Paracentral_Lobule_L,Frontal_Sup_2_L,Occipital_Sup_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,SN_pc_L,Caudate_L,Supp_Motor_Area_L,Vermis_1_2,Temporal_Inf_R,Thal_MDm_R,Frontal_Sup_2_R,Postcentral_L,Lingual_L,Vermis_6,N_Acc_L,Thal_VL_R,Cerebellum_8_R,Thal_IL_L,ACC_sub_L,Thal_MGN_L,N_Acc_R,Calcarine_L,Paracentral_Lobule_R,Lingual_R,OFClat_R,Thal_VPL_R,OFCpost_R,Putamen_R,ACC_sup_L,LC_R,Cerebellum_Crus1_R,Thal_VL_L,OFCant_L,Thal_MDl_L,Cerebellum_10_R,Frontal_Inf_Oper_R,Angular_R,Red_N_R,ParaHippocampal_L,Thal_VA_R,Insula_R,ACC_pre_R,Raphe_D,Supp_Motor_Area_R,SupraMarginal_R,OFCpost_L,OFCant_R,Cerebellum_Crus2_L,Precentral_L,Frontal_Med_Orb_R,Thal_LP_L,Parietal_Inf_R,Cerebellum_4_5_L,Thal_AV_R,ACC_sub_R,Temporal_Pole_Mid_R,VTA_R,Thal_MGN_R,Cerebellum_10_L,Vermis_10,Cingulate_Post_L,Vermis_7,Temporal_Pole_Sup_R,Thal_PuA_R,ACC_sup_R,Cerebellum_9_R,Thal_PuL_R,Vermis_4_5,Pallidum_R,Temporal_Inf_L,Postcentral_R,Cerebellum_3_L,Parietal_Sup_R,Fusiform_R,SN_pr_L,ParaHippocampal_R,Thal_VPL_L,Hippocampus_R,Putamen_L,Precuneus_L,LC_L,Frontal_Inf_Orb_2_L,Thal_MDm_L,Thal_Re_L,Heschl_L,Frontal_Med_Orb_L,Cingulate_Post_R,Thal_PuI_R,Thal_PuL_L,SN_pc_R,Frontal_Mid_2_R,Occipital_Mid_L,Angular_L,Heschl_R,Cerebellum_7b_R,Frontal_Sup_Medial_L,Rectus_L
Thal_IL_L,0.4719417790278783,0.22058745784513933,0.6315766787751982,-0.3476723027034885,0.3576412264643102,0.3853147017686429,0.09415404314358715,0.5920777921507845,0.31068267138198136,0.0009182256143330363,0.2745162032397064,0.46736516592805616,0.18059020240668702,-0.23988632000835833,0.26424743265203526,0.17564902460932663,-0.025824004522474346,0.544384888025312,0.270915975668218,0.3933659947048281,0.09704347041275645,-0.24207754709539156,0.5826162723719758,0.23412544024290338,0.27970638749003646,0.0029971165139748607,-0.1798339475357774,0.549560046513134,0.5321927585048071,0.3849334044819917,1.0,-0.21005505496403334,0.5434828502723568,0.5617021836921982,-0.15269474998894972,0.5254401944956268,-0.05892901885267508,0.0664315882214573,0.584937733966748,-0.13759156668142283,0.2594155033995633,0.24489243396168495,0.2268026322750756,-0.07240720750597407,0.6101992739786749,-0.12211398598834666,0.7210427647944702,-0.11610866659179114,0.25578938293980874,-0.2892843524779239,0.32872372244941,0.6937825575464535,0.34606877636347,0.16907485981585915,0.0493045373477612,0.5066066313030296,0.4092192779707573,-0.09893650951129479,-0.047071150143443916,0.3255275197399583,0.192596543876395,0.4493879860741386,-0.05069587809993998,0.299645226514736,0.07737089315698742,0.04762097136080134,0.04852672911389265,-0.1979122786538583,0.1525393751904342,0.0366049409933497,0.4486328921778829,0.40792477707772545,0.26837397967738,0.42302776901436734,-0.021767408150410502,0.00697708388313193,0.5649935304111067,0.4592570616470275,0.42247054370250814,0.5970149052475087,-0.04189196523749375,0.205355411516165,0.5347777238762331,0.2935918455742577,-0.09779911899951188,0.001010120412526008,-0.049930135820289406,0.3853391025934383,0.4833133891460889,0.5975377847310699,0.615875942838,0.5603248381426126,0.012801122462696338,-0.05857842223610625,0.030590621400218038,0.7933640666308073,0.610110454028336,0.4155760360080007,-0.020090230528375774,0.46284375699606245,0.5731339888281936,0.21429137428134507,0.24425433797180326,0.0578007356841988,-0.06471058689425738,-0.0859137526044436,0.29503468475766476,0.1328677422872708,0.003698634195226379,0.22123259457803698
ACC_sub_L,-0.3874835792317264,-0.1523485284445238,-0.28777672494826756,0.17577671698043573,-0.010747400605825134,0.17621077892880319,0.09543720182744421,-0.312655112319956,0.08759252410396123,-0.17429722871068198,-0.3333278205099088,-0.12398483834284123,0.2052377335613008,0.12759594612998723,-0.3709421440168042,-0.2165524083160912,0.29658017425751765,-0.016823808545066654,0.34452245380908675,-0.15044381954389682,-0.007353720432276708,0.05514149183964659,-0.2510726352766123,0.08261711836579137,-0.14482736104123276,-0.020048547299849423,0.24522342572746889,-0.40597552073007154,-0.21110096363870984,-0.025889893578817776,-0.21005505496403334,1.0,-0.18222661617938418,-0.1254296876028112,0.1737448623766986,-0.1036352047374935,0.06561034896160584,0.25948992942316296,-0.23192696688864103,0.14650648737010707,0.21273774940241663,0.2398807175911808,0.131496731180423,0.34945178148388467,-0.25151829448830987,-0.0752896209712979,-0.20834579019850075,0.201818607041375,-0.21568725717712706,0.4301054860775538,-0.4567062801253231,-0.12133872455541023,0.01994333943091327,0.01947286894191003,0.16827066054765064,-0.09365083572920045,-0.2659877142437184,0.05102568969165563,-0.056593715500660426,-0.2507217212463038,-0.1692657874007003,-0.40389005967035596,0.0012542870163089774,-0.1669835557479,0.17647705230133726,0.08839335128317023,-0.03818807985957966,0.5382387888470049,-0.008930328752571054,0.33764547002257245,-0.08079863825598191,-0.08687385774174308,-0.013718431116182919,-0.23739632989412118,0.07214881539528903,-0.17595901715539627,-0.3221971616328662,0.14011050204973355,-0.0798157373460157,-0.15017573871297998,0.10341799369588088,0.3903911700868507,0.017976289414515068,-0.11364588486078701,-0.17414357968256688,0.21040976532730304,0.21771928273395919,-0.04338120056117451,0.07071390177314615,-0.27213126216592826,-0.19979316531451694,-0.06924110848818821,0.2320291329692777,0.09406203796620126,-0.025260729313172338,-0.2498674629430805,-0.2617709847158028,-0.23821598863232596,0.016590619920414117,-0.23597800728855428,-0.2128371130128697,-0.24727090069175986,0.06767795345976461,0.30443760829272476,0.12376959072463471,0.07991614447659558,-0.34047266352884265,0.1641320719954827,0.3470994524188396,0.08209686493500055
Thal_MGN_L,0.533632539152745,0.15885186045396296,0.5888764905227807,-0.07337210546313014,0.40988939696551885,0.48423266775536405,0.29713160596691757,0.6143861228898465,0.15578318192067364,0.45801921912611465,0.18673039794479188,0.49715544631449676,0.4421237070876265,0.060316092707763114,0.5773439843615765,0.49560570890580297,0.08757959743590911,0.31654866652332453,0.06723338530754763,0.36287745381758607,0.4777828638023831,-0.028056489646322277,0.43170706334435216,0.31678276910824343,0.4635762365895739,0.41061799356548956,0.15000241025555303,0.28251131851365285,0.41775113602014885,0.25619676692205057,0.5434828502723568,-0.18222661617938418,1.0,0.1544627148274768,0.26089662460672863,0.5403919403198537,0.3516491968795526,0.35131283549634723,0.6119779660894491,0.25622865261167255,0.3529213604308123,0.233285589262687,0.3477160225281857,0.05157118641367699,0.4857157343925781,0.23656319197984005,0.48992959244841044,0.21581354900829303,0.5406789726529024,-0.17859984128128586,0.3128052971978027,0.5130976215787971,0.35907711519111696,0.3911468406238295,0.006957248763445907,0.2996421530864227,0.47598659028953405,0.241068890895602,0.38285249840421365,0.17590571917071557,0.13941307532525932,0.5807470670492408,0.055717956359704335,0.4825572180597358,0.2480440873196194,0.46868681283579033,0.28311734048219966,-0.07859635065663202,0.09971741405618995,0.035248527957965965,0.10523551552165941,0.050373818237417385,0.10240425376374719,0.6309550064844243,-0.3064607248933391,0.39325330321333596,0.6583080496274932,0.45829078504234255,0.2056624011575585,0.24675182327837533,0.23614536345040105,0.23558710567861996,0.5291710569651189,0.4829465928853836,0.33835200293127154,0.054438099157109295,0.30681782793400786,0.5051553703040783,0.3376806283462131,0.6253536469909113,0.5257980173644692,0.4694046300119096,0.2559251642586866,0.30321508542258757,0.4452546592196962,0.47020464678509605,0.42212662195191725,0.4959910509395905,0.04630924382556348,0.5108900425897399,0.3945819641334892,0.35021390296171645,0.11298365382142016,0.3983658681724157,0.061326378160686756,-0.08062973447167052,0.30548109619982067,0.0877741709392534,-0.011978769416069603,0.022737296210453582
N_Acc_R,0.12598775601128223,0.31701888137815165,0.37591341542616996,-0.5319925714111631,0.21048990936986525,0.12664117330025224,-0.17999773081759507,0.3552934935757874,0.2573693535487086,-0.22297658009899404,0.019205422806518508,0.027166167092170207,0.08529622360713163,-0.5440065753683806,-0.0177921708282348,0.04161756445500772,-0.19351132168189725,0.3734409891784265,0.37514370812030406,0.273060267663514,-0.28024694117032856,-0.31303107416466974,0.4994283834581498,0.1454101108182474,-0.19144653706994405,-0.37789981739583206,-0.4898946427877055,0.7207940032193725,0.3954008364663306,0.34389087006989877,0.5617021836921982,-0.1254296876028112,0.1544627148274768,1.0,-0.47587625863493377,0.06153755039829484,-0.41657216698745025,-0.05989157252417488,0.2436522986376394,-0.43617482707240685,0.25213471374927937,0.23886012791304695,-0.22907990841128956,-0.039314193574217934,0.3946219568745569,-0.41358359003383016,0.50176457429516,-0.41078411163724354,-0.08565893803519384,-0.3872481291162098,0.4542929185257606,0.5638368339707104,0.02170806251181491,0.2052277070577201,0.23505509877824005,0.5309295585611375,0.21623811199639223,-0.5084993347526041,-0.24336522485354906,0.3981812442970438,0.2542845051633194,0.031503389458569876,0.05738191514313722,0.1322876524681675,-0.3284761223097871,-0.37698302982378545,-0.17830651668544115,-0.04386473766070512,-0.2373156328315856,-0.23324496107320597,0.593508875186228,0.4942576300137376,0.38136095696315403,0.0925675843085756,0.020201811437939452,-0.14299341739052387,0.2942216661316825,0.22765616680556897,0.45653653257369187,0.4969608202308388,-0.31137250552418244,0.14129823966924993,0.38909436650152024,-0.19341235878483518,-0.46705969332346237,-0.34532925862336983,-0.2305393646275269,0.11985771240801985,0.5236635341919164,0.3093075812339128,0.43111087050685487,0.4253723138366737,-0.38173694399465025,-0.40930331839871414,-0.3715843220708571,0.5731755371789115,0.34294161170062354,0.24508889058687006,0.10120875172579712,0.21739999809146626,0.47240979455064597,0.2150427460348441,-0.036416324694732966,-0.09012551211077835,-0.32152811671113585,-0.08270139029623408,0.07874962422334215,0.05989535486643001,0.19491215179159344,0.409270899350074
Calcarine_L,0.1478116848440179,-0.35956020492415736,-0.11106088878659871,0.5569302061978806,0.26260947734252577,0.3758047163751347,0.6332212707370439,-0.08975705639890248,-0.09234117683414526,0.3426321703536235,0.05868680915152564,0.4654986227601374,0.27441510057846435,0.7666167994902637,0.20707376974515634,0.06099703196399893,0.42626031493810257,-0.16322627760225222,-0.2789148341387862,0.010716263098675925,0.6918369804579262,0.18809017592056115,-0.3564061998589298,0.1006955214968173,0.6843630577644094,0.8486791465280712,0.8659042947095592,-0.4231318485133688,-0.15206671926645207,-0.0247708831649544,-0.15269474998894972,0.1737448623766986,0.26089662460672863,-0.47587625863493377,1.0,0.43781465335625674,0.7806781701255597,0.4823905431733524,0.1234155420010693,0.7456343727559731,-0.18150865464739394,0.1179334083775905,0.640954186612436,0.3572167318997901,-0.08587753622543759,0.395888587088079,-0.06370156826601507,0.7564925395171681,0.3493046524725005,0.5174089666995582,-0.542687508121277,-0.31101468746728445,0.23205075491669314,-0.1657592900927929,0.09137379591036625,-0.6188990838040052,0.026702590348455593,0.8631568901249723,0.5551897971358073,-0.4588822105774497,-0.21288109724477422,0.28778476198593045,-0.37677747489973284,0.08991388869662957,0.8332348575000541,0.851977317892085,0.4667233157532453,0.0453181553550444,0.4017945385884597,0.5529801692088727,-0.6722099615541595,-0.5635212111119274,-0.4434933486369799,0.21890110626301318,-0.20484377372251136,0.27719088252628166,0.02785947808992301,0.19142752330300208,-0.21896321129707622,-0.22767303051410653,0.6815415337785434,0.05907372233663982,0.160533349322408,0.6761516263808871,0.7267789611751733,0.6848711927658001,0.4353354450033015,0.1660525735296223,-0.22649175781625114,0.0015862945598390874,-0.20323270721810244,-0.04907779062880023,0.8617946800305817,0.8214052259928086,0.8164677418064965,-0.24857239013061072,0.04482793321122273,-0.10126865805550012,-0.39205144368973727,0.11659749864883663,-0.3637891643206769,-0.3751070902262411,0.34094064164137516,0.14528646813330712,0.627206021828964,0.1389310348709606,-0.10060132542703386,0.04483791995094936,0.021613086890238588,-0.4230867369320031
Paracentral_Lobule_R,0.658381981290034,-0.05260722127880551,0.47388744603915833,0.12252963921163491,0.31690241097657007,0.5289583462010697,0.32808641728945453,0.5563997364712423,0.43028139369063356,0.26583914663168745,0.3433699869102537,0.9466993417925675,0.4230608182157695,0.22099914592103967,0.45845422594511526,0.3713383332730154,0.0632525563902457,0.2631753192077389,0.1595220272243308,0.48958067049492743,0.5064565897451564,-0.023668293849379605,0.2521420998965808,0.44696317959095466,0.7014627780147984,0.6241244947536183,0.2924771646091272,0.11146038669505318,0.48846395580984525,0.17785999287933393,0.5254401944956268,-0.1036352047374935,0.5403919403198537,0.06153755039829484,0.43781465335625674,1.0,0.5602807378422884,0.20722308619845745,0.7419151040238237,0.3845458941827216,0.21196877438154876,0.2944964272214952,0.6135891738380598,0.01636377843710716,0.47878515772875013,0.256357714244633,0.5069201210512172,0.3374411616118288,0.4981271759295243,0.05486400606767254,-0.1031493607431994,0.47754381687393266,0.5235458759263313,0.09438623200847854,0.043482332016918396,0.066312976144785,0.5928716425033479,0.4167374651295216,0.3122353248879557,-0.005257964389671205,-0.02954385946892831,0.6915454673760169,-0.24996398468005535,0.48638352800465734,0.5482829246685814,0.6004784824738025,0.41948081817792005,-0.25146030474806846,0.5032234196650972,0.40213945286990116,0.014284347655029903,-0.0034644169857709134,-0.00972131584987717,0.7306617508209733,-0.057860411950024754,0.20321978028666549,0.5413881965084382,0.480995698913057,0.1636604368854746,0.37749611029165314,0.37770445854127516,0.23842581596204318,0.559354635564331,0.7814881915127226,0.3549724457835988,0.4494659726497112,0.2049749507684228,0.3652690668236928,0.22758523467914962,0.5646484798660446,0.468970058510094,0.4050260085420297,0.5594941230538717,0.4212724255500408,0.48744780878784416,0.44325436033506677,0.466965493657721,0.4715472847075845,-0.19992560361880524,0.6177651914466856,0.32017772039261927,0.024602172022558887,0.3804444511260574,0.2199369574267553,0.24158974767164157,-0.1408891969890753,0.47730791052823046,0.03438568153548436,0.050793254501571225,-0.17432004966555534
Lingual_R,0.2391258412789149,-0.25556365501777095,0.09591764854017651,0.49726761161551486,0.01027758146862887,0.39224297392595003,0.3327813059745409,0.21867879667738485,0.09107012082472232,0.43971329987514796,0.29231859966236945,0.5718256662534961,0.38992514469657785,0.5918888089381799,0.4047298881226432,0.18062620969717413,0.21277844383871342,-0.16839750609441723,-0.04710365482372608,0.26194179717636645,0.6957269703627607,0.32188705452484523,-0.09585673832499633,0.2330590814176287,0.6195078547554641,0.9008633066933248,0.653551279421154,-0.21383174452323309,0.11121639144633479,-0.2513385936593209,-0.05892901885267508,0.06561034896160584,0.3516491968795526,-0.41657216698745025,0.7806781701255597,0.5602807378422884,1.0,0.22482993109894117,0.3788800712911738,0.7582991154174477,0.015594280833946055,0.17420215219936064,0.69254383955052,0.1817199881322541,0.15742177483824737,0.5679541442939708,0.08734225922581638,0.776054469126308,0.4492672863299413,0.3497908664333528,-0.29623773999839775,-0.09537656158562413,0.3548803417832122,-0.062121479124445725,0.0068379718459234805,-0.4214468427647893,0.32465289518214585,0.7333738955080933,0.6338888658621445,-0.4392062953886745,-0.31572554744123976,0.42872508664061165,-0.38478199053651974,0.34710680502959207,0.6130029388481799,0.832552694156654,0.5464780459343379,-0.10273179712484981,0.5470872826900101,0.4967895972847122,-0.5091889645108867,-0.5323217315663115,-0.48264917826463527,0.3944791547443598,-0.23430764055958256,0.4623534954121828,0.22761081378508916,0.29419923143179927,-0.3646763159087621,-0.13187116112814454,0.7082581682026757,0.16114455327833413,0.18802102293557357,0.6725261961299334,0.6782587410522019,0.5015424228533337,0.445430992969723,0.19037307238110154,-0.1853531893112695,0.18032575920335853,-0.023154181630614643,0.1937348082258212,0.6614260371339569,0.7301847189088921,0.7362779833619642,-0.05258931699294536,0.06961952440156718,0.11822501373366744,-0.34998052524276385,0.3190625580090568,-0.21616574579236478,-0.07483406432066114,0.3419231710463825,0.20097723286464023,0.4023500707094906,0.09474831350020224,0.19738013523050588,-0.10294740661198667,-0.07061507335443035,-0.49929312445323937
OFClat_R,0.12473587704144976,-0.23462399528615158,0.03822649629237052,0.1559906567272957,0.5700223419968508,0.38676694340035034,0.6980120486620202,-0.04768353769164597,-0.09123371080544454,0.27188458196963833,-0.37714271027129237,0.16401650701700368,0.2084214297308286,0.2683162549572859,0.1803293999961069,0.30214428162954543,0.4590505980147051,0.14215013880770655,-0.21139739467906624,-0.18925744706545541,0.42062237848612793,-0.24698801405508217,-0.2534918688052377,0.073641782586548,0.4335907467878777,0.39931621327499034,0.4921499838706928,-0.28772300836759396,-0.14533209946781203,0.414418918940759,0.0664315882214573,0.25948992942316296,0.35131283549634723,-0.05989157252417488,0.4823905431733524,0.20722308619845745,0.22482993109894117,1.0,0.016578506606124924,0.38419887020168714,0.08284713812477333,0.02940273946915192,0.36259893929091247,0.501245972274555,-0.16854337506689343,-0.06455162491355236,0.011543250641160812,0.20852967847631657,0.287483673790283,0.2726828642556444,-0.3502984213933255,0.06471895094031503,0.1375025968262539,0.24816868399423533,0.29722880909640575,-0.1306297126225173,-0.144860546325982,0.4294141314135053,0.23621865336502426,-0.13995053315320347,0.14696405469549792,0.09513004105749163,-0.0820833213425032,-0.002577664968636497,0.5519038131393286,0.4543359215030033,0.1625790593473038,0.2767454393885244,-0.12360333383534299,0.16649393263097592,-0.2009381876259247,-0.14882565406280743,0.06403644777719586,0.14973083926544414,-0.24350109826630204,0.010542667168382867,0.09053923302595443,0.16937984150974789,0.2715426912086715,-0.1415659595167385,0.36026872207097554,0.1524520430382851,0.43511101644851496,0.3960989462484403,0.30639032326925447,0.34795984964055415,0.3141360221545606,0.26706001945734664,0.3432832093373772,0.07237862714190361,0.21405111622067496,-0.11644352014842942,0.5105848133665237,0.43003748704721245,0.4685577847189688,-0.19095290811190474,0.0458689846386329,0.05086828217483187,-0.10082261316377049,0.052662143931459536,0.02436864471812098,-0.17153850501419263,-0.010095009696522383,0.3761177924482979,0.43580349311506517,0.053416591435856434,-0.2079593172990717,0.24862954656620928,0.22531626628713358,0.05956134295517657
Thal_VPL_R,0.6179208155662786,0.15090040090004195,0.5570383937978511,-0.016096362848066276,0.11218232331473285,0.4459182523166682,0.000797614995590977,0.6907048560001203,0.33308376077927515,0.36996015439106256,0.3768952485214766,0.7014751104895092,0.4686757476219345,-0.04540208396700596,0.5983960706839063,0.45893901302085294,-0.1153116345442636,0.29601452111386817,0.33761453223461857,0.6316745220754107,0.3030402356436079,0.07527840063995551,0.6564968342748364,0.47341808777056854,0.351779675005687,0.38559153118326767,-0.03471164732361755,0.391307536158614,0.821400650872023,0.033763283637479345,0.584937733966748,-0.23192696688864103,0.6119779660894491,0.2436522986376394,0.1234155420010693,0.7419151040238237,0.3788800712911738,0.016578506606124924,1.0,0.18773045539594152,0.4740590071891982,0.26093688929688874,0.32076769965651813,-0.1241393807460821,0.7743713301178795,0.2847719273253084,0.6627091519666188,0.18571346240441813,0.5679423582379782,-0.22831859887019207,0.27119184833827475,0.6029326742867048,0.6251219973955096,0.38507204216324514,-0.0311407497805721,0.3167875158473125,0.7307321344716097,0.1085566040755078,0.24863125183521537,0.16261499426694023,-0.05745484021958667,0.6220271974609872,-0.06508836917677159,0.7564975602169647,0.11340966402649585,0.3793724363773279,0.44279906684457937,-0.3149797666630992,0.28692745823362126,0.12802458668623204,0.258433340635008,0.05993437832849915,0.08597505753285964,0.7724746382211978,-0.06754723323811838,0.30231805270859546,0.7783954372900208,0.44203596061604467,0.07162726536518421,0.4876668965701972,0.1845041317304402,0.37206123789441325,0.43367522874551023,0.4339431803280545,0.1975066675989398,0.06708116107110004,0.20523278381457052,0.4296528101619824,0.26017595337085325,0.8372469283714833,0.511614717063089,0.6342854770621725,0.163985906382567,0.14297831723633023,0.24927983146435334,0.664680326042023,0.43730276885195507,0.620529508774782,0.007807942619817938,0.5951263997205635,0.4692062321678743,0.46416040856490026,0.1615349867258053,0.3089533472005438,-0.11426174571763277,-0.18705390053943102,0.5979242365956764,-0.07942719203446012,-0.016716800372975727,-0.041903598198760716
OFCpost_R,0.17352832189559148,-0.3980993690136106,-0.08846036812820886,0.5664948623574132,0.06882731446616387,0.3509149260373128,0.44163899801007744,-0.078419084338273,-0.13652633112575557,0.4259704179460999,0.12046220581689772,0.4354324212483684,0.4004787628680098,0.6024456101057851,0.27931573896960316,0.1839956869321933,0.3064369077380413,-0.2312821991736143,-0.04048982915091855,0.12776388147164322,0.6522591035116455,0.26206011887370656,-0.1508746939229187,0.2315483620247643,0.5573437121548458,0.771234041322615,0.6839329305014149,-0.3176685831305834,0.04948408818134388,-0.1655978657895938,-0.13759156668142283,0.14650648737010707,0.25622865261167255,-0.43617482707240685,0.7456343727559731,0.3845458941827216,0.7582991154174477,0.38419887020168714,0.18773045539594152,1.0,0.05628317321083887,0.20168623909006106,0.6433722129364831,0.4770784932195271,0.09633552276241958,0.4875310030472538,0.0542175677950371,0.7416837504581617,0.3749742246245844,0.5028513117998447,-0.43853210969593687,-0.29421156539144405,0.305270811916746,-0.04802732142147104,0.09373952855034953,-0.4521814539851858,0.14983712665832957,0.738300016024905,0.6608392665086403,-0.5714127433633901,-0.29603060590346447,0.3124404136071912,-0.5017033533791033,0.2667698387032563,0.6366767158073889,0.750253993982652,0.6096044396166448,-0.16976231387101393,0.5198383328765347,0.6180774618475322,-0.5699952962003544,-0.5657293097304191,-0.4835996164774763,0.17843107106482317,-0.15162503820481835,0.4609002673083502,0.08824779362885134,0.2529529587116217,-0.3074663340065527,-0.21062652064220083,0.7501223129815876,0.30819601687615245,0.09105407937967343,0.5947150337909217,0.609000504186448,0.5974510039155858,0.4166423597916083,0.13287621851536757,-0.30087441883775345,0.11272344617412251,-0.22857982163740526,0.19743571587750064,0.6810905047380627,0.738815244541003,0.7632753585057959,-0.12553579497467846,0.03319859745067225,0.014081721324873349,-0.4027648774404006,0.08726062352928768,-0.37324604134348927,-0.20017757725419166,0.2665803193262873,0.29267559913079194,0.46707719694652816,0.108506525038462,0.047222332138183234,-0.024534127540513134,0.11848874688194097,-0.5309894325120348
Putamen_R,0.15945998658944327,0.12496466690895519,0.15094808160624415,-0.15868745458907615,-0.047224179737979335,0.21258939599687546,-0.2526964027461596,0.4094028548203218,0.1475002969441135,0.41390006978605876,-0.016542105708318478,0.18331216430075437,0.5165869321925866,-0.3064135406403415,0.3923379078945264,0.35612597023613285,-0.13730945109505796,0.2947519572577822,0.703045624130941,0.40465336286216586,0.044389116359365835,-0.09307673032102864,0.5686135246088855,0.33340617977870984,-0.14583803143106724,-0.05550101353889737,-0.25293875879119126,0.12717585319308922,0.6463054413718494,-0.00010242574848508527,0.2594155033995633,0.21273774940241663,0.3529213604308123,0.25213471374927937,-0.18150865464739394,0.21196877438154876,0.015594280833946055,0.08284713812477333,0.4740590071891982,0.05628317321083887,1.0,0.21569100206058373,0.027030105315270697,0.21661686078714826,0.5229608840194,0.16027186541565025,0.3347560552926343,-0.047380225323968135,0.34563920778011853,-0.13952114170329666,0.1333500665944018,0.45091870384730165,0.5032510565267861,0.563473536375942,-0.1079147421653615,0.5228905253652454,0.45266416731843484,-0.26669939916644314,-0.009143109904527467,0.22650436612262112,0.026889632135470635,0.11925025564520102,0.19391438874988545,0.5734084492749086,-0.22919932452362507,0.037874845567870026,0.15167088683850985,-0.13039184748499363,-0.023749452881616798,0.16007198768240422,0.4709344992204291,0.16435774102566242,0.2148900809453615,0.2900557762642498,0.04688901158509098,0.13263746075901203,0.33963233089571493,0.24331717829504904,0.06057929586114451,0.23129498511238242,0.08565034657394924,0.8059651200558653,0.27078015719895915,-0.05401712815729798,-0.21900900396744497,-0.18066029748131582,0.07860508399613285,0.16287113962418173,0.26822610729232654,0.514492480627459,0.30330071643496737,0.6278350723804775,-0.1640374551817037,-0.10914776997536664,-0.08254479272831548,0.38028775765945877,-0.03810706880724659,0.5077190236093692,0.3791404991006277,-0.0502615747655168,0.381374154100269,0.5043991962478135,0.034687434817650006,0.6850332138345746,-0.34979520946078857,-0.16258469371190887,0.40141678546540205,-0.046890959335978914,0.1364387020872755,0.28678430176230124
ACC_sup_L,-0.025345634271352592,0.2447977773625208,0.16584207760742078,-0.12001854477909615,0.08790991904187315,0.6454893539044728,-0.014444685657261218,0.0517650736188723,0.3792580505469128,-0.27771456406005957,0.023881413953344668,0.27485308764818234,0.6351037329926132,-0.015737986079914345,-0.22641154217066786,-0.010567643354983343,0.01627913789548089,0.11725631062768269,0.5599275444618725,0.43561480335387615,0.27660432769295207,0.04346957880799997,0.17910542265853968,0.5604216382258599,-0.03601770217324675,0.09885656070855509,0.07981744891211742,0.3225057960365234,0.26663610578891916,-0.014610978967253552,0.24489243396168495,0.2398807175911808,0.233285589262687,0.23886012791304695,0.1179334083775905,0.2944964272214952,0.17420215219936064,0.02940273946915192,0.26093688929688874,0.20168623909006106,0.21569100206058373,1.0,0.19257292959441358,0.11871376610185344,0.2860080790515842,0.14784237583886878,0.4384051712188548,0.3452349361588888,-0.23702516304691199,0.27005474738959356,-0.028755381765609808,0.1549168001867706,-0.008377545210441754,0.040045298243931444,0.05774712548047522,0.2112652433156423,0.3409759217232206,-0.08129127540023065,0.3174487683554191,-0.04303346765157049,-0.30509018339248584,-0.01304007076288313,-0.16065001788653785,0.1597929615010783,0.10490054717138146,0.23680395769341406,0.16617834388228667,-0.0001937882466207447,0.19225850422540014,0.2266656108752347,-0.034000205941753465,-0.0454571983948202,0.05785407795308423,0.02178655978748654,-0.12518637154080597,0.21671164199569834,0.32043563200064884,0.8054626072812535,-0.022995541230220004,0.23765387139457744,0.03597073664191446,0.3085830203093475,0.4023514177078995,0.03181135602756254,-0.273256046048646,0.1598457134880273,0.09935946941497069,0.377762105699938,0.05410820992458329,0.058972929101880754,-0.01711465682004616,0.4316940879551943,0.13429969751982848,0.20143423330807605,0.24115532630146963,0.38710244227530605,0.27658579041265857,0.0016855065550917235,-0.1845682165974644,0.35157434053055003,-0.08655401938636785,-0.250291899107898,0.0012542024300527122,0.1285605851756925,-0.01917707151015711,-0.12187831873728001,-0.12460126073436548,-0.08974517809577115,0.5851907658033549,-0.1777489453361522
