,Angular_R,Frontal_Inf_Oper_L,Vermis_6,Cuneus_L,Vermis_1_2,LC_L,Temporal_Mid_R,Thal_VPL_L,Temporal_Pole_Sup_L,OFCmed_R,Thal_PuA_L,Cerebellum_6_L,Thal_Re_L,Frontal_Inf_Tri_R,Thal_PuL_R,Heschl_R,Calcarine_L,ParaHippocampal_L,Paracentral_Lobule_R,ParaHippocampal_R,Heschl_L,Angular_L,Cerebellum_10_R,Frontal_Med_Orb_L,Thal_LP_L,Cerebellum_Crus1_R,Thal_Re_R,Parietal_Inf_L,Olfactory_R,Raphe_D,Occipital_Mid_R,Parietal_Sup_L,ACC_sub_L,Precuneus_R,LC_R,Thal_VL_L,Vermis_3,Cerebellum_4_5_L,Precuneus_L,Amygdala_R,OFCpost_L,Frontal_Mid_2_R,Paracentral_Lobule_L,Frontal_Mid_2_L,Cerebellum_Crus1_L,Thal_MGN_R,Rectus_R,Supp_Motor_Area_L,SN_pr_R,OFCpost_R,Thal_PuA_R,Insula_R,Vermis_7,Supp_Motor_Area_R,Thal_PuI_L,Thal_IL_L,OFClat_L,Cerebellum_9_R,Thal_VPL_R,Putamen_L,Thal_MDl_L,Thal_AV_R,N_Acc_L,SN_pc_L,Red_N_R,Raphe_M,Cerebellum_8_R,ACC_sup_R,Cerebellum_9_L,Cerebellum_7b_R,Lingual_R,Lingual_L,Thal_AV_L,Thal_MDm_R,VTA_R,Thal_PuL_L,ACC_pre_L,Fusiform_L,Temporal_Mid_L,Thal_PuM_L,Cerebellum_4_5_R,Cerebellum_3_L,Cingulate_Post_L,Occipital_Sup_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,SupraMarginal_R,Thal_VA_R,Frontal_Sup_Medial_R,OFCmed_L
Cerebellum_Crus1_R,0.37977970781985865,-0.04213459572498292,0.38820841750607127,0.39019624993986085,0.23997959920895048,0.3643380860644543,0.16017934243307355,-0.039549972489718664,-0.14092066571700113,-0.2506470710566671,-0.1472884192919211,0.5952729223755032,-0.08888972300573363,0.21447943083265134,-0.06489546473972828,-0.22233350810827202,0.3572167318997901,-0.19761474208004998,0.01636377843710716,0.15670853094563283,-0.1132782629514908,0.13844408847902798,0.30725533832472274,-0.06729275548278531,-0.02813912802015395,1.0,-0.22813092817190747,0.3222778368720114,-0.4133511532277789,-0.11755166790601443,0.2693325918859106,0.329728601876161,0.34945178148388467,0.3468663322500067,0.3761710266025405,-0.09372681787058695,0.41435158054355153,0.30260790294815537,0.40429027168382964,-0.27443322142275434,0.07688386263265223,0.2563436590525184,0.035757116205722445,0.10718721400735164,0.6114501762517914,-0.15281300486956614,0.23059388322126048,-0.13563981220371069,-0.0007667075206444218,0.4770784932195271,-0.16742927742887048,0.10217722537236702,-0.04450824977654552,-0.19189179183708768,0.051918858903042334,-0.07240720750597407,0.3158738886146023,0.12735894825445132,-0.1241393807460821,0.08620292433371357,0.005504279814420194,0.10150219540574215,-0.310233111519978,-0.041011437206592734,-0.42866577967136843,0.20061877374017453,0.25166608070303725,0.0941923399274829,0.1009002219515104,0.282408355007555,0.1817199881322541,0.2412016057760365,0.007910284784216494,-0.13989649287398423,0.5197008052778864,-0.2601470357142624,0.12651654236146695,0.2978354746533549,0.453910466953607,-0.21739991222515118,0.43992306712180523,0.102356327574778,-0.1131592146995344,0.2973871376834868,0.14731267021222547,-0.256431361972032,0.2863062369642915,0.16390452796746402,0.032611626712124565,-0.5766333892228351
Thal_Re_R,-0.24717075139374092,0.11883973221655313,-0.2638798891736214,-0.2318380558035983,0.1212638005128695,-0.06969940979522858,-0.016311342590770713,0.3090585729421651,0.19254726963588265,0.20299729200094663,0.27045693476170724,-0.31786709239377675,0.49421545275367207,-0.2057216682862684,0.23085058891599305,0.1344923098756767,-0.2034548182788132,0.31999712624495724,0.20836821601656777,0.05859500965629134,0.14305020596542126,-0.17451417438654035,0.021194226029516403,-0.24795957861079526,0.36725318896205633,-0.22813092817190747,1.0,-0.18038961553769134,0.49966453284182,0.3512588339697019,-0.23983124373321726,-0.17481681582362033,-0.22883509556265091,-0.09760388413938802,0.00901657356791694,0.5091253232574225,-0.08361920289672631,-0.03629865041852027,-0.25867752189905047,0.3817550280124593,0.11479755759641154,-0.1395238029218327,0.20739942261822597,0.23077806270827134,-0.14116463918901925,0.16564356119161425,-0.08380391702325866,0.500531149010377,0.03717855500676913,-0.1259688929712369,0.5039179404053493,-0.016419085517757802,-0.14968352340324978,0.46676119472063815,0.2298172492667303,0.44774573191446493,-0.12285018942660987,-0.1041947869632723,0.4168087364835556,0.544606003191828,0.6053925315299109,0.07283555602315159,0.6403040628029769,0.14714382242841953,0.3851237464475365,0.4127083189775459,-0.190388413757773,0.3739426966518989,-0.11034513175899881,-0.28019036779836737,-0.012209685964917298,-0.03867123404954732,0.465806934401363,0.4851765718364355,-0.10510138858940067,0.12708372759000044,-0.33784347544240695,0.12751940887369428,0.10395752060165493,0.2877758851608811,-0.14387310458973324,-0.1775499298637353,0.18612083630757933,-0.19714085401471618,0.011506774567769173,-0.23272280150432947,-0.2188264437179396,0.12053452328222626,-0.008227591789171417,0.12610927953593032
Parietal_Inf_L,0.41965568781633816,0.2696709149505271,0.7867797302465122,0.8621312599604619,0.615229155521802,0.726571119039011,0.42851799646934935,0.12970297635397138,-0.6577422107238003,-0.3675304753426823,-0.1566441548663955,0.7614798151616274,0.24942270966474964,0.3416231712724833,-0.056926907588276475,0.0036716552929176647,0.8448758265583514,-0.13752256958701783,0.5792427468813053,-0.04685117079005656,0.05495927715709458,0.1638907249116633,0.5916448458388616,-0.44793625898586786,0.08657114453753334,0.3222778368720114,-0.18038961553769134,1.0,-0.08021435104334047,-0.5114750030812923,0.49103841840011525,0.8089700365566126,0.039040829669701134,0.9085084788841294,0.6603923881180891,0.0015482972576699122,0.7632175115961216,0.7397649917642466,0.8884199555059598,0.0695605043199815,0.47593555961807554,0.09465292068112705,0.6457409618960673,0.21743515049893183,0.43326422165788825,-0.5379381440544194,-0.3603602803779927,0.06964282418136201,-0.1106225800279952,0.6793984578554406,0.06259404273809598,-0.15988429468298052,-0.11376051905988137,0.09318585744890437,0.38475193821313586,0.09167080251032923,0.7189824928136395,-0.005305027751176136,0.1831561235999562,0.006910778320526957,0.09428337614982703,0.4625032949050129,-0.2811273940082827,-0.05978315964757048,-0.465569713883573,0.34094172998985073,0.1870318813240535,0.17938354802739703,-0.10915845748104556,0.16976726560807145,0.6759193193982964,0.8072054069467824,0.3432592748918537,-0.26563187211877615,0.5322433320708264,-0.38123551740665496,-0.015857892780821357,0.5801493310370996,0.13638864466844466,-0.047455594880391756,0.7802572627361937,0.6955553288791859,0.33290101769307334,0.5124025758968331,0.40937744151825584,-0.4287766289018902,0.8814503096316957,0.2564580624733317,0.12702331199082584,-0.21379908262815042
Olfactory_R,-0.2523432782146773,-0.007482927293367233,-0.29399557494638406,-0.18895442643483876,-0.14676924596304508,-0.28545395972110243,-0.18588206591550005,0.26831774202404196,0.39191237265858747,0.31053798732879945,0.2519211316757323,-0.3618599889216171,0.4410749533826761,-0.24604208651082105,0.39471288504715785,0.07586449923347276,-0.26998470495232024,0.5172796973442392,0.18795687666196756,0.3976299881321172,0.17623226027053823,-0.05606299823156229,-0.23330127103608844,-0.15808705424621633,0.11228948566686853,-0.4133511532277789,0.49966453284182,-0.08021435104334047,1.0,0.29246140592283765,-0.2942346210087374,-0.20302088993305167,-0.2287612507355586,-0.06493339550792596,-0.12418531847487724,0.2674868977153898,-0.22335061275247528,-0.21613970701309085,-0.18190393180463152,0.6613155846145282,-0.03936057739612458,-0.260759542415779,0.1687451642123903,0.05700318282458564,-0.11682594703687606,0.2587906359261639,0.05884301654598516,0.2550621076047348,0.15286822713301,-0.3650495131142171,0.40451691747289636,0.06965916960802968,0.004666193071480234,0.2293646259812573,0.2730612101699871,0.46983173218823593,-0.2221939119261045,0.258748199057346,0.30416684984395337,0.22827938306084278,0.3954168120276296,-0.02967618019161338,0.6620266658977434,0.2571171104111094,0.47821625803917606,0.17530981870348705,0.18133974146742346,0.30322677635135464,0.29274081500527416,0.0468215946812289,-0.16016922415818516,-0.13332901992829516,0.1565294623933384,0.2948791651965792,-0.3449493010131251,0.12951034530884864,-0.08457400942088451,0.05071739931229583,-0.1650620372449457,0.36767107347146355,-0.2914753291638904,-0.1564869748813807,0.26105715563260357,-0.04407733906996656,-0.17407285648412754,0.05142137349261056,-0.2312676221675625,-0.0754034787287369,0.044714133976604495,0.4084748387482428
Raphe_D,-0.4377172314000778,0.1272078581119048,-0.6371580132193518,-0.5459872532694542,-0.2819392485908775,-0.5067735099112507,-0.18883778926946096,0.3682472226744458,0.7273970032596055,0.4809205426861691,0.49740444670099054,-0.4287886804919689,0.20777647395776563,0.029803115057495867,0.39158879831905796,0.22115403814348053,-0.6188990838040052,0.7084280233983024,0.066312976144785,0.5638084532577595,0.38579341260402605,-0.2610821391492683,-0.4941647049495824,0.4495457148498814,0.24705538494481988,-0.11755166790601443,0.3512588339697019,-0.5114750030812923,0.29246140592283765,1.0,-0.5824099483769285,-0.45608557547746886,-0.09365083572920045,-0.4862880377223576,-0.2092554670354058,0.36419575449312164,-0.47922787438181536,-0.3759832114811228,-0.47092681092759864,0.4360716927808005,-0.29086954784578956,0.2536954981722625,-0.012621572230927056,0.18686444771002791,-0.00824052377482253,0.7361321968192912,0.5689069025319199,0.2780948429281071,0.263784945005199,-0.4521814539851858,0.3756189502624544,0.4695846835559695,-0.010741544667737203,0.30205283847001313,0.30981697033375344,0.5066066313030296,-0.33254434042733344,0.4299600356503968,0.3167875158473125,0.3461673092881329,0.37344608533061124,-0.25385439744761285,0.42548118426463805,0.42561786431330256,0.533031796258886,0.13456453010027963,0.30532206165491027,0.2976258232981474,0.40081436037135637,0.12584741780612393,-0.4214468427647893,-0.46285515813219114,0.06058116357538421,0.5493253414221881,-0.3113979848868977,0.4634315708231447,0.18871220799084304,0.01896597015089415,0.3203941602925318,0.5457696042275364,-0.5620456362887745,-0.5422316551938393,0.21455061010793447,-0.25743922428859034,-0.2581053762255379,0.38363336343079046,-0.6257910316326448,0.09145261665712448,0.3014758449462903,0.17698256395944106
Occipital_Mid_R,0.6048033536826124,-0.051999854305613616,0.6699680722697515,0.5824152331309852,0.2806718052175103,0.44967363092951457,0.4697815596355833,-0.2500526305940628,-0.6419060476142373,-0.338374223036841,-0.37753875939020237,0.5301167688899704,-0.05344179313855278,0.10781619804732706,-0.36548419883612193,-0.20271439036019212,0.5667767230907719,-0.4803273893387945,0.04744077037766364,-0.34536165875188,-0.28396694738397815,0.17095020752522785,0.542802139564426,-0.3738786016714823,-0.13619544371777295,0.2693325918859106,-0.23983124373321726,0.49103841840011525,-0.2942346210087374,-0.5824099483769285,1.0,0.3826588051092699,0.1918343782946858,0.5465458921162246,0.35073558343612454,-0.24812824331576544,0.525877855481163,0.4598875738218218,0.5814167432278544,-0.27131937951884405,0.21968645028914074,-0.07217418896455885,0.0982416147954643,0.03258586001218464,0.040037809216094775,-0.6532355817244092,-0.33608141895879123,-0.221739056940854,-0.24229642223661957,0.4949777378017935,-0.3068125813429902,-0.2583959905742603,0.10394685356469986,-0.26630586560347924,-0.06646847560116485,-0.3241211632925005,0.4013567431942215,-0.40495109301956367,-0.17166709628852542,-0.13818972280944333,-0.22585206792659798,0.30872949941834527,-0.38837927489639956,-0.24899761925678568,-0.5263343535674854,0.03387452662900866,-0.21421437427054935,-0.04088652007670973,-0.23269562722591267,0.18860318436129664,0.40852960132541943,0.44801535642215745,0.0726256839210314,-0.3783612825452235,0.49205899318337004,-0.4358024894002425,-0.1955817921111739,0.13151679699504296,-0.24183312131847728,-0.4327810268427357,0.6549671490868604,0.5157739406819617,-0.12179145663982476,0.27435083354146467,0.2402794689890624,-0.3408717609590126,0.688374282094038,0.06765467322473688,-0.18954783118538923,-0.25760762909423635
Parietal_Sup_L,0.365761544065998,0.2453394617990051,0.692790603223035,0.7454538144213941,0.612146912383203,0.7117738457152883,0.337828051112002,0.10265746124386255,-0.6251202748596882,-0.43560607638117943,-0.13578160134578718,0.6896334707374238,0.14675862484177046,0.34611893110143593,-0.09744886316496491,0.0058055811252724085,0.7603523188102059,-0.16599137204810163,0.4820292311097009,-0.12972274162931058,-0.03876976098746907,0.07990339245951567,0.5305521473901029,-0.38657120292556063,0.11864384114263198,0.329728601876161,-0.17481681582362033,0.8089700365566126,-0.20302088993305167,-0.45608557547746886,0.3826588051092699,1.0,0.07341665512502346,0.7785255204303364,0.6493935921161412,-0.01352305954789668,0.6980750454932309,0.685633468015889,0.7947918809141946,-0.011343852199185732,0.40196552421970494,0.15474027094185633,0.5468088786031704,0.21429868897982393,0.4126074732840876,-0.4754650143942517,-0.3585733225996026,0.0799437238547121,-0.13182446629752848,0.634439120241207,0.05048262254656445,-0.183737026095785,-0.18040391342094217,0.09684425423307688,0.2763690506728545,-0.001979919956118851,0.6084470242689042,-0.025953213155758156,0.15141923808146215,-0.006501183090622715,0.021876988533286994,0.37714459208464696,-0.398035955509718,-0.0742554994484375,-0.462298131887529,0.35259123554609323,0.11926279803861095,0.1672160966618862,-0.14410705084067207,0.03013998495748087,0.5997868493054762,0.7404724960711938,0.30625640322939535,-0.28711794008105834,0.5403399748390617,-0.3165596862547158,-0.01723328068878451,0.5541294378698849,0.2168755903064138,-0.11153448496893945,0.6877474289278948,0.6121334233412933,0.293955015916801,0.47200214803996027,0.3855600305550587,-0.38697048991367866,0.7406131521519744,0.2706987730690448,0.13597107187113916,-0.2708595375758912
ACC_sub_L,0.4301054860775538,-0.3709421440168042,0.24522342572746889,0.17368232313512505,-0.007353720432276708,0.09406203796620126,0.0958074921868029,-0.27213126216592826,-0.026765778623477666,-0.1523485284445238,-0.238459406502307,0.29206685698018847,-0.2617709847158028,0.025292196772871398,-0.15017573871297998,-0.34047266352884265,0.1737448623766986,-0.12133872455541023,-0.1036352047374935,0.07071390177314615,-0.23821598863232596,0.07991614447659558,0.201818607041375,0.016590619920414117,-0.1669835557479,0.34945178148388467,-0.22883509556265091,0.039040829669701134,-0.2287612507355586,-0.09365083572920045,0.1918343782946858,0.07341665512502346,1.0,0.15342687434167585,0.131496731180423,-0.25151829448830987,0.35039560842789186,0.08839335128317023,0.2320291329692777,-0.28777672494826756,-0.056593715500660426,0.30443760829272476,-0.12398483834284123,0.049800211668560954,0.16999927462593106,-0.08079863825598191,0.09157105854303861,-0.15044381954389682,-0.11967702933458971,0.14650648737010707,-0.3221971616328662,0.01947286894191003,0.07214881539528903,-0.2659877142437184,-0.1250550060616234,-0.21005505496403334,0.10603504449869948,-0.0798157373460157,-0.23192696688864103,-0.06924110848818821,-0.20834579019850075,-0.03818807985957966,-0.40597552073007154,-0.016823808545066654,-0.4567062801253231,0.17621077892880319,-0.025889893578817776,0.14011050204973355,0.010721748359398013,0.1641320719954827,0.06561034896160584,-0.020048547299849423,-0.11745161867750763,-0.2510726352766123,0.33764547002257245,-0.24727090069175986,0.09694513321162747,0.10780270679098106,0.2739071691432807,-0.3601249328741336,0.26703174612633723,-0.17414357968256688,-0.23739632989412118,0.11705417277279859,-0.008930328752571054,0.0012542870163089774,0.05102568969165563,0.01994333943091327,-0.2165524083160912,-0.362553624844723
Precuneus_R,0.5493140004319015,0.1438463501558063,0.8206467687133884,0.9089737766268272,0.6320784926845899,0.7491041951503832,0.5357818301589703,0.09729544164039951,-0.6690337224206276,-0.31254351217418236,-0.16536492585346363,0.7792631610496098,0.25424307050825234,0.27214838934537355,-0.028670592063123817,-0.06322692814122614,0.8708565397059428,-0.12048206717772054,0.6437224011473842,-0.03909149466250172,-0.016394781111983336,0.16799409202904442,0.7117781524748247,-0.4797789834656543,0.08604317830451265,0.3468663322500067,-0.09760388413938802,0.9085084788841294,-0.06493339550792596,-0.4862880377223576,0.5465458921162246,0.7785255204303364,0.15342687434167585,1.0,0.7246944586267842,0.025756424670564885,0.8725805817189277,0.7900104420940623,0.9550068288531474,0.06441930246279563,0.46205079500204976,0.06213444589953727,0.6688480101816636,0.2504041129041226,0.4677504384713855,-0.5459811461351862,-0.35548061451843704,0.13532950887148523,-0.1311636637639506,0.7051390832414779,0.08779647605787975,-0.15347669819506563,-0.08999450763384309,0.11026371087901454,0.4305728167591822,0.09222321872044795,0.6809210174085092,-0.05226278384356448,0.2585518002556942,0.05491098318998998,0.10774721021892944,0.4443152473476583,-0.29180223530794264,0.005056563572744832,-0.5301500762330961,0.4800587467407024,0.13765153880650854,0.33747885054083976,-0.12767897568874434,0.20858565484210465,0.7411373879079376,0.8199495728053489,0.41008647078214217,-0.2586050204038427,0.6216762581242343,-0.44995538364039916,-0.0930872680269314,0.6551106270511745,0.2066312393950851,-0.09579378440180551,0.8491254432489932,0.6004054249904898,0.32896703478656114,0.565791910872888,0.502825765678909,-0.44958844155436534,0.8520302711108895,0.3231708171596421,0.049088311955779854,-0.3098829518028583
LC_R,0.3708061056339771,0.22519631903175535,0.632976092841341,0.6365426275372545,0.6797171246088383,0.710205625173497,0.4821736880877029,0.18550523261627247,-0.43952385776391995,-0.28272212829878024,-0.043929848259081875,0.6199694744497201,0.23915778132674817,0.3149019856176623,0.03096034677673762,0.13472760406691708,0.640954186612436,0.06993147884905919,0.6135891738380598,0.08241114656996894,0.102861237926114,0.03379856834301912,0.54268447618938,-0.3196014663615994,0.2362916471178227,0.3761710266025405,0.00901657356791694,0.6603923881180891,-0.12418531847487724,-0.2092554670354058,0.35073558343612454,0.6493935921161412,0.131496731180423,0.7246944586267842,1.0,0.10989693865877581,0.7511438083747903,0.6934870134106149,0.6822645275239425,0.20652169593153955,0.3472433016734787,0.18537513548885123,0.5701166117272956,0.23802677873584124,0.4717722112282095,-0.31654837181827966,-0.21652416058981977,0.15462813235755316,-0.13762215977710346,0.6433722129364831,0.23962254119133614,-0.1134377246821556,-0.1411419988669527,0.2023300285552698,0.3590434032636078,0.2268026322750756,0.5242997396713642,0.0069269075590547135,0.32076769965651813,0.1627442944775653,0.21125463399461855,0.36347591497482107,-0.2627858254105119,0.07673413493228996,-0.35109160267056627,0.4788389820161685,0.09107517391387114,0.32604114103427917,-0.1959519419381312,0.10066578126373285,0.69254383955052,0.7526383147430354,0.43372981712864145,-0.13597379014024585,0.6321242696882221,-0.20572560949932672,0.021101660724617933,0.7513451745389721,0.4527698070897836,0.031514745513900294,0.7291974977620499,0.4837184251063378,0.3280016714735637,0.37657794287585683,0.5541902153710747,-0.36817998273660196,0.6137824427958856,0.3388687985884116,0.13074067522840063,-0.36839060108701527
Thal_VL_L,-0.2792387481010966,0.483565944624649,-0.1977292745027774,-0.1514539810344213,0.14589695609006495,0.00957867237168877,0.2885612236560122,0.8020465338741493,0.12198070461348247,0.13559521588365006,0.7439237348524953,-0.1335304317982698,0.4531287720658952,0.2748823305165878,0.47982433079206727,0.4695146605386959,-0.08587753622543759,0.4766429068540211,0.47878515772875013,0.0817659081344181,0.49181374738579037,-0.10848958995141532,0.12178919514994377,-0.04802931150299384,0.7405903138855999,-0.09372681787058695,0.5091253232574225,0.0015482972576699122,0.2674868977153898,0.36419575449312164,-0.24812824331576544,-0.01352305954789668,-0.25151829448830987,0.025756424670564885,0.10989693865877581,1.0,-0.009826166543574441,0.1316479443819041,-0.06921801692860811,0.40162712890930785,0.1962066784316155,0.2506479100222879,0.5265664183723378,0.5762901308479712,0.013526887708419644,0.283867084453036,0.07906228360494626,0.7613350466320713,0.23824568429640536,0.09633552276241958,0.6173045169477659,0.2725472249203824,-0.006404495811826651,0.7665588810182621,0.4850815958667916,0.6101992739786749,-0.05339053579174118,-0.021889144585964065,0.7743713301178795,0.8253891799669537,0.781794336673651,0.4129644827079495,0.5506384859268251,0.26650288406797407,0.33603062575106435,0.3487434255946595,-0.05827913529598181,0.38109422437874607,-0.06848964539872313,-0.12163451533501807,0.15742177483824737,0.11649533090909038,0.560995887375161,0.7979053477253554,0.1581234161080947,0.4750761771551453,-0.02972295810384413,0.36945256774632274,0.27566123554878935,0.6743432486255491,-0.0456394284188824,-0.02711702369241703,0.48150162248218564,-0.10961279761197187,0.22496230181986676,-0.18235963994163645,-0.0630435498771333,0.6056839605302256,0.2728991529704203,-0.102336404856926
Vermis_3,0.5928261632674913,-0.017329794704719164,0.8464889127156141,0.8283347549647326,0.7034167023239326,0.8231487438696747,0.4854714532849703,-0.051072681965990935,-0.6892040273444757,-0.35321944499521063,-0.29035286563611556,0.8007545210038483,0.16194976469327735,0.16461971894982566,-0.13173914321173538,-0.16516306895891925,0.8318179849062084,-0.23736555122039624,0.48922258330831625,-0.16966854636484768,-0.16068886824528394,0.1397108313725305,0.8012007546053082,-0.5004013804729849,0.0374284682683262,0.41435158054355153,-0.08361920289672631,0.7632175115961216,-0.22335061275247528,-0.47922787438181536,0.525877855481163,0.6980750454932309,0.35039560842789186,0.8725805817189277,0.7511438083747903,-0.009826166543574441,1.0,0.7909473426174576,0.8288211494003872,-0.10514295496199297,0.47814509363525803,0.11490919850199963,0.49094832433079033,0.25686735680820566,0.44067515125544127,-0.6065039382786318,-0.4023375712979386,0.12721688073220624,-0.2266746099997269,0.7075966464531434,0.01367638314855986,-0.25525569790987823,-0.16989066333591862,0.056531362132411396,0.2636286264688243,0.022579082138500666,0.6636245955325664,-0.20364030528881719,0.12275735779215693,0.11000736215773886,0.10760477411647347,0.394312172694199,-0.32206385765744966,-0.05411943897562537,-0.6310027407698858,0.5843306656302025,-0.022440060195733316,0.3954416616813022,-0.28479526830196183,0.07386219005867618,0.716270842772583,0.738208380844454,0.41745739307520824,-0.31503717021253363,0.6958632947983001,-0.5243288914772171,-0.20453424914434384,0.6388199736664166,0.3699490555663164,-0.2723139620801472,0.903386477243338,0.4583645466500028,0.09602647580771544,0.46145501675692946,0.49865984142455483,-0.470213344920192,0.7415381082966386,0.24960307633573112,-0.11443866981024028,-0.44245144724470586
Cerebellum_4_5_L,0.3481664464495723,0.40278411396986796,0.7636727854631457,0.7384905409029568,0.7767717784558072,0.8312416406097402,0.6641086218509046,0.2150271509899384,-0.6844510549809932,-0.19598437518254785,-0.06187534896163119,0.7448505464158237,0.1734529775251226,0.4293547491485976,-0.12665818147484023,0.11603186667403863,0.851977317892085,-0.07745534368008067,0.6004784824738025,-0.133689851990843,0.13636815930167492,0.04534144111494646,0.7414276774353018,-0.30699698825078786,0.3165880914289832,0.30260790294815537,-0.03629865041852027,0.7397649917642466,-0.21613970701309085,-0.3759832114811228,0.4598875738218218,0.685633468015889,0.08839335128317023,0.7900104420940623,0.6934870134106149,0.1316479443819041,0.7909473426174576,1.0,0.7549823396834922,0.0809269471403438,0.6514847140056957,0.29444716721232367,0.5760421727418008,0.43548906004419347,0.33553124352803904,-0.5287801864035611,-0.32515951634460705,0.16981966278688693,-0.16111678038987254,0.750253993982652,0.2974146773752582,-0.01903971727909001,-0.31798084528502174,0.2535672731905413,0.4407395765638777,0.04762097136080134,0.700535095626918,-0.2135477573097177,0.3793724363773279,0.1764506695981734,0.1721892975149409,0.546257025128967,-0.229786482922736,-0.0815986935580225,-0.37091091710971785,0.4913211092977517,-0.06653684439139446,0.39454049740387226,-0.3292973269450753,-0.05176856227992295,0.832552694156654,0.8786661256165521,0.5690150039396857,-0.10369245752146702,0.5334251256820377,-0.17631199658332125,-0.04372497085694704,0.7542504753057752,0.3225529568023417,-0.004622669473555813,0.8262161518927895,0.7294464728392529,0.39933691839970276,0.3746657792995696,0.3945362165647106,-0.33175074944845584,0.7724538064142598,0.33094544606997406,0.26543576368837685,-0.16655746269979255
Precuneus_L,0.5732186491071066,0.13944623315492718,0.8339548025245798,0.9278883047217255,0.5406940045601493,0.7052720501714509,0.5143589498528337,0.07406975300413847,-0.6680946239316876,-0.3387156572198784,-0.16264760140326542,0.8382211175402708,0.16530334436390023,0.37038181314225177,-0.08817969546104268,-0.10746043882371246,0.8617946800305817,-0.1582173979516785,0.5594941230538717,-0.011196640336668824,-0.04114911519001031,0.17700221919824413,0.6428234055634573,-0.3586122254878052,0.03323063470116303,0.40429027168382964,-0.25867752189905047,0.8884199555059598,-0.18190393180463152,-0.47092681092759864,0.5814167432278544,0.7947918809141946,0.2320291329692777,0.9550068288531474,0.6822645275239425,-0.06921801692860811,0.8288211494003872,0.7549823396834922,1.0,-0.0028766337977669584,0.3924073716505965,0.16485061069028586,0.5882147981736093,0.2352197150528222,0.4928308924737667,-0.5193721118652357,-0.2709405631666569,0.024569950101113982,-0.11329844311880903,0.6810905047380627,-0.018274908234455996,-0.1011942388602817,-0.022479482995533515,0.0001209400760948769,0.41294757439230767,0.012801122462696338,0.6890104870949302,0.016253640731083662,0.163985906382567,-0.04360436479873642,-0.01321580405174036,0.4040684322000315,-0.43609834916665335,0.01636275577065073,-0.5885613514989978,0.36926930863810614,0.22576605026158394,0.24362293950685715,-0.02920534919228024,0.3313758080619733,0.6614260371339569,0.7613714479537057,0.2866735107747164,-0.310092634731884,0.6403392271478451,-0.41979621682871837,0.030062811716440856,0.6085738396126348,0.170160605832189,-0.11344641921646188,0.8272141145026157,0.6069650736906982,0.3127012700388981,0.5870562711868693,0.424821892674243,-0.3313415028501699,0.8494946756304665,0.32726767302633547,0.08518550875348811,-0.3263700395583275
Amygdala_R,-0.28428917400485604,0.35285277722464475,-0.18299315787905304,-0.03363007718585701,0.12449681104669316,-0.07156630486183384,0.12449351953844247,0.5249936129628519,0.3149543387863416,0.33340254464935765,0.43730999471091997,-0.14544455593455824,0.4546121110943615,0.18320084329663555,0.37178685800835193,0.33609572073830046,-0.11106088878659871,0.7205370718783394,0.47388744603915833,0.5280242067547032,0.47104907188994705,-0.16024077625092775,-0.09103495922831449,0.07279248902001582,0.2983048344208533,-0.27443322142275434,0.3817550280124593,0.0695605043199815,0.6613155846145282,0.4360716927808005,-0.27131937951884405,-0.011343852199185732,-0.28777672494826756,0.06441930246279563,0.20652169593153955,0.40162712890930785,-0.10514295496199297,0.0809269471403438,-0.0028766337977669584,1.0,0.10910953112723286,0.09588048675510812,0.4136356194701414,0.25666883460425205,0.03639581082136478,0.3360576142489165,0.1539939097788472,0.22775376973655564,0.21898578471373556,-0.08846036812820886,0.5858291025910296,0.35452698344151184,-0.11615520397725854,0.33054754762492744,0.547892781438812,0.6315766787751982,-0.00683488651006789,0.33138807944654375,0.5570383937978511,0.3207550729663348,0.420979023087953,0.0614438032305667,0.46271503772845396,0.3897657120435254,0.5667868067470175,0.32142064971615225,0.2869731580115749,0.44460777303268567,0.25991498512274586,0.13186842129582843,0.09591764854017651,0.11551963873197779,0.29725552019279605,0.40934612883631816,-0.2228201959701829,0.37241000446335515,0.1473769546000832,0.41285512019036436,0.08798449716115725,0.6006943237301058,-0.09572681505962562,0.12187818206244375,0.5501493482148699,0.09465147275426605,0.028506934604421625,0.18922264154202667,-0.036046161586436073,0.1739831828394933,0.41172225136338353,0.36963033732655837
