,Thal_PuI_L,Temporal_Pole_Mid_R,Cingulate_Post_L,Thal_PuI_R,LC_R,Vermis_9,Occipital_Sup_R,Thal_PuA_L,Thal_LP_R,Thal_MDl_L,Temporal_Sup_R,ACC_sup_L,OFCpost_L,ACC_pre_L,Lingual_R,Rolandic_Oper_R,Paracentral_Lobule_L,Precuneus_L,LC_L,Temporal_Inf_L,Thal_PuL_L,Thal_PuM_R,ParaHippocampal_L,Frontal_Inf_Oper_L,Occipital_Mid_R,SupraMarginal_R,OFClat_R,Cingulate_Post_R,Hippocampus_L,Parietal_Inf_R,Precentral_R,Insula_L,Rectus_L,Frontal_Med_Orb_R,ACC_pre_R,N_Acc_R,Frontal_Inf_Tri_L,Temporal_Sup_L,Frontal_Mid_2_L,OFCmed_R,Cerebellum_Crus1_R,Thal_Re_R,Thal_LP_L,Thal_Re_L,Cerebellum_6_R,Vermis_4_5,Calcarine_L,VTA_R,Vermis_7,Angular_R,Vermis_1_2,Temporal_Pole_Sup_R,OFCant_R,Olfactory_L,Cerebellum_3_L,Paracentral_Lobule_R,Lingual_L,Rectus_R,Temporal_Mid_R,Amygdala_R,Cerebellum_3_R,SupraMarginal_L,Thal_MGN_R,Thal_LGN_R,Thal_MDl_R,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,OFCmed_L,Occipital_Inf_L,Cuneus_L,ACC_sub_L,Occipital_Sup_L,Red_N_L,SN_pr_R,Pallidum_R,Vermis_3,Angular_L,Caudate_L,ACC_sup_R,Thal_AV_L,Temporal_Inf_R,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_MDm_L,Putamen_L
Temporal_Sup_R,0.35658529073376743,0.4510037422561814,0.4816565691944772,-0.09693863623845052,0.5199132445124449,0.20770948250058213,0.5554167114044717,0.17521202752996345,0.09799027904814854,0.05739714381049061,1.0,-0.002606887402179189,0.4654724980670783,0.08715357122072896,0.759594955793641,0.6540818729449489,0.5857513175067283,0.5847092282454962,0.5223548078360671,-0.042438772567705424,0.10258077836002875,0.28260864229578236,-0.031098421887906003,0.5387719430245834,0.4832043264200893,0.728444305283872,0.12204234727707439,0.2142453801687833,0.29297150126992266,0.5408779940334061,0.4496617186937564,-0.09941097620607206,-0.3333743909229696,-0.21409298160498144,-0.003123027069221259,-0.43356926789693234,0.5469314386320365,0.4423452094261186,0.4738076110139063,-0.18820161507939004,0.1172048174950922,-0.0902435553658593,0.4242066118881986,0.0611118521609436,0.38200339756003265,0.5618722919857784,0.616440860059374,0.4649989182876956,-0.042007391475632684,0.2848074028713244,0.4862098334198846,0.5065082072687415,-0.306428856111672,0.15706523238631914,0.6908382712306896,0.545178078368846,0.7284005387352225,-0.2450885609111817,0.8838113865556746,0.13633250671470679,0.3190304343629933,0.5040115682614,-0.36703774774122083,0.3703593519894531,0.39625937792490096,0.6635388600718156,0.560387826742833,-0.17610114984190706,0.3772683472298453,0.4929032629960089,-0.037816939647438284,0.22625642530963763,-0.17914727901184235,-0.10775852478050908,0.2525623687208295,0.4745592243666085,0.05031323185509813,-0.026589102953872453,0.16916176094920538,0.35969145912637074,0.5353257256563662,-0.2199965628918352,-0.056825764342266764,-0.0030660096262262143,0.2793555052158102
ACC_sup_L,0.2894351037849252,0.19225850422540014,0.02178655978748654,-0.08655401938636785,0.19257292959441358,-0.014444685657261218,-0.015737986079914345,0.020308513507079774,0.2235557694345743,0.4384051712188548,-0.002606887402179189,1.0,0.3174487683554191,-0.19863037951745255,0.17420215219936064,-0.2606655865151031,0.27485308764818234,0.13429969751982848,0.20143423330807605,0.4023514177078995,-0.250291899107898,0.08622115648961216,0.1549168001867706,-0.22641154217066786,-0.06975977221275648,-0.08129127540023065,0.02940273946915192,0.35157434053055003,0.0517650736188723,0.10490054717138146,-0.025345634271352592,0.2155951370302182,-0.1777489453361522,-0.16065001788653785,0.05774712548047522,0.23886012791304695,-0.27771456406005957,0.25406216932575004,0.32196454210468944,0.2447977773625208,0.11871376610185344,0.3862347106038171,0.1597929615010783,0.27658579041265857,0.006266712281796022,0.03597073664191446,0.1179334083775905,0.2266656108752347,-0.12518637154080597,0.27005474738959356,0.27660432769295207,0.21671164199569834,-0.04303346765157049,0.342198938426648,-0.273256046048646,0.2944964272214952,0.09885656070855509,-0.05259285956586374,0.14931241186239325,0.16584207760742078,0.16266558635861017,-0.0794058653110074,-0.034000205941753465,0.1577746285312679,0.3744151610015088,0.19294828210366477,0.24115532630146963,-0.2192770477278694,0.24384019487195197,0.08534638133850429,0.2398807175911808,0.008516199525400907,0.2812432339122304,-0.06303953044826174,0.3085830203093475,0.37035926766937177,-0.12187831873728001,0.5599275444618725,0.8054626072812535,0.49481408769151763,0.04346957880799997,-0.014610978967253552,0.3792580505469128,0.38710244227530605,0.4316940879551943
OFCpost_L,0.29173003113555035,0.2800788308388492,0.25941251028245554,-0.26258136345766886,0.3472433016734787,0.24931527954857097,0.3374954150657979,-0.04351059502568776,0.11369950692166393,0.17098818576397717,0.4654724980670783,0.3174487683554191,1.0,-0.06310840563018427,0.6338888658621445,0.3164315629351035,0.34577534284801636,0.3924073716505965,0.5819647607987085,0.23419099513880368,-0.02071752536352155,0.051235188493483096,-0.09929416788197495,0.31796670826404105,0.21968645028914074,0.48208610671402236,0.23621865336502426,0.2784915403156018,0.102493582674086,0.38064663298967005,0.22689603986018153,0.007396882363911589,-0.5262754524406886,-0.31795457493475277,-0.034548909559559395,-0.24336522485354906,0.4620640833088936,0.32887909426910855,0.4329500606665812,-0.026252757081530822,0.07688386263265223,0.11479755759641154,0.3399633241683916,0.14207459495749297,0.2731353838207207,0.48655669847609284,0.5551897971358073,0.20227376831194996,-0.30205091536122886,0.1709213317343236,0.6076450344722122,0.5523700252419841,-0.3400866547100558,0.18801926695055365,0.5160798003196486,0.3122353248879557,0.5977313458791025,-0.4869385695228309,0.40664389616124547,0.10910953112723286,0.2298312981690627,0.47312984664480445,-0.48212835010480076,0.04338794651109443,0.3288107606694152,0.5180884415441243,0.7773488515268202,0.016750232640781557,0.21266942071656378,0.4117762115681054,-0.056593715500660426,0.1951638544180663,-0.04304691991067669,-0.24739448682917178,0.051353451786143624,0.47814509363525803,0.039239867236907845,-0.07722158877543173,0.3502503736658893,0.5288860486223128,0.17681950058950374,-0.19575074503536227,-0.024085342220244024,0.030288098693422656,0.22033702332917163
ACC_pre_L,0.13348853414571743,-0.09918394621128264,0.30931495891197497,0.4266622419576325,0.021101660724617933,0.04144098343135153,-0.2180483766681594,0.33195392214772096,0.10423424887056773,-0.08158272415123922,0.08715357122072896,-0.19863037951745255,-0.06310840563018427,1.0,-0.03442137399862181,0.26938704109176786,0.029375086184208195,0.030062811716440856,-0.19959841239327544,0.09504336412762956,0.4231759062928923,0.30153811176846534,0.3190897854990702,0.2646585973911311,-0.1955817921111739,-0.11455826690832197,0.09499354554591259,0.05453904863114041,0.32289088178579706,-0.0697321272853912,0.19498812015681263,0.30557452154652465,0.39706257927823135,0.5010755977328006,0.42487110768402053,0.06836433114143184,0.33805269194265614,0.3156565029754401,0.08506795411370502,0.1602477969058251,0.12651654236146695,-0.33784347544240695,0.16334439987741192,-0.19765629916844715,0.1427546950637982,0.06494944222573976,-0.08639026633458108,-0.03209943840820818,0.18727476408948007,-0.14895863510567603,-0.19535308675186566,0.22563565162942326,0.399487169566725,-0.10011207281454933,0.02809727498500612,0.06575753298602499,-0.028169022999907232,0.45916559849754984,0.011269635873391722,0.1473769546000832,0.16415865207618385,-0.05284522420795791,0.4065278978142301,0.2961405985096193,-0.10247183505352488,-0.1602299068896553,-0.12739562991380513,0.15454066962596133,-0.0608817419997581,-0.10289948055923762,0.09694513321162747,-0.06966536580982283,-0.060540546983175215,0.1479598582164708,0.11026373883039328,-0.20453424914434384,-0.053990262461109356,0.16187391844835208,-0.10658948423211571,-0.1476655691088943,0.026384873990139487,0.37997123175052133,-0.16339022224420288,-0.05492711051432533,-0.12218127587208405
Lingual_R,0.3505982446466799,0.5470872826900101,0.3944791547443598,-0.21616574579236478,0.69254383955052,0.3327813059745409,0.5918888089381799,-0.03560278023151681,0.013133336673109808,0.08734225922581638,0.759594955793641,0.17420215219936064,0.6338888658621445,-0.03442137399862181,1.0,0.4484140236340282,0.5718256662534961,0.6614260371339569,0.7301847189088921,0.18802102293557357,-0.07483406432066114,0.14355516472005206,-0.09537656158562413,0.4047298881226432,0.40852960132541943,0.7333738955080933,0.22482993109894117,0.3190625580090568,0.21867879667738485,0.6130029388481799,0.2391258412789149,-0.21766414009555585,-0.49929312445323937,-0.38478199053651974,0.0068379718459234805,-0.41657216698745025,0.43971329987514796,0.46356947329537246,0.3797911581390364,-0.25556365501777095,0.1817199881322541,-0.012209685964917298,0.34710680502959207,0.06961952440156718,0.4411752098126519,0.7082581682026757,0.7806781701255597,0.4967895972847122,-0.23430764055958256,0.3497908664333528,0.6957269703627607,0.4623534954121828,-0.4392062953886745,0.12969567439596819,0.6782587410522019,0.5602807378422884,0.9008633066933248,-0.43682017453423605,0.7491518017921894,0.09591764854017651,0.44105687279641376,0.6226367013549258,-0.5091889645108867,0.24996242659357265,0.32472589227370274,0.8155683372004043,0.7362779833619642,-0.24397420145744594,0.3963769523495796,0.5974620264766024,0.06561034896160584,0.26696088317910094,-0.19855231327565373,-0.20667079770471378,0.16114455327833413,0.716270842772583,0.09474831350020224,-0.04710365482372608,0.29419923143179927,0.4762138606841812,0.32188705452484523,-0.2513385936593209,0.09107012082472232,-0.05258931699294536,0.1937348082258212
Rolandic_Oper_R,0.3186504967599443,0.20767526220077248,0.6227777633016696,0.24881156744692207,0.20361706394253745,-0.09728669686554248,0.05649442352424409,0.4948240421223495,0.1582592505359083,0.1688944403010805,0.6540818729449489,-0.2606655865151031,0.3164315629351035,0.26938704109176786,0.4484140236340282,1.0,0.454819942805385,0.08893169042406691,0.15731974776466437,0.029123692094387008,0.5483741685860932,0.47218357359289104,0.24744878246671514,0.7984770900538226,0.026143399885159242,0.25506942039432173,-0.05522466179144055,0.1912233437246052,0.5529702575496876,0.04201215131917817,0.5609553726414362,0.2217797637110621,-0.19230111559920904,0.0007564557650381956,-0.21990087499773134,-0.19080386873899777,0.7434136257457218,0.4265459844013933,0.48123915985571813,-0.09186675177174945,-0.16494772087156648,0.054987820184210785,0.6654296725903808,0.06761909440102543,0.03683804143500152,0.3057935114734053,0.1623052518897749,0.08213479397897813,0.0029425548582987515,-0.22343100470837168,0.27383479353680057,0.3192849553129602,-0.006981178644089273,0.23814236753174292,0.46497972790213077,0.41522429077657497,0.4353585229418636,-0.12123949902335399,0.4557264314025374,0.20366085621924834,0.013902146995305212,0.16379880063232052,0.02639036196609729,0.3011730814729067,0.3378186779133159,0.1069821653173284,0.29034992361636064,0.14935454972916265,0.023000136125909836,-0.02116412163883467,-0.33021227928710106,-0.12033118668850849,0.07281438827842976,0.02743620205852054,0.19554025742961917,-0.04114084898027665,-0.08338299445908143,0.003597438839194631,-0.11214381120525974,0.3028649170448823,0.11683006917492077,-0.2437088180247508,-0.014636411676201853,0.15294499690209276,0.31243298448507023
Paracentral_Lobule_L,0.651995527702814,0.5023488340050029,0.7033625845811398,0.2202178451753143,0.5701166117272956,0.28786113655762097,0.28709763087080215,0.41404034258283623,0.057324459098307114,0.4980860392459239,0.5857513175067283,0.27485308764818234,0.34577534284801636,0.029375086184208195,0.5718256662534961,0.454819942805385,1.0,0.5882147981736093,0.4368500764874111,0.4481339300098689,0.011166330413568687,0.5225850272053666,0.36528957975723403,0.4808246070192015,0.0982416147954643,0.4855179616682052,0.16401650701700368,0.5308146973687371,0.5050237281637493,0.5721919375633295,0.6864832555378498,0.08062262778053059,-0.2738266756472753,-0.33549433856484145,0.03018209936790213,0.027166167092170207,0.3208846893755942,0.5099377421588049,0.4715666781898259,-0.1421409456860509,0.035757116205722445,0.20739942261822597,0.5084699738279882,0.47376029212382365,0.3037543762605156,0.3761148739428315,0.4654986227601374,0.4544678320403151,-0.017149967224924255,0.09203944197033245,0.4945577590057968,0.23830965329543627,-0.09125250390332733,0.3996127886616417,0.3942594299798271,0.9466993417925675,0.6369602742280991,-0.16574261034841703,0.4837689001119262,0.4136356194701414,0.3009696927580158,0.46822968610682053,-0.07505493587952439,0.5157181550717364,0.6351119104789932,0.41518734763677184,0.5246581885194115,-0.1817779980049432,0.29155334643431147,0.4429827189080565,-0.12398483834284123,0.24599893237213552,0.08585927015396742,0.10328583459236026,0.24452230515878384,0.49094832433079033,-0.07705833080053673,0.11168154618855446,0.4251487165144472,0.5485879819505116,0.04558957154861064,0.10125364589531528,0.36120615553888075,0.43751367523643586,0.4492347082710999
Precuneus_L,0.41294757439230767,0.424821892674243,0.3127012700388981,-0.19245474046168398,0.6822645275239425,0.7034373231286902,0.7300891592187699,-0.16264760140326542,-0.096567032058074,-0.01321580405174036,0.5847092282454962,0.13429969751982848,0.3924073716505965,0.030062811716440856,0.6614260371339569,0.08893169042406691,0.5882147981736093,1.0,0.7052720501714509,0.19468516959673474,-0.41979621682871837,0.0021324559302185555,-0.1582173979516785,0.13944623315492718,0.5814167432278544,0.8494946756304665,0.5105848133665237,0.1799570727944878,-0.023497585421837334,0.9444282842269962,0.21005156348885312,-0.40455384033996167,-0.3119238103093796,-0.3313415028501699,0.23749102653681664,-0.38173694399465025,0.23363200800627795,0.33921694768186056,0.2352197150528222,-0.3387156572198784,0.40429027168382964,-0.25867752189905047,0.03323063470116303,0.16530334436390023,0.6563445090903182,0.5626250029667527,0.8617946800305817,0.6403392271478451,-0.022479482995533515,0.5732186491071066,0.5406940045601493,0.20514469131371074,-0.3531686384368628,-0.08939526838519371,0.6069650736906982,0.5594941230538717,0.7613714479537057,-0.2709405631666569,0.5143589498528337,-0.0028766337977669584,0.5827524788915549,0.8276729874805706,-0.5193721118652357,0.33262098078559993,0.20661656302611145,0.8272141145026157,0.7081906552694918,-0.3263700395583275,0.5885660252002827,0.9278883047217255,0.2320291329692777,0.5870562711868693,-0.4527788900295566,-0.11329844311880903,0.1044345806670637,0.8288211494003872,0.17700221919824413,-0.2436834198540257,0.24362293950685715,0.2866735107747164,0.21064437161336041,0.22576605026158394,-0.0018668815793398486,-0.17396815536464477,-0.04360436479873642
LC_L,0.22899758739580603,0.4315447769344958,0.17644179915483074,-0.34477518588398093,0.710205625173497,0.6157356333079351,0.6431816243250872,-0.24070734878108582,0.0439128523032747,0.08201226072256643,0.5223548078360671,0.20143423330807605,0.5819647607987085,-0.19959841239327544,0.7301847189088921,0.15731974776466437,0.4368500764874111,0.7052720501714509,1.0,0.2921313674841597,-0.37370057740262036,-0.10797810171436055,-0.3238593960079696,0.2085573350835059,0.44967363092951457,0.7415167865370252,0.43003748704721245,0.13848999805853573,-0.10691141104718825,0.7186734011399899,0.15246523213779706,-0.33104472312954664,-0.48665973809596424,-0.4336224761534644,-0.06332640387845184,-0.40930331839871414,0.3118913280888029,0.41224179512107256,0.2767482805116474,-0.37399502751461033,0.3643380860644543,-0.06969940979522858,0.17261452393017493,0.07389052180620828,0.6011766315279317,0.7164639078455821,0.8214052259928086,0.5485280546436353,-0.3436636503124919,0.3603709690507353,0.8590261108992395,0.2611729246215377,-0.45091531369784904,-0.04385126739821648,0.6720874208755174,0.4212724255500408,0.8148444871228256,-0.4974336051414323,0.4361401144565207,-0.07156630486183384,0.4943575606052731,0.7760907148419248,-0.656591433618211,0.11405515533698997,0.22495996612189564,0.8303416493277042,0.8329796355818846,-0.290086045430482,0.4811942441657284,0.7505244952121477,0.09406203796620126,0.3877169247420198,-0.2951147624689623,-0.30889229194374795,0.10869096106685737,0.8231487438696747,0.06040007124716923,-0.20798580180776335,0.25645148430613013,0.4774996511490302,-0.010135993031162156,-0.10044622073328555,0.018197503731587013,-0.1584008206951011,0.06120204971863821
Temporal_Inf_L,0.5259869989731949,0.1717670050639197,0.42274773505269814,0.40912585219916464,0.4307442117772944,0.3942750217011711,-0.17787789158110717,0.2423884783605168,0.01298136171721265,0.4468970153816987,-0.042438772567705424,0.4023514177078995,0.23419099513880368,0.09504336412762956,0.18802102293557357,0.029123692094387008,0.4481339300098689,0.19468516959673474,0.2921313674841597,1.0,0.04987849734943782,0.40619491147839565,0.573626692157219,0.23476679991617483,-0.3598781614994479,-0.033648086187706164,0.43511101644851496,0.4656111815259929,0.46642574542401555,0.2213181102249725,0.3416674116380194,0.5052248491936516,0.1629270576675932,0.04268145131479916,0.17985210332235876,0.38909436650152024,0.13523093180049575,0.622570960515627,0.3137243368875319,0.1291643661539974,0.18324070752561006,0.23129059463559928,0.292575421387668,0.3241100962558988,0.14589042267321928,0.2132468256401411,0.160533349322408,0.05215494975529508,-0.3163726384757493,-0.16996828437947026,0.45843024513068387,0.14917413812912175,0.3180810390758448,0.14276321041402887,-0.027650574183679083,0.559354635564331,0.26404122565472565,0.18154201176175042,-0.03550156055511245,0.4438372086718297,0.5369486240658208,0.2471267739698402,0.2435967465330107,0.446240236888717,0.3079710290068741,0.08617198623248128,0.2916126177261662,0.0062744942344708605,0.14638296642216952,0.17960698923906873,0.017976289414515068,0.19672214577009817,0.34315845561686814,0.10952421933778787,0.15962089133145213,0.2973399864401771,-0.19837250319332114,0.21004241521757996,0.5165592396292725,0.3990100747367995,-0.48972463396787524,0.46515518787431,0.5792110745687507,0.36799262915116654,0.26160846172285745
Thal_PuL_L,0.23580687762475633,-0.21253109728318442,0.5037093940816528,0.49392564686256024,-0.20572560949932672,-0.36639661360044634,-0.4369792675227969,0.7347259022547166,0.18909005639476162,0.21643993530190334,0.10258077836002875,-0.250291899107898,-0.02071752536352155,0.4231759062928923,-0.07483406432066114,0.5483741685860932,0.011166330413568687,-0.41979621682871837,-0.37370057740262036,0.04987849734943782,1.0,0.6363504108773239,0.5155906795101644,0.5738284358251571,-0.4358024894002425,-0.34351603220574156,-0.17153850501419263,0.16993203315675423,0.5798737970468426,-0.49408490573722835,0.3334895606773465,0.6179988454373335,0.26627210294547016,0.43034344339639796,-0.009742609288589808,0.2150427460348441,0.5077341798749959,0.19613755419436818,0.33506911215510143,0.28065442594833984,-0.2601470357142624,0.12708372759000044,0.5607411171596499,0.0010369836060878672,-0.28686966048583606,-0.15250340085048997,-0.3751070902262411,-0.37189828304827466,-0.02377945097097385,-0.5296716769335709,-0.17986139158027437,0.24510055840809572,0.39493359584563165,0.14469902356577477,-0.022198427070470466,0.024602172022558887,-0.13848151147066312,0.33527288314737835,0.04287865053080376,0.37241000446335515,-0.08538025269193718,-0.3627131973008747,0.4954415973603875,0.2684151541880562,0.21601487499885635,-0.3948551805312303,-0.2658094051107122,0.3682578976056324,-0.2825363951858459,-0.4811358865803539,-0.24727090069175986,-0.27993988182588925,0.42404939110628703,0.24328807112587097,0.15954695365202762,-0.5243288914772171,-0.1274200422318999,0.19304332442005265,-0.10340260166050998,0.030390397878270563,0.03269468775960099,-0.01121734414173296,-0.04630586834959407,0.33356284100603406,0.2955056649234474
Thal_PuM_R,0.6467856298670713,0.12092659202280932,0.7710232013089462,0.6626868664770084,0.15724579516492815,-0.06930481821632185,-0.2560760965640774,0.8061698572715276,0.10645220489098921,0.5256930656288167,0.28260864229578236,0.08622115648961216,0.051235188493483096,0.30153811176846534,0.14355516472005206,0.47218357359289104,0.5225850272053666,0.0021324559302185555,-0.10797810171436055,0.40619491147839565,0.6363504108773239,1.0,0.7122568537809602,0.555528050385083,-0.35482397643538577,-0.10451283175554887,-0.061002753146371866,0.5878042540843402,0.7622860006534413,-0.05985910510250255,0.5688951330227874,0.596736268992462,0.20659153166500702,0.18540391161221187,0.09774567969802887,0.3466251920213296,0.34187922261037007,0.4160962834191066,0.41749635483821157,0.27312971744116543,-0.15679202880776866,0.28252357568451886,0.592753498327813,0.38853332259980167,-0.06216645143869768,-0.005013083304807534,-0.09354967558140638,-0.043329504452033415,-0.029975928223562057,-0.41168932153327625,0.05914411191241852,0.2157815588755778,0.4033374215465261,0.3904693278744342,0.08733867233979031,0.5814037029355011,0.1493687747018504,0.3065720455834142,0.24083390421444173,0.6243216882887614,0.1448583451675352,-0.07491371672955748,0.5028708896152886,0.6281428502141765,0.5749881648614767,-0.14467654398038116,0.000692012528074542,0.17531695085765445,-0.04980992190716609,-0.11557604548494561,-0.25153095790503216,-0.035539143984192514,0.44982164741766,0.33600249764661355,0.2582034623287722,-0.1288216384217444,-0.17100625681644274,0.31901623910987353,0.3079550838280601,0.3051983306363599,0.014374006886485309,0.22446153016357764,0.2526368679290024,0.6367648413727007,0.517298874811733
ParaHippocampal_L,0.5659002784737003,-0.061242701311508725,0.56650877428234,0.7658914321963805,0.06993147884905919,-0.0671056162176414,-0.47702587395197266,0.6225683015990104,0.009315308288615251,0.49277042781174624,-0.031098421887906003,0.1549168001867706,-0.09929416788197495,0.3190897854990702,-0.09537656158562413,0.24744878246671514,0.36528957975723403,-0.1582173979516785,-0.3238593960079696,0.573626692157219,0.5155906795101644,0.7122568537809602,1.0,0.3664033812457725,-0.4803273893387945,-0.3131795526980105,0.06471895094031503,0.5022453829905277,0.8094227065236719,-0.14518922138199747,0.4620532052703174,0.7371603549984602,0.4251309627746907,0.319050974357258,0.18008367004029588,0.5638368339707104,0.1245827739211284,0.40753460324886903,0.3010176261397136,0.3983757134407067,-0.19761474208004998,0.31999712624495724,0.3829168685247031,0.3569207465014756,-0.20655829884152072,-0.21014278687456162,-0.31101468746728445,-0.21833566200758478,0.01055178921668234,-0.38474915559744677,-0.07766870518999897,0.06465893931693388,0.5128522669699592,0.3781976187431173,-0.22494601326555036,0.47754381687393266,-0.09930487011844473,0.49671847264335517,0.003945669778974188,0.7205370718783394,0.20477269638669024,-0.19117250383243878,0.6837454734078109,0.66168671918316,0.3946955792490719,-0.35320993943994344,-0.1906439511316529,0.2874819809817873,-0.14669275719985203,-0.266023387649682,-0.12133872455541023,-0.09888134513146617,0.5661752618859968,0.3293585510583865,0.18850902672849498,-0.23736555122039624,-0.20732280785738694,0.35958030216030307,0.39809886968200336,0.21800982655844045,-0.1839200265027569,0.44299742843941586,0.41063394604824327,0.6047977817065668,0.37598225043072514
Frontal_Inf_Oper_L,0.5005181573406592,0.09329979630422179,0.6846343239922063,0.34974862067728907,0.22519631903175535,0.07268236311591057,0.0371009926371884,0.5455167035068684,0.17727639834257988,0.31069382893029324,0.5387719430245834,-0.22641154217066786,0.31796670826404105,0.2646585973911311,0.4047298881226432,0.7984770900538226,0.4808246070192015,0.13944623315492718,0.2085573350835059,0.23476679991617483,0.5738284358251571,0.555528050385083,0.3664033812457725,1.0,-0.051999854305613616,0.2588129149565542,0.1803293999961069,0.28785439040861366,0.6099652083963567,0.08518797030406194,0.6647217785972213,0.4078935802693316,-0.03361204699878835,0.03964733318488256,-0.05795525023379298,-0.0177921708282348,0.8371262618104145,0.5009897765199092,0.6095770815587269,-0.05734249398291447,-0.04213459572498292,0.11883973221655313,0.6576028942308108,0.18219806445025305,0.14828772946991592,0.334670279307891,0.20707376974515634,0.03539530241209789,-0.16680587431257501,-0.31408073136551645,0.3415615530164763,0.32414212822863064,0.09759991552248663,0.2136774547327677,0.5094077400487221,0.45845422594511526,0.45893086159569596,0.013607083085504724,0.3708492070027955,0.35285277722464475,0.2324657756385974,0.2905795644025055,0.08945033088087422,0.4281152792632278,0.4255819578582205,0.11590426604842588,0.34423636278235437,0.1751402515157617,0.02758441612966041,0.06887693677991952,-0.3709421440168042,-0.01610391960223802,0.18440098472535185,0.12440746648348586,0.19865239733551818,-0.017329794704719164,-0.14654796960198943,-0.02036163341216886,0.057668337499787184,0.3934484000148386,0.008291685381256632,-0.00044863077834097077,-0.013788138488264459,0.26961113931737635,0.37031408009052974
Occipital_Mid_R,-0.06646847560116485,0.2402794689890624,-0.12179145663982476,-0.501253819620305,0.35073558343612454,0.3141771482840688,0.7243226932722718,-0.37753875939020237,0.0017410148570337054,-0.22585206792659798,0.4832043264200893,-0.06975977221275648,0.21968645028914074,-0.1955817921111739,0.40852960132541943,0.026143399885159242,0.0982416147954643,0.5814167432278544,0.44967363092951457,-0.3598781614994479,-0.4358024894002425,-0.35482397643538577,-0.4803273893387945,-0.051999854305613616,1.0,0.688374282094038,0.1808031052673811,-0.1571274462952559,-0.3747213858945264,0.5718629946665225,-0.059303699949874444,-0.5621446862926727,-0.33571592816718154,-0.3408717609590126,0.02003704266496436,-0.546887781655702,0.06977909065268706,-0.050827082198873844,0.03258586001218464,-0.338374223036841,0.2693325918859106,-0.23983124373321726,-0.13619544371777295,-0.05344179313855278,0.44595423148141483,0.3883242177342616,0.5667767230907719,0.49205899318337004,0.10394685356469986,0.6048033536826124,0.2806718052175103,0.08009527667743457,-0.5262479258232694,-0.15808842976985665,0.5157739406819617,0.04744077037766364,0.44801535642215745,-0.33608141895879123,0.4697815596355833,-0.27131937951884405,0.13582646509639257,0.5257190503870031,-0.6532355817244092,-0.04253344429607884,-0.036820185046921514,0.6549671490868604,0.4075596155164545,-0.25760762909423635,0.39993111966902334,0.5824152331309852,0.1918343782946858,0.27435083354146467,-0.5217991553394656,-0.24229642223661957,0.03702612966738726,0.525877855481163,0.17095020752522785,-0.27224461600946637,-0.04088652007670973,0.0726256839210314,0.4585460118410237,-0.21421437427054935,-0.24639368329326558,-0.38971725460453993,-0.13818972280944333
SupraMarginal_R,0.24055949784679925,0.3980025773975824,0.2196585574870113,-0.34839555265134414,0.6137824427958856,0.6045200091645849,0.8118222956767768,-0.24483854266635702,-0.08811065452127462,-0.072239102037276,0.728444305283872,-0.08129127540023065,0.48208610671402236,-0.11455826690832197,0.7333738955080933,0.25506942039432173,0.4855179616682052,0.8494946756304665,0.7415167865370252,-0.033648086187706164,-0.34351603220574156,-0.10451283175554887,-0.3131795526980105,0.2588129149565542,0.688374282094038,1.0,0.4294141314135053,0.10076218429153527,-0.06200592900813607,0.8809336260948306,0.2628787584804248,-0.47550496360072364,-0.44913372927198003,-0.4573557725843511,0.10370347949771822,-0.5084993347526041,0.3475220991458956,0.19424117208122596,0.19967485930132944,-0.4141688487003901,0.2863062369642915,-0.2188264437179396,0.0460930333067025,0.10947147319260776,0.5651435136531855,0.6385110655419415,0.8631568901249723,0.5399718044058506,-0.10632028565233652,0.5060737475532268,0.6055918354596466,0.27476267056256226,-0.5324610037741256,-0.04167011200752876,0.8206771063868142,0.4167374651295216,0.8220709821384908,-0.45487976437224253,0.5986810442455825,-0.036046161586436073,0.4472401232716661,0.8773213655999683,-0.6913791310729875,0.14828295437413175,0.21070784209208038,0.8744856054385549,0.7534752815123806,-0.21716639350010553,0.4448442752740229,0.8683658789257868,0.05102568969165563,0.499434972619418,-0.4321063589412589,-0.19851001734423782,0.01196170418635542,0.7415381082966386,0.23647379479184596,-0.41677414967511084,0.0653478261891787,0.2859694365118379,0.3398100818029843,-0.041848841921293206,-0.2046152476603904,-0.2373045362331176,-0.029960575636745534
