,Vermis_9,Cingulate_Mid_R,Thal_PuM_R,Cerebellum_6_R,Thal_PuL_R,Frontal_Mid_2_R,OFClat_L,Olfactory_R,Thal_LP_R,Vermis_4_5,ParaHippocampal_L,OFCant_L,Temporal_Pole_Mid_L,OFCmed_R,SN_pc_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Cerebellum_7b_L,Vermis_3,Insula_L,Hippocampus_R,Frontal_Inf_Oper_R,Cerebellum_6_L,OFCpost_L,Paracentral_Lobule_L,Red_N_L,Vermis_7,Temporal_Pole_Sup_R,Lingual_L,OFCant_R,Fusiform_R,Frontal_Sup_Medial_R,ACC_pre_L,Cuneus_L,Parietal_Sup_L,Olfactory_L,ACC_sup_L,SupraMarginal_R,OFCpost_R,Cerebellum_4_5_L,Amygdala_R,Temporal_Sup_R,LC_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Precuneus_R,Caudate_L,Precentral_L,Thal_VA_L,Thal_VPL_L,Rectus_R,Calcarine_L,Parietal_Sup_R,Occipital_Mid_R,Amygdala_L,Cerebellum_7b_R,Lingual_R,Raphe_D,Rectus_L,Fusiform_L,Thal_LGN_R,Thal_VPL_R,Occipital_Inf_R,N_Acc_L,Occipital_Sup_L,ParaHippocampal_R,Calcarine_R,Angular_L
Lingual_L,0.5345757914267183,0.18423001167557118,0.1493687747018504,0.5114168321109893,-0.11939499495976254,0.19029156194094823,0.6527534269478712,-0.13332901992829516,0.033309503018371774,0.7532149546179655,-0.09930487011844473,0.5045785103077934,0.03542284921231872,-0.3470084092044524,-0.13226230539555067,-0.414858720416155,0.4325754708130454,0.38192843586212855,0.45893086159569596,0.19139898882705816,0.738208380844454,-0.2522266031143866,0.006182190677472795,0.5176333004801537,0.6458676110778951,0.5977313458791025,0.6369602742280991,-0.2322315330600593,-0.2619468956667094,0.3325374946980391,1.0,-0.4416618933323763,0.3711757051117967,0.24571543088357473,-0.028169022999907232,0.7239988159002733,0.7404724960711938,0.09381227466221732,0.09885656070855509,0.8220709821384908,0.771234041322615,0.8786661256165521,0.11551963873197779,0.7284005387352225,0.7526383147430354,0.710912895315967,0.3885460207130041,0.8199495728053489,-0.21260492462352,0.5387847079269933,-0.005086038361365188,0.24146692720035381,-0.4535263854323927,0.8486791465280712,0.5999434968404664,0.44801535642215745,0.2767738503469395,-0.08456489817867345,0.9008633066933248,-0.46285515813219114,-0.4849307853844788,0.7193904545806665,0.2535528715571487,0.38559153118326767,0.5315656606375301,-0.24447656770329168,0.3763216349953193,-0.16693033781472102,0.8204213733369318,0.08098986476426827
OFCant_R,-0.12895711243739993,0.0823725168605554,0.4033374215465261,-0.2806856260785787,0.3882272212128324,0.1590209578450655,-0.3343896200874285,0.190002457676961,-0.055368090156545674,-0.4041699144236406,0.5128522669699592,-0.44636809051380816,0.17179627239768108,0.6693741499363716,0.30087859411979645,0.7920835489664441,0.07403178490229896,-0.06362015863827901,0.09759991552248663,0.2713014557309801,-0.48528193447737517,0.6511831997967272,0.5442786726612687,0.0818025974707512,-0.2566468375707891,-0.3400866547100558,-0.09125250390332733,0.429716550172899,0.03265457113788667,0.07940041491484987,-0.4416618933323763,1.0,-0.06926867933190592,0.37224385957486467,0.399487169566725,-0.37871124172410525,-0.38026253210889704,-0.14692913901758678,-0.04303346765157049,-0.5324610037741256,-0.5714127433633901,-0.37578658882931615,0.3149627886534713,-0.306428856111672,-0.287346927342575,-0.5487006155044418,-0.1788159647693645,-0.4052347842334994,0.14371718135654887,-0.0012151285447581533,0.11679661710846984,0.24575324692034525,0.7162852174856843,-0.4588822105774497,-0.4300388386176173,-0.5262479258232694,-0.19884205919516487,0.22631716964554552,-0.4392062953886745,0.570152870520128,0.7170421199027397,-0.05898143427492653,0.2719183809873553,0.16261499426694023,-0.5379551745876846,0.23416089758574862,-0.1521739138820882,0.5472312848621508,-0.5473705386931361,-0.202717777447128
Fusiform_R,0.28569311856226737,0.039850295087440674,0.12148030308891171,0.33768832323750514,-0.13591691926806157,0.305141034833175,0.375040651628932,-0.05436876934585842,-0.0521447448680842,0.2359847462350237,0.05014172313216098,0.16665562089746513,-0.1287792450849845,0.10693012457159923,0.0031258561829587447,0.056301981056251414,0.3843519575017029,0.2787214445444823,0.16233194139534435,0.18943130455691823,0.3675422164606285,-0.009304018669803644,0.11140383957713368,0.3207565571473966,0.5037069548744622,0.2241979106927526,0.1956360934297103,-0.12885614539580792,-0.021626399178313414,0.422033869115204,0.3711757051117967,-0.06926867933190592,1.0,0.28974805144500365,0.17159549872760946,0.4982625761951164,0.24110073205599078,-0.10981144384812874,0.09935946941497069,0.5216530899226998,0.4166423597916083,0.46418586634008124,0.18239205964389335,0.5979400866631345,0.30480755612811444,0.48720245833549847,0.4772262528609984,0.4718719187075615,-0.03285997083584192,0.15095534526317045,-0.043143203494931046,0.14557296943400783,0.1510495310285575,0.4353354450033015,0.3027134254201385,0.4613770822475394,-0.17925914200971343,0.5774685693070958,0.445430992969723,-0.08503333593238421,0.07329154052089756,0.4075228846299387,0.4081177731269988,0.20523278381457052,0.4176972029653376,-0.17953845145833947,0.37787613164894596,0.27838649782382835,0.5322609492603979,0.1455727234167756
Frontal_Sup_Medial_R,0.16699689267642132,0.31928392547751716,0.48986197867402587,0.06280732034112269,0.11918761815841122,0.6081436532830475,0.15684969445738503,0.044714133976604495,0.15271841448521162,0.1347818538543774,0.4637835341887908,0.043628442900121564,0.03053658023399708,0.21492828356949495,0.06688323047782509,0.43060477329070695,0.619088676400377,0.4973199944739196,0.6687391375640325,0.11260463662354808,-0.11443866981024028,0.5242396361788592,0.5601659334900799,0.617837658519515,0.13509657439520656,0.248424965300361,0.32743368536604484,0.19917127096829096,-0.19378501838308582,0.37737597583353105,0.24571543088357473,0.37224385957486467,0.28974805144500365,1.0,0.46510032980622656,0.016348412893235367,0.13597107187113916,-0.024951976331086,-0.010567643354983343,0.05196437982597323,0.1839956869321933,0.26543576368837685,0.41172225136338353,0.3203542783637987,0.13074067522840063,-0.08804403458753117,0.33916488468742706,0.049088311955779854,0.024604232110854208,0.5223736058815117,0.09166916293583571,0.5639232809423648,0.2726949353404947,0.06099703196399893,-0.04929619319518028,-0.18954783118538923,-0.03272101032681506,0.11538846810330755,0.18062620969717413,0.3014758449462903,0.18904143626462974,0.4011139682709681,0.45689893070174137,0.45893901302085294,-0.015194689509390178,0.017839770865266655,0.02678816598194477,0.38096412224960796,-0.03176428912766601,-0.2775382897583419
ACC_pre_L,0.04144098343135153,0.15483266348723357,0.30153811176846534,0.1427546950637982,0.1483580748415151,0.49681083966696143,-0.10225903226506546,-0.08457400942088451,0.10423424887056773,0.06494944222573976,0.3190897854990702,-0.2734814739328814,-0.16339022224420288,0.1602477969058251,0.06549562565237906,0.6004671826034071,0.46532571173938886,0.08506795411370502,0.2646585973911311,0.018629405351775,-0.20453424914434384,0.30557452154652465,0.40233242764504584,0.3558817575943065,0.05143064294465505,-0.06310840563018427,0.029375086184208195,-0.060540546983175215,0.18727476408948007,0.22563565162942326,-0.028169022999907232,0.399487169566725,0.17159549872760946,0.46510032980622656,1.0,-0.10289948055923762,-0.01723328068878451,-0.10011207281454933,-0.19863037951745255,-0.11455826690832197,0.016026785432842833,-0.04372497085694704,0.1473769546000832,0.08715357122072896,0.021101660724617933,-0.2923915599579319,0.28247742938491144,-0.0930872680269314,0.16187391844835208,0.13792823494870757,-0.16459563358459942,0.2340536967850834,0.45916559849754984,-0.08639026633458108,-0.03385981716792733,-0.1955817921111739,-0.11447512757712285,0.314299787697734,-0.03442137399862181,0.18871220799084304,0.39706257927823135,0.11121850036920872,0.2961405985096193,0.09617496323670459,-0.12837049024703812,-0.20153321100462207,-0.06966536580982283,0.3922986082967137,-0.15887413540680748,-0.053990262461109356
Cuneus_L,0.7743563273246591,-0.07881812868466358,-0.11557604548494561,0.6096756448935053,-0.19185661561496356,0.07885166767408867,0.7283880458369207,-0.18895442643483876,-0.14018651505275428,0.5386136351206278,-0.266023387649682,0.22020752080190412,-0.07661368527154679,-0.33569638349793773,-0.02075095305328983,-0.41571714143080724,0.2992964334119895,0.1643861741059645,0.06887693677991952,0.4468242997254597,0.8283347549647326,-0.4411642361854494,-0.13321414889936967,0.2845895949415952,0.8510290896418917,0.4117762115681054,0.4429827189080565,-0.4451488799514478,-0.11244519161965452,0.1676227428023358,0.7239988159002733,-0.37871124172410525,0.4982625761951164,0.016348412893235367,-0.10289948055923762,1.0,0.7454538144213941,-0.1821615130757697,0.08534638133850429,0.8683658789257868,0.6437168187169111,0.7384905409029568,-0.03363007718585701,0.4929032629960089,0.6365426275372545,0.6535818842261616,0.4480922880707547,0.9089737766268272,-0.3839835774233055,0.23835428140525494,-0.16290590837018937,-0.017634451228631547,-0.33744304533451625,0.8615831056790261,0.7528750995457624,0.5824152331309852,-0.07932167537290943,0.2928154139793308,0.5974620264766024,-0.5459872532694542,-0.32155689721273595,0.5200823950913297,0.215655239579376,0.06163472046993936,0.5405887816293159,-0.4231960439690582,0.6980925361118652,-0.06989453567936638,0.8867696039420353,0.25902980088367317
Parietal_Sup_L,0.651404758093195,0.08134186165978907,-0.004040971006233266,0.5737028038404728,-0.09744886316496491,0.15474027094185633,0.6084470242689042,-0.20302088993305167,-0.0631864432938938,0.6066326657561081,-0.16599137204810163,0.24303038778578898,0.0148025386591988,-0.43560607638117943,-0.0742554994484375,-0.38657120292556063,0.34611893110143593,0.21429868897982393,0.2453394617990051,0.26500729784129906,0.6980750454932309,-0.35085474113667786,-0.052023817566662085,0.382830246790493,0.6896334707374238,0.40196552421970494,0.5468088786031704,-0.3422784406305151,-0.18040391342094217,0.1708388546440528,0.7404724960711938,-0.38026253210889704,0.24110073205599078,0.13597107187113916,-0.01723328068878451,0.7454538144213941,1.0,-0.051661249604464304,0.04697067919125713,0.7406131521519744,0.634439120241207,0.685633468015889,-0.011343852199185732,0.479196522560047,0.6493935921161412,0.5305521473901029,0.34986311693933286,0.7785255204303364,-0.2745096823602,0.36085576835342115,-0.09371547525998328,0.10265746124386255,-0.3585733225996026,0.7603523188102059,0.7694528319935809,0.3826588051092699,0.06101556254058018,0.03013998495748087,0.5997868493054762,-0.45608557547746886,-0.3687657259470411,0.5541294378698849,0.1742462387124896,0.15141923808146215,0.44431940930815417,-0.398035955509718,0.47200214803996027,-0.12972274162931058,0.7228298166381629,0.07990339245951567
Olfactory_L,-0.24503416637779826,0.36055533810041135,0.3904693278744342,-0.1992343768313046,0.38664912592086675,-0.055039280812853086,-0.1402327155579641,0.5818771005922675,0.17659980031875813,-0.04449974204532792,0.3781976187431173,0.2570122079511821,0.26168324791692965,0.02523808748862088,0.2250640969771904,-0.30549148831126394,-0.06337356790732991,0.33538784892836626,0.2136774547327677,-0.09075754329947346,-0.009395965603884246,0.2426063773805405,0.22262716676924782,0.11015022734287691,-0.2627256122209602,0.18801926695055365,0.3996127886616417,0.42302645653911103,0.072181824442264,0.07011199320507375,0.09381227466221732,-0.14692913901758678,-0.10981144384812874,-0.024951976331086,-0.10011207281454933,-0.1821615130757697,-0.051661249604464304,1.0,0.342198938426648,-0.04167011200752876,0.04070129402560519,0.03209576543195429,0.4420155490287033,0.15706523238631914,0.03317740829237059,0.08047647740323566,-0.2103254059371997,0.03932215646557485,0.3407946441550507,0.4043216487478313,0.5853201363366308,0.3893759105710188,-0.12243467679424802,-0.09594390435109369,-0.0633325167797529,-0.15808842976985665,0.6477701493068763,-0.20697672994920388,0.12969567439596819,0.16966349910249653,-0.20100887960095243,0.2161238429151543,0.15008009576895023,0.44849780310525567,-0.08995986388576742,0.6698347357003898,-0.2212943409203543,0.023896280070781036,-0.10084267832091198,-0.053776130544817294
ACC_sup_L,-0.014444685657261218,0.6043355418914522,0.08622115648961216,0.006266712281796022,0.23765387139457744,0.1285605851756925,0.10414976876655131,0.26373952163180325,0.2235557694345743,0.03597073664191446,0.1549168001867706,0.14784237583886878,0.3792580505469128,0.2447977773625208,0.11725631062768269,-0.1845682165974644,-0.2870252337726119,0.32196454210468944,-0.22641154217066786,0.2701994446814411,0.37035926766937177,0.2155951370302182,-0.01711465682004616,-0.23702516304691199,0.09216507904827774,0.3174487683554191,0.27485308764818234,0.2812432339122304,-0.12518637154080597,0.21671164199569834,0.09885656070855509,-0.04303346765157049,0.09935946941497069,-0.010567643354983343,-0.19863037951745255,0.08534638133850429,0.04697067919125713,0.342198938426648,1.0,-0.08129127540023065,0.20168623909006106,0.23680395769341406,0.16584207760742078,-0.002606887402179189,0.19257292959441358,0.3452349361588888,0.23634880067568348,0.24173510590863814,0.5599275444618725,-0.01304007076288313,0.4010698280426741,0.058972929101880754,-0.05259285956586374,0.1179334083775905,0.1598457134880273,-0.06975977221275648,0.023881413953344668,-0.08974517809577115,0.17420215219936064,0.2112652433156423,-0.1777489453361522,0.36465463654331315,0.1577746285312679,0.26093688929688874,-0.12001854477909615,0.3225057960365234,0.008516199525400907,0.05410820992458329,0.1224614719787897,-0.12187831873728001
SupraMarginal_R,0.6045200091645849,-0.11610084884929733,-0.10451283175554887,0.5651435136531855,-0.25932144154185666,0.059057091972969815,0.6837723027759354,-0.2312676221675625,-0.08811065452127462,0.6385110655419415,-0.3131795526980105,0.4539070829815449,-0.2046152476603904,-0.4141688487003901,-0.17105912700994697,-0.47832688763127423,0.3634052589727103,0.19967485930132944,0.2588129149565542,0.18625027081990128,0.7415381082966386,-0.47550496360072364,-0.17652861437399758,0.41097025611269694,0.7350976291633083,0.48208610671402236,0.4855179616682052,-0.4321063589412589,-0.10632028565233652,0.27476267056256226,0.8220709821384908,-0.5324610037741256,0.5216530899226998,0.05196437982597323,-0.11455826690832197,0.8683658789257868,0.7406131521519744,-0.04167011200752876,-0.08129127540023065,1.0,0.738300016024905,0.7724538064142598,-0.036046161586436073,0.728444305283872,0.6137824427958856,0.7168132291123502,0.3436548088720586,0.8520302711108895,-0.41677414967511084,0.4260023199921963,-0.13814840425964692,0.03398482706698691,-0.45487976437224253,0.8631568901249723,0.6633080476943679,0.688374282094038,0.14952784812959452,0.16260812498581906,0.7333738955080933,-0.6257910316326448,-0.44913372927198003,0.46970948604214746,0.14828295437413175,0.1085566040755078,0.6893098540119497,-0.3680159463988814,0.499434972619418,-0.24609583523309314,0.9106292663796128,0.23647379479184596
OFCpost_R,0.44163899801007744,0.1632357406315778,-0.06231486962323841,0.6021053038580998,-0.21062652064220083,0.29267559913079194,0.5750172718500534,-0.3650495131142171,0.17045485826010334,0.7501223129815876,-0.29421156539144405,0.4875310030472538,-0.13652633112575557,-0.3980993690136106,-0.2312821991736143,-0.4027648774404006,0.40526409941755226,0.3812955880242544,0.27931573896960316,0.061329598714318284,0.7075966464531434,-0.2858836270674183,-0.22857982163740526,0.3749742246245844,0.6466897909706196,0.6608392665086403,0.4354324212483684,-0.3118044490202663,-0.15162503820481835,0.4609002673083502,0.771234041322615,-0.5714127433633901,0.4166423597916083,0.1839956869321933,0.016026785432842833,0.6437168187169111,0.634439120241207,0.04070129402560519,0.20168623909006106,0.738300016024905,1.0,0.750253993982652,-0.08846036812820886,0.6656220572909655,0.6433722129364831,0.7416837504581617,0.5978178729258055,0.7051390832414779,-0.04048982915091855,0.3124404136071912,-0.05275543590263164,0.11272344617412251,-0.4311370227006207,0.7456343727559731,0.5974510039155858,0.4949777378017935,0.12046220581689772,-0.024534127540513134,0.7582991154174477,-0.4521814539851858,-0.5309894325120348,0.5563408359916128,0.10942638886024678,0.18773045539594152,0.5664948623574132,-0.3176685831305834,0.3287863948400733,-0.30087441883775345,0.7722364530522682,0.108506525038462
Cerebellum_4_5_L,0.5575521417349716,0.22933954566121328,0.13432667135653825,0.6276179764323522,-0.12665818147484023,0.29444716721232367,0.700535095626918,-0.21613970701309085,0.0809214081348822,0.7338488641224982,-0.07745534368008067,0.509548917771236,-0.039904748556719216,-0.19598437518254785,-0.0815986935580225,-0.30699698825078786,0.4293547491485976,0.43548906004419347,0.40278411396986796,0.22758912020169603,0.7909473426174576,-0.135197159499066,-0.01896844966004868,0.45478726448543333,0.7448505464158237,0.6514847140056957,0.5760421727418008,-0.25395043500824943,-0.31798084528502174,0.3638236588378787,0.8786661256165521,-0.37578658882931615,0.46418586634008124,0.26543576368837685,-0.04372497085694704,0.7384905409029568,0.685633468015889,0.03209576543195429,0.23680395769341406,0.7724538064142598,0.750253993982652,1.0,0.0809269471403438,0.7144291633063626,0.6934870134106149,0.7414276774353018,0.4522597965154403,0.7900104420940623,-0.08331042433432621,0.46802297040861307,0.05135915526543253,0.2150271509899384,-0.32515951634460705,0.851977317892085,0.5714390950617234,0.4598875738218218,0.1331971967560201,-0.05176856227992295,0.832552694156654,-0.3759832114811228,-0.3474033293052978,0.7542504753057752,0.37324353869023297,0.3793724363773279,0.46684869357539327,-0.229786482922736,0.3746657792995696,-0.133689851990843,0.8182924021547916,0.04534144111494646
Amygdala_R,0.058657990252918124,0.2620613539542531,0.6243216882887614,-0.19786516381837552,0.37178685800835193,0.09588048675510812,-0.00683488651006789,0.6613155846145282,-0.03411263314642977,-0.1715823687944782,0.7205370718783394,-0.05844193381443682,0.3108615575813922,0.33340254464935765,0.3897657120435254,0.07279248902001582,0.18320084329663555,0.25666883460425205,0.35285277722464475,0.23864322346776715,-0.10514295496199297,0.5235589549806057,0.7331244602545404,0.3060435780811467,-0.14544455593455824,0.10910953112723286,0.4136356194701414,0.618720443287591,-0.11615520397725854,0.2351603739849461,0.11551963873197779,0.3149627886534713,0.18239205964389335,0.41172225136338353,0.1473769546000832,-0.03363007718585701,-0.011343852199185732,0.4420155490287033,0.16584207760742078,-0.036046161586436073,-0.08846036812820886,0.0809269471403438,1.0,0.13633250671470679,0.20652169593153955,-0.09103495922831449,-0.1279657174682032,0.06441930246279563,0.013194022891087702,0.5141131219860058,0.4111124821095591,0.5249936129628519,0.1539939097788472,-0.11106088878659871,-0.07202274847668327,-0.27131937951884405,0.34500710830463477,0.13186842129582843,0.09591764854017651,0.4360716927808005,0.1157979673720347,0.41285512019036436,0.551687621298245,0.5570383937978511,-0.1864033198096483,0.46271503772845396,0.09465147275426605,0.5280242067547032,-0.1409730976934112,-0.16024077625092775
Temporal_Sup_R,0.20770948250058213,0.24554382830052823,0.28260864229578236,0.38200339756003265,-0.07631860295796057,0.3205260041669098,0.4205754548960098,-0.21227471085565616,0.09799027904814854,0.5618722919857784,-0.031098421887906003,0.6251190642150779,-0.056825764342266764,-0.18820161507939004,-0.10686495589224271,-0.15934606196070839,0.5332726307561493,0.4738076110139063,0.5387719430245834,-0.05045468440286105,0.4745592243666085,-0.09941097620607206,0.03349350921506817,0.6028289730553829,0.44209058297754233,0.4654724980670783,0.5857513175067283,-0.17914727901184235,-0.042007391475632684,0.5065082072687415,0.7284005387352225,-0.306428856111672,0.5979400866631345,0.3203542783637987,0.08715357122072896,0.4929032629960089,0.479196522560047,0.15706523238631914,-0.002606887402179189,0.728444305283872,0.6656220572909655,0.7144291633063626,0.13633250671470679,1.0,0.5199132445124449,0.6247187737565976,0.32548152915034506,0.5924237218652418,-0.026589102953872453,0.5902532053810977,0.020068880317568597,0.35270763721753784,-0.2450885609111817,0.616440860059374,0.3956943824641212,0.4832043264200893,0.33620863450384275,0.05773372073749382,0.759594955793641,-0.2942295402155217,-0.3333743909229696,0.5551673210098058,0.3703593519894531,0.49224519054598503,0.5860130381844854,-0.18726605541271202,0.22625642530963763,-0.1840801329531866,0.6516950767117876,0.05031323185509813
LC_R,0.5701970675983733,0.2572584860474644,0.15724579516492815,0.5332140002273962,0.03096034677673762,0.18537513548885123,0.5242997396713642,-0.12418531847487724,0.05760615576676804,0.675786281606061,0.06993147884905919,0.244814506079234,0.20835247417367217,-0.28272212829878024,0.07673413493228996,-0.3196014663615994,0.3149019856176623,0.23802677873584124,0.22519631903175535,0.3343753424759936,0.7511438083747903,-0.15122474578906656,0.1583691597164191,0.3428492048888029,0.6199694744497201,0.3472433016734787,0.5701166117272956,-0.11621136531863849,-0.1411419988669527,0.1869676797370018,0.7526383147430354,-0.287346927342575,0.30480755612811444,0.13074067522840063,0.021101660724617933,0.6365426275372545,0.6493935921161412,0.03317740829237059,0.19257292959441358,0.6137824427958856,0.6433722129364831,0.6934870134106149,0.20652169593153955,0.5199132445124449,1.0,0.54268447618938,0.3727246357738132,0.7246944586267842,-0.0008468069083982957,0.3759141628024452,0.023613118735780723,0.18550523261627247,-0.21652416058981977,0.640954186612436,0.5898876601053498,0.35073558343612454,0.17703449711170072,0.10066578126373285,0.69254383955052,-0.2092554670354058,-0.26585539463789937,0.7513451745389721,0.42151739581084546,0.32076769965651813,0.3222931289912515,-0.2627858254105119,0.37657794287585683,0.08241114656996894,0.6557433035471912,0.03379856834301912
Cerebellum_10_R,0.3182627542958665,0.13100351191193513,-0.09814598408984782,0.4789980856138832,-0.23400862816600118,0.06336430422313832,0.5189710002184214,-0.23330127103608844,0.003225228708031854,0.58106484506555,-0.3684391083861458,0.553076256275069,0.020758723144778883,-0.29369953946525057,-0.2200643034721338,-0.4799968990489283,0.14385665959760385,0.32098085978077806,0.0859257979084706,0.06489179969983093,0.8012007546053082,-0.343471573888832,-0.3731518144446493,0.17093581612221742,0.5969621858084552,0.5273541422639897,0.38838553958152017,-0.22146791632078708,-0.24592485010226134,0.3883317745887049,0.710912895315967,-0.5487006155044418,0.48720245833549847,-0.08804403458753117,-0.2923915599579319,0.6535818842261616,0.5305521473901029,0.08047647740323566,0.3452349361588888,0.7168132291123502,0.7416837504581617,0.7414276774353018,-0.09103495922831449,0.6247187737565976,0.54268447618938,1.0,0.38402425700002735,0.7117781524748247,-0.02308036483683167,0.17687176795791715,0.04901167567361044,-0.005505522693858117,-0.4726625459740075,0.7564925395171681,0.52596856222618,0.542802139564426,0.1398826770779752,-0.03974117584500411,0.776054469126308,-0.4941647049495824,-0.5249462502011853,0.5106259544857399,0.06126946453630193,0.18571346240441813,0.5611473682526621,-0.18469242069234332,0.3278963304369018,-0.39567734554898526,0.8245758163620738,0.15894039151090406
Frontal_Inf_Orb_2_R,0.40240818415009144,0.31151436098106944,-0.07786478545433487,0.4789686983524589,-0.2526556453199358,0.6747619353435061,0.47804004804433675,-0.35354671622339395,0.25660318936847665,0.43049300980177024,-0.06967427080343412,0.17090468573242776,-0.041393426335857415,-0.1462341512709712,-0.02434241192814425,0.07774029961610268,0.5253034517645496,0.48444967799535976,0.1605421811025372,0.18321854032620805,0.4733993099540427,0.015958324888864138,-0.027631839715589628,0.29901081289165593,0.6009923967225217,0.35065376857985325,0.1297044087913059,-0.2822141281439794,-0.05042982667412262,0.30446344509915513,0.3885460207130041,-0.1788159647693645,0.4772262528609984,0.33916488468742706,0.28247742938491144,0.4480922880707547,0.34986311693933286,-0.2103254059371997,0.23634880067568348,0.3436548088720586,0.5978178729258055,0.4522597965154403,-0.1279657174682032,0.32548152915034506,0.3727246357738132,0.38402425700002735,1.0,0.40625038292576326,0.16334149702138925,-0.057788054451108684,-0.25835398977368723,0.0853826616889915,0.03834663945746462,0.47182279242726727,0.34532650844756185,0.2402408190098012,-0.3596655707913598,0.18925549481602802,0.40814368957476443,-0.09929548883905351,-0.054775671186544556,0.4437529817663575,0.22829984583385055,0.037034222107327326,0.30757796703299783,-0.4349546298400023,0.29752606373330875,0.13378562202517136,0.4742069086181289,0.078515433758485
Precuneus_R,0.6732962399357241,0.11815969375412795,0.028385832372024834,0.5888717221534335,-0.028670592063123817,0.06213444589953727,0.6809210174085092,-0.06493339550792596,-0.08954975025079155,0.5930415591575897,-0.12048206717772054,0.3044789464187088,0.0905492920818571,-0.31254351217418236,0.005056563572744832,-0.4797789834656543,0.27214838934537355,0.2504041129041226,0.1438463501558063,0.4276363218737813,0.8725805817189277,-0.37355750924807385,-0.0379185054375442,0.3249029695562979,0.7792631610496098,0.46205079500204976,0.6688480101816636,-0.3411638688899255,-0.08999450763384309,0.2245409302686687,0.8199495728053489,-0.4052347842334994,0.4718719187075615,0.049088311955779854,-0.0930872680269314,0.9089737766268272,0.7785255204303364,0.03932215646557485,0.24173510590863814,0.8520302711108895,0.7051390832414779,0.7900104420940623,0.06441930246279563,0.5924237218652418,0.7246944586267842,0.7117781524748247,0.40625038292576326,1.0,-0.21103635519385477,0.36983056517166024,0.007771671430698703,0.09729544164039951,-0.35548061451843704,0.8708565397059428,0.7982960469840223,0.5465458921162246,0.09825041593384659,0.20858565484210465,0.7411373879079376,-0.4862880377223576,-0.3962119104032355,0.6551106270511745,0.2858400248661978,0.2585518002556942,0.51607812751775,-0.29180223530794264,0.565791910872888,-0.03909149466250172,0.8893878367081953,0.16799409202904442
Caudate_L,-0.424411151238069,0.6206912789690202,0.31901623910987353,-0.0017401458897960615,0.3854868096754275,0.3419325220093587,-0.2742533250131623,-0.004106365322464358,0.3981627378688739,0.04305172425637063,0.35958030216030307,0.048465065314851834,0.30023052260672745,0.20814424227174216,0.22135292981867105,0.2148371598437465,-0.03173804871679066,0.2995359129286041,-0.02036163341216886,-0.0669612772290417,-0.03125144421477239,0.4537845892950531,0.11758597434064041,-0.07866238895822429,-0.2086809423311109,-0.07722158877543173,0.11168154618855446,0.24377984328332925,0.1538821099260153,0.05516283880035603,-0.21260492462352,0.14371718135654887,-0.03285997083584192,0.024604232110854208,0.16187391844835208,-0.3839835774233055,-0.2745096823602,0.3407946441550507,0.5599275444618725,-0.41677414967511084,-0.04048982915091855,-0.08331042433432621,0.013194022891087702,-0.026589102953872453,-0.0008468069083982957,-0.02308036483683167,0.16334149702138925,-0.21103635519385477,1.0,-0.0684127229165832,0.43287355242050973,0.2246407812743471,0.3656230188859548,-0.2789148341387862,-0.1632947042427888,-0.27224461600946637,0.018843372497370038,-0.08648066398906785,-0.04710365482372608,0.4912987680875366,0.20849485010124108,0.17916750730495035,0.2877615962844972,0.33761453223461857,-0.26577342466048326,0.2987167944572056,-0.31295061456031076,0.18127143012996794,-0.2771106771628252,-0.1758533407656728
Precentral_L,0.16655200391438704,0.30840261765980886,0.5689189500125317,0.14215507806895425,0.28906283903053037,0.2678442645283001,0.2840806602942926,0.21728950256112498,0.11169222860781722,0.29626880381281767,0.381538631339046,0.36965492973280845,0.06754890063809972,-0.06809031129459735,0.11914769285550814,-0.1317823600377653,0.47832420858705066,0.5028579672212432,0.752412620198489,0.05910002556415045,0.15822249741613037,0.2509808838117628,0.4497582674412894,0.6839499307763571,0.13805890378231375,0.3469774004481974,0.7395218373851127,0.21324145882824425,-0.11875124609243214,0.2819676598408293,0.5387847079269933,-0.0012151285447581533,0.15095534526317045,0.5223736058815117,0.13792823494870757,0.23835428140525494,0.36085576835342115,0.4043216487478313,-0.01304007076288313,0.4260023199921963,0.3124404136071912,0.46802297040861307,0.5141131219860058,0.5902532053810977,0.3759141628024452,0.17687176795791715,-0.057788054451108684,0.36983056517166024,-0.0684127229165832,1.0,0.36787711895061204,0.6503922125032556,-0.13599558629242037,0.28778476198593045,0.20908524888239843,0.032374589383463534,0.5183212804244591,-0.030461854330861533,0.42872508664061165,0.04480260359039169,-0.19177715588755875,0.49161746732382583,0.4684821510928415,0.6220271974609872,0.1801724949399211,0.2174360733978955,0.06609617211799919,0.07187215377793713,0.22651827322721915,-0.09770134967164898
