,Rolandic_Oper_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,ACC_sub_R,ACC_sup_L,Thal_Re_R,Frontal_Sup_2_R,Thal_MGN_L,SN_pr_L,Amygdala_L,Vermis_8,Raphe_M,Temporal_Inf_L,Thal_LP_R,N_Acc_R,OFCpost_L,Rolandic_Oper_L,OFCant_R,Thal_AV_L,Cerebellum_6_R,Hippocampus_R,Cerebellum_7b_R,Temporal_Pole_Sup_L,ACC_pre_R,Putamen_R,Vermis_10,Occipital_Inf_L,Cerebellum_9_L,Calcarine_R,Cerebellum_6_L,Temporal_Pole_Mid_L,ACC_sup_R,Supp_Motor_Area_R,OFCant_L,Thal_VPL_R,VTA_R,Thal_PuA_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Thal_MDl_L,Postcentral_L,Thal_VL_R,Frontal_Sup_Medial_L,Thal_MDm_L,Precuneus_L,Frontal_Inf_Oper_R,Cerebellum_8_R,Thal_PuA_L,Cerebellum_Crus1_R,Pallidum_R,Lingual_R,N_Acc_L,Cerebellum_4_5_R,Cerebellum_7b_L,Temporal_Sup_L,Parietal_Inf_L,Cingulate_Mid_R,Thal_PuM_R,Parietal_Sup_R,SN_pr_R
Temporal_Pole_Sup_L,-0.16596440296287931,-0.12286222233584017,0.027369874415622636,0.12938623620516262,0.01841724591836545,0.19254726963588265,0.11222998487177402,-0.016408765895911354,-0.05997189842919294,-0.18707833154434897,0.7482944353857648,-0.13738070548904774,0.24538403197456007,0.023889528985194988,0.6396246432820811,-0.45681519906414664,0.1782189638655905,0.6364692412899973,-0.2713972572752687,-0.47959339552493213,0.524263879826395,0.15424568352721238,1.0,0.21496074428609419,0.3479875576833633,0.5455897007063197,-0.39024791369795053,0.47641857515124036,-0.8083696785738003,-0.6002709337737098,0.2183028899561304,0.017755312426887836,0.03224229811193744,-0.5715259934284261,0.053769995149476245,-0.5480328252121164,0.13636264004506066,-0.7080349687616798,0.19130296495624477,0.14307611470150586,-0.5142593324402562,0.2447107080036752,0.21765380892262517,0.30366755026612635,-0.6680946239316876,-0.16790253692722976,0.33335430851394415,0.3718184304759106,-0.14092066571700113,0.06499515459197752,-0.6240945580636357,0.40180792849494107,-0.7601336489724791,-0.008119472458723328,-0.026702536998035986,-0.6577422107238003,0.10194302350461859,0.2900158725395524,-0.590990553797903,0.2775433542398869
ACC_pre_R,-0.21990087499773134,0.0698779026957799,-0.21653642972001758,0.34231879171006646,0.05774712548047522,-0.24215642274123633,0.16650842151119943,0.006957248763445907,-0.14651049472173228,-0.2519538691147041,0.12371773550664468,0.025153081477194462,0.17985210332235876,-0.13570894028601246,0.23505509877824005,-0.034548909559559395,-0.03834616514767361,0.09168159756156985,-0.18301946108544992,0.20185962668981539,0.26308957920851617,0.35522772035369926,0.21496074428609419,1.0,-0.1079147421653615,0.08039797957428266,0.034169713328751766,0.4084221467517337,0.08492171438152013,0.2343173947773599,-0.07585759902865727,0.17945164143211972,-0.25791300115096094,-0.43411277079499944,-0.0311407497805721,0.026108728295661954,-0.0945457558925365,-0.06433490707343202,0.22855712799804023,-0.04858114338967015,0.20273991939631644,-0.10476807088128341,0.4688062008864056,-0.03517759315884826,0.23749102653681664,0.05035624387231844,0.4090949756327363,0.0343227801563254,0.31063855085036246,-0.07261079381618907,0.0068379718459234805,-0.049277496014738874,0.08844124573167218,0.17020966640304944,0.028550664961752292,0.22687802182716332,-0.07997105188419382,0.09774567969802887,0.18084656170672836,0.13413391677674738
Putamen_R,0.3678301212059298,0.47085994319349983,0.40465336286216586,-0.13039184748499363,0.21569100206058373,0.15492704482597763,0.33340617977870984,0.3529213604308123,0.16287113962418173,-0.016542105708318478,0.14004697041988287,0.21258939599687546,0.27078015719895915,0.4152332463509571,0.25213471374927937,-0.009143109904527467,0.44661266424502644,0.22650436612262112,0.22480375740166167,0.1199182644977071,0.30330071643496737,-0.046890959335978914,0.3479875576833633,-0.1079147421653615,1.0,0.2148900809453615,0.20746128940320138,0.02602238886926545,-0.21139796106170056,-0.05938211985313426,0.1475002969441135,0.24331717829504904,0.45266416731843484,0.16027186541565025,0.4740590071891982,0.16007198768240422,0.33963233089571493,-0.08254479272831548,0.35612597023613285,0.3347560552926343,-0.14583803143106724,0.6463054413718494,0.1364387020872755,0.38028775765945877,-0.1640374551817037,0.34563920778011853,-0.00010242574848508527,0.5699201394453062,0.21661686078714826,0.8059651200558653,0.015594280833946055,0.12717585319308922,-0.12558581995074009,-0.10364994080478378,0.6298904119413476,-0.2364963394535947,0.6233325035834876,0.4705540505440214,-0.18066029748131582,0.2373401035386672
Vermis_10,-0.17366213478113032,-0.019955855077893367,-0.018255489648949737,0.13446927780126514,0.05785407795308423,0.04303081486892582,0.05978969387284089,0.10240425376374719,0.12452644336339933,-0.2830182094539545,0.5289218241337321,-0.017448815258030104,0.21826806183960692,-0.06561908466423955,0.38136095696315403,-0.2616109759234285,0.10878272941297866,0.5215257897845261,-0.13460148321372492,-0.24432293228569232,0.43053462385162766,0.25375604810426816,0.5455897007063197,0.08039797957428266,0.2148900809453615,1.0,-0.14201015950798915,0.540338659699414,-0.4905746617791794,-0.23788339562676208,0.15854360502135692,0.11098096206124668,-0.02207672094068399,-0.35767840247826777,0.08597505753285964,-0.3462842951210415,0.11354582596151196,-0.39156319319057753,0.17511605465613564,0.08963177917291539,-0.25639382996487853,0.09886476828825727,0.2072832375707868,0.20911186441381596,-0.2590769210004673,-0.11789788072883892,0.4617985544060761,0.2251162367133939,-0.09064170699510737,-0.02919868879604858,-0.48264917826463527,0.218388382309227,-0.5244120307015724,0.22751852194171857,0.033095896579900835,-0.35492912434111884,0.06323736055963285,0.22299216545432946,-0.3181873940243702,0.250792678151652
Occipital_Inf_L,0.023000136125909836,0.2667279095072618,0.09088099880754603,-0.037848159464764705,0.24384019487195197,-0.19528995181149153,0.13650992936022707,0.15702079300528266,0.126851245294755,-0.13396192861859066,-0.4375794792646548,0.3637178993590228,0.14638296642216952,0.06728188021740189,-0.24450591581223372,0.21266942071656378,-0.12443266093931771,-0.2620447055118671,0.19258419880624542,0.5240804096741959,-0.1352890405618438,0.1870849895998746,-0.39024791369795053,0.034169713328751766,0.20746128940320138,-0.14201015950798915,1.0,-0.012941011791827038,0.5718371063748374,0.5817649971929851,0.02845593006405447,0.18304603190135624,0.047115901165250475,0.22554272401760236,0.11976305599700567,0.5391682506472176,-0.04989219557451242,0.41588053013813386,-0.01526953975736233,-0.005824739255156818,0.290123261901837,0.0472570159193994,0.19573635026552022,-0.1374319096503101,0.5885660252002827,0.1590805359754369,0.06744457145830939,-0.06406981886159874,0.4587182167192586,0.3983938833101636,0.3963769523495796,-0.3326655642969884,0.5691858742708961,0.20451595075937337,0.39876897076968865,0.4686148693739424,0.23253162340116346,-0.04980992190716609,0.41512471223499153,-0.08111171447548232
Cerebellum_9_L,-0.33635252924725495,0.01810398767559506,-0.20798608938020324,0.1901579035200584,0.0012361845487087514,-0.11034513175899881,0.01715830754031785,0.07743659847000088,0.007386754716592864,-0.35358118377810693,0.4615898996526279,-0.08732062424074405,0.15554097669986752,-0.07473197686534519,0.3791851250628202,-0.3483761839108516,-0.12553622201075246,0.4490193732910298,-0.2584257320447761,-0.11190967152445078,0.44312079339839583,0.5639261198114167,0.47641857515124036,0.4084221467517337,0.02602238886926545,0.540338659699414,-0.012941011791827038,1.0,-0.2793538638012683,-0.03468856809817457,0.03947286446315307,0.10343608024065698,-0.24264763484499816,-0.5579496030718168,-0.03370000820482861,-0.21591504692732486,-0.04513432226035493,-0.31640191897472125,0.14906728733806396,-0.00950355073105158,-0.06760153559317943,-0.02694208457608622,0.3052645137176222,0.11727389310457907,-0.02920534919228024,-0.045463706103806005,0.7464841974708234,0.15365335708547767,0.1009002219515104,-0.07030516102380702,-0.4291916797332741,0.0864589080035695,-0.3342845185498865,0.3470296131710228,-0.09670111023510328,-0.10915845748104556,-0.07349454876334119,0.1627395324254416,-0.10136364600146236,0.29554455945956276
Calcarine_R,0.1145958080390019,0.2833568095485016,-0.02964125450372587,0.029338591858464533,0.1224614719787897,-0.2013526569075817,0.03828913637435533,0.2015028151326122,0.1525798105591718,0.04791363681579919,-0.7324070554912749,0.3641284491275374,0.03589309148367514,-0.058201029469173424,-0.5357099004540619,0.5097814079085377,-0.138867290706358,-0.5473705386931361,0.31249027958098424,0.6169649331748976,-0.281515952759072,0.12347935954487055,-0.8083696785738003,0.08492171438152013,-0.21139796106170056,-0.4905746617791794,0.5718371063748374,-0.2793538638012683,1.0,0.8165953179601749,-0.11488412334566561,0.1884240326514088,-0.044228422717728366,0.44572761736775174,0.06642962321404913,0.6120773666265101,-0.06467026671520196,0.7765157574062438,-0.03176428912766601,-0.1009486022759041,0.6514776775672559,-0.1997967416780113,0.022902742642726782,-0.28267111376174037,0.8809383392630403,0.2864773831805559,-0.08299687554397187,-0.3292427765700348,0.373446454318357,0.09236994701497689,0.7864112511301014,-0.44050914991824724,0.9459493714787618,0.23861963117854232,0.2575106767114184,0.8280725046712175,-0.01819551453261136,-0.17174518006009665,0.7056430269361728,-0.2500941104829617
Cerebellum_6_L,-0.0011672540409627774,0.4160155236938625,-0.1077759575827703,0.10307784227691728,0.09216507904827774,-0.31786709239377675,0.10228151093411278,0.26203978204565204,0.152275201831721,-0.23084972549379645,-0.504203338428502,0.36064518837754816,0.23394278443352312,0.0021969800479950553,-0.3571253798476954,0.35937542841112874,-0.08578960633084434,-0.2566468375707891,0.2219657878161431,0.7653557303582975,-0.10961065996481772,0.27948762892419543,-0.6002709337737098,0.2343173947773599,-0.05938211985313426,-0.23788339562676208,0.5817649971929851,-0.03468856809817457,0.8165953179601749,1.0,-0.1452189068093832,0.19267636511091205,-0.1188855013756538,0.17794440053457108,0.035577117300199135,0.5565993869549677,-0.04393212768107712,0.6562675951387653,0.13509657439520656,-0.05324371833082535,0.5953844943718252,-0.17853860502380384,0.184009887929187,-0.24935945159245929,0.8382211175402708,0.3238836010961397,0.25247791943634806,-0.22553216368162074,0.5952729223755032,0.14454974096778522,0.5365270813308788,-0.4775576387900125,0.7955033201339192,0.4273002489052891,0.38817152177926834,0.7614798151616274,0.012007777440186178,-0.1160907709680617,0.6288432432720636,-0.12312156338861596
Temporal_Pole_Mid_L,-0.014636411676201853,-0.0966912345700961,0.419757627446371,-0.05321568347675217,0.3792580505469128,0.3155642002743118,0.2906631509364916,0.15578318192067364,0.2350097981134834,0.17470135072915305,0.11603141740506105,0.5047925087976778,0.5792110745687507,-0.0033972405790092548,0.2573693535487086,-0.024085342220244024,0.21700229936755008,0.17179627239768108,0.24756331148932026,-0.19460972123701892,0.31256832320340805,-0.07651880787377485,0.2183028899561304,-0.07585759902865727,0.1475002969441135,0.15854360502135692,0.02845593006405447,0.03947286446315307,-0.11488412334566561,-0.1452189068093832,1.0,0.3965302244652275,0.3599755527701785,-0.01992194639578022,0.33308376077927515,0.025773583644639428,0.30380454060830386,-0.027227545827593673,0.03053658023399708,0.2891006629074689,-0.005376329337816765,0.2609503924331667,0.16510294031153677,0.3148201660154917,-0.0018668815793398486,-0.01758213135171821,0.08130239010936173,0.16894984110857056,-0.2157496013750626,0.09427676145118671,0.09107012082472232,0.22135690638577832,-0.0586893803587497,0.23214930571922338,0.25070614155116544,-0.03043247349888523,0.37235462924887314,0.2526368679290024,0.03605441452192981,0.02132112949092163
ACC_sup_R,-0.11214381120525974,-0.008154110763966044,0.40124057505118127,-0.019541115348436354,0.8054626072812535,0.3739426966518989,0.5193535334107058,0.45829078504234255,0.4569617429830409,0.06606205004074811,-0.003621571476207232,0.7029563977645928,0.5165592396292725,0.14823221736990821,0.22765616680556897,0.3502503736658893,0.17763715683845085,0.016985171504946744,0.5777386714370385,0.11176450553829295,0.25855041339669943,0.01710603391275298,0.017755312426887836,0.17945164143211972,0.24331717829504904,0.11098096206124668,0.18304603190135624,0.10343608024065698,0.1884240326514088,0.19267636511091205,0.3965302244652275,1.0,0.3515126041775426,0.15693834438257315,0.44203596061604467,0.20390337535001427,0.4448425427438417,0.2917162185032719,0.20350567973044037,0.49316543265277696,0.1866060190374983,0.3333454498810924,0.4459409713052062,0.48868667077736033,0.24362293950685715,0.0533106448713209,0.12506497833795677,0.13827467161287876,0.0941923399274829,0.2658048386409709,0.29419923143179927,0.3223313244901046,0.2547249748114021,0.32707286137886304,0.4151747546373174,0.17938354802739703,0.501108980941021,0.3079550838280601,0.236515263093342,0.005173744593082595
Supp_Motor_Area_R,0.6006542835753451,0.2947976053919981,0.9149618278382747,-0.4586927175820158,0.3409759217232206,0.46676119472063815,0.6738232714557887,0.47598659028953405,0.3501902512757583,0.4562842621420085,0.014484280046028083,0.3726263055485786,0.3780138191499882,0.2900622588835138,0.21623811199639223,0.3217898208118504,0.5921206160247645,0.08461041733923902,0.5916058060720648,-0.15077278922627413,0.30018779775623566,-0.30829983572338404,0.03224229811193744,-0.25791300115096094,0.45266416731843484,-0.02207672094068399,0.047115901165250475,-0.24264763484499816,-0.044228422717728366,-0.1188855013756538,0.3599755527701785,0.3515126041775426,1.0,0.40521167851151985,0.7307321344716097,0.11728175713033524,0.6627265971291417,0.251214439944551,0.4037086053217341,0.6279152767728513,0.23039167498002264,0.7594312754329307,0.003630308023213993,0.6107612738530246,0.0001209400760948769,0.4796544014870922,-0.14814565339236338,0.6457404664137051,-0.19189179183708768,0.30032229477765643,0.32465289518214585,0.4024937135285772,-0.00014166965592736744,-0.013328603792235815,0.4322127057123778,0.09318585744890437,0.7046667854171533,0.5795255271414232,-0.004510998059693503,0.07837504531192041
OFCant_L,0.5210044034546802,0.21613732649711279,0.3584336860114761,-0.27557486043395496,0.14784237583886878,0.2163640561107799,0.09370418485920412,0.23656319197984005,0.3027190441196161,0.43545825993177434,-0.5923216160341056,0.23155364429020323,-0.1931879870361743,0.25018997596038434,-0.41358359003383016,0.5406300377718045,0.23444074463988504,-0.44636809051380816,0.47199080183861164,0.12079219141118756,-0.26222244384664833,-0.3669730694445379,-0.5715259934284261,-0.43411277079499944,0.16027186541565025,-0.35767840247826777,0.22554272401760236,-0.5579496030718168,0.44572761736775174,0.17794440053457108,-0.01992194639578022,0.15693834438257315,0.40521167851151985,1.0,0.2847719273253084,0.28861690885968044,0.20790955524179439,0.5498845458976648,0.043628442900121564,0.13904247215532708,0.27264067026720623,0.21722985464427458,-0.2927486618171515,0.03831611331614027,0.23525904579152687,0.2600126028195862,-0.5856572831458852,0.014208385479617447,-0.1038819538531599,0.23106449281989747,0.5679541442939708,0.010600411827667881,0.4568064884747123,-0.16544982661973234,0.19691158237186712,0.2645064360714775,0.2461533970010147,0.0027461825065477714,0.18028540859167858,-0.25841159271818875
Thal_VPL_R,0.5608403267658755,0.40083576572895147,0.6316745220754107,-0.3149797666630992,0.26093688929688874,0.4168087364835556,0.47341808777056854,0.6119779660894491,0.4296528101619824,0.3768952485214766,-0.005091350382895609,0.4459182523166682,0.43367522874551023,0.2098804728810929,0.2436522986376394,0.24863125183521537,0.6547778327177213,0.16261499426694023,0.6041090978926625,0.025393091968985877,0.511614717063089,-0.07942719203446012,0.053769995149476245,-0.0311407497805721,0.4740590071891982,0.08597505753285964,0.11976305599700567,-0.03370000820482861,0.06642962321404913,0.035577117300199135,0.33308376077927515,0.44203596061604467,0.7307321344716097,0.2847719273253084,1.0,0.12802458668623204,0.7783954372900208,0.24927983146435334,0.45893901302085294,0.6627091519666188,0.351779675005687,0.821400650872023,-0.016716800372975727,0.664680326042023,0.163985906382567,0.5679423582379782,0.033763283637479345,0.7298867797584031,-0.1241393807460821,0.37206123789441325,0.3788800712911738,0.391307536158614,0.09900369357914386,0.12608029974695797,0.5171294784958522,0.1831561235999562,0.5722221320785321,0.8360927951754064,0.06708116107110004,0.20615926324458336
VTA_R,0.08213479397897813,0.20306632746133296,0.19852366860346762,-0.22699480141790765,0.2266656108752347,-0.10510138858940067,0.1253810951958586,0.035248527957965965,0.034360693985336456,0.13997297360388064,-0.5160436210362978,0.2906641736478321,0.05215494975529508,0.19149600649337023,-0.23324496107320597,0.20227376831194996,-0.0891368832194294,-0.45322689231794044,0.26635759328350694,0.643572926340434,-0.24787779628255424,0.12355256086628114,-0.5480328252121164,0.026108728295661954,0.16007198768240422,-0.3462842951210415,0.5391682506472176,-0.21591504692732486,0.6120773666265101,0.5565993869549677,0.025773583644639428,0.20390337535001427,0.11728175713033524,0.28861690885968044,0.12802458668623204,1.0,-0.11180301632671784,0.46232693709522094,-0.15377918734373133,0.14868527749354538,0.4153818485243356,0.0988884968774136,0.09369495541500698,0.040170589571863945,0.6403392271478451,0.1716579245830622,-0.05399994035294628,-0.06917149598866584,0.5197008052778864,0.4668194802740409,0.4967895972847122,-0.2985157128396883,0.6665809704718492,0.13853831812728534,0.43600548417792045,0.5322433320708264,0.261083450443032,-0.043329504452033415,0.615251472484671,-0.06622189615129255
Thal_PuA_R,0.39860894942285485,0.25575429294400964,0.5315949145275973,-0.17040972032439683,0.32043563200064884,0.5039179404053493,0.46120149359182827,0.6583080496274932,0.5544297086181195,0.3189036903120412,0.11476178009291212,0.45950056140857304,0.5446649950139117,0.2837376390991627,0.2942216661316825,0.31509869963575987,0.6552991210992899,0.2021392824556368,0.689247483398427,-0.14463318070317063,0.4834976388517495,-0.20660592662233315,0.13636264004506066,-0.0945457558925365,0.33963233089571493,0.11354582596151196,-0.04989219557451242,-0.04513432226035493,-0.06467026671520196,-0.04393212768107712,0.30380454060830386,0.4448425427438417,0.6627265971291417,0.20790955524179439,0.7783954372900208,-0.11180301632671784,1.0,0.29158832906709425,0.48442943260498966,0.6909483050700299,0.23057327210486692,0.6541463917195808,-0.022163168529907205,0.5976376149811263,-0.018274908234455996,0.42367777506626936,0.07073742798500988,0.5563364930473098,-0.16742927742887048,0.20043962871577134,0.22761081378508916,0.4554631583279023,-0.02480443045373357,0.20565275875311673,0.4103807606129769,0.06259404273809598,0.5057071738026017,0.6865245488283476,-0.09999922117050253,0.07642221095657789
Frontal_Inf_Orb_2_L,0.29034992361636064,0.3305483137798159,0.18311859589681048,-0.051623067806758474,0.24115532630146963,0.015294857724106324,0.20372288525269358,0.4452546592196962,0.3631711513173426,0.22128265852254952,-0.539887998654887,0.4367645279252499,0.2916126177261662,0.09638585736798547,-0.3715843220708571,0.7773488515268202,0.21032971374144296,-0.41913595939647885,0.5778558047232448,0.49700951457951775,-0.09107341003779942,-0.12049477290195222,-0.7080349687616798,-0.06433490707343202,-0.08254479272831548,-0.39156319319057753,0.41588053013813386,-0.31640191897472125,0.7765157574062438,0.6562675951387653,-0.027227545827593673,0.2917162185032719,0.251214439944551,0.5498845458976648,0.24927983146435334,0.46232693709522094,0.29158832906709425,1.0,0.187886570169863,0.1520757128709331,0.6901520047135551,0.00039356177046979675,-0.040832649944983104,-0.06085500978417649,0.7081906552694918,0.37625652188401504,-0.048500271894710435,-0.1448789066875504,0.23338701001755413,0.10665920760387643,0.7362779833619642,-0.19066430315679306,0.7522958886682545,0.2809681072608851,0.38826276755426287,0.7890090329781705,0.150735430627417,0.000692012528074542,0.5611885791349469,-0.22364812989247215
Frontal_Sup_Medial_R,0.49352274793395523,0.619088676400377,0.18729037119089556,-0.08604459637696686,-0.010567643354983343,-0.008227591789171417,0.5362922274537394,0.49560570890580297,0.19322707683540696,-0.03272101032681506,0.14537634015851292,0.13414138958685745,0.3903468825592619,0.15271841448521162,0.04161756445500772,0.248424965300361,0.6362962672026717,0.37224385957486467,0.25969081665331706,0.06280732034112269,0.5601659334900799,0.11538846810330755,0.19130296495624477,0.22855712799804023,0.35612597023613285,0.17511605465613564,-0.01526953975736233,0.14906728733806396,-0.03176428912766601,0.13509657439520656,0.03053658023399708,0.20350567973044037,0.4037086053217341,0.043628442900121564,0.45893901302085294,-0.15377918734373133,0.48442943260498966,0.187886570169863,1.0,0.17357460492748333,0.3270210699697004,0.3810926295901921,0.18730640205170504,0.11236869417545457,0.08518550875348811,0.617837658519515,0.289524133600181,0.47125417344906795,0.032611626712124565,0.07502427374957707,0.18062620969717413,0.017839770865266655,-0.02553647568065517,0.11260463662354808,0.45239804344077744,0.12702331199082584,0.31928392547751716,0.48986197867402587,-0.04929619319518028,0.08887730175018002
Thal_MDl_L,0.1688944403010805,0.051868041867087294,0.6204692147512547,-0.3500519244239179,0.4384051712188548,0.6053925315299109,0.41836891094912354,0.48992959244841044,0.4451641173388669,0.3440313274804247,0.10226391569974326,0.45990034246247424,0.4468970153816987,0.3194835807542549,0.50176457429516,0.17098818576397717,0.4170393907062952,0.0983711065344416,0.668273844518287,-0.04949601482516901,0.3471535366515417,-0.096927949956914,0.14307611470150586,-0.04858114338967015,0.3347560552926343,0.08963177917291539,-0.005824739255156818,-0.00950355073105158,-0.1009486022759041,-0.05324371833082535,0.2891006629074689,0.49316543265277696,0.6279152767728513,0.13904247215532708,0.6627091519666188,0.14868527749354538,0.6909483050700299,0.1520757128709331,0.17357460492748333,1.0,0.2096442822244591,0.717903030737575,0.04092549417718165,0.8398081007676647,-0.01321580405174036,0.25233533898560895,0.06964517671278785,0.5369305128139967,0.005504279814420194,0.3256387307542308,0.08734225922581638,0.616239306579152,-0.02339780999129662,0.20522762622433163,0.3453861733448132,0.09428337614982703,0.46539075294933685,0.5256930656288167,2.696782448349687e-05,0.15207888038399126
Postcentral_L,0.3807179841259982,0.46686720854655733,0.11760369761815288,-0.12756079195971778,-0.03601770217324675,-0.09057111095177237,0.1963199244758071,0.4635762365895739,0.22048464742463933,0.2679930355551354,-0.37637303198654715,0.26918827879576845,0.2980485978681331,-0.08559569763651256,-0.19144653706994405,0.4039234749453539,0.3581486135236944,-0.18968256854893936,0.3554433885787143,0.48828165757689734,0.30555121225670634,0.17716836015942813,-0.5142593324402562,0.20273991939631644,-0.14583803143106724,-0.25639382996487853,0.290123261901837,-0.06760153559317943,0.6514776775672559,0.5953844943718252,-0.005376329337816765,0.1866060190374983,0.23039167498002264,0.27264067026720623,0.351779675005687,0.4153818485243356,0.23057327210486692,0.6901520047135551,0.3270210699697004,0.2096442822244591,1.0,0.05683403061970902,-0.09811750111773938,0.0716158502709557,0.7665035063634217,0.5781718108288981,0.22794735090686022,0.06373981218921104,0.1728909494619694,-0.012996216508879149,0.6195078547554641,-0.13894622968751827,0.6106022848925536,0.3144689772958109,0.3720717628281387,0.8961964845833799,0.07839935632994827,0.24576670341967996,0.6164202765437089,-0.009282790831964243
Thal_VL_R,0.47807839416080095,0.29874386855471124,0.6939922457624379,-0.47515045515110055,0.26663610578891916,0.44525636379126243,0.4757623815585376,0.41775113602014885,0.2619693831854785,0.3161108324867758,0.15041042111801106,0.28193839544772187,0.29716276932266156,0.403386365017216,0.3954008364663306,0.09304280861470807,0.5524934637563136,0.20148266683356444,0.5175365785180562,-0.07249227361539597,0.38011361408934924,-0.13891083586014852,0.2447107080036752,-0.10476807088128341,0.6463054413718494,0.09886476828825727,0.0472570159193994,-0.02694208457608622,-0.1997967416780113,-0.17853860502380384,0.2609503924331667,0.3333454498810924,0.7594312754329307,0.21722985464427458,0.821400650872023,0.0988884968774136,0.6541463917195808,0.00039356177046979675,0.3810926295901921,0.717903030737575,0.05683403061970902,1.0,0.02958719731301868,0.7460962585795639,-0.13670123753711233,0.4304743979590851,-0.038556235774491014,0.7909231929291208,-0.056200900935688795,0.5220213897738237,0.11121639144633479,0.4750703300636318,-0.1484955991762549,-0.03977343902983557,0.44185707720859047,-0.08751470627761382,0.6187502263290139,0.7025693297488552,-0.149256130009982,0.2727189545453495
Frontal_Sup_Medial_L,-0.3900072308315756,-0.11291631450247942,0.15915448079085004,0.1912535673544287,0.5851907658033549,-0.01578853301442966,0.5686225306285977,-0.011978769416069603,0.02358870569193623,-0.38266186511311284,0.10720156157935648,0.3484745903111582,0.2749561865525683,0.050712032598150714,0.19491215179159344,0.030704345119554936,-0.20292204801939587,0.10959177866033831,0.029421910042031606,0.11628164024317644,0.04560991298909052,0.23594199214456055,0.21765380892262517,0.4688062008864056,0.1364387020872755,0.2072832375707868,0.19573635026552022,0.3052645137176222,0.022902742642726782,0.184009887929187,0.16510294031153677,0.4459409713052062,0.003630308023213993,-0.2927486618171515,-0.016716800372975727,0.09369495541500698,-0.022163168529907205,-0.040832649944983104,0.18730640205170504,0.04092549417718165,-0.09811750111773938,0.02958719731301868,1.0,0.018274653997519343,0.1850196594829517,-0.2328385896611623,0.2890067860599184,-0.02348823669376384,0.3561018828644017,0.17062644412814754,-0.07061507335443035,-0.0444528689170585,0.06326315039986423,0.23947183795370544,0.09067853491768371,0.03797171602874477,0.3473421371092039,-0.0268214853686728,0.21915130758092768,0.05903931527374429
Thal_MDm_L,0.15294499690209276,0.023592574032304057,0.6163371393331997,-0.36191394200863014,0.38710244227530605,0.5635598960199336,0.3438179677663165,0.47020464678509605,0.3347473901073126,0.3481326241444028,0.2867751581161033,0.3310618416710009,0.36799262915116654,0.22185395679839207,0.5731755371789115,0.030288098693422656,0.40258534175029836,0.2529549363250221,0.4936037929540217,-0.1908079429208069,0.4069574112466856,-0.06668704523091028,0.30366755026612635,-0.03517759315884826,0.38028775765945877,0.20911186441381596,-0.1374319096503101,0.11727389310457907,-0.28267111376174037,-0.24935945159245929,0.3148201660154917,0.48868667077736033,0.6107612738530246,0.03831611331614027,0.664680326042023,0.040170589571863945,0.5976376149811263,-0.06085500978417649,0.11236869417545457,0.8398081007676647,0.0716158502709557,0.7460962585795639,0.018274653997519343,1.0,-0.17396815536464477,0.21508949343843128,0.11157008719405212,0.6458096739698678,-0.14250318041901597,0.2844502758914596,-0.05258931699294536,0.6801822957937887,-0.21976512572027512,0.14265001339526226,0.2663178946075904,-0.09301019779699415,0.4523162404890259,0.6367648413727007,-0.139198235585113,0.34685410201010175
Precuneus_L,0.08893169042406691,0.37038181314225177,0.024569950101113982,0.04870625635848687,0.13429969751982848,-0.25867752189905047,0.1821527366840817,0.2559251642586866,0.17633328153116565,-0.0042364186501476515,-0.569766787774692,0.36926930863810614,0.19468516959673474,-0.096567032058074,-0.38173694399465025,0.3924073716505965,-0.07235916742630227,-0.3531686384368628,0.2866735107747164,0.6563445090903182,-0.04158370936184736,0.3313758080619733,-0.6680946239316876,0.23749102653681664,-0.1640374551817037,-0.2590769210004673,0.5885660252002827,-0.02920534919228024,0.8809383392630403,0.8382211175402708,-0.0018668815793398486,0.24362293950685715,0.0001209400760948769,0.23525904579152687,0.163985906382567,0.6403392271478451,-0.018274908234455996,0.7081906552694918,0.08518550875348811,-0.01321580405174036,0.7665035063634217,-0.13670123753711233,0.1850196594829517,-0.17396815536464477,1.0,0.35865295613319376,0.22576605026158394,-0.16264760140326542,0.40429027168382964,0.1044345806670637,0.6614260371339569,-0.43609834916665335,0.8272141145026157,0.4140318198379857,0.33921694768186056,0.8884199555059598,0.08159447822590711,0.0021324559302185555,0.8174811303846069,-0.11329844311880903
