,Thal_LGN_L,Cerebellum_10_R,Occipital_Sup_R,Frontal_Sup_2_L,Pallidum_R,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Raphe_D,Frontal_Inf_Orb_2_R,Precuneus_L,Parietal_Inf_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Angular_R,ParaHippocampal_L,Thal_PuA_R,Putamen_R,ACC_sub_R,Thal_PuL_R,Temporal_Sup_L,LC_R,Thal_VPL_L,Temporal_Mid_R,ACC_pre_R,Frontal_Mid_2_L,Occipital_Inf_R,OFClat_R,Cerebellum_9_R,Vermis_7,Cingulate_Mid_R,Rectus_R,Thal_MDm_R,Thal_VPL_R,Caudate_L,Occipital_Inf_L,Parietal_Sup_L,Thal_IL_R,Thal_VL_R,ACC_sup_L,Cerebellum_8_L,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Red_N_R,Heschl_L,OFClat_L,Olfactory_R,Temporal_Mid_L,OFCpost_R,Vermis_3,N_Acc_R,Vermis_1_2,Thal_VA_R,Frontal_Sup_2_R,Parietal_Sup_R,Cerebellum_6_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_4_5_R,Thal_MDm_L,SupraMarginal_R,ACC_pre_L,Precentral_R,Parietal_Inf_R,Thal_LP_R,Thal_PuM_R,Cerebellum_7b_L,Thal_PuA_L,Cerebellum_4_5_L,N_Acc_L,Postcentral_R,Rectus_L,Cerebellum_7b_R,Amygdala_L,Cerebellum_10_L,SN_pc_L,Frontal_Inf_Oper_R,ACC_sub_L,Calcarine_L,Supp_Motor_Area_R,OFCant_R,Paracentral_Lobule_L,Fusiform_L,Thal_PuI_R,Thal_MDl_L,Thal_MGN_L,Thal_Re_L,Frontal_Inf_Tri_L,Cerebellum_9_L,Thal_MDl_R,Hippocampus_L,Temporal_Pole_Mid_R,Thal_VL_L,Cerebellum_8_R,LC_L,Lingual_L,Rolandic_Oper_L,Angular_L,Fusiform_R,Rolandic_Oper_R,Putamen_L,Olfactory_L,Cerebellum_6_R,Temporal_Inf_L,Cerebellum_Crus2_R,Frontal_Mid_2_R,SN_pc_R,Insula_R,Occipital_Sup_L,Red_N_L
Thal_MDm_L,0.604709655018544,0.02743200125919949,0.322128320628613,-0.01057915015730706,-0.0892653101842777,0.2629361752228159,-0.11310449172747251,-0.08362808600281242,-0.06506024692802594,-0.06911005866291298,0.46706203983664035,0.29309574079913214,0.0831466988115302,0.10629119145741657,0.23385175199534486,-0.31622948701803083,0.3858960345416901,0.15479010758656603,0.23710190785760785,0.06907784347413563,-0.011893456168742591,0.06929543707789229,0.05069204769669076,0.38806646193523336,-0.11529125802020278,0.03677962454605077,0.10691100708009264,-0.0550722331091631,0.18830818849977915,-0.41088181122342243,0.11783127692166309,-0.15736957883326058,0.7488299021332256,-0.07079743253422226,-0.03800876872098784,0.12711830874358773,0.24338369586322972,0.4340703094468346,0.27309147878910617,-0.19684590851717898,0.17962873456960762,-0.0632159271000428,0.05036942106001309,0.5313483622234394,-0.21940130800698274,-0.04610284471924507,-0.4586968310479498,0.0664647856081645,-0.0002391365133363749,0.07283701829735352,0.2777321190755481,-0.23014490108229277,-0.007317070729439515,-0.00018795598158688806,0.14490494556648412,0.14599549843276594,-0.1937355218167777,0.007650707949014484,-0.14643427263794662,1.0,0.1486727551809414,-0.283000907537195,-0.04215713849740753,0.30354155639757363,0.5124524987170542,0.4523620712104345,0.26199712674283715,0.4366477537264272,0.1146427945305109,0.21962342001061153,0.06193530049097596,-0.22362779698858423,-0.00951230563558674,0.011468513294296117,0.23115421642033013,-0.16896785621282312,-0.048884485159124726,-0.12031930750157403,0.23843390215232552,-0.08611407965197714,-0.04270215682420405,-0.0011895075983350979,0.06593815996614041,-0.056067934687813195,0.4630359125657462,0.1380878570932981,0.05763284549834329,-0.14721643994082176,0.20223830662663272,0.6608825850645468,-0.1660284414336972,-0.16836340218935283,0.1316490883757447,0.23728144949247748,0.2154318862451094,0.48055296995677493,-0.15362150666971658,0.23207478448697724,0.21598436091699433,-0.20845863566288933,0.3605068194921531,-0.7130043309028168,0.2405461255591077,0.0011757837609836115,-0.061934084463156173,-0.0558515836007268,-0.3849063612547038,-0.06774820449964314,0.2842191285366175,0.17934145369147883
SupraMarginal_R,0.15115329143482514,0.19408274223335234,0.6469274961393374,0.48197142331341,0.3141533143030032,0.1674385205025969,-0.2763522650963563,0.20536755838855436,-0.04684762164979331,0.0866263887533415,0.021749218307714965,-0.44457116380497613,0.1933215767728118,-0.053195937063470033,0.7818648318783729,-0.08249973461903472,-0.2743084259507372,0.00239979057237016,-0.0012824872872003277,-0.40219864576245806,-0.6680760363035733,-0.10843304607644136,0.4421033840570254,0.7901973222930532,0.09716234690983651,-0.49695326757927827,-0.18678083113423233,0.3033062924135433,-0.059484652094430615,-0.23955264391301329,0.6803530258721857,-0.10465555644534429,0.02539280588788446,-0.19768814681004113,-0.21706935331537092,-0.16991196463966327,-0.05092355149770985,0.13907473362654313,0.35101207280106916,-0.3739184891832257,-0.1778300307635385,-0.022706000689179655,0.4602725155403129,0.10078607393251189,-0.31083069364411325,-0.47206420982260583,0.060920912967018355,-0.5856650615554547,-0.3901240571785102,0.31195430218488224,0.2549395300207212,-0.1309734382127055,-0.11554227773689153,0.4749795601405054,0.5551045447632932,-0.09258521581849133,0.21493980538073032,-0.5992425293892288,0.04240101150721355,0.1486727551809414,1.0,0.18082931917367778,0.7439834933614443,0.7762362738302131,-0.10820805502740607,-0.21312473917024277,-0.04154098647737999,0.6169986337702675,-0.011403496531327365,0.07503063117427386,0.8514835295911432,0.1878013557934462,0.2725992973492828,-0.49952929586291583,-0.06743833131739486,-0.3269574607969169,0.5766332511044914,0.32388950947964895,0.07721182036583081,0.5248297277755347,-0.5604800483372661,0.10884538216239611,-0.34685604642955165,-0.06337128984084996,-0.21090855678755202,-0.10359280415645962,-0.32213212121918977,-0.705656255476584,0.04947499653884566,0.1490723156931757,-0.2543665536635097,0.4385887000707182,0.03904276297151772,0.2790668912083718,-0.0009672569475972812,0.2098853876361955,-0.5674907355425262,-0.4108726478958954,0.6118369285492401,0.40668339696456296,0.1462271238983548,-0.1126896363031611,0.1405869847600864,-0.6338525142471675,0.3452568668258579,0.02682728191579525,0.11865364351638069,-0.2279805297418423,0.050410268372116436,-0.2905134364694669
ACC_pre_L,-0.1474122136504746,0.11745819087492237,-0.41568178217693325,0.6374938686015699,0.6870970280194512,-0.6734600214824654,0.07500001276853809,0.2480637019942248,-0.00929451113456869,0.8101529512507072,-0.2726585202620619,-0.5649406921960097,0.3364526679549753,0.32711782894919555,-0.2495373324654413,0.7127047684668569,-0.7054781587782613,0.2596614421754581,0.6515696646775796,-0.4518499249130304,-0.05981635811023382,0.4126400784704266,0.564475043271059,-0.26962610383265095,0.8571031713153235,0.06259155897288304,-0.45788738490747266,0.8640538231689592,-0.5563854329991808,-0.1381023195546766,0.48496332603928827,0.6694474549698107,-0.46866645842170424,0.5740176570944839,0.4926997467051507,-0.5858633228889846,-0.5040957243737276,0.11039994975648522,0.5272252683229589,0.04599527524665684,-0.5541315119947232,0.4095675654337189,0.16925086048824323,-0.11489711731404076,0.34495195628252073,0.3066447588987834,0.612949448388916,-0.5008965858327423,0.03461731548620906,-0.4466476287969267,-0.367339170009177,0.4546433983412719,0.4746190210117821,0.5790180840525243,-0.19793162727107227,-0.5231965271281487,0.7890166989546418,-0.509155730220383,0.20521479081787583,-0.283000907537195,0.18082931917367778,1.0,0.4238969711551849,-0.06162388221709724,-0.19197102576986133,-0.6533836248590794,-0.43918442278834857,-0.2830343284526487,-0.2895051568357095,-0.08453146050975908,0.26681993939918575,0.7960130050874643,0.1828903473303016,0.24535786084747474,-0.5383337839075336,-0.0326422632281359,0.4379400746754224,0.601206046454351,-0.5707477917762727,0.33867636853302646,0.2771654957794197,0.4566493204372702,-0.2734873396381271,0.1354672861871398,0.23583365831298297,-0.07932468461479915,0.14107969414313168,-0.17981685364110286,-0.5081227712836011,0.18644299506664294,0.5514241628081507,0.48700634478307864,0.6787704404313663,-0.33020139147057637,0.36499520633262267,-0.4718230469102764,0.022197001101870013,-0.6937442877084409,0.07955656314677782,0.3641865000494182,0.10943453879219955,0.12844407409606254,-0.26527365497269145,-0.31818506720424433,-0.07339119062054023,0.3085952899215389,0.33632397826240423,-0.17231496460636736,-0.7351487148967963,-0.41986631053924584
Precentral_R,0.033149672318664815,0.1646292090555738,0.314395711969201,0.443063553215333,0.4517049851346754,-0.1637963311624167,-0.3435994752971321,0.1460681163446587,-0.2809119095048415,0.26381233592663356,-0.20017523264659806,-0.5860080080529062,0.438217292578041,0.13266722486093233,0.5074319342747222,0.24594639311644495,-0.6109349479260691,0.0027504734395588652,0.11584945309221677,-0.4623116926031617,-0.5956848883927951,0.12766776656034953,0.34551934756563724,0.4899163161586258,0.318466040406026,-0.25712630335919373,-0.3059723773050717,0.5135969104155774,-0.39111087069723194,-0.2436880616299782,0.7185175722072428,0.11437420182476808,-0.2820893257143183,-0.07469035442768175,-0.10484248886763634,-0.48176567538617304,-0.3282687918088274,0.0462199732184615,0.32688792219127993,-0.0264402228744068,-0.48945013917363556,0.2028211781392712,0.15964737037740542,-0.09141220123699112,-0.04026976549895963,-0.4542862930466337,0.1418309262718398,-0.7298895030237028,-0.5269128717844911,0.007250387109293258,0.04247588253548207,0.13688610252761416,-0.004372660007972898,0.404452230158822,0.2861785787821884,-0.3496775838772695,0.5198601143703977,-0.5906786354976827,0.17230314453019402,-0.04215713849740753,0.7439834933614443,0.4238969711551849,1.0,0.4329361534681547,-0.26735636446806693,-0.5145331072458991,-0.2838802098401862,0.2969037926551782,-0.27286749251344333,-0.08512823204026043,0.8655950890111872,0.4206780899575812,0.12229412202251629,-0.3176818199140081,-0.41116965733961036,-0.26429794315009547,0.4679709903718183,0.4264927245044252,-0.1424287590157602,0.6106269808205032,-0.2561227453758039,0.5042731547525892,-0.5135268418536079,-0.07681923076765586,-0.1417392624896126,-0.1280846947336182,-0.040029746498922096,-0.5550596467799148,-0.3157598086596135,-0.05585897788432574,0.011247100922596662,0.25531582210205817,0.14583456992260574,-0.019556847873486022,0.12278850011026504,-0.06535556323432982,-0.41637954718162223,-0.6306218008667677,0.49578055745875194,0.5225445636218519,0.2096574718920828,-0.023460869577010737,0.010005475171573746,-0.6675576086579927,0.2796836003404651,-0.051701591059579236,0.19514748662803028,-0.4154684947460882,-0.31250807734415686,-0.5057499332486857
Parietal_Inf_R,0.13078854167246884,-0.03054846444785443,0.7142763664926077,0.37865045003539216,0.11753277437311005,0.29265950162575494,-0.13898680038876884,-0.07314902525648151,-0.06524736138815769,-0.10658953196991805,0.4391702541850671,0.08604488254373278,0.17371208632817337,0.06903913592607501,0.7312581202995959,-0.14660434745445408,0.0098505027302912,-0.04383379331106205,-0.1037615447155491,-0.10671329508553896,-0.3838635595157095,-0.17243158851621845,0.17859180699116253,0.6706234697111125,0.019368293454671927,-0.16060695953172766,-0.14955273412633097,0.04694604715715003,0.036016159447049216,-0.41238649159816493,0.3884118996120316,-0.20396666810985692,0.2326193611512259,-0.38727879588330894,-0.11038276899194573,0.05044327778843105,0.4536605202838737,0.23734534719110292,0.08198069218347856,-0.24368178872592133,0.059793445767303104,-0.13763669148230212,0.277478965315839,-0.019940752820272616,-0.3977178101203348,-0.2685035380633823,-0.23693261378862143,-0.2874247360783939,-0.32897040685855644,0.34627457977711207,0.10419802598867531,-0.30294321286787257,-0.23953704399511117,0.36722591595158666,0.8507878443731692,-0.07227014471675221,-0.014062499714689562,-0.299802055075948,-0.08072037644609668,0.30354155639757363,0.7762362738302131,-0.06162388221709724,0.4329361534681547,1.0,0.18464589748006816,0.11857232675215493,0.11177779583314108,0.5449655806732896,0.21503178396265848,0.06347318189201473,0.717031873955397,0.02492330628622747,0.25018502541952825,-0.41825938856621414,0.08068288867025833,-0.14319805648021722,0.38368580864442264,0.12909912097966758,0.3718125364465104,0.20873955904332556,-0.425037805376371,-0.048690990879465976,-0.18294160232602125,-0.2686305739406342,-0.23595259731405813,-0.0590126201405377,-0.13841129436184293,-0.4335556462800209,0.10983495723193319,0.1791923873345488,-0.25358795436875003,0.2660646255230041,-0.1548888850731003,0.35334122620659897,-0.19337134240243753,0.2936141876491994,-0.5099517818295166,0.021466214991169987,0.2898529834662111,0.053328070730551985,0.03045781582134556,-0.15507786256477032,0.09247255267954316,-0.4271174419719284,0.07069254023567892,0.19040277352237803,-0.08883398440512115,-0.15526962123246055,0.3441131586443537,-0.2758917880001028
Thal_LP_R,0.12477707751861433,0.08535927598476047,0.12592963429502566,0.08717583559615423,-0.2816264882783121,0.2792090057880949,0.2768253058952888,-0.2607258837337135,0.07334229578057735,-0.19885475612183753,0.3622150136120559,0.4139092713857436,-0.19954843886224682,0.09535587503359237,-0.005493142914118032,-0.20027921284236838,0.5580202804421595,-0.07708302327594811,0.0475727625651008,0.48609090190002896,0.32143701042791567,0.04711588660008314,0.02111096523651936,0.07347446053114229,0.03611572196451727,0.17415399950153537,0.09231195485816837,-0.20577044771376912,0.28852829912344263,-0.17680221065083238,-0.045461353147088726,-0.061910638510144646,0.3501690120231189,-0.05629432577085496,0.02263029784881321,0.35149138469398655,0.4026451358112382,0.27235297855503937,-0.10319744608190991,-0.1364698739705594,0.35792679367007224,0.15415051650842448,0.02147627217792511,-0.017566071403568653,-0.12902839653237164,0.24730902579739394,-0.33120752108570994,0.382663980210805,0.11834687158414714,0.008983721785119515,-0.19517942588167345,-0.17749752261396184,-0.24357546626456447,0.038483258287654656,0.12104472900685845,0.2609436136556263,-0.23240613909683933,0.20944324563796218,-0.2210651645955914,0.5124524987170542,-0.10820805502740607,-0.19197102576986133,-0.26735636446806693,0.18464589748006816,1.0,0.5159260334988478,0.4724228294797159,0.19521558960107396,0.17209132186693302,-0.1785238542746117,-0.15886035251608438,-0.09572364995309493,-0.006607746962202093,0.09849108068680039,0.3497484662670778,0.24625011164323096,-0.11104244256113602,-0.2461372499012479,0.4660543662654754,-0.10350997693950324,0.07464885666801066,-0.08079505647617125,0.24658175720053918,0.011517563330903273,0.28289565353706086,0.10912543305061292,0.28666410992930946,0.15364131518691387,0.2968838029003476,0.3612833632006504,-0.07957082804143814,-0.08377908481696074,0.06363920664369294,0.3169362406012426,0.11665319668171169,0.3871672860719725,0.06711644087948798,0.36211634234299817,-0.11044287520105686,-0.3666611745540042,-0.009790343974373495,-0.2480775453481188,0.318242512170162,0.2685715178848718,-0.16612572682051238,0.28403596315891083,-0.29995691671512403,0.15574757872038178,0.3568342911549569,-0.0291373054993766
Thal_PuM_R,0.2186423487645648,0.03560518822965835,0.37592308533856,-0.3037704535704431,-0.43268783687490814,0.748185902915727,0.20078446225821772,-0.10157759090070666,0.25979545567232887,-0.5096986050686029,0.6324126085519313,0.6968142853078079,-0.1886891011070224,-0.09649936174595802,0.17953543728368898,-0.42709929164581806,0.8848655148045588,0.03287745486192343,-0.34795061888383155,0.6576486021759554,0.37944072816936963,-0.11289288166530098,-0.23767281335616114,0.17899270626744357,-0.49052254390107586,0.13365676966659756,0.1763892880938564,-0.640123344145168,0.4635473805852109,0.10634507580719026,-0.24549130189697518,-0.3129809064936476,0.6071287877551678,-0.1916060103800096,-0.04920185016529778,0.7793700176690783,0.6165506684946729,0.3272762636525481,-0.33147615384430956,-0.2179079833759282,0.5064101252233725,0.01538309720006036,0.13741109293271622,0.10401402074362372,-0.2028582377414858,0.05871580052817586,-0.3559954763954979,0.7435629817848143,0.33357029921340536,0.44574213418262326,0.1531806622983191,-0.2602142922629673,-0.28054822283874503,-0.11781327762886096,0.1644045048942283,0.579833979092524,-0.5499229526747432,0.49133862110767784,-0.09211322011500298,0.4523620712104345,-0.21312473917024277,-0.6533836248590794,-0.5145331072458991,0.11857232675215493,0.5159260334988478,1.0,0.40696268026306665,0.18786001367176028,0.5721537886976709,0.14695229621644848,-0.39309767836390863,-0.4819348196695131,-0.04347991363766063,0.19940751956634511,0.4665421759077607,0.13583094997308331,-0.12002457021045473,-0.45324153437080406,0.7175015628171374,-0.13416186016481804,-0.18515081782913462,-0.3544023601711965,0.6597039346566106,0.25177749480941164,0.030482066650152947,0.1692096993376064,0.016888463167049308,0.3312707221510319,0.43857506559952664,0.1785371277153248,-0.1658979308705321,-0.10829892238185193,-0.24821478121751817,0.19881912136403054,-0.0514152198901599,0.6422180128947643,0.12652557921720733,0.7698214453604632,-0.0479741307788118,-0.30567463191463423,-0.06363669625455007,-0.1323705148448709,0.38209284735502036,0.5856021409620759,-0.027270906858922153,0.1819901021738208,-0.18855755493320714,0.4780360853376059,0.7370193679713252,0.3859248341633122
Cerebellum_7b_L,0.25249128611863497,0.2912365634714468,0.22786858051009506,-0.17794075015999852,-0.5712028204029671,0.41667598508733134,0.1631632531229987,-0.07789834415829737,0.22528113897921723,-0.3818245276490322,0.1764447780059895,0.1839945775505237,-0.37197953656620886,-0.26115977357350945,0.14431569440548472,-0.650653616982631,0.6005845893053742,-0.21272217765551912,-0.21404643328127396,0.2829214841538281,0.08169653258904307,-0.34981419126901975,-0.08997467224034576,0.30378066336787607,-0.23576252151534213,-0.27762704364835056,0.3903264538115447,-0.5411445332372815,0.7460715580393004,0.1707112080389575,-0.11938728567367972,-0.3026748037870392,0.24433792031196463,-0.31566693461721695,-0.3406842375836648,0.5931286197585328,0.17325203632773506,-0.07060403576555445,-0.19041982738313554,-0.3381237869997118,0.8165245875549285,0.09870819671177565,0.26289989328810115,-0.04451387657813273,-0.21053110658081242,-0.06729654041811295,-0.3743896797804076,0.41791928684003304,0.1390988190293357,0.26619610978751246,-0.1817877363492411,-0.29537619348715416,-0.3625245015675593,-0.10814742744601581,0.009220820098683172,0.7221420233004452,-0.5100655461810878,0.16201281295340808,-0.10352881323167408,0.26199712674283715,-0.04154098647737999,-0.43918442278834857,-0.2838802098401862,0.11177779583314108,0.4724228294797159,0.40696268026306665,1.0,0.33641264960114015,0.3171526694121618,-0.3130061120859498,-0.23266161857996245,-0.3595676657113682,-0.20963528121555988,-0.13944915870856425,0.7543810626711359,0.3632673668964486,-0.23715986983756793,-0.5232690179620613,0.5730656260343903,-0.18161736709405227,-0.2394270680300915,-0.2497296331792036,0.2632091079036758,-0.0374871334454808,0.13112504308713266,0.0033741949346321495,0.06535696824708026,-0.047937633411339144,0.821810635683943,0.09092634112084197,-0.4315869841800097,-0.017829292804228774,-0.15527685377975226,0.6887320966381278,-0.18228634483127876,0.5765268490401048,0.010039446298376987,0.24702786402389276,0.15978417901322733,-0.28836517878263623,-0.15607747303057729,-0.1526789882268029,0.6561250731996792,0.314592987424672,0.08565373215433046,0.1103780706336572,-0.3277017345081744,0.272946811802504,0.4199617854156627,-0.024758645955554433
Thal_PuA_L,0.25064739300012534,0.15182340154023133,0.688119940185529,0.16452657113747032,-0.2542531330531067,0.4739378150257277,-0.06673918385595579,0.2052286387629531,0.11025669538939645,-0.29540854557226826,0.16258844166344172,-0.08107616179053936,0.0884077069274653,-0.10471069946756986,0.6694859964809499,-0.472528835956654,0.23234776703886859,-0.32123096028971365,-0.13653346530774987,-0.10032434905308467,-0.27987774087935335,-0.3236038821717346,0.15883277167133297,0.7355825156391145,-0.14066645431114483,-0.5672623728467412,0.27257643918273744,-0.16989238356778713,0.32215635165070067,-0.12790843097242557,0.2794297616231402,-0.37774163784601106,0.37529680284157024,-0.36211584947004827,-0.6167905138816604,0.12569665652808462,0.20402886652981186,0.11491727606945208,0.2610283615523883,-0.37787033907889817,0.15144437042234485,-0.1252502866491118,0.4867587642183414,0.11196818251323266,-0.27035355519599286,-0.37692895078865396,-0.19916917739925813,-0.17351186858266512,-0.20575370781751603,0.4378213463086597,0.25875732062733986,-0.2575853796466149,-0.2268769414807843,0.1613298856227039,0.3862949775523035,0.2947320212198527,-0.13658395665371348,-0.060236112018262365,-0.05909923065767094,0.4366477537264272,0.6169986337702675,-0.2830343284526487,0.2969037926551782,0.5449655806732896,0.19521558960107396,0.18786001367176028,0.33641264960114015,1.0,0.18981922266481596,0.02546624385668023,0.43536713409677563,-0.21524118545899867,0.028652798793096124,-0.4189850100004565,0.30920425622507763,-0.10793581740625408,0.2136711339746627,-0.01713210772759323,0.38127653805112144,0.18182914931468452,-0.5173069821925064,-0.04093926738400012,-0.10877186457466317,-0.07275651358875436,-0.11423957162836756,0.052753107583361984,-0.3470494349187809,-0.4499685258071604,0.34554842506610167,0.2769485431612727,-0.350746683862112,0.2322736228978652,-0.2638063678984546,0.5280695936662264,-0.05863392765261764,0.4945482729066213,-0.2707743526787732,0.08669095127454306,0.5102825052123829,0.1250307251035994,-0.0426009634078191,-0.15346274472535854,0.4263608300189381,-0.20815091056395468,0.305491325757603,-0.12626116947142987,-0.10456870838484592,0.08163228500091747,0.4650781898448548,-0.11252725081263718
Cerebellum_4_5_L,0.17176067664084016,0.11593993384296064,0.2810944773694521,-0.0034233872933574715,-0.15733666368402785,0.5690516117676927,0.46548869570105234,0.20833539110697705,0.564624195420977,-0.14373678413693525,0.6727732325849337,0.4787977463125887,-0.05058397836931065,0.09145145628317375,0.1891918099771368,-0.14823568350381366,0.5066395190652273,0.19992679264942453,-0.27248072960425845,0.20635848022341943,0.3530504928312101,-0.041697371338122756,0.10471503818169753,0.1406630844469588,-0.1990626986102751,0.13540133988734823,0.2401496462244935,-0.4155567831377351,0.3107789196428929,0.2522327280694497,-0.024583843904828394,-0.16148913065006792,0.4372204691698984,-0.05142597075739137,0.07089297461579948,0.6686521760152603,0.45551751507689237,0.14134831858714642,-0.11563077921914068,-0.16027468129765354,0.41461424533079266,0.26356705180757417,0.3734821592406181,0.033599041107723306,0.036216535113842034,0.14310204338480204,-0.009793460141158256,0.5975943859713858,0.46495851080713796,0.6347257566698074,0.06728199009140164,-0.007335080414278477,-0.019383974155943617,0.23844281147967086,0.21740422292553233,0.5913613018513257,-0.1867982707020027,0.37456480601386105,0.49749408032178977,0.1146427945305109,-0.011403496531327365,-0.2895051568357095,-0.27286749251344333,0.21503178396265848,0.17209132186693302,0.5721537886976709,0.3171526694121618,0.18981922266481596,1.0,0.089308142836776,-0.2095229332570895,-0.17957306979047735,0.034136055726126414,0.22521870272274636,0.41618846741137766,0.2354478902626489,0.24148236237088863,-0.17810122559902938,0.5771518910784369,0.050358733639519294,-0.13407351833696957,-0.19591737348013658,0.7719623399411534,0.3810467212180732,-0.021360209001906088,0.31501548182426314,-0.15587364672830017,0.3705675788603087,0.38270034539985665,0.2385608920543462,0.13377110388260288,0.21269092418164354,-0.13686217747281318,0.11844349649140182,-0.06378491264372088,0.5957331554014902,0.2938700094412977,0.5223413907367089,0.23565033176680847,0.11003747617851369,-0.17536493668401604,0.10065020214588324,0.38228362810122024,0.6004926992624035,-0.06311974588937545,0.5319660026934321,0.017964033378033782,0.6229668349563243,0.5762697134767132,0.23723186166197902
N_Acc_L,0.14324677081267845,0.030927599297016176,0.22669085014642681,0.06276985948444298,0.23604743621268015,-0.012885376078017654,-0.1524373251988135,-0.05237736110887312,0.10306920129844116,0.06541020675949721,0.18650209102387508,-0.023185786344459964,0.187093235421535,0.19769393388871484,0.15286707128767515,-0.04907706806866375,-0.07956008970630292,0.14617448339366368,0.08081186609147173,-0.10496733159348759,-0.10914366810079829,-0.08728628113679877,0.06249946908869509,0.008349752005965827,-0.09246978377954398,0.16171510551805315,-0.38334888937203293,0.12892849284047966,0.08141469852531842,-0.05818657671519445,-0.006909930903974669,-0.11242498465185188,0.42665629463671206,0.2920085225667136,0.2808791774105715,-0.0615684518135751,0.06631812779684784,0.3982624358938022,0.18886576682851883,-0.07394653230157257,-0.07751211507909851,-0.19756503264109884,-0.05361219439449485,0.5056482418110012,-0.3596099412990596,0.2661530489098299,0.023498373253250826,-0.15627538979866876,0.09758684137722994,0.13663030600923737,0.637477589511949,-0.23195398388401445,0.17030275955039337,0.009785147678865133,0.03319226537213182,-0.09044647404703778,-0.1390604700905133,0.0866597199153682,-0.1811439325983085,0.21962342001061153,0.07503063117427386,-0.08453146050975908,-0.08512823204026043,0.06347318189201473,-0.1785238542746117,0.14695229621644848,-0.3130061120859498,0.02546624385668023,0.089308142836776,1.0,0.013572922980839291,-0.2211032697097247,0.23524863287751116,0.006427924344296977,-0.02009296677134233,-0.47564028151095616,0.028362019826337743,0.3207668372259856,-0.21815642456143314,0.03275751292318221,0.11562060717621159,0.08367034735747711,0.08573662794200872,0.08228695164291681,-0.0668851689769876,0.07620606124237995,-0.4971079933728837,0.0396074117679843,0.005340831287208014,0.3398186987216517,0.019487831312352516,-0.10029892262895225,-0.04783093115519764,0.038192733384008574,0.053483126370805954,0.05902463645922437,-0.3223302020250113,0.14962626277773713,0.03912750607879867,-0.2684136092079795,-0.025249822097159542,-0.16303967461052687,-0.24262717384605723,-0.1393857736999411,0.12133455775306431,-0.233882989873152,0.15605488051559882,-0.1187924480863145,0.010646970506821053,0.5132100074384097
Postcentral_R,0.0396450975573492,-0.0023979562237648293,0.5213723690516617,0.4353463388287035,0.4001496269967462,-0.06272040253049177,-0.3914902113916624,-0.0727476265170789,-0.31015373279210745,0.09920218531092785,-0.014344904645259346,-0.3724115813491563,0.4055118967822539,0.1250255355794905,0.6692743382912668,0.08599595735569339,-0.5068065936270192,-0.004163721881257518,-0.0023134952317875254,-0.36685161407685657,-0.6800711490632577,-0.06977892564895417,0.2807173153269875,0.5724773011906701,0.2085015374269131,-0.2516029356668211,-0.30604257663669204,0.38594460644457607,-0.26678018315235036,-0.3777156919366963,0.5269033403344319,-0.09932905097049437,-0.10285912899776736,-0.27450054986649536,-0.10903440224698209,-0.4088814664516421,0.02664717240888823,0.06440153254800676,0.182707659767339,0.017336296819893023,-0.3372596175672172,-0.07444310341778362,0.0836231165768351,-0.06526587916681165,-0.23699215474861854,-0.4197521397847713,-0.07071192352277628,-0.7419782080758835,-0.5818931216701073,0.1618799264687348,0.14932557787359446,-0.14895187191434173,-0.157966351006146,0.3170937681584326,0.6548037062045001,-0.40569480370003635,0.29634738001419647,-0.5847911558821406,0.0035379258504239187,0.06193530049097596,0.8514835295911432,0.26681993939918575,0.8655950890111872,0.717031873955397,-0.15886035251608438,-0.39309767836390863,-0.23266161857996245,0.43536713409677563,-0.2095229332570895,0.013572922980839291,1.0,0.228010776439661,0.25583589416662644,-0.5241723180588996,-0.2750278364139836,-0.3338249156005592,0.36750712757430837,0.36470129931522993,-0.03492295719797283,0.3787079512285641,-0.3439926163983144,0.2812821670739536,-0.5891714241928304,-0.3241568278712531,-0.3081712165566474,-0.19321230784126076,-0.14843200671699375,-0.6411972689120692,-0.2064752721254091,-0.01542074763055998,-0.17568638888908206,0.16239827807081703,-0.058410487127068006,0.1485373875147665,-0.1267028048400537,-0.044959593281649265,-0.6206022358446938,-0.4215259462413348,0.3488895873153921,0.30758390997162066,0.21267805015414698,-0.06416865185437191,-0.1296001505340918,-0.7858702128049363,0.19667701493748874,-0.09997056400258916,0.07400674985861999,-0.5110067574523459,-0.08694581790931757,-0.4410154230813381
