,Frontal_Mid_2_L,Thal_PuL_R,Thal_LGN_L,Thal_MGN_L,Raphe_D,Temporal_Sup_L,Cingulate_Mid_R,Fusiform_R,Cerebellum_6_R,Frontal_Sup_Medial_L,Lingual_L,Raphe_M,Cerebellum_Crus2_R,Postcentral_R,ParaHippocampal_R,Vermis_1_2,LC_R,SupraMarginal_R,Olfactory_L,Postcentral_L,Thal_VA_R,OFCmed_R,Parietal_Sup_L,ACC_sup_L,Cerebellum_3_R,SN_pr_L,SN_pc_R,Precentral_L,Thal_PuA_R,Frontal_Inf_Oper_R,Thal_MDl_R,Cerebellum_9_R,Red_N_L,Vermis_8,Frontal_Sup_2_R,Thal_LP_L,Parietal_Inf_L,OFCant_R,Cerebellum_Crus2_L,Hippocampus_R,Rolandic_Oper_L,Parietal_Inf_R,Cerebellum_6_L,Cingulate_Post_L,ACC_sub_L,Thal_MGN_R,ACC_sub_R,Temporal_Sup_R,Cerebellum_Crus1_L,OFClat_R,Thal_VL_L,Insula_L,Cerebellum_3_L,Thal_LP_R,Occipital_Inf_L,Angular_R,Precuneus_L,Frontal_Inf_Tri_R,Thal_AV_L,Cerebellum_8_R,Frontal_Med_Orb_R,Paracentral_Lobule_R,Thal_IL_R,Temporal_Pole_Sup_L,Occipital_Mid_R,SN_pr_R,Pallidum_R,Frontal_Inf_Orb_2_R,Occipital_Inf_R,Thal_VPL_L,Heschl_R,Lingual_R,Fusiform_L,Hippocampus_L,Thal_VPL_R,Rolandic_Oper_R,Frontal_Sup_2_L,Cerebellum_Crus1_R,Olfactory_R,Caudate_L,Temporal_Inf_L,Red_N_R,Cuneus_L,Cerebellum_7b_L,Vermis_6,Heschl_L,Cerebellum_7b_R,OFCpost_R,Thal_VA_L,Frontal_Mid_2_R,Amygdala_L,Insula_R,Temporal_Inf_R,Amygdala_R,Vermis_9,Angular_L,Thal_PuM_R,Thal_Re_L,Supp_Motor_Area_L,Cerebellum_8_L
Cerebellum_3_R,0.009967610574054517,-0.2256668744697989,0.10083693986238133,0.3038756363697007,0.40348240323162726,-0.08958005194477447,0.08825285856704271,0.43187499843147176,0.10016557378649639,0.07481039747791392,0.2630258456974048,0.1397856249992409,0.008321809699079903,0.21979765087289085,0.07693956951951202,0.12174352537588766,0.06885813018826503,0.31607443917135136,0.16959172557836485,-0.0018405501763135463,0.003026310644874784,-0.09931061182082394,0.15873228702022982,0.05382047595797113,1.0,-0.060514868274726116,0.20970665560493126,-0.02221691934266779,-0.026608850150416304,0.3120925777478056,0.15051628783035356,-0.027642183423279693,0.24122216312256092,-0.18530824408512445,0.24203043936105556,-0.13963822805137363,0.05508261391378776,-0.2374388863270635,0.1862808983541156,0.1657361346178358,0.0497575597130675,0.21232201941498105,0.21428853836070064,0.12708195693772,0.22621979321349572,0.31882168244151193,-0.27382335721509765,0.15691093017143706,0.05303100016327508,-0.08198985645740131,-0.16966802920860166,0.17715461955856848,0.1651817962782991,-0.26145844552298536,0.09754354951228761,0.343917643250295,0.24069348537251223,0.18002497218005453,-0.006093906375908486,-0.060820057772474456,-0.24564627515638976,0.06427772578616198,-0.10748699425019127,0.12178266109057542,0.39642572139478643,0.21625278018576372,0.21760429979682633,-0.0047247145469840116,0.23764771336840218,0.30005323742402434,-0.03866666092281806,0.37024852175427103,0.235407944288673,0.12293691393564612,-0.09983085768865396,0.3978397129703181,0.14235834138675477,0.1240019713916846,0.1485906323021499,-0.0216169786851433,0.06522819932306707,0.153382545465279,0.223096685667264,-0.10579282465266271,0.3374348416218016,-0.013900253256778947,0.16304464284018558,0.04435096142202058,0.021243320550933642,0.1887025415293189,-0.09056532928127854,0.19234851369150066,0.335365430799558,0.2016808453068206,0.05318872536215988,0.11450345305234762,0.02976323123696986,-0.3744293071896164,0.12929641300291403,-0.07438456222170804
SN_pr_L,0.13784059533309198,0.2250942153657584,-0.490320477149996,-0.014792225848699379,0.16565865147002645,0.33209835882855615,-0.0892223008331685,-0.19195199750934525,0.12109167862548922,-0.006525281997956825,-0.13832891030262232,0.2705535832444116,-0.07822203513991732,-0.1177351804266213,0.2698325684545724,0.42674990520796774,0.07713059116493048,-0.22632341765697406,0.7257710499396625,0.16169420612577806,-0.10883416213906932,0.2731895227166611,0.00794073598762298,0.24680119345836354,-0.060514868274726116,1.0,0.32966680514678137,0.22999688727933884,-0.05808818054300456,0.0634742925152409,-0.458864560253234,-0.22268176750697363,-0.43614041216560473,0.4119497154701396,0.1232644096179407,0.12464813080440852,0.023543349013738578,0.06292772205834028,-0.0014415758232580907,0.12546000848599412,0.4070080202558684,-0.16262648883563713,0.04413008209387667,0.0020304479977485833,-0.12041125874235539,0.018848822825591874,-0.19883775409139626,0.0148248172720915,0.14094038938139397,-0.10799110244885889,-0.07723902628544388,0.20574130565806936,0.3902509364274733,-0.030781212388178762,0.07233290151440093,-0.1970212341051009,-0.17869515962401872,0.1403092983437616,-0.3152519636322547,-0.16791507782967297,-0.12540197010101267,0.3169118896551696,-0.26139712943427423,-0.043750694874009975,-0.18016126590646175,0.6898709869754501,-0.056629614465704324,-0.08032498357049579,0.04930536532306561,-0.012243841152665556,0.060869096692823164,-0.19817782862377994,0.12981112424281357,0.37379427101314305,-0.08157801509680004,0.24637105226213904,0.06489987009023522,-0.35241025025157185,0.27654539045529564,0.012996792926884508,0.26330640519287385,-0.7518872048436058,0.02198786393334132,0.0680340310250248,-0.3050478368733698,0.31320445035985883,-0.15960272077345317,-0.05926815458241988,-0.13097162652023286,0.29393633332101166,0.21072504647599857,0.2603123389052967,-0.00022725876965359044,-0.019549452766864962,0.00408315997779931,-0.025871619427711053,-0.15208651506259385,0.4494476561181973,0.29601232445090087,-0.1245042212046102
SN_pc_R,0.014833592875484834,-0.09594302855605753,-0.26667951197138245,0.06658632971956738,0.3199238121078373,0.024661458129106393,0.2651038640718078,0.15516074380886388,-0.05627965161016133,0.24986772838429155,-0.027115497350723397,0.24550274728746474,0.2898575471701858,0.07400674985861999,0.37579104132183205,0.43538926675845757,0.06995383319831322,0.11865364351638069,0.5707256619897147,-0.299548304701121,0.17911790715534948,0.31668103562153577,-0.2670361878192808,-0.09959889906451647,0.20970665560493126,0.32966680514678137,1.0,-0.18039289235784137,-0.27620194037623874,0.39900653706465816,-0.0032694950035690945,-0.28201595059952217,-0.008875269371605208,-0.30392832352043264,0.37434366494372107,-0.1779985209253092,-0.3061206567564111,0.018076902845372625,-0.19864428599957046,0.34847462293356335,0.07901018362006768,-0.08883398440512115,-0.054722718724306285,0.1974250520500937,0.14779121783560728,0.1842411605266027,0.08541768387754899,0.3406432755482929,-0.11123603505510042,0.2705712121944509,0.14878641735993875,0.38322643879927293,0.3744298041237559,-0.29995691671512403,-0.08348944738324338,0.07078563961457211,-0.15068036639238694,0.2690094014928928,0.017252077574017356,-0.2657491946776033,0.1408282226832899,0.252032776696822,0.15761717850320836,-0.2166053037494082,-0.27898467980256286,0.5580520551791216,0.37033938629154173,0.24287855411801332,-0.3277426039668464,0.3794032614929805,0.1549917565185351,-0.20073067649434512,0.14758741170148168,0.42475397217458943,0.41044033999719154,0.3535910680379325,0.3045674618565591,-0.2730728736768809,0.5231582353554828,0.17285894642241098,-0.03180420375120569,-0.059118099356559636,-0.04696789379410301,-0.3277017345081744,-0.014608087502145557,0.11938451138253703,0.06401597436379222,-0.04368399526143476,0.039461024607855444,0.14343795058853515,0.14995269459831143,0.17953109637345402,0.07838926177362565,0.24867532755130684,-0.02995205348951175,-0.21252824522366104,-0.18855755493320714,-0.2269844531467491,0.08994627555538136,-0.4034535060419529
Precentral_L,0.5687415584125995,0.28619397752477416,0.006782245035059489,0.09031166140321718,-0.11211536042463383,0.4577429322121169,-0.4581149861062012,-0.4436462451501346,-0.24333319043518403,-0.5047560032593295,-0.1876886185849573,0.3356236723630933,-0.4544555071594689,-0.46678016934166616,-0.0709686440574209,0.19920917215637213,0.26190621218567034,-0.678588102828042,0.02807696780555398,0.8777160636533272,0.026909704377644048,0.04664162348188609,0.2077425108496052,0.5352586241217985,-0.02221691934266779,0.22999688727933884,-0.18039289235784137,1.0,0.1832127150556359,-0.3762433295325033,-0.251828626383541,-0.23115869920377285,0.18234420178600402,0.05872502132077478,-0.34947368029993753,-0.3170010320127115,0.6035205711993993,0.33086011672017634,0.2553426675218757,-0.09355726723830601,0.5519826890645748,-0.4497400256456508,-0.049020981068820864,-0.0194097505959003,-0.3015674230699941,-0.2339306149558535,-0.13421054383065403,-0.6525832993070433,0.06231971000481107,-0.270141668457751,-0.06365849374552016,-0.010498314396290459,0.3508781598949936,0.02138402070532809,0.1077760196676995,-0.5220358280150273,0.19923414841877857,-0.21408931323702604,-0.0020130441050157316,-0.5313150647361901,-0.2649003305604773,0.03448209984413106,-0.2641598120380784,-0.08242583090601883,-0.1702354852283895,0.14047345588452012,-0.12938818352945128,-0.06314974784695318,0.2990654915066254,-0.4076047148269516,0.13866937095175183,-0.13782271118568956,0.24741390368644178,0.23141907855997101,-0.050919437313084466,0.01907804526380684,-0.442640345787754,-0.06375604990631002,-0.12284535239899984,0.2080364341129422,0.46972250915288855,-0.09222751023030887,0.07983264802989089,-0.15112142216493046,0.08850683811469601,0.41063381456346026,-0.26561454271264645,0.23588347989028588,0.132076380341054,0.13744858262642323,0.38198496477804955,0.13501851251107788,-0.2086219812339076,-0.17211349431478049,-0.16705708935108288,0.3778873973721365,0.15325909076624925,0.40846729124078873,0.18484867709098948,-0.0032063348815952017
Thal_PuA_R,-0.020841403848893023,0.6510233767710614,0.16830052371495166,0.12265251184557889,0.30933034602482723,0.36939446140824583,-0.34303267552469385,-0.008872871658414447,0.4947503402682078,-0.30832842026150453,0.6199600920661724,-0.4225013056682591,-0.0013955867491646757,-0.5068065936270192,-0.6302640343001839,-0.23229035091344497,-0.1560294697605501,-0.2743084259507372,-0.09502417553677378,0.548163083672443,-0.33799284017944337,-0.48107678806959425,0.5260737814400348,-0.3076418474223123,-0.026608850150416304,-0.05808818054300456,-0.27620194037623874,0.1832127150556359,1.0,-0.22010878341130846,0.08586150035605222,0.5957241182454704,0.37083395615598724,0.5555167855783214,-0.192066727235425,0.22239134983693673,0.6597092129951705,-0.24037652524410968,0.5190995704707556,-0.3948087779437233,0.23349748871727002,0.0098505027302912,0.7145642783414198,-0.28192885941091395,-0.5866382416764703,-0.2490099122747175,-0.3752059142536338,-0.35877652298565343,0.6843380839659371,-0.7513922055585924,-0.25133325360316794,0.1431837589806552,-0.15481627578003523,0.5580202804421595,0.8091562911706545,0.09408565956345598,0.4419070398472341,-0.5162430129787435,0.17971721682721695,0.30345564077780174,-0.5375421716338038,-0.02802246986702309,0.09523448089381781,0.6380226325621107,0.42092750066913576,-0.09812667956171768,-0.6117621388099039,-0.5893233427060438,0.4378324604722179,-0.2571042980468911,0.10068681820280699,0.6883118873997258,0.6192268049779338,-0.3026100056012897,-0.257801043941283,-0.2995755371603668,-0.3624393517715276,0.3802473791742673,-0.31667054375023107,-0.23401499070144283,0.6386405777514611,0.061696022329638375,0.7279124034684845,0.6005845893053742,0.5942206652913324,-0.16128238701094233,-0.14112252389810837,0.3682718481183623,0.30789608636583293,0.15648283433226848,0.14303784543982384,0.5422175428919969,0.31449879707526635,-0.050642074397243796,0.6858438532786061,0.731377978082303,0.8848655148045588,0.05250494602640911,0.27227792476881646,0.638335128447495
Frontal_Inf_Oper_R,-0.09609812588294162,-0.3173727079148303,0.06720780675109098,0.2521129650171874,0.29024756988149114,-0.03988864136764259,0.7346430953968985,0.5029401531189027,0.1633480427303603,0.4189650847424637,0.10276239605880588,0.24720994820560566,0.15079940445698975,0.36750712757430837,0.5616351227421885,0.46990072993958165,0.3567484594321525,0.5766332511044914,0.07939158987198273,-0.3864497001766683,0.4159520325559395,0.3660904254839136,-0.16911800093827148,-0.3334503257083261,0.3120925777478056,0.0634742925152409,0.39900653706465816,-0.3762433295325033,-0.22010878341130846,1.0,0.28623147395549847,-0.3728157742962968,-0.2144765010934535,-0.25951169485002096,0.6806734619943808,-0.023656372140669332,-0.3504835531443411,-0.24037343831250071,-0.25060432650998404,0.6439778420485307,0.1085506217457284,0.38368580864442264,-0.06735000195056047,-0.043769802605943646,0.4426235144681023,0.4821790209249338,0.2952833221460765,0.7230874688000141,-0.12460916741998312,0.41154711362050006,0.4318463834976953,0.431568743788248,0.42368339804084937,-0.11104244256113602,-0.10491506905268896,0.24310340553688792,0.08757153542870981,0.8102615762847286,0.24622621182927032,-0.17698941508716784,0.30678208076747926,0.4353864586620147,0.34957586512863686,-0.1891749265855728,-0.09057451526179582,0.10406077637496099,0.4770672373189169,0.41950047113328937,-0.1681375037087459,0.6525656179653222,0.1670174668067468,0.061129578403652636,0.1579876675684401,0.41768171014490085,0.3189452213587605,0.6574312442626784,0.5608846125113534,-0.17787520108898597,0.44458969789265046,0.1417158276254132,-0.07502117590665001,0.015015955408849346,-0.005195264950167981,-0.23715986983756793,0.08060781685829291,0.18480882718948013,0.2677974933857186,-0.0719566030383629,0.21540739599989997,0.4760419356489588,0.1256342243398691,0.318246348779178,0.17849510030915747,0.5462245603221723,-0.04359433922238558,-0.35579755053565315,-0.12002457021045473,-0.11795299556696975,0.2670906507796585,-0.41114219580103184
Thal_MDl_R,0.1130900316509673,-0.20856428562719712,0.4645509240127348,0.34782551747707074,0.3139477368581958,0.18331343723874777,0.2659363062536363,0.22868561143407864,0.12014718791351642,0.3813784907984442,0.3511681477009046,-0.07835833971843033,-0.03645248238246696,-0.01542074763055998,0.15051549570359576,0.03988807637752486,0.21027309932222837,0.1490723156931757,-0.4848250134885181,-0.16949145191907736,0.38818630802060006,0.05549011566744947,0.0039510962108979105,-0.26140406568915603,0.15051628783035356,-0.458864560253234,-0.0032694950035690945,-0.251828626383541,0.08586150035605222,0.28623147395549847,1.0,0.015811262964289356,0.18122654364195925,-0.26242529268657094,0.405010590200185,-0.11815142284261855,0.0026961901167498413,0.17151459454715934,-0.04851727761949695,0.28207687525120223,0.03281913178765644,0.1791923873345488,0.059739761021023505,0.2481486436963801,0.23019962618428685,0.109796516111932,0.5583096973140168,0.18177850236445803,-0.08025554115835674,0.3056266085526105,0.4142961464579116,0.1388222995912607,0.1324551358386233,0.3612833632006504,0.010396691542680189,-0.004930212545373924,0.34096472722512483,0.20101660534818847,0.5063141923220412,0.1003602390113528,0.21092948834191752,0.19110488627407524,0.49465540053597923,-0.11150058128731676,-0.05020681236495156,-0.3910713636370482,0.23856708251217756,0.3834953535617741,-0.06675103318662821,0.4890392744933959,0.1012994288565983,0.19827449441678927,0.23993743302703774,0.2790925451675636,0.41985143691702465,-0.07382732292036388,0.3738531988517848,0.06832835566805603,-0.020859184365812536,0.29748536045100515,0.08015837358479827,0.5444833683348618,-0.10317687805992709,0.09092634112084197,0.2481616959045378,-0.007794508461532016,0.08472506741463409,0.20135669332166914,0.5614926344122873,0.28296016387399686,0.2158913490029079,0.13601116877669933,-0.17383613723747499,0.15466792195793552,0.09694734072805992,0.018476822904275707,0.1785371277153248,-0.16042410429051773,0.22934760314548638,-0.009721919850776539
Cerebellum_9_R,-0.34364139418759543,0.3445868526759794,0.1398705749252995,-0.01624341157428604,0.19800496905343284,-0.0663201931532989,-0.31559446024366195,0.08381609789592973,0.5117520111567486,-0.11604898425229815,0.5584477769747043,-0.5933368980099183,0.2714211400428165,-0.26678018315235036,-0.790579635862657,-0.584397609815463,-0.5938730338756659,-0.059484652094430615,-0.07960848741836098,0.027893614409109,-0.4742856848956374,-0.5911902391315658,0.23025407865238412,-0.4058987244575017,-0.027642183423279693,-0.22268176750697363,-0.28201595059952217,-0.23115869920377285,0.5957241182454704,-0.3728157742962968,0.015811262964289356,1.0,0.3020130998141403,0.5493024451014678,-0.23476255282139122,0.2116243626203808,0.2072036902380632,-0.3325388970468186,0.4663309505455594,-0.6172733189550043,-0.1863909017889122,0.036016159447049216,0.7444500802802276,-0.12046357697599702,-0.5025278429532161,-0.2549582977698499,-0.424306894218962,-0.24486376646450916,0.609178702470277,-0.6047002692763653,-0.3930726058698881,-0.05246528646759336,-0.5708412665640645,0.28852829912344263,0.5863399289795065,0.2670372032815327,0.21480654727213355,-0.5484563631394451,-0.05252315860600905,0.7781667587678635,-0.3777673748646887,-0.1351139266168509,-0.13479721178313064,0.6936103375225283,0.4607499066570135,-0.16983795290260711,-0.6027701640909958,-0.5371583774378943,0.3199085150392213,-0.22128680917073967,-0.19195843961941406,0.6226294140364405,0.2503946574119977,-0.6153698995364268,-0.3090118132437895,-0.4373733417444014,-0.1899031175267256,0.5122676773797842,-0.3885314695062639,-0.3607282348793862,0.25146496933722745,0.1074505190930606,0.43113084420590647,0.7460715580393004,0.40187024458757853,-0.45313949176216367,-0.04310723330976461,0.24715441320022208,-0.06631845358218473,-0.16941096534718092,-0.32032489745764026,0.12073349253308194,0.32752032813447113,-0.17934836192599862,0.6956144217096197,0.38980353097044557,0.4635473805852109,-0.36688724865568956,0.018495673208913533,0.8760611555158663
Red_N_L,0.1463055388766753,0.19323421630693713,0.21625095789774534,0.21114403067723583,0.3304233717079817,0.11132892269498888,-0.3723284855947097,-0.09040265320909731,-0.1778350724244107,-0.36025852919378254,0.1510542449343091,-0.2505311906510942,-0.050354994489882905,-0.4410154230813381,-0.49216919866733805,-0.23551659237342173,-0.06603355283967738,-0.2905134364694669,-0.11620602119702023,0.3060133311630524,0.00497595580869029,-0.3209443996965833,0.14297009144872375,-0.05958863525282334,0.24122216312256092,-0.43614041216560473,-0.008875269371605208,0.18234420178600402,0.37083395615598724,-0.2144765010934535,0.18122654364195925,0.3020130998141403,1.0,-0.22670965825898737,-0.24560020989244014,-0.3890662829858272,0.3001691753115705,0.044116988398443385,0.26912218816337125,-0.22149452610520054,0.09116656147349149,-0.2758917880001028,0.2478774993624542,-0.08439356885083862,-0.14535419538261957,-0.20703284031659283,-0.10695472983111973,-0.500967938650121,0.08108820179326626,-0.3264295602245972,-0.1476408641789098,0.023950621344396898,-0.05326717245611038,-0.0291373054993766,0.3291297742004906,-0.12612533689183775,0.1309182816957756,-0.368390907665819,0.3121101723550527,-0.05853320050631106,-0.2344285956471052,-0.26053009566165886,-0.046585759144106856,0.16129643788017928,0.08184215353666092,-0.027214091140852482,-0.1479905301950957,-0.18413971576939403,0.20024106075821688,-0.0887875769382052,-0.057610673983706624,0.21293046034206067,0.3844617971399771,-0.13677866043206027,0.2005768180789741,-0.24097334264530454,-0.2963229434574108,0.21298253074773862,-0.04121172790602726,0.08088896155345503,0.308632542022441,0.632573318714737,0.2567420877839183,-0.024758645955554433,0.6699991756227504,-0.19601356330855302,0.0401652520750857,0.3567033155729959,0.15468391273821763,-0.07669472543616314,0.09645592414005755,0.1886368425579093,0.14238929150890695,0.013496255136324234,0.3256243042984903,0.4368384160684481,0.3859248341633122,-0.43074006033860546,0.09235051096034001,0.25806710142612704
Vermis_8,-0.18939410485615596,0.49147425580851295,-0.0857906742339135,-0.06021660030441643,0.09042746027713816,0.2556974335728296,-0.32552642101894913,-0.0907793460007916,0.5960094857420409,-0.19332647267387276,0.37164499645849514,-0.27790872342310946,0.06613299730264623,-0.2835200473408951,-0.42638594245166966,-0.14425148967353457,-0.27300829212752986,-0.2066211531112542,0.1473577755093706,0.269828647726427,-0.43559162587401756,-0.3113713004762859,0.3038538847363318,-0.12257279391986747,-0.18530824408512445,0.4119497154701396,-0.30392832352043264,0.05872502132077478,0.5555167855783214,-0.25951169485002096,-0.26242529268657094,0.5493024451014678,-0.22670965825898737,1.0,-0.19073306606349422,0.4078690200903208,0.30454569550718347,-0.25025607666597277,0.4036492895787303,-0.3846007697306435,0.18872391869918756,-0.008002399414383634,0.5994575842976916,-0.21538467627196403,-0.47804988783019714,-0.18347083631484834,-0.45262964282788504,-0.17280742461137555,0.6717562075091007,-0.5796054936856201,-0.31393324288688973,0.018726945976726823,-0.16447695577095697,0.3683948339538115,0.5445097350687923,0.04287723230657686,0.11619899432100128,-0.32758202851099777,-0.2682152193286399,0.47086992674437095,-0.40887539274820855,0.09258277824180257,-0.16684512157788575,0.5434864351590526,0.3061907022480848,0.11235705850881798,-0.5702872981213701,-0.5266000598681012,0.3705869097922002,-0.2754419888118958,-0.0552739132997326,0.42786067125293886,0.26980470836888176,-0.2715824887590987,-0.4272338601614754,-0.1734331442705225,-0.2315200413314745,0.22452267008849933,-0.3272223902763951,-0.35115915815350707,0.42586387439798,-0.5016163527967171,0.46017887269437535,0.6791330169598706,0.061901340875854596,-0.05433662107982842,-0.1714738986591979,0.11498375683952457,-0.1039498913114132,0.05898810180247217,-0.06585334083481661,0.31583093081974883,0.22835476297471527,-0.14996393337218,0.5079263880641728,0.3503469808586462,0.3937556719640089,0.23207581688699003,0.20601468356433664,0.5893420161018414
Frontal_Sup_2_R,-0.06752627949327578,-0.2830251146894193,0.058449841370436344,0.06828844189737153,0.34027770005255553,-0.0034009194144836268,0.6408533500570964,0.42784658762466465,0.18855173262194005,0.7392187356201128,0.13561971827207975,0.1888005101292546,0.0481888997270361,0.3170937681584326,0.5536635199443342,0.3331695535389531,0.31825791114205604,0.4749795601405054,0.14085720910873883,-0.3759604935281603,0.25316778456287103,0.4494920616499975,-0.15575515141280083,-0.3518469578049153,0.24203043936105556,0.1232644096179407,0.37434366494372107,-0.34947368029993753,-0.192066727235425,0.6806734619943808,0.405010590200185,-0.23476255282139122,-0.24560020989244014,-0.19073306606349422,1.0,-0.048746183948552554,-0.2734346011835622,-0.19693555474346053,-0.22675821761435666,0.4907387406928855,-0.01650453123682357,0.36722591595158666,0.0021595544118812406,0.2060854403082055,0.42549714884164647,0.28390465742200005,0.3560370878516253,0.6153611616203262,-0.06257766481964981,0.5180431852537187,0.4619536358979241,0.5589882898678977,0.3839771558049399,0.038483258287654656,-0.06599172801939848,0.2622359131579876,0.16766550602905378,0.6600640749619654,0.2197480881081983,-0.07600167721470336,0.42350014389857127,0.5205870659045314,0.3054134275226273,-0.257023514999591,-0.10020303383611429,0.09038435073839157,0.4889864388223525,0.4617066968514297,-0.26099430984424793,0.6383031064559093,0.26518029525826486,0.027035025911498423,0.17211344189210806,0.4143375135389667,0.3545818609298983,0.4278584769850831,0.7878747768307729,-0.041456549842492,0.4979845603690352,0.2945756399704727,-0.04695185214207489,-0.01587845281648048,-0.09745184733659848,-0.10814742744601581,0.017386905616650485,0.09642106171055248,0.10692050799337265,0.14684171156489512,0.2625825366128796,0.6320301325987067,0.20013894878710878,0.20352445308841108,0.017428859256110138,0.4531641610237603,-0.0021273905221656703,-0.2873576545640623,-0.11781327762886096,-0.10720124059446401,0.30582526138928884,-0.2696289867498736
Thal_LP_L,-0.2689575927511034,0.27711760903708504,-0.17261708124427866,-0.12752697381659187,-0.12754089951842454,-0.09878316450697532,0.0015809096835730813,0.018001246258064638,0.29165758514377776,0.18321763223949428,0.1582561866662276,-0.32187584264249636,0.15114694142998122,0.3402538921923433,-0.1801225594708554,-0.25044724087696624,-0.3196235429741958,0.30407824410622475,0.08159252690712816,-0.14870451823949035,-0.4003810182366569,-0.30428182105441254,0.3749033911746395,-0.04094789387320289,-0.13963822805137363,0.12464813080440852,-0.1779985209253092,-0.3170010320127115,0.22239134983693673,-0.023656372140669332,-0.11815142284261855,0.2116243626203808,-0.3890662829858272,0.4078690200903208,-0.048746183948552554,1.0,0.07976139643840534,-0.32237605923682205,-0.07284374596262762,-0.2226235030802115,-0.22773550654799393,0.4523480769109517,0.06810809488066816,-0.05183290792678061,-0.07580985539414001,-0.09736211066737964,-0.23909099806705633,0.23443604959067846,0.13929320390781424,-0.2234855486956807,-0.31763795118615124,-0.23170397379040023,-0.37149398163781194,0.3981693847146594,0.05690885304905313,0.4154591270906951,0.047833061887574975,-0.15702281332142287,-0.31222851628953724,0.49326722911924614,-0.15617441600574045,-0.13631387224952404,0.04609302997916079,0.2939612136606127,0.44150416353998045,-0.08828988343185855,-0.3402396067862299,-0.43471254060716147,0.07477839741817764,-0.14207806311392682,-0.16399322700764318,0.21492021137648135,-0.27791074280725003,-0.327616252615113,-0.4782467031091382,-0.14637530620849584,0.08486381777502501,-0.027445415547667232,-0.26697236956982606,-0.4825216673034779,-0.2024461634905925,-0.39595675180326373,0.20488859370532597,0.34420163861518155,-0.28993905142472964,-0.21236708320958542,-0.011430916607191473,-0.3985969348183754,-0.27510998581153645,-0.16838431669740558,-0.3965112444559157,-0.0650081255862961,0.12586700723882777,-0.23433293171156697,0.035477247125628816,0.11852817886832774,0.16529232119248696,0.0939935187405407,-0.0392022689803416,0.12279661477248625
Parietal_Inf_L,0.5135700677488936,0.5765701936654936,0.058515010185504084,0.15718528551080332,0.08208787834688744,0.5057509626344996,-0.5563937246996871,-0.39337031124661326,-7.574970905791776e-06,-0.27548411756986374,0.24999525271818332,-0.14131671065853454,-0.35324850106702543,-0.3724115813491563,-0.46305842731648045,-0.2172607076886633,-0.050723097684199143,-0.44457116380497613,-0.023341072810899175,0.8529490657940014,-0.24947958821432076,-0.35151824245968355,0.8325985172464243,0.23707632503020853,0.05508261391378776,0.023543349013738578,-0.3061206567564111,0.6035205711993993,0.6597092129951705,-0.3504835531443411,0.0026961901167498413,0.2072036902380632,0.3001691753115705,0.30454569550718347,-0.2734346011835622,0.07976139643840534,1.0,0.07226372711834679,0.30542789797035186,-0.4147123662472681,0.28342129289051143,0.08604488254373278,0.24157473720134653,-0.011391827568511679,-0.420410743620178,-0.3483794806508077,-0.3410809494253255,-0.6252987319715326,0.19248601139951166,-0.5978905185329222,-0.3822869526686635,-0.13527376381229275,-0.0022021362780659543,0.4139092713857436,0.4928701804749678,-0.06118642659330574,0.70225482132561,-0.5171897262456627,-0.04472563698447446,-0.028545305908149396,-0.5137841620617093,-0.15454211199479856,0.011989390093831901,0.2888733880036967,0.308178268421396,-0.06351310501800833,-0.3867825677386337,-0.46968345843329007,0.32082958454630606,-0.4473378666519318,0.03469100470476676,0.3436832181943949,0.45516424474343065,-0.0185973209045568,-0.3226943891757997,-0.35692812054292816,-0.30853634092035215,0.053256842220028036,-0.4052259254213034,0.05253530004213869,0.552327391425346,-0.05628025640685768,0.5328893892191425,0.1839945775505237,0.28710765408140626,-0.013851846323799396,-0.08030820252604769,0.24673978147379466,0.3039400530493871,0.18984983910600323,0.1845485943319155,0.28020088685290795,-0.14055355901998406,-0.3134276722850387,0.12739996773167825,0.8906281219298727,0.6968142853078079,0.18401766823288895,0.2839500137304705,0.3626152366956833
