,Thal_LP_R,Thal_PuL_L,Thal_IL_L,Caudate_L,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,OFCmed_L,Frontal_Inf_Orb_2_R,Precentral_R,Rolandic_Oper_R,Frontal_Mid_2_L,Frontal_Sup_2_L,Olfactory_L,Occipital_Mid_R,VTA_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Cerebellum_7b_L,Cerebellum_6_R,OFCant_R,Occipital_Mid_L,Temporal_Pole_Mid_L,Heschl_L,ACC_sup_R,Vermis_9,Cerebellum_6_L,N_Acc_L,Cerebellum_Crus2_R,Vermis_1_2,ACC_pre_R,Thal_IL_R,Thal_LGN_L,Thal_PuM_L,Precuneus_R,Thal_VPL_R,N_Acc_R,SN_pc_R,Hippocampus_L,Cerebellum_8_L,Putamen_R,Cerebellum_10_L,Cerebellum_3_L,SN_pr_L,OFCpost_L,Frontal_Inf_Orb_2_L,OFCpost_R,Amygdala_R,Calcarine_R,Vermis_3,Precentral_L,Pallidum_L,Red_N_L,Red_N_R,SN_pr_R,Occipital_Sup_L,Cingulate_Mid_L,ParaHippocampal_R,Temporal_Mid_L,Cerebellum_10_R,Thal_PuA_L,Thal_MDm_L,ParaHippocampal_L,Thal_MGN_L,OFClat_R,Temporal_Mid_R,Insula_L,Olfactory_R,Cerebellum_4_5_L,Pallidum_R,Cingulate_Mid_R,ACC_pre_L,Occipital_Inf_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_3_R,Thal_PuM_R,SupraMarginal_L,Cerebellum_9_L,OFClat_L,Frontal_Inf_Oper_L,LC_R,Fusiform_L,Vermis_6,Thal_PuL_R,Cingulate_Post_L,Thal_VL_R,Postcentral_R,Frontal_Sup_Medial_R,Raphe_D,Thal_PuI_L,Thal_PuI_R,LC_L,Parietal_Inf_L,Thal_MDl_R,Temporal_Inf_R,Vermis_7,Cuneus_L,Putamen_L,Frontal_Inf_Tri_L,Temporal_Sup_R,Caudate_R,Amygdala_L,Thal_MDl_L,Rectus_R,Fusiform_R,Thal_Re_L,Cerebellum_Crus1_R,Parietal_Sup_R,Hippocampus_R,Thal_LGN_R,Cerebellum_Crus1_L,Temporal_Inf_L,Thal_PuA_R
Vermis_1_2,-0.17749752261396184,-0.456429217473056,0.22689711725831938,0.21137825004805125,0.5370973548569505,0.3331695535389531,0.32465331632663663,0.36642674153397387,0.4524971037741335,0.13688610252761416,0.5769308317103369,0.19181693328452232,0.1918567502346557,0.2554780258477967,-0.451507119877349,0.18545098010375266,0.3914806841247887,-0.5306690747164526,-0.29537619348715416,0.073513096287068,0.19699411405732578,-0.18058979825430116,0.02927198640365224,0.5568729667974665,0.4332125604296768,-0.06561271595785921,-0.11579575488045774,-0.23195398388401445,-0.049384355763946126,1.0,0.3865693516121774,0.12336420727367756,-0.0965942460352743,-0.21755989029124914,-0.07590511808440749,0.47595897926707226,-0.3339767438759725,0.43538926675845757,0.6770683463966708,-0.5396216572140811,0.199767710798077,-0.4900907939579416,0.7699433943695196,0.42674990520796774,-0.14747860355094494,-0.2704841928699894,0.06002733144901813,0.49028736384762817,-0.030450517477187137,-0.38251481215450145,0.19920917215637213,0.2047506781485592,-0.23551659237342173,-0.1658982434149162,0.40958014382949437,-0.3836612943264871,0.3883414115686755,0.6923901603038604,0.04221838997676736,0.08773020813266512,-0.2575853796466149,-0.23014490108229277,0.6764758591820186,0.21443883398689173,0.34761236863669404,-0.2962527191802482,0.42723591506106623,0.5740149565526411,-0.007335080414278477,0.3563906990236049,0.31904890465783586,0.4546433983412719,-0.009448554818140284,0.21464735911523622,0.06096314037232462,0.3688726068267941,0.12174352537588766,-0.2602142922629673,-0.05683005189331152,-0.49075213166306986,0.041452708104866724,0.008419101585824193,0.6181919464729465,0.20723286081757689,0.025914366279157997,-0.18774673329367622,0.1438132609591895,0.3715618003066526,-0.14895187191434173,0.2674775393621642,0.2758153066334055,-0.0791399625189451,0.5180980501537732,0.5254061678908178,-0.2172607076886633,0.03988807637752486,0.04544954773001501,0.21595515416496852,-0.20924182060628324,-0.10375107476191131,0.21130634256578493,0.27239634664185736,0.318437877941235,0.513858821273955,0.3892977140831795,0.5473264706363202,0.16736928275859292,0.3189257293086948,-0.3108808516447133,-0.43637822884306954,0.7339144774000208,0.21794461702719392,-0.019051170436603967,0.2413348072517776,-0.23229035091344497
ACC_pre_R,0.03611572196451727,-0.5187446176283957,-0.03755148775670479,0.4220538595858178,0.5733465951694853,0.5628785870336681,0.5263934177281855,0.5978405151309645,0.7029590373696011,0.318466040406026,0.17916330727200952,0.12168942681022556,0.6336334517675465,0.0626754210828202,-0.5656044633768262,-0.03515904437456455,0.4479605237774927,-0.16704419805652174,-0.23576252151534213,-0.16305565603941907,0.39190614944857577,-0.5612516123926232,-0.3705151558921062,0.3210673838827348,0.38256765744532883,-0.37541613610679153,-0.44153416664990425,-0.09246978377954398,-0.11499599141010107,0.3865693516121774,1.0,0.2574077950705643,-0.11151038168099132,-0.08449127183194818,0.02052372499717926,0.5090076450544903,-0.5019202735600571,0.2566811640691613,0.5703294812933921,-0.414401073159103,0.10024002033452264,-0.39890303849602937,0.39439414596229594,0.22855773912950617,0.05438387780712521,-0.16542612624369354,0.04880092749970903,0.1741482830668299,-0.4470546667207319,-0.4731666475572174,-0.21149271404031206,0.3348221919768555,-0.49336431376117346,-0.1575795264272125,0.034679326082725385,-0.5770020188426034,0.19739079763150028,0.7101160305816514,-0.39720649771478755,0.05925138648132482,-0.14066645431114483,-0.11529125802020278,0.626812338871382,-0.052029175639490444,0.7509907014958728,-0.26594041151319825,0.2224938772622346,0.4069538315731478,-0.1990626986102751,0.5088243068163505,0.42421416259936723,0.8571031713153235,-0.40999737499058014,0.1249097233872268,0.39587601396850575,-0.07712884740399906,-0.17462370496225874,-0.49052254390107586,-0.47021862815132587,-0.4101687157654006,0.44703439513683535,-0.2926364504695063,0.32186901179120847,-0.20392334182806796,-0.48868043221798313,-0.3709243854211553,0.3798968544447192,0.5182904097039104,0.2085015374269131,0.4853785644290131,0.008826753306149146,-0.12416862226961121,0.04396313115676758,0.3349339878128251,-0.41277631952748706,0.32037773277629106,-0.44405129609431154,-0.2002888190996785,-0.60052052021317,-0.04844535912608874,-0.07762333891321908,0.3801091331753985,0.6038290980342712,0.25501517356450676,0.2718335229924194,0.6566854784926692,-0.014775877015759446,0.19121558655875723,-0.41792453494706294,-0.13787502769467047,0.5289158246684217,0.16283158616545326,-0.4132975309780923,-0.21489669047432186,-0.5567890325516551
Thal_IL_R,0.27235297855503937,-0.08307155120048403,0.1593195086127854,0.36904970268779863,0.1622100719532008,0.3054134275226273,0.16385299498842254,0.3109739418705507,0.23371379926712638,0.0462199732184615,-0.07758835016105542,0.18686638624382146,0.20284680699125238,-0.29079549678938776,-0.21655190293909923,-0.14237386031576146,0.22677763003738194,-0.007180939720731175,-0.07060403576555445,0.09563025838891853,0.12936688217740536,0.050686539075866316,-0.32533300301413304,-0.08195019402931428,-0.313078318988381,-0.013362780685317488,-0.04803529198754684,0.3982624358938022,0.024389099159685672,0.12336420727367756,0.2574077950705643,1.0,0.24113221730992948,0.2868145188384166,0.37939605987760516,0.34627067295933467,0.04728120269158135,0.15761717850320836,0.24238147866405824,-0.12089641132756195,0.16669163854554356,-0.12047223361708553,0.13238674035061557,-0.26139712943427423,0.13685829048664727,0.210842046496267,0.07309649707046123,0.060870685190244626,0.06047225453350434,-0.03007604575415978,-0.2641598120380784,0.2787605759949316,-0.046585759144106856,0.2394232022705973,-0.36344744967628134,-0.01864822451784966,0.2377493529041048,0.17974971077646235,-0.020357904334771266,0.04965402893073346,0.11491727606945208,0.4340703094468346,0.16720824508728874,0.09079464092406962,0.24002233675821474,0.14060177453583225,0.12689063150796867,-0.051264875331894715,0.14134831858714642,0.3359599766215463,0.33868033083573307,0.11039994975648522,-0.4831336434707393,0.38990676666410395,0.22074357847434048,0.13368434474804058,-0.10748699425019127,0.3272762636525481,-0.10700547753085067,-0.10027479685812718,0.238150490112713,-0.01084116431027554,0.15658203207369534,0.22746350385932113,0.07158037894048226,0.06313639277703048,0.18693359098005766,0.3088719303289938,0.06440153254800676,0.2592179064043892,0.08166026965520967,0.12420620349833325,0.25886771501618544,0.31744805672807935,0.011989390093831901,0.49465540053597923,-0.2610962028698574,-0.18901737318647682,0.043210286707916545,-0.054011976035987765,0.019082032943101363,0.32921026995112507,0.2768626466448617,0.28369238056559926,0.2892688929382272,0.284700832697087,0.10485508402141674,0.04169264169504799,-0.10444751949445231,0.04041771596713305,0.15352696418300274,0.43360363271731067,-0.09995200742869363,0.0013216893570387974,0.09523448089381781
Thal_LGN_L,0.12477707751861433,0.02320500522660027,0.2909218522872474,0.04766946633238995,0.09686537791497819,0.058449841370436344,-0.14688041409171076,-0.03251751060015878,0.1709971628634298,0.033149672318664815,0.08689669785113703,-0.06224522455289201,-0.0998650600967675,-0.6096614931343639,0.1737287702447681,-0.21861296372481318,-0.007938910453303388,0.08258597593025757,0.25249128611863497,0.16853416959596204,-0.07536499094605821,0.1137998524474977,0.15618704293555713,-0.061485953149543415,-0.25807416239470776,0.13979134996737183,0.20406165995116715,0.14324677081267845,-0.07236589762382328,-0.0965942460352743,-0.11151038168099132,0.24113221730992948,1.0,0.16780030777809524,0.17129312141846176,0.06371306678088284,0.2644468428955677,-0.26667951197138245,-0.07860874216361749,0.2200052841243673,0.37589352204689497,0.19725037421443622,-0.06538398907741272,-0.490320477149996,0.20900727389268287,0.3852579422316513,0.12831976001465673,0.15983512948641476,0.09138732885011099,0.07579502258906015,0.006782245035059489,0.3381931378327078,0.21625095789774534,0.5861232098824302,-0.4532182242507557,0.09395158655072215,0.19286474265382156,-0.1095342753628486,0.05150265458397373,-0.05199014363830895,0.25064739300012534,0.604709655018544,-0.26019650668698774,0.1576418708387572,-0.021179146772816636,0.31737828217054764,-0.007598615268667007,-0.2868974438500248,0.17176067664084016,0.04230203054140404,0.23373758734594913,-0.1474122136504746,0.1769717745392226,0.04277002614105487,0.05636887995256173,0.018364092522937827,0.10083693986238133,0.2186423487645648,-0.04603092948745105,0.2526704871466578,-0.11343327330495788,-0.11776790846636534,0.132450455142405,0.09457587270454926,0.2563834382203254,-0.17343463458220323,-0.018927156225931833,0.3232965085228909,0.0396450975573492,-0.05079636655764213,0.005831048438466776,0.3222740962454986,0.15061552488779056,0.15421494628133628,0.058515010185504084,0.4645509240127348,0.06531185170808418,-0.14928448327323665,0.010509037005746291,0.38883676543853823,-0.1308219326189811,0.07014102964664759,0.0931050506149169,0.0847703771514483,0.41062331211557573,-0.06538569873603751,0.30661256476407206,-0.027690636249189767,0.47627001564364885,-0.0233641374252095,0.07635830420861855,-0.07184016308879487,0.1642341642101464,0.01570044530585174,0.16830052371495166
Thal_PuM_L,0.17611610266839428,0.6557077970306449,0.06761968110970613,-0.4866966669668761,-0.038234548075281934,0.1588269944225452,-0.018029902623144467,-0.025904992804400707,-0.3351361086913552,0.4298474570926393,0.08727326970597013,-0.3645995892605578,0.1989293063423583,-0.08440685358670981,0.5553327737319746,0.14957285333348969,0.1791134541052968,0.501135917002316,0.22002817153425838,0.43948486125435915,-0.4567964895439769,0.11742625017278557,-0.12761560946881542,-0.33313628796423295,-0.25701274031393484,0.15784800812231406,0.21760331136793643,0.11118405781264336,0.36990300178120383,-0.21755989029124914,-0.08449127183194818,0.2868145188384166,0.16780030777809524,1.0,0.349973041637502,-0.369035098438623,0.17927513023473968,0.014106064842033953,-0.235382442821934,0.027983576872772593,-0.3583079556448803,0.17589408546572494,-0.41591241112532096,-0.16798886327620924,0.4249706794058881,0.06910578730853553,-0.3465612192475516,0.04279124131740992,0.387338102154865,0.41935649553956367,-0.5505484314286685,-0.18032313573861675,-0.2795259375663765,-0.048094164979942455,-0.14675960191409138,0.41009158056993894,-0.29137905135115283,-0.07876423951154107,-0.24159809168877525,0.1976795064658341,0.7851031361709933,0.39773709385600875,-0.34061366248393754,0.04168329850492177,-0.14045363031865568,0.7098898767606909,-0.11410529955163187,-0.2488923774648124,0.15060639167270504,-0.1599274290181998,0.3351151712724435,-0.23460589513730112,-0.013744745647772802,-0.12058867184457218,0.23323699855336527,-0.03735258511093977,0.14657943813218663,0.25421983019811356,-0.29765739017665394,0.21953989251390835,-0.3812965488154679,-0.056307708033949994,-0.30527775367178467,-0.13334155275977697,-0.06717425565149382,0.02292987433670661,0.134227205290977,0.13632355158654008,0.5163163038741378,0.028102371819276224,-0.020020154586850178,0.5687355664722877,-0.06272451849043,-0.006626192413238982,-0.0734050211114399,0.177111823303098,0.372723230387256,-0.1477830686833455,0.37879306330825,-0.08037700405267963,-0.38603439851828275,0.5332499703162116,0.21255293128366212,-0.3721836379526365,-0.2200767142909216,-0.30733252608383754,0.458728829005057,-0.21366255626656447,0.14362098360903472,0.44997946386770127,-0.06526877674922332,0.06564625281183532,0.19674193315091834,-0.2646761880410197,0.14526230929919398
Precuneus_R,0.24052265717213084,0.29074649890408893,0.13753552499080374,0.2551388494987282,0.17886743839574828,0.42076880968540076,0.02772132216560902,0.11358920057779442,-0.061701012250321936,0.09302528848982776,0.10843361727799497,0.20000590001874663,0.26486274661483944,0.05382637259299475,0.22291378926987823,0.051998796244387566,0.28685622784223996,0.08362375811823555,0.08110402137055372,0.20776940641516567,-0.21447863412745047,0.4559151582644646,-0.1828138052107616,-0.16574974447661348,-0.2550546330353083,0.05713879161256916,0.2055747319544366,0.1614583080970513,-0.003399803587897274,-0.07590511808440749,0.02052372499717926,0.37939605987760516,0.17129312141846176,0.349973041637502,1.0,-0.04471618815402266,0.04995355745045842,0.12280795652578758,0.16644398823617948,0.11967047727238846,0.24093281723311927,0.13350733773234336,0.14966072781562909,0.015931481676901955,0.3817199713536211,0.14930110306481226,0.15686529115919745,0.004705349746196174,0.42660796827394315,0.49640229430825134,-0.08574517829444382,-0.0794659735062206,-0.03355127124301708,-0.08114947147427644,-0.06696435885481387,0.4580497121984838,0.2962226677058834,0.004396606172274756,0.20747630083057228,0.053204008466254546,0.2003763330636906,0.21538440006800222,0.054345497156104615,0.14287776566004423,-0.08175470753060884,0.3116692638170629,0.2005069457617592,-0.03256823192282892,0.6375065622730007,0.1829223388191149,0.27122620815465154,-0.031077908458467248,-0.22604834887073297,0.3129195981945497,0.28785565532756496,0.24894431763953903,0.3425021716929839,0.47988446766932363,0.09544101155268381,0.10333187191255644,0.024409562108535912,0.013529190119104889,0.0005014567370338415,0.4087358005473202,0.17067488067286754,0.19881339777936294,0.11749700722237656,-0.05213992272696467,0.2543744936783638,0.23625636009231568,0.2573099933054368,0.25237497421708016,0.2156318127053714,-0.034490021390791104,0.38251878327256916,0.2566361587453713,-0.0658784362685067,-0.0032660818208245894,0.4010945158610837,0.01713934734815631,0.04091295454147603,0.2836567963451617,0.0996988680875913,0.1103935355515603,-0.13490784561374083,-0.09192894709776252,0.22708123129243782,-0.023855717828568934,0.1027883090441151,0.587294488484397,-0.06685676734983412,0.3780708788916913,0.05287881212678897,0.1438104225347151,0.24640832763843257
Thal_VPL_R,-0.05629432577085496,-0.6751378769411194,0.3412100004974355,0.5542164251577194,0.40615228497035455,0.3545818609298983,0.5293806954668587,0.5830269995459959,0.6535267589558227,-0.07469035442768175,0.16275144218283016,0.22493176287765482,0.2758802090344759,-0.030472152285018473,-0.7196821008170103,-0.13093619163162118,0.2996979535993981,-0.36126910460151623,-0.31566693461721695,-0.1790635808030326,0.45620758270904865,-0.2819193412672099,-0.2011489039609815,0.2524664786423552,0.24261133987891478,-0.04217211043205293,-0.1858996852897031,0.2920085225667136,-0.006791064557323427,0.47595897926707226,0.5090076450544903,0.34627067295933467,0.06371306678088284,-0.369035098438623,-0.04471618815402266,1.0,-0.036801603168000505,0.41044033999719154,0.5704933957784359,-0.3319575513262677,0.35459843498531884,-0.3169220517179965,0.5507982899155481,-0.08157801509680004,-0.06360884973163315,0.11493369114121559,0.3823457311395596,0.34601205605873325,-0.2940672642223402,-0.38719952274611624,-0.050919437313084466,0.37417436909029717,0.2005768180789741,0.3185232782245293,0.060744669462182314,-0.5387949357586564,0.3192813830572393,0.44765824149394723,-0.0611978974467218,0.1466619727421949,-0.36211584947004827,-0.07079743253422226,0.5063567207396524,0.1565043145228221,0.5272380409507071,-0.4360365201670033,0.4242194946357067,0.545317669981899,-0.05142597075739137,0.48518702779627615,0.2622188131410799,0.5740176570944839,-0.36483858882356196,0.2686219095801266,0.11738759057013472,0.1974160099124566,-0.09983085768865396,-0.1916060103800096,-0.14503864984121048,-0.28442988064194324,0.5088498119693737,-0.041506578454666855,0.4215759003510573,0.21040099083120958,0.15727341447663237,-0.15950507538382466,0.24676014380427738,0.5683188702604769,-0.27450054986649536,0.2624751184308317,0.29770182217243185,-0.17746855360052638,0.5543891507848099,0.4514077667500315,-0.3226943891757997,0.41985143691702465,-0.2518393734364561,0.17610733414149532,-0.39834168290909805,-0.031146812990229273,0.1939888705004175,0.10732240509978726,0.43862843549003405,0.5306715700124498,0.4942491131251981,0.5710915589899196,0.026597856881380166,-0.06741602997956432,-0.236963764528856,-0.5473552896267863,0.5374265806065728,0.4783394026852552,-0.25861054094874697,0.09579887237680151,-0.257801043941283
N_Acc_R,-0.19517942588167345,0.2844932252259005,0.3455958606771769,-0.1514187716345721,-0.1918458317137241,-0.18722765879185996,0.08445533946707384,-0.022959920108218526,-0.20184323955847908,0.04247588253548207,-0.06396821480854972,-0.13151992929229117,-0.16356506210097782,-0.28642418989041046,0.3354325125409701,-0.3057795609029387,-0.2868271675022836,0.11576042242209932,-0.1817877363492411,-0.10475184113499789,-0.2276643590120156,0.0647086654206029,-0.09987720886573732,-0.3815616572738992,-0.10986485907686513,0.07044878233063763,0.07936310090278871,0.637477589511949,0.19447161093708124,-0.3339767438759725,-0.5019202735600571,0.04728120269158135,0.2644468428955677,0.17927513023473968,0.04995355745045842,-0.036801603168000505,1.0,-0.10950446463432313,-0.3438702256149743,0.02872938339224756,0.1314892502458539,0.13304767252850444,-0.3016392653358771,-0.6840774958267737,0.004177290922192511,0.09857674520319706,-0.026536149872158413,0.006901880523007164,0.06476645218050082,0.35365163483813794,-0.17923953554558866,0.17157675156248955,0.6423672362383153,0.5887691764246296,-0.26116563052227926,0.22735749502343622,-0.3168825324672941,-0.35709269036915586,-0.15116552058371122,0.01163279537564481,0.25875732062733986,0.2777321190755481,-0.36388697138581294,0.09240070554631225,-0.12912575260684472,0.27944684099740663,-0.16362987587182987,-0.11753708580637437,0.06728199009140164,0.028752729429114623,-0.025951539147264103,-0.367339170009177,0.032241487241876844,-0.14102492343841433,0.018711551396463348,-0.16401815502471945,0.4011012630395929,0.1531806622983191,-0.013845754656577901,0.17303553183197176,-0.23996948242731755,-0.0035558900173334467,-0.14402693891753285,-0.02490611077023056,0.4630536812381762,-0.09401659743344577,0.04878117124943063,0.0676397405974108,0.14932557787359446,-0.13068234204656962,0.045430316966167214,0.18312501846336973,0.04443042191353547,-0.08666172307595599,-0.01038699362505517,0.16623697461108647,0.2596770359390421,-0.02434387920546541,0.18527548465522342,0.18740319697000998,-0.17622490267443783,-0.03686024894814532,0.025792108899004008,-0.30304844742276726,-0.1316179542588185,-0.5193134227546249,0.24243737722499736,-0.5670313172781976,0.2666627709284199,0.1389535122580608,-0.20538253342270898,0.06865279578298965,-0.07447817757612199,-0.19633711370117327,0.06967051294944322
SN_pc_R,-0.29995691671512403,-0.11004817204526826,0.26032212764079776,0.17285894642241098,0.2690094014928928,0.37434366494372107,0.239409734037935,0.3883237774982924,0.24287855411801332,0.19514748662803028,0.3535910680379325,0.014833592875484834,0.3045674618565591,0.5707256619897147,-0.27898467980256286,0.44978552312309716,0.3535968118316166,-0.2657491946776033,-0.3277017345081744,-0.05627965161016133,0.018076902845372625,-0.14673683498940435,-0.29436052478165475,0.11938451138253703,0.22242617366298073,-0.02995205348951175,-0.054722718724306285,0.15605488051559882,0.2898575471701858,0.43538926675845757,0.2566811640691613,0.15761717850320836,-0.26667951197138245,0.014106064842033953,0.12280795652578758,0.41044033999719154,-0.10950446463432313,1.0,0.42475397217458943,-0.4034535060419529,0.05815474276182793,-0.2779919334245621,0.3744298041237559,0.32966680514678137,0.08947984415356977,-0.11858469460724988,-0.04368399526143476,0.24867532755130684,0.029061306465036962,0.025492929486078696,-0.18039289235784137,-0.017666001560604876,-0.008875269371605208,-0.059118099356559636,0.5580520551791216,-0.22314358035454948,0.028321839124061818,0.37579104132183205,-0.12389772748585659,0.23547165622526436,-0.10456870838484592,-0.3849063612547038,0.43470847587131534,0.06658632971956738,0.2705712121944509,-0.057470203601513045,0.38322643879927293,0.5231582353554828,0.017964033378033782,0.37033938629154173,0.2651038640718078,0.33632397826240423,-0.3277426039668464,0.1549917565185351,0.17868210705480156,0.17953109637345402,0.20970665560493126,-0.18855755493320714,-0.1784249029267032,-0.2866223233209269,0.07535575181926062,-0.029103050354644593,0.06995383319831322,0.14758741170148168,-0.014608087502145557,-0.09594302855605753,0.1974250520500937,0.19326501155922524,0.07400674985861999,0.2417443060299139,0.3199238121078373,-0.17356446893176122,0.3731288150575294,0.15853016586106145,-0.3061206567564111,-0.0032694950035690945,0.07838926177362565,0.4775088873751846,-0.04696789379410301,-0.14659588377480834,0.04027814240022429,0.3406432755482929,0.34311252479601606,0.14995269459831143,-0.14395244669186655,0.4097894228673899,0.15516074380886388,-0.2269844531467491,-0.2730728736768809,-0.1503944767693288,0.34847462293356335,0.3196200808849697,-0.11123603505510042,-0.03180420375120569,-0.27620194037623874
Hippocampus_L,-0.07957082804143814,-0.6251220847265777,0.33053162315950835,0.5064380043349408,0.48363309840372387,0.4143375135389667,0.4529378218150163,0.3839859784729922,0.536528211687404,0.011247100922596662,0.3330318649067756,0.5122784231922322,0.3518966162746283,0.2736335773263978,-0.5631747199825256,0.03967873904933432,0.310437735427723,-0.5462533737460056,-0.4315869841800097,-0.1742720513784335,0.4519142494237593,-0.18243112451208363,-0.14097255517972243,0.5312709913939695,0.40276303431805593,-0.260791641059658,-0.2777031170827047,0.019487831312352516,-0.242863365426361,0.6770683463966708,0.5703294812933921,0.24238147866405824,-0.07860874216361749,-0.235382442821934,0.16644398823617948,0.5704933957784359,-0.3438702256149743,0.42475397217458943,1.0,-0.5649553163227269,0.22554963545764872,-0.49575239825823436,0.7300355671250762,0.37379427101314305,-0.20244107021141072,-0.22781818168533596,0.18544579543603093,0.28561008749934486,-0.19969908551005605,-0.38408337091366457,0.23141907855997101,0.4437716711825567,-0.13677866043206027,-0.1262539879623655,0.3701549398811713,-0.3054386493112296,0.5801444542279917,0.6903445550529282,0.07101084732145874,-0.12489790408317265,-0.350746683862112,-0.1660284414336972,0.834616224341658,0.38796285173606865,0.44155055425002976,-0.5306184983204024,0.30437317089238713,0.5015822762690811,0.13377110388260288,0.4770911168630462,0.19602755933674632,0.5514241628081507,-0.18741916506390324,0.20295475451058398,0.2842792449040303,0.33900357175978135,0.12293691393564612,-0.1658979308705321,0.07687860997630168,-0.5961210227439826,0.45935025765523513,0.18171728232772097,0.5244049432204126,0.2955711309465256,-0.024527749928183885,-0.139954026306132,0.41790934488986614,0.35830624412210976,-0.17568638888908206,0.4993647594413122,0.3016563246937052,-0.1297083262097356,0.4464219112425112,0.4127244817821884,-0.0185973209045568,0.2790925451675636,-0.26972084022981807,0.11091532712921082,-0.23236168917580474,-0.17718135906975682,0.4462963988988462,0.09256793146316873,0.30774965455910785,0.6589829031615179,0.30564580047152373,0.5633923149272372,-0.10370242959922535,0.243847178050494,-0.5888088127490658,-0.3017985731404654,0.6614229641641773,0.2876077087041571,-0.30527745210130086,0.30982931806832303,-0.3026100056012897
Cerebellum_8_L,0.35792679367007224,0.3123956538309031,-0.10216005068628013,-0.17392237738500885,-0.47154181018460334,-0.2696289867498736,-0.49364019513679064,-0.4791879599712237,-0.42138136701873374,-0.48945013917363556,-0.44918756187300496,-0.1898665802530189,-0.3444903880122359,-0.16889187676809944,0.34547648899475214,0.002076358701073173,-0.21082358092760528,0.6359800395898696,0.8165245875549285,0.3931259764679796,-0.1541882107366232,0.5846204639570802,0.4894135033022744,-0.3461298284315669,-0.5733522884142994,0.5980846012714915,0.6831956424433974,-0.07751211507909851,0.018973172363077006,-0.5396216572140811,-0.414401073159103,-0.12089641132756195,0.2200052841243673,0.027983576872772593,0.11967047727238846,-0.3319575513262677,0.02872938339224756,-0.4034535060419529,-0.5649553163227269,1.0,-0.05865183272763909,0.8645270294487354,-0.447321368139167,-0.1245042212046102,0.32467079001206156,0.6321624513158541,0.34025985288231547,-0.21036488855802837,0.40279561020375787,0.4436035508908085,-0.0032063348815952017,-0.4421633218157126,0.25806710142612704,0.08208618912376182,-0.20058150373662198,0.4820798177990455,0.1266732260792757,-0.7707750860124445,0.5119577604555773,0.17576354030023178,0.15144437042234485,0.17962873456960762,-0.7728451613229386,-0.0360949746122663,-0.6446224032814498,0.17475194482571413,-0.11239277325810403,-0.4590957853118156,0.41461424533079266,-0.5782374333919315,-0.3412551025709758,-0.5541315119947232,0.32985691766519587,-0.11059874538547604,-0.41104833818220476,0.21205887461006231,-0.07438456222170804,0.5064101252233725,0.3376943204757706,0.9047987866002931,0.05211076989194328,0.2177291745203794,-0.493349922120339,0.3235712818009188,0.3392749890662543,0.3462126173553009,-0.2690150417475969,-0.39831164089967824,-0.3372596175672172,-0.3659618808205415,0.181621327173628,0.08680899548589352,-0.128044459198025,-0.3973904182086155,0.3626152366956833,-0.009721919850776539,0.12018296831507713,0.1618244713077975,0.35452742979988794,-0.08566546324057965,0.07658117408150375,-0.3811725068581474,-0.4937220669900558,-0.15873610746656097,-0.03998596734900607,-0.4058850201373345,-0.0626476146970585,-0.12044948627880755,0.5147447483866738,0.10077604842975023,-0.62808902459776,-0.053406942281107976,0.5773053657882781,0.33633033681168006,0.638335128447495
