,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L
Thal_LP_R,-0.29995691671512403,0.28289565353706086,0.11834687158414714,-0.11800935132683403,0.24730902579739394,0.20195406223637075,0.26436737421274165,0.09231195485816837,-0.21080363297825638,-0.017566071403568653,0.3683948339538115,0.10790641831180521,0.14265243561242893,0.15415051650842448,0.24649771946688226,-0.2607258837337135,0.32143701042791567,-0.1785238542746117,0.28666410992930946,0.02138402070532809,0.07334229578057735,-0.19885475612183753,0.06292594672923622,0.2629057503907914,-0.17680221065083238,-0.22738566256989476,0.08535927598476047,0.4026451358112382,0.3622150136120559,-0.10820805502740607,0.06653577678765787,-0.2461372499012479,0.12592963429502566,-0.20027921284236838,0.2768253058952888,-0.030781212388178762,0.07347446053114229,0.395573547917367,0.08717583559615423,-0.19797662530816978,0.2685715178848718,-0.17749752261396184,0.06363920664369294,1.0,-0.3666611745540042,0.3568342911549569,0.02111096523651936,0.02263029784881321,0.18464589748006816,0.16757982995893742,-0.24357546626456447,0.14726494091563141,-0.3020791861317801,-0.0960785389193461,-0.10741325565323319,-0.09572364995309493,0.318242512170162,0.5124524987170542,-0.15886035251608438,0.3497484662670778
Rolandic_Oper_R,0.3535910680379325,0.05204492122200284,-0.003245298307215345,0.5481254835539088,-0.3883947672062565,0.12559238297332903,-0.011863807526745604,0.13980452012289116,0.38995076488504776,-0.0737738882053449,-0.1734331442705225,0.12729887941169762,0.06092392899642432,0.4011978104825298,-0.11093714555306697,0.5910514802851272,-0.1515965710194092,-0.2684136092079795,-0.00036962841558458936,0.01907804526380684,0.1412942422677321,0.3204211388992294,0.49434434436975383,-0.1586885827247952,0.20077529929707602,0.6298248040064015,0.07010702573415213,-0.3374690500890942,-0.12516437877454648,0.40668339696456296,-0.001042305406171339,0.2912023047750058,-0.02364364166601714,0.4018099223605197,0.09154282290797666,0.24637105226213904,0.23048666378682273,-0.2442506062737679,0.23758682457130975,0.25206484360082754,-0.06545651088974293,0.5769308317103369,0.31469738460951474,-0.3666611745540042,1.0,-0.1539858446591756,0.47316875685601695,-0.0688073460825979,0.053328070730551985,-0.008123042835869518,0.2972702069955836,0.1128065124562303,0.4703217047048829,0.17411817687584397,0.08530011890390098,0.47533929787714835,0.1342332127939047,-0.20845863566288933,0.30758390997162066,-0.3704717454029957
Occipital_Sup_L,-0.22314358035454948,-0.3030059969661438,0.14957518366158656,-0.23226696801567245,-0.14330852571237793,-0.16286423984931736,0.8415624007050453,0.42355510577251865,0.3739381093308605,-0.05373367984609066,0.465005751777266,-0.13138736083687014,0.08810636357231642,-0.18713629237638726,0.439941266697685,-0.10349743137072442,0.16819010184549685,0.010646970506821053,-0.1735631231077096,0.0716561982210983,0.25758526501060264,-0.7004647366187967,-0.06698247858004706,0.41953146116549184,0.14642869872454467,-0.42013311359895933,-0.05638358176534365,0.7772988307954859,0.5518292857647833,0.050410268372116436,0.4150963270694494,-0.391971533402547,0.6267903033654519,-0.5157458664260207,0.21503229395518733,-0.039236981613710184,0.36124392162429536,0.38605590338340107,-0.24213346265100816,0.1683936763200798,0.37552285796216983,-0.3836612943264871,-0.6099608031092831,0.3568342911549569,-0.1539858446591756,1.0,-0.259618358009629,-0.4075040291952552,0.3441131586443537,0.21556934900855806,-0.4580728079196883,-0.1994235117263117,-0.41769679628082185,-0.6579484817680236,-0.33073164659454146,-0.5848306386832072,0.343497348768219,0.2842191285366175,-0.08694581790931757,0.5054763179518084
Thal_VPL_L,0.3794032614929805,0.37227658246496104,0.09755703463752083,0.5519010565794148,0.1344206337735099,0.15944989946321553,-0.2389724946102917,-0.1605593250759228,-0.004342652567806558,0.23245468895255442,-0.2754419888118958,0.35725968822176174,0.4085004831662965,0.3925980703978181,-0.005105295535459375,0.4364186902005163,-0.11325413151123787,0.06249946908869509,-0.1208695474227001,-0.4076047148269516,0.39703321709995937,0.5788311412986367,0.47468921688766363,-0.4297607641312139,0.09466787280491595,0.565689251433821,0.2846593879705642,-0.30013239156489,-0.056001244937156316,0.4421033840570254,0.059271102293998075,0.48466215130194906,-0.03270667959717853,0.3474178772284127,0.20286461784764398,-0.012243841152665556,0.15771918850576616,0.026438563663954834,0.5696244121407776,0.4059883812096022,-0.16013110043680742,0.4209808350027829,0.6300616586220802,0.02111096523651936,0.47316875685601695,-0.259618358009629,1.0,0.3047426479078541,0.17859180699116253,0.03510052320635723,0.4198646599547024,0.5090268507784809,0.20585282661834667,0.44748598953684776,0.21329585573098106,0.5302608978987099,0.10773745425063093,0.05069204769669076,0.2807173153269875,-0.1624050283776748
Caudate_L,0.17285894642241098,0.2607513911595083,0.2762838489524935,-0.0751571755027909,0.5490076343769662,0.5609920808707467,-0.389919250829546,-0.5545126588856855,-0.6983783966847388,0.12950575315981266,-0.35115915815350707,0.13553903481403523,0.3068069951297004,0.2874762899900713,-0.3233710461448364,-0.14684498336771806,0.20098152644343692,0.2808791774105715,0.22071076214306284,0.2080364341129422,0.0622420675977233,0.5583905614811545,0.22415955479304264,0.1370571455758161,-0.09821693936423953,0.1182421177497056,-0.08242210042807943,-0.039997904554988535,0.20226000065967437,-0.21706935331537092,-0.046130411515133286,0.28607524059675093,-0.41800730350219256,0.5506530512649092,0.0740380926680328,0.012996792926884508,-0.4518328423954169,-0.05149088515839756,0.2305466617715994,-0.010025404936162845,0.051415294183452,0.21137825004805125,0.5116555291356443,0.02263029784881321,-0.0688073460825979,-0.4075040291952552,0.3047426479078541,1.0,-0.11038276899194573,-0.1874260116053856,0.3691748598110819,0.25069563796327965,0.25079788433576894,0.4041780236883566,0.42923572153785317,0.3788356421677752,-0.4092139056705621,-0.03800876872098784,-0.10903440224698209,-0.28427124011058724
Parietal_Inf_R,-0.08883398440512115,-0.23595259731405813,-0.32897040685855644,0.49277709250952295,-0.2685035380633823,-0.06443283754567909,0.1697396658385296,-0.14955273412633097,-0.027362313707133316,-0.019940752820272616,-0.008002399414383634,-0.1847744463561425,0.03059493747008904,-0.13763669148230212,-0.14111784023646792,-0.07314902525648151,-0.3838635595157095,0.06347318189201473,-0.13841129436184293,-0.4497400256456508,-0.06524736138815769,-0.10658953196991805,-0.14974983840075157,-0.23812778913058139,-0.41238649159816493,-0.12681277536809302,-0.03054846444785443,0.4536605202838737,0.4391702541850671,0.7762362738302131,-0.20548527927042143,0.12909912097966758,0.7142763664926077,-0.14660434745445408,-0.13898680038876884,-0.16262648883563713,0.6706234697111125,-0.04895711593445447,0.37865045003539216,-0.028763247468449497,-0.4271174419719284,-0.30294321286787257,-0.1548888850731003,0.18464589748006816,0.053328070730551985,0.3441131586443537,0.17859180699116253,-0.11038276899194573,1.0,0.15331883231797885,-0.23953704399511117,0.43356227011299797,-0.23861942529376284,0.029791503896051643,-0.07180969271336259,0.02492330628622747,0.09247255267954316,0.30354155639757363,0.717031873955397,0.08068288867025833
Cerebellum_Crus1_R,-0.2730728736768809,0.09961434990436488,0.14588059948390153,0.07824781680834021,-0.386085183982137,0.18791135716721905,0.2643887798911302,0.2151781608262147,0.2955836154835311,0.3815938752509103,0.22452267008849933,0.14408455989531616,-0.11981705469495618,-0.06964734227649387,0.4516895022262014,0.03592901041834828,-0.4470921199505537,-0.05012561826620791,-0.08756937988592187,-0.06375604990631002,-0.021056497985007704,-0.2237311588845426,0.19465214089904448,0.059866179440351365,0.07276026819990329,-0.33863191132722953,0.4161042746829202,-0.04139433128126883,0.16492640701624872,0.22003714607800073,0.3124449566564521,-0.37889268991251296,0.3638393654438922,-0.6097920227444685,-0.35676087923920574,-0.35241025025157185,0.5619399782338486,0.4476288501737806,-0.17939517218160003,-0.12501023918848028,-0.03230124339265778,-0.3108808516447133,0.042877002687806975,0.16757982995893742,-0.008123042835869518,0.21556934900855806,0.03510052320635723,-0.1874260116053856,0.15331883231797885,1.0,-0.39811685061533303,-0.07698945067022185,-0.1701641563177047,-0.046058369588064356,-0.24681628305031686,-0.31650068468299475,0.46283426239685743,0.4095564663298507,0.02404362975494491,0.45064244633823247
Thal_VA_R,0.17911790715534948,0.558792671197712,0.17709217824999285,0.10698813507270177,0.31589730639606883,0.013447686840478916,-0.43338237160604914,-0.0592579973023162,-0.13330253905334966,0.2605359575956811,-0.43559162587401756,0.5176488758089536,0.1640202541790724,0.27604518714253173,-0.20543672837845997,0.4604460249920553,0.27202732526865775,0.17030275955039337,0.03737703605866999,0.026909704377644048,0.21451962476775013,0.6724403656996346,0.12529690985017433,-0.12385411872978366,-0.07667652332009951,0.7193409217353387,-0.18854936727187596,-0.36154073401010467,-0.0777357333770722,-0.11554227773689153,0.10502769477723557,0.40622745991437853,-0.5176741426775626,0.5205843639964528,0.29170472050130125,-0.10883416213906932,-0.3870847898453088,-0.05048890021544288,0.15622560334547964,0.4938864588940861,0.11393725203547748,0.5141470299882931,0.6145614332522372,-0.24357546626456447,0.2972702069955836,-0.4580728079196883,0.4198646599547024,0.3691748598110819,-0.23953704399511117,-0.39811685061533303,1.0,0.03928988119404659,0.3869472132770418,0.28684956393821154,0.5569397372427762,0.45376882852618156,-0.2275902810385412,-0.007317070729439515,-0.157966351006146,-0.35928267526032653
Frontal_Sup_Medial_L,0.24986772838429155,-0.06609617013072634,-0.030043429788692837,0.5598939649111269,0.22373853485109893,0.16712362150393828,-0.23239932052602746,-0.4184827956528032,-0.19789061011649547,-0.05666042184543882,-0.19332647267387276,-0.0025093627688053716,0.3583741213797248,0.27042918367023633,-0.18754411756158199,0.05837025135035656,-0.19511043444540865,0.1316547356704481,-0.16473959969293878,-0.5047560032593295,0.08414436206584733,0.32842802281956207,0.3317413363737616,-0.5340480250135118,-0.19406729173417342,0.24147193621613683,0.3844613903306081,-0.015162598087150519,0.12833621672763812,0.4955620951773918,-0.3059637634350716,0.4401947244468128,0.2720744823925226,0.2841405265874441,0.08361745616033732,-0.006525281997956825,0.21219305413001746,-0.021532587071504707,0.8791194514850612,-0.01978371512927816,-0.3608509994143037,0.0553022803456975,0.2891494325541556,0.14726494091563141,0.1128065124562303,-0.1994235117263117,0.5090268507784809,0.25069563796327965,0.43356227011299797,-0.07698945067022185,0.03928988119404659,1.0,0.00021897370528320696,0.5463100780221242,0.13652644621304494,0.5142031939485237,0.055006974932267215,0.10068458824723366,0.4963762003046741,-0.13256764730526158
Raphe_M,0.24550274728746474,0.26573518149380776,0.05766790747256778,0.12435016299119456,0.04515370948363215,0.14189584706033825,-0.3228622533429876,-0.047761326928106994,-0.10760941482253676,-0.08719299435536637,-0.27790872342310946,0.16024878089292688,-0.13325928570295445,0.29024273800198136,-0.3038671568889033,0.28058960775144176,0.13000974788677802,-0.20660106974003853,0.2816584105498797,0.3356236723630933,-0.06414058919576124,0.5067740469303494,0.2247172910392086,0.08885437170372322,-0.013172271134922343,0.5477927980769284,-0.07812224219900492,-0.3199545122097549,-0.11399915524912668,-0.1093720248931294,-0.17502357387533993,0.24631151235082532,-0.434082428083451,0.6001851511128928,0.0609387234869425,0.2705535832444116,-0.27447443410322797,-0.29518487364820517,0.1022757641348884,0.08499537947567484,0.05872012727371514,0.5795102973376299,0.40947831386420114,-0.3020791861317801,0.4703217047048829,-0.41769679628082185,0.20585282661834667,0.25079788433576894,-0.23861942529376284,-0.1701641563177047,0.3869472132770418,0.00021897370528320696,1.0,0.2553580549531154,0.32508305910482066,0.5548272758133681,-0.13276645200896672,-0.22896303284120037,-0.0016937022111840538,-0.5666688305366275
Frontal_Med_Orb_R,0.1408282226832899,0.2619063313777745,0.001905130850206794,0.4295286914835467,0.12835160022526534,0.2526882079866751,-0.5637369271878733,-0.4922474033342012,-0.35059303773836037,0.1262270731240813,-0.40887539274820855,0.2151291017360687,0.1454731407505459,0.16955456266356045,-0.3907448752267655,0.11982900201374656,-0.3052141570992631,0.06771998362726943,0.09687239484566862,-0.2649003305604773,-0.21382301914608476,0.6250729454934881,0.27836198477813473,-0.4454194835586152,-0.3129856568480274,0.36116811918989133,0.11931032467165173,-0.4459253148768033,-0.22093966487151137,0.26099970204041884,-0.35103622284521036,0.4871155510084271,-0.22460053516239015,0.4291272030682814,-0.22314495698074813,-0.12540197010101267,-0.06546406163482298,-0.23558703227713493,0.519170945249886,-0.19977119369361102,-0.46841262803270295,0.18788751427276634,0.6720979931281533,-0.0960785389193461,0.17411817687584397,-0.6579484817680236,0.44748598953684776,0.4041780236883566,0.029791503896051643,-0.046058369588064356,0.28684956393821154,0.5463100780221242,0.2553580549531154,1.0,0.314131134311936,0.5753581000689612,-0.24250255089736877,-0.0043098443136772744,0.2860990486773486,-0.44766116439287995
Pallidum_L,-0.017666001560604876,0.40371281608483567,-0.012543043701405557,-0.09279734896826825,0.2944286711167125,-0.010442589744267212,-0.4288746539460468,-0.05528752049002713,-0.42217923287741826,0.4929084771529282,-0.5972920435172511,0.3941387498361133,-0.15350146564549627,0.01906170624192725,-0.4967098835872052,0.057893501889550225,0.1385786954673242,0.32252492305003083,0.0018094955196940182,0.21406906712872947,-0.12384494238331226,0.5217072584372363,-0.11656759776338894,0.063113303015868,-0.41561572206426806,0.40582060047753377,-0.3577639752837787,-0.06495917101477745,0.14897424256303946,-0.08412036406191091,-0.06084345044851138,0.4209990602494191,-0.34928047430665676,0.42189909497155886,0.0866726637269188,-0.3902355772218068,-0.2910607114296634,-0.09213008579334657,0.20781020394531788,0.2952273439699597,-0.1228058036349652,0.2047506781485592,0.36815458569617676,-0.10741325565323319,0.08530011890390098,-0.33073164659454146,0.21329585573098106,0.42923572153785317,-0.07180969271336259,-0.24681628305031686,0.5569397372427762,0.13652644621304494,0.32508305910482066,0.314131134311936,1.0,0.30443643731747744,-0.47473769447418845,0.3483750888107158,0.07461210563147282,-0.3862328627973268
Rectus_L,0.4231938560318909,0.26342685469983446,-0.039411663229641576,0.49453254887597414,0.2351677738493962,0.2598194990747891,-0.43481593721139034,-0.30802177539574116,-0.27366017797317616,-0.157793961442582,-0.2686782405629452,0.16615000313687753,0.15799195338223312,0.5164714484339227,-0.3407978708157899,0.35652615720161107,0.08767044810430791,-0.2211032697097247,0.2308276820880452,-0.10739840871511457,-0.004467934338958497,0.7187845616436043,0.43291943852177034,-0.3166918947753928,-0.08482060950804798,0.689540720684194,0.11909571813868658,-0.42783101644624105,-0.1671786933297151,0.1878013557934462,-0.37645609670004676,0.44460104368554587,-0.3439939676914252,0.755181868000245,0.2085635250450752,0.3224223240573447,-0.14315089493720912,-0.28463694549403684,0.6370079403853028,0.03291305740926234,-0.13369464550645926,0.6173987332100678,0.6270867458086941,-0.09572364995309493,0.47533929787714835,-0.5848306386832072,0.5302608978987099,0.3788356421677752,0.02492330628622747,-0.31650068468299475,0.45376882852618156,0.5142031939485237,0.5548272758133681,0.5753581000689612,0.30443643731747744,1.0,-0.05937937539089196,-0.22362779698858423,0.228010776439661,-0.5450284883698197
Cerebellum_6_R,-0.05627965161016133,0.14230643997676587,0.12105581728957222,0.3232482884855373,-0.24415205502140802,0.09987420544582926,0.4734144229523545,0.3248417994881108,0.582029359463713,-0.13085714101732432,0.5960094857420409,0.13178571662374955,0.16898646478311247,0.3984504771234736,0.7093584607450211,0.27921802364360593,0.09210417182273731,-0.24262717384605723,0.025393954786028752,-0.24333319043518403,0.2893990459151927,-0.27759825202500105,0.3492330309541842,-0.09626322033683492,0.28091983077775834,-0.002952068491193243,0.6343379260838493,-0.03872791920405314,0.17748583994399966,0.1405869847600864,0.36230863619996534,-0.26047046972782634,0.3594495065536479,-0.4042236806076839,0.16541161285221118,0.12109167862548922,0.4807213482281971,0.38283667062798116,0.04369631547434955,0.0007269873483171426,0.3916717811244717,0.073513096287068,0.01746911436511278,0.318242512170162,0.1342332127939047,0.343497348768219,0.10773745425063093,-0.4092139056705621,0.09247255267954316,0.46283426239685743,-0.2275902810385412,0.055006974932267215,-0.13276645200896672,-0.24250255089736877,-0.47473769447418845,-0.05937937539089196,1.0,0.2405461255591077,-0.1296001505340918,0.487355791580843
Thal_MDm_L,-0.3849063612547038,0.4630359125657462,-0.0002391365133363749,0.05562223579414799,-0.04610284471924507,0.1159198295057173,0.17896077831076956,0.10691100708009264,-0.04997305591061027,0.5313483622234394,-0.04011342885036489,0.39362490964323854,-0.04727023389397485,-0.0632159271000428,0.13389163036876348,-0.08362808600281242,-0.011893456168742591,0.21962342001061153,0.05763284549834329,-0.0657506099284755,-0.06506024692802594,-0.06911005866291298,-0.12367616723084215,0.09106874164928298,-0.41088181122342243,-0.1049335043966067,0.02743200125919949,0.24338369586322972,0.46706203983664035,0.1486727551809414,0.19341178480032195,-0.12031930750157403,0.322128320628613,-0.31622948701803083,-0.11310449172747251,-0.5973850782698709,0.38806646193523336,0.4144150376304361,-0.01057915015730706,0.0628302859006382,0.0011757837609836115,-0.23014490108229277,0.1316490883757447,0.5124524987170542,-0.20845863566288933,0.2842191285366175,0.05069204769669076,-0.03800876872098784,0.30354155639757363,0.4095564663298507,-0.007317070729439515,0.10068458824723366,-0.22896303284120037,-0.0043098443136772744,0.3483750888107158,-0.22362779698858423,0.2405461255591077,1.0,0.06193530049097596,0.23115421642033013
Postcentral_R,0.07400674985861999,-0.3081712165566474,-0.5818931216701073,0.6481416612049263,-0.4197521397847713,-0.057902679865888165,-0.18618067008645162,-0.30604257663669204,-0.05286403778838169,-0.06526587916681165,-0.2835200473408951,-0.29657726405763274,-0.16519598054522644,-0.07444310341778362,-0.4849132500945904,-0.0727476265170789,-0.6800711490632577,0.013572922980839291,-0.14843200671699375,-0.46678016934166616,-0.31015373279210745,0.09920218531092785,-0.17757659261730793,-0.5331721710951979,-0.3777156919366963,0.07814250993583037,-0.0023979562237648293,0.02664717240888823,-0.014344904645259346,0.8514835295911432,-0.5179037622920961,0.36470129931522993,0.5213723690516617,0.08599595735569339,-0.3914902113916624,-0.1177351804266213,0.5724773011906701,-0.43922907898732066,0.4353463388287035,-0.11920588073364397,-0.7858702128049363,-0.14895187191434173,-0.058410487127068006,-0.15886035251608438,0.30758390997162066,-0.08694581790931757,0.2807173153269875,-0.10903440224698209,0.717031873955397,0.02404362975494491,-0.157966351006146,0.4963762003046741,-0.0016937022111840538,0.2860990486773486,0.07461210563147282,0.228010776439661,-0.1296001505340918,0.06193530049097596,1.0,-0.2750278364139836
Cerebellum_10_L,-0.2779919334245621,-0.08490394266053496,0.22419301681808151,-0.24900612092439056,-0.0017557933465716376,-0.1667369526379594,0.4248278301010477,0.41960985857238153,0.2511020481283177,0.1024463623808045,0.5547687729964422,0.0006942263796235505,0.03745928215005452,-0.07609104507546684,0.6056975993045716,-0.1856700172786735,0.05883041998735413,-0.02009296677134233,-0.26682384857759206,-0.13242490411448513,0.2551013898767317,-0.4497622666107735,-0.06364939447433521,0.13142902802342454,0.22836657646446953,-0.5313505444052244,0.31472174211992276,0.2900060845774514,0.3008987444397409,-0.06743833131739486,0.3888225267120498,-0.5128126265630636,0.31787494474317496,-0.7625022058699902,0.1635937101171124,-0.16770478903418515,0.2584393962992159,0.60266168417676,-0.15726934482676994,0.009384730134958665,0.33936318784806707,-0.4900907939579416,-0.34933456359242937,0.3497484662670778,-0.3704717454029957,0.5054763179518084,-0.1624050283776748,-0.28427124011058724,0.08068288867025833,0.45064244633823247,-0.35928267526032653,-0.13256764730526158,-0.5666688305366275,-0.44766116439287995,-0.3862328627973268,-0.5450284883698197,0.487355791580843,0.23115421642033013,-0.2750278364139836,1.0
