,Thal_PuL_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Raphe_D,Supp_Motor_Area_R,ACC_sup_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFClat_L,Amygdala_R,Heschl_R,Calcarine_L,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,OFCpost_L,Thal_VPL_L,Temporal_Sup_L,SupraMarginal_L,Occipital_Inf_L,Temporal_Pole_Mid_R,VTA_R,Raphe_M,Thal_IL_R,Cerebellum_4_5_R,Frontal_Inf_Oper_L,Cerebellum_4_5_L,Parietal_Sup_R,Thal_MDm_L,Angular_L,OFCmed_L,Rolandic_Oper_R,Thal_VL_R,Frontal_Mid_2_R,Cingulate_Post_R,OFCant_R,Cerebellum_Crus1_L,Lingual_R,Thal_VPL_R,Parietal_Inf_R,Frontal_Mid_2_L,Temporal_Pole_Mid_L,Frontal_Sup_2_R,Vermis_10,SN_pc_R,Postcentral_L,Cerebellum_3_R,Olfactory_R,LC_L,Frontal_Sup_Medial_L,Thal_LGN_R,OFClat_R,Vermis_7,Cerebellum_8_L,Cerebellum_Crus1_R,Cerebellum_10_R,Cerebellum_7b_L,Thal_VA_R,Cerebellum_6_L,ACC_sup_R,Occipital_Sup_R,ACC_sub_L,Precentral_L,Paracentral_Lobule_L,Hippocampus_R,Occipital_Mid_L,Frontal_Med_Orb_R,Thal_PuL_R,Thal_VL_L,ACC_pre_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Thal_PuM_R,Thal_AV_R,VTA_L,Temporal_Pole_Sup_R,Caudate_R,Frontal_Sup_2_L,Hippocampus_L,Occipital_Mid_R,OFCant_L,Thal_Re_L,Lingual_L,Paracentral_Lobule_R,Vermis_4_5,Caudate_L,Temporal_Inf_R,Fusiform_L,OFCpost_R,Thal_MDl_L,Occipital_Sup_L,Vermis_3,Calcarine_R,Occipital_Inf_R,Cingulate_Post_L,Temporal_Inf_L,Vermis_8,Angular_R,Precentral_R,Thal_MDm_R,Pallidum_R
VTA_R,0.3099551347941557,-0.11456863207135484,-0.07499802380230079,0.010474951742005273,-0.004931182658597656,-0.1980235318935678,0.330892207420667,-0.05195277745722168,0.13489005549232255,0.2561051777699767,-0.12702054302045643,0.11412067448587211,0.12025501549181991,-0.2795500226722887,0.049032722350395054,0.08197476932210149,0.22833279798116046,-0.224968585309571,0.15847767700644547,0.22286258755419766,0.08705717502445307,-0.12662222897734224,-0.07534055570783482,0.18613117586035283,0.16790939867034138,1.0,0.11374382080892781,-0.14237386031576146,0.30177626848307854,-0.06945433672957615,0.08138636561774427,0.02088174162981903,-0.33247115474132205,-0.09473743936111725,-0.09380849823961428,0.31990854068218794,-0.23009778879360038,0.015879073118126474,-0.03765986817176322,-0.2728678550619785,0.3435559130741946,0.16455456054452383,-0.13093619163162118,-0.012461753116303891,-0.20573060659859763,-0.004287029830615033,0.10488222561170726,0.16165950855543318,0.44978552312309716,-0.105474244455427,0.1684303037782708,0.12135992501052448,0.011169543797312371,0.06049257378984577,0.04573225004757199,-0.2058217868678298,0.5492720255683717,0.002076358701073173,0.10679415697748709,0.3055217045873116,0.1754984080534935,-0.28427285518662915,0.3048359242542624,0.050663043868259705,0.1697623708664505,-0.26513794101490623,-0.07887485100933035,-0.0907482119699264,-0.020728170535445577,0.12016211416023764,-0.16424366573164692,0.14118213694314943,-0.1675701048988576,-0.005585581368099904,-0.23617539627581943,0.14957285333348969,-0.06912291741084713,-0.44810357459709127,0.4150595630584029,0.19485717482224543,-0.02567223850401683,0.010708019552655547,0.03967873904933432,0.12300283949588624,-0.22005544610482883,0.07752301675149724,0.2508361695525664,0.15456588039741123,-0.018098189020912453,-0.18634654040935994,0.3004759762892633,0.11028704876807192,-0.11593031218655249,-0.27761900152305957,0.07608682815587443,0.2798591335173851,0.37561639595348745,0.013532371496895176,-0.060455052637453995,0.02181149212012211,0.33530892369887877,0.2399873696130462,0.18000524345887242,-0.26535726360011974,-0.05104767725214587
Raphe_M,-0.4698519728717861,-0.29518487364820517,0.0609387234869425,0.22222489665970047,0.3249716103240723,0.16024878089292688,-0.2938547384887089,0.12590474459639492,-0.06414058919576124,0.06179309197466502,0.2941056733927787,0.24720994820560566,0.5212281284621961,0.04515370948363215,0.28058960775144176,0.14189584706033825,-0.33900862504427637,0.21599921629832108,-0.3799038758953093,-0.19192255939293779,0.20585282661834667,0.13000974788677802,-0.08825183073359516,-0.3476042335038315,0.19297883946664782,0.11374382080892781,1.0,0.014464411006161982,0.5001972498339095,-0.14887526144887303,-0.07894431039725118,-0.23534517027226157,-0.22896303284120037,-0.3416077240691393,0.2461528215545685,0.4703217047048829,0.19710131637649847,0.21014282689773167,0.19345987796696104,0.262275215044483,-0.1742922060476148,-0.35600186460737315,0.26851208742575466,-0.23861942529376284,0.22569998852478404,-0.029443647568839864,0.1888005101292546,-0.522873623171277,0.24550274728746474,0.08885437170372322,0.1397856249992409,0.3291889684016762,0.2982318571985272,0.00021897370528320696,-0.13325928570295445,0.4022756101543926,-0.013172271134922343,-0.48820184380951415,-0.1701641563177047,-0.07812224219900492,-0.36952954333884946,0.3869472132770418,-0.2912928540314061,0.41877846905887206,-0.434082428083451,0.24631151235082532,0.3356236723630933,0.19015013846704287,0.5477927980769284,-0.29410226750149554,0.2553580549531154,-0.29720349160189735,0.40947831386420114,0.4407688481940678,0.5067740469303494,-0.3322880287088085,-0.3761288761577235,0.11556444452883995,-0.041738920217401436,-0.021521982465516745,0.2195793028646343,0.1022757641348884,0.476506353204902,-0.37722668859758784,0.45369356191650406,0.2816584105498797,-0.3537746204572701,0.29024273800198136,0.2712347641161867,0.25079788433576894,-0.10760941482253676,-0.04120701129923761,0.05766790747256778,0.26573518149380776,-0.41769679628082185,-0.31577060307907323,-0.22531731245948522,-0.047761326928106994,0.14304769895060837,0.05872012727371514,-0.27790872342310946,-0.314027402288249,0.20847667507696863,-0.3500911220291267,0.4217355614184583
Thal_IL_R,-0.08307155120048403,0.210842046496267,0.0334938517331575,0.2592179064043892,0.28369238056559926,0.2527919625161573,0.024389099159685672,0.019082032943101363,0.08166026965520967,0.12807960831803658,-0.220537176951958,0.34957586512863686,0.13238674035061557,0.238150490112713,0.060870685190244626,0.38990676666410395,0.10326128093364022,0.16385299498842254,-0.09611319689912645,0.13685829048664727,0.25056211025569536,0.13221415779824888,-0.10700547753085067,0.07655231598758774,0.22677763003738194,-0.14237386031576146,0.014464411006161982,1.0,-0.14506948318521448,-0.01084116431027554,0.14134831858714642,0.04041771596713305,0.4340703094468346,0.03810540516233459,0.3109739418705507,-0.07758835016105542,0.3088719303289938,0.20491727612388488,0.22074357847434048,0.12936688217740536,-0.09995200742869363,0.0806653381233151,0.34627067295933467,0.23734534719110292,0.18686638624382146,-0.32533300301413304,0.3054134275226273,-0.1604338350432107,0.15761717850320836,-0.1730500193965778,-0.10748699425019127,-0.051264875331894715,0.31744805672807935,0.3063238125272225,0.43360363271731067,0.24002233675821474,-0.18901737318647682,-0.12089641132756195,-0.10444751949445231,0.04965402893073346,-0.07060403576555445,0.2683402544507445,-0.04803529198754684,-0.313078318988381,0.15595224329614657,0.16458262780026933,-0.2641598120380784,0.12909716372978872,0.15352696418300274,0.050686539075866316,0.17502515454367476,0.06313639277703048,0.3233929395055006,0.11039994975648522,0.23371379926712638,0.2868145188384166,0.3272762636525481,0.4473737789357691,-0.26207158248984636,0.19248014962798518,0.2768626466448617,0.20284680699125238,0.24238147866405824,-0.21655190293909923,0.18119150338102666,0.04169264169504799,0.2615569194608076,0.21776332688361505,0.22657079883563844,0.36904970268779863,-0.2610962028698574,0.22746350385932113,0.07309649707046123,0.2892688929382272,-0.01864822451784966,-0.03007604575415978,0.06047225453350434,-0.4831336434707393,0.18693359098005766,0.0013216893570387974,-0.16684512157788575,0.11341618170636944,0.0462199732184615,0.3148639795809741,0.3359599766215463
Cerebellum_4_5_R,-0.06110751701883752,-0.02754064007823275,0.2574621247159261,0.2035166039383191,0.2926140356949966,0.13398495170129288,-0.043613749956334165,0.1557168372532525,0.33930151328136876,0.2574403814908778,0.06828156913085702,0.3679934397510377,0.5287793800627649,-0.08294378542494384,0.37084684270609075,0.1813706203937232,0.05810036179102515,0.02346624268795399,0.005512639365619501,0.16966868372643323,0.34620888438615793,0.13390939736919744,0.04835547217811958,0.06874422546922883,0.2719320009291718,0.30177626848307854,0.5001972498339095,-0.14506948318521448,1.0,-0.04283193288065551,0.49749408032178977,-0.0672642485348193,-0.14643427263794662,-0.083748862371403,0.12542143063625447,0.6132742281521477,0.09754675864124387,0.3874068574524179,0.09632194749124992,-0.05411465183918336,0.1735542479893933,0.20789006723563871,0.10736913991246196,-0.08072037644609668,0.15004722305308313,0.1599677999474443,0.32289397251271057,-0.004129683496142784,0.269945690834974,0.14646105915588323,0.6509432265689915,0.36222157517250614,0.2447157378333892,0.06811069991567308,0.01672798820065292,0.0627442743189729,0.30649262758907475,-0.19199643149600548,0.11436233944921957,0.24986129413892846,-0.10352881323167408,0.1761538158795498,0.24122693881283536,0.22597386512432877,-0.06308790962033914,0.11579534862120719,0.2605872352030319,0.04762610572663453,0.43290418148147125,0.1032511490828054,-0.05867482528937097,-0.20635979392400253,0.18916290490645357,0.20521479081787583,0.2380766324184813,-0.08839739469542565,-0.09211322011500298,-0.17671198641618663,0.3231834628686597,0.23647148911002616,0.16066928143535844,0.16619126527247507,0.4078427366334152,0.04220515977154809,0.16574514837748783,0.05662008741692163,0.17136909185705892,0.4268751219550697,0.599791027809219,0.105168299746381,0.2737628887888987,0.374132765227127,0.21499561565725053,0.09126778198739635,0.002297371924048956,0.2627415142953981,0.37047159668110907,0.25263933032792824,0.1697769936950578,0.31387092657075255,-0.07390284219420276,0.039348997417261555,0.17230314453019402,-0.04438150936495409,0.29000442905588836
Frontal_Inf_Oper_L,-0.05345663383081265,0.29574345109927797,0.5074161532424237,0.14896430888153658,0.21940082775164998,0.008701739462134062,-0.13383466306511302,0.8022514658033719,0.2862416137999266,-0.2865642152555946,0.22948664621967646,-0.26222369816840996,0.009634998619512336,0.3526664255013503,-0.10979287612632817,-0.24238554191519313,0.2923756799895739,-0.20024437830955438,0.4022391592724542,-0.22082779709713438,-0.39152771317530366,0.7025679398826561,0.7500189531403818,0.3993384290379171,-0.33918094895994544,-0.06945433672957615,-0.14887526144887303,-0.01084116431027554,-0.04283193288065551,1.0,0.37456480601386105,-0.16496502279893863,0.007650707949014484,0.7165130951578993,-0.5040509730525091,-0.3015260190413104,-0.2985335195085557,0.09452073200363507,-0.2174899639941421,0.3487291632525462,0.21011905429335212,0.17372618450030317,-0.041506578454666855,-0.299802055075948,0.41814511803013804,0.47173994916801365,-0.38391395449431026,0.24320071302416676,-0.029103050354644593,0.5256293529389476,-0.00880173410087998,-0.19301324850708482,-0.15600574632020006,-0.43327415304405037,0.06162820368623953,-0.5650309152064676,0.26680464474934346,0.2177291745203794,-0.34234450764915475,-0.22932660465417223,0.16201281295340808,-0.001653159045310703,0.29186601413795676,-0.14749395157461068,-0.09454673007071288,-0.31805943729779873,0.39633969457443174,-0.17934297256973036,-0.14333291628248057,0.5061038429247736,-0.6838359750526644,0.42630974346720113,-0.4419703232597397,-0.509155730220383,-0.37879311459740517,-0.056307708033949994,0.49133862110767784,-0.3015013166603191,-0.07750461359392508,-0.19636765015300534,-0.6124965966072202,-0.3569507717382158,0.18171728232772097,0.052138246057011665,-0.44361647549135735,-0.02295105162165111,0.1906554097802933,-0.06806482552350693,0.2080791465782341,-0.16899607405007808,0.10626678460349542,0.5084007552770751,0.21035832618986708,-0.03490381678025294,0.5006858549255526,0.06932589280112074,0.19812989422382396,0.3477052774776221,0.06240981471726887,0.6504270727466791,0.23335437086395514,-0.33610409857037127,-0.5906786354976827,0.2712905988231808,-0.5311567759679311
Cerebellum_4_5_L,0.1708978476658576,0.47998995634493163,0.46548869570105234,0.09145145628317375,0.22521870272274636,0.08236413827098894,-0.06311974588937545,0.3705675788603087,0.564624195420977,0.050358733639519294,-0.16027468129765354,0.24148236237088863,0.18440955111181698,0.14310204338480204,0.20833539110697705,0.08842072863315313,0.5771518910784369,-0.10862151425287099,0.5063412783220846,0.39552017818456753,0.10471503818169753,0.3530504928312101,0.40633680669387184,0.6686521760152603,0.21269092418164354,0.08138636561774427,-0.07894431039725118,0.14134831858714642,0.49749408032178977,0.37456480601386105,1.0,0.21740422292553233,0.1146427945305109,0.5223413907367089,-0.10982363897348475,0.11003747617851369,-0.11563077921914068,0.5319660026934321,-0.05058397836931065,-0.13407351833696957,0.37525654656624036,0.636617289596624,-0.05142597075739137,0.21503178396265848,0.13540133988734823,0.33890056583869654,0.23844281147967086,0.488855131656929,0.017964033378033782,0.33899702535930515,0.4813743717637912,-0.009793460141158256,-0.06378491264372088,-0.02333903916447762,0.3112545133716781,-0.4155567831377351,0.2522327280694497,0.41461424533079266,0.1397741371404208,0.11593993384296064,0.3171526694121618,-0.019383974155943617,0.5913613018513257,-0.3496846158263024,0.2810944773694521,-0.17810122559902938,0.10931830710685965,-0.19591737348013658,-0.04575563977383482,0.6665533046501988,-0.4590855472189625,0.20635848022341943,-0.13686217747281318,-0.2895051568357095,-0.14373678413693525,0.15060639167270504,0.5721537886976709,-0.21893514749812729,0.26664877028941636,0.3734821592406181,-0.1526752932322535,-0.0034233872933574715,0.13377110388260288,0.262893680990335,-0.2703041336360459,-0.15587364672830017,0.5957331554014902,0.26356705180757417,0.49079013408944844,0.07089297461579948,0.2375660546237205,0.7719623399411534,0.46495851080713796,-0.021360209001906088,0.5762697134767132,0.6347257566698074,0.6375590674842145,0.2401496462244935,0.04476442846385087,0.6004926992624035,0.23907158243232943,0.1891918099771368,-0.27286749251344333,0.4372204691698984,-0.15733666368402785
Parietal_Sup_R,0.5883489980274402,-0.14515589509216115,-0.1778338083090179,0.08412904780733114,-0.4473100121164765,-0.41667246794258056,-0.05098680913407638,-0.2905549209438318,-0.1805298644170056,-0.011187450152103885,0.07029346694991219,0.1034169330526675,-0.3124748548595898,-0.23512324872792353,-0.3259135453149499,-0.09196154581209513,0.4114426677713259,-0.10029166420105774,0.08911630394450065,0.21961343495967672,-0.050700482018575015,-0.36991280409239297,-0.09870460869404078,0.08889836691374084,-0.011163857178816291,0.02088174162981903,-0.23534517027226157,0.04041771596713305,-0.0672642485348193,-0.16496502279893863,0.21740422292553233,1.0,0.14490494556648412,0.2536567558932119,-0.11078878639498575,-0.050313926245303404,-0.2917493893867965,0.07612923461071355,0.18762239255590024,-0.3415714332689255,-0.22609548137736735,0.2850247385212922,-0.5473552896267863,0.8507878443731692,-0.014984864446247463,-0.2640594276176812,0.10655277045718817,0.059440269015283105,-0.1503944767693288,0.04222655423773813,0.26894435052186577,-0.33861266839591314,-0.44751273247663126,0.2879008352781217,-0.11186018001010034,-0.14081822551274206,-0.33566835547360047,0.10077604842975023,0.08506203563923415,-0.22926044811304794,0.009220820098683172,-0.41759085246912314,-0.14441157672000743,-0.15296471228731867,0.6861086013737512,0.00849317944304548,-0.17368915199282386,-0.16600909887583037,-0.3519218599333689,0.16900169332840714,-0.10897936985676392,0.08213819302006001,-0.41627025203216833,-0.19793162727107227,-0.3054250342299352,0.44997946386770127,0.1644045048942283,0.05773274347704015,0.27775025854514757,-0.02696534166723777,-0.03350768957101156,0.17940423577738648,-0.3017985731404654,0.5712854020037359,-0.16356265794848815,-0.11593856165976461,0.15476631390614468,-0.30676800411280675,-0.33429321848887766,-0.08836554208406906,-0.1368640230576,-0.2217484820537646,-0.2826678434245313,-0.4833881530522252,0.48457587359381926,0.46564890952899163,0.13326125275266365,-0.09833390146737218,-0.08997141238034831,-0.3838489077205643,0.04457681483901536,0.6720659305775952,0.2861785787821884,0.22205555300357166,0.04002221165128943
Thal_MDm_L,0.23345572320516483,0.4144150376304361,-0.11310449172747251,0.10629119145741657,0.011468513294296117,0.39362490964323854,-0.061934084463156173,-0.14721643994082176,-0.06506024692802594,-0.08611407965197714,-0.19684590851717898,-0.048884485159124726,-0.21130987540380672,-0.04610284471924507,-0.08362808600281242,0.1159198295057173,0.23843390215232552,-0.23449896595916567,0.1370181525699135,0.1772271867294338,0.05069204769669076,-0.011893456168742591,0.08815642104607184,0.12711830874358773,-0.16836340218935283,-0.33247115474132205,-0.22896303284120037,0.4340703094468346,-0.14643427263794662,0.007650707949014484,0.1146427945305109,0.14490494556648412,1.0,0.23207478448697724,-0.09377261804652415,-0.20845863566288933,0.27309147878910617,-0.0558515836007268,0.0831466988115302,-0.04270215682420405,0.13629947427516115,0.434341872714958,-0.07079743253422226,0.30354155639757363,0.03677962454605077,0.04867542043832326,-0.00018795598158688806,0.22010628933834886,-0.3849063612547038,0.09106874164928298,0.007903210625015117,-0.4586968310479498,0.2154318862451094,0.10068458824723366,-0.04727023389397485,-0.0550722331091631,-0.41088181122342243,0.17962873456960762,0.4095564663298507,0.02743200125919949,0.26199712674283715,-0.007317070729439515,0.14599549843276594,-0.44902849786205074,0.322128320628613,-0.12031930750157403,-0.0657506099284755,-0.0011895075983350979,-0.1049335043966067,0.20035195527022454,-0.0043098443136772744,0.06907784347413563,0.1316490883757447,-0.283000907537195,-0.06911005866291298,0.39773709385600875,0.4523620712104345,0.59839566303987,-0.0043066699645580445,0.05036942106001309,-0.03398657199741237,-0.01057915015730706,-0.1660284414336972,0.3330352671297506,-0.13774196158397334,0.05763284549834329,0.48055296995677493,-0.0632159271000428,0.19223709498096644,-0.03800876872098784,-0.04997305591061027,0.06593815996614041,-0.0002391365133363749,0.4630359125657462,0.2842191285366175,0.07283701829735352,0.11647569627854641,0.10691100708009264,0.07603792152492742,0.0011757837609836115,-0.04011342885036489,0.23385175199534486,-0.04215713849740753,0.7488299021332256,-0.0892653101842777
Angular_L,0.28430108190551956,0.37962131941460886,0.32773046457570726,0.0757554381353629,0.11097735195779639,-0.06408986660303698,-0.14711989512705728,0.4945892066099217,0.24995321086334685,-0.37762978334173974,0.13672909124659371,-0.35579755053565315,-0.14212547056739577,0.1866243509887575,-0.23395687279468688,-0.0774964173673825,0.554702661667989,-0.3961248679643929,0.4703629684076074,0.027017141487773986,-0.44347849027583386,0.5031567385161325,0.8472205941911373,0.6072955218970391,-0.3338651688505597,-0.09473743936111725,-0.3416077240691393,0.03810540516233459,-0.083748862371403,0.7165130951578993,0.5223413907367089,0.2536567558932119,0.23207478448697724,1.0,-0.5410009013838339,-0.41540587312549443,-0.5172778748526979,0.06648968840343528,-0.13800955251322686,-0.012880383066387243,0.29694427805910945,0.44186755392843374,-0.3085865578407012,0.021466214991169987,0.3522679143144846,0.376452923684358,-0.2873576545640623,0.477958439402259,-0.21252824522366104,0.6717375616867914,0.11450345305234762,-0.3628094978297978,-0.3011201829958488,-0.2832759783580231,0.09530852804750203,-0.7093321543615555,0.18063422683484567,0.4305352941053203,0.001976180588156294,-0.1660566547683809,0.24702786402389276,-0.28757906651553583,0.4051643647425048,-0.39673615284824726,0.2720136639099986,-0.4071006613537445,0.3778873973721365,-0.34263965729930307,-0.45012209693636895,0.789717309300009,-0.6624088526975499,0.596401673720479,-0.5511212430962991,-0.6937442877084409,-0.6238559266522157,0.06855782464562868,0.7698214453604632,-0.3054754008474718,0.10892341804642694,-0.12194095684258568,-0.7118171173272234,-0.3309710438802619,-0.07684373521736403,0.3901923748834415,-0.5803174993193864,-0.07177927083399777,0.35530718834340846,-0.19350269235837236,0.09929874324534203,-0.09946382298910639,0.06820053762704564,0.5459353101960035,0.269690758639908,-0.20054878566145307,0.7966812656539871,0.3937997245124122,0.3958183583401584,0.31951772158493,0.07849575616335684,0.5949400183092415,0.3503469808586462,0.04859246277877934,-0.6306218008667677,0.5610361422518877,-0.4976024048226815
OFCmed_L,-0.3238311917532845,-0.07157149152724517,0.08737665005565907,0.12268906064269071,0.2076228039104958,0.3572646826164134,0.10859937455575702,-0.3466253917887082,0.22304398927498473,0.4732079558576783,-0.3764453903676549,0.6649114440190399,0.3574316267938941,0.18259285650997886,0.5284599882296708,0.24814832536991374,-0.44098940449893503,0.7334936346873396,-0.4840027879652249,0.3236268246913321,0.6774542722727428,-0.13607695149501225,-0.5825243122925365,-0.34650172175701105,0.7624325214223776,-0.09380849823961428,0.2461528215545685,0.3109739418705507,0.12542143063625447,-0.5040509730525091,-0.10982363897348475,-0.11078878639498575,-0.09377261804652415,-0.5410009013838339,1.0,0.3671952049620407,0.6970687516300912,0.3068575092033161,0.17604643548812646,-0.030776141277516513,-0.33810624701796793,-0.30835129808531553,0.5830269995459959,0.15671641174274445,-0.18343147626717618,-0.4550549624814784,0.7051580433368584,-0.40702231239089837,0.3883237774982924,-0.5678678147815895,0.07503863694579695,0.6942298080977245,0.4410980384014441,0.615046496485755,0.48889472977886766,0.7534540890884172,-0.10815326434016814,-0.4791879599712237,-0.15220753594317976,0.23862801905529202,-0.3624401794593294,0.49889427270227954,-0.28122315727489056,0.20430465786627203,-0.09326913200038357,0.6370468033347663,-0.4761004267630669,0.24618459310391358,0.6375709428273374,-0.4163267354668447,0.6988944489443064,-0.4745826264005154,0.6909444253295586,0.738528698913217,0.6842386579741669,-0.025904992804400707,-0.354392626924674,0.2856042252316494,-0.0186645830690974,0.5427692764344475,0.8412275696790619,0.67357573952443,0.3839859784729922,-0.37212169487826674,0.8418617333891586,-0.1639956721057234,-0.2140209075880146,0.30877850313322536,0.13639743357371983,0.34237833289137254,-0.05910575242228059,-0.050151738001351545,0.111613616698131,0.28054389549024533,-0.4753062421069094,-0.2512700100548113,-0.19668171607614837,-0.4080309085252087,0.08923910054722244,-0.251519262143479,-0.4738134352675247,0.04446681213306009,0.3507411779313047,-0.22166419353395458,0.631596327935814
Rolandic_Oper_R,-0.003215062217090698,-0.2442506062737679,0.09154282290797666,0.0074867468873077315,0.12870233757919788,0.12729887941169762,0.15889539042242817,-0.15381578754940456,0.1412942422677321,0.5310066759146712,-0.061817516326199445,0.6574312442626784,0.4382595410660214,-0.3883947672062565,0.5910514802851272,0.12559238297332903,-0.15110638732884699,0.233085647321151,-0.11162820433240747,0.19952142745808457,0.47316875685601695,-0.1515965710194092,-0.31352143691651063,-0.17510292539334016,0.49644986151753695,0.31990854068218794,0.4703217047048829,-0.07758835016105542,0.6132742281521477,-0.3015260190413104,0.11003747617851369,-0.050313926245303404,-0.20845863566288933,-0.41540587312549443,0.3671952049620407,1.0,0.3786593450456035,0.26583941008956297,0.1893198030729433,-0.2600009905269383,0.047798428277654466,0.03118529201036439,0.16275144218283016,0.053328070730551985,-0.25236052889577076,0.04416145899822388,0.4278584769850831,-0.28037338295107306,0.3535910680379325,-0.1586885827247952,0.3978397129703181,0.47544565250168813,0.2733596594975045,0.1128065124562303,0.06092392899642432,0.2868773552794073,0.20077529929707602,-0.44918756187300496,-0.008123042835869518,0.07010702573415213,-0.28836517878263623,0.2972702069955836,-0.02334887080872949,0.38866811201944357,-0.02364364166601714,0.2912023047750058,0.01907804526380684,0.1677944660894016,0.6298248040064015,-0.1608841909857993,0.17411817687584397,-0.36199878309018935,0.31469738460951474,0.3641865000494182,0.3204211388992294,0.08727326970597013,-0.30567463191463423,-0.09341710200171414,0.22061994535043147,0.4546455895514582,0.5006143632108936,0.23758682457130975,0.3330318649067756,0.0029295465411983608,0.4173248733639667,-0.00036962841558458936,0.006920452677306319,0.4011978104825298,0.28413225192001523,-0.0688073460825979,0.38995076488504776,0.024724390600404073,-0.003245298307215345,0.05204492122200284,-0.1539858446591756,0.09688135953133575,0.20439191652626,0.13980452012289116,-0.01927524150629628,-0.06545651088974293,-0.1734331442705225,0.17469392123630986,0.5225445636218519,-0.2923725773714223,0.3919072424283898
Thal_VL_R,-0.36057443072014916,0.06857929461007674,0.09062564862596163,0.11844766884787691,0.19397418929945934,0.5674444681721811,0.12307908898924827,-0.30184926161993914,0.19606064716585034,0.336940244295834,-0.3201210110680662,0.5666921837638648,0.2158033735558307,0.08687821104017826,0.5688190605617827,-0.06710656087978759,-0.47574105071866424,0.5927545944800711,-0.2624566615023943,0.2357326485293343,0.609268057253559,-0.0565572607881457,-0.5323177874007919,-0.4149769990074647,0.5296641036629739,-0.23009778879360038,0.19710131637649847,0.3088719303289938,0.09754675864124387,-0.2985335195085557,-0.11563077921914068,-0.2917493893867965,0.27309147878910617,-0.5172778748526979,0.6970687516300912,0.3786593450456035,1.0,0.13858057432802118,0.23395435363237022,0.07425839980685461,-0.24210288027148336,-0.1549939164772384,0.5683188702604769,0.08198069218347856,-0.24398001094186245,-0.1586763719004672,0.4946598077131394,-0.3282662654814504,0.19326501155922524,-0.5399013601406215,0.034595523509199415,0.4258486025561159,0.4616235409310689,0.3833358535220445,0.22224218755750885,0.6251688982531945,-0.20962705891134492,-0.39831164089967824,-0.102750038357021,0.09436120901102256,-0.19041982738313554,0.6785963552110796,-0.20799311388857855,0.15847869400691797,-0.1449377094730464,0.5137493134513799,-0.41734874296295976,0.3184440649020369,0.7378951308012778,-0.47081748934802437,0.5016509701832537,-0.5868923446394212,0.6595963989852771,0.5272252683229589,0.6502072497385263,0.13632355158654008,-0.33147615384430956,0.5139006105435876,-0.10737125082060527,0.4940208603300092,0.7851173114242037,0.43969659773275777,0.35830624412210976,-0.27352797954450275,0.6928200814868779,-0.1486088880431462,-0.059922524213720976,0.25317518260714483,0.25298779442464214,0.0904884476348752,0.09460742843549345,-0.12509325165467766,0.032942236412952755,0.5548858813072574,-0.4361933018073628,-0.33041940654975194,-0.24608402946902444,-0.09232277814869998,0.20591067277255648,-0.20522008147766976,-0.4692950923457433,-0.04537343233145994,0.32688792219127993,0.037341173012605235,0.40819541417092986
Frontal_Mid_2_R,-0.23001372278290338,0.2721774518708877,0.6304729316630602,0.2912427588814558,0.42489124434967973,0.21031481837115037,-0.3081372987338243,0.34252850603644097,0.4334486413225627,0.26392475569335444,-0.15502721818298776,0.4760419356489588,0.5409664120253679,0.389541189142309,0.2947098911332533,0.2853532576629296,0.20654542060328387,0.18279589191477807,-0.05192511969138244,0.28474983048321284,0.4385272475531592,0.40266355157809425,0.11466316319034285,0.30400071280638596,0.47617204357094517,0.015879073118126474,0.21014282689773167,0.20491727612388488,0.3874068574524179,0.09452073200363507,0.5319660026934321,0.07612923461071355,-0.0558515836007268,0.06648968840343528,0.3068575092033161,0.26583941008956297,0.13858057432802118,1.0,-0.09902069344182801,0.1639664525960556,0.07801843453689022,0.14389749572214475,0.2846263059170098,0.19040277352237803,0.28661735102830643,0.12401749354127493,0.6320301325987067,-0.0014641245241165668,0.14343795058853515,0.23407319241012245,0.1887025415293189,0.2863479159812304,0.13274829773265967,0.292288171411422,0.3331079891197487,0.12844871526682583,0.03963268841131387,0.07201217436204074,-0.09422733270496554,0.035988758193813336,0.1103780706336572,0.23968763098718382,0.1515522643924366,-0.08788494385344854,-0.15362989280640602,0.07554556233233856,0.13744858262642323,0.010323249419700337,0.33566114046922846,0.2830034143580842,0.030928702026786197,0.016394027806920473,0.3678174416201685,0.3085952899215389,0.3878253118564642,-0.17644629003768678,0.1819901021738208,0.1269446172667078,0.08928665033782973,0.33780771700373957,0.1673853219996901,0.4015990363049166,0.4491064090696109,-0.16906783624607227,0.22284508119194227,0.16121714165050305,0.18179514488153317,0.5063516970378364,0.31389743920716157,0.40574487584866237,-0.15355513130665507,0.5001669880001954,0.42781301063659194,0.2424407448502968,0.09833235950218043,0.048996164236121444,0.22027574784151047,0.014380656033923125,-0.14106283420083182,0.3857972228224036,0.05898810180247217,-0.14983487040870774,-0.051701591059579236,0.045788354356107286,0.21979936901713193
