,Thal_MDm_R,Occipital_Mid_R,Postcentral_R,Cingulate_Post_L,Temporal_Pole_Mid_L,OFCmed_L,ParaHippocampal_L,Cingulate_Post_R,Rectus_R,Thal_IL_L,Cerebellum_10_L,Occipital_Sup_L,Temporal_Inf_L,Thal_LP_R,SN_pr_L,Cerebellum_3_L,OFClat_R,Temporal_Pole_Sup_R,Fusiform_R,Vermis_10,Occipital_Inf_R,Cingulate_Mid_L,VTA_R,SupraMarginal_R,Temporal_Pole_Sup_L,Thal_VPL_R,Parietal_Sup_R,Occipital_Sup_R,Thal_PuI_R,SN_pc_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Cerebellum_4_5_L,SN_pr_R,Heschl_L,Angular_R,Thal_Re_L,Olfactory_L,Amygdala_L,Frontal_Inf_Tri_L,Vermis_6,Fusiform_L,Pallidum_L,Thal_VA_L,Frontal_Inf_Oper_L,Vermis_9,Temporal_Mid_L,Frontal_Sup_Medial_R,Precentral_L,Supp_Motor_Area_R,Supp_Motor_Area_L,OFCmed_R,Rolandic_Oper_L,Putamen_R,LC_L,Red_N_L,Hippocampus_L,Frontal_Sup_Medial_L,Raphe_M,Precuneus_R,SupraMarginal_L,Thal_AV_R,Cerebellum_9_R,ACC_sup_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Angular_L,Lingual_L,Occipital_Inf_L,Thal_PuM_L,Frontal_Sup_2_R,Thal_MDl_R,Paracentral_Lobule_R,Thal_LGN_L,Thal_VL_R,Parietal_Inf_R,ACC_sub_L,OFCpost_L,Cerebellum_8_R,Thal_VL_L,Paracentral_Lobule_L,Cingulate_Mid_R,Frontal_Med_Orb_L,OFCpost_R,Thal_PuI_L,Cerebellum_Crus1_R,Putamen_L,Pallidum_R,Vermis_1_2,Cerebellum_6_L,Temporal_Inf_R,Occipital_Mid_L,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,Hippocampus_R,Caudate_L,Thal_MDm_L,Cerebellum_7b_R,SN_pc_R,Cerebellum_10_R,Thal_AV_L,Thal_LP_L,Olfactory_R,Thal_MGN_L,VTA_L,ACC_pre_L,Rectus_L,Precuneus_L,ACC_sub_R,Rolandic_Oper_R,N_Acc_R,Cerebellum_3_R,Thal_PuL_R,OFCant_R,ParaHippocampal_R,Vermis_4_5,Vermis_3,Cerebellum_Crus2_R,Thal_PuM_R,LC_R
Thal_PuI_R,0.03286497933730844,-0.24746115305529226,-0.3241568278712531,0.01569180825891471,0.14763710414109235,0.3711385359489976,0.25209749863476255,-0.06641726959232425,0.2920282814791979,0.528955283141925,-0.08231331379695407,0.01344308456849057,0.4722696487206762,0.011517563330903273,0.08916152642217075,0.5373002025429247,0.028323457947151916,0.4997697010231479,0.3872000414757118,0.04088165094324131,0.011125975332127419,0.4298258615772653,0.17022000726452152,-0.06337128984084996,0.07347956384727179,0.5543891507848099,-0.42846606849836855,-0.12653688285267473,1.0,0.15991743914560735,0.499759294371823,-0.03811406339778452,0.3810467212180732,0.2512888001832697,0.2188432900529356,-0.09013303514634696,-0.03300630450203603,0.12366436819526684,0.5604462144129766,0.25163503673289106,0.5761712389928751,0.6299989977485835,-0.020904847898829248,0.38522374238697427,0.1279539106107596,0.40723714558126173,0.3693331511570474,0.03215198808241425,0.00809128989394976,0.4142973866296387,0.35858077306762504,0.2587263428301383,0.4499367396901111,0.2783861740221137,0.44008973115845795,0.25000237606342507,0.4464219112425112,-0.008369428357633322,0.20645491443709243,0.2156318127053714,0.10696800189853305,-0.170879948125956,-0.0968972073092251,-0.30491891410380334,0.33435502736098743,0.3179416987737865,0.014899185757647803,0.28435886247206554,0.3112023552280568,-0.06272451849043,0.36262492557185416,0.22402135912121604,0.5059435519606296,0.15061552488779056,0.3281192041035901,-0.2686305739406342,0.10932716291480683,0.24763196944354193,-0.2878177687008412,0.424489051114758,0.008635259581077621,0.3211122322116382,0.2508852591721351,0.4376401822350064,0.06914226310929678,0.026636821937654855,-0.10559492566788659,0.1826138707339596,0.5180980501537732,0.37220624333543834,0.3439993983355788,0.31056437667958603,0.2318396275639335,0.0847718467492477,0.49584451348443687,0.18070813844884076,-0.056067934687813195,0.02941282588229417,0.3731288150575294,0.30332734004921885,0.45103660843476295,-0.3556461838034244,0.5153253730780781,0.32764983130480374,0.05004723100887779,0.1354672861871398,0.2341276454460251,0.06435467359199158,0.15072862329072786,0.4566019191007504,0.04443042191353547,0.2189500390577571,0.029143718480917367,-0.025664694788041755,0.27826856146804646,0.566250948358462,0.07167910856320224,0.17195227501294091,0.25177749480941164,0.3925740729776301
SN_pc_L,-0.15260896319462613,-0.07615188365511703,-0.3338249156005592,-0.02045269853258612,0.3200445440768844,-0.2385831885161249,0.17281110576188155,-0.20494934899623782,0.17290274098879868,-0.03732852309549447,0.14469547338759886,0.1488993192315948,0.4751622760639543,0.24625011164323096,0.7173853429628169,0.32998797563960075,-0.2721348131671257,0.07706674319191001,-0.14460066132166,0.16586903292559033,0.25264186195558813,0.48885160461327787,0.4842794149229889,-0.3269574607969169,0.17731211261645807,-0.009546227162136333,-0.1554665719079444,-0.2325092270732775,0.15991743914560735,1.0,0.0350932982485995,-0.21867928062263178,0.2354478902626489,0.4272129482971082,0.26256615946225254,-0.28184939820089217,0.3686631522842222,0.36611942107635137,0.29418974099405826,0.41525118671890954,-0.07875016106100315,0.37448902726467204,-0.23291697371814232,0.19006699564150675,0.3695680012586741,0.2767076898375164,0.44376893909119675,0.13959694664855152,0.20743308825326418,-0.10531133418516761,0.5034779582532115,0.06154245789624306,0.5377115632563982,-0.17997879832815433,0.03157401676884743,-0.24871601701357404,0.3716241492782388,-0.07293477884775376,0.07181401967213877,0.05075709272449183,0.30165391044031714,-0.1458955296074762,0.028058488876324214,0.057256831347538256,-0.004108562690985736,0.32096570875423497,0.1970734454176097,0.20181092571722034,0.28353169610604717,-0.07678479917913454,0.07000010939066498,-0.024527012904083524,0.31415227067606,-0.20694661421898333,-0.1921458872366999,-0.14319805648021722,-0.3243608985908236,0.004389510520298794,0.054170195006205915,-0.06428587402593545,-0.13234011817542882,-0.15881054185173044,-0.2204949287983591,0.04818894936673509,-0.10884787561738321,-0.20140077733369277,-0.37375179187111635,-0.22310474630881583,0.34080001320943687,0.30061069054030404,-0.0029773410045751095,0.27278379935563823,-0.11255316539663367,0.17064622573090954,0.09726565689174249,0.0034477344823200646,-0.16896785621282312,-0.21948285433958523,0.19512065114463384,0.08210353816167597,-0.09433487471878234,0.11370434599260343,-0.021330463690458067,0.23817418390327708,0.1182958382835101,-0.0326422632281359,0.1835630039554494,0.031145616591583564,-0.04695137926727813,0.05203676137129434,-0.6396445874834029,-0.055142829223665056,0.27398083694154185,0.1581520518030855,0.06417701309312879,0.15855345102289323,-0.07512411476032499,-0.09082029331901087,0.13583094997308331,0.03754445875049093
Frontal_Inf_Oper_R,-0.13196523972866803,-0.09057451526179582,0.36750712757430837,-0.043769802605943646,-0.2847117143096092,0.6649114440190399,0.4274045979945954,0.11465971233445652,0.3525617912756079,0.3940255142884122,-0.27506984610678303,-0.12365027445964029,-0.07502117590665001,-0.11104244256113602,0.0634742925152409,0.42368339804084937,0.41154711362050006,0.6288633809916468,0.5029401531189027,-0.25835000033006494,-0.1681375037087459,0.2307591054101705,0.11412067448587211,0.5766332511044914,-0.1891749265855728,0.3189452213587605,0.1034169330526675,0.1339392837894446,0.499759294371823,0.0350932982485995,1.0,0.2902862334233509,0.24148236237088863,0.10406077637496099,0.18480882718948013,0.24310340553688792,-0.11795299556696975,0.07939158987198273,0.1256342243398691,-0.16009333271803483,0.08060781685829291,0.1579876675684401,0.12440989831331048,0.21540739599989997,-0.26222369816840996,-0.04359433922238558,-0.20404445130961646,0.08584937542869116,-0.3762433295325033,0.6230192320948316,0.2670906507796585,0.3660904254839136,0.1085506217457284,0.18872361538871774,0.33206728193262997,-0.2144765010934535,0.41768171014490085,0.4189650847424637,0.24720994820560566,0.4149021317682423,-0.4501153209921631,0.1855707581042701,-0.3728157742962968,-0.3334503257083261,0.8102615762847286,0.1633480427303603,-0.35579755053565315,0.10276239605880588,-0.10491506905268896,0.2441620827631393,0.6806734619943808,0.28623147395549847,0.4353864586620147,0.06720780675109098,0.5666921837638648,0.38368580864442264,0.4426235144681023,0.32223187846065615,-0.17698941508716784,0.4318463834976953,0.15728262125392614,0.7346430953968985,0.5178975079136381,-0.0719566030383629,0.12774696417627032,-0.17787520108898597,-0.10883147625632104,0.4770672373189169,0.46990072993958165,-0.06735000195056047,0.17849510030915747,-0.13128631545196684,0.41950047113328937,-0.25060432650998404,0.6439778420485307,0.1417158276254132,-0.048884485159124726,0.2677974933857186,0.39900653706465816,0.13690118957569566,0.24622621182927032,-0.023656372140669332,0.44458969789265046,0.2521129650171874,0.1581698173959814,0.4379400746754224,0.5535725766913706,0.08757153542870981,0.2952833221460765,0.6574312442626784,-0.01811152326707942,0.3120925777478056,-0.3173727079148303,-0.24037343831250071,0.5616351227421885,0.3266462722162775,0.044996186210735874,0.15079940445698975,-0.12002457021045473,0.3567484594321525
Temporal_Mid_R,0.25946965028695346,0.6900819913073479,0.5724773011906701,-0.2524671323712929,-0.09742530729973554,0.050894009383540995,-0.4979514612423554,0.02586462974014253,-0.28511002722738854,-0.000680220661870701,0.2584393962992159,0.36124392162429536,-0.3603490132175849,0.07347446053114229,-0.3023879137866166,-0.4326107087407523,-0.10782789846198541,0.4583692708574506,0.6870902493709704,0.35925040923259266,0.05883201861096241,-0.38010575666181456,0.19940216366772834,0.7901973222930532,0.3664481673790579,-0.4360365201670033,0.46214208140511853,0.797916688134508,-0.03811406339778452,-0.21867928062263178,0.2902862334233509,1.0,0.1406630844469588,-0.30382798552058377,-0.4241806280439202,0.8428236159344428,-0.25992403365753297,-0.26573241682331145,-0.46879390406791493,-0.6043126557521469,0.04319983173601808,-0.11689544278338022,-0.2910607114296634,-0.13743294792651134,-0.38279744427238865,0.261419825677226,-0.21898910537575259,-0.22024798588732625,-0.5359878177248781,0.3752114571060459,-0.36099070133149946,-0.3708190348421529,-0.5299315048918259,-0.07846362018169124,0.0037987819385674393,-0.14809959155197344,-0.5306184983204024,0.21219305413001746,-0.27447443410322797,0.3116692638170629,-0.40329095071893334,0.06532027743271974,0.29200080487958213,-0.5455482650735778,0.07897528023950001,0.4807213482281971,-0.11801442199749933,0.5770831857046959,0.19853147092007886,0.7098898767606909,0.2117141180293772,0.10734865238861203,-0.09125377598246487,0.31737828217054764,0.1176496045153144,0.6706234697111125,-0.11020919718591284,0.585854610042118,0.44245152361041434,-0.15751138044544122,-0.07588161862249816,0.46306328866805624,-0.15709028696808797,-0.2616563490736969,0.43938648595264357,0.5619399782338486,0.20708290944666866,-0.057819372897569124,-0.2962527191802482,0.3255172493918678,0.48254276402492297,0.1588070132851682,-0.25230304872822773,0.14235807238889725,-0.1347671001428671,-0.4518328423954169,0.38806646193523336,0.06321341386137606,-0.057470203601513045,0.32653309074835835,-0.02572686551974502,0.3623533857397412,-0.24816897194204357,-0.15454513304829992,0.4814851485253455,-0.26962610383265095,-0.14315089493720912,0.14959425676731275,-0.25080912531970173,0.23048666378682273,0.27944684099740663,0.2549662494135403,-0.12384975122934785,-0.6695022276352589,-0.1406850854454098,-0.17284585101399533,0.513411468511409,0.4287901762371187,0.17899270626744357,-0.24318862676815176
Cerebellum_4_5_L,0.4372204691698984,0.262893680990335,-0.2095229332570895,0.04476442846385087,0.33890056583869654,-0.10982363897348475,-0.14823568350381366,-0.05058397836931065,-0.16148913065006792,0.3670446627159161,0.41618846741137766,0.5762697134767132,0.6004926992624035,0.17209132186693302,0.04134184844212531,0.18440955111181698,-0.4155567831377351,0.3734821592406181,0.23565033176680847,0.488855131656929,0.2401496462244935,0.5270394356918914,0.08138636561774427,-0.011403496531327365,0.5063412783220846,-0.05142597075739137,0.21740422292553233,0.2810944773694521,0.3810467212180732,0.2354478902626489,0.24148236237088863,0.1406630844469588,1.0,0.13090678232499614,0.036216535113842034,0.1891918099771368,-0.15587364672830017,0.10065020214588324,0.22521870272274636,0.3705675788603087,0.5541227010942177,0.7719623399411534,-0.1512774528341396,0.42781980313146994,0.37456480601386105,0.4410090500634179,0.5975943859713858,0.09145145628317375,0.10931830710685965,0.050358733639519294,0.46548869570105234,-0.14840094672674808,0.2938700094412977,0.19992679264942453,-0.06378491264372088,0.23723186166197902,0.13377110388260288,-0.02333903916447762,-0.07894431039725118,0.6375065622730007,0.40633680669387184,-0.21893514749812729,0.3107789196428929,-0.16027468129765354,-0.008677856538370712,0.38228362810122024,0.5223413907367089,0.5957331554014902,0.6686521760152603,0.15060639167270504,0.23844281147967086,0.2385608920543462,0.26356705180757417,0.17176067664084016,-0.11563077921914068,0.21503178396265848,-0.17810122559902938,0.39552017818456753,0.11844349649140182,-0.13686217747281318,-0.19591737348013658,-0.024583843904828394,-0.10862151425287099,0.46495851080713796,0.14373514638295198,0.1397741371404208,-0.17536493668401604,-0.15733666368402785,-0.007335080414278477,0.5913613018513257,0.2375660546237205,0.6665533046501988,-0.14373678413693525,0.24854441789670767,-0.04575563977383482,0.07089297461579948,0.1146427945305109,0.034136055726126414,0.017964033378033782,0.11593993384296064,0.08236413827098894,-0.10159338080822246,-0.009793460141158256,0.31501548182426314,0.26664877028941636,-0.2895051568357095,-0.17957306979047735,0.6727732325849337,-0.27248072960425845,0.11003747617851369,0.06728199009140164,0.4813743717637912,0.20635848022341943,-0.13407351833696957,-0.1867982707020027,0.49079013408944844,0.6347257566698074,-0.06311974588937545,0.5721537886976709,-0.041697371338122756
SN_pr_R,-0.3975243760126894,-0.10051616522840012,-0.1743127152294356,0.09915160293354815,0.17719216125428883,-0.02830665387832631,0.32393570419761053,-0.009535795842959842,0.06435609165817409,0.15726750787932764,-0.1528260632674329,0.027845612516777273,0.27164410632791786,-0.3254979354485756,0.6898709869754501,0.31847519066869834,-0.13428476572243564,0.12209777603915707,-0.07312094030498748,-0.09514808253716966,0.17718709362242457,0.11312421013755446,0.49075790100681993,-0.18261355933227463,0.07438489237407214,0.060744669462182314,-0.17780215194265397,-0.18591554399984692,0.2512888001832697,0.4272129482971082,0.10406077637496099,-0.30382798552058377,0.13090678232499614,1.0,0.2846359910953538,-0.1439515257700235,-0.04369697396691799,0.8285846080588117,0.1515341731189463,0.31161609579863303,0.01761488031669406,0.17696860350261948,-0.2683855794924254,-0.20562862114097352,0.27623130936675605,0.05802876632917756,0.16750029665850782,0.07648481102802035,0.14047345588452012,0.15471905090132973,0.3261298950681385,0.1158089627671452,0.44232035353253485,-0.15281785858616434,-0.1101504456445928,-0.027214091140852482,0.3701549398811713,-0.09923362352460002,0.1706931407008574,-0.06696435885481387,0.1671524161027713,-0.6099041521523515,-0.16983795290260711,0.18674915015124213,0.10942473174969132,-0.016211749634543197,0.053237866771176215,-0.1561276069096324,0.04200807641564368,-0.14675960191409138,0.09038435073839157,-0.3910713636370482,0.15558437314330775,-0.4532182242507557,-0.14135734465073907,-0.30364603446473865,0.017335143991766683,-0.034055360308493696,-0.2318631501134579,-0.21334198507691424,-0.05656191797453576,-0.1345354235097422,0.12096189750318252,0.03294491232213025,-0.18371385744270768,-0.40450298059276485,-0.3420017525536635,-0.04686325408046785,0.40958014382949437,0.0856426546959449,0.30235376487714627,0.06414674259424247,-0.07208516242307186,0.024618619264211813,0.24303336138088563,-0.11480541012520076,-0.6664152705768335,-0.11524671090115482,0.5580520551791216,0.01489431772748234,-0.19382953140766615,-0.08828988343185855,0.5093163849965248,0.13502330911790977,0.19019596318846396,0.11164787248970535,0.14819084240305322,-0.25310417963363113,-0.27485649192028855,0.3623754291707135,-0.26116563052227926,0.21625278018576372,0.05781934654961044,0.003429760359280958,0.18996373638957076,0.038070197718706025,0.09991053710816276,0.08783245806398071,-0.16621106020807222,-0.03360850277282011
Heschl_L,-0.3037080720164647,-0.37756389225246917,-0.23699215474861854,0.11649197636386042,0.2719394449941168,0.14857642154641115,0.4936071171681364,0.04036384506575442,0.40750248233955555,0.14503310172233513,-0.3155197081138455,-0.28332866075411134,0.3400608906534364,-0.12902839653237164,0.31320445035985883,0.539588717013484,0.2476832109125023,0.07689542064727613,-0.08504778597103616,-0.32843201188864946,0.19782358863915975,0.39101408694621603,-0.10275050706041639,-0.31083069364411325,-0.2008434328450747,0.2524664786423552,-0.387447648416138,-0.5770921562611026,0.2188432900529356,0.26256615946225254,0.18480882718948013,-0.4241806280439202,0.036216535113842034,0.2846359910953538,1.0,-0.5206447300702969,0.2867061264342547,0.11088474809653473,0.38913479753949937,0.3154544522415557,-0.04769466831448626,0.12671024858753197,0.3125004776235438,0.21952969549586288,0.13785471146726272,-0.17671075506397052,0.15701320001675706,0.12148351473820423,0.41063381456346026,-0.05683561003121924,0.38170027455760536,0.4045105964896334,0.6402172065978299,0.20896765719892385,0.2395398500423329,-0.19601356330855302,0.5312709913939695,-0.10367867836917448,0.508096682489549,-0.16574974447661348,0.13323882571502668,0.10327636490565915,-0.45313949176216367,0.2719365773348367,0.36882227703805726,-0.06385207237406305,-0.13412698537729903,-0.3156270856702424,-0.20983151780990197,-0.33313628796423295,0.09642106171055248,-0.007794508461532016,0.33587691741535847,-0.061485953149543415,0.22917874046358305,-0.3977178101203348,0.1467652081470737,-0.17569678512119408,-0.4828538281387672,0.3648690209525494,0.16817585528436982,0.011964118144873736,0.16462299021016327,0.15440204297257076,-0.25444957192938167,-0.37035213580134796,0.020307551537199202,0.1850240679697728,0.5568729667974665,-0.1644598322157612,-0.005570711104377769,-0.1477654167747142,0.43483637161343547,0.01605604411931542,0.5789688876246162,0.14075555505002288,-0.21940130800698274,-0.15304016900316472,0.11938451138253703,-0.1854137382318021,0.19230767422516237,-0.21236708320958542,0.3572274686885681,0.11487096804328298,-0.19433056563959067,0.34495195628252073,0.4496067494995422,-0.10001770298373887,0.33693885581330485,0.37170733622282015,-0.3815616572738992,-0.013900253256778947,-0.12184941428578774,0.30469396382158653,0.5208637122551716,0.32621869520593844,-0.31490338348099567,-0.3008424806825127,-0.2028582377414858,0.40537627487867156
Angular_R,0.2618818434557764,0.7002329468754039,0.6692743382912668,0.01200496429787933,-0.2687876811959995,0.04446681213306009,-0.3724777342622824,0.2313244383872519,-0.3997663879534891,-0.010338505934912378,0.18042489766524233,0.44573952433492675,-0.4059095357391675,-0.005493142914118032,-0.1970212341051009,-0.4219549896218732,-0.13077077983692603,0.35981878097671316,0.5698156168184704,0.2849865128197789,-0.11244437938772193,-0.4578224992868235,0.2399873696130462,0.7818648318783729,0.31282279411945885,-0.45087660040784605,0.6720659305775952,0.9389269391133388,-0.09013303514634696,-0.28184939820089217,0.24310340553688792,0.8428236159344428,0.1891918099771368,-0.1439515257700235,-0.5206447300702969,1.0,-0.3535862709940813,0.007496346338726241,-0.4974940464736743,-0.5897667846496805,0.00487540952342336,-0.133133076015837,-0.32796813794552265,-0.23864279119490572,-0.33610409857037127,0.12459109224128763,-0.26495145747701715,-0.04633023967146158,-0.5220358280150273,0.3964772620461489,-0.35981694269027403,-0.3801437521712243,-0.616898387041834,-0.10594141889654904,-0.1399049800446881,-0.12612533689183775,-0.4451750734255456,0.3486171424727237,-0.314027402288249,0.48652708741788847,-0.32326297168920126,-0.0863936033447582,0.2670372032815327,-0.3340667323791074,-0.016959972618092338,0.3409227657317195,0.04859246277877934,0.4749246368927197,0.18380326678182143,0.7416292296746553,0.2622359131579876,-0.004930212545373924,-0.12584699349082565,0.12037533504293972,-0.04537343233145994,0.7312581202995959,-0.009895006156497398,0.5306679442594039,0.42828268473857173,-0.3268575079925346,-0.044477245205973924,0.35457591201631317,-0.08486104765008963,-0.27836600713916143,0.39917237790699733,0.4025030629117938,0.1752109514109395,0.01900223176940675,-0.35769464634848047,0.23533277223759924,0.38425524561878305,0.1940093977560887,-0.3774252491947262,0.020867942317941392,-0.2424178381180263,-0.3777182133458865,0.23385175199534486,0.16119949748603732,0.07078563961457211,0.2986902759699263,-0.22805249598035765,0.4154591270906951,-0.15929383483254816,-0.19040530503726935,0.47528356181831677,-0.2495373324654413,-0.18529510098232316,0.27864195455488366,-0.41616638593921945,0.17469392123630986,0.3637479702033149,0.343917643250295,-0.055229178117555684,-0.6771341012838656,-0.15077726145015938,-0.23063434712021974,0.6239953102556133,0.4352191403463467,0.17953543728368898,-0.3498908568891792
Thal_Re_L,-0.3024836369561002,-0.30206758843857023,-0.14843200671699375,-0.09108031248332399,0.07577137870051878,-0.1639956721057234,0.3363140362223446,0.02281612992680052,0.23911034980055454,-0.43892836125240475,-0.26682384857759206,-0.1735631231077096,0.1624821899994571,0.28666410992930946,0.4494476561181973,0.3518951426893334,0.02965429726756546,-0.27231117142165195,-0.2362487696079038,-0.24906129662732246,-0.06123888420316066,0.27519681636686033,0.07752301675149724,-0.32213212121918977,-0.198179457836874,-0.06741602997956432,-0.11593856165976461,-0.37635543577991143,-0.03300630450203603,0.3686631522842222,-0.11795299556696975,-0.25992403365753297,-0.15587364672830017,-0.04369697396691799,0.2867061264342547,-0.3535862709940813,1.0,-0.06764840342469285,0.41950321988449535,0.21701571994162044,-0.3249081608969689,0.01125753407178213,0.0018094955196940182,0.22230605936949285,-0.02295105162165111,-0.20422665426126638,0.15518272366677435,0.09925567703895201,0.40846729124078873,-0.19437035930161267,-0.01898064777717049,0.29404889440265886,0.2704502766099274,0.03591436830098724,0.18891092136144758,-0.43074006033860546,0.243847178050494,-0.16473959969293878,0.2816584105498797,-0.023855717828568934,0.1391962432502206,0.33825190926968535,-0.36688724865568956,0.3018408031831302,0.07759937680028392,0.025393954786028752,-0.07177927083399777,-0.14883828822609949,-0.021220648596156702,-0.21366255626656447,-0.10720124059446401,-0.16042410429051773,0.251834274715483,-0.027690636249189767,-0.1486088880431462,-0.13841129436184293,-0.1277543504018222,-0.3418025573312427,-0.3234355291234067,0.2916179832916882,0.03393602862865573,0.003311074636649483,-0.1706348951264,-0.0972206179705564,-0.02594599355399206,-0.08756937988592187,0.050484881848665154,-0.012189010181009931,0.3189257293086948,-0.17988417037654914,-0.34547472129761353,0.011943209246689873,0.08426057390311831,-0.06616165815117775,0.05454708147290672,0.22071076214306284,0.05763284549834329,-0.12343902480714386,-0.2269844531467491,-0.2386893034869,0.011238167039769159,0.0939935187405407,-0.07330624102055533,-0.10314856541358455,-0.2618274631399669,0.14107969414313168,0.2308276820880452,-0.008207007639431477,0.14539791068335162,-0.00036962841558458936,-0.5670313172781976,-0.3744293071896164,0.21629826870862426,0.27092165236225,0.2528539430782751,0.12884558908989083,-0.40305762244546917,-0.34652040312648513,0.016888463167049308,0.3653018024188265
Olfactory_L,-0.44022842944730844,-0.06932387717925283,-0.06416865185437191,0.1526104747953744,-0.03683706171728021,0.03071956634812659,0.30286971851511996,0.04626966612564252,0.04153962721757747,-0.00039647328869381657,-0.10279859974719108,0.05208132121520399,0.16994268660899697,-0.2480775453481188,0.7257710499396625,0.22910907818547305,-0.12561642553080898,0.10555248467420857,-0.14935237481082841,-0.05884531045960697,-0.024690760076925562,-0.0219541616157028,0.5401495394561578,-0.1126896363031611,-0.0019780431994186136,-0.030472152285018473,0.023194208085121407,-0.020190890312573092,0.12366436819526684,0.36611942107635137,0.07939158987198273,-0.26573241682331145,0.10065020214588324,0.8285846080588117,0.11088474809653473,0.007496346338726241,-0.06764840342469285,1.0,0.04305890418539304,0.20666655288125338,-0.07315353301739486,0.14701896875261553,-0.3781010786584451,-0.2704293629677978,0.181156861601936,0.0414689506942044,0.12461137273694484,0.1118843821228952,0.02807696780555398,0.14655497265408454,0.23744698769191136,0.1120357663797557,0.21411197431807655,-0.2504003507848244,-0.18329694641150512,-0.11620602119702023,0.2736335773263978,0.08839481282978011,0.0942285023314664,0.05382637259299475,0.11969689766443614,-0.6329595422849871,-0.07960848741836098,0.15713685220772497,0.011091367091036414,-0.037479936964031915,0.10078631477829939,-0.1711653274522895,0.05156423288075935,-0.08440685358670981,0.14085720910873883,-0.4848250134885181,0.12841672921402653,-0.6096614931343639,-0.3138685714041671,-0.15507786256477032,0.01021408714259276,0.030068764953648415,-0.11389674526019601,-0.29655587698270053,-0.0869879513403859,-0.17795097417669026,0.11036758969986515,-0.0331204618244375,-0.26376915311713117,-0.40148116445325116,-0.3501072648643724,-0.010971426463906538,0.2554780258477967,0.05737573672601224,0.16275845649283308,0.07376848538350342,-0.18962664845960805,-0.05082673924222807,0.05523476879528283,-0.04423992543732248,-0.7130043309028168,-0.02903458679954449,0.5707256619897147,0.08412004005460147,-0.3650815020190652,0.08159252690712816,0.47613327640653835,-0.02267389575286233,0.24457686683874752,0.12844407409606254,0.1422256592535402,-0.1733005039098403,-0.3819448910011872,0.19987050170107223,-0.28642418989041046,0.16959172557836485,0.20304688091762402,-0.10059407619357984,0.1115702457344272,-0.06640750986938668,0.1937468807449758,0.14065803483848116,-0.1323705148448709,-0.13700916116645537
Amygdala_L,-0.05562940999506241,-0.5471866472755764,-0.5241723180588996,0.16151186657744557,0.1683079589656042,0.2076228039104958,0.47193545321618524,0.04012883472477354,0.4565708370747807,0.19379859312208284,-0.24527488584592588,-0.16655208214216435,0.5510944741577948,0.09849108068680039,0.21072504647599857,0.6144740027848249,0.12887527408949373,0.07379204858729901,-0.04290178214326546,-0.18545036138016982,-0.10627692290294384,0.6096981400175693,-0.004931182658597656,-0.49952929586291583,-0.13711667608036307,0.5306715700124498,-0.4473100121164765,-0.4839914561905477,0.5604462144129766,0.29418974099405826,0.1256342243398691,-0.46879390406791493,0.22521870272274636,0.1515341731189463,0.38913479753949937,-0.4974940464736743,0.41950321988449535,0.04305890418539304,1.0,0.49536069601621335,0.2750180000286132,0.548166346052934,0.23764936559036798,0.5971022620262563,0.21940082775164998,0.08980929209100963,0.4456100158434608,0.2271079641826815,0.38198496477804955,-0.01881413091034,0.34489537991238095,0.48642118185148614,0.5667624431195166,0.33814562578590845,0.3936557404658193,0.09645592414005755,0.6589829031615179,-0.07252910195915459,0.3249716103240723,0.1103935355515603,0.31317011253646093,0.08089780797212025,-0.32032489745764026,0.029424651001105775,0.17879335032878838,0.03604080393644676,0.11097735195779639,-0.06751278536016893,0.1893179401283746,-0.3721836379526365,0.20013894878710878,0.2158913490029079,0.48487919985849837,0.0847703771514483,0.19397418929945934,-0.41825938856621414,0.08817867755194447,-0.08594834454971563,-0.5297527293504012,0.534118294685622,0.08594507078929842,0.045286616587893354,0.16665750869052934,0.5421171970421399,-0.14731724910930544,-0.17971797503908793,-0.07915167930774791,0.22642849077096017,0.513858821273955,0.06292396346841474,-0.152602946894552,0.19869428767434072,0.3700403592192419,-0.05875591035349029,0.3987777741525466,0.49869779486144034,0.011468513294296117,-0.10890523436143676,0.14995269459831143,-0.055013979932486544,0.4147865145273197,-0.3965112444559157,0.4068127231300788,0.15368341860189613,-0.26530070606711587,0.24535786084747474,0.307572378914661,0.14800424888189043,0.3758612269783901,0.12870233757919788,-0.30304844742276726,-0.09056532928127854,0.07531996972533309,0.4352864949747618,0.3647857182418121,0.5058161474511049,-0.278383462561431,-0.2487990609127793,0.19940751956634511,0.48690988609930924
