,SupraMarginal_R,Hippocampus_R,Thal_LP_R,Cerebellum_9_L,Thal_MGN_L,Thal_PuM_R,Cerebellum_Crus1_R,Cerebellum_10_L,Rectus_R,Thal_LGN_R,Precentral_R,Thal_PuL_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,ACC_sup_L,Raphe_D,VTA_R,Vermis_6,Paracentral_Lobule_R,Precentral_L,Calcarine_R,Frontal_Inf_Tri_L,Thal_PuM_L,OFClat_R,Frontal_Sup_Medial_R,Frontal_Sup_2_L,ACC_pre_R,SN_pr_R,Occipital_Mid_R,Supp_Motor_Area_L,Parietal_Inf_L,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_9_R,Raphe_M,SN_pr_L,Postcentral_R,N_Acc_R,LC_R,ParaHippocampal_R,Thal_VPL_L,Frontal_Inf_Orb_2_R,OFClat_L,Cingulate_Post_L,Cuneus_L,Temporal_Pole_Sup_R,Caudate_L,ParaHippocampal_L,Cerebellum_4_5_L,Vermis_8,OFCmed_R,Precuneus_R,Thal_AV_L,Frontal_Sup_Medial_L,Caudate_R,Occipital_Inf_L,SupraMarginal_L,Temporal_Mid_L,OFCpost_L,Angular_R,Thal_MDl_R,Pallidum_L,Cerebellum_7b_L,Rolandic_Oper_R,Fusiform_R,Amygdala_R,Thal_PuA_R,Red_N_L,Putamen_L,Frontal_Inf_Oper_L,Thal_VA_R,Temporal_Sup_L,Vermis_7,Insula_L,Thal_IL_R,Vermis_4_5,Thal_MDm_L,Frontal_Med_Orb_R,Thal_PuI_R,Putamen_R,Vermis_3,LC_L,Pallidum_R,Cerebellum_4_5_R,Thal_VL_L,Thal_LGN_L,Cerebellum_3_L,Lingual_R,Vermis_9,Angular_L,Cingulate_Post_R,SN_pc_L,Heschl_L,Thal_PuI_L,Parietal_Inf_R
Frontal_Sup_Medial_R,-0.34225259947073866,0.4485252514663156,0.2596922224912918,0.037860178265806343,0.295562840445585,0.19319552164807025,0.11292114366677597,0.305250812126169,-0.007790316998529987,0.22694714522125997,-0.2998768754695555,0.150334469851431,0.18725326144254129,0.27029103974109636,0.0807579199940399,0.1694880389297514,0.016099156232769394,0.2897037171681851,0.40504876862511735,0.5412092530730179,0.14137254625023726,0.21871957570250594,-0.012495137563116362,-0.29499023519092726,1.0,0.8639923903594869,0.8143069798559851,0.10900888766192894,0.004010269941907181,0.5708311857749568,0.45589686397650175,-0.2525876126546093,0.28607968974446424,-0.2626272239557409,0.003950318681596396,0.2006787102119576,-0.349828259532008,0.23149067520426017,0.41329815735500114,0.3770199767027079,0.14704674730879708,0.5035964933148044,0.12098638259712233,0.4516726854040004,0.40966409977973806,0.5051117209075465,0.3312306250608577,0.2253026811977214,0.33303130985641716,-0.03217910735132856,0.5967601006961711,0.15275221568053152,-0.01192158862232316,0.8402712728115919,0.5016556010479244,-0.37686335198892584,0.1885225919782342,-0.1716430386962668,0.7513052027642371,-0.07529745671061132,0.43753102267914246,0.45917287308415883,-0.45279378471956194,0.1731509507868678,0.35523365474000074,0.4680751288320567,0.3737455342106934,0.1400864366960199,0.4956717510409658,0.0797088256945092,0.3534358011666616,-0.05486805134694976,0.17939929902315796,0.12967254900175296,0.6053128719438144,0.38710218437400806,0.02493396473702415,-0.008993979195551012,0.19671167781980076,0.305145174651406,0.547068466515807,0.14462292447862216,0.09763783667804457,0.38238570058792204,0.28679086178257884,0.3642346834125067,0.34417238982678533,0.1674480689364336,0.05562944390491941,0.3469746312959796,0.22391218418440761,0.4230842472297232,0.025916848639359554,0.4073076715912643,-0.23512337836628583
Frontal_Sup_2_L,-0.1488144380544565,0.4297729938563969,0.31206531555147626,-0.08093357614579694,0.3723691711688803,0.2644300221637261,-0.04855509931176013,0.344975644754879,0.06889593792420329,0.4369411733108658,-0.08884470299140217,0.2981868700552676,0.06269532407150381,0.44473960069195456,0.2558164511769909,0.3133042713554318,0.13944205844031898,0.3266582384706084,0.5052124987818616,0.5662056740565755,0.11089557633698201,0.4332261812114506,0.10884549445155156,-0.2242360325858901,0.8639923903594869,1.0,0.7612309689773882,0.07353793891713548,-0.12601712560578035,0.777210068978213,0.4097526822573945,-0.08307279080004683,0.40433707920490997,-0.2570800528570465,-0.14754328352206028,0.37417121932987524,-0.16229597521285477,0.3398777357915055,0.4687742739140593,0.4480659621790173,0.19176556675234044,0.4752644518946205,0.3342580977583326,0.6450518913215193,0.4054600237893664,0.3077876928983186,0.39898099809246357,0.42190281568340193,0.47233846814920005,-0.08239403304487009,0.5510092569324933,0.2890306517867198,0.10760782111670544,0.8242742376229463,0.5144319730076651,-0.41115781509332133,0.1805977328195253,-0.08461522491088126,0.6648888259372346,-0.00768949099536106,0.558782412468576,0.5462013014197271,-0.4008145489308395,0.35393642182922946,0.37209920619141895,0.26850223910113524,0.35749010818898996,0.33605973334684924,0.45635174567004,0.276289528798301,0.44986378173066977,0.10990834215776514,0.10172132959754611,0.15352975018803774,0.599966710643836,0.43569871741963967,0.13051150866317193,-0.011312415496902394,0.3454453699539506,0.4014890420727945,0.4742295849310011,0.27360851759660826,0.18382421560766637,0.5289955358218906,0.4401850755207377,0.4943658163512376,0.42955296062371595,0.18771387052357189,0.026767995283096112,0.30303662543305565,0.37878802626181385,0.47187040140330033,0.1984689028076691,0.5429497175148837,-0.07672966129199518
ACC_pre_R,-0.2228874125972427,0.5512534350693438,0.23591356640217745,-0.16034190716155147,0.3194857045489263,0.5032020356133977,-0.2743789471041633,0.388673027430954,0.09625867213567722,0.4466433607145083,-0.24371925614192425,0.45760523670675174,-0.15525335135041607,0.4576895315895693,0.2763346685860465,0.4783196511924565,0.3092518338971383,0.2036022626043747,0.3426662490556588,0.27062999924323955,-0.18417757310334537,0.4071945018383671,0.2679112909464066,-0.2735793712950756,0.8143069798559851,0.7612309689773882,1.0,0.05565623919640341,-0.2934986773766101,0.3637561206351587,0.26686302157509567,-0.023503851435197936,0.46022550641659493,-0.4038044404781621,-0.30774508465052275,0.46955339815087266,-0.25508875627602196,0.4676437561949761,0.565216557458427,0.5703329548376121,0.15031149673257813,0.5186577351645524,0.4518095138827641,0.4561696993880278,0.17273417315739936,0.293427745717785,0.38631668418516985,0.5130111818215156,0.2809391011048196,-0.2511477339503897,0.7081829882565543,0.14381363928751575,0.012787390029798222,0.7466010969625105,0.49745733585849167,-0.6008017074726377,-0.0042541339688675905,-0.18570434024838878,0.7162667092962108,-0.13549967790126843,0.6144158241912313,0.42492713587005027,-0.48987173169195136,0.22220569593632078,0.1415407269642905,0.261899012623451,0.23311988874164866,0.49956320058130965,0.34142881857985835,0.2835937362247223,0.5610275472621562,0.12288402097738552,-0.12426742311831335,0.07070191443235674,0.5087947081337079,0.1701957393638121,0.06425962209413515,0.06304602383168355,0.42091281162912475,0.30281470857165194,0.43583324466230683,0.39552036587830314,-0.018485535893526275,0.4042837038257062,0.38729446556701524,0.4814228508991554,0.4754773731907308,-0.08483041126614126,-0.15686653030576247,0.10456581777561776,0.3503366283707612,0.5650603382831167,0.16789213753662544,0.555962791108341,-0.1384603341564857
SN_pr_R,-0.024965324131285827,0.1141793579780529,0.07940880690342177,0.29207042530693006,0.30991144791439373,-0.00533465827100894,0.1321806144086079,-0.10973241482901816,0.33991018299613857,-0.14382546266064933,-0.030331383658353164,-0.05724707703565331,0.10167599231376753,-0.1569444801830832,-0.10932823450642741,-0.19733792501281977,-0.2992425557863231,-0.08282670594407664,0.01694676070739333,0.1625911594501888,0.0642974463366707,-0.1966734047825836,-0.05881745589431607,0.3135263601810415,0.10900888766192894,0.07353793891713548,0.05565623919640341,1.0,0.16996532578082169,0.062064110001345284,0.18866146903209147,-0.10363329967740217,0.004188382143109866,0.0022954061351908328,0.27271875808894225,0.0918607146558141,-0.011528233449843375,-0.03622762666267704,-0.028477325278475688,0.15312489078722574,0.10420362584378395,0.21473627404617057,-0.17303366107811413,0.019034418725465015,0.21433636887516386,0.2374257251520773,-0.028051116308382737,0.01602499768127262,0.03360846659385582,0.0922000077124032,0.08623347511227084,0.08810047113233277,0.062383074481599514,0.050728126356029,0.2624385659388555,-0.038563011493716035,0.07369919575865337,-0.2054452573964945,0.09736856402138841,0.1282915218654261,0.1167408933614247,0.14518741834567897,0.12083684841469879,-0.013216668669173618,0.15205575574320346,0.1183430228845531,0.27883539959445736,-0.1243331500882886,0.07328951038171976,-0.1438635045982015,0.10713571854960093,-0.230327226579714,0.08876291734227407,0.02406843120509687,0.24298265824620655,0.14220608218226002,0.068502855052207,-0.07490972771058428,-0.19156941326449625,-0.16654381217731004,-0.05510320055412319,-0.24170861525818577,-0.049082258783558444,0.05246171815086067,0.17328447395606225,-0.053054118231795754,-0.2204390584912986,-0.006028748579447034,0.14038965897244451,0.20428621312157663,0.05111947539029448,0.4796877519829704,-0.31840468995297083,-0.15253592600805654,-0.038744762046311644
Occipital_Mid_R,0.07173301351024548,-0.25902627448736276,-0.011460930322827469,0.4966716159314783,-0.18234319655696507,-0.7376116548630572,0.42875239353195604,-0.48538851564630364,-0.14431504480615395,-0.5543022326957601,0.05084045586255376,-0.749792023867628,0.37807928694417925,-0.382141643186104,-0.6220400338623847,-0.708836061346021,-0.4819824814955402,-0.016563475822108775,0.28678089141245316,0.20213666474348968,0.6213752840123997,-0.36537937168115037,-0.5856220778039909,0.043905558281966774,0.004010269941907181,-0.12601712560578035,-0.2934986773766101,0.16996532578082169,1.0,0.002021581449486895,0.35512447362788874,0.03320638770925101,-0.5527942181143504,0.3810914262334495,0.6711245179804038,-0.5833669754545939,0.16705637349605468,-0.43725115245038854,-0.513211251648956,-0.4399481710188861,-0.018549531909651785,-0.1073612291483316,-0.4085355341166063,-0.23210001978901582,0.6235735646997373,0.35460061205666893,0.028547439544511007,-0.5824355568397205,0.07831044740261495,0.19263026608454836,0.03593261955785251,0.3542882932773533,0.09767127927675757,0.12591141708020073,-0.06119986942669592,0.6413854562412379,0.45542137574847624,0.17787420316635896,0.026009668693682514,0.6127640971051952,-0.4034228024898999,-0.17685400204950472,0.39378560390386547,-0.25579892953213323,0.09454917733516513,0.27067932901234115,0.24119323590122385,-0.6789119900069999,0.08812657960117334,-0.3862923384955284,-0.41974640010604203,-0.1777010162910141,0.4304444032285184,0.27717618417589923,0.02424527599140758,0.3772955015383897,-0.03839219038762141,0.10687216768290342,-0.49227332804182,-0.014235872081521569,0.08885089288847313,-0.5901355159557642,0.11151656878204604,-0.16772189078824198,-0.2720503494471256,-0.46017056890514346,-0.27604720191074084,0.41657449157590504,0.207226329073057,0.7336116790297766,-0.46645588723988834,-0.3721007725809487,-0.23274497892255783,-0.4282766055272656,0.25616068433193206
Supp_Motor_Area_L,0.023291216407464108,0.23449730024747834,0.1667819003144722,-0.09096248077830674,0.2976225507999344,0.09640184256039108,0.004600784226992572,0.17112077727977165,0.08570012120538521,0.3926326821428518,0.12682430178215442,0.1774735314903377,0.10371922331512477,0.3316107133905738,0.27708691195382795,0.17601367476982874,0.05181787832163465,0.2708559820399127,0.6015346666928592,0.6991580983788056,0.22917554385719988,0.43282352191239654,0.00847614292278057,-0.1898115863887494,0.5708311857749568,0.777210068978213,0.3637561206351587,0.062064110001345284,0.002021581449486895,1.0,0.47130349682008527,-0.0785202108145046,0.32128057048969394,-0.14640008126599316,-0.044689157632950706,0.23045928845784566,0.05248811563836303,0.18446778288853552,0.25523703070508513,0.2599954811986192,0.20171539728152368,0.2637595929891874,0.1983368645341972,0.5760343840797344,0.44374870571316494,0.1255054065685891,0.312191043670204,0.2764682311676011,0.42999044049333146,-0.1200388399797307,0.25389656314935993,0.39433391072966517,0.11721841286114965,0.5905964407560057,0.40175171758886496,-0.20879134167379448,0.3449828202402814,0.05164360113317987,0.32712439029197915,0.12238008364177409,0.4319363783780154,0.4889500583743638,-0.2496917334603389,0.40583323837498814,0.39770277444897184,0.09354271747584109,0.30243977615877043,0.19733486742934422,0.3912185773901519,0.2730118965248006,0.26337164197688795,0.15396177884010273,0.07581019822347754,0.14090973260932643,0.47193775869436677,0.4747948965946609,0.0834767358588552,-0.0962886834067652,0.26788768500926247,0.40913231136167305,0.28302491257500795,0.1057504701025849,0.3497194652080728,0.4695960361912047,0.3312530411799769,0.3748465402255365,0.23755373911022676,0.26604994375907814,0.005080853975147079,0.3843282345884325,0.26765341191010594,0.2781605079569019,0.1478746969908339,0.4027763778342319,0.08345830566125761
Parietal_Inf_L,-0.04668691364622011,0.3756985520705494,-0.11909419958767152,0.240762405027892,0.16053203982658867,-0.23897341293601346,0.112626609797484,-0.15425830701119597,-0.04525739111665507,-0.008671680067415657,-0.18408390258053253,-0.32175872901688357,0.20252285127336006,0.0839852570071281,-0.1568798603632171,0.09054782862809446,-0.15502630588138386,0.11823693927013834,0.6778587352231318,0.7678927550847219,0.18685626587379092,0.018060599381142017,-0.48319417146829885,0.05487507925733987,0.45589686397650175,0.4097526822573945,0.26686302157509567,0.18866146903209147,0.35512447362788874,0.47130349682008527,1.0,-0.24686211313665507,0.05848819211984187,-0.3660567224742512,0.1211209653079225,-0.09150205112394325,-0.07001781395323746,0.045621177945507616,0.063246723101643,0.28157821427558327,-0.12187708459222307,0.48415103860550823,-0.19886707080394314,0.0186618603605818,0.4381682683619655,0.511670292587101,-0.15400263142864234,-0.21130133881607874,0.1158740924977445,-0.2803156547552167,0.3544396419834478,0.5451838282407007,-0.15354528422643135,0.4116245558736124,0.18986039967252535,-0.2118395037357063,0.8019267925437418,-0.23599335046731976,0.3426723315961557,0.16897877578072062,0.11976251410430948,0.0637138813858581,-0.3677154495182797,0.33484706587929636,0.4593503644134528,0.3081127892751619,0.24319351168489045,-0.1326668556858475,0.5118158119822176,-0.19938497971394467,0.006592639395076897,-0.07781881026441043,-0.021270905095883377,0.02112593475367765,0.3139657630021325,0.26594519077579704,-0.2526359203647663,-0.08953812460964751,-0.10271065431736956,0.15631654515783022,0.19667450316609536,-0.27798773949834404,0.042411206311891866,0.3080775375452936,-0.16388327510392062,0.2729511016439777,-0.11297283277852076,0.15549907634882898,-0.1648101921305991,0.6956639526372687,-0.17003597585286567,0.2551329202864506,-0.31205933693745974,0.059479395061619485,0.01675500518736446
Temporal_Pole_Mid_L,0.5057011877315163,-0.20348276242487465,0.05657569529056772,-0.28070748020328196,0.07667029677290133,-0.02395948925816322,-0.5479486277347754,0.0895154374301173,0.22230833916478074,0.24038614246433831,0.5215511932073583,0.04707519406006254,-0.5063071671748335,0.3435702127013849,-0.04322277344988629,-0.029491115254367685,0.43678085319504634,-0.005582244529089439,0.19465650135809484,-0.3770215108963031,-0.16193004809815226,0.3003142440046544,0.16036552173451454,-0.029800043613914688,-0.2525876126546093,-0.08307279080004683,-0.023503851435197936,-0.10363329967740217,0.03320638770925101,-0.0785202108145046,-0.24686211313665507,1.0,0.05600437201453427,0.04722558867551678,-0.1900621331769493,0.20367987663196624,0.5720145140803524,0.14423295511799913,-0.14921205551453673,0.03207208348597389,0.017259628846934005,-0.25370528735075976,0.5150183048408637,-0.02741575475602628,0.06158205469536252,-0.3922611297444607,0.33488829366676326,0.4226497939784062,0.17292569847890427,-0.2985671919424311,0.03477123620934424,0.3589288741856649,0.12817245343572162,-0.03860511967824178,0.15032936630660781,0.06008167169679883,-0.17785839140116153,0.3454296216153739,-0.11356895284409863,0.46827321120868887,0.05843817295000039,-0.026279744783947557,0.17952687514558024,0.11394831921645414,-0.5147214214586443,-0.43835713578704394,-0.09291789978040475,0.17752481232359396,-0.3606908935201158,0.2276172877912022,0.007118784589954218,0.34662032478374605,-0.27592584097098943,0.20908560634779413,-0.27417502844108244,-0.08424965048998591,0.20431723501476626,0.37141371462067985,0.29313553976621237,0.2303547147573668,-0.06891319278283196,0.07985042489755374,0.26817833077139513,0.094842481977475,0.1338640445269605,-0.10661658564665498,0.16954695001565454,-0.12107288636172893,-0.23864703339756488,-0.05239101714473923,0.0036704750418943997,-0.18174806059860696,0.34477911141223044,0.12835840831178166,0.6213972250518927
Thal_MGN_R,0.02907524761049482,0.4096025547247626,0.11050017840546557,-0.3371976791881278,0.4389769697063704,0.5696218450943712,-0.5105437843823711,0.37061173371034706,0.35128287586772095,0.6225645947509525,0.06292588192599956,0.5075559045595817,-0.406283768229977,0.4563480984495712,0.4116608061847447,0.601255592052273,0.4140023077086481,0.04717761220912818,0.12129177580813723,0.1344263599027263,-0.403534015779872,0.31575599232192914,0.3609640044738133,-0.0010375934175031886,0.28607968974446424,0.40433707920490997,0.46022550641659493,0.004188382143109866,-0.5527942181143504,0.32128057048969394,0.05848819211984187,0.05600437201453427,1.0,-0.48864935020849887,-0.6743765208352119,0.6529746298913426,0.004921498354330788,0.6138727029247989,0.4687948946159911,0.5789812166251227,0.10239349009835283,0.30710213498734357,0.43902348219032555,0.3535599857022629,-0.15163188391465798,-0.1230516194867466,0.10114768362614775,0.6145815729859841,0.18069899565652178,-0.3804649205744536,0.24359811978255738,0.07815109681478218,0.01910765885161801,0.20560917252739333,0.34428906532286796,-0.6400888594296043,-0.21179152372478863,-0.24282472542616898,0.16588729454971202,-0.19368480568329904,0.46712942806618807,0.4591709872683708,-0.3392069974620121,0.3475478621152724,-0.001174320714813677,-0.23303173028460736,0.06625676751890583,0.6065061780059458,0.08804187821084439,0.21002492698190178,0.48782406786872323,0.0689528035942472,-0.4259929519925639,-0.2285014755119863,0.16101502778522253,-0.050200898605060856,0.24605169485898581,0.10412923404801329,0.5286708743340269,0.10202877534713196,0.07532017938963875,0.4051839143960435,0.11519092126621489,0.38402100878351164,0.3554078700213051,0.6519340248781654,0.23975355727279712,-0.24291025095923036,-0.37990323316630886,-0.2022462300754001,0.37452334324992137,0.38476201340437743,0.08480119288959001,0.5320228907874878,-0.018728698962569002
Cerebellum_9_R,-0.0036367626233980623,-0.3815326886133522,0.11540745116422205,0.41788892014318135,-0.21823846101330238,-0.21745076210296105,0.514688562780425,-0.14035950700232738,-0.03143522994342854,-0.3537952148166333,0.10207224687656018,-0.26214996233900784,0.4269292728443681,-0.33867074582203643,-0.208485699781945,-0.5552160002897104,-0.3920693448376615,0.049218145674010456,-0.24556259336754416,-0.20499134638881536,0.5616387340890491,-0.16328143631610867,0.10048533848381414,0.024636374690105576,-0.2626272239557409,-0.2570800528570465,-0.4038044404781621,0.0022954061351908328,0.3810914262334495,-0.14640008126599316,-0.3660567224742512,0.04722558867551678,-0.48864935020849887,1.0,0.5838160912805328,-0.34282857079077556,0.04977233679277053,-0.40382647321306464,-0.3374689810491277,-0.510864631327244,0.21276563769796242,-0.35119056775595064,-0.2365841842867707,-0.007489592438593764,0.17539711053833532,-0.06750817014628369,0.23725994075400877,-0.3320144950009835,0.06453258371651378,0.5272049238058255,-0.2927905373683278,-0.14115894563694203,0.2516030959370215,-0.14489991520945206,-0.10917270837051431,0.7460067118379416,-0.056838608438385924,0.40913469753234893,-0.2233049599003447,0.16308626763243345,-0.21477545498631484,-0.05432267775593802,0.7026871658382896,-0.265630806857171,0.05390380873335592,0.22070343992822727,0.17414368560763707,-0.3946801286691423,-0.16592945689709085,0.012808148083693958,-0.2110384300116112,0.004645011580622778,0.47349110439716563,0.3281558220919931,0.05204205976314028,0.2713074571900503,0.17028237215864872,-0.06352676300571558,-0.260491917769028,0.025555428330377904,0.024925558177095193,-0.1766952406436623,0.08324142594088674,-0.21781290230899944,0.1023754365226457,-0.5643883903999798,-0.025997133099982944,0.44230811164258066,0.531613142391351,0.06890443764093787,-0.09766813310354629,-0.4632463338612805,0.14434554718241466,-0.3321663176264467,0.011547167375351051
Raphe_M,-0.11233204737855777,-0.34992784059303494,-0.012611710065808631,0.4198679433986725,-0.1703333331600499,-0.5131435005243191,0.6607977150046047,-0.29037619647642265,-0.21613805659685065,-0.5384018413252223,-0.06222713787059223,-0.5036351685523454,0.5436199431551796,-0.48060797473920375,-0.4293843718147008,-0.6751000872228294,-0.599363492076846,-0.0013651564853425135,0.019907535715480963,0.12292930735812657,0.6062352501533336,-0.3080659112131573,-0.2659433384912121,-0.027473958679361733,0.003950318681596396,-0.14754328352206028,-0.30774508465052275,0.27271875808894225,0.6711245179804038,-0.044689157632950706,0.1211209653079225,-0.1900621331769493,-0.6743765208352119,0.5838160912805328,1.0,-0.6176911583840181,-0.028204345825956677,-0.5555300741968527,-0.4584708746957969,-0.5948000307705442,0.1131831071168718,-0.22383049863883347,-0.47458229250849204,-0.15143169696324604,0.3797823808016935,0.26323047393738863,0.09590607616099518,-0.6011055325697917,-0.006741115208995484,0.4124959265604035,-0.17332938530101746,0.05081595455841948,0.019543510527600932,0.07398267396350833,-0.13015433592070302,0.6786198004627035,0.31395086296962194,0.26275065091801275,-0.008034059620028889,0.24600056481589033,-0.30707570450962407,-0.15506807862883515,0.3383134612555157,-0.2761964855332462,0.1552705386957769,0.45720957035308196,0.20238174774747486,-0.6388029784224849,0.08723230338218652,-0.15895689866537147,-0.404689747640539,-0.1083497198699167,0.511405033850663,0.3346877407135007,0.12191921576425668,0.33318246851174327,-0.12476936790360879,-0.22233732528551312,-0.4693971328881291,0.01442497784915765,0.0737266941583509,-0.43717465870708494,0.1019408683355556,-0.2777450324086957,-0.20250773156016805,-0.6003724906417888,-0.10395643623156245,0.43118251895281834,0.4713958317775185,0.416892658675779,-0.29276127074708974,-0.29890798498673454,-0.21774638224484957,-0.4582033794996675,-0.0028699807649784
SN_pr_L,0.024923602998142523,0.4387137687015734,0.26865328388782056,-0.2773880196329554,0.4116319523524193,0.6733991739210204,-0.49785816277271694,0.43458633820386755,0.40689122685696655,0.6361959305036191,0.050744330002695154,0.6145025553117989,-0.3531220493485842,0.5256382944675021,0.4799704494209019,0.5865694235482178,0.5031575827462725,0.10440318560993612,0.04184535657939451,-0.011176550278627097,-0.3640294644685696,0.4053311628988813,0.46692555053660206,-0.010939491495911825,0.2006787102119576,0.37417121932987524,0.46955339815087266,0.0918607146558141,-0.5833669754545939,0.23045928845784566,-0.09150205112394325,0.20367987663196624,0.6529746298913426,-0.34282857079077556,-0.6176911583840181,1.0,-0.007730608197133943,0.5803346690721936,0.5028716300890153,0.6177960922894984,0.2430470880334861,0.30894153585328615,0.4860257124407116,0.4555448532636641,-0.1502332148299167,-0.14408344063732606,0.24017833120014664,0.7009738970946372,0.2957104690254467,-0.2123703027325516,0.2725240582245126,0.03222848889135322,0.27556112256783305,0.19789318968074182,0.4132774280426583,-0.5709402534327315,-0.3100541978387661,-0.17619387538194303,0.15519381525991596,-0.21755027734439153,0.5931151159112237,0.46417013222171344,-0.20954016385885246,0.3085147277988678,-0.002782946171850784,-0.21983715283384248,0.046300640217752924,0.6894103759150031,0.09521104803458985,0.3006578191536093,0.6023526735005132,0.15598585396251785,-0.3135234893171686,-0.09030571422705574,0.268356834712998,0.007157096333677604,0.33400679002877076,0.10907177479450059,0.5953918772591018,0.17320068988702905,0.18825240984564737,0.4877881676816976,0.04151984900073346,0.4216483488160744,0.5379275245888212,0.5780618559698075,0.3308183193364735,-0.19193703684607163,-0.2157730591849396,-0.28070300389272,0.5276623069306507,0.4750961359338162,0.3260627769933658,0.5850868781879413,-0.03461931898436745
Postcentral_R,0.9182774336825571,-0.47640208650441823,-0.12340776294529539,-0.4199061778446915,0.03549860762412966,-0.26287038727475665,-0.4891349934039287,-0.014180264956977754,0.16106644994794567,0.2714371496164183,0.9375207198881541,0.006663669845467768,-0.55507494249408,0.19781615706358685,0.058568602614390175,-0.06745021304253485,0.13603311936371335,-0.18769945399659826,0.3733229748133796,-0.329556588918866,0.012677205089039526,0.36449990845384544,0.14971244617436041,-0.015625628821445036,-0.349828259532008,-0.16229597521285477,-0.25508875627602196,-0.011528233449843375,0.16705637349605468,0.05248811563836303,-0.07001781395323746,0.5720145140803524,0.004921498354330788,0.04977233679277053,-0.028204345825956677,-0.007730608197133943,1.0,-0.012304262883050539,-0.3044401843533174,-0.3156643780424736,-0.08297916419240786,-0.47565637133360245,0.4776429787052708,-0.12358392738931367,-0.04933272200841494,-0.6248535442078302,0.19536963249428219,0.2417330251700336,-0.016803436474690348,-0.4637649786262253,-0.34301446078512876,0.6628509891528982,0.06544416570855853,-0.1463043562881703,-0.0482663226958208,0.25552749655383666,0.06728882728637216,0.5373520540747914,-0.2694178245719905,0.7307457216353433,0.011148469745232667,-0.12500610386105898,0.284921979434366,0.42690192567246293,-0.4087098804786921,-0.6405095452640733,-0.0832900553361056,0.10301932635516824,-0.29686001062226264,0.3753016098619479,-0.20176477259843978,0.4732196637468434,-0.4438172096209489,0.3957923658024561,-0.4538726508172543,-0.09826209887844457,-0.05394327673989463,0.08733386193316182,0.13891971729137725,0.34664007286950094,-0.38959183281364185,-0.008843166053988329,0.5411144973518129,-0.008096665435963666,-0.11440572650322034,-0.25932056574696466,0.07686030086811514,-0.044566724656649015,-0.33248037868098995,-0.007961252449165856,-0.08214727441800611,-0.2986582697446083,0.18958631080285163,-0.038237476741979415,0.9399721443437975
N_Acc_R,-0.049072669804071746,0.536973735555725,0.17950172717649132,-0.19051796916183533,0.3097735477917799,0.5953101407123217,-0.5406120248009996,0.3298158571452448,0.28393312214516736,0.5602148972849853,-0.04783327449982172,0.40731172672805493,-0.36000613384115643,0.3644691699575,0.4066732177003027,0.5405822380757517,0.54787410066593,0.038565822119295254,0.07679220549127962,0.08280910247744268,-0.43511544610524994,0.24716196759934395,0.29807961745686745,0.04716474433472425,0.23149067520426017,0.3398777357915055,0.4676437561949761,-0.03622762666267704,-0.43725115245038854,0.18446778288853552,0.045621177945507616,0.14423295511799913,0.6138727029247989,-0.40382647321306464,-0.5555300741968527,0.5803346690721936,-0.012304262883050539,1.0,0.49863615625973523,0.6153277770715617,0.08621043776348027,0.37766478863909336,0.40245766369448066,0.35470133857996644,-0.1538663977782586,-0.019624123278216478,0.2534114281506383,0.5234326231602907,0.20799495072419238,-0.303057629476819,0.3876982361326829,0.10005124858756932,0.11540656697502188,0.2644812670685502,0.3813053415828117,-0.6008999646755259,-0.18000817220603668,-0.26336494315075165,0.15748275826635155,-0.1397035299323274,0.46787653302070703,0.42290327884954804,-0.2988945333507774,0.18398476890712787,-0.05541027011950857,-0.09301193742119546,0.11942628110923709,0.6130968384052514,0.33302782212106913,0.15393889340968647,0.5171416956462199,0.0828542436955299,-0.37779494071360464,-0.21122650208907684,0.2032276412334334,-0.10347288978355366,0.4117518914288074,0.1569041372863867,0.5195325972890815,0.21539657643689653,0.20671785471778958,0.3567973104963343,0.08980016726037514,0.314751978983714,0.3531508017652121,0.5940469414021189,0.39279374908609005,-0.25199067648655865,-0.3157857292904541,-0.07499462529171112,0.40768776272719887,0.3536994353992449,0.09265543281040059,0.47017953551969804,-0.03974078042521277
