,VTA_L,Lingual_R,Thal_PuI_R,Thal_PuL_L,Putamen_L,Cerebellum_8_R,Thal_AV_R,OFClat_R,ACC_sub_L,Heschl_R,Cerebellum_4_5_L,Thal_MDm_R,Vermis_1_2,Rectus_R,OFCpost_R,Olfactory_L,Temporal_Pole_Mid_R,Occipital_Mid_R,Cuneus_L,OFCpost_L,Precuneus_L,SN_pc_L,Occipital_Inf_R,Red_N_R,ACC_sub_R,ACC_pre_L,Vermis_6,Thal_MGN_L,Frontal_Inf_Oper_R,Raphe_M,Thal_IL_R,LC_R,Thal_VPL_L,Cerebellum_Crus1_L,Frontal_Inf_Orb_2_R,SN_pc_R,Rolandic_Oper_R,Temporal_Sup_R,Frontal_Inf_Tri_L,Hippocampus_R,ACC_sup_L,Precentral_L,Occipital_Sup_R,Thal_VL_L,Frontal_Inf_Oper_L,Thal_LGN_R,Supp_Motor_Area_L,SupraMarginal_L,LC_L,Thal_PuM_R,Parietal_Sup_L,Temporal_Inf_R,Cingulate_Mid_R,Caudate_R,Thal_PuL_R,Cerebellum_Crus2_L,Rolandic_Oper_L,Precuneus_R,Cingulate_Post_R,Postcentral_R,Thal_MGN_R,Vermis_8,Fusiform_L,Temporal_Inf_L,Pallidum_L,Thal_VA_R,Thal_LGN_L,Thal_VA_L,Cerebellum_9_L,Vermis_3,Red_N_L,ACC_sup_R,Cerebellum_8_L,Occipital_Inf_L,Frontal_Mid_2_R,Calcarine_L,Thal_VPL_R,Frontal_Med_Orb_R,Occipital_Sup_L,Amygdala_R,Thal_PuM_L,N_Acc_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Thal_LP_R,OFCmed_R,Thal_VL_R,Temporal_Pole_Mid_L,Temporal_Sup_L,Amygdala_L,Frontal_Mid_2_L,Cerebellum_6_L,Vermis_4_5,Pallidum_R,Temporal_Mid_R,Cerebellum_7b_L,Thal_MDl_L,Angular_L,Cerebellum_3_L,Frontal_Med_Orb_L,Putamen_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Cerebellum_10_R,Cerebellum_6_R,Thal_AV_L,Parietal_Inf_R,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_IL_L,SupraMarginal_R,OFClat_L,Precentral_R,Supp_Motor_Area_R,Thal_PuA_L,Olfactory_R,N_Acc_L,Thal_MDm_L,Vermis_10,Calcarine_R,Thal_PuA_R,Thal_PuI_L,Raphe_D,Parietal_Inf_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,Lingual_L,Temporal_Mid_L
Cuneus_L,-0.22479588403893555,0.5866649546705187,-0.14236808875002,-0.3627779490948478,0.20665737275105567,0.3742857701798087,0.1825908196556692,-0.22462122414024113,-0.062309685687886224,0.25542704196217053,0.5564449216943848,0.22300205750109103,-0.06543603511635514,0.05898654866870116,0.24778031552421384,-0.1256771922480373,0.15397827372004297,0.6235735646997373,1.0,0.2995101422306107,0.6974183459994979,-0.02971201377698478,0.2002219861828963,-0.31393476114735663,-0.12385767401627097,0.3464966304623693,0.38547939772874024,0.13574035835382545,-0.047588558974825314,0.3797823808016935,0.4218530314019891,-0.11890003233865766,0.20527869980473087,0.10430356999919012,0.10259635673916796,-0.023749203321218812,-0.16865163142855447,0.037762556922187336,-0.08842495771139054,0.03912806637960036,-0.3250885867973788,0.5163238202947186,0.6422463750332232,0.1666718633532177,-0.16313255906229715,-0.15281607018076632,0.44374870571316494,0.35779420948543,-0.2457154803014592,-0.3464387137187242,0.5836163258808075,0.2924467479133854,0.07303758847079578,0.333260327001973,-0.12060286190289553,-0.005108341580167539,0.2318443482485658,0.3798223466982801,-0.032426309228225196,-0.04933272200841494,-0.15163188391465798,0.2060773804719836,-0.03969034606379052,-0.1936911645910924,0.27462112536690786,-0.0017825199433685632,-0.04896753587135424,0.02367247522033221,0.3755399864792618,0.3183394056897374,-0.28773529296009465,-0.08049636879793748,0.20766949242314103,0.27832470451699437,-0.42115061150253724,0.7165988800368512,0.2283979759709025,0.14116990117679606,0.7754094557218877,0.3067305153090862,-0.4006377506465029,-0.1538663977782586,0.3259428531713161,0.7730621960325004,0.4054600237893664,-0.010733864192519937,0.27795567621777506,0.3922596721480938,0.165184107719398,0.06158205469536252,-0.12501862309073675,0.02799898474910579,0.23081550743009174,0.284569066181097,0.7572339957098448,0.15508440601380596,0.3601752712104352,0.10888708966453989,-0.022784898581521815,0.7221656707616712,0.004697949350197248,0.01451997579065015,0.12563859124924603,0.27291251872172617,-0.27287042361561353,-0.19735509017419947,0.37454505808929084,0.195716081397436,0.10920713694253983,0.40966409977973806,0.5456986361626893,-0.047755847167535725,-0.14675646838609668,-0.1106910212725757,-0.10157172529781883,0.21079543637476097,0.18564100178493162,0.16903579258182738,0.03368992881283817,0.18159608688307124,0.3320021988733307,0.6055397396274772,0.41452058553506443,0.0158804048235673,-0.4461793841682505,0.4381682683619655,0.17151709741566315,-0.08557226304696235,0.647357387245746,0.0625541977590188
OFCpost_L,0.05976636569331736,0.15002374897613632,0.1050987456423523,0.1559596364576461,0.3200970849427881,0.049077414699285296,0.274037343849676,-0.3494736508209724,0.46801465421922317,0.32676052105283176,0.2837929077414786,0.15522178012737942,0.4530725211416083,0.03038935572287707,0.5111022857240418,0.4028923031158947,-0.15850068917757446,0.026009668693682514,0.2995101422306107,1.0,0.495336011899497,0.3775295169587352,-0.008686254619072633,0.02700586691375481,0.24887139695015714,0.7701882980842256,0.3185938876590301,0.2339361224931141,0.3745148322940543,-0.008034059620028889,0.44484571283665225,0.3200738592988634,0.11004425937988035,-0.22964533875628368,0.3792493562301432,-0.043673460564462904,0.16668034336624624,0.28053569397268663,0.2417773202835001,0.2642692757475964,-0.09226480540479932,0.2634698262494479,0.09071145113859481,0.2056183953430859,0.11902325023677714,0.13227682203183566,0.32712439029197915,0.1565173092266454,0.10090265847315506,0.07554405792780204,0.37113290593776854,0.24230552389224821,0.09983026785826964,0.30509729327610247,0.01067975950171997,-0.31563465220343884,0.08041397787525024,0.11229006953940238,0.02288489330621996,-0.2694178245719905,0.16588729454971202,0.02778392633764921,-0.1181680465914731,-0.12797859668505931,0.29426242229425237,0.2147019787682819,0.22652053180331033,0.2509627568753976,0.0325119828507018,0.4597087893390988,0.10431604615756741,0.12754220465079133,-0.18952478592895736,-0.2763628832154064,-0.1557356140386509,0.1279228336545534,0.36843835914324463,0.09371954856240754,0.16508883310454342,0.36853321547696216,-0.013621625985741488,0.15748275826635155,0.12004149716151029,0.14743729813896606,0.6648888259372346,0.10660025898039376,0.18358608177308092,0.6657647879865488,0.3325032866339602,-0.11356895284409863,0.09281368930340818,0.30390666441406056,0.37019860667145416,0.1360446365520264,0.24109086320254472,-0.05439702279590758,0.15308391600481888,-0.3836453593280966,0.19157417448221722,0.2154280706304546,0.3576508147144768,0.4873926311510721,0.19105392649877456,0.09177968761778896,0.030046479595716616,-0.024306733188243293,0.1449959020969577,-0.05343341630109963,-0.11473115389197312,0.7513052027642371,0.6516442811456741,0.16592907358533596,-0.19909050339977183,0.26223197689294236,-0.25804467626075855,0.1292553377752573,0.006704415437260619,0.4610346229533427,0.19098094957006842,-0.042728022225371955,0.3797900754913712,0.06243703328013698,0.2619010128977955,0.3520932043414609,0.10740166207099919,0.3426723315961557,0.12302663210094208,0.34702974207102405,0.0574309422924581,-0.07262620330770314
Precuneus_L,0.00260077330458577,0.3539903728948428,0.13877312936456435,-0.09763843050074869,0.3541022001788392,-0.04839289707530134,0.028007689971634383,-0.2556290126145411,0.13491529394318888,0.19573149305550155,0.4644899083032289,0.07342923234285632,0.17279495287109695,0.0666840897453167,0.42398904228785494,0.16753800208045597,-0.23089632041869898,0.3344930366990938,0.6974183459994979,0.495336011899497,1.0,0.188275849184326,-0.1544424032242706,0.004779511011796238,0.010317406198335514,0.5526301378469508,0.32678125413198383,0.2885091624852248,0.4464523244114788,0.07036035618273091,0.40750999407096483,0.12578904137046648,0.06333580330517363,-0.26176911001103836,0.2997144968921378,0.07847523335210375,0.38158352060976947,0.28998332463672155,0.3709722297946867,0.2187725831625282,-0.09494407954997211,0.595714735660826,0.5255590451156588,0.07609679803943362,0.13144956914235842,0.2426956239048033,0.6814771494351172,0.5848524298942305,-0.06319548048395744,-0.15899316713680336,0.8150196945564744,0.11214066919727968,0.26568593730321755,0.36571629993458077,-0.14514944096804078,-0.4181076034248581,0.4536763096562259,0.7276588170240491,0.014332949075922691,0.1464465913826766,0.15155561017339717,-0.3056347176221849,0.027800859164671586,-0.09556268444791033,0.2484972101624589,0.08469959833542856,0.22698793644714332,0.1051598491505874,0.005597931839262651,0.31703377722876125,0.057866644856012873,0.12417809602836544,-0.29009373572955294,-0.11711955674843878,-0.1508977394959846,0.4063787061764293,0.22226507496604617,0.06339385259093326,0.6408256266956126,0.1659359773310967,-0.22965487613615318,0.10726806010987695,0.640711923963351,0.6120373089636356,0.6499473477103047,0.1538758865533272,0.05958358285712,0.4719005643864486,0.16954846922571737,0.1171551896224371,0.22952471651817943,0.23212965853698175,0.42960016500440823,0.20739993520905406,0.516853017014163,0.2699603461692458,0.14911696853048328,-0.2719450997237198,0.034054783143764714,0.6361669568831688,0.20865784543011745,0.2500650946569634,0.4066992084551074,-0.07102844132177077,0.0883812344790139,-0.06811919950831437,0.05181121292313028,0.0013271821069280939,0.3132887833202583,0.576093634697903,0.6741671638769784,0.17285015016272465,0.12762396831939862,0.23469364145113555,0.09015751823332556,0.45968160012693615,0.035901347028013994,0.1398700477048716,0.08877049918463525,-0.09116579586693205,0.17935177345519304,0.32473844881516206,0.2959646005372622,0.2949419043588672,0.06076877533781048,0.7422551331665199,-0.1164668114575667,0.3719717084641818,0.32134497400012363,0.11932968821367111
SN_pc_L,0.4566211256533671,-0.22967062307741387,0.2449773847872374,0.4149313734668094,0.3373162241113174,-0.3246158605375879,0.4330729331066616,0.14942342431731348,0.4081257081339464,0.46674425852248247,0.12099696954842581,0.3509908240006289,0.2685409719609874,0.10215770684292315,0.6189195362498965,0.5078716674586401,-0.3174625497527493,-0.3721007725809487,-0.02971201377698478,0.3775295169587352,0.188275849184326,1.0,-0.17612465671145067,0.5066039301667291,0.36403063760444826,0.41062074155317946,0.008566784038353993,0.2302355420793455,0.4312995250249464,-0.29890798498673454,0.4372125286168396,0.5135347407089143,0.14482904017765275,-0.5976419022317846,0.6400668815702021,0.2399829850839354,0.26346746517123626,0.5385697233629452,0.17483187568404546,0.6200723076890851,0.37700864024855696,0.2921569534162458,-0.36706416424845834,0.40801043307614365,0.10257540990058872,0.27287457432413903,0.2781605079569019,-0.01792988194430399,0.19528610104692756,0.4887513231961028,0.10647271519724422,0.19517049538657713,0.2699451583631531,0.3415504017243068,0.4121969027418569,-0.4244357096466194,0.1801460122968162,-0.03678671207595551,0.42999802974810397,-0.2986582697446083,0.38476201340437743,-0.0663158112004418,-0.3786650963586268,-0.40648919577843917,0.2931711377650071,0.5787956443999644,0.553267604045341,0.5196056855966354,0.05084217128709337,0.1659268712463761,0.48038608939555266,0.39402477861305174,-0.329537916924353,-0.6868017252791114,0.19546856520348987,-0.27236272520178073,0.5067924726084949,-0.14784797601906785,-0.29746370613693,0.1112260759063347,0.12474543667068008,0.3536994353992449,-0.11858239732246716,-0.27070530728713044,0.47187040140330033,-0.022685025022188277,0.20731411622547782,0.43709766316040344,0.5676478336532754,-0.18174806059860696,-0.07020144593657324,-0.08786569097614991,0.31086364144243367,-0.13533915849853406,0.047721607794164976,-0.2745807763955914,0.05638752710051943,-0.3614229826899194,0.5695715095548343,-0.021101886686497418,0.049582421578116556,0.17007071182486744,-0.008756743741827326,-0.21146568925174683,0.30545032844337067,0.17493678274161037,-0.0688221177349429,0.057548785862497676,-0.3027211334603353,0.4230842472297232,0.2956760350971842,0.2698261022965627,-0.2196578481734332,0.13967365555649908,-0.2545114319332306,0.0810336985303497,0.07112542817874273,0.5348466012529238,0.43280508892743813,0.07748495354026017,0.03173045875052847,-0.3217341324146506,0.21556034833932902,0.3981174203800002,0.5211686805408473,0.2551329202864506,-0.1897003001189773,0.2825270484769799,-0.32922831443740974,-0.49421861313866444
Occipital_Inf_R,-0.5865973752631508,0.39700843304433536,-0.5876814292004839,-0.5367893721967162,0.23481114110058904,0.803365706689717,0.03511788348291675,0.21473012927770074,-0.19440990173015102,0.41565527015587705,-0.10151037906773532,-0.1359264134222516,-0.204042033334929,-0.21923066125002416,-0.011877382885552928,-0.5884049790164196,0.37336245040437804,0.4883421710826832,0.2002219861828963,-0.008686254619072633,-0.1544424032242706,-0.17612465671145067,1.0,-0.7158499593936807,-0.24934239340696393,-0.11535590560594501,0.003426491690613441,-0.21475149637715615,-0.11822237130594743,0.663662385548979,0.2239372848911787,-0.2801973961062907,0.02450824771557189,0.47774072187262007,0.0563451449094941,-0.28798690632330276,-0.33166145079279913,0.17977803507424908,-0.5704717083350191,-0.06771008001643124,-0.39808687785562386,0.27960415216572876,0.2317683999280126,-0.16148750028588446,-0.4847366269526233,-0.6717368512191865,-0.08935150241056242,0.23599738248275082,-0.48233269258488837,-0.39051356612561944,0.014939195244920418,0.785952508922556,-0.116084738881621,-0.19268332124840298,-0.2425067864928682,0.7741750093374121,0.14045049232945359,-0.32275874878193234,-0.23066990706612409,-0.4572304055872854,-0.536875055628835,0.6156216600521432,-0.2059759382612627,-0.3497591160103123,-0.15498616251892125,-0.3092797832505525,-0.325754591341411,-0.2909192820781233,0.6525968399278005,0.20360273442546056,-0.6961677820211053,-0.20564356408599582,0.7088461505592885,0.48058058914337315,-0.5456593777756287,0.4460583903916925,-0.019321197885722674,-0.1870571362504834,0.24138273621173367,0.586628343011964,-0.39314311664793006,-0.5116744993194574,-0.3677869092050979,0.3998702172979963,-0.1641407259684124,-0.3490617570417224,-0.005742722114700251,-0.15975567871959986,-0.10141163250428972,-0.5832414168209097,-0.4844108517613678,-0.4663207491854691,-0.3386860560378821,-0.18342763801013223,0.24386085855856776,-0.241269439193118,0.7888912814149496,0.23955105697989656,-0.36460164180151156,0.2602511102723617,-0.3031509447380012,-0.113890840399896,-0.30604413342802667,0.9198622493847768,-0.2806959210651017,-0.6341868580744503,0.8116758076331081,-0.013717008802782267,-0.4851950265937293,0.009565507438924037,-0.10402454355796688,-0.19979266151298852,-0.4148445038061161,-0.8095813463945097,-0.4341040086675502,-0.14940882458657748,-0.12986180311237727,-0.0366083908989977,-0.06944344852973364,-0.07831657770435752,0.4894055487928454,0.5402501813200806,0.21700346887311578,-0.4495202050260944,-0.5504868454360734,0.14060557200948762,0.8854073830181876,-0.6104355407929088,0.4120598104933584,-0.17174053818280502
Red_N_R,0.5934491409717889,-0.3600464162457643,0.5539382494593361,0.7586253224443885,-0.10899381283342098,-0.6339156863944695,0.13092916766771104,-0.05932778089551785,0.2439550411671417,-0.17454664501905717,0.08605417573797192,0.23803546764408992,0.3331743326943251,0.2606946321001884,0.08026989953966884,0.6551490159553911,-0.41383549429100913,-0.6908229348099835,-0.31393476114735663,0.02700586691375481,0.004779511011796238,0.5066039301667291,-0.7158499593936807,1.0,0.2947944763310295,0.09677253140145524,-0.03667808929794739,0.32516608643165484,0.18694174053461976,-0.6075965297484943,0.03297205949088049,0.4412702916437031,0.14938234750693813,-0.43626866850439233,0.08667735162993359,0.5947627276568516,0.3804221794543103,-0.040517904994034445,0.5667719720731825,0.2232132244769734,0.6219932110845697,-0.15101401363368688,-0.5164540169688309,0.3852718922589825,0.5694692864612596,0.689049105891699,0.18086428477328803,-0.28027579182519313,0.6335582628636893,0.6788592099545356,-0.23323770828855267,-0.5083791022813865,0.2933383020989931,0.22986654356247388,0.3990479312025429,-0.633724221953004,-0.02773897304346999,0.09553163124598492,0.4679256659845075,0.20085655467022226,0.6747514649893396,-0.4204814028842347,0.1699426578476843,0.24839884168875348,0.3137819050292068,0.5229815939700843,0.4358351377912575,0.49648254497642297,-0.549617682037403,-0.1357237366834552,0.8244143036163765,0.3537774827643364,-0.5385574137343816,-0.5579602921015537,0.6430251152056449,-0.46050174931640425,0.18746331056537613,-0.08995032512013457,-0.47263637019200605,-0.4303901271337293,0.6564048744150663,0.5537589746836405,0.032471324628958756,-0.5351831376069095,0.2810847876119972,0.4334346544717868,0.0787680595202483,0.10859496845504435,0.31782992181477476,0.2247741798803088,0.3689249193858902,0.39795253863412683,0.46457976196626694,0.18461245931903292,-0.18260535232362018,0.1260063920369968,-0.6696355279767048,-0.21528613271590805,0.5597831287071412,-0.37797602061773783,0.38009620970803426,0.0975986086067821,0.194918906311915,-0.6796516996292784,0.30120135401790993,0.5864673647409829,-0.6149073390469822,0.09261062356162723,0.16114447334688223,0.08954245953943411,0.12178708879288715,0.3961651592970812,0.21219178544896028,0.6847982369778065,0.25079450987302987,0.24540009325294423,0.24526428215218574,0.16378977913393275,0.06629991239669644,0.17853866029898993,-0.33961963968080694,-0.4835646063443847,-0.07098439090898477,0.4828104068675323,0.7076854691629118,-0.17412592306265687,-0.5682951060527333,0.4728266375014153,-0.45761430210973364,0.016516319136517018
ACC_sub_R,0.23546484012357324,-0.2933746143393192,0.1900015925266593,0.26658709678542414,0.11789061180653204,-0.29455179242889473,0.2335732617217642,-0.03894394072766905,0.3091431236092129,0.29515433816162134,0.06330162297271383,0.2162081093096687,0.18560449118782382,-0.1358634584441572,0.40208498989213104,0.33131431466477884,-0.15796242628583143,-0.30203719254855865,-0.12385767401627097,0.24887139695015714,0.010317406198335514,0.36403063760444826,-0.24934239340696393,0.2947944763310295,1.0,0.31786574805549944,0.05179903896595729,-0.01635655528731578,0.20553657995726854,-0.33533235969912545,0.19492996154351883,0.3492903556580658,0.07853516078541498,-0.4284190227038697,0.38271162910771317,0.14427445926066684,0.04330066378347475,0.3077661373643243,0.09201225864560497,0.4172965827875497,0.15616647045207677,0.048702765691691886,-0.3262668420494768,0.23060326594510633,0.02310728616349177,0.1427601639206216,0.001932546537297181,-0.060193304372117735,0.22906192505154996,0.36341677983029097,-0.020521037877234607,0.0021009151371417798,-0.036320453146373124,0.10867819155272336,0.3558532233880167,-0.2777385836366462,-0.06296999410199376,-0.15271400408850913,0.1724145512283165,-0.281138362714163,0.304129739180641,-0.06656965351670413,-0.24651555561977548,-0.2078201521535897,0.16223806140804034,0.3926662381914005,0.37065756403032546,0.3542938090488827,-0.028190771327941788,0.16823611413431755,0.34138582004849505,0.14969276040950807,-0.256863001132404,-0.48164644751437913,0.06446024745324559,-0.2823046445188165,0.29986111270289756,0.04925385390290469,-0.2352672177258177,0.10761284731314927,0.09667602805421374,0.2563474586573873,-0.15352509463072975,-0.29275752744277644,0.24247842938311226,-0.054525490393732695,0.1623835669182695,0.38966098883429073,0.37539300977721196,0.012223933547385253,-0.04064270660025717,0.005914941277400128,0.17619423184094998,-0.11744329353353863,-0.0896172279676438,-0.3570936734097866,-0.009087620859421545,-0.2938339259358351,0.26156625190985555,-0.08653193822224212,0.1047590144438942,0.1337520043121124,-0.06490274211228625,-0.2472880266707955,0.168469426322156,0.21799441849155396,-0.13384325808783598,-0.05753747549739472,-0.24989256740179094,0.24986884748791002,0.1756278768427997,0.16903981947317642,-0.22005754743184508,0.14197814243354576,-0.25979044839202964,-0.06963920658449098,0.06665855653227626,0.394732841881918,0.16616265173569733,0.09899330882165248,-0.07022022899697372,-0.3481661137772136,0.06495819864317784,0.294216611852086,0.4048618981422199,0.055943767154143585,-0.2500120104948564,0.1895996061554585,-0.32614902294914405,-0.3315281723565649
ACC_pre_L,0.14561353116310388,0.06122728078412012,0.21096688177031928,0.14701178343471244,0.3496920501188216,-0.077824105542409,0.2588089151184106,-0.2892954613249243,0.4298814776148321,0.36489215329725627,0.25513195979816305,0.13353942390270687,0.3897422796006287,0.02339129952706279,0.5692433978558409,0.4248834447847973,-0.2718575946974679,0.05261706172192955,0.3464966304623693,0.7701882980842256,0.5526301378469508,0.41062074155317946,-0.11535590560594501,0.09677253140145524,0.31786574805549944,1.0,0.2099404897912754,0.22811507302298092,0.3447856856644072,-0.02939512976187543,0.4393619107813432,0.295102897767872,0.059437788745170056,-0.3708937751285509,0.4406634920942518,0.0739899963634449,0.131285213646487,0.30857953471805305,0.2756577978921988,0.3978827473716764,-0.024205253156833126,0.3380286619317762,0.15850074822547333,0.18249479328570714,0.09938697167638558,0.1938755001956545,0.31481904027396634,0.19640354182101272,0.09457542695925525,0.13776061171019802,0.44499837487463967,0.18558908804029173,0.14740180565804975,0.4610051716474221,-0.0052940297274473086,-0.4568628536400453,0.1126160849062044,0.21910200271450855,0.09315782768868766,-0.25387100471613316,0.17752111752106303,-0.14704184848401958,-0.18853888962928828,-0.19008061623834097,0.2663386340688581,0.28951758678632056,0.26752958695834794,0.3017795639031066,-0.011640904833105144,0.4948090446034464,0.14328363484703363,0.21760263505731392,-0.3096300780212736,-0.3551928713376227,-0.17634842841433493,0.1361046449068589,0.43811031877514983,0.19372801980042642,0.23928841780082838,0.37744039682614766,0.0004007948495100018,0.24539803351391298,0.1672580568304954,0.19057547069312827,0.6833910029224862,0.1208446979572844,0.16029846068178719,0.6724383049889655,0.37390049095193956,-0.017449634765540047,0.06685494490548174,0.33766914573892476,0.35606819296661296,0.03361006541586818,0.2307641182190688,0.0016456113312373233,0.13326364386259035,-0.44276802868632836,0.11646083804137815,0.3350748761009893,0.3238526729326489,0.4458972926212164,0.3153102194036707,-0.04145898685883126,0.08704135347497807,0.012216825013024879,0.03403336034840779,-0.05384371772655223,-0.08287882828080743,0.818122764935238,0.7829992855424923,0.14496928465944647,-0.21979727119321923,0.25884650816321164,-0.2772268643558987,0.1654937796277122,0.020325297235968088,0.4835792164664353,0.30340497091089413,-0.056186999331979924,0.2772937484238458,0.011455888350052793,0.24376837909891183,0.36087927352856464,0.17434509012150393,0.3986995120284003,-0.0390112319942503,0.3652830156052146,0.019139395422568546,-0.10523318902767954
Vermis_6,0.0015373658003616213,0.6012925169361163,0.19756350795177452,0.035507842522228564,0.24796681557505185,0.1711510685957179,0.19168538782591604,-0.24256460787204964,0.12436470119777711,0.19553260658904603,0.6712050932504647,0.25582375491931103,0.3502796796524686,-0.040028157314078154,0.10545639722417359,-0.025296102110101592,0.05628559186820254,-0.016563475822108775,0.38547939772874024,0.3185938876590301,0.32678125413198383,0.008566784038353993,0.003426491690613441,-0.03667808929794739,0.05179903896595729,0.2099404897912754,1.0,0.15020954026996294,0.14364661026724446,-0.0013651564853425135,0.2843933335450696,0.16959343263996696,0.202687156126737,0.1261205142174548,0.07636898417473563,-0.009072170043204562,0.052138656016328465,0.08724320616243303,0.15763719031623935,0.08822828563947757,-0.0009450086348346959,0.1357371539718758,0.05545748791196478,0.2568228830285013,0.1294866857606127,0.09789765139842625,0.2708559820399127,0.11942924374821072,0.11128399478753345,0.07008430448475386,0.10461558658561321,0.1695119937231294,0.09670384248565643,0.3060473513226463,0.11169915338263292,0.04203101234767899,0.2892925279713848,0.01566634097756275,0.25552022160280713,-0.18769945399659826,0.04717761220912818,0.39135270812057565,0.3437852759406088,0.09326133841780276,0.2613557875669408,0.1302570447731594,0.11754590913254319,0.1542041479301797,0.14292239464887163,0.41727100310185083,0.0048918117680520614,0.08604374692870964,0.0661057286664001,0.017487862000711105,-0.07393903611736599,0.3194704056944824,0.21457840416295046,0.14613006442825568,0.18311775569211894,0.11378588527290613,0.013998625373463426,0.038565822119295254,-0.0008516189830301762,0.27472107536753615,0.3266582384706084,0.04201071445376934,0.2638410921114275,0.17220967209058954,0.2057481777513126,-0.005582244529089439,0.1368808200954356,0.1524307505282012,0.22140514535059325,0.6581928959298361,0.497936260905934,0.11379960292711676,0.06432392419457007,-0.05874924971382253,0.1596093991884663,0.04242167432354048,0.35511308682726384,-0.013791277415615878,0.17518594964398176,0.20170402678701346,-0.07940571393378255,0.021086182341050568,0.41622819346858925,0.10948253146089978,-0.05131858620979928,0.2897037171681851,0.20914490607089678,0.19476855617883357,-0.09761083688620668,0.07666149761175008,-0.11013122238530945,0.1530439839275344,0.05187305464466698,0.03574433870614386,0.0005298366021048749,0.18725697050032566,0.3943406300439257,0.3719212218434527,0.1888754504837748,0.28944217096002284,-0.02393331321531053,0.11823693927013834,0.12914209071898308,0.2141225558131394,0.5033322742682264,0.08576982065983456
Thal_MGN_L,0.3565266617036239,0.06543138479263402,0.3056474090787847,0.31671931579802853,0.08293634370370877,-0.17812722185333466,0.18336782997810583,-0.021795461057042623,0.19580554639272862,0.04203714991467286,0.23583413876536088,0.24479278124036014,0.3080355458299263,0.4653849959018105,0.2506417739758767,0.1595539329531698,-0.1265833265141006,-0.18234319655696507,0.13574035835382545,0.2339361224931141,0.2885091624852248,0.2302355420793455,-0.21475149637715615,0.32516608643165484,-0.01635655528731578,0.22811507302298092,0.15020954026996294,1.0,0.1733725237958727,-0.1703333331600499,0.2080642139342971,0.16075165593236,0.18171938601483262,-0.2504936887894708,0.20970938072589523,0.3326357872183031,0.1907770820339259,0.05471153872755662,0.2157628173358608,0.18235549734654466,0.15255911342699552,0.18862363134505994,-0.059900847458155326,0.2682928402113527,0.09289006886454677,0.45215362257773756,0.2976225507999344,-0.003201591505371814,0.09592961199958144,0.2899532313306781,0.1691921247134642,-0.01575817021558014,0.23263903596527236,0.39649519621200313,0.10588138074394901,-0.3183601370576198,0.16399590118503884,0.19646331843674716,0.26882283849426963,0.03549860762412966,0.4389769697063704,-0.1614091004479673,0.0022724614460937474,-0.053201773277005225,0.41735972329527543,0.26109017592267614,0.36486847509294945,0.2515963836367083,-0.15392952996152298,0.18343128289842606,0.2018568811952261,0.19798836392755265,-0.24435609139670636,-0.27812232320754804,0.21021663663830473,-0.0713389679302368,0.2543107641179001,0.1445543015163694,-0.06645249303820844,-0.08543412058257283,0.2205943285678041,0.3097735477917799,0.12758137872231193,-0.05996577270575483,0.3723691711688803,0.24593766761756622,0.12262746302288637,0.196367076860197,0.25518540573499954,0.07667029677290133,0.08927604199717346,0.2250993140387013,0.3164745672021164,0.11834461937697068,0.14495043704555097,0.25920621110728775,-0.16757964437822154,-0.13175942684700367,0.3114585018702537,0.05019465460950457,0.1964533048362888,0.07043450529286144,0.14503409815142246,-0.15855335803058623,0.16672356991980247,0.2938973764173844,-0.13107367604704165,0.02823328893102434,0.07421378216222464,0.295562840445585,0.26027810135491325,0.11193177492488869,0.018903266184844194,0.2690844772137487,0.047265580473070286,0.24864395230533692,0.06606807674714593,0.09287486645447243,0.09882526668325514,0.21661564386547535,0.06986945314030753,-0.047955516133583315,0.0741173597683888,0.440082760555427,0.16174655453881395,0.16053203982658867,-0.14228418757646755,0.36432577238812974,-0.017329546425111506,-0.047090788726550446
