,Precuneus_L,Rolandic_Oper_L,SN_pc_R,Insula_L,Temporal_Pole_Mid_L,Cerebellum_Crus1_L,N_Acc_L,OFCant_L,Raphe_M,VTA_R,OFCmed_L,ACC_pre_L,Thal_LP_L,Thal_MDm_L,Thal_VL_L,Cerebellum_9_R,Cerebellum_Crus1_R,Amygdala_L,ACC_sub_R,Thal_PuI_R,SupraMarginal_L,Cingulate_Post_L,Cerebellum_7b_L,Cerebellum_6_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Vermis_4_5,Thal_VPL_L,Hippocampus_R,Putamen_R,Thal_MGN_L,Thal_MDl_R,Rolandic_Oper_R,Lingual_L,Precentral_R,ACC_pre_R,Paracentral_Lobule_R,ACC_sup_L,Fusiform_L,Caudate_R,SN_pc_L,Frontal_Sup_Medial_R,Angular_L,Occipital_Mid_L,Frontal_Inf_Tri_L,Caudate_L,Cerebellum_3_R,Fusiform_R,Rectus_L,Cingulate_Mid_R
Thal_VPL_L,0.06333580330517363,0.2610695823087434,0.1115279691817862,0.1172566768328648,0.017259628846934005,0.15846091425435632,0.04899926178908969,0.06971476542271166,0.1131831071168718,0.033402248212069136,0.14293308869894245,0.059437788745170056,0.3487598583999476,0.5218342981671141,0.7025818967760978,0.21276563769796242,0.07054195972425965,0.022341446478801204,0.07853516078541498,0.304867987526665,-0.13907852221478215,0.3516503312328971,0.238009533853325,0.19654288112698662,0.20171539728152368,0.17609603128899265,0.45785282199162153,1.0,0.09321139043683259,0.20933614288998434,0.18171938601483262,0.48824278118005565,-0.009517827626692626,0.3143557460585792,-0.015763677263785254,0.15031149673257813,0.04582937796373428,0.2809859719933843,0.10820008843095874,0.3150493695051173,0.14482904017765275,0.14704674730879708,0.0514449574467981,0.062294326503653116,0.16269415865857442,0.37259503011229955,0.23013893191110452,0.12699613909981597,0.09516808756920596,0.25229541533169564
Hippocampus_R,0.2187725831625282,0.3619948414064085,0.12698042089345743,-0.33486769513957104,-0.20348276242487465,-0.697528736174749,0.30493014987188244,0.49104518482424525,-0.34992784059303494,0.2747459895593166,-0.26862099668920336,0.3978827473716764,0.08049909819361227,0.2500940687593365,0.40887897244517213,-0.3815326886133522,-0.1096930370714655,-0.2532158859157357,0.4172965827875497,0.3502108441817918,0.03404974897767011,0.3110563889690027,-0.4270840516109968,0.10239663174525397,0.23449730024747834,0.32657075539361663,0.13588983129807722,0.09321139043683259,1.0,0.04776256818312459,0.18235549734654466,0.449518312751934,0.161402118697944,-0.1991314692086622,-0.4925446429657071,0.5512534350693438,0.11124558431526466,0.30616994485120563,-0.5323090979444881,0.4277373106165921,0.6200723076890851,0.4485252514663156,0.15365256916241876,-0.44996655295440185,-0.057297628725956895,-0.057102017504925905,0.5979972195241997,0.37361377166458865,0.2923514815429857,0.2547454729249873
Putamen_R,0.4066992084551074,0.5204882144428371,-0.015867725655963023,0.6817829481200437,0.2303547147573668,0.05441411686043818,-0.0005981005632224379,0.11132428507653427,0.01442497784915765,0.24746319818372572,0.1459668747905033,0.3153102194036707,0.19887796667585209,-0.05106345654333416,0.20368385350066234,0.025555428330377904,-0.18079962980654868,0.5082258619869615,-0.06490274211228625,0.4687128074758401,0.26717081156636013,0.3414416097866454,-0.14356487735896206,-0.1222992668450896,0.40913231136167305,0.4571949047560552,0.2808232402461018,0.20933614288998434,0.04776256818312459,1.0,0.14503409815142246,0.39415572662646253,0.5065176408102005,0.33102955217565166,0.3235715714026822,0.30281470857165194,0.4723704510634711,0.3705935302682627,0.503374264637268,0.46856092672397126,-0.008756743741827326,0.305145174651406,0.14689075396931442,0.22414919213427953,0.6930704215639825,0.6471352987860935,0.16218586802135998,0.11174219697761073,0.07738428872877183,0.3910395499775662
Thal_MGN_L,0.2885091624852248,0.16399590118503884,0.3326357872183031,0.054259227537954396,0.07667029677290133,-0.2504936887894708,0.09882526668325514,0.40914820185034934,-0.1703333331600499,0.23853765361677262,0.11786084830811219,0.22811507302298092,0.21968426729023285,0.21661564386547535,0.2682928402113527,-0.21823846101330238,-0.15855335803058623,0.2250993140387013,-0.01635655528731578,0.3056474090787847,-0.003201591505371814,0.27491789585172155,-0.13175942684700367,-0.13107367604704165,0.2976225507999344,0.26027810135491325,0.14495043704555097,0.18171938601483262,0.18235549734654466,0.14503409815142246,1.0,0.3952902934951344,0.1907770820339259,-0.017329546425111506,0.047265580473070286,0.3194857045489263,0.1352359282886495,0.15255911342699552,0.0022724614460937474,0.39649519621200313,0.2302355420793455,0.295562840445585,0.05019465460950457,-0.16652637982748264,0.2157628173358608,0.21778520161210374,0.05373243702971214,0.1221429489806573,-0.037859685100506545,0.23263903596527236
Thal_MDl_R,0.3239214522748691,0.3412386308611801,0.32333251499452226,0.13349195000983996,0.05843817295000039,-0.35848352367175895,0.029443469257857624,0.6040700071802296,-0.30707570450962407,0.35421328775337857,0.15871637174318762,0.3558081744122407,0.4929591159339094,0.31130984584267435,0.6699824423885863,-0.21477545498631484,-0.32897281088742925,0.2824167640298911,0.2601085890590816,0.5384120737518253,-0.045756073044158276,0.5651705632955998,-0.20467826962373828,-0.15646646003248954,0.4319363783780154,0.4112729163828405,0.26450056888769535,0.48824278118005565,0.449518312751934,0.39415572662646253,0.3952902934951344,1.0,0.414686559378303,-0.04593753405860345,0.07294050581084467,0.6144158241912313,0.31534161036829267,0.5102726920440268,0.09008390408521948,0.45224447077451013,0.5132174425211513,0.43753102267914246,-0.055754263913646136,-0.31852997562667656,0.5243628386889553,0.37230792458488615,0.3604488763151847,0.17904901667258843,0.39137125519725274,0.4909161906748055
Rolandic_Oper_R,0.38158352060976947,0.5116897476152017,0.12653493602271793,0.36831627699309144,0.11394831921645414,-0.2349428297194072,0.018196793339148594,0.3558558071483643,-0.2761964855332462,0.21317096148754927,0.13655088782990818,0.131285213646487,0.15866615096115644,-0.223944347857126,0.11871365492420606,-0.265630806857171,-0.28035603164344725,0.24522916208327236,0.04330066378347475,0.355136042503642,0.2970162402900529,0.24332833851165403,-0.24507912461668493,-0.2473236662056626,0.40583323837498814,0.1611507551618785,0.0362730362660304,-0.009517827626692626,0.161402118697944,0.5065176408102005,0.1907770820339259,0.414686559378303,1.0,-0.07590776682868604,0.4556378549685288,0.22220569593632078,0.517420074296549,0.3890622746786283,0.27046643692536654,0.2112355098024493,0.26346746517123626,0.1731509507868678,-0.115695343293284,-0.21185690448552638,0.6184949749739729,0.06164377280932139,0.15233893947667668,0.19925436546761488,0.1829731544064231,0.40821341357531216
Lingual_L,0.32134497400012363,0.39117345787323704,-0.1952059505549267,0.46517651350635375,-0.013922489747145037,0.5924177064119213,-0.06847550347113161,-0.3509087457702377,0.5376518477345721,-0.27191753895263954,0.13625471182001017,0.019139395422568546,-0.20948307884647763,0.1855824630733991,0.11204381432415615,0.5207723322063711,0.531404867552822,0.044683622028124224,-0.32614902294914405,-0.10170019554179796,0.265540181139186,0.22108899826992262,0.38917933655290843,0.5942589169850107,0.17870473174358872,0.23062669976505887,0.76102393830592,0.3143557460585792,-0.1991314692086622,0.33102955217565166,-0.017329546425111506,-0.04593753405860345,-0.07590776682868604,1.0,0.05406742584735897,-0.17021490762686434,0.19286271598862448,-0.17928712705889638,0.39500799304537215,0.19875934221594402,-0.32922831443740974,0.09586246325836165,0.41034226444241334,0.711584306223449,-0.02905881069807641,0.36610561825678795,0.20527434959015617,0.44256557693386184,-0.1365813163447877,0.07382563176719338
Precentral_R,0.09015751823332556,-0.058310402548371665,0.17153494332730831,0.3928736438523882,0.5215511932073583,0.1897234699665953,-0.14795445690349035,-0.05797693227869145,-0.06222713787059223,0.14026381706050725,0.2632686847598365,-0.2772268643558987,0.06415311978377004,0.0023416704266268048,-0.004295923568815561,0.10207224687656018,-0.43306061930283496,0.3280453833324063,-0.25979044839202964,0.18394643807091723,-0.05002899923460605,-0.05508956932193957,0.2986382289143673,-0.5110603251401731,0.12682430178215442,-0.18153317273537925,-0.07309055129372945,-0.015763677263785254,-0.4925446429657071,0.3235715714026822,0.047265580473070286,0.07294050581084467,0.4556378549685288,0.05406742584735897,1.0,-0.24371925614192425,0.3320105464299204,0.13696388378623983,0.4987046192137492,-0.023176572233439517,-0.2545114319332306,-0.2998768754695555,-0.13091110912051127,0.170556244026374,0.4072114926261625,0.18619164775182814,-0.35285037225308724,-0.35557290082354753,-0.04773989564433784,0.2956508784425223
ACC_pre_R,0.453976846840092,0.11896019185120821,0.22841641776554777,0.07070191443235674,-0.023503851435197936,-0.5407167508344954,0.1571144627547989,0.7860227319698547,-0.30774508465052275,0.3092518338971383,0.08371472229316002,0.8233825550505761,0.35806153130127694,0.06425962209413515,0.38729446556701524,-0.4038044404781621,-0.2743789471041633,0.3922150269617106,0.4303399354411648,0.42091281162912475,-0.0042541339688675905,0.4561696993880278,-0.48987173169195136,-0.15525335135041607,0.3637561206351587,0.7466010969625105,0.1701957393638121,0.15031149673257813,0.5512534350693438,0.30281470857165194,0.3194857045489263,0.6144158241912313,0.22220569593632078,-0.17021490762686434,-0.24371925614192425,1.0,0.3426662490556588,0.2763346685860465,-0.16273188754380866,0.49745733585849167,0.5650603382831167,0.8143069798559851,0.10456581777561776,-0.2936952870305233,0.4071945018383671,0.38631668418516985,0.4723925562914993,0.1415407269642905,0.46484463600155734,0.2531750277447036
Paracentral_Lobule_R,0.8626193615778562,0.4254478780569118,0.07358386441250399,0.33698020438188664,0.19465650135809484,-0.2462875441577786,0.053443712001431186,0.33046044436768895,0.019907535715480963,0.04047747513669886,0.1565662932067682,0.427760863528987,-0.2578123311130063,-0.1607266123899898,0.03167333533181691,-0.24556259336754416,-0.22679419999071979,0.19166872649453365,0.03674698976638696,0.1496450259677937,0.5803341630983877,0.1558747653709949,-0.1925799033497365,-0.12443035013594692,0.6015346666928592,0.4816762497530235,0.3405222141883572,0.04582937796373428,0.11124558431526466,0.4723704510634711,0.1352359282886495,0.31534161036829267,0.517420074296549,0.19286271598862448,0.3320105464299204,0.3426662490556588,1.0,-0.017438832875628574,0.08861244912882374,0.26017463061885077,0.15878088623315278,0.40504876862511735,0.5191079481536872,0.3027447861121269,0.43753281782176506,0.18908568574054033,0.40760243942565283,0.17316844179578986,0.2017673290652285,0.3251329625774408
ACC_sup_L,-0.09494407954997211,0.3381121943601234,0.17967904428662737,-0.03279594735722789,-0.04322277344988629,-0.2680197687386428,-0.09775047800356318,0.2551626505885737,-0.4293843718147008,0.36188509812111924,0.10562914371131611,-0.024205253156833126,0.5828007664167513,0.17810356323302617,0.41720990791522916,-0.208485699781945,-0.35211072302772545,0.1220331951571065,0.15616647045207677,0.5888736767197392,-0.22308738610590656,0.45121009419702923,-0.22060075680088476,-0.2505090382874941,0.27708691195382795,0.09058852813790008,0.010120842389448754,0.2809859719933843,0.30616994485120563,0.3705935302682627,0.15255911342699552,0.5102726920440268,0.3890622746786283,-0.17928712705889638,0.13696388378623983,0.2763346685860465,-0.017438832875628574,1.0,0.14379166096945736,0.24821910919344897,0.37700864024855696,0.0807579199940399,-0.3328209762014071,-0.5092579728039694,0.490837325645151,0.23112709280458252,0.0624018669215376,0.0729397810430352,0.14282426310109952,0.39331432906467717
Fusiform_L,0.027800859164671586,0.09875102922826627,0.03613774903326145,0.6184274247291074,0.25374005949859924,0.5835079449979552,-0.26315819653774275,-0.18343893248639892,0.08093045441344451,0.09889417861455221,0.23827570208367474,-0.18853888962928828,0.36068439881773523,-0.1306207027155158,-0.027418270845323944,0.3582322597138169,-0.022292149932279667,0.6348488671533146,-0.24651555561977548,0.20116237690558716,0.01893027211689262,0.16788720183141548,0.22673072363426436,-0.05895985524077853,0.07095955470530509,-0.03670505284129702,0.14021330524710088,0.10820008843095874,-0.5323090979444881,0.503374264637268,0.0022724614460937474,0.09008390408521948,0.27046643692536654,0.39500799304537215,0.4987046192137492,-0.16273188754380866,0.08861244912882374,0.14379166096945736,1.0,-0.049396744158535365,-0.3786650963586268,-0.19877560510011305,-0.2902195988771583,0.28868029804594875,0.596086373738847,0.4388229948761788,-0.2659559672626726,0.043376545194696296,-0.1579794536730131,0.0841718897915526
Caudate_R,0.36571629993458077,0.400611056596866,0.24095911595000025,0.29229559012892525,0.15032936630660781,-0.2713079780997941,0.31987754754430753,0.372326297723352,-0.13015433592070302,0.2559579402692338,-0.07203132315394813,0.4610051716474221,0.1883969073968214,0.3590129594937482,0.5459709195412846,-0.10917270837051431,-0.09850512786340249,0.15015346301366023,0.10867819155272336,0.39870457060311587,0.01821849976670085,0.3703000374215996,-0.13180595934308736,0.03495172500037124,0.40175171758886496,0.4643650527484034,0.39737969552503316,0.3150493695051173,0.4277373106165921,0.46856092672397126,0.39649519621200313,0.45224447077451013,0.2112355098024493,0.19875934221594402,-0.023176572233439517,0.49745733585849167,0.26017463061885077,0.24821910919344897,-0.049396744158535365,1.0,0.3415504017243068,0.5016556010479244,0.18778785061242456,-0.061034522020019744,0.22320636862822815,0.5629759102815278,0.29797590329774704,0.22022139057027088,0.05774727584639178,0.45147688095690014
SN_pc_L,0.188275849184326,0.1801460122968162,0.2399829850839354,-0.19788442950686103,-0.18174806059860696,-0.5976419022317846,0.43280508892743813,0.6457647710362141,-0.29890798498673454,0.194607072918405,0.06306408971508946,0.41062074155317946,0.23241057330294476,0.07748495354026017,0.40801043307614365,-0.4632463338612805,-0.21146568925174683,-0.08786569097614991,0.36403063760444826,0.2449773847872374,-0.01792988194430399,0.3323602426646737,-0.3614229826899194,-0.0688221177349429,0.2781605079569019,0.2956760350971842,0.047721607794164976,0.14482904017765275,0.6200723076890851,-0.008756743741827326,0.2302355420793455,0.5132174425211513,0.26346746517123626,-0.32922831443740974,-0.2545114319332306,0.5650603382831167,0.15878088623315278,0.37700864024855696,-0.3786650963586268,0.3415504017243068,1.0,0.4230842472297232,-0.021101886686497418,-0.5248594355086093,0.17483187568404546,-0.06241926024154228,0.4033315308632195,0.24618509296553198,0.44190000974911664,0.2699451583631531
Frontal_Sup_Medial_R,0.576093634697903,0.2718923258860352,0.07516890185593673,0.12967254900175296,-0.2525876126546093,-0.3433265612170777,0.11612369660794547,0.586581685365664,0.003950318681596396,0.016099156232769394,0.06758846164800107,0.818122764935238,0.07530040876245558,0.02493396473702415,0.28679086178257884,-0.2626272239557409,0.11292114366677597,0.2171664976228783,0.24986884748791002,0.19671167781980076,0.1885225919782342,0.4516726854040004,-0.45279378471956194,0.18725326144254129,0.5708311857749568,0.8402712728115919,0.38710218437400806,0.14704674730879708,0.4485252514663156,0.305145174651406,0.295562840445585,0.43753102267914246,0.1731509507868678,0.09586246325836165,-0.2998768754695555,0.8143069798559851,0.40504876862511735,0.0807579199940399,-0.19877560510011305,0.5016556010479244,0.4230842472297232,1.0,0.3469746312959796,-0.015368817721831414,0.21871957570250594,0.3312306250608577,0.5337606163570334,0.35523365474000074,0.3802092946434397,0.2931670019099035
Angular_L,0.6361669568831688,0.3351313604073401,-0.04317381861222199,0.09909494373130147,-0.05239101714473923,-0.05487179424663735,0.08182217273116008,-0.05470719352771171,0.416892658675779,-0.2825768699749412,0.02419430060581278,0.3350748761009893,-0.5628515844983463,0.06166600439514414,-0.0436300111637238,0.06890443764093787,0.22246402397388668,-0.21167103971497095,-0.08653193822224212,-0.20320907766210497,0.6541146460604116,0.06882203182142489,0.04622476220802006,0.28345132290511565,0.3843282345884325,0.4455499776197907,0.4448738178042546,0.0514449574467981,0.15365256916241876,0.14689075396931442,0.05019465460950457,-0.055754263913646136,-0.115695343293284,0.41034226444241334,-0.13091110912051127,0.10456581777561776,0.5191079481536872,-0.3328209762014071,-0.2902195988771583,0.18778785061242456,-0.021101886686497418,0.3469746312959796,1.0,0.6395042744684595,-0.15912303747256382,0.13336267865653792,0.36110715055740866,0.24879521977045688,0.03306219429022051,0.08682585391077513
Occipital_Mid_L,0.37554496587722164,0.10833921004978475,-0.18571531283159512,0.4696430180663706,0.14323600944207618,0.5990108532259618,-0.14564662515530508,-0.468048511399693,0.6906989959523268,-0.40985704792313843,0.18145296201355093,0.010723266056973647,-0.48570359646617123,-0.0777538799070438,-0.23672121383403064,0.5524926405325752,0.38772419317354784,0.11761598897783064,-0.3849324950048925,-0.36951855967767133,0.4469799694610678,-0.05386514454626616,0.43992846073868963,0.31892146792304277,0.11646252910951331,0.2101777753809969,0.47019594890081573,0.062294326503653116,-0.44996655295440185,0.22414919213427953,-0.16652637982748264,-0.31852997562667656,-0.21185690448552638,0.711584306223449,0.170556244026374,-0.2936952870305233,0.3027447861121269,-0.5092579728039694,0.28868029804594875,-0.061034522020019744,-0.5248594355086093,-0.015368817721831414,0.6395042744684595,1.0,-0.06010784938479654,0.2968427702918451,-0.028672419863796098,0.059720806166248974,-0.2062789281196202,-0.0804583352185944
Frontal_Inf_Tri_L,0.3709722297946867,0.2750770158770385,0.16906758389659302,0.5338892659998299,0.3003142440046544,-0.07711280890233431,-0.061229183828442516,0.3755570726729622,-0.3080659112131573,0.4096978041613901,0.26924782862909313,0.2756577978921988,0.5018029399912873,-0.17032280106713893,0.19302969975872394,-0.16328143631610867,-0.4466429588132965,0.6988954037841187,0.09201225864560497,0.5080562821375733,0.13486181461426544,0.41656149965073797,-0.22800427254232492,-0.411218034260465,0.43282352191239654,0.35160175160569307,0.050827407108076386,0.16269415865857442,-0.057297628725956895,0.6930704215639825,0.2157628173358608,0.5243628386889553,0.6184949749739729,-0.02905881069807641,0.4072114926261625,0.4071945018383671,0.43753281782176506,0.490837325645151,0.596086373738847,0.22320636862822815,0.17483187568404546,0.21871957570250594,-0.15912303747256382,-0.06010784938479654,1.0,0.4949476632782497,-0.011058539676234502,-0.040696206681004626,0.14935224851011153,0.2704756357318435
Caudate_L,0.26953524767400266,0.15457995547817258,0.22255935083476244,0.5381304637392864,0.33488829366676326,0.2020029848361553,0.008115890909036298,0.10603616286184489,0.09590607616099518,0.18026239680197234,0.19098050842438108,0.38655721342865296,0.4156027442007471,0.31518771905801946,0.4368331337467595,0.23725994075400877,-0.1264344766508558,0.6188451638714859,0.0053600534014207266,0.3621779101329532,-0.029224834542587123,0.47842414244175013,0.08308932874683571,-0.07697284824758852,0.312191043670204,0.5604723694216465,0.3990069029363934,0.37259503011229955,-0.057102017504925905,0.6471352987860935,0.21778520161210374,0.37230792458488615,0.06164377280932139,0.36610561825678795,0.18619164775182814,0.38631668418516985,0.18908568574054033,0.23112709280458252,0.4388229948761788,0.5629759102815278,-0.06241926024154228,0.3312306250608577,0.13336267865653792,0.2968427702918451,0.4949476632782497,1.0,0.04701388271594974,-0.037461274868258725,0.022121557029687034,0.35477770116246127
Cerebellum_3_R,0.4803424050522815,0.4066398264591032,0.05050212882199328,-0.036535659977622294,-0.21994362294509104,-0.34681985498379236,0.22562500362181018,0.3218020808777236,0.06236849835478558,-0.013388167447761714,-0.12506854039350843,0.4869667632386902,-0.1549273254748967,0.16658181799083033,0.2769959263350866,-0.2529296784445237,0.1713280774627827,-0.1417547121160719,0.2487093084589891,0.15934648344241714,0.31807906745244413,0.27700134597090814,-0.33170327151809836,0.36803811871438896,0.32163325911609864,0.461252940550102,0.4212798436101711,0.23013893191110452,0.5979972195241997,0.16218586802135998,0.05373243702971214,0.3604488763151847,0.15233893947667668,0.20527434959015617,-0.35285037225308724,0.4723925562914993,0.40760243942565283,0.0624018669215376,-0.2659559672626726,0.29797590329774704,0.4033315308632195,0.5337606163570334,0.36110715055740866,-0.028672419863796098,-0.011058539676234502,0.04701388271594974,1.0,0.5292612145456664,0.34095174496404346,0.2149631311946173
Fusiform_R,0.33201169688306575,0.5723014195809786,-0.08042771810921005,0.08407100728966048,-0.5147214214586443,0.03126324306985581,0.0015434772389157597,0.07952982782641299,0.1552705386957769,-0.23465215767518177,-0.02156290687991405,0.17338292093467533,-0.11156161652341558,-0.021405815777201683,0.1668688706597924,0.05390380873335592,0.5567363609480286,-0.17290636409168322,-0.03663820750939798,-0.03090593833072206,0.3810287217623685,0.2895251179770996,-0.14180937776113015,0.7086112431616537,0.39770277444897184,0.2569851640833352,0.49476320882802727,0.12699613909981597,0.37361377166458865,0.11174219697761073,0.1221429489806573,0.17904901667258843,0.19925436546761488,0.44256557693386184,-0.35557290082354753,0.1415407269642905,0.17316844179578986,0.0729397810430352,0.043376545194696296,0.22022139057027088,0.24618509296553198,0.35523365474000074,0.24879521977045688,0.059720806166248974,-0.040696206681004626,-0.037461274868258725,0.5292612145456664,1.0,0.07905735515138354,0.19849801845422144
Rectus_L,0.17090469051158,0.0421682029864351,0.01319579370041117,0.06062132547467148,-0.127964139297394,-0.23834063799830116,0.17301078600686665,0.48074961029350644,-0.05708124352407289,-0.008156162439121777,0.18960759718935005,0.4117923734987617,0.15785209983814355,0.06578973481279769,0.2525870685167701,-0.14225130602763858,-0.08383695234293599,0.07350211410725457,0.2744901886249495,0.0682508542659942,0.04062750830075605,0.17396931358521758,-0.1722491243054041,-0.05114866281251091,0.10616384214844159,0.2976427158918426,0.034844123355348484,0.09516808756920596,0.2923514815429857,0.07738428872877183,-0.037859685100506545,0.39137125519725274,0.1829731544064231,-0.1365813163447877,-0.04773989564433784,0.46484463600155734,0.2017673290652285,0.14282426310109952,-0.1579794536730131,0.05774727584639178,0.44190000974911664,0.3802092946434397,0.03306219429022051,-0.2062789281196202,0.14935224851011153,0.022121557029687034,0.34095174496404346,0.07905735515138354,1.0,0.2079354442398232
Cingulate_Mid_R,0.26568593730321755,0.4416799802970984,0.2640972295448401,0.2236757645806452,0.07155539249176986,-0.12081904243002484,0.031067145535427255,0.21446810619027512,0.007006930123081025,0.06698285316515695,0.12708473597615558,0.14740180565804975,0.18150544456809714,0.21874338977758317,0.4638610627875003,0.04859438015132739,-0.08812587217179547,0.06819541903655739,-0.036320453146373124,0.3320781737130253,0.0697146150062942,0.4073028169463893,-0.05339345686266314,-0.021825760874043094,0.48902002350450313,0.2905315660188281,0.22791615806524143,0.25229541533169564,0.2547454729249873,0.3910395499775662,0.23263903596527236,0.4909161906748055,0.40821341357531216,0.07382563176719338,0.2956508784425223,0.2531750277447036,0.3251329625774408,0.39331432906467717,0.0841718897915526,0.45147688095690014,0.2699451583631531,0.2931670019099035,0.08682585391077513,-0.0804583352185944,0.2704756357318435,0.35477770116246127,0.2149631311946173,0.19849801845422144,0.2079354442398232,1.0
