,Cerebellum_10_R,Cerebellum_9_L,ACC_pre_L,Thal_IL_R,Occipital_Inf_R,SupraMarginal_R,Vermis_6,Occipital_Sup_R,Putamen_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Postcentral_L,Cingulate_Post_R,Caudate_L,Thal_PuL_R,Thal_PuI_L,Frontal_Inf_Oper_L,Angular_R,ACC_sub_L,Occipital_Mid_L,Calcarine_R,Frontal_Mid_2_L,Vermis_1_2,Temporal_Sup_R,Amygdala_L,Thal_VPL_L,VTA_R,Frontal_Inf_Oper_R,Vermis_7,Pallidum_R,Cingulate_Mid_L,Precentral_R,Thal_MDl_L,Thal_VL_R,Thal_LGN_L,Vermis_4_5,Paracentral_Lobule_L,Temporal_Inf_L,Cerebellum_Crus1_R,Supp_Motor_Area_L,Temporal_Pole_Mid_R,Rectus_L,OFClat_R,Thal_PuL_L,Parietal_Sup_R,Vermis_8,Red_N_L,Amygdala_R,Cuneus_R,Temporal_Mid_R,Cerebellum_7b_L,OFCant_L,Cerebellum_Crus2_R,Supp_Motor_Area_R,Fusiform_R,Occipital_Sup_L,Cerebellum_Crus1_L,Raphe_M,Cerebellum_7b_R,Thal_MGN_R,Lingual_L,Cerebellum_4_5_R,ACC_sup_R,Cerebellum_Crus2_L,Cerebellum_8_L
Calcarine_R,-0.3983173805768472,0.35078034907631306,0.011455888350052793,0.2456232150987897,0.5402501813200806,0.0024098957023632414,0.3719212218434527,0.6201707238175799,0.27192268034380923,-0.16193004809815226,0.22223707453505942,0.24980349851274522,-0.020136274824506178,0.27030622211305977,-0.26076590897314306,-0.1395940807451566,-0.003437901106272756,0.29220553429510876,-0.28402741924458,0.739706043372123,1.0,0.05690916405976417,-0.06257125806898718,-0.061246055830912784,0.026685733233316765,0.22818400650787626,-0.45258669880393143,-0.03979164790128399,0.6059657105928669,0.29624779513444877,0.2017578323931647,0.052822329859264806,-0.24168450076637502,-0.07517314827301967,-0.34556443354539296,0.6688741754466168,0.14368804267926635,0.1375131237435892,0.6380982468123616,0.22917554385719988,0.2762243118356387,-0.12147086486968722,-0.13644154910108197,-0.37582751142990467,0.12955271942689459,0.43925978560565915,-0.4495751449984588,0.3148008621613919,0.7664966033539731,0.41673762860011493,0.36078582813145676,-0.33828883961536416,0.5951206001998604,0.25078779226725756,0.5038576224320921,0.6404385339578654,0.6230946731621478,0.6062352501533336,0.41501663664211064,-0.403534015779872,0.883537266877909,0.18592510483128816,-0.0412364723631439,0.4553501926213867,0.5428679866994314
Frontal_Mid_2_L,0.442761746747402,-0.26852329656720125,0.35606819296661296,0.41922283524525855,-0.3386860560378821,0.1152940498741107,0.22140514535059325,-0.08547994272930848,0.4623498829306113,0.15622936643855068,0.5650210841063973,0.040467462858407056,0.4805943490912189,0.5045651470705408,0.2845466924766386,0.5281896437567003,0.5711397703006349,0.06905932676792043,0.21326023076139988,-0.06744087859852553,0.05690916405976417,1.0,0.4513393968982035,0.10819237901584544,0.4235990537531833,0.2652858200234369,0.2610880512100676,0.3248254303631026,-0.06656643147470254,0.2853581898621679,0.4725103019285514,0.21235925791252147,0.48935793807866695,0.42897784920422055,0.39758393658524127,0.32550117595684336,0.47655160200560664,0.19475461088231463,-0.23311735278661735,0.68865811511012,-0.07451026322868862,0.26206506263057194,-0.1663351740698401,0.47090340932765506,0.08682703580650207,-0.1260157289489927,0.49306335008437,-0.009708289754630924,-0.06316998882150686,-0.23363266312647596,-0.16815018388052344,0.5142515542782763,-0.10338546574209008,0.6496093001482138,0.1829273920595856,0.0365370683853339,-0.173101349960257,-0.22840074969597773,-0.2882146238613013,0.4061745697033084,0.05382508349281454,0.4390214435180181,0.374399564803485,-0.4375464833476005,-0.2560574297817052
Vermis_1_2,0.33385751784639617,-0.3080101391472332,0.3897422796006287,0.3855286868101912,-0.204042033334929,-0.12952258287711413,0.3502796796524686,-0.3226844033167343,0.318774505799986,-0.09642365337839595,0.35833179361324435,-0.10612631755229407,0.38048946354275076,0.33405741974971503,0.2047041568846889,0.47709443138796825,0.3657492234467964,-0.28340550440831613,0.29900188363820085,-0.32036387204725375,-0.06257125806898718,0.4513393968982035,1.0,0.1571794720891874,0.4026272788160099,0.236467467486565,0.31782571607024,0.2363195135158668,-0.04310597625899735,0.15273187167788346,0.28606338715978674,-0.08422982302641359,0.36749748087273565,0.42312765065625485,0.3458327411731274,0.11353030153554113,0.31514361111718786,0.14514568485160445,-0.060637274066334165,0.3311449383433812,-0.184363815567249,0.18914355347010742,-0.3466892497651808,0.5537139686155054,-0.1818334861768635,-0.008879482167747072,0.41964197142821236,0.1488980199853269,-0.17703678732639846,-0.17672524231931172,-0.45027068494111155,0.4937805578697242,0.031373617281514325,0.36150167035301833,0.2111510993917958,-0.22663972177785305,-0.18427154333055443,-0.20136387508480488,-0.19924947794042694,0.33880965063294094,-0.04801417367439704,0.43223353985251506,0.32149621379156845,-0.3359129450304336,-0.3179537078332587
Temporal_Sup_R,-0.05588087991896814,0.42069943801844345,0.30857953471805305,0.5232651474523526,0.17977803507424908,-0.2240922124927076,0.08724320616243303,-0.10666151369598585,0.0012577244751950521,-0.2911916971778649,0.18545638597553255,0.4297638966363754,0.24822550706148308,-0.27829096897413147,0.34512864900756984,0.19751887298522508,-0.27275259704811833,-0.1329255903892337,0.3452600908134959,-0.3148286373055921,-0.061246055830912784,0.10819237901584544,0.1571794720891874,1.0,-0.3943395715654054,0.026849882785791892,0.05555595395110738,0.6193471262027852,0.01396228370793619,-0.2814923006699797,0.21337786563840558,-0.3783758330231549,0.24946281363586803,0.48133236299637616,0.4971172925922371,0.12136549666525917,0.39544971604716816,-0.6460996076670921,0.12671365514483784,0.23136542475784913,-0.09718755603806765,0.29070065910402143,0.3489940600979108,-0.11289641250700698,-0.04750050162350007,-0.008715691145791135,0.08286315855096167,0.43999086695460987,0.009431311066990163,0.6053174107779321,-0.35554092783054575,0.3717101825229443,0.09423469943733925,0.045544657952642176,0.5037316328544973,-0.027827159242568927,-0.5370279076957806,-0.15072551293926562,0.2775240136494704,0.17693140284517545,-0.11591872408375238,0.40295244667116153,0.3357381826552242,-0.10248348322703545,-0.12708561135762644
Amygdala_L,0.25612830208947684,-0.54782790030091,0.33766914573892476,-0.06605838177767037,-0.4663207491854691,0.32745711025046687,0.1524307505282012,0.05125376589599918,0.5082258619869615,0.3687084148114162,0.416753257158452,-0.27101573870395235,0.026717131491331092,0.6188451638714859,-0.1642375862543836,0.227403183651906,0.68288706716569,0.11151976830912688,0.06742870795440155,0.11761598897783064,0.026685733233316765,0.4235990537531833,0.4026272788160099,-0.3943395715654054,1.0,0.022341446478801204,0.28029424116131735,0.046437007007853234,-0.2548268972580032,0.3764287919752541,0.29212365930227346,0.3280453833324063,0.050223694988003866,-0.11271148418350725,-0.1813173708721463,0.05088025583772963,0.1627156522959868,0.701146725717425,-0.3157342129889948,0.15818145039446857,-0.267672949210494,0.07350211410725457,-0.45657229915902536,0.4741936136623594,0.2289628511864217,-0.30318226999288994,0.3528647391314483,-0.2181686920736036,0.018364793437874383,-0.6039921040638137,-0.09543127223934111,0.2934905582140624,-0.21746559200727003,0.3089285706006955,-0.17290636409168322,0.06616097455545666,0.14479095010459972,-0.12317119790115294,-0.4983288386507945,0.18237367262602633,0.044683622028124224,0.11600926792254437,-0.028771163884740117,-0.37330531694190555,-0.26076277082214816
Thal_VPL_L,0.22636298963233703,0.08834527081096248,0.059437788745170056,0.4759599928183901,0.02450824771557189,-0.14805708359749123,0.202687156126737,-0.04700625325913452,0.20933614288998434,0.017259628846934005,0.17609603128899265,-0.08592493991851054,0.42790156905877125,0.37259503011229955,0.26625015627377996,0.37521333689860525,0.21613714375292095,-0.05454346423505507,-0.07209410600369508,0.062294326503653116,0.22818400650787626,0.2652858200234369,0.236467467486565,0.026849882785791892,0.022341446478801204,1.0,0.033402248212069136,0.08010528060423568,0.278844139622876,0.1497013140428727,0.08747038560893358,-0.015763677263785254,0.46379496509894075,0.6054866992795579,0.18998068029142356,0.45785282199162153,0.09128493197961776,0.035598156961119364,0.07054195972425965,0.20171539728152368,0.2114921933680354,0.09516808756920596,-0.20362578564079403,0.3050173828583542,-0.12258379049836858,0.30125349175406446,0.20644813486954164,0.13067519580635278,0.024016970549762384,-0.01982722701622045,0.238009533853325,0.06971476542271166,0.07111737714478875,0.1967419377099858,0.12699613909981597,0.03601864762897334,0.15846091425435632,0.1131831071168718,0.06803799002797024,0.10239349009835283,0.3143557460585792,0.2954519359995515,0.30725003863689176,0.02847116216168851,0.1965477891271563
VTA_R,0.567303609080366,-0.3879919121700348,0.14119745085071567,-0.09260709425120413,-0.7028149723318463,0.15722607871653152,0.15553983758024267,-0.32155263701076103,0.24746319818372572,0.43678085319504634,0.04766252434429298,-0.23143006903452656,0.3343442907946688,0.18026239680197234,0.31046709820792145,0.5259437495303755,0.24691732726204976,-0.05401604112847553,0.27391388071332007,-0.40985704792313843,-0.45258669880393143,0.2610880512100676,0.31782571607024,0.05555595395110738,0.28029424116131735,0.033402248212069136,1.0,0.15768742274547048,-0.39067455027979975,0.10286924593678518,-0.015364991657403723,0.14026381706050725,0.37356182288494527,0.21096404221588133,0.43094208812567675,-0.1718656922561703,0.1290239149331107,0.13556116562396228,-0.6497041090561593,0.05181787832163465,-0.17712810151182623,-0.008156162439121777,-0.09428945116380569,0.44881089376530325,0.09408253211844032,-0.3073866736849566,0.5772563163388076,-0.3796300894154104,-0.41682973190734124,-0.49407499211579164,-0.26830505463065435,0.4089169772826948,-0.6508737437416157,0.0974973316237097,-0.23465215767518177,-0.307738075188567,-0.45176822741290645,-0.599363492076846,-0.4568864002575108,0.4140023077086481,-0.27191753895263954,0.3501767672708709,0.2608299407068015,-0.5339292596004305,-0.5484672857474002
Frontal_Inf_Oper_R,0.0503957990702511,-0.011767811250169843,0.3447856856644072,0.34800013656798856,-0.11822237130594743,0.14614317785842457,0.14364661026724446,-0.01912108865488728,0.2471486291991494,-0.031545574688429,0.2125060516484185,0.3295928849977553,0.18808622954254334,-0.11757227136828648,0.10594463618985937,0.34555384516420906,0.1919982436463931,0.039529936435506265,0.23641251744280445,-0.19090797194480238,-0.03979164790128399,0.3248254303631026,0.2363195135158668,0.6193471262027852,0.046437007007853234,0.08010528060423568,0.15768742274547048,1.0,-0.19755852275382857,-0.007126046743353145,0.42486181346930363,0.06266972341812556,0.23219120470800866,0.29710647015869257,0.3584838337910197,0.050797706763330217,0.6064299142139016,-0.10926314212197324,-0.08724387667313808,0.3544529993626354,-0.2716841866274026,0.35753672224846567,0.17069992323653724,0.15774481488677664,0.23211580968656415,-0.26733643502343984,0.23028454361659886,0.15806302933539274,0.04741356394104441,0.14043762229306647,-0.2960805570871876,0.46839717285270466,-0.06845962343650257,0.27205763930706944,0.31330223655158485,0.022380492123376627,-0.3424995415847619,-0.14319618347979515,-0.12969951560170453,0.19164261875224126,-0.0992407852971286,0.42507167036472066,0.3344050742758536,-0.2880956363799029,-0.2961159622025757
Vermis_7,-0.3535039949581755,0.6262076414600541,0.059701431442693555,0.3554874099075721,0.6531925227939064,-0.43976624982090984,0.5360306641721532,0.24233491553245273,-0.1815110206756639,-0.27592584097098943,0.12618832642936226,-0.008151523860948076,0.02194144938965686,0.09720550363020111,-0.040371810332123934,-0.10668531170082818,-0.3123431814472888,-0.06674878957505477,-0.09877549121485403,0.40510982690117414,0.6059657105928669,-0.06656643147470254,-0.04310597625899735,0.01396228370793619,-0.2548268972580032,0.278844139622876,-0.39067455027979975,-0.19755852275382857,1.0,-0.13100105943032708,-0.1735928270566109,-0.37358037948720285,-0.04860377565914277,0.16005751769200738,-0.20632543819537352,0.55723818550876,-0.10991742152243884,-0.19884100174124855,0.7590690256829602,0.07581019822347754,0.46784638993937017,-0.02240427272175172,-0.060189843614574336,-0.3619619893101359,-0.3113174036277912,0.8774150824038582,-0.5136879976281342,0.4493879206695392,0.4215550506429366,0.5372850765707528,0.3005540908850385,-0.2626872724816658,0.6735863214048287,-0.05897707503237733,0.4527437358252041,0.29313027681587855,0.5091277724147415,0.511405033850663,0.6584062065247687,-0.4259929519925639,0.6595616880756284,0.1449322958410538,-0.1229101546666336,0.5953506483236206,0.6756486582411696
Pallidum_R,0.11009514454170265,-0.3705521729078206,0.0016456113312373233,-0.06174864937234444,-0.241269439193118,0.46747072124226813,0.11379960292711676,0.3490923722254994,0.6928959305150845,0.26817833077139513,0.2093968101137504,0.15716368854419552,0.0684006183300923,0.5218166457023965,-0.11753523712256987,0.25116305644671083,0.4213210867105815,0.3989409114292785,-0.15456530985667052,0.30913512679528726,0.29624779513444877,0.2853581898621679,0.15273187167788346,-0.2814923006699797,0.3764287919752541,0.1497013140428727,0.10286924593678518,-0.007126046743353145,-0.13100105943032708,1.0,0.2953750079703937,0.5631195056875691,-0.12201262327600881,-0.030347925562084585,-0.06594268945338397,0.24050037464489193,0.22137342223048145,0.4373458054986933,-0.13275856338083694,0.3497194652080728,-0.05637150040508711,-0.22137846706151282,-0.18385411933639062,0.07343449027655376,0.4133567378220257,-0.21520484359145417,0.07174050678147982,-0.2698753982789561,0.21548375339315373,-0.3117476689034399,0.07542366492908324,-0.10206585567229366,-0.10000254367529124,0.4600333242608495,-0.027172225464467556,0.2811483310129241,0.20390972931234735,0.1019408683355556,-0.2834151362391286,0.11519092126621489,0.3588637647039757,0.19355312583327786,0.2800917847456444,-0.1798812501525176,-0.15117889954461097
Cingulate_Mid_L,0.021033420786501583,-0.19593624014241534,0.26485661066183847,0.28494692868693455,-0.13091095528472932,0.27870023585881304,0.15953387481266246,0.18146423680641785,0.526032914436158,-0.08941302725325644,0.44812377988852886,0.3993233656255164,0.2733308950393188,0.3099010234575612,-0.11662780714254752,0.19172849590151614,0.5332665236243356,0.16019662710057922,-0.10840704470302867,0.06541676298989933,0.2017578323931647,0.4725103019285514,0.28606338715978674,0.21337786563840558,0.29212365930227346,0.08747038560893358,-0.015364991657403723,0.42486181346930363,-0.1735928270566109,0.2953750079703937,1.0,0.22742268696208115,0.13207938594740068,0.11603869879256573,0.08912925019172116,0.23278629581490623,0.5503871845745072,0.20455456517094442,-0.08021001378604614,0.5389187493145805,-0.4038240649042743,0.24420729995105434,-0.09445162101599777,0.2367372200875641,0.38001548210421165,-0.2512929430329012,0.30170419308885443,0.03548511224889969,0.21226297130580699,-0.0943978349422656,-0.20544007155368135,0.2659560024415695,-0.011066380818259627,0.5030339982343371,0.29352706828657116,0.21420346238378424,-0.06613893975260408,0.10455464431028576,-0.2508287076397744,0.1454734209959293,0.09696099937910282,0.32189059350452365,0.2636792453600901,-0.311410412517538,-0.24663771854683192
Precentral_R,0.24168113802155106,-0.4547762284039406,-0.2772268643558987,-0.3887162448504437,-0.4341040086675502,0.9000097079299209,-0.11013122238530945,0.3027540812818914,0.3235715714026822,0.5215511932073583,-0.18153317273537925,-0.18413477732112207,0.03215689340140908,0.18619164775182814,-0.07342928735795902,0.056674868020682424,0.43869098116504146,0.6664841598694342,-0.22938641207529184,0.170556244026374,0.052822329859264806,0.21235925791252147,-0.08422982302641359,-0.3783758330231549,0.3280453833324063,-0.015763677263785254,0.14026381706050725,0.06266972341812556,-0.37358037948720285,0.5631195056875691,0.22742268696208115,1.0,0.0014878497402532483,-0.21563810399623057,-0.2118058756164358,-0.07309055129372945,0.15872593983193928,0.6000334114974596,-0.43306061930283496,0.12682430178215442,-0.10929546413055584,-0.04773989564433784,-0.02835250217507405,0.10832606116621996,0.6227482369530984,-0.36699072658221005,0.13415112504390073,-0.6497297651316956,0.013471643383314327,-0.5330519615888999,0.2986382289143673,-0.05797693227869145,-0.37302396864096166,0.3159535216269119,-0.35557290082354753,0.09612608111432303,0.1897234699665953,-0.06222713787059223,-0.6151955576467116,0.06292588192599956,0.05406742584735897,0.07375445844293275,0.08008232930228541,-0.23291576563205102,-0.154260208367793
Thal_MDl_L,0.5706410224645762,-0.023333345145679328,0.11646083804137815,0.4222023037165661,-0.36460164180151156,-0.06648317153654526,0.1596093991884663,-0.43689609297043247,0.03968125865665041,0.15615247018948072,0.13986261190004012,-0.25517138443433646,0.6598213007741901,0.195295598146779,0.6123974639142218,0.5536632095944787,0.2372058446498964,-0.13933940153844196,0.24015968342174956,-0.4671696386716089,-0.24168450076637502,0.48935793807866695,0.36749748087273565,0.24946281363586803,0.050223694988003866,0.46379496509894075,0.37356182288494527,0.23219120470800866,-0.04860377565914277,-0.12201262327600881,0.13207938594740068,0.0014878497402532483,1.0,0.6745421179780803,0.5415134445447916,0.15556966059582222,0.14911749317049994,-0.09513448310377558,-0.3459904496662528,0.22149470811483196,-0.03930409727131302,0.3406653030853804,0.06116217576868179,0.5510811285833339,-0.16486253879403692,0.07874715477228575,0.6059838457666503,-0.06787866389334585,-0.423244914567864,-0.22494568703271667,-0.03346867898788183,0.547438338838115,-0.28452556433850196,0.1459189617162603,0.06731999175675187,-0.36579365488447035,-0.3498666503684137,-0.41332575494149887,-0.26104599231802217,0.4291036174313428,-0.16236937380074612,0.4605004598667304,0.34248935015292065,-0.37589968213413827,-0.16973033859124154
Thal_VL_R,0.3796981333894421,0.19703401629693734,0.37390049095193956,0.6988237957089556,-0.10141163250428972,-0.3142839993517389,0.2057481777513126,-0.25570992641461143,0.1629596360741654,-0.040909677946712145,0.3532180080478815,0.0675920412756091,0.6369615684785379,0.2657701482536969,0.5979149108168031,0.5941210216985708,0.017859974437463583,-0.15545445753229634,0.29549306441596435,-0.34161953869345485,-0.07517314827301967,0.42897784920422055,0.42312765065625485,0.48133236299637616,-0.11271148418350725,0.6054866992795579,0.21096404221588133,0.29710647015869257,0.16005751769200738,-0.030347925562084585,0.11603869879256573,-0.21563810399623057,0.6745421179780803,1.0,0.5894032178045728,0.34350383295472287,0.2458447008269796,-0.4017706514673919,-0.08129917595731387,0.33915659441653656,0.029167668476343646,0.3239011903276059,-0.010260952714161598,0.3434122342060118,-0.19671630049619296,0.1910171910198457,0.3637773246540747,0.3125590712515244,-0.20164178347685316,0.15916948043283394,-0.17326238216310477,0.4852057873071311,-0.08313225533741014,0.217894060429132,0.22927682977317096,-0.18096546626197632,-0.40397299219395777,-0.1932010714956732,0.015014460857076972,0.3673989026586137,0.0010239540512972036,0.4904318299703494,0.5339692018969626,-0.3080314403261174,-0.11116861679266286
Thal_LGN_L,0.38475290116654937,-0.09596115560608204,0.26752958695834794,0.3795018911247833,-0.325754591341411,-0.2366152955375939,0.11754590913254319,-0.4423693947544497,0.07627584837273524,-0.10661658564665498,0.25020681840100456,0.23106500984706382,0.503539271142425,-0.07134222430351643,0.543058097100602,0.698725075201118,-0.043933073864914816,-0.29822842287991935,0.4411015765087703,-0.5834200169460633,-0.34556443354539296,0.39758393658524127,0.3458327411731274,0.4971172925922371,-0.1813173708721463,0.18998068029142356,0.43094208812567675,0.3584838337910197,-0.20632543819537352,-0.06594268945338397,0.08912925019172116,-0.2118058756164358,0.5415134445447916,0.5894032178045728,1.0,0.06567617667689732,0.3965723230663683,-0.47572984864983214,-0.33032458252810015,0.3748465402255365,-0.13674982535454472,0.22181617256753614,0.08169190933583702,0.3486693554933197,-0.09509858136908896,-0.19958139905207692,0.5378279901389831,0.03875885333951511,-0.35285586949087233,-0.01230810542731685,-0.4716518859404149,0.5645684087948888,-0.29397554336997267,0.2288592656650031,0.23779216928421934,-0.3120096340444582,-0.7152207293627382,-0.6003724906417888,-0.06473667168770389,0.6519340248781654,-0.2594873037026846,0.5011651031859281,0.5680829128683904,-0.49240836261825094,-0.4889195841278975
Vermis_4_5,-0.06358218153130867,0.34095052343122606,0.2307641182190688,0.5732561317867261,0.24386085855856776,-0.15292212771347538,0.497936260905934,0.39520461903478105,0.2808232402461018,-0.08424965048998591,0.5259664264052142,0.26410989943466284,0.27933317345806896,0.3990069029363934,0.07606359327665192,0.18878256276376326,0.02848593535658234,0.15989758406481322,-0.15906501687542332,0.47019594890081573,0.6688741754466168,0.32550117595684336,0.11353030153554113,0.12136549666525917,0.05088025583772963,0.45785282199162153,-0.1718656922561703,0.050797706763330217,0.55723818550876,0.24050037464489193,0.23278629581490623,-0.07309055129372945,0.15556966059582222,0.34350383295472287,0.06567617667689732,1.0,0.3288596131707771,-0.10525152897290173,0.328732503247357,0.4747948965946609,0.1840233521927433,0.034844123355348484,-0.22620748491876683,-0.12748281625531102,0.10299995949169889,0.3411778061303123,-0.10204540550900461,0.35500943504353893,0.5472831364783911,0.2996518692786806,0.18970083164492646,0.01942493277966414,0.28390208618104007,0.3217685654131596,0.49476320882802727,0.5083665309971103,0.22840974633433453,0.33318246851174327,0.33354944186206764,-0.050200898605060856,0.76102393830592,0.5418540171492076,0.1925478149296947,0.0936882770735909,0.2920226286875525
Paracentral_Lobule_L,0.005043963558259986,-0.12999480041458047,0.4497859017670376,0.39240058214850354,-0.21073373410340696,0.19804843730612984,0.2992128895658703,0.21654564345190103,0.3992883128580499,0.008544387474464435,0.48813335519113704,0.540463976514806,0.11275963344421715,0.10179242589411223,0.002927293293148207,0.4468975392880124,0.25196743125565,0.22067279497842227,0.26502952315119016,0.06570600208760025,0.14368804267926635,0.47655160200560664,0.31514361111718786,0.39544971604716816,0.1627156522959868,0.09128493197961776,0.1290239149331107,0.6064299142139016,-0.10991742152243884,0.22137342223048145,0.5503871845745072,0.15872593983193928,0.14911749317049994,0.2458447008269796,0.3965723230663683,0.3288596131707771,1.0,-0.0557745714260961,-0.13861754911610333,0.7095467656009887,-0.3036592297327818,0.28303796862271735,-0.25375668672248863,0.10728704320344061,0.5342215479672999,-0.3491040615953573,0.24473636499352242,0.0729344257813105,0.32641522022141056,0.06658357137595018,-0.3460274615647098,0.4845268303127912,-0.12473254143337018,0.5672864035636684,0.34908188069748963,0.33792301542476777,-0.3311773569928329,-0.1540608033487218,-0.08026041100122284,0.2612971069345287,0.11189984335882984,0.5588325976815822,0.281608466896054,-0.4236847930267855,-0.37122117078102934
Temporal_Inf_L,0.16942861955190303,-0.5597292237291112,-0.19008061623834097,-0.38702623879696346,-0.3497591160103123,0.566883975095132,0.09326133841780276,0.08098295366581504,0.42423588891357106,0.40757612881884764,-0.10240512888932386,-0.45646687084437315,-0.06209146466502864,0.4323873279750357,-0.2579187963851039,-0.046594056898008746,0.7424676063459369,0.22257579421567725,-0.2599337515971675,0.24526412806940429,0.1375131237435892,0.19475461088231463,0.14514568485160445,-0.6460996076670921,0.701146725717425,0.035598156961119364,0.13556116562396228,-0.10926314212197324,-0.19884100174124855,0.4373458054986933,0.20455456517094442,0.6000334114974596,-0.09513448310377558,-0.4017706514673919,-0.47572984864983214,-0.10525152897290173,-0.0557745714260961,1.0,-0.21562106783664894,-0.08133797546346312,-0.060938066047525205,-0.10978617285062511,-0.3296718278941276,0.3416904552166242,0.2246693094083588,-0.1175458778071977,0.21215274578203214,-0.4875959437153383,-0.009119104501561786,-0.6812525378233131,0.26793321127510017,-0.16047809878218475,-0.12834938326273362,0.18672009633603437,-0.31264504176202473,0.035284275554346725,0.546817535993989,0.03158387835066253,-0.5005474868980518,-0.1128333364650264,0.1453235045813092,-0.08645012510803267,-0.17397611966080884,3.5357857292072286e-05,-0.004521277401424438
Cerebellum_Crus1_R,-0.6207291677462115,0.6048873335258417,-0.04145898685883126,0.2678937173763508,0.9198622493847768,-0.4364537084584307,0.20170402678701346,0.22756091819676919,-0.18079962980654868,-0.5479486277347754,-0.006838805653121732,0.2052946204278801,-0.18242376174090155,-0.1264344766508558,-0.23777680886797142,-0.33985748345721656,-0.36103463903165556,-0.19171986908801766,-0.1329054135395358,0.38772419317354784,0.6380982468123616,-0.23311735278661735,-0.060637274066334165,0.12671365514483784,-0.3157342129889948,0.07054195972425965,-0.6497041090561593,-0.08724387667313808,0.7590690256829602,-0.13275856338083694,-0.08021001378604614,-0.43306061930283496,-0.3459904496662528,-0.08129917595731387,-0.33032458252810015,0.328732503247357,-0.13861754911610333,-0.21562106783664894,1.0,0.004600784226992572,0.41352086981074826,-0.08383695234293599,0.0829337892885961,-0.45253922858484447,-0.3928758520103836,0.7034204448414997,-0.6759612940867575,0.6032459095594992,0.4646777484104406,0.7201642335175993,0.19784739532741635,-0.4517518452989266,0.9503300344825774,-0.02021475234926892,0.5567363609480286,0.268959039700153,0.5788266130552566,0.6607977150046047,0.7560367409059535,-0.5105437843823711,0.531404867552822,-0.12163280889290969,-0.1765454186952719,0.7763895554951689,0.7073293069910168
Supp_Motor_Area_L,0.0574606854483673,-0.09096248077830674,0.31481904027396634,0.47193775869436677,-0.08935150241056242,0.023291216407464108,0.2708559820399127,0.14382187083830847,0.40913231136167305,-0.0785202108145046,0.5905964407560057,0.508990295971866,0.26765341191010594,0.312191043670204,0.026719536856857344,0.4027763778342319,0.2730118965248006,0.12238008364177409,0.1556652485726154,0.11646252910951331,0.22917554385719988,0.68865811511012,0.3311449383433812,0.23136542475784913,0.15818145039446857,0.20171539728152368,0.05181787832163465,0.3544529993626354,0.07581019822347754,0.3497194652080728,0.5389187493145805,0.12682430178215442,0.22149470811483196,0.33915659441653656,0.3748465402255365,0.4747948965946609,0.7095467656009887,-0.08133797546346312,0.004600784226992572,1.0,-0.0806520210109598,0.10616384214844159,-0.1898115863887494,0.1774735314903377,0.2320659445712916,-0.1200388399797307,0.19733486742934422,0.09354271747584109,0.2834427864634314,0.05089379522447471,-0.2496917334603389,0.3221352857603822,0.06752800220943761,0.8203290349573569,0.39770277444897184,0.2583025137657173,-0.2004091939977185,-0.044689157632950706,-0.01339830390741782,0.32128057048969394,0.17870473174358872,0.4695960361912047,0.36925929038625194,-0.33583640169121093,-0.20829009263689538
Temporal_Pole_Mid_R,-0.11614096912205125,0.339532557225551,-0.2718575946974679,0.12693446104996892,0.37336245040437804,-0.1896888003063907,0.05628559186820254,0.07521794304194035,-0.19784180121026929,0.08254796772192928,-0.18522603692798334,-0.21893880603150748,-0.07006301429509446,-0.008197058012817657,0.13350353446781152,-0.13578385151870329,-0.297336847145962,-0.015860071308179097,-0.12894990486206018,0.24554042111274957,0.2762243118356387,-0.07451026322868862,-0.184363815567249,-0.09718755603806765,-0.267672949210494,0.2114921933680354,-0.17712810151182623,-0.2716841866274026,0.46784638993937017,-0.05637150040508711,-0.4038240649042743,-0.10929546413055584,-0.03930409727131302,0.029167668476343646,-0.13674982535454472,0.1840233521927433,-0.3036592297327818,-0.060938066047525205,0.41352086981074826,-0.0806520210109598,1.0,-0.2213299780056203,0.15429703108653547,-0.2901939001620125,-0.2857528839516148,0.5010751045789266,-0.34997747206881236,0.16011437392578817,0.07608455940014822,0.27788822246764316,0.3664233966216557,-0.3842253136056335,0.36524337680677915,-0.05004446725290151,0.014466455859566477,0.057501485746018016,0.4065485660650804,0.22831443903600765,0.38602449195200844,-0.22344082085767134,0.3427959899320836,-0.11238778429416076,-0.1738474726363021,0.5356816467657407,0.5192706666266534
