,LC_R,Calcarine_R,Putamen_R,Fusiform_L,Occipital_Inf_R,Cerebellum_8_L,Thal_PuI_R,ACC_sub_L,Parietal_Sup_L,Thal_MGN_R,Cingulate_Post_R,Calcarine_L,Cerebellum_Crus1_R,Putamen_L,Caudate_R,Supp_Motor_Area_L,Cerebellum_10_R,Temporal_Mid_R,Thal_AV_L,LC_L,Frontal_Med_Orb_R,Pallidum_L,N_Acc_R,Precuneus_R,Hippocampus_L,Frontal_Inf_Oper_L,Insula_L,Thal_VPL_R,Temporal_Pole_Sup_L,Supp_Motor_Area_R,Rolandic_Oper_R,Thal_VPL_L,Frontal_Mid_2_L,Vermis_6,Raphe_D,OFCmed_R,Occipital_Mid_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Postcentral_L,Parietal_Inf_R,Cerebellum_4_5_R,Frontal_Inf_Orb_2_R,Vermis_9,Cerebellum_6_L,Thal_PuI_L,Olfactory_L,Parietal_Sup_R,ACC_sup_L,Thal_MDm_L,Temporal_Inf_R,Thal_MGN_L,Frontal_Inf_Tri_R,Amygdala_L,Thal_PuM_R,Thal_VA_R,Cingulate_Mid_L,Temporal_Inf_L,Frontal_Sup_Medial_R,Insula_R,Vermis_10,Cerebellum_Crus1_L,Vermis_4_5,Cerebellum_Crus2_L,Lingual_L,Thal_IL_L,Frontal_Sup_2_R,Vermis_8,Precentral_R,Precentral_L,Cerebellum_9_R,Cerebellum_9_L,ACC_pre_L,VTA_R,Rolandic_Oper_L,Raphe_M,ACC_sub_R,SN_pr_L,Thal_IL_R,Cerebellum_7b_R,Temporal_Sup_L,OFCmed_L,OFClat_L,Angular_L,Occipital_Sup_R,Angular_R,OFClat_R,Red_N_R,Thal_LGN_R,Thal_PuA_R,Precuneus_L,Temporal_Pole_Mid_R,Cuneus_R,Vermis_7,Frontal_Inf_Orb_2_L,OFCant_R,Cerebellum_3_L,Rectus_L,Cuneus_L,SupraMarginal_L
Thal_MGN_L,0.16075165593236,-0.047955516133583315,0.14503409815142246,0.0022724614460937474,-0.21475149637715615,-0.24435609139670636,0.3056474090787847,0.19580554639272862,0.1691921247134642,0.4389769697063704,0.26882283849426963,-0.0713389679302368,-0.15855335803058623,0.08293634370370877,0.39649519621200313,0.2976225507999344,0.2938973764173844,-0.16757964437822154,0.02823328893102434,0.09592961199958144,0.1445543015163694,0.41735972329527543,0.3097735477917799,0.19646331843674716,0.18410398115684923,0.09289006886454677,0.054259227537954396,0.2543107641179001,-0.08056790143854117,0.24864395230533692,0.1907770820339259,0.18171938601483262,0.3164745672021164,0.15020954026996294,0.16174655453881395,0.196367076860197,-0.18234319655696507,0.3723691711688803,0.1352359282886495,0.10996089479174008,0.07421378216222464,0.32080607692633745,0.20970938072589523,-0.09125709619561477,0.11834461937697068,0.440082760555427,0.1595539329531698,0.12758137872231193,0.15255911342699552,0.21661564386547535,-0.01575817021558014,1.0,0.16672356991980247,0.2250993140387013,0.2899532313306781,0.26109017592267614,0.20128786386592154,-0.053201773277005225,0.295562840445585,0.01302429077672377,0.06986945314030753,-0.2504936887894708,0.14495043704555097,-0.3183601370576198,-0.017329546425111506,0.11193177492488869,0.24593766761756622,-0.1614091004479673,0.047265580473070286,0.18862363134505994,-0.21823846101330238,-0.15392952996152298,0.22811507302298092,0.23853765361677262,0.16399590118503884,-0.1703333331600499,-0.01635655528731578,0.4116319523524193,0.2080642139342971,-0.18000738216049306,0.08927604199717346,0.11786084830811219,0.2690844772137487,0.05019465460950457,-0.059900847458155326,-0.013751579924728412,-0.021795461057042623,0.32516608643165484,0.45215362257773756,0.0741173597683888,0.2885091624852248,-0.1265833265141006,-0.05996577270575483,-0.11765931371910575,0.36432577238812974,0.25960308999956255,0.1964533048362888,-0.037859685100506545,0.13574035835382545,-0.003201591505371814
Frontal_Inf_Tri_R,0.2809463003951854,-0.3490018170337006,0.00930699328948854,-0.12290926748343695,-0.2806959210651017,-0.34965339094200704,0.33025010999049287,0.08691971777094698,0.039869410594418696,0.2736251350043158,0.18755233316940456,-0.3566252922055707,-0.3181412488788198,0.1036682499923825,-0.033517080047992816,0.023889275353268766,0.25287529566297884,-0.10328062285275992,-0.012616769810666166,0.08730459115864216,-0.005757538174391478,-0.10565505041715131,0.2477874913830817,0.14136529190118133,0.14062007610391972,0.057135753219463625,-0.07857726125467533,0.13440314270987164,-0.3005387983637191,0.03984065476484647,0.3037950178804888,-0.026362861435915843,0.15212561987084955,-0.07940571393378255,0.49820384578203863,0.17056629434777287,-0.28632388385846347,0.0940720167812251,0.12876505272750607,0.006775341670534317,0.025328383742880108,0.18006074341760672,0.4541257565670441,-0.24448108824211798,-0.20398696522156654,0.2796493125827209,0.23208648308940774,0.08169133823128501,0.2750687926400182,-0.0687973762331722,-0.060523059823506704,0.16672356991980247,1.0,-0.0034746646425707142,0.3492533611059629,0.30400635751411803,0.08687594042118192,-0.11825020365166886,-0.00041156121098684444,0.1395896045127158,-0.1418218107052003,-0.4160188297748533,-0.21587967483091083,-0.3083787935585037,-0.3204627115320775,0.18180673501240602,0.01873036318611827,-0.36456565800098645,0.034102734574701234,-0.009307902807177469,-0.28560744061985704,-0.12653989564107074,0.08704135347497807,0.320005691675027,0.1026918925432136,-0.3244659857658017,0.168469426322156,0.3021522941540722,0.06537932894433031,-0.23871101401038772,0.1439743951737632,0.00036687324240445066,0.19997460084583535,-0.11742602073499209,-0.22073532186957634,-0.03653130922731073,0.37635488389183336,0.30120135401790993,0.2793258486756746,-0.06588085186611915,0.0883812344790139,-0.16224168777434628,-0.2685458686897259,-0.3787547130968844,0.4601157799745804,0.4288417467504317,0.01317391164007568,0.18007551286133625,-0.27287042361561353,-0.0028947985195771583
Amygdala_L,0.06809304850877866,0.026685733233316765,0.5082258619869615,0.6348488671533146,-0.4663207491854691,-0.26076277082214816,0.33176849535965336,0.06742870795440155,-0.08058738110820508,0.18237367262602633,0.026717131491331092,0.10636386032538653,-0.3157342129889948,-0.2852986875265144,0.15015346301366023,0.15818145039446857,0.25612830208947684,-0.6039921040638137,-0.025795711129587038,0.40950342486125363,0.10264732441581714,0.10791498555904554,0.16151913934102122,0.2166988555697304,0.8018320299609313,0.68288706716569,0.5321200239171126,-0.10000942159658611,0.6408715993965299,0.3089285706006955,0.24522916208327236,0.022341446478801204,0.4235990537531833,0.1524307505282012,0.18442448886420557,0.08973038363982117,-0.20110891417062524,0.28734966762146247,0.19166872649453365,-0.27101573870395235,0.433141648059306,0.11600926792254437,-0.33467845238727434,-0.09447358551038919,0.51633280990737,0.227403183651906,0.5517500856659983,0.2289628511864217,0.1220331951571065,-0.1542595378370477,-0.5298838074325608,0.2250993140387013,-0.0034746646425707142,1.0,0.16879963250934174,-0.010294000114620517,0.29212365930227346,0.701146725717425,0.2171664976228783,-0.3271570766501858,0.041008771009807765,0.14479095010459972,0.05088025583772963,-0.37330531694190555,0.044683622028124224,0.31713975943400213,0.5246242877387133,-0.30318226999288994,0.3280453833324063,-0.26769388997193394,0.021650719607732443,-0.54782790030091,0.33766914573892476,0.28029424116131735,-0.1421472641571115,-0.12317119790115294,0.005914941277400128,0.24162788840893462,-0.06605838177767037,-0.4983288386507945,0.697641897394443,0.2630958639376612,0.7819761823511102,-0.21167103971497095,0.05125376589599918,0.11151976830912688,-0.45657229915902536,0.39795253863412683,0.47265146965665567,-0.19224745035728674,0.23212965853698175,-0.267672949210494,0.018364793437874383,-0.2548268972580032,0.5056960929921523,0.16878853383268833,0.5799223680391982,0.07350211410725457,0.02799898474910579,-0.07605921739722447
Thal_PuM_R,0.5996460531562564,-0.4252278085531347,0.09548261736216797,-0.028765251867572325,-0.39051356612561944,-0.2707478383589951,0.5923356147185372,0.275363595613916,-0.3876929454227274,0.5696218450943712,0.6355748917745625,-0.35096989810662277,-0.3516916437471555,0.13739253559370107,0.3263609415406986,0.09640184256039108,0.5626826445948302,-0.3063793200990595,0.17907197401540925,0.5715757657129976,0.044462190645644266,0.4171772402446291,0.5953101407123217,-0.2659828130474839,0.35150621895355955,0.3033178781379094,-0.21474199997304566,0.5243446765366316,-0.3865875913218405,0.15168293168474667,0.16342105574725022,0.3643100902334884,0.36930885462967544,0.07008430448475386,0.6380628019833444,0.2502184709626793,-0.7376116548630572,0.2644300221637261,-0.19453958370431237,-0.2287348787518247,-0.3328335204870692,0.2776601742223882,0.3671307777183423,-0.071382176506555,0.07273857467501485,0.5646599096446839,0.4895085000405636,-0.393019784863681,0.6150478886689212,0.35988758228304074,-0.10065037063838625,0.2899532313306781,0.3492533611059629,0.16879963250934174,1.0,0.6852789122338766,0.10271663139033801,-0.058585614517307406,0.19319552164807025,0.015292275688998177,-0.021858727957629925,-0.39865323973455585,-0.10203883555589917,-0.3736952161604039,-0.3615343504672374,0.43251526142369917,0.24386245642706256,-0.07580106050102414,-0.18525357491744804,-0.044396926800282635,-0.21745076210296105,-0.19028171209999933,0.13776061171019802,0.44700092938395125,0.0861669780339405,-0.5131435005243191,0.36341677983029097,0.6733991739210204,0.3396824293990503,-0.3070935432617052,0.08108632825428236,-0.057658052050597125,0.3307964647756386,-0.4216457570963046,-0.6969227333330748,-0.4947550463954959,-0.006031877758431796,0.6788592099545356,0.5086428281335842,0.10566789830348555,-0.15899316713680336,-0.18039832207798678,-0.5758440543570938,-0.2714813075072562,0.36939581861137355,0.610773007847071,0.4019203440540084,0.2048456946122615,-0.3464387137187242,-0.40218600377522334
Thal_VA_R,0.5741735976791562,-0.26669859337170204,0.11275564702954355,-0.24556181648141479,-0.3092797832505525,-0.22253536194381107,0.5178492627951098,0.2743724610133414,-0.06407192484008997,0.48782406786872323,0.6263818175917958,-0.18158779964869692,-0.30126275138769487,0.37514285996061764,0.44715502242633104,0.26337164197688795,0.5033362755293349,-0.06078743666747378,0.4039039764032609,0.3761086985470555,0.002175008828124591,0.5439003691547832,0.5171416956462199,-0.03784966894589801,0.18301991624041394,0.1406809279107316,-0.1951234632853186,0.707246240163177,-0.4402118037967024,0.17576144728601403,0.1527603119618947,0.39746879116099665,0.4724234810660242,0.1302570447731594,0.45250463889917086,0.45291850106316844,-0.41974640010604203,0.44986378173066977,0.03705575975035665,-0.02376792042001807,-0.2547979553223802,0.4433441397328837,0.5756971394606715,-0.06037891708877335,0.04848187655049182,0.5899981082362472,0.362422038069856,-0.18342356304351345,0.5542440743824748,0.5060989553894037,0.022299305555526172,0.26109017592267614,0.30400635751411803,-0.010294000114620517,0.6852789122338766,1.0,0.1403525578821641,-0.2954795367530684,0.3534358011666616,0.23843580145272536,-0.010095562723972204,-0.48796685492558295,0.19552859553017454,-0.4289461694594467,-0.17537132558746743,0.34804838309022457,0.16949676235996503,-0.02141088173800075,-0.1425232716924396,0.19474497431572738,-0.2110384300116112,0.051372675673410896,0.28951758678632056,0.31127791752827194,0.20171057777808235,-0.404689747640539,0.3926662381914005,0.6023526735005132,0.5393017079450495,-0.14943820029843055,-0.10597404379821464,-0.012413054139298989,0.23463549454234317,-0.04359733779608922,-0.4017810093894847,-0.19292109473444308,0.07525269706540784,0.5229815939700843,0.4407874860000185,0.3742270962311653,0.08469959833542856,-0.09151093527789442,-0.3771132449750595,-0.07556047462239399,0.28223074964229555,0.6158257098174544,0.3057617048385355,0.345381013296568,-0.0017825199433685632,-0.2457824067373641
Cingulate_Mid_L,0.22058532948700726,0.2017578323931647,0.526032914436158,0.29167055945417414,-0.13091095528472932,-0.24663771854683192,0.19019032220492432,-0.10840704470302867,0.3752735338007871,0.1454734209959293,0.2733308950393188,0.17756147696074356,-0.08021001378604614,0.35354071337291865,0.2482359565149443,0.5389187493145805,0.021033420786501583,-0.0943978349422656,-0.02300793828690861,0.1929235446896615,-0.3317196884151904,0.17916261838157357,0.18155320199449293,0.5328842206456691,0.3017433487330708,0.5332665236243356,0.4261702637595911,0.1276209082049614,0.19183544658333881,0.5030339982343371,0.5657413950372809,0.08747038560893358,0.4725103019285514,0.15953387481266246,0.32685974978963483,0.07819985598949081,-0.06017166850957433,0.4979882086662532,0.5792225468146045,0.3993233656255164,0.2586279438703733,0.32189059350452365,0.11033659859647435,-0.040300471857022284,0.3050826125276053,0.19172849590151614,0.20235195308784534,0.38001548210421165,0.2774760911122805,-0.20663644928101807,-0.023118376318075687,0.20128786386592154,0.08687594042118192,0.29212365930227346,0.10271663139033801,0.1403525578821641,1.0,0.20455456517094442,0.3711403340185018,0.1325325681764126,0.13582057554851323,-0.06613893975260408,0.23278629581490623,-0.311410412517538,0.09696099937910282,0.402087441222293,0.30317685363750185,-0.2512929430329012,0.22742268696208115,0.3097038311120472,-0.09890291390015397,-0.19593624014241534,0.26485661066183847,-0.015364991657403723,0.5273537745011805,0.10455464431028576,-0.061629647723166286,0.1820432425873649,0.28494692868693455,-0.2508287076397744,0.4807109318885897,0.27764975173197043,0.30991195718918035,0.18201422100767448,0.18146423680641785,0.16019662710057922,-0.09445162101599777,0.291721278854185,0.37034047073915766,0.21865252048496356,0.5213177915263584,-0.4038240649042743,0.21226297130580699,-0.1735928270566109,0.27682769203671576,0.20192511327643703,0.34811060860396864,0.24420729995105434,0.12249486776919198,0.4422927198662379
Temporal_Inf_L,-0.213119140345911,0.1375131237435892,0.42423588891357106,0.8967554890685739,-0.3497591160103123,-0.004521277401424438,0.14130561443199713,-0.2599337515971675,-0.32828318646250054,-0.1128333364650264,-0.06209146466502864,0.07691832223011667,-0.21562106783664894,-0.4939354672097878,-0.1729101719468229,-0.08133797546346312,0.16942861955190303,-0.6812525378233131,0.040150121415581934,0.33052226646701194,0.016840174719348507,-0.14597743098321336,-0.1400743285664475,0.1526312725476558,0.6911536657234005,0.7424676063459369,0.5984413886327187,-0.40759315628183024,0.7495294005359479,0.18672009633603437,0.22150605793346645,0.035598156961119364,0.19475461088231463,0.09326133841780276,0.00010365892360842226,-0.41945882720092986,-0.13246651339348509,-0.15090629436720487,0.033987413027892724,-0.45646687084437315,0.6004755437183318,-0.08645012510803267,-0.7234789312116733,0.04999057942624453,0.6238774865630581,-0.046594056898008746,0.24678812564110048,0.2246693094083588,0.09692964310946997,-0.17490060364530288,-0.6986452681455447,-0.053201773277005225,-0.11825020365166886,0.701146725717425,-0.058585614517307406,-0.2954795367530684,0.20455456517094442,1.0,-0.29902729350422147,-0.5651751961249342,-0.060541693073876815,0.546817535993989,-0.10525152897290173,3.5357857292072286e-05,0.1453235045813092,0.32432471864179435,0.5060511409984457,-0.1175458778071977,0.6000334114974596,-0.5616937606472734,0.3213331604934715,-0.5597292237291112,-0.19008061623834097,0.13556116562396228,-0.1499576157768363,0.03158387835066253,-0.2078201521535897,-0.0012987267042855817,-0.38702623879696346,-0.5005474868980518,0.792582918208456,0.2935770519361458,0.6153665515829461,-0.3609709324494276,0.08098295366581504,0.22257579421567725,-0.3296718278941276,0.24839884168875348,0.2635984814235447,-0.26406945512951,-0.09556268444791033,-0.060938066047525205,-0.009119104501561786,-0.19884100174124855,0.2900820304920361,-0.24447109243559428,0.40903250975268945,-0.10978617285062511,-0.1936911645910924,-0.06737372686331511
Frontal_Sup_Medial_R,0.41329815735500114,0.14137254625023726,0.305145174651406,-0.19877560510011305,0.009565507438924037,-0.24332468034974447,0.19671167781980076,0.417355324542171,0.40381434151785905,0.28607968974446424,0.22391218418440761,0.2420445643430366,0.11292114366677597,0.4956717510409658,0.5016556010479244,0.5708311857749568,0.030004663312261017,0.2479996977202033,-0.01192158862232316,0.14462292447862216,-0.008993979195551012,0.45917287308415883,0.23149067520426017,0.15275221568053152,0.10817579210689214,0.0797088256945092,0.12967254900175296,0.5216915806385696,-0.026544026751731647,0.397947205010748,0.1731509507868678,0.14704674730879708,0.4836853769083688,0.2897037171681851,0.1694880389297514,0.5967601006961711,0.004010269941907181,0.8639923903594869,0.40504876862511735,0.39019780652111163,-0.23512337836628583,0.38238570058792204,0.5035964933148044,0.05562944390491941,0.09526829664575427,0.4073076715912643,0.2761224333670974,0.026415680169885918,0.0807579199940399,0.02493396473702415,0.35567895961611734,0.295562840445585,-0.00041156121098684444,0.2171664976228783,0.19319552164807025,0.3534358011666616,0.3711403340185018,-0.29902729350422147,1.0,0.4989353894765166,0.39939301778691205,-0.3433265612170777,0.38710218437400806,-0.3996004285212602,0.09586246325836165,0.14637385291451835,0.21039740375844115,-0.03217910735132856,-0.2998768754695555,0.5412092530730179,-0.2626272239557409,0.037860178265806343,0.818122764935238,0.016099156232769394,0.2718923258860352,0.003950318681596396,0.24986884748791002,0.2006787102119576,0.6053128719438144,0.07600415053011034,-0.05486805134694976,0.06758846164800107,0.12098638259712233,0.3469746312959796,0.07790890284130539,-0.07529745671061132,-0.29499023519092726,0.08954245953943411,0.22694714522125997,0.3737455342106934,0.576093634697903,-0.22945822542354596,0.2229683513010823,0.17939929902315796,0.27029103974109636,0.4276342868830375,0.34417238982678533,0.3802092946434397,0.40966409977973806,0.1885225919782342
Insula_R,0.20283560956742744,0.24864940007687203,0.18066279262512552,-0.407784900834922,0.3782692621779063,0.11683533766987175,-0.03044773395841306,0.24551477842989552,0.4526253188949689,-0.09649260377477861,0.0930397341948957,0.2802058554467221,0.3851674272033335,0.6461528873337139,0.42439921686433346,0.21500953857688004,-0.2508115378088414,0.719806211934012,0.10502274200425885,-0.2981477894596069,-0.010016390209283563,0.2547389235651005,0.032293713612146925,0.061445390999510484,-0.2632740747446021,-0.30068256022114487,0.13221588996769204,0.46359542074891946,-0.31266332967186533,0.004026684578164768,0.11541133331114861,0.1412995929847267,0.07274414081875798,0.14514112171290244,0.002283143973115657,0.4705160943593708,0.2841584699302331,0.37951855607261176,0.2702331455796664,0.48695458505723266,-0.42788084673849597,0.2813515289708979,0.7100654833514274,0.19909766183469516,-0.24433214529092517,0.12429518173148457,0.0051705151749387385,-0.061418955431726596,-0.11610065697417822,0.015738340061800308,0.6453661141472526,0.01302429077672377,0.1395896045127158,-0.3271570766501858,0.015292275688998177,0.23843580145272536,0.1325325681764126,-0.5651751961249342,0.4989353894765166,1.0,0.40838123442291585,-0.2231250528143829,0.3388488529939854,0.1056262227932226,0.2423154683117456,0.09433345923183258,-0.3170111889578255,0.22666451648198255,-0.4990798788189691,0.5221288190812764,-0.03059078987693288,0.5654612767744638,0.48455897103028256,-0.13982616200944933,0.5204124142182709,0.20571878107151015,0.18188592128967818,-0.02577918984973818,0.5673230902277234,0.48155533359459923,-0.24724351196584007,-0.18186133349266387,-0.39187470242606215,0.46307513423995145,0.1899579419372906,-0.05735623066793502,0.2105767320555073,-0.31605211847297743,-0.1699415158605831,0.459289071264003,0.37163105045405803,0.06985485600798778,0.29710788661531584,0.3186884011365861,0.10482609951403953,0.20256128930544595,-0.0901817194132591,0.26950141779688475,0.327058077816504,0.3880999412734788
Vermis_10,0.04945917975140028,0.46001447214364694,0.09020869842081002,0.10185706841648029,0.4894055487928454,0.40208440969216497,-0.13960762972550486,0.028860690012208198,0.07791829113738845,-0.2605154463009086,0.0626292948962936,0.4647092310243744,0.6045846010241795,0.23798769105296586,0.21420259458699545,0.16075348037796391,-0.18192701418987786,0.45796051911465246,0.10419492452611531,-0.07948113351708683,0.014128368182479652,0.22875545565169905,-0.22146691205779914,-0.16300399326761,-0.12144138768068338,-0.043254014886940494,0.2856313963040095,0.2887718322402844,0.23688150078130943,0.08432137275393371,-0.07696244763489025,0.2673786345316551,0.08955300954004927,0.3943406300439257,-0.31331767096335117,0.12228936042242962,0.23326088472127274,0.2741145423589537,0.0234643208115511,0.11998632002386218,-0.3031799080423516,0.25492908732959546,0.1162554490334523,0.6264221493186414,0.31565228760585745,-0.02531515238969389,-0.1350115553647625,-0.21933901413863477,-0.22152605686856738,0.07819831912554921,0.5280619553126186,0.06986945314030753,-0.1418218107052003,0.041008771009807765,-0.021858727957629925,-0.010095562723972204,0.13582057554851323,-0.060541693073876815,0.39939301778691205,0.40838123442291585,1.0,0.32532830309046445,0.42702194505127145,0.34188375334822435,0.44309533972719983,0.15788975432371835,-0.042777665914485015,0.5283524221678911,-0.3062845225354294,0.22706923021414258,0.3569634408150531,0.42106456975476697,0.2772937484238458,-0.2252461266938009,0.22328287041063286,0.5336938138257221,-0.07022022899697372,-0.15908226840765782,0.5219968276720478,0.40292922245899493,-0.045951398649587465,0.09570106213496127,-0.2930378649832224,0.15368571557065583,0.18536849486218834,-0.10387364202408199,-0.15151996247074376,-0.33961963968080694,-0.2196644275959657,0.2975038054416365,0.17935177345519304,0.17658481199264345,0.3711416971105733,0.5776712032606841,-0.10559967759576794,-0.17688802759172026,0.2980590846713101,0.11129320589072011,0.3320021988733307,0.17529508030484423
Cerebellum_Crus1_L,-0.5164144341776535,0.6230946731621478,0.05441411686043818,0.5835079449979552,0.47774072187262007,0.7423660888480123,-0.35729568621060387,-0.49197596273533484,-0.3228269087113832,-0.584819389336787,-0.22874792040309894,0.5369577974439198,0.5788266130552566,-0.31497563551641694,-0.2713079780997941,-0.2004091939977185,-0.3233714937306104,0.03284192295686065,0.13329280907543337,-0.17313243769663622,-0.0616747660094525,-0.21239585976740102,-0.5853681279238393,-0.1765154808766389,0.060525960942943,0.14550234284549549,0.4595741150752093,-0.3424442910220067,0.7007268232336569,-0.00035180650971906066,-0.2349428297194072,0.15846091425435632,-0.173101349960257,0.1261205142174548,-0.6087966747545581,-0.5077154497818791,0.3806206375602884,-0.3624929808736083,-0.2462875441577786,-0.28045450236360103,0.14178093982710138,-0.28458649416811344,-0.64210349590987,0.5578364430721544,0.4667138828847215,-0.4051180001826256,-0.35482753126920197,-0.12547247673524542,-0.2680197687386428,-0.04736041171476847,-0.025698113329652158,-0.2504936887894708,-0.4160188297748533,0.14479095010459972,-0.39865323973455585,-0.48796685492558295,-0.06613893975260408,0.546817535993989,-0.3433265612170777,-0.2231250528143829,0.32532830309046445,1.0,0.22840974633433453,0.7336331588661633,0.5924177064119213,0.06407296350748731,0.10645550542010115,0.5418163544499341,0.1897234699665953,-0.3221620730613956,0.7908469030195995,0.1729008506893911,-0.3708937751285509,-0.45176822741290645,-0.06118302513844189,0.6203617742643162,-0.4284190227038697,-0.4645066133332061,-0.15782503469594683,0.2503377466607917,0.1888555332243716,0.17007096327862822,-0.18445982614893366,-0.05487179424663735,0.32097150026789484,0.12293614157090799,-0.1310941291690576,-0.43626866850439233,-0.3722360516427179,-0.00831524998482042,-0.26176911001103836,0.4065485660650804,0.3488530414771566,0.5091277724147415,-0.3347863814533449,-0.7177922686330837,0.01690789653187985,-0.23834063799830116,0.10430356999919012,0.021983898038585824
Vermis_4_5,0.013614579620878236,0.6688741754466168,0.2808232402461018,0.14021330524710088,0.24386085855856776,0.2920226286875525,0.04844079057374316,-0.15906501687542332,0.3079839995583291,-0.050200898605060856,0.27933317345806896,0.7957904129490464,0.328732503247357,0.3657993867160913,0.39737969552503316,0.4747948965946609,-0.06358218153130867,0.2996518692786806,0.3687583616104963,-0.07444342644440058,-0.01193256954946295,0.42329834947044553,-0.10347288978355366,0.2200427583227005,0.031055419206048086,0.02848593535658234,0.2353559218400926,0.40499305867155383,0.17778900690240607,0.3217685654131596,0.0362730362660304,0.45785282199162153,0.32550117595684336,0.497936260905934,-0.26869308737387504,0.24425053152024767,0.3772955015383897,0.43569871741963967,0.3405222141883572,0.26410989943466284,-0.015497723323411473,0.5418540171492076,0.14294569238632154,0.4005463294700971,0.48079822596597604,0.18878256276376326,-0.1547110268214304,0.10299995949169889,0.010120842389448754,0.276297077251457,0.2740017143152976,0.14495043704555097,-0.21587967483091083,0.05088025583772963,-0.10203883555589917,0.19552859553017454,0.23278629581490623,-0.10525152897290173,0.38710218437400806,0.3388488529939854,0.42702194505127145,0.22840974633433453,1.0,0.0936882770735909,0.76102393830592,0.1975121159086077,0.11063642760570472,0.3411778061303123,-0.07309055129372945,0.43841721239257286,0.2713074571900503,0.34095052343122606,0.2307641182190688,-0.1718656922561703,0.44721896433793357,0.33318246851174327,-0.0896172279676438,0.007157096333677604,0.5732561317867261,0.33354944186206764,-0.025191975702223687,0.20654212113382908,-0.09118105327723057,0.4448738178042546,0.39520461903478105,0.15989758406481322,-0.22620748491876683,-0.18260535232362018,0.030121639142309333,0.5057932810873369,0.516853017014163,0.1840233521927433,0.5472831364783911,0.55723818550876,-0.00626474643761182,-0.09379116096077028,0.21961026482092988,0.034844123355348484,0.7572339957098448,0.19701080819621727
Cerebellum_Crus2_L,-0.4181141038030671,0.4553501926213867,-0.30945254864549754,0.09784346212287963,0.7741750093374121,0.8628409631992109,-0.5305962508755666,-0.2908949999753939,-0.29779517867870997,-0.572443837446718,-0.2829662351661553,0.35346398310429467,0.7763895554951689,-0.1106152424064274,-0.31366525473668727,-0.33583640169121093,-0.4949619853022383,0.49396059898037054,0.07997981056945043,-0.4095116159304583,-0.051037439135168075,-0.2637438609957503,-0.5502421465077214,-0.4458332098249678,-0.4229143966659519,-0.3520677709221952,0.08875726958128244,-0.2870004489534495,0.18468765136532383,-0.25213914481106836,-0.35325214117529624,0.02847116216168851,-0.4375464833476005,0.04203101234767899,-0.5553627347034376,-0.4358258137531101,0.37428944305381395,-0.4833527351977968,-0.4584214397737367,-0.09151891586248001,-0.3121260305727275,-0.314447519703901,-0.24878518815612638,0.5545176135044652,-0.007158008803296246,-0.5261108106370441,-0.5414801539079289,-0.3968403726323694,-0.37914961806566044,-0.02156581032941745,0.4279123850800055,-0.3183601370576198,-0.3083787935585037,-0.37330531694190555,-0.3736952161604039,-0.4289461694594467,-0.311410412517538,3.5357857292072286e-05,-0.3996004285212602,0.1056262227932226,0.34188375334822435,0.7336331588661633,0.0936882770735909,1.0,0.414810177143409,-0.11382998709416409,-0.32637420343765816,0.6868078631908296,-0.23291576563205102,-0.10285376116437785,0.6240744582619687,0.584274264943471,-0.4568628536400453,-0.5339292596004305,-0.008199846414645821,0.5305592742621983,-0.2777385836366462,-0.5075740095747452,-0.06634467033813017,0.6511002286752412,-0.2693269016035445,-0.1439420119691327,-0.6554417583181782,-0.016204023620956198,0.10974950848159958,-0.14567543171648437,0.2619065343927939,-0.633724221953004,-0.6314166196864247,0.029621754477278446,-0.4181076034248581,0.5356816467657407,0.2332038830514246,0.5953506483236206,-0.5279461038527965,-0.6236944794796013,-0.3194849578749314,-0.2503792310503012,-0.005108341580167539,0.08781699683946836
