,Thal_LP_R,LC_L,Red_N_R,Calcarine_R,Frontal_Sup_Medial_R,LC_R,Frontal_Sup_2_R,Thal_PuM_R,Precuneus_L,Lingual_R,Temporal_Inf_L,Vermis_3,Amygdala_L,Vermis_8,Postcentral_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Cerebellum_7b_L,Thal_VL_L,SupraMarginal_L,OFCpost_L,Occipital_Mid_L,Thal_LGN_L,Frontal_Sup_Medial_L,SN_pc_R,Putamen_R,ACC_sup_R,Thal_MDm_R,Frontal_Mid_2_R,Thal_MGN_R,Vermis_4_5,Cerebellum_4_5_R,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_VPL_R,ACC_sub_L,OFCant_L,Olfactory_L,Vermis_9,Cuneus_R,OFClat_R,Vermis_7,Occipital_Mid_R,OFCmed_L,Thal_PuM_L,Paracentral_Lobule_R,Vermis_1_2,Occipital_Sup_R,Frontal_Sup_2_L,Olfactory_R,Thal_PuL_R,Putamen_L,Precentral_R,Angular_R,Frontal_Mid_2_L,Caudate_L,ACC_sub_R,Thal_MDl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,SN_pc_L,Raphe_M,N_Acc_L,OFCpost_R,Caudate_R,Thal_LP_L,Frontal_Med_Orb_R,Cingulate_Post_L
Frontal_Sup_2_L,0.31206531555147626,0.27360851759660826,0.2810847876119972,0.11089557633698201,0.8639923903594869,0.4687742739140593,0.3920675075848021,0.2644300221637261,0.6499473477103047,0.18771387052357189,-0.15090629436720487,0.4742295849310011,0.28734966762146247,-0.08239403304487009,0.33446540695683064,0.4752644518946205,0.1652373178802232,0.777210068978213,0.3630202389845009,-0.4008145489308395,0.4401850755207377,0.1805977328195253,0.6648888259372346,-0.06329907489368963,0.4943658163512376,0.8242742376229463,0.15763118459221026,0.4014890420727945,0.4153230008124158,0.35436143951615584,0.15569047260136548,0.40433707920490997,0.43569871741963967,0.5289955358218906,0.4369411733108658,0.4109426521919896,0.4978353741862743,0.3959387111981699,0.6569462748800776,0.3834218730218794,0.026767995283096112,0.11985022156588895,-0.2242360325858901,0.10172132959754611,-0.12601712560578035,0.13523240392956634,0.10884549445155156,0.5052124987818616,0.5169437362315545,0.0174868670358099,1.0,0.3875157502363308,0.1898473139322095,0.45635174567004,-0.08884470299140217,-0.00768949099536106,0.7801569459816735,0.39898099809246357,0.24247842938311226,0.558782412468576,0.35360005067666633,0.3077876928983186,0.47187040140330033,-0.14754328352206028,0.09682781179171102,0.5169489419499554,0.5144319730076651,0.23944358811641145,-0.011312415496902394,0.6450518913215193
Olfactory_R,0.3604570072592162,0.17655921270544478,0.16378977913393275,-0.18198908076267845,0.4171150421622663,0.4967540303456609,-0.12866079364036323,0.49866727892573104,0.1398700477048716,-0.0909438496394809,-0.437083372724258,0.3745101317766848,-0.04447919680768283,0.11231458899899842,-0.011880894609404856,0.6406050027234391,0.27881569413862356,0.04260093338547017,0.04048516998553408,-0.13202131671480036,0.4661613116599094,-0.14864815149034502,0.4610346229533427,-0.24716428182058275,0.40381831108622873,0.4035674543095214,0.051096743103772546,-0.045887007616559256,0.13283170868386598,0.4877261078104972,-0.10934344497809535,0.175765095301145,0.16655969361844045,0.18231080851623327,0.0566512713230422,0.21084544101773978,0.6068349978641963,0.3287244610651097,0.5140927647500494,0.4663306337124634,0.05689076429000453,-0.15223454321021307,0.035581647193565276,0.11951866039048231,-0.1425186906892586,-0.03698250062991799,0.0804693398650831,-0.008652962398199984,0.1782560927643378,-0.2329464916520465,0.3875157502363308,1.0,0.45335093456420145,0.2961846322301124,-0.5400728315776414,-0.27525768072160783,0.2546636548167983,0.1335163879840215,0.394732841881918,0.3958575104689103,0.4618869383113366,0.5397851221788111,0.5348466012529238,-0.1581578579418201,0.34196085642780155,0.6670920996740276,0.3080010087615467,0.2518108526376937,0.052582808550556574,0.28164854663729677
Thal_PuL_R,0.48934177763749903,0.30578368510584614,0.3990479312025429,-0.26076590897314306,0.07740751410496889,0.46877188894518584,0.09269294540606374,0.6014662628236636,-0.14514944096804078,-0.11576751141399513,-0.2579187963851039,0.22026660648782634,-0.1642375862543836,0.10279510226137689,-0.1987500497918985,0.41473856257753455,-0.007104055060358223,0.026719536856857344,-0.24757062793132525,-0.023465011649773448,0.6154403790234625,-0.3463878384524947,0.01067975950171997,-0.5104378127902615,0.543058097100602,-0.02963260112726898,0.2057757828292047,-0.03494678313063395,0.42277805805543295,0.6308581671990309,0.3690200967312827,0.4604806699031816,0.07606359327665192,0.41085675535126176,0.27462967726985027,0.10594463618985937,0.5112485082127675,0.3121037951453037,0.3264106749350471,0.2761435185604734,-0.012977372818724209,-0.44562424770634546,0.19550231690118378,-0.040371810332123934,-0.4247233053865489,-0.18710614919926072,0.253860095783981,-0.1564860477063097,0.2047041568846889,-0.455995118356531,0.1898473139322095,0.45335093456420145,1.0,0.21953255994547702,-0.07342928735795902,-0.19778950632371783,0.2845466924766386,0.06212600749194098,0.3558532233880167,0.42207360278793665,0.34512864900756984,0.10145708136376527,0.4121969027418569,-0.47492643568029014,0.24467492886344733,0.30783443262671456,0.3550429974493042,0.46024128573450324,0.10578243684677158,0.29611153166673726
Putamen_L,0.3284612185137792,-0.10536850153012466,-0.10899381283342098,0.19322524614916645,0.4956717510409658,0.3542459409999855,-0.11812201580764371,0.13739253559370107,0.3541022001788392,0.25813268665475264,-0.4939354672097878,0.5237214751618681,-0.2852986875265144,0.11033921774868566,0.5202769012669936,0.610410881411903,0.5099515398817931,0.3912185773901519,0.4044608493192768,-0.31208662503957246,0.29636596558067685,0.3169985911830905,0.3200970849427881,-0.04579295395882384,0.4923118874972623,0.3961459171485728,-0.07444209413976179,0.3319590025362221,0.4883014090453822,0.39961298326123706,-0.16351073211597314,0.08804187821084439,0.3657993867160913,0.43531496588764934,0.11442675285600078,0.3788504676430901,0.5678464666488509,0.0617169948514883,0.2005723002783234,-0.17307301161180216,0.0959915778374208,0.15002003168307232,0.09276421425316876,0.20081688037529596,0.08812657960117334,-0.20266482179945275,-0.21708375201226157,0.3106089641226576,0.24090134072323324,0.08812715136146927,0.45635174567004,0.2961846322301124,0.21953255994547702,1.0,-0.2987063828984849,-0.056107192729956824,0.1945373848784997,0.07947608699556635,0.11789061180653204,0.36903801030660016,0.6476785595537677,0.5657166720198417,0.3373162241113174,0.08723230338218652,0.09537739078485662,0.5422043362296283,0.40920053080279634,-0.17015123628027853,-0.15554358439454374,0.29069727466171763
Precentral_R,-0.03466816508422283,0.07174578146073292,0.25079450987302987,0.052822329859264806,-0.2998768754695555,-0.24381637961959102,0.5546926717828119,-0.18525357491744804,0.09015751823332556,0.011700546294359094,0.6000334114974596,-0.32905359758648056,0.3280453833324063,-0.36699072658221005,-0.18413477732112207,-0.46021029533532726,-0.6741485320699236,0.12682430178215442,0.017468879759991587,0.2986382289143673,-0.004295923568815561,-0.05002899923460605,-0.25804467626075855,0.170556244026374,-0.2118058756164358,-0.18153317273537925,0.17153494332730831,0.3235715714026822,0.08008232930228541,-0.0724006768575198,0.5954864689460734,0.06292588192599956,-0.07309055129372945,0.07375445844293275,0.30741893061767894,0.06266972341812556,-0.24941673070868864,-0.22938641207529184,-0.05797693227869145,0.026845292849388226,-0.25211769135366224,0.013471643383314327,-0.02835250217507405,-0.37358037948720285,0.05084045586255376,0.2632686847598365,0.24325954827033708,0.3320105464299204,-0.08422982302641359,0.3027540812818914,-0.08884470299140217,-0.5400728315776414,-0.07342928735795902,-0.2987063828984849,1.0,0.6664841598694342,0.21235925791252147,0.18619164775182814,-0.25979044839202964,0.07294050581084467,-0.3783758330231549,-0.6525785711896366,-0.2545114319332306,-0.06222713787059223,-0.14795445690349035,-0.5346376450114595,-0.023176572233439517,0.06415311978377004,0.05577750948918726,-0.05508956932193957
Angular_R,0.02955706341103487,-0.2911288268987111,-0.16062024523440505,0.29220553429510876,-0.07529745671061132,-0.32110058884755943,0.21612919882598025,-0.4947550463954959,0.38730107971886124,0.14308053179489585,0.22257579421567725,-0.10219442470329249,0.11151976830912688,-0.23086827682863886,0.09780844541715587,-0.21441958287555413,-0.2982999759986386,0.12238008364177409,0.48198247439796815,0.34037662730850615,-0.06484784690036867,0.2877610300123261,-0.026886120666024853,0.5515330702313128,-0.29822842287991935,0.06095619268723404,0.01006702317651758,0.25008899232568105,-0.08370512404706255,0.016287812644922267,0.062099576505752034,-0.19368480568329904,0.15989758406481322,0.051455083611403725,-0.0633852954551934,0.039529936435506265,-0.12473625120941514,-0.24445746113451686,-0.08342897913377455,-0.11272016933108431,-0.11663764793049271,0.4479102812431364,0.03493479160158662,-0.06674878957505477,0.6127640971051952,0.16333177120681883,-0.2233836316457397,0.5136572476616952,-0.28340550440831613,0.767238714092017,-0.00768949099536106,-0.27525768072160783,-0.19778950632371783,-0.056107192729956824,0.6664841598694342,1.0,0.06905932676792043,0.19882200063909555,-0.21757116260889942,-0.047269360694809595,-0.1329255903892337,-0.14509003031690954,-0.2540548980871525,0.24600056481589033,0.0242900459806043,-0.17335753477771895,0.06442002306577592,-0.3901620278415368,0.20668274522341173,-0.11673835679669672
Frontal_Mid_2_L,0.3160741017115989,0.45029393942555096,0.46457976196626694,0.05690916405976417,0.4836853769083688,0.41126618679508176,0.6439639209860547,0.36930885462967544,0.42960016500440823,0.1446761722702604,0.19475461088231463,0.2632478299811927,0.4235990537531833,-0.1260157289489927,0.040467462858407056,0.21303951862500264,-0.17242498413905438,0.68865811511012,0.05768348065152004,-0.16815018388052344,0.5263211917122878,0.022348716658318685,0.37019860667145416,-0.06744087859852553,0.39758393658524127,0.5650210841063973,0.21663564601694948,0.4623498829306113,0.374399564803485,0.3750451366929207,0.47938073104241363,0.4061745697033084,0.32550117595684336,0.4390214435180181,0.5714696855512726,0.3248254303631026,0.3781306584063409,0.21326023076139988,0.5142515542782763,0.4474329894999823,-0.01829979879665393,-0.06316998882150686,-0.1663351740698401,-0.06656643147470254,-0.26433387878880826,0.2592341437514037,0.3835516904224438,0.35244074150271465,0.4513393968982035,-0.08547994272930848,0.7801569459816735,0.2546636548167983,0.2845466924766386,0.1945373848784997,0.21235925791252147,0.06905932676792043,1.0,0.5045651470705408,0.17619423184094998,0.5654053624999302,0.10819237901584544,-0.08623761174738948,0.31086364144243367,-0.22840074969597773,-0.012679190077588626,0.18467925650483596,0.39026445862411224,0.48400759129132614,0.003467684319262895,0.6817985701448076
Caudate_L,0.342911310820232,0.2947740055772921,0.24817730273587332,0.27030622211305977,0.3312306250608577,0.08063659413860429,0.4769086244226759,0.20553422431500837,0.26953524767400266,0.32259967524450917,0.4323873279750357,0.33806759466675323,0.6188451638714859,0.02418773294123044,-0.09072210470758903,-0.21121494742897823,-0.3111286928055934,0.312191043670204,0.017177617533685786,0.08308932874683571,0.4368331337467595,-0.029224834542587123,0.2261059050411531,0.2968427702918451,-0.07134222430351643,0.5604723694216465,0.22255935083476244,0.6471352987860935,0.2249585851674444,0.28012945780928256,0.08973600975816787,0.10114768362614775,0.3990069029363934,0.2139246967819054,0.40914937334356827,-0.11757227136828648,0.28854953069276873,-0.07542897341343369,0.10603616286184489,0.3094380411410735,0.14364900043017045,0.150638343553211,-0.3850297227933731,0.09720550363020111,0.028547439544511007,0.19098050842438108,0.46440375344305806,0.18908568574054033,0.33405741974971503,0.22167670692982291,0.39898099809246357,0.1335163879840215,0.06212600749194098,0.07947608699556635,0.18619164775182814,0.19882200063909555,0.5045651470705408,1.0,0.0053600534014207266,0.37230792458488615,-0.27829096897413147,-0.21710465247599425,-0.06241926024154228,0.09590607616099518,0.008115890909036298,-0.10772536936332817,0.5629759102815278,0.4156027442007471,0.18345279430723277,0.47842414244175013
ACC_sub_R,0.1623835669182695,0.22906192505154996,0.2947944763310295,-0.3481661137772136,0.24986884748791002,0.3492903556580658,-0.054525490393732695,0.36341677983029097,0.010317406198335514,-0.2933746143393192,-0.2078201521535897,0.16823611413431755,0.005914941277400128,-0.06656965351670413,-0.051416407252339945,0.38271162910771317,0.0021009151371417798,0.001932546537297181,-0.020521037877234607,-0.2938339259358351,0.23060326594510633,-0.060193304372117735,0.24887139695015714,-0.3849324950048925,0.37065756403032546,0.1756278768427997,0.14427445926066684,-0.06490274211228625,0.14969276040950807,0.2162081093096687,0.06446024745324559,0.304129739180641,-0.0896172279676438,0.16943730130780502,0.1427601639206216,0.20553657995726854,0.29986111270289756,0.3091431236092129,0.3895321638044669,0.33131431466477884,-0.13340004261855218,-0.29275752744277644,-0.03894394072766905,-0.08979528770789538,-0.30203719254855865,-0.13744978245338607,0.09667602805421374,0.03674698976638696,0.18560449118782382,-0.3262668420494768,0.24247842938311226,0.394732841881918,0.3558532233880167,0.11789061180653204,-0.25979044839202964,-0.21757116260889942,0.17619423184094998,0.0053600534014207266,1.0,0.2601085890590816,0.3077661373643243,0.19444459067843253,0.36403063760444826,-0.33533235969912545,0.16616265173569733,0.40208498989213104,0.10867819155272336,0.21237645426018442,0.04925385390290469,0.11971154361115172
Thal_MDl_R,0.3668329308435342,0.463975417762475,0.5586463368992735,-0.09512663751320155,0.43753102267914246,0.5562447206700206,0.35855103966997764,0.6199119634206298,0.3239214522748691,0.03960601947475988,0.024609316018032866,0.3122971324030924,0.2824167640298911,-0.13873981691401016,0.03399491486425742,0.3828183843584319,-0.10405877938087443,0.4319363783780154,0.06299148707284247,-0.20467826962373828,0.6699824423885863,-0.045756073044158276,0.36057756645488503,-0.31852997562667656,0.5037493213507325,0.4112729163828405,0.32333251499452226,0.39415572662646253,0.48374977003809694,0.5755416655747162,0.4062823506310899,0.46712942806618807,0.26450056888769535,0.5231843310820042,0.574194942336426,0.4465275537370289,0.5945879149014288,0.23436607393187905,0.6040700071802296,0.4452151639360939,-0.039316912128519545,-0.19260361368345205,-0.14396363092333084,-0.15873401731623366,-0.4034228024898999,0.15871637174318762,0.4497759145872342,0.31534161036829267,0.5143641529521997,-0.24589845033524185,0.558782412468576,0.3958575104689103,0.42207360278793665,0.36903801030660016,0.07294050581084467,-0.047269360694809595,0.5654053624999302,0.37230792458488615,0.2601085890590816,1.0,0.3275825110596245,0.02463833281602443,0.5132174425211513,-0.30707570450962407,0.029443469257857624,0.34390645021122945,0.45224447077451013,0.4929591159339094,-0.01407504502489842,0.5651705632955998
Temporal_Sup_R,0.17542088395791902,-0.12550725639547436,-0.040517904994034445,-0.061246055830912784,0.3894514468359616,0.46055202981015286,-0.28227830079383415,0.24104201294280977,0.28998332463672155,-0.06727138232171355,-0.6460996076670921,0.39515012064274074,-0.3943395715654054,-0.008715691145791135,0.4297638966363754,0.8246502346488892,0.5859137854819702,0.23136542475784913,0.3452569994269966,-0.35554092783054575,0.23492074178180314,0.273969582324858,0.28053569397268663,-0.3148286373055921,0.4971172925922371,0.18545638597553255,-0.05765687300613236,0.0012577244751950521,0.3357381826552242,0.3034520410520293,-0.10399828032272988,0.17693140284517545,0.12136549666525917,0.40295244667116153,-0.011298723333753573,0.6193471262027852,0.4555047852718792,0.3452600908134959,0.3717101825229443,0.0353408182693777,-0.018407268040709867,0.009431311066990163,0.3489940600979108,0.01396228370793619,-0.044848353343040846,-0.22186136413851176,-0.22857060676825877,0.24247474197553198,0.1571794720891874,-0.10666151369598585,0.35360005067666633,0.4618869383113366,0.34512864900756984,0.6476785595537677,-0.3783758330231549,-0.1329255903892337,0.10819237901584544,-0.27829096897413147,0.3077661373643243,0.3275825110596245,1.0,0.6452487952292965,0.5385697233629452,-0.15072551293926562,0.2877941818435476,0.7217704976779409,0.31441087180727034,-0.18161018599621456,-0.10605421062379772,0.1360068708705639
Temporal_Pole_Sup_R,0.23284583545755738,-0.3398543410748544,-0.4553451260587475,0.16849315600181478,0.5051117209075465,0.1901542998266393,-0.4372822908039654,-0.05528863550046032,0.2796604609904316,0.14812088795425615,-0.7870807050496431,0.5254943976846524,-0.47008086992433035,0.30529879577622215,0.45566575155333056,0.7339404193220622,0.8143935203650606,0.1255054065685891,0.42356477175606944,-0.16297905926890824,0.13962872098557916,0.2654049621934785,0.42997395539946304,0.07154705564707699,0.2459288377869289,0.3286944332012811,-0.16536051550004285,-0.24238454477192303,0.054552334283205814,0.2640803324187277,-0.5036567315489643,-0.1230516194867466,0.32744940540854944,0.1737060993739886,-0.39747111180177586,0.27183215780134756,0.4810841339620418,0.2259677008087763,0.1895568926982617,-0.22139856160467797,0.19146793829973854,0.28459855988511207,0.2134601458091102,0.45379464747632575,0.35460061205666893,-0.23113496410347756,-0.5260837622104582,0.0971949232690286,0.02065335309457236,0.15515885578522978,0.3077876928983186,0.5397851221788111,0.10145708136376527,0.5657166720198417,-0.6525785711896366,-0.14509003031690954,-0.08623761174738948,-0.21710465247599425,0.19444459067843253,0.02463833281602443,0.6452487952292965,1.0,0.30450126484104373,0.26323047393738863,0.255204164588364,0.732245695514018,0.21937141590510278,-0.42526962733744417,0.02809973342315442,0.033952637470761625
SN_pc_L,0.20731411622547782,0.19528610104692756,0.5066039301667291,-0.3217341324146506,0.4230842472297232,0.5135347407089143,-0.022685025022188277,0.4887513231961028,0.188275849184326,-0.22967062307741387,-0.40648919577843917,0.1659268712463761,-0.08786569097614991,-0.0663158112004418,0.13931007578729934,0.6400668815702021,0.19517049538657713,0.2781605079569019,0.10647271519724422,-0.3614229826899194,0.40801043307614365,-0.01792988194430399,0.3775295169587352,-0.5248594355086093,0.553267604045341,0.2956760350971842,0.2399829850839354,-0.008756743741827326,0.39402477861305174,0.3509908240006289,0.19546856520348987,0.38476201340437743,0.047721607794164976,0.326843856768175,0.27287457432413903,0.4312995250249464,0.5067924726084949,0.4081257081339464,0.6457647710362141,0.5078716674586401,-0.06190784391719663,-0.27070530728713044,0.14942342431731348,-0.11928629252694865,-0.3721007725809487,0.06306408971508946,0.12474543667068008,0.15878088623315278,0.2685409719609874,-0.36706416424845834,0.47187040140330033,0.5348466012529238,0.4121969027418569,0.3373162241113174,-0.2545114319332306,-0.2540548980871525,0.31086364144243367,-0.06241926024154228,0.36403063760444826,0.5132174425211513,0.5385697233629452,0.30450126484104373,1.0,-0.29890798498673454,0.43280508892743813,0.6189195362498965,0.3415504017243068,0.23241057330294476,-0.14784797601906785,0.3323602426646737
Raphe_M,-0.012611710065808631,-0.43717465870708494,-0.6075965297484943,0.6062352501533336,0.003950318681596396,-0.4584708746957969,-0.1708995742948033,-0.5131435005243191,0.07036035618273091,0.43118251895281834,0.03158387835066253,0.0737266941583509,-0.12317119790115294,0.4124959265604035,0.2081132653863371,-0.22383049863883347,0.3881290897029023,-0.044689157632950706,0.20394121713010982,0.3383134612555157,-0.20250773156016805,0.31395086296962194,-0.008034059620028889,0.6906989959523268,-0.6003724906417888,0.07398267396350833,-0.14589147377763564,0.01442497784915765,-0.3118827944278749,-0.2163286556022211,-0.5149084458596688,-0.6743765208352119,0.33318246851174327,-0.2777450324086957,-0.5384018413252223,-0.14319618347979515,-0.0899970204557728,-0.522479363505189,-0.5288399665187389,-0.49094018645590815,0.4713958317775185,0.6019783669960477,-0.027473958679361733,0.511405033850663,0.6711245179804038,0.20330084933163617,-0.2659433384912121,0.019907535715480963,-0.20136387508480488,0.6149068040067563,-0.14754328352206028,-0.1581578579418201,-0.47492643568029014,0.08723230338218652,-0.06222713787059223,0.24600056481589033,-0.22840074969597773,0.09590607616099518,-0.33533235969912545,-0.30707570450962407,-0.15072551293926562,0.26323047393738863,-0.29890798498673454,1.0,-0.12980274547380755,-0.24093454754817392,-0.13015433592070302,-0.44082976738336166,-0.22233732528551312,-0.15143169696324604
N_Acc_L,0.10164949089790816,-0.209704595266881,0.06629991239669644,-0.1604524882518424,0.11612369660794547,0.0882763530115781,-0.14700005165445781,0.12261343984857133,0.08877049918463525,-0.09200293493708121,-0.25077514521228467,0.3055240825277341,-0.08837287740606989,0.07411042650413492,0.015230922812491676,0.3533293066397718,0.09033897508203607,-0.05373240875043281,0.13012958043035316,-0.059772413577792935,0.18936862646067773,-0.009412044889524636,0.19098094957006842,-0.14564662515530508,0.23186567897077004,0.03502273372122057,0.025810413022736803,-0.0005981005632224379,0.058641694684096586,0.2142091444892648,-0.029079352955668932,0.0958103238713169,-0.09072263827446503,0.14514232537264832,0.001694883967571548,0.1855012481785219,0.20752794720457962,0.36008963757105705,0.17151943136516365,0.3478891869623674,0.008896977205029048,-0.04809358879845979,0.2839037967030883,0.03925654166582282,0.019450073511878274,-0.1831891703622336,-0.03822134741269439,0.053443712001431186,-0.027113138916146386,-0.013209985703906432,0.09682781179171102,0.34196085642780155,0.24467492886344733,0.09537739078485662,-0.14795445690349035,0.0242900459806043,-0.012679190077588626,0.008115890909036298,0.16616265173569733,0.029443469257857624,0.2877941818435476,0.255204164588364,0.43280508892743813,-0.12980274547380755,1.0,0.35679913849596306,0.31987754754430753,-0.03442369600983185,0.3384698058052579,-0.016734654527607893
OFCpost_R,0.16938137439044898,-0.04496189612170057,0.08026989953966884,-0.2223138793886439,0.5876660646696915,0.4788653780349136,-0.28930392568731184,0.29337290151963147,0.42398904228785494,-0.15858223882322944,-0.7265758506535106,0.4080983768112652,-0.23205506783293514,-0.10213297234396439,0.46345353381018767,0.8592656208016743,0.4922203251843261,0.297981083617216,0.4871648438633737,-0.4104442808011204,0.2510087477168145,0.22297647460495668,0.5111022857240418,-0.26659081737747464,0.5926983669748079,0.4553545210317334,0.11170679787623924,-0.061699108345427585,0.22917114456327922,0.34429235041474676,-0.19511881885781684,0.331521705535201,0.15492012301086822,0.363082235375154,0.07398559985884214,0.3914522464695432,0.5323035179794391,0.4702459855382861,0.5884530764178477,0.21389920783255548,-0.15809271333947864,-0.01112774514026601,0.18301287426235954,0.014613623707461047,-0.018554930024280353,-0.2353825509124706,-0.2938929236851985,0.26569386650535104,0.14936829571019072,-0.09154759616123895,0.5169489419499554,0.6670920996740276,0.30783443262671456,0.5422043362296283,-0.5346376450114595,-0.17335753477771895,0.18467925650483596,-0.10772536936332817,0.40208498989213104,0.34390645021122945,0.7217704976779409,0.732245695514018,0.6189195362498965,-0.24093454754817392,0.35679913849596306,1.0,0.39436279599672835,-0.13184181874093084,0.10913692584856693,0.22697669080907837
Caudate_R,0.4481226858136484,0.05067105020958539,0.22986654356247388,0.11095249173903525,0.5016556010479244,0.2797898028538713,0.186332972632842,0.3263609415406986,0.36571629993458077,0.19272608269611585,-0.1729101719468229,0.5193924704512153,0.15015346301366023,0.012844399288695402,0.2096364908951869,0.33565974366787693,0.09110227968561137,0.40175171758886496,0.2666824724948029,-0.13180595934308736,0.5459709195412846,0.01821849976670085,0.30509729327610247,-0.061034522020019744,0.32924275892180027,0.4643650527484034,0.24095911595000025,0.46856092672397126,0.476333706714721,0.47596799563788367,0.07511845698834554,0.34428906532286796,0.39737969552503316,0.5158325434947542,0.36583021159379053,0.1931844756104279,0.5322033379983618,0.31908867684846354,0.372326297723352,0.22604022419370795,0.03249547701883998,0.0779805925942324,-0.06291902409723858,0.0943447089958208,-0.06119986942669592,-0.07203132315394813,0.19398336507511768,0.26017463061885077,0.3371570801003849,0.0806019963340657,0.5144319730076651,0.3080010087615467,0.3550429974493042,0.40920053080279634,-0.023176572233439517,0.06442002306577592,0.39026445862411224,0.5629759102815278,0.10867819155272336,0.45224447077451013,0.31441087180727034,0.21937141590510278,0.3415504017243068,-0.13015433592070302,0.31987754754430753,0.39436279599672835,1.0,0.1883969073968214,0.20755462835677932,0.3703000374215996
Thal_LP_L,0.2543828396151576,0.7010289044709468,0.6954964671460144,-0.27795617218123386,0.07530040876245558,0.45409452977364484,0.47358043580750786,0.751170166075042,-0.2295932175483798,-0.08992952311241714,0.3896826286486992,0.08030902087886951,0.46606924066890104,0.0024596371204512624,-0.4898017996575826,-0.07097433917101117,-0.4122699772236483,0.08487681248517617,-0.5870517874970348,-0.03500672735535654,0.5405407379028571,-0.49468303721499796,0.07659831237564992,-0.48570359646617123,0.28105050751824445,0.09014262239856,0.2867355410458483,0.19887796667585209,0.2644104399217949,0.33986782954331485,0.5720857481218378,0.4930534404850279,-0.05836730925034472,0.18180984587303797,0.5655647778567046,-0.0058951259227054366,0.23594773322460938,0.1736395208053019,0.34032920566221925,0.5554780882251116,0.04099656910073973,-0.5338958490957848,-0.21050833611012018,-0.18694040523081334,-0.7279511815623189,0.13890751588837344,0.8249406292255358,-0.2578123311130063,0.4772325208784028,-0.6259775676112385,0.23944358811641145,0.2518108526376937,0.46024128573450324,-0.17015123628027853,0.06415311978377004,-0.3901620278415368,0.48400759129132614,0.4156027442007471,0.21237645426018442,0.4929591159339094,-0.18161018599621456,-0.42526962733744417,0.23241057330294476,-0.44082976738336166,-0.03442369600983185,-0.13184181874093084,0.1883969073968214,1.0,0.017106345151556193,0.45019610823573486
Frontal_Med_Orb_R,0.12323284693305712,-0.04591386131728452,-0.08995032512013457,-0.06797268127959857,-0.008993979195551012,-0.015874531568487855,0.07884002888634078,0.044462190645644266,0.06339385259093326,0.05176898887511999,0.016840174719348507,0.2649716398509628,0.10264732441581714,0.03327639005299164,-0.16076788548629234,-0.051446356414808804,-0.16368108513029375,-0.0962886834067652,0.07421664095388693,0.15540204479954364,0.14301597160490104,-0.08630304371919895,0.09371954856240754,0.05961574919135997,0.07974624064848301,-0.013829778381981307,-0.0753873682375253,-0.012736018120871937,-0.05273746975196781,0.21823007885991894,0.03350377506497872,0.10412923404801329,-0.01193256954946295,0.18647872834271842,0.047995735888058576,-0.1294410682755705,0.08418886493066308,0.3010860293981992,0.07153194166169587,0.0638475210025926,-0.11321300282991288,0.01767638954145393,-0.05894576039183864,0.06527697575958252,0.10687216768290342,-0.16076090640761714,-0.04904183119939748,-0.035329334926074346,-0.019737159996367232,0.11140699736216055,-0.011312415496902394,0.052582808550556574,0.10578243684677158,-0.15554358439454374,0.05577750948918726,0.20668274522341173,0.003467684319262895,0.18345279430723277,0.04925385390290469,-0.01407504502489842,-0.10605421062379772,0.02809973342315442,-0.14784797601906785,-0.22233732528551312,0.3384698058052579,0.10913692584856693,0.20755462835677932,0.017106345151556193,1.0,-0.011622066737363787
Cingulate_Post_L,0.34345026143115714,0.3688898995957805,0.369078034196849,0.1864093366930199,0.4516726854040004,0.36846294994881457,0.39024349679702885,0.4146691703673832,0.34854680025472723,0.2959534808868564,0.03698336353325217,0.35928752803193353,0.2908498598633087,0.12091950302146184,0.01041738970322732,0.24526000174000318,-0.007213264242105042,0.5760343840797344,-0.02884413504710963,-0.1061221981232635,0.5396682595225973,-0.05706903919999811,0.2760819300065923,-0.05386514454626616,0.3860637680491803,0.5948934038477847,0.18561633509452508,0.3414416097866454,0.42651775940806486,0.4736326836561432,0.3003378154945342,0.3535599857022629,0.5311204577629283,0.45516690086348954,0.479373018059439,0.1663262924938747,0.4376852199162127,0.08167728546632545,0.3425759773861073,0.2794409841094685,0.19255012682434708,-0.04169811711345218,-0.15276066523169526,0.14076695604251022,-0.23210001978901582,0.19921131768550876,0.2963803842985472,0.1558747653709949,0.3700549031230847,-0.1580290344615137,0.6450518913215193,0.28164854663729677,0.29611153166673726,0.29069727466171763,-0.05508956932193957,-0.11673835679669672,0.6817985701448076,0.47842414244175013,0.11971154361115172,0.5651705632955998,0.1360068708705639,0.033952637470761625,0.3323602426646737,-0.15143169696324604,-0.016734654527607893,0.22697669080907837,0.3703000374215996,0.45019610823573486,-0.011622066737363787,1.0
