,Cerebellum_6_R,Frontal_Sup_Medial_L,Occipital_Sup_L,SN_pc_L,Thal_MDm_R,Cerebellum_4_5_R,Thal_LGN_R,Supp_Motor_Area_L,Thal_PuI_R,Rolandic_Oper_R,SN_pr_R,Cerebellum_3_L,Cingulate_Mid_R,OFCant_R,Temporal_Sup_L,Frontal_Sup_2_L,ACC_sup_R,Heschl_R,Paracentral_Lobule_R,Cerebellum_3_R,Thal_PuA_L,Temporal_Mid_R,ACC_pre_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Precentral_R,OFCmed_L,Thal_MDl_R,VTA_L,Insula_R,Temporal_Pole_Mid_R,Red_N_R,Angular_R,Angular_L,Cerebellum_9_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,VTA_R,Thal_MDm_L,Thal_VL_R,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Pallidum_R,OFCpost_L,Frontal_Mid_2_L,Rolandic_Oper_L,Cerebellum_7b_R,ACC_sub_R,Thal_AV_L,Thal_VPL_R,Cerebellum_10_R,Supp_Motor_Area_R,OFCant_L,ParaHippocampal_L
Precentral_R,-0.5110603251401731,-0.18153317273537925,0.09612608111432303,-0.2545114319332306,-0.0724006768575198,0.07375445844293275,0.30741893061767894,0.12682430178215442,0.18394643807091723,0.4556378549685288,-0.030331383658353164,0.13469423655500037,0.2956508784425223,-0.1993201050715218,0.4574556935497456,-0.08884470299140217,0.08008232930228541,-0.6541129022611207,0.3320105464299204,-0.35285037225308724,0.15272020916195408,-0.5330519615888999,-0.2772268643558987,0.5215511932073583,-0.46021029533532726,1.0,0.2632686847598365,0.07294050581084467,0.16443723760323872,-0.4990798788189691,-0.10929546413055584,0.25079450987302987,0.6664841598694342,-0.13091110912051127,0.10207224687656018,0.4072114926261625,0.43869098116504146,0.14026381706050725,0.0023416704266268048,-0.21563810399623057,-0.6525785711896366,0.15872593983193928,0.06266972341812556,0.5631195056875691,-0.25804467626075855,0.21235925791252147,-0.058310402548371665,-0.6151955576467116,-0.25979044839202964,0.09021674859860182,-0.24941673070868864,0.24168113802155106,0.3159535216269119,-0.05797693227869145,0.312618455575568
OFCmed_L,-0.10730273180404461,0.22008947795558542,0.13542888213830354,0.06306408971508946,-0.031081332971068236,0.007385448790806215,0.16067388758082934,0.14277886343265803,0.0050017493522356874,0.13655088782990818,0.1971044417136853,0.09382000694623162,0.12708473597615558,-0.019296204975227632,0.274768476873629,0.13523240392956634,-0.060879715909455026,-0.21177338036598795,0.1565662932067682,-0.12506854039350843,0.1172399630722831,-0.2401052224981868,0.043775235805756936,0.039529418707147435,-0.2177328900726434,0.2632686847598365,1.0,0.15871637174318762,0.03449511537316814,-0.18186133349266387,-0.16560681497739765,0.1617122824691191,0.16333177120681883,0.02419430060581278,0.13384343511223548,0.26924782862909313,0.34905152399151507,-0.10157447424672257,-0.12265411525955523,-0.06635068276119957,-0.23113496410347756,0.10643726669529593,0.06025201269489501,0.13265377644790802,0.12101180828999021,0.2592341437514037,0.046074071533682946,-0.2041601251312909,-0.13744978245338607,0.029686787230773146,0.025240380435475048,0.14555196959708763,0.19460837923860877,0.08358399177921585,0.12944999449102956
Thal_MDl_R,-0.15646646003248954,0.4112729163828405,-0.14398779915645915,0.5132174425211513,0.5755416655747162,0.5231843310820042,0.574194942336426,0.4319363783780154,0.5384120737518253,0.414686559378303,0.1167408933614247,0.5407437974287894,0.4909161906748055,0.54816666072776,0.2662135830526908,0.558782412468576,0.48374977003809694,0.2718899360761887,0.31534161036829267,0.3604488763151847,0.4416783911873652,-0.21482165365198322,0.3558081744122407,0.05843817295000039,0.3828183843584319,0.07294050581084467,0.15871637174318762,1.0,0.4352544686295603,0.17492202873131305,-0.2560663524712599,0.5586463368992735,-0.047269360694809595,-0.055754263913646136,-0.21477545498631484,0.5243628386889553,0.4413024869094443,0.35421328775337857,0.31130984584267435,0.6602065886129747,0.02463833281602443,0.440140070933405,0.4465275537370289,0.1339279727682278,0.36057756645488503,0.5654053624999302,0.3412386308611801,-0.33636357380787163,0.2601085890590816,0.28799362986079285,0.5945879149014288,0.4572738786478646,0.36779846502183716,0.6040700071802296,0.5584598367186356
VTA_L,-0.4417050729051694,0.045083219723049316,-0.38443958001883677,0.4566211256533671,0.2683004973418345,0.23966467838574948,0.5669219018688646,0.10893420150641764,0.5568006541537133,0.2408978644145262,0.15617561615681244,0.19268576210773716,0.20967525879412857,0.43004925625705354,0.29863054091316465,0.17222888495121036,0.3174142537446034,-0.10335844084324737,0.025745161796509795,-0.07619385822015179,0.14312486081402462,-0.50668594141823,0.14561353116310388,0.35012035886304793,0.12144385910521403,0.16443723760323872,0.03449511537316814,0.4352544686295603,1.0,-0.07351902872501333,-0.2367333870383696,0.5934491409717889,-0.09612357828984514,-0.2799972467825826,-0.34329400255083636,0.4242491305209081,0.2933496124995257,0.5718380306944677,0.1480040864286352,0.31701334687929306,-0.27306222130474983,0.09893065770520994,0.22613112011193562,0.10284437453667983,0.05976636569331736,0.27546597600311956,0.008231874097552787,-0.5289840959661684,0.23546484012357324,0.10095149926471794,0.23573262503365147,0.4554148291121219,0.12411071860251044,0.41279975348186027,0.6867484062954328
Insula_R,0.48334226878391495,0.36704773931454215,0.27402443997478454,0.42081848295355895,0.267936063403348,0.2813515289708979,-0.1699415158605831,0.21500953857688004,-0.03044773395841306,0.11541133331114861,0.24928948806456191,-0.0901817194132591,0.1515640845465867,0.20256128930544595,-0.24724351196584007,0.37951855607261176,0.2442394920236088,0.7872291183617014,0.2702331455796664,0.5963726074589369,0.08807134170404839,0.719806211934012,0.48455897103028256,-0.2747180155041297,0.7100654833514274,-0.4990798788189691,-0.18186133349266387,0.17492202873131305,-0.07351902872501333,1.0,0.06985485600798778,-0.31605211847297743,-0.05735623066793502,0.46307513423995145,-0.03059078987693288,-0.14026021283052362,-0.30068256022114487,-0.13982616200944933,0.015738340061800308,0.4323893232413147,0.7875127825576091,0.32427816805036813,0.46969379146638673,-0.15944530109673402,0.4282014936069302,0.07274414081875798,0.5204124142182709,0.48155533359459923,0.18188592128967818,0.10502274200425885,0.46359542074891946,-0.2508115378088414,0.004026684578164768,0.2030191141023051,-0.24320852911196358
Temporal_Pole_Mid_R,0.3804096005735445,-0.18522603692798334,0.057501485746018016,-0.3174625497527493,0.21466089089231358,-0.11238778429416076,-0.3005797184709513,-0.0806520210109598,-0.16252713250131703,-0.3346197737188809,-0.08369595707719411,-0.16572580020105437,-0.12419389025419787,-0.36657735540122266,-0.29452894368393584,-0.1788200633729705,-0.1738474726363021,0.062370306672126966,-0.3304096879112725,-0.1165699755515633,0.189460653386792,0.27788822246764316,-0.2718575946974679,0.08254796772192928,-0.08962356267536094,-0.10929546413055584,-0.16560681497739765,-0.2560663524712599,-0.2367333870383696,0.06985485600798778,1.0,-0.41383549429100913,-0.015860071308179097,0.009037266342942392,0.456388487932956,-0.34702917297639796,-0.297336847145962,-0.17712810151182623,0.3090719616084621,0.029167668476343646,0.13415414762845176,-0.3036592297327818,-0.2716841866274026,-0.05637150040508711,-0.15850068917757446,-0.07451026322868862,-0.09205966816661203,0.38602449195200844,-0.15796242628583143,0.2490503480687984,-0.010585991579250354,-0.11614096912205125,-0.05004446725290151,-0.3842253136056335,-0.28623331613213876
Red_N_R,-0.6149073390469822,0.12178708879288715,-0.47263637019200605,0.5066039301667291,0.23803546764408992,0.2371808763060246,0.689049105891699,0.18086428477328803,0.5539382494593361,0.3804221794543103,0.0913336223558989,0.38009620970803426,0.2933383020989931,0.5965530322271334,0.3689249193858902,0.2810847876119972,0.3537774827643364,-0.17454664501905717,0.07882994980077858,-0.059618946329823154,0.24526428215218574,-0.6696355279767048,0.09677253140145524,0.2247741798803088,0.08667735162993359,0.25079450987302987,0.1617122824691191,0.5586463368992735,0.5934491409717889,-0.31605211847297743,-0.41383549429100913,1.0,-0.16062024523440505,-0.37797602061773783,-0.3838119449906906,0.5667719720731825,0.5694692864612596,0.4111783514671315,0.17853866029898993,0.31782992181477476,-0.4553451260587475,0.15612235349166403,0.18694174053461976,0.1260063920369968,0.02700586691375481,0.46457976196626694,-0.02773897304346999,-0.6557068476443672,0.2947944763310295,0.09261062356162723,0.18746331056537613,0.5864673647409829,0.24540009325294423,0.5331176447299505,0.7740650768250633
Angular_R,-0.22596915696854722,0.06095619268723404,0.5875970188650853,-0.2540548980871525,0.016287812644922267,0.051455083611403725,-0.0633852954551934,0.12238008364177409,-0.08603265918028723,0.16341496156400792,0.1282915218654261,-0.02570999123535496,0.1885672153208476,-0.24368516002447582,0.20628594124034222,-0.00768949099536106,-0.08370512404706255,-0.3198083913348518,0.5136572476616952,-0.04448580410799374,0.16271940450000735,-0.01782986135560119,0.02740046023956606,0.46827321120868887,-0.21441958287555413,0.6664841598694342,0.16333177120681883,-0.047269360694809595,-0.09612357828984514,-0.05735623066793502,-0.015860071308179097,-0.16062024523440505,1.0,0.4456535807740756,0.16308626763243345,0.10486554311408143,0.07118544100063055,-0.05401604112847553,0.05181609185333493,-0.15545445753229634,-0.14509003031690954,0.22067279497842227,0.039529936435506265,0.3989409114292785,-0.026886120666024853,0.06905932676792043,-0.007899326097645045,-0.20876896809647347,-0.21757116260889942,0.15487843939356816,-0.12473625120941514,-0.051778808753934105,0.1026902391755238,-0.08342897913377455,-0.03475785898066412
Angular_L,0.28345132290511565,0.4455499776197907,0.7630783053673592,-0.021101886686497418,0.09060726108574796,0.08190192146107214,-0.21701989974956276,0.3843282345884325,-0.20320907766210497,-0.115695343293284,0.20428621312157663,-0.15909376483761625,0.08682585391077513,-0.05921064568938968,-0.18665416365766438,0.30303662543305565,-0.019108986590004543,0.2683596481497379,0.5191079481536872,0.36110715055740866,0.07782817491502195,0.49629313606609143,0.3350748761009893,-0.05239101714473923,0.2645057480883492,-0.13091110912051127,0.02419430060581278,-0.055754263913646136,-0.2799972467825826,0.46307513423995145,0.009037266342942392,-0.37797602061773783,0.4456535807740756,1.0,0.06890443764093787,-0.15912303747256382,-0.27594050225935157,-0.2825768699749412,0.06166600439514414,0.07015564852735837,0.5019573442854166,0.3739119055042902,0.07777705489184,0.13782860453516174,0.2154280706304546,0.10298643567588127,0.3351313604073401,0.3874408322387011,-0.08653193822224212,0.13504987139027885,0.1598724848222356,-0.2914157776684613,0.13519389748759372,-0.05470719352771171,-0.3463234620556764
Cerebellum_9_R,0.4269292728443681,-0.14489991520945206,0.27568071378764447,-0.4632463338612805,0.06282765601525962,-0.21781290230899944,-0.3537952148166333,-0.14640008126599316,-0.260491917769028,-0.265630806857171,0.0022954061351908328,-0.025997133099982944,0.04859438015132739,-0.508591537068172,0.004645011580622778,-0.2570800528570465,-0.24736214035705106,-0.03382848245096584,-0.24556259336754416,-0.2529296784445237,0.340938030730608,0.1852406654688073,-0.30821492834052305,0.04722558867551678,-0.35119056775595064,0.10207224687656018,0.13384343511223548,-0.21477545498631484,-0.34329400255083636,-0.03059078987693288,0.456388487932956,-0.3838119449906906,0.16308626763243345,0.06890443764093787,1.0,-0.16328143631610867,0.012808148083693958,-0.3920693448376615,0.17028237215864872,-0.1355560400050993,-0.06750817014628369,-0.352582548562103,-0.24842837770059212,0.08324142594088674,-0.2233049599003447,-0.052775820341684605,-0.0070015593156079,0.2723345056666573,-0.3274044187290083,0.2516030959370215,-0.09501554941239791,-0.12700300229151476,0.010842290172615099,-0.5502539983642637,-0.3320144950009835
Frontal_Inf_Tri_L,-0.411218034260465,0.35160175160569307,-0.0013437052150485978,0.17483187568404546,-0.026610226616960705,0.3061284873130662,0.6891181204324891,0.43282352191239654,0.5080562821375733,0.6184949749739729,-0.1966734047825836,0.5185603163998986,0.2704756357318435,0.32675742641728894,0.8367865375096338,0.4332261812114506,0.30525338313028094,-0.30607820893613036,0.43753281782176506,-0.011058539676234502,0.24327299663998186,-0.5917425983499089,0.2756577978921988,0.3003142440046544,-0.13584281292327005,0.4072114926261625,0.26924782862909313,0.5243628386889553,0.4242491305209081,-0.14026021283052362,-0.34702917297639796,0.5667719720731825,0.10486554311408143,-0.15912303747256382,-0.16328143631610867,1.0,0.8601684658406583,0.4096978041613901,-0.17032280106713893,0.07672112439245235,-0.498708365397183,0.49702193154187013,0.39681045768937684,0.42329818464039276,0.2417773202835001,0.6166146930868397,0.2750770158770385,-0.5575673862261485,0.09201225864560497,0.07165917717262876,0.03877686540958419,0.31367446576223906,0.5080993424147026,0.3755570726729622,0.6791808168265043
Frontal_Inf_Oper_L,-0.3559134272069337,0.20712902016233584,-0.053478385779894784,0.10257540990058872,-0.041335378047131076,0.17140649838924826,0.5556255635952427,0.2730118965248006,0.3866904213418969,0.48277839028237407,-0.1438635045982015,0.5352290554561127,0.28671187647976343,0.16599902436832684,0.8324730426846704,0.276289528798301,0.2152326293411938,-0.39498903858493534,0.25577388276589746,-0.1495331943884974,0.29984963879313664,-0.6532429549807736,0.09938697167638558,0.2276172877912022,-0.33207320390723283,0.43869098116504146,0.34905152399151507,0.4413024869094443,0.2933496124995257,-0.30068256022114487,-0.297336847145962,0.5694692864612596,0.07118544100063055,-0.27594050225935157,0.012808148083693958,0.8601684658406583,1.0,0.24691732726204976,-0.12549164177920896,0.017859974437463583,-0.6199985190187367,0.25196743125565,0.1919982436463931,0.4213210867105815,0.11902325023677714,0.5711397703006349,0.17090259404120445,-0.5448233943201903,0.02310728616349177,0.08808878450950239,-0.028421382571566088,0.27332179979637977,0.3948208440577581,0.23106900627958554,0.5859358761499388
VTA_R,-0.4431609458667284,0.04766252434429298,-0.307738075188567,0.194607072918405,0.27750413745259517,0.3501767672708709,0.5833325519600295,0.05181787832163465,0.6177126505315692,0.21317096148754927,-0.2992425557863231,0.30507226936252696,0.06698285316515695,0.4842598508980178,0.327863413272451,0.13944205844031898,0.2608299407068015,-0.16822679286931538,0.04047747513669886,-0.013388167447761714,0.05488064492255867,-0.49407499211579164,0.14119745085071567,0.43678085319504634,0.14919256131484984,0.14026381706050725,-0.10157447424672257,0.35421328775337857,0.5718380306944677,-0.13982616200944933,-0.17712810151182623,0.4111783514671315,-0.05401604112847553,-0.2825768699749412,-0.3920693448376615,0.4096978041613901,0.24691732726204976,1.0,0.18001762545889405,0.21096404221588133,-0.23863136948346936,0.1290239149331107,0.15768742274547048,0.10286924593678518,0.0334512822528908,0.2610880512100676,-0.019307240598714862,-0.4568864002575108,0.23306005755260972,0.014505350182358675,0.19779833252419818,0.567303609080366,0.0974973316237097,0.4089169772826948,0.571770826726183
Thal_MDm_L,0.06850200255594034,0.02785916591959181,-0.13168039080902397,0.07748495354026017,0.8264758221622794,0.30418305431654297,0.10987169533355833,0.0834767358588552,0.27681949910460246,-0.223944347857126,0.068502855052207,0.27588419611464404,0.21874338977758317,0.11793138546728606,-0.2620329031951238,0.13051150866317193,0.26389258378295805,0.1889925437349764,-0.1607266123899898,0.16658181799083033,0.5547301706044622,0.0033494004803133848,-0.056186999331979924,0.20431723501476626,0.17039717111086786,0.0023416704266268048,-0.12265411525955523,0.31130984584267435,0.1480040864286352,0.015738340061800308,0.3090719616084621,0.17853866029898993,0.05181609185333493,0.06166600439514414,0.17028237215864872,-0.17032280106713893,-0.12549164177920896,0.18001762545889405,1.0,0.6000181697967569,0.12281186399796652,-0.1295983402900332,-0.19454546590658037,0.06829769164099952,-0.042728022225371955,0.21284918862182942,0.019520882045729784,0.04664992576029589,0.09899330882165248,0.5439327297030965,0.4975656083405467,0.4025361809484153,0.02080797015148543,0.06954388773745052,0.18911181124682386
Thal_VL_R,0.11177888081946455,0.3532180080478815,-0.18096546626197632,0.5676478336532754,0.7907999324071545,0.4904318299703494,0.2892428235503499,0.33915659441653656,0.4644870340855629,0.11230491918562663,0.1999338796814445,0.31558537839351575,0.4432735240557482,0.4532239027482136,-0.21639269342810016,0.5215025946315986,0.5339692018969626,0.6015025893088286,0.10891870785782981,0.5060926005368359,0.4530817182580244,0.15916948043283394,0.37390049095193956,-0.040909677946712145,0.5987821392456686,-0.21563810399623057,-0.06635068276119957,0.6602065886129747,0.31701334687929306,0.4323893232413147,0.029167668476343646,0.31782992181477476,-0.15545445753229634,0.07015564852735837,-0.1355560400050993,0.07672112439245235,0.017859974437463583,0.21096404221588133,0.6000181697967569,1.0,0.403832352160318,0.2458447008269796,0.29710647015869257,-0.030347925562084585,0.3325032866339602,0.42897784920422055,0.3019850791946867,0.015014460857076972,0.37539300977721196,0.38473801845603894,0.8630538893907139,0.3796981333894421,0.217894060429132,0.4852057873071311,0.3008464604938899
Temporal_Pole_Sup_R,0.5677038185139336,0.3286944332012811,0.22631396986313201,0.30450126484104373,0.2640803324187277,0.1737060993739886,-0.39747111180177586,0.1255054065685891,-0.20841414012359502,-0.2020764374767329,0.2374257251520773,-0.14230105580139754,-0.013948227653986671,0.15160440360827593,-0.6139535873057457,0.3077876928983186,0.054552334283205814,0.805420317952355,0.0971949232690286,0.6207266333051219,-0.07164612616803545,0.8351936483849517,0.4333445743967028,-0.3922611297444607,0.7339404193220622,-0.6525785711896366,-0.23113496410347756,0.02463833281602443,-0.27306222130474983,0.7875127825576091,0.13415414762845176,-0.4553451260587475,-0.14509003031690954,0.5019573442854166,-0.06750817014628369,-0.498708365397183,-0.6199985190187367,-0.23863136948346936,0.12281186399796652,0.403832352160318,1.0,0.18423161706202568,0.27183215780134756,-0.3664364015992557,0.42997395539946304,-0.08623761174738948,0.21601329254460475,0.6426055389521955,0.19444459067843253,0.044730637688293315,0.4810841339620418,-0.28153119277091243,-0.14392329206654106,0.1895568926982617,-0.4186408831343223
Paracentral_Lobule_L,-0.024778287304929387,0.48813335519113704,0.33792301542476777,0.29734236383613677,0.08551368773971765,0.5588325976815822,0.3570323426375593,0.7095467656009887,0.2394657855214193,0.6022263942970801,-0.05803432455395459,0.26809000345855394,0.3109492133578927,0.38469713111849035,0.27754386667416114,0.6448733178480561,0.281608466896054,0.20054846369095736,0.8626792576217545,0.4819728038081639,0.008442509165925394,0.06658357137595018,0.4497859017670376,0.008544387474464435,0.3451875529180442,0.15872593983193928,0.10643726669529593,0.440140070933405,0.09893065770520994,0.32427816805036813,-0.3036592297327818,0.15612235349166403,0.22067279497842227,0.3739119055042902,-0.352582548562103,0.49702193154187013,0.25196743125565,0.1290239149331107,-0.1295983402900332,0.2458447008269796,0.18423161706202568,1.0,0.6064299142139016,0.22137342223048145,0.4794637864580173,0.47655160200560664,0.5253546802533683,-0.08026041100122284,0.14252167303717922,-0.03523878312244139,0.24641795791560608,0.005043963558259986,0.5672864035636684,0.4845268303127912,0.24233821739603215
Frontal_Inf_Oper_R,-0.002077196132633792,0.2125060516484185,0.022380492123376627,0.4312995250249464,0.10333855399390214,0.42507167036472066,0.2525647061272188,0.3544529993626354,0.25901142977163044,0.6387068529683171,0.09973188983238382,0.1523870271664268,0.3050985188123971,0.42232898288258086,0.24896967231209588,0.4109426521919896,0.3344050742758536,0.32354754490391063,0.4982301109319245,0.41493833562375976,-0.014862009907933038,0.14043762229306647,0.3447856856644072,-0.031545574688429,0.5812682800468468,0.06266972341812556,0.06025201269489501,0.4465275537370289,0.22613112011193562,0.46969379146638673,-0.2716841866274026,0.18694174053461976,0.039529936435506265,0.07777705489184,-0.24842837770059212,0.39681045768937684,0.1919982436463931,0.15768742274547048,-0.19454546590658037,0.29710647015869257,0.27183215780134756,0.6064299142139016,1.0,-0.007126046743353145,0.3745148322940543,0.3248254303631026,0.4582617086909322,-0.12969951560170453,0.20553657995726854,-0.04931506532951096,0.3063684896069297,0.0503957990702511,0.27205763930706944,0.46839717285270466,0.18085473725292636
Pallidum_R,-0.16314228443912718,0.2093968101137504,0.2811483310129241,-0.2745807763955914,0.02158726305660017,0.19355312583327786,0.4176035750420154,0.3497194652080728,0.31312814053895616,0.3845321711800995,-0.049082258783558444,0.33101231866361447,0.2930957994723634,-0.23864805297049585,0.4150855124110342,0.18382421560766637,0.2800917847456444,-0.36059423572129995,0.33125015984172546,-0.09447725810140492,0.20323690942901274,-0.3117476689034399,0.0016456113312373233,0.26817833077139513,-0.32900926350400894,0.5631195056875691,0.13265377644790802,0.1339279727682278,0.10284437453667983,-0.15944530109673402,-0.05637150040508711,0.1260063920369968,0.3989409114292785,0.13782860453516174,0.08324142594088674,0.42329818464039276,0.4213210867105815,0.10286924593678518,0.06829769164099952,-0.030347925562084585,-0.3664364015992557,0.22137342223048145,-0.007126046743353145,1.0,-0.05439702279590758,0.2853581898621679,0.31134241345267366,-0.2834151362391286,-0.3570936734097866,0.1206437802811477,-0.015511707408989828,0.11009514454170265,0.4600333242608495,-0.10206585567229366,0.26976400993892247
OFCpost_L,0.1449959020969577,0.6516442811456741,0.16508883310454342,0.3775295169587352,0.15522178012737942,0.3363367305242314,0.13227682203183566,0.32712439029197915,0.1050987456423523,0.16668034336624624,0.09736856402138841,0.3576508147144768,0.09983026785826964,0.4160035283286489,0.09281368930340818,0.6648888259372346,0.12754220465079133,0.32676052105283176,0.36321746703453267,0.46994887563473836,0.006704415437260619,0.15308391600481888,0.7701882980842256,-0.11356895284409863,0.3792493562301432,-0.25804467626075855,0.12101180828999021,0.36057756645488503,0.05976636569331736,0.4282014936069302,-0.15850068917757446,0.02700586691375481,-0.026886120666024853,0.2154280706304546,-0.2233049599003447,0.2417773202835001,0.11902325023677714,0.0334512822528908,-0.042728022225371955,0.3325032866339602,0.42997395539946304,0.4794637864580173,0.3745148322940543,-0.05439702279590758,1.0,0.37019860667145416,0.08041397787525024,0.08469518843895689,0.24887139695015714,-0.05343341630109963,0.36843835914324463,-0.024306733188243293,0.1292553377752573,0.6666756282010042,0.2443904151809353
Frontal_Mid_2_L,-0.14242590369231609,0.5650210841063973,0.0365370683853339,0.31086364144243367,0.3750451366929207,0.4390214435180181,0.5714696855512726,0.68865811511012,0.47112986692018305,0.41046795333899067,-0.03998214157419516,0.469465126839232,0.533345076630064,0.4746998606420717,0.3357959150632017,0.7801569459816735,0.374399564803485,0.06787123764505544,0.35244074150271465,0.19313678802321615,0.3726633966760488,-0.23363266312647596,0.35606819296661296,0.15622936643855068,0.21303951862500264,0.21235925791252147,0.2592341437514037,0.5654053624999302,0.27546597600311956,0.07274414081875798,-0.07451026322868862,0.46457976196626694,0.06905932676792043,0.10298643567588127,-0.052775820341684605,0.6166146930868397,0.5711397703006349,0.2610880512100676,0.21284918862182942,0.42897784920422055,-0.08623761174738948,0.47655160200560664,0.3248254303631026,0.2853581898621679,0.37019860667145416,1.0,0.3101673122718019,-0.2882146238613013,0.17619423184094998,0.25594009517822736,0.3781306584063409,0.442761746747402,0.6496093001482138,0.5142515542782763,0.5827314640937963
Rolandic_Oper_L,0.3306483913631632,0.2686391016561279,0.24870902653603608,0.1801460122968162,0.22883625144958084,0.4564605993542834,0.26324645854891415,0.5011522071003589,0.22755497925945553,0.5116897476152017,0.0433980845453807,0.11030615218161986,0.4416799802970984,0.09265022446145621,0.18246115612008923,0.37560635296319556,0.4784674748558371,0.41798220891003546,0.4254478780569118,0.4066398264591032,0.1953609120543958,0.29458421172300087,0.1126160849062044,-0.2438026245214267,0.32653954169268873,-0.058310402548371665,0.046074071533682946,0.3412386308611801,0.008231874097552787,0.5204124142182709,-0.09205966816661203,-0.02773897304346999,-0.007899326097645045,0.3351313604073401,-0.0070015593156079,0.2750770158770385,0.17090259404120445,-0.019307240598714862,0.019520882045729784,0.3019850791946867,0.21601329254460475,0.5253546802533683,0.4582617086909322,0.31134241345267366,0.08041397787525024,0.3101673122718019,1.0,0.17142081110060264,-0.06296999410199376,0.12995235295228935,0.3036593685978157,-0.06929552861247437,0.4310115354668064,0.03515543602651558,-0.04952141432736092
Cerebellum_7b_R,0.7970663113653718,0.021292015412439007,0.2942660613951143,-0.10129762721249597,0.018937277200462167,-0.06310164933344624,-0.564035090658913,-0.01339830390741782,-0.44772547148565905,-0.36605429439016224,0.046993869151834414,-0.27574238710325216,-0.28377606872498623,-0.272543064030639,-0.4865511552534762,-0.0695897533555917,-0.15154784088993553,0.4845390058887624,-0.17142918058295561,0.31339807889953564,-0.08036109455581147,0.7750422608354054,-0.025667947433378965,-0.48995779277777,0.22073326039274704,-0.6151955576467116,-0.2041601251312909,-0.33636357380787163,-0.5289840959661684,0.48155533359459923,0.38602449195200844,-0.6557068476443672,-0.20876896809647347,0.3874408322387011,0.2723345056666573,-0.5575673862261485,-0.5448233943201903,-0.4568864002575108,0.04664992576029589,0.015014460857076972,0.6426055389521955,-0.08026041100122284,-0.12969951560170453,-0.2834151362391286,0.08469518843895689,-0.2882146238613013,0.17142081110060264,1.0,-0.11064695637619941,0.0483083790066195,0.08240442031556756,-0.5721148468638684,-0.1644819256327138,-0.32459347499109154,-0.6712948964130783
ACC_sub_R,-0.13384325808783598,0.1756278768427997,-0.2352672177258177,0.36403063760444826,0.2162081093096687,0.16943730130780502,0.1427601639206216,0.001932546537297181,0.1900015925266593,0.04330066378347475,-0.18165761690698495,0.1047590144438942,-0.036320453146373124,0.4717947441652477,-0.04064270660025717,0.24247842938311226,0.14969276040950807,0.29515433816162134,0.03674698976638696,0.2487093084589891,0.06665855653227626,-0.009087620859421545,0.31786574805549944,0.012223933547385253,0.38271162910771317,-0.25979044839202964,-0.13744978245338607,0.2601085890590816,0.23546484012357324,0.18188592128967818,-0.15796242628583143,0.2947944763310295,-0.21757116260889942,-0.08653193822224212,-0.3274044187290083,0.09201225864560497,0.02310728616349177,0.23306005755260972,0.09899330882165248,0.37539300977721196,0.19444459067843253,0.14252167303717922,0.20553657995726854,-0.3570936734097866,0.24887139695015714,0.17619423184094998,-0.06296999410199376,-0.11064695637619941,1.0,-0.05753747549739472,0.29986111270289756,0.21799441849155396,-0.06963920658449098,0.3895321638044669,0.1830738061538045
Thal_AV_L,0.07983132781743421,0.08052780912975643,0.050421682289376615,0.057548785862497676,0.5382541003652452,0.23107075556289652,0.08641335034382454,0.11721841286114965,0.17987224764211274,-0.05690893893789191,0.062383074481599514,0.22244316812820347,0.21547400926098761,0.025828118852202896,-0.00232678502418341,0.10760782111670544,0.2271407655009146,0.10935821997798259,-0.03175379391640435,0.11523136553571121,0.5787703648492005,0.003578736263647919,-0.05384371772655223,0.12817245343572162,0.060580935500023796,0.09021674859860182,0.029686787230773146,0.28799362986079285,0.10095149926471794,0.10502274200425885,0.2490503480687984,0.09261062356162723,0.15487843939356816,0.13504987139027885,0.2516030959370215,0.07165917717262876,0.08808878450950239,0.014505350182358675,0.5439327297030965,0.38473801845603894,0.044730637688293315,-0.03523878312244139,-0.04931506532951096,0.1206437802811477,-0.05343341630109963,0.25594009517822736,0.12995235295228935,0.0483083790066195,-0.05753747549739472,1.0,0.29582887756806137,0.2543239332116501,0.10910117424503506,0.006768964120059418,0.13603343150802097
Thal_VPL_R,0.194359863467328,0.41576658777718234,-0.06296337976280396,0.5067924726084949,0.7124041237995354,0.48574564830939804,0.2645945392585263,0.31710918527749715,0.4282289454804374,0.047550340035229066,0.19012588895386662,0.30956789351917313,0.39788566455727126,0.40826238741369275,-0.21575921731133788,0.4978353741862743,0.4864466565082302,0.5768831460640174,0.14011707991079783,0.5571904648860837,0.38009494402755306,0.21534237801521613,0.43811031877514983,-0.08502279307076975,0.5944136229364693,-0.24941673070868864,0.025240380435475048,0.5945879149014288,0.23573262503365147,0.46359542074891946,-0.010585991579250354,0.18746331056537613,-0.12473625120941514,0.1598724848222356,-0.09501554941239791,0.03877686540958419,-0.028421382571566088,0.19779833252419818,0.4975656083405467,0.8630538893907139,0.4810841339620418,0.24641795791560608,0.3063684896069297,-0.015511707408989828,0.36843835914324463,0.3781306584063409,0.3036593685978157,0.08240442031556756,0.29986111270289756,0.29582887756806137,1.0,0.3398111523884876,0.20236563794533577,0.43959052504193413,0.20771650649504575
