,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Vermis_10,Cingulate_Mid_L,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Thal_IL_L,Temporal_Sup_L,Postcentral_R,Occipital_Mid_R,Supp_Motor_Area_R,Thal_IL_R,Supp_Motor_Area_L,Pallidum_R,Cerebellum_Crus2_R,Heschl_R,Thal_PuM_R,Frontal_Inf_Tri_L,Heschl_L,Frontal_Sup_2_L,Cerebellum_8_R,Raphe_D,Parietal_Sup_R,Thal_LP_R,Putamen_L,Temporal_Mid_R,Thal_PuA_L,Vermis_3,OFClat_R,Thal_MDl_R,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Thal_PuL_R,Calcarine_L,Vermis_1_2,ACC_sup_L,N_Acc_L,Paracentral_Lobule_L,Frontal_Sup_2_R,Cerebellum_7b_R,Thal_LGN_R,Vermis_6,Vermis_9,Thal_PuI_R,VTA_L,Cuneus_R,Lingual_L,Thal_AV_R,ACC_sub_R,Thal_VL_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Thal_AV_L,Rolandic_Oper_R,Precuneus_L,N_Acc_R,OFCmed_L,Olfactory_R,Parietal_Inf_L,Olfactory_L,Cerebellum_6_R,Angular_L,Rectus_R,SupraMarginal_L,ParaHippocampal_R,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Vermis_4_5,SN_pr_L,Cerebellum_9_L,Frontal_Mid_2_R,ACC_pre_R,Thal_MDm_L,Raphe_M,LC_R,Thal_PuI_L,Rectus_L,Parietal_Inf_R,Occipital_Sup_L,Thal_PuA_R,Thal_VL_L,Cerebellum_3_R,Thal_VA_R,Thal_LP_L,Red_N_L,Cerebellum_Crus2_L,Thal_LGN_L,Frontal_Inf_Oper_L,Caudate_R,Amygdala_R,Paracentral_Lobule_R,Fusiform_R,Thal_MDm_R,Temporal_Sup_R,VTA_R,ACC_sub_L,OFCant_L,Parietal_Sup_L,OFCmed_R,ParaHippocampal_L,Fusiform_L,Calcarine_R,Cerebellum_9_R,Temporal_Pole_Mid_R,Thal_MGN_R,Amygdala_L,Insula_L,Angular_R,Frontal_Inf_Tri_R,Cerebellum_10_L,OFCpost_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Hippocampus_L,SupraMarginal_R,Precentral_L,Cerebellum_3_L,Cingulate_Post_L,ACC_sup_R,Temporal_Inf_R
Precuneus_L,0.11177239158405483,0.2796604609904316,0.17935177345519304,0.5213177915263584,-0.26176911001103836,0.06339385259093326,0.17285015016272465,0.22952471651817943,0.1464465913826766,0.3344930366990938,0.45968160012693615,0.40750999407096483,0.6814771494351172,0.2699603461692458,-0.1164668114575667,0.19573149305550155,-0.15899316713680336,0.3709722297946867,0.0918338128483437,0.6499473477103047,-0.04839289707530134,0.06076877533781048,0.640711923963351,0.05958358285712,0.3541022001788392,0.14911696853048328,0.035901347028013994,0.31703377722876125,-0.2556290126145411,0.3239214522748691,0.6741671638769784,0.4464523244114788,-0.14514944096804078,0.4063787061764293,0.17279495287109695,-0.09494407954997211,0.08877049918463525,0.8386013566853792,0.1538758865533272,0.020126638338735382,0.2426956239048033,0.32678125413198383,-0.0810054711252682,0.13877312936456435,0.00260077330458577,0.6120373089636356,0.32134497400012363,0.028007689971634383,0.010317406198335514,0.16954846922571737,0.26568593730321755,-0.07102844132177077,0.0013271821069280939,0.38158352060976947,1.0,0.10726806010987695,0.15845603778167486,0.1398700477048716,0.7422551331665199,0.16753800208045597,0.05181121292313028,0.6361669568831688,0.0666840897453167,0.5848524298942305,0.25985943873045086,0.576093634697903,0.5117401935438916,0.516853017014163,0.0895059627550916,0.005597931839262651,-0.1508977394959846,0.453976846840092,-0.09116579586693205,0.07036035618273091,0.12578904137046648,0.2949419043588672,0.17090469051158,0.3132887833202583,0.6408256266956126,0.2959646005372622,0.07609679803943362,0.4803424050522815,0.08469959833542856,-0.2295932175483798,0.057866644856012873,-0.4181076034248581,0.22698793644714332,0.13144956914235842,0.36571629993458077,0.1659359773310967,0.8626193615778562,0.33201169688306575,0.07342923234285632,0.28998332463672155,0.05274042129117408,0.13491529394318888,0.39339914971266116,0.8150196945564744,0.4719005643864486,0.17978536982752108,0.027800859164671586,0.32473844881516206,-0.22638175662077603,-0.23089632041869898,0.15155561017339717,0.23212965853698175,0.2763674030116113,0.38730107971886124,0.0883812344790139,0.0324120871484195,0.495336011899497,0.2997144968921378,0.4644899083032289,0.1743537122713278,0.12762396831939862,0.595714735660826,0.20865784543011745,0.34854680025472723,0.12417809602836544,0.11214066919727968
N_Acc_R,-0.3830952089220786,-0.019624123278216478,-0.22146691205779914,0.18155320199449293,-0.5853681279238393,0.1569041372863867,0.2149261168713976,0.0828542436955299,-0.012304262883050539,-0.43725115245038854,0.14322841753262194,0.2032276412334334,0.18446778288853552,0.08980016726037514,-0.4971504978079585,0.12260694498407915,0.5953101407123217,0.24716196759934395,0.09265543281040059,0.3398777357915055,-0.4744933258442623,0.5405822380757517,0.026996581718085777,0.17950172717649132,0.33302782212106913,-0.27376904451750633,0.20282027383360723,0.20671785471778958,0.04716474433472425,0.46787653302070703,0.2644812670685502,0.12451773979362653,0.4276301722787376,-0.30346638544641513,0.3198443901787888,0.4066732177003027,0.16022718197939625,0.13644421381466665,0.1793178358685472,-0.26308160518070517,0.5602148972849853,0.038565822119295254,-0.3157857292904541,0.5195325972890815,0.3839815149257642,-0.4134044232143929,-0.31499311215074066,0.31747870221597996,0.2563474586573873,0.437387428039784,0.2595400831246524,-0.5406120248009996,0.11540656697502188,0.18398476890712787,0.10726806010987695,1.0,-0.18589367751780111,0.4073047902174208,0.045621177945507616,0.3471152235584581,-0.36000613384115643,-0.07499462529171112,0.28393312214516736,-0.18000817220603668,0.6153277770715617,0.23149067520426017,0.314751978983714,-0.10347288978355366,0.5803346690721936,-0.19051796916183533,0.3301772871191658,0.4676437561949761,0.4117518914288074,-0.5555300741968527,0.49863615625973523,0.47017953551969804,0.13884224839132076,-0.03974078042521277,-0.3030353454023916,0.11942628110923709,0.3531508017652121,0.24842017240954398,0.5171416956462199,0.4041713307509256,0.6130968384052514,-0.5502421465077214,0.5940469414021189,0.15393889340968647,0.3813053415828117,-0.09301193742119546,0.07679220549127962,-0.05541027011950857,0.4144902424659511,0.2425546123330209,0.54787410066593,0.2601124131144613,0.5023744492114133,0.02991689063166069,0.3876982361326829,0.5234326231602907,-0.13862331758031893,-0.43511544610524994,-0.40382647321306464,-0.2614169553633015,0.6138727029247989,0.16151913934102122,-0.21122650208907684,-0.1397035299323274,0.2477874913830817,0.3298158571452448,0.15748275826635155,0.37766478863909336,0.20799495072419238,0.33462147167241196,-0.049072669804071746,0.08280910247744268,0.39279374908609005,0.35470133857996644,0.3797265262047775,-0.19336405887379376
OFCmed_L,0.38013471137373656,-0.23113496410347756,0.09570106213496127,0.27764975173197043,0.17007096327862822,-0.16076090640761714,0.14104006380661618,0.274768476873629,0.25253787479013645,0.04819704511865349,0.19460837923860877,0.056717729765000544,0.14277886343265803,0.13265377644790802,0.0314084820227811,-0.21177338036598795,-0.057658052050597125,0.26924782862909313,0.05062397301982802,0.13523240392956634,0.04331184670390125,-0.05525124847163884,0.1622213520079216,0.0455972464708247,-0.20266482179945275,-0.2401052224981868,0.1172399630722831,-0.2227178930526419,-0.21113923496613107,0.15871637174318762,0.22008947795558542,0.06025201269489501,-0.18710614919926072,0.20723250759849257,0.05907499232177217,0.10562914371131611,-0.1831891703622336,0.10643726669529593,0.32341379600017794,-0.2041601251312909,0.16067388758082934,-0.07275108068989607,0.04425506077235936,0.0050017493522356874,0.03449511537316814,0.10854198661475618,0.13625471182001017,-0.12207071820824224,-0.13744978245338607,-0.06635068276119957,0.12708473597615558,-0.06314104261470078,0.029686787230773146,0.13655088782990818,0.15845603778167486,-0.18589367751780111,1.0,-0.03698250062991799,-0.053028155619929095,0.14214003732509656,-0.10730273180404461,0.02419430060581278,0.028213735964107155,-0.006021115429930949,-0.26202777388916376,0.06758846164800107,0.007385448790806215,0.20654212113382908,-0.013390164793721758,-0.233126607983388,0.12211092777137872,0.08371472229316002,-0.12265411525955523,0.20330084933163617,-0.05354239221859041,0.015964303965238232,0.18960759718935005,0.2666588637669099,0.13542888213830354,0.08827278170572064,0.07044354274551666,-0.12506854039350843,-0.012413054139298989,0.13890751588837344,0.1393991537412901,-0.1439420119691327,-0.14698534785046816,0.34905152399151507,-0.07203132315394813,-0.11688006145714741,0.1565662932067682,-0.02156290687991405,-0.031081332971068236,-0.22186136413851176,-0.10157447424672257,-0.21338486494051412,0.08358399177921585,0.003511636738520681,-0.04307871068326659,0.12944999449102956,0.23827570208367474,0.17884061783948535,0.13384343511223548,-0.16560681497739765,-0.09762211912387213,0.2630958639376612,0.21140826505960553,0.16333177120681883,0.00036687324240445066,0.14631326413373114,0.12101180828999021,-0.2177328900726434,0.04825150694412027,0.1984544590866791,0.19832847035177828,-0.0796107906220635,0.09382000694623162,0.19921131768550876,-0.060879715909455026,-0.20047973776056585
Olfactory_R,-0.32135682883913264,0.5397851221788111,0.18549056274406672,-0.01565741981125594,-0.3781267228063643,0.052582808550556574,0.22555772441805197,-0.23025920248135356,-0.4961921365488884,-0.1425186906892586,-0.07718073241567286,0.5887236462952012,0.04260093338547017,-0.41890889891228306,-0.06293150988205541,0.5797257203086518,0.49866727892573104,-0.058941048355085776,-0.027448820885536386,0.3875157502363308,0.014753451409546238,0.24813173767195923,-0.2692047711343972,0.3604570072592162,0.2961846322301124,0.23813455058195826,0.2661412701212029,0.3745101317766848,0.035581647193565276,0.3958575104689103,0.4035674543095214,0.21084544101773978,0.45335093456420145,0.017645909634853508,0.1782560927643378,0.09751113163946833,0.34196085642780155,0.10279039880912505,-0.12866079364036323,0.1986459619407268,0.0566512713230422,0.03574433870614386,0.05689076429000453,0.2029543370448291,0.13427646356095707,-0.15223454321021307,-0.10622716487238763,0.5391868403975166,0.394732841881918,0.5845046180792438,0.08458748545087608,-0.046063999770057436,0.17620251549561614,-0.1362169354668758,0.1398700477048716,0.4073047902174208,-0.03698250062991799,1.0,0.0862269107350635,0.4663306337124634,0.10403763528636562,0.11552393027349446,0.1327721670474096,-0.14864815149034502,0.5585403187246596,0.4171150421622663,0.18231080851623327,0.16655969361844045,0.32366827948064525,0.32986580833409335,-0.10934344497809535,0.6075118660810754,0.29167021458883124,-0.1581578579418201,0.4967540303456609,0.2970195943015066,0.39358868041839756,-0.47014354252903806,-0.09777280979533065,0.3508556454326216,0.4661613116599094,0.4137573047842428,0.5642593625413471,0.2518108526376937,0.29013962208380495,-0.1911311926125202,0.40381831108622873,-0.12185593350042048,0.3080010087615467,0.5041525147799016,-0.008652962398199984,0.14768681621208643,0.4877261078104972,0.4618869383113366,0.1545249371949409,0.3287244610651097,0.5140927647500494,0.04048516998553408,0.7136632603210208,0.13455114599197918,-0.42848436457430356,-0.18198908076267845,-0.08666802427013653,0.024955326361319353,0.175765095301145,-0.04447919680768283,-0.22584741820138907,-0.27525768072160783,0.18250452423483854,0.0708105669048391,0.4610346229533427,0.6406050027234391,0.16559766808907914,0.017387805115745152,-0.5155266316490481,0.19064426270979404,0.14147233420858601,0.28164854663729677,0.13283170868386598,0.27881569413862356
Parietal_Inf_L,-0.20746138512635218,0.511670292587101,0.12866441405750892,0.43226617019432395,-0.3895200141247605,-0.08953812460964751,-0.04265590131615826,-0.07781881026441043,-0.07001781395323746,0.35512447362788874,0.21796340674213335,0.3139657630021325,0.47130349682008527,0.042411206311891866,0.05167113111792775,0.3867638390425323,-0.23897341293601346,0.018060599381142017,-0.31205933693745974,0.4097526822573945,-0.041054940613506875,0.09054782862809446,0.46787548199695217,-0.11909419958767152,0.5118158119822176,0.4704691129343356,-0.22995566218389304,0.19667450316609536,0.05487507925733987,0.11976251410430948,0.4116245558736124,0.4588927659905125,-0.16271001955897776,0.1757563509801666,-0.049887401891603955,-0.1568798603632171,0.09098927687060805,0.6938784666957644,-0.23671241184097905,0.27272734913298297,-0.008671680067415657,0.11823693927013834,-0.1648101921305991,-0.10271065431736956,-0.14624631523453924,0.5255686576708727,0.12231099864151274,-0.05303480851635154,0.055943767154143585,0.07766865644541444,0.15039082371268703,0.112626609797484,-0.15354528422643135,0.33484706587929636,0.7422551331665199,0.045621177945507616,-0.053028155619929095,0.0862269107350635,1.0,-0.10639847217744279,0.20252285127336006,0.6956639526372687,-0.04525739111665507,0.8019267925437418,0.28157821427558327,0.45589686397650175,0.3080775375452936,0.26594519077579704,-0.09150205112394325,0.240762405027892,-0.38877521671683507,0.26686302157509567,-0.2526359203647663,0.1211209653079225,0.063246723101643,0.059479395061619485,0.14727139188537347,0.01675500518736446,0.5076997741521256,0.24319351168489045,-0.16388327510392062,0.5425961007738379,0.006592639395076897,-0.5070492669928605,-0.1326668556858475,-0.19153628752846663,0.2729511016439777,-0.19938497971394467,0.18986039967252535,0.3081127892751619,0.6778587352231318,0.4593503644134528,-0.1098244064196371,0.532957453372323,-0.15502630588138386,0.15823270432036157,0.21926214345427997,0.8765627893587195,0.3544396419834478,-0.21130133881607874,-0.32123826760893515,0.18685626587379092,-0.3660567224742512,-0.2858557653378879,0.05848819211984187,-0.20335710731981357,0.02112593475367765,0.16897877578072062,0.1090354773044122,-0.15425830701119597,0.3426723315961557,0.48415103860550823,0.1158740924977445,-0.259377787726322,-0.04668691364622011,0.7678927550847219,-0.11297283277852076,0.0186618603605818,0.12712693968746122,0.44844669033763734
Olfactory_L,0.042243024023310295,-0.22139856160467797,-0.1350115553647625,0.20235195308784534,-0.35482753126920197,0.0638475210025926,0.36545749675924794,0.4259351771027106,0.03434153445944839,-0.46837798066381886,0.1492465257277552,0.098941330086486,0.11000435324972754,-0.06667457624137256,-0.43077534970192577,-0.06437715883363422,0.4895085000405636,0.5833757518636821,0.41463523524301793,0.3834218730218794,-0.44205484763278957,0.5593161846332727,0.06592698967362771,0.02945351753596521,-0.17307301161180216,-0.4664404248928719,0.1371348113441669,0.04782240699585217,-0.1998392430536655,0.4452151639360939,0.326502172828187,0.24235978303456587,0.2761435185604734,-0.27879111270058826,0.3471753935161021,0.30274821591067824,0.3478891869623674,0.23854947878341662,0.2811434053945859,-0.4624488345124814,0.4866089565692892,-0.025296102110101592,-0.21775487466386553,0.42520613439787575,0.5388929684273256,-0.3042584699110498,-0.34566325285191196,0.09717120025457218,0.33131431466477884,0.23608590198679003,0.10535461140327854,-0.49273084113848653,0.03733770774754233,0.2877144431291767,0.16753800208045597,0.3471152235584581,0.14214003732509656,0.4663306337124634,-0.10639847217744279,1.0,-0.4675912142239755,-0.26916465925869354,0.24420552601924658,-0.1828376500303588,0.4544681702944875,0.2761224333670974,0.14597812389077738,-0.1547110268214304,0.5342437776251816,-0.4099042887902566,0.32122919311221654,0.6013703643766024,-0.08178012971196727,-0.49094018645590815,0.41391030770101334,0.4007517255175268,0.3397238032215511,0.09870914537891337,-0.24630881942939647,-0.07533589422526162,0.2728246877012071,0.021237773779712043,0.362422038069856,0.5554780882251116,0.6025884483420629,-0.5414801539079289,0.2536446338333555,0.5133923153095792,0.22604022419370795,-0.16154728019545625,0.15412149751519966,-0.1603895382151972,0.0948794639334262,0.0353408182693777,0.3709026757614565,0.47341997091841287,0.63344133367108,-0.09750130861378271,0.3732216596539305,0.6948610978085623,0.1356350793161113,-0.3607988476754213,-0.3368570912209195,-0.30348903892574464,0.4103131663363613,0.5517500856659983,0.1376219544295411,-0.11272016933108431,0.23208648308940774,0.33751288610000074,0.4028923031158947,0.14716848827320164,0.02982058508580574,0.5732503228609691,0.08950338858326906,-0.15662504318746617,0.3330914726157361,0.2794409841094685,0.1430498928705795,-0.3976142827362797
Cerebellum_6_R,0.03104616461375563,0.5677038185139336,0.624805518720698,-0.024690903579079646,0.4390824263792827,-0.0945690158314484,-0.016059596977208955,-0.3459419260835882,-0.55507494249408,0.37807928694417925,0.004803666697385044,0.41867819939937395,0.10371922331512477,-0.16314228443912718,0.807851682998546,0.5256965151557105,-0.22911414458185303,-0.411218034260465,-0.08806153806512884,0.06269532407150381,0.8045690873807276,-0.4205454724711299,-0.3707732806525849,0.20296832615753854,0.3795971712152481,0.7226989766055107,-0.011190428250248323,0.42548026240649767,0.07841323339986978,-0.15646646003248954,0.09412252901549889,-0.002077196132633792,-0.08728075787555852,0.580320327370846,-0.0010915051680948555,-0.2505090382874941,0.01452550933067867,-0.024778287304929387,-0.3273726640676083,0.7970663113653718,-0.4625544734405419,0.41622819346858925,0.7095529201937698,-0.31731278004180996,-0.4417050729051694,0.4604905003154873,0.5942589169850107,0.2254045427288507,-0.13384325808783598,0.11177888081946455,-0.021825760874043094,0.8915069025378011,0.07983132781743421,-0.2473236662056626,0.05181121292313028,-0.36000613384115643,-0.10730273180404461,0.10403763528636562,0.20252285127336006,-0.4675912142239755,1.0,0.28345132290511565,-0.22547988467790078,0.2628852471029363,-0.12683668649680238,0.18725326144254129,0.14888459635228227,0.4938106233760904,-0.3531220493485842,0.6864945997082152,-0.490367427973781,-0.15525335135041607,0.06850200255594034,0.5436199431551796,-0.09166846464083764,-0.15970141975946395,-0.05114866281251091,-0.518641180790276,0.2739815647729676,0.324363258429939,0.07929508780840251,0.36803811871438896,-0.10339849919811525,-0.287601894046958,-0.5176726316852196,0.6696951233756924,-0.12466860007769644,-0.3559134272069337,0.03495172500037124,0.6005639510991755,-0.12443035013594692,0.7086112431616537,0.11531778174663515,0.2742422164505688,-0.4431609458667284,-0.11494568612613831,-0.31990405043981085,0.06386134798179031,-0.007795902683961586,-0.5794087877876642,-0.05895985524077853,0.6169461241084087,0.4269292728443681,0.3804096005735445,-0.406283768229977,-0.36011520859187274,0.05899619358515957,-0.22596915696854722,-0.22822555353302515,-0.19856935116446675,0.1449959020969577,0.18045630692792614,0.24382045342134667,-0.4102280907285372,-0.5092706835828301,0.3871093090036238,-0.08298667916990857,0.09947064079118044,-0.052469477121071556,0.7684420894586671
Angular_L,0.04625928145478455,0.5019573442854166,0.15368571557065583,0.18201422100767448,-0.05487179424663735,0.08650394644602356,-0.13078285197318287,-0.18665416365766438,-0.007961252449165856,0.7336116790297766,0.13519389748759372,0.29394020765880785,0.3843282345884325,0.13782860453516174,0.13934806814476405,0.2683596481497379,-0.4216457570963046,-0.15912303747256382,-0.28444914677132754,0.30303662543305565,0.26410877422501344,-0.3429317805227863,0.4199561846059068,0.06036577590987131,0.3779125467670594,0.49629313606609143,0.07782817491502195,0.20457838378757018,0.029574959138884995,-0.055754263913646136,0.4455499776197907,0.07777705489184,-0.23095445525346697,0.47841694447097766,-0.27169995940505726,-0.3328209762014071,0.08182217273116008,0.3739119055042902,-0.1777128339646287,0.3874408322387011,-0.21701989974956276,0.04242167432354048,0.027369844846190546,-0.20320907766210497,-0.2799972467825826,0.692054119949349,0.41034226444241334,0.032231532301114106,-0.08653193822224212,0.07015564852735837,0.08682585391077513,0.22246402397388668,0.13504987139027885,-0.115695343293284,0.6361669568831688,-0.07499462529171112,0.02419430060581278,0.11552393027349446,0.6956639526372687,-0.26916465925869354,0.28345132290511565,1.0,-0.06063822792940314,0.6541146460604116,-0.03153056187337761,0.3469746312959796,0.08190192146107214,0.4448738178042546,-0.28070300389272,0.4016859330605768,-0.47361838997107364,0.10456581777561776,0.06166600439514414,0.416892658675779,-0.19254563034007904,-0.06443369079816404,0.03306219429022051,0.1037918904956963,0.7630783053673592,0.3613698904057054,-0.0436300111637238,0.36110715055740866,-0.04359733779608922,-0.5628515844983463,-0.33730292808435774,-0.016204023620956198,0.01857348053139878,-0.27594050225935157,0.18778785061242456,0.34790630957008695,0.5191079481536872,0.24879521977045688,0.09060726108574796,0.17650452181814824,-0.2825768699749412,-0.13008279136669862,-0.05470719352771171,0.7832302787092218,0.3820191890613264,-0.3463234620556764,-0.2902195988771583,0.4324423842553388,0.06890443764093787,0.009037266342942392,-0.2022462300754001,-0.21167103971497095,0.09909494373130147,0.4456535807740756,-0.11742602073499209,-0.27629965302978515,0.2154280706304546,0.2645057480883492,0.20849019543550695,-0.25240170342086254,-0.13044222560602958,0.6482934272378192,-0.15909376483761625,0.06882203182142489,-0.019108986590004543,0.35474723311340006
Rectus_R,-0.030441284592150473,-0.10537844208978167,-0.006252956950467816,-0.019047831199866905,-0.12417107656780953,0.38185154696730667,0.017216463939202023,0.042822991751128525,0.16106644994794567,-0.14431504480615395,0.10030496150821906,0.06068322379542198,0.08570012120538521,0.14223178599589306,-0.24076012818111078,-0.06913826912874915,0.24696622564524884,0.12835727838229924,0.03276889886150367,0.06889593792420329,-0.1752255964568624,0.02393411761116972,0.1052385911262707,0.052979540744187106,-0.22024766542206217,-0.19631073642713934,0.13518035658773225,-0.015647976153461175,0.08384049155579947,0.17520449739195496,-0.01347955333142252,-0.013046193393503722,0.15001259660697874,-0.13725538464597964,0.062389173220962296,-0.05365168408028084,0.18915531512709483,-0.0016867349773628066,0.1686811041611374,-0.1785322466340857,0.2463897630319795,-0.040028157314078154,-0.15638006949137037,0.15649337380425954,0.32690829876085403,-0.0954794687831698,-0.09838511611256916,0.10292044700658877,-0.1358634584441572,0.10050296186899783,0.09382530678362479,-0.23870816510841375,0.16223577999655278,0.09118670206496336,0.0666840897453167,0.28393312214516736,0.028213735964107155,0.1327721670474096,-0.04525739111665507,0.24420552601924658,-0.22547988467790078,-0.06063822792940314,1.0,-0.13102376262674903,0.3266642520988606,-0.007790316998529987,0.17785126204220672,0.010114257044310116,0.40689122685696655,-0.01375534840219588,0.2293788641784511,0.09625867213567722,0.17568987036030745,-0.21613805659685065,0.06896745633438833,0.07925178552330078,-0.05324325403495873,0.14687894182148659,-0.05759537376115063,0.12121275623299418,0.25354463691041323,-0.27176969592820943,0.13787084987753798,0.2290613469231319,0.1260164962914162,-0.1308674772411463,0.07251132075223775,0.0738127160983317,0.3923321543024824,-0.20270142997445773,-0.04270932101937651,-0.04628137498264582,0.12740898498754408,-0.028855348615703807,0.26621320675361826,0.22334539381927906,0.23874130915255098,0.005524664439822229,0.13660015123193225,0.436132892415384,0.03458835997779573,-0.12634849089428818,-0.03143522994342854,-0.00930060395096951,0.35128287586772095,0.19803014170153319,0.0898664558364061,0.04868680759645308,0.057663969631428946,0.15574282905408848,0.03038935572287707,0.0038877742829893413,0.0948000746042298,0.07695264223942637,0.1465778657862016,-0.007410861714339773,-0.020148929556075442,0.06576511307152307,-0.07555284573206103,-0.12075357677103299
SupraMarginal_L,0.12405543541406659,0.2654049621934785,0.17529508030484423,0.4422927198662379,0.021983898038585824,-0.08630304371919895,0.02573066550823312,0.21421325739238337,0.06728882728637216,0.45542137574847624,0.17979000421022903,0.09968863920644311,0.3449828202402814,0.154278063129624,0.19049100350503714,0.1437619566058776,-0.40218600377522334,0.13486181461426544,-0.08392709268750351,0.1805977328195253,0.15842614139368766,-0.0731499690697091,0.4497327054645114,-0.26281702815483554,0.3169985911830905,0.37947304884356087,-0.146175023494877,0.0690030024706869,0.0686993337790043,-0.045756073044158276,0.22158595541505183,0.3520232231218157,-0.3463878384524947,0.28361580093909755,-0.1599788934092648,-0.22308738610590656,-0.009412044889524636,0.5312133063465478,-0.16727615414970182,0.27928978075127814,-0.13050797220832897,0.11942924374821072,-0.0008026198277554828,-0.24257732565019463,-0.257473005050548,0.6062070331249915,0.265540181139186,-0.3126441536905751,-0.060193304372117735,-0.2033404591159589,0.0697146150062942,0.2416539853041033,-0.12169242183477141,0.2970162402900529,0.5848524298942305,-0.18000817220603668,-0.006021115429930949,-0.14864815149034502,0.8019267925437418,-0.1828376500303588,0.2628852471029363,0.6541146460604116,-0.13102376262674903,1.0,-0.03498855952179484,0.1885225919782342,0.12393112266034398,0.19701080819621727,-0.3100541978387661,0.22171672585898886,-0.4223045077463154,-0.0042541339688675905,-0.35060929120655926,0.31395086296962194,-0.17691233111734114,-0.1610651186768673,0.04062750830075605,0.17568949926062494,0.6247548526372599,0.1513959962907594,-0.27928768884472677,0.31807906745244413,-0.2457824067373641,-0.49468303721499796,-0.23933264152538372,0.08781699683946836,-0.09315015402279175,0.020087496740914652,0.01821849976670085,0.1883881335943953,0.5803341630983877,0.3810287217623685,-0.28390141019460885,0.273969582324858,-0.24748466639826802,-0.07329188330239342,-0.09580263875765607,0.7106588700672132,0.08998710720958787,-0.2964877428445503,0.01893027211689262,0.358837991278915,-0.056838608438385924,-0.20671608799335708,-0.21179152372478863,-0.07605921739722447,0.32123873071954684,0.2877610300123261,-0.0028947985195771583,-0.24849867393281458,0.1565173092266454,0.1422481011505204,0.03643091820922481,-0.13085364102360716,0.12850142716616855,0.5577511047146989,-0.08438078754539755,-0.05706903919999811,-0.03466352869794443,0.30439265609611965
ParaHippocampal_R,-0.6345999517476808,0.33390833668523345,-0.04082894783407843,0.10184239136631508,-0.7487661303920194,0.17810243333301398,0.1617308880840138,-0.10654247634135049,-0.3156643780424736,-0.4399481710188861,0.10593189239929836,0.37829908052048666,0.2599954811986192,-0.18745860716654392,-0.3664456672811468,0.4874216487038975,0.5942452773495149,0.17180857583721318,0.039584317997353076,0.4480659621790173,-0.4177306721825358,0.5866159569075841,-0.07214871277063156,0.2036373708959037,0.3765045318226436,0.055437967190367754,0.02261054785033146,0.364344876019686,0.1830666404153435,0.4789239091937748,0.2587020105723083,0.4622870218854843,0.5229796573114021,-0.32369605294891035,0.3305823622638959,0.2981937947085821,0.4217563426266104,0.33460868143701245,-0.042872034722415096,-0.10114184036415053,0.4028734099672173,0.17134342412398681,-0.21801790251819492,0.4708753386171201,0.5071878829449336,-0.2873120864780319,-0.3084485044147357,0.43956470526608804,0.4017157371384079,0.5644624257126586,0.2314463721458233,-0.3411387001793037,0.06366507577763758,0.2733788325871914,0.25985943873045086,0.6153277770715617,-0.26202777388916376,0.5585403187246596,0.28157821427558327,0.4544681702944875,-0.12683668649680238,-0.03153056187337761,0.3266642520988606,-0.03498855952179484,1.0,0.3770199767027079,0.5434437082873614,0.018054072661499335,0.6177960922894984,0.06478982453549754,0.1957552305998955,0.5703329548376121,0.17779174938676343,-0.5948000307705442,0.5991416782259876,0.5167928491985514,0.18995840204062822,-0.29978304247025256,-0.2667373307201138,0.14776848879442925,0.39065084296881347,0.4106783598954214,0.6065478583716474,0.230906853188903,0.4600975355214989,-0.4873360328467776,0.7034099143660986,-0.05468077452972433,0.501707948957631,0.11653161484645981,0.15703008670566795,0.27503276015152306,0.4031981457670199,0.6290566385377145,0.49260394650616673,0.5836031681607076,0.6532702169806524,0.1657066655191074,0.559343655742277,0.48659254897209014,-0.32779564448096976,-0.3761903894633197,-0.510864631327244,-0.23041086484988213,0.5789812166251227,-0.011395827009947193,-0.2440052380563819,-0.2809367738290068,0.4405155749936264,0.23748751887840167,0.3075573815208009,0.7187192326051108,0.2523907004932426,0.08785668232651324,-0.22076581263825645,0.3422477725791439,0.10757020801814345,0.3032460087368723,0.38215172497324185,0.16519937094586346
