,Calcarine_R,Cerebellum_3_R,Temporal_Pole_Sup_R,OFCpost_R,Paracentral_Lobule_L,Pallidum_R,Heschl_R,Cerebellum_Crus2_L,Olfactory_L,Pallidum_L,Cuneus_L,Calcarine_L,Cerebellum_3_L,Rolandic_Oper_L,Frontal_Sup_2_L,SN_pr_L,Precuneus_R,Vermis_9,Thal_PuM_L,ParaHippocampal_L,Vermis_8,Vermis_7,ACC_pre_R,ParaHippocampal_R,Thal_PuL_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,N_Acc_L,Occipital_Sup_L,Thal_LP_L,Thal_IL_R,Frontal_Sup_2_R,OFCmed_L,Hippocampus_R,Caudate_R,Frontal_Sup_Medial_R,Putamen_L,Parietal_Sup_R,Hippocampus_L,Parietal_Sup_L,Thal_LGN_L,OFClat_L,Parietal_Inf_L,Frontal_Inf_Tri_R,OFCpost_L,Thal_VL_R,Cerebellum_Crus1_R,Thal_MDm_L,Fusiform_L,Cerebellum_8_L,Occipital_Mid_L,Cerebellum_10_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Temporal_Sup_R,Raphe_M,Thal_MDl_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Lingual_R,Thal_VA_R,Supp_Motor_Area_R,Occipital_Inf_R,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Cuneus_R,N_Acc_R,Thal_VL_L,Temporal_Mid_R,Cingulate_Mid_R,Frontal_Inf_Orb_2_L,Insula_L,Thal_Re_R,Red_N_R,Thal_VPL_L,Vermis_10,Temporal_Mid_L,Lingual_L,Thal_MDl_R,Heschl_L,Temporal_Pole_Mid_R,SN_pc_L,Postcentral_L,Frontal_Inf_Oper_L,Thal_PuI_R,Precentral_R,Vermis_3,Red_N_L,Thal_LGN_R,Cerebellum_10_R,Precentral_L,Occipital_Sup_R,Cerebellum_6_R,Thal_PuL_L,Angular_R,ACC_sub_L,Cingulate_Post_L,Angular_L,Cerebellum_6_L,Cingulate_Mid_L,OFCant_L,Thal_MGN_R,Cerebellum_7b_R,Thal_PuA_L,VTA_L,ACC_pre_L,Precuneus_L,Frontal_Inf_Tri_L,SN_pr_R
Frontal_Med_Orb_R,-0.06797268127959857,-0.0543817086458286,0.02809973342315442,0.10913692584856693,-0.03187329613333175,0.050291422394440954,-0.14736923104964003,-0.051037439135168075,0.0638475210025926,0.07863194537046662,0.14116990117679606,-0.05405793370534158,0.06024320751927147,-0.20234058343637246,-0.011312415496902394,0.10907177479450059,0.05500828518714351,-0.11321300282991288,-0.04904183119939748,0.22904593791658767,0.03327639005299164,0.06527697575958252,0.06304602383168355,0.17810243333301398,0.10578243684677158,-0.035329334926074346,-0.051446356414808804,0.03350377506497872,0.3384698058052579,0.1278992190633647,0.017106345151556193,-0.10175007143711345,0.07884002888634078,-0.16076090640761714,-0.020753709323701797,0.20755462835677932,-0.008993979195551012,-0.15554358439454374,0.17140488890655342,0.1072752561960025,0.07421664095388693,0.07974624064848301,0.1213283011871858,-0.08953812460964751,-0.005757538174391478,0.09371954856240754,0.05542861357438115,-0.16945126015740075,0.31565642702511,-0.016146857737939873,0.013784890719011712,0.05961574919135997,-0.05335364812880354,1.0,0.25464364939888456,-0.10605421062379772,-0.22233732528551312,0.05163198493819898,0.02050690443163417,0.37141371462067985,0.05176898887511999,0.002175008828124591,-0.14567605862971236,-0.1870571362504834,-0.0962886834067652,0.00720759950687095,0.01767638954145393,0.1569041372863867,0.14301597160490104,-0.08526926614042,-0.15053685822669705,0.18948421779011004,0.060905698481219676,-0.039252675088203286,-0.08995032512013457,0.11073050764389554,0.014128368182479652,0.020062181731444584,0.07039261204115012,-0.01407504502489842,0.16403876302306114,0.16645510597405946,-0.14784797601906785,-0.16076788548629234,-0.1297837293719965,0.16962663696909944,0.05577750948918726,0.2649716398509628,-0.09150771020696867,0.047995735888058576,0.14020508168712723,-0.12207226047991623,0.11140699736216055,-0.0945690158314484,-0.05595114946544774,0.20668274522341173,0.3010860293981992,-0.011622066737363787,0.08650394644602356,0.035744699685188175,-0.3317196884151904,0.07153194166169587,0.10412923404801329,-0.05680194940394143,0.0927590466155791,0.23573525050049543,0.19372801980042642,0.06339385259093326,-0.011146965543617774,-0.07490972771058428
Cerebellum_4_5_L,0.396016430591523,0.476273139516589,0.16584751228084518,0.18868863911022252,0.37138521840865774,0.244759010728847,0.23412127565906246,-0.13311128836290206,0.02982058508580574,0.5213035744206208,0.5564449216943848,0.4772374319659458,0.5266573162424126,0.3225430494498417,0.47233846814920005,0.2957104690254467,0.20500394798646446,0.34617236262832973,0.022802114930925738,0.3127320234665769,0.2946268238582741,0.4150187681916885,0.2809391011048196,0.2523907004932426,0.2869917060334978,0.33361990243556844,0.1643482073482963,0.07850567151813,0.08539728224483337,0.24878245340269878,0.18373707031342482,0.4712930176464383,0.23351979344218307,0.04825150694412027,0.1912241970316211,0.47109118352077944,0.33303130985641716,0.36143308912061733,0.1438981339543484,0.2541185121192491,0.19800477795087765,0.26624432826906475,0.1781897791503842,0.1158740924977445,-0.10669424135132165,0.2837929077414786,0.4712418625812079,0.014283790089269317,0.5139587880219062,0.267402686610495,0.05955761045671295,0.19446148389037626,0.14242135681943677,0.25464364939888456,1.0,0.09857497929516265,-0.006741115208995484,0.40670296189547894,0.019180206991012725,0.17292569847890427,0.6155581444872272,0.3453695268214694,0.2772919030904483,-0.10151037906773532,0.42999044049333146,0.03634381197645507,0.26270929784884417,0.20799495072419238,0.5425168434215799,0.019987919222185575,0.2512383470795326,0.23558907162533652,0.16925269686076302,0.1361613946466894,0.08605417573797192,0.4677589706321919,0.3580011681775363,0.05191127074501213,0.5831908675226196,0.43305352621909377,0.3709872723590306,0.11430278425633981,0.12099696954842581,0.03330730113570889,0.15083989886943147,0.3294353823225375,0.055687458603406355,0.5539712598694833,0.15286126276053927,0.2535579002042991,0.22636878446319894,0.22598000696624324,0.17091170952556534,0.24382045342134667,0.11493621617013812,0.13712374355036688,0.03276411830403034,0.5615750271033265,0.20849019543550695,0.6433580640049131,0.20033432586301864,0.23203034412115994,0.18069899565652178,0.03657893434540663,0.39449389314703964,0.12686044152576614,0.25513195979816305,0.4644899083032289,0.21662200114581928,0.03360846659385582
Temporal_Sup_R,-0.061246055830912784,0.6323654647707694,0.6452487952292965,0.7217704976779409,0.39544971604716816,-0.2814923006699797,0.7747821036904337,-0.10248348322703545,0.0353408182693777,0.1983763951143875,0.037762556922187336,-0.07883105803147077,-0.06991631634215098,0.48908631185081164,0.35360005067666633,0.18255386830998585,0.06353213309678943,-0.018407268040709867,-0.22857060676825877,-0.12772356680077185,-0.008715691145791135,0.01396228370793619,0.3540460907313764,0.6290566385377145,0.34512864900756984,0.24247474197553198,0.8246502346488892,-0.10399828032272988,0.2877941818435476,-0.027827159242568927,-0.18161018599621456,0.5232651474523526,-0.28227830079383415,-0.22186136413851176,0.7677738498266651,0.31441087180727034,0.3894514468359616,0.6476785595537677,-0.04750050162350007,-0.31213942201684997,0.3452569994269966,0.4971172925922371,-0.30565213200839203,0.532957453372323,0.3797197567090712,0.28053569397268663,0.48133236299637616,0.12671365514483784,0.010590877501400368,-0.48622420000899585,-0.12708561135762644,-0.3148286373055921,-0.06160060043730175,-0.10605421062379772,0.09857497929516265,1.0,-0.15072551293926562,0.24946281363586803,-0.5207439292101058,-0.2911916971778649,-0.06727138232171355,0.3951489578049336,0.045544657952642176,0.17977803507424908,0.23136542475784913,-0.5869831553333132,0.009431311066990163,0.2425546123330209,0.23492074178180314,0.6053174107779321,0.2501498479964516,0.1295460954162001,-0.13923206373792926,-0.0825962509953208,-0.040517904994034445,0.026849882785791892,0.21333331326915442,-0.6011234752099791,-0.11591872408375238,0.3275825110596245,-0.12798491177656068,-0.09718755603806765,0.5385697233629452,0.4297638966363754,-0.27275259704811833,0.1093004303541969,-0.3783758330231549,0.39515012064274074,0.08286315855096167,-0.011298723333753573,-0.05588087991896814,0.4697711891767833,-0.10666151369598585,0.2742422164505688,-0.11289641250700698,-0.1329255903892337,0.3452600908134959,0.1360068708705639,0.17650452181814824,-0.3536515827289862,0.21337786563840558,0.3717101825229443,0.17693140284517545,0.2775240136494704,-0.04808233489455746,0.005797086557668922,0.30857953471805305,0.28998332463672155,-0.09105096837404772,0.16652263199421125
Raphe_M,0.6062352501533336,0.06236849835478558,0.26323047393738863,-0.24093454754817392,-0.1540608033487218,0.1019408683355556,0.10627370587386872,0.5305592742621983,-0.49094018645590815,-0.15506807862883515,0.3797823808016935,0.5858921444798131,-0.10395643623156245,0.09654108169835038,-0.14754328352206028,-0.6176911583840181,0.05081595455841948,0.4713958317775185,-0.2659433384912121,-0.6011055325697917,0.4124959265604035,0.511405033850663,-0.30774508465052275,-0.5948000307705442,-0.47492643568029014,0.019907535715480963,-0.22383049863883347,-0.5149084458596688,-0.12980274547380755,0.5396993882647232,-0.44082976738336166,0.12191921576425668,-0.1708995742948033,0.20330084933163617,-0.34992784059303494,-0.13015433592070302,0.003950318681596396,0.08723230338218652,0.027048162578290916,-0.3082379308414968,0.20394121713010982,-0.6003724906417888,-0.47458229250849204,0.1211209653079225,-0.3244659857658017,-0.008034059620028889,-0.1932010714956732,0.6607977150046047,-0.12476936790360879,0.08093045441344451,0.5738299702303084,0.6906989959523268,-0.29037619647642265,-0.22233732528551312,-0.006741115208995484,-0.15072551293926562,1.0,-0.41332575494149887,0.6786198004627035,-0.1900621331769493,0.43118251895281834,-0.404689747640539,-0.06925490203227523,0.663662385548979,-0.044689157632950706,0.4651496438496422,0.6019783669960477,-0.5555300741968527,-0.20250773156016805,0.4643416125881731,0.007006930123081025,-0.48060797473920375,0.3346877407135007,-0.006789715029895815,-0.6075965297484943,0.1131831071168718,0.5336938138257221,0.26275065091801275,0.5376518477345721,-0.30707570450962407,-0.21774638224484957,0.22831443903600765,-0.29890798498673454,0.2081132653863371,-0.15895689866537147,-0.4693971328881291,-0.06222713787059223,0.0737266941583509,-0.6388029784224849,-0.5384018413252223,-0.4782284247265163,0.12292930735812657,0.6149068040067563,0.5436199431551796,-0.5036351685523454,0.24600056481589033,-0.522479363505189,-0.15143169696324604,0.416892658675779,0.1113424453874563,0.10455464431028576,-0.5288399665187389,-0.6743765208352119,0.4243571776064757,0.014873998315539072,-0.4786337189240153,-0.02939512976187543,0.07036035618273091,-0.3080659112131573,0.27271875808894225
Thal_MDl_L,-0.24168450076637502,0.20996015363345846,0.020581049984080443,0.3162400998972016,0.14911749317049994,-0.12201262327600881,0.2521751390097806,-0.37589968213413827,0.427723676569886,0.4881382152780415,-0.022784898581521815,-0.17566132768568457,0.3311103551450093,0.11589620479425673,0.3717879047557628,0.6409247781538069,-0.0829347608885306,0.06371451982731619,0.36116604352338466,0.5316676979546965,0.07874715477228575,-0.04860377565914277,0.40677251356324856,0.5147551029057008,0.6123974639142218,-0.01025979795279083,0.37617985981939994,0.4799816131963248,0.18867113232999122,-0.36579365488447035,0.5811963810770656,0.4222023037165661,0.2437548784993506,0.11732097421970732,0.4333025372809626,0.32824693520168563,0.17230614513559023,0.19699434032170499,-0.16486253879403692,0.22337594094602048,-0.19797833578100307,0.5415134445447916,0.3391085055434811,-0.17437302930100923,0.2742599625707021,0.19157417448221722,0.6745421179780803,-0.3459904496662528,0.5756770694945844,-0.07096557116034027,-0.16973033859124154,-0.4671696386716089,0.2773298409333912,0.05163198493819898,0.40670296189547894,0.24946281363586803,-0.41332575494149887,1.0,-0.48267356624061997,0.15615247018948072,-0.08207699558498222,0.7421515656445669,0.1459189617162603,-0.36460164180151156,0.22149470811483196,-0.36457718520901483,-0.423244914567864,0.46838970703934757,0.7792358016626745,-0.22494568703271667,0.3629314090949153,0.3220779627698579,-0.1926190522373153,0.10545947982537894,0.5597831287071412,0.46379496509894075,-0.0008984700221438887,-0.27162896398980557,-0.16236937380074612,0.6728472853981066,0.2527600545568335,-0.03930409727131302,0.5695715095548343,-0.25517138443433646,0.2372058446498964,0.4772474277723617,0.0014878497402532483,0.18036895093309094,0.6059838457666503,0.4157081236890488,0.5706410224645762,-0.009997595896926592,-0.43689609297043247,-0.15793532424784337,0.5510811285833339,-0.13933940153844196,0.24015968342174956,0.4883728568758568,-0.20503036363012894,0.22337129432903016,0.13207938594740068,0.547438338838115,0.4291036174313428,-0.26104599231802217,0.4819232557439808,0.5030087794993863,0.11646083804137815,0.034054783143764714,0.25254064689586914,0.1886647969119928
Occipital_Inf_L,0.6618858635051922,-0.314848483212654,-0.1676069106929033,-0.6197930412460675,-0.2900559966326879,0.2349186870266723,-0.3203648277966984,0.6822138195007706,-0.4486080766536262,-0.27643245707912983,0.27832470451699437,0.5948300681559398,-0.10293197615746964,-0.06952293260031066,-0.41115781509332133,-0.5709402534327315,0.02686588717391313,0.4187246399995669,-0.11291526510798476,-0.4353877748086741,0.3945597898819671,0.436655284188239,-0.6008017074726377,-0.7652373071008741,-0.45771401675128,-0.10530919801399909,-0.6216177036294517,-0.31018884344768627,-0.22584167333773944,0.49937800554877354,-0.29566037595100275,-0.215714495383285,0.013726622290580522,0.17013022690414858,-0.6939254796586315,-0.28489966143769446,-0.37686335198892584,-0.30020690969316544,0.0953298566186865,-0.04617338477806337,-0.07614839305055637,-0.76521558152483,-0.24833219200545478,-0.2118395037357063,-0.4303835805992361,-0.2763628832154064,-0.4972368005480867,0.5105188514470987,-0.05573759050838029,0.4634663945703704,0.7116499520038915,0.8065817196199895,-0.32977793173979325,0.02050690443163417,0.019180206991012725,-0.5207439292101058,0.6786198004627035,-0.48267356624061997,1.0,0.06008167169679883,0.5307383119334588,-0.5844453371260274,-0.07535970703375879,0.48058058914337315,-0.20879134167379448,0.690575792340515,0.5229296220589772,-0.6008999646755259,-0.2687395748926809,0.14325951396239686,-0.18861737903053494,-0.4124492836586105,0.4493736700207716,0.0992781706208233,-0.5579602921015537,0.07487978463995165,0.23632322220391058,0.6115066889763506,0.6443934984983445,-0.47107856672859927,0.08462651564463702,0.3972258359771144,-0.6868017252791114,-0.11857338180706085,-0.003893196272920576,-0.4580398738662747,0.22920445057422376,-0.12362841870274492,-0.5960362086184835,-0.47979671044267874,-0.3813821171717265,-0.2311887159611325,0.5663207672324709,0.3510914110800554,-0.4483956139403777,0.34107259335449136,-0.5296773485750079,-0.211250597964908,0.20331593897100042,0.29348220331871844,-0.11617274339338186,-0.7072939551019017,-0.6400888594296043,0.2886713714630019,0.14118738530393604,-0.4819821446616673,-0.3551928713376227,-0.11711955674843878,-0.17628895050731627,-0.038563011493716035
Temporal_Pole_Mid_L,-0.16193004809815226,-0.21994362294509104,-0.3922611297444607,-0.19741032763137328,0.008544387474464435,0.26817833077139513,-0.4449755444289943,-0.32262384756701984,0.2799953738336239,-0.026279744783947557,0.06158205469536252,-0.11074184560521419,0.16954695001565454,-0.2438026245214267,-0.08307279080004683,0.20367987663196624,0.3589288741856649,-0.23864703339756488,0.16036552173451454,0.4226497939784062,-0.2985671919424311,-0.27592584097098943,-0.023503851435197936,0.03207208348597389,0.07325205948942373,0.19465650135809484,-0.25370528735075976,0.2683112689185562,0.2482736912249191,0.09792746552620288,0.1445363410178926,-0.27417502844108244,0.25880673533357074,0.039529418707147435,-0.20348276242487465,0.15032936630660781,-0.2525876126546093,-0.3606908935201158,0.4519025820630309,0.4267071033230501,0.03746418905776253,-0.10661658564665498,0.5150183048408637,-0.24686211313665507,0.13499043979875486,-0.11356895284409863,-0.040909677946712145,-0.5479486277347754,0.20431723501476626,0.25374005949859924,-0.2140243022622838,0.14323600944207618,0.0895154374301173,0.37141371462067985,0.17292569847890427,-0.2911916971778649,-0.1900621331769493,0.15615247018948072,0.06008167169679883,1.0,-0.12107288636172893,0.007118784589954218,0.007855798720793582,-0.5832414168209097,-0.0785202108145046,0.22471007168487803,-0.06295078725314872,0.14423295511799913,0.1338640445269605,-0.4941689923820896,0.07155539249176986,0.3435702127013849,0.20908560634779413,-0.006589045975423973,0.2247741798803088,0.017259628846934005,-0.24329961733624547,0.3454296216153739,-0.013922489747145037,0.05843817295000039,0.34477911141223044,0.08254796772192928,-0.18174806059860696,-0.30216035531899543,0.2276172877912022,0.29313553976621237,0.5215511932073583,-0.06891319278283196,0.17752481232359396,0.24038614246433831,0.4020498887814974,-0.3770215108963031,0.21264392321688125,-0.5063071671748335,0.04707519406006254,0.46827321120868887,-0.052655274221482674,-0.02741575475602628,-0.05239101714473923,0.22831941607433817,-0.08941302725325644,0.048762751812894724,0.05600437201453427,-0.48995779277777,0.19585054681232328,0.35012035886304793,-0.017449634765540047,0.1171551896224371,0.3003142440046544,-0.10363329967740217
Lingual_R,0.8607567967024238,0.24689219832954315,0.14812088795425615,-0.15858223882322944,0.21783733495966565,0.3267933794262372,0.11048706297689331,0.3808417415072747,-0.2707127112166005,0.20676308474641406,0.5866649546705187,0.796886218877664,0.2243238971309656,0.45079710740138124,0.18771387052357189,-0.19193703684607163,0.16862809397885928,0.5861469082166192,-0.061501344791840815,-0.16207707143808325,0.4846644235317521,0.6389884907985386,-0.08483041126614126,-0.20698974484833743,-0.11576751141399513,0.21321236926295467,-0.1032408319702505,-0.2122597572556893,-0.09200293493708121,0.5053118146406578,-0.08992952311241714,0.28998743776411007,0.11613154427873118,0.14238635990296883,-0.1501194581339667,0.19272608269611585,0.1674480689364336,0.25813268665475264,0.07946485712273635,0.12974570616891173,0.16553334513327628,-0.13430699804936655,-0.1391361848730529,0.15549907634882898,-0.2655324639203706,0.15002374897613632,0.03238966391430455,0.5469769238645729,0.1523940448899601,0.45761059043072055,0.4472971767794489,0.5692792430557168,-0.03807338618093943,0.05176898887511999,0.6155581444872272,-0.06727138232171355,0.43118251895281834,-0.08207699558498222,0.5307383119334588,-0.12107288636172893,1.0,-0.1211422226992961,0.27533734518752534,0.39700843304433536,0.26604994375907814,0.3911759705744453,0.6328272571458424,-0.25199067648655865,0.16012557521141832,0.26767689844012404,0.1086479180875549,0.003660802121185608,0.43435387353847876,0.18659348194713452,-0.3600464162457643,0.3318599022459434,0.4569268660272339,0.325086689458764,0.9295411725316424,0.03960601947475988,0.2741926170095171,0.256927146656459,-0.22967062307741387,0.17828481741448154,0.08301376494049159,-0.04090557583177691,0.011700546294359094,0.3959956079870079,-0.27182957244298606,-0.04785633426483147,-0.26797429466018824,0.2378060235039613,0.4398579852513587,0.6405139597520161,-0.19033728964455027,0.14308053179489585,-0.19175426353970695,0.2959534808868564,0.31272964260768843,0.611467491208126,0.18517248783262302,-0.21073767422592157,-0.24291025095923036,0.4016881797672055,0.25316583067301557,-0.28008813621992074,0.06122728078412012,0.3539903728948428,0.06323823413444676,-0.006028748579447034
Thal_VA_R,-0.26669859337170204,0.360130575676259,0.21701801761498488,0.4932195045749294,0.17727447269614455,-0.08629807299632757,0.39563717899399714,-0.4289461694594467,0.362422038069856,0.5439003691547832,-0.0017825199433685632,-0.18158779964869692,0.3057617048385355,0.20171057777808235,0.44986378173066977,0.6023526735005132,-0.03784966894589801,-0.06037891708877335,0.30011911282056997,0.41205602840778616,-0.02141088173800075,-0.07556047462239399,0.5610275472621562,0.6065478583716474,0.6628139516573471,0.03705575975035665,0.5756971394606715,0.3779378764328112,0.1515383075256781,-0.3142528314372331,0.47669416740902343,0.5393017079450495,0.16949676235996503,-0.012413054139298989,0.6486989816378437,0.44715502242633104,0.3534358011666616,0.37514285996061764,-0.18342356304351345,0.18301991624041394,-0.06407192484008997,0.6524378083437681,0.23463549454234317,0.006592639395076897,0.30400635751411803,0.2147019787682819,0.7786840024042342,-0.30126275138769487,0.5060989553894037,-0.24556181648141479,-0.22253536194381107,-0.47845296702298973,0.2648575859637098,0.002175008828124591,0.3453695268214694,0.3951489578049336,-0.404689747640539,0.7421515656445669,-0.5844453371260274,0.007118784589954218,-0.1211422226992961,1.0,0.17576144728601403,-0.3092797832505525,0.26337164197688795,-0.4402118037967024,-0.3771132449750595,0.5171416956462199,0.7210303205511716,-0.06078743666747378,0.3975877334186513,0.28223074964229555,-0.1951234632853186,0.12394690510389729,0.5229815939700843,0.39746879116099665,-0.010095562723972204,-0.4313761138722286,-0.17537132558746743,0.6638867634301427,0.10980462960007728,-0.09151093527789442,0.5787956443999644,-0.02376792042001807,0.1406809279107316,0.5178492627951098,-0.1425232716924396,0.32731183549423243,0.5539989263013692,0.4407874860000185,0.5033362755293349,0.19474497431572738,-0.4017810093894847,-0.10339849919811525,0.4752337693315364,-0.19292109473444308,0.2743724610133414,0.4764469703673684,-0.04359733779608922,0.04848187655049182,0.1403525578821641,0.5406285154059285,0.48782406786872323,-0.14943820029843055,0.398061123520107,0.40020648976644657,0.28951758678632056,0.08469959833542856,0.18785760029526535,0.10713571854960093
Supp_Motor_Area_R,0.25078779226725756,0.1080307549483736,-0.14392329206654106,-0.009798825398518769,0.5672864035636684,0.4600333242608495,-0.019237748616816423,-0.25213914481106836,0.1492465257277552,0.37059555396014404,0.21079543637476097,0.27468466180363,0.30629889346779354,0.4310115354668064,0.6128024038583667,0.22735132337254338,0.3740071356370355,-0.015588036012212142,0.27169077039719747,0.32314181431083394,-0.15461813603990568,-0.05897707503237733,0.24009463839356265,0.10593189239929836,0.016419905711883644,0.4653713752849064,0.05718712924035261,0.39241585185258804,-0.14167068032506103,0.11169697718729651,0.24534100149748397,0.28744350148776,0.6121781138985097,0.19460837923860877,0.053741161621982995,0.31334893683189013,0.397947205010748,0.18530785817055717,0.17345145431284387,0.36735572806145295,0.14231429342008142,0.2288592656650031,0.3157100305703955,0.21796340674213335,0.03984065476484647,0.1292553377752573,0.217894060429132,-0.02021475234926892,0.02080797015148543,0.3224880099820672,-0.14171460612335224,0.08769962815810863,0.281716960720864,-0.14567605862971236,0.2772919030904483,0.045544657952642176,-0.06925490203227523,0.1459189617162603,-0.07535970703375879,0.007855798720793582,0.27533734518752534,0.17576144728601403,1.0,-0.14940882458657748,0.8203290349573569,0.17474942959912282,0.16672913705046402,0.14322841753262194,0.3003995914500473,-0.1486364361753604,0.5281149344716531,0.37063953489818846,0.2443276148130841,0.21127338601661227,0.24540009325294423,0.1967419377099858,0.08432137275393371,0.2762898883545302,0.18646138487827418,0.36779846502183716,0.2917601269212608,-0.05004446725290151,0.0810336985303497,0.3280651932905245,0.3948208440577581,0.34801891082439895,0.3159535216269119,0.18302021765824925,0.27124105141025406,0.48708563629678353,0.155760728658049,0.45194910852647935,0.0699727811176888,0.004803666697385044,0.3090196445044657,0.1026902391755238,0.07734880372818975,0.4553992573372584,0.13519389748759372,0.3668126907243687,0.5030339982343371,0.19152538205617622,0.2875099721377799,-0.1644819256327138,0.1794444502870537,0.12411071860251044,0.1654937796277122,0.45968160012693615,0.5080993424147026,-0.10712267804077699
Occipital_Inf_R,0.5402501813200806,0.17254310351093188,0.529690469847657,-0.011877382885552928,-0.21073373410340696,-0.241269439193118,0.41565527015587705,0.7741750093374121,-0.5884049790164196,-0.15498616251892125,0.2002219861828963,0.4460583903916925,-0.3031509447380012,0.14045049232945359,-0.1641407259684124,-0.5426111550428347,-0.32275874878193234,0.5176983137622433,-0.39314311664793006,-0.7383566092782226,0.6156216600521432,0.6531925227939064,-0.3508487058887756,-0.3428330218768377,-0.2425067864928682,-0.257682842708906,0.0563451449094941,-0.5456593777756287,-0.06944344852973364,0.24138273621173367,-0.46458028465056994,0.2239372848911787,-0.3490617570417224,-0.08143332983957208,-0.06771008001643124,-0.19268332124840298,0.009565507438924037,0.23481114110058904,-0.3677869092050979,-0.6093253689673194,0.014939195244920418,-0.325754591341411,-0.8095813463945097,0.14060557200948762,-0.2806959210651017,-0.008686254619072633,-0.10141163250428972,0.9198622493847768,-0.07831657770435752,-0.2059759382612627,0.7088461505592885,0.3541911611944444,-0.35782975626924507,-0.1870571362504834,-0.10151037906773532,0.17977803507424908,0.663662385548979,-0.36460164180151156,0.48058058914337315,-0.5832414168209097,0.39700843304433536,-0.3092797832505525,-0.14940882458657748,1.0,-0.08935150241056242,0.07299027466836258,0.3998702172979963,-0.5116744993194574,-0.16148750028588446,0.7888912814149496,-0.116084738881621,-0.6104355407929088,0.013948321078127919,-0.06050444475230688,-0.7158499593936807,0.02450824771557189,0.4894055487928454,-0.17174053818280502,0.4120598104933584,-0.3637051275073786,-0.34818136446476,0.37336245040437804,-0.17612465671145067,0.22743355967252935,-0.4847366269526233,-0.5876814292004839,-0.4341040086675502,0.20360273442546056,-0.6961677820211053,-0.6717368512191865,-0.6341868580744503,0.27960415216572876,0.2317683999280126,0.8116758076331081,-0.5367893721967162,-0.14563524809072506,-0.19440990173015102,-0.16651112600932078,0.2602511102723617,-0.18342763801013223,-0.13091095528472932,-0.47853863641249333,-0.536875055628835,0.7720119006351281,-0.12986180311237727,-0.5865973752631508,-0.11535590560594501,-0.1544424032242706,-0.5704717083350191,0.19600065808658695
Supp_Motor_Area_L,0.22917554385719988,0.32163325911609864,0.1255054065685891,0.297981083617216,0.7095467656009887,0.3497194652080728,0.20817908255840215,-0.33583640169121093,0.11000435324972754,0.4889500583743638,0.44374870571316494,0.3038617087629485,0.23755373911022676,0.5011522071003589,0.777210068978213,0.23045928845784566,0.39433391072966517,0.005080853975147079,0.00847614292278057,0.2764682311676011,-0.1200388399797307,0.07581019822347754,0.3637561206351587,0.2599954811986192,0.026719536856857344,0.6015346666928592,0.2637595929891874,0.2219308078707522,-0.05373240875043281,0.2583025137657173,0.08487681248517617,0.47193775869436677,0.4109253891344537,0.14277886343265803,0.23449730024747834,0.40175171758886496,0.5708311857749568,0.3912185773901519,0.2320659445712916,0.16869436516206357,0.4044063477495353,0.3748465402255365,0.1983368645341972,0.47130349682008527,0.023889275353268766,0.32712439029197915,0.33915659441653656,0.004600784226992572,0.0834767358588552,0.07095955470530509,-0.20829009263689538,0.11646252910951331,0.17112077727977165,-0.0962886834067652,0.42999044049333146,0.23136542475784913,-0.044689157632950706,0.22149470811483196,-0.20879134167379448,-0.0785202108145046,0.26604994375907814,0.26337164197688795,0.8203290349573569,-0.08935150241056242,1.0,-0.011184897181410443,0.2834427864634314,0.18446778288853552,0.3312530411799769,0.05089379522447471,0.48902002350450313,0.3316107133905738,0.14090973260932643,0.17839823211121175,0.18086428477328803,0.20171539728152368,0.16075348037796391,0.05164360113317987,0.17870473174358872,0.4319363783780154,0.1478746969908339,-0.0806520210109598,0.2781605079569019,0.508990295971866,0.2730118965248006,0.26788768500926247,0.12682430178215442,0.28302491257500795,0.19733486742934422,0.3926326821428518,0.0574606854483673,0.6991580983788056,0.14382187083830847,0.10371922331512477,0.1774735314903377,0.12238008364177409,0.1556652485726154,0.5760343840797344,0.3843282345884325,0.2687445481923997,0.5389187493145805,0.3221352857603822,0.32128057048969394,-0.01339830390741782,0.13350365248096208,0.10893420150641764,0.31481904027396634,0.6814771494351172,0.43282352191239654,0.062064110001345284
