,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Cerebellum_10_R,LC_R,Temporal_Sup_L,Cuneus_L,Temporal_Inf_L,Thal_VPL_R,Temporal_Inf_R,OFCant_L,Cerebellum_8_L,Caudate_L,Frontal_Inf_Tri_R,Vermis_9,SN_pc_L,Precuneus_R,Occipital_Sup_R,Parietal_Inf_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Thal_AV_R,Cerebellum_Crus2_L,Postcentral_R,Cerebellum_3_R,Thal_PuM_L,ParaHippocampal_R,Vermis_3,Calcarine_R,Thal_Re_R,Cingulate_Post_L,Precuneus_L,VTA_L,Thal_VL_L,Parietal_Sup_L,Thal_MGN_L,Cerebellum_10_L,Frontal_Inf_Tri_L,Pallidum_R,Parietal_Sup_R,OFCpost_L,SN_pr_L,Thal_MDm_R,Thal_VA_L,Rolandic_Oper_R,Rolandic_Oper_L,ACC_sub_R,SupraMarginal_R,OFCpost_R,OFCant_R,Parietal_Inf_R,Occipital_Sup_L,Frontal_Mid_2_L,N_Acc_L,Olfactory_R,Temporal_Mid_L,Temporal_Sup_R,Occipital_Mid_R,Frontal_Sup_2_L,Putamen_R,Heschl_L,Thal_LP_L,Cerebellum_6_R,Lingual_R,Vermis_10,Precentral_L,OFClat_L,Frontal_Inf_Orb_2_R,Angular_L,Fusiform_L,Thal_VL_R,Vermis_1_2,SN_pr_R,Precentral_R,SN_pc_R,Paracentral_Lobule_L,Putamen_L,Cingulate_Mid_R,Thal_LGN_L,Thal_IL_L,Thal_VA_R,Thal_PuI_R,Frontal_Mid_2_R,Cerebellum_7b_L,Hippocampus_L,Cerebellum_Crus1_R,OFCmed_R,Frontal_Inf_Oper_L,Vermis_8,LC_L,Red_N_R,Cerebellum_3_L,Thal_AV_L,N_Acc_R,Hippocampus_R,Frontal_Inf_Orb_2_L,Insula_L,Thal_VPL_L,Lingual_L,Frontal_Sup_Medial_R,Thal_PuL_L,Frontal_Sup_2_R,Thal_IL_R,Temporal_Pole_Mid_R,Amygdala_L,Fusiform_R,Temporal_Pole_Sup_L,Calcarine_L,Thal_PuA_L,ParaHippocampal_L,Cerebellum_9_L,Raphe_D,Cerebellum_7b_R,Amygdala_R,Cerebellum_6_L,Rectus_L,Vermis_7,ACC_pre_L,Cingulate_Post_R,Occipital_Inf_R,Thal_PuL_R,Heschl_R,OFClat_R,Raphe_M,Cerebellum_9_R,Thal_PuA_R,Cuneus_R,Cerebellum_4_5_R,ACC_sub_L,Cerebellum_Crus1_L,SupraMarginal_L,Red_N_L,Temporal_Pole_Sup_R,Vermis_6,Temporal_Mid_R,Cingulate_Mid_L
Precuneus_L,0.1171551896224371,0.45968160012693615,-0.06811919950831437,0.12578904137046648,0.22952471651817943,0.6974183459994979,-0.09556268444791033,0.22226507496604617,0.11214066919727968,0.39339914971266116,-0.29009373572955294,0.26953524767400266,0.0883812344790139,-0.0810054711252682,0.188275849184326,0.7276588170240491,0.5255590451156588,0.7422551331665199,0.06339385259093326,0.4644899083032289,0.028007689971634383,-0.4181076034248581,0.1464465913826766,0.4803424050522815,-0.22965487613615318,0.25985943873045086,0.31703377722876125,0.32473844881516206,0.14075063190933831,0.34854680025472723,1.0,0.00260077330458577,0.07609679803943362,0.8150196945564744,0.2885091624852248,0.0324120871484195,0.3709722297946867,0.2699603461692458,0.640711923963351,0.495336011899497,0.0895059627550916,0.07342923234285632,0.1051598491505874,0.38158352060976947,0.4536763096562259,0.010317406198335514,0.12762396831939862,0.42398904228785494,0.23885078324937048,0.3132887833202583,0.6408256266956126,0.42960016500440823,0.08877049918463525,0.1398700477048716,0.11932968821367111,0.28998332463672155,0.3344930366990938,0.6499473477103047,0.4066992084551074,0.0918338128483437,-0.2295932175483798,0.05181121292313028,0.3539903728948428,0.17935177345519304,0.595714735660826,0.23469364145113555,0.2997144968921378,0.6361669568831688,0.027800859164671586,0.16954846922571737,0.17279495287109695,0.10446557994126525,0.09015751823332556,0.07847523335210375,0.8386013566853792,0.3541022001788392,0.26568593730321755,0.22698793644714332,0.17285015016272465,0.08469959833542856,0.13877312936456435,-0.1508977394959846,-0.2719450997237198,0.1743537122713278,-0.07102844132177077,0.4719005643864486,0.13144956914235842,-0.3056347176221849,-0.06319548048395744,0.004779511011796238,0.20865784543011745,0.0013271821069280939,0.10726806010987695,0.2187725831625282,0.3719717084641818,0.2763674030116113,0.06333580330517363,0.32134497400012363,0.576093634697903,-0.09763843050074869,0.1538758865533272,0.40750999407096483,-0.23089632041869898,0.23212965853698175,0.33201169688306575,0.11177239158405483,0.4063787061764293,0.035901347028013994,0.17978536982752108,0.005597931839262651,0.06076877533781048,0.020126638338735382,0.1659359773310967,0.20739993520905406,0.17090469051158,0.028751550395974695,0.5526301378469508,0.014332949075922691,-0.1544424032242706,-0.14514944096804078,0.19573149305550155,-0.2556290126145411,0.07036035618273091,-0.22638175662077603,0.2959646005372622,0.6120373089636356,0.5117401935438916,0.13491529394318888,-0.26176911001103836,0.5848524298942305,0.057866644856012873,0.2796604609904316,0.32678125413198383,0.14911696853048328,0.5213177915263584
VTA_L,0.35012035886304793,0.12411071860251044,0.4554148291121219,0.28972468799989853,0.29863054091316465,-0.22479588403893555,0.11716448340989008,0.23573262503365147,-0.41577795000768925,0.41279975348186027,-0.4396852585206721,0.21490316068837387,0.3430882460984496,-0.2470813352086691,0.4566211256533671,0.03275715721529931,-0.3582718998973874,-0.14624631523453924,0.23573525050049543,0.12686044152576614,0.17694334016956714,-0.48955610383926507,0.11968839971214133,-0.07619385822015179,0.41416578178535723,0.5071878829449336,0.06268133192743841,-0.4162960833612203,0.028021570756999646,0.24171986333345746,0.00260077330458577,1.0,0.3393460803378585,-0.11692112692780293,0.3565266617036239,0.24378820938035944,0.4242491305209081,0.10284437453667983,0.045657137959728346,0.05976636569331736,0.5729425943725582,0.2683004973418345,0.41663437600764885,0.2408978644145262,0.008231874097552787,0.23546484012357324,0.15505185170567196,0.15772296790269283,0.43004925625705354,0.13348453612055225,-0.38443958001883677,0.27546597600311956,0.40777717104329947,0.13427646356095707,-0.03597512914855538,0.005797086557668922,-0.48961327409592725,0.17222888495121036,0.2134233493201734,0.31813391599602725,0.42482360658316737,-0.4417050729051694,-0.28008813621992074,-0.17145202378878635,-0.12416679533230664,0.48893710477674296,0.12144385910521403,-0.2799972467825826,0.06487754105361813,0.31701334687929306,0.30064098273639156,0.15617561615681244,0.16443723760323872,0.3082922216803767,0.09893065770520994,-0.1183523926502865,0.20967525879412857,0.3907950374310685,0.2538381161181217,0.40020648976644657,0.5568006541537133,0.4823128600623853,-0.18876687509845336,0.4197414485435427,-0.5425271703495084,0.14954429309444367,0.2933496124995257,-0.2476277306274364,0.2984724141452951,0.5934491409717889,0.19268576210773716,0.10095149926471794,0.3839815149257642,0.2352397082315505,0.5923337438884232,0.0011106071994606997,0.16357837287834903,-0.3194623082117722,0.028517976281634803,0.5639735780819515,0.2541489372658287,-0.022829320655620385,-0.2367333870383696,0.30975498541544944,-0.19300115907742088,-0.2357647371360955,-0.36928033231428004,0.14312486081402462,0.6867484062954328,-0.3719691982846335,0.4425858824148358,-0.5289840959661684,-0.34924910081876337,0.12064729490757227,0.028833413224790747,-0.3714551523763058,0.14561353116310388,0.35161705771531504,-0.5865973752631508,0.28515064224465997,-0.10335844084324737,-0.010834755479778262,-0.4786337189240153,-0.34329400255083636,-0.10740325670792786,-0.4245741252005204,0.23966467838574948,0.28959849844540625,-0.38040915452131724,-0.257473005050548,0.48480173448027436,-0.27306222130474983,0.0015373658003616213,-0.50668594141823,0.08895180619351338
Thal_VL_L,0.1338640445269605,0.3003995914500473,0.46538926558477306,0.47241308835973783,-0.037803814769536224,0.1666718633532177,-0.09553984347254452,0.707516394055134,0.0060090974577921025,0.37825667735101565,0.055325820115696096,0.4368331337467595,0.08795301600773997,0.20709053913848124,0.40801043307614365,-0.06473659594078883,-0.24711772130795356,-0.16388327510392062,0.14301597160490104,0.5425168434215799,0.7439784704596135,-0.19734979375635697,-0.11440572650322034,0.2769959263350866,0.36822394366471284,0.39065084296881347,0.4295092243812112,0.03478802523183372,0.1587971338849101,0.5396682595225973,0.07609679803943362,0.3393460803378585,1.0,-0.16102532920154608,0.2682928402113527,0.2580714834445582,0.19302969975872394,0.10299489866728942,-0.18804158780724156,0.2056183953430859,0.5379275245888212,0.8357712746172159,0.8043761248603012,0.11871365492420606,0.23146989163643622,0.23060326594510633,-0.11539622157852239,0.2510087477168145,0.3596454908166232,-0.15284877649398845,-0.16632790199607897,0.5263211917122878,0.18936862646067773,0.4661613116599094,-0.19324831917159946,0.23492074178180314,-0.2720503494471256,0.4401850755207377,0.20368385350066234,0.31760610391814686,0.5405407379028571,0.07929508780840251,0.16012557521141832,0.21710379123549994,0.1222142436230236,0.19028129256940912,0.3339432458271858,-0.0436300111637238,-0.027418270845323944,0.8255293178756982,0.3637660043726538,0.17328447395606225,-0.004295923568815561,0.241165353370171,0.1541635810961246,0.29636596558067685,0.4638610627875003,0.4294897705662954,0.4865461385274468,0.7210303205511716,0.4746389072049347,0.38586452906050245,0.09392128737819362,0.20561839229998635,-0.09966447394722804,0.33012970701314365,0.2116102481178361,0.2735456193114518,0.3696139490545014,0.3852718922589825,0.3964974583588799,0.5311862832790174,0.3531508017652121,0.40887897244517213,0.22289328990504212,0.010431613905655163,0.7025818967760978,0.11204381432415615,0.28679086178257884,0.4129063337390466,0.3296070658804522,0.61248511288098,0.16534531238939795,0.055008155879156244,0.1668688706597924,-0.20087396291463847,0.10719059504258005,0.6617540449737435,0.41196904737458445,0.12482180734775689,0.16622699941021749,-0.07496317972534736,0.11394115525588593,0.32071144403126045,0.2525870685167701,0.20310584262946302,0.18249479328570714,0.687691611804691,-0.16148750028588446,0.6154403790234625,0.35450607957524777,-0.003947850953164836,-0.20250773156016805,0.1023754365226457,0.5433756229214193,-0.21708015787765803,0.49384098914301217,0.18882848112416636,-0.13900567421214108,-0.27928768884472677,0.4199976219967913,0.13962872098557916,0.2568228830285013,-0.05005663159130841,0.10103120818958514
Parietal_Sup_L,0.03746418905776253,0.14231429342008142,-0.2660169615277739,-0.08406402698664105,-0.008770805573662539,0.5836163258808075,-0.32828318646250054,0.08485862950237706,0.24981263882490048,0.19199308331005785,-0.22387588641899844,0.017177617533685786,0.039869410594418696,-0.1892204565957016,0.10647271519724422,0.7423680636667507,0.6717493168922527,0.8765627893587195,0.07421664095388693,0.19800477795087765,-0.06530448434806645,-0.29779517867870997,0.16472427498291664,0.4572329493263984,-0.5181728811135984,0.1657066655191074,0.19259854145291633,0.22661059954362486,0.03930058227887629,-0.02884413504710963,0.8150196945564744,-0.11692112692780293,-0.16102532920154608,1.0,0.1691921247134642,-0.2180003183679462,0.017940658060759465,0.16065983219874655,0.7106081963396699,0.37113290593776854,-0.1533621373470256,-0.06556786906084106,-0.09421039969991628,0.23292391286952618,0.37464019176713936,-0.020521037877234607,0.14236900724555027,0.4871648438633737,0.08730220757554603,0.2942802594861927,0.678153816111862,0.05768348065152004,0.13012958043035316,0.04048516998553408,-0.09512335003431174,0.3452569994269966,0.5437636620452448,0.3630202389845009,0.23606239902858828,-0.24496633334301735,-0.5870517874970348,0.06386134798179031,0.16553334513327628,0.07791829113738845,0.5908088751283438,-0.07529618733120175,0.32781922325675655,0.7832302787092218,-0.2692067471576175,0.03119078063053966,-0.12180109905910372,0.19859705228358465,0.017468879759991587,0.02196130177050635,0.6348761213889216,0.4044608493192768,0.16431743431576293,0.11636164365372136,-0.11380472696082791,-0.06407192484008997,-0.10231388237581511,-0.41436144295289257,-0.22861773304427552,-0.16995597508010613,-0.014616110397114065,0.4060707179094622,-0.19936549221340974,-0.3211402576598984,-0.34286418329269963,-0.23323770828855267,-0.0754321842441332,-0.07957190827558301,0.02991689063166069,0.2261801292138078,0.10028729368360234,0.16452129082480701,-0.1296236487453586,0.21209552491704045,0.40381434151785905,-0.4246716421801069,-0.1773464006576425,0.20518658627370073,-0.26826140738315457,-0.08058738110820508,0.22939717570774337,-0.027889523435923266,0.23531880191411814,-0.15020080079469425,-0.1418694610904947,0.1983161769564005,-0.10002836721205989,0.135886412170996,0.20803861416550537,-0.15996423949566738,0.13851347284336327,-0.010027567167544955,0.44499837487463967,-0.23836503348226112,0.014939195244920418,-0.24757062793132525,0.2196722608086423,-0.044225931738972164,0.20394121713010982,-0.26830404301816496,0.2550900106665668,0.6195439614422315,0.27950744017158924,0.05562030084613473,-0.3228269087113832,0.7106588700672132,-0.20814607969806362,0.42356477175606944,0.10461558658561321,0.35857783324858483,0.3752735338007871
Thal_MGN_L,0.07667029677290133,0.24864395230533692,0.2938973764173844,0.16075165593236,0.08927604199717346,0.13574035835382545,-0.053201773277005225,0.2543107641179001,-0.01575817021558014,0.40914820185034934,-0.24435609139670636,0.21778520161210374,0.16672356991980247,-0.09125709619561477,0.2302355420793455,0.19646331843674716,-0.059900847458155326,0.16053203982658867,0.1445543015163694,0.23583413876536088,0.18336782997810583,-0.3183601370576198,0.03549860762412966,0.05373243702971214,0.2205943285678041,0.34782367107184864,0.18343128289842606,-0.047955516133583315,0.17937941139771044,0.27491789585172155,0.2885091624852248,0.3565266617036239,0.2682928402113527,0.1691921247134642,1.0,0.2761318370962208,0.2157628173358608,0.25920621110728775,0.12758137872231193,0.2339361224931141,0.4116319523524193,0.24479278124036014,0.2515963836367083,0.1907770820339259,0.16399590118503884,-0.01635655528731578,0.018903266184844194,0.2506417739758767,0.25960308999956255,0.07421378216222464,-0.06645249303820844,0.3164745672021164,0.09882526668325514,0.09287486645447243,-0.047090788726550446,0.05471153872755662,-0.18234319655696507,0.3723691711688803,0.14503409815142246,0.04285213230908616,0.21968426729023285,-0.13107367604704165,0.06543138479263402,0.06986945314030753,0.18862363134505994,0.2690844772137487,0.20970938072589523,0.05019465460950457,0.0022724614460937474,0.25518540573499954,0.3080355458299263,0.30991144791439373,0.047265580473070286,0.3326357872183031,0.23496326198915243,0.08293634370370877,0.23263903596527236,0.36486847509294945,0.11193177492488869,0.26109017592267614,0.3056474090787847,0.21021663663830473,-0.13175942684700367,0.18410398115684923,-0.15855335803058623,0.196367076860197,0.09289006886454677,-0.1614091004479673,0.09592961199958144,0.32516608643165484,0.1964533048362888,0.02823328893102434,0.3097735477917799,0.18235549734654466,0.36432577238812974,0.054259227537954396,0.18171938601483262,-0.017329546425111506,0.295562840445585,0.31671931579802853,0.24593766761756622,0.2080642139342971,-0.1265833265141006,0.2250993140387013,0.1221429489806573,-0.08056790143854117,-0.0713389679302368,0.06606807674714593,0.45164019489075236,-0.15392952996152298,0.16174655453881395,-0.18000738216049306,-0.08543412058257283,0.11834461937697068,-0.037859685100506545,-0.11765931371910575,0.22811507302298092,0.26882283849426963,-0.21475149637715615,0.10588138074394901,0.04203714991467286,-0.021795461057042623,-0.1703333331600499,-0.21823846101330238,0.0741173597683888,-0.05996577270575483,0.32080607692633745,0.19580554639272862,-0.2504936887894708,-0.003201591505371814,0.2018568811952261,0.026780347695366052,0.15020954026996294,-0.16757964437822154,0.20128786386592154
Cerebellum_10_L,0.0895154374301173,0.281716960720864,0.47438981114542267,0.39807456608432945,0.21038092477046672,-0.11914825675435306,0.20963359799293885,0.2129118193591194,-0.20140381493324674,0.35093968296955363,-0.3639212239277085,0.3043177116464123,0.07368183149337333,-0.08325557354351323,0.12275359228668084,-0.049027007863556286,-0.3419229331074726,-0.15425830701119597,-0.05335364812880354,0.14242135681943677,0.13520566601945308,-0.371386384922918,-0.014180264956977754,0.03799457429720489,0.4197106318265811,0.23748751887840167,0.13539739773336792,-0.15434044794234672,0.12319239457347837,0.3605716571454427,0.0324120871484195,0.24378820938035944,0.2580714834445582,-0.2180003183679462,0.2761318370962208,1.0,0.38169507030653615,0.22531850165975736,-0.14976766299970956,0.22000388946026125,0.43458633820386755,0.15438872411171162,0.2725164381928624,0.20051001150512768,0.0658736436309137,0.06698331539675742,-0.018520635568218636,-0.003716106884299147,0.28916429377005076,-0.026769357466301918,-0.2671124007253657,0.43284685559397457,-0.10282512535793263,0.0708105669048391,0.09711573260743363,-0.06160060043730175,-0.48538851564630364,0.344975644754879,0.23589482103411433,0.2260730573030453,0.5186982510958412,-0.19856935116446675,-0.03807338618093943,0.06556864270016356,-0.02204175971395036,0.41640847330753455,0.012640006292237854,-0.27629965302978515,0.238651506241595,0.21519152153154691,0.4902715702375434,-0.10973241482901816,0.054102302858500935,0.21612773496655266,0.07300464089372288,0.010909741468725758,0.22311284120436156,0.2556853548405288,0.18957750541973617,0.2648575859637098,0.43084904821478465,0.3528072293902661,-0.339623817581339,0.4332586506091728,-0.25103155151376155,0.11574634555454004,0.37965730226477157,-0.16200524571750502,0.4597324743261,0.45571372655643555,0.43444148889993794,-0.029350583898213826,0.3298158571452448,0.1279378565761874,0.33614904479376057,0.011689898324651376,0.09995150668350535,-0.12626180728654654,0.305250812126169,0.4669045464908183,0.39564898024669376,0.12308899465723655,-0.16713045198082355,0.412090091862955,0.005327325407859546,0.059711812028652764,-0.10625582836011771,0.13344739148285817,0.5043777267530148,-0.4069933712614108,0.3459606548522925,-0.3171782845650722,-0.09482178985613667,0.2917145065071389,0.1420299820823787,-0.2105579698714026,0.1882575464512184,0.34752986215485027,-0.35782975626924507,0.24752337759480397,-0.08680303565297467,-0.25762739724714634,-0.29037619647642265,-0.14035950700232738,-0.07399125154642894,-0.2920531290410136,0.2373369559650313,0.19688816264191825,-0.18664479449235466,-0.24849867393281458,0.44330674690706184,-0.20981065299811597,0.17174033122322455,-0.38404654261721216,0.16914515605775612
Frontal_Inf_Tri_L,0.3003142440046544,0.5080993424147026,0.31367446576223906,0.24709593801532667,0.8367865375096338,-0.08842495771139054,0.622035758683726,0.03877686540958419,-0.5422898346127597,0.3755570726729622,-0.4709447935184226,0.4949476632782497,0.22766055475207228,-0.20055961843247005,0.17483187568404546,0.3774250821956805,-0.08150276424808062,0.018060599381142017,-0.011146965543617774,0.21662200114581928,-0.19601135872146386,-0.49919814489294956,0.36449990845384544,-0.011058539676234502,0.5939331079997837,0.17180857583721318,0.06601926538936556,-0.03505540608298791,0.22861239014050255,0.41656149965073797,0.3709722297946867,0.4242491305209081,0.19302969975872394,0.017940658060759465,0.2157628173358608,0.38169507030653615,1.0,0.42329818464039276,0.31510699795365915,0.2417773202835001,0.4053311628988813,-0.026610226616960705,0.3202240381328571,0.6184949749739729,0.2750770158770385,0.09201225864560497,0.4218021051977932,-0.12131481690734518,0.32675742641728894,0.43546890854486964,-0.0013437052150485978,0.6166146930868397,-0.061229183828442516,-0.058941048355085776,0.5699960464450479,-0.09105096837404772,-0.36537937168115037,0.4332261812114506,0.6930704215639825,0.6350365232417169,0.5018029399912873,-0.411218034260465,0.06323823413444676,-0.07846704299663812,-0.03683065986528108,0.7834319747765132,-0.13584281292327005,-0.15912303747256382,0.596086373738847,0.07672112439245235,0.4337882797573064,-0.1966734047825836,0.4072114926261625,0.16906758389659302,0.49702193154187013,-0.024701775477784817,0.2704756357318435,0.1481343182154364,0.5375523908427954,0.18785760029526535,0.5080562821375733,0.4742374257467315,-0.22800427254232492,0.8014564341402589,-0.4466429588132965,0.04764617876581078,0.8601684658406583,-0.42842775263285554,0.48810120615192476,0.5667719720731825,0.5185603163998986,0.07165917717262876,0.24716196759934395,-0.057297628725956895,0.7595127675121027,0.5338892659998299,0.16269415865857442,-0.02905881069807641,0.21871957570250594,0.6178608190112018,0.5851848733033499,0.03478436043841835,-0.34702917297639796,0.6988954037841187,-0.040696206681004626,0.3594021981821499,-0.003443667617893898,0.24327299663998186,0.6791808168265043,-0.6370407038758333,0.5237441668879306,-0.5575673862261485,-0.33845961299733923,0.4717053118629636,0.14935224851011153,-0.41323552332550173,0.2756577978921988,0.2575830235409451,-0.5704717083350191,-0.004160799354478421,-0.30607820893613036,-0.37993704502030895,-0.3080659112131573,-0.16328143631610867,-0.06726472583260905,-0.06955287430749828,0.3061284873130662,0.11718572305436054,-0.07711280890233431,0.13486181461426544,0.6111415207735302,-0.498708365397183,0.15763719031623935,-0.5917425983499089,0.5307151656328116
Pallidum_R,0.26817833077139513,0.4600333242608495,0.11009514454170265,-0.1740842434990528,0.4150855124110342,0.15508440601380596,0.4373458054986933,-0.015511707408989828,-0.3506986310623059,-0.10206585567229366,-0.15117889954461097,0.5218166457023965,-0.148095298024626,-0.08063424445104476,-0.2745807763955914,0.45388304250113676,0.3490923722254994,0.042411206311891866,0.050291422394440954,0.244759010728847,-0.1490548662455379,-0.1798812501525176,0.5411144973518129,-0.09447725810140492,0.2408447348379824,-0.18745860716654392,0.09841653908149325,0.29624779513444877,0.25041829809708366,0.16666841381345077,0.2699603461692458,0.10284437453667983,0.10299489866728942,0.16065983219874655,0.25920621110728775,0.22531850165975736,0.42329818464039276,1.0,0.4133567378220257,-0.05439702279590758,0.04151984900073346,0.02158726305660017,0.01477623644989259,0.3845321711800995,0.31134241345267366,-0.3570936734097866,0.46747072124226813,-0.3295861023637438,-0.23864805297049585,0.5455975750509967,0.2811483310129241,0.2853581898621679,-0.15152977936820844,-0.41890889891228306,0.5144203547609736,-0.2814923006699797,0.11151656878204604,0.18382421560766637,0.6928959305150845,0.2710323346735203,0.08912655750009923,-0.16314228443912718,0.3267933794262372,0.002683386354834607,0.05114358553249465,0.3168457304614541,-0.32900926350400894,0.13782860453516174,0.4903825226677359,-0.030347925562084585,0.15273187167788346,-0.049082258783558444,0.5631195056875691,0.085455100274036,0.22137342223048145,0.11341621770693175,0.2930957994723634,-0.06594268945338397,0.164340619826948,-0.08629807299632757,0.31312814053895616,0.2716880188969292,0.07542366492908324,0.46522105533169034,-0.13275856338083694,-0.26849198317931716,0.4213210867105815,-0.21520484359145417,0.008725067391039521,0.1260063920369968,0.33101231866361447,0.1206437802811477,0.08980016726037514,-0.25560312375762256,0.2907069741108911,0.5394878287091194,0.1497013140428727,0.3588637647039757,0.09763783667804457,0.07343449027655376,0.4735472731403435,-0.06174864937234444,-0.05637150040508711,0.3764287919752541,-0.027172225464467556,0.40862808405149265,0.26781007230581705,0.20323690942901274,0.26976400993892247,-0.3705521729078206,-0.08899767604627028,-0.2834151362391286,-0.2698753982789561,0.3977291060838887,-0.22137846706151282,-0.13100105943032708,0.0016456113312373233,0.0684006183300923,-0.241269439193118,-0.11753523712256987,-0.36059423572129995,-0.18385411933639062,0.1019408683355556,0.08324142594088674,0.09893260849424923,0.21548375339315373,0.19355312583327786,-0.15456530985667052,0.20390972931234735,0.154278063129624,0.07174050678147982,-0.3664364015992557,0.11379960292711676,-0.3117476689034399,0.2953750079703937
Parietal_Sup_R,0.4519025820630309,0.17345145431284387,-0.02529407563468165,-0.20860096061416247,0.38330758593668324,0.3259428531713161,0.2246693094083588,-0.17267106649594421,-0.3662008609761314,0.13224209877246787,-0.30421939429026734,0.1379422274676769,0.08169133823128501,-0.35282328605494273,-0.11858239732246716,0.9088536923788817,0.6634562840994513,0.46787548199695217,0.17140488890655342,0.1438981339543484,-0.2934591728570986,-0.3968403726323694,0.7441722531327885,0.07447782521478202,-0.18476108164714647,-0.07214871277063156,-0.12237869222414029,0.12955271942689459,0.1408237982066369,-0.10705283976856159,0.640711923963351,0.045657137959728346,-0.18804158780724156,0.7106081963396699,0.12758137872231193,-0.14976766299970956,0.31510699795365915,0.4133567378220257,1.0,0.12004149716151029,-0.05155317647274337,-0.14924770663967907,-0.12160357332392975,0.41638054126536217,0.12603138050580737,-0.15352509463072975,0.7167254066863765,-0.0016421191227457528,-0.030303186196331895,0.8440413324288372,0.5498605596881958,0.08682703580650207,0.023814350634034212,-0.2692047711343972,0.3328240767071519,-0.04750050162350007,0.4190223911314983,0.11360274341766002,0.3571590986776045,0.06707438598517093,-0.35062106436683005,-0.3707732806525849,0.07946485712273635,-0.21933901413863477,0.05168887597163397,0.3579440303555885,-0.12933728477105333,0.4199561846059068,0.15776369040123564,-0.19671630049619296,-0.1818334861768635,0.05720362528933554,0.6227482369530984,0.11275789676080716,0.5342215479672999,-0.010510804058015447,0.17831737335045603,-0.09509858136908896,0.01580327525960621,-0.18342356304351345,0.05048112027476407,0.026600454285511464,0.04185677960663172,0.19291566526269732,-0.3928758520103836,0.07865116850945429,0.17785967947721693,-0.5335604899017492,-0.1708144611895397,0.032471324628958756,0.04771061768581343,-0.01798151531209963,0.026996581718085777,-0.19772052273387564,0.2668013415912758,0.3953388036764738,-0.12258379049836858,0.14733070369087015,0.026415680169885918,-0.2060257786040776,0.17707467147716027,-0.18613310745855738,-0.2857528839516148,0.2289628511864217,-0.15548708340794457,0.2695621412521616,0.06885311736501835,-0.021792382438730225,0.1424214813349903,-0.19905753019276043,-0.050855844609234195,-0.3229320096026492,-0.35030393791533904,0.08994804814564379,0.0596028670419701,-0.3113174036277912,0.1672580568304954,-0.20224459431052202,-0.3677869092050979,-0.2473818142369544,-0.3518704993056988,-0.10633495784132332,0.027048162578290916,-0.18181134574371846,0.0669844791821587,0.4308066083380902,0.20860320724783002,-0.08672637422004947,-0.12547247673524542,0.4497327054645114,-0.004846730400106007,-0.18813580326510615,-0.0008516189830301762,-0.17871624098880481,0.38001548210421165
OFCpost_L,-0.11356895284409863,0.1292553377752573,-0.024306733188243293,0.3200738592988634,0.09281368930340818,0.2995101422306107,-0.12797859668505931,0.36843835914324463,0.24230552389224821,0.6666756282010042,-0.18952478592895736,0.2261059050411531,0.030046479595716616,0.0817158609521865,0.3775295169587352,0.11229006953940238,0.09071145113859481,0.3426723315961557,0.09371954856240754,0.2837929077414786,0.274037343849676,-0.31563465220343884,-0.2694178245719905,0.46994887563473836,-0.013621625985741488,0.3075573815208009,0.4597087893390988,0.06243703328013698,0.05160622062399363,0.2760819300065923,0.495336011899497,0.05976636569331736,0.2056183953430859,0.37113290593776854,0.2339361224931141,0.22000388946026125,0.2417773202835001,-0.05439702279590758,0.12004149716151029,1.0,0.15519381525991596,0.15522178012737942,0.2509627568753976,0.16668034336624624,0.08041397787525024,0.24887139695015714,-0.19909050339977183,0.5111022857240418,0.4160035283286489,-0.11473115389197312,0.16508883310454342,0.37019860667145416,0.19098094957006842,0.4610346229533427,-0.07262620330770314,0.28053569397268663,0.026009668693682514,0.6648888259372346,0.19105392649877456,0.09989140097340429,0.07659831237564992,0.1449959020969577,0.15002374897613632,0.3797900754913712,0.2634698262494479,0.26223197689294236,0.3792493562301432,0.2154280706304546,-0.1181680465914731,0.3325032866339602,0.4530725211416083,0.09736856402138841,-0.25804467626075855,-0.043673460564462904,0.4794637864580173,0.3200970849427881,0.09983026785826964,0.22652053180331033,0.16592907358533596,0.2147019787682819,0.1050987456423523,-0.1557356140386509,-0.3836453593280966,0.15360135004937917,0.09177968761778896,0.6657647879865488,0.11902325023677714,0.02778392633764921,0.10090265847315506,0.02700586691375481,0.3576508147144768,-0.05343341630109963,0.15748275826635155,0.2642692757475964,0.34702974207102405,0.22014054355603171,0.11004425937988035,0.0574309422924581,0.7513052027642371,0.1559596364576461,0.10660025898039376,0.44484571283665225,-0.15850068917757446,0.30390666441406056,0.23144509143474767,0.1360439875654366,0.1279228336545534,0.006704415437260619,0.2443904151809353,0.0325119828507018,0.10740166207099919,0.08469518843895689,0.36853321547696216,0.1360446365520264,0.519839716045846,0.20966713780552276,0.7701882980842256,0.02288489330621996,-0.008686254619072633,0.01067975950171997,0.32676052105283176,-0.3494736508209724,-0.008034059620028889,-0.2233049599003447,0.2619010128977955,0.14743729813896606,0.3363367305242314,0.46801465421922317,-0.22964533875628368,0.1565173092266454,0.10431604615756741,0.42997395539946304,0.3185938876590301,0.15308391600481888,0.256493388306052
