,Cerebellum_Crus2_L,Vermis_10,SN_pc_L,Thal_PuM_L,Cerebellum_9_R,Thal_MDm_R,Supp_Motor_Area_R,Cerebellum_Crus1_R,Rectus_L,OFClat_L,Frontal_Mid_2_R,Cerebellum_7b_L,OFCmed_L,Thal_PuI_R,Temporal_Sup_R,Parietal_Inf_L,LC_L,Cuneus_L,Cingulate_Post_R,Frontal_Inf_Oper_L,Cerebellum_6_L,Lingual_R,Parietal_Sup_L,OFCpost_R,Temporal_Mid_R,Occipital_Sup_L,Caudate_R,Occipital_Inf_R,Amygdala_L,OFCant_R,Olfactory_L,Heschl_R,Occipital_Mid_L,Thal_MDl_L,Cerebellum_10_R,Rectus_R,Rolandic_Oper_L,Temporal_Inf_L,Thal_AV_R,Hippocampus_L,Cerebellum_8_R,Supp_Motor_Area_L,Thal_LGN_L,Parietal_Inf_R,SupraMarginal_R,Lingual_L,Precentral_L,ACC_sup_L,Angular_R,Raphe_D,Temporal_Pole_Sup_L,Paracentral_Lobule_R,LC_R,Thal_PuI_L,Pallidum_R,ACC_sub_R,Thal_VPL_L,Heschl_L,Thal_VA_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Thal_LP_R,Postcentral_L,Olfactory_R,ACC_sub_L,ACC_sup_R,Postcentral_R,Thal_PuL_L,OFCant_L,ACC_pre_L,Cerebellum_3_L,Cerebellum_8_L,Thal_Re_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,Calcarine_L,Cerebellum_9_L,Cerebellum_3_R,Frontal_Mid_2_L,Vermis_7
Occipital_Inf_R,0.7741750093374121,0.4894055487928454,-0.17612465671145067,-0.39314311664793006,0.4494581506365599,-0.1359264134222516,-0.14940882458657748,0.9198622493847768,-0.0750382013781422,-0.8095813463945097,-0.5456593777756287,0.23955105697989656,-0.08143332983957208,-0.5876814292004839,0.17977803507424908,0.14060557200948762,-0.48233269258488837,0.2002219861828963,-0.23066990706612409,-0.4847366269526233,-0.18342763801013223,0.39700843304433536,0.014939195244920418,-0.011877382885552928,0.7888912814149496,0.24138273621173367,-0.19268332124840298,1.0,-0.4663207491854691,-0.4969092203194261,-0.5884049790164196,0.41565527015587705,0.3541911611944444,-0.36460164180151156,-0.6341868580744503,-0.21923066125002416,0.14045049232945359,-0.3497591160103123,0.03511788348291675,-0.6093253689673194,0.803365706689717,-0.08935150241056242,-0.325754591341411,-0.4851950265937293,-0.4148445038061161,0.4120598104933584,0.27960415216572876,-0.39808687785562386,-0.14563524809072506,-0.5504868454360734,0.07299027466836258,-0.257682842708906,-0.2801973961062907,-0.4495202050260944,-0.241269439193118,-0.24934239340696393,0.02450824771557189,-0.34818136446476,-0.2909192820781233,-0.2267634956283213,0.8854073830181876,-0.005742722114700251,0.22743355967252935,-0.0366083908989977,-0.19440990173015102,-0.20564356408599582,-0.4572304055872854,-0.5367893721967162,-0.47853863641249333,-0.11535590560594501,-0.3031509447380012,0.7088461505592885,-0.06050444475230688,-0.5832414168209097,-0.6104355407929088,0.4460583903916925,0.6525968399278005,0.17254310351093188,-0.3386860560378821,0.6531925227939064
Amygdala_L,-0.37330531694190555,0.041008771009807765,-0.08786569097614991,0.579366589412305,0.021650719607732443,-0.17195444195491824,0.3089285706006955,-0.3157342129889948,0.07350211410725457,0.7819761823511102,0.2556687457880123,-0.09543127223934111,0.2630958639376612,0.33176849535965336,-0.3943395715654054,-0.20335710731981357,0.40950342486125363,0.02799898474910579,0.026717131491331092,0.68288706716569,0.51633280990737,0.09984089554692185,-0.08058738110820508,-0.23205506783293514,-0.6039921040638137,0.06616097455545666,0.15015346301366023,-0.4663207491854691,1.0,0.16878853383268833,0.5517500856659983,-0.43000062665445493,0.11761598897783064,0.050223694988003866,0.25612830208947684,0.19803014170153319,-0.1421472641571115,0.701146725717425,-0.22836401750748406,0.8018320299609313,-0.1607028686121812,0.15818145039446857,-0.1813173708721463,0.433141648059306,0.32745711025046687,0.044683622028124224,-0.26769388997193394,0.1220331951571065,0.11151976830912688,0.18442448886420557,0.6408715993965299,0.19166872649453365,0.06809304850877866,0.227403183651906,0.3764287919752541,0.005914941277400128,0.022341446478801204,0.5345396477382013,0.11513800376868626,0.11600926792254437,-0.21746559200727003,-0.09160935390648677,-0.27101573870395235,-0.04447919680768283,0.06742870795440155,-0.028771163884740117,0.3194868384157992,0.4741936136623594,0.2934905582140624,0.33766914573892476,0.5799223680391982,-0.26076277082214816,0.2590147762353491,0.3687084148114162,0.5056960929921523,0.10636386032538653,-0.54782790030091,-0.1417547121160719,0.4235990537531833,-0.2548268972580032
OFCant_R,-0.6236944794796013,-0.17688802759172026,0.6291663556702549,0.21595395983845056,-0.508591537068172,0.33804325599475354,0.18939497781619286,-0.4988591434710859,0.4507075184664508,0.4671199695937822,0.29960906823014516,-0.41533622183939034,-0.019296204975227632,0.47614277744356087,0.4249899330340017,0.19434072890651116,0.43200957820727565,-0.10674462163112722,0.356055344077931,0.16599902436832684,-0.13016655048165665,-0.3339076985136143,0.08730220757554603,0.6613944753637454,-0.16274784432569364,-0.324514614565982,0.25105446128011105,-0.4969092203194261,0.16878853383268833,1.0,0.6159993626850899,0.2757425125955758,-0.5424357490268563,0.5542681235699479,0.42941564165994756,0.1838877002751226,0.09265022446145621,-0.24447109243559428,0.3195001673561377,0.25969392913770223,-0.49893936191263644,0.2744592880232411,0.6649675770310493,-0.18592522160700722,-0.14451298018183723,-0.4460874664489739,0.20428085609820798,0.36727912079907593,-0.24368516002447582,0.7098879856563114,-0.43109869150581553,0.21089715749420776,0.6386477586726634,0.5133894569690317,-0.23864805297049585,0.4717947441652477,0.02283686495524086,0.08828090036083107,0.5410439451850503,0.3663346234033338,-0.43243118386666934,0.12678125252386663,0.0687963188999539,0.5951377242267065,0.5128073358249506,0.2987040142416133,-0.19735675194869223,0.4679616507263845,0.7675603957464846,0.4384458253240506,0.2464876718726663,-0.5053523509010932,0.07307974293748015,0.012598379852963594,0.5071035953637817,-0.3708501346854973,-0.15924647388095622,0.3273409120841391,0.4746998606420717,-0.36601500334528797
Olfactory_L,-0.5414801539079289,-0.1350115553647625,0.5078716674586401,0.5287119061827317,-0.3368570912209195,0.0948794639334262,0.1492465257277552,-0.49273084113848653,0.3397238032215511,0.6961466316082221,0.32122919311221654,-0.3024180727150489,0.14214003732509656,0.42520613439787575,0.0353408182693777,-0.10639847217744279,0.519693088339465,-0.1256771922480373,0.23340271884546546,0.5133923153095792,0.1377890156131009,-0.2707127112166005,-0.09750130861378271,0.21389920783255548,-0.4664404248928719,-0.24630881942939647,0.22604022419370795,-0.5884049790164196,0.5517500856659983,0.6159993626850899,1.0,-0.06437715883363422,-0.3717102777486749,0.427723676569886,0.3828447924728159,0.24420552601924658,-0.12735943168874642,0.24678812564110048,0.09717120025457218,0.5732503228609691,-0.44205484763278957,0.11000435324972754,0.2536446338333555,0.09870914537891337,0.08950338858326906,-0.34566325285191196,-0.15662504318746617,0.30274821591067824,-0.11272016933108431,0.5593161846332727,0.042243024023310295,0.15412149751519966,0.41391030770101334,0.4007517255175268,-0.06667457624137256,0.33131431466477884,0.03430149413429032,0.41463523524301793,0.41047818394938484,0.14597812389077738,-0.43077534970192577,0.02945351753596521,-0.2473019331243015,0.4663306337124634,0.47341997091841287,0.1430498928705795,0.03434153445944839,0.6243955199909483,0.63344133367108,0.4248834447847973,0.3330914726157361,-0.44364430138933714,0.0848099310327016,0.2799953738336239,0.5992877631353086,-0.27879111270058826,-0.4099042887902566,0.021237773779712043,0.4474329894999823,-0.38343668610020654
Heschl_R,0.10452199366633814,0.42134232024907553,0.46674425852248247,-0.23907964418039016,-0.03382848245096584,0.4112196345507964,-0.019237748616816423,0.3987453931947078,0.21157081970611427,-0.4930174718344738,-0.312974344830311,-0.2099541263885605,-0.21177338036598795,-0.031801371179182664,0.7747821036904337,0.3867638390425323,-0.10044233854323005,0.25542704196217053,0.2807933599171347,-0.39498903858493534,-0.2298689110160047,0.11048706297689331,0.2196722608086423,0.7018909317666975,0.720769904867016,0.019840145562055628,0.3769129822549107,0.41565527015587705,-0.43000062665445493,0.2757425125955758,-0.06437715883363422,1.0,-0.14593857409317315,0.2521751390097806,-0.10328179812561471,-0.06913826912874915,0.41798220891003546,-0.7025810122745871,0.5660683860618134,-0.43102961994061734,0.29038266764401877,0.20817908255840215,0.3578187351480001,-0.6956394907444818,-0.6189687047920792,0.07279096326963873,0.5173472312037597,-0.024647763127108403,-0.3198083913348518,0.07039901624724935,-0.5129715978103223,0.04239628252003645,0.39210260461965124,0.13640650132422477,-0.36059423572129995,0.29515433816162134,0.2041279278267693,-0.16656911242113565,0.3741914161755886,0.29298687405305884,0.34309213512244113,0.32483867875983274,0.3493803427364734,0.5797257203086518,0.2646804582708631,0.20562596022679147,-0.6881213166097015,-0.1317428731545764,0.26005902297311717,0.36489215329725627,-0.0485906562097146,0.15308823343276917,-0.07847345544840896,-0.4449755444289943,-0.14795375642677175,0.16763911130027082,0.6043216079623193,0.5919892861965084,0.06787123764505544,0.37173082659164325
Occipital_Mid_L,0.3463729694026322,0.27317235161122455,-0.5248594355086093,-0.3328983563291875,0.5524926405325752,-0.18873143523990524,0.08769962815810863,0.38772419317354784,-0.2062789281196202,-0.168117419474702,-0.4678782221155013,0.43992846073868963,0.18145296201355093,-0.36951855967767133,-0.3148286373055921,0.1976848375771785,-0.3905289380262251,0.6558572761257055,-0.41225514343666014,-0.05474578073385348,0.24772555917391134,0.5692792430557168,0.39950521225420604,-0.26659081737747464,0.27287455321217935,0.841150041055296,-0.061034522020019744,0.3541911611944444,0.11761598897783064,-0.5424357490268563,-0.3717102777486749,-0.14593857409317315,1.0,-0.4671696386716089,-0.38009308925645197,-0.1262289239749255,0.10833921004978475,0.24526412806940429,-0.28534322496621206,-0.026825628897505362,0.5449799702296254,0.11646252910951331,-0.5834200169460633,0.3644651078691357,0.13476939280920006,0.711584306223449,0.13554428494020423,-0.5092579728039694,0.5515330702313128,-0.6878639812966082,0.6321330402494164,0.3027447861121269,-0.5386431769404506,-0.38673072254970964,0.30913512679528726,-0.3849324950048925,0.062294326503653116,0.01090283540167125,-0.3566415456128873,-0.13168970470284455,0.3142949178046421,-0.04587067628475102,0.24563004819757417,-0.24716428182058275,-0.4472853747335458,-0.33504039938420965,0.25168926139734965,-0.5619721978058978,-0.468048511399693,0.010723266056973647,-0.06848810403160584,0.46228344696644813,0.09561716500792536,0.14323600944207618,-0.24408050771674503,0.7553061834054667,0.25910029116640565,-0.028672419863796098,-0.06744087859852553,0.40510982690117414
Thal_MDl_L,-0.37589968213413827,-0.0008984700221438887,0.5695715095548343,0.36116604352338466,-0.1172404340212885,0.7437637611298806,0.1459189617162603,-0.3459904496662528,0.3406653030853804,0.3391085055434811,0.4799816131963248,-0.03346867898788183,0.11732097421970732,0.4772474277723617,0.24946281363586803,-0.17437302930100923,0.4599971181152242,-0.022784898581521815,0.6598213007741901,0.2372058446498964,0.22337129432903016,-0.08207699558498222,-0.19797833578100307,0.3162400998972016,-0.22494568703271667,-0.36579365488447035,0.32824693520168563,-0.36460164180151156,0.050223694988003866,0.5542681235699479,0.427723676569886,0.2521751390097806,-0.4671696386716089,1.0,0.5706410224645762,0.2385321367572875,0.11589620479425673,-0.09513448310377558,0.6003343233797002,0.22337594094602048,-0.2568748826274598,0.22149470811483196,0.5415134445447916,-0.12893334084779748,-0.06648317153654526,-0.16236937380074612,-0.009997595896926592,0.48388255675480635,-0.13933940153844196,0.3842345217639263,-0.36457718520901483,-0.01025979795279083,0.5604929808042199,0.5536632095944787,-0.12201262327600881,0.26156625190985555,0.46379496509894075,0.2527600545568335,0.7614183283305154,0.4605004598667304,-0.28452556433850196,0.5030678646041672,-0.25517138443433646,0.49154797397526173,0.24015968342174956,0.34248935015292065,-0.0861806742421963,0.5510811285833339,0.547438338838115,0.11646083804137815,0.3311103551450093,-0.16973033859124154,0.10545947982537894,0.15615247018948072,0.3220779627698579,-0.17566132768568457,-0.023333345145679328,0.20996015363345846,0.48935793807866695,-0.04860377565914277
Cerebellum_10_R,-0.4949619853022383,-0.18192701418987786,0.17493678274161037,0.4091747473094509,-0.12700300229151476,0.45523683462036263,0.155760728658049,-0.6207291677462115,0.10096467080124923,0.5182373508234756,0.5793449317984263,-0.06181761956651463,0.14555196959708763,0.5799788562575642,-0.05588087991896814,-0.33010622939392226,0.5102281179986466,-0.19735509017419947,0.456540022036384,0.27332179979637977,0.2093829398160901,-0.26797429466018824,-0.2660169615277739,0.05887206589768271,-0.5221129195383568,-0.3773698225026897,0.23268199231843906,-0.6341868580744503,0.25612830208947684,0.42941564165994756,0.3828447924728159,-0.10328179812561471,-0.38009308925645197,0.5706410224645762,1.0,0.27215646923635445,-0.06929552861247437,0.16942861955190303,0.30282045383821843,0.4244685598755896,-0.47760453037045664,0.0574606854483673,0.38475290116654937,0.13911780775382923,0.14216197035833966,-0.25732316141607847,-0.2504414938406268,0.44918988953323474,-0.051778808753934105,0.38275619223701757,-0.169602117240066,-0.04466852209536978,0.36409551011715385,0.47417514631344315,0.11009514454170265,0.21799441849155396,0.22636298963233703,0.2334737111914388,0.520451863683481,0.263364730138224,-0.5472782881477773,0.31313297378726185,-0.3645020267360401,0.221114260320902,0.10853369991371288,0.26331010851757136,0.2010192209260012,0.5007219100689095,0.38604722633080957,0.012216825013024879,0.36270284214318055,-0.3415999351900094,0.01715586919871303,0.4020498887814974,0.37663316059692975,-0.2854062312127466,-0.34513513305957877,-0.033323112523607805,0.442761746747402,-0.3535039949581755
Rectus_R,-0.1308674772411463,-0.006252956950467816,0.10215770684292315,0.22692628573150012,-0.03143522994342854,0.12740898498754408,0.10030496150821906,-0.23870816510841375,-0.05324325403495873,0.2471750202420126,0.2293788641784511,0.10764585650196329,0.028213735964107155,0.15649337380425954,-0.028855348615703807,-0.04525739111665507,0.07826293247596305,0.05898654866870116,0.026309055129612943,0.0738127160983317,0.037763649131788604,-0.07228032559804551,0.005524664439822229,0.14365609211839964,-0.19631073642713934,-0.05759537376115063,0.3923321543024824,-0.21923066125002416,0.19803014170153319,0.1838877002751226,0.24420552601924658,-0.06913826912874915,-0.1262289239749255,0.2385321367572875,0.27215646923635445,1.0,-0.06252130799466948,0.04572963792796793,0.10292044700658877,0.07695264223942637,-0.1752255964568624,0.08570012120538521,0.07251132075223775,0.14687894182148659,0.1465778657862016,-0.09838511611256916,-0.007410861714339773,-0.05365168408028084,0.04868680759645308,0.02393411761116972,-0.030441284592150473,-0.04270932101937651,0.06896745633438833,0.07925178552330078,0.14223178599589306,-0.1358634584441572,0.06994714750299483,0.03276889886150367,0.23797737013659861,0.17785126204220672,-0.24076012818111078,0.052979540744187106,-0.049895804727936685,0.1327721670474096,0.22334539381927906,-0.07555284573206103,0.16106644994794567,0.20655544513259164,0.23874130915255098,0.02339129952706279,-0.020148929556075442,-0.040934793506158924,0.12181192457937047,0.22230833916478074,0.232933749446635,-0.13725538464597964,-0.01375534840219588,-0.27176969592820943,0.19432595228262164,-0.20158168871077697
Rolandic_Oper_L,-0.008199846414645821,0.22328287041063286,0.1801460122968162,-0.03158929378194049,-0.0070015593156079,0.22883625144958084,0.4310115354668064,0.20143230413708862,0.0421682029864351,-0.13089565836334932,-0.036195403811093825,-0.1538367591938525,0.046074071533682946,0.22755497925945553,0.48908631185081164,0.5310890941249289,-0.021792896031995596,0.2318443482485658,0.35866854973897677,0.17090259404120445,0.15752731099483214,0.45079710740138124,0.37464019176713936,0.24349960133461285,0.29458421172300087,0.24870902653603608,0.400611056596866,0.14045049232945359,-0.1421472641571115,0.09265022446145621,-0.12735943168874642,0.41798220891003546,0.10833921004978475,0.11589620479425673,-0.06929552861247437,-0.06252130799466948,1.0,-0.1499576157768363,0.12147213507288443,0.06441281612237865,0.1633715397601062,0.5011522071003589,0.32282508933015275,-0.07740851105878563,-0.0221469423951676,0.39117345787323704,0.5557046830862198,0.3381121943601234,-0.007899326097645045,0.19046220488430848,-0.149477616645456,0.4254478780569118,0.19636914255274807,0.30015171389838247,0.31134241345267366,-0.06296999410199376,0.2610695823087434,0.19491253892277086,0.22834627368020674,0.4564605993542834,0.18662251051432277,0.19036958540860366,0.5910536204621968,0.032312365561479074,-0.030324254527097177,0.4784674748558371,-0.05681637713554043,-0.012379788528416527,0.03515543602651558,0.1126160849062044,0.11030615218161986,-0.06058885831283553,0.1385455583216406,-0.2438026245214267,0.2569750148249819,0.37970274835446755,0.12554314993937513,0.4066398264591032,0.3101673122718019,0.09050239495993113
Temporal_Inf_L,3.5357857292072286e-05,-0.060541693073876815,-0.40648919577843917,0.5594362038103318,0.3213331604934715,-0.27961400998276137,0.18672009633603437,-0.21562106783664894,-0.10978617285062511,0.6153665515829461,0.3379417660437006,0.26793321127510017,0.2935770519361458,0.14130561443199713,-0.6460996076670921,-0.455418227149485,0.33052226646701194,-0.1936911645910924,-0.06209146466502864,0.7424676063459369,0.6238774865630581,0.16356401844158053,-0.32828318646250054,-0.7265758506535106,-0.6812525378233131,0.035284275554346725,-0.1729101719468229,-0.3497591160103123,0.701146725717425,-0.24447109243559428,0.24678812564110048,-0.7025810122745871,0.24526412806940429,-0.09513448310377558,0.16942861955190303,0.04572963792796793,-0.1499576157768363,1.0,-0.4393285761984413,0.6911536657234005,-0.038172635968292165,-0.08133797546346312,-0.47572984864983214,0.6004755437183318,0.566883975095132,0.1453235045813092,-0.5616937606472734,0.09692964310946997,0.22257579421567725,0.00010365892360842226,0.7495294005359479,0.033987413027892724,-0.213119140345911,-0.046594056898008746,0.4373458054986933,-0.2078201521535897,0.035598156961119364,0.601282967263067,-0.09689930310046364,-0.08645012510803267,-0.12834938326273362,-0.1879368759230915,-0.45646687084437315,-0.437083372724258,-0.2599337515971675,-0.17397611966080884,0.5570702247238807,0.3416904552166242,-0.16047809878218475,-0.19008061623834097,0.40903250975268945,-0.004521277401424438,0.21799592802944423,0.40757612881884764,0.2900820304920361,0.07691832223011667,-0.5597292237291112,-0.4546613889641182,0.19475461088231463,-0.19884100174124855
Thal_AV_R,-0.11269459140856733,0.24145376756784198,0.4330729331066616,0.047367975864041845,-0.008343700554229286,0.7596552315499754,0.07761218987873687,0.060119401172033966,0.2545538514430742,-0.11665952210533052,0.159985279494285,-0.026795934920772566,-0.12207071820824224,0.2746354927560233,0.37355202073182625,-0.05303480851635154,0.14649965470571388,0.1825908196556692,0.5311690092114105,-0.20747805049017895,0.05286884032287968,0.08057268136391679,-0.06530448434806645,0.44010305902330515,0.2459933492509673,-0.2025974536586088,0.45674882607628137,0.03511788348291675,-0.22836401750748406,0.3195001673561377,0.09717120025457218,0.5660683860618134,-0.28534322496621206,0.6003343233797002,0.30282045383821843,0.10292044700658877,0.12147213507288443,-0.4393285761984413,1.0,-0.13180936258335524,0.07909270998797803,0.17909410922492897,0.47184159095256006,-0.3993642478167644,-0.37023404916146535,0.043186557329275455,0.20038169222792196,0.19248769902349358,-0.16497147232356973,0.0287163575201225,-0.4434118261520061,-0.0730775233144156,0.42282524341556416,0.43340355632021627,-0.1490548662455379,0.2335732617217642,0.49065503557420387,0.011639723710392336,0.6143501498252272,0.4014967683075779,0.02796008742564145,0.6719240453999257,-0.06933942223570909,0.5391868403975166,0.3039443960614709,0.3443812324655562,-0.36896807139821175,0.18354107020367133,0.37587552792201084,0.2588089151184106,0.18687688886833947,0.07467792570832522,0.002153979188655128,-0.06337340322048605,0.012996850357445067,0.0324204061171511,0.336143748242305,0.3836997155768247,0.26779618327521737,0.31543810401941147
Hippocampus_L,-0.4229143966659519,-0.12144138768068338,-0.027470287218362605,0.6707510844350951,-0.03766814899667313,0.06306889467361691,0.36735572806145295,-0.44969337990358144,0.08517348932937639,0.8236304097473339,0.44774099324893274,-0.11851450164151311,0.1984544590866791,0.5968149689822064,-0.31213942201684997,-0.259377787726322,0.513637217004627,-0.10517946051144018,0.2775797471511336,0.757493114416033,0.5305368931089776,0.12974570616891173,-0.16995597508010613,-0.23574518150141993,-0.6844787801270372,-0.056345350316392435,0.19246991086345044,-0.6093253689673194,0.8018320299609313,0.25969392913770223,0.5732503228609691,-0.43102961994061734,-0.026825628897505362,0.22337594094602048,0.4244685598755896,0.07695264223942637,0.06441281612237865,0.6911536657234005,-0.13180936258335524,1.0,-0.2686184840934185,0.16869436516206357,0.11573004157014116,0.4177330869723938,0.3435409427300819,0.07123089001848966,-0.2749930407106311,0.4388912676127964,0.061313677465762266,0.4174889054777258,0.44296558752564325,0.1942978804515885,0.18283488753211247,0.4852852362006756,0.46522105533169034,0.03990383040363602,0.16919375956917243,0.676776805468583,0.27702645293028955,0.2174736298627031,-0.35080031515456744,0.05191089584596388,-0.27958556842221566,0.017387805115745152,0.032297938057719036,0.24241621751309123,0.35389478110049744,0.5768591556354716,0.2648165767750203,0.22242342173673194,0.6306045289573613,-0.3571038200408171,0.23310103622595416,0.4267071033230501,0.6905562385191024,0.05978223239326037,-0.6212586556096179,-0.07105314094030603,0.5203114151191506,-0.3369121539234867
Cerebellum_8_R,0.7393753214092944,0.5824501872066515,-0.3246158605375879,-0.17435626279658306,0.7446043329078935,0.006003914722456841,0.08468855526167118,0.8998480357720505,-0.11608087013000341,-0.5350011225161534,-0.4362868029011635,0.36356275961187917,0.04331184670390125,-0.4094390528906348,-0.0277552862335725,-0.041054940613506875,-0.3401205531934906,0.3742857701798087,-0.15898069392002337,-0.2246840735041456,0.17079873063803228,0.5925075170545498,-0.08063691620830918,-0.17971178940856097,0.585363706550849,0.36178230084828106,-0.06716543238776888,0.803365706689717,-0.1607028686121812,-0.49893936191263644,-0.44205484763278957,0.29038266764401877,0.5449799702296254,-0.2568748826274598,-0.47760453037045664,-0.1752255964568624,0.1633715397601062,-0.038172635968292165,0.07909270998797803,-0.2686184840934185,1.0,0.06326613803284079,-0.4072065781758016,-0.3472821969173245,-0.3620971226594121,0.6122920078093887,0.20874005294084408,-0.32434709502309955,-0.059107249225791234,-0.5939468883876217,0.3615873174266962,-0.22255619674197505,-0.2818304257002426,-0.3242482099077384,-0.018551397138737657,-0.29455179242889473,0.1501996115005174,-0.03172842210582139,-0.17227510514074737,-0.15508478346375115,0.8817073216469015,0.11769026395107945,0.08271005935109306,0.014753451409546238,-0.2624861133525847,-0.21634636972316162,-0.35456360407930976,-0.4136455041792004,-0.4809144651792897,-0.077824105542409,-0.08138730193065251,0.7858559499977302,0.07206383494134219,-0.3477433741751247,-0.4382260346977438,0.6702354355039982,0.5739542137727008,0.05341459423600457,-0.06586676884862325,0.7542226959174766
Supp_Motor_Area_L,-0.33583640169121093,0.16075348037796391,0.2781605079569019,0.00847614292278057,-0.14640008126599316,0.2257407783298257,0.8203290349573569,0.004600784226992572,0.10616384214844159,0.1983368645341972,0.2219308078707522,-0.2496917334603389,0.14277886343265803,0.26788768500926247,0.23136542475784913,0.47130349682008527,0.1057504701025849,0.44374870571316494,0.26765341191010594,0.2730118965248006,0.2687445481923997,0.26604994375907814,0.4044063477495353,0.297981083617216,0.05089379522447471,0.2583025137657173,0.40175171758886496,-0.08935150241056242,0.15818145039446857,0.2744592880232411,0.11000435324972754,0.20817908255840215,0.11646252910951331,0.22149470811483196,0.0574606854483673,0.08570012120538521,0.5011522071003589,-0.08133797546346312,0.17909410922492897,0.16869436516206357,0.06326613803284079,1.0,0.3748465402255365,0.08345830566125761,0.023291216407464108,0.17870473174358872,0.6991580983788056,0.27708691195382795,0.12238008364177409,0.17601367476982874,-0.011184897181410443,0.6015346666928592,0.25523703070508513,0.4027763778342319,0.3497194652080728,0.001932546537297181,0.20171539728152368,0.1478746969908339,0.2800941317696775,0.4695960361912047,0.06752800220943761,0.1667819003144722,0.508990295971866,0.04260093338547017,0.1556652485726154,0.36925929038625194,0.05248811563836303,0.1774735314903377,0.3221352857603822,0.31481904027396634,0.23755373911022676,-0.20829009263689538,0.17839823211121175,-0.0785202108145046,0.3316107133905738,0.3038617087629485,-0.09096248077830674,0.32163325911609864,0.68865811511012,0.07581019822347754
Thal_LGN_L,-0.49240836261825094,-0.16790861164571183,0.553267604045341,0.04306961447500357,-0.5643883903999798,0.509911048198368,0.2288592656650031,-0.33032458252810015,0.22181617256753614,0.13230791311124518,0.32733725723783497,-0.4716518859404149,-0.14698534785046816,0.5420829018241745,0.4971172925922371,0.2729511016439777,0.2768974897680495,-0.04896753587135424,0.503539271142425,-0.043933073864914816,-0.1552770989666339,-0.13430699804936655,0.11636164365372136,0.5926983669748079,-0.01230810542731685,-0.3120096340444582,0.32924275892180027,-0.325754591341411,-0.1813173708721463,0.6649675770310493,0.2536446338333555,0.3578187351480001,-0.5834200169460633,0.5415134445447916,0.38475290116654937,0.07251132075223775,0.32282508933015275,-0.47572984864983214,0.47184159095256006,0.11573004157014116,-0.4072065781758016,0.3748465402255365,1.0,-0.2881189055864076,-0.2366152955375939,-0.2594873037026846,0.4095815945801677,0.5138751143638267,-0.29822842287991935,0.6188958973902705,-0.6792258036411367,0.16923373363746522,0.5690468798937699,0.698725075201118,-0.06594268945338397,0.37065756403032546,0.18998068029142356,-0.029832682824699266,0.4892580606133462,0.5011651031859281,-0.29397554336997267,0.28098744676317383,0.23106500984706382,0.40381831108622873,0.4411015765087703,0.5680829128683904,-0.25932056574696466,0.3486693554933197,0.5645684087948888,0.26752958695834794,0.15077727991417747,-0.4889195841278975,0.02034698780263388,-0.10661658564665498,0.4323184034217807,-0.26361208835782074,-0.09596115560608204,0.43032804866454427,0.39758393658524127,-0.20632543819537352
Parietal_Inf_R,-0.3121260305727275,-0.3031799080423516,-0.3027211334603353,0.09719866392181364,0.011547167375351051,-0.179861383810659,0.18709136259854514,-0.48100173966830595,-0.060607115641932024,0.5479143712995446,0.29766476840948636,0.2428352303893509,0.2666588637669099,0.12982612809640956,-0.4106360235643263,0.01675500518736446,-0.011563641749286434,0.10920713694253983,-0.14094647448349923,0.41557204253297225,0.30350440581747057,0.05836309784521015,0.2942802594861927,-0.418218897349996,-0.5148271157244695,0.3649632441084326,-0.008750258991716003,-0.4851950265937293,0.433141648059306,-0.18592522160700722,0.09870914537891337,-0.6956394907444818,0.3644651078691357,-0.12893334084779748,0.13911780775382923,0.14687894182148659,-0.07740851105878563,0.6004755437183318,-0.3993642478167644,0.4177330869723938,-0.3472821969173245,0.08345830566125761,-0.2881189055864076,1.0,0.89054139615616,0.13262482094010677,-0.2969955838329962,-0.05486782120707823,0.795995986786768,-0.10273115199914801,0.4964082806226331,0.4918657817558711,-0.31213452495855415,-0.007319301224105065,0.5455975750509967,-0.24989256740179094,-0.08352746602084991,0.26669444439808526,-0.1401096990265667,0.06950797727595943,-0.47120892433835226,-0.13629185721349135,-0.06246046894397032,-0.47014354252903806,-0.23191737247674404,-0.05857575858659668,0.9399721443437975,-0.014090455466843831,-0.034381022083651375,-0.08287882828080743,0.15021900090561252,-0.2195679915249242,0.185461623692903,0.6213972250518927,0.2717529628079065,0.015495712033686543,-0.42533862129650757,-0.2573391964586387,0.12913392224574377,-0.3632620557882944
