,Lingual_R,OFCant_R,Red_N_R,Temporal_Mid_R,SN_pc_L,Amygdala_L,Frontal_Sup_2_R,Thal_PuM_L,Occipital_Sup_R,Cingulate_Mid_L,Thal_VPL_L,Frontal_Mid_2_L,Caudate_R,Cerebellum_7b_R,Thal_LP_R,Red_N_L,Rolandic_Oper_L,ACC_sub_L,Precentral_R,Calcarine_L,Cingulate_Post_R,Temporal_Sup_R,ACC_sup_L,Rectus_R,Cerebellum_6_L,Fusiform_R,Olfactory_R,Thal_LP_L,Frontal_Med_Orb_R,Vermis_6,Precuneus_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Raphe_D,Frontal_Mid_2_R,Cerebellum_3_L,Thal_VA_R,Cerebellum_10_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_7b_L,LC_L,ACC_sup_R,Temporal_Pole_Mid_R,Occipital_Inf_L,Vermis_4_5,Caudate_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Thal_MDm_L,Frontal_Sup_Medial_R,Raphe_M,Cerebellum_3_R,Thal_MDl_R,Pallidum_R,Postcentral_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Temporal_Inf_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Vermis_8,Putamen_L,Parietal_Sup_L,Thal_PuA_R,Pallidum_L,OFCpost_L,Cuneus_R,Parietal_Inf_L,Vermis_1_2,Hippocampus_R,Olfactory_L,ACC_pre_L,Calcarine_R,SupraMarginal_L,ParaHippocampal_L,Thal_IL_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Cerebellum_8_L,Thal_VL_L,ACC_pre_R,SN_pc_R,Occipital_Mid_R,Occipital_Inf_R,Postcentral_R,SN_pr_L,Vermis_9,Cerebellum_9_R,Insula_L,Thal_LGN_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_Medial_L,Angular_R,Temporal_Mid_L,Cingulate_Post_L,Temporal_Pole_Sup_L,N_Acc_L,Thal_PuI_R,OFCmed_L,Occipital_Mid_L
Cerebellum_3_R,0.24689219832954315,0.3273409120841391,-0.059618946329823154,0.479372294845153,0.4033315308632195,-0.1417547121160719,-0.14191532490276965,-0.22659389159485985,0.10769390288789209,0.28330885009986856,0.23013893191110452,0.19313678802321615,0.29797590329774704,0.31339807889953564,0.2868181345752144,0.08931066425791281,0.4066398264591032,0.15587536450273876,-0.35285037225308724,0.23604413241106914,0.2444731711140024,0.6323654647707694,0.0624018669215376,-0.27176969592820943,-0.00249648172189268,0.5292612145456664,0.4137573047842428,-0.1549273254748967,-0.0543817086458286,0.3505709288043996,0.4803424050522815,0.3203167509814029,0.20596512013489923,0.5022930863605274,0.18520118839671543,-0.24208505800074978,0.38149866265063614,0.360130575676259,-0.033323112523607805,0.5565219249049106,-0.15652829989163985,-0.33170327151809836,-0.03297632413470131,0.3036729599676542,-0.1165699755515633,-0.314848483212654,0.4212798436101711,0.04701388271594974,-0.011058539676234502,-0.15119104141865622,0.1635690211082089,0.16658181799083033,0.5337606163570334,0.06236849835478558,1.0,0.3604488763151847,-0.09447725810140492,0.42203298487182533,0.10211139803196959,0.05373243702971214,-0.4546613889641182,-0.34681985498379236,0.4819728038081639,0.08719662622227704,0.7290331824864942,0.4572329493263984,0.39263391951944115,0.2816256712972221,0.46994887563473836,0.22983029754887113,0.5425961007738379,0.34658394086722993,0.5979972195241997,0.021237773779712043,0.4869667632386902,0.14905810927743693,0.31807906745244413,-0.06700421966200926,0.19406775207339064,0.36803811871438896,0.6184085672366095,0.1332298545568535,-0.07609586611169271,0.2769959263350866,0.4723925562914993,0.05050212882199328,0.13090577059555972,0.17254310351093188,-0.3294835062039841,0.10569409526490713,0.11789649762503594,-0.2529296784445237,-0.036535659977622294,0.43032804866454427,0.1080307549483736,0.24609761266814054,0.461252940550102,-0.04448580410799374,-0.36708785515404974,0.27700134597090814,-0.252479059730271,0.22562500362181018,0.15934648344241714,-0.12506854039350843,-0.028672419863796098
Thal_MDl_R,0.03960601947475988,0.54816666072776,0.5586463368992735,-0.21482165365198322,0.5132174425211513,0.2824167640298911,0.35855103966997764,0.4497759145872342,-0.24589845033524185,0.46434714711275077,0.48824278118005565,0.5654053624999302,0.45224447077451013,-0.33636357380787163,0.3668329308435342,0.6115727125614587,0.3412386308611801,0.23436607393187905,0.07294050581084467,-0.036985593291168295,0.6396869096994601,0.3275825110596245,0.5102726920440268,0.17520449739195496,0.29827421216449873,0.17904901667258843,0.3958575104689103,0.4929591159339094,-0.01407504502489842,0.22587631916946668,0.3239214522748691,0.045055279259364985,-0.14398779915645915,0.3788942215715152,0.5050046232069004,0.4062823506310899,0.5407437974287894,0.6638867634301427,0.4572738786478646,0.5231843310820042,0.4377785373752011,-0.20467826962373828,0.463975417762475,0.48374977003809694,-0.2560663524712599,-0.47107856672859927,0.26450056888769535,0.37230792458488615,0.5243628386889553,0.2662135830526908,0.27293309185679065,0.31130984584267435,0.43753102267914246,-0.30707570450962407,0.3604488763151847,1.0,0.1339279727682278,0.03399491486425742,0.46592395607908754,0.3952902934951344,0.024609316018032866,-0.35848352367175895,0.440140070933405,-0.13873981691401016,0.36903801030660016,0.06299148707284247,0.3568081832551229,0.5597953907944195,0.36057756645488503,-0.19260361368345205,0.11976251410430948,0.5143641529521997,0.449518312751934,0.4452151639360939,0.3558081744122407,-0.09512663751320155,-0.045756073044158276,0.5584598367186356,0.591762247152957,-0.15646646003248954,0.3828183843584319,0.6199119634206298,-0.33248762965092105,0.6699824423885863,0.6144158241912313,0.32333251499452226,-0.4034228024898999,-0.3637051275073786,0.011148469745232667,0.5931151159112237,-0.039316912128519545,-0.21477545498631484,0.13349195000983996,0.5037493213507325,0.36779846502183716,-0.15873401731623366,0.4112729163828405,-0.047269360694809595,-0.0656273875895662,0.5651705632955998,-0.14342735904199005,0.029443469257857624,0.5384120737518253,0.15871637174318762,-0.31852997562667656
Pallidum_R,0.3267933794262372,-0.23864805297049585,0.1260063920369968,-0.3117476689034399,-0.2745807763955914,0.3764287919752541,0.4735472731403435,0.2408447348379824,0.3490923722254994,0.2953750079703937,0.1497013140428727,0.2853581898621679,0.3512975701172544,-0.2834151362391286,0.09678434378139807,0.07174050678147982,0.31134241345267366,-0.15456530985667052,0.5631195056875691,0.26781007230581705,0.0684006183300923,-0.2814923006699797,0.219155629905899,0.14223178599589306,0.3977291060838887,-0.027172225464467556,-0.41890889891228306,0.08912655750009923,0.050291422394440954,0.11379960292711676,0.2699603461692458,0.15508440601380596,0.2811483310129241,-0.26849198317931716,-0.08899767604627028,0.2716880188969292,0.33101231866361447,-0.08629807299632757,0.11009514454170265,0.19355312583327786,0.3168457304614541,0.07542366492908324,0.008725067391039521,0.2800917847456444,-0.05637150040508711,0.2349186870266723,0.24050037464489193,0.5218166457023965,0.42329818464039276,0.4150855124110342,-0.148095298024626,0.06829769164099952,0.09763783667804457,0.1019408683355556,-0.09447725810140492,0.1339279727682278,1.0,0.15716368854419552,0.2907069741108911,0.25920621110728775,0.4373458054986933,0.20390972931234735,0.22137342223048145,-0.21520484359145417,0.11341621770693175,0.16065983219874655,0.09893260849424923,0.37035254668488365,-0.05439702279590758,0.21548375339315373,0.042411206311891866,0.15273187167788346,-0.25560312375762256,-0.06667457624137256,0.0016456113312373233,0.29624779513444877,0.154278063129624,0.26976400993892247,0.164340619826948,-0.16314228443912718,-0.32900926350400894,-0.11993862935369774,-0.15117889954461097,0.10299489866728942,-0.018485535893526275,0.085455100274036,0.11151656878204604,-0.241269439193118,0.5411144973518129,0.04151984900073346,-0.08063424445104476,0.08324142594088674,0.5394878287091194,-0.06594268945338397,0.4600333242608495,-0.13100105943032708,0.2093968101137504,0.3989409114292785,0.5144203547609736,0.16666841381345077,0.40862808405149265,-0.15152977936820844,0.31312814053895616,0.13265377644790802,0.30913512679528726
Postcentral_L,0.17828481741448154,0.0687963188999539,-0.22321789466437164,0.4766466036716191,0.13931007578729934,-0.27101573870395235,-0.20808324211620388,-0.43412551490217505,0.39974427021916054,0.3993233656255164,-0.08592493991851054,0.040467462858407056,0.2096364908951869,0.3153820886563237,-0.11113208266463429,-0.1869767720106621,0.5910536204621968,0.03946253530410241,-0.18413477732112207,0.243008867071865,-0.15171824673540482,0.4297638966363754,-0.06100324106374916,-0.049895804727936685,-0.27004922427011563,0.4669391269194359,-0.011880894609404856,-0.4898017996575826,-0.16076788548629234,0.012993895571270326,0.6046744665140437,0.3959191812422827,0.48965402946096814,0.20493990424197336,0.009530995087395962,-0.36743814387037865,-0.18532757510959305,-0.02376792042001807,-0.3645020267360401,0.18690558800936385,-0.315539600779878,-0.3250288121035009,-0.3117785619576121,0.20187419492447667,-0.21893880603150748,-0.11857338180706085,0.26410989943466284,-0.09072210470758903,-0.040353561060322105,-0.14286980589270193,0.006775341670534317,-0.22242691274085938,0.39019780652111163,0.2081132653863371,0.42203298487182533,0.03399491486425742,0.15716368854419552,1.0,-0.013766626638786911,0.10996089479174008,-0.45646687084437315,-0.28045450236360103,0.540463976514806,-0.21647552683860635,0.5202769012669936,0.7658698745983962,0.22464097522353446,0.11619004356977831,0.14972721354660373,0.5287963626247243,0.9093410557432531,-0.10612631755229407,0.3349353321872961,-0.2473019331243015,0.2596539337137569,0.24980349851274522,0.7589035017089252,-0.299521827957404,-0.09102986774386089,0.2563530417172988,0.3928245424879471,-0.2287348787518247,-0.11942804325369138,-0.1540390462724949,0.1265690675743336,-0.016013889863929154,0.3535920745296259,0.22743355967252935,-0.07908216091928237,-0.1639630554228199,-0.1302425260305935,-0.23691154333471368,-0.008285839436048869,0.23106500984706382,0.3280651932905245,-0.008151523860948076,0.35339023336301933,0.09780844541715587,-0.2082556166180723,0.01041738970322732,-0.1901218004230308,0.015230922812491676,-0.10387400381257936,-0.08127629612942175,0.24563004819757417
Frontal_Inf_Orb_2_L,0.003660802121185608,0.5071035953637817,0.4728266375014153,-0.43524134178238905,0.2825270484769799,0.5056960929921523,0.3782696849042607,0.43040154460640484,-0.14076588561781825,0.27682769203671576,0.08846562735585725,0.5274526947946272,0.3651777553605362,-0.47287383531972504,0.05747086967425285,0.5553006552595342,0.2569750148249819,0.34106852310740554,0.23220198852453938,-0.13469499411494476,0.2639109489009646,0.1295460954162001,0.41400564914645055,0.232933749446635,0.2709796699142224,-0.003800327852251688,0.12777859495750105,0.4106325122178511,0.18948421779011004,0.2141225558131394,0.3719717084641818,-0.08557226304696235,-0.09555397256192624,0.218195350686808,0.5769846973541716,0.44218358749182746,0.36747184566968005,0.28223074964229555,0.37663316059692975,0.4294012928249909,0.6834578465187088,-0.3464601411378681,0.31865169956880957,0.38580785222422787,-0.22351964449140052,-0.4124492836586105,-0.00626474643761182,0.32069329484579634,0.7595127675121027,0.5857382705029575,0.4601157799745804,-0.07448388888938384,0.27029103974109636,-0.48060797473920375,0.10211139803196959,0.46592395607908754,0.2907069741108911,-0.013766626638786911,1.0,0.36432577238812974,0.2900820304920361,-0.3347863814533449,0.4768744113949861,-0.3949493962491265,0.06842047957385272,0.10028729368360234,-0.08771737074099847,0.2627579682762942,0.34702974207102405,-0.15485741949430035,0.0839852570071281,0.41874404260780884,0.2259302496328794,0.5992877631353086,0.3652830156052146,-0.17556181548901834,0.013269162929950862,0.6774678189864909,0.39906807430946617,-0.3720867519174233,0.19545951814216778,0.36939581861137355,-0.560630810805415,0.22289328990504212,0.4576895315895693,0.028547181109074584,-0.382141643186104,-0.6104355407929088,0.19781615706358685,0.5256382944675021,-0.24094365682121185,-0.33867074582203643,0.35425384612851385,0.4323184034217807,0.37063953489818846,-0.382485389009617,0.31173245528108423,0.03301790227713784,0.23323804063425732,0.3326712034073777,0.03305415778373842,0.30116346506831687,0.6205711893853616,0.0650578752193002,-0.24408050771674503
Thal_MGN_L,0.06543138479263402,0.25960308999956255,0.32516608643165484,-0.16757964437822154,0.2302355420793455,0.2250993140387013,0.24593766761756622,0.2205943285678041,-0.059900847458155326,0.20128786386592154,0.18171938601483262,0.3164745672021164,0.39649519621200313,-0.18000738216049306,0.12262746302288637,0.2018568811952261,0.16399590118503884,0.19580554639272862,0.047265580473070286,-0.0713389679302368,0.26882283849426963,0.05471153872755662,0.15255911342699552,0.4653849959018105,0.11834461937697068,0.1221429489806573,0.09287486645447243,0.21968426729023285,0.1445543015163694,0.15020954026996294,0.2885091624852248,0.13574035835382545,-0.06645249303820844,0.196367076860197,0.16174655453881395,0.21021663663830473,0.1964533048362888,0.26109017592267614,0.2938973764173844,0.32080607692633745,0.2690844772137487,-0.13175942684700367,0.09592961199958144,0.19798836392755265,-0.1265833265141006,-0.27812232320754804,0.14495043704555097,0.21778520161210374,0.2157628173358608,0.08927604199717346,0.16672356991980247,0.21661564386547535,0.295562840445585,-0.1703333331600499,0.05373243702971214,0.3952902934951344,0.25920621110728775,0.10996089479174008,0.36432577238812974,1.0,-0.053201773277005225,-0.2504936887894708,0.23496326198915243,-0.1614091004479673,0.08293634370370877,0.1691921247134642,0.0741173597683888,0.41735972329527543,0.2339361224931141,-0.05996577270575483,0.16053203982658867,0.3080355458299263,0.18235549734654466,0.1595539329531698,0.22811507302298092,-0.047955516133583315,-0.003201591505371814,0.45164019489075236,0.11193177492488869,-0.13107367604704165,0.20970938072589523,0.2899532313306781,-0.24435609139670636,0.2682928402113527,0.3194857045489263,0.3326357872183031,-0.18234319655696507,-0.21475149637715615,0.03549860762412966,0.4116319523524193,-0.09125709619561477,-0.21823846101330238,0.054259227537954396,0.36486847509294945,0.24864395230533692,-0.11765931371910575,0.26027810135491325,-0.013751579924728412,-0.047090788726550446,0.27491789585172155,-0.08056790143854117,0.09882526668325514,0.3056474090787847,0.11786084830811219,-0.16652637982748264
Temporal_Inf_L,0.16356401844158053,-0.24447109243559428,0.24839884168875348,-0.6812525378233131,-0.40648919577843917,0.701146725717425,0.5060511409984457,0.5594362038103318,0.08098295366581504,0.20455456517094442,0.035598156961119364,0.19475461088231463,-0.1729101719468229,-0.5005474868980518,-0.1879368759230915,0.21215274578203214,-0.1499576157768363,-0.2599337515971675,0.6000334114974596,0.07691832223011667,-0.06209146466502864,-0.6460996076670921,0.09692964310946997,0.04572963792796793,0.6238774865630581,-0.31264504176202473,-0.437083372724258,0.3896826286486992,0.016840174719348507,0.09326133841780276,-0.09556268444791033,-0.1936911645910924,0.035284275554346725,-0.41945882720092986,0.00010365892360842226,0.3379417660437006,0.40903250975268945,-0.2954795367530684,0.16942861955190303,-0.08645012510803267,0.6153665515829461,0.26793321127510017,0.33052226646701194,-0.17397611966080884,-0.060938066047525205,0.45158316666551385,-0.10525152897290173,0.4323873279750357,0.622035758683726,0.792582918208456,-0.11825020365166886,-0.17490060364530288,-0.29902729350422147,0.03158387835066253,-0.4546613889641182,0.024609316018032866,0.4373458054986933,-0.45646687084437315,0.2900820304920361,-0.053201773277005225,1.0,0.546817535993989,-0.0557745714260961,-0.1175458778071977,-0.4939354672097878,-0.32828318646250054,-0.26406945512951,-0.14597743098321336,-0.12797859668505931,-0.009119104501561786,-0.455418227149485,0.14514568485160445,-0.6721756655372504,0.24678812564110048,-0.19008061623834097,0.1375131237435892,-0.06737372686331511,0.3837816024163675,0.32432471864179435,-0.3223323495381777,-0.7234789312116733,-0.058585614517307406,-0.004521277401424438,-0.09553984347254452,-0.16414947060353294,0.06103890722562859,-0.13246651339348509,-0.3497591160103123,0.5570702247238807,-0.0012987267042855817,0.04999057942624453,0.3213331604934715,0.5984413886327187,-0.47572984864983214,0.18672009633603437,-0.19884100174124855,-0.10240512888932386,0.22257579421567725,0.901400635647125,0.03698336353325217,0.7495294005359479,-0.25077514521228467,0.14130561443199713,0.2935770519361458,0.24526412806940429
Cerebellum_Crus1_L,0.5505259093809531,-0.7177922686330837,-0.43626866850439233,0.03284192295686065,-0.5976419022317846,0.14479095010459972,0.10645550542010115,0.11115107329300232,0.32097150026789484,-0.06613893975260408,0.15846091425435632,-0.173101349960257,-0.2713079780997941,0.2503377466607917,-0.05199073019257312,-0.4652366026458957,-0.06118302513844189,-0.49197596273533484,0.1897234699665953,0.5369577974439198,-0.22874792040309894,-0.5370279076957806,-0.2680197687386428,-0.12417107656780953,0.4667138828847215,0.03126324306985581,-0.3781267228063643,-0.035983346034656014,-0.0616747660094525,0.1261205142174548,-0.26176911001103836,0.10430356999919012,0.2619689846404305,-0.5077154497818791,-0.6087966747545581,-0.15522150896246514,0.01690789653187985,-0.48796685492558295,-0.3233714937306104,-0.28458649416811344,-0.18445982614893366,0.6429964642727009,-0.17313243769663622,-0.3415707286487099,0.4065485660650804,0.9025786551753043,0.22840974633433453,0.2020029848361553,-0.07711280890233431,0.1888555332243716,-0.4160188297748533,-0.04736041171476847,-0.3433265612170777,0.6203617742643162,-0.34681985498379236,-0.35848352367175895,0.20390972931234735,-0.28045450236360103,-0.3347863814533449,-0.2504936887894708,0.546817535993989,1.0,-0.3311773569928329,0.5418163544499341,-0.31497563551641694,-0.3228269087113832,-0.00831524998482042,-0.21239585976740102,-0.22964533875628368,0.3488530414771566,-0.3895200141247605,-0.18427154333055443,-0.697528736174749,-0.35482753126920197,-0.3708937751285509,0.6230946731621478,0.021983898038585824,-0.34340517457774766,0.06407296350748731,0.4390824263792827,-0.64210349590987,-0.39865323973455585,0.7423660888480123,-0.13900567421214108,-0.5407167508344954,-0.20059253507886296,0.3806206375602884,0.47774072187262007,0.13991981452312977,-0.4645066133332061,0.5578364430721544,0.7908469030195995,0.4595741150752093,-0.7152207293627382,-0.00035180650971906066,0.5091277724147415,-0.22143844614813493,0.12293614157090799,0.6216982581455183,-0.10060359720165328,0.7007268232336569,-0.2474450784537197,-0.35729568621060387,0.17007096327862822,0.5990108532259618
Paracentral_Lobule_L,0.21783733495966565,0.38469713111849035,0.15612235349166403,0.06658357137595018,0.29734236383613677,0.1627156522959868,0.2584685708761871,-0.09314996284137673,0.21654564345190103,0.5503871845745072,0.09128493197961776,0.47655160200560664,0.27189586512631686,-0.08026041100122284,0.0444270470307249,0.24473636499352242,0.5253546802533683,0.26502952315119016,0.15872593983193928,0.15479776427263955,0.11275963344421715,0.39544971604716816,0.12620170404431155,-0.0016867349773628066,0.1752152328421681,0.34908188069748963,0.10279039880912505,-0.07521210533095399,-0.03187329613333175,0.2992128895658703,0.8386013566853792,0.3501622726146889,0.33792301542476777,0.3795619099828465,0.3193020803966548,0.10690219989993079,0.26809000345855394,0.17727447269614455,0.005043963558259986,0.5588325976815822,0.2781386522439955,-0.3460274615647098,0.11524313569854922,0.281608466896054,-0.3036592297327818,-0.2900559966326879,0.3288596131707771,0.10179242589411223,0.49702193154187013,0.27754386667416114,0.17904985465326162,-0.1295983402900332,0.5168808751200382,-0.1540608033487218,0.4819728038081639,0.440140070933405,0.22137342223048145,0.540463976514806,0.4768744113949861,0.23496326198915243,-0.0557745714260961,-0.3311773569928329,1.0,-0.3491040615953573,0.3902910900221329,0.6348761213889216,0.2303420726755937,0.2628140513128674,0.4794637864580173,0.32641522022141056,0.6938784666957644,0.31514361111718786,0.2810932616187587,0.23854947878341662,0.4497859017670376,0.14368804267926635,0.5312133063465478,0.24233821739603215,0.30708648401267624,-0.024778287304929387,0.3451875529180442,0.020112765063955235,-0.37122117078102934,0.1541635810961246,0.45330434069177916,0.04170354899763477,0.04476320815172469,-0.21073373410340696,0.1388146048779574,0.20652992979882556,-0.17690848760016872,-0.352582548562103,0.20369138194756212,0.3965723230663683,0.5672864035636684,-0.10991742152243884,0.48813335519113704,0.22067279497842227,0.0380618911481754,0.2835844046366515,-0.03536716787009966,0.04622337004392035,0.2394657855214193,0.10643726669529593,0.06570600208760025
Vermis_8,0.4846644235317521,-0.3526523916937742,-0.4204814028842347,0.42652285177558863,-0.0663158112004418,-0.30318226999288994,-0.22048790764436857,-0.1160548428071806,-0.02608253415374875,-0.2512929430329012,0.30125349175406446,-0.1260157289489927,0.012844399288695402,0.5570699189581325,0.3736004734620343,-0.39057482745130506,0.02120809857825515,-0.10218351267970856,-0.36699072658221005,0.3910546636829334,0.1529038019789035,-0.008715691145791135,-0.18065684910721036,-0.15203594905431722,0.31682799547647134,0.3504947147156385,0.11231458899899842,0.0024596371204512624,0.03327639005299164,0.39135270812057565,-0.3056347176221849,0.2060773804719836,-0.011212508875165192,-0.09005726832421296,-0.46990972868427544,-0.2508953860454598,-0.02427044957653953,-0.02141088173800075,-0.22515704630795655,0.04659278489976635,-0.49762087965171936,0.3645383256979895,-0.16052605647709203,-0.07601568841063172,0.5010751045789266,0.3945597898819671,0.3411778061303123,0.02418773294123044,-0.42842775263285554,-0.3271892930653042,-0.36456565800098645,0.3642738747499303,-0.03217910735132856,0.4124959265604035,0.08719662622227704,-0.13873981691401016,-0.21520484359145417,-0.21647552683860635,-0.3949493962491265,-0.1614091004479673,-0.1175458778071977,0.5418163544499341,-0.3491040615953573,1.0,0.11033921774868566,-0.3211402576598984,0.2673764535245749,0.13156961416742483,0.02778392633764921,0.1278041864223408,-0.2803156547552167,-0.008879482167747072,-0.07751635217357537,-0.3332274661185297,-0.14704184848401958,0.43925978560565915,-0.14320143199809388,-0.3726027607125168,0.0273491149324597,0.7634826392362425,-0.029234630045355137,-0.07580106050102414,0.7252617985868957,0.2735456193114518,-0.2511477339503897,-0.2426555304347097,0.19263026608454836,0.6156216600521432,-0.4637649786262253,-0.2123703027325516,0.8419621811232758,0.5272049238058255,-0.0018470016587763547,-0.19958139905207692,-0.15461813603990568,0.8774150824038582,-0.12104365910765488,-0.23086827682863886,-0.11829944579414614,0.12091950302146184,0.034513334772173124,0.07411042650413492,-0.2524454959677192,-0.08125736212488602,0.17474021908509668
Putamen_L,0.25813268665475264,0.23578492461085435,-0.10899381283342098,0.5120750115858,0.3373162241113174,-0.2852986875265144,-0.11812201580764371,-0.21708375201226157,0.08812715136146927,0.35354071337291865,0.22555902200775643,0.1945373848784997,0.40920053080279634,0.30486772318388755,0.3284612185137792,0.06977149055394313,0.6207735468434357,0.0617169948514883,-0.2987063828984849,0.24109397001020988,0.3415640221001743,0.6476785595537677,0.22943738482408993,-0.22024766542206217,-0.08296684019822874,0.5307740750728952,0.2961846322301124,-0.17015123628027853,-0.15554358439454374,0.24796681557505185,0.3541022001788392,0.20665737275105567,0.15076632530296058,0.32260917975578646,0.16490328719832417,-0.16351073211597314,0.2058777718928941,0.37514285996061764,-0.07872737381686955,0.43531496588764934,-0.2755414203540237,-0.31208662503957246,-0.10536850153012466,0.4883014090453822,-0.08906627510410452,-0.30020690969316544,0.3657993867160913,0.07947608699556635,-0.024701775477784817,-0.19235554169908922,0.1036682499923825,0.23694976388011796,0.4956717510409658,0.08723230338218652,0.7290331824864942,0.36903801030660016,0.11341621770693175,0.5202769012669936,0.06842047957385272,0.08293634370370877,-0.4939354672097878,-0.31497563551641694,0.3902910900221329,0.11033921774868566,1.0,0.4044608493192768,0.444819542327298,0.45589702037946594,0.3200970849427881,0.15002003168307232,0.5118158119822176,0.24090134072323324,0.6288669022502033,-0.17307301161180216,0.3496920501188216,0.19322524614916645,0.3169985911830905,-0.14993889752607942,0.13446859728475466,0.3795971712152481,0.610410881411903,0.13739253559370107,-0.08192219290061119,0.29636596558067685,0.34142881857985835,-0.07444209413976179,0.08812657960117334,0.23481114110058904,-0.29686001062226264,0.09521104803458985,0.0959915778374208,-0.16592945689709085,0.007815131804031534,0.4923118874972623,0.18530785817055717,0.20081688037529596,0.3961459171485728,-0.056107192729956824,-0.4092285615758916,0.29069727466171763,-0.3580768574049348,0.09537739078485662,0.20447688641669098,-0.20266482179945275,-0.04579295395882384
Parietal_Sup_L,0.16553334513327628,0.08730220757554603,-0.23323770828855267,0.35857783324858483,0.10647271519724422,-0.08058738110820508,-0.1773464006576425,-0.5181728811135984,0.6717493168922527,0.3752735338007871,-0.1296236487453586,0.05768348065152004,0.2666824724948029,0.135886412170996,-0.04995962049975406,-0.20814607969806362,0.37464019176713936,0.05562030084613473,0.017468879759991587,0.23531880191411814,-0.23836503348226112,0.3452569994269966,-0.3050031569503476,0.005524664439822229,-0.15996423949566738,0.22939717570774337,0.04048516998553408,-0.5870517874970348,0.07421664095388693,0.10461558658561321,0.8150196945564744,0.5836163258808075,0.678153816111862,0.4060707179094622,-0.10002836721205989,-0.41436144295289257,-0.0754321842441332,-0.06407192484008997,-0.2660169615277739,0.27950744017158924,-0.07529618733120175,-0.22861773304427552,-0.34286418329269963,0.04899846363277732,-0.26826140738315457,-0.07614839305055637,0.3079839995583291,0.017177617533685786,0.017940658060759465,-0.008770805573662539,0.039869410594418696,-0.1487787532180322,0.40381434151785905,0.20394121713010982,0.4572329493263984,0.06299148707284247,0.16065983219874655,0.7658698745983962,0.10028729368360234,0.1691921247134642,-0.32828318646250054,-0.3228269087113832,0.6348761213889216,-0.3211402576598984,0.4044608493192768,1.0,0.2550900106665668,0.06505195458956475,0.37113290593776854,0.6195439614422315,0.8765627893587195,-0.12180109905910372,0.2261801292138078,-0.09750130861378271,0.44499837487463967,0.22661059954362486,0.7106588700672132,-0.1418694610904947,-0.11380472696082791,0.06386134798179031,0.32781922325675655,-0.3876929454227274,-0.22387588641899844,-0.16102532920154608,0.24755577211280577,0.02196130177050635,0.5437636620452448,0.014939195244920418,0.16472427498291664,-0.1533621373470256,-0.1892204565957016,-0.26830404301816496,0.16452129082480701,0.11636164365372136,0.14231429342008142,-0.010027567167544955,0.4560100708516118,0.48198247439796815,-0.09512335003431174,-0.02884413504710963,-0.027889523435923266,0.13012958043035316,-0.10231388237581511,0.003511636738520681,0.39950521225420604
Thal_PuA_R,0.3198624002495858,0.059663466959613984,-0.07098439090898477,0.3865156085655704,0.21556034833932902,-0.19224745035728674,0.1350357510267702,-0.06443994620508411,0.22485816265934047,0.21865252048496356,0.5045917949691509,0.2709026636878353,0.40736831065622614,0.2296924458039692,0.5221733598489071,-0.042563172993778375,0.3755440559578641,0.007872792402812034,-0.060437992774436254,0.3614951400477289,0.2952817046673031,0.37280029186203645,0.000971433096761309,0.12121275623299418,0.11541864281208591,0.3048234529876825,0.3508556454326216,-0.01213443733779766,0.09901453642769488,0.1888754504837748,0.2959646005372622,0.41452058553506443,0.30877834512132646,0.28811749850958057,-0.18592236873379395,-0.03239414963647276,0.12302427254156255,0.3742270962311653,0.018130739872768205,0.3521981203862553,-0.17684550747102382,0.16959456537946685,-0.05261348734324699,0.23543399795544334,0.17485625158708804,0.0326129867634126,0.5057932810873369,0.23801992738008693,-0.06726472583260905,-0.17241390569359266,-0.06588085186611915,0.4206716486628596,0.3737455342106934,0.20238174774747486,0.39263391951944115,0.3568081832551229,0.09893260849424923,0.22464097522353446,-0.08771737074099847,0.0741173597683888,-0.26406945512951,-0.00831524998482042,0.2303420726755937,0.2673764535245749,0.444819542327298,0.2550900106665668,1.0,0.36439188022033875,0.2619010128977955,0.2634245160051439,0.24319351168489045,0.07405845067372088,0.2850625286363494,-0.07533589422526162,0.24376837909891183,0.3293541862613436,0.1513959962907594,-0.0783931825219364,0.26310378243465693,0.324363258429939,0.33338599358956356,0.10566789830348555,0.2316776630312729,0.5433756229214193,0.23311988874164866,0.04611787512771986,0.24119323590122385,0.21700346887311578,-0.0832900553361056,0.046300640217752924,0.23319407429167385,0.17414368560763707,0.1329737671604257,0.13731681741599866,0.1809966667474536,0.3393662723216153,0.3037181110693802,0.20573832588927302,-0.17075354873930138,0.30789870370207134,-0.09608536761004735,0.1487407289100107,0.023883756374872413,0.08827278170572064,0.16241046795170802
