,Thal_PuA_R,ParaHippocampal_R,Vermis_8,Parietal_Inf_L,SN_pr_R,Occipital_Sup_L,Temporal_Sup_R,Thal_PuM_R,Vermis_1_2,Raphe_D,Cerebellum_9_L,ParaHippocampal_L,Cerebellum_Crus1_L,Thal_LP_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,OFClat_L,Vermis_4_5,Frontal_Mid_2_R,Occipital_Mid_R,ACC_sub_L,Thal_PuI_R,Lingual_L,Hippocampus_L,LC_L,Rectus_R,Temporal_Pole_Mid_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Postcentral_R,Temporal_Mid_L,N_Acc_R,Thal_PuL_R,Vermis_10,Thal_LGN_R,Thal_IL_L,Thal_VL_L,OFCpost_L,ACC_sup_L,Thal_MGN_R,Parietal_Sup_L,Vermis_3,Cerebellum_8_R,Parietal_Sup_R,Precentral_L,Cuneus_L,LC_R,Vermis_6,Thal_VPL_R,Rolandic_Oper_R,Vermis_7,ACC_sub_R,Pallidum_L,SupraMarginal_R,Cerebellum_7b_L,Frontal_Med_Orb_L,SN_pc_R,Heschl_R,Cerebellum_4_5_L,Occipital_Inf_R,Cerebellum_10_L,SupraMarginal_L,Thal_PuM_L,Cingulate_Post_R,N_Acc_L,Amygdala_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Angular_R,Thal_AV_R,Rolandic_Oper_L,Cerebellum_8_L,Vermis_9,Angular_L,Fusiform_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,OFCpost_R,Pallidum_R,Thal_VA_L,Cingulate_Mid_L,Temporal_Mid_R,Cingulate_Post_L,Parietal_Inf_R,Red_N_L,Lingual_R,Raphe_M,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,Fusiform_L,SN_pr_L,Frontal_Sup_2_R,Thal_MDl_L,Temporal_Inf_L,Thal_VPL_L,Thal_PuA_L,Cuneus_R,Thal_PuL_L,Occipital_Mid_L,Putamen_L,Cerebellum_10_R,OFCmed_R,Thal_MDm_L,Temporal_Pole_Sup_L,OFClat_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,Thal_AV_L,Thal_MGN_L,Putamen_R,VTA_L,Frontal_Inf_Tri_R,OFCant_L,Precuneus_L,ACC_pre_L,Thal_LGN_L,Olfactory_L,Precuneus_R,Postcentral_L,ACC_sup_R,Olfactory_R,Cerebellum_7b_R,Thal_PuI_L,Thal_Re_R,SN_pc_L
Occipital_Mid_R,0.24119323590122385,-0.4399481710188861,0.19263026608454836,0.35512447362788874,0.16996532578082169,0.7890713172982294,-0.044848353343040846,-0.7376116548630572,-0.4516616696860585,-0.708836061346021,0.4966716159314783,-0.5824355568397205,0.3806206375602884,-0.7279511815623189,-0.382141643186104,0.03320638770925101,-0.4085355341166063,0.3772955015383897,-0.5693865398874046,1.0,-0.3438225628016861,-0.49227332804182,0.5780590000949872,-0.3469306411998517,-0.5901355159557642,-0.14431504480615395,0.24407997911702994,-0.13509013449193177,0.37807928694417925,0.16705637349605468,0.17787420316635896,-0.43725115245038854,-0.4247233053865489,0.23326088472127274,-0.5543022326957601,-0.2740496037234213,-0.2720503494471256,0.026009668693682514,-0.6220400338623847,-0.5527942181143504,0.5437636620452448,0.08885089288847313,0.47961860729875266,0.4190223911314983,0.20213666474348968,0.6235735646997373,-0.513211251648956,-0.016563475822108775,-0.12696028396553583,-0.25579892953213323,0.4304444032285184,-0.30203719254855865,-0.17685400204950472,0.07173301351024548,0.39378560390386547,0.047893532201975834,-0.20824210252673,0.05048695473742631,0.07831044740261495,0.4883421710826832,-0.48538851564630364,0.45542137574847624,-0.5856220778039909,-0.46645588723988834,0.019450073511878274,0.27067932901234115,-0.26433387878880826,-0.36537937168115037,0.6127640971051952,-0.1566800720230982,0.05414362892891611,0.482430834852123,0.207226329073057,0.7336116790297766,0.09454917733516513,0.04476320815172469,-0.3862923384955284,-0.018554930024280353,0.11151656878204604,-0.3808182396228318,-0.06017166850957433,0.5470156049179368,-0.23210001978901582,0.25616068433193206,-0.6789119900069999,0.41657449157590504,0.6711245179804038,0.42875239353195604,0.004010269941907181,-0.11020882094956132,-0.5833669754545939,-0.24220163627381835,-0.4804931259696828,-0.13246651339348509,-0.018549531909651785,0.011416275460551234,0.7799146352630354,-0.749792023867628,0.8530940942665738,0.08812657960117334,-0.5051969045405059,0.03593261955785251,-0.03839219038762141,0.34269943920366197,0.043905558281966774,-0.1073612291483316,0.3205997967831414,0.09767127927675757,-0.18234319655696507,-0.014235872081521569,-0.48961327409592725,-0.28632388385846347,-0.39811915037724704,0.3344930366990938,0.05261706172192955,-0.46017056890514346,-0.46837798066381886,0.3542882932773533,0.3535920745296259,-0.3019358783720305,-0.1425186906892586,0.4756708312179161,-0.4282766055272656,-0.003143087783224247,-0.3721007725809487
ACC_sub_L,0.007872792402812034,0.5836031681607076,-0.10218351267970856,0.15823270432036157,-0.01693546132541888,-0.2521891499305176,0.3452600908134959,0.275363595613916,0.29900188363820085,0.31282847125243035,-0.06520181155957429,0.3731379778398002,-0.49197596273533484,0.1736395208053019,0.34106852310740554,-0.052655274221482674,0.1599087994150921,-0.15906501687542332,0.12166948577078603,-0.3438225628016861,1.0,0.22943273245392629,-0.3073980916447484,0.032297938057719036,0.1992300171658355,0.22334539381927906,-0.12894990486206018,0.23641251744280445,-0.11494568612613831,-0.2855820341621961,-0.334831224563627,0.2601124131144613,0.3121037951453037,0.028860690012208198,0.20733751781759732,-0.015493769816277682,0.18882848112416636,0.46801465421922317,0.07671421092939715,0.41427009503234374,0.05562030084613473,0.26234417247753955,-0.2624861133525847,-0.08672637422004947,0.18566650679984642,-0.062309685687886224,0.36540687325263616,0.12436470119777711,0.2124375432668752,0.165767345346461,-0.09877549121485403,0.3091431236092129,0.23484920017962335,-0.14592098140059895,-0.42865435683780584,0.1746162804318643,0.05837147521855452,0.2646804582708631,0.03276411830403034,-0.19440990173015102,0.19688816264191825,-0.07329188330239342,0.06050672702978266,0.1278939658614142,0.36008963757105705,-0.004448472472299194,0.21326023076139988,0.11718572305436054,-0.24445746113451686,0.3039443960614709,-0.030324254527097177,-0.3374808029147072,-0.16655203330895207,-0.13008279136669862,0.12883439294378776,0.26502952315119016,-0.05332491427264853,0.4702459855382861,-0.15456530985667052,0.24033329833844708,-0.10840704470302867,0.029392764948752634,0.08167728546632545,-0.23191737247674404,0.1686923928347856,-0.19175426353970695,-0.522479363505189,-0.1329054135395358,0.417355324542171,-0.2570643598209329,0.3395741817220138,0.024460791193477677,0.24015968342174956,-0.2599337515971675,-0.07209410600369508,-0.15738660331605034,-0.2498991693720191,0.2407732289863338,-0.4472853747335458,0.0617169948514883,0.10853369991371288,0.39775626356211596,0.020037261175391972,-0.31571059605061874,-0.04278077408028062,0.4000210669088304,-0.11259880518756105,-0.06540501551007809,0.19580554639272862,-0.03441062106980209,0.28959849844540625,0.08691971777094698,0.5753229764458728,0.13491529394318888,0.4298814776148321,0.4411015765087703,0.47341997091841287,-0.09206817497068326,0.03946253530410241,0.19116897145983394,0.3287244610651097,-0.051533036018587185,0.3240455659086407,-0.033524351137191176,0.4081257081339464
Thal_PuI_R,0.023883756374872413,0.4708753386171201,-0.2524454959677192,-0.10271065431736956,-0.19156941326449625,-0.27513615270628167,0.1093004303541969,0.5923356147185372,0.4268195321893224,0.5082852463522406,-0.39245440056086917,0.6158553910864732,-0.35729568621060387,0.5205220488087435,0.6205711893853616,0.29313553976621237,0.5229412722610849,0.04844079057374316,0.5347177820603973,-0.49227332804182,0.22943273245392629,1.0,-0.10170019554179796,0.5968149689822064,0.44603745964044983,0.15649337380425954,-0.16252713250131703,0.25901142977163044,-0.31731278004180996,0.13891971729137725,0.011433600774185197,0.5195325972890815,0.4343842288415455,-0.13960762972550486,0.7454484239251018,0.3589132718464802,0.4746389072049347,0.1050987456423523,0.5888736767197392,0.5286708743340269,-0.10231388237581511,0.26496698331977786,-0.4094390528906348,0.05048112027476407,-0.0033532606835682817,-0.14236808875002,0.44041776513893016,0.19756350795177452,0.4282289454804374,0.355136042503642,-0.3167608680931196,0.1900015925266593,0.42036452814771336,0.11850039079701573,-0.28126839386441493,-0.06070151548192886,0.22289359591042388,-0.031801371179182664,0.3294353823225375,-0.5876814292004839,0.43084904821478465,-0.24257732565019463,0.4616117133616474,0.5363758048846915,0.155161873104412,-0.18545441925832323,0.47112986692018305,0.5080562821375733,-0.08603265918028723,0.2746354927560233,0.22755497925945553,-0.4645433104389706,-0.23434206433269353,-0.20320907766210497,-0.03090593833072206,0.2394657855214193,0.3866904213418969,0.15627119965414135,0.31312814053895616,0.5156379581025159,0.19019032220492432,-0.4413164815517274,0.3944715185473955,0.12982612809640956,0.6032503981340717,-0.04090557583177691,-0.4693971328881291,-0.4772688618258927,0.19671167781980076,0.20116237690558716,0.5953918772591018,0.39500915341408743,0.4772474277723617,0.14130561443199713,0.304867987526665,0.2660660204563926,-0.3539530609892813,0.5425988541874625,-0.36951855967767133,0.20447688641669098,0.5799788562575642,0.19144710089737357,0.27681949910460246,-0.14261585319236117,-0.1573813745421751,0.21190444401359143,-0.4354523966877875,0.17987224764211274,0.3056474090787847,0.4687128074758401,0.5568006541537133,0.33025010999049287,0.38370905188150445,0.13877312936456435,0.21096688177031928,0.5420829018241745,0.42520613439787575,0.1438117565774062,-0.10387400381257936,0.48794230475270284,0.2029543370448291,-0.44772547148565905,0.7014044930364098,0.00788070398931978,0.2449773847872374
Lingual_L,0.34611481015228807,-0.3084485044147357,0.4913815688682449,0.12231099864151274,0.01054877138105902,0.6052694055240824,-0.11591872408375238,-0.3615343504672374,-0.04801417367439704,-0.5242974924614484,0.3532007029866461,-0.2583232023858295,0.5924177064119213,-0.20948307884647763,-0.07557466152637769,-0.013922489747145037,-0.20580782668145045,0.76102393830592,-0.3053545873963544,0.5780590000949872,-0.3073980916447484,-0.10170019554179796,1.0,0.07123089001848966,-0.2633928201488614,-0.09838511611256916,0.3427959899320836,-0.0992407852971286,0.5942589169850107,0.04583845572778138,0.3465186590868395,-0.31499311215074066,-0.14644902170894672,0.44309533972719983,-0.14106712047518366,0.11068544848410669,0.11204381432415615,0.0574309422924581,-0.17928712705889638,-0.3641620391429216,0.21209552491704045,0.38309677277787973,0.6122920078093887,0.14733070369087015,0.17485561987690673,0.647357387245746,-0.31056452772054716,0.5033322742682264,0.08574883515823985,-0.07590776682868604,0.6595616880756284,-0.32614902294914405,0.1710268142075026,0.003478326338343723,0.38917933655290843,-0.1723551255932524,-0.1952059505549267,0.07279096326963873,0.5831908675226196,0.4120598104933584,-0.12626180728654654,0.265540181139186,-0.1460622130217945,0.049818219939679276,-0.06847550347113161,0.252846298145415,0.05382508349281454,-0.02905881069807641,0.2862657751746846,0.043186557329275455,0.39117345787323704,0.5064661338164074,0.599399795056918,0.41034226444241334,0.44256557693386184,0.11189984335882984,-0.013162452695174572,-0.203264974712227,0.3588637647039757,-0.06499827503714105,0.09696099937910282,0.31043746414438655,0.22108899826992262,0.13262482094010677,-0.3849301189213571,0.9295411725316424,0.5376518477345721,0.531404867552822,0.09586246325836165,0.39500799304537215,-0.26913011567790096,0.050067095656607295,-0.16236937380074612,0.1453235045813092,0.3143557460585792,0.28383014528328104,0.6788869452003259,-0.3462307860736663,0.711584306223449,0.22336014885607924,-0.25732316141607847,-0.08196863219043905,0.1855824630733991,0.4365240992263234,-0.17899033474600265,-0.16585062047077284,0.44679253457704576,0.29646617201449754,-0.017329546425111506,0.33102955217565166,-0.3194623082117722,-0.3204627115320775,-0.3509087457702377,0.32134497400012363,0.019139395422568546,-0.2594873037026846,-0.34566325285191196,0.20855352617378184,0.16444931800411822,0.020688344355391786,-0.10622716487238763,0.390296370542087,-0.017476687080810613,0.15944751724347134,-0.32922831443740974
Hippocampus_L,-0.15156730838828192,0.08785668232651324,-0.3100568062804456,-0.259377787726322,-0.33444336442098094,-0.056345350316392435,-0.31213942201684997,0.35150621895355955,0.42334547984992627,0.4174889054777258,-0.6212586556096179,0.6940293811608886,0.060525960942943,0.6054941653548667,0.6905562385191024,0.4267071033230501,0.8236304097473339,0.031055419206048086,0.44774099324893274,-0.3469306411998517,0.032297938057719036,0.5968149689822064,0.07123089001848966,1.0,0.513637217004627,0.07695264223942637,-0.17699188890989936,0.12207995039727956,-0.4102280907285372,0.35389478110049744,0.5857785214214438,0.33462147167241196,0.08837728970217143,-0.12144138768068338,0.7058904212740451,0.4577971393449492,0.20561839229998635,0.15360135004937917,0.4388912676127964,0.2845940562514462,-0.16995597508010613,0.1266236489935888,-0.2686184840934185,0.19291566526269732,-0.2749930407106311,-0.10517946051144018,0.18283488753211247,0.15064781749058914,0.04393123676369176,0.36700602074213196,-0.3369121539234867,0.03990383040363602,0.2222116259208367,0.3435409427300819,-0.11851450164151311,0.04737368532695791,0.14543370697527888,-0.43102961994061734,0.2541185121192491,-0.6093253689673194,0.4332586506091728,-0.13085364102360716,0.6707510844350951,0.2775797471511336,-0.00568472976449669,-0.3051285770960469,0.5203114151191506,0.8014564341402589,0.061313677465762266,-0.13180936258335524,0.06441281612237865,-0.3571038200408171,-0.15299539391250572,-0.25240170342086254,-0.16931650339907667,0.20299415773918664,0.757493114416033,-0.23574518150141993,0.46522105533169034,0.27702645293028955,0.3017433487330708,-0.6844787801270372,0.40294733258083293,0.4177330869723938,0.5847594585209269,0.12974570616891173,-0.3082379308414968,-0.44969337990358144,0.10817579210689214,0.6681558726555801,0.40343155208048914,0.586714579379452,0.22337594094602048,0.6911536657234005,0.16919375956917243,0.3223948772424479,-0.15084674432517892,0.5768591556354716,-0.026825628897505362,-0.10904424792404441,0.4244685598755896,0.026669781434574345,0.022851387100734658,0.44296558752564325,-0.3787284505912021,-0.23616188954421355,-0.35080031515456744,0.16096633426300694,0.18410398115684923,0.6713275378647441,0.4197414485435427,0.14062007610391972,0.2648165767750203,0.1743537122713278,0.22242342173673194,0.11573004157014116,0.5732503228609691,0.24095350694856446,-0.27958556842221566,0.24241621751309123,0.017387805115745152,-0.5485274285388781,0.4852852362006756,0.23310103622595416,-0.027470287218362605
LC_L,-0.05261348734324699,0.20277715527662005,-0.16052605647709203,-0.27798773949834404,-0.24170861525818577,-0.379159420037476,-0.12550725639547436,0.5715757657129976,0.48645146657763405,0.5069632432624362,-0.47843408379005187,0.5637354765507695,-0.17313243769663622,0.7010289044709468,0.31865169956880957,0.07985042489755374,0.5495327681002987,-0.07444342644440058,0.4530457345229531,-0.5901355159557642,0.1992300171658355,0.44603745964044983,-0.2633928201488614,0.513637217004627,1.0,0.07826293247596305,-0.27425766922971206,0.05760584675766367,-0.34586217026677857,-0.008843166053988329,0.1437015433549786,0.3567973104963343,0.30578368510584614,-0.07948113351708683,0.5118774378198548,0.39593896399010564,0.3696139490545014,0.10090265847315506,0.46495899164246157,0.4051839143960435,-0.34286418329269963,0.009759892820528426,-0.3401205531934906,-0.1708144611895397,-0.1882379367518192,-0.2457154803014592,0.5058908237005647,0.11128399478753345,0.2193094402107716,0.1870624517103352,-0.2907167947156148,0.22906192505154996,0.24157471304763686,0.0011882830839352217,-0.1998264585935237,0.10633666396509564,0.2508584398097563,-0.10044233854323005,0.15064727838829695,-0.48233269258488837,0.4597324743261,-0.28605585861746685,0.5853184191952598,0.4280380622005981,-0.209704595266881,-0.2098254123052861,0.45029393942555096,0.48810120615192476,-0.2911288268987111,0.14649965470571388,-0.021792896031995596,-0.33664296751567,-0.10438163965534025,-0.3874820794457264,-0.11125529368920173,0.11524313569854922,0.5414241854673331,-0.04496189612170057,0.008725067391039521,0.4075117366228944,0.1929235446896615,-0.5346004602040855,0.3688898995957805,-0.011563641749286434,0.6696775387394308,-0.13513525620168396,-0.43717465870708494,-0.42026600053715196,0.14462292447862216,0.2744622204068125,0.4877881676816976,0.4048567976254905,0.4599971181152242,0.33052226646701194,0.23674179893505118,0.2685160424073681,-0.4205748036427491,0.6782629496849959,-0.3905289380262251,-0.10536850153012466,0.5102281179986466,0.12928870548019997,0.17552156666282392,0.013862537825372091,-0.2907550865146746,-0.026365841174890874,-0.29149872208551963,0.12352621752240708,0.09592961199958144,0.18261151838987127,0.2984724141452951,0.08730459115864216,0.4127241104641234,-0.06319548048395744,0.09457542695925525,0.2768974897680495,0.519693088339465,-0.07892796278877097,-0.3117785619576121,0.23045103352745208,0.17655921270544478,-0.4346665514147179,0.4144596146507301,0.16215174604591095,0.19528610104692756
Rectus_R,0.12121275623299418,0.3266642520988606,-0.15203594905431722,-0.04525739111665507,0.33991018299613857,-0.05759537376115063,-0.028855348615703807,0.24696622564524884,0.062389173220962296,0.02393411761116972,-0.01375534840219588,0.436132892415384,-0.12417107656780953,0.2290613469231319,0.232933749446635,0.22230833916478074,0.2471750202420126,0.010114257044310116,0.2293788641784511,-0.14431504480615395,0.22334539381927906,0.15649337380425954,-0.09838511611256916,0.07695264223942637,0.07826293247596305,1.0,-0.00930060395096951,-0.013046193393503722,-0.22547988467790078,0.16106644994794567,0.02424967785971636,0.28393312214516736,0.15001259660697874,-0.006252956950467816,0.2463897630319795,0.017216463939202023,0.25354463691041323,0.03038935572287707,-0.05365168408028084,0.35128287586772095,0.005524664439822229,-0.015647976153461175,-0.1752255964568624,0.1052385911262707,-0.007410861714339773,0.05898654866870116,0.06896745633438833,-0.040028157314078154,0.06489527391260486,0.09118670206496336,-0.20158168871077697,-0.1358634584441572,0.23736167954100149,0.1465778657862016,0.10764585650196329,-0.06968408756306035,0.2715802606627244,-0.06913826912874915,0.0948000746042298,-0.21923066125002416,0.15574282905408848,-0.13102376262674903,0.22692628573150012,0.026309055129612943,0.18915531512709483,-0.20270142997445773,0.19432595228262164,0.12835727838229924,0.04868680759645308,0.10292044700658877,-0.06252130799466948,-0.040934793506158924,-0.15638006949137037,-0.06063822792940314,-0.04628137498264582,-0.0016867349773628066,0.0738127160983317,0.14365609211839964,0.14223178599589306,0.23797737013659861,-0.019047831199866905,-0.19631073642713934,0.06576511307152307,0.14687894182148659,0.1260164962914162,-0.07228032559804551,-0.21613805659685065,-0.23870816510841375,-0.007790316998529987,0.03458835997779573,0.40689122685696655,0.1686811041611374,0.2385321367572875,0.04572963792796793,0.06994714750299483,0.13518035658773225,-0.0954794687831698,0.20655544513259164,-0.1262289239749255,-0.22024766542206217,0.27215646923635445,0.13660015123193225,0.17568987036030745,-0.030441284592150473,0.08384049155579947,0.0038877742829893413,-0.24076012818111078,0.16223577999655278,0.4653849959018105,0.054012641036312564,0.32690829876085403,0.057663969631428946,0.23874130915255098,0.0666840897453167,0.02339129952706279,0.07251132075223775,0.24420552601924658,0.11379120772664016,-0.049895804727936685,-0.07555284573206103,0.1327721670474096,-0.1785322466340857,0.07925178552330078,0.12181192457937047,0.10215770684292315
Temporal_Pole_Mid_R,0.17485625158708804,-0.23041086484988213,0.5010751045789266,-0.2858557653378879,-0.08369595707719411,0.057501485746018016,-0.09718755603806765,-0.18039832207798678,-0.184363815567249,-0.4193207412136651,0.339532557225551,-0.28623331613213876,0.4065485660650804,-0.029934822070919565,-0.22351964449140052,0.08254796772192928,-0.33867810994483066,0.1840233521927433,-0.12372241159265762,0.24407997911702994,-0.12894990486206018,-0.16252713250131703,0.3427959899320836,-0.17699188890989936,-0.27425766922971206,-0.00930060395096951,1.0,-0.2716841866274026,0.3804096005735445,-0.1536510253703469,-0.0019522224358218946,-0.2614169553633015,0.13350353446781152,0.17658481199264345,-0.3005797184709513,-0.04263078792991201,0.16534531238939795,-0.15850068917757446,-0.21567613711923372,-0.22344082085767134,-0.26826140738315457,0.126809947743917,0.5223605492425073,-0.2857528839516148,-0.08796120637522173,0.15397827372004297,-0.20830319079982593,0.05628559186820254,-0.010585991579250354,-0.3346197737188809,0.46784638993937017,-0.15796242628583143,0.05289822601489235,-0.1896888003063907,0.3664233966216557,-0.3985704996742903,-0.28753468745105787,0.062370306672126966,0.11430278425633981,0.37336245040437804,-0.16713045198082355,-0.20671608799335708,-0.11443258647160134,-0.07006301429509446,0.09558158154124616,0.16011437392578817,-0.07451026322868862,-0.34702917297639796,-0.015860071308179097,0.2169492599544562,-0.09205966816661203,0.5192706666266534,0.36263368817852837,0.009037266342942392,0.014466455859566477,-0.3036592297327818,-0.297336847145962,-0.18916899636724666,-0.05637150040508711,-0.01905135781839687,-0.4038240649042743,0.27788822246764316,0.0017517398277595844,-0.19088943854524093,-0.34997747206881236,0.256927146656459,0.22831443903600765,0.41352086981074826,-0.22945822542354596,-0.010232810383850153,-0.1604848788843176,-0.0976846263499054,-0.03930409727131302,-0.060938066047525205,0.2114921933680354,0.189460653386792,0.07608455940014822,-0.2901939001620125,0.24554042111274957,-0.08906627510410452,-0.11614096912205125,-0.15758563833609024,0.3090719616084621,0.06153539863478153,0.15429703108653547,-0.08962356267536094,0.36524337680677915,0.2490503480687984,-0.1265833265141006,-0.19784180121026929,-0.2367333870383696,-0.16224168777434628,-0.3842253136056335,-0.23089632041869898,-0.2718575946974679,-0.13674982535454472,-0.30348903892574464,-0.31549358056094373,-0.21893880603150748,-0.1738474726363021,0.024955326361319353,0.38602449195200844,-0.13578385151870329,-0.07489884816170032,-0.3174625497527493
Frontal_Inf_Oper_R,0.17533640396694017,0.4622870218854843,-0.26733643502343984,0.4588927659905125,0.09973188983238382,0.022380492123376627,0.6193471262027852,0.23829164247922524,0.2363195135158668,0.43319166380372764,-0.011767811250169843,0.18085473725292636,-0.3424995415847619,-0.0058951259227054366,0.5115170877561623,-0.031545574688429,0.15336084232353017,0.050797706763330217,0.23482435349481073,-0.13509013449193177,0.23641251744280445,0.25901142977163044,-0.0992407852971286,0.12207995039727956,0.05760584675766367,-0.013046193393503722,-0.2716841866274026,1.0,-0.002077196132633792,-0.00020647004075687565,-0.08695301453780087,0.12451773979362653,0.10594463618985937,0.1848753829164262,0.2525647061272188,0.3394654343977072,0.15914372496315932,0.3745148322940543,0.21077776362320796,0.19164261875224126,0.3388833661747411,0.2550891538080589,-0.1890723040313995,0.23211580968656415,0.2819311591628334,-0.047588558974825314,0.3353787264890766,0.14364661026724446,0.3063684896069297,0.6387068529683171,-0.19755852275382857,0.20553657995726854,0.0880783354692971,0.14614317785842457,-0.2960805570871876,0.1514874148787818,0.030164302262980797,0.32354754490391063,0.10860312427377689,-0.11822237130594743,0.07084786734383954,0.3520232231218157,0.08325424913982755,0.18808622954254334,0.1855012481785219,0.15806302933539274,0.3248254303631026,0.39681045768937684,0.039529936435506265,0.1062884943238399,0.4582617086909322,-0.2961159622025757,-0.10449413075767133,0.07777705489184,0.31330223655158485,0.6064299142139016,0.1919982436463931,0.3914522464695432,-0.007126046743353145,0.31370878496630616,0.42486181346930363,0.14043762229306647,0.1663262924938747,0.02296023804201366,0.23028454361659886,0.0032097344561952948,-0.14319618347979515,-0.08724387667313808,0.349479727649253,-0.033677653374545376,0.23220143496019646,0.11588108076265857,0.23219120470800866,-0.10926314212197324,0.08010528060423568,-0.014862009907933038,0.04741356394104441,0.15774481488677664,-0.19090797194480238,0.3788504676430901,0.0503957990702511,0.26015950218262907,-0.19454546590658037,-0.18430164366729251,0.17069992323653724,0.5812682800468468,-0.06845962343650257,-0.04931506532951096,0.1733725237958727,0.2471486291991494,0.22613112011193562,0.7015537505017635,0.46839717285270466,0.4464523244114788,0.3447856856644072,0.3584838337910197,0.24235978303456587,0.32398246917009915,0.3295928849977553,0.3344050742758536,0.21084544101773978,-0.12969951560170453,0.34555384516420906,0.031174069981300175,0.4312995250249464
Cerebellum_6_R,0.324363258429939,-0.12683668649680238,0.7634826392362425,0.20252285127336006,0.10167599231376753,0.2739815647729676,0.2742422164505688,-0.22911414458185303,-0.0010915051680948555,-0.4205454724711299,0.6864945997082152,-0.5794087877876642,0.4390824263792827,-0.287601894046958,-0.3720867519174233,-0.5063071671748335,-0.664063359308968,0.4938106233760904,-0.490367427973781,0.37807928694417925,-0.11494568612613831,-0.31731278004180996,0.5942589169850107,-0.4102280907285372,-0.34586217026677857,-0.22547988467790078,0.3804096005735445,-0.002077196132633792,1.0,-0.55507494249408,-0.1663717431739243,-0.36000613384115643,-0.08728075787555852,0.624805518720698,-0.4625544734405419,-0.016059596977208955,0.07929508780840251,0.1449959020969577,-0.2505090382874941,-0.406283768229977,0.06386134798179031,0.42548026240649767,0.8045690873807276,-0.3707732806525849,0.3871093090036238,0.37454505808929084,-0.09166846464083764,0.41622819346858925,0.194359863467328,-0.2473236662056626,0.8417701260330767,-0.13384325808783598,0.05834842533223355,-0.5092706835828301,0.14333277628619598,-0.18313866948708993,-0.3142102922465425,0.5256965151557105,0.24382045342134667,0.8116758076331081,-0.19856935116446675,0.2628852471029363,-0.3299523951728773,-0.008474871236908953,0.01452550933067867,0.6005639510991755,-0.14242590369231609,-0.411218034260465,-0.22596915696854722,0.2254045427288507,0.3306483913631632,0.6442882868604792,0.7095529201937698,0.28345132290511565,0.7086112431616537,-0.024778287304929387,-0.3559134272069337,0.11714166157344719,-0.16314228443912718,-0.07378508248860567,-0.024690903579079646,0.7226989766055107,0.09947064079118044,-0.518641180790276,-0.5176726316852196,0.6405139597520161,0.5436199431551796,0.8915069025378011,0.18725326144254129,-0.05895985524077853,-0.3531220493485842,-0.3273726640676083,-0.15793532424784337,-0.3223323495381777,0.19654288112698662,-0.011190428250248323,0.4604905003154873,-0.3945773211632296,0.31892146792304277,0.3795971712152481,-0.49410018124338045,-0.007795902683961586,0.06850200255594034,0.03104616461375563,0.07841323339986978,0.18045630692792614,0.807851682998546,0.07983132781743421,-0.13107367604704165,-0.1222992668450896,-0.4417050729051694,-0.22822555353302515,-0.31990405043981085,0.05181121292313028,0.03403336034840779,-0.12466860007769644,-0.4675912142239755,-0.2928141923905272,0.2563530417172988,-0.052469477121071556,0.10403763528636562,0.7970663113653718,-0.15970141975946395,-0.041128440875958905,-0.0688221177349429
