,Cingulate_Post_L,Thal_PuI_R,Parietal_Sup_R,Thal_PuI_L,Angular_L,Frontal_Inf_Orb_2_L,OFClat_L,Cerebellum_10_L,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_MDm_R,Cingulate_Mid_R,Vermis_9,Occipital_Mid_L,Thal_VL_R,Lingual_L,Thal_PuM_R,Frontal_Inf_Orb_2_R,Putamen_L,Parietal_Inf_R,Thal_LP_R,SupraMarginal_L,Insula_L,Cuneus_R,Occipital_Inf_L,Thal_AV_L,Rectus_L,Temporal_Mid_L,Supp_Motor_Area_R,Thal_VPL_L,Cerebellum_Crus2_R,Temporal_Inf_R,Cingulate_Mid_L,Olfactory_L,Thal_VL_L,Thal_IL_R,Cerebellum_10_R,Lingual_R,ACC_pre_R,Cerebellum_Crus1_L,Temporal_Inf_L,Angular_R,Amygdala_L,VTA_R,Paracentral_Lobule_R,OFCmed_R,Postcentral_L,Rectus_R,Pallidum_R,Fusiform_L,Temporal_Sup_L,Frontal_Mid_2_R,Occipital_Inf_R,Parietal_Inf_L,Thal_MDl_L,Postcentral_R,Red_N_R,OFCpost_R,OFCpost_L,SN_pc_R,SupraMarginal_R,ACC_sub_L,Pallidum_L,Vermis_6,Cerebellum_4_5_R,Putamen_R,Temporal_Mid_R,Heschl_R,ACC_sup_L,ACC_sub_R,Vermis_1_2,Supp_Motor_Area_L,ACC_pre_L,Frontal_Sup_2_L,Parietal_Sup_L,Precuneus_L,Vermis_3,Frontal_Inf_Tri_L,Calcarine_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_R,SN_pr_R,Precentral_L,Vermis_4_5,N_Acc_R
Rectus_L,0.21195278431470158,0.467399015669349,0.23801846919445266,-0.12696901922769652,-0.04710040986167603,0.5719389464010617,0.7406563333401391,0.4222576089622958,-0.06672894316948903,0.39065946922245304,-0.1823201493630328,0.5226566574087015,0.11385911515211623,-0.20128537101958785,-0.06386366952244066,-0.17510763709412325,0.6431459301119712,0.6000859860229824,0.5274917139570309,0.2631798529335746,0.426712620149166,0.01793802001563941,0.2831893524594849,0.08734698956224096,-0.49671200820517947,0.2859484720018523,1.0,-0.16793311379368156,0.3096670644109057,0.1694130549566147,-0.44522217921540796,-0.14812808099196445,0.4436381458822926,0.009697742327615225,0.34713757599963607,0.285396055890927,0.33019059325673883,0.03837466214783969,0.48006716105255925,-0.5481720710249115,-0.035937977306095284,0.20852258277208222,0.49430025692088525,0.11096200708232233,0.17828802266335522,0.7450142892035263,0.19398301504561807,0.8397345320062182,0.6613465480227204,0.24994244144534372,0.18521127617477887,0.5127399754804237,-0.5985350324571651,0.269218882558099,-0.22200056349442213,0.367715500204758,0.43753697372231354,0.6522116108573371,0.629502145895902,-0.05011010575641969,0.2529264691658252,0.577721942076443,0.4845474140957902,0.18981466003764463,0.39980625579570206,0.6511331148771602,-0.04479638005685417,0.14751089344828308,0.3113234438770672,0.4426454147389082,-0.3585661529811594,0.38466683882681074,0.6156770059258476,0.39471300480067895,0.3162789979809668,0.39557848706984144,0.5390348885870678,0.35915865988430173,-0.10216420084558621,0.4556067006168378,0.5164044083662082,0.34201760135323456,0.21650534138668068,0.4686303914986212,0.5352978374002025
Temporal_Mid_L,0.46536001620738776,-0.205653893722436,-0.2373629346421755,0.36653101534915344,0.37508860755644285,0.051441130509939745,0.11773491516618638,0.16384254206554336,-0.014748161820273387,-0.09735133726773333,0.6362302174040209,0.10855409737416759,0.20522771176419655,0.48480728456639993,0.6750460152235224,0.4992483441705814,-0.17022740558268384,-0.11204347187225264,0.12795651939164376,-0.13828819620755234,-0.07769836484256072,0.47671050323965086,0.312528015544134,0.3715193320123286,0.5160885416160765,0.3638573080003217,-0.16793311379368156,1.0,0.06734917563014552,0.5397625280839099,0.4395898046198348,0.3057527102742438,0.2193240211392028,0.38546464713217465,0.398970908273494,0.2851694676234355,0.17943282224989981,0.36061377752645546,0.1612666342852253,0.675915559466934,0.8133441874450307,-0.11120687618647171,0.11383001869690687,0.2522881963539765,0.0769255861793586,-0.16154120359499027,0.33253117979893804,-0.08797726207511793,-0.2972416316960995,0.6486639215851715,0.6057762194167018,0.039757820344265254,0.3505349751928266,0.005777695918636646,0.40323837022813686,-0.16611492811017445,-0.028473743649762795,0.09435043172573755,0.12378180149897859,-0.11168305915577338,-0.021344257019248167,-0.09867849950320194,0.08114657215633585,0.38152114584757324,0.10644988167853249,-0.2659471613226195,0.36370788484078753,0.3660050131531112,0.16442617372639176,-0.013883534260446754,0.33451231569169004,0.02694894320225857,-0.20189656538298462,0.2758818699694776,-0.09249866043488925,-0.15714646518947628,-0.1664879576422558,0.19789194022113787,0.4900715954093194,-0.24027948756495943,0.15310191477535537,-0.18756026961183073,0.11132144044962983,0.18585915326838798,-0.13916372029998034
Supp_Motor_Area_R,0.5230431209999787,0.3041206522245192,0.6118805066718007,-0.32562951587266453,0.516874535962046,0.3863160343978019,0.6006617034434409,0.30550241520189064,0.3081734935903842,0.7218226012899678,0.25588091188521583,0.8322747955852895,0.1931889947101419,0.3150235988328962,0.12746810385491864,0.3337884380408694,0.5101834910467709,0.42668591564393477,0.599310260770022,0.7430932257681018,0.23403885717034453,0.5505654037235289,0.44342863402615734,0.7466373859247201,-0.3555427463841557,-0.14004551691711084,0.3096670644109057,0.06734917563014552,1.0,0.27221477486965506,-0.26339975100284924,-0.2080849593487798,0.8346705596272272,0.40183561412508606,0.08890667701491568,0.6514835943879242,0.1670461825147341,0.4668505725899685,0.42498383783511495,-0.4681435426832586,-0.05339326613761537,0.6301144506650539,0.5970185873520787,0.4738123877904487,0.8585046499282319,0.061303827371991575,0.7643690196689329,0.3659642361750201,0.5718810693417418,0.4480263886986548,0.6478527573518261,0.8719567033045137,-0.5664266860235405,0.7925562649932217,-0.13673884590545077,0.8201543002421775,0.7877757835936272,0.25721676402601257,0.35474067992357844,0.2461558349593868,0.7822736015254327,0.3326097570343391,0.6313970529440285,0.5740598519891511,0.7294111218285236,0.604232931332167,0.23138585522162966,0.36724518523004546,0.49944676102785,0.228419493328888,-0.15037850354998375,0.9680074760655071,0.3269895707682385,0.7666306088572845,0.7441232134831118,0.8066613444050694,0.4608248119679954,0.7821738521778578,0.534403864124119,0.016102231120299824,0.6458337437740806,0.6390242175231573,0.6899477454286712,0.7241701862307256,0.4910655494977744
Thal_VPL_L,0.6034886915645927,0.2642329731653333,-0.028171310615919685,0.06452780253264961,0.45504185540416797,0.08427773166813253,0.23969709540441225,0.3330763537800921,0.07584107827407753,0.2011621257193154,0.38141569644445733,0.3112094447532365,0.07321299545564029,0.29797488258130506,0.697605863542127,0.423103227059234,0.21507068017115105,0.027024609391439657,0.37287289708473076,0.042614976914351774,-0.08452157042549065,0.5587632225216642,0.5533299879679862,0.3302797968289378,0.26413697247241813,0.5216793714673843,0.1694130549566147,0.5397625280839099,0.27221477486965506,1.0,0.1299215639047446,0.1674383370478377,0.46500108528189615,0.5785599674775436,0.6267919538275893,0.30867012455824205,0.5621870195217535,0.33938167597934155,0.573436879310538,0.24342882616680933,0.36630867349029783,0.10562035806910862,0.3558423417764735,0.37857843885383247,0.20993367106458585,-0.0031090910842727247,0.5351977673858842,0.13672008709610292,-0.015032325852615594,0.5784138286299438,0.5604258962705791,0.34397196525651696,-0.0005115819691101038,0.32420054490902767,0.30135102006418407,0.09019560472230753,0.1633009384896988,0.2725703571017532,0.24092337494507027,0.30507578067237995,0.04230589421215834,0.33438850176054064,0.408042454333107,0.5362230599066076,0.4317951854712137,0.1727517652916744,0.24395099253370986,0.4555464813988468,0.6516501766579295,0.3010325410434496,0.1767190273430075,0.25662928888641273,0.23134736613781592,0.6192276005935017,0.20153259589976733,0.09891017763188945,0.08280166875019343,0.39228912957006684,0.45374038336464434,-0.053854035877176666,0.4496225694995745,0.16375374810352497,0.47151597471371054,0.5650606680428025,0.04548115004684096
Cerebellum_Crus2_R,0.0912924348563792,-0.3275287502661472,-0.2315171142203808,0.35620611202340224,0.1650370957463701,-0.35280762359012063,-0.35420654922077016,-0.1872025351278464,0.2789786599912013,-0.2662156325668424,0.45105129391836424,-0.2354171078704981,0.23006809092778546,0.3389110621474222,0.40434541689902675,0.5390139600264688,-0.3711108796447812,-0.3558242028413793,-0.259086807254942,-0.20450623043706337,-0.30574639144146554,-0.009262593199921105,0.03684009680827669,0.11625117024528188,0.6156475500400321,-0.00786827347673786,-0.44522217921540796,0.4395898046198348,-0.26339975100284924,0.1299215639047446,1.0,0.5382037178050421,-0.2799712486742207,0.03470052409868154,-0.054289405305106224,0.15279772415610574,-0.08744546782130262,0.4530394713653211,-0.2357061528327533,0.6782043775889061,0.24712088248112957,-0.09308871500328272,-0.2112622056171268,-0.050659290007991804,-0.09157484459779311,-0.33130322172589927,-0.09507553769698004,-0.4835178539424287,-0.5112758962097539,0.0947483386046831,-0.05248328247158555,-0.2918538932333955,0.7169464755468128,-0.20258574852551617,0.4903804210753772,-0.29415196642036784,-0.11816997911598176,-0.13554534177976763,-0.2902546657727499,0.1433896115056749,-0.14450019028086972,-0.3752359601440401,-0.3514521374995518,0.10389303113901084,-0.1164618330858176,-0.4440560603000865,0.5506378532374115,0.1392122164748131,-0.027612044617315715,-0.04129942613685485,0.5991093628246142,-0.2523175700741289,-0.38920399721682847,-0.17730553188236173,-0.2622370790020317,-0.23856210107824577,-0.2167336142746915,-0.2691197547546504,0.4039512998511778,-0.48256878579572,-0.2298124670703914,-0.5046808059658782,-0.23943161376064798,-0.13085420603514433,-0.27456755926136917
Temporal_Inf_R,-0.09241184949733638,-0.12165658881552509,-0.4291039014777192,0.45668615265038365,-0.2060266028871786,-0.13460269979845418,-0.0051236923684901455,0.22890632606168454,0.013367389822056264,0.07520046547872848,0.29583041795660797,-0.03612599851514036,0.5983690315580604,0.01685270377394901,0.24426586764621458,0.1971297934659856,-0.13417169857547448,0.02889862137426322,0.17008000418431668,-0.3483413371381922,-0.028467752731918768,-0.16794742790775866,0.20375210558893805,-0.050124320081178966,0.22140080054381564,0.3076768513538633,-0.14812808099196445,0.3057527102742438,-0.2080849593487798,0.1674383370478377,0.5382037178050421,1.0,-0.05904989261351349,-0.07457856257131208,0.27211072273957027,0.001831021205514971,0.126045822666042,0.1354296106975839,-0.011401010079756595,0.4457995821324914,0.3418327693980223,-0.3031449168204769,-0.08429453779010698,0.014509100170053801,-0.2924625709924559,-0.07807346786660843,-0.2735315268479979,-0.12014356198934603,-0.14857247906273588,0.25400720460611376,0.10827091286172343,-0.11776467476648335,0.5072858581572111,-0.36444444656140734,0.583402684590506,-0.27629442331821563,-0.14454199857885244,0.0783372649209133,0.03145074749052406,-0.062135083491094194,-0.14252851074342068,0.001636734107301264,-0.0647356551325509,0.1721329462684592,0.09446477303057166,-0.1274872354388466,0.5549485382022814,0.3179941831096725,-0.0517210206817592,0.189132403109601,0.2967021937204824,-0.19376929182040772,-0.0225570415390488,-0.11982231773508613,-0.4107507733164893,-0.297070625420371,0.01186282162355792,-0.0009077394128583321,0.14988367212563916,-0.09042385976712151,-0.06805375083832117,-0.28915946042215057,-0.26111001824919433,-0.011502705381566048,0.0718723465648699
Cingulate_Mid_L,0.608863815948509,0.39529993629027776,0.441723199281921,-0.16517901210394306,0.4238644916632408,0.4955472234515283,0.6773426514879703,0.47012136981984964,0.2012383864765434,0.6729618563457352,0.2520959276926317,0.913509469650004,0.21749902524838496,0.30019230330243224,0.31105012156354084,0.3558156715898802,0.6178530579436747,0.5435584983812425,0.7481569583731477,0.5719285422143684,0.32309742105070766,0.5577798159877556,0.5733853216487019,0.6008235362141775,-0.3272501609950464,0.20302062713732097,0.4436381458822926,0.2193240211392028,0.8346705596272272,0.46500108528189615,-0.2799712486742207,-0.05904989261351349,1.0,0.5053906748930921,0.4515699250434318,0.5707915982006608,0.3429039143934989,0.4243990403122634,0.6792597007604517,-0.35306301124124906,0.2002687426301101,0.47210916411468334,0.7166056566304742,0.4424930804806443,0.6540983170667807,0.29133222146775867,0.7114744663385523,0.5486123886622535,0.632698564003876,0.6851161820968404,0.7627240176141623,0.8323857953319767,-0.5018116479250422,0.6634968138941066,0.012225833919585757,0.7006452040236386,0.6480770751756904,0.5401035029635548,0.613555724915487,0.18962395161933338,0.6549199592166077,0.5404446896364312,0.7687815220847029,0.6483074075617554,0.7739835581128792,0.6775225578630979,0.2738593956913364,0.46881140214275324,0.47298027987619834,0.360002781860944,-0.11685474435590609,0.827343155556329,0.4964293398251514,0.8026894992605502,0.6090161299266628,0.6718166939884912,0.5204049372367612,0.8058747257982474,0.5174633162192279,0.30192887250545014,0.7773760364291942,0.7053087740353738,0.6108187022099321,0.7814276451739164,0.5760965743532513
Olfactory_L,0.5518667149512338,0.18680274025065047,0.27023108374460375,-0.12211276796740977,0.5890050049112693,0.2681905172576486,0.14197422885648278,0.17627882418354476,0.34323324453528,0.185892451813307,0.289338857266676,0.395103425394366,-0.0588996615838862,0.4603483951042849,0.501931709748482,0.474872893460747,0.2225722539212953,0.20046780224194918,0.29279794892775896,0.34983376728942805,-0.03705355958818104,0.586793343567146,0.4834733576902564,0.41406023876728426,0.08424198017086072,-0.027449336398960168,0.009697742327615225,0.38546464713217465,0.40183561412508606,0.5785599674775436,0.03470052409868154,-0.07457856257131208,0.5053906748930921,1.0,0.3276776674874836,0.32805047735986775,0.3819269282626089,0.33722194321059495,0.5308691044280307,0.03099726521288453,0.1373217179364245,0.3748312860224942,0.47230699215752114,0.2457974165693813,0.37544087436808277,-0.03737117675742178,0.6122661951072541,0.17000622259247306,0.09682490788637621,0.4065726073986002,0.44828658341851024,0.38668691390580223,-0.11614673151893509,0.4867739280802921,0.11984759291467056,0.30961138818896783,0.28269467133976733,0.2281895064684785,0.219408370555175,0.42167344742687374,0.2926025565644387,0.2910269918952891,0.3446024736837311,0.3292964595172849,0.3392432852300388,0.23713790348103564,0.2855351877258591,0.4209106677249623,0.4175499819735559,0.129443867335105,0.2827442907010431,0.41973661555945124,0.10285792662746494,0.616627532424959,0.479115474832192,0.3970286373459679,0.230117417821514,0.4330460291899417,0.6080961389669526,0.10116679428872767,0.5450373826649892,0.36207235674340094,0.38821239626358545,0.47246373725551855,0.16309784410285302
Thal_VL_L,0.3540371479325626,0.3170828058595464,-0.26242131619205034,0.3120000009643781,-0.009425421372489095,0.23954598908847136,0.3649749618516556,0.6694382243723171,-0.25071032153183737,0.2337413178332965,0.061667383309738644,0.3526968636131939,0.2832072605617853,0.026270961388925405,0.4408991633961763,0.03402116128241141,0.42556266664079906,0.25205751530646214,0.6579468132022135,-0.1811471945817974,0.27352464304545254,0.2460794181060037,0.43497132492982316,-0.0899852687542827,-0.07101265623262952,0.7756848635862504,0.34713757599963607,0.398970908273494,0.08890667701491568,0.6267919538275893,-0.054289405305106224,0.27211072273957027,0.4515699250434318,0.3276776674874836,1.0,0.08197221895540685,0.5554963789377682,0.020248517823926587,0.7178020810251481,0.0953304422870283,0.5920238394255044,-0.2115561558245512,0.41034286446715,0.1613203089425002,-0.1109392826486765,0.359897726424255,0.18532247442494856,0.3806703553955137,0.32610706396473127,0.6618440416029314,0.5326052011905662,0.3000764109674925,-0.06867557827120974,-0.025060038000307705,0.2269911263066889,-0.02142362206479924,-0.005242460632545662,0.481095134503065,0.414971856735695,0.01808777654988187,0.0012457323307371799,0.5714082031436425,0.5264504039550072,0.46989299434580706,0.41724340012395694,0.39752803372523676,0.08122307288099945,0.2735805675730498,0.4007418240900454,0.346508318680166,-0.19963041839900175,0.10671959041450403,0.5774292454135413,0.4293274868359968,-0.0953485263936654,-0.08696599537680234,0.2583689609864486,0.4434203784676286,0.08611584685985704,0.40541775477665104,0.4481754334369812,0.305580187004765,0.18176552465495158,0.39336556916235293,0.31198880578478544
Thal_IL_R,0.5948265954122743,0.26439307090370934,0.4792649996120416,-0.13356448702353194,0.5735679670404454,0.15987949619816494,0.42535820933138,0.2891865035268544,0.3509636388893754,0.4039196371141647,0.5612357693568416,0.6334305505604901,0.2188418084154237,0.42872726116855203,0.32391791057185737,0.49586365957778367,0.440849768059674,0.2097940124016595,0.4166291017738997,0.588068120219708,0.18953153267009998,0.4552857802446416,0.31885241021499194,0.7619519992398823,-0.07765466487132429,-0.08802845025002556,0.285396055890927,0.2851694676234355,0.6514835943879242,0.30867012455824205,0.15279772415610574,0.001831021205514971,0.5707915982006608,0.32805047735986775,0.08197221895540685,1.0,0.19317006888575086,0.5844999624131393,0.3289530835249729,-0.1891190987292824,0.10518401682219915,0.5742386563591141,0.5800508929906726,0.427448943295264,0.7147871819722385,0.1607186345034055,0.6007046990447408,0.289947016582562,0.3260613739544101,0.5147651554120223,0.44426389632095337,0.6270721940682846,-0.28035572769604206,0.6493137858931932,0.10949251489327272,0.5520190929409287,0.7707993277771549,0.3296244033388738,0.23028473507141087,0.26209676181548197,0.6240516552790344,0.2842720374596332,0.4855054890660799,0.4428781262422949,0.5135621350754087,0.3878873229829273,0.4836055543283082,0.41838831243427016,0.3523540771811788,0.38178778632647187,0.04542662586329643,0.6838376813169021,0.18576531846922997,0.6425477872340118,0.6105397371317819,0.6823120690715685,0.41162000285865413,0.4317272091151771,0.6119275736512796,-0.028682735945784035,0.5964000125003823,0.27165783214814715,0.3916865007086606,0.6176826545388975,0.3492517856956447
Cerebellum_10_R,0.5096722129397238,0.5139388864377649,-0.17777922521876366,-0.13017064365651634,0.2129406862124825,0.19511637385349043,0.2671251128466723,0.6254980919864152,-0.23190644252098963,0.20966265792126637,-0.0037696652419298665,0.18276270963470667,0.31480923304843106,0.03209765939098926,0.22133735465471188,-0.03447288190378236,0.4535765690546492,0.20583545110819537,0.5054016905060946,-0.1249604232922685,0.08211534285918178,0.30137826936946266,0.4028717626344873,0.06170441234040983,-0.014481958254420526,0.4165035938332572,0.33019059325673883,0.17943282224989981,0.1670461825147341,0.5621870195217535,-0.08744546782130262,0.126045822666042,0.3429039143934989,0.3819269282626089,0.5554963789377682,0.19317006888575086,1.0,0.042878948878607694,0.5382354523408912,-0.06267324359748962,0.12103590862534937,-0.07385946268394084,0.534340265679838,0.08364309315252075,0.0783183972416095,0.12333735058835557,0.2686828562379147,0.3306141910100661,0.19500799510367745,0.24937089076107455,0.26109814383843727,0.32296308498992055,-0.21670018671119504,0.22759901562584528,0.0028781167160859557,-0.051293051881662964,0.29338927292251044,0.2850573507422316,0.25227730879787097,0.1656039260304144,-0.041172509460373485,0.423793539188796,0.45535480712124876,0.4033061681891592,0.4364676314020152,0.3041416071505698,0.07464574541653164,0.12922393545324112,0.5470478856884456,0.409866471694106,0.004648976562229719,0.194781733391906,0.46137568043447064,0.6203455355915646,0.09311694363205121,0.09093620130530561,0.5167161952437644,0.2924110209370941,0.1604574063517253,0.2208758755747532,0.4939121856071919,0.2936841416110957,0.4241428161941431,0.5697168246376296,0.17109863735127115
Lingual_R,0.4922563360040686,-0.028737181883101603,0.38136614469098756,-0.05506649146716256,0.5208481586756423,0.14352784850941327,0.1885667696570587,0.051562014211183914,0.6270737594563962,0.3123641994590181,0.4817428385169999,0.46913605260296315,0.2102001585231553,0.4795017960942078,0.5247596504390107,0.8692499704961909,0.1362093529199301,0.12643281177141233,0.21358112581488947,0.4918406451570079,-0.04271272398412693,0.36729569651909455,0.5161399484329846,0.6878233352443555,0.22616554808886802,-0.046463315010271455,0.03837466214783969,0.36061377752645546,0.4668505725899685,0.33938167597934155,0.4530394713653211,0.1354296106975839,0.4243990403122634,0.33722194321059495,0.020248517823926587,0.5844999624131393,0.042878948878607694,1.0,0.14513751901729036,0.16058099959835956,0.0884522296718611,0.5388397820915618,0.32863694743301947,0.16652840279854217,0.5961537987449879,-0.025295880987050705,0.4876121810225179,-0.019607988115060156,0.029864807954385834,0.44868596981402054,0.39524041988884334,0.47396212481529404,0.16545041047057008,0.475349258135355,0.3746921909703171,0.4766736977523249,0.43394419087179664,0.29879942649789754,0.2094209164830858,0.3814370951055878,0.49688057916222406,-0.028976147886114852,0.19172631531329515,0.6365516667567156,0.5691425581896441,0.13731963528133068,0.6548807683265393,0.3897101537916364,0.29369372630055784,0.14033939234871493,0.5225935025712086,0.4650599124199899,-0.10414330214194127,0.4227970105979142,0.42248709655040495,0.46561971137886593,0.1630193506422208,0.2756624122862289,0.7955574009505776,-0.2626231095939137,0.33554555992307583,0.101637384124753,0.29386086711385573,0.5521407664544492,0.15679539718439972
ACC_pre_R,0.5216902294639584,0.45518278182972227,0.2383933760833591,0.02357030427781578,0.30024553046002656,0.2972643272282427,0.45387304320107796,0.5509624902091368,0.11711286743899854,0.47007539743051924,0.07236532606266478,0.6527172794962358,0.034675949094373736,0.1922870179143247,0.38597828119525135,0.15549324720692329,0.6305056839022666,0.39090864427947697,0.7206995865168114,0.3116800118466388,0.3433089804259109,0.3712844289283471,0.5038147710923971,0.209834104297553,-0.23768312591506482,0.420228969772389,0.48006716105255925,0.1612666342852253,0.42498383783511495,0.573436879310538,-0.2357061528327533,-0.011401010079756595,0.6792597007604517,0.5308691044280307,0.7178020810251481,0.3289530835249729,0.5382354523408912,0.14513751901729036,1.0,-0.2979913846876006,0.18752239058117276,0.29181420452381424,0.6254947956385046,0.2826111188144605,0.23855861086278263,0.4624469831467108,0.4693736087278446,0.5364722593991397,0.5534008473834648,0.5881374440331356,0.4903244682823688,0.6264236068556589,-0.4039435726820026,0.4130913792870355,0.1276754901474177,0.412254660828546,0.36180617030619117,0.5964288240694087,0.46764212797398386,0.23762615044899335,0.3873390582982407,0.7569369191454118,0.6456237839791903,0.42632841915608277,0.5176366139774613,0.6704316050795053,0.2106926920794202,0.45819261049902704,0.4897944921663374,0.6055130184587645,-0.252238922215122,0.485473830183905,0.658876163314226,0.6922904411385941,0.4077616622109523,0.4291528384396579,0.45012671537655496,0.5875397424382283,0.31993349244206043,0.5247216188539517,0.8136491636240314,0.54843044661013,0.34459793318667636,0.596515073621511,0.5352129802863477
Cerebellum_Crus1_L,0.05143331462034089,-0.39064251492938035,-0.591742230284231,0.4472113573065898,0.008988799877999838,-0.25903356353580986,-0.401197514941374,-0.19630162946240767,-0.12917342481493543,-0.41962689847989915,0.3646010254254836,-0.47323149148892796,0.0407911013118714,0.20798902564282076,0.46360647826864904,0.3613185749819068,-0.557945526430124,-0.37391893029787676,-0.3617743917427391,-0.5787475410459993,-0.35990759046347365,0.019900526208048632,0.06553045545751368,-0.08591610532462683,0.8208485400604915,0.25115644391502967,-0.5481720710249115,0.675915559466934,-0.4681435426832586,0.24342882616680933,0.6782043775889061,0.4457995821324914,-0.35306301124124906,0.03099726521288453,0.0953304422870283,-0.1891190987292824,-0.06267324359748962,0.16058099959835956,-0.2979913846876006,1.0,0.5713853068485701,-0.486217945813773,-0.3655986063249681,-0.10056657340497402,-0.3934087489818288,-0.482840480556542,-0.22287228937233408,-0.5164720965994005,-0.7354241520714201,0.15717488618873315,0.06230276755094605,-0.5114494791526795,0.830600804587503,-0.4472666420960037,0.43293548636780965,-0.618107714788189,-0.4941013884146455,-0.2727973760097379,-0.17590283995894962,-0.11998577447663807,-0.4933218089395311,-0.4819492418213258,-0.3953359951221824,0.04121678179729871,-0.31199676200513604,-0.7154117333782474,0.22792648735180232,0.07763516664026254,-0.10333185520654384,-0.19949785134108278,0.5941368166029407,-0.5370397432000278,-0.4303101656121954,-0.2657463428917614,-0.5976480318345982,-0.6631781847681637,-0.49489591849982356,-0.3023196005249434,0.18250887547184572,-0.46241540638711537,-0.4190604139140608,-0.546351251685404,-0.1991444711727854,-0.2920162954060209,-0.5051514682924069
Temporal_Inf_L,0.24138187857148183,-0.12481952402483117,-0.4011948622493269,0.5030351513503816,-0.03188423591506053,0.12508236525599606,0.1846345013467595,0.3553647439510481,-0.3357722975595978,-0.05786526931248715,0.4090875020975193,0.10611039020586173,0.3250207789529724,0.15130302724287203,0.4661336666350066,0.18524129282535823,-0.07554534389875556,0.0008361655227180724,0.2526516978818458,-0.3182363992455412,0.054960478096354966,0.23326939135437402,0.21400180911621192,0.061703501566365226,0.24695797714196546,0.5945272896281353,-0.035937977306095284,0.8133441874450307,-0.05339326613761537,0.36630867349029783,0.24712088248112957,0.3418327693980223,0.2002687426301101,0.1373217179364245,0.5920238394255044,0.10518401682219915,0.12103590862534937,0.0884522296718611,0.18752239058117276,0.5713853068485701,1.0,-0.3750446137599099,0.08413504899353187,0.14281919761712578,-0.13382534802946786,0.03219607086015566,0.03803804557761163,0.048899205773053664,-0.07659072585108989,0.7020600681011447,0.5658098889273004,-0.02792339309828619,0.2625132594331908,-0.269396888184784,0.30147407735878157,-0.24843358413486694,-0.15725449688277518,0.16621648012266127,0.21388660320597755,-0.26271969292605574,-0.11697678044624263,0.052363031307507496,0.18054005188385355,0.33759882001549635,0.10479215281796972,-0.1259388181729085,0.11893357974469908,0.18006706259167476,0.030359710185590888,-0.02756376706813088,0.044322612737059446,-0.10527741968974763,0.049264306168818224,0.08410011627566946,-0.34352161524496094,-0.34685336741671496,-0.10441266087126569,0.2358186690072699,0.13256682778538348,-0.01912841120590509,0.02717943578719889,-0.07433993801417539,-0.061543418051740656,0.04821600124423351,-0.015561977306277274
Angular_R,0.2997724699226302,0.034477842363711306,0.9068019123132727,-0.30542488064348594,0.5923316740895522,0.11009900904412,0.188504815112994,-0.03218633081304306,0.8109327741178168,0.3958777311649452,0.3291249012060877,0.6147798931794928,-0.19752622356595737,0.4415886496664103,0.2398843441581315,0.49627062449834186,0.3077800065339693,0.17008273851862662,0.20665329180392036,0.9524837871776876,0.07490287395949707,0.30311925904523684,0.26555272917386846,0.7010367690911258,-0.2788564622718153,-0.44579577840634427,0.20852258277208222,-0.11120687618647171,0.6301144506650539,0.10562035806910862,-0.09308871500328272,-0.3031449168204769,0.47210916411468334,0.3748312860224942,-0.2115561558245512,0.5742386563591141,-0.07385946268394084,0.5388397820915618,0.29181420452381424,-0.486217945813773,-0.3750446137599099,1.0,0.36863689343956924,0.3235281165834441,0.7206189198503973,0.11952493834269341,0.5560668857726336,0.22194246185845323,0.3230163035794772,0.17365927233242795,0.1103022846473967,0.618769357190147,-0.3923544446233552,0.7025602999285394,0.16659366221130298,0.8618323965792467,0.5745880061854468,0.295553412208162,0.175565152107784,0.4584004840595482,0.8466550117726901,0.2363443025528334,0.22383578386882272,0.16397497502332983,0.3322384577234865,0.4445102320333929,0.45620917232641006,0.4205018764259313,0.17655961301244769,0.2697298689447181,0.05089514777972029,0.6849545695033431,-0.03303619758220637,0.43358552106561216,0.8660522592331783,0.8946225120591459,0.22148064282372906,0.26336428883857793,0.6103901151746237,0.05737338061002187,0.5368719928535282,0.3811328944034517,0.1703531750577677,0.39528914110675634,0.3462125898642581
