,Cerebellum_3_R,Olfactory_R,VTA_L,ACC_sup_R,Frontal_Med_Orb_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,Caudate_L,Rectus_L,Insula_L,Thal_VA_R,Occipital_Sup_L,Supp_Motor_Area_R,Postcentral_R,Olfactory_L,Vermis_9,Postcentral_L,Cuneus_R,Thal_AV_L,Thal_VL_L,Occipital_Inf_L,Thal_LP_L,Thal_MGN_L,Thal_VPL_R,Thal_PuI_L,Vermis_4_5,Fusiform_R,Thal_PuL_L,Caudate_R,Vermis_10,Thal_PuL_R,Temporal_Mid_R,Cerebellum_Crus2_R,Parietal_Inf_L,Thal_AV_R,Parietal_Sup_R,Temporal_Sup_R,N_Acc_L,Thal_MGN_R,Raphe_M,Thal_VL_R,Thal_PuA_R,Temporal_Inf_R,Occipital_Inf_R,Temporal_Pole_Mid_R,Red_N_R,Cuneus_L,ACC_sub_R,Parietal_Sup_L,Lingual_R,SupraMarginal_R,SN_pr_R,Lingual_L,Cerebellum_4_5_L,OFCmed_L,Cerebellum_9_R,Cerebellum_10_L,Amygdala_R,Thal_IL_L,Calcarine_L,ParaHippocampal_R,Frontal_Inf_Tri_R,Occipital_Mid_L,Angular_R,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Frontal_Sup_2_R,Thal_PuM_L,Raphe_D,Frontal_Sup_Medial_R,OFCpost_R,Thal_PuA_L,Pallidum_R,Heschl_R,Thal_LGN_R,Paracentral_Lobule_L,Thal_LGN_L,Thal_VPL_L,Cerebellum_4_5_R,Cingulate_Post_R,Calcarine_R,Frontal_Med_Orb_R,Thal_MDl_R,Temporal_Pole_Mid_L,Cingulate_Mid_L,Cerebellum_7b_R,Precentral_L,OFCmed_R,OFClat_R,OFCant_L
Vermis_4_5,0.6911277981018474,0.2927295937912098,0.2027857070327684,0.6856501628652646,0.041931425475291995,0.6716349864597276,0.45301493249648156,0.43105437759422754,0.4686303914986212,0.6057307666528354,0.41151050739884837,0.37605565715481704,0.7241701862307256,0.529013968291334,0.47246373725551855,0.33826419332615615,0.6423464699583918,0.5494490105500113,0.2163234985089534,0.39336556916235293,-0.18375164984287723,0.2882645252616267,-0.06761534684851976,0.03083233037202583,-0.23982329674962422,1.0,0.688164415047814,0.45086468808885505,0.6527188149401433,0.6034822284139361,0.23017752536046018,0.29780473545874975,-0.13085420603514433,0.6268535094864156,0.1500725960370728,0.3040260500453719,0.6477108939564481,0.3344209519265597,0.5179859480784998,0.5411247444849998,0.2679835263066754,0.1992249531042108,-0.011502705381566048,-0.426010141624291,-0.3097840754542791,0.7089966036645772,0.4463309041513405,0.41755140844467104,0.5195458009545457,0.5521407664544492,0.4592373486254923,0.5376367902046237,0.3948492011302351,0.8236358022059641,0.15107474106269408,-0.09926519971853957,0.4692645241276279,0.36786787981223,-0.05739644617995505,0.5327602251962623,0.6616207204753435,0.6418085673729007,0.1978487338343286,0.39528914110675634,0.7407270717205506,0.6459925782786492,0.7837024794453123,0.15913200637118888,0.15244153285899592,0.7361081948674149,0.4127119859611132,0.20740655565872557,0.5131972255669865,0.3837874000471769,0.3474036381776644,0.6189449097475827,0.44682636184591906,0.5650606680428025,0.8824712158811122,0.6849641833685265,0.5141690251638111,0.13884404408511186,0.004547315587313526,-0.46617812806233394,0.7814276451739164,-0.21019888671818898,0.6886651358950445,0.22881738152472497,0.5969257303511577,0.3613363800458931
Fusiform_R,0.47055301218262974,0.08769156295914272,0.10411473200213142,0.4639066964232875,0.18616520505409162,0.31318031768195476,0.47715742968622765,0.5890110480535289,0.43799670910231847,0.5856398708866521,0.5596967602484307,0.10001956092900773,0.45538777182082746,0.4202085129072086,0.27014100421059173,0.6264932238918139,0.2474881229511688,0.2499410946632177,0.43566399570112163,0.5855199296287009,-0.38131157832416157,0.12124612485670908,0.42411757202534783,-0.11368119025044109,0.0979062949821216,0.688164415047814,1.0,0.062349359374838126,0.7750828120410374,0.5963118749459948,0.36534418664967167,0.406130808870442,-0.006931291131977486,0.2082381900793775,0.28286684712069177,0.130780008537217,0.5712797248939205,0.29853311009193684,0.47147813736812866,0.5460276203640901,0.22969044085751084,0.5200301492057853,0.42401781364365554,-0.23101887844372204,-0.332711668072845,0.4331322059008637,0.32895135882682486,0.4220368468836986,0.2129313887090366,0.39120155394216893,0.39586178731459315,0.4182401760201415,0.254615264464291,0.7578875402358487,0.3696026491476765,-0.04937493098436024,0.6681519335005273,0.38306851006975556,0.20628724454338498,0.3301270920404387,0.822025167204222,0.6409106104546775,-0.06965943993986387,0.21560967058218,0.5164717610778844,0.49145193206466636,0.5512311219086485,0.1488539689824344,0.1992014905200711,0.5500413103223274,0.5168813978641925,0.45081565694708975,0.5783375123675397,0.36360566942381706,0.44288167120600724,0.3659672701432254,0.5018080167329895,0.4678906911801197,0.7987192957109448,0.42840425067482996,0.35527666107619105,0.2701357085235975,-0.07539032114975272,-0.29462166159582137,0.6204620082741426,-0.10014560466238515,0.26071176578075345,0.31639245085385265,0.4920869584423829,0.39749870045756325
Thal_PuL_L,0.40786361923424036,0.43641016632353397,0.2836848203378569,0.6314868839317134,-0.26169848739007595,0.6085898701285701,0.007073416199404787,0.1899729786225893,0.00787699180760833,0.34039426070564793,-0.06480648325379394,0.7265842582929476,0.5524849641439776,0.4928854067114633,0.6658586640064714,-0.3694483362998913,0.8409546109171884,0.641393208557125,-0.182431606764037,0.0712850299546314,0.1912674010474793,0.6329360643061351,-0.4974507667556686,0.47114373786210323,-0.37971001970002216,0.45086468808885505,0.062349359374838126,1.0,0.21681340549453618,0.09953584105337418,-0.35877916142059035,0.20171257291479036,0.007334533927567618,0.7982351806866909,0.062476413248162756,0.5276339399800228,0.44228997220926697,0.27933962019636976,0.2519078244176431,0.2416780797923821,0.5177746273636075,-0.43975327267296005,-0.33574492990757915,-0.21065476151534104,-0.01245092256736216,0.34074375226456854,0.5712100816590454,0.0899936195204217,0.725000148275723,0.49862386608120285,0.45849924219808735,0.3245584141009137,0.5482843169729892,0.3210169381820872,-0.2514839604167864,-0.0043177624553241275,-0.03571058873626246,0.022051325778898328,-0.017890499833737618,0.6517846307501781,0.08211941783754136,0.16015065601272618,0.6755742830066302,0.6018210648190694,0.5805214788953778,0.5404597252204374,0.6123807291037013,0.5137212481353978,0.12062422135064718,0.49460382416720067,0.21154491561787125,0.17191890940930318,0.015726636191776805,0.36224127948554247,-0.010392044833174258,0.6023968330781332,0.38278766434108236,0.513499081190662,0.29746914562140303,0.4994953193134943,0.49933779434703995,-0.1329790035353391,0.3730638150984885,-0.2281286564622813,0.4939530511821888,-0.05112905654521091,0.607066396215313,-0.08384343891630161,0.3681352923684804,-0.11980984433261929
Caudate_R,0.3574523378971185,0.13101147689281792,0.06884638079848347,0.4615249727048703,0.44164086400931823,0.3901832381947397,0.6082606603771702,0.5483321079961158,0.5887738199940161,0.5273153762312884,0.7504108507922091,0.2744763605847859,0.5616761149935056,0.6278617371831615,0.3213360107817615,0.2755395319830523,0.3413684024919396,0.30883160852825525,0.2914277126188429,0.567359486878613,-0.49519673470310577,0.2563784353189516,0.25952148250938384,-0.2569659571153582,0.02676442136592824,0.6527188149401433,0.7750828120410374,0.21681340549453618,1.0,0.4434027618631284,0.33687657355517364,0.39818546899653984,-0.21350172122175035,0.40790142120609674,0.24447709234319528,0.3947072126952913,0.623354262390334,0.3887865754804533,0.5479643741936414,0.7746822076441179,0.20028291865958142,0.45613738628621253,0.17152676815191106,-0.45649837776842594,-0.461238576576668,0.5422197693930626,0.46325074409899086,0.6443322430266698,0.4498584894186157,0.2907185235708626,0.59721410584714,0.6185161272172844,0.21933617658799043,0.8698843618210967,0.5331661643168241,-0.2379482853133388,0.6316674472511775,0.5039810364495895,0.1181068012079412,0.31841674347265275,0.7895818566106048,0.7336716875144493,0.0505647804712326,0.42601016752424914,0.613317762787321,0.3345876480528896,0.7004905591902084,0.24247866118999326,0.2815870153789818,0.7841895282524173,0.6932860608792368,0.2855742988955098,0.7766191576468561,0.5378547855120371,0.5375828700557969,0.591019185601603,0.5163833735888019,0.3455494373695998,0.6972113312011059,0.6370163055126614,0.277715142465492,0.5537916770761563,-0.20000148145573737,-0.5467594072946822,0.7340474211948343,-0.1804498212536708,0.25282893975099985,0.5403269597768982,0.6715168529520784,0.558052963814855
Vermis_10,0.4057490663132688,0.14676920627508908,0.11377189377516705,0.20766135562656848,-0.03884670961756685,0.25681559093295336,0.24805148763237242,0.236499246418604,0.23925111493342002,0.2955194439535113,0.29560974046628224,0.338510749441054,0.5234014724696736,0.4457212355567838,0.12480959482196623,0.6479617885789589,0.3292729482806954,0.4257993404186633,-0.029285507878998945,0.06352643078958398,-0.2516102021823877,0.2833516432787982,0.19364809404839714,-0.16966568448845853,-0.1133133460185117,0.6034822284139361,0.5963118749459948,0.09953584105337418,0.4434027618631284,1.0,0.16165945814472613,0.4025604283141179,0.16162134768382025,0.4065933631016492,-0.05629077871237642,0.282973182215545,0.5115237981747832,0.08371778091401387,0.17728463410347212,0.3794387329422149,-0.025909544943198595,0.20964008722167568,0.2043714820908999,-0.162102324796946,-0.32593074347420564,0.7095653306291471,0.4503309032208478,0.15374239087951128,0.3686445219168722,0.5524859997954836,0.4982016253692437,0.28668967899522146,0.3149413646731438,0.497041467134717,-0.0022031470222263366,-0.01819421215340721,0.36853297755066045,0.16972170027005154,0.1320676473625263,0.46113630883307294,0.4356282497522787,0.414517549303046,0.13476074718359846,0.3773051058474513,0.3328887421084105,0.37302544764024786,0.5173758363982494,0.2809113015038364,-0.02619037487139248,0.40767480648801885,0.18472043432733154,0.17229774139220022,0.37205749492203877,0.10873618719810882,0.040262915442088536,0.538313494971461,0.26857548078827126,0.08261518011993965,0.671230053332453,0.44348401925043623,0.4601026286432927,0.03331710637102684,-0.06945350380713661,-0.19927893954522122,0.4269298119694686,0.01594797082167609,0.30015476740311786,0.12451354311805896,0.17455410625201537,0.12814691655674526
Thal_PuL_R,0.008470637575601419,-0.3047922851232334,-0.33627981888179315,0.04435053013806022,0.4323717829774573,0.023403463539182035,0.4373904498791724,0.24638701701072116,0.499074473065335,0.08929349479913092,0.34856979101315866,-0.4400946791166932,-0.020641161834821394,-0.08869145725832882,-0.13208538552984014,0.3539144822601955,-0.18537339211285614,-0.30664925958390166,0.4432264990688585,0.448195451960916,-0.31680874037167955,-0.4456876627194538,0.28900555018860813,-0.42608128155022806,0.11422419849901336,0.23017752536046018,0.36534418664967167,-0.35877916142059035,0.33687657355517364,0.16165945814472613,1.0,-0.16387182161757907,-0.2829395589158807,-0.19214488311257052,0.08826215713195833,-0.27405982739304036,-0.03895211343742303,0.16787564651299788,0.2307108938057356,0.24465045943932553,-0.268276682120294,0.47186715958117387,0.18532834699453113,-0.24090371414833903,-0.3255339257437699,0.11756219430352621,-0.25645240499841204,0.19392079120226416,-0.2103468792847833,-0.2540011693950048,-0.1556339024349878,0.1950629552747624,-0.3852425112608105,0.3528848559084948,0.5556853860524263,-0.18824848715690876,0.3988745931607758,0.28939602891018446,-0.220351324934886,-0.31996903054048365,0.41478281135087264,0.22889065646399623,-0.44755325089996184,-0.34747696227126973,0.10834278900387131,0.0996967021596902,0.0814555745757007,-0.45843264087889396,0.010160216101149571,0.23705572323752055,0.2628378955160063,-0.1301155711199696,0.42410297935904984,-0.05033397062176883,0.43337826907306376,-0.09793890187810535,-0.009832234074571875,0.01069420597019729,0.22424700203553993,0.06314092231265936,-0.24302241967325883,0.4532448365531507,-0.48164966163234296,-0.28204158868663487,0.1513602806755672,-0.2981545108092775,0.06511449459997716,0.5124708266226179,0.13148299571478722,0.49946154479880006
Temporal_Mid_R,0.38589688678351725,0.5435481544190666,0.33619597700182935,0.20424961453048818,-0.08065800131674467,0.3744935511005814,0.14519273655330756,0.30926388294483814,-0.04479638005685417,0.46991698796719317,0.3089356733584872,0.5554964579804065,0.23138585522162966,0.31790831845002465,0.2855351877258591,0.28876964276001993,0.18802162726003116,0.5237187707389445,-0.07659593533781858,0.08122307288099945,0.2071223460204183,0.526393663849666,0.26334679797323596,0.3574168275278579,0.2891600257069929,0.29780473545874975,0.406130808870442,0.20171257291479036,0.39818546899653984,0.4025604283141179,-0.16387182161757907,1.0,0.5506378532374115,0.20851866118950044,0.2494750410363813,0.24386736365294778,0.7647134055854847,0.11679667033536051,0.23750911075010503,0.17924237990694222,0.5435175500512723,-0.07225868242402325,0.5549485382022814,0.3195158310241802,0.28100598704042967,0.2954365078093537,0.6404234505756462,0.419796318431784,0.2265273171954236,0.6548807683265393,0.46510953771921304,-0.04455702599169856,0.7169611565449355,0.1632774021824096,-0.13331940127704286,0.48547934841102686,0.14623811677434992,0.20039271154961247,0.6116139895886564,0.7241129775516598,0.3299651480841588,0.3261209866835062,0.4471355527152173,0.45620917232641006,0.4385550283558305,0.04983111036357887,0.2557848504347704,0.6545308375000057,0.10747143954925659,0.39289486346236624,0.2808387525426196,0.5295173557158709,-0.016564528442283597,0.6512531808815032,0.07619735310524284,0.30847577105277013,0.4994994933919756,0.24395099253370986,0.2793440796440802,0.5472664419083954,0.7623894556577193,-0.09742814814422507,0.4477622574960916,0.21632930591642024,0.2738593956913364,0.5300862958747885,-0.09237799864462337,-0.047763496510892116,0.30832998540289974,-0.04180037176237485
Cerebellum_Crus2_R,0.17563215011160987,0.3542371483177215,0.1507057883508815,-0.07927871203086169,-0.42276571707515903,0.0912924348563792,-0.3558242028413793,0.15979447553230897,-0.44522217921540796,0.03684009680827669,-0.10870612334723159,0.1617602986833372,-0.26339975100284924,-0.29415196642036784,0.03470052409868154,0.23006809092778546,-0.09507553769698004,0.11625117024528188,-0.00786827347673786,-0.054289405305106224,0.6156475500400321,0.07334599435308371,0.1911216380864473,0.5120525981850672,0.35620611202340224,-0.13085420603514433,-0.006931291131977486,0.007334533927567618,-0.21350172122175035,0.16162134768382025,-0.2829395589158807,0.5506378532374115,1.0,-0.20258574852551617,0.08003061700093993,-0.2315171142203808,0.1327779904823565,-0.048235218473851794,-0.2192681147375495,-0.31217368092705616,0.40434541689902675,-0.3197964408716413,0.5382037178050421,0.7169464755468128,0.6416778068788156,-0.11816997911598176,0.12738819403027685,-0.04129942613685485,-0.2622370790020317,0.4530394713653211,-0.14450019028086972,-0.5046808059658782,0.5390139600264688,-0.38151433616968516,-0.41510924908304603,0.8146530147577494,-0.1872025351278464,-0.21874012244280197,0.5586791295269385,0.4039512998511778,-0.08235565550460883,-0.2662156325668424,0.3389110621474222,-0.09308871500328272,-0.08266019007825731,-0.10851801534736503,-0.3492083147513754,0.2789786599912013,-0.11520572507635933,-0.2298124670703914,-0.13554534177976763,0.26195018389110053,-0.5112758962097539,0.1392122164748131,-0.11460870132517666,-0.2291866584621281,0.22970318691048253,0.1299215639047446,-0.1164618330858176,-0.01752044104607862,0.4591763975143533,-0.48256878579572,0.5089519200125455,0.6671365602261449,-0.2799712486742207,0.8561112346419022,-0.23943161376064798,-0.33130322172589927,-0.17945545221148038,-0.37157190609261204
Parietal_Inf_L,0.44279181704616755,0.3239554171280603,0.23009455563992748,0.5235713679878248,-0.07776264422677177,0.6073381846460684,0.22288592801479162,0.09760564078859656,0.269218882558099,0.3024203182228554,0.14920559600631675,0.741585108111621,0.7925562649932217,0.667801282134174,0.4867739280802921,-0.13327079748218584,0.8829123833560246,0.7545517164411473,-0.2246626563775464,-0.025060038000307705,-0.10897091108137136,0.6053905343975521,-0.4810952515789615,0.11303978934196393,-0.5481180144753298,0.6268535094864156,0.2082381900793775,0.7982351806866909,0.40790142120609674,0.4065933631016492,-0.19214488311257052,0.20851866118950044,-0.20258574852551617,1.0,-0.05055317215390584,0.6439794941054826,0.5160005844753185,0.22325794002758387,0.33429987554952956,0.42549748092057077,0.23581696947816247,-0.22455482556271483,-0.36444444656140734,-0.5009257741614769,-0.3131590641854862,0.7099633858971669,0.6403954053659855,0.25562685545061115,0.8913194115629917,0.475349258135355,0.6503060390175714,0.4993178063265412,0.38466937671867374,0.555318314670565,-0.07879569112410745,-0.25487977642363796,0.14266895162752533,0.16952902613163084,-0.17870495150099505,0.576987065651781,0.2394697303705443,0.397820956288095,0.5298884371609682,0.7025602999285394,0.6244440262504749,0.5240823508481464,0.8087203826691983,0.4098720354687869,0.06638863295291367,0.6725708684216821,0.2889564662086471,-0.022707449050161067,0.33595494794399117,0.2940212396379531,0.018773395370959622,0.864580741951338,0.32044488052194575,0.32420054490902767,0.5089023915775659,0.5973428896373457,0.47381935584447854,0.045066752124712596,0.13595773120655025,-0.5331852531486655,0.6634968138941066,-0.2411020152169673,0.7428419303665049,0.11419053928316694,0.4332215697008494,0.10927533802686142
Thal_AV_R,0.15910511242851266,-0.0674727288697772,0.001239502141784889,0.21330650433084913,0.13760080422835855,0.20249206620827087,0.06146163950860537,0.6183918384608547,0.0939488761671458,0.29700168986738956,0.31755234413889305,0.036568644066218466,0.04488618733337882,-0.042091098932603675,0.16583229711328912,0.18889733078220816,0.19728285432278744,0.17004370456488405,0.5798646997285068,0.5250332703978197,0.14309897011628434,-0.13162737200576016,-0.08567336354428956,0.3815180921955866,0.3661298909071346,0.1500725960370728,0.28286684712069177,0.062476413248162756,0.24447709234319528,-0.05629077871237642,0.08826215713195833,0.2494750410363813,0.08003061700093993,-0.05055317215390584,1.0,-0.17290291730434826,0.1338399359797144,0.4073817474965948,0.21964592509379158,0.13959815522354477,0.5690810200782578,0.04418801398329312,0.4050305770915587,0.1736838386483205,0.18872988316425263,-0.10002159421792156,0.13006275619363258,0.16309419619869245,-0.09975683943255895,0.14170471675591073,0.004139337639162417,0.06821345488907077,0.24718500155948897,0.15649184858311793,0.15289896563192942,0.31307556686957394,0.22362098225944693,0.21517469250126164,0.3772383062359229,0.21549722468160837,0.35731714383376284,0.0829517221390677,0.2106989105003797,-0.1174867902637113,0.32511780730408474,0.23149740502840477,0.05276313129216821,-0.03919954475324383,0.336393196385991,0.17499846313095993,0.3356495944748406,0.26107658902159037,-0.004264290652162202,0.43604635174143025,0.531422828709305,-0.15761225049745745,0.1224414487515475,0.4728617963100659,0.173594523086041,0.06513391700152121,0.30078666534842996,0.1665072599781735,0.41326149733604495,0.04841253051339287,0.32841466182929213,0.15758627150323556,0.017277320875711866,0.11507134180651722,0.2449228437616481,0.21869457416326768
Parietal_Sup_R,0.03841890922814395,0.20673327117343857,0.369158403858405,0.19335146498835604,0.08564679746012194,0.20028119704091027,0.24065546878596267,-0.11660296503241718,0.23801846919445266,0.168315488411075,0.19329151715856133,0.6990068570488116,0.6118805066718007,0.8628561235210953,0.27023108374460375,-0.2646958959051604,0.48038502196683996,0.580312870425794,-0.4605957479471257,-0.26242131619205034,-0.4144387165255609,0.7984805496935952,-0.15175941302094903,-0.11310268416853493,-0.33732086327644667,0.3040260500453719,0.130780008537217,0.5276339399800228,0.3947072126952913,0.282973182215545,-0.27405982739304036,0.24386736365294778,-0.2315171142203808,0.6439794941054826,-0.17290291730434826,1.0,0.5430942935313309,0.019835934393841972,0.2964290658230819,0.4774866065037504,0.060291016251413004,-0.018627807788750506,-0.4291039014777192,-0.5004951403481671,-0.5051606005487075,0.5293494505630008,0.6757663372798556,0.20711384550706854,0.8394650952534436,0.38136614469098756,0.7953500497661027,0.4514836017478554,0.3309861394434668,0.39709575044354034,0.0015655303855653952,-0.4712867143505732,-0.05082946807456359,0.05502766140740345,-0.055439571291702044,0.41287613189462047,0.0051624200413903434,0.4010004398332108,0.30068303731267515,0.9068019123132727,0.33579272823437845,0.1222517636662459,0.6871897772147654,0.67715311412476,0.04933597793631296,0.4504559770145614,0.27355793435370557,0.0949892707346948,0.4107163051055587,0.3133376063161108,-0.14561968464828942,0.8007338392486534,0.3308206926392813,-0.028171310615919685,0.2607955130510085,0.5524143111593071,0.31967994452118015,0.13955357394720924,-0.04449721779360297,-0.4284014722740637,0.441723199281921,-0.23041537192539566,0.15402316902015856,0.17148932369064962,0.3885240338853621,0.05803503270675645
Temporal_Sup_R,0.5003022723390926,0.5796113194459726,0.42352038535121983,0.5652256924644484,0.010233150157394285,0.5273822172678385,0.39034098225783365,0.28472353931074895,0.24731067856945588,0.6500953620961591,0.40664462286777275,0.6186226541569031,0.5981763677480426,0.6660706054088807,0.46499699788156373,0.18373974965021114,0.47176300145523686,0.6328348981327818,-0.10641492832706616,0.15099062786140713,-0.08772337811796688,0.7015761750328066,0.15452851333277828,0.17251609783661756,0.01465825686408607,0.6477108939564481,0.5712797248939205,0.44228997220926697,0.623354262390334,0.5115237981747832,-0.03895211343742303,0.7647134055854847,0.1327779904823565,0.5160005844753185,0.1338399359797144,0.5430942935313309,1.0,0.14548834058289944,0.49532584690745146,0.46679073673290694,0.4428223894235094,0.08553542192936817,0.18521739512387922,-0.15810314357656005,-0.09550978401859155,0.5893947710357195,0.7054757744914666,0.5222990085682812,0.5630496961838659,0.6151363709977984,0.6782747242731594,0.3161442612312667,0.602542994867077,0.5469390093054032,-0.05815796884110414,0.0374530501168168,0.28501815991251184,0.26322391245798044,0.2901858152742403,0.7155537104359511,0.4536202366821817,0.6460677657691624,0.3526976788530335,0.6896194325323166,0.6891173486117255,0.32104528830496587,0.6723446199664022,0.6517581088137995,0.11829256435636466,0.670764892681998,0.35880055448218606,0.5134304148196147,0.3074281953219442,0.6932014007350229,0.13792703025952366,0.6355371782799928,0.6104513484695973,0.424974985478755,0.5542604505016392,0.7830953969685156,0.6806066772852404,0.015106176826312148,0.18742498333737012,-0.16901407334473775,0.5823329259164677,0.07530889705084784,0.2713987792525372,0.04815119841338985,0.6412202914412954,0.12006277327305681
N_Acc_L,0.2568842069044205,-0.010730454883050015,-0.12443602236258357,0.3016868959449311,0.23176737755609095,0.3888103228610895,0.184325764159445,0.6689322195173749,0.24554727500938134,0.20299424407393968,0.25376018561041846,0.206136215483349,0.17807403816798065,0.11102055017109234,0.4916361325722973,0.10833283808478075,0.40625306482426704,0.1967793471395385,0.4103476554823173,0.5915955469790136,-0.021986788344809882,-0.09682843993590616,-0.04476181010232464,0.1996045129733178,0.11112367386033728,0.3344209519265597,0.29853311009193684,0.27933962019636976,0.3887865754804533,0.08371778091401387,0.16787564651299788,0.11679667033536051,-0.048235218473851794,0.22325794002758387,0.4073817474965948,0.019835934393841972,0.14548834058289944,1.0,0.294363636062152,0.2999532764420782,0.382971249412764,-0.060155821827717705,0.0010917063596073806,-0.1723597019840672,-0.14737578883414046,0.17770433614055278,0.3068579723745664,0.09746131002294373,0.22116399808975748,0.1632697752218453,0.16611172859872853,0.29667694019073765,0.22837497642016905,0.4145112421707002,0.28050240014941896,0.13587136521133844,0.37639683433035886,0.3043497395073439,0.03415000698551264,0.2954477462891992,0.451936267513474,0.016198366471468845,0.2940426594540096,0.0671506677601626,0.5127938693610187,0.4372608829417496,0.3644691357969547,-0.02601618629461241,0.2283783317475093,0.4918418287864402,0.44633009289168557,0.05877230002557454,0.27597829947876773,0.225253669181461,0.5330144640229597,0.15028344798082824,0.2624343925261585,0.3962123770285191,0.31130706952860204,0.31344950160347357,0.21001102121307896,0.4079950399969644,0.1528018880409234,-0.2815472237724616,0.44837661893622,-0.014503073206025141,0.16282928735467467,0.40872274089745225,0.10335567713157358,0.2112019030420206
Thal_MGN_R,0.37025898398414847,0.11659229285250769,0.2579956633552595,0.45029276496365545,0.3135294797283635,0.37648737443219893,0.4833941450681935,0.3499729877600279,0.4226906915400535,0.4191059523181313,0.32446455253574014,0.2748408497941075,0.41441266076145794,0.41285883962820646,0.3935911791099236,0.05252303286023284,0.32893539364371555,0.3210993251433799,0.1501250931283621,0.30354379040040197,-0.2280079509419609,0.2579637228858959,0.07697534588588754,0.012145055006221771,-0.07499088389723682,0.5179859480784998,0.47147813736812866,0.2519078244176431,0.5479643741936414,0.17728463410347212,0.2307108938057356,0.23750911075010503,-0.2192681147375495,0.33429987554952956,0.21964592509379158,0.2964290658230819,0.49532584690745146,0.294363636062152,1.0,0.4246948386427077,0.19104921752350928,0.2295700870419075,0.03193948502150572,-0.3809852707527949,-0.29524131992273217,0.3960530444232161,0.38398899979794987,0.4174480990442925,0.35728029082083346,0.1538915461644685,0.3272744941302243,0.41875298277456474,0.23395260140828533,0.5643544707877173,0.28745143001959755,-0.1915144977128967,0.24734131247505237,0.3286547883059278,-0.11354839629281523,0.29040452180282667,0.42068172118000585,0.4300236633140677,0.04246840885813938,0.3399658797955188,0.5749352641428057,0.4151896645367055,0.5494008045109641,0.16525998995446228,0.2482830999309414,0.552153772917215,0.42453486152235714,0.2686378575142049,0.4279474208040893,0.4501632313163347,0.4712307711486587,0.37620446831283794,0.38924583580353894,0.4396991081478275,0.4322481877748635,0.5239923376811776,0.23243131347618112,0.3416771370340084,-0.04395016376571668,-0.336117881068033,0.5731265385274322,-0.23206894108604742,0.28083982572067034,0.32493921013847654,0.48370293675110826,0.3437421254050813
Raphe_M,0.2776147145846825,0.05107526594996753,0.032637605992935234,0.3686426909708872,0.3048599379296449,0.28781300581136265,0.6206854785934312,0.2917773673256205,0.5161583373913455,0.4210870501855691,0.5213016371620698,0.23560332655173102,0.6350412159189688,0.6891847479466511,0.2185095685461725,0.16466594410213403,0.37687109168657307,0.3230706734370995,0.06597668267741075,0.35126537661895296,-0.5382361835527972,0.2513790146526584,0.04577592697656267,-0.3565918894413712,-0.009423581057414521,0.5411247444849998,0.5460276203640901,0.2416780797923821,0.7746822076441179,0.3794387329422149,0.24465045943932553,0.17924237990694222,-0.31217368092705616,0.42549748092057077,0.13959815522354477,0.4774866065037504,0.46679073673290694,0.2999532764420782,0.4246948386427077,1.0,0.0335950408089367,0.3867530867491981,-0.090963279853694,-0.5413272034756856,-0.578154134220603,0.5283546799784943,0.4032518271009547,0.4098663182406652,0.4862932911172842,0.22378405316758782,0.6439985988321415,0.6039166809717121,0.13617812477104566,0.7919585241553218,0.4140145630936977,-0.3700129326982441,0.5342378448648363,0.3251581839149192,-0.05307898126253525,0.20822357147780415,0.5088827814910676,0.7167994833539526,0.05616338707861391,0.4266960414518182,0.40983539357634285,0.2962639931550259,0.6833020392179447,0.20020061713793375,0.17919377602804257,0.5934923825830728,0.4922877462433463,-0.00862831006775276,0.7636102471349965,0.3598227583892345,0.4523408334604668,0.6286282995797986,0.30267737619220114,0.1239827985696217,0.6086274554180341,0.5165860601832045,0.17362814357272627,0.41986516674701235,-0.2954811864532024,-0.6124553473121027,0.6652187600780028,-0.25451062221144904,0.2963722155541841,0.43155957277060875,0.5312709643806527,0.445082701001554
