,Cerebellum_8_R,Thal_MDm_L,Vermis_10,Thal_PuL_R,Cerebellum_Crus1_R,Rolandic_Oper_L,Raphe_M,Raphe_D,Insula_L,Vermis_8,Cingulate_Post_L,Vermis_3,Thal_LGN_L,Fusiform_R,ACC_sub_R,ParaHippocampal_L,Olfactory_L,Frontal_Med_Orb_L,OFClat_R,SN_pr_R,Cerebellum_Crus2_L,Cuneus_L,ACC_pre_L,Red_N_R,Calcarine_L,Cerebellum_3_R,N_Acc_R,Thal_AV_R,Frontal_Sup_Medial_L,VTA_L,Thal_LGN_R,Thal_LP_R,SupraMarginal_R,Thal_PuM_R,Cerebellum_8_L,Cuneus_R,Rectus_L,Pallidum_L,Parietal_Inf_R,Precentral_R,Cerebellum_10_L,Thal_MGN_R,Caudate_L,Occipital_Inf_L,Putamen_R,Occipital_Sup_L,Thal_IL_L,ACC_pre_R,Frontal_Inf_Tri_R,Thal_PuI_R,Vermis_6,OFCmed_L,Cingulate_Post_R,Cerebellum_9_L,Amygdala_L,Cerebellum_10_R,Cerebellum_7b_R,Frontal_Sup_Medial_R,Temporal_Sup_R,Occipital_Inf_R,Cingulate_Mid_L,Thal_PuI_L,Temporal_Mid_L,Cerebellum_4_5_L,Vermis_4_5
Occipital_Inf_L,0.5666346531531684,0.3168103659551655,-0.2516102021823877,-0.31680874037167955,0.7092395143795511,-0.4134264685492224,-0.5382361835527972,-0.12044609625753387,0.04372770794667189,0.2316162686320398,0.2013949617521996,-0.4944074752063944,-0.06666581593149794,-0.38131157832416157,-0.0936124798876009,-0.5403505258569534,0.08424198017086072,-0.4058166927639459,-0.18323092009536096,-0.534416759164657,0.7994924801426831,-0.1273023688692229,-0.4412571201035119,-0.34613335997592537,0.3081752505595424,0.15231833920501775,-0.5793575427270354,0.14309897011628434,-0.044393261995891595,0.04904066117788699,-0.14633786299909649,-0.3684340583378155,-0.40348469278131116,-0.5181087546566875,0.6257992453111746,0.0540570170248145,-0.49671200820517947,-0.41752183527563486,-0.4080787656388428,-0.5077853743042704,-0.3461440255617429,-0.2280079509419609,0.06214667441392221,1.0,-0.7177984698476129,0.0816937820511356,0.2924496787764034,-0.23768312591506482,-0.44886109763472176,-0.27637573355378486,-0.017172548766239984,-0.45023136995951635,-0.1677358225178171,0.5894539888004033,-0.24889865024006538,-0.014481958254420526,0.5869859876988243,-0.2782655789057173,-0.08772337811796688,0.7217406923392914,-0.3272501609950464,0.17369277385846393,0.5160885416160765,-0.571613232313984,-0.18375164984287723
Putamen_R,-0.3943543305540709,-0.1648804949979238,0.44552199999979725,0.3890747411417177,-0.6800704373612563,0.7816235934161836,0.793756044958585,0.17750689501599315,0.33461415591857063,-0.17235468200845117,0.24402592515012772,0.7067793626835932,0.41695996645811256,0.6687575773526814,0.4166855552017073,0.8221603499781025,0.23713790348103564,0.42277469948185037,0.5621617798315562,0.6844475889855836,-0.7489284390889065,0.36116444120722985,0.7512350493057196,0.5882677094189388,0.1230308410244975,0.20905520445980727,0.7835297734507253,0.017231437952523097,0.4578857730631973,0.04763975838416488,0.40331798513166317,0.4493761715145396,0.5777639740440444,0.7953731277109602,-0.5288848127042456,0.18824750239861193,0.6511331148771602,0.6989639210079823,0.5435967162270642,0.7121358020403865,0.5275136946592552,0.5015608230416397,0.3037001468848032,-0.7177984698476129,1.0,0.18731317661019137,-0.1655402105851877,0.6704316050795053,0.6875804828294709,0.539363094722683,0.39293030097087067,0.5049824340619191,0.5635201019605182,-0.44064622537210363,0.5656344258009662,0.3041416071505698,-0.43847781782934614,0.6799425997902677,0.45684559502685756,-0.6889480624899675,0.6775225578630979,-0.1390293993632611,-0.2659471613226195,0.8940649489513575,0.6213222058458527
Occipital_Sup_L,0.00904935168853712,0.6893292507167611,0.338510749441054,-0.4400946791166932,-0.25599770469184674,0.4306421223055412,0.23560332655173102,0.11630081640859079,0.24426153557053457,-0.38050040727775797,0.48672636564038063,0.11548588622905077,0.3692034915983986,0.10001956092900773,0.20186968094767824,0.22530942067404705,0.5215384069833412,-0.1460053461776839,0.29289570551383637,0.23929232397378222,-0.08425403205207639,0.8959081038536318,-0.19764097730025215,0.5165212702156046,0.8105878188710328,0.3095635626927527,0.1516869046469712,0.036568644066218466,0.5721149278311263,0.41283563726831474,-0.10477020133669318,-0.049531475411510574,0.7034675227553829,0.13368993839936694,-0.21542628218519524,0.8013272461981916,0.021765179419738274,0.19687863514461623,0.7812523370828169,0.5741268224386877,-0.07968110268299224,0.2748408497941075,0.11040764598206054,0.0816937820511356,0.18731317661019137,1.0,0.23865146086678984,0.25493735958989605,0.17641205316442427,-0.020221853157586043,0.19620056897578095,-0.2341404398716485,0.6135352065299959,-0.14714540363007905,0.42205029813524375,0.0006159878095029699,0.1623284965771573,0.5333409265398678,0.6186226541569031,-0.15083705017797266,0.4578319535945465,-0.26309941415726334,0.23139237190665926,0.25006651943769637,0.37605565715481704
Thal_IL_L,0.5706982088496143,0.6069786025181747,0.1320676473625263,-0.220351324934886,0.5037741540674278,-0.12365375463201883,-0.05307898126253525,0.09564509510791634,0.14025922416442638,0.38720594210071635,-0.004436072610093024,-0.21189934780340183,0.29306499015492204,0.20628724454338498,0.21610224883250723,-0.02288678155113388,0.034784185696282145,-0.14242442553470724,0.07569469948862426,-0.2491703477982011,0.4170327534307815,0.30471668760030257,-0.21800220012263627,-0.09124794285813065,0.37587716660125486,-0.029323076439817176,-0.051064816515099705,0.3772383062359229,0.1616932505940054,0.16048772896672717,0.14675126782103273,-0.09824612757176147,0.16966082637131372,-0.1990757515967241,0.4631077684484842,0.14382212440638892,-0.2576755537404747,-0.1455278240368577,0.025504698028564466,-0.07412804633271966,0.1179358887544077,-0.11354839629281523,0.3530722753739467,0.2924496787764034,-0.1655402105851877,0.23865146086678984,1.0,0.09353924267575459,-0.0287045555337782,-0.27941850235132476,0.09536072699068515,-0.21017355189016854,0.09740602058615677,0.5510530812322588,-0.08149414170295842,-0.025050037727103826,0.6440392140868639,0.001447364408838178,0.2901858152742403,0.49314102001779464,-0.03854627946223407,0.549164134430569,0.38080946124995835,-0.1354855881222464,-0.05739644617995505
ACC_pre_R,-0.13953505745850314,0.021837816670349192,0.18819231976300788,0.31294402673309424,-0.3213746845228011,0.6467365777141106,0.5730336139354602,0.29486835015227125,0.5038147710923971,-5.3009046313585495e-05,0.5216902294639584,0.45012671537655496,0.5515087706832492,0.5638715906267409,0.6055130184587645,0.7428588775596369,0.5308691044280307,0.43174676428961584,0.653276893377244,0.54843044661013,-0.39458745931091505,0.3680237139339877,0.658876163314226,0.36180617030619117,0.31993349244206043,0.32480621022205036,0.5352129802863477,0.32556468422254886,0.7558440981475868,-0.04016186385221107,0.5640513360597431,0.3433089804259109,0.3873390582982407,0.6305056839022666,-0.18648086299878888,0.209834104297553,0.48006716105255925,0.6456237839791903,0.3116800118466388,0.4345121701741179,0.5509624902091368,0.5330123915552327,0.6727826883794371,-0.23768312591506482,0.6704316050795053,0.25493735958989605,0.09353924267575459,1.0,0.47007539743051924,0.45518278182972227,0.42632841915608277,0.42840787610230346,0.5733555250973486,-0.11226136227884047,0.6254947956385046,0.5382354523408912,-0.1712231295767867,0.8136491636240314,0.47236518155861323,-0.4039435726820026,0.6792597007604517,0.02357030427781578,0.1612666342852253,0.7543549190899689,0.596515073621511
Frontal_Inf_Tri_R,-0.13386324888608692,0.036555723902210915,0.414517549303046,0.22889065646399623,-0.39487554643416417,0.7419571358599891,0.7167994833539526,0.19106263836704354,0.6293846248470977,0.0021920547822718715,0.312692357859442,0.5120583981918453,0.29952139155741253,0.6409106104546775,0.5261280126556993,0.543520719157868,0.185892451813307,0.1651960125813447,0.627424802996399,0.545227715758614,-0.44925172774282107,0.35240805048336227,0.5957088367353716,0.5560516106943799,0.27894313358754663,0.458685520841823,0.6914047216702287,0.0829517221390677,0.4493162889345767,0.23697932688771542,0.3000632569888239,0.36088113064557714,0.6097533068459053,0.5960436148616433,-0.2770693375971382,0.3886843040238101,0.39065946922245304,0.5500526328542837,0.5031055732667201,0.7053734313506179,0.46029804415844344,0.4300236633140677,0.13415187115388352,-0.44886109763472176,0.6875804828294709,0.17641205316442427,-0.0287045555337782,0.47007539743051924,1.0,0.32342650896954006,0.5302006682756605,0.23148905182285573,0.476618578374092,-0.19286855209045078,0.42181592268126,0.20966265792126637,-0.22383439874978112,0.5584969088892993,0.6460677657691624,-0.4334120571025897,0.6729618563457352,-0.03452869310089556,-0.09735133726773333,0.7381731765941961,0.6418085673729007
Thal_PuI_R,-0.2815063091597454,-0.3458737245211757,0.28905053417699567,0.3370322159602837,-0.39655514172702505,0.40630565500213234,0.4218804796629867,0.11866859154249433,0.2184210692780028,-0.09181575387127226,0.3510899620769516,0.6298216238827207,0.16336000796326205,0.364123369827961,0.3696257672314438,0.5066571713361259,0.18680274025065047,0.36707978402479396,0.33860397663375225,0.4370733891314103,-0.47760748008723186,0.018062380251017203,0.6176840804559954,0.4484736821446061,-0.022879739554187494,0.308476090461688,0.3771381460982778,-0.03803003753215116,0.3153656946949122,-0.04013263017886407,0.3676995599163651,0.2419652580325818,0.07134800074556988,0.6853524409528539,-0.3109299757884631,0.018410949659601588,0.467399015669349,0.5216408781155676,0.07285860152012424,0.26732042710876674,0.45059072884712187,0.3882093039810864,0.22132395061226187,-0.27637573355378486,0.539363094722683,-0.020221853157586043,-0.27941850235132476,0.45518278182972227,0.32342650896954006,1.0,0.28976751304430143,0.3643554672002458,0.4367220575367723,-0.24248077046380964,0.48272696929267667,0.5139388864377649,-0.3289391389146895,0.4516489882971311,0.16682360060775472,-0.4519441596909996,0.39529993629027776,-0.15356514147419853,-0.205653893722436,0.6045365748791174,0.5243786710530886
Vermis_6,0.1548519313833349,0.09805417599425385,0.5681769378792153,0.17243121664820202,-0.03107776781280201,0.5803381993252396,0.3958287960455028,0.16632275407644023,0.5995247713262353,0.3706166743183721,0.5550235037862139,0.40828098378519495,0.36329694635621007,0.6726102551143784,0.18429433460995423,0.5263402992815313,0.3292964595172849,-0.17369383560897014,0.3639407281151006,0.37404400817930067,-0.031562909535729475,0.307349263895176,0.32743089433949896,0.4760658452981265,0.5416011624132572,0.6539637051965077,0.3023326293969096,0.2993697468273604,0.5348872479546938,0.1593776583368065,0.3244939297736453,0.11463538857057373,0.35056698933280045,0.40648447643658986,0.16637141649594178,0.46279521884758906,0.18981466003764463,0.5294929679602204,0.20931490310974343,0.423554042072131,0.4928403897721347,0.2893751187746543,0.5170862907168362,-0.017172548766239984,0.39293030097087067,0.19620056897578095,0.09536072699068515,0.42632841915608277,0.5302006682756605,0.28976751304430143,1.0,0.044950577263259,0.4117818918335744,0.24456161771609952,0.45701971050040563,0.4033061681891592,0.010771128040633805,0.4679540926722531,0.47910545391408893,-0.08399210083286976,0.6483074075617554,-0.010417007385045477,0.38152114584757324,0.608166532222255,0.781421379960674
OFCmed_L,-0.2615497157459567,-0.4292077669237181,-0.0022031470222263366,0.5556853860524263,-0.34419386082429626,0.21155055996937797,0.4140145630936977,0.24111890145136147,0.12154165321649905,-0.01299822533206628,0.006439423400287063,0.4145068358054565,0.018744418857135778,0.3696026491476765,0.3991870458228949,0.6071671426553459,-0.1467729372555076,0.6942670699411684,0.27858795891579524,0.42875621423547067,-0.47841267620883027,-0.11553398595128336,0.6357017713923921,0.03897324305696765,-0.28913771557882356,-0.07522268043314022,0.4544335748350865,0.15289896563192942,0.09674783516762135,-0.27990135522339005,0.37889659967128875,0.4198105991632091,0.06887740539712774,0.5372263611633655,-0.19367414535288807,-0.22260219071053403,0.6351939503220917,0.39463685610437615,-0.016028748138745726,0.08643532480418635,0.46227565442426,0.28745143001959755,0.36718572911143077,-0.45023136995951635,0.5049824340619191,-0.2341404398716485,-0.21017355189016854,0.42840787610230346,0.23148905182285573,0.3643554672002458,0.044950577263259,1.0,0.13123938202632054,-0.20619189571939472,0.3916366383826678,0.26529975013458595,-0.381396929751212,0.35802387337490144,-0.05815796884110414,-0.36788263490960116,0.2800234655296869,-0.024946699989637732,-0.20194162545996266,0.4256399319954702,0.15107474106269408
Cingulate_Post_R,-0.08200329874717104,0.3578382051039355,0.44348401925043623,0.06314092231265936,-0.37088046004503067,0.5984983038792258,0.5165860601832045,0.14080815528370746,0.44036562974389704,-0.21738227051873651,0.6962433817426418,0.5496315789857489,0.5935255989612676,0.42840425067482996,0.5321709044994555,0.5565930797570124,0.48994022609690463,0.19461111118548333,0.6043175054059572,0.41100963007084274,-0.31993921486539717,0.6478013590946705,0.35633213622740184,0.6540337386594414,0.6010209083014876,0.4214664037427778,0.5279573622124895,0.06513391700152121,0.7056858335008991,0.2511238504238883,0.24517675949823792,0.2276781494694582,0.5795428224608447,0.658522201743615,-0.2950342632031235,0.5532938101455908,0.41941389959229125,0.43130055366225567,0.6037565178996617,0.6105657338635638,0.2980392993315561,0.5239923376811776,0.3299868504789517,-0.1677358225178171,0.5635201019605182,0.6135352065299959,0.09740602058615677,0.5733555250973486,0.476618578374092,0.4367220575367723,0.4117818918335744,0.13123938202632054,1.0,-0.12830653078954854,0.6075099800020252,0.3704336642091556,-0.03603116378132308,0.7826700159034676,0.7830953969685156,-0.35438057226315084,0.5950339285363149,-0.11495454653905601,0.12449629839397797,0.6355140731491311,0.6849641833685265
Cerebellum_9_L,0.8837255973839718,0.27906391995326285,0.032012012241869794,-0.015447890646750105,0.9017329985710408,-0.2895799180978693,-0.30909262235599905,0.12266996228660652,0.23219151430357018,0.806249939594141,0.09317791664440069,-0.17172641059979954,0.07717864832324695,0.13555341777540914,-0.02869889641524635,-0.23884921928785263,0.07691887238497908,-0.2673869817086486,-0.21840822621373243,-0.4256687575851081,0.8195526243253831,-0.07335447741964693,-0.22180079180911919,-0.29685362188450837,0.27492163777008544,0.2907570426025864,-0.2318113287680122,0.3916605896610938,0.006590281499110485,0.03070141217706068,0.16037404290868892,-0.21840058843830829,-0.3133597583263398,-0.3034151883446284,0.9241953461794259,-0.05625782099443475,-0.39682680237382834,-0.2340257850620202,-0.5015072801700033,-0.4700899807191199,0.12252040359899376,-0.1252270770300968,0.415022655248309,0.5894539888004033,-0.44064622537210363,-0.14714540363007905,0.5510530812322588,-0.11226136227884047,-0.19286855209045078,-0.24248077046380964,0.24456161771609952,-0.20619189571939472,-0.12830653078954854,1.0,-0.1991942147250729,0.12239114500668113,0.7042713537680524,-0.21544845532050744,0.05329309619813767,0.7745225576230949,-0.18079274142769683,0.6163146977732963,0.6796964834746408,-0.31870337277889316,-0.09165966476913698
Amygdala_L,-0.14841930742174872,0.010170034120417067,0.4015659124464476,0.21137997705784536,-0.42430430181638495,0.6257215120156625,0.5318228522870238,0.31529896621212694,0.32991720770714184,-0.10752314669597743,0.6126905075692304,0.5738958870606428,0.2771726614716292,0.459764706743789,0.4316568328534234,0.7126882254048988,0.47230699215752114,0.19139464990814142,0.522388643536022,0.6669632899365383,-0.4641076769992251,0.47942515153711884,0.5376409729915803,0.6393691708829833,0.39335506398788955,0.48245109860640006,0.49023459460964997,0.15335009140624947,0.6956565331676156,0.09141609130857954,0.3901134574084178,0.30406458850205453,0.4688071238022541,0.6480262259854224,-0.26007320633142667,0.4801311811410719,0.49430025692088525,0.6879232072608875,0.42031745601178455,0.4845358347818442,0.47782519714864397,0.40226629467618946,0.418409800804772,-0.24889865024006538,0.5656344258009662,0.42205029813524375,-0.08149414170295842,0.6254947956385046,0.42181592268126,0.48272696929267667,0.45701971050040563,0.3916366383826678,0.6075099800020252,-0.1991942147250729,1.0,0.534340265679838,-0.21724491983394856,0.7789399428646162,0.432441473339708,-0.5042805713696998,0.7166056566304742,-0.35528406912654437,0.11383001869690687,0.7273777575609855,0.7031134429320611
Cerebellum_10_R,-0.05255994075278452,-0.12620138429127764,0.3369952661959381,0.345746266325144,-0.048264164837481235,0.2177883084072382,0.17395260794295106,0.27144686452181255,0.4028717626344873,0.2746717121007948,0.5096722129397238,0.5167161952437644,0.24031623741284963,0.5091497210048452,0.409866471694106,0.4590781115940182,0.3819269282626089,0.23076595142797787,0.35009691256388015,0.2936841416110957,-0.17249021182485486,0.028401695899148212,0.46137568043447064,0.29338927292251044,0.1604574063517253,0.5065946863094583,0.17109863735127115,0.11690939602575727,0.5203774890501262,-0.10433388943183429,0.3246838637781069,0.08211534285918178,-0.041172509460373485,0.4535765690546492,-0.002727697424464879,0.06170441234040983,0.33019059325673883,0.45535480712124876,-0.1249604232922685,0.1040227008290034,0.6254980919864152,0.33623076681750425,0.5323133245781929,-0.014481958254420526,0.3041416071505698,0.0006159878095029699,-0.025050037727103826,0.5382354523408912,0.20966265792126637,0.5139388864377649,0.4033061681891592,0.26529975013458595,0.3704336642091556,0.12239114500668113,0.534340265679838,1.0,-0.22226362804088637,0.4939121856071919,0.29571956194362703,-0.21670018671119504,0.3429039143934989,-0.13017064365651634,0.17943282224989981,0.4803499515647363,0.5697168246376296
Cerebellum_7b_R,0.807924046187043,0.44675595099834714,0.01594797082167609,-0.2981545108092775,0.7188574082979576,-0.2213358239502609,-0.25451062221144904,-0.07580427962386062,0.0026969579372890444,0.3832856302257967,0.022070773519894473,-0.2612585684759214,0.10995038306442732,-0.10014560466238515,0.06365605027437012,-0.34530969097175884,0.004552916596137463,-0.3031472746437999,-0.15896217322837808,-0.5014726345601641,0.6864884507447787,0.14037751876454782,-0.33899954710118496,-0.17749923185618513,0.34104103255545143,0.0835312898300731,-0.2041264847679755,0.15758627150323556,-0.07124000159075863,0.09461271689093145,0.02460943661876594,-0.2228845282980823,-0.11129263675030919,-0.3554519877381128,0.6496768645949345,0.060327698264701725,-0.4760689042232655,-0.3260116351636402,-0.195873194490207,-0.3667254727259347,-0.1878534296344672,-0.23206894108604742,0.13845198668881303,0.5869859876988243,-0.43847781782934614,0.1623284965771573,0.6440392140868639,-0.1712231295767867,-0.22383439874978112,-0.3289391389146895,0.010771128040633805,-0.381396929751212,-0.03603116378132308,0.7042713537680524,-0.21724491983394856,-0.22226362804088637,1.0,-0.202146871593835,0.07530889705084784,0.7094535417843971,-0.26077322080431065,0.4891385572537491,0.46013536079500744,-0.3976479697238818,-0.21019888671818898
Frontal_Sup_Medial_R,-0.1791927405653139,0.16213221326404617,0.40767480648801885,0.23705572323752055,-0.46401492467407907,0.7279987075614464,0.5934923825830728,0.25829571975219956,0.4589054693263286,-0.16401312021909065,0.6602462623206208,0.5863554607540141,0.5165025123538953,0.5500413103223274,0.5865420878731185,0.7624210491246602,0.5450373826649892,0.3813430709266917,0.6366962333929959,0.6084005647554533,-0.4686159657737821,0.6228930311378849,0.5389881900514092,0.6603265358732944,0.5140652769176998,0.4593126075116621,0.6049626938622031,0.17499846313095993,0.8762185432707105,0.07409542157278914,0.4094335337173357,0.3575810240672451,0.6038536203071458,0.7201154287809496,-0.3208583250027842,0.5194965974631919,0.5164044083662082,0.6748272123572211,0.5546803853552413,0.6076700816515204,0.4727000888211229,0.552153772917215,0.5021526254950854,-0.2782655789057173,0.6799425997902677,0.5333409265398678,0.001447364408838178,0.8136491636240314,0.5584969088892993,0.4516489882971311,0.4679540926722531,0.35802387337490144,0.7826700159034676,-0.21544845532050744,0.7789399428646162,0.4939121856071919,-0.202146871593835,1.0,0.670764892681998,-0.5283248640400758,0.7773760364291942,-0.20416147977833535,0.15310191477535537,0.7897509156511087,0.7361081948674149
Temporal_Sup_R,0.08871828727361286,0.5931678049562357,0.5115237981747832,-0.03895211343742303,-0.15709609259085117,0.5691465591220253,0.46679073673290694,0.11829256435636466,0.6500953620961591,0.00758611943498922,0.5273822172678385,0.4042977707049555,0.6104513484695973,0.5712797248939205,0.5222990085682812,0.4088048982774188,0.46499699788156373,0.010233150157394285,0.6412202914412954,0.3161442612312667,-0.11976504082217788,0.7054757744914666,0.20052502447933582,0.5893947710357195,0.7155537104359511,0.5003022723390926,0.4916042873263867,0.1338399359797144,0.6891173486117255,0.42352038535121983,0.13792703025952366,0.15781942501606455,0.6782747242731594,0.45480289197204754,-0.1448827337197419,0.6328348981327818,0.24731067856945588,0.31547078655206534,0.6385098253554958,0.6740751925230265,0.28501815991251184,0.49532584690745146,0.28472353931074895,-0.08772337811796688,0.45684559502685756,0.6186226541569031,0.2901858152742403,0.47236518155861323,0.6460677657691624,0.16682360060775472,0.47910545391408893,-0.05815796884110414,0.7830953969685156,0.05329309619813767,0.432441473339708,0.29571956194362703,0.07530889705084784,0.670764892681998,1.0,-0.15810314357656005,0.5823329259164677,0.01465825686408607,0.19234693960148033,0.5469390093054032,0.6477108939564481
Occipital_Inf_R,0.7419188196328584,0.33382209074130337,-0.162102324796946,-0.24090371414833903,0.8945751349582725,-0.5509008931050935,-0.5413272034756856,-0.04801241420980342,0.017354758474472785,0.5359778842198517,-0.16618824007727143,-0.46699105773414645,-0.07657221412827513,-0.23101887844372204,-0.2322538812428635,-0.6121344257139036,-0.11614673151893509,-0.34592487981176423,-0.3814261820457873,-0.6006773214552372,0.8623461877282944,-0.23127628714636161,-0.4845408315114233,-0.5309934177727011,0.15654479523961057,-0.011667878603516334,-0.4711235054045182,0.1736838386483205,-0.3519931733123534,0.04807498541423378,-0.20828042489958223,-0.3479978447628744,-0.4164479138494549,-0.5702335527334728,0.7192182401842196,-0.21947781669819016,-0.5985350324571651,-0.5599939801885061,-0.49973094908769927,-0.6010130124329146,-0.27064735568812753,-0.3809852707527949,0.058174642447358975,0.7217406923392914,-0.6889480624899675,-0.15083705017797266,0.49314102001779464,-0.4039435726820026,-0.4334120571025897,-0.4519441596909996,-0.08399210083286976,-0.36788263490960116,-0.35438057226315084,0.7745225576230949,-0.5042805713696998,-0.21670018671119504,0.7094535417843971,-0.5283248640400758,-0.15810314357656005,1.0,-0.5018116479250422,0.511214589449026,0.3505349751928266,-0.6574930311924855,-0.426010141624291
Cingulate_Mid_L,-0.14891080978544796,0.11231895446851894,0.4269298119694686,0.1513602806755672,-0.43361044918525893,0.8351505232293949,0.6652187600780028,0.33417711837778835,0.5733853216487019,-0.040624734236242056,0.608863815948509,0.5204049372367612,0.3782282676189279,0.6204620082741426,0.360002781860944,0.777161914694701,0.5053906748930921,0.11187773950835994,0.5796173123904583,0.7053087740353738,-0.419206093338844,0.5828297142937625,0.4964293398251514,0.6480770751756904,0.5174633162192279,0.539472270437635,0.5760965743532513,0.32841466182929213,0.7716961987608723,0.17646694527920365,0.4815312407125744,0.32309742105070766,0.6549199592166077,0.6178530579436747,-0.1990091288604729,0.6008235362141775,0.4436381458822926,0.7687815220847029,0.5719285422143684,0.7331217675190284,0.47012136981984964,0.5731265385274322,0.4534229922722624,-0.3272501609950464,0.6775225578630979,0.4578319535945465,-0.03854627946223407,0.6792597007604517,0.6729618563457352,0.39529993629027776,0.6483074075617554,0.2800234655296869,0.5950339285363149,-0.18079274142769683,0.7166056566304742,0.3429039143934989,-0.26077322080431065,0.7773760364291942,0.5823329259164677,-0.5018116479250422,1.0,-0.16517901210394306,0.2193240211392028,0.8294097917055778,0.7814276451739164
Thal_PuI_L,0.5974843079110543,0.19010122586388079,-0.1133133460185117,0.11422419849901336,0.5771357719579864,-0.15193636138997355,-0.009423581057414521,0.00803567430324842,0.17208926216911796,0.5583584398811045,-0.16228558915619115,-0.13186264273828296,0.14602444529415717,0.0979062949821216,0.05974091266298579,-0.07914540145306669,-0.12211276796740977,0.014697801060296643,-0.12257449273704,-0.32953092795887395,0.4393356455227625,-0.10143902678446358,0.007469965315678485,-0.2857153225507718,-0.010467098175397283,-0.12515677546505422,0.038395283974284766,0.3661298909071346,-0.09098553315783975,-0.17038255469417904,0.303001326630979,0.07421974881642324,-0.15237650494126298,-0.1330848927091496,0.5849525558654765,-0.27086435305366297,-0.12696901922769652,-0.19360362114955795,-0.30270164904956776,-0.2912100987833224,0.162877311316978,-0.07499088389723682,0.29834760672951166,0.17369277385846393,-0.1390293993632611,-0.26309941415726334,0.549164134430569,0.02357030427781578,-0.03452869310089556,-0.15356514147419853,-0.010417007385045477,-0.024946699989637732,-0.11495454653905601,0.6163146977732963,-0.35528406912654437,-0.13017064365651634,0.4891385572537491,-0.20416147977833535,0.01465825686408607,0.511214589449026,-0.16517901210394306,1.0,0.36653101534915344,-0.18205950774568713,-0.23982329674962422
Temporal_Mid_L,0.6035330875346225,0.32746190711766177,-0.03991735686389107,-0.08316256070803388,0.5214809012341627,0.08886609621360257,-0.08689683562358536,0.14852516441605818,0.312528015544134,0.4786591753800608,0.46536001620738776,-0.1664879576422558,0.14101292648097688,0.11574156793508857,-0.013883534260446754,0.09152496190804904,0.38546464713217465,-0.28052325971764064,-0.018340896674738632,-0.18756026961183073,0.5665335837413923,0.2618452364446878,-0.20189656538298462,-0.028473743649762795,0.4900715954093194,0.3867525714887244,-0.13916372029998034,0.5561469410977523,0.4474535340143254,0.04226255178502908,0.358918827744132,-0.07769836484256072,-0.021344257019248167,-0.17022740558268384,0.7531592864814447,0.3715193320123286,-0.16793311379368156,0.08114657215633585,-0.13828819620755234,-0.14741266146767262,0.16384254206554336,0.13093706166433738,0.5594816154116163,0.5160885416160765,-0.2659471613226195,0.23139237190665926,0.38080946124995835,0.1612666342852253,-0.09735133726773333,-0.205653893722436,0.38152114584757324,-0.20194162545996266,0.12449629839397797,0.6796964834746408,0.11383001869690687,0.17943282224989981,0.46013536079500744,0.15310191477535537,0.19234693960148033,0.3505349751928266,0.2193240211392028,0.36653101534915344,1.0,-0.040178114908305626,0.18585915326838798
Cerebellum_4_5_L,-0.3053467675561029,-0.10325931879485727,0.497041467134717,0.3528848559084948,-0.5896258020010752,0.8591498518548015,0.7919585241553218,0.23896916139805627,0.5034276648079222,-0.04812732133070275,0.49272310226752125,0.7216249349098949,0.4702669427489755,0.7578875402358487,0.4671443413274637,0.8825317532432586,0.4054502372422495,0.2933831386924565,0.6354977256604893,0.7340723884821881,-0.6591788109058399,0.42897831274124787,0.7398564727708095,0.6684098432635657,0.2872923288476172,0.46134436886456637,0.7298513329678907,0.15649184858311793,0.6607848047165862,0.06953907304630542,0.5085208075662909,0.41688629900595625,0.5723321908998837,0.7987519881896398,-0.3973305206505205,0.3771060733285929,0.6323464442012262,0.7932128368898339,0.5062341616455873,0.7123556318715631,0.6244044711131963,0.5643544707877173,0.4463297623678206,-0.571613232313984,0.8940649489513575,0.25006651943769637,-0.1354855881222464,0.7543549190899689,0.7381731765941961,0.6045365748791174,0.608166532222255,0.4256399319954702,0.6355140731491311,-0.31870337277889316,0.7273777575609855,0.4803499515647363,-0.3976479697238818,0.7897509156511087,0.5469390093054032,-0.6574930311924855,0.8294097917055778,-0.18205950774568713,-0.040178114908305626,1.0,0.8236358022059641
Vermis_4_5,-0.12167877309431224,0.08621612384418312,0.6034822284139361,0.23017752536046018,-0.359345114428528,0.735260458270939,0.5411247444849998,0.15244153285899592,0.6057307666528354,0.06838885299477944,0.6716349864597276,0.6722328833132889,0.44682636184591906,0.688164415047814,0.41755140844467104,0.6829025102889048,0.47246373725551855,0.041931425475291995,0.5969257303511577,0.5376367902046237,-0.3441808334844033,0.4463309041513405,0.5094600880158778,0.7089966036645772,0.5327602251962623,0.6911277981018474,0.48128240069408484,0.1500725960370728,0.7407270717205506,0.2027857070327684,0.3474036381776644,0.2125311197184551,0.4592373486254923,0.6623458014800697,-0.1910490619554868,0.5494490105500113,0.4686303914986212,0.6779819464050127,0.4215432385461058,0.6385467198447408,0.4692645241276279,0.5179859480784998,0.43105437759422754,-0.18375164984287723,0.6213222058458527,0.37605565715481704,-0.05739644617995505,0.596515073621511,0.6418085673729007,0.5243786710530886,0.781421379960674,0.15107474106269408,0.6849641833685265,-0.09165966476913698,0.7031134429320611,0.5697168246376296,-0.21019888671818898,0.7361081948674149,0.6477108939564481,-0.426010141624291,0.7814276451739164,-0.23982329674962422,0.18585915326838798,0.8236358022059641,1.0
