,Temporal_Pole_Mid_L,Fusiform_L,Occipital_Sup_R,Occipital_Inf_R,Angular_R,ACC_sub_R,Olfactory_R,Frontal_Sup_Medial_R,Thal_Re_L,Cerebellum_3_L,Pallidum_L,Frontal_Med_Orb_R,OFCmed_R,Thal_MDl_L,Temporal_Sup_R,Thal_PuA_L,Cingulate_Post_R,Parietal_Inf_R,Cerebellum_Crus2_R,Thal_LGN_R,SN_pc_L,Cuneus_L,Vermis_1_2,Cerebellum_4_5_L,Fusiform_R,Frontal_Sup_2_L,Heschl_L,Temporal_Mid_R,SN_pr_R,Paracentral_Lobule_L,OFCant_R,Cingulate_Mid_R,Vermis_7,Hippocampus_R,Thal_PuI_R,Putamen_L,OFClat_R,Amygdala_R,Frontal_Inf_Orb_2_R,Thal_VL_R,Amygdala_L,N_Acc_L,Frontal_Inf_Oper_R,Vermis_4_5,Frontal_Sup_2_R
Cingulate_Mid_R,-0.6461312020630855,0.6546249542207849,0.6245351418092362,-0.5387554836035311,0.6147798931794928,0.44873037111823916,0.15365925161066818,0.7965361597155804,0.24183831306725478,0.4043058164756529,0.698659742995547,0.3296807384372526,0.42194995734170077,0.06197861843643477,0.6685021897360602,0.14786603361996994,0.6755688426243672,0.7122898434017793,-0.2354171078704981,0.42041316965188696,0.2442444826031088,0.6816033520362204,-0.2010221287410996,0.843220407994459,0.6289000397170563,0.7073500926048139,0.7353897246861401,0.4104178733701742,0.6417939000745987,0.7866749049685495,0.6158506164075296,1.0,-0.2877812942137675,0.7794937438597361,0.35143856421352637,0.7551455505201374,0.6160845328445808,0.37243707587914865,0.5795058388666912,0.24440988181405077,0.6599246079934699,0.39221326512591903,0.721166096164269,0.7188260029259504,0.8716356019653307
Vermis_7,0.7392013402006636,0.17249331323477254,-0.15615514032165798,0.8367969293836929,-0.36093728739841086,-0.20539603147134064,0.20504042745027312,-0.3391934922018926,0.017124407065375147,0.12518615764487537,-0.3254633980689543,-0.43915089831634796,-0.4448549370863051,0.53377677053424,0.04128892431215035,0.36410689009908437,-0.19258916741001764,-0.43185188001169283,0.7535914823096647,-0.012998338323481597,0.3709121339270253,-0.06405967610226435,0.6395063049227387,-0.3900904575991229,0.09370460443915216,-0.22321396133634233,-0.37972717705069214,0.4527466475127187,-0.4419423665278521,-0.47932621814537574,-0.42587459701339203,-0.2877812942137675,1.0,-0.25618761645182836,-0.30912575068754833,-0.18155628953498032,-0.29494364779566346,-0.06992206770926433,-0.23011470031790793,0.36135103582585154,-0.29999814628436633,-0.015202532922157407,-0.3611369229287686,-0.1056846848209152,-0.4216732653805399
Hippocampus_R,-0.48857960603098016,0.5612778076468264,0.42888124189808224,-0.45454478381640656,0.4502372846957406,0.5236706473254502,0.18560352423148493,0.7931097964427024,0.2828155203273991,0.3569760435162846,0.647151632987768,0.4124587783318421,0.5975773044377266,0.017792397395138076,0.5792239246634555,0.16363884320914487,0.7569805924140075,0.47627675463231683,-0.1145611573674627,0.4396227870017255,0.2453283743789382,0.4903947281551256,-0.19035255958642194,0.8312602740457067,0.6626821303004413,0.6649516399865851,0.57136257976545,0.35271494938027126,0.49104488593447176,0.5954267668553855,0.6386979252012377,0.7794937438597361,-0.25618761645182836,1.0,0.5318456370037088,0.6853125582157893,0.5891261457658872,0.45762818803213046,0.4706044924582432,0.24854715338115077,0.6844336037964259,0.48662065511044655,0.5578872764757263,0.7242572215810275,0.7323002071764798
Thal_PuI_R,-0.4223264434847671,0.16619171775162264,-0.04571417573091451,-0.4519441596909996,0.034477842363711306,0.3696257672314438,0.030956075003672794,0.4516489882971311,-0.08301329929225783,0.08724212748285042,0.5216408781155676,0.4031572571185543,0.3568959310477392,-0.28226330798072063,0.16682360060775472,-0.07214619310636797,0.4367220575367723,0.07285860152012424,-0.3275287502661472,0.3676995599163651,0.020314761576356546,0.018062380251017203,-0.21636370398866372,0.6045365748791174,0.364123369827961,0.4931432163570853,0.26483278064473553,-0.08680920284287734,0.4370733891314103,0.29032555833569246,0.4203650498645466,0.35143856421352637,-0.30912575068754833,0.5318456370037088,1.0,0.43103070622497885,0.33860397663375225,0.29768870987463625,0.3786081457547569,-0.12581486842812437,0.48272696929267667,0.2572533643959142,0.308890693063286,0.5243786710530886,0.42072188857095966
Putamen_L,-0.5871539665189349,0.6217162599810933,0.21656509026026122,-0.448092428769924,0.20665329180392036,0.5164872401374172,0.10111370031620803,0.7128141345239406,0.09347638180210116,0.20332676372922354,0.7423284246603089,0.4185627930772978,0.4084838524604415,0.052571352485097075,0.5071420638781957,0.15994123438506702,0.4841000779547159,0.30418193989362596,-0.259086807254942,0.5749724273347442,0.3171890382228641,0.3349079736503368,-0.29594815933040924,0.8381821789304122,0.7588287819502785,0.666199940580599,0.4471549675146735,0.24862365579749915,0.5561785793946534,0.47240035109536394,0.6114766468347896,0.7551455505201374,-0.18155628953498032,0.6853125582157893,0.43103070622497885,1.0,0.5673627199252996,0.4194603517766093,0.6168950408878111,0.1667771430830985,0.6241409382596671,0.39653819911248617,0.6089827453041475,0.6840961207119884,0.6571057724570585
OFClat_R,-0.39247507957062555,0.42227067011030933,0.35300943354353326,-0.3814261820457873,0.42645766058862183,0.7207757209953277,0.3360321225287046,0.6366962333929959,0.21748132315219826,0.42645781993633425,0.4707698288588766,0.250253530466443,0.2783541885419557,0.1671187116811041,0.6412202914412954,0.24869155221891792,0.6043175054059572,0.42580807364191836,-0.17945545221148038,0.34007522983834737,0.10003254891318195,0.35446920349465033,-0.1220382102078264,0.6354977256604893,0.4920869584423829,0.6015020865894265,0.5239155818731387,0.30832998540289974,0.4251693380928682,0.4922344983031212,0.39961478743839235,0.6160845328445808,-0.29494364779566346,0.5891261457658872,0.33860397663375225,0.5673627199252996,1.0,0.3313888780068663,0.44421858243015555,0.3095898466472118,0.522388643536022,0.10335567713157358,0.5194234336640849,0.5969257303511577,0.5799483937898103
Amygdala_R,-0.2549218233467033,0.3080655338402735,0.08340330063176844,-0.17080473119042666,0.09783278475112497,0.3678031760466643,0.05061790968989884,0.47681434138524553,-0.08385898056775644,0.13918845267806,0.41296644309308345,0.49958182273583995,0.3254544344655596,0.07165856555942124,0.26322391245798044,0.2721950061438266,0.3527279818046243,0.13304295199527713,-0.21874012244280197,0.25090918017988334,0.45004716079651264,0.17675406658340104,0.003597777295567477,0.4608363575824162,0.38306851006975556,0.376047420725015,0.28995868517847484,0.20039271154961247,0.5689856459123327,0.20340070558440165,0.23956289622067026,0.37243707587914865,-0.06992206770926433,0.45762818803213046,0.29768870987463625,0.4194603517766093,0.3313888780068663,1.0,0.4707009846332419,0.18444902217484752,0.6131625037337584,0.3043497395073439,0.16778154858158711,0.36786787981223,0.27830245291626127
Frontal_Inf_Orb_2_R,-0.43762094170099874,0.2860798956461039,0.10550414166582295,-0.3761294653401996,0.17008273851862662,0.41885751939626054,0.08929147312801179,0.4443875999875503,-0.3259554307190164,0.2668587838643283,0.44353547668020776,0.43493410492094253,0.43564524971879787,-0.17345879524816674,0.39034098225783365,-0.017082044832363058,0.3545344510897888,0.28154238999691306,-0.3558242028413793,0.3395928936599549,0.1609693981250344,0.15748646120675244,-0.020387927156327715,0.6069028109879231,0.47715742968622765,0.38064788025526375,0.42590293921756883,0.14519273655330756,0.42383932279553044,0.4057824479197391,0.594097223428339,0.5795058388666912,-0.23011470031790793,0.4706044924582432,0.3786081457547569,0.6168950408878111,0.44421858243015555,0.4707009846332419,1.0,-0.13437942959695007,0.3853503769195676,0.184325764159445,0.5528064210990726,0.45301493249648156,0.4669871142937879
Thal_VL_R,0.24632181836229927,0.5707658872565402,0.4368402115937527,0.3265334749709224,0.2398843441581315,0.2040789652563356,0.4391861612188434,0.29360340670206464,0.28583023547563163,0.32989170565331377,0.14729509289815226,-0.18639460163991153,-0.12574810030747385,0.6649284542475915,0.4428223894235094,0.5843277291680332,0.3311128190058718,0.1464269312468994,0.40434541689902675,0.21253779748229515,0.5112406676184231,0.4217891639065121,0.39643262871504886,0.10189743258266432,0.22969044085751084,0.38516932697096606,0.24620724237838096,0.5435175500512723,-0.020632866569269083,0.06024012960394939,-0.15728853412619664,0.24440988181405077,0.36135103582585154,0.24854715338115077,-0.12581486842812437,0.1667771430830985,0.3095898466472118,0.18444902217484752,-0.13437942959695007,1.0,0.23087958823605814,0.382971249412764,-0.03302188617108718,0.2679835263066754,0.19427155080904834
Amygdala_L,-0.629990671020924,0.47337475311026966,0.4211845994720718,-0.5042805713696998,0.36863689343956924,0.4316568328534234,0.19275621335284246,0.7789399428646162,0.17397478462192673,0.1856870803524544,0.6879232072608875,0.37724590531675833,0.40324412149975236,-0.10363074469103553,0.432441473339708,0.06486136024444694,0.6075099800020252,0.42031745601178455,-0.2112622056171268,0.3901134574084178,0.3204230573537913,0.47942515153711884,-0.15139292896996714,0.7273777575609855,0.459764706743789,0.7567446033085711,0.598761903323675,0.204184259797148,0.6669632899365383,0.6346164522538602,0.42799420188239135,0.6599246079934699,-0.29999814628436633,0.6844336037964259,0.48272696929267667,0.6241409382596671,0.522388643536022,0.6131625037337584,0.3853503769195676,0.23087958823605814,1.0,0.4644115039562465,0.3228731394781345,0.7031134429320611,0.6658492662590021
N_Acc_L,-0.2815472237724616,0.6214453175082949,0.23052000161000866,-0.1723597019840672,0.0671506677601626,0.09746131002294373,-0.010730454883050015,0.4918418287864402,-0.019429434871391146,-0.017768498650679636,0.4177006473001148,0.4079950399969644,0.40872274089745225,0.08331718705355434,0.14548834058289944,0.05877230002557454,0.31344950160347357,0.1014545152235926,-0.048235218473851794,0.5330144640229597,0.44939905856093537,0.3068579723745664,-0.10848809335581544,0.4145112421707002,0.29853311009193684,0.39648144524513884,0.19288082808800355,0.11679667033536051,0.29667694019073765,0.15028344798082824,0.34563313543977037,0.39221326512591903,-0.015202532922157407,0.48662065511044655,0.2572533643959142,0.39653819911248617,0.10335567713157358,0.3043497395073439,0.184325764159445,0.382971249412764,0.4644115039562465,1.0,0.14905208463113812,0.3344209519265597,0.3644691357969547
Frontal_Inf_Oper_R,-0.5305884519931905,0.3867353811228113,0.38568135688875055,-0.5919355852362462,0.5164568443386115,0.32163635620728365,0.12554657010165923,0.5351332918772163,0.09892244503397507,0.3194936208344695,0.49431715859269343,0.26022248249901103,0.2814198356931051,-0.05154249615178277,0.562104651526574,0.17297553222382164,0.4763473064825487,0.5942707106295287,-0.37555348738109096,0.3135116035978616,0.05607542562255941,0.4685197595219303,-0.24991885973685052,0.7236646747068536,0.585483588529977,0.46660226740282884,0.5128665407521975,0.14787443838771658,0.5404446375034359,0.5932717433043599,0.5437920381153222,0.721166096164269,-0.3611369229287686,0.5578872764757263,0.308890693063286,0.6089827453041475,0.5194234336640849,0.16778154858158711,0.5528064210990726,-0.03302188617108718,0.3228731394781345,0.14905208463113812,1.0,0.5400151646073894,0.7325931985875247
Vermis_4_5,-0.46617812806233394,0.5330737813849848,0.3983225865335759,-0.426010141624291,0.39528914110675634,0.41755140844467104,0.2927295937912098,0.7361081948674149,0.11492205816360983,0.48661427789843564,0.6779819464050127,0.13884404408511186,0.22881738152472497,-0.03522774689948937,0.6477108939564481,0.20740655565872557,0.6849641833685265,0.4215432385461058,-0.13085420603514433,0.3474036381776644,0.2526985151628323,0.4463309041513405,0.020738812418959904,0.8236358022059641,0.688164415047814,0.8414306834254864,0.6596313836221117,0.29780473545874975,0.5376367902046237,0.6189449097475827,0.4515409620134794,0.7188260029259504,-0.1056846848209152,0.7242572215810275,0.5243786710530886,0.6840961207119884,0.5969257303511577,0.36786787981223,0.45301493249648156,0.2679835263066754,0.7031134429320611,0.3344209519265597,0.5400151646073894,1.0,0.7837024794453123
Frontal_Sup_2_R,-0.6787364035148806,0.4938183625758528,0.6835806054975077,-0.6622519834222513,0.7234639957137713,0.3409214887541655,0.22902536964656514,0.8278473381742678,0.146692716680508,0.38378695744425195,0.6769086205165267,0.25582534659023554,0.31708153551638274,-0.10078009462509524,0.6723446199664022,0.12043486516400512,0.7246107848937171,0.7873651259431073,-0.3492083147513754,0.2523812953640848,0.1274740798742612,0.6935879626767827,-0.1804522099355622,0.8404699912646982,0.5512311219086485,0.8234120604842834,0.8139292613257373,0.2557848504347704,0.6615470541046647,0.8725792323894959,0.5336038734388397,0.8716356019653307,-0.4216732653805399,0.7323002071764798,0.42072188857095966,0.6571057724570585,0.5799483937898103,0.27830245291626127,0.4669871142937879,0.19427155080904834,0.6658492662590021,0.3644691357969547,0.7325931985875247,0.7837024794453123,1.0
