,Cingulate_Mid_R,Frontal_Inf_Tri_L,Thal_MGN_L,Paracentral_Lobule_L,Cerebellum_Crus2_L,VTA_L,Cerebellum_6_L,Hippocampus_L,Thal_MGN_R,Thal_LGN_L,Occipital_Mid_L,Thal_IL_R,Parietal_Inf_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Orb_2_R,Rectus_L,SupraMarginal_L,Thal_MDm_L,Frontal_Sup_Medial_R,Temporal_Inf_L,Postcentral_L,Pallidum_R,SN_pc_R,ACC_pre_R,Thal_MDl_R,ACC_pre_L,Caudate_R,Cerebellum_8_R,Thal_PuM_L,Frontal_Sup_2_L,Thal_PuA_L,Cuneus_L,Vermis_10,Thal_AV_L,Cerebellum_3_R,Heschl_R,SN_pr_L,Parietal_Inf_L,Insula_L,Precentral_R,SupraMarginal_R,Thal_MDm_R,Frontal_Mid_2_L,Putamen_R,OFCant_R,Occipital_Mid_R,ParaHippocampal_L,Temporal_Sup_R,SN_pr_R,Red_N_L,Frontal_Med_Orb_L,Occipital_Sup_L,Rolandic_Oper_R,Occipital_Sup_R,Vermis_9,Rectus_R,OFCmed_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Temporal_Sup_L,Cerebellum_7b_L,Lingual_R,Olfactory_R,Thal_PuM_R,Calcarine_L,Occipital_Inf_R,Thal_VL_L,Cerebellum_3_L,Rolandic_Oper_L,Frontal_Inf_Tri_R,Vermis_7,Temporal_Pole_Mid_L,Vermis_3,Frontal_Sup_Medial_L
Thal_PuM_L,0.3660850298211708,0.039660690248353926,0.06572188792906315,0.5365506186508046,0.035437458263615065,0.45338435391797516,0.12293573654600856,0.11473225118460341,0.16525998995446228,0.5057022619012507,0.49531431922597674,0.3509636388893754,0.7155781129531189,0.2627909080567327,0.5833188213354854,0.015575067500574752,-0.06672894316948903,0.145989342873646,0.8169025177126366,0.27514962307985513,-0.3357722975595978,0.34293963597452637,0.008121390957062796,0.48606793148159244,0.11711286743899854,0.32637026605039543,-0.26593712599415914,0.24247866118999326,0.06941135628128713,1.0,0.15212407816973675,0.4882113176084903,0.7272850161516845,0.2809113015038364,-0.44929465248549794,0.08048858754440513,0.46693465458757005,0.11963851365867238,0.4098720354687869,0.2819685491858223,0.5139994391880289,0.6289431975739069,0.38991727847516205,0.13836627469503912,0.15935973503649933,-0.034218361335438506,0.8349734704509971,0.02086974056087704,0.6517581088137995,0.045984653256889156,0.3467222581413865,-0.1708070431165211,0.7531101311451044,0.12053393849402258,0.7728727856851021,-0.18869581163338683,-0.06287412752827094,-0.2810316728773804,-0.14439485474359853,0.2887130207165777,-0.02956811570982833,-0.34584928563493744,0.6270737594563962,0.419918305352324,0.012049879021045241,0.6618620923546534,0.08116547470943253,-0.25071032153183737,0.5773713478798134,0.277859142021814,0.19820276502043363,0.03445595005753641,0.13352493474588933,-0.020799546762545307,0.2722335698771177
Frontal_Sup_2_L,0.7073500926048139,0.6827174758766856,-0.23871348334106568,0.6701399992516069,-0.35007174170086997,0.13540357657240218,0.11960387234421255,0.6624012009210786,0.4936999530650279,0.42926499571284116,0.4176780923709819,0.6425477872340118,0.4606488337187798,0.6649516399865851,0.485930546884311,0.38064788025526375,0.39471300480067895,0.7024352154315767,0.1294974511813674,0.8297119074169009,0.08410011627566946,0.8108057195881435,0.4257542255404357,0.2866777700581767,0.6922904411385941,0.10597788069748172,0.451429097790342,0.606128540379859,-0.13588145101566168,0.15212407816973675,1.0,0.1487975459535226,0.5366467978150291,0.4490729851631022,0.15304200861469458,0.6558178453235721,0.4329116971558399,0.5765153794645139,0.7897248088264417,0.5708038324725231,0.6072499659701408,0.49986798734848303,0.25711349455154126,0.9195663478475629,0.5295661689858088,0.31742235421001547,0.320885079829956,0.6544636478662952,0.621024663715126,0.5493452686775294,0.7097877724034954,0.0475868762677267,0.5156121301441922,0.6354141082478142,0.5078804976856501,0.1491561804571483,0.44802594115323846,0.09508990833403087,0.15696116656614792,0.46660226740282884,0.6479142178762349,-0.27348227723569873,0.4227970105979142,0.43529476870051775,0.5983903985518547,0.57840548487512,-0.45465587545552855,0.4293274868359968,0.28488038186496156,0.720621445404534,0.5426289886714362,-0.22321396133634233,-0.542246115164173,0.5070995436667776,0.8553480232002847
Thal_PuA_L,0.14786603361996994,0.059081601804446916,0.47652958372514637,0.012346667202479568,0.27876764889561273,0.37420626451121763,0.4726051019116362,0.34502656818464217,0.2686378575142049,0.5190801681622546,0.16145535582522522,-0.027521858414366104,0.14740864420330757,0.16363884320914487,0.4016453526189711,-0.017082044832363058,-0.08376618481288686,0.05769380897713845,0.5706917155774649,0.18971346132738887,0.05106175328652213,0.06430515932164023,-0.0865336574378258,0.29882332116541527,0.31411994461686,0.3101166327994394,-0.043163241782132704,0.2855742988955098,0.24023826679388474,0.4882113176084903,0.1487975459535226,1.0,0.3133672080296445,0.17229774139220022,0.1890679917949469,0.2329103690080437,0.4454197685201018,-0.05924338052613449,-0.022707449050161067,0.4439395397732788,0.1856117905387456,0.19147373113207264,0.3199094257433935,0.12322021168059921,0.08225944371588001,-0.13763521290933223,0.32241094658016056,0.0696604772694869,0.5134304148196147,0.1497594954167443,0.018293534853627204,-0.05481501774888017,0.2433058507761945,0.2850079090598041,0.26561216227631235,0.11203251736225384,-0.041092906787247155,-0.0392090723295023,-0.01110794340554682,0.17297553222382164,0.10970372377985127,0.1295615082545055,0.3450495080658807,0.31885307654084044,0.021050670104584734,0.45362534067168064,0.30682435615921,0.306407156086035,0.41854636465703493,0.07113546096910721,0.14272409274969688,0.36410689009908437,0.3115436487020299,0.03980992732000111,0.3285721545432928
Cuneus_L,0.6816033520362204,0.3699405577144262,-0.08121178088543471,0.7511865575889896,-0.15558367891830507,0.36248502515740466,0.1255964672898717,0.37830256672557455,0.38398899979794987,0.43108409410090187,0.651889645531834,0.683885355295689,0.8039360842127272,0.4903947281551256,0.6715314533708479,0.15748646120675244,0.12271848597277801,0.4924422136758698,0.6530331706056477,0.6228930311378849,-0.0009595989944308166,0.6357886722228656,0.2807522082146469,0.30059623537746544,0.3680237139339877,0.3171229046513986,-0.059592449437420265,0.46325074409899086,0.08103954150065532,0.7272850161516845,0.5366467978150291,0.3133672080296445,1.0,0.4503309032208478,-0.30651476729971644,0.3324061506049133,0.5465278506905688,0.3756177759911805,0.6403954053659855,0.3258476063005935,0.6629802386883421,0.8074781396515912,0.5972288817268322,0.5323357222591342,0.36116444120722985,0.1914025532874752,0.8030306318104955,0.4010441415933589,0.7054757744914666,0.3420850852751854,0.630022330284273,-0.05542953372181721,0.8959081038536318,0.346939631744693,0.9146270280652546,0.09313378723399554,0.24274280745324342,-0.11553398595128336,0.035024051811386625,0.4685197595219303,0.36736771926505657,-0.3037671725329476,0.5967376625581895,0.42498420761068834,0.2539059508684584,0.8014062567159236,-0.23127628714636161,-0.007219810897086506,0.37966255617684214,0.5639089840881423,0.35240805048336227,-0.06405967610226435,-0.309057327461181,0.26932913944585263,0.6458433000774426
Vermis_10,0.47163804105114593,0.3435602374362342,0.19364809404839714,0.538313494971461,-0.2556406759902131,0.11377189377516705,0.03012857763493502,0.3306327309927205,0.17728463410347212,0.26857548078827126,0.13476074718359846,0.5069537562917299,0.3932599174454637,0.4860390303984971,0.4601026286432927,0.24805148763237242,0.23925111493342002,0.1869007000692102,0.1826920727698714,0.40767480648801885,-0.1581705843218066,0.3292729482806954,0.37205749492203877,0.16443875597105984,0.18819231976300788,-0.06945350380713661,0.18699578386854668,0.4434027618631284,0.08028577916985981,0.2809113015038364,0.4490729851631022,0.17229774139220022,0.4503309032208478,1.0,-0.029285507878998945,0.4057490663132688,0.10873618719810882,0.3023758003565459,0.4065933631016492,0.2955194439535113,0.5082663537789299,0.4982016253692437,0.1913895937632647,0.551569330709262,0.44552199999979725,0.36424910490202766,0.30144606082714165,0.44284657544311007,0.5115237981747832,0.28668967899522146,0.46894662342481785,-0.03884670961756685,0.338510749441054,0.516921504844973,0.34236216877523074,0.6479617885789589,0.174994906064476,-0.0022031470222263366,0.03331710637102684,0.34936617172621326,0.2867760976395407,-0.2366639069005086,0.5524859997954836,0.14676920627508908,0.4366587268264956,0.46113630883307294,-0.162102324796946,0.06352643078958398,0.37518814205382395,0.4024994899973934,0.414517549303046,0.13513216730742728,-0.19927893954522122,0.6384791315725536,0.3328887421084105
Thal_AV_L,0.0751324099366268,0.201463398562615,0.19499497901078428,-0.349876230313157,0.08896568002443582,-0.20812582672990818,0.4332054830031224,0.484413252290155,0.1501250931283621,0.21541163473840816,-0.21781660709296455,-0.08802845025002556,-0.43145031499728964,0.27341497646177476,-0.03112955824943906,0.058625747164577975,0.2859484720018523,0.08714744392478772,-0.2799404850815509,0.12955095158158123,0.5945272896281353,-0.027354415449473868,0.13038427723138224,-0.18021501111779237,0.420228969772389,0.05983825877704479,0.3977086592174992,0.2914277126188429,0.15383109338276374,-0.44929465248549794,0.15304200861469458,0.1890679917949469,-0.30651476729971644,-0.029285507878998945,1.0,0.08456365817465576,0.09125202027917007,0.15025314267151044,-0.2246626563775464,0.20244650112755871,-0.22466374766812935,-0.2986777551230754,0.05769303957259228,0.1495098546734398,0.16014363463209746,0.28724330349397037,-0.4653709415356011,0.3967311773460058,-0.10641492832706616,0.08005166877056938,-0.22710796865806487,0.22246030524640395,-0.39314031546380135,0.2300034768107044,-0.3806334206489674,0.2911442826906054,0.19663568756419214,0.4179718469873379,0.25748650244183574,-0.04069969614437237,0.3846326171746836,0.410100670678936,-0.046463315010271455,-0.2749523187412187,0.2099278794781258,-0.134702709393154,0.06577552355139316,0.7756848635862504,-0.06961284074716124,0.08104687789625356,0.02057412157327171,0.21495139060608082,0.015823199030043558,0.07925351458018892,0.18282965861840056
Cerebellum_3_R,0.39381071130398226,0.5518012464278369,-0.003456206862995947,0.3468396939861102,0.08708194446255334,0.2677594466242522,0.4202971265874041,0.42639244243091673,0.37025898398414847,0.24745718859043997,0.31995903429869244,0.4144590367247036,0.15233936273019683,0.3182292919174272,0.5808643205343429,0.38496583253028877,0.006084039446869719,0.4620691287625659,0.1479779552155506,0.4593126075116621,0.1981712664106332,0.4781799550360967,0.13916288069526836,0.27119900256900986,0.32480621022205036,0.2512630458742023,0.24318603891605695,0.3574523378971185,0.27696314478738865,0.08048858754440513,0.6558178453235721,0.2329103690080437,0.3324061506049133,0.4057490663132688,0.08456365817465576,1.0,0.37257732709011304,0.21217061745207041,0.44279181704616755,0.633832062214047,0.2870649291657878,0.23895921857101915,0.26007180607990527,0.6580281296104132,0.20905520445980727,-0.03716944948175237,0.24086286557643669,0.27793983195647504,0.5003022723390926,0.3298082432653992,0.41341300075965143,-0.11744376000246239,0.3095635626927527,0.5023016737414704,0.259244768329189,0.37546207999285963,0.13459768699961747,-0.07522268043314022,-0.0536429110010038,0.24223458396457112,0.5638110790643807,0.13617316188751225,0.4888746765413585,0.4984312337365487,0.27997419552793856,0.5932266890185082,-0.011667878603516334,0.25801501238891095,0.39388258287304667,0.455902801957856,0.458685520841823,0.2583883558244926,-0.10751441496361816,0.4418575143646405,0.53912961604808
Heschl_R,0.5291634231582705,0.37758247542954715,0.06247263014778977,0.3392386987666005,0.08438763420318757,0.3458475833656747,0.40722268955728913,0.527796143963027,0.4501632313163347,0.4419903704289292,0.35694267899806614,0.41838831243427016,0.39544883307228307,0.3798174013352835,0.5609101313213534,0.3101196242141029,0.14751089344828308,0.20233180048043828,0.5100724987724301,0.48787900261133865,0.18006706259167476,0.36625345161716805,0.14867516517503093,0.15269297632534884,0.45819261049902704,0.3010022033015951,0.16611473523897238,0.5378547855120371,0.29580422033699466,0.46693465458757005,0.4329116971558399,0.4454197685201018,0.5465278506905688,0.10873618719810882,0.09125202027917007,0.37257732709011304,1.0,0.199610188460098,0.2940212396379531,0.5170378005953106,0.3448405247127324,0.41436664188431366,0.4820864104621866,0.39589035966873815,0.27692393852705144,0.10690860469834032,0.47259189865767254,0.28319868121396763,0.6932014007350229,0.19987274268103747,0.3710334170364959,0.08296810895966655,0.4723597352642513,0.3322912752671097,0.5335863055455101,0.0023990861556918374,0.202800820848738,-0.009855200031646989,0.11871860889216873,0.37203269433484565,0.3980793807059975,0.003603344504985464,0.3897101537916364,0.4497397715279539,0.22535342129276328,0.5607529715451792,0.010876538511945907,0.2735805675730498,0.3473816022742182,0.4417319559034532,0.4783459819115506,0.09980898694740303,-0.06517324173234543,0.10461507187379053,0.5596348155816632
SN_pr_L,0.613178030713312,0.4859094099751645,-0.061831791701165366,0.6193832859413252,-0.5539684294268119,0.18536548288646196,-0.19657419497572193,0.5964088340692127,0.4271262470372434,0.4224688398825075,0.01844960449375686,0.5365383047621216,0.4867116187953337,0.7399377545745024,0.14158499446621867,0.399208955570791,0.6384718333616997,0.22548085715926702,-0.08503049082620374,0.6613083483593836,-0.041588963538034734,0.4225764120821129,0.6378971165760691,0.3080633462398872,0.5526692937032389,-0.2400620235463262,0.585048488482013,0.6177667226370803,-0.34966900955546,0.11963851365867238,0.5765153794645139,-0.05924338052613449,0.3756177759911805,0.3023758003565459,0.15025314267151044,0.21217061745207041,0.199610188460098,1.0,0.5218911046317078,0.22380737153696392,0.5562991310902065,0.4189775742186777,0.02126470670273507,0.5665762048054314,0.6873990765440902,0.5899016274941626,0.13491115043882268,0.6951295646084086,0.3728464129256126,0.5652758370591113,0.6505015597916864,0.2909513084291337,0.33191744205418394,0.3285730738664152,0.3632844169490757,-0.0018238544404272983,0.5863492908542671,0.4004249426545187,0.4047340502781931,0.47619377136088464,0.27773611178850954,-0.44025173261416156,0.2761014873960905,0.07155871717341687,0.6667313887001324,0.1974654602108578,-0.6198643867578942,0.26407599240683954,0.30563938274834906,0.6479638576704471,0.42698966303129193,-0.4455644174612704,-0.5531310703067465,0.5511071561261638,0.5176243528296142
Parietal_Inf_L,0.6374537449024201,0.4740739014760244,-0.4810952515789615,0.864580741951338,-0.44175260065710037,0.23009455563992748,-0.15038059308222615,0.3421773004978313,0.33429987554952956,0.32044488052194575,0.5298884371609682,0.6493137858931932,0.7248423695737684,0.49268053882159424,0.47381935584447854,0.22288592801479162,0.269218882558099,0.7433004728550763,0.26286902713932325,0.6725708684216821,-0.269396888184784,0.8829123833560246,0.33595494794399117,0.3500540634599413,0.4130913792870355,0.13595773120655025,0.17645039519158626,0.40790142120609674,-0.33082552929018144,0.4098720354687869,0.7897248088264417,-0.022707449050161067,0.6403954053659855,0.4065933631016492,-0.2246626563775464,0.44279181704616755,0.2940212396379531,0.5218911046317078,1.0,0.3024203182228554,0.678091034231217,0.6503060390175714,0.24541396325823917,0.7138751763675388,0.417445232104398,0.23914429910676402,0.5658152020022498,0.4374816783612464,0.5160005844753185,0.4993178063265412,0.8231863112612324,-0.07776264422677177,0.741585108111621,0.3811921052648129,0.7016644198623019,-0.13327079748218584,0.2973729757645787,-0.07879569112410745,0.045066752124712596,0.3540323836870956,0.40192981146337375,-0.583492927431123,0.475349258135355,0.3239554171280603,0.40958653898639474,0.576987065651781,-0.5009257741614769,-0.025060038000307705,0.31552557732882713,0.6486265216991897,0.397820956288095,-0.41666371112217626,-0.5331852531486655,0.2930372754482345,0.6244440262504749
Insula_L,0.518528061991022,0.6107370156750627,0.18298581506856695,0.31272796716123263,0.01225565578785234,0.19894212645620857,0.4429196037865404,0.6054396914806845,0.4191059523181313,0.4270614268443558,0.19143613420474068,0.31885241021499194,0.2661174379110726,0.4514117157195651,0.5478670734154841,0.6170936095378344,0.2831893524594849,0.27232206688191013,0.2984830541155068,0.4589054693263286,0.21400180911621192,0.3653615580034316,0.2457629695380024,0.31956400236409804,0.5038147710923971,0.1998787106008666,0.32273337515571365,0.5273153762312884,0.17108850906077383,0.2819685491858223,0.5708038324725231,0.4439395397732788,0.3258476063005935,0.2955194439535113,0.20244650112755871,0.633832062214047,0.5170378005953106,0.22380737153696392,0.3024203182228554,1.0,0.42892071534274884,0.3542177970176898,0.15221197895290933,0.5451626525465249,0.33461415591857063,0.2074463784272186,0.29877439851583787,0.3952880690500684,0.6500953620961591,0.23210211148620932,0.2868198525950037,0.0003347888157499092,0.24426153557053457,0.676183247078513,0.2853197963911883,0.2394270570568764,0.34270269193898284,0.12154165321649905,0.002179604653847393,0.44608830400540395,0.5798809839815978,0.07829825830003086,0.5161399484329846,0.5174018743150953,0.3530208675816364,0.5193002729812378,0.017354758474472785,0.43497132492982316,0.5165009997705305,0.5403656865012754,0.6293846248470977,0.16233164776663397,-0.06053528116778305,0.33204761786864334,0.5544271158916515
Precentral_R,0.8014738569305592,0.640358295191191,-0.04210642009484183,0.870366295182986,-0.5774459785395496,0.3505560760449189,-0.19053122937712882,0.48029438869209046,0.43304755008564644,0.40291172714057966,0.19186600809690538,0.5351517298703492,0.8740721996939589,0.5819971371758506,0.4004732404453535,0.43899785529173524,0.40028812513916323,0.28666174963387675,0.2575505986161061,0.6076700816515204,-0.242509296056612,0.5905928271506522,0.6188088445611692,0.3617287740794224,0.4345121701741179,-0.14308143404418094,0.32061988756751714,0.6126475798566277,-0.40187233607472034,0.5139994391880289,0.6072499659701408,0.1856117905387456,0.6629802386883421,0.5082663537789299,-0.22466374766812935,0.2870649291657878,0.3448405247127324,0.5562991310902065,0.678091034231217,0.42892071534274884,1.0,0.859526885763099,0.1340290573697041,0.6035472534029791,0.7121358020403865,0.4617313790773492,0.5251416362260349,0.5815455353106316,0.6740751925230265,0.6315109597794694,0.8012074200166226,0.007147815893826965,0.5741268224386877,0.6283805673128007,0.6785802339988715,0.05186951272177432,0.41029014185826335,0.08643532480418635,0.11899496239262877,0.7690765492026634,0.40293171721983884,-0.6560473639828585,0.4565423284480973,0.19056216189568265,0.5576668327149622,0.4634246863421416,-0.6010130124329146,0.019784598024852676,0.47296969267925154,0.7533414885693839,0.7053734313506179,-0.4147848309174828,-0.5897384268600033,0.4812466204832688,0.5351529491346937
SupraMarginal_R,0.7884268438950692,0.5139371007337369,-0.020546623711873664,0.8491550908389545,-0.4498493905783881,0.2890279221692405,-0.09192449975291345,0.4351461915609686,0.3272744941302243,0.3743312502185191,0.4028937557729101,0.6240516552790344,0.9066756227752779,0.5107097428850155,0.5359688629776067,0.35191910988312847,0.2529264691658252,0.31907498805057943,0.4442780717530539,0.6038536203071458,-0.11697678044624263,0.540990289961026,0.5104363892439558,0.3392620314372803,0.3873390582982407,0.02295023691936236,0.17904584915913563,0.59721410584714,-0.16032237331665175,0.6289431975739069,0.49986798734848303,0.19147373113207264,0.8074781396515912,0.4982016253692437,-0.2986777551230754,0.23895921857101915,0.41436664188431366,0.4189775742186777,0.6503060390175714,0.3542177970176898,0.859526885763099,1.0,0.3360153285205771,0.49351952001038857,0.5777639740440444,0.3563784445895834,0.6876178451693632,0.5222606097108898,0.6782747242731594,0.5448368332669304,0.7144663882152996,0.01373340690938101,0.7034675227553829,0.4934127188536346,0.7929295999153094,0.0904325504721565,0.32252242713403845,0.06887740539712774,0.13008286979084385,0.6159797938094683,0.37639984791642145,-0.5338397696607973,0.49688057916222406,0.2423595246018189,0.4307220437899704,0.5877155614435758,-0.4164479138494549,0.0012457323307371799,0.37200619549612773,0.6647783607904922,0.6097533068459053,-0.27901218485778845,-0.5120538102555264,0.35384273801984384,0.5049627914765124
Thal_MDm_R,0.2619165459843785,0.07157840382396828,-0.12572606544317638,0.1677076467016396,0.3896220558440411,0.34851186151983643,0.5139407268047058,0.17613213289137927,0.09196018272420849,0.31159711295027526,0.5666078979429827,0.5612357693568416,0.27449241088436543,0.11808605235837634,0.6536909112961934,-0.28866383935459944,-0.1823201493630328,0.44165029505034653,0.6758961634702315,0.2389274996857789,0.4090875020975193,0.3969878402800647,-0.22710935570214438,0.04786723369442138,0.07236532606266478,0.6837801966731099,-0.33726816679896565,0.073986515257693,0.46763230678808704,0.38991727847516205,0.25711349455154126,0.3199094257433935,0.5972288817268322,0.1913895937632647,0.05769303957259228,0.26007180607990527,0.4820864104621866,0.02126470670273507,0.24541396325823917,0.15221197895290933,0.1340290573697041,0.3360153285205771,1.0,0.21916959958866297,-0.1559305636645913,-0.18660818279520436,0.55587225404078,0.05481190279973113,0.40474448421484593,-0.08504809729592305,0.20131188337065625,-0.2785332127068367,0.5625317826810434,0.1109584634192823,0.5742826079363659,0.1853103878114596,-0.15455412638094868,-0.364718505728966,-0.2826344114732794,-0.018166836492787268,0.3677454335547959,0.2763279782171192,0.4817428385169999,0.35436884250634976,-0.10835396725622327,0.6430591318774326,0.23617204501183525,0.061667383309738644,0.12911718744666592,0.09413958912670904,0.0004598196089822073,0.40745412029356726,0.13816252552692646,-0.13057917104504815,0.45815685461305367
Frontal_Mid_2_L,0.6899851786113184,0.7041781851538389,-0.1226257860243167,0.6639297929303749,-0.36145221156954305,0.1526061541818968,0.1177754357575486,0.6461003852269354,0.5088943847780533,0.4181856968482097,0.3099699246083845,0.6291479949188825,0.42092336870789704,0.6762752560020728,0.48650590568299534,0.4305598040690454,0.4024343811710131,0.5908252800760238,0.08639448916748656,0.7712075686640864,0.0919374895948912,0.7125500741525976,0.4855127112901949,0.2523943905481547,0.6028282664087495,0.038059149953908154,0.44724013708059884,0.6113287253042052,-0.0998714195681404,0.13836627469503912,0.9195663478475629,0.12322021168059921,0.5323357222591342,0.551569330709262,0.1495098546734398,0.6580281296104132,0.39589035966873815,0.5665762048054314,0.7138751763675388,0.5451626525465249,0.6035472534029791,0.49351952001038857,0.21916959958866297,1.0,0.5678594688684995,0.3620728853192244,0.2801207814252119,0.6592865405842149,0.6177463286273329,0.5025058080925071,0.6882715467059279,0.025721041281440916,0.49042955534402016,0.617981185817447,0.4518556583637491,0.29394214790265566,0.4480776163493212,0.1210039468543617,0.13499465001198876,0.4861226785630208,0.5864193103827302,-0.24245151885500188,0.433550093555684,0.37288868774320943,0.6290792393888933,0.5527451116062204,-0.42745546732495304,0.38156908350411894,0.3232601377009186,0.7373237047463652,0.5563650835307024,-0.15933900443421345,-0.5077331773903029,0.6201462317356711,0.7657780273425926
Putamen_R,0.7654605965907771,0.6706830875067531,0.2093843659501624,0.6512579752090143,-0.7489284390889065,0.04763975838416488,-0.25705421978621285,0.7143886830102933,0.5015608230416397,0.41695996645811256,-0.14331616878917947,0.3878873229829273,0.5435967162270642,0.7716630332631311,0.054744260702136435,0.5974945721100913,0.6511331148771602,0.05881666138358896,-0.1648804949979238,0.6799425997902677,-0.1259388181729085,0.3262356466050494,0.9131482139183054,0.22932715331357106,0.6704316050795053,-0.4458852862742439,0.7512350493057196,0.8614513220027684,-0.3943543305540709,0.15935973503649933,0.5295661689858088,0.08225944371588001,0.36116444120722985,0.44552199999979725,0.16014363463209746,0.20905520445980727,0.27692393852705144,0.6873990765440902,0.417445232104398,0.33461415591857063,0.7121358020403865,0.5777639740440444,-0.1559305636645913,0.5678594688684995,1.0,0.7555443228379708,0.04813245363990767,0.8221603499781025,0.45684559502685756,0.6844475889855836,0.6166553598731841,0.42277469948185037,0.18731317661019137,0.5658321236971408,0.289623188456396,0.2121490145978653,0.6457600983135179,0.5049824340619191,0.5595182106712997,0.7407895004207421,0.34193833718103117,-0.5743091239575376,0.13731963528133068,-0.07411509628497234,0.7953731277109602,0.1230308410244975,-0.6889480624899675,0.39752803372523676,0.31529999587842683,0.7816235934161836,0.6875804828294709,-0.49219353876334315,-0.6845026893920222,0.7067793626835932,0.4578857730631973
OFCant_R,0.6158506164075296,0.4806316019001452,0.04397276211209093,0.43516296428800516,-0.6571895932916654,-0.22630685560635475,-0.2702964593925281,0.5670280822959137,0.3860769562587906,0.19558894557137926,-0.18135987640252152,0.28060300380598024,0.32055787264294705,0.6386979252012377,-0.03544420744702201,0.594097223428339,0.8231234977723632,0.03678012478867451,-0.2734460548511062,0.4684565455826906,0.033851066649356755,0.239314539178174,0.7713261593071767,-0.111963712300752,0.4753668803096663,-0.4058240980791752,0.5911811033264864,0.6286392976417206,-0.31461930644221237,-0.034218361335438506,0.31742235421001547,-0.13763521290933223,0.1914025532874752,0.36424910490202766,0.28724330349397037,-0.03716944948175237,0.10690860469834032,0.5899016274941626,0.23914429910676402,0.2074463784272186,0.4617313790773492,0.3563784445895834,-0.18660818279520436,0.3620728853192244,0.7555443228379708,1.0,-0.15226067633307366,0.7866077598579467,0.19144174272114822,0.3801606477369082,0.37606748616369107,0.3846845085430936,0.020562943569322062,0.3959583073335888,0.1271505735516307,0.2768324120155961,0.7675648536381839,0.5756684984410335,0.4935447631565714,0.5437920381153222,0.34688448224240404,-0.3966430933824429,0.056972990252693485,-0.3313408394524392,0.6327246057349756,-0.0743368250711093,-0.609704712435612,0.3638062716123035,0.1295056264982898,0.6051201437352439,0.4234462864957056,-0.42587459701339203,-0.6249843433166207,0.5743032996387247,0.3071748854158198
Occipital_Mid_R,0.3797708444219296,0.08997406632365357,-0.1746845249152465,0.598676347662196,0.06250624810905167,0.5078273843820572,0.14908571217184818,0.10804484357052087,0.15868846402076212,0.34246915805702816,0.660049540980526,0.5670227918097995,0.749755334866931,0.18624840514998267,0.6857116687860434,-0.032574242044412685,-0.1292156077593442,0.34067491330663535,0.7898065252558378,0.32677214604372096,-0.19754855779618674,0.4857734831848925,-0.0682968096685471,0.43965179476579086,0.0833221273567729,0.49981536146058303,-0.3235922787455405,0.16902902192206237,0.09427092360652073,0.8349734704509971,0.320885079829956,0.32241094658016056,0.8030306318104955,0.30144606082714165,-0.4653709415356011,0.24086286557643669,0.47259189865767254,0.13491115043882268,0.5658152020022498,0.29877439851583787,0.5251416362260349,0.6876178451693632,0.55587225404078,0.2801207814252119,0.04813245363990767,-0.15226067633307366,1.0,0.022754217010616293,0.6439034613894287,0.0910432774010717,0.46284782937852237,-0.19473629125424474,0.8827428448762866,0.18045635791873496,0.8526232960395727,-0.16301395921022419,-0.09835944724224645,-0.3387196811715891,-0.21804596412595142,0.22899621003083973,0.11109372362897091,-0.28393295181801675,0.6454287217178352,0.552803070438463,0.0004934424438034429,0.7689919434845085,0.041269043883642074,-0.2867014931173563,0.48064546616979414,0.26254131106237627,0.2069357158890846,0.023161019323267966,0.0243950746663331,-0.03469762487798132,0.39365595209397053
ParaHippocampal_L,0.789756636406987,0.6646700692270983,0.06099065010866656,0.5613605922247101,-0.61106440603803,-0.0841052037223904,-0.045318456840046775,0.8418218502030739,0.5060426622491668,0.3861487958075994,0.061612466444480686,0.5145880431767782,0.4194093592372888,0.8184545429052953,0.18925633550842086,0.5364927716100992,0.7257008805281207,0.31108761559959336,-0.12231683059667929,0.7624210491246602,0.23519009454400513,0.4578371292556297,0.7871888002897616,0.1191308630605593,0.7428588775596369,-0.2123001332193028,0.6791830037600118,0.8378434260286574,-0.24763340642624324,0.02086974056087704,0.6544636478662952,0.0696604772694869,0.4010441415933589,0.44284657544311007,0.3967311773460058,0.27793983195647504,0.28319868121396763,0.6951295646084086,0.4374816783612464,0.3952880690500684,0.5815455353106316,0.5222606097108898,0.05481190279973113,0.6592865405842149,0.8221603499781025,0.7866077598579467,0.022754217010616293,1.0,0.4088048982774188,0.621200305629177,0.534599153454428,0.38631180194289816,0.22530942067404705,0.5681587527682223,0.29332765612197587,0.3233197229658923,0.7133486827991399,0.6071671426553459,0.5287252635682599,0.6145060151927986,0.551262259650998,-0.32098716247929127,0.22963580731793168,-0.08069082661925481,0.7439506754120563,0.21189375233436006,-0.6121344257139036,0.6329191301797018,0.20407055207728428,0.7377069957105306,0.543520719157868,-0.3617074482449243,-0.7050125108896429,0.6501038058477584,0.6331139002334306
