,Heschl_L,Temporal_Sup_R,ParaHippocampal_L,VTA_R,Cingulate_Post_R,Frontal_Inf_Orb_2_R,Putamen_R,Cerebellum_4_5_R,Precentral_R,Paracentral_Lobule_L,N_Acc_R,Temporal_Sup_L,OFClat_L,Rectus_L,Cingulate_Mid_L,Parietal_Inf_L,OFCpost_L,Cerebellum_3_R,OFCant_L,Temporal_Inf_R,ParaHippocampal_R,Temporal_Mid_L,Thal_VA_R,Raphe_D,Occipital_Mid_R,Precuneus_R,ACC_sub_L,Red_N_R,Cuneus_L,Vermis_7,Vermis_3,OFCmed_R,ACC_sub_R,Lingual_L,Insula_R,Thal_MGN_L,Amygdala_L,OFCmed_L,Thal_PuA_R,Thal_IL_R,Thal_PuL_L,Pallidum_L,Occipital_Inf_R,Thal_VA_L,VTA_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Thal_PuL_R,N_Acc_L,Thal_PuM_R,Thal_MDm_R,ACC_pre_R,Insula_L,Cerebellum_3_L,Cerebellum_4_5_L,Precentral_L,Angular_L,Caudate_L,Cingulate_Mid_R,Supp_Motor_Area_R,Cerebellum_Crus1_L,Temporal_Mid_R,Thal_PuM_L,ACC_sup_L,Red_N_L,Vermis_10,Thal_VL_R,SupraMarginal_L,Frontal_Mid_2_R,OFCpost_R,Vermis_6,Hippocampus_R,Temporal_Pole_Sup_L,Cuneus_R,Thal_LGN_L,Thal_LP_L,ACC_pre_L,Cerebellum_9_L,Frontal_Mid_2_L,Calcarine_R,Cerebellum_Crus2_R,Fusiform_R,Thal_MGN_R,Cerebellum_8_R,Rolandic_Oper_L,Thal_PuI_L,Amygdala_R,Vermis_1_2,Thal_VL_L,Frontal_Sup_2_R,SN_pc_R,Temporal_Pole_Mid_L,Olfactory_L,Temporal_Inf_L,Thal_VPL_R,Thal_VPL_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Rolandic_Oper_R,Thal_MDl_R,Occipital_Sup_R,Parietal_Sup_R,Cerebellum_10_R,Thal_LP_R,Postcentral_L,Putamen_L,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_R,Frontal_Sup_Medial_R,Lingual_R,Parietal_Sup_L,Cerebellum_9_R,Supp_Motor_Area_L,Cerebellum_10_L,Angular_R,Cerebellum_Crus2_L,Precuneus_L,SN_pr_R,Calcarine_L,Thal_Re_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_R,Thal_PuA_L,Heschl_R,Thal_IL_L,Caudate_R,Thal_LGN_R,Occipital_Mid_L,ACC_sup_R,Paracentral_Lobule_R,Cingulate_Post_L,Pallidum_R,Vermis_8,Thal_MDl_L
Red_N_L,0.818933047884607,0.5915192300206414,0.534599153454428,0.3644704320737849,0.6629711429396339,0.4204896129358903,0.6166553598731841,0.6074865367110903,0.8012074200166226,0.8695472891152007,0.5093643335899425,0.3572810321473916,0.474589690759897,0.40847911352514377,0.7306486943107022,0.8231863112612324,0.39642805312807344,0.41341300075965143,0.2582610318162482,-0.3370203703637405,0.2823683622541611,-0.13567098013594786,0.35724108740956717,0.21855687457989714,0.46284782937852237,0.8621203162200058,0.34493972786476396,0.8367099498347511,0.630022330284273,-0.4463355801524903,0.5189808038735704,0.20516620119932621,0.3243581151256902,0.2909382878568726,0.4787080748269283,-0.24708070934967513,0.6978754865751531,0.10546549362750307,0.09437454737083809,0.6487587996866827,0.5361195770903926,0.569889130606974,-0.6323485490626202,0.050057281863750726,0.3639348226312753,-0.6524043350877653,0.22255453817808113,-0.0177985766054484,0.1541027423546406,0.5853426883641675,0.20131188337065625,0.39492937466090056,0.2868198525950037,0.35625509360584035,0.6921163308249003,0.5962700100717965,0.5122125195645116,0.014153530231070487,0.7503407780687908,0.8444687093161313,-0.5768366710966152,0.2063032709976988,0.3467222581413865,0.3670507952275459,1.0,0.46894662342481785,0.06272898609383488,0.42356580930171406,0.7812173498576263,0.34501050059833344,0.3769441047210552,0.5639897894813571,-0.6250624339607412,0.6778880268601822,0.30227763916379885,0.5567108108505765,0.36780982846149896,-0.4978454808973999,0.6882715467059279,0.3908825735643211,-0.33882534558487887,0.32709144160172976,0.47760393435025383,-0.38223335562435873,0.7064384891083504,-0.47250709612484393,0.384957617312436,-0.12622352779228124,-0.04567315103677645,0.8348076344847074,0.24109650335176613,-0.6386574726989293,0.3854182122571276,-0.28680626315610336,-0.1722826927002145,0.1794541722286772,-0.36705439389133715,-0.4295117382684547,0.41140466073987175,-0.12154639479396638,0.6408876607787246,0.6884322754622768,0.19678779203096433,0.24081856871352772,0.6574911281178925,0.4544845110135281,0.416580012270867,0.5817025908530575,0.5999006425846439,0.6969972047791441,0.3961095221729197,0.804109603004311,-0.38235049325904874,0.8581897360070516,0.16431345254771415,0.706128557414933,-0.5546519102579159,0.8723042715140001,0.7205898245793665,0.4708438363072694,0.14478543922247916,0.33268808030117086,-0.6810826940123585,0.018293534853627204,0.3710334170364959,-0.24640348097144696,0.5548327542145218,0.11538072259220648,0.2508501951439365,0.44193095387543757,0.7888455732973709,0.5039938921331516,0.5714743161959399,-0.44311060228708793,-0.2012342391107289
Vermis_10,0.361591557564877,0.5115237981747832,0.44284657544311007,0.2044096330733589,0.44348401925043623,0.24805148763237242,0.44552199999979725,0.671230053332453,0.5082663537789299,0.538313494971461,0.3424610842583084,0.2867760976395407,0.36760419846683123,0.23925111493342002,0.4269298119694686,0.4065933631016492,0.11410051763005354,0.4057490663132688,0.12814691655674526,0.2043714820908999,0.4356282497522787,-0.03991735686389107,0.29560974046628224,-0.02619037487139248,0.30144606082714165,0.5918500487533744,0.15613132967136098,0.7095653306291471,0.4503309032208478,0.13513216730742728,0.6384791315725536,0.12451354311805896,0.15374239087951128,0.3149413646731438,0.25684501181873215,0.19364809404839714,0.4015659124464476,-0.0022031470222263366,0.20964008722167568,0.5069537562917299,0.09953584105337418,0.32138287255984915,-0.162102324796946,0.06384760379911092,0.11377189377516705,-0.2366639069005086,0.03331710637102684,0.16165945814472613,0.08371778091401387,0.4366587268264956,0.1913895937632647,0.18819231976300788,0.2955194439535113,0.37518814205382395,0.497041467134717,0.30015476740311786,0.22584210271293184,0.236499246418604,0.47163804105114593,0.5234014724696736,-0.3093134159776976,0.4025604283141179,0.2809113015038364,0.28231191211613166,0.46894662342481785,1.0,-0.025909544943198595,0.1869007000692102,0.5629913336043618,0.18472043432733154,0.5681769378792153,0.4860390303984971,-0.1353251664918657,0.4257993404186633,0.26857548078827126,0.2833516432787982,0.18699578386854668,0.032012012241869794,0.551569330709262,0.4601026286432927,0.16162134768382025,0.5963118749459948,0.17728463410347212,0.08028577916985981,0.4024994899973934,-0.1133133460185117,0.16972170027005154,0.10914365868716262,0.06352643078958398,0.5173758363982494,0.16443875597105984,-0.19927893954522122,0.12480959482196623,-0.1581705843218066,-0.16966568448845853,0.08261518011993965,0.01594797082167609,-0.18653380176007997,0.516921504844973,-0.06945350380713661,0.34236216877523074,0.282973182215545,0.3369952661959381,0.11339949116724139,0.3292729482806954,0.4616852715210059,0.37302544764024786,0.3328887421084105,0.414517549303046,0.40767480648801885,0.5524859997954836,0.3686445219168722,-0.01819421215340721,0.5215656405522328,0.36853297755066045,0.3773051058474513,-0.2556406759902131,0.5359845817635212,0.28668967899522146,0.46113630883307294,0.22528844877491425,0.12503461507134347,-0.18437684295573997,0.17229774139220022,0.10873618719810882,0.1320676473625263,0.4434027618631284,0.040262915442088536,0.13476074718359846,0.20766135562656848,0.5228377147512449,0.25681559093295336,0.37205749492203877,0.14929023438787953,0.08686124542512963
Thal_VL_R,0.24620724237838096,0.4428223894235094,0.14812717250777446,0.35005446364096127,0.3311128190058718,-0.13437942959695007,-0.09136847999594404,0.1786262754157611,0.08121370877798574,0.06024012960394939,-0.03893351852874633,0.4113319546485765,-0.01761130630020746,-0.06386366952244066,0.31105012156354084,0.23581696947816247,0.2300913048888272,0.3075636340613456,-0.07477537081777746,0.24426586764621458,0.28633165241403613,0.6750460152235224,0.19546807148810635,0.20277020579975163,0.44081316251269803,0.10657479157252307,0.011436188197693922,-0.0009418570940010194,0.4217891639065121,0.36135103582585154,-0.2343496723497943,-0.12574810030747385,0.2040789652563356,0.64369857988949,0.3619163081740557,-0.07339661704704764,0.23087958823605814,-0.16858847778304567,-0.31263601714416817,0.32391791057185737,0.5177746273636075,0.14729509289815226,0.3265334749709224,-0.1958321743840872,0.25928306992370903,0.3321097373586674,-0.18639460163991153,-0.268276682120294,0.382971249412764,-0.06592655247950571,0.6853411381979044,0.38597828119525135,0.4742360977557028,0.32989170565331377,0.10189743258266432,0.13276519133958706,0.5554615249012347,0.6046863094869006,0.24440988181405077,0.12746810385491864,0.46360647826864904,0.5435175500512723,0.40412716387000264,0.3620360025573257,0.06272898609383488,-0.025909544943198595,1.0,0.5174723784377581,0.16955481093082617,0.31936966895517893,0.3528834424130958,0.24854715338115077,0.2643600617354876,0.42375139837054854,0.5172595874853153,0.32779299730601813,-0.13065020974819044,0.4628493328860537,0.29662813276631556,0.6239303179529968,0.40434541689902675,0.22969044085751084,0.19104921752350928,0.4046879218861089,0.18518588176985024,0.2773359233167017,0.18444902217484752,0.39643262871504886,0.4408991633961763,0.19427155080904834,0.23757171049989526,0.24632181836229927,0.501931709748482,0.4661336666350066,0.7882960478731112,0.697605863542127,0.357815053640593,0.5181544873524269,0.19361748553670008,0.7098069239697115,0.4368402115937527,0.060291016251413004,0.22133735465471188,-0.09622308637262307,0.4537761723213699,0.1667771430830985,0.3475972182650539,0.53063033745745,-0.003477616557775621,0.29360340670206464,0.5247596504390107,0.1745004715603475,0.5503936411602292,0.13317151748333306,0.12891620085993816,0.2398843441581315,0.4303119704954775,0.08310693399933972,-0.020632866569269083,0.634769354350367,0.28583023547563163,-0.04633632338045167,0.355197673861323,0.5843277291680332,0.5852948285078247,0.5524828440447324,0.20028291865958142,0.21253779748229515,0.5766283655239727,0.5494387680189077,0.17188195796564837,0.5201886795569192,-0.23556281166126827,0.2689739518134901,0.6649284542475915
SupraMarginal_L,0.5113898900453963,0.24378724384465592,0.31108761559959336,0.42728681181419936,0.2913335804927674,-0.061068867167393646,0.05881666138358896,0.34606180262173625,0.28666174963387675,0.4466013120164627,-0.06151468971532059,0.611879112969422,0.23646350069993466,0.01793802001563941,0.5577798159877556,0.7433004728550763,0.1550618845672724,0.4620691287625659,-0.09025385124436622,-0.16794742790775866,0.1889422599417896,0.47671050323965086,-0.08156201017180678,0.1352323361483157,0.34067491330663535,0.5361609864178889,0.044171465108269484,0.37600717546902934,0.4924422136758698,-0.07049081366796402,0.0035951645143685535,-0.08027186660461627,-0.022395321469831246,0.3736248412370167,0.34509999143477765,-0.5421129577924193,0.5074757829048466,-0.22268768807987552,-0.4448918877285681,0.4552857802446416,0.7572178129400808,0.41938671679730083,-0.18963970552530512,-0.10197817059931823,0.054459178599569724,-0.057278708322886555,-0.14181273598837282,-0.20850265169104912,0.4519450593395838,0.07891312315195433,0.44165029505034653,0.3712844289283471,0.27232206688191013,0.0772977187793912,0.3165695690598711,0.6881411006780169,0.8130377875161697,0.3600729201569016,0.39489509530510575,0.5505654037235289,0.019900526208048632,0.1098535237724653,0.145989342873646,0.44875670528021366,0.42356580930171406,0.1869007000692102,0.5174723784377581,1.0,0.40353619118404904,0.170919017391334,0.4444400157223104,0.2722286919192179,-0.4086948700907674,0.6313037130871073,0.20571035545779015,0.2664809316424757,-0.05965153222886259,-0.031858420847445876,0.5908252800760238,0.4665904546280851,-0.009262593199921105,0.1313162704574743,0.21473655908622494,-0.018513694424947283,0.42309906834926836,-0.30103288879649914,0.057925003953495376,0.061505155972800374,0.2460794181060037,0.5395670283417785,0.1624180938060402,-0.30405127727855397,0.586793343567146,0.23326939135437402,0.5176489489352926,0.5587632225216642,-0.04497564906556715,0.045993656869867866,0.31482745708375176,0.4532904195175435,0.49658683646392127,0.21016717855175654,0.30137826936946266,-0.04061103232740671,0.8900345632962272,0.242074478074364,0.7100841795035594,0.6334303988249536,0.04888223301100853,0.46876165152095145,0.36729569651909455,0.5743474136979185,0.1226926671195921,0.5440958103665228,0.18095198752763164,0.30311925904523684,-0.03510001766134565,0.4102065890143796,0.27284380084816867,0.5685453979099432,0.0708271837699202,0.13046218385854205,-0.12703019206010846,0.05769380897713845,0.20233180048043828,-0.01069170397699669,0.1302805843636608,0.1737143923554762,0.666733259739422,0.5669637454189749,0.6242651839920329,0.6366884029298009,0.0023839311936533834,-0.07620127184115105,-0.009124035622376975
Frontal_Mid_2_R,0.7648765604079021,0.7161390528881135,0.7389203778272952,0.317784261023142,0.6810520572230726,0.592797537859098,0.7494237964739544,0.7989810695896451,0.8387356605799061,0.8108810843926207,0.6616555096476769,0.611751095901376,0.6668916471023143,0.5127399754804237,0.8323857953319767,0.7119237344295377,0.4531338702716847,0.49933817050439383,0.41533735016708245,-0.11776467476648335,0.5905459633952707,0.039757820344265254,0.4730348993953561,0.13488197781670835,0.3805935563120079,0.846902975253249,0.5397602530587402,0.7545105171353805,0.591459108326691,-0.3178593208557192,0.5903846519924275,0.30809792788374163,0.457826305605263,0.3258649993654175,0.6287574993446025,-0.044747661103436996,0.6385855609042589,0.237531596275599,0.2698084984006429,0.6270721940682846,0.4512464974680093,0.6788571988141638,-0.5765441561072647,0.23356874080181592,0.1923549153141985,-0.4737452307971634,0.2573278400849258,0.16540339379469568,0.2872722176641117,0.7085182709719059,0.1735661074350373,0.6264236068556589,0.5999822670374653,0.4004754880322976,0.8597939438893333,0.5853839952631854,0.4167915161728762,0.31751870542358307,0.8870206119954585,0.8719567033045137,-0.5114494791526795,0.35405939794048424,0.3129631391212622,0.4834476193698788,0.7812173498576263,0.5629913336043618,0.16955481093082617,0.40353619118404904,1.0,0.4476779885837172,0.6333957797642426,0.7293943509831252,-0.4693967413229533,0.6369824968899438,0.4648360577989409,0.4517154662300035,0.51359374850587,-0.2927437755590127,0.7842797420428541,0.48103740053715993,-0.2918538932333955,0.6538083642120455,0.5027439075292595,-0.2563125670755567,0.8563210683819682,-0.22767698503658476,0.3685194990343217,-0.18017624439631,0.3000764109674925,0.9155265805670317,0.27639967508459934,-0.632854934783811,0.38668691390580223,-0.02792339309828619,-0.16351687513627142,0.34397196525651696,-0.3088194220098227,-0.3527774863498113,0.7330415061006808,-0.12297680044000767,0.5688681160594603,0.5794355106863294,0.32296308498992055,0.35494213062971697,0.6385654236121331,0.7705245537005444,0.5448033884570711,0.6934295412913446,0.8234621142902029,0.803235429070601,0.47396212481529404,0.6832307779071353,-0.3130161893659003,0.8875245084837853,0.5063867317504217,0.618769357190147,-0.554837214252343,0.7815130680163811,0.636274692674304,0.48821655720435614,0.14849241830678203,0.47041878059655673,-0.5630576857039794,0.1187806790383547,0.4357506605664302,-0.08870006642922777,0.7754400611202353,0.2888037397711868,0.1839723314373605,0.5813050478230529,0.7330268137023231,0.5425770354390327,0.6827819023275947,-0.14880795916223277,-0.03958446416478173
OFCpost_R,0.4420325381003087,0.35880055448218606,0.7174929753536948,0.059143877952141925,0.47418548344574146,0.43548456687029735,0.5650837642502857,0.4260826306649435,0.3211989807864212,0.38798552705147227,0.5271858033474403,0.26117529105092957,0.5222464423571525,0.6522116108573371,0.5401035029635548,0.2889564662086471,0.6842825629567386,0.12539403359702578,0.5383134394566644,0.0783372649209133,0.6773616231868982,0.09435043172573755,0.6250529956545628,0.13467007229658262,0.09448627797347713,0.2991050250598685,0.6005008851822569,0.28818215722056156,0.36098857516513316,-0.23202589278023222,0.37958930438978034,0.7125911342323158,0.47764989311204126,0.2072287084703413,0.4413659677818071,0.10464413109354767,0.5816225842530225,0.6334370245618253,0.1789017395892276,0.3296244033388738,0.21154491561787125,0.5609412434747066,-0.3364997519431275,0.3852463771940618,-0.054030616884857094,-0.19027924095530416,0.4985324212635929,0.2628378955160063,0.44633009289168557,0.5064666192623258,0.07975941511068922,0.5964288240694087,0.34219150316409097,0.27607104047581726,0.5670844408585224,0.10661645170310745,0.1382838228073766,0.5278634289657737,0.596932522784506,0.25721676402601257,-0.2727973760097379,0.2808387525426196,0.2155010962684318,0.1814667019583129,0.34501050059833344,0.18472043432733154,0.31936966895517893,0.170919017391334,0.4476779885837172,1.0,0.2863531641390734,0.6751746347973494,-0.026464290860034975,0.19775588899436283,0.3877518775059343,0.16392536600695287,0.45136453087375095,-0.10866522444628149,0.3763577686221563,0.22922246124853418,-0.13554534177976763,0.5168813978641925,0.42453486152235714,-0.07462953310241081,0.5155831688141935,-0.04609096791743838,0.5277383413668676,-0.13691202593827195,0.481095134503065,0.4502793566441347,0.1537042821773993,-0.36200525992391525,0.2281895064684785,0.16621648012266127,-0.09302133460356142,0.2725703571017532,-0.13794806324032408,-0.08729796631219569,0.1752475935990344,-0.029050448933255854,0.2791928620917011,0.27355793435370557,0.2850573507422316,0.41338759452680673,0.2899368616180336,0.5153812600276886,0.1900014873320861,0.44593660523613465,0.28829254745055327,0.6032570650576272,0.29879942649789754,0.34901977269731843,-0.08987267889183193,0.3624354318071404,0.39265193088590183,0.295553412208162,-0.3384742165098025,0.40659470866717545,0.38951707664108653,0.21381252714845722,0.23283932733698326,0.423530240054051,-0.2947849601945243,0.19867880549840927,0.38654097519761954,0.06643746139223461,0.6932860608792368,0.4349711683267272,0.1544224995418006,0.2660050090885913,0.22253403573240388,0.3428284949879536,0.5503753923612027,-0.057454106865142074,0.15733459867685468
Vermis_6,0.4200636672893029,0.47910545391408893,0.5263402992815313,0.23242600936186564,0.4117818918335744,0.28143061435594524,0.39293030097087067,0.8327584500709665,0.423554042072131,0.34358478677485144,0.3023326293969096,0.7170582742873907,0.4499683423779825,0.18981466003764463,0.6483074075617554,0.38484031395694124,0.2791612230841041,0.6539637051965077,0.2338002250921663,0.1721329462684592,0.5599779116897412,0.38152114584757324,0.2645735369022028,0.16632275407644023,0.15188324604084083,0.5054645371322691,0.28063246211029447,0.4760658452981265,0.307349263895176,0.2623793992754646,0.40828098378519495,0.04296769645579348,0.18429433460995423,0.5124254476478307,0.5091325323506969,0.02380408297213145,0.45701971050040563,0.044950577263259,0.14449087718616652,0.4428781262422949,0.3172009699646216,0.5294929679602204,-0.08399210083286976,0.2670988945470657,0.1593776583368065,0.07204026972855301,-0.06458177665072047,0.17243121664820202,0.33817936294661927,0.40648447643658986,0.2514393071327185,0.42632841915608277,0.5995247713262353,0.43158322687680123,0.608166532222255,0.5611432567105588,0.2845790903519736,0.5170862907168362,0.5755946626248686,0.5740598519891511,0.04121678179729871,0.3256012404182508,0.07158745836258745,0.5195828095456113,0.3769441047210552,0.5681769378792153,0.3528834424130958,0.4444400157223104,0.6333957797642426,0.2863531641390734,1.0,0.5387884325083838,-0.08964934586906934,0.46279521884758906,0.36329694635621007,0.09925891838859553,0.32743089433949896,0.24456161771609952,0.6398013304839325,0.5928690517520415,0.10389303113901084,0.6726102551143784,0.2893751187746543,0.1548519313833349,0.5803381993252396,-0.010417007385045477,0.22325384587386302,0.13800593969339145,0.46989299434580706,0.5548154557708381,0.17102998374278486,-0.19527797525033322,0.3292964595172849,0.33759882001549635,0.16160308454286992,0.5362230599066076,0.010771128040633805,0.05821628375351102,0.6893833535396575,0.163739868249335,0.22811024441544037,0.07382245565309888,0.4033061681891592,0.11463538857057373,0.4938260637198579,0.5875077086596416,0.651409324327799,0.5348872479546938,0.5302006682756605,0.4679540926722531,0.6365516667567156,0.23068403145753566,0.18445385108263468,0.5288640061969566,0.4928403897721347,0.16397497502332983,-0.031562909535729475,0.2960800840038457,0.37404400817930067,0.5416011624132572,0.11904625702545384,0.27075279746595715,-0.03107776781280201,0.2208754811879497,0.2749727143970153,0.09536072699068515,0.47590718696831963,0.3244939297736453,0.18801913840582243,0.5643452660558713,0.4718231116206219,0.5550235037862139,0.31521536472826595,0.3706166743183721,0.13597792661328195
Hippocampus_R,0.57136257976545,0.5792239246634555,0.8184545429052953,0.1983008971620541,0.7569805924140075,0.4706044924582432,0.7716630332631311,0.6744203079907745,0.5819971371758506,0.5954267668553855,0.6619384638411534,0.4267533253115987,0.5440756576459029,0.6394860459994063,0.691258655880938,0.49268053882159424,0.42420843471779635,0.3182292919174272,0.44045229091805244,-0.04501110197438038,0.7702799476954322,0.059626903676840974,0.6478430837194615,0.04579102355355082,0.18624840514998267,0.5776567562205601,0.6702261831634247,0.6445764470189375,0.4903947281551256,-0.25618761645182836,0.6750982475481772,0.5975773044377266,0.5236706473254502,0.31506214315672976,0.556345726028073,0.15612871190812072,0.6844336037964259,0.4234646994468523,0.243477860103364,0.5820483839706952,0.3256605346667168,0.647151632987768,-0.45454478381640656,0.4032120985883351,0.005976011217269714,-0.3352588121149062,0.4124587783318421,0.2852646469802668,0.48662065511044655,0.7829048617457427,0.11808605235837634,0.7399002185435225,0.4514117157195651,0.3569760435162846,0.8312602740457067,0.3401770705307555,0.27989528702585575,0.5401608771773451,0.7794937438597361,0.5239923101778334,-0.42979078096173823,0.35271494938027126,0.2627909080567327,0.47802292059533,0.5639897894813571,0.4860390303984971,0.24854715338115077,0.2722286919192179,0.7293943509831252,0.6751746347973494,0.5387884325083838,1.0,-0.22012059411905627,0.3272544176589364,0.6295896508677289,0.259964778479074,0.63132124458531,-0.1643331214215543,0.6762752560020728,0.3201481298068538,-0.1145611573674627,0.6626821303004413,0.4612269531133493,-0.1466069932439699,0.7355319763751278,-0.029648654680299844,0.45762818803213046,-0.19035255958642194,0.5073867594831198,0.7323002071764798,0.26802530942323805,-0.48857960603098016,0.3989121391314641,0.08265325875753646,-0.1577290534658258,0.3982970362043404,-0.13152508520663647,-0.20606125453080762,0.5140982469169865,-0.1777254744969287,0.42888124189808224,0.39349081845589906,0.4087826879760654,0.3629919962772424,0.46658930173260577,0.6853125582157893,0.4027403526333516,0.6526995547322687,0.5270452082870004,0.7931097964427024,0.4133645727632812,0.512214102377428,-0.17902279629626935,0.6094967599476585,0.517355969969547,0.4502372846957406,-0.49869648830863533,0.6235763154869844,0.49104488593447176,0.3907068659202278,0.2828155203273991,0.3581177538829311,-0.4396405767831808,0.16363884320914487,0.3798174013352835,0.02409384106424756,0.8143230634637191,0.4396227870017255,0.12651982568041314,0.5064159820974268,0.42912869846586055,0.5586587472002322,0.6877695817806604,-0.041987054964584436,0.017792397395138076
Temporal_Pole_Sup_L,-0.5504440416467261,-0.13488314437163448,-0.2934677638522784,-0.21788386712559987,-0.24460186889253488,-0.25994601543933,-0.37132475225965017,-0.28818287530938375,-0.4493141314195513,-0.5924490855460273,-0.23383521691119513,-0.17535230948356795,-0.3994199706196839,-0.3366046350346551,-0.3964589307270931,-0.6510026404776704,-0.10603609946630961,-0.19573498655407207,-0.0780940537814041,0.43872838270904496,-0.05648560986735294,0.30610288887937137,-0.060913216589351955,0.045858378766025665,0.011100885761102389,-0.5506064359525815,-0.18763116280281586,-0.5416586780245563,-0.13969354615932675,0.6495534290401043,-0.31075782537232727,-0.08182698957008835,-0.12906516368751075,0.27376236419811883,-0.20231875676086158,0.4500557777881014,-0.484392725632742,0.038261932189178643,0.005414656369794509,-0.2899786335823269,-0.3771103328938005,-0.42160802269854525,0.7195017087186565,-0.07900019448142608,0.04492966359319052,0.5912068188641836,-0.027618401934582665,-0.08087292045077026,0.018409966977808105,-0.3674364549610453,0.19529499584538745,-0.21760178854986204,-0.011814151029910814,0.09329468652319806,-0.4697706625870369,-0.6922866951773679,-0.33617177402382475,0.30327054798289255,-0.3571391549836091,-0.6047925578953456,0.6136793560685152,0.28436037102531175,0.12782002580706991,-0.44419963016494224,-0.6250624339607412,-0.1353251664918657,0.2643600617354876,-0.4086948700907674,-0.4693967413229533,-0.026464290860034975,-0.08964934586906934,-0.22012059411905627,1.0,-0.3043677692812551,0.048017931495192366,-0.17822458970918797,-0.3296952151061995,0.6683994416933622,-0.4788213570187225,0.10520803213335304,0.5288910773515338,-0.008279130152064202,-0.1910448939565936,0.543766545481126,-0.4505124499763825,0.6078949987039578,-0.051694865742658205,0.43704999424327556,0.11516612601390305,-0.5311651632039133,-0.046129160798411194,0.7256694202374697,-0.17507380872834327,0.3694503072915122,0.288546731739981,-0.03093618622086915,0.5286513518975746,0.4749777085068188,-0.2251773921083012,0.3186830703021994,-0.224678792426366,-0.3280552251417961,-0.2336486785091475,-0.18840082684142095,-0.5323624206481515,-0.2701923525709393,-0.3196370632014205,-0.3030694928359877,-0.35728003685935034,-0.38161444117679283,0.1250093377128744,-0.5585075820843783,0.5418566801291218,-0.634103217950944,-0.1436403740721781,-0.24954879210774833,0.6501250770404706,-0.5027929262599519,-0.4437089267972964,0.03680750702404799,0.06289276293726272,-0.27964673674845564,0.6449977280515006,0.371010569822632,0.017949985156263764,0.5290800126281705,-0.20563386971320385,-0.0516143000963112,-0.038647395156112985,-0.37855987135526226,-0.5177943533875837,-0.30771574512049743,-0.40573419030460867,0.4888943772251779,0.6079212726863328
Cuneus_R,0.6367460537159562,0.6328348981327818,0.3106832256548567,0.42068887303206715,0.5532938101455908,0.17040018693994818,0.18824750239861193,0.4892782799729259,0.6158722569828631,0.7189610994204029,0.21251178970034018,0.5172943656929613,0.34251393181859563,0.08734698956224096,0.6008235362141775,0.7545517164411473,0.25951550922691213,0.5212183695807124,0.009646604666899686,-0.050124320081178966,0.1551463399540231,0.3715193320123286,0.08130362733214914,0.12065042122191849,0.7630401404835531,0.8420723233499565,0.046357847227823976,0.6424840161344422,0.7930200322183123,-0.005136994495312592,0.1581006102665295,-0.09858717529769344,0.20364644579594662,0.6346202441070701,0.44392574667427676,-0.35174725289670594,0.4801311811410719,-0.22260219071053403,-0.25301327635244897,0.7619519992398823,0.641393208557125,0.31653691552155006,-0.21947781669819016,-0.2953617117854129,0.4168653080693699,-0.20809564076777284,-0.19334660505856693,-0.30664925958390166,0.1967793471395385,0.16611303977149067,0.6145658271540624,0.209834104297553,0.39956009834509487,0.3901765106681746,0.3771060733285929,0.4783473700338193,0.7453080550557624,0.15427733350020492,0.6108463279801518,0.7466373859247201,-0.08591610532462683,0.5237187707389445,0.5095389251609567,0.2726099617545158,0.6778880268601822,0.4257993404186633,0.42375139837054854,0.6313037130871073,0.6369824968899438,0.19775588899436283,0.46279521884758906,0.3272544176589364,-0.3043677692812551,1.0,0.2900931865076788,0.6332111756070214,-0.10768918735118353,-0.05625782099443475,0.5891300433881683,0.7889980356707041,0.11625117024528188,0.2499410946632177,0.3210993251433799,0.07027030345410978,0.5096734882290279,-0.27086435305366297,0.13542363092299817,0.23798886147367065,-0.0899852687542827,0.6740277075593469,0.23798291876127772,-0.2940047460155122,0.41406023876728426,0.061703501566365226,0.39226369165548536,0.3302797968289378,0.060327698264701725,-0.03632526428207365,0.37697064743436504,0.4475078900052829,0.8271515095834991,0.580312870425794,0.06170441234040983,0.05184819731859227,0.7436369692759959,0.27883367666882525,0.4480560723325087,0.6155068179004768,0.3886843040238101,0.5194965974631919,0.6878233352443555,0.7154018740009035,0.09485066093171579,0.7361033461699905,0.09793749035175937,0.7010367690911258,-0.07349563836929338,0.7101238579624997,0.2886473551471409,0.7740577726677252,0.22031849073479476,0.1943563256353344,-0.2257838042259287,0.11195665935047854,0.4760582741165695,0.14382212440638892,0.30883160852825525,0.03212310337236443,0.6155347128748547,0.41522932470471324,0.852748381461964,0.5899276902233839,0.12726824983153656,-0.18062198552561862,0.16903890729930068
