,Thal_PuM_R,Cerebellum_10_R,N_Acc_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,SN_pc_R,OFCpost_L,Red_N_R,Rectus_L,Cerebellum_Crus1_L,Calcarine_L,Cingulate_Mid_L,Thal_MDl_R,Precuneus_R,Frontal_Sup_2_L,N_Acc_R,SN_pr_L,Thal_MDl_L,Rectus_R,Vermis_4_5,Cuneus_R,Vermis_3,Frontal_Inf_Oper_L,Olfactory_R,ACC_sub_R,Thal_VA_L,Rolandic_Oper_L,Angular_R,Thal_IL_R,Caudate_R,Cuneus_L,Calcarine_R,Cingulate_Post_R,Frontal_Inf_Tri_R,Vermis_7,OFClat_L,Thal_VL_L,Cerebellum_4_5_L,Precentral_L,Fusiform_L,Cerebellum_Crus1_R,OFCpost_R,Amygdala_L,Raphe_D,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Raphe_M,Cerebellum_6_L,Fusiform_R,Parietal_Sup_R,Supp_Motor_Area_L,Thal_VPL_L,Frontal_Mid_2_R,Thal_PuM_L,Vermis_10,Cingulate_Mid_R,Vermis_1_2,Frontal_Sup_2_R,Cerebellum_3_L,Thal_PuI_R,ParaHippocampal_R,Olfactory_L,Thal_LP_L,Cerebellum_10_L,Thal_AV_L,Thal_LGN_L,Frontal_Inf_Orb_2_R,Thal_LGN_R,OFCant_R,Parietal_Inf_R,Pallidum_R,Pallidum_L,Cerebellum_Crus2_R,Occipital_Inf_R,Temporal_Pole_Sup_R,Frontal_Mid_2_L,OFCmed_L,Hippocampus_L,SupraMarginal_R,Thal_MGN_L,Frontal_Inf_Tri_L,SN_pc_L,Thal_LP_R,Precuneus_L,Heschl_L,Cerebellum_7b_L,Red_N_L,Occipital_Sup_R,VTA_L,Occipital_Inf_L,Cerebellum_8_L,Parietal_Inf_L,Thal_VA_R,Caudate_L,Amygdala_R,ACC_sup_R,SN_pr_R,Putamen_R,Cerebellum_9_L,Thal_PuI_L,Paracentral_Lobule_L,Parietal_Sup_L,Rolandic_Oper_R,VTA_R,Frontal_Inf_Orb_2_L,ACC_sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Frontal_Sup_Medial_R,Lingual_R,Occipital_Mid_R,ACC_pre_L,Lingual_L,SupraMarginal_L,Heschl_R,Vermis_8,Cingulate_Post_L,OFCant_L,Postcentral_L,Hippocampus_R,Thal_IL_L,Thal_PuA_L,ParaHippocampal_L,Thal_MGN_R
OFCant_R,0.6327246057349756,0.15002081910893503,0.34563313543977037,0.3071748854158198,0.408868174307886,-0.111963712300752,0.5498882155665136,0.45184039569729106,0.8231234977723632,-0.610889417477648,-0.0743368250711093,0.5288106303264181,-0.4058240980791752,0.34798383752381734,0.31742235421001547,0.583916481107147,0.5899016274941626,-0.2166546101495733,0.7675648536381839,0.4515409620134794,0.07381175541516782,0.5743032996387247,0.2956004689236489,-0.3313408394524392,0.28004439785420693,0.5511755378280078,0.6051201437352439,0.20415638611308187,0.28060300380598024,0.6286392976417206,0.1914025532874752,-0.03544420744702201,0.32113745087450146,0.4234462864957056,-0.42587459701339203,0.8202292134540068,0.3638062716123035,0.6867578923536605,0.1924390756086714,0.3549980044461312,-0.5518737292855811,0.6433315583614565,0.42799420188239135,-0.16682051726218367,-0.6571895932916654,0.5437920381153222,0.626094580523936,-0.2702964593925281,0.5220653491079393,0.27856103652786735,0.4576789656650201,0.05965931877350405,0.5352248816681151,-0.034218361335438506,0.36424910490202766,0.6158506164075296,-0.4558677571554806,0.5336038734388397,0.1295056264982898,0.4203650498645466,0.576263094931243,0.003239268800782908,0.006799775427579149,0.41337881781286806,0.28724330349397037,0.19558894557137926,0.594097223428339,0.4806774503824065,1.0,0.32055787264294705,0.7713261593071767,0.5451381827922259,-0.4334107459426476,-0.609704712435612,-0.5332331736068253,0.3620728853192244,0.5756684984410335,0.5670280822959137,0.3563784445895834,0.04397276211209093,0.4806316019001452,-0.1283387544586401,0.49298471462065907,0.43760793078793875,0.3549756810831827,-0.3966430933824429,0.37606748616369107,0.1271505735516307,-0.22630685560635475,-0.6121313185552464,-0.3702437068397961,0.23914429910676402,0.5621420956577438,0.28873979735550137,0.23956289622067026,0.18883741425971032,0.3801606477369082,0.7555443228379708,-0.3902808282709905,-0.052920382546180304,0.43516296428800516,0.33067166597428943,0.3959583073335888,0.21015880347132956,0.5554037487893766,0.24946686464124695,-0.3965151234491024,-0.2770960110202258,-0.7375116943797388,0.4684565455826906,0.056972990252693485,-0.15226067633307366,0.5911811033264864,-0.15504610085698672,0.03678012478867451,0.10690860469834032,-0.118754391415135,0.07240497562014307,0.5460801362309575,0.239314539178174,0.6386979252012377,-0.20233337849895788,-0.13763521290933223,0.7866077598579467,0.3860769562587906
Parietal_Inf_R,0.3632411977235137,-0.1249604232922685,0.1014545152235926,0.4659986307424975,0.7430932257681018,0.3856161921634775,0.2588243732851157,0.635293608735135,0.2631798529335746,-0.5787475410459993,0.5454198672642356,0.5719285422143684,0.016571199420182793,0.7942133710903626,0.4606488337187798,0.4354001041321002,0.4867116187953337,0.0561846864136951,0.2937702306969168,0.4215432385461058,0.7080349519315808,0.2733337427149252,0.24212632184022317,0.259266039427875,0.22632857383127275,-0.27542201855709286,0.615220136810419,0.9524837871776876,0.588068120219708,0.4909915284444183,0.8039360842127272,0.45727776096446904,0.6037565178996617,0.5031055732667201,-0.43185188001169283,0.3191397541255541,-0.1811471945817974,0.5062341616455873,0.233190875471865,0.24418797057043312,-0.6455429565239649,0.3224530793096634,0.42031745601178455,0.07874303684382926,-0.4882883798889657,0.5942707106295287,0.5566254653700463,-0.23495789425377528,0.24434348099072964,0.9347591139434546,0.7783209079886177,0.042614976914351774,0.6954815835991005,0.7155781129531189,0.3932599174454637,0.7122898434017793,-0.078564065719117,0.7873651259431073,0.43041710560376156,0.07285860152012424,0.1195829286676036,0.34983376728942805,0.8317939300586924,0.04239309003813925,-0.43145031499728964,0.3752857865165341,0.28154238999691306,-0.08841122457891656,0.32055787264294705,1.0,0.4636240223841205,0.3242140107799196,-0.20450623043706337,-0.49973094908769927,-0.5284713014847532,0.42092336870789704,-0.016028748138745726,0.3144775541215805,0.9066756227752779,-0.14318967776957364,0.402316489770211,-0.10906246844724385,0.17397568546892342,0.9274448197311554,0.7541621866550502,-0.696266573206738,0.7716974224748243,0.8608327851130874,0.39417817646389325,-0.4080787656388428,-0.5680612401289323,0.7248423695737684,0.26420904583408966,-0.03088807865757056,0.13304295199527713,0.29362973883287713,0.5061588676940789,0.5435967162270642,-0.5015072801700033,-0.30270164904956776,0.892127587416387,0.8908564744852654,0.3749914480441215,0.3581514109506203,0.2267618708506433,0.17137747763742092,-0.195873194490207,-0.35904863995419933,-0.5156180550124524,0.5546803853552413,0.4918406451570079,0.749755334866931,0.06457860749500681,0.4158922028558721,0.319562040730318,0.39544883307228307,-0.5424300861085017,0.2836617630872572,0.056781480803628825,0.5915042015420362,0.47627675463231683,0.025504698028564466,0.14740864420330757,0.4194093592372888,0.3293433121356614
Pallidum_R,0.7456003805070258,0.19500799510367745,0.27597829947876773,0.3435425017048773,0.5718810693417418,0.07691200808685149,0.471369118626582,0.5412402242314269,0.6613465480227204,-0.7354241520714201,-0.034242984657348395,0.632698564003876,-0.5341716546040131,0.512598048912476,0.4257542255404357,0.7983762288792735,0.6378971165760691,-0.2598716444821712,0.6888405822017238,0.5131972255669865,0.12726824983153656,0.6738439901281669,0.2736385975790455,-0.1987976663019561,0.3564028742831785,0.5764629404428462,0.736759095788495,0.3230163035794772,0.3260613739544101,0.7766191576468561,0.2807522082146469,-0.05144782777583993,0.434750496348661,0.6617777845988161,-0.5355549407448841,0.6577477794478773,0.32610706396473127,0.8274647460971161,0.24641562780108198,0.33133653146063813,-0.6871186838596184,0.5503753923612027,0.5385482750056768,0.143410576070848,-0.7796778755397005,0.6897532581607085,0.7636102471349965,-0.367075641606053,0.5783375123675397,0.4107163051055587,0.6340916772328526,-0.015032325852615594,0.6827819023275947,0.008121390957062796,0.37205749492203877,0.7327056730250854,-0.5039556552681558,0.6516230938961451,0.20349584462635661,0.4935990728554278,0.559260634813712,0.09682490788637621,0.08545065742483617,0.5098717604323828,0.13038427723138224,0.25361409201960167,0.6379335942482425,0.39616714894768207,0.7713261593071767,0.4636240223841205,1.0,0.6943282605353357,-0.5112758962097539,-0.727983505698395,-0.6328594081840234,0.4855127112901949,0.5661383522335842,0.5881848456602154,0.5104363892439558,0.18407667984355047,0.6503170776070948,-0.005134388476394453,0.5281965768304393,0.5809081432763156,0.4795977072768815,-0.5367992434963931,0.5714743161959399,0.17786384156492224,-0.08703351310452995,-0.803437930818658,-0.5194974887250423,0.33595494794399117,0.6033510904020712,0.201067803980131,0.38955832154150993,0.2242428354233346,0.6592407386664081,0.9131482139183054,-0.47179248399514556,-0.14804505309077604,0.5935013415544156,0.42148386118190545,0.44749087719891745,0.05289607911544162,0.48846453922065364,0.23070872089344538,-0.46003948575656345,-0.40573419030460867,-0.7895618795061503,0.5981565575866636,0.029864807954385834,-0.0682968096685471,0.7168220269369422,-0.1355457720756222,0.0023839311936533834,0.14867516517503093,-0.1684391229485144,0.17755526387505377,0.5055433455208466,0.22873073485339576,0.6877695817806604,-0.26431207634142145,-0.0865336574378258,0.7871888002897616,0.4279474208040893
Pallidum_L,0.6424690298585995,0.45535480712124876,0.4177006473001148,0.5749809101986052,0.6313970529440285,0.1655161063194352,0.47758921175510394,0.5237898479303265,0.4845474140957902,-0.3953359951221824,0.21115276401669766,0.7687815220847029,-0.14992514712741695,0.5569217912220175,0.6821261388072993,0.5429380741805725,0.6080032607175169,-0.1545133872489366,0.5245424474679059,0.6779819464050127,0.31653691552155006,0.5264168719773837,0.5696812259777655,-0.032257822165424076,0.3367647299131941,0.536835721954667,0.739486001171939,0.22383578386882272,0.4855054890660799,0.7104004748264152,0.31230848270171163,0.16377175837543786,0.43130055366225567,0.5500526328542837,-0.3254633980689543,0.5878157251453547,0.5264504039550072,0.7932128368898339,0.5517906797058453,0.5505002722298968,-0.46701250810785616,0.5609412434747066,0.6879232072608875,0.27734688251296274,-0.5004341554857651,0.49431715859269343,0.6114376353780864,-0.018795692064306348,0.5766560543720686,0.23889388843124293,0.6519953005093394,0.408042454333107,0.6788571988141638,-0.0792363692810243,0.32138287255984915,0.698659742995547,-0.28861718004396825,0.6769086205165267,0.21837257697211918,0.5216408781155676,0.6563441763527237,0.3446024736837311,0.04043529373051883,0.5526204645531541,0.3279291854962482,0.2810667443139054,0.44353547668020776,0.5233042921221107,0.5451381827922259,0.3242140107799196,0.6943282605353357,1.0,-0.3514521374995518,-0.5599939801885061,-0.28479570344366273,0.6658780606668115,0.39463685610437615,0.6882576897497165,0.3904844727431133,-0.04083663383944089,0.6896751200701094,0.24277911097335983,0.2927269940648366,0.4894748839484616,0.5390390883403613,-0.2710375098229918,0.569889130606974,0.20677016140623936,-0.007426348927811131,-0.41752183527563486,-0.23322545501441747,0.5074970887722572,0.48183026525620126,0.45689722021373275,0.41296644309308345,0.49729120452130227,0.62891150300503,0.6989639210079823,-0.2340257850620202,-0.19360362114955795,0.5355301273693183,0.4347808444626681,0.5043321397556405,0.20987236948228039,0.4141981729509777,0.4407209561175837,-0.3260116351636402,-0.42160802269854525,-0.466270202167821,0.6748272123572211,0.19172631531329515,-0.021298526759053877,0.6094364497329932,0.07354164974601723,0.41938671679730083,0.2602199302556844,-0.02022067919073231,0.4817485865780319,0.4380687757870418,0.5206885304505993,0.647151632987768,-0.1455278240368577,0.022777711432586677,0.767386104879827,0.4449525225827653
Cerebellum_Crus2_R,-0.3711108796447812,-0.08744546782130262,-0.048235218473851794,-0.08266019007825731,-0.26339975100284924,0.1433896115056749,-0.2902546657727499,-0.11816997911598176,-0.44522217921540796,0.6782043775889061,0.4039512998511778,-0.2799712486742207,0.5089519200125455,-0.16499427427071073,-0.17730553188236173,-0.27456755926136917,-0.24792920899206392,0.4903804210753772,-0.4835178539424287,-0.13085420603514433,0.11625117024528188,-0.2167336142746915,-0.10851801534736503,0.3542371483177215,-0.04129942613685485,-0.3575593098626442,-0.27339263326428775,-0.09308871500328272,0.15279772415610574,-0.21350172122175035,0.12738819403027685,0.4591763975143533,-0.01752044104607862,-0.2662156325668424,0.7535914823096647,-0.35420654922077016,-0.054289405305106224,-0.38151433616968516,-0.23943161376064798,0.0947483386046831,0.7238391621123781,-0.13554534177976763,-0.2112622056171268,-0.11520572507635933,0.7177933528755751,-0.37555348738109096,-0.31217368092705616,0.6276457726405699,-0.006931291131977486,-0.2315171142203808,-0.2523175700741289,0.1299215639047446,-0.2918538932333955,0.2789786599912013,0.16162134768382025,-0.2354171078704981,0.5991093628246142,-0.3492083147513754,0.18248962618487952,-0.3275287502661472,-0.08235565550460883,0.03470052409868154,0.07334599435308371,-0.1872025351278464,-0.00786827347673786,0.22970318691048253,-0.3558242028413793,-0.11460870132517666,-0.4334107459426476,-0.20450623043706337,-0.5112758962097539,-0.3514521374995518,1.0,0.7169464755468128,0.6403347342172553,-0.12882334630932318,-0.41510924908304603,-0.11951783284188282,-0.14450019028086972,0.1911216380864473,-0.2691197547546504,0.14914014415347418,-0.30574639144146554,-0.23856210107824577,-0.22444626966991504,0.5784231893927388,-0.33882534558487887,0.10699944806897911,0.1507057883508815,0.6156475500400321,0.6377691317522118,-0.20258574852551617,-0.10870612334723159,0.15979447553230897,-0.21874012244280197,-0.07927871203086169,-0.5046808059658782,-0.4440560603000865,0.7234319172113601,0.35620611202340224,-0.2291866584621281,-0.2622370790020317,-0.15947392475971434,-0.050659290007991804,-0.35280762359012063,-0.027612044617315715,0.8561112346419022,0.5288910773515338,0.6416778068788156,-0.2298124670703914,0.4530394713653211,0.268710160250115,-0.38920399721682847,0.5390139600264688,-0.009262593199921105,0.1392122164748131,0.44747897997934155,0.0912924348563792,-0.37157190609261204,-0.09507553769698004,-0.1145611573674627,0.5586791295269385,0.26195018389110053,-0.34783222126982494,-0.2192681147375495
Occipital_Inf_R,-0.5702335527334728,-0.21670018671119504,-0.1723597019840672,-0.3519931733123534,-0.5664266860235405,-0.04267095680837542,-0.2767243091212257,-0.5309934177727011,-0.5985350324571651,0.830600804587503,0.15654479523961057,-0.5018116479250422,0.48578641856293925,-0.5582113069249878,-0.45465587545552855,-0.4711235054045182,-0.6198643867578942,0.5307765593734299,-0.6004585783579496,-0.426010141624291,-0.21947781669819016,-0.46699105773414645,-0.28267938908251206,0.19625280304179984,-0.2322538812428635,-0.35672493668204014,-0.5509008931050935,-0.3923544446233552,-0.28035572769604206,-0.45649837776842594,-0.23127628714636161,0.21736726254048308,-0.35438057226315084,-0.4334120571025897,0.8367969293836929,-0.5338648253768747,-0.06867557827120974,-0.6574930311924855,-0.3998376918001356,-0.08579522642232137,0.8945751349582725,-0.3364997519431275,-0.5042805713696998,-0.04801241420980342,0.8623461877282944,-0.5919355852362462,-0.5413272034756856,0.6432740450405852,-0.23101887844372204,-0.5004951403481671,-0.619595058827392,-0.0005115819691101038,-0.5765441561072647,0.08116547470943253,-0.162102324796946,-0.5387554836035311,0.6257486095312146,-0.6622519834222513,0.044931758625033145,-0.4519441596909996,-0.2731036277145314,-0.11614673151893509,-0.1603607156797476,-0.27064735568812753,0.06577552355139316,-0.07657221412827513,-0.3761294653401996,-0.20828042489958223,-0.609704712435612,-0.49973094908769927,-0.727983505698395,-0.5599939801885061,0.7169464755468128,1.0,0.7283272207786576,-0.42745546732495304,-0.36788263490960116,-0.3308888748922844,-0.4164479138494549,0.21974748888395812,-0.46904359701802006,0.216161632763118,-0.3479978447628744,-0.6077538617617098,-0.49190374909784995,0.7117868315425592,-0.6323485490626202,-0.24964034839642543,0.04807498541423378,0.7217406923392914,0.7192182401842196,-0.5009257741614769,-0.3214048925083314,0.058174642447358975,-0.17080473119042666,-0.24688394916272113,-0.6006773214552372,-0.6889480624899675,0.7745225576230949,0.511214589449026,-0.6199688367029543,-0.5981752989547253,-0.3127435940455296,-0.16934006082903177,-0.35036322276389187,-0.25924423212179015,0.7094535417843971,0.7195017087186565,0.8227549040826359,-0.5283248640400758,0.16545041047057008,0.041269043883642074,-0.4845408315114233,0.3242992321184262,-0.18963970552530512,0.010876538511945907,0.5359778842198517,-0.16618824007727143,-0.3787275111035451,-0.3820301061816208,-0.45454478381640656,0.49314102001779464,0.30682435615921,-0.6121344257139036,-0.3809852707527949
Temporal_Pole_Sup_R,-0.34933774091099107,0.18693358937296112,0.002603926533510508,0.05171671038635372,-0.4504312367758918,-0.008711451736692771,-0.09060274205797285,-0.332611477446573,-0.3314365734518099,0.8155184010696885,0.2123294838822704,-0.2736843817610235,0.5538959362522285,-0.3651819311230749,-0.05271121326632252,-0.3513874334941054,-0.3455968023120199,0.4829241482023897,-0.3355502561455204,-0.1094223811238338,-0.03632526428207365,-0.34187186359876875,-0.14308751049964716,0.37717064783905124,0.19630644073769302,-0.15022885570207203,-0.397641870002094,-0.3851017619466297,-0.05312138174885068,-0.23250796378747215,-0.18373648065556808,0.3090018048947916,-0.08321246121139939,-0.2729475837035305,0.6752133953165504,-0.33459403093526324,0.18197058501457963,-0.41425822976934895,-0.10197864881243546,0.10951806644227996,0.8089457552895556,-0.08729796631219569,-0.1354307812800038,0.008839706946965838,0.7705074787106532,-0.5376762337527918,-0.46328059416701656,0.6790151276887866,-0.08406822084562166,-0.5430967637368027,-0.4506941522211814,0.3592507808638049,-0.3527774863498113,-0.06530981294156145,-0.18653380176007997,-0.35576470550798267,0.5525927157418287,-0.4667285377434508,0.0070466388469448615,-0.19852322712269477,0.05787429551798963,0.044115457771771525,-0.2012989933351033,-0.06113092400343484,0.295215246569417,0.09061432101950359,-0.2550635533568711,0.03513163449259704,-0.5332331736068253,-0.5284713014847532,-0.6328594081840234,-0.28479570344366273,0.6403347342172553,0.7283272207786576,1.0,-0.09089913677667019,-0.19927825838206042,-0.05417444831491084,-0.4551126518586294,0.04423558259173519,-0.3133876862552654,0.38766900608562965,-0.23959177018637234,-0.5159018641709618,-0.3216164300504647,0.7146860361428098,-0.4295117382684547,-0.17760151747930755,0.03763787523941115,0.7937228166991345,0.7028507794080674,-0.2615914866057437,-0.10586439298242004,0.29701632219930824,0.03259010725180727,0.04371964915366123,-0.4969785699392435,-0.5905742955038805,0.7568398676856282,0.35016212006051534,-0.5036748132670661,-0.4545760385885112,-0.19683165017029328,-0.08439932828571094,-0.27005492848092283,-0.009066368828596344,0.6089517637279499,0.4749777085068188,0.9068346442084954,-0.13734325818774543,0.18570054362323143,0.003755033187683623,-0.2375572531488615,0.3342039502239065,0.045993656869867866,0.23417613218513336,0.5097050048187958,0.20953381232565121,-0.07885205243392963,-0.16401544834977425,-0.20606125453080762,0.4359816284473894,0.28314645102693237,-0.3664142102547363,-0.13141243152411627
Frontal_Mid_2_L,0.6290792393888933,0.6073983128531285,0.3724203641825201,0.7657780273425926,0.7419135299759477,0.2523943905481547,0.37558779294719724,0.7203570286372092,0.4024343811710131,-0.2734828060245331,0.5527451116062204,0.7610362357433839,0.038059149953908154,0.7529150550756836,0.9195663478475629,0.47320280139184556,0.5665762048054314,-0.06858626339785465,0.4480776163493212,0.8336752559908611,0.5891300433881683,0.6201462317356711,0.6967738034529154,0.37288868774320943,0.39701257352489405,0.225436906299276,0.7373237047463652,0.4085403420309874,0.6291479949188825,0.6113287253042052,0.5323357222591342,0.48650590568299534,0.6917006243941999,0.5563650835307024,-0.15933900443421345,0.5725695468550468,0.38156908350411894,0.748355762746669,0.7361818226286441,0.49871952128958963,-0.3388308414783945,0.3763577686221563,0.7232580792730129,0.19256503955310125,-0.36145221156954305,0.4861226785630208,0.5143540520756942,0.1177754357575486,0.5771845440206308,0.29894611742363164,0.7780176375285088,0.5170883561659175,0.7842797420428541,0.13836627469503912,0.551569330709262,0.6899851786113184,0.006222976272990642,0.7865768890186301,0.3232601377009186,0.5101377541826994,0.5944419968921012,0.5446267753992963,0.2835121628575319,0.5045472448806138,0.1495098546734398,0.4181856968482097,0.4305598040690454,0.3173308899874968,0.3620728853192244,0.42092336870789704,0.4855127112901949,0.6658780606668115,-0.12882334630932318,-0.42745546732495304,-0.09089913677667019,1.0,0.1210039468543617,0.6461003852269354,0.49351952001038857,-0.1226257860243167,0.7041781851538389,0.2793531185482799,0.22687835646117077,0.6250858721031015,0.6539496065430356,-0.24245151885500188,0.6882715467059279,0.4518556583637491,0.1526061541818968,-0.1596461280649813,-0.17603302668303628,0.7138751763675388,0.3121198996649136,0.4147947381502272,0.38786671431001885,0.692104807378742,0.5025058080925071,0.5678594688684995,-0.08156621841905798,-0.2692671991866807,0.6639297929303749,0.5514478456920744,0.617981185817447,0.31484463970101595,0.40847002342528826,0.6447830086245105,-0.19927452030085369,-0.4788213570187225,-0.27159348123985877,0.7712075686640864,0.433550093555684,0.2801207814252119,0.44724013708059884,0.3507347141758151,0.5908252800760238,0.39589035966873815,0.015653644743217312,0.7548456194573864,0.322778416458618,0.7125500741525976,0.6762752560020728,-0.09506040436687987,0.12322021168059921,0.6592865405842149,0.5088943847780533
OFCmed_L,0.5372263611633655,0.26529975013458595,0.28050240014941896,0.09674783516762135,-0.027905370141148505,-0.12482026738744421,0.6220173829582211,0.03897324305696765,0.6351939503220917,-0.35519514288761794,-0.28913771557882356,0.2800234655296869,-0.4434140102449395,0.017792575014427853,0.09508990833403087,0.4544335748350865,0.4004249426545187,-0.13091740732987894,0.6705613110359193,0.15107474106269408,-0.22260219071053403,0.4145068358054565,-0.10077604928915732,-0.3992808187874368,0.3991870458228949,0.6953290049581405,0.21155055996937797,-0.08414738430946837,-0.04210476591162541,0.5331661643168241,-0.11553398595128336,-0.23766955866151207,0.13123938202632054,0.23148905182285573,-0.34977289219674595,0.43177246465282687,0.4815931118242072,0.4256399319954702,-0.09213632755808482,0.26429245922303707,-0.34419386082429626,0.6334370245618253,0.3916366383826678,0.24111890145136147,-0.47841267620883027,0.20506691380921777,0.4140145630936977,-0.22638206092279126,0.3696026491476765,0.0015655303855653952,0.036498230636242364,-0.04213262412370979,0.237531596275599,-0.2810316728773804,-0.0022031470222263366,0.3002528400266913,-0.35128699796431023,0.15760440111893573,-0.0853510617179801,0.3643554672002458,0.5315561188742244,-0.1467729372555076,-0.3225497859953659,0.46227565442426,0.4179718469873379,0.018744418857135778,0.5178451522567201,0.37889659967128875,0.5756684984410335,-0.016028748138745726,0.5661383522335842,0.39463685610437615,-0.41510924908304603,-0.36788263490960116,-0.19927825838206042,0.1210039468543617,1.0,0.484666798590079,0.06887740539712774,0.27293434145692796,0.16572882206769968,0.0659696036860567,0.4198105991632091,0.06920151662800866,0.0339731748261011,-0.14217792844056293,0.10546549362750307,-0.20790238608293737,-0.27990135522339005,-0.45023136995951635,-0.19367414535288807,-0.07879569112410745,0.46292320789075975,0.36718572911143077,0.5853715592385141,-0.09364706862186314,0.42875621423547067,0.5049824340619191,-0.20619189571939472,-0.024946699989637732,0.061714436373471515,-0.02414347480694312,0.058982429308874054,-0.1998860299919687,0.4337884519542421,-0.11322197039523921,-0.381396929751212,0.038261932189178643,-0.355832236894404,0.35802387337490144,-0.18914745313519712,-0.3387196811715891,0.6357017713923921,-0.3036676304044664,-0.22268768807987552,-0.009855200031646989,-0.01299822533206628,0.006439423400287063,0.837697503454425,-0.18333024556733374,0.4234646994468523,-0.21017355189016854,-0.0392090723295023,0.6071671426553459,0.28745143001959755
Hippocampus_L,0.6646489239130223,0.5292775603806684,0.4956227068303068,0.6740969827582475,0.4843279713399925,0.274953850448676,0.5997720926285549,0.43617894962358045,0.5503355798494132,-0.22013141880475093,0.3556701099450847,0.7338312557855884,-0.0065187571785711535,0.4261347817211273,0.6624012009210786,0.6168580764522047,0.5964088340692127,0.23045027618088576,0.5612676938160185,0.6863684904276866,0.3092258810780826,0.5412511495970255,0.48815273388853586,0.20019915328315613,0.5666876048609654,0.4889220645508475,0.6906506573114488,0.26682797747026926,0.4891237379818315,0.8554276874430286,0.37830256672557455,0.3185616475146266,0.5859275228636499,0.5795552933881931,-0.11976717079787892,0.6088727805364756,0.7438426745984448,0.8158147501521935,0.3335409872990801,0.7519076017695865,-0.23715307193082907,0.6722961550192456,0.6710032387778028,0.3344323787440186,-0.3392391497764864,0.532522124516269,0.6962243684042204,0.2752860926025032,0.7515254281053062,0.20097228941929854,0.5226857573067748,0.5983592244500271,0.657275309566849,0.11473225118460341,0.3306327309927205,0.7149833253478833,-0.14180763816318087,0.62174857055219,0.35947248555703126,0.47026816620812584,0.8215967310986393,0.4274524834513905,0.11631132875087971,0.7135287015923127,0.484413252290155,0.5090677229589954,0.5030056735829376,0.653532188513279,0.5670280822959137,0.3144775541215805,0.5881848456602154,0.6882576897497165,-0.11951783284188282,-0.3308888748922844,-0.05417444831491084,0.6461003852269354,0.484666798590079,1.0,0.4351461915609686,0.1840974768618365,0.6656676891856961,0.3739778591204166,0.34536076192688947,0.40789792841371875,0.42646178240432836,-0.1013099304689833,0.42681817518371873,0.2851787895588875,0.08336867200440067,-0.2887147635983983,-0.0210056233766182,0.3421773004978313,0.6502188764236434,0.7055404469242379,0.4957266717075042,0.6210826177554751,0.529619327992888,0.7143886830102933,0.04372461581383997,0.13835157074443588,0.4190383388174961,0.32320097593382746,0.5905242647330239,0.35067337866470294,0.42192886266209956,0.5330529297302746,-0.10068292779307694,-0.11543623820187106,-0.2762597514255399,0.7066203626471069,0.3189375528164777,0.10804484357052087,0.6928132730979644,0.2714136909366406,0.2900990975056522,0.527796143963027,0.18710778668432623,0.49584967088580273,0.5501654712550271,0.41691443458049443,0.7816873462988952,0.21254571649756432,0.34502656818464217,0.8418218502030739,0.5098029610426603
