,Precentral_R,SupraMarginal_L,Heschl_L,Cerebellum_9_R,ACC_sup_R,OFCpost_L,Raphe_D,Temporal_Pole_Mid_L,Vermis_7,Angular_R,Cerebellum_Crus1_R,Precuneus_R,Precentral_L,N_Acc_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Lingual_L,Cerebellum_6_R,Thal_MGN_L,Thal_MDm_L,Hippocampus_R,OFClat_L,Rolandic_Oper_R,Caudate_L,Vermis_4_5,Temporal_Pole_Sup_L,Calcarine_L,OFCant_R,Supp_Motor_Area_L,Cerebellum_8_L,Thal_MDl_R,Temporal_Pole_Sup_R,Thal_MGN_R,Hippocampus_L,ACC_sub_R,Rolandic_Oper_L,Thal_VPL_R,Insula_R,Thal_PuL_L,Thal_IL_R,Temporal_Mid_L,Temporal_Inf_R,VTA_R,Caudate_R,Fusiform_R,Occipital_Inf_R,Cerebellum_9_L,Fusiform_L,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Pallidum_L,Frontal_Sup_2_R,N_Acc_R,ParaHippocampal_L,Parietal_Inf_L,Putamen_R,Insula_L,Thal_PuA_L,OFCmed_L,Cerebellum_7b_L,Thal_LGN_R,SN_pr_R,Cerebellum_10_R,Cerebellum_4_5_L,Temporal_Sup_R,Precuneus_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,Temporal_Sup_L,OFCant_L,Cerebellum_Crus1_L,LC_L,Olfactory_L,Heschl_R,Amygdala_L,Angular_L,Thal_LP_L,Frontal_Med_Orb_L,Parietal_Sup_L,Red_N_R,Frontal_Mid_2_L,Cingulate_Mid_R,Cerebellum_4_5_R,Supp_Motor_Area_R,Postcentral_L,Thal_IL_L,Thal_MDl_L,Lingual_R,Occipital_Sup_L,Thal_VPL_L,Thal_LP_R,SN_pc_L,Thal_PuM_L,SN_pr_L,OFCmed_R,ParaHippocampal_R,Occipital_Inf_L,Cerebellum_6_L,Thal_VL_L,Cerebellum_3_L,Cuneus_L,Thal_AV_L,Occipital_Mid_L,Amygdala_R,Thal_VL_R,ACC_sup_L,Thal_LGN_L,Temporal_Mid_R,Thal_AV_R,Cerebellum_Crus2_L,Pallidum_R,Olfactory_R,Frontal_Inf_Tri_R,Vermis_10,Cerebellum_8_R,Paracentral_Lobule_R,Thal_PuM_R,Vermis_8,Putamen_L,Thal_VA_L,Cerebellum_Crus2_R,OFCpost_R,Temporal_Inf_L,Frontal_Inf_Oper_L,ACC_pre_L,Calcarine_R,ACC_sub_L,Parietal_Inf_R,Red_N_L,Thal_PuI_R,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Thal_MDm_R,Vermis_6
Temporal_Mid_L,-0.3378073651208874,0.3947500163688138,0.6330001701490302,0.5189481212777238,0.24156365626338636,0.23223595774426506,-0.28640041999772375,0.37032995934442564,-0.01437735969261184,0.0748465784667159,0.12013771630959842,0.07052577316832434,0.08843530636789398,0.19063978223705033,0.21658412214216502,0.4456463158907579,0.7105088929786018,0.09884944628591669,0.32614283244335,0.001205698962032034,-0.04747885203914705,0.18645369994625555,0.13066284917738458,0.3113363975210244,0.43560109031671584,0.499820785763043,0.6330400202188757,-0.20674034293046778,0.0003262951055198931,0.31103759109505835,-0.06724717280252454,0.4286276306786129,0.06598636752579888,0.20183891021073927,-0.13869263134921994,0.49669757304286516,-0.05290718097938748,0.3446925180758252,0.6104979716505844,-0.055293109170588425,1.0,0.3455911843249945,-0.26741454742215015,0.18816262538669842,0.20095295740299357,0.5115813874676195,0.6234729557458895,0.13240944375308633,-0.37322678062098197,0.10487193532984787,0.13655288614828512,-0.04728156875348544,0.019271613168698718,0.18763063851305292,0.0354787993532173,0.11840142439500961,0.5636225827897351,0.35873889488097566,0.16750760496715494,0.4347465470295198,0.10805738153252548,0.2780392102848513,0.24748220398110482,0.1208713728130003,0.10708636324294792,-0.002531186341816971,0.1424425722308695,0.24717980795678365,0.20861224796443595,0.7216140122401277,0.03247334766840669,0.1966800362393122,-0.12239836644528775,0.28327040266708464,0.14284841718538166,0.0785975115075092,0.4228464052946491,0.31019832334805947,-0.07719595081600195,0.3461089977511789,0.3377669168012567,0.29175906997268536,0.11487687059746593,-0.06048223382687767,-0.17318649078959783,0.16223368507074415,0.3211215893018445,0.3423536606677924,0.5293883909426906,0.4468920145067033,0.24362774591259082,-0.04017929737573974,0.11681354910205471,0.15833292719648226,0.3376421018039566,0.3939370637610981,-0.013594648170683777,0.4258570377620328,0.262485696621864,0.30129473573684185,0.08167841484467635,0.4037988118294755,-0.3371589655440294,0.4385935503288165,0.3218883362548739,0.010881440768436834,0.11870559100603817,-0.1472578789886727,0.464068601698953,-0.2160018708677455,0.3313019746970547,-0.007726633171110266,0.11145956496166637,-0.09002200439457725,0.39033496766473647,-0.24989140356492057,-0.26753282946940626,-0.027063533664769775,0.2539350345268518,0.16218759792048512,0.33180423682621535,0.22248685144474678,0.22726983858640198,0.36566872037086895,0.4701823581219628,0.20624881163820277,0.5445832957788447,-0.046840388485142694,-0.29050164392936684,0.4196595156095384,0.01906047686626477,0.19662066841722523,0.23687177756888178,-0.09804401496543706,0.41264977662704894
Temporal_Inf_R,0.11625693982204319,0.37028935608080227,0.34025646948315386,-0.025193243002538872,0.19353252622207584,-0.05790316909152514,-0.07683721294400453,-0.039999967784190675,0.18852272326949512,0.44049250154860364,0.30398139145944386,0.3005631144600798,0.35705354920345445,0.29472264086325634,0.17615237951298618,0.01761013766638308,0.4286405010132392,0.2531111536034989,0.25845841238496875,0.11398835958717628,0.001540636356132713,-0.0004178772907485726,-0.08465128804587473,0.11321879040110593,0.22634229352002477,0.03405077717465316,0.5017084987181227,0.0009100547304039453,0.20158486789488592,0.06960291860035518,-0.13476766316986646,0.05787128801198089,0.2896617585180872,-0.10013068282617327,0.11326848739819025,0.06567089482097653,0.002708240527062502,-0.10485386239180881,0.22473838627122172,0.3554073416120803,0.3455911843249945,1.0,0.30255021864780646,-0.017627530782362965,0.11400349968499505,0.4909857483495561,0.10237221592311234,0.3273529545973267,0.15374118554085356,0.026789552377566132,0.1361971765399727,0.008447927035120189,0.06084282663646512,0.029284229829674283,0.2980795471907107,0.0468058055830521,0.1906742785424398,0.03555964413560945,-0.20587109988163785,0.11356123226894256,0.10642682724549554,-0.0738292264632011,-0.23748413521149106,0.2193357133705771,-0.219318684234276,0.3239857638930428,-0.24945019849678382,0.16921759130034625,0.07264681499415757,0.09863687242714624,0.22268377749811455,0.258904215270998,0.14815609431244747,0.016036638693506477,-0.19505724299938013,-0.06552452768926295,0.46741143389377243,0.14243936162516022,-0.14114153043404357,0.4531797564686235,0.04590923940790334,0.2676257549160991,0.08236813207629871,0.1271549827441416,0.13924834148856155,0.350784549536229,0.1910713509287219,0.02918280473707118,0.21743896751683214,0.4298908068742357,0.27349113221731447,-0.16328211507011817,0.3687015685490688,0.23986710566470712,0.19576579405920064,-0.09334519068332298,-0.01024560226982808,0.3971102221549641,0.29552636644466007,0.20748528199372093,0.2664840722984495,0.4694353980114299,0.005842211265012841,0.43954991618554806,-0.07265933571476495,0.11877768537833784,0.26944728462470885,0.1412235722079907,0.5169447640167877,-0.04771783293249297,0.17228487439321333,0.07731022223234141,-0.12703718500664055,-0.019769645462800682,0.22156082142878897,0.09568405940524087,0.06211371770923061,0.02531350451480057,0.10305376038428768,0.14666184441155852,0.08138604353105289,0.194508752149783,0.12224339417048011,0.10416330611836529,0.3739399897054002,0.05620532167163952,0.24835109742477393,-0.151409705530894,0.13080363570401768,-0.07649355870875989,-0.01178132773357837,-0.08569939991249798,-0.1842461809181908,0.062358981119738144,0.11015869142248522
VTA_R,0.6142494470425025,0.33684161922944145,-0.16274263149169824,-0.35966221322113423,-0.16827542835624515,-0.23482503432854748,-0.2229762295093823,-0.25082881700244103,0.07335015534605589,0.24461664142346295,0.03531706504578253,0.570211464270341,0.37420499940624286,-0.0047645053223312715,-0.29293023049011996,-0.5355857968606811,0.02727692158465228,0.4362687781678867,0.04418561293915072,0.06293740327353696,-0.16657238884862824,-0.16293108776330215,-0.3075937035205765,-0.3410666075041627,0.011626044507404783,-0.2517466191894965,0.2781878722178103,0.10774712089092033,0.33612988388243537,-0.21213095470696125,0.036619144711681595,-0.12333970474184999,0.16107626249508242,-0.41424322657644264,0.25698579272553906,-0.5573067508293136,0.0837199322655461,-0.3655902229441144,-0.09143295541157113,0.31371967769981324,-0.26741454742215015,0.30255021864780646,1.0,-0.4231005648260564,0.10653528210865433,-0.03824580641894298,-0.11725549338742776,-0.027676571601955552,0.687215812679835,-0.08672641392077396,-0.14948589644942747,-0.03257448069656823,0.03333518529215914,-0.26014545023056423,0.46575926828020553,-0.23760253303125112,-0.3516262059933293,-0.2705312712293149,-0.6445129890661877,0.13385596079832363,0.08879568426318589,-0.20166444168065542,-0.7118523049896074,0.3375836073803803,-0.20181483674010947,0.6065649337721181,-0.5228118603710928,0.03108677240755451,-0.38540246448173043,-0.4237496943321309,0.055377799059225595,0.17699969976962152,0.4489562785478761,-0.2999050862539062,-0.29481265887254043,-0.22101638470020019,0.3344444116775964,-0.315062248286879,-0.2947668590127196,0.09566578884735333,-0.0900857404537829,-0.21252265969465267,0.07094990899396922,0.4089485935503612,0.515552860352198,0.41802172427409906,0.05274628788080286,-0.2836780468633515,0.11754848150375197,-0.03338500437943996,0.03867891989276171,-0.2586832507612518,0.4738702937583175,0.15257230983495793,0.014086163246845775,-0.6509542312034587,-0.17035524503576682,-0.0321259975941246,0.06608826260351362,0.008976485218404988,0.40627816372137654,0.23333017147625573,0.2875264313997856,0.051122332260209374,-0.27862486904332023,0.08060411752402463,0.11982728707610532,0.49653333175967074,0.1390444082367034,0.21059919828966578,0.0443190157320231,-0.07161859471859167,-0.35996051473220386,-0.10275676674011824,0.19675540096022998,0.16022726946559235,0.4819951491671701,0.03459220371551135,0.1026361744365983,-0.03754407868369036,-0.3555168528118783,-0.11413114356192487,0.2294272960172707,-0.36406876501259744,-0.050851564672254934,-0.5146811895562559,0.152889829474273,-0.40349697048354144,0.5733244028468696,-0.3760099192010313,0.3338440570113206,-0.3121622496126403,-0.5537635359206937,0.27147981957791295,-0.06104464704749286
Caudate_R,-0.11519636777627835,-0.12759353542585072,0.5578843931121278,0.6706111032097286,0.8377374847333516,0.7221656866668155,0.18692440208940303,0.31664601524717223,-0.039992822591574315,-0.46613510360880467,-0.034508286814994286,-0.4209033994724377,0.2490086903190639,0.217788793292365,0.8627721284180291,0.7359846416031286,0.048346462356531825,-0.22969498814240816,0.4890359301135084,0.5024496515837836,0.7792868337732469,0.793700132618269,0.7353016606216424,0.957986392297199,0.052291455056549245,0.6547358478756595,-0.16746941046834016,0.5284172926078076,0.30563356365837024,0.7115088876792329,0.2874117700005724,0.5668468094673489,0.2592008672997575,0.7631168316028656,0.39993430634810784,0.8344391107355927,0.4305475353422178,0.7388862275124505,0.2537823959990021,0.263918277065184,0.18816262538669842,-0.017627530782362965,-0.4231005648260564,1.0,0.24722872620369576,-0.21347533580570996,0.37220612353905863,0.2854122514495288,-0.5380087956075655,0.7305946016959849,0.6650545900065149,0.7962943907630704,0.09477956712443707,0.5355900558510444,-0.38955462512030276,0.8948745439716436,0.8037252832507313,0.4233058059174807,0.6982024866580402,0.09604593670165401,0.3720195709084053,0.6946931318155346,0.6642231529822451,0.17164214924243174,0.5022414754422411,-0.5726878368206607,0.7519896604841555,0.44294347482703206,0.9051821200973508,0.6215681381053211,0.3132616551901228,0.2709073196810199,-0.06269629537360558,0.6420257144998408,0.6703908051778348,0.5682470113381255,-0.43359690411105495,0.2658027489311885,0.24304927718724045,-0.3036949927533948,0.6711347579673324,0.802396134534911,0.535464663383437,0.08253033510370159,-0.010566605513660938,-0.15216131303606414,0.5531386545584427,0.3734665784673625,0.05232704778383295,-0.16880206297436293,0.2668348387345246,0.020582420383821732,0.07259234190224513,0.3760688868106703,0.5103168752575092,0.7690376191039421,0.5693454006091975,-0.16298667140215925,0.2595772747041178,0.5132918299304193,-0.004151147129317602,-0.3853267622759463,-0.2173387445288526,-0.2917358174219613,0.5889753502193874,0.37814299689581393,0.6460532433329262,-0.2683910042591256,-0.07065621334408824,0.2336334299764436,-0.046153786496039254,0.6385456578832368,0.7090799756323983,0.6884843406650997,0.3424713849120216,0.2439485219351025,-0.4651213814402961,0.5599647290191471,-0.028528280860301288,0.715143282222424,0.31308454688975307,0.1463691443328735,0.4174696829567926,0.44427382549523325,0.5879141489124347,0.8957436759402342,0.003281662879654066,0.3219573234547916,-0.6458872400180798,0.32266676915067705,0.2395320018297448,0.6691660462713546,0.7455468467062846,0.14878228698315518,0.11142791477767001
Fusiform_R,0.26238183581994545,0.3185460863768723,0.229063954159974,0.30371225258367557,0.18872591094883234,0.25990160187960715,-0.028595903311579355,-0.06478209039922289,-0.016002776655407138,-0.11603316119618981,0.06763378286246806,0.2984343968453047,0.4447590815763524,0.10865255240559427,0.19205442537791684,0.1672875866703084,0.296849417007782,0.3495632356951021,0.3080911848149834,0.3117889578856051,0.39532632511670845,0.21739433959667456,0.33331222182752557,0.26949620233261884,0.3340602661816474,0.26869320212912523,0.35836748110473576,0.22451834459307637,0.4803364088311901,0.5071797457823249,0.1608375356989197,0.3427613303270124,0.256574405761641,0.33920339607440336,0.1404885353309468,0.19918054181086806,0.3080692875122204,0.39520521617168897,0.25668958024110666,0.10082203854420001,0.20095295740299357,0.11400349968499505,0.10653528210865433,0.24722872620369576,1.0,0.03716387459319669,0.2102836559844564,0.4803726113885493,0.14695941080703356,0.3526071195103975,0.36270159320703527,0.3469714447165203,-0.0003164624764111711,0.34009829418724996,0.2405379187299027,0.2763957471990677,0.22833303207852862,0.24230121588693915,0.10782183178266498,0.402241995198899,0.3347034397716184,0.35878067256048285,0.08877641230681949,0.6260238197190001,0.4579672705356471,0.19836112063633057,0.12843505770864896,0.360339349043785,0.19733633784044233,0.23351759722993307,-0.038782591598513244,0.2943465515471402,0.09099428620492188,0.16552878887230552,0.33650148458984125,0.11715473541837756,0.06380323147578133,0.052062602672913086,0.06436416481548717,-0.0935050609002941,0.39468240032422425,0.2948008497338758,0.3720484377514858,0.5893506473052258,0.4505738424093504,0.3222648982516044,0.3150584673216748,0.19620945288514965,0.5630241266566101,-0.04227858887303592,0.21845514978227928,-0.0890855000700366,0.07374193809809255,0.1839032052572228,0.2201729964400877,0.1747712133758109,0.601355198090243,-0.09343256600513251,0.46075540294964296,0.3016770812852812,0.4164037844760314,-0.0008247049455861961,0.15701951125028538,-0.10839479460107894,0.30266890801856117,0.20544804042724849,0.23247824747093138,0.19465384753640982,0.04761219097656334,0.25180909308693783,0.09899339239546864,0.2796469845633821,0.23169383650919823,0.25494975094157385,0.4836756782985614,0.336250959190642,0.23991903488465016,0.36135835496225166,0.26931600719582277,0.36029261595918743,0.10523302182735834,0.0005579935610161405,0.2856084320276423,0.36503136178356727,0.326931695240562,0.14894879401709704,0.3571567358395906,-0.016020455690500483,-0.06242589208032139,0.22709122268232163,0.5126627074083702,0.3088545709344864,0.15383482707618565,0.3019856672422211,0.09812175961188403
Occipital_Inf_R,-0.32150514119296625,0.22970867359846261,0.2989960275084139,-0.09642879442211107,-0.2296296432014325,-0.10986984936094804,0.04008105711176335,-0.038540651649037805,-0.0908795276743262,0.5867356439192514,0.550328456513511,0.19445181269369144,0.0663452015174746,0.015887324749568263,-0.13198728818533426,0.0679131872527442,0.5448522153001691,0.05103041581807092,0.18905831777380971,-0.07434541608947756,-0.25372589490312064,-0.09994143594190338,-0.4822049460975534,-0.08786211756850994,-0.016733558556032743,-0.02209075978290707,0.4609055666775697,-0.20940261970005747,-0.18596919622128855,-0.0714418536728478,-0.2633033382514536,-0.28843021002607994,-0.0932205245352653,0.0571043793953273,-0.18986126126328898,0.09803611720049023,-0.34846355563643866,-0.30748055170491895,0.25805169199067307,0.048024876116497174,0.5115813874676195,0.4909857483495561,-0.03824580641894298,-0.21347533580570996,0.03716387459319669,1.0,-0.07532240658405658,0.3991364931657171,-0.028500015588635692,-0.44685607782209935,-0.05645831146177127,-0.47057040719851184,-0.12079789777953562,-0.005810400095705233,0.20813035696920051,-0.25469450649724323,0.07290657239018881,-0.06646225349590293,-0.09566901934437687,0.03839397043555401,-0.22103689627261253,-0.17806408691670367,-0.06437045619196874,-0.1572959576942467,-0.485058528624331,0.3407695707283004,-0.16918168751628307,-0.11143713231184105,-0.24290327826941055,0.21212396621833318,-0.000831056022914022,-0.10185738860450858,-0.028766384138154848,-0.09965258425545802,-0.453363509970191,-0.05214180526044506,0.5803204483064184,0.21105398254189334,-0.005793274471897672,0.8926985794356836,-0.110153155133728,0.02613980551997763,-0.27379675028991374,-0.3217709622155534,-0.20709699950403257,0.20793434611843026,-0.0029987158261351636,0.13409347023710017,0.11975073230381744,0.9150340260050761,0.07639429777088942,-0.09088477081513344,-0.04592704528538453,0.014427950621300742,-0.10242185963669057,-0.0002994507776056045,-0.2704795322551991,0.9050396262768288,0.12963219290922806,-0.04664570297766021,-0.1472895904036912,0.8512647686361975,-0.010879363841097793,0.9190274115842499,-0.13538396370721104,-0.22701217448185115,-0.21956122671507172,0.0672530106484949,0.7293678797419516,-0.08798857170341583,0.24064369784581016,-0.26079526796299896,-0.1726719955967569,-0.4832978733223098,-0.14662808108249265,-0.23362479109181236,-0.0773249852621846,-0.30627463384712283,-0.17191807186514377,-0.07145805877365394,0.047692284763483105,0.14095847186447444,-0.2160209146526191,0.27570604141945304,0.19103209207002933,-0.11362636171093635,-0.03563701976320705,-0.08883571997726351,0.056959458265551946,0.007420880318813767,-0.26290008781005053,-0.2884808884034415,-0.10240865321002696,-0.10419504960746599,0.40332242523931355
Cerebellum_9_L,-0.15552263701753022,0.21832199856634069,0.5088777240487035,0.7376694435425653,0.48172381920212876,0.4185979298250983,-0.41828878453502627,0.4048376970353732,0.07339165645812136,-0.40261890356135854,-0.3416405405878797,-0.13052562110430463,0.059500028704028644,0.21751487123090404,0.3277702380769671,0.3828578466801714,0.41417001970721773,0.19676533589635695,0.2677148372569148,0.06812634248640691,0.13656634430405237,0.37321538090227924,0.498818213730217,0.45105961985259646,0.4750661608786726,0.6952653004484735,0.4301644314003315,0.026221974190637085,0.13094772511442015,0.4480381098404239,0.0787816686797305,0.782814290582149,0.11890848106593305,0.16842136199244295,0.016343631728493603,0.49252529590750793,0.11174071028480513,0.6355477322018764,0.4298211976433492,-0.013031642221904092,0.6234729557458895,0.10237221592311234,-0.11725549338742776,0.37220612353905863,0.2102836559844564,-0.07532240658405658,1.0,-0.17450250017676117,-0.4300346190992558,0.5003562682710188,0.1690492618106168,0.27465713197132163,0.12315488191267582,0.15283924466773408,-0.1933390366765087,0.40478557770533136,0.6117416932859363,0.43431927631908407,0.24060977824578747,0.45034544603168025,0.354131348345086,0.36783291888335623,0.2795661718610372,0.21385659070811747,0.5162370071049756,-0.27424628561417747,0.3029633595561456,0.32962057036082343,0.4134234951178675,0.6269598374003538,0.18609694689508802,0.3118277758261347,-0.07458208708464925,0.34198008530915025,0.4162040711071844,0.19113232210053543,0.010322471517481209,0.1214284026418369,-0.23975694947760529,-0.25114085597961694,0.4566363067865898,0.3296384539904342,0.32643492673495844,0.1622604521168959,-0.06354378962126102,-0.032380649606875124,0.4250327837608663,0.19988506388854257,0.5877216974822104,-0.14396729722959398,0.27216161979808035,-0.003957486488609769,0.1967993656808171,0.223139417545654,0.4602913600287167,0.38077282670789864,0.11464231962075608,-0.15983574598844474,0.10489202390453149,0.37395175782757106,0.1769015825466621,-0.13581398020054325,-0.28369808949103553,-0.16210371227876877,0.5769052718412884,0.19808390588566024,0.3546368882442686,-0.24740522940984602,0.035289915449491144,-0.15765688538600972,0.30655499090151583,0.21352012386775146,0.2345776917808891,0.2839183761588788,0.7012648292523929,-0.21284529787314352,-0.3556994683761686,0.2805960921242043,0.3828167903575169,0.3151788880831118,0.25302793292991815,0.23377598655873574,0.5467672860850273,0.10538597450556325,0.4140510975986058,0.304393235641111,0.730199261190305,-0.17973701171368897,-0.4175408462502569,0.36243515648971614,0.28299717278262865,0.40344611515281337,0.25949503124280576,-0.015256169937306205,0.09776445649137513
Fusiform_L,0.07336416723156564,0.20357973349184483,0.26061232903808945,-0.023236424543669608,0.2340439783559597,0.19041641937478043,0.29792119510322695,-0.18614061774373802,0.05135800191940814,0.2454792753742341,0.46903042074248547,0.1961707144891456,0.3882102094609201,0.2865458817538688,0.32411181172153014,0.3568895659424528,0.20748522203104025,0.21357884253853246,0.27413917090415313,0.3151642270593684,0.35802277684888545,0.20335620194586118,0.08854335495140755,0.35855652958461387,0.1347096862209762,0.07125744965298221,0.15524292887743266,0.28488331304067166,0.2670793219603367,0.36033630698886465,-0.01645200632209261,0.038860186969679016,0.289295570068085,0.35850982636745754,0.19911034858589488,0.31239149677614053,0.04012068863284667,0.04696017298867274,0.1281664520565434,0.37224691431764123,0.13240944375308633,0.3273529545973267,-0.027676571601955552,0.2854122514495288,0.4803726113885493,0.3991364931657171,-0.17450250017676117,1.0,0.03453298914412811,0.14132942446089383,0.43997615070659674,0.25906250242431517,0.15803316765401038,0.4449129801377365,0.2038733885166891,0.2845987732557336,0.3315402202752158,0.19697756093190777,0.22713228360314697,0.1050560534055646,0.1682865636185632,0.12624054389461076,0.016784466542932943,0.34835180201581606,-0.106962460489347,0.15732957996619815,0.0912385665675303,0.1981004948384758,0.23073638766189997,0.19855436263779966,0.09066695775525935,0.2147691989634204,0.11086528154630342,0.22803276497986774,-0.08241801427792701,0.2865964779722542,0.21810152783959544,0.2447257228255533,0.10142486314964975,0.3454338574925582,0.14989845185201311,0.39715015740324827,0.14667151914772578,0.2382356325173061,0.1440668757462139,0.2818884583176724,0.33674087767614364,0.14293535477257135,0.11651738462398534,0.4065166537344058,0.2800674603236277,0.007792872264047114,0.1094498794351766,0.28950148780040347,0.14702229011793022,0.21388504819329446,0.5171590737302166,0.357759495999224,0.5173924572805856,0.23615304663122305,0.2997989307590437,0.2997962377405234,0.19275370911756284,0.31467881968849326,0.06518241476004433,0.24098660163214827,0.23785011660864722,0.010646607243346307,0.28937103292509775,0.231253041667486,0.07815294253965958,0.34328969743111726,0.28259848438667956,0.09810925566141415,0.18100379717048612,0.4126265951135857,0.035201194709032296,0.16896289077133086,0.09120329293852165,0.39551869816960444,0.16884508811880117,0.05974846346079935,0.06666824915557039,0.4231063583101823,0.4178688133628096,0.41041963009211946,-0.07279473656036713,-0.04135382291261547,0.015370717096415173,0.087317559600783,0.02026952046651987,0.21192367763124004,0.1499275909989515,0.22294999596950432,0.05490018590304169
Paracentral_Lobule_L,0.8241135926567823,0.4918582479874565,-0.24128967228869008,-0.5791920753980484,-0.3433635639392724,-0.5816386737427991,-0.1358340485228704,-0.30728004965580336,0.10553956748461166,0.44710798520096123,0.18259006349487822,0.7990523165960344,0.5493842550390081,0.12029086874539949,-0.30672173027193045,-0.5817424688852597,-0.09893303893521037,0.36777985910735855,0.015975453035587978,0.1940943569633593,-0.10203353838281222,-0.4837736394767818,-0.3050892820144279,-0.4829166819872164,-0.05998384222042827,-0.6511774645725942,0.25046081037992257,-0.052340170681582684,0.513544145082939,-0.3032337808018869,0.10433359003177894,-0.4000332843443148,0.2281895681167814,-0.48999354269153517,0.23886481907932416,-0.6639895313625322,0.22964290851301727,-0.49067335810370827,-0.07503935344027872,0.24990372233548125,-0.37322678062098197,0.15374118554085356,0.687215812679835,-0.5380087956075655,0.14695941080703356,-0.028500015588635692,-0.4300346190992558,0.03453298914412811,1.0,-0.1797658952169199,-0.16859421319196202,-0.07175730202271366,0.016677441038740567,-0.2844745567802559,0.8086827063109497,-0.3475581446153307,-0.571768562627299,-0.1440356361744158,-0.7999085540849226,0.035147231417551376,-0.15706172134517976,-0.28613568517544513,-0.7825412706539318,0.4281791392006214,-0.28810076221349085,0.8498633891219374,-0.7049469195349519,0.2047251274122557,-0.4453084004416309,-0.553087719625189,0.0035000304778859373,0.03812492820902972,0.3222156508643218,-0.6215894856147391,-0.211185763348135,-0.5365343549763141,0.49400180342767896,-0.12817287030810082,-0.1849716196890842,0.1542469151203046,-0.2034265849453081,-0.16186105935116832,0.18447939097646895,0.49154053504042666,0.7352145515366866,0.7105106135666013,-0.08673898308543435,-0.0069631494433182355,-0.010298002080533655,-0.0020096921004042457,0.13884369739374017,0.048778422472467366,0.18446350195258665,0.1042176987736783,-0.09467816309107133,-0.7777994709793757,-0.01665998378824735,-0.02441375142630883,0.19587721101381236,0.050376777293675824,0.4850630408084968,0.31922250093237176,0.23764902550141323,0.07877068201500481,-0.6605832415389368,0.04022808599864461,0.07661058438939769,0.7279599125563031,0.04402216671676715,-0.05573528459193666,-0.02560687445260951,-0.19233562902529466,-0.6003655453510256,-0.05623561543472892,-0.13282920051757074,0.3471309416256661,0.8581536156411516,0.08079315608320603,0.18445939461454777,-0.10437216447996235,-0.01678151576014123,-0.23944385257336032,-0.12306528847928279,-0.24633328593621193,-0.05200830419112992,-0.6107341235382931,0.06987611623959886,-0.08859145269141773,0.7766657723853541,-0.09454557393237661,0.2706958712234393,-0.462175465742662,-0.6621415947990149,0.44503978278441786,-0.07801892233462211
Frontal_Inf_Oper_R,0.31582763242687323,0.18481298648413488,0.45197301056587197,0.531076748688664,0.8290686060328536,0.4199587033954259,-0.09700685455767492,0.25248359752750077,0.06200131345050262,-0.42478949393917503,-0.22355005741679176,-0.06980505769600269,0.4764583522689047,0.4414752213761297,0.7349127800009577,0.5292846326784619,-0.03480244014327877,0.20069317055110955,0.40293165149245447,0.5714732699219067,0.712140306275975,0.46572947201446585,0.9071563119197152,0.7472708374266943,0.24295575434412997,0.4909372323553815,0.0545793549808178,0.3539941019278735,0.5928141129840451,0.5761217464006394,0.4349703787901019,0.7514258670104634,0.49545561176441005,0.33119038842139803,0.43249488436168665,0.5497672795149569,0.657258704926745,0.7547996281916166,0.23798726974401635,0.40351913364769487,0.10487193532984787,0.026789552377566132,-0.08672641392077396,0.7305946016959849,0.3526071195103975,-0.44685607782209935,0.5003562682710188,0.14132942446089383,-0.1797658952169199,1.0,0.6612922507244037,0.8507010849047274,0.1775351771995361,0.34474711639144123,-0.055222010392237494,0.8552105270483769,0.6912898406945749,0.5242680968549069,0.3039303351937794,0.13755045338154054,0.5129285666079181,0.5620822213676815,0.2561600716397461,0.5055201930609269,0.5333101143070328,-0.299173962354316,0.35513531533877324,0.6880334050696875,0.801184816950804,0.37035080263446546,0.29555140189261486,0.4262802667445596,0.06107163759204946,0.4297283984950025,0.7101065716537064,0.22091824162195908,-0.25976670995808204,0.22259851345032908,-0.09384014082745266,-0.5613590514708129,0.584409963249126,0.7048587350578649,0.7689786835932811,0.4722036580425366,0.33046409844825275,0.1446395773104864,0.586641734500796,0.35217461011913936,0.22289357926751027,-0.48321406521628946,0.5455004650086144,0.224528371124831,0.249910691862608,0.4985972427732986,0.5656198401795862,0.4290876402702521,0.6495021612606519,-0.5061152405224655,0.37314197493082235,0.6820400526825671,0.43273955448071816,-0.4813594702951711,-0.08648122284967201,-0.5463549954747038,0.37187207706604547,0.5940350620677344,0.7952750137580311,-0.001278389864097893,-0.2428161293459563,0.05488925756223068,0.07897813600730962,0.69999487618686,0.4126598616932662,0.9125004472117764,0.5707085110269171,0.35871093017282807,-0.14228296184097414,0.6993562763077874,0.36241073735746276,0.6986391441234038,0.45407365532143806,0.02507591420072771,0.5614930749258351,0.15270460887407075,0.638203497142946,0.6682965573530997,0.4010670569025222,0.15895041427572495,-0.3753536510618811,0.3651592109981705,0.43723375288279237,0.6690204175610165,0.31874904130253534,0.41457964296080047,-0.1335769960108058
