,OFCant_L,Occipital_Inf_R,SupraMarginal_R,Fusiform_L,Insula_L,Frontal_Mid_2_R,Postcentral_L,Thal_PuI_R,Cerebellum_8_L,Vermis_4_5,OFClat_R,Putamen_R,Temporal_Sup_R,Thal_VA_R,Cerebellum_9_R,N_Acc_L,OFCpost_R,Thal_LP_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_MDl_L,Temporal_Mid_L,LC_L,Hippocampus_R,Red_N_R,Frontal_Inf_Oper_L,Parietal_Sup_R,Vermis_9,Insula_R,OFCant_R,Cerebellum_Crus2_L,Thal_LGN_L,ACC_pre_L,Thal_LP_R,ParaHippocampal_R,Thal_MDl_R,Cerebellum_7b_L,Thal_PuL_L,Pallidum_L,Cerebellum_3_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_AV_L,Cerebellum_10_R,Putamen_L,Frontal_Inf_Oper_R,Vermis_1_2,ACC_sup_L,Temporal_Inf_R,ACC_sup_R,Angular_L,Thal_VPL_R,Calcarine_R,OFCpost_L,Rectus_L,ACC_sub_R,Raphe_D,Vermis_3,OFClat_L,Vermis_8,Frontal_Inf_Orb_2_L,Vermis_7,Thal_PuM_L,Cingulate_Post_L,Cerebellum_9_L,Paracentral_Lobule_R,Fusiform_R,Parietal_Inf_R,Rolandic_Oper_L,Thal_VL_L,Vermis_6,Frontal_Sup_Medial_L,Occipital_Sup_R,Cuneus_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,SN_pr_R,Red_N_L,Precentral_R,Heschl_L,Thal_IL_L,Cerebellum_7b_R,Thal_AV_R,Lingual_L,Occipital_Inf_L,Temporal_Pole_Sup_R,Cerebellum_3_R,Temporal_Pole_Mid_R,N_Acc_R,Thal_VL_R,Thal_VPL_L,Cerebellum_10_L,Occipital_Sup_L,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Olfactory_R,Cerebellum_Crus2_R,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_PuA_R,Parietal_Sup_L,Frontal_Inf_Tri_L,ACC_pre_R,Cerebellum_6_L,Hippocampus_L,Occipital_Mid_L
Thal_VPL_R,0.08538504186662467,-0.34846355563643866,0.2401204413653626,0.04012068863284667,0.34798853946973135,0.6591659706183084,0.43113654009403085,0.5089183838388153,0.3257277933826253,-0.09997529551833381,0.40083665875152946,0.5809864643016784,0.22657473434421083,0.6826374168153984,0.19262942491016016,0.448275792036437,0.1412552504837969,0.1989909722602679,0.6264064778136808,-0.045848638852989475,0.5928691386450311,-0.05290718097938748,-0.07644296596416236,0.5827200169394028,0.4364329396384861,0.593121229229427,-0.31349057826779486,0.11645441273323122,0.4093429876460649,0.1207628331496744,0.05188726447037192,0.41422838279049856,0.2841906012113236,0.3946878781096492,0.40324626384362056,0.4731352162858717,0.2070331361812198,0.1709784335097333,0.6098623672097558,0.4053447299425153,0.6691745788790197,0.11622327844727322,-0.10104563494268469,-0.00903717765412819,0.6358043879660404,0.657258704926745,0.5532127607181817,0.6576277740322135,0.002708240527062502,0.4464903808826032,-0.04378746287728472,1.0,0.185092674812517,0.1341433479149209,0.07153699521399987,0.45925907723736736,-0.016259903938877718,0.10917688703272412,0.2823597303621125,0.2482487397830467,0.26097597909188847,-0.02220369083744944,0.6200959996543224,0.6305804525751099,0.11174071028480513,0.3006180172996408,0.3080692875122204,-0.07000781912101356,0.28179103872276795,0.7774868095832423,0.019659577220167184,0.4759026724708736,-0.3426692718386224,-0.22659578076178477,0.7430659865207045,-0.08411482067560029,0.3419289394372164,0.32202188890498956,0.5387508165360791,0.4080534476239783,0.3841409075036086,0.04637163631668395,0.08157638444816606,-0.14791413560482977,-0.2972863803119019,0.30136904595372055,0.3518874091736123,0.07026706691047191,0.12806944578340093,0.5639599934169647,0.5838719103367129,0.10080023490592353,-0.33335704869562666,-0.2624969390950811,0.6745423247032054,-0.018468799951487272,0.08788779055994188,-0.220086295517631,-0.1413215512613861,0.11439638018293406,-0.16253383852673042,0.4018995970826271,0.07734409653063028,0.6169449306932623,-0.3205760811740328,0.616697987171273,0.42685219582964823,0.3647764813048318,0.27457684031754426,-0.3395495218637188
Calcarine_R,0.16606379133015065,-0.03563701976320705,0.315468452243862,-0.07279473656036713,0.2827836267950836,0.2685371662321237,0.3868176710135692,0.3952658390617427,0.2805755041654714,0.6476827098980621,-0.11831345663974628,0.13134244820164534,0.3903037670886134,0.3418410750339671,0.38966324435702515,0.2567152672121735,0.48163502247738676,0.11452587141642147,0.36885091744406556,0.06543862118854253,0.17044695774884885,0.5445832957788447,0.11307353094464763,0.04553442164178043,0.3311027660690152,0.3972771587020905,-0.13296649780521497,0.7266553689552129,0.39436259274870955,-0.120399837409691,0.311209708072292,0.06952983320444976,-0.0348233940049663,0.009524003092546168,0.21201301830875924,0.1159411223064822,0.4242942526845545,0.5250168039431312,0.059777768524501375,0.5040484119310747,0.13980588055401183,0.2588754037416172,-0.23585297102236444,-0.12685643644921857,0.12286781319654373,0.4010670569025222,0.11477027489717884,0.32812474228890504,0.24835109742477393,0.26769093404116323,0.3724201181576132,0.185092674812517,1.0,0.006463118716787111,-0.3298289286607323,0.05959994712771007,-0.44456714124762153,0.6650549102739999,-0.0812845339149112,0.5998764490962494,0.047038193907517165,0.05654986367217069,0.16416281520557863,0.46705211352108417,0.730199261190305,0.13290811270555056,0.3571567358395906,0.00524404854583111,0.1293489949881293,0.3716479150492225,0.043526700743031985,0.16202943637755848,-0.1326620413521734,0.044189664540347035,0.1983702747006063,-0.23502295522486932,0.21576475452402094,0.38611626356113754,0.2402475089043057,0.33641949121207926,0.346755479704195,-0.06689899157497643,-0.3116989511964788,0.4787231181474402,-0.20975826560557778,0.600274471248208,0.48300915197897915,-0.1751623973877792,0.01745609498370834,0.1737566682513487,0.3408849758608834,-0.09889202122764246,-0.15725910004519209,0.11951827075830876,0.3901599750219021,0.15957073158266946,-0.13874044050656517,0.09113093554429191,-0.17970000370612946,0.19924459726825927,-0.2947378242333711,0.07087759698985939,0.23574004708358468,0.30656859807629344,-0.17940292225368717,0.21724431744886002,0.19351103077773182,0.2697707736728746,-0.1910362891840313,-0.1161477357617319
OFCpost_L,0.21584890472006338,-0.10986984936094804,-0.5035596824263758,0.19041641937478043,0.6299803698670131,0.4191731067550261,-0.3407795283892002,0.21841916795014543,0.6336525392785209,0.055382497895627804,0.62957542069095,0.5640978442152825,0.4786290176291007,0.15694761042856434,0.6536663763045535,-0.060057511215199075,0.4178769190589897,0.023355900925372364,0.4375719130567622,0.027469300160513865,0.1469382661435599,0.23223595774426506,-0.10503857609574553,0.43292168628028055,0.5067053659276576,0.3319354695516514,-0.1414267460160082,0.11567760466277474,0.6081840302088046,0.4059017840636044,0.01927156916535483,-0.40450606023016117,0.6339099166974593,-0.14651379221591246,0.2989998834880116,0.10150625744826036,0.24056654912177064,0.1146469122714446,0.37118089174173213,-0.16328905059244261,-0.08545925233927926,0.7516132910587586,-0.14187343240035064,0.61373521935379,0.45848717152462604,0.4199587033954259,0.38237554575025506,0.2738543086927618,-0.05790316909152514,0.5468747397538051,-0.4287777772156992,0.1341433479149209,0.006463118716787111,1.0,0.5061033855725635,0.1161171718490692,0.11405444298427227,-0.26587700014617593,0.8118369261692249,-0.061218245525687616,0.5363670498566934,-0.07083922363548772,0.20062704922839597,0.0571250001358286,0.4185979298250983,-0.4646876916590755,0.25990160187960715,-0.4833653914548086,0.7262230829450202,0.21302265290956193,0.19766354371495948,0.49618364022007383,-0.09322189481059022,-0.297372701558108,0.31724575456681664,-0.11928483515495358,0.5548485634090154,0.12418436058778182,-0.2851389079021509,0.4678657519323556,0.34803977305499595,-0.14432680205896917,0.33846845891868205,0.11422908566598698,-0.0703735383915782,0.553719960667443,0.3910976454820287,0.8295058203837495,0.0024671400942177526,0.15613103150986415,0.02396215954615091,0.6921009405438816,-0.08069520844343553,-0.1808367825298808,0.022831480478803425,0.7923412069212243,0.7578772596587499,0.22036460978369124,0.6884644893831707,-0.5209115831265635,0.24884380627311517,0.06689418119319367,0.27303793546366145,0.1848132155580785,-0.1989028280496867,0.26466102221190574,0.4914773464206402,0.07469534022796905,0.7199414703332949,-0.18027702881164817
Rectus_L,0.07620231612623504,-0.06474858855577038,-0.40534810093805707,0.3413892331307195,0.2836439587782352,0.24181363726091304,-0.2771611081695551,0.16954144524914816,0.46169589119281956,-0.08684383431986033,0.5418705887231388,0.4042905151828363,0.3162434359189376,-0.029951933788624065,0.19617706361245218,-0.12753727923435898,0.10839989945528758,0.03635574529498032,0.17033118303281936,-0.04818166222799944,-0.022301245653508897,-0.109666148179656,-0.061534449420829584,0.5314443066075686,0.31150939704227537,0.03287044055633343,-0.013930109832588234,-0.37189367444224014,0.36351163820361193,0.510061391735351,-0.2837001002638242,-0.31263432374224875,0.41454752734488215,-0.18128378493648215,0.4135401780682048,-0.11788373983467164,-0.007098629092787047,-0.05169759386403092,0.3229623048851264,-0.33855106047783023,-0.1557894039373376,0.18893905213230872,-0.005448340318843548,0.4867250136968704,0.36367361894744493,0.16094391227396462,0.2898435794267866,0.057837488109252065,-0.12400695349007082,0.2077703138840863,-0.4485696599968797,0.07153699521399987,-0.3298289286607323,0.5061033855725635,1.0,0.16276065328005246,0.39675914881599955,-0.3830414314426642,0.5012865249050421,-0.3152584586925133,0.3746861471571632,-0.175427492443919,-0.06708551339077265,-0.0832967010526572,-0.07922014124030081,-0.30614485328899416,0.24015069465320482,-0.313824476691876,0.3941553638433872,0.03712337669723973,0.0822718660247571,0.3185478346457933,-0.023837854733680497,-0.22748368680849226,0.2224992158484722,0.1423228642096608,0.41547308067585303,0.021920440078086016,-0.19011737682613658,0.11530458068471121,0.0682140137935465,0.04811886692625536,0.3989808458557498,-0.014591588637222942,0.0310083302143901,-0.04397443467320572,0.15538087054019184,0.5159831983305649,0.13028053500709608,0.08613636525439729,-0.19946491161879676,0.617752375795682,0.002222854272755267,-0.18385969746867323,-0.02237783778439988,0.3542982264908378,0.697050478937429,0.029533450754949748,0.5240100430819693,-0.31675796086770447,0.5481020199692833,0.28346066234546996,-0.21054251833412052,-0.0053780186749701215,-0.043932263974153986,0.2208158578395891,0.23920282860348704,-0.0516196597780944,0.679266486815637,-0.08668571898733213
ACC_sub_R,0.37116775627611115,-0.18986126126328898,0.25573442000338226,0.19911034858589488,0.21044763721742404,0.5242710143216915,0.45742428865980744,0.36226607046557424,0.3606221311904649,0.020741775565898235,0.38510791169046305,0.45882435846567243,0.07668346570093365,0.4131047306704992,0.05049746716985513,0.27641619668179257,0.2706362504675855,0.18537599516898093,0.35594766411425,-0.017772011367884734,0.20550215570555275,-0.13869263134921994,0.26232804320205666,0.4957736547644102,0.3688092415193449,0.44371164349909414,-0.1657754337589069,0.04251321983004761,0.18293418644248433,0.530489394389552,-0.07402553560457158,0.38502768289068473,0.1927426266793178,0.039506545956376524,0.3499482045284122,0.3044704812033133,0.0967371165007005,0.1506251401743662,0.3392219157018487,0.331119501191992,0.5331975446349133,0.014416918357897214,-0.12477293514675995,-0.10806689285258161,0.5087551913680493,0.43249488436168665,0.40154906192184436,0.6429932407150069,0.11326848739819025,0.40790898320713265,0.08663401088955089,0.45925907723736736,0.05959994712771007,0.1161171718490692,0.16276065328005246,1.0,0.05291040726905092,0.06510786838775312,0.324774569104148,0.16724638203287595,0.1002350939076399,-0.06438448866053705,0.48379106308283176,0.4802948555863447,0.016343631728493603,0.17797767543426285,0.1404885353309468,0.028096307132728,0.19037064576324939,0.4572783728413121,0.1413820856664161,0.4268514971128455,-0.1954329405471838,-0.10771286799437996,0.47584458184033734,0.14123069174331193,0.2711424149492834,0.09647553942869458,0.5227095555870348,0.254280689693451,0.527173381702528,0.18178218959177098,0.04869784607605988,-0.10280347365240289,-0.15568194218272896,0.11882352264348459,0.3213733165668765,-0.013272946141770532,0.09710642753415183,0.284706426546066,0.2517434908500381,0.14079831672906112,-0.17015566458538117,-0.16923346305293868,0.6011029412490939,-0.10790096568114205,0.03398159450368418,-0.01612554754228118,-0.12842076040541062,0.1113265855710478,0.01999865553857438,0.5630005741033829,0.12694658142083365,0.5518248593714271,-0.14715087064878976,0.4513135838553866,0.3513940894075223,0.35156868762921806,0.23749143188017585,-0.18319176064303097
Raphe_D,-0.13829391680470188,0.04008105711176335,-0.30286134538024156,0.29792119510322695,-0.040467367278924936,-0.05313897676420619,-0.2342064950902885,-0.0840465596034066,-0.006185836469507169,-0.23068318000133306,0.21707772924570137,0.1296653022084279,-0.01705024993248206,-0.04169159841333971,-0.09287149793525303,-0.04594783723835109,-0.30724782639503834,0.11971529035860998,-0.026914587661524155,0.024197618765705232,-0.03698871262895154,-0.28640041999772375,-0.1574528598145991,0.262837729531313,0.05612838927283781,-0.022827793238895645,0.08305313382964762,-0.5959051204278336,-0.1283609264926942,0.18144726154978436,-0.3249468497362241,-0.2085849120768481,0.21671544044920535,0.07014230492903596,0.21163615549648976,-0.12826914326034045,-0.26711614702160463,-0.2489312538784953,0.2925780440634254,-0.33454607566549843,0.05352258251889742,-0.17431495429574517,0.2809326692748794,0.34424680277479813,0.1403574841105334,-0.09700685455767492,0.04422525672298926,-0.12730558180435625,-0.07683721294400453,-0.09026203886314292,-0.33500317663990736,-0.016259903938877718,-0.44456714124762153,0.11405444298427227,0.39675914881599955,0.05291040726905092,1.0,-0.4777775763075825,0.05193989387271141,-0.4735188055377223,0.01805265858991514,-0.26997569574132013,0.04047304846926734,-0.18738194339668895,-0.41828878453502627,-0.06441994399950642,-0.028595903311579355,-0.11825439897269831,0.18781384250926675,-0.006254929727870299,-0.08778953726375989,0.047452971302043526,0.10073091330796086,-0.0740230294692948,-7.531849978886154e-05,0.10892180265610338,0.03584912661809392,-0.10835657645473715,-0.18164358057752406,-0.08102997943125712,-0.16168076082063013,0.10801387678760516,0.38233131961441885,-0.13320590033678378,0.12437760224734057,-0.3109966986236062,-0.25488062539115663,0.15437629683114393,-0.031245147157344614,0.17178609162169547,-0.007714981474556819,0.37464923759030094,0.10084108659371585,-0.04684741497608214,-0.08696013738177569,0.007758557280939246,0.2892928934822387,0.010859934010860392,0.2692788138538943,-0.1741093686850433,0.09459123923791282,0.15444986996568255,-0.3694917239529236,-0.07738475619457835,0.047011530731328646,0.08537182311429932,0.0442316738147172,-0.2097710599040194,0.4118898938603068,0.05253868201460969
Vermis_3,0.10654565616478769,-0.11237608937542996,0.5975009156038755,0.17830840573305173,-0.05175502337429198,0.1986460306406792,0.5052320582260252,0.2160983145496855,0.023781368541635175,0.5477172930177334,-0.1603203992201812,-0.090638050919184,0.06403792604243319,0.27589529544185615,-0.11286282603256662,0.23457118594523343,0.30892015820228746,0.005127753591100656,0.13942783101790882,-0.0729136524409237,-0.030008231162219103,0.11778495064749822,0.25453129773731814,-0.12936153890106586,-0.04487646814445662,0.1216151633484138,-0.20211257402072336,0.7335549629666847,0.06795574565853386,-0.12040102458509355,0.2767949428309264,0.29229353781521467,-0.21226303507959085,0.06079742744319577,0.21192333815062214,0.15428802823292084,0.3196616252230244,0.2531505178654241,-0.09067530642898897,0.7962608871330787,0.1743349467036383,-0.06808361409942189,-0.07389237437946682,-0.5624021853320561,-0.06918243732672433,0.227299290631099,-0.11680718081691019,0.23893938534347775,0.2417414675053142,0.09407584142942187,0.4668700877198062,0.10917688703272412,0.6650549102739999,-0.26587700014617593,-0.3830414314426642,0.06510786838775312,-0.4777775763075825,1.0,-0.2860375298328484,0.7645125214773855,-0.12479383436622593,0.3737219949886594,0.07715445349824411,0.41862045100659767,0.24561085367431193,0.3954034525525009,0.39545542522606636,0.3938863503140445,-0.316140137697831,0.13611329683189013,-0.13754835755756817,-0.026669648590201118,-0.23039037606694635,0.05846792552811477,0.11029218259984389,-0.05480129113078845,-0.1190604737599387,0.1372661258537865,0.5121592030835327,-0.04196892165629579,0.2049443680818071,0.07803599097002349,-0.34130776216022035,0.13131990735438837,-0.27530179111604225,0.3303433543239426,0.4593509129085673,-0.42925346534501946,0.11858528480380454,0.10000107103752391,0.21709707057052202,-0.4992005584223869,-0.2204606078301945,0.057296791715398775,0.37794064952476336,-0.16599440572274157,-0.3446804751146365,-0.10536125098374283,-0.39947817645160455,0.4521542228663394,-0.22787205503736563,0.27409509500754525,0.028428723143073455,0.2298384577053509,-0.14915603700986857,-0.0035297103714543696,0.022369495270746508,0.5291016523070132,-0.5298901975605425,-0.1618990552369189
OFClat_L,0.31465802404849424,-0.09994143594190338,-0.4057140844645054,0.20335620194586118,0.6561138797241328,0.5345565374920387,-0.2302264597840199,0.20440552552649108,0.5980006797571931,-0.155231175614627,0.7314649478879406,0.6752847248220171,0.3478703405889108,0.2001810605735496,0.5525175273328504,-0.04726571879687152,0.4032345919396018,-0.012552169598252496,0.45558671474742696,0.07721315185871885,0.2527200325198635,0.18645369994625555,-0.07547551399157883,0.4744632543269208,0.4949460137631326,0.4459507404956539,-0.10464302804664476,0.0683611368727818,0.6041562053847745,0.5053488180642757,0.06179592417170345,-0.1837860594592018,0.634957543762904,-0.15589232964775884,0.25477986908879996,0.22089759618388893,0.22248619042262005,0.16249988867248275,0.4081412254558736,-0.09499214367599239,0.06066828015848658,0.7699553597746581,-0.22491127200239064,0.5159316534975901,0.5672958931542563,0.46572947201446585,0.43031559726047186,0.5030156950749205,-0.0004178772907485726,0.6619250823471997,-0.36645461253198885,0.2823597303621125,-0.0812845339149112,0.8118369261692249,0.5012865249050421,0.324774569104148,0.05193989387271141,-0.2860375298328484,1.0,-0.1017074916293708,0.5750438790142045,0.012011585175494777,0.2826365941622338,0.10647044685686333,0.37321538090227924,-0.442899590483809,0.21739433959667456,-0.5031296308980163,0.68657398530638,0.3139222122579628,0.24441814863243425,0.6363357756236984,-0.07314562244979429,-0.2575181815985294,0.44062088105320735,-0.03635571841267094,0.5256593352494041,0.10364256837516042,-0.1544312938767524,0.4746184980433333,0.4143551958087843,-0.1063967831114909,0.29782305888741306,0.002890890103784067,-0.02743111763143561,0.4744640170873201,0.3539509315511354,0.7591907442882373,-0.02130337275728165,0.1041615818249203,0.009183190084124116,0.6301718950573313,-0.06384801137257383,-0.19762484219392656,0.13394238221830262,0.6885380192768973,0.5936588803540154,0.0886805347752731,0.5777853708522047,-0.4729449398061395,0.2175481940978304,0.052726547639595965,0.35091931690370193,0.28407331320336454,-0.1583527812221988,0.4186446854634775,0.5739639593667459,0.16302831074681737,0.717232230975306,-0.15927857533557044
Vermis_8,0.11639234309272659,-0.17191807186514377,0.3414565651682251,0.09120329293852165,0.2039163083185349,0.3310830903504134,0.4278774297186928,0.11355462237222551,0.18030368507825464,0.4797098954893863,-0.05272668383453795,0.058696801454160924,0.10420025137646019,0.3573776237707797,0.11182661164116951,0.3656050957424444,0.31905631361198944,0.1817556118277127,0.34440235092443505,-0.1027059450819676,0.1615502572194586,0.2539350345268518,0.05439837247393611,-0.07613497352199583,0.04636336009366486,0.23705113120061624,-0.2863859395828888,0.7152655917617787,0.26919004233921645,-0.12744064156847576,0.36227646657047424,0.18359716493507341,0.02359682943623922,0.2579893783761538,0.18956627759073744,0.2214327970766446,0.48596225161420636,0.30948432943021176,0.04277362045406403,0.7107927135771193,0.177578046658372,0.10706539398252234,-0.28380540797506726,-0.3289825969865969,0.05704033335586115,0.36241073735746276,0.07679613418957965,0.30049329993053664,0.10305376038428768,0.22663805511872545,0.3884388792312466,0.2482487397830467,0.5998764490962494,-0.061218245525687616,-0.3152584586925133,0.16724638203287595,-0.4735188055377223,0.7645125214773855,-0.1017074916293708,1.0,0.1694157852263213,0.3292469472539677,0.2812393332191933,0.4648348928207384,0.3828167903575169,0.17699610242670488,0.26931600719582277,0.1665594131135261,-0.025098811586994306,0.28375955963102145,0.02491184726053258,0.12005099406300983,-0.27004649301606404,-0.09759889895325698,0.24156613838973529,-0.10534757519185052,0.01114294139686451,0.2584506729361295,0.3570629431849863,0.17838615048347675,0.2745713360730752,0.02431654688581747,-0.4035175512587464,0.01546103648935759,-0.30893575200903517,0.4992251217873057,0.4890606071739378,-0.18448376406593237,0.20305704290098847,0.197880736805841,0.30230764907057495,-0.27195820996440384,-0.26114747003984706,-0.00849805469123197,0.30255684575303804,-0.025681294026676914,-0.15802780560024451,-0.10375032092055199,-0.21352192344869186,0.20746393944004068,-0.18195976787964593,0.23650581067826063,0.21967358365541592,0.2668009386365155,-0.2345988577250544,0.134927730025042,0.17526073428223796,0.6140249005916086,-0.32050023908848785,-0.23986925230080586
Frontal_Inf_Orb_2_L,0.1783396037948927,0.0679131872527442,-0.5234536324223474,0.3568895659424528,0.8414503440419271,0.5169187192876101,-0.11220623358676975,-0.04262319545104679,0.513423520644667,0.11599680414342409,0.48053454872037654,0.6498517632780407,0.22002496874430477,0.33344762321398874,0.5472382636620142,0.35508953539427157,0.25540396646226177,0.3154081648779586,0.5569056043057177,0.11962847699301121,0.44819007360315166,0.4456463158907579,-0.1222664177944099,0.45416236549867933,0.40305500641289127,0.5390836767503269,-0.0406480204149897,0.12651279874080684,0.7036333457284437,0.16153946357343715,0.17275107912924945,-0.30278697314790376,0.7858213473563542,0.2820930998011421,0.3944781653772636,0.20678400110715503,0.21166737492604745,0.3287004638106042,0.5131105465447219,0.06138033623686904,0.10278850795951347,0.6107040506879543,-0.29139145561772045,0.5042595939713034,0.5579204399624628,0.5292846326784619,0.4724987961761057,0.3946191217663906,0.01761013766638308,0.6298922397734412,-0.12153345796668528,0.26097597909188847,0.047038193907517165,0.5363670498566934,0.3746861471571632,0.1002350939076399,0.01805265858991514,-0.12479383436622593,0.5750438790142045,0.1694157852263213,1.0,0.1241166505088725,0.30654740921058915,0.23186656956141474,0.3828578466801714,-0.5242657893692928,0.1672875866703084,-0.5424879510054289,0.7538444601787786,0.4253330975360593,0.17026617356626134,0.6591887960510318,0.057796566476325355,-0.11828298738410459,0.4610842008992695,0.08414859721666243,0.5053772193700107,0.4328827671639355,-0.2854013089613388,0.5635013969134344,0.4632982998562578,-0.32789104515055656,-0.04356969062159137,0.11677650257876154,0.10768713868928717,0.5283786688688618,0.22955175825753374,0.6088166842968542,0.29588931189862644,0.24050266431873912,0.3040916248093396,0.5081130470340977,0.07127550434517306,0.06806829029176825,0.088681593331949,0.4613448086473466,0.5733274422011511,0.10397528405355339,0.6234679177773806,-0.4523734213433367,0.18205903417010996,0.02729559955852347,0.3815444735541814,0.14322538830471704,-0.035737652083470565,0.6487625234604129,0.6585683559898353,0.3605855961991043,0.5567473790976248,0.005139699754746525
Vermis_7,0.14939985593446722,-0.0908795276743262,0.12066313280987,0.05135800191940814,0.009454945321806366,0.13113674942332715,0.025590334998920806,-0.21301058340778473,-0.0547773076236378,0.10135456710409484,0.035750779133689285,0.007301267272136727,0.005653080416213555,0.03210717146821163,-0.10001059530892839,0.09715153775645087,0.03621436747699857,-0.12015760842530161,0.06466185379166789,-0.07176622721328646,0.010559978797580308,-0.01437735969261184,0.05253603471462865,-0.16910590508413192,-0.2424679253201569,-0.09144447953284557,-0.14400108137381276,0.3532329845779026,0.0756946100084497,-0.12330634599717052,0.22974905756786396,-0.04400465262195599,0.05892765598279981,0.07031013119119112,-0.08864468132932062,0.11181416768724853,0.10593205916840497,-0.10858103590435521,-0.12786457803408893,0.31032852155483137,-0.06393474022914117,0.046205477525750424,-0.13391247823825037,-0.1807583953991068,-0.12372146025849283,0.06200131345050262,-0.20256771102480234,0.14629079698307387,0.18852272326949512,0.18550644598855198,0.09076745145846372,-0.02220369083744944,0.05654986367217069,-0.07083922363548772,-0.175427492443919,-0.06438448866053705,-0.26997569574132013,0.3737219949886594,0.012011585175494777,0.3292469472539677,0.1241166505088725,1.0,-0.0829756374470074,0.01529856700890458,0.07339165645812136,0.013123318716749972,-0.016002776655407138,0.15748410343997385,-0.15211724324309922,-0.10101223008047935,-0.18427128759726297,0.07558022222611083,-0.11922936861555655,-0.03811298714684941,0.09438140186076077,0.014931027604846997,-0.17275130734410865,0.05305321055640424,0.11219994868748147,-0.08600379423066154,-0.019819590018472426,-0.041597508048679586,-0.28659216870270177,-0.1899487375337331,-0.1248258561705751,0.156483495863628,0.08052074745481588,-0.0034085821830003283,0.14646324447946338,-0.08407643410661365,-0.044934593500043286,-0.3079271634539441,-0.1059441765589145,-0.010765542849110887,0.0025710307287015394,0.01889516468010552,-0.09247847312174261,0.032091471461640354,-0.044457249002303065,0.023334720158797225,-0.018475793331515347,0.0008080979307210317,0.18821981854128775,-0.02489076191262464,-0.08394238343748607,-0.07213376051677542,0.11153099851778422,0.2521440282443289,-0.3568338824837226,-0.11419145009676643
Thal_PuM_L,0.011832564131226752,0.014427950621300742,0.03260826156986543,0.28950148780040347,0.508852426621183,0.45871148456181066,0.45283704488845616,0.28045666152346954,0.25816281129047036,-0.006661949717241594,0.22664210145880215,0.4789575345962598,-0.0544678957496587,0.7350762293510935,0.26119653711131985,0.6367956295210122,0.1841433765140619,0.4403674523699949,0.41263485092752206,0.24223572178741518,0.39567188206315235,0.15833292719648226,-0.10119883744223523,0.41277371644255456,0.40634648350663677,0.7223278617985739,0.025677011489789556,0.1436306178871002,0.1380210607474994,0.11829562947023543,0.156186207745254,0.3656612252713755,0.35633019004134897,0.34750614516677614,0.2611245482859887,0.15905068005328424,0.3612807747354085,0.18315330862232979,0.6601378406921176,0.44560209436164994,0.5676743432151686,0.21413907813541486,0.06266806628687722,-0.06164079451673248,0.6778638308371175,0.4985972427732986,0.4067645052842736,0.5883847703021853,0.23986710566470712,0.38823448617718737,0.2165044855306851,0.6200959996543224,0.16416281520557863,0.20062704922839597,-0.06708551339077265,0.48379106308283176,0.04047304846926734,0.07715445349824411,0.2826365941622338,0.2812393332191933,0.30654740921058915,-0.0829756374470074,1.0,0.6026120271983947,0.223139417545654,0.0787194550695053,0.1839032052572228,-0.11796467492527549,0.3736108005978066,0.7957621007342888,0.13040529261368794,0.36818529989950927,0.032830156141085816,0.10910065262873622,0.4312885335299607,0.1492291323830684,0.17987338341941558,0.08873915464375179,0.31454131233282534,0.6214477495307273,0.5191352899761963,-0.03223863570899001,0.15813865086201795,0.05749502244113824,0.09738746930592229,0.3388485712035005,0.199818996114291,-0.005838364520184012,0.26890159684209375,0.7580245445808746,0.7701479592221554,0.11302462845809184,0.05280090888372215,0.10204242233093047,0.49489912137709363,0.05497571773112959,0.13421411553275991,0.028060184511424724,-0.12153906008773593,0.1646475977524833,-0.47369261856081846,0.19897258402656384,-0.041546775575263664,0.5973716535508603,0.05038701758771567,0.6054441023746381,0.3716900045411232,0.4665726421443813,0.2994635778321633,0.05608191188573901
