,Thal_PuI_L,Thal_MDm_R,Thal_PuA_R,Cerebellum_6_R,SN_pr_L,Thal_PuM_L,Parietal_Inf_L,OFCant_L,Red_N_R,Lingual_L,Cerebellum_4_5_R,Thal_PuA_L,Hippocampus_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Cerebellum_3_L,Vermis_7,Cerebellum_7b_L,OFCpost_L,Heschl_R,Thal_MDl_L,Temporal_Inf_L,Amygdala_R,Cerebellum_Crus2_R,Fusiform_R,Occipital_Sup_L,ACC_sub_R,Hippocampus_L,Frontal_Sup_2_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_VPL_L,OFCant_R,Supp_Motor_Area_R,Olfactory_R,N_Acc_L,Thal_PuL_L,Frontal_Inf_Tri_R,OFClat_R,Temporal_Sup_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Thal_LP_R,Frontal_Mid_2_R,Cingulate_Mid_L,Frontal_Mid_2_L,Caudate_L,Thal_AV_R,Thal_MGN_L,Vermis_4_5,Putamen_R,Vermis_10,Precentral_L,Occipital_Inf_R,Caudate_R,ACC_pre_R,Angular_L,ACC_sup_R,Frontal_Sup_Medial_L,Postcentral_R,Temporal_Pole_Sup_L,Postcentral_L,Temporal_Inf_R,Temporal_Mid_L,SupraMarginal_L,Rectus_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_VL_L,Cerebellum_6_L,Angular_R,Thal_AV_L,OFClat_L,Cingulate_Post_L,ParaHippocampal_L,Parietal_Sup_R,Paracentral_Lobule_R,Cerebellum_3_R,Parietal_Sup_L,Vermis_9,SN_pc_L,Heschl_L,Temporal_Pole_Mid_L,Pallidum_L,Cerebellum_4_5_L,Thal_VA_R,Frontal_Inf_Oper_R,Olfactory_L,Putamen_L,Thal_IL_R,OFCmed_L,Raphe_D,ACC_pre_L,Cingulate_Post_R,OFCmed_R,Cerebellum_7b_R,Pallidum_R,Thal_MGN_R,Thal_VPL_R,Thal_PuI_R,Thal_PuM_R,Insula_R,SN_pr_R,Cuneus_L
Vermis_4_5,0.07664481005508089,-0.10611353529498468,0.07397101665090852,0.19573643105568755,0.33347791585287356,-0.006661949717241594,0.14912772603242924,-0.01761845895120851,0.31330528589967765,0.5361258123548215,0.33525897908121055,0.35626673042747803,0.06641433047532301,-0.07175342175960854,0.3835056313452605,0.3576592650225307,0.10135456710409484,0.2594109330640218,0.055382497895627804,0.07651029188951443,-0.09363709531344214,-0.03163276338360953,0.18328739992486412,0.18238014732934846,0.3340602661816474,-0.09970368416508699,0.020741775565898235,-0.10263622665486238,0.1529048651886539,-0.21276555625207902,-0.0420284829059592,-0.030835549461861986,0.20912489320504848,0.05056263493285502,0.14985995547609454,0.16804983474320417,0.25288783454123337,0.4113420930330332,0.018294288234930383,-0.07756966874012317,0.2991440162187877,0.4492363589165382,-0.08437128223462718,-0.16600528666837064,0.1904276275791943,0.2544899051924767,0.12603970051021965,0.16988141640984092,-0.1396935782644423,0.05202462769287411,1.0,0.07437479329371273,0.5052063529247393,0.08567942075536543,-0.016733558556032743,0.052291455056549245,0.15636360765436694,0.23765096506657357,0.2300120252590329,0.09722636832080447,-0.008209628820640927,0.1208181637130788,0.1826409939901524,0.22634229352002477,0.43560109031671584,0.3158571215922482,-0.08684383431986033,0.23006457698140353,0.04623000469737189,0.17865266007902347,0.25385985698854396,-0.08534720948301364,-0.07574301881969756,-0.155231175614627,0.1851753784890364,0.3621871052504383,-0.12607249580978536,0.029643093286065517,0.39757972872709874,-0.14386502087474973,0.48135469679625625,0.3994651681846233,0.14052757223461398,0.03001748458978674,0.09671877202234162,0.3258364926585528,0.30780267219370444,0.24295575434412997,0.307505357488565,0.05614014558130107,0.07580062959775034,0.06582919166248355,-0.23068318000133306,0.07628240227318904,0.26542515219631835,0.01145408937377356,-0.14237530862259018,0.21032091172452047,0.2303789998303237,-0.09997529551833381,0.14844716767305888,-0.00109759280608623,0.27350054790599665,0.18466510161240893,0.0017291130859712059
Putamen_R,0.5513452873641594,0.33992237116489177,0.5254751216196593,0.0015851142180276863,0.5512204826268748,0.4789575345962598,-0.2420253807840767,0.34020984825599876,0.638700905086063,0.034735254082781136,0.22390747450875403,0.4705259298818983,0.8278311331208643,0.5720705705957967,0.49810867272947895,0.16760082528741319,0.007301267272136727,0.04979179895357812,0.5640978442152825,0.7019879785952399,0.42565930355139486,0.3347565267364231,0.45907386306529857,0.10098663535174265,0.2763957471990677,-0.23357028920490197,0.45882435846567243,0.6135522444678548,0.8292427868996091,-0.1335287547037364,-0.08738512068598496,0.0605915199093665,0.4689921177161956,0.43643809243678566,0.18981414635936536,0.5640367549470929,0.3919187797877667,0.20656459465404425,0.8464579870171657,0.8171239879056601,0.5085697441698042,0.5986451403486927,-0.2491374284497642,0.1528631050102557,0.8469386416792637,0.5968634274625166,0.8095668554941208,0.896556027991794,0.1663988071682804,0.4945008900657906,0.07437479329371273,1.0,0.3851878865230845,0.40703125855279415,-0.25469450649724323,0.8948745439716436,0.8606830790339953,-0.35073188723097254,0.854771705563605,0.8328010560759763,-0.0733777039082956,0.5454307152618358,0.012024523265745686,0.0468058055830521,0.11840142439500961,0.015201140418596028,0.4042905151828363,0.25797592574374467,0.03066565160464864,0.6545336373558519,0.2772879835705007,-0.4106427849440065,-0.09217323896730359,0.6752847248220171,0.4707513663685405,0.44627738201075334,-0.3054355362276046,-0.31989843156899367,0.32770302448595945,-0.35430123028283633,0.15588699895723201,0.09170973729944154,0.56140506246056,0.2446899911196041,0.746475721665802,0.294574582231046,0.6337442100868431,0.8552105270483769,0.5042670452190249,0.8088128384982993,0.3967655147534214,0.4888242736547929,0.1296653022084279,0.8133894440751327,0.5736795872669358,0.5725419473338432,-0.1558722289021971,0.7081818551659402,0.3987346044624854,0.5809864643016784,0.35798584081820617,0.681538547090968,0.7077773490588172,0.6233237595392115,-0.34952276756555195
Vermis_10,0.1977104713254286,0.029514220778354427,0.39086023365878286,0.3246390837401974,0.4505082086687454,0.2911607026384082,0.025471910115305234,0.16261784326954332,0.45806009767909706,0.3383224677522056,0.4872808147241219,0.2899097645641125,0.2450342624159909,0.2111150856296937,0.44164846243972733,0.4820511319025147,0.1710395516531927,0.49655449797133877,0.430437919276251,0.28947107633717817,-0.0022244933725670754,0.1098807596708622,0.5083405212777271,0.21128774505004935,0.4836756782985614,-0.1893990164783858,0.0610053272431351,0.1356690668606878,0.4084214075434671,-0.07969621443137627,0.043705054281985525,-0.15071529324995078,0.29540829661413665,0.2374424896782151,0.19400285742722567,0.369566537310889,0.2202590893278263,0.31677027053072776,0.3373824467342095,0.2509610256374821,0.4067725663568594,0.7450863458656779,-0.20915901201365897,-0.1590048310213483,0.47254580232105914,0.3305513947073684,0.36182414502635063,0.42116285694717553,0.2027002543604989,0.3093653008797323,0.5052063529247393,0.3851878865230845,1.0,0.2622098938351172,-0.14662808108249265,0.3424713849120216,0.4039738903197319,0.0490087688830644,0.4989709407316389,0.36406051564688746,0.046586264810475835,0.5593042243408014,0.12822645185702644,0.22156082142878897,0.39033496766473647,0.2710482969842983,0.09467539521042356,0.00012885405286623949,0.2302890755676936,0.36566162145878095,0.36130055537335926,-0.3127862906522222,0.005955118072355814,0.33959184942703236,0.37330946918132446,0.22588309086571023,-0.2230097570119645,-0.1511094379882085,0.5596136221128458,-0.2229136560494782,0.700544308313549,0.4806218213057224,0.3931385374552207,0.13310232852982015,0.30838610562929425,0.49344466425124206,0.45594997093837836,0.5707085110269171,0.46209625647631336,0.41092403719868037,0.1994610811202855,0.1684310316102036,-0.34841360939703603,0.33365449658878515,0.4350258625732541,0.262771239412651,-0.23042648900107665,0.45737729926293547,0.4214124243766343,0.20611788563704,0.41242783691417817,0.27218848711450194,0.5753293149025561,0.41594020925145725,-0.15050712223452153
Precentral_L,0.5046643141830034,0.7455244328749914,0.6444066712924452,0.37136630119759106,0.42888959507362084,0.5811372771437762,0.6554684976681809,0.3607570475776026,0.40776960347368174,0.19243631381456217,0.6002194878093212,0.4091388595717578,0.5190195670376495,-0.21363740551830923,0.012647220162733598,0.641949815185434,0.009881093331938822,0.2286511940733214,-0.021731246103055074,0.34075693587951583,0.509871971564137,0.18854226951340514,-0.21498469638399528,-0.09577335484092284,0.4447590815763524,0.07538426514983655,0.6135975900826054,0.11253526076065831,0.557582553747527,0.6267750263072515,0.2260673607081222,-0.1273171528431194,0.5786634717368138,0.2912093273788108,0.801451361635474,-0.1684415781677739,0.45635910896538445,0.34423215479085456,0.49282542888239445,0.19988035259385423,0.15717225495893739,0.19894825905770383,0.02199265039280256,0.1466571026283552,0.5502263649738459,0.7882596725640201,0.6090253115324125,0.3503367858150241,0.033126369902094624,0.5942651418179647,0.08567942075536543,0.40703125855279415,0.2622098938351172,1.0,0.0663452015174746,0.2490086903190639,0.37266696893815277,0.42560627495520986,0.40536111422071064,0.46010933323597847,0.6068853666025844,-0.019136778462280405,0.8317393045042012,0.35705354920345445,0.08843530636789398,0.7118316280983604,-0.06554004099286803,0.20455342669465018,0.17702863968846008,0.648576411710578,0.5572396170770965,0.17408010605478377,0.034873282710264596,0.13113096290485154,0.78387259756731,0.22897775597524442,0.06644041651582573,0.500386884114617,0.4052218314969464,0.08060040014936241,0.23499018741592337,0.30210455124407715,0.461713152510783,0.09886937603063876,0.4341239888322158,0.688847997418321,0.5617398112534386,0.4764583522689047,-0.10559188539973845,0.5641784576523317,0.5986522955961322,-0.3273956880420453,-0.09423738582898382,0.13031696940609522,0.6704791139770223,-0.1506036073376512,0.019458523945476192,0.30760226619019415,0.48671745064298216,0.6287515771488097,0.5283962031361132,0.5830240656223169,0.14258962608991663,0.30885970745495767,0.23950590899567742
Occipital_Inf_R,0.2638746062355544,-0.10419504960746599,-0.2518734384692399,0.05103041581807092,-0.10242185963669057,0.014427950621300742,0.20813035696920051,-0.000831056022914022,-0.110153155133728,0.5448522153001691,-0.3217709622155534,-0.06646225349590293,-0.25372589490312064,-0.16918168751628307,-0.485058528624331,-0.1472895904036912,-0.0908795276743262,0.03839397043555401,-0.10986984936094804,-0.453363509970191,0.13409347023710017,0.27570604141945304,-0.13538396370721104,0.14095847186447444,0.03716387459319669,0.9150340260050761,-0.18986126126328898,0.0571043793953273,-0.022329090760907794,0.0672530106484949,0.7293678797419516,-0.005793274471897672,0.07639429777088942,-0.20940261970005747,-0.20709699950403257,-0.1726719955967569,0.015887324749568263,0.25805169199067307,-0.4832978733223098,-0.3574108766943502,0.21212396621833318,-0.28843021002607994,0.9307823711301467,-0.09088477081513344,-0.46378369931113156,-0.11143713231184105,0.02613980551997763,-0.08786211756850994,-0.08798857170341583,0.18905831777380971,-0.016733558556032743,-0.25469450649724323,-0.14662808108249265,0.0663452015174746,1.0,-0.21347533580570996,-0.1869034662073884,0.5803204483064184,-0.2296296432014325,-0.13198728818533426,-0.31932254107523017,-0.02209075978290707,0.20793434611843026,0.4909857483495561,0.5115813874676195,0.22970867359846261,-0.06474858855577038,0.21105398254189334,0.24064369784581016,-0.04664570297766021,0.12963219290922806,0.5867356439192514,-0.010879363841097793,-0.09994143594190338,-0.03129452081894308,-0.005810400095705233,0.9258453524133803,-0.0773249852621846,-0.30910205868621893,0.8926985794356836,-0.12856038355820548,-0.04592704528538453,0.2989960275084139,-0.038540651649037805,-0.05645831146177127,-0.1572959576942467,-0.22745663204566238,-0.44685607782209935,-0.09965258425545802,-0.07145805877365394,0.048024876116497174,-0.09566901934437687,0.04008105711176335,-0.11362636171093635,-0.1889356806046894,-0.0002994507776056045,-0.06348374615711494,-0.26079526796299896,-0.0932205245352653,-0.34846355563643866,-0.26290008781005053,-0.30627463384712283,-0.30748055170491895,-0.17806408691670367,0.8512647686361975
Caudate_R,0.499820981354208,0.14878228698315518,0.3713950278604387,-0.22969498814240816,0.5103168752575092,0.3760688868106703,-0.38955462512030276,0.3132616551901228,0.6711347579673324,0.048346462356531825,0.08253033510370159,0.4233058059174807,0.7792868337732469,0.7519896604841555,0.5022414754422411,-0.004151147129317602,-0.039992822591574315,0.09604593670165401,0.7221656866668155,0.6703908051778348,0.3734665784673625,0.44427382549523325,0.5889753502193874,0.1463691443328735,0.24722872620369576,-0.16880206297436293,0.39993430634810784,0.7631168316028656,0.8527399836637093,-0.2683910042591256,-0.07065621334408824,0.24304927718724045,0.2668348387345246,0.5284172926078076,-0.010566605513660938,0.7090799756323983,0.217788793292365,0.2537823959990021,0.6884843406650997,0.817216056072098,0.6215681381053211,0.5668468094673489,-0.18369063382062534,0.020582420383821732,0.7797515606644242,0.44294347482703206,0.802396134534911,0.957986392297199,0.2336334299764436,0.4890359301135084,0.052291455056549245,0.8948745439716436,0.3424713849120216,0.2490086903190639,-0.21347533580570996,1.0,0.8447293793168732,-0.43359690411105495,0.8377374847333516,0.8627721284180291,-0.3208271494619777,0.6547358478756595,-0.15216131303606414,-0.017627530782362965,0.18816262538669842,-0.12759353542585072,0.5398879226230756,0.2658027489311885,-0.046153786496039254,0.5132918299304193,0.2595772747041178,-0.46613510360880467,-0.2173387445288526,0.793700132618269,0.27927416514387443,0.5355900558510444,-0.2580751170874575,-0.4651213814402961,0.3606175420053516,-0.3036949927533948,0.03544802338276413,0.07259234190224513,0.5578843931121278,0.31664601524717223,0.6650545900065149,0.17164214924243174,0.4509213147237853,0.7305946016959849,0.6420257144998408,0.715143282222424,0.263918277065184,0.6982024866580402,0.18692440208940303,0.8957436759402342,0.49821973067863196,0.7690376191039421,-0.24401946882237632,0.6385456578832368,0.2592008672997575,0.4305475353422178,0.2395320018297448,0.5599647290191471,0.7388862275124505,0.6946931318155346,-0.3853267622759463
ACC_pre_R,0.4233214106960963,0.23365958705153891,0.4617646649290209,-0.014635224620001377,0.5523726076813795,0.3716900045411232,-0.17723496145306947,0.5026236201043304,0.55045141651857,0.07373423576486424,0.2478306342587377,0.45700702371470303,0.6975552573326106,0.5047310545270984,0.351761291213356,0.2599812877116913,0.11153099851778422,-0.03677655164110361,0.4914773464206402,0.547248998073959,0.4003591519363724,0.33423643757554494,0.35465839592284465,0.10340864474905787,0.15948868880640032,-0.17607014458236783,0.3513940894075223,0.4405050400078471,0.8544706785753631,-0.17114913146842284,-0.06198436596591824,0.0987063721745996,0.42681231797227326,0.44615464030003665,0.08582484324292312,0.4292504546208387,0.36292203074939167,0.29840792665940835,0.7528295583654049,0.7372274268363473,0.4956451427305942,0.6204164439175704,-0.18372912042199718,0.10346923758304163,0.830290018544055,0.5688875490681822,0.842735281032531,0.8786707694815341,0.03137639911330213,0.439774895808057,0.15636360765436694,0.8606830790339953,0.4039738903197319,0.37266696893815277,-0.1869034662073884,0.8447293793168732,1.0,-0.2287844156111637,0.9284752639760264,0.9408202039415445,-0.14877263886221326,0.5195847717663826,0.01844945873212105,0.15928441009600144,0.19204684087072907,0.061385757160827746,0.23920282860348704,0.2745912398932603,0.11760453049209008,0.5676788730992045,0.3713819495464933,-0.29258533729964437,-0.19297369323966634,0.5739639593667459,0.41533664891296895,0.5015871590167782,-0.278352745973839,-0.37321704297025843,0.24385915765840457,-0.2887790023695261,0.2562782272030748,0.12736275693484445,0.5285682704539961,0.3743574475479865,0.6483090758620262,0.292264741788974,0.5578946645679561,0.8056707498335083,0.5357885748975825,0.6780198628399248,0.4100852833361712,0.5268629082153592,0.0442316738147172,0.8847934448470092,0.562204598689702,0.604147800759221,-0.292853931494534,0.6183697082820838,0.36386019820508847,0.42685219582964823,0.1739349944220238,0.5372733727895878,0.6446342598620213,0.5600729701674644,-0.31375875360149663
Angular_L,0.03936659086904729,0.19728774996654788,0.0668602763823982,0.3877830844324105,0.12045670824700304,0.2165044855306851,0.8033979325141424,0.06959148005996901,-0.081365598940813,0.44072592750942813,0.24246985571708737,0.12558919038338073,-0.3051083584730755,-0.5679569500500445,-0.5047942410278268,0.4670798186603072,0.09076745145846372,0.3014810339009775,-0.4287777772156992,-0.32456871924250597,0.17289482007091564,0.007040629854260004,-0.485211654617577,-0.05684851650370796,0.06380323147578133,0.5405113062488862,0.08663401088955089,-0.38428700924530484,-0.0764778888542638,0.5241912753360003,0.5287140137696329,-0.20908579481787815,0.29645991254944054,-0.24702104419827456,0.2634777090573195,-0.5676142628716407,0.24272888366212012,0.43106978029963694,-0.32939883002183845,-0.5505777536485237,0.05761750008578631,-0.11633018840434217,0.5104449105185533,0.059369464135568886,-0.23783302246295926,0.28942364073528737,-0.0012408599043509463,-0.25057674183308554,-0.3640851823703528,0.21962249489942307,0.23765096506657357,-0.35073188723097254,0.0490087688830644,0.42560627495520986,0.5803204483064184,-0.43359690411105495,-0.2287844156111637,1.0,-0.1912656915241395,-0.1571471034560449,0.29527259285279583,-0.24091908498704753,0.7567369683076373,0.46741143389377243,0.4228464052946491,0.8067826552859176,-0.4485696599968797,0.2500495143587111,0.3642355884270887,0.18631342093389955,0.44862724239054247,0.6721016313878806,-0.10855303998490731,-0.36645461253198885,0.3899046718005537,-0.13204782377611632,0.5737334954251692,0.38869098421369735,-0.002465881957436732,0.6461530661215413,0.24121936252276502,0.30252049505751105,0.24280640314107055,0.04880122165374207,-0.13748107810364119,0.36993734933690614,0.0486562511631195,-0.25976670995808204,-0.3831281771165519,-0.1081097490777772,0.24680722547964504,-0.5693004627077577,-0.33500317663990736,-0.3748381603851038,0.11332572081857979,-0.3760028608525331,-0.010971149063123237,-0.2926924885547947,0.17964558878153433,-0.04378746287728472,-0.053346509839657164,-0.10080893248657219,-0.34985566388133815,-0.22889454760292693,0.7786328384815734
ACC_sup_R,0.38241303794485443,0.2125789946970912,0.5073439377744389,0.05872938117290486,0.600262080956612,0.38823448617718737,-0.14441157099921753,0.45304264379654735,0.5980625640603032,0.10448186286653487,0.3211240823688955,0.4436364843471434,0.6408821233469297,0.5145959072415026,0.403723542911117,0.2947944158247468,0.18550644598855198,0.07994238605384767,0.5468747397538051,0.5824197616455902,0.3497733505506841,0.268055319710068,0.4696188440006598,0.1312645922311492,0.18872591094883234,-0.22049917530715368,0.40790898320713265,0.39358909340172593,0.8723910109503511,-0.13697567983868206,-0.02531117229591203,0.09593948404197776,0.3987606549504904,0.41271125173568296,0.11872444652517851,0.4517988404504204,0.30717744098042576,0.36328244096558987,0.7523258588062645,0.7324872691041338,0.49147540958413277,0.707604090445914,-0.23062579089703356,0.03128454834945545,0.8688998569613963,0.5935089674329684,0.8347317370789751,0.8647756576495387,0.03182597811523528,0.49426289272255836,0.2300120252590329,0.854771705563605,0.4989709407316389,0.40536111422071064,-0.2296296432014325,0.8377374847333516,0.9284752639760264,-0.1912656915241395,1.0,0.9018862858144793,-0.08209675459191129,0.6194142391245909,0.04978110315419463,0.19353252622207584,0.24156365626338636,0.11155823725503487,0.2077703138840863,0.24546072224568694,0.1389956553134648,0.5721654969763292,0.38882741967767315,-0.2999388433172148,-0.24461857113571941,0.6619250823471997,0.44596513089482465,0.4444699687553723,-0.3033686401262727,-0.3293772496915236,0.3533764241409237,-0.3198349124476073,0.35068144608894225,0.2584278733146403,0.5562655909163347,0.42397648410654537,0.5747740630204714,0.37868457736025396,0.5883806889317482,0.8290686060328536,0.6040347447997007,0.638609068768612,0.4012485154084975,0.4630618670147618,-0.09026203886314292,0.8026145572865333,0.5732030153579406,0.5640217650684021,-0.26072059871822373,0.5824928045070461,0.33686531904152556,0.4464903808826032,0.21983303505029891,0.5185122152554165,0.6722992904801621,0.5872055535271289,-0.31054597971102293
Frontal_Sup_Medial_L,0.4521889535297582,0.24326046507048008,0.43731555462712157,-0.07400273099498982,0.580514323593509,0.36818529989950927,-0.10386624086099612,0.4927089498083939,0.6101872862576119,0.1288327396143657,0.253349479436621,0.4231699084144715,0.7404430825364017,0.5149230125317924,0.32981185885114206,0.21524801815822456,0.07558022222611083,-0.005623333910384351,0.49618364022007383,0.5899133326388719,0.4713007637908499,0.41734765351949243,0.3250624210752899,0.08921868761640636,0.19205442537791684,-0.09936321233632565,0.4268514971128455,0.5251324514578479,0.9114691840274195,-0.0952636423470702,0.026107996047041497,0.18182616019810596,0.3677990785431201,0.4738937219399316,0.16144793540925942,0.419863170879894,0.30596185465699527,0.39352975850840255,0.7151631960833909,0.6924128748558408,0.5462612047654276,0.5340293309052345,-0.11553658317717025,0.03812125997446657,0.8239207803935027,0.6081234558034454,0.9153516912537226,0.891742913516471,0.05986590595233499,0.4890867468302367,0.09722636832080447,0.8328010560759763,0.36406051564688746,0.46010933323597847,-0.13198728818533426,0.8627721284180291,0.9408202039415445,-0.1571471034560449,0.9018862858144793,1.0,-0.13668352162440922,0.5014773870463634,0.10928630359389328,0.17615237951298618,0.21658412214216502,0.11923402698963438,0.3185478346457933,0.26796775810314916,0.07685817870265961,0.5812828784218211,0.3735609409314381,-0.2595420705264414,-0.2912009924358955,0.6363357756236984,0.44017635165658187,0.5041087881148654,-0.19289941784256126,-0.2960929008592371,0.29747752160284713,-0.19283453748056625,0.14332153090046656,0.1487221544122724,0.5825884206630828,0.38419734656390675,0.6266741062764455,0.31772000714565485,0.49718211222278197,0.7349127800009577,0.4941059531287519,0.6848274773811399,0.3776761203653266,0.47032229832355676,0.047452971302043526,0.8284041510419381,0.6051146802831323,0.5839299196452873,-0.2618170103392888,0.5484870778299239,0.32724111118463517,0.4759026724708736,0.20466335466871177,0.5416165265304763,0.6369299829698952,0.6285590902919156,-0.2277895369216884
Postcentral_R,-0.02998251507366101,0.5696807355115779,0.4558713033237482,0.4326099345082241,0.040017734402046715,0.20150337258906253,0.6917293825071789,0.1262094602940924,-0.04749314828182552,-0.20166015451032868,0.6389355202773978,0.009270103270296315,0.08002392002946171,-0.5667163745123771,-0.07586133737064613,0.5857532439721873,0.10082351913199218,0.08369572580600108,-0.39838938052114975,0.04836976858382447,0.006964949327566194,-0.30447859889051215,-0.5009908805374195,-0.2935650762102645,0.2083339403688511,-0.31180032918894485,0.40082276134936434,-0.40637044195512917,-0.06461419637528845,0.6884556064275097,-0.15540489937444096,-0.20011796773146898,0.23957024055292417,0.09511423378819686,0.8358077532068573,-0.48736270669595994,0.16461955611722803,-0.06485395364811222,0.2554328851368634,-0.06384612677957138,-0.4602659436867929,-0.11112816752579929,-0.3474618233450307,0.11181830402424066,0.21473335195027113,0.40872645018771064,-0.02321347018112058,-0.2823102574503283,-0.01814608749327989,0.06915079535158293,-0.008209628820640927,-0.0733777039082956,0.046586264810475835,0.6068853666025844,-0.31932254107523017,-0.3208271494619777,-0.14877263886221326,0.29527259285279583,-0.08209675459191129,-0.13668352162440922,1.0,-0.46047519074160204,0.6690204704901128,0.07709628770338309,-0.4109121702393161,0.4902490850977938,-0.2877711182343997,-0.1514457300226785,0.007481094657690489,0.20263678065238816,0.22566867472546515,0.21643061640813746,0.23803360809554377,-0.2862679864519499,0.490835481350711,-0.15420368215773544,-0.23441800956212364,0.810662144200441,0.23406336122036986,-0.18140762315658304,0.19577602004543876,0.23064791622354877,-0.19710318298868285,-0.18580042357626922,-0.030118731956030993,0.5523189135472735,0.273115500124634,0.15339901435579475,-0.45238914399319974,0.0768624885083822,0.33088025122465925,-0.686017561965414,-0.16795035096653085,-0.4383861773123805,0.3045486127970838,-0.6752795813885427,0.2678905091662821,0.0006991369441946134,0.2859322672529691,0.4375027747591952,0.46751792941064035,0.294293946221149,-0.2393957267784153,-0.13270320891438545,0.008887867877664279
Temporal_Pole_Sup_L,0.2578090651653406,-0.068791923717491,0.21413504087206603,0.03182705281944768,0.3803709923977693,0.21413907813541486,-0.4268950735616026,0.18792115550204672,0.5047236800976211,0.21079041386985248,0.05888896678138513,0.27199849853628716,0.23809708749360428,0.7115054887979462,0.4188201929616345,0.028038351915028053,0.046205477525750424,0.3597637577896951,0.7516132910587586,0.44137235331121644,0.2274656964135294,0.3791296078282187,0.8206382592182625,0.18136014832604974,0.26869320212912523,-0.06510501513353845,0.014416918357897214,0.5097439582545975,0.5056911844599288,-0.29161407100713377,0.07601052840453286,0.024368392726455673,0.08262990744982486,0.21678462352554426,-0.2833411664068884,0.5242143718353369,-0.019667975529541103,0.310266631050139,0.3000339104420863,0.4876415440214844,0.6703749264612088,0.7666740276847922,-0.049744540437377034,-0.1281150593292002,0.41043275128940987,0.17641489004381788,0.43177721115075524,0.6464055308277259,0.15463622199652818,0.33454445707348984,0.1208181637130788,0.5454307152618358,0.5593042243408014,-0.019136778462280405,-0.02209075978290707,0.6547358478756595,0.5195847717663826,-0.24091908498704753,0.6194142391245909,0.5014773870463634,-0.46047519074160204,1.0,-0.27521187190148066,0.03405077717465316,0.499820785763043,-0.043777406298752264,0.18893905213230872,0.06181267798695075,0.2768807211183536,0.258327018183509,0.2199635434929159,-0.43061059640544574,-0.23758142601958945,0.7699553597746581,0.05320382130875048,0.2997507774841649,-0.1207079483064981,-0.5650942514345187,0.43190919550174217,-0.18623725689406384,0.4350726377249301,0.06149314255335837,0.5279810915802949,0.4904236858713108,0.3086339517354735,0.17721487599923766,0.23102183925101163,0.4909372323553815,0.6179018545184818,0.3780356909389978,-0.025652228773421732,0.6220575507540904,-0.17431495429574517,0.6058490365763594,0.2735210803498869,0.7734365456516102,-0.34714016736747483,0.24710298552856474,-0.05533080450426204,0.11622327844727322,0.1468456671923787,0.24211024545533455,0.6996882372181057,0.5083342878460175,-0.22263267357263403
Postcentral_L,0.26959515554683616,0.595264502985177,0.43081058315056187,0.4176786740792178,0.3152481796283319,0.45283704488845616,0.9150454685547627,0.1811305463797203,0.17681563311274326,0.26460140069870186,0.5617713483509209,0.3293994956951901,0.1655265346729221,-0.5268140730855856,-0.22408162338638898,0.654561773631369,0.025590334998920806,0.29050485008050647,-0.3407795283892002,0.0823213343034681,0.38575647707575805,0.003705301015308243,-0.5068833602232771,-0.16830494549877428,0.3222648982516044,0.1937074277956271,0.45742428865980744,-0.18585458471997335,0.19928177190347868,0.7237000507131348,0.2655622517961976,-0.16527451268027687,0.49852782471726176,0.03015497307683964,0.7318739788685396,-0.4502956323117826,0.4054366485226322,0.40051094841525225,0.1433858768741927,-0.20643663707741497,0.05146984353119434,-0.0009414638399517348,0.14478779018287252,0.18025398186053254,0.20959898988610423,0.6793765119124207,0.2650505485807367,-0.011184390062671554,-0.19231299504262864,0.4126626568124178,0.1826409939901524,0.012024523265745686,0.12822645185702644,0.8317393045042012,0.20793434611843026,-0.15216131303606414,0.01844945873212105,0.7567369683076373,0.04978110315419463,0.10928630359389328,0.6690204704901128,-0.27521187190148066,1.0,0.350784549536229,0.16223368507074415,0.8949074144697332,-0.2771611081695551,0.29089633469239473,0.2308410169607755,0.4924584053858057,0.5617837651081861,0.44504767868387646,-0.022121534350750857,-0.2302264597840199,0.7316518811314225,0.04660984396266579,0.2193937887144204,0.6598662017748264,0.27951769927185904,0.27793790589021977,0.22679363416344558,0.35282078548995816,0.3143171519525736,0.006455435642240123,0.15938751892387581,0.6442996615729708,0.3779857296999508,0.1446395773104864,-0.364366611401289,0.24157581658270064,0.4689794139993988,-0.5973249206109484,-0.2342064950902885,-0.2149459736233427,0.4981057498852653,-0.38656851386194296,0.06055367388883969,0.021660628688459194,0.41713344843183253,0.43113654009403085,0.3650138093002015,0.3408021315856709,-0.14550465319863326,0.05320158010586715,0.45758450600541106
