,Thal_VL_R,Insula_R,OFCpost_R,Vermis_6,Rectus_R,Thal_PuM_L,Cerebellum_3_L,Cerebellum_10_R,Fusiform_R,Cingulate_Mid_R,Paracentral_Lobule_R,Thal_VPL_L,ParaHippocampal_L,Occipital_Inf_L,OFClat_R,Fusiform_L,ACC_pre_R,Red_N_R,Thal_MDl_R,Pallidum_L,Temporal_Mid_L,Thal_LGN_R,Parietal_Sup_L,Temporal_Sup_R,Temporal_Sup_L,Frontal_Sup_Medial_L,Caudate_L,Temporal_Pole_Mid_R,SN_pr_L,Frontal_Inf_Oper_L,Cuneus_L,Cingulate_Mid_L,Caudate_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Cerebellum_4_5_R,Frontal_Mid_2_L,Pallidum_R,Cerebellum_Crus1_R,Amygdala_L,Heschl_L,Temporal_Mid_R,OFCant_L,SN_pc_L,Parietal_Sup_R,Lingual_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Precuneus_R,Thal_PuL_L,Cerebellum_7b_R,Thal_PuL_R,Cerebellum_3_R,Thal_PuM_R,VTA_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_IL_R,Occipital_Sup_R,Raphe_D,Cerebellum_6_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Lingual_R,Thal_MGN_R,Cuneus_R,Precentral_R,Cerebellum_Crus2_R,Cerebellum_10_L,OFClat_L
Occipital_Sup_L,-0.17288797174731368,-0.3647806617763949,-0.2549774574487875,0.35974776704286193,-0.10218907470837268,0.05280090888372215,-0.19319224236174343,-0.05083346202402068,-0.04227858887303592,-0.2705561001630598,-0.06607285954188948,0.08580802638382641,-0.009492136410211327,0.9388091072601144,-0.3548075711927725,0.4065166537344058,-0.17607014458236783,-0.06991197026097183,-0.3076291340919778,-0.019294853499023063,0.4468920145067033,-0.2122232125310498,0.9212999842552901,-0.49993096116167296,0.21172459412773276,-0.09936321233632565,-0.05043007989861597,-0.1251562817205643,-0.0690684806336688,0.20093749321743262,0.8719294230418285,-0.13577544942651765,-0.16880206297436293,-0.32869792469339976,1.0,-0.37573707241367216,0.05807361381521016,-0.2024215552868697,0.5776004294665061,-0.016410696385047694,0.3217064656095069,0.7501740067359507,-0.003335116437054115,-0.05334346701224574,0.9377579270889667,0.5152892400695803,-0.06149084377039152,-0.48325551725111365,0.15629842053854853,0.23862208976487048,-0.06640279451004137,-0.3905772626508472,-0.3439601040756158,-0.2710067741810167,-0.03338500437943996,-0.45943134385516393,-0.33335704869562666,0.10016939709266792,0.9359830613008377,0.10084108659371585,0.07394529515915808,-0.23665483619447594,-0.18166286757753974,0.05008963590390775,-0.046168310915584126,0.8749002535371195,-0.3027693906743457,0.14556453708110484,-0.05779704713133877,-0.06384801137257383
Cerebellum_4_5_R,0.20291467107588482,0.2643263135928105,0.4117231576597146,-0.07783702200925187,-0.23559360038374594,0.22293204215550919,0.8015604284709484,-0.4144061271092166,0.5893506473052258,0.5454854390970199,0.44939604340427275,0.24508664417420703,0.11681033890680241,-0.4199069621295227,0.22114352583922006,0.2382356325173061,0.2478306342587377,0.1998031276279067,0.37507237793074166,0.16790294765460204,-0.06048223382687767,0.15293820314596546,-0.31373117612932466,0.2444015790367679,-0.09702512045633338,0.253349479436621,0.11665008662402401,-0.15345594478630437,0.2772242560368517,0.2825597529759805,-0.14034519975993323,0.5484587282554252,0.08253033510370159,0.2382513260183273,-0.37573707241367216,1.0,0.28571391391517764,0.18816230293863262,-0.05998823244642432,-0.16003166851470796,0.06116750625530762,-0.18587818147867943,0.24033453433718444,0.3239071262934654,-0.34324115788858645,-0.019528768961708447,0.5715320135831647,0.4382412377414715,0.5564841384559036,0.23696748124877826,0.07456145536098045,0.30301404664460846,0.6714917618599181,0.37205823931474846,0.4089485935503612,0.5223955977629482,0.4394556951030871,0.2868672468053959,-0.4113432792933424,-0.36247013129897254,0.64523268290956,0.2346026329660729,0.6527789435369873,0.2683986057617033,0.34993913890722117,-0.19112474238681204,0.7084939110312342,-0.20197228114121166,-0.28141333581291567,0.04848952162929605
Frontal_Mid_2_L,0.3495573692656168,0.6013307065759184,0.36854565728247085,0.1567835179609733,0.37347088599244027,0.4489229670188855,0.24924120729698715,0.3077200214818973,0.2948008497338758,0.7130248364798648,-0.13219572866093113,0.4848495486822749,0.4362163828430617,0.02664943185589775,0.6185247207252129,0.39715015740324827,0.842735281032531,0.6169490156815491,0.34388636132442124,0.6227422307056995,0.29175906997268536,0.22131066648918385,-0.033774090170601616,0.2918926745682683,0.547450914300458,0.9153516912537226,0.8570754784170839,0.42968563942108484,0.5520662136142639,0.810272967643877,-0.019660265769187328,0.6793436334770276,0.802396134534911,0.5177455855833396,0.05807361381521016,0.28571391391517764,1.0,0.5158151855269003,0.14484760464186255,0.2701764117947215,0.6679121305657628,0.20115065331308918,0.4628488759884989,0.12771952068802842,-0.016303509687920145,0.21624960785921435,0.559050515577897,0.7156836756468029,-0.003790197442786839,0.4371540810236529,-0.14112212436531388,0.4808387401585767,0.3244992157796651,0.5832085246157702,-0.21252265969465267,0.7878512604294753,0.5164946573009844,0.4275317422398047,0.03703380639175945,0.044437433953562366,0.40951190683929706,0.8641917666792004,0.6010252422832764,0.1274780612107659,0.3865810478231591,0.06435062083157213,0.20052907291147515,0.09571649331655246,0.4385309318833418,0.6075497925835108
Pallidum_R,0.7930192704785652,0.40863787635518894,0.3774191100237975,-0.18605835019846467,0.5009222874992199,0.5669357160244317,0.25893115008019835,0.2648720427882183,0.2796469845633821,0.4910247031382195,-0.2254321190830438,0.5650827131586272,0.33939448330737454,-0.2193058937399821,0.5939623338830676,0.34328969743111726,0.6183697082820838,0.5291864364531508,0.08050289858315007,0.829924667971089,-0.007726633171110266,0.787283785649441,-0.2713397322902419,0.32775506552254374,0.30031451865619624,0.5484870778299239,0.669435434670955,0.28291894756441954,0.500738843088832,0.48047885901968956,-0.2851596153612605,0.4246806984716959,0.6385456578832368,0.5339030009083303,-0.2024215552868697,0.18816230293863262,0.5158151855269003,1.0,-0.019896390652132567,0.3488613544321941,0.3605949208389801,-0.07152872588670635,0.042652613645956426,0.36487445468185725,-0.2865598239597993,0.07184195402679283,0.3855738390908694,0.6119379899655205,-0.15740354123824976,0.06929556217827519,-0.208223496796331,0.21807077282132878,0.17110377403541596,0.5540423295705182,-0.07161859471859167,0.6695059365145972,0.46206967407574634,0.4916396569098404,-0.22180624414837363,0.20751085413757425,0.29425985649730657,0.5479159258171514,0.3874665547573085,0.19266889848721397,0.6993330178550491,-0.2175253454347604,0.1407643161123748,0.07765870093485927,0.3961789989846799,0.33777139683287233
Cerebellum_Crus1_R,0.049195998450270007,-0.29809378414638593,-0.25119487540104907,0.3445266778574798,-0.07818803794479111,0.1492291323830684,0.011214654378171957,-0.11903300328264901,0.06763378286246806,-0.0836811239267659,0.08775577496772095,0.08164156269961162,0.012028409626829578,0.5675100308079615,-0.10080921257940632,0.46903042074248547,-0.0750996225053453,-0.055742762105163456,-0.10900626050487137,0.07838527895640547,0.12013771630959842,-0.15914445617584724,0.6037606231034633,-0.4218514593891238,-0.01421279369798782,0.01207538832720956,0.02146989691214541,-0.1432668614002488,0.057160396429558065,0.1650907569502038,0.5626497738587249,0.011031006234464407,-0.034508286814994286,-0.17235454859814192,0.5776004294665061,-0.05998823244642432,0.14484760464186255,-0.019896390652132567,1.0,-0.06950541963952728,0.23707382124823317,0.4045181643011213,-0.03416314589241764,0.110756419773456,0.5687998997008504,0.21080387070702947,0.15665944877857715,-0.1654740037371009,0.2793838775823697,0.1143684948152947,0.06677805002577425,-0.2660189323155426,-0.1630315205468614,-0.053683389550254354,0.03531706504578253,-0.1194862732071025,-0.08411482067560029,0.26880531299415406,0.5400574522525197,0.10892180265610338,0.2795977690787282,-0.07141520589788136,0.021782719025293523,-0.127145235707178,0.15731151615023053,0.5586578678286379,0.006899534776737479,0.005835579252305341,-0.024211849690478283,-0.03635571841267094
Amygdala_L,-0.023276341959882967,0.36988711829297355,0.5374155576856104,0.019409991635495706,0.6945256634958872,-0.10096733298160597,-0.22657798369700366,0.5238030562709715,0.11715473541837756,0.031188222069867027,-0.5038284881177617,-0.17623093615611046,0.7411742640590028,-0.028596455669766617,0.48835703969951283,0.2865964779722542,0.38790468035180997,0.4366873875489897,-0.02671080512166472,0.19004892013451746,0.0785975115075092,0.383054836457222,-0.13521769774323472,0.35032892145229644,0.43762998803078723,0.37551068238741275,0.5442777503868833,0.6029301163497296,0.12144173924466364,0.05813977093203594,-0.2577275549062522,-0.013560350038806897,0.5682470113381255,0.5694499514590917,-0.016410696385047694,-0.16003166851470796,0.2701764117947215,0.3488613544321941,-0.06950541963952728,1.0,0.12964945326505442,-0.10984372384218394,0.27657662715965103,0.1365504201211118,-0.11096271667686924,0.20097280242243182,-0.13613113015654987,0.07243799398119516,-0.4241217528372559,0.10321893252590335,-0.3549994970888076,-0.05829258849714704,0.2331584472636004,-0.041082945984790384,-0.22101638470020019,0.2707829365379965,-0.23283438025717734,0.15818606277298633,-0.04786022885080188,0.20507564713732132,-0.044222029687385145,0.4043702433743871,-0.06107662931143,0.16577773093322803,-0.06691112242034321,-0.1431036124232799,-0.3130481639485603,0.27133673011654896,0.6279197452589483,0.514486080331276
Heschl_L,0.4371777635337447,0.42310914317701365,0.27291046929286183,0.38811050533312824,0.25333806303822576,0.6214477495307273,0.1715181548256049,0.28124128394434794,0.229063954159974,0.46574041480778905,-0.20519439136828985,0.5740367829996652,0.2224953850090885,0.33871842396753454,0.2397630919077517,0.26061232903808945,0.5285682704539961,0.6137362587251137,0.11356728927293348,0.550347876506677,0.6330001701490302,0.2823118575918733,0.237868223969126,0.17226053728668891,0.7756378527696266,0.5825884206630828,0.6797822223601702,0.30906249316314666,0.6366882616455183,0.8145197745120403,0.2698358226392925,0.4993784379919526,0.5578843931121278,0.2109448237970603,0.3217064656095069,0.06116750625530762,0.6679121305657628,0.3605949208389801,0.23707382124823317,0.12964945326505442,1.0,0.46476631125510703,0.1624642620952105,0.23899459901076656,0.2702995447796775,0.47975398553355475,0.5412913374728039,0.3577504735750911,0.07790827341222963,0.5148525422612305,-0.164687156999906,0.3891954845509388,0.2707159767704622,0.5166252627840284,-0.16274263149169824,0.40689905772896134,0.4080534476239783,0.3624097723185214,0.30422802330792564,-0.08102997943125712,0.3752845655118638,0.5263276965900521,0.361698304442192,0.3221824062422446,0.38793794250430674,0.35559236663869276,-0.03065400915047005,0.21747424636550564,0.38506980520857736,0.4746184980433333
Temporal_Mid_R,0.01231907950871735,-0.17410940032191138,-0.12373031906695035,0.4136812251933366,-0.10594730987941364,0.24223572178741518,-0.02723179894987611,-0.09582204912295839,0.04761219097656334,-0.07355098102449045,-0.029320487371251217,0.2203685833902493,-0.11162894165120874,0.7735410944851031,-0.2600911698972798,0.28937103292509775,-0.06198436596591824,0.08219818103403523,-0.16965990862494096,0.13570560814226953,0.464068601698953,-0.06837490874104918,0.7596521543418983,-0.3408709852119127,0.25770676827559014,0.026107996047041497,0.05300678029335559,-0.1075592694982461,0.10425757070991411,0.37070333083774226,0.7399910043236813,0.014939676318101098,-0.07065621334408824,-0.25205716764956926,0.7501740067359507,-0.18587818147867943,0.20115065331308918,-0.07152872588670635,0.4045181643011213,-0.10984372384218394,0.46476631125510703,1.0,-0.017761710501707228,0.09175071964686798,0.7649467709051399,0.5006995160860722,0.11044810202090137,-0.24722525027594466,0.23729751455312958,0.32308113438687597,0.0004197085498160709,-0.23315554688340992,-0.17025707251755165,-0.06947595400880203,0.1390444082367034,-0.2486060509271056,-0.045848638852989475,0.19109198703441296,0.7606531117497572,0.024197618765705232,0.17137541582516416,-0.07942935847256682,0.016979111945345918,0.14295244347913125,0.06070753395861795,0.7380042438078188,-0.1417812168272976,0.18541304624560168,-0.06588297963723323,0.07721315185871885
OFCant_L,-0.1799513811126695,0.2630654124050159,0.5138293448734607,-0.013328910130808199,0.004863535388060062,0.011832564131226752,0.22552121121925398,-0.04679442811384199,-0.038782591598513244,0.4133477334144652,-0.08700330299141731,0.027841362797760633,0.3796313457310061,-0.051536603659972764,0.381831168195952,0.09066695775525935,0.5026236201043304,0.18937334701010547,0.1813148029157432,0.021859737736323933,0.03247334766840669,-0.02402575645207573,-0.033814594612176806,-0.0035168318272366917,0.14100721627538454,0.4927089498083939,0.3516404639386879,0.1392371652073869,0.12502851444826976,0.29831948173846196,-0.035118863563811754,0.4173706982512647,0.3132616551901228,0.2664854788915596,-0.003335116437054115,0.24033453433718444,0.4628488759884989,0.042652613645956426,-0.03416314589241764,0.27657662715965103,0.1624642620952105,-0.017761710501707228,1.0,0.0642784296497296,-0.05480288753086784,0.06702629031061512,0.2657551199593931,0.33392655455369785,0.04431998268938257,0.2180263495276841,-0.18312922945701282,0.25218865090989606,0.12154086540178959,0.08437328146608873,0.055377799059225595,0.38855611600622497,0.08538504186662467,0.3519104541240064,-0.02145159710117957,-0.13829391680470188,0.23297250557119326,0.4053895232010115,0.34517265744369574,-0.1130734246201066,0.033397550002041074,0.0401108633397285,0.23807572441969965,0.048626414059013426,0.007291075231799791,0.31465802404849424
SN_pc_L,0.431615134209104,-0.017406612755463832,0.5224195689205341,0.09739630913365982,-0.018142340611011488,0.391674939553868,0.40709569423914277,-0.26476916025080344,0.07374193809809255,0.23631053238409097,0.03528078130150963,0.2699538231413248,0.09508687268145473,-0.020309502270812938,-0.0022516796522048504,0.1094498794351766,0.12736275693484445,0.3586038016593931,-0.1289144376390453,0.1996506664708074,0.11681354910205471,0.5007648737221029,0.05224289813834635,-0.008853536916803795,0.08466190362974822,0.1487221544122724,0.18984765939584491,-0.2107709402330661,0.531311394173331,0.2239669457175913,0.09589908204862199,0.27724003841642353,0.07259234190224513,0.11292309723401663,-0.05334346701224574,0.3239071262934654,0.12771952068802842,0.36487445468185725,0.110756419773456,0.1365504201211118,0.23899459901076656,0.09175071964686798,0.0642784296497296,1.0,-0.01395320594211873,0.30030981635873116,0.3659856270533095,0.06214617555404915,0.36219168730468043,0.30916399785880105,-0.15959998424344185,-0.015778202228729228,0.20180019419593978,0.1715816399810475,0.4738702937583175,0.2731259531379827,0.12022563208738443,0.425784365103202,-0.05579829724219421,-0.15408478885625512,0.32620872659873384,0.10547782550144515,0.265152884611493,0.3347952718274962,0.4989963174304569,0.09260326265961007,0.2928783402058441,0.04855089501791994,-0.02562687816317434,-0.0072255744567923325
Parietal_Sup_R,-0.2037881254765571,-0.4075999909835238,-0.2901392170864371,0.3752389835395243,-0.1739547065794633,0.025677011489789556,-0.21006445935217868,-0.10023121615459808,-0.006229782034203895,-0.301632513859957,-0.00045189745959895654,0.032485586560638026,-0.10575491031319667,0.9368818566183017,-0.40785398182009575,0.3253110565223859,-0.278352745973839,-0.10851656115338514,-0.31040888372644193,-0.0754059220839479,0.41124067031972006,-0.2461123963203385,0.9377927160422643,-0.5124301556742932,0.12054750687366236,-0.19289941784256126,-0.14068485675541353,-0.19411805929882797,-0.08482384887029974,0.13810254956213097,0.8845452868092449,-0.16879175851023281,-0.2580751170874575,-0.4094764443176468,0.9377579270889667,-0.34324115788858645,-0.016303509687920145,-0.2865598239597993,0.5687998997008504,-0.11096271667686924,0.2702995447796775,0.7649467709051399,-0.05480288753086784,-0.01395320594211873,1.0,0.5079181036845618,-0.06727891597907225,-0.5186273984213339,0.22271388664404684,0.2035309659926274,0.017732050980851535,-0.4246103305952147,-0.35243229908480567,-0.28172763425284214,0.06268338127348866,-0.5234852227969754,-0.31349057826779486,0.063491381889637,0.9325685884752825,0.08305313382964762,0.041619671009031224,-0.3186248440373115,-0.18518995314409156,0.06060793647555256,-0.09486693223949566,0.8694432603160333,-0.26636897896192274,0.131857831069987,-0.11253850424650386,-0.10464302804664476
Lingual_L,0.05946491358838892,0.08988378849469654,0.29545024806871395,0.35033929422545057,-0.01152506233554894,0.05749502244113824,0.053046990382462814,0.1347478112843304,0.296849417007782,0.10590821251614528,-0.08923578846519543,0.25332487617067817,0.3824937690023047,0.49042748616627135,-0.2017346944052255,0.20748522203104025,0.07373423576486424,0.45421447189732245,-0.15488912634071528,0.18037231800242248,0.7105088929786018,0.30745380086866053,0.458497306424569,0.14580509534343858,0.5534199956631468,0.1288327396143657,0.208759492667444,-0.012995674269971487,0.37361811857060756,0.3621605120444846,0.5442103275719165,0.2322105706104636,0.048346462356531825,0.043498599038471863,0.5152892400695803,-0.019528768961708447,0.21624960785921435,0.07184195402679283,0.21080387070702947,0.20097280242243182,0.47975398553355475,0.5006995160860722,0.06702629031061512,0.30030981635873116,0.5079181036845618,1.0,0.1874541837239251,-0.20344478404476782,0.21325852847839227,0.5785904375701387,-0.27416371768371917,-0.12280283576503663,0.1504597964079595,-0.0735962520385317,0.02727692158465228,-0.07015591660534852,-0.14791413560482977,0.09663925610035846,0.5269318800191766,-0.13320590033678378,0.1465327341514195,0.03189485253601791,0.1485621484093296,0.6745705937630463,0.16356162721702786,0.5941342749202011,-0.1343986950883696,0.2322273187040707,0.22700140888669493,0.002890890103784067
Cingulate_Post_L,0.4781210875774687,0.25328764198814135,0.3346071216172718,0.12444786926468222,-0.2002633388205105,0.6026120271983947,0.6086578971713488,-0.2279269038600524,0.37581435440399774,0.7707333611891473,0.34439715662067294,0.6800459361848818,0.20020944408333052,-0.09456568300521802,0.2444171387240594,0.2851180948594173,0.41533664891296895,0.41076558308319305,0.41653141672814675,0.4298683489689084,0.16851622131425578,0.2668517005764743,-0.05399842250012503,0.09951588961156782,0.29454486437891597,0.44017635165658187,0.3847051923576384,-0.13404945677816765,0.48297037199844095,0.7084931025012156,0.11537372793293735,0.8335262432105471,0.27927416514387443,0.20730626589899567,-0.06149084377039152,0.5715320135831647,0.559050515577897,0.3855738390908694,0.15665944877857715,-0.13613113015654987,0.5412913374728039,0.11044810202090137,0.2657551199593931,0.3659856270533095,-0.06727891597907225,0.1874541837239251,1.0,0.557205088187524,0.560865638839008,0.4164863533410051,-0.04615636879572767,0.4648278394126401,0.39500296784152045,0.6247043859449203,0.19066934821931897,0.6123644929485804,0.6305804525751099,0.5717469193666516,-0.0968907685044701,-0.18738194339668895,0.5273878666075914,0.3682383670481534,0.774313948708897,0.22156609913530417,0.5785467732269121,0.1294652412062874,0.6318519353099392,-0.11919237756766647,-0.03549878308112185,0.10647044685686333
Frontal_Inf_Tri_R,0.5295453991577465,0.6795742904729483,0.3331430848529503,-0.16121909377139854,0.2891737904134969,0.4312885335299607,0.3280027975939514,0.2194944736888605,0.25494975094157385,0.7709194636191974,-0.011298016033912594,0.4964308455157358,0.2222520407459238,-0.5051910801083398,0.7427313161040935,0.09810925566141415,0.7528295583654049,0.46841132300000987,0.4761971511011801,0.6199051792169584,-0.09002200439457725,0.3280780261276853,-0.5500934703551532,0.47358886765128827,0.20600779606020098,0.7151631960833909,0.6590777877686395,0.3219233817126772,0.4238628066952798,0.5721177068520498,-0.4907442749232595,0.658113273549709,0.6884843406650997,0.5516185744433506,-0.48325551725111365,0.4382412377414715,0.7156836756468029,0.6119379899655205,-0.1654740037371009,0.07243799398119516,0.3577504735750911,-0.24722525027594466,0.33392655455369785,0.06214617555404915,-0.5186273984213339,-0.20344478404476782,0.557205088187524,1.0,-0.07390541887757276,0.12491907028412287,-0.006174678156293979,0.6688796054569615,0.33691350610177356,0.7000659349978982,-0.10275676674011824,0.8917289282728199,0.7430659865207045,0.3530880727159987,-0.479844030162298,-7.531849978886154e-05,0.2752470648458211,0.7691570111821244,0.6194520762977864,-0.005498422418613627,0.42314824633840326,-0.4260242368808168,0.4034126058496178,-0.05498568846546698,0.25970353939281765,0.44062088105320735
Precuneus_R,0.08755335168786586,-0.28270696382877025,0.08040722002185748,0.1735812660198564,-0.682550570247727,0.22349318719209912,0.5969264584727239,-0.7104187604158133,0.2984343968453047,0.31341258334810224,0.7580253935529185,0.28634554183629396,-0.08926344545495742,0.12853365751686746,-0.3598168124626655,0.1961707144891456,-0.25611388525733836,-0.005762232671794186,0.09308304322765239,-0.08377042417877953,0.07052577316832434,-0.051832195713495954,0.2942361834809493,-0.25883832568868426,-0.14495735508740307,-0.1742817200081621,-0.2931951666784366,-0.627542873233793,0.10112242614450827,0.22319485495156052,0.474128642719691,0.4169259770869483,-0.4209033994724377,-0.26672795052369225,0.15629842053854853,0.5564841384559036,-0.003790197442786839,-0.15740354123824976,0.2793838775823697,-0.4241217528372559,0.07790827341222963,0.23729751455312958,0.04431998268938257,0.36219168730468043,0.22271388664404684,0.21325852847839227,0.560865638839008,-0.07390541887757276,1.0,0.2923759738446345,0.16467421644506153,-0.053080511046033764,0.24712108563813784,0.1094701874885997,0.570211464270341,-0.0155737755858577,0.22846665756679832,0.259969592904407,0.12290650199212053,-0.27496656101983463,0.43911202279032985,-0.30673345513525807,0.5493803931332931,0.2854207720053915,0.3015688031476389,0.3544949109675981,0.7100538785445533,-0.19363457276945695,-0.5015073317623665,-0.37631583096842874
Thal_PuL_L,0.05859919213760974,0.31004895289858336,0.3573558685677877,0.3834517828690179,-0.043816458382813055,0.18315330862232979,0.24275443868936114,0.04542552999716683,0.25668958024110666,0.43158872062254866,-0.010390981924605596,0.31798905941541794,0.31255982900906104,0.2144990737817183,0.011440251610130514,0.1281664520565434,0.29840792665940835,0.4898811991561123,0.20732222725477756,0.17388900007216218,0.6104979716505844,0.10529801582183809,0.20385731912380783,0.13919100201288873,0.5475909236956252,0.39352975850840255,0.3612536665343523,0.03718477001048049,0.4333371234602641,0.500572249850937,0.28172067298183556,0.5448835243680555,0.2537823959990021,0.264142950228924,0.23862208976487048,0.23696748124877826,0.4371540810236529,0.06929556217827519,0.1143684948152947,0.10321893252590335,0.5148525422612305,0.32308113438687597,0.2180263495276841,0.30916399785880105,0.2035309659926274,0.5785904375701387,0.4164863533410051,0.12491907028412287,0.2923759738446345,1.0,-0.2058515924067175,0.3449753402475549,0.29642584853110604,0.1538015927420454,-0.09143295541157113,0.2711378887205921,0.1709784335097333,0.17821502813294074,0.21870770901241207,-0.2489312538784953,0.3666857516859812,0.33618970702136786,0.31651966129858483,0.40656285461895136,0.1268144969449736,0.3530892810782913,0.05741192078991735,0.03733892633555391,0.15762612834060427,0.16249988867248275
Cerebellum_7b_R,-0.015554754770647456,-0.21178945183846581,-0.4481125145335038,-0.05824769099448656,-0.19463450046676767,-0.03223863570899001,-0.09198668563023536,-0.1738315071135119,0.010718429957132724,-0.10122789804769651,0.29387208340386356,-0.12968599245195295,-0.3558571667936397,-0.08743069409289737,-0.0712975459502758,-0.002486605040100535,-0.292853931494534,-0.26577239756004584,-0.031168923227559844,-0.14166252407859248,-0.24559921092907772,-0.17654032421261287,-0.03224573714539597,0.004733599199428318,-0.33728265187612916,-0.2618170103392888,-0.27693683991565377,-0.22530295192598745,-0.25215049345220164,-0.15672711011059626,-0.012529624782147263,-0.1711646337493871,-0.24401946882237632,-0.3129144984816258,-0.06640279451004137,0.07456145536098045,-0.14112212436531388,-0.208223496796331,0.06677805002577425,-0.3549994970888076,-0.164687156999906,0.0004197085498160709,-0.18312922945701282,-0.15959998424344185,0.017732050980851535,-0.27416371768371917,-0.04615636879572767,-0.006174678156293979,0.16467421644506153,-0.2058515924067175,1.0,-0.04746272088038882,-0.056338834022958424,0.056622258465929956,0.21970826896495063,-0.18108597386679073,0.04637163631668395,-0.12309950938633121,-0.05619662038472167,0.10801387678760516,-0.17714145222214658,-0.2271099709976847,0.005415040589838449,-0.12361968265036169,-0.06684884636408202,-0.07649000276047081,0.18397302545771582,-0.12538617581942138,-0.1790587421291139,-0.1063967831114909
Thal_PuL_R,0.22869431160809797,0.5506349083495289,0.23751045997912215,0.07332268674083882,0.11046684943249838,0.31835254768395665,0.17943164395686176,0.24429195221683123,0.07464031566379856,0.6306931399605302,-0.05787526594938355,0.3130065798159584,0.13059967153161342,-0.3899538014986264,0.43159683209557426,-0.16522790649462316,0.5313544467484372,0.3897015019407745,0.4922292761702372,0.3258022106837327,0.09019341106165366,0.048743335949563885,-0.4595334193954176,0.3598867719177231,0.35651668867080394,0.5514903754198158,0.47821890952560436,0.27560177794025603,0.36472023227379197,0.45998482609274344,-0.3919119384667635,0.5952104836434139,0.5047504230056981,0.33811034862275285,-0.3905772626508472,0.30301404664460846,0.4808387401585767,0.21807077282132878,-0.2660189323155426,-0.05829258849714704,0.3891954845509388,-0.23315554688340992,0.25218865090989606,-0.015778202228729228,-0.4246103305952147,-0.12280283576503663,0.4648278394126401,0.6688796054569615,-0.053080511046033764,0.3449753402475549,-0.04746272088038882,1.0,0.34582994185242005,0.5589778561450471,-0.28389274292302724,0.6356440386473291,0.6044722760753956,0.12897257628776385,-0.38902199292943396,-0.17580598795405752,0.21865789060528493,0.5946945055171344,0.37597256820433067,-0.05856098773948163,0.18114313869718748,-0.32852011435212336,0.22897912187794348,-0.1629803216692443,0.2824170489691163,0.3573202264167224
Cerebellum_3_R,0.1101181677717717,0.5495482577271013,0.5188750499094295,0.21706641657283302,0.1510317595661767,0.199818996114291,0.5087002776979199,0.09669618450828599,0.681584354200846,0.46997697450414777,0.14282659886275156,0.0787760096216477,0.40088948583750633,-0.37513115821053516,0.2780073633844435,0.16968327816807893,0.24385915765840457,0.4992815944660877,0.3452438186089379,0.16625004551229455,0.20264945231020795,0.24293359010587023,-0.38629630408282545,0.5693616665936425,0.35166175102859365,0.29747752160284713,0.3463012942254471,0.26295305263046104,0.3245423040692885,0.29101912563138094,-0.2481783485874514,0.43145773488042544,0.3606175420053516,0.42004347089454386,-0.3439601040756158,0.6714917618599181,0.3244992157796651,0.17110377403541596,-0.1630315205468614,0.2331584472636004,0.2707159767704622,-0.17025707251755165,0.12154086540178959,0.20180019419593978,-0.35243229908480567,0.1504597964079595,0.39500296784152045,0.33691350610177356,0.24712108563813784,0.29642584853110604,-0.056338834022958424,0.34582994185242005,1.0,0.37364584082842195,0.08971697131255513,0.49628220292017594,0.3518874091736123,0.045480054315902074,-0.38679775723483417,-0.25488062539115663,0.463315515943347,0.3436712053546919,0.49299522119552597,0.49502232874580665,0.16158972617059905,-0.2685741533086585,0.33787517440893405,-0.037011605885823896,0.22759426447228212,0.3539509315511354
Thal_PuM_R,0.653450012295199,0.40363049032189185,0.19534204163755145,-0.010512447875661168,0.15959050946267297,0.7545030925714116,0.35872958932565924,0.13171715832844788,0.36135835496225166,0.6897558591258215,0.13547169821410107,0.6389188401191872,0.12187058606982464,-0.25888280220662724,0.4843237011336874,0.16896289077133086,0.5372733727895878,0.5280033734335388,0.36465748524225666,0.6817896245446337,-0.027063533664769775,0.3346702978859289,-0.3069636434311495,0.3140068976130864,0.32799414120565945,0.5416165265304763,0.5990654548293038,0.16457224675350554,0.5708538764967203,0.6893359777818185,-0.22216766999950502,0.5984713194917841,0.5599647290191471,0.20434537565445718,-0.2710067741810167,0.37205823931474846,0.5832085246157702,0.5540423295705182,-0.053683389550254354,-0.041082945984790384,0.5166252627840284,-0.06947595400880203,0.08437328146608873,0.1715816399810475,-0.28172763425284214,-0.0735962520385317,0.6247043859449203,0.7000659349978982,0.1094701874885997,0.1538015927420454,0.056622258465929956,0.5589778561450471,0.37364584082842195,1.0,0.03459220371551135,0.6733442308533018,0.8086876839807738,0.4390119515131645,-0.2943467549330486,0.08781517436666593,0.3373683793516337,0.5128341986144664,0.6312134532929718,0.15535018006662454,0.4891022602955235,-0.25428984526522985,0.41165905928532287,-0.02640826486970031,0.27927611255151535,0.39712095638527467
