,Angular_L,Vermis_3,Thal_PuI_L,Heschl_L,Cerebellum_4_5_R,Cuneus_L,Insula_R,Thal_LP_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Cuneus_R,Occipital_Mid_L,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Temporal_Inf_L,Insula_L,Thal_MDl_R,Thal_VA_L,Frontal_Sup_2_R,Parietal_Inf_R,SN_pr_L,ACC_sup_R,Thal_MGN_R,Postcentral_L,Vermis_8,OFCmed_R,Amygdala_R,Rolandic_Oper_R,Pallidum_L,Calcarine_L,Thal_MDm_L,Vermis_6,Parietal_Sup_L,Thal_VL_R,Frontal_Sup_2_L,Cerebellum_8_L,Supp_Motor_Area_R,Vermis_7,ACC_pre_R,Fusiform_R,ACC_sup_L,Frontal_Inf_Oper_R,Occipital_Sup_L,LC_L,Vermis_10,SupraMarginal_R,Precentral_L,Vermis_9,Thal_PuL_R,Thal_PuL_L,Thal_VPL_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_L,Temporal_Inf_R,Temporal_Sup_R,OFCant_L,VTA_R,OFCant_R,Cerebellum_6_R,Red_N_L,Temporal_Pole_Sup_R,SN_pr_R,Cerebellum_Crus2_L,Thal_VPL_R,Postcentral_R,Temporal_Mid_R,Cingulate_Mid_R,Lingual_L,OFCpost_L,Thal_MDm_R,ParaHippocampal_L,VTA_L,Thal_PuA_R,Putamen_R,Frontal_Inf_Orb_2_L,Heschl_R,Cerebellum_Crus1_L,Parietal_Inf_L,Occipital_Mid_R,Putamen_L,Thal_LGN_R,Cingulate_Post_L,Calcarine_R,Cerebellum_6_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus1_R,Hippocampus_L,Paracentral_Lobule_R,Olfactory_L,ACC_sub_R,Cerebellum_3_L,Thal_MGN_L,SN_pc_R,Cerebellum_7b_R,Precuneus_R,Lingual_R,Thal_PuA_L,Occipital_Inf_L,Temporal_Pole_Sup_L,OFClat_R,Occipital_Sup_R,Precentral_R,Hippocampus_R,Thal_IL_R,Occipital_Inf_R,OFCmed_L,Rectus_R,Cerebellum_9_L,Raphe_D,Temporal_Mid_L,Thal_MDl_L,Rolandic_Oper_L,Caudate_L,Cerebellum_3_R,Amygdala_L,Thal_AV_L,Frontal_Mid_2_R,Cerebellum_10_R,Temporal_Pole_Mid_L,Angular_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Red_N_R,Cerebellum_4_5_L
Lingual_L,0.44072592750942813,0.13131990735438837,0.3858437296490616,0.47975398553355475,-0.019528768961708447,0.5442103275719165,0.08988378849469654,-0.32271654250497017,0.1485621484093296,0.03189485253601791,0.5941342749202011,0.5314898619829759,-0.20344478404476782,-0.012995674269971487,0.1556556710564377,0.33750281566888685,-0.15488912634071528,0.10246613178824446,-0.11029035114242287,-0.06871611092506952,0.37361811857060756,0.10448186286653487,0.16356162721702786,0.26460140069870186,0.01546103648935759,0.06854753853910316,0.14862002989028777,-0.05927966905025987,0.18037231800242248,0.6166861175233223,-0.026259517562433114,0.35033929422545057,0.458497306424569,0.05946491358838892,0.2088546238932426,0.33528396662105386,0.1063510415227927,-0.1899487375337331,0.07373423576486424,0.296849417007782,0.038427017470064745,-0.03480244014327877,0.5152892400695803,0.18424823066286422,0.3383224677522056,-0.08534254636862228,0.19243631381456217,0.19102334443943209,-0.12280283576503663,0.5785904375701387,0.25332487617067817,-0.06345329485474378,0.1288327396143657,0.4286405010132392,0.14580509534343858,0.06702629031061512,0.02727692158465228,-0.01756472934772393,0.05440824498000959,0.2778967676604989,0.2039823530147882,0.3473041376534021,0.18972940171903116,-0.14791413560482977,-0.20166015451032868,0.5006995160860722,0.10590821251614528,1.0,0.11422908566598698,-0.11923264994441836,0.3824937690023047,0.2670299337281353,-0.004623608142984431,0.034735254082781136,0.11677650257876154,-0.03413300199020557,0.2965881599533947,0.11694096879761062,0.5025550202312244,0.1278047427251513,0.30745380086866053,0.1874541837239251,0.4787231181474402,0.1465327341514195,0.5079181036845618,0.043498599038471863,0.21080387070702947,0.18633546182734573,-0.08923578846519543,0.25125427026738567,-0.10280347365240289,0.053046990382462814,0.3303686660731497,0.0601246687664618,-0.27416371768371917,0.21325852847839227,0.6745705937630463,0.17472050249203883,0.49042748616627135,0.21079041386985248,-0.2017346944052255,0.5269318800191766,-0.1343986950883696,0.10249765337665827,0.09663925610035846,0.5448522153001691,0.02775222658374571,-0.01152506233554894,0.41417001970721773,-0.13320590033678378,0.7105088929786018,0.15382937945053687,0.2955424577042968,0.208759492667444,0.1504597964079595,0.20097280242243182,-0.0528648556403772,-0.07015591660534852,0.1347478112843304,0.07436668082731157,0.13468880151368637,0.21624960785921435,0.26067837084418366,0.45421447189732245,0.06351329536510443
OFCpost_L,-0.4287777772156992,-0.26587700014617593,0.34814046253096465,0.4678657519323556,-0.006298332376305392,-0.297372701558108,0.6081840302088046,-0.14651379221591246,0.022831480478803425,0.6038139805093765,-0.1808367825298808,-0.18027702881164817,0.31724575456681664,0.8295058203837495,0.3503027035152924,0.6299803698670131,0.10150625744826036,-0.058316968658706905,0.5349333831789562,-0.4833653914548086,0.2697871401645319,0.5468747397538051,0.02825473410016565,-0.3407795283892002,-0.061218245525687616,0.6775270981113731,0.7923412069212243,0.4375719130567622,0.37118089174173213,-0.10292681229520938,0.1835788640398969,0.19766354371495948,-0.1989028280496867,0.15613103150986415,0.5911028266657329,0.6336525392785209,-0.19181319245441517,-0.07083922363548772,0.4914773464206402,0.25990160187960715,0.2738543086927618,0.4199587033954259,-0.08069520844343553,-0.10503857609574553,0.430437919276251,-0.5035596824263758,-0.021731246103055074,0.11567760466277474,0.2305724668300235,0.1146469122714446,0.02396215954615091,0.4423091673595356,0.49618364022007383,-0.05790316909152514,0.4786290176291007,0.21584890472006338,-0.23482503432854748,0.4059017840636044,-0.09169939048846275,0.12418436058778182,0.553719960667443,0.5548485634090154,0.01927156916535483,0.1341433479149209,-0.39838938052114975,0.027469300160513865,0.17722831721055607,0.11422908566598698,1.0,-0.08545925233927926,0.3812769395041249,0.008221985253518466,0.1848132155580785,0.5640978442152825,0.5363670498566934,0.47677000225210914,0.18541346488454483,-0.5226352456322463,-0.05250254504303649,0.45848717152462604,0.347399960471384,0.0571250001358286,0.006463118716787111,0.07469534022796905,-0.1414267460160082,0.5043031344500459,-0.11928483515495358,0.7199414703332949,-0.4646876916590755,0.6524152299401045,0.1161171718490692,-0.16328905059244261,0.34451698947605325,0.33216354095647727,-0.14432680205896917,-0.40282537282903136,0.14927621758330484,0.22724143110604964,-0.0703735383915782,0.7516132910587586,0.62957542069095,-0.09322189481059022,-0.2851389079021509,0.43292168628028055,0.04433097224357159,-0.10986984936094804,0.6884644893831707,0.7568528241943918,0.4185979298250983,0.11405444298427227,0.23223595774426506,0.1469382661435599,0.7262230829450202,0.665578493470794,0.3910976454820287,0.6334998347308921,-0.14187343240035064,0.4191731067550261,0.61373521935379,0.27303793546366145,-0.4672941342382391,0.4619674464664723,0.26466102221190574,0.5067053659276576,0.019064432919705564
Thal_MDm_R,0.19728774996654788,0.1743349467036383,0.42404330020678693,0.2797282246196498,0.4110569104589202,0.049012422578328024,0.12830908739896454,0.4806696370793526,0.7437954490101253,0.12938723717161327,-0.05268897527190642,-0.09034592785585348,0.49784425101257057,-0.2011107543260048,0.16283674180740976,0.12745240018636073,0.5228959794249334,0.5229207752896947,0.44104484225416607,0.17677062595386603,0.1953246221283241,0.2125789946970912,0.2572434567967292,0.595264502985177,0.177578046658372,-0.17349751183461667,-0.2184516763079825,0.353651772713417,0.39119832486394773,0.22571822675341202,0.7872893884094171,-0.03996160487713316,-0.10679508562226213,0.3622094743499249,0.27887778617466036,0.16643436853805194,0.6615511150191152,-0.06393474022914117,0.23365958705153891,0.3019856672422211,0.5394539394258124,0.41457964296080047,-0.08961355328530124,0.14997915265794992,0.029514220778354427,0.43835461461703307,0.7455244328749914,0.1128671661420786,0.34202611439121927,0.07472990710999922,0.583824983923266,-0.20510497941325403,0.24326046507048008,0.062358981119738144,-0.01432906938647038,0.14684726128115794,0.27147981957791295,0.13055638472587322,0.3457192320361978,0.3106741388731415,0.12859259580195254,0.10924307626026891,0.14886448437688696,0.6691745788790197,0.5696807355115779,0.0459533113613862,0.603957853484719,-0.11923264994441836,-0.08545925233927926,1.0,0.06767389642072168,0.06973304749996742,0.5745833316331797,0.33992237116489177,0.10278850795951347,0.3556247238661838,0.013243879516427888,0.4292967579243415,-0.12255916755624291,0.5175865826327449,-0.010642657209451118,0.584696631724028,0.13980588055401183,0.32572089793752945,-0.09646630935854553,0.032767806076704376,0.011851018907157354,0.10551071071837274,0.4922274299408398,-0.24789479595201813,0.5331975446349133,0.5005017175557324,0.4054209555311952,0.17259963886715457,0.10886255671218972,0.406348770579991,0.03762644598554434,0.5226907364970865,-0.09056273388455215,-0.068791923717491,0.15583743494841049,-0.1457309880170289,0.6383605975362384,0.3685118173295097,0.4702059171315362,-0.10419504960746599,-0.28959953690298884,-0.3068285766649276,-0.015256169937306205,0.05352258251889742,-0.09804401496543706,0.5311668450699845,0.09466439434590687,0.20044167803076443,0.2680473927327969,-0.2428706687513138,0.19369707761916277,0.39610977987399515,-0.27689870835398733,0.057861382389090076,0.0017736590753847494,0.3688247129411529,0.5504628384778383,0.19032682265166273,0.5062765118506736
ParaHippocampal_L,-0.13204782377611632,-0.024697207399981505,0.4372860943643952,0.2224953850090885,0.11681033890680241,-0.14096344485680412,0.38829865906442207,-0.29776731047223953,0.3247336642756401,0.4562095193994386,-0.012090268592631733,-0.09620526730165832,0.2222520407459238,0.3874717856077247,0.16112005590465583,0.435507990067238,0.21554959504884919,0.04176352089796891,0.45492521395152485,-0.2772082623724765,0.2633554624823652,0.4444699687553723,0.06352963793742313,0.04660984396266579,-0.028645575774338832,0.36632209808669985,0.26019005961760777,0.3619389566380892,0.3242036718462628,-0.08613712555774244,0.28771521435261294,0.05990285893953923,-0.1216105928221574,0.020363932001529538,0.5503772727206488,0.6397065688458848,0.1470864625773446,-0.1997166390723288,0.5015871590167782,0.34009829418724996,0.29153337407884683,0.34474711639144123,-0.009492136410211327,0.4050568989721964,0.22588309086571023,-0.21137189701569867,0.22897775597524442,0.05627072245411987,0.13059967153161342,0.31255982900906104,0.06486902724942181,0.4436714362707775,0.5041087881148654,0.029284229829674283,0.3681278400941205,0.3796313457310061,-0.26014545023056423,0.5921558216879785,-0.18407725074260836,0.2708756900476368,0.3495663538301475,0.6004099661047939,-0.03380786143893722,-0.015208201916799145,-0.15420368215773544,-0.11162894165120874,0.3458526750277101,0.3824937690023047,0.3812769395041249,0.06767389642072168,1.0,-0.08185176705567866,0.2719286953690979,0.44627738201075334,0.3555443990053424,0.25301883504383843,0.45088037577994877,-0.13886166463339464,-0.03682552880232184,0.29819309190802246,0.33544326405958724,0.20020944408333052,0.1298510092017739,0.2319395412413084,-0.10575491031319667,0.5382301247943518,0.012028409626829578,0.4981172424143785,-0.21607960460530667,0.6427101269827756,0.2759353812506343,0.0972421999666577,0.3321187820758262,0.4949939266856868,-0.3558571667936397,-0.08926344545495742,0.2752430726612122,0.30492604044824645,-0.06130533007776019,0.2997507774841649,0.45443112234516436,-0.04513459813392629,-0.001678597205614496,0.5434162378859987,0.2544269019806166,-0.005810400095705233,0.5884122537614114,0.4045253640612406,0.15283924466773408,0.20028053727774645,0.18763063851305292,0.11165535176037472,0.5053501873562061,0.5582510021494285,0.40088948583750633,0.7411742640590028,0.05271818296541488,0.43291172371022557,0.39919318164176953,0.24101689841315788,-0.22442201138495027,0.4362163828430617,0.36398434992408274,0.5426544823434745,0.13587578305431877
VTA_L,0.36888912742758645,0.397261643157323,-0.02543552130842369,0.36120720659445615,0.38495912064383636,0.10125453375229872,0.12667818579532195,-0.10681713088000719,0.33206738237385913,0.1720950929101005,0.09221450159922158,0.009614643369228003,0.181158011535949,-0.1831006513720521,-0.047788815275180745,0.3266515643165397,-0.1379981318135557,0.07904800661642387,0.2450245763607667,0.01392066601891742,0.6114443647355143,0.2753252550727961,0.4690074339829578,0.4407822915692824,0.41204317564617104,0.005887262703445001,-0.03976615495050036,0.1906328051501703,0.29473175797601703,0.3878024564216039,0.051844110959032366,0.16184908126309563,0.03551078981025338,0.4646251655774269,0.21990579668228483,0.07240143421027162,0.30246495245391447,0.022713277949676362,0.17841391211116264,0.12223956527035586,0.4160094996354481,0.3416410304471448,-0.08280384139103293,0.13705125268975193,0.5180643529714666,0.22808129323983478,0.38688770812708073,0.3641784762434384,0.1698349852129544,0.35322718335278136,0.395127372050188,-0.3891453807273401,0.22786539878727957,0.3294112722819527,-0.011698701412476791,0.07118076188465304,0.3899071895885979,0.10863669792429131,0.1698697376021274,-0.12679769458998455,0.34282170180316895,0.20442856668800513,0.11298734361083018,0.36710941568080174,0.26022828224819283,0.1467960854374503,0.3821114158753863,0.2670299337281353,0.008221985253518466,0.06973304749996742,-0.08185176705567866,1.0,0.41895394617882964,0.1510752117581376,0.05292471286919296,0.0774480032305316,0.4386679043162835,0.37390977908080614,-0.020234570349708814,0.2682314712651784,0.3761614357505428,0.4286166888733787,0.4596581549639485,0.4236142846361415,-0.02084079533821452,0.07177279008326551,0.0398853649736296,-0.09333957821877457,0.10219173473228778,-0.004400832341993602,0.2987901615247147,0.49473012675416833,0.26522073848212246,-0.2407032074273128,-0.18148698476955052,0.39264058568636084,0.33920548313893206,0.11933061482896883,-0.018512295302085542,0.16633431782373498,-0.03561374304009573,-0.06528293973404645,0.3169704713173543,0.143882754839692,0.34744881318051135,-0.06428765286631272,-0.2827113317767894,-0.08447150515489264,0.3175850049177045,-0.28186094669665457,0.24962633548288565,0.013260023708688161,-0.004788121283298846,0.22776914242804688,0.2530036584262549,-0.11338180415236376,-0.2171630351014775,0.3159328801308761,-0.25277816893912564,-0.017749628082026264,0.07549578267474061,0.21849678294757818,0.26838954856220243,0.40002458852539413,0.4757774368969382
Thal_PuA_R,0.0668602763823982,0.2298384577053509,0.37874370625860293,0.34619841535750173,0.46814601282374985,-0.15681489904117016,0.2915706415334662,0.11037365226772988,0.6842997593859594,0.388028697048303,-0.1502525705009979,-0.2735483891983676,0.5777701026700229,0.01912154426740394,-0.007022319770091119,0.36508200287411785,0.38973293728618963,0.2192164924511433,0.6561536120266415,0.0032685314773535723,0.40440932612722086,0.5073439377744389,0.47106054831298366,0.43081058315056187,0.2668009386365155,0.0032709064007389117,0.059657431907159185,0.5236132445597074,0.45310560078351186,0.14323576012703304,0.5973823145128601,-0.10990619139847223,-0.2467418810988701,0.4563292185753299,0.4993413108142234,0.367765530014426,0.5478792850785118,-0.02489076191262464,0.4617646649290209,0.27463800572600783,0.6859449890471536,0.6421231715418177,-0.25924954256981547,0.3198286959736947,0.39086023365878286,0.3154389689497206,0.6444066712924452,0.3201256800638013,0.3716392173649266,0.1983800825712161,0.53852438379103,-0.18117953694783318,0.43731555462712157,0.18371417845074428,0.17084190298005297,0.34983899585276174,0.30646383962990215,0.41299465133868796,0.25785545894383427,0.10681322351185074,0.4417473475373155,0.29449344539065797,0.19650399771408208,0.6169449306932623,0.4558713033237482,-0.05882504882142905,0.6789715285138378,-0.004623608142984431,0.1848132155580785,0.5745833316331797,0.2719286953690979,0.41895394617882964,1.0,0.5254751216196593,0.14322538830471704,0.3623761843192171,0.3690291397044741,0.24386161081558574,-0.24661313711386665,0.5544466605605991,0.39826655104097825,0.6295658177097767,0.30656859807629344,0.3795642308486741,-0.2599862139080851,0.27555860072930755,-0.0905962344408437,0.1595267673464106,0.1863769846290729,0.12285601140853356,0.5518248593714271,0.5125836523970695,0.48645595131165026,0.10630463463858031,-0.11804373178468783,0.27606026446220144,0.12272595062410391,0.48397657941687583,-0.27328540128026707,0.21413504087206603,0.42781827420519564,-0.28019422226547697,0.5644198014495764,0.5189323037101957,0.647037103725268,-0.2518734384692399,-0.03849945519993355,-0.00021807535530813716,0.23926915949966301,-0.07738475619457835,-0.047468044281323216,0.21670197274062764,0.23342212709235252,0.4308226342389488,0.3753030393930532,0.13107073885532655,0.1319450123280796,0.6345797294147993,-0.1290282187270419,0.14772241172288963,-0.09393582693924397,0.466676177564124,0.4772591746094063,0.4705089671327408,0.5203492315707033
Putamen_R,-0.35073188723097254,-0.090638050919184,0.5513452873641594,0.56140506246056,0.22390747450875403,-0.34952276756555195,0.7077773490588172,0.1528631050102557,0.48168610122097194,0.8615233728721868,-0.24517306998377641,-0.34089834586850504,0.8464579870171657,0.5720705705957967,0.3347565267364231,0.7640567418121829,0.3810117661022618,0.44108657496156384,0.8415640340138836,-0.5012234728467935,0.5512204826268748,0.854771705563605,0.3987346044624854,0.012024523265745686,0.058696801454160924,0.5725419473338432,0.45907386306529857,0.8221047022200143,0.746475721665802,-0.04263439313860562,0.6292930759635402,-0.05877569662990518,-0.35430123028283633,0.5368599295998769,0.8292427868996091,0.6959641004455495,0.18981414635936536,0.007301267272136727,0.8606830790339953,0.2763957471990677,0.7766364920183939,0.8552105270483769,-0.23357028920490197,-0.02875091852914754,0.3851878865230845,-0.25023790820310043,0.40703125855279415,0.15588699895723201,0.5620273347048182,0.20656459465404425,0.4689921177161956,0.37968767927377345,0.8328010560759763,0.0468058055830521,0.49810867272947895,0.34020984825599876,-0.23760253303125112,0.43643809243678566,0.0015851142180276863,0.3793519357647527,0.5986451403486927,0.6233237595392115,0.03066565160464864,0.5809864643016784,-0.0733777039082956,-0.08738512068598496,0.6926123162118558,0.034735254082781136,0.5640978442152825,0.33992237116489177,0.44627738201075334,0.1510752117581376,0.5254751216196593,1.0,0.6498517632780407,0.7019879785952399,0.28439449441178083,-0.2420253807840767,-0.2298750698281284,0.8088128384982993,0.42037470374155117,0.4707513663685405,0.13134244820164534,0.2772879835705007,-0.3054355362276046,0.6142669565143521,-0.05443175382892373,0.6135522444678548,-0.31989843156899367,0.5042670452190249,0.45882435846567243,0.16760082528741319,0.4945008900657906,0.5487998041091103,-0.1558722289021971,-0.26532861271847175,0.08247257980820377,0.4705259298818983,-0.24367787105012353,0.5454307152618358,0.8171239879056601,-0.2491374284497642,0.1148112668438649,0.8278311331208643,0.3967655147534214,-0.25469450649724323,0.4888242736547929,0.5645106975640842,0.40478557770533136,0.1296653022084279,0.11840142439500961,0.42565930355139486,0.7429391226630776,0.896556027991794,0.32770302448595945,0.38021837264673286,-0.09217323896730359,0.8469386416792637,0.4845891118764015,0.2446899911196041,-0.4106427849440065,0.8095668554941208,0.74180261185916,0.638700905086063,0.294574582231046
Frontal_Inf_Orb_2_L,-0.12153345796668528,-0.12479383436622593,0.37098820703920515,0.5635013969134344,0.010009481283228077,-0.11828298738410459,0.7036333457284437,0.2820930998011421,0.088681593331949,0.7054117917788872,0.06806829029176825,0.005139699754746525,0.4610842008992695,0.6088166842968542,0.5389668170955865,0.8414503440419271,0.20678400110715503,0.4625706696877588,0.4931154413110356,-0.5424879510054289,0.31395192834134966,0.6298922397734412,0.21889778529468526,-0.11220623358676975,0.1694157852263213,0.7430704024381628,0.4613448086473466,0.5569056043057177,0.5131105465447219,0.016363853821799723,0.3917257102240418,0.17026617356626134,-0.035737652083470565,0.24050266431873912,0.6575980100495401,0.513423520644667,-0.25974918167889666,0.1241166505088725,0.6585683559898353,0.1672875866703084,0.3946191217663906,0.5292846326784619,0.07127550434517306,-0.1222664177944099,0.3556024923974139,-0.5234536324223474,0.10332198284053147,0.12651279874080684,0.38631901169700344,0.3287004638106042,0.3040916248093396,0.4780335485573349,0.6591887960510318,0.01761013766638308,0.22002496874430477,0.1783396037948927,-0.5355857968606811,0.16153946357343715,-0.06628019742812605,0.4328827671639355,0.5283786688688618,0.5053772193700107,0.17275107912924945,0.26097597909188847,-0.4845590952496121,0.11962847699301121,0.299325358236609,0.11677650257876154,0.5363670498566934,0.10278850795951347,0.3555443990053424,0.05292471286919296,0.14322538830471704,0.6498517632780407,1.0,0.4722409471654302,0.14971537403563037,-0.2558724068288322,0.08638878857089616,0.5579204399624628,0.18321351572350209,0.23186656956141474,0.047038193907517165,0.3605855961991043,-0.0406480204149897,0.7419590865054357,0.08414859721666243,0.5567473790976248,-0.5242657893692928,0.6039539159275513,0.1002350939076399,0.06138033623686904,0.3935696942684101,0.5619523725074801,-0.32789104515055656,-0.336733424303744,0.024677425501101764,0.4790319724391069,0.10768713868928717,0.6107040506879543,0.48053454872037654,0.057796566476325355,-0.2854013089613388,0.45416236549867933,0.16592659234389856,0.0679131872527442,0.6234679177773806,0.6104245609709767,0.3828578466801714,0.01805265858991514,0.4456463158907579,0.44819007360315166,0.7538444601787786,0.7373605461078517,0.22955175825753374,0.37420741551029557,-0.29139145561772045,0.5169187192876101,0.5042595939713034,0.3815444735541814,-0.25776055508245727,0.6510364643379271,0.6487625234604129,0.40305500641289127,0.15753308154278037
Heschl_R,-0.32456871924250597,-0.029091819995360015,0.34107974299103533,0.46776849867571,0.29744073052820946,-0.4741365360153188,0.7593447276519848,0.2613748239078589,0.4819799516220635,0.6694752387033338,-0.4245546496808181,-0.5138179988906019,0.7486740227646679,0.5033981704962981,0.255358195900264,0.5002188839186844,0.46767016558422164,0.48005142450121424,0.719827597503376,-0.34011055091657566,0.38006931316352566,0.5824197616455902,0.21817801675140872,0.0823213343034681,0.19554555861476866,0.43090552342168453,0.4179077387072666,0.8172942348785263,0.4824980733038177,-0.02058608112688981,0.5267507148976174,0.10628372055254293,-0.5521410397913505,0.3137608080624352,0.5659269030223079,0.6243557357892184,0.27790649040173543,-0.031150985687875707,0.547248998073959,0.33650148458984125,0.5445109686755196,0.7101065716537064,-0.44456791287794056,-0.12414237011104515,0.28947107633717817,-0.07371065304232849,0.34075693587951583,0.16513508491102333,0.7466851608791479,0.256523233724489,0.27917946258061843,0.30435107400240224,0.5899133326388719,-0.19505724299938013,0.6961247838679774,0.13099418135583338,-0.29481265887254043,0.15321887559962924,0.02329986941424441,0.5749465635395975,0.567969853850249,0.6365503190134217,0.015874603208920063,0.685543323212768,0.04836976858382447,-0.1932032900650764,0.6710455197275089,-0.03413300199020557,0.47677000225210914,0.3556247238661838,0.25301883504383843,0.0774480032305316,0.3623761843192171,0.7019879785952399,0.4722409471654302,1.0,0.1170005760621468,-0.12599245237047332,-0.45464691757007974,0.5444678260450616,0.22593538115769343,0.45284008175798657,0.27801316581753654,0.15085076218875462,-0.48320896016714127,0.49091639755396355,-0.2806007393661888,0.5148719168000917,-0.05392436496606179,0.2954654635893624,0.33854162063655463,0.09842932865702775,0.36097942237690034,0.5280353361741342,0.0006454289529781093,-0.11382131983568354,0.1706006081426943,0.48199117184910034,-0.45132951806981386,0.44137235331121644,0.5714296150518386,-0.4581861878223197,0.20354383266754386,0.6439063900695254,0.04127118196713391,-0.453363509970191,0.29256291820666924,0.32447180412699833,0.4162040711071844,-0.04378203423976314,0.14284841718538166,0.5783474348552256,0.593474805704458,0.608293815461845,0.5348871362422902,0.10827118819204468,-0.29610397969996854,0.7069890906904424,0.46401511373044396,0.3490817363284623,-0.5353039534020316,0.5871951509916823,0.5192732023259055,0.5576491972819538,0.33073175589750214
Cerebellum_Crus1_L,0.1443158044344141,0.42966886684216393,0.12754274887949096,0.20571064208657927,0.47872232768580003,-0.08392551725368713,0.23854844735207117,-0.2569663393478162,0.38521074886310114,0.3676199767565828,-0.004641290733606731,-0.18522859613444523,0.23762685407632153,0.07398477836138036,-0.08275472826813011,0.34097812468607724,0.20080508282963527,-0.022128970716020015,0.4126217889658015,-0.027041082617331437,0.4290743676403036,0.48832147124984693,0.3293880010757772,0.2791066565373267,0.4146542044704851,0.15192746627865242,0.16177071299197945,0.3267926232826285,0.20462264441185768,0.19284137109218435,0.05165485835964062,0.02901222497918358,-0.16083425138166704,0.21118955278109117,0.4404160060382188,0.37600807237043493,0.2497102236786652,0.19285057268484646,0.40156952301858956,0.2943465515471402,0.43503316431211425,0.4262802667445596,-0.1363408605659043,0.4461818393864341,0.5483810532148616,0.13505332765222647,0.36602867690141755,0.5399817880242098,0.12372138874984798,0.3056116943370798,0.20406919450252478,-0.08311759920715282,0.36768559334966106,0.258904215270998,0.23432679559888528,0.2939727703379985,0.17699969976962152,0.30346814236457365,0.20708634270045154,0.08384852696916563,0.5230417939469709,0.39081962432040546,0.18023505852418217,0.04915449199358995,0.18390288388446113,-0.09450087189905483,0.3924612659706786,0.2965881599533947,0.18541346488454483,0.013243879516427888,0.45088037577994877,0.4386679043162835,0.3690291397044741,0.28439449441178083,0.14971537403563037,0.1170005760621468,1.0,0.21916006852553654,-0.12982096804519908,0.14645901823454727,0.4310029127073548,0.3961827659711246,0.4194878050957447,0.46178023995199896,-0.1908505239535646,0.3672345115533891,0.1036342325216736,-0.035467310849286435,-0.03618483455716498,0.4736744292762524,0.25990831831515465,0.521030818187998,0.31083755816776526,0.17330958109528877,-0.32930225242266503,0.23248302229458925,0.3149662804156138,0.13294512404631942,-0.2295383042841393,0.2764741752202123,0.24428193366587864,-0.16842940463344622,0.2860610839503247,0.24634190781746534,0.30519134184179886,-0.10185738860450858,0.12544283755523097,0.0962955058023586,0.3118277758261347,-0.27254248977522394,0.1966800362393122,-0.09797254831456867,0.13582085394759838,0.33350212941465107,0.45050593622121116,0.29573308539854,-0.022681093854675954,0.4906767011877434,-0.04940412601378151,0.27805947938624925,-0.04294030316103443,0.31466461233458537,0.1947175609735057,0.3862383351178608,0.4837032032018922
Parietal_Inf_L,0.8033979325141424,0.6102348407537568,0.022382068248672102,0.054836609233384015,0.5884818620449805,0.4849912324776684,-0.2936764766441297,0.14417127074114314,0.5411391840706745,-0.2478920481550108,0.3761688393567045,0.263584645922971,-0.028258106350039218,-0.6414054383416244,-0.0774921384704464,-0.24452718185744327,0.15998794100159341,0.2539420764333306,-0.03329319259832396,0.6471491642410667,0.11005534262321753,-0.14441157099921753,0.29453848250870746,0.9150454685547627,0.48301060997181133,-0.5111622974374648,-0.6283625926922497,-0.1536006134439044,-0.07954546112781011,0.4961552905711064,0.23534799012040075,0.13787708585769404,0.31240079797267956,0.04433244900641739,-0.019993082399455367,-0.15387873828876436,0.6124655004673375,0.17650442072010805,-0.17723496145306947,0.2405379187299027,0.21884889189096282,-0.055222010392237494,0.17978812527089588,0.2860165918513066,0.025471910115305234,0.7160346100660498,0.6554684976681809,0.2525945342724859,0.01955968838961687,0.28238686552639525,0.2955472415342686,-0.37603939427671434,-0.10386624086099612,0.2980795471907107,-0.3581141618388529,0.11431417843014548,0.46575926828020553,-0.09405514128176197,0.46097807383542266,0.12461479163089105,-0.1601719644274149,-0.16792336032432303,0.22692393552392098,0.25514874515593877,0.6917293825071789,0.2158867636512372,0.3275384769716628,0.11694096879761062,-0.5226352456322463,0.4292967579243415,-0.13886166463339464,0.37390977908080614,0.24386161081558574,-0.2420253807840767,-0.2558724068288322,-0.12599245237047332,0.21916006852553654,1.0,0.17714432390200197,-0.03044657346064496,-0.1933763499619916,0.5526485650999154,0.304917198893394,0.5502864582149903,0.2297015825474038,-0.26791062904381524,0.3174050643833891,-0.44630035455517925,0.6976154255257463,-0.47919477503710295,0.29284734495949977,0.6608582434911897,0.20560375746378287,-0.2757524622522871,0.10973046372726761,0.9106455028249835,0.12113607659549415,0.08914174898095238,0.15814448549657303,-0.4268950735616026,-0.3609393166784128,0.13650744545031315,0.7016532559409457,-0.08878602566988497,0.3125392442101874,0.20813035696920051,-0.6949719198172174,-0.7151265013045646,-0.1933390366765087,-0.3165879556975476,0.0354787993532173,0.21442717969600014,-0.41669288021620726,-0.27656904090865597,0.19597185805139875,-0.4967210967056717,-0.03382560200132631,0.023616292486903064,-0.7263221222288936,-0.04843335924828774,0.5879540431732465,0.04343059851895281,0.17171797391659954,-0.07580023495461394,0.6306406995139049
