,ParaHippocampal_L,Frontal_Mid_2_R,Olfactory_L,OFClat_R,Vermis_9,Temporal_Pole_Sup_L,Temporal_Inf_L,Thal_VL_R,Cingulate_Mid_L,Thal_VPL_L,Caudate_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,ACC_sup_R,Temporal_Mid_L,OFClat_L,Thal_PuA_R,Thal_MDm_R,Supp_Motor_Area_L,Occipital_Sup_R,Parietal_Sup_R,Pallidum_L,Cingulate_Post_R,Cerebellum_8_R,Putamen_L,Fusiform_R,Angular_L,OFCant_L,Insula_R,Postcentral_R,OFCmed_R,Cerebellum_4_5_L,Vermis_1_2,Cingulate_Post_L,Paracentral_Lobule_L,Cerebellum_9_R,Thal_MDl_L,Vermis_7,Thal_LGN_L,OFCmed_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,ACC_sub_L,ACC_pre_R,Cerebellum_8_L,OFCpost_R,Lingual_L,Amygdala_L,Occipital_Sup_L,Postcentral_L,Frontal_Med_Orb_L,Heschl_R,Thal_PuM_R,Cuneus_L,Supp_Motor_Area_R,Calcarine_R,Vermis_10,Thal_IL_R,Hippocampus_L,Frontal_Inf_Orb_2_L,Thal_PuM_L,Parietal_Inf_R,Vermis_4_5,Lingual_R,Temporal_Pole_Mid_R,Thal_VA_R,Temporal_Inf_R,SupraMarginal_L,Putamen_R,Olfactory_R,Frontal_Mid_2_L,Vermis_3,Thal_PuI_L,SN_pr_L,Pallidum_R
Postcentral_R,-0.15420368215773544,0.21473335195027113,-0.45238914399319974,-0.06384612677957138,0.19577602004543876,-0.46047519074160204,-0.30447859889051215,0.18856840295207608,0.40872645018771064,0.23957024055292417,-0.3208271494619777,-0.01826311405135146,-0.21660333449268815,-0.08209675459191129,-0.4109121702393161,-0.2862679864519499,0.4558713033237482,0.5696807355115779,0.6666984535677414,-0.3474618233450307,-0.23441800956212364,-0.030118731956030993,0.3045486127970838,0.4575666181378788,0.0768624885083822,0.2083339403688511,0.29527259285279583,0.1262094602940924,-0.2393957267784153,1.0,-0.6752795813885427,0.5523189135472735,0.0684964207706826,0.490835481350711,0.8770015249115767,-0.4179910554311069,0.006964949327566194,0.10082351913199218,0.6884556064275097,-0.686017561965414,-0.15540489937444096,-0.23347970016305272,-0.04885722582570127,-0.14877263886221326,-0.11797992908054038,0.09185227431585996,-0.20166015451032868,-0.4202268334980439,-0.31180032918894485,0.6690204704901128,-0.20011796773146898,0.04836976858382447,0.294293946221149,0.008887867877664279,0.8358077532068573,0.200018098231288,0.046586264810475835,0.33088025122465925,-0.40637044195512917,-0.4845590952496121,0.20150337258906253,0.6727217265480164,-0.008209628820640927,0.02150230056531575,-0.5667163745123771,0.273115500124634,0.07709628770338309,0.4902490850977938,-0.0733777039082956,-0.48736270669595994,-0.02321347018112058,0.5076627085983433,-0.02998251507366101,0.040017734402046715,0.0006991369441946134
OFCmed_R,0.36632209808669985,0.41062623244718405,0.6082597509596376,0.5513431610320806,0.08874703065346674,0.7734365456516102,0.49850327333054856,0.14720275648671463,0.10010739139126774,0.05395458047480667,0.7690376191039421,-0.035464230052101454,0.6854948545832431,0.5640217650684021,0.3939370637610981,0.6475913283850524,0.0032709064007389117,-0.17349751183461667,-0.15449718440463683,0.004828779461520609,-0.0984015339840076,0.43701271317436463,0.19566582775414168,-0.16272795430021286,0.3672887077991018,0.1747712133758109,-0.3760028608525331,0.101555885339891,0.652275782020067,-0.6752795813885427,1.0,-0.0057150117571429,0.35730549975742376,-0.04485945370157617,-0.7777994709793757,0.6922966013755233,0.2611305123455571,0.01445563081083247,-0.43619236104173226,0.8138625627270323,-0.036508144201956166,0.5464057351724341,0.29751815801154224,0.604147800759221,0.47180682522568346,0.2485405298214133,0.06854753853910316,0.49156300337150166,-0.013588666346065129,-0.38656851386194296,0.20872142900606622,0.43090552342168453,0.2220847670019284,-0.2903101617454823,-0.4428601412342932,-0.04622312310237394,0.262771239412651,-0.07321918876919378,0.6400993666063464,0.7430704024381628,0.16052094678622597,-0.7564672067804077,0.01145408937377356,0.03879970843454901,0.7875025565217635,0.17565382154343026,-0.09334519068332298,-0.2444476803463371,0.5725419473338432,0.6532381417669236,0.46076505834608344,-0.31072822157487395,0.2751740088267512,0.33900632124359903,0.34957154650920963
Cerebellum_4_5_L,0.13587578305431877,0.5559175007524564,-0.022526729017152892,0.2258057612814094,0.6165929168124799,0.17721487599923766,0.21010814255097254,0.29788354791441574,0.6372862651864889,0.40116634657612277,0.17164214924243174,0.06133561797312235,0.2925946591467207,0.37868457736025396,0.1208713728130003,0.1425622223303944,0.5203492315707033,0.5062765118506736,0.6775927198097076,-0.24864866441497463,-0.19513095651119658,0.29842523239154833,0.5755268491681845,0.4089452604246727,0.34420278047723024,0.6260238197190001,0.36993734933690614,0.19997530935621946,0.308270964430189,0.5523189135472735,-0.0057150117571429,1.0,0.28793739623563513,0.647172751636547,0.4281791392006214,0.11594285585027989,0.3047079812149302,0.2880607854868477,0.5296494002783777,-0.22479694587200383,-0.01663934432107379,0.24399320204130762,0.05039885292893681,0.292264741788974,0.3173228323815946,0.3994090241668993,0.06351329536510443,-0.17151995957818744,-0.20707364319204538,0.6442996615729708,-0.11281041975744564,0.33073175589750214,0.47430273831051195,0.00964740947249671,0.5864293427662014,0.4871926725838383,0.49344466425124206,0.3476786775649544,-0.08187928289096207,0.15753308154278037,0.4237505302576714,0.1774193173567863,0.3258364926585528,0.31345567298901933,-0.12445296708171304,0.5238349299160928,0.2193357133705771,0.66816062002045,0.294574582231046,-0.12677334979718044,0.385297945233196,0.7409737626577121,0.21454684965492413,0.3918278241387708,0.231717234678881
Vermis_1_2,0.43076868178802064,0.6643651134910974,0.3222141153207807,0.5013291839912899,0.04154345271304334,0.32223331224735774,0.21930754073085956,0.38062131264821747,0.5930405300414994,0.39108918884196353,0.671448988882054,-0.013301827206418246,0.6184424571219925,0.5850305844663443,0.10865130902414048,0.43031559726047186,0.4338071410273691,0.460197894925391,0.5670928968353437,-0.25251382900996067,-0.24943706343686647,0.5596395402914909,0.6024992329158186,0.3544067976163303,0.6366300775733189,0.334691789706289,-0.18414911518500549,0.15991810324966954,0.5252921974746438,0.0684964207706826,0.35730549975742376,0.28793739623563513,1.0,0.5050855245694025,-0.10597619198285393,0.5095287621182429,0.4625293697484723,-0.20256771102480234,0.09116193141748272,0.3081148953217467,-0.10279994226803166,0.4555678164717044,0.3089252159260093,0.5965292410340743,0.6061603639561295,0.32664664566664886,0.10238724961690407,0.25762427049445885,-0.18830356985220933,0.19568135911845966,0.09841989203986916,0.6861038656710149,0.6142211557200093,-0.23757234618392994,0.35260401985912565,0.11477027489717884,0.23765385813610443,0.3315751805783501,0.5602881978395453,0.4724987961761057,0.4067645052842736,-0.3079421505523154,0.07121254565943713,0.16850930359506755,0.35865103505781537,0.5011875622155836,-0.13966563615129252,0.16001649030206522,0.6814144308028063,0.36235516270265383,0.6403940349628536,-0.11680718081691019,0.5619485901153193,0.4692612077148096,0.5031315589507669
Cingulate_Post_L,0.20020944408333052,0.6123644929485804,-0.009094215683485962,0.2444171387240594,0.3393892443071378,0.05320382130875048,0.030185523560246307,0.4781210875774687,0.8335262432105471,0.6800459361848818,0.27927416514387443,0.15665944877857715,0.3682383670481534,0.44596513089482465,0.16851622131425578,0.10647044685686333,0.6295658177097767,0.584696631724028,0.774313948708897,-0.0968907685044701,-0.06727891597907225,0.4298683489689084,0.7691834341176169,0.515963996969619,0.511990612376233,0.37581435440399774,0.3899046718005537,0.2657551199593931,0.25328764198814135,0.490835481350711,-0.04485945370157617,0.647172751636547,0.5050855245694025,1.0,0.32906410564576744,0.15561332339837985,0.46729680392880024,0.01529856700890458,0.42301485306425507,-0.23028866870359782,0.11044810202090137,0.20730626589899567,0.08444318538578312,0.41533664891296895,0.4038021938714855,0.3346071216172718,0.1874541837239251,-0.13613113015654987,-0.06149084377039152,0.7316518811314225,-0.1224765685976696,0.45284008175798657,0.6247043859449203,0.11537372793293735,0.6086908765641753,0.46705211352108417,0.37330946918132446,0.5717469193666516,0.104955304831663,0.23186656956141474,0.6026120271983947,0.14556890751882445,0.1851753784890364,0.22156609913530417,-0.13404945677816765,0.5940984492333566,0.24239920336915435,0.6853525652748802,0.4707513663685405,-0.0640954719061495,0.559050515577897,0.41862045100659767,0.35924343855362256,0.48297037199844095,0.3855738390908694
Paracentral_Lobule_L,-0.2844745567802559,-0.0966004918325808,-0.6215894856147391,-0.35661703576332543,0.01847153278709171,-0.6511774645725942,-0.24633328593621193,0.04022808599864461,0.2047251274122557,0.13884369739374017,-0.5380087956075655,0.18259006349487822,-0.4453084004416309,-0.3433635639392724,-0.37322678062098197,-0.4837736394767818,0.22825225679513947,0.44503978278441786,0.513544145082939,-0.05041841903394292,0.07771417038493261,-0.16859421319196202,0.08900738016529049,0.3471309416256661,-0.10437216447996235,0.14695941080703356,0.49400180342767896,0.0035000304778859373,-0.49067335810370827,0.8770015249115767,-0.7777994709793757,0.4281791392006214,-0.10597619198285393,0.32906410564576744,1.0,-0.5791920753980484,-0.0069631494433182355,0.10553956748461166,0.7279599125563031,-0.7999085540849226,0.04402216671676715,-0.462175465742662,-0.08859145269141773,-0.376005695610193,-0.3032337808018869,-0.12306528847928279,-0.09893303893521037,-0.5365343549763141,-0.0020096921004042457,0.7105106135666013,-0.1849716196890842,-0.211185763348135,0.08079315608320603,0.31922250093237176,0.7352145515366866,0.06987611623959886,-0.13282920051757074,0.24990372233548125,-0.48999354269153517,-0.5817424688852597,0.1042176987736783,0.7766657723853541,-0.05998384222042827,-0.010298002080533655,-0.7049469195349519,0.07556762287008706,0.15374118554085356,0.4918582479874565,-0.3475581446153307,-0.6003655453510256,-0.16186105935116832,0.46147110474241293,-0.04902470535776903,-0.09467816309107133,-0.19233562902529466
Cerebellum_9_R,0.40105634111707117,0.453142439703347,0.5753783939297764,0.3559496927159055,0.32461462547571796,0.7823295421272864,0.339906374101026,0.2637283707220967,0.2965248487519128,0.24222360310360105,0.6706111032097286,-0.21811646795145406,0.5903343848014563,0.5707896796402718,0.5189481212777238,0.5525175273328504,0.21733066408307666,0.0004595186957311858,0.1261774776498515,-0.11144036283132282,-0.17350664960021078,0.3865818116000961,0.44331854194790404,-0.13847509843316316,0.4311367245401935,0.30371225258367557,-0.23834953633876022,0.11120355239718997,0.6939494107748124,-0.4179910554311069,0.6922966013755233,0.11594285585027989,0.5095287621182429,0.15561332339837985,-0.5791920753980484,1.0,0.2917771122365091,-0.10001059530892839,-0.3096466815093983,0.5697580425438075,0.029103587682520304,0.4916538449209205,0.05019670369407217,0.522445075080658,0.6165232379031804,0.514291536829999,0.3806200894869024,0.4718000412336631,-0.1008437178602089,-0.16494994275945135,-0.011635216090282778,0.5489903879798288,0.35600441585573656,-0.22588832908510403,-0.10564081070349099,0.38966324435702515,0.5537373711925695,0.007869072787079403,0.550929717535788,0.5472382636620142,0.26119653711131985,-0.6378528772683718,0.3128117380789173,0.4746029038528968,0.6187051439428128,0.3190662080812635,-0.025193243002538872,-0.012713964561374436,0.5640476867630078,0.5454436206636694,0.47085030852056087,-0.11286282603256662,0.36962708738517935,0.5260050900619178,0.38347802736889397
Thal_MDl_L,0.11165535176037472,0.3479837873978815,-0.013327263084552168,0.17990548037365267,0.0751786885875149,0.2274656964135294,0.4683397489953664,0.1577981331172174,0.571903581902325,0.47448723106488716,0.3734665784673625,0.04554205779627401,0.39082869991788066,0.3497733505506841,0.3423536606677924,0.2527200325198635,0.21670197274062764,0.5311668450699845,0.4679753034824811,0.10755013083958238,0.07195481951096681,0.4169828265524555,0.4243504193624968,0.12211763564459753,0.43666747929504524,0.19620945288514965,0.17289482007091564,0.19440479910889077,0.3727563919483655,0.006964949327566194,0.2611305123455571,0.3047079812149302,0.4625293697484723,0.46729680392880024,-0.0069631494433182355,0.2917771122365091,1.0,0.010559978797580308,0.20647139644549822,0.042155247219955984,0.21532271421365454,0.09244476651043888,0.546944816126444,0.4003591519363724,0.3646018221549118,-0.02557736716205781,0.15382937945053687,-0.2048241412057414,0.13407649993190437,0.38575647707575805,0.006603019796685687,0.5783474348552256,0.4667128984494262,0.13967212055502437,0.26691194034505084,0.17044695774884885,-0.0022244933725670754,0.1324612101657092,0.34470224513758324,0.44819007360315166,0.39567188206315235,-0.13927983646921357,-0.09363709531344214,0.017340211961502944,0.18186962895600847,0.36745660061584307,0.02918280473707118,0.3893057000819632,0.42565930355139486,-0.030561729148497196,0.536919476038956,-0.030008231162219103,0.48318703275964164,0.272442410316463,0.10336965644214668
Vermis_7,-0.1997166390723288,0.13113674942332715,0.04594864288533139,0.035750779133689285,0.3532329845779026,0.046205477525750424,0.10097608166197572,-0.08407643410661365,-0.003373951479260902,-0.044934593500043286,-0.039992822591574315,0.014931027604846997,0.1289604949977704,0.18550644598855198,-0.01437735969261184,0.012011585175494777,-0.02489076191262464,-0.06393474022914117,0.0025710307287015394,-0.11922936861555655,-0.14400108137381276,-0.12786457803408893,-0.09676678575687306,0.0008080979307210317,-0.12372146025849283,-0.016002776655407138,0.09076745145846372,0.14939985593446722,0.0756946100084497,0.10082351913199218,0.01445563081083247,0.2880607854868477,-0.20256771102480234,0.01529856700890458,0.10553956748461166,-0.10001059530892839,0.010559978797580308,1.0,-0.04400465262195599,-0.044457249002303065,-0.07176622721328646,0.10054937242535458,-0.032340260531865575,0.11153099851778422,-0.0547773076236378,0.03621436747699857,-0.1899487375337331,-0.16410089912368253,-0.1059441765589145,0.025590334998920806,-0.018475793331515347,-0.031150985687875707,-0.10507605558239999,-0.03811298714684941,-0.07159308849181782,0.05654986367217069,0.1710395516531927,0.014223444459041662,-0.3568338824837226,0.1241166505088725,-0.0829756374470074,0.15748410343997385,0.10135456710409484,-0.14302061943258237,-0.0034085821830003283,0.03210717146821163,0.18852272326949512,0.05585940750155277,0.007301267272136727,-0.09247847312174261,0.06555019229508982,0.3737219949886594,-0.2007411973090415,-0.01633250067118177,-0.05735770376879818
Thal_LGN_L,-0.22089612791808977,0.06051684725356579,-0.5394532955091103,-0.19671386724147574,0.09545972146617279,-0.29161407100713377,-0.026434284259244066,0.10016919570005689,0.40351290486927577,0.2678622588638202,-0.2683910042591256,0.17104765462126742,-0.23210207616298983,-0.13697567983868206,-0.1472578789886727,-0.1837860594592018,0.3683579441914704,0.5701617575721603,0.5213546588604194,0.0292774909986359,0.15895106973396542,0.009075404082990738,0.2416063853498061,0.13441980341665857,0.1273001331503503,0.19465384753640982,0.5241912753360003,0.07692784890353051,-0.28406547340121047,0.6884556064275097,-0.43619236104173226,0.5296494002783777,0.09116193141748272,0.42301485306425507,0.7279599125563031,-0.3096466815093983,0.20647139644549822,-0.04400465262195599,1.0,-0.643087807916778,0.18227380096741377,-0.3547011217781825,0.10694744687123876,-0.17114913146842284,-0.19205387095284662,0.002906852925644179,-0.10403182388963052,-0.48449354850928805,0.08080572967890695,0.7237000507131348,-0.22027209074822177,-0.02759011800690606,0.27017126530656055,0.33810914935227915,0.6306910903833943,0.06952983320444976,-0.07969621443137627,0.3081234728896769,-0.24237769716118324,-0.30278697314790376,0.3656612252713755,0.40237738350785085,-0.21276555625207902,-0.023360399334468217,-0.5029171787940986,0.18250563539395923,0.1412235722079907,0.6207150697059868,-0.1335287547037364,-0.5836189579657507,0.043336288595576186,0.29229353781521467,0.14914037777325287,0.09291976270501213,-0.12306459287973741
OFCmed_L,0.5884122537614114,0.311556452784378,0.7596096157471354,0.6048581966943984,-0.05161796703119929,0.6220575507540904,0.34519251006178253,-0.02200245236354979,-0.07427625822877999,-0.13174114333420991,0.6982024866580402,-0.1339832322330481,0.5843715427841439,0.4630618670147618,0.16750760496715494,0.5777853708522047,-0.03849945519993355,-0.28959953690298884,-0.23731465902415785,-0.09602204894723992,-0.19114943700057763,0.3041172575358605,0.04401272655631006,-0.08759953539993351,0.2206151139857116,0.10782183178266498,-0.5693004627077577,0.1639823041070669,0.5587148068168286,-0.686017561965414,0.8138625627270323,-0.22479694587200383,0.3081148953217467,-0.23028866870359782,-0.7999085540849226,0.5697580425438075,0.042155247219955984,-0.044457249002303065,-0.643087807916778,1.0,-0.19667584624420814,0.6102227445354698,0.149405367808503,0.5268629082153592,0.4845837556549201,0.2616508210711988,0.02775222658374571,0.7537099097855068,-0.08860821500001495,-0.5973249206109484,0.41408915811141206,0.29256291820666924,0.02975372394413466,-0.4014655396985476,-0.46761672278587574,-0.17970000370612946,0.1684310316102036,-0.07788236238218745,0.6311088691256024,0.6234679177773806,-0.12153906008773593,-0.6763977511045376,0.06582919166248355,-0.006010755250903962,0.8356139775266762,-0.034411472565342556,-0.20587109988163785,-0.48144300366886406,0.4888242736547929,0.7469539346398781,0.32612187566067674,-0.39947817645160455,0.2491322169204888,0.09455331512212105,0.32902899690095233
Temporal_Mid_R,-0.11162894165120874,-0.2486060509271056,-0.0823570072396045,-0.2600911698972798,-0.0757162812286668,0.07601052840453286,0.30503750299891025,0.01231907950871735,0.014939676318101098,0.2203685833902493,-0.07065621334408824,0.4045181643011213,-0.07942935847256682,-0.02531117229591203,0.464068601698953,0.07721315185871885,-0.05882504882142905,0.0459533113613862,0.016979111945345918,0.7606531117497572,0.7649467709051399,0.13570560814226953,-0.05432652889552473,-0.16606512777106658,0.15930520634145132,0.04761219097656334,0.5287140137696329,-0.017761710501707228,-0.17410940032191138,-0.15540489937444096,-0.036508144201956166,-0.01663934432107379,-0.10279994226803166,0.11044810202090137,0.04402216671676715,0.029103587682520304,0.21532271421365454,-0.07176622721328646,0.18227380096741377,-0.19667584624420814,1.0,-0.25205716764956926,-0.0773133362743835,-0.06198436596591824,0.010918363297535344,-0.12373031906695035,0.5006995160860722,-0.10984372384218394,0.7501740067359507,0.2655622517961976,-0.14315250502445664,-0.1932032900650764,-0.06947595400880203,0.7399910043236813,-0.029991441372597346,0.06543862118854253,0.043705054281985525,0.19109198703441296,0.11642652877982912,0.11962847699301121,0.24223572178741518,0.0729339966474427,-0.0420284829059592,0.14295244347913125,-0.1075592694982461,0.03511036407450135,0.5169447640167877,0.2897283835967105,-0.08738512068598496,-0.09056788991068229,0.20115065331308918,-0.0729136524409237,0.29296261965576625,0.10425757070991411,-0.07152872588670635
Frontal_Inf_Orb_2_R,0.5382301247943518,0.6470993846623442,0.7381580058898974,0.6022761252218662,0.3148965570457669,0.5052511057274034,0.206951488424799,0.1800606018600298,0.3608630555375794,0.12096756760000704,0.6691660462713546,-0.17235454859814192,0.6797401326004706,0.6352306047812292,0.19662066841722523,0.4510525830226337,0.27555860072930755,0.032767806076704376,0.2009114410297563,-0.3308023891464797,-0.4094764443176468,0.3689531785098792,0.38715433153979256,0.25457836363339076,0.4363430492263407,0.3088545709344864,-0.3209497903284253,0.2664854788915596,0.7945535113674738,-0.23347970016305272,0.5464057351724341,0.24399320204130762,0.4555678164717044,0.20730626589899567,-0.462175465742662,0.4916538449209205,0.09244476651043888,0.10054937242535458,-0.3547011217781825,0.6102227445354698,-0.25205716764956926,1.0,-0.04205868774056637,0.6215134121732804,0.5686716902484216,0.5481201808591681,0.043498599038471863,0.5694499514590917,-0.32869792469339976,-0.17455047464997298,0.3200357655832785,0.49091639755396355,0.20434537565445718,-0.464171048402811,-0.05377008953246088,0.20232899777938315,0.5206515590181954,0.17254820137765942,0.382445115648561,0.7419590865054357,0.051659191378692265,-0.46273432849434704,0.39903394879338056,0.20827957221568955,0.5268098216661881,0.30782556638709074,-0.08569939991249798,-0.05563301789405077,0.6142669565143521,0.6278139280824808,0.5177455855833396,0.09265608595428175,0.2205209399039848,0.2032361024463347,0.5339030009083303
ACC_sub_L,0.04471677340337815,0.255681370811547,-0.06877802056994704,0.31653148543246384,-0.22035796557841947,0.07320999306761515,0.3281999214926153,-0.09895522004439891,0.2299840560695679,0.03792178490933664,0.3219573234547916,0.09045000342801522,0.34861732230259157,0.185201413514006,-0.046840388485142694,0.26184748569479976,0.03257647184466504,0.27753855371003144,0.14114311598144785,-0.06226761591913893,-0.0779606048114256,0.2036128109845622,0.1891921558967943,0.11780797800876203,0.10171971001200421,-0.016020455690500483,-0.15965159516278027,0.14313485541621143,0.2087036646693098,-0.04885722582570127,0.29751815801154224,0.05039885292893681,0.3089252159260093,0.08444318538578312,-0.08859145269141773,0.05019670369407217,0.546944816126444,-0.032340260531865575,0.10694744687123876,0.149405367808503,-0.0773133362743835,-0.04205868774056637,1.0,0.2656869674420057,0.15481826334271515,-0.3116172379383317,-0.2143775529818869,-0.25054263436819796,-0.08061473200801544,0.02275795294363724,0.22452353053558805,0.4504602958831464,0.27332827334152066,-0.1585910867783643,5.034722513613635e-05,-0.22736465826270805,-0.4117907274539257,-0.13824241120707734,0.29962396641308225,0.22187717070624083,0.060613044697012404,-0.15661358575194426,-0.45419012328962177,-0.4432277411840575,0.2950328510263776,-0.02286352840895681,-0.151409705530894,-0.0102133431373672,0.297176855426503,-0.09243835664322106,0.3049242883285364,-0.29464639003774923,0.16666441051167702,0.037577775993795644,-0.10774967482832172
ACC_pre_R,0.5015871590167782,0.830290018544055,0.5357885748975825,0.7372274268363473,0.2562782272030748,0.5195847717663826,0.33423643757554494,0.38686209110771014,0.5688875490681822,0.42681231797227326,0.8447293793168732,-0.0750996225053453,0.9280734386886325,0.9284752639760264,0.19204684087072907,0.5739639593667459,0.4617646649290209,0.23365958705153891,0.41799158721517976,-0.18372912042199718,-0.278352745973839,0.6483090758620262,0.562204598689702,0.28015062842110233,0.6780198628399248,0.15948868880640032,-0.2287844156111637,0.5026236201043304,0.6446342598620213,-0.14877263886221326,0.604147800759221,0.292264741788974,0.5965292410340743,0.41533664891296895,-0.376005695610193,0.522445075080658,0.4003591519363724,0.11153099851778422,-0.17114913146842284,0.5268629082153592,-0.06198436596591824,0.6215134121732804,0.2656869674420057,1.0,0.5990862196135655,0.48534708167094504,0.07373423576486424,0.38790468035180997,-0.17607014458236783,0.01844945873212105,0.0987063721745996,0.547248998073959,0.5372733727895878,-0.31375875360149663,0.08582484324292312,0.19351103077773182,0.4039738903197319,0.4100852833361712,0.4405050400078471,0.6585683559898353,0.3716900045411232,-0.4954864426285343,0.15636360765436694,0.03693124180501785,0.5047310545270984,0.5578946645679561,0.15928441009600144,0.061385757160827746,0.8606830790339953,0.4292504546208387,0.842735281032531,0.022369495270746508,0.4233214106960963,0.5523726076813795,0.6183697082820838
Cerebellum_8_L,0.6397065688458848,0.6059172508193514,0.59590412979114,0.5998163434016116,0.2548526569827466,0.5023328464303192,0.3032673765352441,0.21414699397205128,0.48492110112389275,0.22089052102157658,0.7115088876792329,0.004931889749149245,0.6488143046797696,0.6127415537713415,0.31103759109505835,0.5980006797571931,0.367765530014426,0.16643436853805194,0.4365172319445068,-0.10405318154355814,-0.14673482868983675,0.480633220983684,0.5957798899936216,0.4642647182442036,0.5895772928831331,0.5071797457823249,-0.20571619958263804,0.36729593230569973,0.6626668537758141,-0.11797992908054038,0.47180682522568346,0.3173228323815946,0.6061603639561295,0.4038021938714855,-0.3032337808018869,0.6165232379031804,0.3646018221549118,-0.0547773076236378,-0.19205387095284662,0.4845837556549201,0.010918363297535344,0.5686716902484216,0.15481826334271515,0.5990862196135655,1.0,0.4968892887079776,0.33528396662105386,0.5245081762443828,-0.07148728633571655,0.07876836881668778,0.31285944871558274,0.6243557357892184,0.41972431980688196,-0.19626694557473015,0.21997645413085157,0.2805755041654714,0.4965463841275406,0.21965167046441378,0.63383471121745,0.513423520644667,0.25816281129047036,-0.37649864493701657,0.2660880902878076,0.3567742725539348,0.5422896456065245,0.32305527229311226,0.06960291860035518,0.11174731314993402,0.6959641004455495,0.561637923038411,0.6512912435118833,0.023781368541635175,0.561381804966435,0.41110135786135715,0.47214431174489246
OFCpost_R,0.5180755025303044,0.5486217911848776,0.5554006271286206,0.3691875617994349,0.5884492230675604,0.5289027464397583,-0.07964324990348239,0.1629555419104045,0.4583941508239126,0.12375983653930879,0.4174696829567926,-0.25119487540104907,0.44164313092235097,0.5721005225805016,0.22726983858640198,0.4032345919396018,0.501350913516631,0.05572868444349606,0.39861124422554983,-0.2756286578414186,-0.2901392170864371,0.21230574340765304,0.5401234664869192,0.1432171422733716,0.3326071970222977,0.2856084320276423,-0.003723475276643576,0.5138293448734607,0.5024319909229048,0.09185227431585996,0.2485405298214133,0.3994090241668993,0.32664664566664886,0.3346071216172718,-0.12306528847928279,0.514291536829999,-0.02557736716205781,0.03621436747699857,0.002906852925644179,0.2616508210711988,-0.12373031906695035,0.5481201808591681,-0.3116172379383317,0.48534708167094504,0.4968892887079776,1.0,0.29545024806871395,0.5374155576856104,-0.2549774574487875,0.14922883872964612,0.09379457793315421,0.2660031204586011,0.19534204163755145,-0.22348839947988322,0.25071333574237775,0.48163502247738676,0.7221290845888673,0.32726897137953775,0.13101415573742053,0.25540396646226177,0.1841433765140619,-0.22760929593932513,0.3892992593142576,0.39553817450538126,0.23006332959870016,0.3674909859980696,0.12224339417048011,0.2672593646781125,0.4184181571177001,0.27482660892912275,0.36854565728247085,0.30892015820228746,0.18951564644750205,0.4289862753092528,0.3774191100237975
Lingual_L,0.3824937690023047,-0.07015591660534852,0.25125427026738567,-0.2017346944052255,0.19102334443943209,0.21079041386985248,0.1556556710564377,0.05946491358838892,0.2322105706104636,0.25332487617067817,0.048346462356531825,0.21080387070702947,0.03189485253601791,0.10448186286653487,0.7105088929786018,0.002890890103784067,-0.004623608142984431,-0.11923264994441836,0.1485621484093296,0.5269318800191766,0.5079181036845618,0.18037231800242248,0.23233636910249256,-0.0504930426650056,0.1278047427251513,0.296849417007782,0.44072592750942813,0.06702629031061512,0.08988378849469654,-0.20166015451032868,0.06854753853910316,0.06351329536510443,0.10238724961690407,0.1874541837239251,-0.09893303893521037,0.3806200894869024,0.15382937945053687,-0.1899487375337331,-0.10403182388963052,0.02775222658374571,0.5006995160860722,0.043498599038471863,-0.2143775529818869,0.07373423576486424,0.33528396662105386,0.29545024806871395,1.0,0.20097280242243182,0.5152892400695803,0.26460140069870186,0.03492547870592385,-0.03413300199020557,-0.0735962520385317,0.5442103275719165,0.1063510415227927,0.4787231181474402,0.3383224677522056,0.09663925610035846,0.18633546182734573,0.11677650257876154,0.05749502244113824,-0.06871611092506952,0.5361258123548215,0.6745705937630463,-0.012995674269971487,0.14381911957971316,0.4286405010132392,0.34458484519282145,0.034735254082781136,0.06964740465791698,0.21624960785921435,0.13131990735438837,0.3858437296490616,0.37361811857060756,0.07184195402679283
