,Fusiform_R,OFCmed_R,Postcentral_L,Frontal_Inf_Tri_L,Thal_MDm_L,Rectus_R,Occipital_Mid_L,Thal_LP_L,Vermis_3,Thal_VPL_R,Cerebellum_9_L,Cerebellum_6_L,Cerebellum_4_5_R,Temporal_Sup_R,Vermis_9,Insula_R,Vermis_7,Supp_Motor_Area_L,Pallidum_L,N_Acc_L,Thal_VPL_L,Thal_LP_R,SN_pr_L,Cerebellum_6_R,Vermis_8,Angular_L,SN_pr_R,Lingual_R,Occipital_Mid_R,Thal_VL_R,Thal_MDm_R,Angular_R,Temporal_Sup_L,Occipital_Sup_R,Cerebellum_Crus1_L,Thal_MGN_R,VTA_R,Precuneus_R,Frontal_Inf_Orb_2_L,Parietal_Sup_L,Frontal_Sup_Medial_L,ACC_sup_L,Occipital_Sup_L,Amygdala_R,Precentral_L,Heschl_L,Frontal_Sup_2_R,Cerebellum_10_L,ParaHippocampal_R,Temporal_Pole_Sup_L,Cingulate_Post_L,Frontal_Inf_Oper_R,Pallidum_R,Heschl_R,Cerebellum_3_R,Raphe_D,Cingulate_Mid_L,Amygdala_L,Fusiform_L,Cingulate_Post_R,Cerebellum_10_R,Cerebellum_8_L,Thal_VL_L,Frontal_Inf_Oper_L,SupraMarginal_R,Thal_PuA_R,Putamen_R,Thal_PuA_L,SupraMarginal_L,Cuneus_L,SN_pc_L,Thal_VA_L,Paracentral_Lobule_R,Thal_PuL_L,Calcarine_R,Frontal_Sup_2_L,Rectus_L,Occipital_Inf_R,Precuneus_L,Paracentral_Lobule_L,Hippocampus_R,N_Acc_R,Frontal_Med_Orb_L,ACC_pre_L,Caudate_L,Parietal_Sup_R,Olfactory_R,Temporal_Mid_R,LC_L,Cingulate_Mid_R,Precentral_R,Thal_VA_R,Thal_LGN_R,Parietal_Inf_L,Rolandic_Oper_L,Temporal_Mid_L,Hippocampus_L,Cerebellum_8_R,Temporal_Inf_L,ACC_pre_R,Frontal_Inf_Tri_R,Vermis_4_5,Frontal_Med_Orb_R,Olfactory_L,Cerebellum_Crus2_R,Thal_PuI_R,OFCant_L,Lingual_L,Frontal_Mid_2_R,SN_pc_R,Cerebellum_4_5_L,Rolandic_Oper_R,VTA_L,Temporal_Inf_R,Thal_AV_R
Temporal_Sup_L,0.23351759722993307,0.6276314459038689,0.05146984353119434,0.5689017234162642,0.27371336784906314,0.46795040487245043,0.16040939266839047,0.35417286275543564,-0.16570630450139012,0.1895934561886579,0.6269598374003538,0.20129453691381238,-0.09702512045633338,0.35186342284218597,0.14040350532273316,0.57984172653403,-0.22613269639491976,0.15691562032965806,0.4462853925866145,0.19037028264538491,0.32571826460920383,-0.010838024149766215,0.5101887048935165,-0.1478718441598327,0.08532148328739755,0.05761750008578631,0.6102249115056633,0.45500094060635604,0.19230868129377623,0.2222040344896791,0.05448410106615072,-0.296463024082484,1.0,0.19626108346801618,0.19204379403742342,0.1334719951365439,-0.4237496943321309,-0.14495735508740307,0.6457525856048911,0.07368557723906331,0.5462612047654276,0.33551860325754107,0.21172459412773276,0.5070676012081684,0.15717225495893739,0.7756378527696266,0.3699601863792825,0.6772809460360544,0.30731500487068836,0.6703749264612088,0.29454486437891597,0.37035080263446546,0.30031451865619624,0.5007622722990047,0.35166175102859365,-0.004628533943659277,0.3946609175240208,0.43762998803078723,0.19855436263779966,0.4611820341728595,0.5431829949608117,0.6283313028204742,0.5106676353583964,0.6449527898105639,-0.44854832230601316,0.17620140446028804,0.5085697441698042,0.5586955425090813,0.2292760769281113,0.0717609737317941,0.08466190362974822,0.3567195768031737,-0.40029950266078357,0.5475909236956252,0.3498899480457145,0.5545649149145262,0.24495098514283703,0.21212396621833318,-0.29258695236700133,-0.553087719625189,0.39301300164525654,0.014030806709445955,0.08209338575829198,0.5752083875544672,0.7010643822382973,0.12054750687366236,0.471624715001121,0.25770676827559014,-0.08337536959617639,0.35778028664379735,-0.3024348231628717,0.2835766110968428,0.2965634139995094,-0.22708374294696032,0.8435762973406941,0.7216140122401277,0.6789995704552625,0.0021625314905257312,0.4208802285383574,0.4956451427305942,0.20600779606020098,0.2991440162187877,0.3475613201442272,0.49346041859791917,0.2011100360026831,0.2662802478222717,0.14100721627538454,0.5534199956631468,0.33335575818155483,0.5061167485733234,0.06738197461375359,0.44281232742709026,0.17558216438541932,0.09863687242714624,0.08270079649494487
Occipital_Sup_R,-0.057178029862220835,0.004828779461520609,0.14478779018287252,0.1438918662122669,-0.08142735172077199,-0.0927983446489355,0.9275665157658095,0.20044756027062813,-0.23039037606694635,-0.3426692718386224,-0.11628432406245653,0.04008254434503426,-0.4113432792933424,-0.50563947124137,-0.26792075703859103,-0.3444490145297697,-0.11922936861555655,-0.22524556497593654,-0.022664587195466577,0.0339375100268446,0.06849885064879767,-0.1052396110196139,-0.08212785025962584,-0.05978676074099323,-0.27004649301606404,0.5104449105185533,-0.17659562650635863,0.05841118725620936,0.9547104615147383,-0.18716605081890939,-0.1457309880170289,0.5980055988028351,0.19626108346801618,1.0,-0.16842940463344622,-0.08819078431476157,-0.06621804287562141,0.12290650199212053,0.057796566476325355,0.9042740693177631,-0.11553658317717025,-0.2283861902719383,0.9359830613008377,-0.13813422773273237,0.02199265039280256,0.30422802330792564,-0.47699984895126035,-0.041638547094149304,-0.2885539670699021,-0.049744540437377034,-0.0968907685044701,-0.4670484706308851,-0.22180624414837363,-0.4581861878223197,-0.38679775723483417,0.10073091330796086,-0.15261616671562536,-0.04786022885080188,0.3514470167431059,-0.2655440570306979,-0.015810568418434517,-0.10405318154355814,-0.042942078076033,0.16198131335898097,-0.2806658867098144,-0.28019422226547697,-0.2491374284497642,-0.09361890306955978,0.1287823946047194,0.8308753695286071,-0.05579829724219421,0.052176451575898335,-0.10167384565652376,0.21870770901241207,-0.1326620413521734,-0.023629660215414138,-0.023837854733680497,0.9307823711301467,0.3036797259415976,-0.05041841903394292,-0.22810951586707875,-0.08296516450605165,0.010459271570854078,-0.09309012838531544,-0.06756548513949152,0.9325685884752825,-0.12438878695364183,0.7606531117497572,-0.06396060837966584,-0.2998874034847215,-0.35513107484174444,-0.20820280574757624,-0.21398021903755102,0.13650744545031315,0.1141630157661126,0.4713447161027501,0.08949172708566829,-0.26586461632524233,0.2947936885829703,-0.18372912042199718,-0.479844030162298,-0.08437128223462718,0.1262912242435935,-0.11446718397168981,0.13943716535415857,-0.3064028767918022,-0.02145159710117957,0.5269318800191766,-0.47951506287873663,-0.21978356816406713,-0.24864866441497463,-0.505895811039018,-0.06528293973404645,0.46494964669704697,-0.041556758997107826
Cerebellum_Crus1_L,0.2943465515471402,0.15192746627865242,0.2791066565373267,0.1947175609735057,0.05165485835964062,0.0962955058023586,-0.18522859613444523,0.06648284943821599,0.42966886684216393,0.04915449199358995,0.3118277758261347,0.46178023995199896,0.47872232768580003,0.23432679559888528,0.5399817880242098,0.23854844735207117,0.19285057268484646,0.38521074886310114,0.20462264441185768,0.08036710701120477,0.20406919450252478,-0.2569663393478162,0.4290743676403036,0.20708634270045154,0.4146542044704851,0.1443158044344141,0.39081962432040546,0.3149662804156138,-0.12982096804519908,0.21118955278109117,0.013243879516427888,-0.04294030316103443,0.19204379403742342,-0.16842940463344622,1.0,0.3293880010757772,0.17699969976962152,0.23248302229458925,0.14971537403563037,-0.16083425138166704,0.36768559334966106,0.43503316431211425,-0.1363408605659043,0.16177071299197945,0.36602867690141755,0.20571064208657927,0.4126217889658015,0.061782296008912004,0.3574530356602543,0.2764741752202123,0.3961827659711246,0.4262802667445596,0.33752699246995194,0.1170005760621468,0.45050593622121116,-0.27254248977522394,0.44017181842948144,0.29573308539854,0.2147691989634204,0.483922656719983,-0.04940412601378151,0.37600807237043493,0.1543123507971863,0.2925742101660671,0.13505332765222647,0.3690291397044741,0.28439449441178083,0.13294512404631942,0.3278735629966032,-0.08392551725368713,0.5597961488042269,-0.022128970716020015,-0.03618483455716498,0.3056116943370798,0.4194878050957447,0.4404160060382188,-0.10321112442713638,-0.10185738860450858,-0.007627407465745571,0.03812492820902972,0.24634190781746534,-0.054436879803869985,0.09521027909894131,0.28257863259094335,0.33350212941465107,-0.1908505239535646,0.12053059972822945,-0.09450087189905483,0.4461818393864341,0.3924612659706786,0.2860610839503247,0.3503012035108465,0.4310029127073548,0.21916006852553654,0.13582085394759838,0.1966800362393122,-0.035467310849286435,0.23443185547114845,-0.08275472826813011,0.40156952301858956,0.23762685407632153,0.4418514220064312,-0.08311759920715282,0.4736744292762524,0.12496898593216588,0.3043159395692741,0.2939727703379985,0.2965881599533947,0.4906767011877434,0.17330958109528877,0.4837032032018922,0.3267926232826285,0.4386679043162835,0.258904215270998,0.06297028026822275
Thal_MGN_R,0.256574405761641,0.008012832401637944,0.41713344843183253,0.451399641198671,0.30852364978126484,0.03896297453036074,-0.07178079197873706,0.3480881124895672,0.2920392343703914,0.4666831873493016,0.11890848106593305,0.43479697158031033,0.34993913890722117,0.08462052399187593,0.19042757990307949,0.1266399148673774,0.09857225489400438,0.4857125907415402,0.5716284814723794,0.5694904906036737,0.6274338306518937,0.16085824143104563,0.43577809141733365,0.1900510558708801,0.317906281297489,0.17964558878153433,0.22818214866477837,0.22491021629473776,-0.08090825759240985,0.7321332687188843,0.2572434567967292,0.06807728693706519,0.1334719951365439,-0.08819078431476157,0.3293880010757772,1.0,0.16107626249508242,0.3015688031476389,0.21889778529468526,-0.021869962441208323,0.32724111118463517,0.46195816774424187,-0.046168310915584126,-0.10521636680511513,0.48671745064298216,0.38793794250430674,0.42455944129411455,0.002296315989680008,0.4300081094003502,-0.05533080450426204,0.5785467732269121,0.49545561176441005,0.6993330178550491,0.21817801675140872,0.16158972617059905,-0.021664068209934353,0.47237910013450546,-0.06691112242034321,0.289295570068085,0.40735143088541115,-0.13812614474487186,0.24949691385899858,0.5906057599488126,0.4626765223159505,0.1509201188975317,0.47106054831298366,0.3987346044624854,0.329993990498414,0.337175778249782,0.047161857344328505,0.4989963174304569,0.28296522450873657,0.10215571199479735,0.1268144969449736,0.23701214283914512,0.4212070304403207,0.09998447263897646,-0.0932205245352653,0.2525163302118747,0.2281895681167814,0.49730851287532474,0.3737056202382256,-0.20484909083055683,0.3035274586784575,0.34812152171325955,-0.09486693223949566,0.18045963280239333,0.06070753395861795,0.026160953924352866,0.44059450667288597,0.4160970929153409,0.6071525560549205,0.649883994698284,0.29453848250870746,0.16423580535739596,0.06598636752579888,0.08350847155637785,0.37751847024514507,-0.013804713525959933,0.36386019820508847,0.42314824633840326,0.2303789998303237,-0.17548809471303556,0.0466162657427387,-0.00031023545026981017,0.33663550012312715,0.033397550002041074,0.16356162721702786,0.49298353978723036,0.12698397362277428,0.40545163276987795,0.3569878469582977,0.4690074339829578,0.2896617585180872,0.08127559908997929
VTA_R,0.10653528210865433,-0.6509542312034587,0.41802172427409906,-0.20775378451301818,0.06293740327353696,-0.5033644547543813,0.051122332260209374,-0.315062248286879,0.4229889775827706,0.0837199322655461,-0.11725549338742776,0.06608826260351362,0.4089485935503612,-0.20181483674010947,0.2620707746026491,-0.3655902229441144,0.07335015534605589,0.33612988388243537,-0.14948589644942747,-0.0047645053223312715,0.03867891989276171,-0.2586832507612518,0.014086163246845775,0.4362687781678867,0.1026361744365983,0.3344444116775964,-0.20166444168065542,0.11754848150375197,-0.011739967538921732,0.08060411752402463,0.27147981957791295,0.24461664142346295,-0.4237496943321309,-0.06621804287562141,0.17699969976962152,0.16107626249508242,1.0,0.570211464270341,-0.5355857968606811,0.09566578884735333,-0.29293023049011996,0.11982728707610532,-0.03338500437943996,-0.27862486904332023,0.37420499940624286,-0.16274263149169824,-0.03257448069656823,-0.5537635359206937,-0.17035524503576682,-0.2517466191894965,0.19066934821931897,-0.08672641392077396,-0.07161859471859167,-0.29481265887254043,0.08971697131255513,-0.2229762295093823,0.03108677240755451,-0.22101638470020019,-0.027676571601955552,0.05207277509256655,-0.7118523049896074,-0.21213095470696125,0.008976485218404988,-0.050851564672254934,0.7118189867114919,0.30646383962990215,-0.23760253303125112,-0.2705312712293149,0.33684161922944145,0.23333017147625573,0.4738702937583175,-0.3555168528118783,0.4819951491671701,-0.09143295541157113,0.152889829474273,-0.1949794617292276,-0.2502647055470656,-0.03824580641894298,0.6065649337721181,0.687215812679835,-0.16657238884862824,0.03333518529215914,-0.2947668590127196,-0.5146811895562559,-0.3410666075041627,0.06268338127348866,-0.35996051473220386,0.1390444082367034,0.4489562785478761,0.07094990899396922,0.6142494470425025,0.14610029113605363,0.08879568426318589,0.46575926828020553,-0.5573067508293136,-0.26741454742215015,-0.41424322657644264,0.16022726946559235,-0.36406876501259744,-0.31466754281646264,-0.10275676674011824,0.011626044507404783,-0.6811957415401696,-0.2999050862539062,-0.11413114356192487,0.3338440570113206,0.055377799059225595,0.02727692158465228,-0.09595359456877199,-0.6369152457467911,0.3375836073803803,-0.3075937035205765,0.3899071895885979,0.30255021864780646,0.21059919828966578
Precuneus_R,0.2984343968453047,-0.5681107603712131,0.8738068699594799,0.10442494331934438,0.16873904233991932,-0.682550570247727,0.24518300121388198,0.10520250060369955,0.6013017301455257,0.22846665756679832,-0.13052562110430463,0.43911202279032985,0.5564841384559036,-0.25883832568868426,0.250009157167202,-0.28270696382877025,0.017458928102673913,0.5493803931332931,-0.08377042417877953,0.20770104850103782,0.28634554183629396,0.04918177577443643,0.10112242614450827,0.4734963104813806,0.4453286715821319,0.7694378278052254,-0.12419349624157862,0.2854207720053915,0.1588783720325039,0.08755335168786586,0.406348770579991,0.514157062236603,-0.14495735508740307,0.12290650199212053,0.23248302229458925,0.3015688031476389,0.570211464270341,1.0,-0.336733424303744,0.2942361834809493,-0.1742817200081621,0.1612759094179049,0.15629842053854853,-0.5264774923741278,0.615900944204286,0.07790827341222963,-0.03400812281152264,-0.5015073317623665,0.08786775685785583,-0.39701393605994023,0.560865638839008,-0.06980505769600269,-0.15740354123824976,-0.11382131983568354,0.24712108563813784,-0.27496656101983463,0.4169259770869483,-0.4241217528372559,0.1961707144891456,0.31843540756020844,-0.7104187604158133,-0.08306991704946363,0.22930470753749965,0.22319485495156052,0.75623371290138,0.27606026446220144,-0.26532861271847175,0.10009225628424213,0.7921689961282252,0.474128642719691,0.36219168730468043,0.1261597723308868,0.7580253935529185,0.2923759738446345,0.38606810522844603,-0.05167064743037297,-0.3237238399812509,0.19445181269369144,0.8930895975445645,0.7990523165960344,-0.08381304754040317,-0.010046132018451807,-0.14941551602225692,-0.47746738785367737,-0.2931951666784366,0.22271388664404684,-0.5054982791317294,0.23729751455312958,0.32876380316561715,0.31341258334810224,0.7100538785445533,0.15798989077315853,-0.051832195713495954,0.9106455028249835,-0.3848800715423019,0.07052577316832434,-0.3562368408110194,0.3909935031620372,-0.1426190859989324,-0.25611388525733836,-0.07390541887757276,0.2144222941458554,-0.4748172121224877,-0.4349812467369392,-0.19363457276945695,0.340894628346038,0.04431998268938257,0.21325852847839227,-0.0155737755858577,-0.3276312278309536,0.577280422457603,-0.18896830777845744,0.39264058568636084,0.3005631144600798,-0.16358152016249475
Frontal_Inf_Orb_2_L,0.1672875866703084,0.7430704024381628,-0.11220623358676975,0.6487625234604129,0.3917257102240418,0.6104245609709767,0.005139699754746525,0.3154081648779586,-0.12479383436622593,0.26097597909188847,0.3828578466801714,0.3605855961991043,0.010009481283228077,0.22002496874430477,0.12651279874080684,0.7036333457284437,0.1241166505088725,0.088681593331949,0.5131105465447219,0.35508953539427157,0.3040916248093396,0.2820930998011421,0.31395192834134966,-0.06628019742812605,0.1694157852263213,-0.12153345796668528,0.5053772193700107,0.024677425501101764,0.08638878857089616,0.24050266431873912,0.10278850795951347,-0.25776055508245727,0.6457525856048911,0.057796566476325355,0.14971537403563037,0.21889778529468526,-0.5355857968606811,-0.336733424303744,1.0,-0.035737652083470565,0.6591887960510318,0.3946191217663906,0.07127550434517306,0.4613448086473466,0.10332198284053147,0.5635013969134344,0.4931154413110356,0.5081130470340977,0.3944781653772636,0.6107040506879543,0.23186656956141474,0.5292846326784619,0.4660975334985653,0.4722409471654302,0.22955175825753374,0.01805265858991514,0.337512442153173,0.37420741551029557,0.3568895659424528,0.288029651958711,0.5042595939713034,0.513423520644667,0.4253330975360593,0.5390836767503269,-0.5234536324223474,0.14322538830471704,0.6498517632780407,0.4790319724391069,0.009743058842563832,-0.11828298738410459,-0.05612437033606951,0.4625706696877588,-0.5242657893692928,0.3287004638106042,0.047038193907517165,0.6575980100495401,0.3746861471571632,0.0679131872527442,-0.4523734213433367,-0.5817424688852597,0.45416236549867933,0.29588931189862644,0.18205903417010996,0.7858213473563542,0.7373605461078517,-0.0406480204149897,0.5733274422011511,0.11962847699301121,-0.1222664177944099,0.299325358236609,-0.2854013089613388,0.33344762321398874,0.18321351572350209,-0.2558724068288322,0.7538444601787786,0.4456463158907579,0.5567473790976248,0.02729559955852347,0.5389668170955865,0.6585683559898353,0.4610842008992695,0.11599680414342409,0.4780335485573349,0.6039539159275513,0.10397528405355339,-0.04262319545104679,0.1783396037948927,0.11677650257876154,0.5169187192876101,0.5619523725074801,0.15753308154278037,0.5569056043057177,0.05292471286919296,0.01761013766638308,-0.04356969062159137
Parietal_Sup_L,-0.0935050609002941,-0.14566596951026844,0.27793790589021977,0.09303055979137284,-0.0940207990364669,-0.23351976809023972,0.9675623835816333,0.18560052085550643,-0.14915603700986857,-0.3205760811740328,-0.25114085597961694,0.12539113318727255,-0.31373117612932466,-0.6308195302603415,-0.2752033359858641,-0.4886862999177977,-0.08394238343748607,-0.17771770647952373,-0.10174339660984384,-0.01298792505558351,0.06361491111448354,-0.1165110365781403,-0.08778822792697022,-0.014311472340988101,-0.2345988577250544,0.6461530661215413,-0.24099624122993896,-0.023581016230333235,0.933913824168424,-0.18042239046998076,-0.10679508562226213,0.6923737523655918,0.07368557723906331,0.9042740693177631,-0.16083425138166704,-0.021869962441208323,0.09566578884735333,0.2942361834809493,-0.035737652083470565,1.0,-0.19283453748056625,-0.2351152920156897,0.9212999842552901,-0.293976582069467,0.08060040014936241,0.237868223969126,-0.49356704348552827,-0.18378296032501915,-0.3408062932741431,-0.18623725689406384,-0.05399842250012503,-0.5613590514708129,-0.2713397322902419,-0.5521410397913505,-0.38629630408282545,0.047011530731328646,-0.1583704119531664,-0.13521769774323472,0.3454338574925582,-0.2748672112934212,-0.21832496507925736,-0.22060623871690369,-0.06189470737324635,0.1234030194836496,-0.0772638248554459,-0.2467418810988701,-0.35430123028283633,-0.17823101817455658,0.22938493465215176,0.9123475834199777,0.05224289813834635,-0.03940547538953011,0.02543509103058942,0.20385731912380783,-0.17940292225368717,-0.0800964343763026,-0.043932263974153986,0.8926985794356836,0.4958310127741736,0.1542469151203046,-0.28304224974091596,-0.07169062287490352,0.005330255764797298,-0.2191086816132427,-0.18579138922549998,0.9377927160422643,-0.2522336609535879,0.7596521543418983,0.009196047847520828,-0.311410850302076,-0.1966882709138009,-0.24557101167585396,-0.2565400981321838,0.31240079797267956,-0.07852108999226205,0.3461089977511789,-0.015732475146910632,-0.23377612139340692,0.22023223728511188,-0.2887790023695261,-0.5500934703551532,-0.14386502087474973,0.0140889638331869,-0.22738759707837156,0.09977246254140712,-0.285163670576452,-0.033814594612176806,0.458497306424569,-0.5153903905287346,-0.34777038101611873,-0.16463231537043888,-0.6252021235602492,0.03551078981025338,0.4531797564686235,-0.027520525089642194
Frontal_Sup_Medial_L,0.19205442537791684,0.5839299196452873,0.10928630359389328,0.796568067531913,0.6012309643011712,0.48251603836820467,-0.18759491409608703,0.26796775810314916,-0.026669648590201118,0.4759026724708736,0.3277702380769671,0.3735609409314381,0.253349479436621,0.32981185885114206,0.14332153090046656,0.6369299829698952,0.07558022222611083,0.47979339445870245,0.6266741062764455,0.30596185465699527,0.3677990785431201,0.03812125997446657,0.580514323593509,-0.07400273099498982,0.12005099406300983,-0.1571471034560449,0.6285590902919156,0.028495394529497384,-0.10079614463299813,0.3207955959896682,0.24326046507048008,-0.2595420705264414,0.5462612047654276,-0.11553658317717025,0.36768559334966106,0.32724111118463517,-0.29293023049011996,-0.1742817200081621,0.6591887960510318,-0.19283453748056625,1.0,0.816927414015035,-0.09936321233632565,0.3250624210752899,0.46010933323597847,0.5825884206630828,0.8087357015242583,0.51404288672706,0.5451387910988867,0.5014773870463634,0.44017635165658187,0.7349127800009577,0.5484870778299239,0.5899133326388719,0.29747752160284713,0.047452971302043526,0.6081234558034454,0.37551068238741275,0.32411181172153014,0.6051146802831323,0.396032373826885,0.6391781721019691,0.5812828784218211,0.717723353614929,-0.2805591694233282,0.43731555462712157,0.8328010560759763,0.4231699084144715,0.11923402698963438,-0.2277895369216884,0.1487221544122724,0.44964250176127774,-0.2960929008592371,0.39352975850840255,0.16202943637755848,0.9114691840274195,0.3185478346457933,-0.13198728818533426,-0.3522133739871449,-0.30672173027193045,0.7404430825364017,0.0470510798178182,0.18182616019810596,0.8284041510419381,0.891742913516471,-0.19289941784256126,0.419863170879894,0.026107996047041497,0.07853295771193397,0.6596366603198722,0.09434297443591973,0.49718211222278197,0.24963096374120244,-0.10386624086099612,0.7097928357719593,0.21658412214216502,0.5251324514578479,0.34840131566263577,0.41734765351949243,0.9408202039415445,0.7151631960833909,0.09722636832080447,0.46302505084927315,0.4941059531287519,0.08921868761640636,0.20466335466871177,0.4927089498083939,0.1288327396143657,0.8239207803935027,0.5001843299154611,0.31772000714565485,0.6886509748561136,0.22786539878727957,0.17615237951298618,0.05986590595233499
ACC_sup_L,0.23247824747093138,0.2410660769113007,0.4255998787851031,0.7592713082271805,0.7176016682571541,0.12550398599209384,-0.2464445043075333,0.2681759960450637,0.23893938534347775,0.6576277740322135,0.3546368882442686,0.4978094744896603,0.5004230717609752,0.2276218804530277,0.3421131576756153,0.47760519510900395,0.14629079698307387,0.7290955480826987,0.5870491238228239,0.4651520539760499,0.533277090912734,0.10689213706396632,0.635226187382739,0.19964014442339845,0.30049329993053664,0.05726993299370166,0.454159213555994,0.08656015793839845,-0.1935159068242609,0.4754956362925134,0.5394539394258124,-0.12551944172225504,0.33551860325754107,-0.2283861902719383,0.43503316431211425,0.46195816774424187,0.11982728707610532,0.1612759094179049,0.3946191217663906,-0.2351152920156897,0.816927414015035,1.0,-0.199464769829347,0.13483395086898495,0.72612574715544,0.5528197016533813,0.8266314265960492,0.1655922140239389,0.4769707401625721,0.3566773758325636,0.6481202674760066,0.7952750137580311,0.5330191460031956,0.5445109686755196,0.37274280347824973,-0.12730558180435625,0.7571804828957905,0.09872394018790613,0.23785011660864722,0.6837337603899774,0.003315047661518523,0.5118470645264313,0.731810780922357,0.7817413843496192,0.1595318460155779,0.6859449890471536,0.7766364920183939,0.45426698154005224,0.41586531209323346,-0.1528593949364974,0.3051024022852694,0.47345997189998945,0.012825909366617311,0.31703102509289666,0.32812474228890504,0.7724278306312782,0.057837488109252065,-0.21956122671507172,-0.02529558079872625,0.07661058438939769,0.6456861695945751,0.14616151771530744,-0.10776082135248886,0.5542282369765771,0.7195295264173193,-0.2414757873694736,0.12791092069408405,0.03789683969923819,0.19611752631326917,0.8326567218254881,0.4829401855676657,0.6935633735447561,0.2697213209145463,0.21884889189096282,0.43902097281783037,0.11870559100603817,0.2492836707352209,0.41802096420473733,0.21586205726783622,0.8032745276386485,0.7769517440927757,0.1142885759856888,0.07354146205606016,0.21457251974928848,0.02657622600154398,0.39905876696729453,0.4949157343524222,0.038427017470064745,0.845195005015269,0.30300759793423104,0.5805573136677787,0.6626767535458601,0.4160094996354481,0.26944728462470885,0.016715859449053228
Occipital_Sup_L,-0.04227858887303592,-0.013588666346065129,0.1937074277956271,0.17544261938591943,-0.029757557947194372,-0.10218907470837268,0.9483070666041721,0.1960835535280684,-0.2204606078301945,-0.33335704869562666,-0.14396729722959398,0.07394529515915808,-0.37573707241367216,-0.49993096116167296,-0.2567847999124231,-0.3647806617763949,-0.1059441765589145,-0.18166286757753974,-0.019294853499023063,0.04672867542761252,0.08580802638382641,-0.0958155371358154,-0.0690684806336688,-0.047529933443109226,-0.26114747003984706,0.5405113062488862,-0.16823997964372708,0.05008963590390775,0.9377148627265052,-0.17288797174731368,-0.08961355328530124,0.5508499031030212,0.21172459412773276,0.9359830613008377,-0.1363408605659043,-0.046168310915584126,-0.03338500437943996,0.15629842053854853,0.07127550434517306,0.9212999842552901,-0.09936321233632565,-0.199464769829347,1.0,-0.14154251650175928,0.07538426514983655,0.3217064656095069,-0.43322767978704896,-0.05779704713133877,-0.2626047632990207,-0.06510501513353845,-0.06149084377039152,-0.48321406521628946,-0.2024215552868697,-0.44456791287794056,-0.3439601040756158,0.10084108659371585,-0.13577544942651765,-0.016410696385047694,0.4065166537344058,-0.23658507462685832,-0.05083346202402068,-0.07148728633571655,-0.018581000040984383,0.20093749321743262,-0.23532853565516654,-0.25924954256981547,-0.23357028920490197,-0.07642898166024358,0.1688290376746736,0.8719294230418285,-0.05334346701224574,0.04152303393713208,-0.06607285954188948,0.23862208976487048,-0.15725910004519209,0.005909723197280304,0.002222854272755267,0.9150340260050761,0.3439573384939123,-0.0020096921004042457,-0.19935970364113878,-0.06929183906905582,-0.002848142531195527,-0.08683455754307222,-0.05043007989861597,0.9377579270889667,-0.13214254330838587,0.7501740067359507,-0.03643333600047992,-0.2705561001630598,-0.3027693906743457,-0.21204131342122087,-0.2122232125310498,0.17978812527089588,0.10026179336653035,0.4468920145067033,0.11113366612761257,-0.2368691413437036,0.3008700909144664,-0.17607014458236783,-0.48325551725111365,-0.09970368416508699,0.11883371448458276,-0.1067276682336896,0.14556453708110484,-0.26141361398239416,-0.003335116437054115,0.5152892400695803,-0.45943134385516393,-0.20702620156129148,-0.20707364319204538,-0.5191257404424281,-0.08280384139103293,0.4298908068742357,0.0006596081589033249
