,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_L,OFCpost_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Insula_L,SN_pr_L,Vermis_6,Cerebellum_3_L,Caudate_L,Occipital_Inf_L,Supp_Motor_Area_R,Temporal_Pole_Mid_R,N_Acc_L,Cerebellum_7b_L,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Inf_R,Temporal_Sup_R,Thal_PuA_R,Frontal_Inf_Tri_R,Lingual_R,Thal_LGN_R,Postcentral_L,Frontal_Sup_Medial_R,ACC_sub_L,Fusiform_R,Thal_VPL_L,OFCmed_L,Cerebellum_Crus1_L,Occipital_Mid_L,Cerebellum_4_5_R,VTA_R,Raphe_D,Frontal_Mid_2_L,Vermis_3,Thal_PuM_L,Precuneus_R,Cerebellum_9_R,Frontal_Sup_2_R,Hippocampus_L,SupraMarginal_L,Cingulate_Mid_L,OFCmed_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,Thal_AV_L,Thal_MDm_L,ACC_pre_L,Parietal_Inf_R,Parietal_Inf_L,Olfactory_L,Cerebellum_8_R,Thal_AV_R,Cingulate_Post_L,Frontal_Med_Orb_L,Thal_PuI_R,Vermis_7,Insula_R,Frontal_Med_Orb_R,Thal_IL_R,Occipital_Sup_L,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Amygdala_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,Paracentral_Lobule_R,Temporal_Mid_L,Cerebellum_3_R,Frontal_Sup_2_L,Thal_LGN_L,Postcentral_R,Cuneus_L,Calcarine_L,Cerebellum_7b_R,Thal_LP_L,Olfactory_R,Cerebellum_4_5_L,Temporal_Mid_R,Angular_L,Vermis_9,OFClat_R,Caudate_R,Putamen_R,SupraMarginal_R,ACC_pre_R,Vermis_8,Temporal_Pole_Sup_L,Angular_R,Occipital_Inf_R,Rolandic_Oper_R,Frontal_Inf_Oper_R,VTA_L,Precentral_L,Thal_PuL_L,SN_pc_L,Fusiform_L,Thal_IL_L,OFCant_L,ParaHippocampal_R,Lingual_L,ACC_sup_R,Thal_MDm_R,ACC_sup_L,Thal_VA_R,OFCant_R,Cuneus_R,OFCpost_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Cerebellum_6_L,Thal_LP_R,Thal_PuM_R,LC_R,OFClat_L,ParaHippocampal_L,Red_N_R,Thal_VL_L,Parietal_Sup_L,Vermis_4_5,Occipital_Mid_R,Cerebellum_Crus2_R,Thal_VA_L,Thal_MGN_L,Thal_PuL_R
Occipital_Sup_L,0.20720457211019344,0.6758293078531388,-0.44111563837117695,-0.26441366837956254,-0.014659696283401078,-0.11129186777912332,-0.02639871994964697,-0.11478089047073659,0.42070490898260093,0.41613661491954174,-0.03836137971537218,0.5875396257133855,0.318058841090248,0.3373313241586353,0.6099356255364143,0.0023675734838443097,-0.05364454024241594,0.3296217529724557,-0.08503515839720087,0.18518182678612224,0.7547613621346597,-0.09958419710841157,0.56969683346325,0.27121148656921745,0.5974162312766055,0.08992420646438887,0.09432643536579027,0.13612388888392057,0.016122179031323944,-0.08256099366642441,0.3019402818849746,0.8268228995217909,0.34985705407688783,0.30678394200704007,-0.3012288499539385,0.04178626682833914,0.12292866574934937,-0.1394241513268628,0.6887938302519786,0.3102916369113713,-0.0824468651291422,0.000364063539859871,0.5587567863002854,0.6009766531116882,-0.5357311839738653,-0.0367730826715432,0.34958660384751894,-0.2588577102749182,0.45827832510360045,-0.3629418070355759,0.6425962555331711,0.776363080870898,-0.2704475400405239,0.4565907360514947,0.19381780152234634,0.5106705769640281,-0.2752680343361028,0.3649855401573573,0.21868577523561308,0.14926968126451676,-0.525708756123538,0.416389223865689,1.0,-0.10756965632146798,0.03549471436858979,-0.4371952039048071,-0.3977399467441273,-0.06415843517319571,0.1456417808228148,0.3375464634082589,0.5709004301720092,0.04493468618881452,0.07985017724347636,0.0899487479873803,0.41740997429082854,0.8725845199965392,0.6021302601860601,0.2270249814762743,0.13410600555261848,0.3697017535871571,0.08538908349819353,0.29450157484506834,0.8885847046346125,0.08917148389312966,0.2980894297446718,-0.1994782843402377,-0.0291458498813636,0.4609351571659978,-0.20732294033798132,-0.012709112614340438,0.18453477038903773,0.8714053798554929,0.4829553051936877,-0.0781295574382781,0.03595226367199676,0.19607384357581137,0.4539658961679433,0.10776693381633906,-0.11098290108962108,0.0979692116309261,0.4593249100769241,-0.37881642945588745,0.1467318244017243,0.6677791433279954,0.23656787396888107,0.34113521140556075,0.22577448492890825,-0.2544641879653578,-0.2723303019342169,0.7144631132390662,0.57522955693261,0.08138146750355119,0.6886638931023454,0.17231454099405388,0.2787093784453761,0.35945322214534176,0.21766144479930014,0.4469133974008281,0.36314801931998175,-0.13260985059233166,-0.23532064882098477,0.2398697240331754,-0.28307861241564386,0.8002143301160596,0.2735215455309129,0.7535440393357145,0.1794264360142468,0.11124050041164621,-0.36215422647628354,0.7075772590760679
Thal_PuA_L,0.5175895215624361,0.1490134490061745,0.622853368214588,0.7479698359978378,0.7315749333613045,0.6439372015158902,0.32032987744988345,0.5939315094646376,0.2146341169703765,0.32177962810547095,0.7027571415208794,-0.06913639664953415,0.6069125604222373,-0.07442259635376318,0.31583542059684855,0.6196493115178883,0.31895068811541616,0.6090931197442575,0.30452932245163966,0.34646444969205226,-0.04265487048745892,0.4265062776774094,0.25002584986902987,-0.1340534998211128,0.1845036179091665,0.6794706869579802,-0.033904281429059144,0.4253785918277579,0.4845609855629282,0.12607795372811179,0.3929774025681795,-0.20018325437020035,0.3418725963149625,0.49380241818449816,0.5995434300075667,0.573393522258798,0.6315998836452383,0.8307280944234582,0.16280497047225292,0.4568461715081937,0.7493890307628452,0.6811314907824229,0.15146330230468685,0.22824459049202708,0.2655192987879882,0.5781042777075638,0.4485013262567701,0.7656063862103173,0.4261589817461282,0.5779634860704366,0.25134727871764256,0.09343711492036569,0.4129659631314526,0.35843041839694895,0.7214663931434502,0.32931722511544376,0.5068672942955995,0.08449650355123825,0.29723224527026937,0.41568384674347103,0.5273820528307067,0.32122882789921053,-0.10756965632146798,1.0,0.4715521564305754,0.47887271647560153,0.5997561360208371,0.48681159192102846,0.6483628243182041,0.448059384693643,0.229926948070606,0.4392377008791372,0.6712227728613248,-0.030989164107440917,0.45691107024497213,0.08749019135541736,0.2723727444608473,0.21888606262493726,0.7117372373622931,0.06413130418733472,0.566414304591467,0.23549509413536376,-0.05929726953874115,0.366298699101241,0.35235295143008233,0.780094323758189,0.602345957452384,0.4183511849503324,0.684411430428801,0.22688925131521118,0.49303827599782274,-0.022437471232403763,-0.025247846745632057,0.2800895737216104,0.49113053336527424,0.40761618315551396,0.24676947699727664,0.6120282436421183,0.5408080243685939,0.5411372075060443,0.5341411287432601,0.29713357510139865,0.32003704762337465,0.07630391037489584,0.691998957952908,0.13754568645048781,0.7173980629702679,0.5855459122011221,0.23092308019302854,0.044071479268558304,0.22511847626501205,0.08775144222292582,-0.24733472844589996,0.3842737553051134,0.45367378876931397,0.34516525012862304,0.7195151060058277,0.5032003330678222,-0.070413956302204,0.14752846545350706,0.6326725395580061,0.47387272934604496,0.7096163363549199,-0.16082482527008504,0.5779905651309929,-0.2467557823714718,0.26297947308077224,0.5076603076351268,0.6600324643516823,0.2668931050979076
Cerebellum_10_L,0.6770530059461083,0.36038413537525527,0.5819025818957881,0.4960633871029361,0.6238875959265929,0.7614538474859355,0.5026293496735647,0.45360495387823546,0.46553968303701904,0.5921442370321446,0.6006263452986852,0.02172842446837723,0.7031858115110703,-0.05367806449000013,0.35104484958089976,0.39501401746034237,0.6301575130926962,0.7181539967613498,0.3403211310097425,0.7044780883188505,0.1311615931344171,0.6898434677097949,0.4681864923990392,0.22406145491075868,0.46885784489498433,0.6984609856158632,0.15469488029684034,0.7098441757034772,0.5393445260809477,0.17025462971679392,0.1747568394307521,0.03783455594904389,0.6932549736382999,0.35818424029748025,0.3761971413911283,0.7461264877725603,0.7011652276561985,0.6102750756894291,0.4333480140120527,0.3083015356473117,0.6968674402952972,0.6732904212477215,0.4729763293530772,0.4627996453900277,0.20200839075156496,0.30126133958248724,0.6533651187750708,0.36072433629916273,0.5718787640910719,0.5037956458321848,0.42517076833929657,0.3429816030130593,0.4757001668575187,0.3311554271611774,0.389483690214954,0.42900269714347605,0.2146495440697579,0.421388159231726,0.23234979098322026,0.7141579360289766,0.3926767458275576,0.5239483619027642,0.03549471436858979,0.4715521564305754,1.0,0.43495230894041564,0.34621656119506267,0.5074617936694054,0.6759223556783228,0.6708186996454826,0.21452102609892204,0.7239110237103991,0.7695784477377325,0.12366509135235579,0.6646327046847592,0.27512113659471327,0.4282542852457665,0.17270421221892457,0.6043392150294135,0.3613035864126278,0.7635049887821963,0.40459990177953614,0.06914460735949798,0.21669422118281448,0.3620607542241996,0.6974484228874435,0.7203956914310456,0.5884140531276854,0.6004375288293669,0.14650229711606844,0.09168390355892964,0.19136428280839782,0.08338891221062543,0.6755192771276972,0.6643686690072047,0.3737159720534801,0.5497989577979626,0.5834301761134341,0.3293919045790948,0.6023047440651336,0.5348633871160979,0.18532229901308228,0.6737616155540986,0.4083233945347366,0.6874941879230242,0.4903728286154279,0.6610037800262123,0.4666453312455156,0.1919848932285852,0.3206937521802054,0.27221571833645875,-0.050943346681264906,0.08627013979793972,0.3659191843241097,0.29100619088521384,0.4367941381243475,0.4364198546114467,0.44681901409855584,0.12492384709488272,0.10384445419882911,0.6949730532541328,0.4140327408737882,0.5077877473818102,0.12792716577138638,0.6977643168230437,0.03170379398550408,0.17090285030713512,0.4940920175433918,0.40305726314095724,0.3879999856728323
ACC_sub_R,0.4996430708247573,-0.2888187780050943,0.6736601715586307,0.6283694010007054,0.5051416251357785,0.6132337756866265,0.6663393051747751,0.5786626559471936,-0.020309037114337184,0.14560064832919714,0.5357729648301642,-0.31070286790967944,0.28845031069021093,-0.29746886996695293,-0.06345133233054687,0.371371585813801,0.7217864323752471,0.37125778689818784,0.15831726803296545,0.31850617501084,-0.2711573699609081,0.6017671458306374,-0.028290821499411773,0.22910816280183716,-0.12109543828370047,0.48114828437080437,0.3739630102398162,0.23325763916438197,0.47453302099989697,0.2588067536294503,0.054445860355563404,-0.3790685420857727,0.18926487942423464,-0.011290127100968425,0.3888354964347001,0.5965917932920196,0.4306772930897044,0.5530682612301291,-0.03939279412747091,0.17079643138104367,0.5826935399002189,0.5574628168817543,-0.15496466565858646,-0.1497702438880699,0.6453106839920503,0.5000853441824559,0.269267171497744,0.5883343369913228,0.27740642019038375,0.8158284563989139,-0.13936394324604046,-0.26306801312813494,0.773763441558297,0.09254918825462687,0.20036492592328373,0.1786344202553075,0.4752845065601977,0.14037016000865477,-0.0006856723270380447,0.5526023939615115,0.81629979355925,0.1700770115003922,-0.4371952039048071,0.47887271647560153,0.43495230894041564,1.0,0.6848392985887568,0.6479240590631579,0.4308536951455586,0.32564345875709094,-0.014821396078542493,0.49960649075294034,0.6195606392397965,0.1745852731300032,0.20287109304749423,-0.3638359579209219,-0.1167392288416721,0.03897561367759485,0.4416288975574201,0.23799008693604332,0.5261962358197075,-0.10101126365904352,-0.5053942755072416,0.11277566590511483,0.10196261451521536,0.6780753806682736,0.5398789487350542,0.007448035498142811,0.7513034715303188,0.09986016505990891,0.07400189448570717,-0.3705874147064061,-0.33633227784234293,0.46414787796894824,0.5053160166521805,-0.06066321452939606,0.06109145322376908,0.377618304607935,0.48397966245649726,0.36285815060943843,0.15172856014112582,0.5698758799682712,0.40119171631164124,-0.1998357279449652,0.41015763435719377,0.33955902371609553,0.44010193591872193,0.6605522218910903,0.46070977750111086,-0.2923660186921909,-0.10094357262959651,-0.04467597210918473,-0.4041858118950925,0.09946797849297409,0.1291972044138055,0.06414707669940421,0.34693974840385305,0.24715114730610468,-0.03786582434061695,0.3851186451068788,0.7036852513889614,0.261177803517911,0.6823059541454601,-0.44638112334945057,0.4448082653408549,-0.5522999136001376,0.06045153367168199,0.4473460394691292,0.6152763164750427,-0.1353524979672086
Amygdala_L,0.3797893611531771,-0.2959197263692948,0.7078068245399143,0.6286545858421135,0.6445645912229936,0.5680491413325679,0.45723201378025313,0.6834507745289835,-0.2737022642946081,0.08295753892105533,0.5946784666594952,-0.3952696401668978,0.29067883816237805,-0.3654093826286689,-0.09035764839124132,0.36965403953261233,0.39093015443766693,0.36810723765346703,-0.10718015746193237,0.11272954087244506,-0.17747737649097875,0.3056209231511054,-0.1831521936881694,-0.0019065031858695692,-0.17536897363270423,0.5071931897674978,0.0781852761687916,0.07439190195409932,0.5571841083528768,0.29518341286580274,0.00386304961349507,-0.3978914910783243,0.06607721625668977,0.13484005915882952,0.6140511537167693,0.562494612369523,0.43902889892624447,0.6837620254788044,0.006338659565775927,-0.01044165810436506,0.6532945674224921,0.7378007045283947,-0.12902427870497607,-0.08367514699423106,0.6481013102664351,0.6099076474676599,0.08227158444402674,0.7126607752580779,0.2861204100071257,0.7878035349635504,-0.0711941571770681,-0.2894082121198835,0.597993156556336,-0.06074916047755612,0.3008111622372855,0.19048816650733252,0.43700697405948674,-0.00828956853558271,-0.1806930820195404,0.29666765346833773,0.7250832655144319,0.061218671452957195,-0.3977399467441273,0.5997561360208371,0.34621656119506267,0.6848392985887568,1.0,0.35401980943367994,0.5437234556838784,0.338765895536597,0.15136300375484885,0.3344981791132816,0.6048999989214222,0.23121820690508685,0.2470686333647023,-0.233358492543167,-0.17290231461094813,-0.22867515438424735,0.4620057463749024,-0.06756385893479992,0.5022505249261091,-0.31175032190100094,-0.3562360623944737,-0.0945062781473823,0.13387127223697526,0.6371336884940362,0.6020990736743072,0.022096568718404607,0.6744047207477034,-0.08218302087630101,0.22741850915629658,-0.3622419459341257,-0.576410726249424,0.30099953145604197,0.3879805427301403,-0.025330540813842038,-0.10390695506202376,0.46552766436519716,0.5649535507187485,0.4435111006244005,0.17002159493366126,0.6774289847850127,0.24130504824882243,-0.32666438351938953,0.4018866597799895,0.08696149674284048,0.4640732362862689,0.6593752560824369,0.5306569104429434,-0.2272066763852339,-0.1624699780504804,0.2750252856464829,-0.27076510397030956,-0.12719180605507627,-0.12312543684737427,-0.06153529755303853,0.37862162363448065,0.34733719839293126,0.0027359756842289884,0.5502655346708227,0.7526739972040873,0.13000980540145074,0.8278746119283333,-0.4750029492736129,0.35798334116529335,-0.5712723830079743,-0.13736594205074223,0.5108857091288111,0.7026246267642484,-0.05653661037773687
Frontal_Inf_Orb_2_R,0.4714451162066993,0.11483985465378999,0.40750099880073737,0.4593771143838128,0.3422936571944201,0.5123061437718689,0.47941286955106405,0.3409906214616023,0.3154683528497681,0.3532195886995473,0.6271678817284685,0.04947839019474271,0.5119399186439699,-0.16501307609629964,0.37485101128484966,0.4422067637055606,0.6034321264866589,0.519809253108415,0.23500886604095014,0.35851648880435566,0.04381470223039055,0.6032449747100949,0.45427018612434306,0.3335745782703929,0.14437480599694175,0.4392063466285991,0.5462990953298251,0.4632873638100167,0.3252836859109908,0.05321142538594253,0.23172106564430897,-0.03506764362055298,0.3303643041626294,0.20366269811385038,0.09559737027147053,0.5208956220486809,0.36236548379123934,0.3746942856689807,0.15561878078389133,0.33432994132322935,0.5258307608401024,0.43035973125431953,-0.007957657040432636,0.1488320014897927,0.07475185365565759,0.421665909168076,0.4190095673861408,0.4085334707904443,0.38675364522085,0.457673092530505,0.1547938508399894,0.06435227037624976,0.4959735628849463,0.2413896064864004,0.44363554348957346,0.28063820764615505,0.7237973318738629,0.2514960252608789,0.26092439441028187,0.6210570160633784,0.5451075844529364,0.36108065544410906,-0.06415843517319571,0.48681159192102846,0.5074617936694054,0.6479240590631579,0.35401980943367994,1.0,0.5529201763185007,0.4451792661224701,0.11069741166700808,0.5253143318201581,0.5771366244723845,-0.011146208487378153,0.3573903273283472,0.003376201182000511,0.22035339242567376,0.3231181123807878,0.4708028840265005,0.42558656914135484,0.4576171070453602,0.2356397580937229,-0.19807890211752552,0.2948687977581773,0.42553116074298547,0.5061050688785202,0.371203750738133,0.2356600509283967,0.4974987361235092,0.07653487972364476,0.18323430339154909,-0.0039199045307479865,0.15053554712604944,0.3483534314501222,0.5570366085299809,0.15748542551941644,0.2762872907470679,0.3852629486232114,0.29166447272478363,0.4069625838499418,0.344254374519835,0.07944786361602972,0.5525135096507067,0.23682507733833386,0.4897559604414215,0.3924355947828898,0.5532068361727966,0.36566823648312285,0.029393714937445786,-0.1384728350629545,0.2830047593794776,-0.19488246267339251,-0.19996034607972774,0.3596820732217803,0.426557661620245,0.3369446644233836,0.5067156860158263,0.278251392809579,0.08856229341421161,0.08479099919526668,0.5131200120667845,0.7039102446153823,0.4023620247916393,-0.10315553620619425,0.5022197117269858,-0.114805283158237,0.17984589902289402,0.49117130672921494,0.41658076127072763,0.20826875601160522
Supp_Motor_Area_L,0.7034709348952909,0.4218502635564053,0.5076294455186262,0.5535893977787124,0.76548306629378,0.7832542669517831,0.5404333121391146,0.5881724848064489,0.3756969653841253,0.6478253209448572,0.7510255587156279,0.13652780724192234,0.8606287609365079,-0.11362392902754634,0.5017946042794807,0.5501418397880267,0.5593008084454517,0.8401017154670046,0.07164286400702898,0.4749255995103189,0.26662134527671594,0.6112332395059106,0.5042009476835114,0.21348978839898286,0.4225546313015479,0.8206407426487162,0.13326532760716728,0.5354647952186872,0.5713017059494583,0.16650523945160015,0.36251324714369104,0.10034060868354626,0.6074298685559567,0.486905694955426,0.4988069986871283,0.7578859687771864,0.7140544453424639,0.6917023367162226,0.5167926955947284,0.3486766944064097,0.8985191139876071,0.8099743610637824,0.3297590168146666,0.5133381249286463,0.12471844580726178,0.628001650643464,0.5514537003025858,0.5375705392052206,0.6537687559844231,0.5837384099967001,0.562097068795233,0.2718125533284314,0.4707775263357476,0.3580604255394851,0.59552571105029,0.4533489083671825,0.30839858700654715,0.39308677805183745,0.22761058919008278,0.6812088420184644,0.38730575466265343,0.5810079463645875,0.1456417808228148,0.6483628243182041,0.6759223556783228,0.4308536951455586,0.5437234556838784,0.5529201763185007,1.0,0.8078158848831241,0.45459424748309735,0.5922962660116213,0.8659740640836497,0.15429931167909786,0.812083618869568,0.3591370693757917,0.469090817003728,0.06606821243225135,0.6943021242514721,0.36028496641086993,0.78416506594696,0.20570269416745424,0.1496163852991404,0.19398263789046183,0.4576874222811069,0.695775402101808,0.729904953977532,0.6482355231452345,0.6442331682130111,-0.03498512427908423,0.41084575665376494,0.27609056969522267,0.03354785815963169,0.5850293671979779,0.7542100290527564,0.34009093318042605,0.4069450046082205,0.6656354966339374,0.513195524935827,0.7186869307530023,0.6598336175619576,0.22159228499448833,0.6443633363498483,0.4320959088837155,0.7749797010264484,0.40020996692545396,0.8592873805125099,0.5416002775523198,0.21128366939028503,0.30549549344432014,0.42248213107365384,0.1254458282374286,0.1417709790436989,0.25719747927038317,0.29508507726049743,0.44797410435662377,0.6892260783930697,0.5727191106911291,0.23582078965211745,0.20047878635797878,0.7146732120176045,0.4731328429371464,0.6223849449549166,0.0794809801794507,0.7664748312494856,0.013170355764401067,0.004639888758718715,0.6296896898660991,0.4989647049712618,0.5099977740394995
Paracentral_Lobule_R,0.6128863980659175,0.5381957294947398,0.44847258343232954,0.34021470361022627,0.6336839705721717,0.6529894776780508,0.44270255027550454,0.46865917102067517,0.42948372311583444,0.6483286770883933,0.613541383515018,0.13291344984951162,0.8122104402635755,-0.05109947520920699,0.5013718100722845,0.3028698539360588,0.5121357550014686,0.8571306322177983,0.08464836404787007,0.6312785800084126,0.44740647741446116,0.4970640004301557,0.5747823655113763,0.3567633210969439,0.5699926231341907,0.6796146803373683,0.2881199317302854,0.5724886276085419,0.5941401251057924,0.23400106544511487,0.1583293391105309,0.2433828061576755,0.6918562208970717,0.38513918930841157,0.37505364333970687,0.7161145585839891,0.6590513429358033,0.5856545020479751,0.7626167805940235,0.2812364399059623,0.7020779129762038,0.7310673789026444,0.44239943197553666,0.6793114059634017,0.0765092224013674,0.367294855231121,0.5583642408474231,0.29466769654086167,0.7752516111452231,0.4436452491507627,0.6739685205793335,0.5014045077557635,0.39327854006471064,0.31088233320968706,0.4130160320910912,0.6129437224781104,0.17110435251266345,0.5111947721848711,0.09449026694455676,0.6676018001953788,0.20961576536901105,0.5879640478839426,0.3375464634082589,0.448059384693643,0.6708186996454826,0.32564345875709094,0.338765895536597,0.4451792661224701,0.8078158848831241,1.0,0.38408390020634275,0.6930407437446687,0.7983569810126215,0.32579228980752767,0.8965598988752862,0.5287098377780487,0.4580177174490969,0.003588545139619152,0.6470509292412906,0.35075616997726355,0.7531459508524687,0.26802790444238167,0.32729285294756244,0.02492844233816899,0.535746738574346,0.5969337813624751,0.7499849885162406,0.6996314295223309,0.5932923334152876,0.010691053567625824,0.13619846172995978,0.49994113657746464,0.025623526187498826,0.5650077215808538,0.5657810981935772,0.2416238118271681,0.5881276891159651,0.5811184169479212,0.26183313540104036,0.5926976473164297,0.6192889548764308,0.2084985823216303,0.6635183700349481,0.47854152940944966,0.7430988496462975,0.620625857656785,0.7063433071625932,0.3903002673522104,0.2717760148584389,0.5127960425929082,0.41258086020207074,0.15346014321435486,0.4606840724949375,0.13025813639310477,0.1805200936320081,0.3796934354694083,0.4829400783103923,0.6032792166454228,0.35238454126212815,0.30980231406382575,0.6312053845636393,0.448327406127551,0.5134360364743444,0.37047885276779835,0.7325065731172113,0.24089744231292637,0.025159225371541836,0.6090731563479485,0.338232773281539,0.5690798479234358
Temporal_Mid_L,0.43702437177252246,0.3685735333014595,-0.04162392223916178,0.20750492371588264,0.3864028055134673,0.3199166817710562,0.3809140730839676,0.45404390315839593,0.374965456391041,0.6547086129177286,0.3269236154914062,0.6187013127670701,0.42721102411118633,0.2600878515361441,0.5617759161120064,0.5579346301009299,0.22083914786981934,0.473929955707978,-0.15598577409089995,0.1710402255713895,0.6178314311740897,0.25691492163592444,0.5023954835187867,0.3134205766815705,0.4183221980644434,0.2979320349043859,0.23164650201703108,0.19255072416858543,0.44530444520964096,0.3031787048356669,0.6783276529038396,0.6119223933702543,0.4194922552890246,0.5435584422364489,0.14757645980539583,0.2663804700326309,0.47965030343969944,0.2609275004856152,0.44236628836349307,0.5170934277242863,0.34191780140118355,0.44893275490306905,0.5679735466702063,0.3216157129601072,-0.09920736533169387,0.6121701810722182,0.30429650371716704,0.2048499640240412,0.5624107670274509,0.1756558357855296,0.4660882325476036,0.49187585327476213,0.17202805328150964,0.5360962197557075,0.26830405388552664,0.4571157288060942,-0.05037149460061278,0.3311700794212399,0.3590208500009992,0.2815582076751971,-0.05763202907537738,0.26434189782238554,0.5709004301720092,0.229926948070606,0.21452102609892204,-0.014821396078542493,0.15136300375484885,0.11069741166700808,0.45459424748309735,0.38408390020634275,1.0,0.22135113508584,0.379189878721928,0.32534436260639576,0.4719142166717606,0.5416339995657917,0.6077686908390716,0.11416327339840718,0.40354649354490313,0.38473942998097466,0.4368841195549558,0.05904357416305306,0.607850248651065,0.256316208621016,0.3183170545802295,0.13323397585375923,0.2772754816094201,0.3951669103005295,0.17302694585637646,0.042169014171709485,0.6501187289962838,0.4125863579797254,0.18004131755911942,0.267506001318269,0.28741791695664826,0.1548335963313609,0.19786417882885277,0.3120170833384609,0.2992263838301024,0.574643461576016,0.6110977596623253,0.13031031629054207,0.1837462632519624,0.5949373212199807,0.3869961775141477,0.23612733460724797,0.47286641357793646,0.10244161545882277,0.1781342409520169,0.5008877688960846,0.5756764637178466,0.24661536189660482,0.29610256132398977,0.1423931092340542,0.278508257672984,0.6368774324160498,0.5311773189168807,0.6007959703281475,0.2880202070004879,0.1505501342645009,0.19022254528870666,0.45872080417608724,0.24545316409119627,0.2702305855251867,0.49705120386761775,0.28910715958422983,-0.02280485842523822,0.3453972571054323,-0.09153922724494483,0.7216749391443461
Cerebellum_3_R,0.6059994537552424,0.3493865328972702,0.5994410057292235,0.5078315605762314,0.5580151034663516,0.7199901633560748,0.5351610955348195,0.47774354264501967,0.5642522804732151,0.6532516937277253,0.5365560615246295,0.04195697201176339,0.6715366742049014,0.08934926888014455,0.3585069794929522,0.3518605938220177,0.6619454083480408,0.7562625628287534,0.5072602085077996,0.8007170508726547,0.22078509800687887,0.7051666207109266,0.5806353602120222,0.4386457795905829,0.5142147916799397,0.6056435735705321,0.41846580059179894,0.7335591326427716,0.6596024853011686,0.4581493026093291,0.21545811904382453,0.08469749628552167,0.7695327971678968,0.2431845474878494,0.3528893480662978,0.6886197519368171,0.7578021232893839,0.6569482593185993,0.4613930222644093,0.4530723739363317,0.6449335516570718,0.7007942110654207,0.4386943229571523,0.4261074196260258,0.3600036278821026,0.2645202117735789,0.5929549178332266,0.2207012185973531,0.6356395713175456,0.5354822904767952,0.4174123097689807,0.3919114181280403,0.4797183982236498,0.31840294367691235,0.2593263780099865,0.49400473046432986,0.2664731103282696,0.47697752787081904,0.3518291159741975,0.7034844891960174,0.3831523781894755,0.3919133561749738,0.04493468618881452,0.4392377008791372,0.7239110237103991,0.49960649075294034,0.3344981791132816,0.5253143318201581,0.5922962660116213,0.6930407437446687,0.22135113508584,1.0,0.7204131492474335,0.39701716397114944,0.6738621507997882,0.26118198748589544,0.49206918876648903,0.11830893412719569,0.646526399469881,0.37570245494030413,0.8029091707009358,0.4547416111463966,0.05453930018686151,0.25208919149000625,0.5538800949907912,0.7236068993050331,0.731931395030712,0.5586036134905864,0.6614226472907963,0.4137059278899778,0.06863749230571027,0.19723918754242079,0.037360201031690764,0.6881659416471513,0.5286544866437809,0.2497731061631495,0.5865719483084817,0.5340360869575262,0.16237830567903963,0.5843435990487335,0.5307872487134829,0.3899685072475771,0.7349160059197333,0.3946159628536942,0.7176797791081911,0.6481120551278156,0.6234123012998777,0.35959796193015886,0.4269027201652577,0.40182251215285564,0.350687689534596,-0.03169943754312076,0.12028588444150064,0.3753468642797941,0.33151848756344504,0.47526872256709474,0.4511322828128746,0.5200133801325182,0.2857566268286991,0.3267774172088524,0.65765666169631,0.5494305997260172,0.5184747687672707,0.19750808454768345,0.7701887003629051,0.07821529201093746,0.20974402795822403,0.5403824563251192,0.3535677633189424,0.45483706500081716
