,Red_N_L,Paracentral_Lobule_R,Vermis_3,Pallidum_R,Parietal_Inf_R,Temporal_Mid_R,N_Acc_L,SupraMarginal_L,Cuneus_R,Insula_R,Frontal_Med_Orb_L,OFCant_L,ParaHippocampal_L,Vermis_6,Putamen_R,Vermis_7,Paracentral_Lobule_L,Thal_VA_R,Vermis_8,OFCmed_L,Red_N_R,Thal_AV_L,Calcarine_R,Frontal_Inf_Orb_2_R,N_Acc_R,Thal_Re_L,Cerebellum_Crus2_L,Temporal_Sup_R,Supp_Motor_Area_L,Vermis_4_5,Occipital_Mid_L,Hippocampus_R,Thal_LGN_R,Thal_PuL_L,OFCpost_L,Thal_PuL_R,Cerebellum_3_L,Supp_Motor_Area_R,Raphe_D,Caudate_R,VTA_L,Cerebellum_7b_L,Temporal_Inf_L,Cerebellum_4_5_L,VTA_R,Temporal_Mid_L,Olfactory_R,Vermis_10,Pallidum_L,Thal_MDm_L,Parietal_Inf_L,Cerebellum_4_5_R,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Thal_VPL_L,Amygdala_R,SN_pc_R,SN_pr_R,Insula_L,ACC_pre_L,Angular_L,OFCant_R,Thal_MDl_R,Rolandic_Oper_L,Cingulate_Mid_R,Thal_MDm_R,Precuneus_L,Thal_IL_L,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_PuM_L,Lingual_L,Thal_MGN_L,SupraMarginal_R,Cerebellum_8_R,Putamen_L,Cuneus_L,Calcarine_L,Cerebellum_8_L,Postcentral_L,Angular_R,Cingulate_Mid_L,ACC_sub_R,Parietal_Sup_L,Cerebellum_7b_R,LC_L,Rolandic_Oper_R,Cerebellum_3_R,Frontal_Sup_Medial_R,OFClat_L,Thal_VL_R,Temporal_Pole_Sup_R,Thal_VL_L,Frontal_Med_Orb_R,Heschl_L,Frontal_Inf_Oper_L,LC_R,Cerebellum_6_R,Rectus_L,Temporal_Sup_L,Thal_LP_L,Cingulate_Post_L,ACC_pre_R,Thal_PuM_R,Amygdala_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Vermis_9,Cerebellum_10_L
SN_pc_R,0.4031602687704217,0.19231436095358193,0.5525306695353039,-0.02797087477973387,0.29231784299246866,0.6488655864360138,0.3839234559695647,0.42537973015058,0.30799755806186896,0.2809426048986853,-0.007820665417824814,-0.0033138524461752477,0.14805406032116583,0.5791807555914301,0.2359702458096039,0.586633203594929,0.41508507913384013,0.086619837904629,0.3853821227718355,0.11193940210751759,0.290833002184209,0.12637383015492365,0.6335820501825282,0.11252571723616916,0.17059705900155123,-0.26629170178489436,0.4091885794531109,0.463648042809285,0.31125037909291764,0.4039808177073737,0.18965696631913145,0.33237879251370606,-0.0758134841874542,0.25101629001839215,0.49331914455966847,0.4112052136317375,0.42383637534213725,0.4324126322712396,0.2621686127192271,0.419656179928771,0.5192123057565681,0.3376931433672063,0.153924006446044,0.3681564470231575,0.41966400482584154,0.208632967955071,0.16289063821995522,0.44113737436552364,-0.15333144190439912,0.18608631475737905,0.34321074252890177,0.4871724952642092,0.5147708421411739,0.504117569610425,0.48740974509139545,0.21547239208906724,0.165698441199476,1.0,0.23025504524940052,0.13129006349160374,0.12976515085760823,0.18721584216617293,-0.047467746883624394,-0.1215629213446101,0.36148707112068584,0.3222966570186021,0.000956187923070247,0.18886141672467702,0.44028988443369516,0.571378247731925,0.2532499247895998,0.4024986829690406,0.4338324858862519,0.1654714899260868,0.4713291323740855,0.4846455560261272,0.19702466747121186,0.25490326890010273,0.5572324721211873,0.4513578966698098,0.4153531250186056,0.19953485380842512,0.21085376605837233,-0.04602195757303551,0.15187343431741782,0.3961863039105503,-0.18671070718432667,0.3537453869787656,0.4229064242071905,0.4636311623266334,-0.1958933457611139,0.36902487944331275,0.6613732659994574,0.10437634341333521,0.010449777371837107,0.3053239443646927,0.39209862760349123,-0.07327633889345439,0.6247142385693784,0.05904468048308863,0.20687137121342647,0.3395325880966899,0.17085080648596243,0.2817874427325898,0.24294650119674516,-0.006438776603264074,0.5560226318634968,0.11648994869509904,0.5802983274412048,0.3758075034975275
SN_pr_R,0.721087961835577,0.39368970508421736,0.6450693140994966,0.5295427340177025,0.08693413897523569,0.029215698666785514,0.23196790420102695,0.1785451021989828,-0.05547235818145843,0.507901950428988,0.26652866448282514,0.31873048219946115,0.7568652516595795,0.12216877775517432,0.5598571772943207,0.18058337345964143,0.5500474575813993,0.5799616204777336,0.010900874372438949,0.12343920965575678,0.24866187873220913,0.6164721103131272,0.29905114618462286,0.49979313868332087,-0.2495507477714523,-0.09432303730127443,0.5446045003355272,0.31830631952150235,0.6021402293932114,0.4971148403112978,-0.1567487135827262,0.7142529106138346,-0.027683856233316526,0.5030055422008664,0.13945329474907847,0.14510766949228604,0.33221096564788244,0.5027059605306825,0.5314722614974345,0.703209161253532,0.29930100299353324,0.5540906456772389,0.48033016951256663,0.5555778229853253,0.3604560709322999,0.23324110871481826,0.26310882123669804,0.35218727598139593,0.26487605959128946,0.31423763196340704,-0.02998856407110098,0.3278835622427317,0.3443847967809544,0.29120307390407785,0.7214890387351713,0.4926611768226194,0.4361769118095879,0.23025504524940052,1.0,0.5487013423886207,0.6975253120697622,-0.16177869132383788,0.26307825781563127,0.14847390669472235,0.6214410719293493,0.4365286823437165,0.13217404739539412,-0.07906918938221182,0.3638906063571516,0.3199340631819561,-0.37020739775449124,0.6155333392526837,0.06095552455887048,0.5529080123676714,0.2631560946984747,0.4026361104248357,0.46218788249315484,-0.1214931108955223,0.14239988314867885,0.32802393231175425,0.10272137095478796,-0.18908626636644102,0.031124672180389546,0.6784585110855911,-0.2967743333778311,0.20487163220715326,0.08918147468319833,0.5224127527772556,0.3984844603514606,0.7228074338358881,0.11975327020274322,0.3765207757518438,0.3080476373262792,0.6506987900929403,0.6864895454766451,0.43710436279618176,0.3913137335500038,-0.04495545483237157,0.4669262957777781,0.3835507313458987,0.5664046188524753,0.5159791222562339,0.22202436016250207,0.7867616415563716,0.2994466680578014,0.6185791769503625,0.43729111543482846,0.5939154378389794,0.2996611786753715,0.5325171278002327
Insula_L,0.5235186204877684,0.44270255027550454,0.5003019591379464,0.5654770443457201,0.21602060045399396,0.09139934443139197,0.111284876445171,0.16708094757985958,0.17598991582429593,0.8270703787599353,0.13560670257457666,0.35876031416698917,0.5656114481072471,0.23153775107314892,0.5123225173455824,0.18810013795860406,0.47591339461566357,0.6239088335056326,0.09757163113124966,0.26922374203763855,0.3286327003068086,0.37918114493413463,0.28177387965811074,0.47941286955106405,-0.17348571129019996,0.23481845415721306,0.05744478376872798,0.4611295162689719,0.5404333121391146,0.5461529879763434,-0.018588983947476555,0.6036108382171033,0.5283994003443644,0.4002483995299304,0.3120801951037334,0.1935570766124567,0.4752289119049258,0.39509862008339963,0.25122914261862217,0.5215627259369897,0.16614847826305076,0.3904310366600616,0.37713975983974196,0.5830833788236057,0.10726806840026767,0.3809140730839676,0.6360942388805921,0.42010529578391503,0.4621612017470493,0.4168679334503745,0.03703964510441618,0.40514424008895056,0.27406326247059803,0.34030151924531143,0.5306184969158382,0.39914674971985215,0.18669976831474422,0.13129006349160374,0.5487013423886207,1.0,0.7220729110450588,-0.12973443464255913,0.2579586263561929,0.13743836838153312,0.7013977710817197,0.23131223275886,0.5697115855051552,0.13015270758179046,0.4315907529595582,0.2078477126049874,-0.16086279186578778,0.41189952383813144,0.18326170480899628,0.35483219058773313,0.2784907329961403,0.2936167585378999,0.8344737832032743,0.037226641790218146,0.2976418303202499,0.38012912900400164,0.1555118000173279,0.01717944346986631,0.0577454078602776,0.6663393051747751,-0.10601847014213987,0.10288878082024303,-0.006823774673498019,0.6728758197846126,0.5351610955348195,0.5606195722739794,0.2560834017336081,0.32827535518752904,0.22460266152595615,0.44589344526409685,0.4946065291121405,0.503460849160214,0.3990892634670225,0.22675920525123075,0.35808029886261783,0.24913589645862408,0.5818282751382374,0.3929789292565184,0.33354318251928633,0.5438727653768699,0.406094305332086,0.45723201378025313,0.3357025512212406,0.6113591026928588,0.21525922459816124,0.5026293496735647
ACC_pre_L,0.6167565823630831,0.4436452491507627,0.5853388745737443,0.7352019112265232,-0.01709421356286283,-0.08751383601880741,-0.07345081677660939,-0.0038153835580002284,-0.10317232597193055,0.5766192642536099,0.3652807751336661,0.7221180839776221,0.7682373602524931,-0.010284189487741978,0.6816286265308553,-0.008251653245470269,0.5017945523037273,0.7527064005844264,0.10631707397757172,0.40748476499068376,0.2393611664792999,0.6542182860143849,0.1064146037876254,0.457673092530505,-0.31989930849505727,0.10548324735169001,0.12668092271075665,0.38675469881988955,0.5837384099967001,0.5307974537013297,-0.3351138735109631,0.7447370510254117,0.17516872448361248,0.5279766421196588,-0.0020555514257893657,0.012801307629824904,0.2396910527184011,0.38633539758151797,0.618191556126096,0.8038816742323593,0.10764776631707175,0.46034379799534886,0.46372833753940035,0.6402089190886139,0.18408388734426492,0.1756558357855296,0.16003160423717408,0.29564418183361396,0.37486322029444014,0.4099921600083764,-0.16773531866803523,0.2829918047818868,0.1923660671681319,0.1155333322991429,0.6413522329288799,0.6553748228093065,0.5026520125707723,0.12976515085760823,0.6975253120697622,0.7220729110450588,1.0,-0.33953227235548533,0.6033856690550075,0.3083427139526899,0.5532207772141662,0.34427427278002604,0.29561850155138003,-0.09981194497709474,0.3064925786279099,0.07156847199421361,-0.5401098556413786,0.7416430568472847,-0.13840163683920362,0.6363947192748616,0.142727817142558,0.1202651773799317,0.570361471846794,-0.2288903331630783,-0.021803578675045985,0.2585966492097748,-0.01626807233418397,-0.30309061749760763,-0.09862035056470761,0.8158284563989139,-0.39870589245959664,-0.06104359914369628,0.0076589439937515165,0.5254066591562154,0.5354822904767952,0.6474255959670163,0.5033028105878371,0.4796674691429268,0.1499726819946293,0.8214662402886082,0.7731734086351761,0.5104644354943075,0.25553888377628675,-0.0014138428665430624,0.2773951196169616,0.6255558171483309,0.6399996934935358,0.5330512790970464,0.24905911971397182,0.8428258699819404,0.37726769310024366,0.7878035349635504,0.2415056662166512,0.6708166043434612,0.07724288301163566,0.5037956458321848
Angular_L,0.03743314853405557,0.32729285294756244,0.2368888595969909,-0.42024756281675607,0.6592681214004132,0.22555961544046088,0.5802780181225002,0.6854262526505805,0.7587168804880626,0.05823805999466086,-0.3731430748033787,-0.2934838420122462,-0.18035715651614026,0.37942107963123345,0.05494539201979262,0.1806991056390444,0.36983344985844574,-0.25042752849075695,-0.0014038646041858276,0.011095570212738772,0.17459204335529255,-0.22832144186092487,0.4439383191864707,-0.19807890211752552,0.5978050507479794,0.16357026943704164,0.02077406420456248,0.21046754549494612,0.1496163852991404,0.2519969653104212,0.8230064215908627,-0.2639236840510262,0.1599888723876545,0.22113188589008867,0.5327252754908364,0.7598002880601649,0.4579861535543718,0.3740298038968299,-0.14517664000460567,-0.13218499978756534,0.2320217833456883,0.03144981006997821,0.23639753632035015,0.1192833639929661,0.3775661975188187,0.607850248651065,0.27440221894591904,0.2827140960369406,0.12238518655008654,0.44813224352026426,0.8032772672996449,0.3907079791563258,0.28957737355152385,0.4121861897542589,0.15693584394233484,0.17164406429371248,-0.3171795326133986,0.18721584216617293,-0.16177869132383788,-0.12973443464255913,-0.33953227235548533,1.0,-0.13330434729229843,0.15179684164354576,0.18339880735255196,0.5189224713294126,0.24862153645362217,0.6655905466031072,0.46035132765042713,0.17676086926072376,0.6838649801310653,-0.006181071393301048,0.6739014977808847,-0.3874424203483302,0.5116550434450481,0.4237118447386569,-0.005333576853737599,0.8263130397293796,0.5807987789201557,0.28288983196735357,0.6457914522733633,0.7850165475689485,0.6637989271274822,-0.5053942755072416,0.7722356972657558,0.08796853247697475,0.04627270584325886,-0.05419454523179252,0.05453930018686151,0.1474279299569904,-0.09007653787273834,0.25714385143948876,0.1321024145481723,-0.1809552658447394,-0.530888050581655,0.07248831325916516,0.3165075022639534,0.33871647518656606,0.20943954933250195,-0.2343828870213056,0.27060144829045957,0.21127393630040456,0.5222578868988749,-0.1533515062761608,0.40592269755323607,-0.3562360623944737,0.22449041167725922,-0.010093255970819339,0.03055810606785535,0.06914460735949798
OFCant_R,0.41176822197446966,0.2717760148584389,0.4018797185704339,0.3146919958683157,-0.03153044473051889,-0.20760658879770563,-0.11943368493377232,0.03894871951843845,0.026815126115176793,0.13305301669703803,0.1856425287710687,0.8712198984391653,0.44774359003769976,-0.014652134808469957,0.5280487849689337,-0.05897778324507042,0.3206878890385217,0.30288474685281497,0.3503512532135042,0.7813695033283138,0.13589801430547258,0.25108333086555545,-0.05221262373750908,0.029393714937445786,0.12051906222219752,0.2839284798638651,-0.23661760289605518,0.3055526868508182,0.21128366939028503,0.3658691378819238,-0.1632270470006395,0.3910316756830809,0.17854348397664882,0.26341155576917863,-0.06943462298185352,0.08082820593780338,0.1490169146090875,0.18139670675546887,0.5155557469289939,0.49952255818269437,-0.18525215307187023,0.2227805680909904,0.366460819654201,0.46642599085339803,0.036491028914175855,0.1781342409520169,-0.19517792044308532,0.2520947445201171,0.27815180242127463,0.3839988076363864,-0.009965586436710852,0.2560503972691488,0.1448216793857071,0.07896010857936246,0.3150521169048914,0.7153431502873348,0.2635205925399057,-0.047467746883624394,0.26307825781563127,0.2579586263561929,0.6033856690550075,-0.13330434729229843,1.0,0.7140791523349501,0.12475827147632909,0.3317397087301459,0.21208802190830248,0.03100527334088951,0.1672821679325609,-0.22943354923811557,-0.3740955644135662,0.5549578485077606,-0.11196263040229532,0.15286139070373156,0.0037950064867615135,-0.02462307481008713,0.06922052367428638,-0.16224732658525032,-0.03485827220428854,0.3086771508254915,0.05115121670984126,-0.2523257935386227,-0.03237220018495448,0.46070977750111086,-0.14023783694108105,-0.2932279919441465,-0.10392757332196036,0.27219340413340914,0.4269027201652577,0.21626021740877277,0.7880498347912758,0.5126156715326207,-0.1385371287116122,0.6234556001450945,0.40012598442328456,0.419346868726203,-0.005629192138220215,0.22514369709964274,-0.006245312468446814,0.787913299124937,0.42081189173233624,0.3599292218735902,0.17463132815042892,0.5834950401835582,0.2789599634977697,0.5306569104429434,0.0897345543205448,0.3340369787057903,-0.1531613571297105,0.1919848932285852
Thal_MDl_R,0.3872062660804028,0.3165735414951731,0.3106454509867114,0.03797509030356096,0.0648286737899386,-0.32828847799024574,0.23102682816818612,0.19483797780033502,0.15920160908926978,-0.0075198722041250375,0.07004167404879937,0.6077839543012687,0.3236104069429254,0.005649790735694142,0.39686313350181995,-0.09910751462133112,0.28392564094061706,0.042710896516178015,0.059372808506514725,0.6172477469352976,0.2563426631406215,0.09527299322045682,-0.035736877264607,0.00011694482940054774,0.3830602582480853,0.3929171619262853,-0.17366533484977545,0.10758903859052756,0.21024717562168171,0.30982541204363806,0.20440749583865284,0.17739099072542994,0.289221173206309,0.15600372614789793,0.0942526876809127,0.35026024488327834,0.32453654303310703,0.1505142153205689,0.33243978638471355,0.19709320500271887,-0.30166716519261805,0.2036800156393382,0.48774926308949773,0.404647364510377,0.15040065127279412,0.4916034321860036,-0.09092866918762184,0.19063247754065824,0.32214458349417796,0.4727309305713804,0.12506328271849546,0.2632806926730506,0.09833093566415638,0.1661092018493037,0.19191393778401997,0.6886917711716461,0.12457674089057968,-0.1215629213446101,0.14847390669472235,0.13743836838153312,0.3083427139526899,0.15179684164354576,0.7140791523349501,1.0,0.06995862506198956,0.3622356530209,0.2172592870979247,0.19729501356459567,0.20468618483242962,-0.2346903551306018,-0.0871372343590889,0.31727668794690284,0.11030737618645414,-0.01120799987962657,-0.030267635249085968,-0.012699183999890642,-0.030584524212270668,0.07804000311530045,0.07632135119891245,0.27528685196127134,0.10095353292170317,-0.05843612501685861,0.047177357776917735,0.21091058554146763,-0.015345329193800298,-0.3288844883967633,0.11192658563809628,0.2256501522490472,0.3170151954516739,0.06851925532797504,0.6840330067583625,0.5717558408242743,-0.33860615276876,0.443188924480092,0.14960073305243876,0.3364292604015864,-0.0824038067376136,0.32954135780064503,-0.04077215268422338,0.48204245836528486,0.41714071444459805,0.30768507380857407,0.2463404022816753,0.3632833264507991,0.4040436873303371,0.3721549451054527,0.04200180115589241,0.310868067219438,-0.19625725010159908,0.09768978025400897
Rolandic_Oper_L,0.5469089567936365,0.6128863980659175,0.723147932984444,0.4900462153397134,0.43927850369822274,0.2883704153017446,0.4148485147031765,0.49912488734518234,0.376078946449743,0.7439615554594383,0.09139153643206427,0.17872894222324417,0.6228385688898775,0.4492649409423078,0.634744010866289,0.3400235554406876,0.7235743722113246,0.5796029649030653,0.11770976592226795,0.09598384571142476,0.36079787805274266,0.484718883757197,0.5902659598395272,0.4714451162066993,0.006849709759466885,0.09103303983089621,0.36552419227833516,0.6103352682867573,0.7034709348952909,0.7642955447686473,0.1898870908904665,0.5977120270983375,0.24594327798012575,0.6318265944760332,0.3884395707594425,0.43752247673357564,0.6003059767722901,0.7195502411960675,0.2831306042067163,0.680611305248235,0.32487119997047503,0.44634826191622173,0.41716329446400935,0.7539472839567658,0.3047660563430459,0.43702437177252246,0.5998751576469242,0.5697252427199722,0.49733576984021327,0.5606499040775405,0.3678873122916225,0.6107091638756968,0.47144431667307735,0.5047453651179254,0.7998593973884182,0.4742445569698002,0.24282878439989222,0.36148707112068584,0.6214410719293493,0.7013977710817197,0.5532207772141662,0.18339880735255196,0.12475827147632909,0.06995862506198956,1.0,0.596062477589204,0.5040639505821631,0.3053841813098641,0.6395023788226795,0.44061750893043455,-0.028925933224998295,0.5986692377596298,0.4285095606605532,0.45202613542711817,0.5748229443089077,0.5985131685281013,0.7405431718551004,0.2983061358440441,0.48934190731352506,0.4612365546539247,0.5029482283704179,0.29693071028816137,0.406432768441587,0.4996430708247573,0.12461337360285926,0.24883351163290643,0.10262765304708911,0.6841284554070874,0.6059994537552424,0.7921777371046129,0.025498982559593868,0.5223581777904925,0.4526422493469868,0.5119010637039612,0.37387228655561805,0.5552183876417591,0.8206131857343457,0.1196579272844658,0.6116437807769562,0.23920100722074947,0.7563103354165033,0.645733036537786,0.552038834533003,0.6113881610137515,0.5731722349362018,0.3797893611531771,0.5171177120736797,0.47469012731595317,0.3247054567260211,0.6770530059461083
Cingulate_Mid_R,0.5064665622361517,0.7529775011706327,0.7457422296021179,0.3137765980121021,0.6544672268207328,0.27634989154462736,0.5902171907523762,0.6328735973054349,0.5526738604381266,0.4559674890096185,0.03147642829876914,0.192865133753685,0.5637257064260971,0.4386078361680236,0.7406723019657929,0.23423128827297127,0.8279266605876355,0.36033868393489615,0.19826217821221265,0.25116470266875746,0.3796577842799221,0.33139899436045817,0.5795767043086326,0.26137560253112296,0.3989312099184679,0.17609972708361532,0.2527113345548785,0.6697364045152734,0.6587053661503531,0.7683444433812481,0.35029407724504624,0.46534971892038085,0.1369476185954257,0.6716271308381738,0.3928862295933057,0.6662688373293024,0.5909868855316239,0.8037440847651446,0.44081113805191496,0.658354463626788,0.35308264512882176,0.40572723424453155,0.5509519538581782,0.7443369707271739,0.5145929243668559,0.4652456753890923,0.23390166495019288,0.6019214056324945,0.45601565305570535,0.7626571244425611,0.6572699163815647,0.7120061573040672,0.41965863612388016,0.4751458531805299,0.7513575192598891,0.6831422551511086,0.2513684096486087,0.3222966570186021,0.4365286823437165,0.23131223275886,0.34427427278002604,0.5189224713294126,0.3317397087301459,0.3622356530209,0.596062477589204,1.0,0.45891371519222124,0.5671937094668557,0.6865420842319282,0.2797524339046784,0.18290188225118917,0.6894920727837096,0.5031795275887095,0.27219320867448527,0.7253132929533239,0.4408064725351719,0.3698230328253682,0.5444688545428241,0.542180896125193,0.42218221676074774,0.6441974349230243,0.5116046913345031,0.7050187653058236,0.20618803702869296,0.4127256423421259,0.06758104716710009,0.13009639167731826,0.4106785798412302,0.6045484843370742,0.7130962337572292,0.23743452777438329,0.7233234259330243,0.23918140579322764,0.5455143381440245,0.1334639324987005,0.5411322807751923,0.628152852425546,0.34520492291617905,0.4868534253850795,0.3230350138628874,0.708205769696923,0.708353912212219,0.7295537140906879,0.5981000066719003,0.6633436748536354,0.29194305947339955,0.39085209119094955,0.31699200123958116,0.10062468121711987,0.6135453960862335
Thal_MDm_R,0.17807538926484598,0.620625857656785,0.4328922407949358,0.43452852461038105,0.5184461398478419,0.2509175098834453,0.29764717363766624,0.30641207464981257,0.5290837613659043,0.7323538165353104,0.03647963910422179,0.135693212324559,0.3843638111325556,0.37024156367211597,0.5875623447335184,0.06980736870829124,0.5889567890473223,0.3220815252054547,0.23800303276448526,0.259333126824861,0.3849739174702412,-0.0040823409466105715,0.36408877942269763,0.3924355947828898,0.3412508095310352,0.6517849126263403,-0.20494412776971654,0.5988470603711868,0.40020996692545396,0.5940107353804183,0.22478121855240518,0.39245110436501585,0.6796773295288415,0.4643318478185711,0.34875191398243566,0.4790744601566455,0.48740392650218595,0.49710365418016267,0.0723475616591888,0.3761015318272392,0.09645426907085514,0.030488672509968773,0.2454333944596366,0.5255183499721034,0.03619673868569792,0.23612733460724797,0.569478684543088,0.5332773063483526,0.6798647253912679,0.6967045205131291,0.4938642085658943,0.5742071640675677,0.2161134980604398,0.24768721521284767,0.4092247919342548,0.43609922556810465,0.06785351642053984,0.000956187923070247,0.13217404739539412,0.5697115855051552,0.29561850155138003,0.24862153645362217,0.21208802190830248,0.2172592870979247,0.5040639505821631,0.45891371519222124,1.0,0.5617763448377276,0.49266148446670815,0.15341041168647684,0.24839874670500725,0.3283916656806532,0.3845047613264364,0.06851215752207392,0.47835906296619535,0.1855690270900013,0.6443578724487907,0.461893522406137,0.41998924624908274,0.1622880619934554,0.5361919839705916,0.44553937474560085,0.5678792529350827,0.33955902371609553,0.469119554592984,0.0132197946754973,0.07299836689010226,0.4158539479427374,0.6481120551278156,0.39265833321658306,0.28634677503765654,0.5166789774091152,0.07698036262782243,0.22585933345107329,0.08895110721418942,0.39164614308741663,0.487173894353225,0.5222410374659306,0.2409818695807135,0.1730590224194059,0.44043184014044184,0.5020550882334415,0.5634085886553384,0.36373596443054196,0.5056770080774734,0.08696149674284048,0.09169636752125793,0.10840097777064996,-0.06305608122954844,0.4903728286154279
Precuneus_L,0.06188128342737107,0.6533628331398135,0.34464025606592413,-0.05151804831960892,0.8026073537070063,0.4845075059191242,0.563651954220483,0.5749434966756249,0.7873333751085236,0.3874796035014104,-0.1518097201749151,-0.07869749692762325,0.09607725216095922,0.5159432208441456,0.33818374947040336,0.18011764095892893,0.5843386024751656,-0.09699766519421503,0.15566129119063907,0.19314713982705964,0.3179531487231093,-0.23436481031888848,0.5594572997291012,0.04779086381682999,0.5776666225416837,0.3530739704702618,-0.108977054160389,0.46774760023581713,0.40640940689490407,0.4853105313330686,0.5857072912907842,0.08211874223827646,0.4326651318045147,0.25936693186775556,0.5372960930912575,0.7105956051524744,0.5360561020366553,0.5555502081902518,0.02703844323561704,0.12418310890317952,0.22007318804039397,-0.017097828320402603,0.30574637291713375,0.40824562003415,0.24484141983204719,0.4257021140598669,0.2947179671856283,0.4555551015291994,0.28473305013526995,0.6099414005816662,0.8098056763765175,0.5822406104423631,0.25481308279552134,0.33266939007470003,0.3352360998836748,0.25881378038762937,-0.03269763536246809,0.18886141672467702,-0.07906918938221182,0.13015270758179046,-0.09981194497709474,0.6655905466031072,0.03100527334088951,0.19729501356459567,0.3053841813098641,0.5671937094668557,0.5617763448377276,1.0,0.5251044088116573,0.18130261285792956,0.7319681093212904,0.14953496024672536,0.6543530244782815,-0.19129072748254783,0.6873613559569951,0.26726464077316614,0.28673259888523417,0.884711707736213,0.6820905165381324,0.21588214887090892,0.8052867814305227,0.8124980225033696,0.7707032816088242,-0.2174781267328447,0.8455866333850551,0.0978272226860031,0.07950173687405192,0.26980540388977836,0.41050783617069014,0.29193272976588475,0.12502593494740694,0.44078896525963085,0.10053789263036592,-0.055255378128955424,-0.3178147129852062,0.27543229671287206,0.42557365710030576,0.4468441739283053,0.26900333881745747,-0.07409775615789939,0.2649620324963974,0.35437588335448666,0.4968657301804965,0.08015602227308011,0.5132436861644087,-0.14104805366468937,0.14633118396060227,-0.03699511720239037,0.009506231725722241,0.3570214596501426
Thal_IL_L,0.5479531525809634,0.6192889548764308,0.6535052805700647,0.3038915919775999,0.6219321867267299,0.4536864921806863,0.6379517749499959,0.5578937732724772,0.5604594096735619,0.5922733518012113,0.13291946211740502,0.09881656647924231,0.39679073989235475,0.6444930625655158,0.6161477947230404,0.5343719936953787,0.7742429571877455,0.3664317222007182,0.3544046809330331,0.2598755065309869,0.5554255920660397,0.32306422825225506,0.7506836973836862,0.344254374519835,0.3510325299018462,0.1766840085039456,0.30323281808478336,0.5908438186847222,0.6598336175619576,0.7958195436020918,0.36650260667441126,0.47777635950652847,0.21476609161641932,0.5803247317602962,0.63128008653177,0.6801002947844427,0.657056030326917,0.7433725623596085,0.3058281440316553,0.5539824970467819,0.4767881319392993,0.5368775455371673,0.5470579123360106,0.6892128339100468,0.5495171026721272,0.6110977596623253,0.3680851601424063,0.6799862710897727,0.42027059041223735,0.738381097156031,0.5965545889466332,0.7182777290740243,0.6325576878164161,0.6841027559940238,0.7140242037925794,0.5034018955627807,0.28415155191944136,0.44028988443369516,0.3638906063571516,0.4315907529595582,0.3064925786279099,0.46035132765042713,0.1672821679325609,0.20468618483242962,0.6395023788226795,0.6865420842319282,0.49266148446670815,0.5251044088116573,1.0,0.5480529390537812,0.2549575492004949,0.5697509165769616,0.6444659660908947,0.16802547377058194,0.6688687559730383,0.6243607087187989,0.603140831499799,0.5700253000608343,0.7463831071856999,0.6499508876875574,0.6319820318233276,0.4899586427077348,0.5751460379974054,0.15172856014112582,0.3762922830100829,0.3095634402961479,-0.1484052009318167,0.4482110714066251,0.5307872487134829,0.636111947967611,0.10165326538458914,0.6801297207745928,0.47145553625014985,0.4134444686273523,0.06505212920586788,0.5459739858232217,0.6679897997476838,0.35957580727854194,0.6808027319676127,0.16556955881874513,0.6351016542913589,0.6276010812302468,0.6135398364628035,0.44959089371649363,0.725827309803837,0.17002159493366126,0.6199583457339571,0.46668303151692314,0.3815869180435159,0.5348633871160979
