,Temporal_Pole_Mid_L,Thal_VL_L,Raphe_M,Thal_PuA_R,Hippocampus_L,Heschl_R,Cerebellum_10_R,VTA_L,Fusiform_L,Thal_PuL_R,Caudate_L,Frontal_Inf_Oper_L,OFClat_R,Lingual_L,Frontal_Inf_Tri_R,Vermis_8,Thal_MDl_R,ACC_pre_R,Cerebellum_6_L,LC_R,Paracentral_Lobule_L,Occipital_Sup_L,Frontal_Inf_Oper_R,Cerebellum_9_L,Frontal_Sup_Medial_L,Rolandic_Oper_L,Thal_VPL_R,Putamen_L,Angular_L,Calcarine_L,Precentral_R,Cerebellum_3_L,Vermis_9,VTA_R,Parietal_Sup_L,Thal_IL_L,LC_L,Insula_R,Cerebellum_4_5_L,SupraMarginal_R,ACC_sub_L,Thal_MDm_L,Red_N_L,Frontal_Mid_2_L,Cerebellum_9_R,Amygdala_R,Temporal_Pole_Sup_L,Cerebellum_8_R,N_Acc_R,Supp_Motor_Area_R,Vermis_1_2,Occipital_Mid_L,ACC_sup_R,Thal_PuM_R,Thal_MDm_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Supp_Motor_Area_L,Occipital_Inf_R,OFClat_L,Olfactory_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Postcentral_R,Thal_MGN_L,OFCmed_R,OFCpost_R,Parietal_Inf_R,Vermis_3,Temporal_Sup_L,OFCmed_L,Thal_PuL_L,Thal_LGN_R,Cingulate_Post_R,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Putamen_R,SN_pr_L,Cerebellum_4_5_R,Insula_L,Angular_R,Lingual_R,Vermis_6,Thal_MDl_L,Cerebellum_6_R,Thal_LGN_L,Cerebellum_Crus1_R,Red_N_R,ACC_pre_L,ACC_sup_L,Thal_VL_R,Calcarine_R,Thal_PuM_L,OFCant_L
Rolandic_Oper_L,-0.025213703225489603,0.5119010637039612,0.35743298832737874,0.19170563372237184,0.6645131152158288,0.6453551468115575,0.6233919706548292,0.32487119997047503,0.5601179423027486,0.43752247673357564,0.5652909411279933,0.8206131857343457,0.18952649718972134,0.4285095606605532,0.6638239545768018,0.11770976592226795,0.06995862506198956,0.6113881610137515,0.5047453651179254,0.1196579272844658,0.7235743722113246,0.20720457211019344,0.7737760243696451,0.5171177120736797,0.690972698692909,1.0,0.5958205371385286,0.7405431718551004,0.18339880735255196,0.48934190731352506,0.7998593973884182,0.6003059767722901,0.3247054567260211,0.3047660563430459,0.12461337360285926,0.6395023788226795,0.10262765304708911,0.7439615554594383,0.7539472839567658,0.5748229443089077,0.04322750249401992,0.5606499040775405,0.5469089567936365,0.7405539793147092,0.47144431667307735,0.24282878439989222,0.3428475715636115,0.5985131685281013,0.006849709759466885,0.7195502411960675,0.667580049490382,0.1898870908904665,0.711322967557692,0.5731722349362018,0.5040639505821631,0.2923494735208713,0.37387228655561805,0.7034709348952909,0.14354181381507294,0.025498982559593868,0.5998751576469242,0.5796029649030653,0.4714451162066993,0.6713175617880186,0.45202613542711817,0.22671235236835727,0.5109939405274307,0.43927850369822274,0.723147932984444,0.7563103354165033,0.09598384571142476,0.6318265944760332,0.24594327798012575,0.4255202984397588,0.4742445569698002,0.5175895215624361,0.6841284554070874,0.634744010866289,0.5347563317403797,0.6107091638756968,0.7013977710817197,0.29693071028816137,0.3985876018245283,0.4492649409423078,0.37837372809448705,0.6116437807769562,0.06406309781764938,0.44061750893043455,0.36079787805274266,0.5532207772141662,0.7796996988190872,0.5223581777904925,0.5902659598395272,0.5986692377596298,0.17872894222324417
Thal_VPL_R,0.12373374266625739,0.7730972656547848,0.3692532228547934,0.02542766696204079,0.7954367891598639,0.6546764786752846,0.6082435675084478,0.3863323140265312,0.6430746066696912,0.3891256667542148,0.7339511194317752,0.48406497832944484,0.4532399538421165,0.2005675628631643,0.5092175126934887,0.2350876855719339,0.2596659664030385,0.7921719354560993,0.4319084898648667,-0.02321525605322414,0.7456669230209317,-0.07071642917912077,0.5266898941346487,0.5454112200066354,0.8518590642994353,0.5958205371385286,1.0,0.4089147670935769,0.019225176259649892,0.3420272312716382,0.8405307460357909,0.40581442475996565,0.35499950776682915,0.5225973256759112,-0.09991304919868808,0.5932448116789961,-0.010538647774085676,0.4241182943059099,0.7205633535481003,0.49083489862795765,0.010703244104898932,0.5541004235715391,0.6268437489622287,0.679812606170634,0.5208719897667832,0.6217725584720907,0.4717602302908367,0.4401295317502649,-0.029228472399979725,0.7215820924197219,0.6213237492745826,-0.06020570290888614,0.8133024696398125,0.5607767187191085,0.15677757046911342,0.26083682532733127,0.5155426141733496,0.7353254745140752,-0.06813311240105033,0.2539292253518117,0.040757771413214,0.5407973694697054,0.4656196620306542,0.5825791275243231,0.6104350469816011,0.30225846416905877,0.7706438409674092,0.32089015298226686,0.7561233237096096,0.6446576776656989,0.27656846788093886,0.675798237068404,-0.09119479364624629,0.3247524206548564,0.6690264589716495,0.8659280100628651,0.40468437901587456,0.7002548351142526,0.683340911142519,0.5110462457772974,0.31896595455978255,0.010815983963924442,0.36199044257807383,0.3261086961711914,0.5934798727848792,0.6397383559729305,0.18598054795588165,0.4384819612988094,0.45344914469813186,0.64670446817191,0.8230262419795741,0.7237132616390568,0.5271726159483505,0.8869259429899812,0.4284709196366796
Putamen_L,-0.01688200039990349,0.4263577372417924,0.41034055726357516,0.21187700684325755,0.5824770434238877,0.6421540735692168,0.6153933786929335,0.3402213333986174,0.5786633452349222,0.2909034453270295,0.5806652766250509,0.6160838554962593,0.23998774630260472,0.32742740876369875,0.7131703464200662,0.16152453062683095,-0.030584524212270668,0.500531307013071,0.4274443772565417,0.21910340830198707,0.5995441524714534,0.11024223250231775,0.7493679282601649,0.40218249589954047,0.545903062892986,0.7405431718551004,0.4089147670935769,1.0,-0.005333576853737599,0.4283922986896419,0.6272350967703739,0.5622535928255273,0.28554673189005797,0.21365563571733287,0.07245689200104224,0.603140831499799,-0.031437939038419696,0.8939501365986605,0.6311057493432652,0.49188089329506246,0.2745983279276161,0.5085049678192334,0.43969963542178925,0.6627385620915336,0.3662225271720176,0.33987875003664203,0.3185222480155739,0.37332868230612465,-0.09717118241587912,0.589480549798666,0.6404759690432206,0.023833427777299406,0.5538614564160417,0.5178637572225698,0.6443578724487907,0.11093205234759684,0.42959967835118973,0.6559088428311299,0.15293031480299368,0.06510349541106053,0.6530550849212136,0.6420341638594207,0.5973397722577634,0.5932796145001072,0.4032408538272716,0.211484429173146,0.48164325524279883,0.41568936159377456,0.5283496846116144,0.5584374036563076,0.09393499320000921,0.5347330180692571,0.42996142284395117,0.258603066804904,0.302119319798826,0.47049188469538167,0.6404892518984242,0.5958405909062141,0.4314320367160896,0.5105817332478337,0.8344737832032743,0.22383708391752768,0.4031461091163724,0.3864948595253552,0.30682130813595665,0.5314008367839791,-0.019012251627243047,0.39082127129614774,0.46548028397982244,0.570361471846794,0.6140149267723358,0.4035631024819347,0.4852533608244319,0.46353741916533237,0.1314937527468292
Angular_L,0.21276716070499632,-0.1809552658447394,0.0730269896544349,0.7441159262421666,0.08743564235888543,-0.20718697183360643,0.1654860159064315,0.2320217833456883,0.18157305557198244,0.7598002880601649,0.0038456332834754764,0.3165075022639534,0.2821987669686705,0.6739014977808847,-0.1343757471035905,-0.0014038646041858276,0.15179684164354576,-0.1533515062761608,0.4121861897542589,0.33871647518656606,0.36983344985844574,0.8885847046346125,0.006187341859840713,0.22449041167725922,0.10570609855066851,0.18339880735255196,0.019225176259649892,-0.005333576853737599,1.0,0.5807987789201557,0.15693584394233484,0.4579861535543718,0.03055810606785535,0.3775661975188187,0.7722356972657558,0.46035132765042713,0.04627270584325886,0.05823805999466086,0.1192833639929661,0.5116550434450481,-0.015048333835270385,0.44813224352026426,0.03743314853405557,0.0314017150347043,0.28957737355152385,-0.3171795326133986,0.23260958786341593,0.4237118447386569,0.5978050507479794,0.3740298038968299,-0.005980310502254843,0.8230064215908627,0.2981478803124883,0.40592269755323607,0.24862153645362217,0.12147451480199489,-0.530888050581655,0.1496163852991404,0.40311340936560097,-0.09007653787273834,0.27440221894591904,-0.25042752849075695,-0.19807890211752552,0.44718558833944766,-0.3874424203483302,-0.4640469974229512,-0.23520183036990805,0.6592681214004132,0.2368888595969909,0.27060144829045957,0.011095570212738772,0.22113188589008867,0.1599888723876545,0.44836811548583816,0.17164406429371248,-0.05929726953874115,-0.05419454523179252,0.05494539201979262,-0.05537228049325998,0.3907079791563258,-0.12973443464255913,0.7850165475689485,0.5087310673414865,0.37942107963123345,-0.4659047572424909,0.20943954933250195,0.1463375976324475,0.17676086926072376,0.17459204335529255,-0.33953227235548533,0.2661972322287058,0.25714385143948876,0.4439383191864707,-0.006181071393301048,-0.2934838420122462
Calcarine_L,-0.09446690441297599,-0.00993725459231962,0.5761842260888019,0.5630045984733875,0.3456527467962099,0.1706936471089449,0.44123371357457086,0.5033485932681767,0.5835570142311849,0.7845041511944404,0.2626403934865397,0.5913886236721259,0.5198580041823635,0.8732849090297276,0.4891917466832641,0.4515023218196996,0.07632135119891245,0.14304676655642673,0.8139683081266759,0.36228798008062046,0.6527686966273076,0.6021302601860601,0.39882748991790756,0.6902465627826563,0.31874446853448196,0.48934190731352506,0.3420272312716382,0.4283922986896419,0.5807987789201557,1.0,0.5394684224893489,0.7280788440838656,0.5677910561466831,0.5070619135540833,0.6201916582374879,0.7463831071856999,-0.24437651114057202,0.48986074033843047,0.5388657513835925,0.7488964251211571,0.14277472995562748,0.5649154725770256,0.4206074433266697,0.33904342372510266,0.6989576576374307,0.04537040569114832,0.4605013030547665,0.6284409406281376,0.5231277629382718,0.6648473075138883,0.3445752152476764,0.5684074918700444,0.5685255323896617,0.5437235492289187,0.41998924624908274,0.3286918082731493,-0.19864626309707656,0.469090817003728,0.6253260312997004,-0.1379218358821034,0.4353236712322765,0.021965428525234358,0.22035339242567376,0.6613916423073045,-0.1645171137152416,-0.2610713862193643,0.23614563344994752,0.7267546539946969,0.5678230837221695,0.3715909909541691,0.20993292327920143,0.32247469728773137,0.33331583237958473,0.17365654904874553,0.268380998483992,0.2723727444608473,0.4325023854195738,0.3227923599586427,0.2014581098528227,0.7600087427194859,0.2976418303202499,0.6363628015016766,0.8534764121401925,0.8480510586956221,-0.21751424395981958,0.7261008950831567,0.17532186957398746,0.6398665934098888,0.5464482268513475,-0.021803578675045985,0.5662915123827591,0.5320474604488807,0.8882554776190849,0.2629562555161951,-0.15462458587803382
Precentral_R,-0.0013635732053061149,0.6648958956435127,0.500941234902594,0.1502925751356276,0.7768535907541965,0.6769886358781476,0.7406112884715473,0.45855037460368087,0.6672674372889937,0.5089071247402046,0.7052171260303213,0.735051842954571,0.488739974866303,0.4588327865375778,0.7199931055769075,0.27824689630053806,0.19191393778401997,0.8028324687469638,0.5716834754512692,0.15288674602711494,0.9068054290386226,0.1216429977414043,0.7412592114325521,0.6138560815152158,0.8339812855003551,0.7998593973884182,0.8405307460357909,0.6272350967703739,0.15693584394233484,0.5394684224893489,1.0,0.6205202943612294,0.41730816225129086,0.5043019532216291,0.1083974048847431,0.7140242037925794,-0.017100394148163146,0.7035338112510382,0.833906194837444,0.6534522990387951,0.13696921394661624,0.6635192256340254,0.6814105057800424,0.7945820378310542,0.5937280851096403,0.5302107852356882,0.4066102025044977,0.5795243249552583,0.09411992473134541,0.8897124104559492,0.7552838786331489,0.109750020434993,0.8992515579189438,0.6185951009723906,0.4092247919342548,0.36287092640736984,0.4724049822053613,0.841473732257937,0.13494455431273114,0.13527987720105986,0.35834638775547223,0.5793162160714675,0.5915117791427714,0.7745936505075223,0.4925486963789304,0.23286310081458186,0.7259514761877048,0.4748848578329789,0.8493332391069555,0.7026828405679771,0.25787933002529434,0.7125902798246229,0.13181965880574395,0.3907397979773676,0.6492877710766174,0.7191672179087567,0.634336462224849,0.7693227187047119,0.6396595076526059,0.7051562327441863,0.5306184969158382,0.22310890768613556,0.5397595238744837,0.5396579625558833,0.46624231838643615,0.727196441662648,0.18892080055856958,0.5393325633568071,0.5049925693283813,0.6413522329288799,0.9141454213880285,0.7352049044351988,0.677031309298231,0.7851037914998932,0.2791630407709517
Cerebellum_3_L,0.027165510726542167,0.25834712766712536,0.3983083243303672,0.5296970036864,0.588888894364947,0.29270437159692125,0.5850737516665424,0.3361098209878261,0.7379941675379252,0.7462679908633763,0.4890112594447421,0.5386463623424711,0.5063738561424854,0.7571239350695846,0.6447166661300097,0.09807684193359854,0.32453654303310703,0.3984459038791324,0.7430337029226172,0.31859811596051,0.7270832814111329,0.41613661491954174,0.6034213272272828,0.5554141603717097,0.4850281291277174,0.6003059767722901,0.40581442475996565,0.5622535928255273,0.4579861535543718,0.7280788440838656,0.6205202943612294,1.0,0.3689514716935227,0.4764206394437167,0.384370367113767,0.657056030326917,0.07429227074952731,0.6356703951143311,0.6639535639310598,0.685624515391798,0.2655471410141634,0.6432539177419011,0.5691581570643168,0.518642586603456,0.518875470696373,0.1225970121706711,0.38270268011956954,0.5045853303073441,0.3831092655220107,0.7179672606221732,0.596483676369956,0.4909362772855778,0.6230853867423598,0.5140809077381285,0.48740392650218595,-0.0380536299187074,0.0928468990835235,0.6478253209448572,0.3316419520703435,0.047972222437811886,0.572167081616524,0.18963205661861104,0.3532195886995473,0.7487573984624321,0.06916762434327031,-0.05178227544294683,0.32739689283918527,0.6654475594663988,0.7254659911034959,0.5518722665241764,0.2658889310533571,0.4958364176342626,0.3521412053387604,0.14163669214936753,0.5137085698257002,0.32177962810547095,0.6295050148310831,0.516890384387123,0.3782652154931692,0.7703706050443558,0.4752289119049258,0.4574328968979321,0.7429091888930939,0.6493053584379476,-0.031012672487303078,0.620364124323814,0.19122490587499372,0.3638932034278975,0.6105038403780215,0.2396910527184011,0.6658846677954696,0.5925633196036852,0.6927233478391368,0.4150891769051759,0.032214643394188024
Vermis_9,-0.3422940307640247,0.00438159722942656,0.6594055039066536,-0.07099423447913865,0.06317330013574665,0.27707858089156506,0.07395044559169703,0.4827560433350793,0.37617233216126394,0.21113381991432326,0.17089150621435828,0.39830937648741943,0.21657100566928886,0.40386862373773097,0.506983100278313,0.45139395955911205,-0.19625725010159908,0.17115295627495397,0.6832261530553141,-0.20465072853022737,0.28214657465670473,0.08917148389312966,0.355538473082682,0.8288862277075736,0.19960845201932828,0.3247054567260211,0.35499950776682915,0.28554673189005797,0.03055810606785535,0.5677910561466831,0.41730816225129086,0.3689514716935227,1.0,0.4096462427421004,0.038918264601151616,0.3815869180435159,-0.3815539727503602,0.23536292601944056,0.24486924375496796,0.30350201728411064,-0.10832743702870855,0.06758865168160968,0.46051147322054653,0.14067260020366415,0.7787019368207122,0.24188822931151727,0.48970656709532373,0.6574192459742608,0.005552925673316705,0.32464808324535516,0.19845699261489425,0.1295313902395611,0.28293159788754063,0.20127142253022764,-0.06305608122954844,0.4685238305939222,0.1743350995975128,0.19398263789046183,0.6110077436895271,-0.4100993937606345,0.18595576887705925,0.11790966008119946,0.2948687977581773,0.17189051976721254,0.09520065376296025,-0.06889855290887072,0.5035328203620713,0.15385671899177894,0.3754016195353417,0.14141051245963898,-0.014914087779618312,0.06353388510541558,-0.13233199312935254,-0.07296379300123002,-0.029784215717219245,0.366298699101241,0.3105619362128917,0.056868899507468124,0.1393219645760646,0.36885704529944696,0.21525922459816124,0.06935944504662699,0.4350949497325346,0.6235142225069609,-0.006108965462587705,0.7779971720414,-0.1783335339236457,0.8299520793962252,0.39260849039602896,0.07724288301163566,0.3611571745739918,0.20282170763527413,0.6487292856474635,0.1469156051984028,-0.13871450553903494
VTA_R,0.1473790134404781,0.3149134419683174,0.317965394393556,0.2986584122966932,0.4400579289454262,0.30790835764046615,0.3367789154191229,0.49579706203572116,0.5312328142297263,0.5411240795640717,0.4463585582802404,0.32757057815711527,0.3194138994018271,0.4542522523165086,0.2832541262401191,0.0786945485992452,0.15040065127279412,0.29152673886667196,0.5668357139701132,0.007523222641428399,0.5039379790046737,0.30678394200704007,0.3082133409457993,0.5517260161757864,0.4868139881842574,0.3047660563430459,0.5225973256759112,0.21365563571733287,0.3775661975188187,0.5070619135540833,0.5043019532216291,0.4764206394437167,0.4096462427421004,1.0,0.11935933872316244,0.5495171026721272,-0.07486876494853949,0.22681433346223356,0.40593733058658676,0.46204950755429164,-0.0616827574619132,0.4440720856354788,0.49653338958655613,0.3035337982209774,0.5041602076808005,0.23500626103426156,0.5399385013710493,0.44115031674123095,0.14414238554756706,0.5069373731742617,0.3300531737904032,0.28653877877244294,0.47186489811472876,0.4290898284189884,0.03619673868569792,0.07901630986361685,0.08192555921280362,0.486905694955426,0.2707944672681344,-0.0977907923724138,0.08732271590550195,0.20834247387656055,0.20366269811385038,0.4200393175313765,0.1537133767101376,-0.14146852439688,0.39640955340044465,0.3904179992446993,0.5341605127598591,0.4259411004749105,0.02692716243156286,0.4010995869833707,-0.08554741900007995,0.15765339008146062,0.3271040658716022,0.49380241818449816,0.17466575566044834,0.32687851559776016,0.3742858556330798,0.40810783890915736,0.10726806840026767,0.2598886112907503,0.46112267456779,0.38817105905213534,0.04451972417242315,0.5768919703988077,-0.018671624592122155,0.4315436749173827,0.43081777485139405,0.18408388734426492,0.5067671569598594,0.4379540609165955,0.5610481625694541,0.411405890223679,-0.0454711050831351
Parietal_Sup_L,-0.036909702210571604,-0.3473534142829946,0.17172985524943893,0.6782277128137052,-0.030850557643139175,-0.2596351126394678,0.22053161872253943,0.23506807218470885,0.07769908464174664,0.647342812958128,-0.08885894880260693,0.35082893229095735,0.4105668266164162,0.6579351263805157,-0.010740360003543144,0.20940564769763362,-0.015345329193800298,-0.16916506176119173,0.314285367091812,0.45909150849822766,0.3753439542657435,0.8002143301160596,-0.02625491025591978,0.09475674206764852,-0.033004135629995275,0.12461337360285926,-0.09991304919868808,0.07245689200104224,0.7722356972657558,0.6201916582374879,0.1083974048847431,0.384370367113767,0.038918264601151616,0.11935933872316244,1.0,0.3762922830100829,-0.027264791232880073,0.19824983475349794,0.10215146969804259,0.601055063228429,0.1264738315241419,0.4205260968530459,-0.17192528222570025,0.10883555525411259,0.23410426470424883,-0.2626150652452801,-0.04484032727531588,0.2987248587547334,0.6339773326989147,0.39090029441021273,-0.015143313403176666,0.6741592897888267,0.30121126851794244,0.2754435529701369,0.469119554592984,0.1900787250789739,-0.5395750986489467,0.0794809801794507,0.4662421923539694,-0.06901010123206332,0.2966295199491477,-0.30758568530300934,-0.10315553620619425,0.5197401004725033,-0.4300383731176632,-0.43436946677292143,-0.2973722076611151,0.7712823020607285,0.1288260761163437,0.0883302952879677,0.06298339540866474,0.1446086327450069,0.30971946003735845,0.29704939613107284,0.02239936224525463,-0.16082482527008504,0.0039861713385939785,0.05314108263598925,-0.2350626802163129,0.4734767729564543,-0.10601847014213987,0.8655179651671526,0.6005955819621983,0.4919485823174738,-0.47683762248993733,0.1874236443696368,0.148104150896633,0.19071284359994062,0.18566312446997546,-0.39870589245959664,0.20455829101887818,0.21703836620742278,0.4902004590491778,-0.09363916997877854,-0.3276078351778717
Thal_IL_L,0.10048147636371343,0.4134444686273523,0.5006052713649117,0.4827654003517246,0.587947231670642,0.4584262649589594,0.5871531522079361,0.4767881319392993,0.6373485378841934,0.6801002947844427,0.5467458817077572,0.6679897997476838,0.5447327729440126,0.6444659660908947,0.48756528587054443,0.3544046809330331,0.20468618483242962,0.44959089371649363,0.6841027559940238,0.35957580727854194,0.7742429571877455,0.4593249100769241,0.510484475071379,0.6199583457339571,0.6342996895053707,0.6395023788226795,0.5932448116789961,0.603140831499799,0.46035132765042713,0.7463831071856999,0.7140242037925794,0.657056030326917,0.3815869180435159,0.5495171026721272,0.3762922830100829,1.0,-0.1484052009318167,0.5922733518012113,0.6892128339100468,0.6688687559730383,0.1646111273863033,0.738381097156031,0.5479531525809634,0.579091211385942,0.6325576878164161,0.28415155191944136,0.5548142675174194,0.6243607087187989,0.3510325299018462,0.7433725623596085,0.5021606918607779,0.36650260667441126,0.7303980103704485,0.725827309803837,0.49266148446670815,0.2783523010302987,0.06505212920586788,0.6598336175619576,0.30028580876149424,0.10165326538458914,0.3680851601424063,0.3664317222007182,0.344254374519835,0.7042281079635322,0.16802547377058194,-0.03329909306806754,0.45313764206014506,0.6219321867267299,0.6535052805700647,0.6351016542913589,0.2598755065309869,0.5803247317602962,0.21476609161641932,0.4350601274719097,0.5034018955627807,0.5341411287432601,0.4482110714066251,0.6161477947230404,0.45358458375208205,0.7182777290740243,0.4315907529595582,0.4899586427077348,0.6868676336239852,0.6444930625655158,0.1250589902611941,0.6808027319676127,0.19003906058294667,0.5480529390537812,0.5554255920660397,0.3064925786279099,0.7119216499990374,0.6801297207745928,0.7506836973836862,0.5697509165769616,0.09881656647924231
LC_L,0.19554070167719625,0.08532387820467488,-0.43851214756099177,0.04465068320789121,0.23278738614585118,-0.08249657614753554,0.09352930262760592,-0.2899681409025117,0.019554727075694143,0.034197308654246104,0.15637325759606974,-0.09755551747856565,-0.04071350254768937,-0.13471651213873273,-0.10471997798309401,-0.6707175561331831,0.11192658563809628,0.08043697968089725,-0.27396830620339646,-0.10076670961546794,0.07614306719397543,0.06083305389245754,0.13718664932891023,-0.42605853764212115,-0.021814978669959767,0.10262765304708911,-0.010538647774085676,-0.031437939038419696,0.04627270584325886,-0.24437651114057202,-0.017100394148163146,0.07429227074952731,-0.3815539727503602,-0.07486876494853949,-0.027264791232880073,-0.1484052009318167,1.0,0.05481024164307914,0.029262996322518355,-0.00998106727251461,-0.016665478254561855,0.026454695886905695,-0.09353071245933232,0.16911583890260967,-0.4335994796322593,-0.037562877380587834,-0.3651972992801498,-0.23171034426265358,-0.08362937601025897,0.06568417848045739,0.0606382498609132,0.08870957408189907,0.022780121393523926,-0.06361265221953613,0.07299836689010226,-0.3848847386995833,0.10777753443060821,0.17408424842095593,-0.2833949995636902,0.16174715142736062,0.1158710647614009,0.008339353370639457,0.08629189179755362,0.12695312559313016,0.33213944157773956,-0.05690393363391303,-0.23461049341011533,0.08307643921724553,0.0061717017998368755,0.1504052489403876,-0.2958770256924013,0.07714031998835151,-0.01961366368738367,0.15815038240478946,0.11644338849078466,-0.06781528572685058,0.0037838306862237824,0.03878280914061951,-0.00855431671575257,-0.07051411069569803,-0.006823774673498019,0.09659705871179677,-0.12978005942584298,-0.3139122071798979,0.046182610496769895,-0.23533835677577858,-0.010799414443537008,-0.40944477621815495,-0.05627613713464441,0.0076589439937515165,0.09944495340126103,-0.03785341342752293,-0.17083632387730213,0.01224438080407381,-0.042147571311743744
Insula_R,-0.009742683192973762,0.3953923557311042,0.39307366241936936,0.26622739364042197,0.6278703589044401,0.5814446306042154,0.7131619837108971,0.3561908963376424,0.5703448042560685,0.411714915141152,0.5355348808713892,0.6268046485652662,0.35672418029288516,0.4360839776622975,0.7853069119858567,0.16151834383692495,-0.0075198722041250375,0.5762747536785923,0.44742024644517076,0.3177172420648885,0.7093447942907308,0.14926968126451676,0.7776861403640669,0.34742461663628205,0.5384042472644974,0.7439615554594383,0.4241182943059099,0.8939501365986605,0.05823805999466086,0.48986074033843047,0.7035338112510382,0.6356703951143311,0.23536292601944056,0.22681433346223356,0.19824983475349794,0.5922733518012113,0.05481024164307914,1.0,0.6694145532224837,0.571043770729352,0.35904517336149205,0.6077404152558593,0.4421018102263232,0.7164509844769049,0.33711790679176945,0.30324457754707423,0.2078513518044956,0.35692287967190955,0.011738072289697978,0.676431157662041,0.6872715558116776,0.08688137219367212,0.6711077830795056,0.47748970201721863,0.7323538165353104,0.11255158280730765,0.382139750053707,0.6812088420184644,0.18330414621761862,0.12952641360221742,0.695140019192033,0.5746903097799421,0.6210570160633784,0.6915357357831322,0.344878819330756,0.1770058575917091,0.4322474802026395,0.4906709124182943,0.6136654483839132,0.5603266163453944,0.14926355651615908,0.6042424829348537,0.5096055774874652,0.21810233762803719,0.4244994630835216,0.41568384674347103,0.6887058904423478,0.6409338168123818,0.35865878017870767,0.6366807441507201,0.8270703787599353,0.28533483824054523,0.5101523367592472,0.4621503995457779,0.296318070134958,0.535186088117246,0.0891180691313821,0.3557861615656721,0.4798514716585559,0.5766192642536099,0.6872852247284433,0.46795565950536916,0.5364310116923275,0.4957824656693864,0.1231524754105093
Cerebellum_4_5_L,0.07968709403952709,0.6958459395163777,0.39379687314356254,0.23624003691642959,0.8343562128479927,0.6150937778544386,0.772866961299388,0.2842671750001277,0.7730055695442223,0.47342958588172895,0.682563330675464,0.6569209798211866,0.4355248317439459,0.4496014194907963,0.6998933202700812,0.29455727203334353,0.404647364510377,0.7144872870725351,0.5511413517443268,0.26738809706272054,0.823420035640598,0.08538908349819353,0.6205529266446153,0.49077232564424295,0.7816907782105619,0.7539472839567658,0.7205633535481003,0.6311057493432652,0.1192833639929661,0.5388657513835925,0.833906194837444,0.6639535639310598,0.24486924375496796,0.40593733058658676,0.10215146969804259,0.6892128339100468,0.029262996322518355,0.6694145532224837,1.0,0.619394097431626,0.25260465775928503,0.7178273509036805,0.6512118600934983,0.8178440550069381,0.4884227091377026,0.4116790459003999,0.29981566106653373,0.4202583730419365,0.1974532758868809,0.7703425148640128,0.8112063846072405,0.0987692313528584,0.7662136735109791,0.6495881987976148,0.5255183499721034,0.18111024990578015,0.41958507383749133,0.78416506594696,-0.058660228358074794,0.3380684159177873,0.3100369893091392,0.5643390043215817,0.4576171070453602,0.7423427014332338,0.4444756633738732,0.3700390385914527,0.6330891321388304,0.47434850733512685,0.8236909075833415,0.7557469645322713,0.40756381094719096,0.6417794771792888,0.32049299136621817,0.366191353385056,0.7169122816449686,0.566414304591467,0.7097918813433727,0.8515105457645396,0.6868220513527626,0.8146282395867926,0.5830833788236057,0.19879984478052318,0.5552333591141067,0.549197092644651,0.4957745059145365,0.6234148628772768,0.3796512395429324,0.33323999637887336,0.48035245954426714,0.6402089190886139,0.7405679377628752,0.7752028222220232,0.607187344228976,0.7607962366563223,0.45433108899025965
SupraMarginal_R,0.025438610728255203,0.22290682821335253,0.41335836129136794,0.4397918914407568,0.5225304870584488,0.40238771889630787,0.6341302730514261,0.49412654497961217,0.5670326928948213,0.6726625723009695,0.4491263476139272,0.6301224847404013,0.43547371952360053,0.669092695341133,0.510678508780849,0.2474701197782798,-0.030267635249085968,0.3490437017096566,0.5798071364670564,0.3003743242404736,0.7721949627941416,0.4609351571659978,0.5324431826286915,0.47820294335956187,0.5257603903145841,0.5748229443089077,0.49083489862795765,0.49188089329506246,0.5116550434450481,0.7488964251211571,0.6534522990387951,0.685624515391798,0.30350201728411064,0.46204950755429164,0.601055063228429,0.6688687559730383,-0.00998106727251461,0.571043770729352,0.619394097431626,1.0,-0.01920179674833864,0.5942131763301245,0.33149918797096656,0.571746980272487,0.4636971018867991,0.108848442686905,0.3048916857449292,0.48500060968724434,0.3144745960267951,0.83695643778338,0.5174750521377708,0.4005285426183376,0.7465948965844175,0.4243642271862183,0.47835906296619535,0.2049921412355395,-0.046005758056022236,0.6482355231452345,0.36631385552879725,-0.08127976437641753,0.3897651625179469,0.26562231207217163,0.2356600509283967,0.8606173726535518,0.12606198242901853,-0.12817132416006655,0.2807486897245004,0.9056662568850248,0.6557633861469851,0.47224472928848393,0.13282097587222366,0.585911920132597,0.15930928079214102,0.2959718705528843,0.3528906159324034,0.4183511849503324,0.4577368192339457,0.5500550163766399,0.21790754456683029,0.7419888350768279,0.2784907329961403,0.7030090875804316,0.6551746716089853,0.6460582535312474,-0.022090778392366315,0.6068810306125357,0.04848625592650442,0.40930988958535125,0.39620159556240686,0.142727817142558,0.714160916684725,0.5097143450332116,0.7685767692511568,0.49499008440793113,-0.08934587321714411
